Disability,married,Gender,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
Mental,Widowed,Male,-28.841694299704468,45.18814539165145,A,-39.13032162906603,B,225.88588060264865,-40.77499788643126,C,1
None,Single,Male,-60.70236303986478,60.58150542754227,A,63.6976126906561,C,-10.633909914441674,76.0268047221156,D,0
None,Married,Female,57.83193127828602,117.35768712381629,D,154.21881619512823,A,16.17569102596859,-149.11996411937153,D,0
Both,Married,M,-122.98521437099856,-4.34938983304395,B,-120.57563514927901,B,-90.93296189729303,93.59520629294914,D,0
Both,Single,Male,-33.01167755174384,74.28270031882926,D,7.60032151692282,A,-53.53546933529441,-113.71369956470399,B,0
Both,Widowed,Non-binary,36.773204250905415,108.8095898090636,C,51.13634626700758,A,20.662324509223147,144.04078057153703,D,1
Yes,Widowed,Other,38.358212596428146,143.51713159344612,E,74.63454927011982,A,-75.95275322790333,-177.44866040739845,C,1
Mental,Married,Male,18.815432897120107,-61.31809808741312,B,69.62962224513039,E,129.81802517958266,-82.47192733577072,A,0
No,Divorced,Male,-110.93889276617914,87.64601932011679,B,23.354868520381867,B,27.98399588723912,-16.624994198795818,D,1
Yes,Divorced,Male,186.40818790066038,-333.66839777151216,B,59.31720261657595,B,99.49927069019586,-215.55361040375573,C,1
Both,Single,Non-binary,-38.657728075683345,-51.95773596912188,A,-115.75462033551017,D,-174.4221702952149,-25.525291854698057,B,0
Yes,Single,Female,-93.94313007656908,-100.89431808539942,D,-72.52116322466766,A,-104.64006322594959,-29.824055406572686,E,0
Physical,Married,F,46.548851725262764,63.103248544645865,A,-154.1393913027398,A,107.8900444782138,-47.678334848425195,D,1
None,Single,Non-binary,30.34058736974424,-80.66929614818908,D,15.977419552954247,C,96.65571955901015,-23.673497665671235,D,0
Both,Single,M,253.6093772131007,102.28890209729862,E,147.83963457163614,A,85.00743550631297,-146.58428910513055,B,1
Yes,Married,F,63.162936340406084,-9.705324702967618,E,114.1559971759747,A,85.91514936533436,16.30010141465204,A,0
Both,Married,M,-8.10175046722902,199.4405098188046,C,-62.512197991890005,E,42.847926298600996,134.95715564336047,C,1
Mental,Married,Non-binary,184.5213779854517,-50.296048305030105,E,-61.57128689085374,A,109.16631158597832,17.768019881183168,E,1
None,Single,Female,4.681911776512356,-25.82249506308137,B,104.65587637403482,B,98.9701753912263,145.2567479124042,C,1
Mental,Divorced,Female,-11.539008611663085,-122.30346636589569,E,-19.433465870274745,E,-69.4114827366987,-186.60076392631643,C,1
Physical,Married,Non-binary,-23.47001641580685,63.7917699580699,C,6.975082714911355,E,56.0326357902474,-27.626851572550272,D,0
Both,Married,Non-binary,-184.12465495497943,-42.35970857583178,C,126.5971854903431,B,204.28477663695972,134.06885735105766,A,1
Mental,Single,Female,19.844084321817775,-59.98670672072095,D,-58.86209476245653,E,64.14123524408699,47.36383370151718,C,1
Physical,Divorced,Male,68.3801786617802,-105.93367824220485,A,-40.864406836467346,C,110.41113096687114,-157.98972298682378,B,0
None,Married,Male,-34.66536017840763,-17.10646789283975,D,37.86897799991312,C,82.4124287999132,65.90734818902672,A,0
No,Widowed,Other,-47.33974083554082,-54.7295347768762,A,-23.197975934385404,B,187.27828997203443,-72.71040529825589,C,1
Mental,Widowed,Female,154.64637777705286,121.9737578172583,A,-28.448016408640807,B,3.139334708662879,-9.33353386098127,B,1
Both,Single,Non-binary,109.98123950374192,14.755181146076113,C,-41.46018774084998,B,-54.59568780719316,-63.68112395600431,B,0
None,Divorced,Other,-13.313828982347717,202.52991727851875,C,42.66749812978682,A,-27.352333078329664,107.8906612504607,D,0
Both,Widowed,Male,22.384031299207404,-97.40008980332631,C,-175.79897394456475,A,-94.96690656106406,-153.4298541235483,E,1
Both,Divorced,Non-binary,119.18850520608524,-5.808218017354331,E,12.625490103613423,A,-9.999043989212149,17.266068794724948,A,0
Mental,Divorced,Female,85.5044926643253,-73.08121484617811,A,23.237316236261645,E,28.162900874007086,110.28389522012134,A,1
No,Single,Female,38.69834033098613,-92.3427971879614,C,29.0796917494845,C,-107.95150198305703,3.066416012935201,B,1
Mental,Single,Other,-150.12038152287144,-24.998021244623683,C,-120.13897494964687,B,170.17143653649936,77.12551724880313,A,1
Both,Married,F,17.14763983295137,158.2281631807266,B,29.59486304174776,C,-59.678096292745686,-33.937267197349954,C,1
No,Single,M,-16.797508684522366,-11.795629544965527,E,8.128670692835408,B,9.55058676141613,64.4873424072533,A,0
Yes,Married,F,-35.00401159620113,-77.13697784735454,D,279.6691037344297,E,-2.511471316387361,66.8741172589502,D,0
None,Divorced,Female,137.53343258930244,13.669938499207854,D,37.39612454430041,B,13.749089604215692,157.63466117416024,D,1
Mental,Single,Female,-181.2608575397964,-75.7140197780114,B,-251.81616519911444,D,39.84808170254494,-52.59079236240205,C,1
Yes,Married,Other,-73.65491144791045,-15.705438749921619,A,47.776294805737855,D,15.205911528726263,40.07298346861713,D,1
None,Widowed,M,-54.869264155212214,-6.550023144693208,C,105.19378770080807,C,222.6799178367084,-58.16392584621119,D,1
Mental,Single,Non-binary,-11.622511969052066,-108.6471554223005,D,162.88116232812914,E,15.198026550652868,-62.2587745219053,D,1
Physical,Widowed,Non-binary,-32.06697312653202,-31.541415752289726,E,-134.67053393877478,B,15.026926451873452,-132.190606643023,D,1
No,Married,Other,-13.722058349408892,-103.80886621980218,D,122.26511788250446,B,105.99526346095496,-43.63175640649934,A,0
None,Divorced,Non-binary,-89.81098611740572,192.26829948813284,D,127.16622144307304,C,61.622550853320526,145.09067515289468,D,0
Both,Divorced,F,43.541684287323214,-40.31976824350764,D,39.0818327054786,B,-22.06872653630183,-24.668392390208833,A,0
None,Single,F,-176.95890440060904,-2.0136202312989235,A,143.71003656166658,E,-65.21301619414956,67.76996035064451,C,0
No,Married,Female,152.8641935166029,50.660604266648676,C,-75.57745673685609,C,162.7285330101872,-57.72753759873092,B,0
Physical,Widowed,Female,-68.84008943087127,160.37774257681792,A,-85.37210262260496,D,79.49444608500698,-132.07085420367628,B,1
Mental,Married,Male,24.992296745986,99.94603323305978,A,139.79561198749448,E,-17.860622366349517,-154.82091396857118,E,1
No,Divorced,Other,-25.2789550151755,-69.37205770720327,C,-179.3592705620164,C,-15.872673088719969,38.16118202746131,E,1
None,Widowed,M,-74.43255310568959,-65.01348519911406,D,144.78936375496315,D,67.92784819083178,107.39084462234325,C,0
Both,Married,M,17.485795931899375,-76.20637029779432,E,154.14684182034688,B,64.22379429559626,-104.24528266113543,A,0
Mental,Married,Other,56.20206479654692,107.46637177978005,B,67.61803583708023,E,89.36112685230898,135.68930572770782,A,1
No,Widowed,Female,-43.88688543585067,69.24621480189462,E,-77.7838370618969,C,-8.780699109200512,-193.2120238082284,B,0
Physical,Single,M,-58.59631004067799,17.18520198727379,B,-218.12870913055505,D,113.609755312873,-119.21844378998145,E,1
Both,Married,Other,73.79993430327218,81.46225924768117,A,34.96577976566632,D,43.88609947247074,9.734594867051696,E,1
Physical,Widowed,Non-binary,-207.53139723229884,65.98245202597438,E,73.53405308476454,A,-80.69836888952395,74.728327441404,C,1
No,Widowed,M,-26.69792322853897,-21.529401490923,D,-234.95836749331716,C,59.43571588563429,86.15831052662625,A,0
Yes,Single,Female,-52.10721756261372,29.289494013684454,B,-0.9171162239191754,D,-25.48585962323142,89.21876747763689,A,0
Physical,Married,Non-binary,47.114883580722164,140.50907391611324,C,48.026862695500334,B,-26.811252970448045,-101.38416296581939,C,1
Mental,Divorced,F,6.624449361741484,5.212935194989253,A,-33.01728381725025,E,-19.383740739407184,81.55479485730646,E,0
Both,Divorced,Female,-144.453127754686,15.721722682929181,A,-141.55186717217998,E,37.51344930205535,-177.21583147884198,A,0
Yes,Married,Other,-205.20891333905934,-134.38653015827347,A,93.96041284736445,B,-79.38549833764917,156.49723884356354,D,1
Yes,Divorced,F,-17.03413201551185,46.22306593475866,B,66.35575732196499,B,114.0329315311734,-58.5335394408358,E,1
Physical,Married,Non-binary,-55.221696376309424,-113.86667435044406,A,-126.22678815417432,B,103.2980926272676,-208.79866160661385,E,1
Yes,Divorced,Male,36.820603482202436,144.01926363549856,B,102.61083960351955,C,69.16088663265808,47.60123727968086,A,0
None,Divorced,Female,-146.35253832461018,-82.76906771530922,D,83.06662744703948,C,-6.353165879066025,-18.012676916676458,C,0
Both,Married,M,-93.70261140297649,-63.75917491797469,E,89.02828481516657,C,-66.83737852660167,42.99474242468758,B,1
Physical,Widowed,Male,44.9463150586562,-116.7413164278583,E,-174.84515886652875,A,-249.72836836456798,38.610825868119264,B,0
None,Single,F,-254.05449821832212,12.464914014296298,B,53.381097283594855,A,21.455152361689535,-101.60063501580683,E,1
None,Divorced,M,14.621145802832853,9.1732305376725,B,-54.78474813030797,C,-36.86734058665664,-36.90834469687092,D,0
No,Married,Other,-57.49320017152009,23.703935418910337,C,-81.49068671725182,D,93.15035479336746,113.29339569891708,A,0
Yes,Single,Male,7.207080273333615,8.234388771494295,B,4.0449002812672346,C,-4.5501632502976035,-16.36671470101841,B,1
Physical,Widowed,M,-50.83706729877996,-115.00546934635206,D,-4.4886157007017475,C,-131.53149570730406,24.340668934636017,E,1
Both,Married,Non-binary,-72.79227247207358,-89.08547296611596,D,69.37335499306985,A,9.013716848797808,114.72796975100145,A,1
Mental,Divorced,Female,-82.06426375281592,-121.6391676979746,B,22.14108059801861,E,-63.343844866892894,-21.800692216402872,B,0
Mental,Widowed,Non-binary,-89.94541849662873,79.9894996814841,B,-38.77540407083042,A,100.43864431395191,-138.60793675075388,A,1
Both,Single,Male,-35.339427779852016,-81.00110400222881,B,3.811443566921032,B,82.3210503377164,-86.28616214425831,A,1
Physical,Single,Female,-99.45792268831143,-21.21149267042157,B,87.17391156680169,C,-103.1565845749914,-64.19762839324318,E,1
Both,Single,Male,-173.9845611565211,-69.1987226401946,E,-156.20806711170925,D,-22.991381889110563,177.75071125355822,A,1
Physical,Married,Other,-39.61642868359087,-19.6583052663835,C,-62.2284678105003,B,143.74265816547702,225.48065662249775,A,0
Mental,Divorced,M,-144.60750848076853,48.30240835499465,B,-30.67637460440536,C,34.337446845945784,-203.72909743728505,D,1
No,Single,Female,52.18768386347058,29.000541764294717,E,16.41390709036736,E,-32.81599834327067,68.49171083557918,E,1
None,Widowed,M,-17.466552087875154,-17.738568726523685,E,49.5881178586851,D,-77.5005642192602,-50.6965644023761,D,1
Both,Single,M,8.363524831645936,-18.70754522101584,B,-66.09846713859096,D,-102.0768657818154,48.74472904022794,C,1
None,Divorced,Female,-11.60678304441128,-132.46426868103322,B,-62.79809484615279,D,59.09763887339117,30.11457464931599,D,0
Both,Divorced,Non-binary,-96.78723083907244,87.30229139122355,E,4.321301104852499,D,-24.57146087509395,-0.695392918230196,C,0
No,Married,Female,-73.85186073829503,-219.7338159987054,C,-30.694814184856433,C,-54.65707440555752,-46.94867763850517,D,1
Physical,Single,Male,72.10467849625695,143.23659652297562,D,-170.4490244566105,E,21.070713590858926,85.18650068747135,E,1
No,Divorced,M,-45.951909177798925,1.5827252912196061,E,-36.942097174083486,B,-61.96851186255016,35.99392940214962,D,0
Yes,Married,F,103.56723896089916,-29.830070076608983,D,39.57120898306143,C,44.150689846847506,-198.2888793906979,E,1
Mental,Widowed,Male,-123.90421813688558,-22.818105164230207,A,-177.18942626083887,B,-170.07676596738258,104.00157482650236,B,0
None,Widowed,M,-98.67774057996684,-61.24631825607012,B,167.6051555764449,D,-218.36121962076257,-38.59192364342009,E,1
No,Widowed,F,0.9887911055804373,31.91157174390994,E,70.6094475866783,C,-13.286780689525177,128.23445163688962,D,1
None,Divorced,F,-114.72634016097433,34.3242579300425,C,55.319728107414065,E,-41.31042746102952,-81.97114078779512,C,0
Yes,Single,Female,32.21471095077248,-133.58112597835705,E,18.57315517547756,A,0.8542432937656809,-78.95862379780944,A,1
No,Widowed,Male,174.54032780736873,-208.78047999347427,E,-147.2230439286921,D,35.89710653654759,145.5292499343701,B,1
No,Single,Male,10.367875778264215,-10.32269658337398,B,29.625710680238214,B,-184.04531623887328,-120.7288314958222,C,0
None,Divorced,Female,40.829193336532285,33.09881888073528,C,-41.50835884222733,B,-75.79197908229692,-49.34709787786287,A,0
None,Married,Female,-5.670787059120078,-26.406812565520376,B,-128.47786900348257,D,39.560845952185886,52.86784819933978,E,1
Mental,Married,Female,-42.10338758867524,61.235697618386574,D,65.34036734393442,E,53.83964015310219,137.93378722739794,A,1
Yes,Single,F,-76.65877256999981,-94.93182244657326,A,255.15243983298447,D,53.762982686994846,163.75277540415703,A,0
Physical,Single,M,-91.72669411962183,-74.55218408642666,D,121.58564742299988,A,-51.91064798525864,-35.37473606302255,C,1
None,Single,Female,-18.97745443956981,-84.15953314362984,D,229.5102513776434,D,-74.87273965096192,-83.52148210847929,D,1
Both,Widowed,M,21.793008018012543,-27.509690133672137,A,38.209022049154,D,166.19737486114659,98.65039030961384,A,1
Yes,Divorced,Other,-277.6162457995901,87.71553040339015,D,67.01822133359634,A,-22.00310160341529,-67.98102940715881,B,0
Both,Married,Other,9.77830732901625,204.78991106344563,C,61.18887661288566,D,-20.091523187566132,107.19067568716542,D,0
Physical,Married,Male,66.16293833239425,-61.26302673678647,B,-23.31971952616534,B,145.7328029270364,100.51040018188635,C,1
Physical,Divorced,Male,22.20989166516287,25.487924201400624,D,36.79770715933646,D,16.226537267413274,194.15175087222974,A,1
Both,Widowed,Other,15.851612407921623,-78.99219347593468,D,-123.21930198262079,A,22.752215845135503,91.22608260424565,D,0
Physical,Married,Male,-183.57779109179035,89.09867501436189,D,-206.31366416493034,B,83.6077641122977,116.42686845336787,B,0
Physical,Divorced,Female,140.53860029923655,140.89022087243976,A,25.50210367737975,E,61.82991804851435,-51.11810382379558,B,0
No,Widowed,M,-140.26953286197383,152.99549558093344,C,96.47618014885049,C,69.07727305011946,140.235612180408,B,0
Physical,Widowed,Male,-55.41860917440384,-99.87678427909725,E,-63.367504843093315,E,40.65769935928955,143.1412926759616,A,1
Both,Single,Non-binary,75.0730361969153,-103.9455781030176,E,-63.3846383126775,C,1.1628375848320538,70.27631486834383,C,0
Both,Widowed,Non-binary,-224.7856213702525,139.0968750818094,E,12.27622607437931,C,23.038667535805796,-249.40808433337162,E,1
Both,Married,M,-68.63353554360975,126.07579685283525,B,-108.87833766233976,D,263.07910737910834,-166.49620370818778,A,1
Yes,Single,Non-binary,-51.90967461216579,84.46902434637353,E,-177.2803137547302,C,-18.269371065068047,-28.588645553161353,C,0
Physical,Divorced,F,-29.966517623939886,-8.69274385084123,A,-1.2951694862973617,C,62.81359917700918,21.464195402505133,A,0
No,Single,F,50.5121273413818,-97.43924741773772,E,32.2898255326055,D,-14.483950236211601,10.089128002578574,D,1
Physical,Widowed,Non-binary,-1.28113084945211,99.01167943248875,C,-81.00099360094131,C,-113.93742385197534,-3.559010876360362,D,1
None,Married,F,79.75312446739805,249.42897457332708,A,6.675583280362921,E,-169.44388013126996,-88.92190720721314,C,0
No,Married,Male,104.58304013513428,34.02885336535529,C,-10.950467823610746,B,-130.06573063341258,-73.08490747480548,E,0
No,Widowed,Other,48.1716413749538,-115.47822323484043,B,-83.8449625259617,C,44.72995829353065,-60.39641365378111,E,0
Yes,Married,Non-binary,-16.018095231177867,61.36460584260994,E,112.94623329112865,E,26.541361138379237,-238.95719142582504,E,0
None,Widowed,M,92.23685407990033,-81.60380731458541,E,147.79569879065454,C,-72.1324025300037,-25.015908557567307,C,0
None,Married,M,-47.22970471797191,-176.4564107069898,E,132.38646136024687,C,119.6832357136752,-14.078478456795404,E,0
Mental,Married,Male,70.1231057467089,-110.6451096444246,E,38.31124563368094,A,-7.683894266450797,187.1636442677603,B,0
No,Married,Female,-79.269165432055,42.73384507930072,A,217.0966001328392,E,183.37323575995345,-224.14308700736663,E,1
No,Widowed,Non-binary,-94.17022722320718,94.5640113433927,D,-159.45891200267644,D,-34.82478995250024,-12.819327333088602,C,1
None,Single,Female,-86.14375177172707,-69.06438520574318,A,-213.34363696494734,A,-23.519409890367708,90.76872770383166,B,1
None,Married,Other,43.678834059749185,-49.11084117611236,C,61.68894888780066,C,-25.337804992250945,60.60129977631019,E,1
None,Widowed,Male,75.84579737306711,-89.88959474065543,D,132.31766004713518,A,-273.9817334273481,19.876086385277457,A,1
Yes,Single,F,-210.75074552518046,-78.11392467412801,D,51.89085329709944,B,-19.6150043033837,-16.87315844353539,C,1
Physical,Divorced,Other,-30.033265134462166,-89.47350782200432,A,37.42715873579378,E,-90.6153952649049,145.95133665331664,D,1
None,Widowed,Other,32.819103351169296,55.31436847475154,A,-117.44093961285999,E,-6.239712067527187,-238.79000539201377,B,0
Physical,Single,Other,124.81070880365345,-45.04347330354306,D,-158.00458194819473,E,-122.84067952626447,135.8924644032784,B,1
Both,Divorced,Male,79.81706519710778,130.14082868762878,E,-45.32601813999234,C,18.87353363337373,119.33509941939285,E,0
No,Divorced,Other,-83.82698648058853,-18.547734728145134,E,-6.768049011101278,C,100.00691368048247,166.88301807856223,C,0
No,Widowed,F,13.14363316766449,109.7804705115463,A,-44.54556896503321,A,156.6160549837383,185.22037819411378,B,1
Mental,Divorced,Female,57.90281720912232,-51.873579923760495,D,66.07255248563287,B,-240.91333656899985,-32.40331471845341,E,1
Both,Divorced,Non-binary,66.59997436615495,-29.796393240237684,C,53.714152221416,A,96.02566436611595,95.46374594159924,A,0
None,Widowed,F,9.403604473429484,-103.51907989161046,D,-104.86106316168105,E,-7.601628073298426,126.04624646087628,A,1
Yes,Widowed,F,-43.10981727267986,180.60468066140464,E,143.175730521545,A,-21.5955959823208,90.1732265594731,C,1
Yes,Widowed,Female,-85.17777881509603,-213.35225073951364,E,-92.70947814498417,E,-75.9568818393799,182.7582347472533,A,1
Both,Married,Non-binary,-133.20469240595318,0.0492133078506459,A,149.42819853988127,E,-58.977328496137375,-31.44472104869737,B,1
No,Married,Female,-44.8981237215341,-156.6813245295996,E,-83.14662736229225,B,-28.572898462210087,161.09099592570047,C,1
Physical,Single,Male,-234.42773092785876,-31.618565570075564,C,-83.42662770610852,B,-195.12601957737294,184.27868601123456,B,0
Yes,Married,Non-binary,56.60230510393768,-23.393571127143815,A,81.0025482824978,A,-105.7060064090558,-66.31516106658005,D,0
Physical,Widowed,Male,-232.21322129425866,91.65703396967363,B,90.48967428775632,A,-88.08809862657002,-62.41169349306844,E,0
Physical,Single,Male,40.406210053085246,-20.957289006572648,E,-7.082226471793085,B,-15.23218987022797,-159.36726278192046,E,0
None,Married,Other,138.42915922945932,93.15408791329043,E,124.41309817287531,E,-96.31598983321012,-16.12564653577246,D,1
Mental,Single,Male,113.98243417258891,150.80376470805405,B,-52.398109376166346,E,-94.86872303487863,71.80039308281184,C,1
Yes,Widowed,M,104.06441084292737,142.06530804204337,C,111.05914484321511,D,30.878426241056108,-111.14308197751322,A,0
None,Single,Other,-53.58215817998221,232.31695650593585,E,36.84892085998142,A,-107.66004079546438,-62.65508832733385,B,1
Yes,Single,Female,132.34396518132849,10.481650218185594,D,7.823107277155826,C,58.45721693236037,-71.71172703044387,C,1
Mental,Married,Non-binary,-106.87202325369796,-80.39504490024879,A,110.58600244472228,B,-14.435211340746672,3.19213406816689,B,0
Mental,Widowed,Male,-95.8495337105024,-62.81658858118369,D,88.07819786510677,C,-80.15195835400239,-122.05149403096979,E,1
Mental,Single,Male,-66.88746355299287,-116.36024316452055,E,315.2730893692517,C,-27.536140573488343,-41.33922378036214,D,1
Physical,Divorced,Non-binary,-85.20557233045277,-45.843364775644254,E,-3.6008517108575013,C,86.55119868432048,-25.597261493502483,D,0
Yes,Divorced,Male,-44.42909329185344,-7.935592643464257,A,-72.17900318703721,A,-62.828281725366885,6.54672289179066,A,0
Yes,Widowed,F,207.77916492603953,58.4574173606678,E,-42.285064053211066,B,-108.14610192364754,-181.1650893756845,B,0
None,Married,Male,6.158931552023464,145.32300152361537,C,37.68530963163462,C,87.54307714093584,94.03147509518007,E,0
No,Single,F,169.99364243778916,155.84880477764455,B,-111.71336169447272,B,-97.62312571761787,76.52121939914849,D,1
Mental,Single,Other,-54.09739949592822,-20.996618287903793,B,8.625641444351013,B,-18.286578749625733,39.8724651921939,A,0
No,Married,Other,-23.093351243386472,-81.32379722180511,B,-159.66926329801103,E,177.95536101812843,-103.19248442557732,C,1
Mental,Divorced,Male,-15.982219186516541,105.89750581465391,D,228.710762963661,E,-30.380150575996478,-28.791022732474474,C,0
Physical,Divorced,Non-binary,51.764968995089745,-27.69008655255245,C,5.224307574461076,C,10.72415881232374,-40.93625496605561,E,1
Yes,Married,Male,6.917767763883987,-99.71559627717501,D,-76.03387046700367,D,-113.73414191561184,69.9524144665659,D,1
Mental,Divorced,M,-55.46260071183766,129.49355839223838,A,-62.94302219560692,B,-18.03380101201289,-171.20978888427015,A,1
Yes,Married,F,92.50523677503159,56.79428742742687,A,-87.92096709132075,A,20.304962822497945,-13.369202016860449,D,0
None,Single,Female,42.22417605692578,35.36018134195758,C,-242.94692237345595,B,-72.9934941536184,137.0849138536938,B,1
Mental,Married,M,-201.30162742969256,-87.29462425222675,C,-96.44122579758141,C,-67.17171538262465,-24.925200805147764,E,0
Physical,Married,Other,-1.0718635489497759,92.98853647982781,E,12.108491097503936,A,-43.53142836957688,-113.35820442737403,B,0
Yes,Married,Other,39.90025509871039,-10.17607474227311,B,-57.8735700700843,B,58.91668153239337,37.27722622220379,A,0
Mental,Divorced,M,135.07557045195065,153.8466557134779,B,-51.024450389023876,E,-8.715262154330116,26.83928495626841,B,1
Mental,Single,Other,-13.592287742582354,57.72594842355101,B,47.03046190573692,D,36.99389187802831,-90.3993611707403,D,0
None,Married,F,-135.30249900284468,-59.0252222646248,D,-73.42453489828793,C,-94.39178733019511,38.69200441527984,B,1
Mental,Divorced,M,13.123465652263189,-13.584500262834014,D,129.43666424247132,A,120.2490747601159,199.67404471065652,A,1
No,Divorced,F,-0.10364084952507377,53.271845603971826,D,114.07139968410429,B,233.52844431424907,0.371202066015056,A,1
No,Divorced,Non-binary,3.088723860744059,122.24422066016696,A,-51.8166738038512,E,-63.792489462876134,29.40270122258857,A,0
None,Widowed,Other,84.68824032892441,-169.9682844751368,A,-198.27008106823416,E,84.42522293279998,78.3522536489662,C,1
Both,Married,F,-83.30933884399565,146.94121490079715,C,-75.00348496781454,C,169.0402181538886,-168.5970519447218,B,1
Physical,Single,Male,-87.73747203170387,-109.99942038069071,B,-130.72607615648025,C,-74.4527438816542,111.68793847197047,D,1
Physical,Single,Other,103.1352136764747,-146.0486660473512,B,38.62310642415246,A,136.07700272612692,-7.289739539313849,C,1
Yes,Married,Other,154.22489586023462,-91.50174814029323,C,123.09631908896333,C,31.13127647003565,169.13371185950666,C,0
Both,Single,F,33.44045352897395,101.70388555131558,D,24.002830358532208,D,110.61670416939418,167.61267228148793,A,0
Yes,Married,Male,61.70086242772144,-157.75434010782476,B,192.63325726363192,D,68.14972206323762,-182.70546588546853,D,1
Yes,Widowed,Female,-45.49395293559266,201.1248097253768,D,69.02300502007871,E,158.75464033385532,45.868705599101204,E,0
Physical,Single,Male,-96.65343931724223,-11.917979194277759,B,-33.36146378841994,A,-100.11990070630594,39.335431626127495,A,0
Mental,Widowed,Other,52.897464974632214,-143.5358762874286,C,25.952818507621966,E,119.09319222378609,83.52103964541344,E,1
None,Married,Male,266.06531598455376,17.70312026432532,A,-170.33888587789423,C,-45.20538789514933,-41.76241698736865,D,0
Yes,Widowed,Male,48.37534521568276,165.061212797006,C,-76.62429875585602,C,44.98353082448499,-73.2116053682929,C,0
Physical,Widowed,Female,1.157110083216326,-105.03294002580638,B,0.29204011326262935,C,-2.669062446657764,81.4991407107508,C,1
Mental,Single,Female,209.91018593164515,-70.60618155648622,B,109.54314442397155,E,113.44078145678405,39.210470325230766,D,1
None,Widowed,Female,44.99485906143164,126.66659008820251,B,204.58585334401502,E,-142.61742348585048,54.81595197439879,B,1
Both,Married,F,-37.76395832228639,-119.85595926332506,E,-105.94318624804298,C,97.926792903235,9.931259336017764,B,0
Physical,Married,Male,106.54181795236639,-63.88509136771928,C,47.0406159359932,A,-42.80247292004364,96.55651984776166,D,0
No,Divorced,Female,144.6023180026241,43.97725305703034,E,-218.2858497415506,C,-14.574703199584368,5.012577409719037,A,1
Mental,Single,M,-36.97069538053948,-138.16247315362295,B,14.696126506702345,D,-58.4481262324835,-61.398875711543475,E,0
No,Divorced,Non-binary,143.65387724911642,232.62923941456654,A,19.111225891600373,A,-80.11421883266246,-255.14029085866335,E,0
Mental,Single,Female,44.10462220957858,-35.635463215571164,C,-68.43560443997762,A,-102.67707224089011,-58.541692029956984,A,1
No,Widowed,Female,-176.4048245032835,-29.043252507911326,D,-62.21504092436674,A,177.4439919129659,-64.01735662081515,D,1
None,Single,Other,109.64502924215776,-109.50686218431811,C,137.7408985861869,D,97.80639019107066,-168.92714104591883,C,1
Mental,Single,Other,-39.16672775532249,-10.244465132703832,D,-277.5500629812287,D,-211.61350325033058,122.54893422146145,E,0
Physical,Divorced,Other,229.10215488599687,59.38031691196546,E,29.41058926572583,E,126.48326806283359,-221.9534662669596,A,1
Yes,Single,Other,-71.93209384969633,84.79348346511391,E,6.140738478760849,D,-49.12891230233328,-97.37898312078957,C,0
No,Divorced,Other,40.42333797436105,89.96159959624664,A,9.802054087850538,B,-52.59518435987588,31.292247508181664,E,0
Both,Married,Other,-50.012133519977475,-167.88863035079217,A,-88.56557186607694,C,-9.131992869642016,-18.910677710561004,D,0
Mental,Single,Male,-35.586657219312244,148.47788436235967,A,107.1716496576516,E,53.07922947542581,-70.52652008003561,A,1
Yes,Divorced,Male,-82.87652917825979,-42.04054559762373,A,124.9393211211042,D,4.516953122247303,72.04222928169999,A,0
Mental,Divorced,Non-binary,-49.82375229991755,63.20105125284532,C,6.769274005472292,D,150.75892309897344,-11.47795813468379,E,0
Physical,Divorced,M,-99.58155627381528,70.60948334180787,B,-8.996619119301645,E,-352.6808619012486,-40.25276830332976,D,1
Both,Widowed,F,-66.02589469717918,-146.92356690315555,E,-164.0147413401257,B,-36.42485378935194,81.92065794957284,D,0
Mental,Widowed,Other,83.62836263344796,-25.96232427239312,E,50.40911147283972,B,-194.15825515606016,-248.27270181530454,E,0
None,Divorced,Non-binary,108.29516336766322,-39.431819003014176,E,-104.03467486657986,B,-65.08701848636966,-31.752182117753474,A,0
Both,Divorced,M,60.76459805379295,65.98616886559098,A,-58.37898816929543,E,136.32587863799063,-101.56368920631182,D,1
Physical,Widowed,F,-62.14001799324603,-106.49510632169053,A,-104.42774875253595,D,26.235292893429012,-191.68272934135453,A,1
Physical,Widowed,Female,-118.41454654454321,-35.62534368945431,D,11.393942061717652,A,85.6627053803928,104.85903246202253,B,1
Physical,Married,M,37.08903730486431,-115.8993085966366,C,-156.303365329239,D,-41.2886105197809,-137.73410515222267,C,0
Both,Single,Male,94.85138407036152,139.63665693661972,A,-48.578036231736895,C,-136.9522472871767,45.026180433966935,C,0
Physical,Married,Non-binary,-3.6823168292744244,-0.24132697281036655,E,2.573851931543085,A,8.885328071906692,-54.044793826098655,B,1
None,Widowed,F,81.0529242350159,17.326800345705404,C,-172.77970323955557,C,15.231904270181104,34.56635158466435,D,1
Yes,Divorced,F,-109.95692532706305,-156.24698296811948,B,-189.00037223275234,E,-31.716726976824226,2.937289963899136,A,0
No,Married,Female,-161.43378689787124,18.280217438032388,D,9.944754762009147,B,-15.650316005361356,34.9057365015185,E,0
Mental,Married,Other,-21.782193783300787,-11.962367830514111,D,269.8886062217511,C,87.76062043907245,-138.1098093641438,B,1
Mental,Single,Other,110.56474407361591,-78.85981755345163,B,-178.77854825630553,A,70.46719379027321,-21.599842366524573,A,1
Physical,Single,M,108.34328191401106,-60.311608613711556,C,-123.36241835314057,C,-73.83629526979377,127.50437416042375,E,1
