married,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
Widowed,-73.49925122480825,E,-4.502277783449047,-34.00834416916377,89.89846206971619,-73.60487579367245,79.55558749670166,24.123688939643355,A,20.62555548540354,-75.03102991115543,64.10580489043627,-3.9908068539587775,B,0
Widowed,-27.035523959873885,C,-33.452459936335956,53.352239432553375,70.74508592206867,-39.018230432245424,-32.02668870893475,-220.71041991886355,D,85.6525255128393,-68.91875638135467,-113.27744300203389,-271.67922109362667,D,0
Married,38.156220871045,C,-43.35798438066539,-71.5422093422513,-132.84315349450802,-114.09663273372487,138.96020167094042,8.620703269580101,A,-25.285614671770222,95.96086144795886,47.4787848846988,50.802848324293436,E,0
Single,-35.197995884096066,B,-8.951516466108792,-99.26199474046878,-56.415007031279686,7.307891712091822,-82.22089238869708,12.247649338049023,B,-74.29426679368346,107.83996006872903,10.735452502668307,22.940963979527673,D,0
Married,-49.81082837964747,A,141.2604931029463,-153.80618925517422,-160.0925875281111,88.70193754882062,-169.13687741222932,225.35180583551914,D,-47.721423512680865,25.633939072458446,115.94143699681625,3.6642323899405556,A,0
Divorced,-16.461097877942336,C,-117.47497498614553,82.54352449781403,10.349638013308272,187.61840337381642,-100.1096686879361,58.47527000733059,C,-49.01800945881967,-5.0717667941013085,80.14116088408905,-3.204656908969343,E,1
Divorced,48.932834099920825,E,-66.61864121887264,59.90367390834405,-40.634342260603,-137.4668260132531,86.3259588674886,-175.11814462994343,C,100.94258716104763,147.2878534150245,78.49764167149256,115.88026420794695,B,0
Married,8.78922766109333,D,68.41780625074878,150.70626348498035,-54.85709556615461,99.40473597281775,-4.366468566943094,131.19398417285345,A,107.45184343113401,-59.47760328537189,-13.69549881963592,84.00312961698386,B,0
Widowed,-61.27769891038316,E,-76.11063229773583,10.984408619163206,-161.12028136001558,27.46136656565321,-81.54761752786219,112.40513343516616,B,62.791451259265976,-39.16923877882181,-4.104107727362514,-54.17754824489368,E,1
Divorced,104.15205827425365,A,-93.63148543017665,-64.4777822527391,-63.58147422351276,-132.34089537074135,-107.19054875956473,113.69433564991829,E,57.24689843267594,17.246881064605205,8.247917294058976,46.836106764721734,A,0
Single,-2.8107495216520295,A,-91.47016274925483,-133.95346408990844,36.670212620411654,-107.83086173728978,107.93479918325224,24.90261835088812,E,-93.7793064369236,31.09486585207194,92.89764942794523,121.78812282531166,B,0
Single,61.89419522727276,B,-8.539141625705508,-126.45387133632804,63.62815728790475,3.9893831336195498,-134.47398027068058,-54.343235220044726,C,69.53328803169225,105.4966940464345,256.9814117678088,34.2405462599441,A,0
Divorced,29.25194504764001,C,15.068621210420433,-51.857421761150945,-56.87208619169427,-22.676143162143983,53.98142446667511,-42.33083834833498,E,164.3567113759731,-12.688904905847053,73.399920715715,-120.24500512613992,D,1
Married,65.02862904007685,A,-83.31215233681465,-108.73105688004252,-168.7304037813532,-62.37565147324193,1.3919484229425465,-74.59280207395551,E,-4.1262290686925205,-180.33460569386966,-24.73545782128185,-102.74221028030814,A,0
Married,-104.38828760144105,C,-81.06952931785148,-24.22067378466119,91.78307374856116,-26.128519276461414,-50.05144241575009,199.33705077433618,A,131.21324306757631,130.42788788802758,-69.4500674746958,59.80394887121897,E,0
Married,-54.06086406239689,D,83.44335729467026,-32.92489676469423,53.45352876931908,-4.211191347083426,6.1355011921309455,92.7283489692979,A,157.37063279729932,-115.57913885160112,113.92809343989589,80.76807663882731,B,1
Divorced,47.720733494071375,C,-1.6803125345038152,24.017198609653782,-66.8788071245809,-48.2042924946417,-213.72995015506766,97.19990438185364,D,161.38737496091352,-160.08545899906477,-224.75599860879072,14.86040613814674,B,1
Married,89.40703684463492,C,31.905359196429323,124.72725667726907,88.34205895203053,64.52690911484892,-243.1608314268284,19.913233685006965,A,-80.47980696871932,179.37589022617684,-9.656989092878234,120.35356499441914,A,0
Divorced,-11.881693792960515,C,-137.680949713152,-51.21086169026555,56.35361630531207,-239.25325959116103,-146.91200024523724,-24.429996726101994,A,22.43127059427239,60.31434871198147,-119.55015238726574,-48.72660480177876,C,1
Divorced,-19.616893853446697,A,56.75648534010725,47.2391228424441,-52.995531151338824,-47.12999458329871,-136.53561553044048,-88.8909142709815,B,119.86809254911299,208.61929307275852,105.90392030079674,35.16261567418793,E,1
Widowed,151.29228412327805,D,121.92135404353563,-118.33435307190048,144.2063316272941,236.09740633498748,-155.30908600644017,-190.29723045343644,D,36.32645427239662,-37.19918343266155,111.1157511192973,-44.100533929861825,D,0
Divorced,30.929624911320786,E,-10.105907656809077,-12.36743259185097,306.87055478111205,-120.67002540084817,-6.43122455374094,-125.1530708426251,A,36.082878755799435,-272.6067659123191,-210.39226117263718,178.92973195585355,D,1
Married,29.047675915450288,A,-61.04452467323402,43.24508439815402,-172.68981599780358,-100.02108605079421,90.5242684932381,-137.77678279231793,C,113.93623376890321,103.41599924025834,-59.87469919162767,18.985269620264397,B,1
Married,-8.84283778529544,B,-110.98872844647383,-33.7395775141279,-146.89693236786889,33.9952232402087,2.8976697378788634,-39.53406004455777,B,147.9076703047669,-18.596914446094026,277.7809823706218,130.18921758597443,B,0
Widowed,128.97517964744813,E,-107.90423730159826,28.782046348526098,88.2796878072566,185.35989135237463,-31.880906409015665,-69.13970702946266,B,-11.84426485382727,103.9489003236611,-6.3105669472352774,-103.32468421336098,E,1
Widowed,-9.969254869162064,C,128.63141831460737,-109.99663724416587,-51.85463513787264,97.84613445029743,-65.94255996674559,91.92292407475631,B,17.137424764362706,-146.47368656183693,179.71443006062276,130.29940194003635,C,0
Married,57.86042836637093,B,226.14660983659803,136.75268619744466,-151.57756496104125,180.61552496012868,-61.44651711807052,41.16432621586605,E,-102.90013187289664,44.52870666239833,-64.19866715065271,81.40808265950483,C,0
Widowed,-54.3669267489439,D,16.23059889644566,2.8529215767166183,49.782747076502346,21.318788159403816,-24.831433584721246,-83.37295450835768,C,128.41338553078538,124.64467377115656,-53.599096509419255,60.912001932189305,D,0
Single,-91.92512930703299,D,-127.2085987706391,-146.25253704377687,-22.676432623171976,38.609909119901175,80.55067011945495,-243.024925149295,C,28.011227554098,-64.98969061492097,-111.52887826116107,70.37285576747638,D,1
Single,19.50643144451879,B,-67.51877744837384,-77.0804069638197,63.81473991034198,22.967248680625858,-124.33829035185275,52.14017512293854,E,115.19319833441466,146.1241050573507,-119.54890526603306,-3.9440277262794297,C,1
Widowed,-53.8284487087496,E,60.0159152304194,-176.36080985074946,34.24624771362573,172.84443431462682,114.44332543991611,-1.042376093161093,E,-29.177836071654806,-14.863920291776832,-66.13150670099967,75.77995110094284,D,0
Divorced,-17.24176497332492,A,27.655118325668287,-220.7263648922701,-125.78374709694704,-111.58576070685524,-36.20573168442691,75.41338391022978,A,-225.8181534707501,62.93590227438893,-31.431652911482853,-22.333219290437874,E,1
Widowed,-179.28606744478714,A,40.19715317798408,102.18969934364812,-4.2393666949488855,70.81763261874448,-18.287131381326276,-127.47293327344804,A,-15.445349783601406,16.916769422388434,11.490129300157884,75.950650266782,C,0
Single,-23.173218080466828,A,-56.08046264171828,105.25001880363745,-33.47958399048032,109.97783040886688,63.2040634717937,82.74401814973656,A,8.376108322745305,-37.001760861816486,-35.34675023482147,-194.72381397494487,D,1
Widowed,111.04497451792554,B,-10.523799606648383,17.928015289058113,182.04688404402808,62.63294064983975,79.6858201141701,46.96917203250908,A,59.539743297688915,80.11920046592346,-14.05861644649676,86.53520949488909,B,0
Married,-201.1029256930684,E,39.153817298534065,-104.74361480546106,65.2336535683727,-10.614006555134399,113.40089641469642,16.485828597520012,E,70.76165891734824,-81.13807875046254,30.764728810793418,15.99273678087545,D,0
Divorced,-128.52196154659293,E,-34.744040921643766,-122.45811895020474,-80.95107062756506,-73.4487476521553,194.0855571497246,149.30457861862217,C,-86.61075508377613,-176.15781168965788,-74.52469494376425,78.7310554730675,D,0
Married,43.2738339498537,E,-9.294505169532579,158.5581479067755,-9.162211746659045,70.05280140217315,225.11443047781535,94.02691212036895,C,44.595335490952046,-15.541805055390235,9.725961936479449,-90.86205064405561,B,0
Single,11.283362562480836,C,-49.60029856615878,-152.8752621995738,66.23692881437864,21.23064941500836,173.75901317983366,33.292447199875475,A,44.426965309481695,-61.103964983964985,-64.28925604810468,-42.282741959842824,B,1
Married,-1.169941000530647,A,-47.19919030923197,-51.840370931105184,-118.38489153943932,-20.387899199985323,99.56278099643036,8.389474384153859,B,218.31030789239912,61.83646632691185,-71.5876311886592,3.6414720775390927,E,1
Widowed,66.92440474087039,A,69.3418318003032,22.27957125515013,138.89250442390482,15.740890532076065,151.14850456072148,198.45866250628632,E,-101.93184994880879,-4.579834799408565,-31.223617683890815,43.52529566025137,D,1
Single,41.80513716180725,D,-82.85711415842837,91.6244834059039,-108.61887567376267,-213.79524117203655,145.45109811620583,86.86064319050037,A,32.93880590354307,-41.87986935759905,40.96503845511486,-80.2587511251565,B,1
Divorced,-70.64029673969067,B,24.010058181102234,-54.09022463182958,14.124105429917586,15.00805937557345,-79.40246151680556,-35.77854371841213,A,33.79211473736751,-17.852252993005994,185.86270215835273,16.324176645165327,B,1
Single,-13.003513950487191,E,179.80670253020824,-88.57077931709769,-37.45006129702145,-62.04504424360162,2.020852645189067,-81.8751049489832,A,151.75301023654683,2.8699116205374415,13.920230405105533,108.62769227893938,D,1
Divorced,0.14826220302146692,C,-39.546889668068935,19.39578049352926,-50.19569178721716,-145.5066469114702,-111.68385555804785,-21.35381372852629,D,25.16683799410683,-145.59119273107055,86.86771890314357,-35.66061196707914,A,0
Married,9.163084752457113,B,-33.33700225293184,118.75078684406945,30.10618027630588,-18.04633385672433,-39.03068315655938,-123.30982417600109,B,58.956111196897574,-50.84063097998517,-351.8147190735302,-17.87140662425175,D,0
Married,-192.62168562790302,D,21.158525753728423,-92.86053733042462,95.59274557957636,84.65386784831546,92.5141959435321,84.08037395960139,A,105.29897187869828,-53.84319484318936,50.481851706932666,-24.877678885054628,A,1
Divorced,-92.92119691585728,A,48.42410129281093,96.18079574328682,-246.35304549968797,144.88536226236303,-200.63587860385584,45.67686528221373,E,10.510359376697638,133.20186163455065,-47.70137818330504,-1.2749498999493623,C,0
Widowed,-20.20581707951591,B,148.3296323261969,4.169350644545599,-161.01194364337564,35.8238863444644,-71.33208806871174,35.670199528193784,B,-289.1953334252733,99.38561630427343,-148.09490487202595,101.34258705388595,D,0
Single,40.70258673875336,B,7.914501169174337,16.49370842936376,54.673369748541155,26.513914489921785,212.50953040238048,-21.446840291196658,E,10.197948047095446,-67.3090886859884,-187.20288186642975,-44.100699013714035,D,1
Divorced,-238.8841056635353,C,-94.42018649329844,-21.693737415769192,134.24052604448985,7.001889786357027,173.00040878060824,29.505811191943664,D,49.0345153691368,-73.11895421761331,130.8782589406193,33.570670978552336,C,0
Widowed,-51.941859090926144,E,14.483068956461084,50.63778155573967,-162.17280485507004,-67.35226463335337,32.93867655651439,161.11971299145517,D,-79.17538697551807,49.602202013150446,229.221429676949,166.21713708364487,D,0
Divorced,258.1253634693596,D,-145.95284276536637,0.4317019676385472,-146.76240365027328,56.92461066825516,76.19634401825903,-211.64678671846406,B,-0.7518127538588101,9.895905455341424,-13.301811115355026,23.396800709134595,A,0
Widowed,72.63002931451571,B,89.57635135747071,4.267232375829145,-3.9631087801338767,78.27029213401906,60.90529358180026,31.857459300595043,D,-123.84647216575202,-101.89441258218667,106.92283714338275,47.683627763935185,C,0
Divorced,12.479491378009994,D,121.1123229610781,144.12356042865758,-34.30759182276335,30.45468046719797,-22.038754983429058,-168.63789893173546,A,104.27685960801698,-11.270320992903176,-108.92311068359508,46.3100495034506,A,0
Widowed,-87.89659381271534,E,144.5154433943071,117.99836816750182,75.64314155453171,2.203420744612755,49.14488493862286,32.42929427205413,A,-11.544445290270037,-107.48652324012487,35.491233147561,22.284209225299445,C,0
Married,42.806473832858245,E,25.33040607001535,-83.16235654941208,56.60499746514371,32.13726099197232,-176.97930645390838,-59.90429867746329,D,49.74257809745674,-124.4817691144364,19.37310263595746,-43.786423198223865,A,0
Widowed,138.48592669990666,A,-104.80853734615101,-10.643084144095528,-129.58905361420088,-72.64268344407716,-120.41098549209298,153.69914210379295,C,3.7788470401056125,23.20064192178159,81.21908712040744,-230.11462447089338,D,1
Divorced,-23.228362686015995,C,-112.87396671937682,-13.488309017714595,173.96777827096966,-5.926253917865593,-6.396076269796034,-91.65497360035114,D,91.0629038796294,69.91550339479531,2.4920913827738955,17.54043727377728,C,0
Divorced,-104.1016659599638,A,-165.46551856900226,-170.14038988835853,24.783014105356653,-22.782371371178566,-80.84433159482546,69.98930079684203,A,76.95488223479404,-32.50846310286558,-92.7120560349913,50.41129808408768,E,0
Married,3.260628007436249,B,-3.76496070161092,10.227041854208025,12.419313678169186,-59.94172069764182,-170.86855843017113,-43.327429137772796,A,-78.83633155481391,137.5963861938645,40.264880728932695,211.63263046151943,A,0
Married,-6.941019206171119,D,38.04223330294745,200.75119194131963,-52.556697775764704,-49.440034352014635,90.1470105694823,-19.37468243824062,A,18.15130699734116,-35.24778410710333,-106.44381588821427,-13.851881275949326,D,0
Widowed,-141.6974235666379,B,-29.57584812133696,50.75688162912797,75.76877609400374,62.423936010948424,296.90374835715676,5.57147216302794,E,-81.87093022902664,82.21834911281985,5.389988469066454,49.862639551112785,C,1
Widowed,-153.3665479777747,D,-78.62358775261832,48.87244294840617,-32.89596791905783,-243.29015725888928,-91.19785451619073,33.39734632359535,C,47.85495089953219,-119.12208861785507,8.683368773217696,-139.19099532918906,C,1
Single,80.10844675837161,A,99.75596459991557,-11.21635598617892,-7.535163401850041,-82.97081554641316,72.53507269169562,167.49821090717384,D,10.478352736243298,74.98202211967418,-9.977548504907393,107.69168725878941,E,1
Divorced,38.51602269050019,E,-54.863774281691505,182.3469870563685,35.196488401581156,71.9015326749163,-99.74896391489429,44.592368380638106,E,38.97707623803218,-71.0467333324558,63.07649579259539,-91.5788993661266,E,0
Widowed,32.07649262273171,C,91.32160625403401,-85.31803688803326,20.332011373016158,32.25454374762835,3.2172511096709404,-22.324964603424235,D,0.49349465994775293,-9.443180568408565,-14.13935977372375,-1.0562381457115224,E,1
Divorced,73.36136102132967,E,-41.26565328674655,-72.15436223435438,51.78206373193112,17.75936515252909,-68.07709615827571,133.7565199952498,D,-62.631565596185546,-107.7466046928434,-7.768385649305283,15.747505641882078,A,0
Widowed,-186.06247091730458,C,73.47146214568993,-3.526245987053823,-109.45393813702981,44.68735162393943,46.39734169383011,-22.555462787220094,C,-56.95344367005044,7.15525220870309,211.4191714979895,-42.47314276109306,E,0
Divorced,23.13148937224344,D,21.895709830994566,76.29056846140764,140.3642982774077,-12.04684309087402,-60.75460911829702,18.953824870915263,C,-47.68382040472095,-10.944388242734565,3.926097948855973,-33.08018993184471,A,0
Divorced,-219.9029712539604,B,81.99654600432577,21.034192968201808,21.6477088751738,-111.204961867378,38.444691483893976,40.903329287562514,E,57.27774163988602,70.56361546167129,-206.6839936763508,69.26985152772056,B,0
Married,-120.33708670878687,A,51.22479278863516,86.74959321322146,49.01001340999053,158.20151868803717,-61.764183145012765,-280.97649208778904,A,-64.55962112407302,135.00354786877804,7.641484202040505,-10.135924922128318,D,0
Married,-55.31426238779047,B,73.97691390514515,140.29031540126275,-16.634503614604608,-94.24051021367372,44.769427186606805,-14.788506667066473,C,-264.30528919640545,-68.07747996768177,118.53027045663997,-97.61603705053614,B,1
Married,80.67611728963446,B,-67.33409907146391,-157.20349463999128,77.38785984877123,-82.05358625400878,-83.54752074246596,58.38424921764167,B,39.77816625298576,-93.3607982786228,188.7806786509615,-7.516164222672485,A,1
Single,32.00580070970086,C,183.38518441718793,172.63369675064666,40.53807704979542,51.946702833326775,117.87724160015081,-129.1947257749334,E,17.34304910890646,-11.413627304909724,-2.93704131019561,223.55185255583723,E,0
Divorced,161.32337739158024,E,-16.812813081639884,12.02832999895441,-92.5240279389812,-6.251970750810878,58.43353076504254,72.46541538859448,A,1.570624974036668,-95.7916501217526,-65.07378723181468,-135.52970679063196,B,0
Divorced,302.57893784146614,C,60.43803610117118,3.6344645226233805,143.0032980788792,-65.35317580942291,-72.92201848036495,31.22556827667698,D,-7.314866890117834,77.67265024951494,68.49874057680351,-220.53617422225304,C,0
Divorced,17.836552257221648,A,58.47224171479668,133.71779703548106,31.193917889325707,187.71323581657296,68.60232495677826,124.44750952393522,B,163.49906237149926,-117.11396381955306,48.03791891420049,-102.0526998247857,B,0
Divorced,131.36565981360206,E,100.98678763063944,-30.865056669471358,-11.221012063928162,32.40323621720152,-185.02403626468146,93.43579529551847,A,-10.823763803129644,45.58425031808198,-52.47346434609908,4.064333985538508,C,0
Divorced,-85.59677749525396,C,28.432632776896092,-155.53042389260472,139.9699744531931,45.550353657443345,28.36107942284401,87.32017746349055,B,17.37942881056288,-131.258898316044,107.22916170494703,71.35435886223428,B,1
Married,130.79325423581273,C,48.27293812189182,-1.6980300782847648,71.56397212975935,38.36703975490656,-9.223237019011576,-130.6635560684315,A,-150.54591103540014,84.56610221030611,1.2562417917817075,-158.0624813219744,E,0
Divorced,-2.5138795467410593,D,-127.40556383107663,-137.27053800805234,-70.34638527032605,62.42802697406432,31.711313701581517,95.98962171224971,D,55.03871019962917,52.36279708049953,56.521502508594345,27.556824183091837,D,0
Widowed,-82.92541508187401,E,57.19652668880509,128.96089122648877,-2.524127906873171,44.842673420364136,-33.60276631989946,-22.91760076174756,A,36.219600373249484,-8.708101532962402,-101.32145543572457,-60.44426588307877,E,1
Widowed,169.516027722634,B,90.85479498881814,58.19772358095494,-124.52885556368982,-44.6480539631866,163.0732053669714,115.81771714125324,B,150.74222365803905,-90.9907833655104,41.78422202200561,193.5272955075451,D,1
Widowed,115.03041610096847,D,20.84431386555395,56.46075175816318,-181.86585561813723,-18.7581045084468,-87.8901989025181,48.76792316376534,E,-41.33878186077201,71.89285719315612,-151.80085761671168,31.73192408394604,E,1
Single,59.05582941568724,E,51.600058845698626,-159.83660978192205,-111.37557322469127,31.448783661179615,44.80746624483443,92.31607618418923,E,3.2180799618317666,-181.87022144308548,-128.24353807605502,-42.578628914566906,E,1
Married,59.107748692710736,B,-22.562364336514108,10.25771972697117,-137.44498877382173,-133.51859327764308,128.64873084581413,-2.8611333918025803,D,78.7672779933534,-17.63305947233468,-14.77327696584631,87.56485854807904,D,0
Single,21.133104820874216,A,-149.1892124923268,106.98673155395015,-57.3268390503675,-35.69762536164132,57.55448637216839,24.83258320597282,C,25.785431044155445,71.52360557544735,254.27190883114528,-22.90031081222162,C,0
Divorced,-126.34117677504804,A,206.5898008476603,-61.55177042730664,183.14111970572839,77.0887051573299,-7.77807843643221,-67.53407232942291,A,215.72420018756233,133.66898464656535,-140.035336531967,88.0490585176184,C,1
Widowed,196.02669050622205,A,3.100467981823658,98.9021168374979,47.3728915104769,-9.590043916785858,3.497070654254777,-65.58494157654697,A,-27.269764527133745,60.88988617913794,9.509252146332448,-128.1538539751626,E,0
Single,104.13633665549173,D,-154.40763307117024,70.71605385221284,94.52121647721263,-9.427426494412149,-149.0937204272933,-35.875484946100485,D,-25.701061025489242,-0.41797423243881215,55.63866234220929,-104.09177959681797,A,1
Married,-46.15612398135405,B,85.26109068597646,136.8417679095835,56.74238586870089,7.1184006111452005,214.44391625023854,-31.313762602264074,D,-100.878281474172,84.1046952580988,49.09790624929009,124.95178937367248,D,1
Married,73.34480202884053,A,-54.25265791134034,-74.85229465430841,-0.976720327094289,-42.132221812960005,-61.24428735265756,79.38195981550446,E,-70.94212813033705,-149.39668792655084,17.408205764819034,70.5880626689471,B,0
Married,9.47680295162523,E,243.48597488761916,285.99155416957467,53.81926896914828,56.16022448684248,-132.1975129960832,-156.3922263773809,E,23.640524888362393,-3.9525771446588,-45.65290128175989,127.66326320340191,D,0
Divorced,11.714848271686034,E,-152.8184488190199,128.53922977099634,59.810372737556214,-109.43172886012181,-83.17294635523281,-117.02499916697849,D,-101.28309106202906,281.2442217694797,-18.905158535170397,-237.01904723934965,A,0
Married,3.5069692362427096,E,76.74885722841918,64.22660842829313,-49.996733051751875,105.20523150176318,63.18614863840135,-58.35740076353131,C,51.35598515419366,114.91986663706545,246.46499898505505,-71.23729477850218,A,1
Married,-131.02681234573078,D,-30.143067813479334,106.00366681455272,32.918344070401055,-48.98331813552648,105.138356900534,61.12713938273574,C,164.9977801921215,-34.46802523943247,146.93962262448755,57.088278039320194,A,0
Single,-142.8643467133743,E,207.09645218392888,157.70186650592458,-84.91624953662046,-83.42241111955413,17.296243141855186,253.4095326836002,C,27.79610407165069,-49.82772869428313,-169.85091284479935,78.4516397158979,C,0
Divorced,-49.593782237227714,A,-9.456502102713202,-101.34063014304814,-45.3808881110633,-59.04779123302245,-96.59272951274164,89.81018414072479,A,-5.708239851309269,58.23382922318433,69.6309078080707,175.19682341085957,A,1
Single,-48.300512162253206,C,-96.54889661901879,66.55092136429782,-161.28356590527096,-81.51194189096765,-58.29865830769021,28.43438246002802,E,2.796764289454364,116.5410533068858,64.8702982043616,151.78910994881545,C,0
Divorced,-29.715707883414876,E,-84.94412463998147,32.01305338404114,107.76685567385029,131.88239987684915,54.414997070902814,37.98564736329071,C,-67.3216552369722,-26.99028720777673,51.67895111386284,16.06213970344011,D,0
Divorced,-2.803361481732024,D,89.1837658998345,-50.08215603847612,-34.956159314442,60.22377418175915,64.48158895834808,58.56085128312114,B,-84.72901014505962,-169.7046860522384,102.95634947546503,-66.32593464890321,B,1
Divorced,33.4862751735565,D,-19.730113541202275,-0.8663962189565626,134.31660545119414,-11.119021751916332,50.37679547904015,-166.14569513932074,B,231.25770219496223,-45.7361956302767,-141.57922907987734,95.99393382059338,E,0
Divorced,-120.62911927983508,E,207.69931191992282,58.37769941420442,22.52334255922378,-187.40988375656073,-138.03036090062398,3.95996993083626,D,264.2851278898003,-46.1234677972561,59.25699276322113,-58.20037962355848,A,1
Single,-252.56891887841974,E,146.59145922234248,-39.78133990063454,-81.95347399393405,106.88082018998169,-57.34314489084101,22.960644792122594,E,34.047255814112404,-72.9013714401597,119.6839172920864,135.23809981534563,D,0
Divorced,-91.33014571440545,C,220.49472339875584,84.26685593242449,-0.3753425912940159,1.4652102684997736,-20.59497353175135,-1.1408711824980535,A,168.97987673063616,90.50225439140216,-75.16905435766476,-11.87094480841898,B,1
Married,10.438778681070128,A,28.639411561782747,36.08290379115671,-69.67733385701693,-201.58053836542047,15.995709085924831,-77.21037410282989,E,-44.21973618167129,168.13646680485198,-1.575198916293739,169.22279655081985,C,0
Widowed,-26.986763667112957,A,309.18535054255324,-5.6149799432217335,225.49743798846907,-162.31024581805633,-85.58069613438931,-37.08011356298799,B,-113.152521536274,105.48605524714854,144.55075962401904,-8.556601766912681,B,0
Married,-42.39702411737705,A,107.8443797000566,-71.75315412389034,141.13172110042788,29.316786214120317,11.254491314390897,-108.3413716974186,B,-61.622965305823406,-68.09291056092806,152.8124524443001,-175.66523216886594,B,0
Single,3.703568861068623,E,-95.55433278667577,114.84803504266847,165.5232755933607,-36.4078623722182,-101.55104515118755,27.24599116009145,A,-167.09580582558942,-46.47741675333804,1.8468565970144606,86.38980717687478,B,0
Single,-72.29288993975767,D,-75.1248277026572,-50.0874316728376,112.78925963897287,-73.49513229286624,19.677118314351556,152.23524138172579,B,-88.98273833584021,18.926498981689836,129.33278127888747,-0.09657860453064211,A,0
Widowed,86.72793571675936,C,-175.58622511459768,16.904195208208783,-26.53886344395453,180.3549854911481,-47.22362360777328,96.313514628335,B,-31.058129636955243,-164.8623791130821,-136.0829994190734,-104.26107711783858,B,0
Divorced,94.19786077304025,C,-98.20718018787154,-264.4210185201642,191.74301638268474,32.284066894581194,-58.07965770118892,56.22439327045793,E,-96.6802178781314,45.56152462097205,-143.6485375689193,-10.493264537233692,D,0
Married,228.20040369757058,B,76.54307593039611,76.39271409135542,84.0883521071716,285.6834334535185,-116.70383752267614,-110.57875413508289,A,25.855905201381862,-62.89090651276622,-100.27318620583144,-5.674800170698959,A,1
Married,-141.9003809349675,D,-19.900805058401904,-6.989629599615707,29.162593047014155,55.69167532497276,-97.78290862150108,137.23094028952005,B,42.800384624512084,38.33633599611389,-115.45155979598916,80.5884263737034,A,0
Widowed,54.534633142631726,D,-97.09263430376723,-135.43602981810744,-70.17764687654969,-29.042726567361182,86.06220838845485,-85.68773403780921,C,-24.683910204517144,75.53857890851762,-151.5612747899063,-97.26535674458464,C,1
Single,70.23365435541122,C,-6.293117396246477,75.24514443005526,-15.564176288534693,0.45404401284440554,-18.497473825599005,-70.52675582489915,B,64.98580981256453,-25.464517659137503,103.6669710378931,-171.6504483376162,D,1
Divorced,137.82215173326998,B,84.38429177457103,-61.4718943388878,70.98231511687891,75.03216970982713,-42.32675420734439,162.1815952081998,C,83.72634627938173,-5.850160041759265,-160.6975594769095,18.69774096175257,E,0
Widowed,55.83604123362451,A,72.32430240232681,-142.13395221551542,82.7319755551389,82.11767010671521,-73.6154907829056,-150.60278897777147,D,104.78007595443455,70.1937030963865,-86.08790001268233,22.334738096081004,D,0
Single,2.974918397337002,C,120.56717047245174,-122.49459254545559,-93.84975462692199,-96.16844696615983,-43.92362555131146,111.74454817292403,A,164.61119701320118,-86.22275101067223,8.678343586836354,37.56704660929983,D,0
Single,128.2280561439526,E,-35.900598934444844,-86.14606461395186,-27.837813135064295,-41.725862629271575,54.57244386801279,25.209087632051276,C,16.980207045175373,-52.27363043873237,214.377937495314,-25.060662057951177,A,0
Single,61.78123153678017,E,-83.05834221401798,209.16841475874895,-257.5712434397982,-10.843483171285042,-144.0367337851331,74.6873064002819,A,-54.697821913136636,-87.81614885004475,31.968912162377343,-13.42963358818468,A,0
Single,-161.05884763614483,E,47.30694479906925,-58.540055887627815,127.08499984746757,-25.15455898034095,38.26517684181726,119.49970294894597,D,-206.37298461540786,89.9445584367404,-13.841448397918482,80.14223254328003,D,0
Single,-139.84400712369037,E,-112.44977554936378,-56.26333578369831,130.45125184133238,93.92001393046168,-126.2592322010712,78.28583497757646,A,-29.127224530790656,-86.66372291943367,-99.15018011019217,-52.0709289497198,D,0
Widowed,132.3472052592308,C,-192.15806604037678,-17.3423715638018,-127.86115541279341,41.711743028564925,151.0848690791137,133.40669180234374,C,-215.8411627856068,48.91709561071217,58.003524551431205,19.474417887310654,A,1
Widowed,-74.76643154238582,E,106.56016663252569,25.35285933285697,-110.60278027442926,99.21017742820354,-94.86230169626278,84.86786182359046,C,91.9043819596268,-71.35598700740229,-42.740052447343665,172.2186127886066,D,0
Married,-52.122155017284946,C,-76.16884106947074,-57.51448907744703,30.671294989197456,0.4775948737209445,-51.11448929238993,-51.92374907667602,D,-285.95036879341535,10.177715514571021,82.27596362783477,16.599565920421,E,1
Married,-151.8474119147598,E,-38.0094667983285,13.430925060741753,-104.28434262657855,-91.79524727056713,129.58066641933362,-117.80117583565178,D,52.807831519591154,37.80027577079756,-190.98405791562553,-50.93321730647061,A,0
Divorced,43.276070956763434,B,-155.1497836709259,43.78757171867367,-117.76091377216464,-13.053623059765531,5.466305579063696,71.87366184790001,B,-117.9213237588774,16.526011664240457,1.0256740788332273,-1.1357736365111706,A,0
Married,18.460079648016734,C,-65.83535298705584,-10.834789265796996,98.61467693336827,118.47119558473733,-96.81333278256126,-31.54445102011999,D,10.46432044539113,-97.96872685358484,29.98783952056248,-61.56869795007389,A,1
Divorced,-34.76000735176009,C,43.068587491893,105.06716443141653,113.43197897601016,-78.0705729457393,-34.21755813265806,-171.18485465928762,D,-25.501447040860786,-11.44774208647921,-0.47211276262634727,-156.14231449651132,E,0
