nationality,Race,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target
Brazil,African American,-120.74931104027048,B,30.310268138124968,D,103.36391872047787,-58.502915226822815,-161.67365579261562,B,C,1
US,Black,-3.603821902443428,E,122.91212357249125,E,-245.78050491075243,-40.773804611829476,0.9530391856620677,B,B,1
UK,African American,228.05247257649586,A,212.80673126690752,B,130.21308900314298,-8.200408685529691,41.975790239831596,A,C,1
Mexico,African American,-151.0322057264692,D,-58.85096946722751,C,-15.589553087170124,-212.76003697862927,46.17220296065449,B,A,1
US,Asian,-41.99228797731717,A,151.21907298156353,C,-259.9577884857921,-111.51415261770087,11.39856443126472,A,E,0
India,Asian,54.37840342471934,E,64.98833669947753,C,-52.27415764121914,29.033534235554033,-30.78426251701786,C,D,0
US,Black,-45.925409131634076,B,-175.57195851913048,E,-110.08341095134291,93.47679874793955,51.25480743783223,A,A,0
China,White,15.176675872950218,A,-345.65602859310786,D,57.74448567619982,116.24033845638633,52.8892404196326,C,B,1
Mexico,White,175.25566097466293,A,-53.609781291941786,E,50.97313329948198,11.97606300857835,-23.02116045931938,B,C,0
US,Asian,-53.37488281621439,C,38.15100612819211,D,41.34663695352304,54.44266695836881,-15.413640484478927,A,B,0
China,Hispanic,-59.103636787529645,D,-14.26348355118368,E,-51.21226664208801,87.34824328737605,247.15674839664845,A,D,0
Other,Black,-9.866138011776878,C,-212.68318188401452,D,118.39133710883061,42.95676299117616,-2.128054998662402,E,A,1
Other,White,34.01085754597829,D,90.45196326194268,D,36.51001291448152,18.650061505222908,-14.414826131827757,E,D,0
Germany,Black,-19.133332128655354,D,-26.3552673469857,B,126.02129214223652,64.42775143027158,151.97071339652078,D,E,0
UK,Other,36.10008016063646,D,-51.80899397271877,D,-118.07936956601084,163.88299503442863,-26.693802050281917,E,E,1
Brazil,Black,-46.07502397221006,B,46.27077599549079,C,29.156390860809616,-198.27289333350578,82.11888269668493,D,C,0
Germany,White,204.37059290117367,E,-72.0027168382517,A,-13.964326609533062,-3.8982018530388842,-83.5667570889454,E,C,0
China,Other,117.30692225011047,E,77.82033795962276,B,80.44522628273492,26.018900827222925,-71.64131392873462,B,B,0
Germany,Black,-64.71824763388192,A,-30.696956011760225,E,-142.0336572783359,-17.77594210890026,-129.24168887443875,E,C,1
India,Asian,71.47616864988952,B,-48.122840557391385,B,44.22974165207923,182.9803233324249,64.10046854383339,B,E,1
US,Black,31.594251459753803,B,-33.795774323812914,B,27.31241408037623,-103.0535816030437,-18.38068965682122,C,C,1
US,African American,45.13496725992638,D,182.4169840270687,B,-171.79309418862707,75.95275285049294,-41.52036803794213,A,E,1
UK,Asian,-62.38186834652301,C,5.716618000972283,D,-125.25361522968375,16.030482006555115,-138.13913186291623,A,C,1
Germany,Hispanic,133.4123992025587,D,-66.54119864407481,B,-19.204969023064532,-71.90121917631099,-79.54899205037833,A,A,0
US,Asian,-122.71268396211991,B,-5.161321364477797,C,-117.3883437553335,0.9942933482340627,95.29851637002402,E,E,0
Other,African American,38.1609784091542,A,-33.91388180431044,B,-144.94815906273206,13.534428581328136,229.306395915059,C,B,1
Other,White,-38.442723640160686,D,-47.1161473796366,A,-28.417621608923138,-105.29910360829611,-37.20292286153586,B,D,0
UK,Hispanic,-105.0221712577529,B,76.0461019970445,C,77.3280878919988,-107.82952436198056,-43.66689990439806,E,B,1
US,Black,92.86217722584064,C,-45.47382809637176,B,-24.850425564805455,49.17081854926365,-60.32617506726277,C,B,0
US,White,-31.48514129885081,B,65.92939015651665,B,18.831294428404856,-172.98610056802207,249.19443546600104,A,D,1
China,White,-40.9991506848708,E,-126.29327256033945,C,123.3999036691584,28.754292126216708,101.81080738326149,B,A,0
Mexico,African American,-232.51651446890352,A,-97.8912859215596,E,46.706667194167075,-15.038449765471762,-93.53674411821214,D,E,0
Brazil,Other,196.80994329706863,A,26.378323492847528,C,22.428080986222625,16.255521903481043,-77.21868825068194,A,E,0
UK,African American,10.37903498169963,A,43.12320009473521,D,99.69995762589703,-136.9354676023475,-16.715145430359133,B,B,0
UK,White,71.40853281069002,A,-104.70156513175762,E,29.329647694186907,-110.47867298810583,21.131463365860032,B,B,1
US,Black,-64.86538536504082,D,-38.929269874736676,C,-22.524440815313763,61.9947983808243,-160.46296325371227,C,A,0
India,Hispanic,-45.55323910055058,E,24.517657822784216,E,26.539723232299608,75.06118899768882,5.788809450037854,D,A,1
Other,Other,23.716564721129153,E,-62.04058773023174,D,-110.19223306821759,-96.3558424423495,-93.77867341324485,B,B,1
Germany,Asian,35.118097936060565,E,80.10781122355489,B,-79.19640873982554,-223.38572448013383,85.00690075274522,D,A,1
US,White,-21.523082039024715,B,35.3764146927127,C,-107.17434076374848,229.7597259345559,-0.028545903994154,B,E,0
UK,Black,-113.13618241102358,A,-26.966617299831956,B,209.61918770787,-89.49582800961682,-3.552450400746991,B,C,0
China,Black,-156.93584905263268,C,-7.622086401240695,D,-77.44877878151217,27.211622128458707,97.46944161225018,A,C,0
UK,White,-71.98477518686921,A,80.96974126945506,E,27.66050232135091,-33.858717782011745,104.3319430193793,D,C,1
Brazil,Other,210.70627610041282,C,142.41163592922678,E,21.337983898056336,92.92328610477179,-90.12762461114534,B,A,0
Brazil,Other,-70.22858868702893,B,70.39486271549012,D,3.1154385299210112,64.56460286068419,17.908718464875815,A,E,1
US,Other,-14.124732188894344,B,42.18350525431464,B,103.39816671063433,77.98728169496849,173.88120205106728,C,B,1
China,Asian,62.16795134221339,B,-189.22800762602157,A,-199.7261898068912,106.57768258820421,-108.74330369882814,B,C,0
Other,African American,-114.02660677513241,C,-97.31124124973232,A,38.200987000579794,88.6346601091065,57.47186389397151,E,A,1
China,Hispanic,104.16341981304858,A,71.24372528368629,D,2.2331849980566787,72.95260029334383,-27.328144257031823,D,C,0
India,Black,149.63057281444304,A,-37.02092882079328,B,-29.758623583747113,-88.23009898516239,120.00247053502555,A,C,0
Brazil,Asian,21.132283362595942,E,-104.29112128989739,E,-175.05794654270156,-32.35356451381391,37.936187901052506,E,C,0
UK,Hispanic,11.105084225339828,E,95.72926484958532,B,50.47525487194208,-82.10457058414958,-76.09977725877869,A,C,1
Other,Asian,-165.4168736612402,E,-84.92705892143577,E,85.56978779610927,-90.24434781246639,-213.50193688634485,D,C,0
Mexico,White,155.30398246450898,A,-15.238188547022174,B,-218.42939872961188,-10.094722133706695,-44.72954577953861,E,A,0
Mexico,Hispanic,-61.467755589982865,A,65.40995545663381,E,41.708095698103975,-57.22009829003054,17.120797881639312,B,E,1
Mexico,White,61.63005223488064,A,-16.552645779892867,D,-68.03316202066843,-14.18798866125725,-206.30967606656407,D,E,1
China,Hispanic,86.84805156299622,A,180.74936534061243,C,-52.822977593816375,-56.71809363347348,-50.62753383644887,E,D,0
UK,Other,231.705564870338,A,-56.73864176647493,C,5.763323922400403,3.3662530803722115,-51.46957533533932,D,E,1
Other,Other,187.65992776796674,D,235.21213594528393,D,-55.94922338181818,-83.38277143508702,-14.451722090554595,A,E,1
Germany,Black,120.89021415544102,B,-164.0552131977911,E,120.28213221115413,135.42751002541348,-44.87238008539281,B,D,1
Other,White,39.75902579366607,D,-51.698078824053084,C,58.96468360879873,74.03307093022168,18.103164921115557,E,A,0
US,Black,-198.06938445676013,E,56.70092347229815,E,-65.90345761216511,57.25939665453874,-23.663689326194387,B,E,0
UK,Asian,-56.09530165117802,B,6.303013188663,D,34.85267776313693,110.67842816459041,-15.910402690217735,D,E,1
Mexico,Black,-29.05476348875013,D,-72.27876016780559,E,28.720174387305704,-116.07984765206874,126.0763389063374,C,C,0
Other,Other,6.516811432615493,A,33.12410425612887,C,57.422223598761754,116.89432508314536,187.9573263291725,A,C,1
US,Other,-46.52534775990652,E,-126.26122896210094,B,27.089112357324822,76.06323925749138,112.88613219621621,E,C,1
China,African American,29.362961559718194,E,-86.18583370451819,B,-45.854912671521646,-54.84291153996463,-3.3125783444179415,A,B,1
Brazil,African American,-242.11781349879226,D,-68.55662003169927,E,-85.0475278777157,-40.9879850926347,49.228375175000416,D,B,0
US,Hispanic,-150.88119865747785,B,-35.008257024056554,B,-6.319484177685208,82.87245740169573,-17.82137523190096,C,D,1
Brazil,Hispanic,-80.82663791714702,D,-80.69934756095041,A,-50.387468162340866,-49.93319943322191,45.20500066952546,B,E,1
India,Hispanic,-31.024602728811345,A,161.39928078621125,E,127.42948717670566,-8.143323460008991,49.99835248463215,D,E,1
Other,Hispanic,-25.217472944673723,A,12.77844529690319,C,-206.20955507217082,-50.51843976166618,155.86906221275856,B,E,0
India,Other,84.13112303353087,B,-26.56506613058306,E,49.35203460317745,12.613011506588844,-155.09287332742866,D,C,0
Mexico,Hispanic,87.14303710422404,E,-135.19900476847306,A,-24.884585700517842,-52.165967885329046,103.94511616682797,C,B,0
Germany,African American,-1.0724330925016452,C,1.3643889032616072,B,-139.65526390961531,62.15582191583668,269.12379981931133,A,A,0
Brazil,Asian,-29.782455455764378,C,247.44792991970405,A,-14.038349018663393,56.36541903336789,71.07291852785757,E,E,1
UK,Other,33.43623461855217,C,126.62703878537715,E,16.95817372733718,-59.720229893422626,-62.492953109139634,A,B,0
Mexico,African American,62.276391079878046,D,-86.35463907391518,C,-68.94580772317353,-62.76629662022534,53.49530229804763,B,A,0
Germany,African American,60.565612239518565,B,-91.13257728853593,B,-90.47142331069145,-240.53312180829312,-32.71776401597726,E,D,1
Germany,Other,-102.79188847440186,A,-88.9901070199984,E,-49.22053758540785,112.13022847784701,-22.98771751435016,C,C,0
Brazil,Hispanic,51.96144850835629,C,-16.76056753426443,A,-54.83821330351476,42.00419912102099,-318.7040728262812,E,A,1
Brazil,Asian,-43.04554408280355,A,-4.984032435665662,D,-66.014800640816,-94.35487742832329,229.67170877637275,D,A,1
India,White,191.00555472962262,E,-141.78538923712145,C,-103.00125292586966,-75.3824246646225,46.47728034504441,E,D,1
Brazil,African American,-54.68266146608568,C,-50.807511011515274,B,-127.0521920422325,-18.999741790629294,-85.6107584772323,C,B,1
US,Other,-34.889061870696814,E,53.56420547859575,C,-65.45298626338135,68.68238635686724,-8.067482942114184,C,C,0
US,Asian,110.28463507833266,C,73.37105972251258,C,8.10158618159876,-185.86824293681445,-21.27242751402712,A,C,1
Brazil,Black,-111.63203967088428,C,-72.82854222931778,E,80.96125147301896,-216.15025697687997,147.80517971588014,C,A,1
China,Black,114.71749279936753,D,94.30923487325379,A,85.18430700466746,20.55950010720073,30.997827141477174,C,B,0
Mexico,White,-120.97597285699715,C,129.6484560699534,D,43.0531172437717,49.56391409521615,60.41109686434648,A,B,0
Mexico,Other,20.982517799660577,B,-26.5133573630241,A,42.481347899185465,-152.00485234212942,-72.34475114973642,A,B,1
Germany,White,25.6133028076493,A,17.382877569824696,D,80.18192938698215,-78.89281586064895,68.34962749301162,C,B,1
Mexico,Asian,-51.317214871342095,B,-1.0831940568583993,C,75.7879460329845,-37.13181427772946,124.23390109753885,C,D,0
UK,African American,33.747921212197554,C,-46.78618937405112,C,-89.08137955343472,-77.32925977781382,145.5506050657188,B,E,0
UK,Black,33.6333186755271,E,-161.83783117673684,E,71.19190421296638,13.409424083104406,-37.88248263494181,E,B,1
US,Asian,9.589001271907497,A,-170.33950749843217,B,-27.86110884850434,191.42889735788907,-72.37065232675315,C,E,0
Mexico,Hispanic,-165.8391264655891,B,-49.1274574472765,A,-38.51029404862132,-10.0942213195028,-98.67553321166675,C,C,1
India,Other,-47.534429167235146,B,-35.65897261546942,B,50.125676748787065,-144.8413760274737,96.56366743703398,E,D,0
UK,Other,-17.942709867691818,C,-113.1441997876743,E,64.47953566753732,41.31700337812069,-76.98558545241863,D,A,0
China,Hispanic,111.36614000016922,E,49.140168868569376,E,109.72271912577305,-92.53674002541324,18.30369934530678,D,B,0
China,Other,11.083289644706602,E,106.47362010325398,B,-1.008856325153253,99.18092864463377,-78.15505624722225,E,A,1
Brazil,Hispanic,-14.40395292209074,B,45.03576318540919,B,-8.49479044343629,271.6669053425792,90.419413440788,E,B,1
UK,White,-9.709103899794279,A,143.59541487179018,B,5.748182547616098,-24.365859997667645,-106.3773293110271,D,B,0
Other,White,-5.993283027153692,C,-159.6506502025394,C,-129.47549666321137,96.5742488589691,-8.728166441853812,B,D,1
Germany,Asian,-14.441653537832607,B,90.62149649066826,A,-9.053134877459417,44.80499219009711,34.89747115366602,E,E,1
Mexico,Black,-124.02673337032905,D,124.5300197200087,C,-7.4965585831259185,262.862309868118,-36.761988735291126,A,B,0
US,Asian,-206.35398919787096,C,73.19264916414916,B,-47.13108593586348,50.367352776305566,-59.975396442974585,D,E,1
Other,Hispanic,57.53457702908883,E,-187.78661034028755,D,50.85354673901998,30.933659558037363,48.23435260348075,E,C,1
Germany,Other,-76.67024430056433,D,54.46017335711167,A,66.13574183343816,23.64876545898459,-202.9317185026799,B,E,1
US,Hispanic,-54.003945484982616,B,-156.28191888034715,D,-136.4072421991042,-88.93981941786379,-70.82181083232057,D,D,0
Germany,Other,-144.25512694864912,A,85.08585915495595,D,51.286060157161614,1.8565164698137813,-176.44213379308943,D,A,1
Mexico,Black,26.043308759368067,E,-29.266557404874227,D,-42.31659896104225,194.91935741284775,-62.22073106906721,D,A,1
US,Hispanic,-36.6984872119624,D,107.83966252401412,C,-148.6792347961538,-171.82957267128273,126.2270545915847,A,C,0
UK,Asian,-137.97000256963042,E,7.081899599543116,A,87.4987662042345,-59.56721148921253,36.741918758431815,C,E,1
Other,African American,37.58074435916943,A,-180.08681870994494,E,-35.92692551171912,-98.48401932118146,-139.50614346593383,B,D,1
Brazil,Other,-57.75253175610866,D,-57.44075006825615,C,6.092642737859422,-67.06732113746726,20.550426743783838,C,E,1
Mexico,Asian,-250.85546569629872,E,-58.070174006836126,D,-167.14881386754024,219.74918876365768,28.114091610345028,E,E,0
Other,Black,-148.89296265123875,D,-100.40028632105931,E,49.61436869104096,-153.7437354138358,8.896885685843918,C,C,1
Other,Asian,79.65481979480059,C,-38.68406999285454,E,207.21925260188178,-75.99928871211574,81.12977495842384,D,E,0
Germany,White,-149.03261560726276,A,40.56360475108405,A,-16.38168082867067,74.60731990067669,43.03894441852238,E,B,0
Brazil,White,-18.45435011732029,A,24.442369195126297,C,37.8459860985185,6.353989173119206,40.21873577095765,A,D,1
Mexico,Hispanic,32.77158591571763,E,-14.081084844901365,B,92.3363695952506,173.41398336117345,18.381633747681512,E,C,0
US,Black,125.64273427637649,E,13.064880299913781,C,119.08069003660293,-91.6074472541267,-130.8405612816191,C,C,1
China,White,14.949638453758663,B,-281.78546363723024,B,-69.03075535892695,15.273923980387782,-19.789647352179855,A,C,0
Mexico,Other,-133.5993536866383,B,-39.97570046158358,E,230.78209395219082,96.6504995276754,-90.23649737056812,D,B,0
China,African American,-82.15088594973625,C,-56.60727222877691,D,19.4231106099006,126.03800677338704,93.88155873715225,D,E,1
Other,African American,-81.00449623460865,E,-12.684833605370404,B,-98.44344908726069,6.719381201444335,18.82430780218803,E,C,0
Mexico,White,-33.871776569748384,E,-67.86524233342782,C,-92.05574118597896,-183.94544340226992,41.391452126034814,A,A,0
Brazil,African American,1.241119068258351,C,-8.20279613443484,A,-14.669655699809473,46.313865805176576,-5.33577294864236,A,E,1
India,White,-55.91009321552175,C,-54.56643553975693,E,-39.14402070423898,-78.66306146000316,-43.184838586822664,A,C,1
US,Black,182.06072318679708,C,59.07081384680032,B,-150.22747441304688,7.164946705717952,-23.348044284722697,C,E,0
Other,Hispanic,84.39714835726014,A,76.06940751929761,A,-29.261291672638983,85.50751510874802,-52.93644126257334,B,B,1
Germany,African American,67.19400911086886,A,-41.97477025711079,E,-73.46938939633526,125.57658751728806,11.176774144826176,E,D,1
Other,White,51.51141037970505,A,-136.57172441040544,E,121.59160481159952,41.29287440885302,-16.206660418603906,B,A,0
India,African American,46.315637182093155,E,215.65886153723554,E,29.29422668880182,171.92489348735987,121.71673596674673,E,D,0
Brazil,Black,-168.4102910769477,C,-99.64173872357523,B,-28.686309085105865,-9.028303040440047,-119.63987478494242,E,C,0
US,Other,-84.72362438055912,D,-155.21332522035024,E,18.865486177867922,-212.09078318280808,91.31643533817721,C,C,1
Germany,White,-49.59712526301487,B,40.15027776005549,A,20.98318991397001,-79.6935508564461,-0.1962566469172244,E,E,0
Mexico,African American,-41.749112267797535,D,-59.8095292631737,C,-96.91371989166117,45.01360449488901,-42.19781517394709,C,E,1
Brazil,Hispanic,128.7681018189647,B,-58.942510285797844,C,138.75682051401645,-66.34195133298944,-11.852501354036102,C,A,1
US,Hispanic,-146.9346290306199,D,-40.19930028812789,B,66.45932731729197,74.82519535279445,17.093526155960177,B,A,1
Germany,White,-35.79469174450954,A,11.259507032343036,D,155.6330105267093,-21.05650538457419,240.44888092694583,C,E,0
Brazil,Black,51.36763032856827,E,-34.65370373252786,A,-141.36069918226357,80.27225905482184,-143.43780982402922,E,B,0
India,Hispanic,-23.246817538963306,E,205.4771200512112,A,214.41038285890684,159.25666971938142,26.429629684710477,C,D,1
Brazil,Other,-72.42141773771212,B,-95.06235226266794,D,-159.68147932459945,161.2824661177238,-103.69203803596866,C,A,0
China,White,11.192039172714145,C,-46.686467362187464,B,47.17792434538872,-193.65715413603942,-69.42007311485632,E,C,0
Germany,White,156.56995906310271,C,-76.23767217904178,B,-86.81149777698339,-188.37626464851124,-231.57454212897414,A,E,0
India,Other,104.85975840157403,E,-182.10467222300713,E,-74.36704322983024,56.105115982134755,11.852065811469217,A,B,0
Germany,Black,89.79290084340201,A,6.525262968695826,E,-87.29953826450966,139.0228039673261,-105.07583883613978,B,C,1
Mexico,Hispanic,168.68508023070405,C,-16.311822998969706,B,19.45761277456165,-150.09378150562932,30.92896430162187,B,C,0
Other,African American,37.31056582663086,A,99.96168983436333,A,55.64536018163299,122.01710080701883,-50.04445667137401,B,B,1
UK,Hispanic,36.12045246687928,C,-84.83633043213685,A,-40.29217411100898,51.311573585475166,-81.32158784035796,B,B,0
US,Asian,-77.34114720516341,C,30.312058225525902,E,-103.411949744897,-144.6238740897037,73.03542724931185,D,E,1
India,Black,-177.9466382648049,D,-23.684094287271186,D,41.94036946301903,-108.49957783481136,-71.15326383004027,B,B,1
China,Other,-94.39950049283883,D,11.84937973498674,B,-111.2650938879361,-57.465657856959815,-101.417208391184,A,B,0
UK,White,131.08428255191032,A,160.74620915593653,B,-23.430095286472067,-46.24816909254243,-14.06977857998336,A,A,1
US,African American,-41.63603344764887,D,-30.864798406238663,E,49.35856093744172,-27.632157550625603,50.484466806381874,B,D,1
Other,African American,42.69003485335025,C,72.65654061638244,A,-26.91481241403597,108.55727055023459,13.985540167007679,B,B,0
China,Other,-38.9768874362834,B,89.98183787039102,E,-73.52639343953717,76.78709402025622,-68.53779282791473,C,D,1
China,Black,-123.63452016038397,D,9.221418688818561,C,24.001451714063432,49.81016865165508,0.9998862675413788,C,A,0
India,Asian,-120.20884245592158,C,-21.779482880401062,E,115.02841564311026,4.155929917024868,62.20039026994878,E,A,0
Germany,Other,-67.03053269189068,E,21.578734687547737,C,-0.7136008941129331,-138.34581035162986,-16.19940751785437,E,D,1
Germany,Black,183.79821728362438,C,85.05153793090162,D,-130.87855425845396,65.00925113080139,-87.84335157958604,B,A,1
China,White,60.935487648022566,E,33.71724168622832,C,-16.76233346835829,-17.37561589364113,156.63315133085808,D,B,1
Brazil,Hispanic,175.58644320399486,D,-11.526878270123332,E,-51.58413967997774,-205.94390705079883,96.5295712134304,D,C,0
India,African American,84.67695695879928,A,-70.60566896339301,A,-2.1951841161502097,-160.81700706755277,-1.036866914422991,C,A,0
China,Other,-17.814796377772858,C,-63.26658603357755,B,93.20747384505347,72.63887247224073,-57.97493182475787,A,C,0
Brazil,Hispanic,-85.64578985154242,C,151.6770491233171,C,160.2189617196028,-21.136400891010528,42.370394453256054,C,D,1
Germany,African American,-59.04880007888566,A,174.78355685831815,C,51.04671884482839,-154.07076490829164,206.22454087291234,A,C,1
Mexico,African American,-36.5353578755301,C,31.247692381045095,B,63.596031579022,18.55133508306322,117.95776784892776,D,D,1
India,Asian,-60.38854129966283,A,-0.03894156567252687,E,-123.93415485333988,74.6731228935236,-71.77384851792497,D,B,1
India,Black,-63.778499981548485,A,-87.8721517684812,B,-27.0564636257357,5.910888768899118,-37.16143579511765,C,D,0
Mexico,Other,173.82877795550164,B,141.6829661516881,D,-50.070325256214566,59.451524214701514,44.57703779821937,D,B,0
US,Black,162.51730139023607,D,40.3693799302721,C,186.18482996991844,-21.552802921864227,18.36147665105018,C,E,1
Mexico,Asian,-63.80109023716933,C,-166.61462793154345,B,53.06967788533471,-97.67996446083258,-53.52505403709428,D,B,0
Germany,White,-163.38999071023358,A,0.7748793106715341,A,-269.6146308652076,-14.402308790469185,148.78325711162822,B,E,1
Mexico,White,-108.85282607655004,E,187.52478118946175,A,-66.92961421422709,2.465436832946992,-69.35676467842065,D,B,0
US,Other,-249.4933908778027,E,-10.912844603638991,A,-182.40814372132309,164.17493715977233,-7.978584135273073,E,D,1
UK,Black,121.80005072491875,E,-207.97465329594874,A,-207.90209143507323,40.973693917955586,-25.18206291254337,A,E,1
India,African American,132.34085284733214,E,-94.62943192114392,C,25.13540053626707,162.5419480665429,-43.130731464891475,A,C,1
Germany,Black,-63.09773087006748,C,-27.8914032873622,E,-12.650129516348391,45.93211821663443,-60.63343834946833,E,D,0
Germany,Other,104.2071202522099,E,40.03536650794671,C,30.530493686455372,48.27204923309964,53.61649640034075,C,A,0
India,White,-140.00033319431864,D,-91.33257355463557,B,-44.80736514080204,-34.78646711143444,93.90845266453026,B,E,0
Other,Asian,79.64762724494719,E,20.444325751363973,E,171.7762875172627,-62.22468477494336,-167.9637652669048,B,E,0
Other,Other,-26.638978190879502,B,127.72235082545515,C,18.319984734648003,0.3564054603813232,54.36819155995172,E,B,0
Other,White,-76.38663627938693,A,159.55100422772605,E,-41.757455050080125,339.1027283158474,-110.75573879662026,B,B,1
Other,Asian,101.78634079475569,C,89.312437828185,E,173.14125510704918,43.585001721956374,-3.3091045989172776,E,B,1
UK,Other,162.26071087865023,E,-25.08218357779305,D,-165.1000715843067,6.743231062927971,24.121818811020056,A,B,1
UK,White,-1.513180262971761,B,220.78903627323777,A,-131.58363207992772,-85.10171111206184,-130.67827495476797,E,C,0
Germany,Hispanic,-2.969653302327589,D,-41.87177497919252,D,-76.64835498958766,-88.29745790111794,-22.3143512906004,D,C,1
Germany,Hispanic,112.31219054580188,B,-136.16433561445723,E,-90.83510986154484,-99.78211029845116,-48.73850113134293,E,C,0
Brazil,Hispanic,-96.56895682620497,D,-82.80110101320619,D,-64.42319848238199,-3.487752058060957,39.91864177717926,D,D,0
Germany,White,155.96262953308857,E,-144.74942131029798,C,53.79684746330753,-227.5143408104264,-28.639367508844295,B,D,1
UK,Hispanic,184.02880046046442,E,-124.53658104625825,C,-120.7253865095015,-3.7049185379281875,-213.913932076355,E,D,0
Brazil,White,14.736881552138783,D,183.77372298266587,B,30.753783267072837,-20.394599737886107,31.2588349333364,A,E,1
Germany,White,-33.54766318681705,B,-82.74098962289219,E,71.67547489076127,-11.052466034256923,71.00146345973288,B,A,1
India,African American,-177.798983937498,E,-53.54109734181821,C,-0.6106149259214133,45.49560277582252,302.29164266849415,D,C,0
Brazil,Asian,72.27869934738374,C,-65.32203867664737,A,-36.22138255640922,29.664662328317725,-74.74444673211276,D,A,0
China,Other,80.92959897931999,B,-147.02620464393922,A,-225.79059655304272,132.93679720079567,76.39178110336302,B,A,0
US,Other,-5.4073255388814925,E,-25.809844515411246,E,21.44977375569082,-254.33920572098975,-0.12622848446122203,C,D,0
India,Other,121.8342662812294,D,-25.157744457824087,D,-171.66312561207,-139.8869682612868,94.08782824433295,D,C,1
Other,Hispanic,5.138283104781578,B,106.10442955317123,C,-13.507468709044199,40.57930050249018,-207.9551402933754,D,D,0
US,African American,-19.037973259369036,D,53.20847092232983,D,66.2760181360119,-33.12922275809301,-49.66589534739579,C,B,0
China,Other,21.564795523442175,B,-40.20663587882439,A,170.24493565977733,44.051129439783494,147.8605815733998,C,B,1
Germany,African American,20.09171352146088,B,-209.422553387508,D,-58.6499683158943,-49.687025549317084,37.242126365741655,B,B,0
Germany,Other,-80.44387956349627,B,-145.72404168010527,D,48.47974522287256,-59.78441376104462,8.157943799737335,A,D,0
India,Black,-7.55793471658789,E,-54.47780308514093,E,-62.70086578400692,89.28948458657686,-39.143472638564866,B,A,0
UK,Black,-108.8986978988464,C,273.0626608050235,A,54.085931734023575,82.22384211267794,85.34472872385355,B,D,0
Germany,Hispanic,181.7205519875166,C,-68.71277277450382,A,128.47984642199805,-14.346119823372472,-66.11773164631425,A,D,1
UK,African American,8.158474743618168,A,116.25665256834925,B,-83.97035953384349,161.3076132099885,125.99377741775393,D,B,0
Germany,White,-206.03814433310848,D,-153.3378842545567,B,67.36520230228791,84.04875935413722,-8.391086703894098,E,C,0
Germany,African American,67.07796679529069,B,-15.117314082955815,B,-20.80814826452506,-24.071604357081206,75.12986787288672,D,B,1
India,White,158.81135150636842,D,-39.993618539733085,A,116.62309758536962,-2.0341245110100976,-69.19384476092183,E,C,0
India,White,-16.719587164254442,B,69.63408652357649,A,2.8209427992225042,105.95304065673969,61.63797726807405,E,E,1
Other,White,138.24424373522334,D,-38.276026955215954,E,-47.030005361839834,-68.0159718097055,-60.42528424330129,B,A,0
Germany,Other,-78.7298790928099,C,69.30347627384045,A,20.068047538908033,-82.58736025419067,44.37527206977031,A,D,0
Brazil,Asian,-54.227410255719874,B,-115.89211109307004,A,-133.29450459379493,-100.87597275742277,64.57479083610531,B,C,1
China,Hispanic,227.4326618789385,C,-150.9794289861486,A,-60.158637639213076,40.32886794235406,28.993317747710556,B,C,1
Other,Other,-0.2170018322571436,D,33.977052316500476,C,-25.538598285900516,18.400931974694238,-39.30363777442648,B,C,0
Mexico,Other,15.405224634453631,C,-106.62982189717307,D,32.67367767420639,-100.65085707013932,9.427222794672634,B,E,1
Mexico,Hispanic,74.13064634407853,B,-47.65566436205634,C,-91.97497656314529,-90.92736042227205,-77.83890408422297,A,C,0
China,Hispanic,29.15420777028987,A,64.88858152873337,B,-124.20781389179825,2.0152191013985696,-78.53598723702433,C,A,0
Brazil,Asian,77.12978868549223,A,178.0434500246675,D,62.060087347438596,92.78048485538895,-21.163084028378385,B,A,0
Brazil,Other,26.727306538083507,B,-87.52674582049423,B,79.36215728788999,145.79799561670745,23.74225343497197,B,E,1
China,Black,135.25993029820776,D,58.66914021772239,D,-99.64102520025548,32.172606658155786,72.38208754766563,E,A,1
US,White,-10.416150453408742,B,-115.99431953079984,B,-42.92959773280157,-72.09709634195072,-221.61581169238826,D,D,1
Germany,Hispanic,72.72082939593342,D,126.98013616934188,A,-174.42462538657455,15.696018267386947,82.2698399583406,A,C,1
US,Asian,-229.9034808379603,B,-140.1710623980715,B,99.86270546052816,104.51351490860586,85.487327493467,C,D,1
Germany,Asian,114.77441888681415,A,76.03646829760437,A,22.724850221263576,-40.467001636036834,3.6025321612508274,E,B,0
China,Other,119.055853990409,E,58.50341727457275,E,-59.49453149813386,95.15263331842834,-63.14087346878539,E,B,0
US,Hispanic,-167.80815505427452,C,27.500556040076628,D,22.01311622543569,-19.49929012420044,-9.047715264630224,E,B,0
India,Other,45.61969047172073,E,-85.05202670700905,C,-31.731777027834706,178.81775100498234,33.63469512908007,B,A,0
Germany,Hispanic,46.27077125581485,E,115.56718681058615,C,17.507877212931856,366.0642110818708,-20.944883416804572,A,D,1
India,Asian,318.04150650115497,C,203.79787250201642,A,101.7099718290563,14.789578619525322,-260.18030664517363,D,C,1
Brazil,Black,-0.7412365449646954,D,-51.209865167070426,B,51.003666480188755,-164.6015825699686,41.18100048856421,E,D,0
