Race,nationality,AgeGroup,Religion,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,target
Hispanic,China,26-35,Jewish,-88.33028036067898,-87.94745067380859,C,51.37571522556491,A,B,0
White,US,18-25,Christian,134.811842006271,47.33282892204547,A,-226.12698753992305,B,C,0
Other,UK,36-50,Hindu,-176.91628562640275,110.68144361685228,A,-151.13802803166695,A,E,1
White,Mexico,36-50,None,-48.08389300831943,-55.1816396451358,C,-245.95041257587243,B,E,1
Asian,Other,51-65,Christian,228.584746031184,-23.6969942241463,E,12.799994904465567,E,B,0
White,China,65+,Hindu,134.41265063309964,-12.5504145269313,C,33.1017976409046,B,C,1
African American,Mexico,65+,Hindu,-240.83568581259516,-34.950991064061746,C,122.45559566293429,E,A,0
Black,Brazil,26-35,None,-40.479848721724295,48.76487600211967,C,-269.3730666307971,A,A,1
Other,Mexico,65+,Christian,-63.00214067170169,-126.35411250834126,C,-25.652424895403204,D,D,1
Hispanic,Germany,36-50,Christian,-98.81248228379715,47.68275102231471,D,1.4993860383827822,A,D,0
Other,UK,51-65,Buddhist,-93.38282680320827,-114.45803460125768,E,222.76377179887086,C,D,0
Black,UK,51-65,Christian,20.296215592374008,48.48007979625922,D,-27.214225401881624,D,B,1
Asian,Other,65+,Hindu,-28.358989884773568,-54.702535497316454,E,-1.911482013905084,B,E,0
Black,China,51-65,Buddhist,168.78523613810324,-15.788268863272407,A,-63.985680016729496,D,D,0
Hispanic,UK,65+,Buddhist,84.50506228253434,89.78038976873604,C,-63.16427795430805,B,E,0
White,Other,18-25,Other,143.83787952106002,-54.09327615366448,C,1.5410302855803601,B,E,0
Other,China,26-35,Buddhist,-13.824519273404231,-61.921770726824576,A,119.37525709652756,A,E,1
Other,India,51-65,Hindu,156.63967879290485,-115.98407816290009,E,-118.87059592388741,A,E,1
Black,Brazil,65+,Muslim,-10.268622729118967,126.2751274119123,A,-27.87681806366647,D,E,0
Asian,China,51-65,Hindu,-84.32368409079761,-297.68524077110084,C,-66.60661724937738,A,C,1
African American,UK,65+,Hindu,72.60484259494082,155.58451829785452,B,-61.37560082126468,A,A,1
Asian,Germany,36-50,Christian,211.973949359363,-17.58538768976182,C,-29.896216434393992,E,D,0
White,India,36-50,Other,131.68376358696756,-2.9500066812360433,A,-45.520914025701465,C,A,1
African American,China,36-50,Christian,106.90958163318098,25.27866313497525,B,-265.0160331464979,E,E,1
White,Other,18-25,None,16.145982841908804,10.167203723621666,B,88.85919197381943,B,B,1
White,UK,26-35,Jewish,141.26705145088974,-13.46251247442461,D,-23.142296722182007,D,D,0
Hispanic,US,51-65,Muslim,159.32425619683096,45.293976645502646,D,47.020724465736095,D,B,0
White,Mexico,18-25,Christian,135.43645031987697,-76.56712965629521,E,103.89753798388864,A,C,0
White,India,18-25,Other,-134.5102143404971,76.90764489391874,B,149.95515491638517,D,B,0
Black,UK,65+,Muslim,17.44179767107803,43.098642987241455,C,-37.82455971850352,E,E,1
Hispanic,UK,65+,Buddhist,-64.30029033433259,-23.34772302127449,E,-2.655430857042534,E,D,0
Black,Other,26-35,Other,124.12737336546007,-119.52735250335269,D,-116.28077873831143,D,A,1
White,Brazil,51-65,None,-42.14883411209562,-10.368863522769765,D,36.06667749059015,C,E,1
Asian,UK,51-65,Other,-86.5507249049312,64.505819615207,D,148.763222597913,E,C,1
White,India,65+,Jewish,41.94073502076263,-94.19645226959231,D,-194.62993103488327,B,C,1
Black,India,36-50,Other,3.5307643995535827,131.52006482740148,B,99.850615246746,A,A,1
Black,Germany,18-25,Hindu,9.325226057896977,32.67513417655576,A,37.760493850839225,C,D,0
African American,US,36-50,Muslim,12.517877614149292,141.16231857718444,A,-66.2810523014222,D,B,0
White,Mexico,51-65,Christian,-102.73137091918451,-247.35516147376444,C,113.17063186902297,B,E,0
Other,UK,36-50,Other,59.84618640405943,145.77528691071782,C,18.509412713932974,D,D,0
Hispanic,UK,26-35,Christian,-43.06416128917118,-223.2916838585247,E,1.6857815857067915,D,C,0
Asian,Brazil,18-25,Hindu,77.66745679306347,-95.54893032922762,C,42.56717917480686,B,A,0
Asian,Mexico,51-65,None,-6.681153475165709,-102.08491711415093,B,52.59541988056049,D,C,1
White,Germany,51-65,Muslim,101.20040008962428,91.81971475059693,A,84.65750910713065,B,D,0
Other,China,26-35,Christian,38.551550679345446,-3.8259763613197717,D,61.27324047952262,E,C,0
African American,US,18-25,Buddhist,157.031079737093,-26.215797101526693,A,20.808716454131332,E,A,0
African American,US,18-25,Buddhist,25.038166901060098,-86.20425761658329,E,-60.630357428567194,C,C,0
Asian,US,18-25,Jewish,-171.5287927415554,105.94104662381784,E,-4.974568267657764,C,B,0
Black,China,26-35,Muslim,-104.79808423025361,-16.46164155751845,B,34.102130815347635,C,E,1
Hispanic,Germany,18-25,Hindu,-153.8001256376163,-11.61250853478833,E,-62.534849364422996,A,E,0
African American,Brazil,36-50,Other,64.41485117195977,-144.1998731839363,C,128.86747599527345,C,A,1
Other,Brazil,18-25,Muslim,120.46021879913702,-40.01283308392469,C,113.09995461113817,C,C,1
Black,China,26-35,Buddhist,158.10719142911867,-131.34885092653866,D,-26.8019537371895,D,A,0
Asian,China,36-50,Christian,63.03845944001164,-22.634353606532,A,-74.38877644181713,C,A,0
White,UK,26-35,Other,82.58813743552483,104.39770132265167,E,-4.12894648216681,E,D,0
Black,Brazil,26-35,Muslim,-108.37187465987219,-76.26331582909516,B,157.64275377270812,A,E,0
Asian,Brazil,26-35,Buddhist,-33.60239301436498,-54.24983061852791,B,19.02923607676226,C,E,1
Other,UK,51-65,Christian,-166.2916923193457,33.69145623195327,B,123.70342134799645,E,C,0
Asian,UK,51-65,Buddhist,-68.6174157357123,33.59740665568781,C,76.66984957339814,C,A,0
Asian,Other,51-65,None,-111.14747873731,-32.93959678598693,B,-58.8516307120839,C,E,0
African American,China,26-35,Muslim,-128.83568389724635,87.61256534591269,A,63.10017280389629,D,B,0
White,Other,51-65,Buddhist,-10.706242381432126,-126.4443548134561,C,-83.90660574274605,E,D,0
Hispanic,India,18-25,Buddhist,80.26149495081734,35.78268935067058,D,68.30630827809046,A,B,1
African American,Other,26-35,Other,-26.003785358820213,55.036078909027474,E,150.5329957026741,C,D,0
Black,Other,65+,Christian,29.068859265274387,7.658435401470381,E,-3.163617422617811,A,E,1
Hispanic,India,51-65,None,-57.67721144472818,10.474201872967862,D,18.009786121981687,D,B,1
Asian,UK,18-25,Muslim,41.546288262483536,-116.63490652690574,E,-68.53127916907307,E,E,0
White,Other,36-50,Christian,-6.28803459061244,-10.5803075840222,B,52.95756498477859,A,B,1
African American,UK,26-35,Other,138.23452285258452,41.91874278099339,B,51.48898666128221,C,D,0
Black,Germany,18-25,Jewish,9.39277908201998,-14.554041611501276,D,125.57527828785314,E,D,1
Other,China,26-35,None,63.61744225111969,10.199871051939997,B,-98.33244590679439,B,D,0
Hispanic,US,18-25,Other,-49.838730169523515,47.43971508942112,D,140.42069959951834,D,A,0
Hispanic,Mexico,51-65,Jewish,113.97281061463103,-36.4485517130287,E,136.07451367400822,E,C,1
White,Mexico,36-50,Christian,131.7881749577757,-62.99778994123982,E,-100.70339097972614,C,B,1
Asian,Germany,65+,Jewish,98.5243782119964,218.46946078043143,E,68.55931414840515,B,A,0
Other,Mexico,18-25,Muslim,-72.76219693279077,-56.133174205019664,E,20.919641376370613,D,B,1
African American,UK,51-65,None,-4.877955914488244,-171.84949173161215,B,-84.89633145217611,C,E,1
Hispanic,India,18-25,Hindu,-31.9787497057504,86.77474747743913,E,-20.016795876388297,D,E,1
White,US,26-35,Christian,149.00402663019594,143.48265390434386,E,-32.90300512446389,B,B,1
Hispanic,US,26-35,Other,-104.56346096053342,-0.5604459582958262,B,-68.35173777957525,D,E,0
Other,Other,65+,Jewish,185.41949031408694,138.9766621528042,D,-187.469741585129,B,A,0
African American,US,18-25,Jewish,-57.89756739278767,136.8380117728193,D,21.658574562203388,D,B,1
Black,Brazil,65+,Muslim,-10.237331226196808,113.00917621419624,B,82.88810543021286,E,E,0
Black,US,36-50,Buddhist,-141.20567249625722,-7.264611180656417,C,-13.913288737704057,D,E,1
Hispanic,US,65+,Buddhist,-56.302291605442356,-14.901911602462132,B,-10.86811611744476,C,A,1
White,India,18-25,Other,11.183569043651339,78.05831484001648,B,8.45645884396968,B,C,1
White,Germany,18-25,Buddhist,46.18337226953704,-195.3517807982938,D,136.0804621708463,E,D,0
Other,UK,36-50,Christian,-161.5470664172566,-47.60978394608305,A,-39.26585512892321,A,D,0
African American,Mexico,36-50,Jewish,-61.08587186690336,-140.3344051505115,C,98.31882825861751,E,B,1
Black,Germany,51-65,Jewish,-114.80903455723428,-234.45248295559807,B,-10.051646359236564,E,A,1
Black,Brazil,51-65,Jewish,-72.82486026719423,-15.140874619337797,C,-17.08415234900433,E,C,0
Black,Germany,26-35,None,-50.624474285742195,-67.22052690886852,E,68.28499080849242,B,B,0
African American,US,36-50,Hindu,39.579232025009674,60.61751350444593,B,12.961755654805199,E,E,1
Other,Other,51-65,Muslim,-68.70248706079133,113.90557295646046,C,-94.815969216068,A,C,0
Black,Mexico,65+,None,21.928895444192193,-94.30524880231663,A,-174.13256935764363,A,E,0
Hispanic,India,26-35,Buddhist,-75.70265203840866,97.21190083511964,E,164.9435916687026,B,E,1
Asian,UK,65+,Muslim,23.444710895222123,184.34791254138338,A,-275.40546801653636,E,A,0
White,Other,26-35,Christian,87.57108491738133,-65.45579754101844,B,-99.86336960266235,B,D,0
Asian,Mexico,18-25,None,148.18081624100435,-95.79140645175505,C,-91.5584913984139,A,A,0
Black,UK,26-35,Christian,-48.797797852449385,-99.99646794142201,D,-95.45266214798723,E,E,1
African American,Brazil,51-65,None,-47.04581462063344,-139.33124088279686,E,-7.554425678094956,D,B,1
White,India,18-25,Jewish,-135.6302892425832,-113.09670682633943,A,90.06040459774806,B,D,1
African American,Germany,51-65,Christian,-81.644429011879,-35.731291749985644,B,-76.60637968565234,D,A,1
Black,India,18-25,Buddhist,-94.63940066366825,23.65957854993498,A,19.98439492455085,B,B,0
Asian,Mexico,36-50,None,83.60735995622277,-22.14371911476584,D,-186.29477495224666,D,A,1
African American,US,18-25,Christian,176.2853301832559,136.22879426617087,E,-70.45386906150912,B,E,1
African American,Mexico,51-65,Christian,43.20906606470576,-105.23093385129332,C,5.193331430499959,E,D,0
Other,Germany,51-65,Hindu,-63.35818082904918,-19.514884363205773,A,-207.02902547373517,D,D,1
Other,India,65+,None,83.23203603509775,24.260152709298225,A,-153.88767360612277,D,B,1
Other,UK,18-25,Other,-60.79674071960274,9.432942579250494,D,56.14193780139103,D,E,0
Other,China,65+,Buddhist,-50.120965540518256,-77.74493456547569,E,-154.99276808141497,A,E,0
Asian,China,26-35,Christian,-61.900391670285416,32.44783389339868,B,35.931464887033755,E,B,1
White,India,65+,Hindu,-323.8482997826789,74.36553033572201,E,-64.18786794026899,E,D,0
Other,India,18-25,Other,-12.176668764130314,77.91361223361517,E,-42.096627150037286,A,A,0
Asian,Other,51-65,Buddhist,66.8435419857826,-61.61697082316999,D,-82.06244685537581,B,B,0
Black,UK,51-65,None,131.6747731623809,50.774818510541806,C,84.66364546430366,D,E,0
African American,US,65+,Muslim,-8.42088361826267,-48.33902026339445,E,-232.79227083871334,A,C,1
White,Germany,18-25,None,-37.41200308625616,9.440486967673948,C,-86.47445485415852,A,E,1
White,Other,26-35,Christian,-44.21397841171538,49.29638549483978,B,-116.16959480651386,E,D,0
Asian,India,51-65,None,-23.240981973496613,46.1661073620555,A,-69.32775465939216,D,A,1
Black,India,36-50,Jewish,171.88380330441362,22.99294658361538,C,55.06451512071333,D,E,0
White,Germany,36-50,Other,63.90816851957298,150.0671497727082,D,41.544287346843554,D,E,0
Hispanic,UK,26-35,Hindu,246.52098088973023,-103.21171385475087,E,-18.750205655193362,A,C,0
Other,India,26-35,Other,15.089937794433997,-169.6484874158318,B,211.68445978845676,A,D,0
Other,Mexico,36-50,Muslim,74.12519358403755,95.7963320289394,C,1.093092890322425,D,B,1
Black,UK,26-35,Muslim,168.13149074031676,-90.76936984416764,D,81.24969056365401,C,B,0
Other,Other,26-35,None,-145.1359055158034,-64.74342073861715,C,-2.275291801761756,D,B,1
African American,China,36-50,Hindu,-132.38184090918614,242.0138688509369,A,41.9870947485934,C,D,1
Asian,China,18-25,Buddhist,91.08739097231079,-97.94999067561679,B,263.0713445851361,C,C,0
Asian,Brazil,51-65,Christian,199.6084734237213,-38.82339316938162,D,101.07037670764285,A,E,0
Asian,UK,36-50,None,156.67506547447147,-66.88387113175955,A,100.09373858405746,C,D,1
Black,Germany,26-35,None,-56.7298875278582,4.787910327086638,C,47.70988124508862,A,E,1
Asian,UK,65+,None,115.39446074210538,24.80902412271143,C,121.36166169186686,C,E,1
Hispanic,Other,26-35,None,67.27883060138204,109.92535677139034,C,12.689745686274456,C,C,0
Asian,US,65+,Buddhist,-24.89647481038427,1.211957928035177,C,16.434939142450844,A,E,0
White,Germany,65+,Other,32.985301302544414,-101.03506074823227,A,-81.95818495575512,E,B,0
Other,Other,36-50,Jewish,-75.29627577975965,-35.87519374166185,C,-42.96783073581783,E,B,1
White,India,65+,Christian,109.62715746806302,-149.00057398514664,D,-36.718722319044154,D,D,1
Hispanic,Mexico,51-65,Buddhist,299.3359716909976,173.74464601494884,C,-132.479052260595,A,D,0
Black,Brazil,65+,Muslim,-31.914294404189192,-17.699629443448497,D,20.078151337467627,C,B,1
Asian,UK,26-35,Muslim,97.18360563134229,36.3105467569427,B,9.538191485374186,D,B,0
Hispanic,UK,65+,Hindu,58.101319863530065,-112.03152384199974,B,9.64108848757726,A,E,1
Asian,Brazil,18-25,Hindu,-175.1424223269495,-158.0560147156603,C,-34.748638053312476,C,D,0
Asian,India,26-35,None,25.615723123529765,-79.40839182583844,A,15.969751069203403,C,A,0
Asian,Mexico,36-50,Jewish,122.7036428536776,58.94021978716314,B,-210.09645266561762,D,B,1
Black,US,65+,Hindu,162.39878713729047,-61.40514651192096,D,75.9407405473252,A,D,1
Other,India,65+,Muslim,-36.13610106690713,-65.91306127259396,D,-149.35653391457714,D,A,1
White,India,51-65,Other,-89.15093781879602,-49.938230561711286,C,97.39681276419468,D,C,0
Hispanic,Brazil,65+,Hindu,-12.923306676938312,-63.64805817909196,A,-148.74027065471907,A,A,1
Black,Germany,18-25,None,6.359746567233311,220.03459485553344,C,-18.79387039045994,C,D,0
Black,Brazil,18-25,Jewish,139.487697291877,-175.28987237326618,A,-99.80532356810808,C,B,1
Black,UK,18-25,None,-53.23643922587736,81.94889134648574,B,-111.9499112367653,D,E,0
Hispanic,Mexico,36-50,None,13.449591407363378,-180.55293953152486,C,53.29291960167196,C,B,0
Black,Brazil,51-65,None,-9.77255236145074,-64.8455088236847,B,-102.25479261358682,C,A,0
Hispanic,Germany,51-65,Buddhist,72.76476823973546,125.44774441945128,B,-227.0596970952165,A,D,1
White,Germany,51-65,Other,-23.633959455266496,-162.49085173716637,C,-107.08664969770751,A,B,1
African American,UK,36-50,Jewish,53.77817296072097,13.252563404763404,D,-180.34736203546433,C,B,1
Hispanic,Germany,36-50,Other,-110.37697386803933,172.1218085519783,A,-26.572457674439004,A,C,0
Asian,Germany,51-65,Muslim,-106.4276056188045,-42.619725798233496,D,28.767815770297073,A,E,1
Black,Germany,36-50,Other,-47.99730721489428,-81.64990998604385,C,79.77380382721431,E,E,1
Asian,Other,18-25,Buddhist,-30.820525299083556,123.29215509553806,B,-12.61754416113782,B,D,1
Black,UK,36-50,Other,-59.42829393162109,-16.76049640566982,D,187.54965013001873,E,B,0
White,Germany,18-25,Christian,49.41944840037865,-93.26921636549406,D,97.3362105092062,A,C,0
White,Brazil,51-65,Muslim,-172.84176879357096,-53.79908562783798,D,74.88957782090118,A,E,1
Other,US,18-25,Buddhist,-29.794678414686633,-77.15632307115517,B,85.41270933762361,D,E,1
Other,India,18-25,Christian,66.8551701557546,178.224808245383,D,-38.49194028292575,A,C,0
Hispanic,Other,51-65,Buddhist,-80.52071058878184,41.032209485469636,D,86.50016325676376,D,B,1
African American,UK,18-25,Other,2.4441567741947914,4.6071004246523355,B,-113.69036646208026,C,A,0
African American,US,26-35,Buddhist,139.18782049896555,46.621975892146594,C,-35.06502977323421,E,C,1
White,Germany,26-35,Muslim,28.535453374072738,55.23925777562967,A,111.0892630912457,B,D,1
Black,India,65+,Hindu,97.70075143554347,-88.70523794025551,E,45.57703648598391,C,C,1
White,Germany,51-65,None,38.284801701647005,-7.358213307385854,D,-59.138171072803914,A,B,1
Black,UK,18-25,Christian,25.545033994890776,-55.00647844919909,A,25.974910698649268,B,B,1
White,US,26-35,Buddhist,-181.7286777549874,-4.1150167721790325,E,73.78009290302255,C,A,0
Hispanic,Mexico,36-50,Jewish,-24.14040148393021,92.35059689454036,D,-126.50785653335188,E,D,1
Black,Other,26-35,Jewish,126.53754419037801,-162.93655568694925,D,-201.51886424694868,C,A,0
White,China,18-25,Jewish,223.28751882458158,137.27327247785195,D,-12.691520375711832,E,A,1
Other,Brazil,18-25,Buddhist,127.26830080345843,132.50468365677014,D,-108.57969959638143,B,B,0
Other,US,36-50,Muslim,69.1208587123558,87.5944930577612,E,42.280471639520954,E,E,0
Hispanic,US,65+,Jewish,-242.77702394345678,221.2288492660184,A,84.29589029949446,B,C,0
Other,US,51-65,Hindu,-78.20132034341796,-73.82796495596214,B,64.43063353045291,B,E,0
African American,Other,18-25,None,-152.74994803470975,213.77771597487194,B,40.27372509102575,D,A,1
Asian,China,65+,Muslim,4.0091319190376735,-75.869508928969,D,169.6179403399954,A,A,0
Other,China,51-65,Christian,-48.05528053334806,-7.851558300788455,E,-1.0680304491133257,C,E,1
Hispanic,UK,36-50,Muslim,-96.49897897261255,-71.78863878744643,E,171.1778721693169,E,C,1
Asian,Other,18-25,Jewish,-16.406036830821364,78.2910642584196,A,27.523748991702718,B,A,1
Asian,China,26-35,Muslim,12.901589335228058,-98.59966289283688,A,123.1431682592658,C,C,1
Other,Other,36-50,Other,53.2722702169583,-68.93985148630156,C,63.220780136149614,E,E,0
Hispanic,Germany,51-65,Muslim,-169.70495238639018,78.48755455425149,D,126.85882511755138,D,C,1
Black,US,65+,Hindu,-95.64866661281668,-33.76670741734829,C,-13.657924571445385,A,D,0
Hispanic,Other,26-35,Buddhist,106.73645477022346,-67.11922655194559,D,-33.29097237201971,C,B,0
Asian,Mexico,26-35,Buddhist,-49.119677564385064,-135.2458985079485,B,5.684023885049771,A,B,1
African American,India,26-35,Christian,-61.05831622833695,27.774099743790547,D,33.06181861739256,C,C,0
African American,UK,65+,Hindu,-5.8818284694068,-116.30367990250609,E,48.638322910058115,E,E,0
Hispanic,Brazil,51-65,Hindu,1.4478991425867198,58.17956713587892,B,96.68923931596059,E,A,0
White,China,18-25,Christian,-86.26497852643833,76.73135456609809,E,-46.24928567470225,E,A,1
Other,US,51-65,Hindu,81.90659102828862,-79.84165115936848,D,12.920896817774114,C,A,1
Asian,Germany,26-35,None,-61.96974926556101,86.94794774611873,A,-15.414459221743446,D,A,1
Asian,Brazil,65+,Muslim,12.859985048384795,-152.35024823858666,A,24.476064382364957,C,B,1
White,Brazil,36-50,Muslim,55.75460184981205,25.8211306337978,C,-45.532701713998335,D,E,1
Black,China,18-25,Muslim,32.57213280686587,47.14331039937096,A,41.89632169072629,D,B,1
African American,Other,65+,Jewish,-0.8077996124237868,-49.84476374957905,A,12.436571497402849,B,D,1
Other,China,18-25,Jewish,-115.38471255757852,81.0252272122688,A,-232.0045836027167,C,A,1
Asian,India,65+,Buddhist,-57.3440176278133,-114.81456306450639,B,-74.62594057711355,D,D,0
White,Mexico,65+,Buddhist,-5.032236160644055,-25.53273095039656,A,-149.06144004823528,A,A,1
Other,Brazil,26-35,Hindu,-150.34072861693625,-28.52344321281914,B,19.113203018323446,D,E,0
Hispanic,Other,18-25,Hindu,128.10472965273004,70.31428571007655,D,150.08974506376208,E,E,1
African American,Other,26-35,Jewish,93.45292263691546,-64.62984002527612,D,11.410785504186245,D,D,1
Black,Germany,18-25,Buddhist,132.91712100963403,13.574127611315214,A,22.264980462991605,D,A,0
White,Brazil,36-50,Christian,97.17441069610412,42.69919871524717,C,169.39886472719016,B,E,1
Asian,UK,65+,Buddhist,121.6206215710473,22.131753840222743,C,-31.159927031048795,C,D,1
Hispanic,Brazil,51-65,Other,39.521343389514335,20.718196136396124,C,152.68327725569446,D,B,1
White,Germany,18-25,Hindu,62.32384371071961,-192.73764701259233,E,-77.09805913166332,D,E,0
White,Germany,26-35,Christian,-67.30354343504948,16.605721280855235,C,31.2839247656534,D,D,0
Hispanic,India,51-65,Hindu,121.0729149372322,-0.9891903966952167,B,66.50014581883896,E,C,1
Hispanic,Other,18-25,Muslim,-57.00447984693716,-116.34205337132202,E,-20.109443727668385,D,E,1
White,Mexico,36-50,Jewish,135.1013892312101,7.021330569894695,C,27.84711845934618,B,E,0
Black,Mexico,36-50,Other,-4.096046014415676,-47.3568400782958,E,-12.881775782029022,C,C,1
Other,UK,51-65,Christian,169.80319156436502,73.29696302095623,E,102.17841318099043,B,D,0
White,UK,36-50,None,6.8960369501276375,-227.4860520668321,A,-49.30538540347037,C,E,0
Asian,Other,18-25,Other,-18.672828329794754,-113.22113399582183,B,126.64375087305292,B,D,0
Asian,UK,51-65,None,158.93614917088902,-171.25558742938262,E,-72.83284939773644,E,E,1
Black,UK,18-25,Hindu,-76.25284182382114,25.98436431931445,B,55.36192378497249,C,B,1
Other,Other,26-35,Other,-24.734420471957083,201.90262107370236,B,-16.502489885196752,D,C,1
White,Brazil,36-50,Christian,86.78804806408307,104.34137741664958,D,52.96647684506901,B,D,1
Black,Mexico,51-65,None,-66.22952078217385,-51.47876727123685,E,-4.684029750731752,D,D,0
Asian,Mexico,26-35,Muslim,-98.42306346634061,84.05556344784317,C,130.69086221558706,C,E,0
African American,UK,36-50,Hindu,-20.9335940595744,113.49771377556496,C,146.11001848531106,C,D,0
Black,US,36-50,Hindu,-5.170982404598135,69.2080737587711,A,84.94868716771666,C,B,1
Asian,China,36-50,Muslim,-136.00702993888717,-136.11680134513736,D,-14.707586614981476,A,B,0
Asian,US,65+,Other,49.26595201671258,42.65914370749962,B,44.77928536939322,E,B,1
Asian,Mexico,18-25,Buddhist,24.7621955516238,136.19530879537857,C,-271.44880950031165,A,D,0
Black,Germany,51-65,Buddhist,-27.756805901131354,42.86717223906145,A,-137.49568985985783,D,C,0
African American,India,36-50,Muslim,-99.74051544372038,-226.8036806092771,D,0.9000808422613598,E,C,0
Black,India,51-65,Hindu,-22.78591925168542,16.93678624335321,D,149.4478738521112,A,E,0
White,China,51-65,Jewish,31.804116832766006,-38.89556057023125,C,39.730274772231446,B,D,1
Other,Mexico,26-35,Jewish,-61.96486517726005,-29.383672935536882,B,-151.9386006212865,B,C,1
Other,India,36-50,Christian,-107.62575558809979,22.83439802999049,B,-54.17352214006795,D,C,1
White,Other,26-35,Buddhist,-28.580621537957068,51.46813725861226,D,110.61733074402302,D,E,0
Black,Other,36-50,Buddhist,-107.63086639689112,17.540117998358145,A,-37.388369116796866,A,C,1
African American,Brazil,18-25,Buddhist,-74.66286660413263,2.0837239224538218,B,165.56907596124586,D,D,0
White,UK,18-25,Other,204.06071681053223,-189.4347556784829,B,158.54502535204654,D,B,0
Black,US,51-65,None,-93.02313607284518,33.434194025761634,E,29.03725210233713,C,D,1
African American,UK,51-65,None,-45.07804555377566,22.634939451184938,A,-51.91700652378456,D,B,1
Asian,US,26-35,Buddhist,4.231929017591501,-13.156175975861274,A,30.631031647624052,D,A,0
Other,India,51-65,Buddhist,-65.95274833623864,-13.207274944154964,B,86.44126744694448,D,A,1
African American,China,36-50,Other,83.82913768253393,111.84467653349228,C,-33.761655296186994,A,C,0
Black,UK,65+,Buddhist,81.21542493822278,173.8724845064762,E,-44.22415022983885,A,A,1
Black,UK,18-25,Buddhist,-276.02100991596376,-47.826909843176374,A,-61.290528652112855,B,D,1
Other,Germany,26-35,Other,127.68972139090198,185.70219046265248,A,116.1089748622064,E,A,0
Black,US,36-50,Buddhist,83.07421656227717,-30.114905057260188,C,140.71754929385654,C,A,0
Black,Other,65+,Jewish,94.74254978812606,-160.8213394586336,D,-1.2400474888122444,C,C,0
Hispanic,India,36-50,Christian,71.35340893690395,72.3939395360789,D,-64.70269040135936,E,D,1
African American,UK,26-35,Hindu,-165.58737944529236,8.862584537892213,A,-60.24392364063672,D,B,0
White,Brazil,51-65,Jewish,150.88510087131473,-9.799455699657681,E,-105.2972104089438,C,D,1
Other,Brazil,18-25,Buddhist,-48.470851706132784,-18.48762266152111,E,-5.54874105233231,E,C,0
Asian,China,26-35,Christian,52.52821968527398,123.25721153869287,C,-16.69040688776677,D,A,1
Asian,Mexico,36-50,Jewish,96.95453490797996,-114.5765162050666,B,163.30033102234452,D,B,0
White,US,51-65,Muslim,-19.772004777184875,-11.15236544304474,D,-19.22068764079256,B,C,1
Hispanic,Other,36-50,None,-108.91147941999455,-43.111001523909664,E,-28.38924322053825,D,E,0
Asian,US,65+,Other,115.18404555853962,-35.986220820290455,B,11.068646625104725,C,A,1
Black,UK,26-35,Jewish,-35.353279351334095,-92.17271944680814,E,123.5315861694938,E,B,1
White,Mexico,18-25,Jewish,77.64722401189742,3.9945137615695874,E,-76.27483854868437,A,E,0
African American,China,65+,Other,-87.6207840765892,42.013447095196696,B,32.06482974284982,D,E,0
Black,UK,18-25,Buddhist,13.96227507929896,-128.47430150764998,B,-32.157435662269826,D,A,1
Black,Mexico,26-35,Jewish,47.66323887309726,-10.413034525958107,D,-84.82405633465889,C,D,1
Black,India,65+,Jewish,78.6798736979492,-64.26686059581158,A,55.69446634779721,B,A,0
Hispanic,India,36-50,None,-66.45817097151493,4.632801259529597,A,-145.2507397447012,D,B,1
Other,Germany,18-25,Jewish,8.884950452441334,-21.76704493749068,E,-68.50295517525912,B,A,0
African American,US,65+,None,-281.15884803997216,6.941280076415686,B,-198.76436826459667,E,E,0
Asian,India,36-50,Buddhist,84.1468368723515,33.23933126908038,A,18.628747188850955,D,D,1
African American,US,36-50,Jewish,-45.47267454378263,71.13545532639607,A,-106.68252275334824,D,B,1
Other,Other,51-65,Buddhist,-0.6517536100180318,-12.28961351526444,B,22.28459743625398,C,C,1
African American,Germany,36-50,None,-33.162960861184125,-63.78726017453318,C,76.75637990406486,B,A,1
Other,Brazil,18-25,Muslim,51.54236642112298,-59.160610398285144,E,-1.6637627851210413,D,A,0
African American,Mexico,18-25,Christian,-12.108252390759697,17.295038324928598,C,93.33704232785587,B,B,0
Hispanic,India,36-50,Other,-34.790227993801565,-22.446234699011782,A,-116.93410421289879,D,E,1
Hispanic,UK,65+,Christian,90.90487151034277,-118.0648036393203,D,-242.37476638282737,D,D,1
African American,UK,65+,Buddhist,27.81056744003609,-52.435494201145204,D,-79.9217047807501,B,D,0
White,Other,18-25,Hindu,-50.4777272453106,-4.520203370489275,E,-91.72357597562988,A,A,1
Hispanic,Other,26-35,Christian,-107.2490905020788,171.6263322358301,E,-149.1240546881573,B,E,1
White,China,65+,Hindu,-38.288068441086324,-124.0092336096055,E,-200.3713839351655,C,B,1
White,Other,18-25,Jewish,-6.619819321623514,-15.814763603068604,C,135.6166938081077,D,A,0
Asian,UK,18-25,Christian,-112.61725269695066,124.78665260071557,E,101.00594610627063,E,E,0
Hispanic,Mexico,51-65,Christian,-81.30692010681796,-156.0672592060832,D,26.773580033493833,D,C,1
Other,Brazil,18-25,Other,-45.23936618782668,-15.91042153019489,E,-17.057710440543524,C,E,0
Other,China,18-25,Jewish,-41.11017918326711,47.057447706515575,A,-205.637493737655,A,C,1
Other,Other,36-50,Other,129.40696031107248,-15.091609413701034,D,4.264298274654791,C,E,0
