AGE,Race,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
78,Other,-18.79842451084459,A,-69.72157504551186,-67.61558270957893,A,-91.99529220068308,-64.07502475126859,E,204.151411720949,B,A,-71.57915918708822,-48.39359398132447,D,-63.24563685018545,6.2989711552827785,B,1
18,African American,44.971623662793085,D,-104.70234666544354,-42.509535685220385,D,39.449411992293356,-30.712602010466984,D,35.331618959124505,D,E,-49.60992795411727,40.95294028196364,C,-1.2502236123872081,127.6277337437719,E,0
21,Asian,41.9933015368839,E,25.94459502591547,133.12353238844352,A,221.568110538874,93.23127519171408,B,-26.564277715443126,B,C,-92.57070736748113,15.781833857066504,C,-92.86500863532278,-76.87995762155373,E,0
56,Black,-122.54558247992429,C,7.948049571410283,-17.419470105891417,D,-85.96687379486852,-28.984065533694963,C,102.18140126379429,E,E,55.756218504625956,-221.71451217900406,C,80.03972296408499,-195.25057677125216,A,0
54,Other,-77.33469178019311,A,9.11537501908752,50.297404013585044,C,144.34062187944187,188.9042319470394,E,-27.528996911863775,A,E,22.778377052395456,193.8898901138821,C,11.081035112199269,-131.90135259669503,E,0
77,White,-60.905366427782226,E,42.65240103415528,13.984648235663185,E,-17.139384671358297,-176.91400199580286,C,-66.6858958586945,A,C,37.784803008160715,-57.40628478747816,D,89.91864562085911,3.8566068542128726,D,0
25,Black,-20.790405405836793,E,-62.08183642516417,-124.0419009828398,B,94.15139020600967,-162.84300705722558,C,-33.60650377580495,B,D,-180.58500526478267,-165.04339423063396,B,57.988863363046676,-18.21616008600276,E,1
42,African American,-71.98601456727623,B,217.39616895984852,78.904399433858,E,6.781730081163406,20.585098510219847,D,3.82223515395764,B,B,-166.0687381595958,-40.70105914888278,A,-70.28810847104245,-5.714692249721978,D,0
45,Hispanic,29.42905650182677,A,-20.434940692896973,-72.57405293822644,E,22.911004074290073,129.82319637191148,C,-49.87944309534589,B,A,72.6429816076827,-31.159106003997838,D,94.51118426657432,-45.57758782777291,A,0
34,Asian,-61.02911670546637,B,-162.83220483065026,-22.15084001489435,E,-5.064423454204077,7.793174000475407,A,44.64167429904272,D,B,0.7755167257616203,-187.99630308368089,E,145.05560582437616,185.49230419210875,B,1
52,Asian,-79.79457264065908,C,-248.5963326725698,-47.65817138209288,A,-40.71098875568616,-14.706141695365865,C,117.64182062468498,B,C,-90.99009775705991,29.908848096630656,B,252.87869332896204,12.306285517513842,D,1
79,Black,-50.20515954581045,D,-77.55828343292107,-13.874201393159561,E,60.38061286607146,117.23995462230985,D,-180.10854732497253,E,A,179.67544901929801,-15.180873564764555,D,-60.77576199632275,-216.0432860762588,E,1
53,Asian,48.71013771908638,A,35.07227743931536,59.294964251010406,A,-116.60899901395685,-163.49499092426413,A,-49.29123022813392,E,B,-85.91899050889722,106.4768261601027,A,-81.02255640529813,55.51049877924896,A,1
78,White,53.23534793396571,B,83.89268500371738,120.40134715447132,A,-124.10872517265297,-82.40804634586996,D,66.1953134422528,E,A,-29.691554287239747,144.28306541936013,E,5.034018032666094,-74.8338312505341,C,1
35,White,-111.20363322014664,E,-33.23409835489038,114.31454249855004,D,93.19702706273173,69.02452428875408,D,61.617687403568645,E,E,-44.95374180442218,112.98849875074299,D,-322.3486287322304,105.51144172140428,B,0
41,Other,-15.530900960316524,D,82.14519604346128,47.56770288073386,D,-46.62993244353452,32.065677065271316,B,213.06241269123234,D,C,-47.25680862422451,-112.32337253573259,A,109.47877610207438,-15.540715529470624,E,1
38,White,1.3085945889455282,E,75.09775133834492,217.5627734251315,C,-107.49217558917961,40.268341587789436,E,5.0619809682987595,A,C,-38.34081842911816,-82.06144229288986,A,45.971247877242924,18.282506927852904,B,1
67,Asian,125.39157944622463,E,67.17393554344689,-23.16728791913392,B,16.510073716169448,116.21228866287439,C,-73.60919976233156,A,A,-96.03408275199301,79.31829305440374,E,-3.431205231839904,111.18774586993626,D,1
60,Hispanic,63.76028517520622,B,24.05520491436081,155.04468154689,D,84.66771880668473,204.15086398880123,C,285.5285209693768,B,D,-36.351782587380214,-9.98399641183876,E,-4.018007811938564,-63.268308306163675,A,0
58,Asian,41.43038080309736,C,37.43853649497301,-44.321057575508995,E,38.04233513358704,82.07727263972217,D,-21.420539154453287,D,C,-219.05702292807138,162.8011310591001,E,-184.18759152971106,-117.95914165779054,B,0
33,White,-202.18472173632574,B,-79.78199495239387,103.05023974911282,D,-32.51126587216264,62.332148353022355,C,80.68111699968546,A,E,10.035036352915283,11.27599433341544,B,-22.031156446317247,-22.717789907226067,B,0
29,Hispanic,45.432273467025546,E,-64.24590531133254,97.75293289285729,A,36.72515764475509,120.3379808466656,C,91.79908185135736,E,A,135.79321990229627,138.0915499085302,C,-103.50012935305716,-7.963493031270266,D,1
60,White,88.22224933321365,E,179.5788147480508,34.932493827102746,C,-38.6983166361094,59.12630251845834,A,-116.62632979332142,B,B,-345.47880612797155,1.9713328203877734,B,-65.36105998670033,5.968493207242198,E,0
58,Other,51.944162420630924,C,-114.29948144252937,-46.86425925968072,D,-43.01371807779136,-34.548244072956905,E,63.05769848749051,B,B,-11.577996100112568,-74.75215214064723,D,52.07521012455673,66.84558594847407,C,1
52,Other,-76.93208997865024,B,-246.90035752609813,22.445888140466558,B,130.656644503122,83.05787665810007,D,-153.2375383043395,B,E,133.18240613856761,15.803191110101464,E,128.15657951523895,62.03292502505066,E,1
45,Other,-50.64451535276709,D,-65.81764573629081,-136.24279740520518,C,-32.49447752010802,23.468324366505446,D,-70.33194264659762,D,E,-132.04420371150403,-19.324230938378918,A,23.018898773206804,64.90313701969441,C,1
40,Other,164.27958952766107,B,59.5941461539363,-207.74886537728307,C,-131.15438841558228,-145.80140227909112,B,30.146315870265557,D,D,-90.7263155558127,-10.376023232325405,A,-98.70978345897794,-34.857660482251745,E,1
18,Hispanic,17.143528217625114,E,-134.23423295186254,137.61352282771776,A,-7.5880853086753906,36.05594496016338,A,51.49072694557646,E,A,-121.03845772757656,-115.54552471384805,D,6.879332461174549,-23.060557391769375,D,1
52,Asian,-62.003891068560726,B,-41.000573906257266,0.50337587049893,E,-30.458201792223843,-22.58348991159969,C,-24.46616480624559,E,C,103.87681596932883,111.61772521353768,D,-32.56902878918475,68.66454492349952,C,1
51,African American,-18.309304407283065,D,-87.12856384105817,61.237024954890096,E,-31.86932831442834,-7.614642900301094,C,-44.2868860359692,E,B,-99.99304164689475,184.0546685936494,B,-4.168253623424502,-119.38403045715793,E,0
71,Other,-260.97564777451885,C,-54.38882014320554,124.74451668198647,C,-60.1566352481969,-201.14456342513338,B,-38.32409699652618,E,D,-180.14220484170096,57.33985979688164,D,-11.771595248683742,58.2829930385156,B,1
22,Hispanic,-74.17141952708832,A,-77.54278367407984,108.87424592289005,B,357.64249012893845,46.566313950819,C,208.00522842443115,C,D,84.60379503514665,-193.08658368118915,A,81.41556784480414,-124.3868127643432,B,1
34,Black,-53.35292550935174,D,20.13187415564557,112.38885825560354,A,-137.08074835730838,10.952403549150358,E,47.068506478002156,D,B,-17.27935214600322,-132.8778161988511,E,-59.16169417148798,123.70291975612429,C,0
79,Black,105.35551736618591,D,21.71515815395371,23.60607427373478,A,65.53039303729801,-287.4272908860335,B,215.2125888818727,D,E,-91.70177393684853,93.74383834889959,B,152.71700591487834,148.4154635420811,B,0
18,African American,238.35535964177086,A,91.47332133247214,-69.1075579708454,B,7.6020272600429415,31.367381237297355,D,-216.96413200510983,B,A,139.03256211730678,-20.781360278401703,C,28.504250820999676,10.8752159254269,C,1
60,Other,15.440156972530847,C,8.67946818252824,-89.29002949987544,C,191.6132149148635,66.71230024239256,B,156.0940806252811,B,D,-110.39929782808511,-0.5102735364978324,A,22.03997554078203,-84.24893665232732,D,1
19,Asian,-133.6998657865199,E,180.05448566370865,161.30585526889945,A,-86.55650796715459,47.968798514707586,D,-38.696695555589535,B,C,93.59330337198757,125.56360425697419,B,-124.677920719884,-137.03589291389576,D,1
63,Other,-227.1473609332904,A,-99.49175335540963,-2.0576875622487587,A,36.60771158295923,9.998876889485295,E,140.88858157364444,E,E,-17.83524670023676,203.63367889706137,C,-73.07858848034978,35.98057551642344,E,0
66,African American,-145.21277913166196,C,134.18114393406793,94.35086683922552,B,-57.70437383575371,69.6492790802468,D,-6.52400978229003,E,B,-28.668054996993643,82.92994066641056,D,-93.77266500366429,-56.29318381727365,C,0
50,White,-23.217889834852826,B,-87.58214411351057,-93.8557510834077,B,72.82254321645839,-136.64824233392358,E,227.08173051844528,E,A,-29.372888102423172,-8.928783760506976,C,174.75274214001263,-57.77668516055875,B,0
31,African American,23.044888831374106,B,90.72982095189683,9.579833883091709,C,23.336868872800313,-17.01328541557428,E,50.2658637125032,C,A,-35.457290165445634,-67.28590029922269,A,148.56879911056745,102.39713136862756,C,1
44,African American,60.45597529089232,B,91.13576468256854,-10.130666994412985,E,178.74869406431836,-242.7502496339112,C,-43.700282907270974,B,A,9.304912208731931,-14.667280275875324,B,-45.636952728768875,-32.690320314434125,B,0
73,African American,-175.56758945974627,E,15.259858286471081,4.210145429999639,A,131.32025485921875,-159.55840854189614,D,1.9713091094299497,A,E,27.037006072882765,17.695870027030224,B,76.1240648314534,237.90485342257816,E,0
20,Asian,-71.63891496697528,B,-25.955023564882612,-94.84252479186924,E,-74.77124831603894,-53.94228235604485,C,273.8558354103273,B,E,-75.31838250782046,-35.52488479259443,B,-154.75033856016458,102.4688660012185,D,0
75,White,-26.136711896625847,D,32.26035461564162,-45.818747293366705,C,164.16055924189155,99.13231864846426,A,-104.2988490181022,A,D,-47.37221942852667,-35.88336728625189,D,-110.00600918038761,-34.98634024048124,E,1
73,Black,107.15969686220039,E,79.73684160928751,-111.64021697470798,B,-37.24052857431066,-15.995065944588996,D,91.0701969728559,A,E,100.60564930112454,95.73754538856369,B,72.86068298579134,53.79439933548322,E,0
30,Black,-191.90675748821735,A,-24.509156310464906,84.04388198327504,B,186.22411418737173,33.41818425422602,D,-132.49556393288572,A,D,23.67189934739271,1.2532290419459513,A,82.38483894766058,-50.11279532231618,C,0
37,Asian,-24.26855056293304,E,-15.960631980374679,165.81118553471487,D,126.55215935963,-50.115038008665536,A,11.117177295921095,B,D,-39.62571046038327,-82.16091094320743,D,106.16977328782133,-50.6819813507995,E,0
34,White,-6.516568274883548,E,115.96905442786374,-196.2953792999417,A,88.07973846556095,-26.657574830940924,A,-98.07034955764273,C,B,210.42002514929564,16.965577605266546,D,-36.22939025419747,20.942049949217665,C,0
70,Asian,139.42470304133667,C,-46.70558453139122,-67.9098263940717,E,15.909998544063805,-124.99647968377847,C,52.51200194817059,A,C,47.65750288857903,-45.446869037771435,D,39.99770175971531,42.5646103768157,B,0
75,Hispanic,-105.44195987383216,A,-24.49084721524461,-81.83243175315832,E,37.85655083918218,51.96035386437199,B,-115.87378992013325,E,B,-11.88124665920742,-34.13793430916918,E,-96.69252460079964,82.97346583303748,E,1
26,African American,-41.18372560961335,B,-87.24110884235715,83.4586739288368,E,179.7135435562478,-147.335119814876,C,-144.44625640997702,E,E,112.27045143013143,30.430266279467872,B,4.034746426584011,97.2131521876133,C,0
79,Hispanic,76.08370562711157,C,195.744574451219,-157.94752117523234,E,77.90857408631476,-5.393016048188732,D,111.51516289830535,E,E,-84.40182765596155,-57.55744078414262,E,45.40568173006621,87.8502014139347,A,1
79,African American,-137.0099048713349,C,-120.9581434781194,77.110340427768,E,51.131474010282965,38.86292756419909,B,41.21986401151656,C,B,-122.08533945782875,-48.49984959553944,A,-66.78557978150504,148.0852446607485,B,1
70,Asian,-185.1042411012582,B,37.05616834834894,21.11361960037734,A,-76.14247017236565,7.62370850305423,E,-157.88810918252145,A,C,113.61963623110931,-73.90699880171415,E,-90.27843883409025,9.672986528606952,E,0
48,African American,8.175973191670767,A,-82.82926211747869,-36.024060986380725,C,93.7725819872209,-72.84496534642884,C,41.05381366478798,B,E,32.82866173029282,137.61795759895995,A,110.96869623317289,-98.48189232759835,A,1
71,African American,-101.46233908593881,B,-44.095051773353674,51.17271285101804,C,87.39718317058005,105.86971229981982,A,42.12278728695508,B,E,86.88925267745076,-30.600605702579465,A,55.781699655028206,86.3753694650317,C,1
31,Black,-58.52352938794181,E,71.4058013467069,-98.72051340008898,E,104.81314899310598,21.344464956408586,B,99.54079144438374,C,E,-110.36817737240952,118.36391475713255,B,89.95717010218407,144.7306395847787,A,0
67,Other,-48.49656584855681,D,30.519893550269583,-200.70757054931758,E,188.56305074232012,104.130190815623,B,27.25345426389922,B,B,103.99131964500651,-10.42199014787756,D,-3.9149508433506135,-56.17524518967014,E,0
61,White,-49.73437130113872,D,49.517693931054815,-88.36082515794892,B,89.46951625443381,21.900467987143575,C,-74.77373335937021,D,D,-30.32352865008611,-147.5005540924126,E,-128.89242194318143,-149.50571918154088,C,0
21,White,-18.07950137101843,C,33.36867346517223,42.292503847862925,A,80.348799483908,94.53593618028255,E,-26.309413205628186,E,E,-128.03734866658112,298.8664119732321,D,199.86767771950971,46.78548657978145,D,1
33,African American,-88.37740971031958,C,-67.53986415619445,-287.4063767348814,D,61.82338669979248,-114.98452243463262,E,78.27673554597148,C,E,-106.64844693141413,1.5141547421149673,A,83.13860552172659,95.52503690151973,A,1
37,African American,127.52000170712972,C,-22.474292078192473,35.441889110432115,B,-167.7045707567069,10.705058600022866,B,-68.69153097778447,B,B,-95.801297885572,-16.48237960271309,E,275.9885598693833,82.42768471333653,B,0
29,White,-86.49825868592134,E,-67.23997363280648,29.81827548186275,B,-46.059952558568504,120.44408065344186,A,13.492267917412605,A,B,-125.27105076210366,165.57429542909676,C,63.09358148579752,-139.8906993668294,C,0
19,Other,33.276366834183925,A,-118.99414457223492,-48.610510819650585,B,27.72968899478135,76.79155909879984,D,94.55095416381731,E,E,54.304805406694754,14.06194178932705,C,81.70485886844956,-101.32009100743906,A,0
55,African American,74.90697570003073,C,-83.02978284724662,160.34712620506028,D,-17.556036457588004,74.99381493374587,D,91.16357855199078,E,C,55.388005029608266,-55.39472693180312,C,103.01260319731765,-23.414976575208556,C,0
54,Hispanic,47.92144327665301,E,-21.43585139350375,-56.65736602819842,B,-38.16351615720192,-33.31686099555506,A,-81.58743295025813,A,A,81.07967791349589,-46.09783288870627,A,-97.48031440788732,-8.123687773940398,D,0
59,Black,-13.558416005814225,E,-2.785281444867342,-32.05049466222362,C,-35.82915571411883,93.37912140560233,B,54.75438143054148,C,D,119.41721889300251,130.42509913576234,B,-77.152910454755,-116.90730098365117,D,0
44,Asian,180.32168937005073,B,96.94311807138007,71.12237227567724,E,43.84907982949303,28.322076478871093,D,149.25784133540634,D,B,181.09181286898524,43.79717374778912,A,186.86018486195394,-107.51606439438486,E,0
39,Black,-42.17495546303338,C,-23.863010164134,155.50630867939333,A,-4.596547403861438,132.95286225410848,A,-179.23126109509465,B,E,-21.31515194641002,-65.06069772450405,B,151.96148911223295,-3.1906088657141467,C,0
30,White,-59.54139715445034,A,-55.29192762790927,123.56947049844227,C,63.35224704697164,118.63894633158426,C,188.90073716681033,A,E,86.68228935237524,171.6872587621966,C,-5.192215198936401,-60.33487318084762,E,1
27,Other,-37.31706881793568,C,-112.34620720497708,125.96788063076707,C,-91.1720030597103,-59.711459161733835,B,-97.40618807366313,D,E,5.459820831104743,121.82292425761155,B,-122.08593086794117,107.63517595892573,B,0
59,African American,-41.79710229007072,D,-202.49369768812784,-162.54227435392167,A,-95.11969090496243,-63.75411785560815,A,-34.13207047214455,B,D,-140.8563589203277,-48.76574603350022,D,222.8431247654566,-1.8260778054324016,E,1
63,Asian,-30.400757703742837,E,95.82895142183516,11.935100780894588,C,135.32591316422634,-95.44546076650569,D,84.19516259729475,B,B,60.51457377301305,-168.53568569432545,C,132.24174469188173,65.35603245117201,D,0
58,White,48.13196806763937,A,-91.75124729358141,-45.45860451220835,B,-111.84393969418744,37.8626655269515,A,-0.05157061610566952,B,A,-42.65206177270308,133.92097425139818,E,230.92952265623347,17.946185447648265,E,0
45,Hispanic,196.0156956206137,E,9.12774609725805,-42.912326349151506,E,-146.91982951049073,137.41113832902116,C,-60.217367529292844,A,B,14.323718603145974,138.46696749305042,C,108.51819450230431,13.166682408218849,C,0
46,Black,-4.461524573221699,B,75.99042563107669,165.58519995692572,C,-37.55274660296437,-62.56239640970057,D,-1.7851145238194395,A,B,-84.02739535033847,57.24204898002223,E,-165.67279310929402,29.71947757631115,B,1
34,Hispanic,-154.59744117058466,B,9.682048082611447,-68.20009776843034,E,-81.436289676394,10.641568086892024,B,-41.99096772495162,C,C,-17.78110605249548,-188.8922520638586,E,-134.5089001369441,-50.984464857357835,D,0
42,Other,-116.02062399207904,D,-56.09145537760494,-133.0321742410067,C,173.5098163401351,47.94663349161776,E,-93.36172405386594,E,C,169.7387115292059,75.20669424285087,E,-17.260662990881904,5.060421445405867,A,0
41,Other,-106.50079424107741,B,-96.44164853650655,34.42448313395049,D,-78.1956517518624,-22.907039051305617,C,33.813517743234364,E,A,34.252098383731,191.74000976926948,D,-103.74369891322146,-157.54316170566312,B,0
57,Hispanic,-270.9955660086514,B,38.66625217515695,-79.2551004902506,D,61.2766273721698,13.211295449501606,A,60.864867880231465,D,B,74.71171507538399,-33.112801185626964,B,-68.69289471443864,142.08194863715244,C,1
69,Black,-104.81085253526403,A,22.31253313357535,-169.25813066237646,D,52.28765062328588,-130.64818458336615,A,128.6731183067577,C,B,-24.151221236726418,3.297788862483385,D,-29.42680175115356,-2.8619464339424727,E,1
18,African American,-36.495461650213585,D,3.7933279552987127,65.94508615939122,C,48.74438520097623,309.48571666565925,E,43.50980848659856,C,C,-17.043611412778873,-55.20823517527024,C,-76.3473604131421,88.21108906093629,E,1
59,African American,148.3823038930033,A,-50.1798270519392,44.54892949221435,E,-129.47697914749986,-19.82580115623101,A,112.72884112413848,D,E,-41.24375795095058,80.95416271189995,E,-100.42754245204893,17.23945936136574,B,0
53,Hispanic,263.10548106977245,B,-10.060111982679967,-10.041397623824391,A,-202.84599963941554,135.10899737670155,D,241.85268465200545,B,C,25.08907795186041,222.13710182979653,E,-173.0260039952499,-62.819370999347846,C,0
46,Asian,-2.854193097308856,C,96.12259904814108,-0.9714506247323245,A,26.09549463754288,32.73348407294543,D,46.01411468450261,E,E,-54.557650372056145,94.58739797398277,E,76.97447463011052,-6.944390055317752,C,0
49,African American,28.765113689613752,E,172.03092732453334,-42.187089235505006,A,-157.5665371501092,-41.185283556807946,A,-94.69360615008503,D,A,114.73350910273294,127.55115309004803,E,-36.9490430134244,-216.92184187829008,B,1
64,Hispanic,-34.5495855683308,D,0.8060916688693357,-106.73377589165412,A,74.14270186585796,-67.00726606300059,E,-36.73582814877459,C,D,131.4571756093275,-54.17110387819165,A,-25.617460173434488,56.61433597014304,B,0
65,White,16.029892091045827,A,35.23334228646431,158.7300713989042,C,-105.01602557684528,38.93899479245638,D,18.98887323475722,B,D,95.58304851064891,22.156157656955955,B,-122.39749576620494,-70.81854094615146,E,0
66,Asian,-80.0909270856869,B,-1.6651071789418253,-34.831109509276295,B,-9.085926118175912,41.8151923954872,C,-22.334018210597716,D,E,103.50170532608318,-80.86144259775268,C,51.560562050426995,81.76259821351238,E,0
31,Hispanic,55.286096446712406,E,-58.91732571954316,-117.11570847730405,E,15.331970039515646,55.932827156169864,E,16.71772195466369,E,A,50.755568335586354,4.268854925152063,E,75.61594606533049,-13.74087356379589,B,0
66,Asian,25.086131404583085,D,-77.60928041505335,69.41135071097199,E,118.24480247375489,91.45055380974732,A,-56.406537476448726,E,B,102.04640698713479,16.506982608266252,E,-138.93556705318966,-54.34459337521983,A,0
61,White,-6.364823675721901,C,-58.408639708568046,104.9391791394882,C,-97.17588201014544,309.4686754902758,A,-36.43724896710409,E,B,-72.7694746677029,132.07279023918434,E,42.516396976654505,-110.15166793041173,B,0
40,Black,196.77247807383915,A,206.09190857688105,-202.62615872816775,B,-150.65661911028715,171.4426066174052,B,-46.28207637554226,D,C,-104.8253776141492,5.817032285059402,A,-108.45418031276441,-32.38134271806227,B,1
50,African American,-108.97834775651332,B,-117.42781908738058,-232.07589548663577,C,-10.271317575922792,96.0197025034434,A,-79.34731493700532,C,B,-147.5502413505859,-47.21367708201723,E,-4.579080598516953,-182.53653849993924,A,1
79,Black,73.07938585668587,B,-51.6816528061361,127.75193674682647,E,-12.961871080542364,-85.6104778650084,D,-10.801175480129972,A,C,78.68350725653647,-41.3715451181531,E,109.86373693016611,170.57649777572368,B,1
23,African American,98.9197921977054,A,-76.41393406566526,-23.58321951042899,E,-48.22792227103486,-151.53017502171417,C,3.338122979218245,D,A,-150.72619097117158,-26.778583010547504,A,-200.51077457326886,75.31849048984922,D,1
37,Other,57.802947713482546,A,93.43426218266816,-73.56351408935956,D,-108.58327502475098,77.9275644466817,D,-40.518355138372186,C,A,-187.82420164247932,-239.5170331579876,A,-12.665876022608524,-116.45733145401283,E,1
67,Black,46.91580552392246,E,-73.38104131427745,-75.19824582859935,C,223.6258843936392,86.41317315397916,C,81.54097786326726,D,D,-71.68827951864395,75.8910184900909,E,78.93955279693326,-103.40955113043684,C,0
67,Asian,100.15081295681559,A,-17.397636336616497,46.905060665270405,B,25.502781073607988,-79.24312496540621,C,14.775854586537557,A,A,39.55159538157104,-21.783060949744108,A,-46.052414409665886,74.24269419652238,B,1
40,African American,137.30697158063916,E,-11.609027732420525,2.8646739016236102,C,-14.716564990119343,-82.38610768538346,B,-154.41885611776863,A,A,158.00125730134246,102.87709006368404,C,-87.9272234460576,130.56734866054495,E,0
54,Black,189.0748125084754,B,25.90348219227404,-69.72668823139975,A,71.28591092209523,65.77682233903084,B,-78.63440147582283,C,E,-6.557485335437431,-62.6430132187216,C,42.395906843386506,165.92892109624532,B,0
73,Black,-31.77011136989532,A,32.1481187566451,41.4213148070327,D,-160.94781319925465,35.94349563963441,E,-121.22077046834427,A,B,76.02899479480403,11.833959101271326,E,39.39684515777292,62.87249831313457,C,0
31,White,23.87454927232296,B,188.5654267681,-218.15422366427947,E,-148.04441510730103,-233.34538634156735,A,-63.97012762904555,B,A,137.66252355475754,25.106211611616718,D,-37.191686638156426,-86.18058118415054,E,0
59,Asian,-62.287194642571585,E,-30.2835695174022,-4.654102705783758,B,-20.72216036701403,-24.274019153280307,A,90.39691367945473,C,D,81.44640571419471,41.02990444583398,B,-179.25177613667097,-107.95470396031996,C,0
78,Asian,220.9797876468971,A,49.03102602082981,-184.5362053901365,D,-96.27874918845424,115.77684734670395,A,73.96804880144029,B,E,127.22783024872567,-105.55572303629366,A,-96.29099009220181,-28.87438193524429,D,0
23,African American,-249.49139405592078,C,-26.827171159463113,160.0030351218694,C,57.063736654630915,-124.88912931881826,A,-136.39654213612914,B,A,-123.91573386405778,-6.699505851757509,B,-68.31744586838913,13.727884507703209,A,1
78,Asian,-63.470523076293105,E,225.91174650860552,13.7679979325777,C,-113.7087199203732,-117.1971820680227,B,63.10970826017479,B,C,-49.11697637378496,-5.457525442350752,C,-185.15581486029365,59.787336084613365,A,0
35,Asian,-81.39273772937483,C,-80.3465226558755,189.0404553112853,E,-83.77233876918217,-9.522979311275614,E,-207.30633112275126,B,B,-198.2984210300619,-1.2859946694901152,C,96.68613624204558,135.5348603945759,B,1
51,White,-24.715813640382475,D,101.1823914642019,54.19129732597933,E,31.76585554110486,-9.507127665419421,E,10.804565063739908,D,D,111.61041868245327,-94.3535210472224,D,-63.281457843686084,100.18791396185145,C,0
44,White,56.172553910685984,B,-143.453019518171,-57.25374623503463,B,-5.753698678339368,-39.035689901815005,D,-70.75572105008457,E,B,-141.30698651614796,78.88088958270339,E,-61.50251144661012,50.92938426259968,E,1
67,Hispanic,56.537550115391035,C,96.58219055355625,53.22201529094017,B,-54.74616127242662,-41.7870218143414,B,-94.34761102288326,D,D,58.53991310268416,-118.98961963382735,B,83.13731305006776,-77.51426547796562,E,1
59,Black,-5.270866129191317,C,6.56479773750797,108.51789314557298,D,87.02854908150498,-116.8441411119715,D,78.48701338740229,D,D,-45.0833119001955,-129.22977787515285,A,74.195689626133,47.727556599625565,B,0
76,Black,-143.56477112786422,B,44.204272575571856,-40.51353498843383,E,-161.62982728391987,140.62970371796186,D,-166.95013238604795,D,C,-27.36219213870545,-107.15324075942958,D,-6.139894755232374,66.97237208325271,C,0
29,Asian,95.4988671240636,D,-86.54013855484118,-142.64034500022308,A,-91.01497178437805,167.88495384209895,E,-136.92691344328998,A,B,301.82853728256197,-164.54184688831904,C,-6.657395319493665,99.68985386859336,B,1
44,Asian,-63.21206477187571,D,80.33686050177472,-24.98344646580512,A,94.6586434453461,41.040101359509165,B,-33.73948999745934,B,D,193.25612257103,-44.56334878456057,C,13.920669995332219,-190.6770964905216,E,0
59,White,28.04038172108315,A,143.12203705850402,64.79139846755484,E,-127.05365373796276,-99.50612770120367,A,37.57783625088859,C,C,216.60705416938245,3.0480258067349846,A,13.43386732447636,11.113167345192023,B,0
57,Asian,-22.920109369592804,C,45.89489695731075,-65.42251371889799,C,-84.1662229488238,-93.45455332586712,C,-80.85745764465986,A,C,-5.374368654115234,1.0212358180075976,C,-98.7888697792702,-9.261121294223598,D,1
35,Asian,-244.41555265789762,E,-24.98499000908943,31.905429962900804,A,-48.783258581388196,-37.2679751468759,C,-139.12889319851612,E,A,-36.552904081274065,24.67877907624759,C,27.561645423222224,-10.637068222954246,E,1
62,Black,-18.46716703929231,A,29.694351749615493,31.080819533181725,E,-76.86245953560174,68.63921705697555,E,135.8153664588111,A,C,-53.19209002381087,-89.67646237602831,C,-5.242644166529269,66.68536938615588,A,1
27,Hispanic,-50.10439593287583,A,-45.40730717500333,7.5401947909547875,D,-45.0857129055582,108.61768764360073,C,-218.44928144847808,C,C,-190.42280517290945,-42.617305006201896,E,-172.54941805789034,233.34424705870015,E,1
21,Asian,36.902468265719904,D,-88.52901519994802,-90.9795457199992,B,91.19440138871394,160.81126428118012,A,-139.7571864033744,E,E,-110.92716257379189,-9.572946311929945,E,47.85768255567876,-41.327899133839175,D,1
22,Black,70.40518134677059,E,110.66393867108182,31.559160216335908,D,-185.31272151501426,-3.668180379150696,C,-122.58305799440488,C,B,98.40212797944096,21.780500022004976,E,130.82309652591294,-44.1342866892869,C,1
39,White,-64.73671164976422,C,-118.84397028422227,-84.93783230542317,A,-85.26445892987174,105.43912102160195,B,-115.74468046031217,B,D,-29.5386738963342,-105.48245675989945,E,-12.193992638887543,-42.17096069003939,E,1
42,Other,-69.04494283579669,E,10.566174368650751,67.14124769924848,C,-80.49608288730539,-69.25867143824861,C,1.966976687030049,A,E,-37.2192283085759,-131.2521200188647,A,142.9731377285726,-166.3552233806298,C,1
77,Asian,61.06717395170762,B,230.83786806875796,3.8269152718487445,B,53.89504473414066,-165.03122455676754,A,166.9862957339624,C,C,19.015153337897388,-106.59264300031064,A,-135.91695015011763,15.450135969578064,B,0
31,Asian,-88.62592562112764,E,79.1475581566552,-36.396775258278105,B,131.3503662546124,-56.8918269242794,C,78.7230515073421,C,C,-75.11145718806553,-220.74315666494368,E,45.69720141210813,84.4487801672382,D,0
46,White,-30.43253492562883,C,59.57873256963935,36.83532968695649,B,-45.47345078355065,100.04242758344321,C,16.51479713187162,A,A,24.73133507189886,116.7458672739123,E,136.77616843173803,89.4481757537198,C,0
73,Hispanic,-86.85203570333863,A,-25.390649143625904,-153.09501812513307,B,49.73806555374195,-133.17743710570505,B,36.43351099077653,D,E,3.8884306673316624,-182.78386673702522,B,102.94627344373227,83.60795122805396,B,1
74,Other,-16.791653797532014,B,175.32276002865476,22.622423100359356,A,-38.23126286273098,9.620739900903985,A,201.53829199651233,B,D,-39.286734968560324,-71.55843251975085,C,51.22681426279036,157.32378308349845,B,1
