sexuality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
Other,-158.24417141740417,-8.323276856331823,D,162.71864746888866,B,-29.868356875280533,-13.407645798927742,-10.694378859187491,50.18215425821217,A,28.39332456615209,-42.59448277304454,-148.04296091895117,4.509073865460804,E,E,E,49.057836707666304,D,1
Other,-137.32267470289403,45.94313040217434,C,-91.08757301505968,C,-54.10323254237446,42.27001102076582,-4.80618388703427,30.771579444852108,C,48.00400396239795,59.69738004076064,-240.22584782223632,-25.213038879100402,A,A,C,37.85207256077959,B,0
Other,271.2906427013803,-42.06469416863826,D,-122.28731038253893,C,-173.21371575251462,24.85426740089805,159.60220460932788,-4.02396119328402,B,-176.45573862065015,139.98098200394787,-32.49688293591312,2.875593454523467,E,B,C,30.548458206076244,D,0
Heterosexual,-24.236672322398427,30.38549112913318,B,293.65798197888626,D,-184.00620248160732,-116.96531199019316,-273.52291691820113,74.13924664853711,B,27.51394732567554,69.5339076830196,28.758428202062685,-166.36637171461743,A,B,A,-90.23711610216742,B,1
Bisexual,-29.39458288793968,4.493231661103555,C,4.937021287539409,E,96.15550580948731,84.98988448351969,108.15991257885551,144.67558841833633,A,-71.01764203984334,87.9509831280055,199.16700863670127,29.749301711435646,D,C,C,37.27816817815006,D,0
Bisexual,132.4967604650738,100.53000010308428,D,-124.39451004840303,C,139.62218306173932,-0.30909685656697894,-23.30652405908608,8.81868827795908,C,62.851764799137996,-44.102878836387774,31.862892275404104,-11.727056117014792,A,C,E,12.079018734752326,D,0
Other,48.76233386908089,-122.79743103600447,A,6.912300744156951,B,184.2123017384219,60.54893323088123,6.30880660717143,-12.914027884740065,A,-143.80650331365638,44.30500937803802,25.94039593441912,9.796782269600062,A,E,E,-9.267320152871477,D,0
Homosexual,21.94211612134302,-73.20334669158196,D,108.0243373044912,E,150.32632061986772,29.462753184605557,-9.33726517402648,-70.6933854729974,C,107.65833499413017,-17.83431788071059,121.47261315888929,134.92857677008956,D,B,D,21.223108711448198,C,0
Other,-17.658656031345124,15.209004278460675,B,-27.0181101228872,A,112.8475265618825,-63.68399673874988,-121.16082542742181,-62.2979736551305,D,-76.10262101897099,64.19424060745861,-170.95746222967182,-80.19896237068316,E,B,B,-66.70014319215156,D,1
Bisexual,98.9609369731426,71.33592055398196,D,-30.450545828463106,E,-28.36721165607226,-204.98209511669572,20.03699382595354,-57.41969642004718,D,-153.6036748754962,-90.9208103655268,-5.611767640379787,45.82075684739816,A,A,C,8.322848391879786,B,0
Homosexual,-115.7939013821475,18.634507002499568,D,-148.47621001843297,D,59.88203698908319,-2.5015911500542667,228.62659041233258,177.54480105964274,B,-187.84660379028787,-49.83336269196353,-81.36203759863027,-137.42883638096225,E,A,E,43.62271788227904,A,0
Bisexual,18.3813024476324,-40.39237550895239,A,-48.82527883299127,B,125.83587115322628,28.75768437494267,-55.73243420377159,24.608749107911024,D,-104.0112498755638,36.18646353494163,-91.09305183429713,-9.362456396590128,E,E,A,-39.38668324717834,C,1
Heterosexual,-11.223410067362183,32.005719739516756,C,53.37690327456427,D,-128.09132024660386,12.348919807897389,-70.33359601845326,-74.04284615861066,C,89.59693369902736,-13.415772573304293,111.72546668391561,8.67788497944703,D,C,B,202.56386827359734,C,0
Homosexual,48.688498439815035,38.201489269193736,D,-66.42229657966632,D,-21.97194957790357,-99.66456410033916,187.32680299386618,-101.11519403819425,A,114.65218852988464,-49.37439796752536,19.590367976730008,-30.995317832817616,A,A,D,-60.47576821490228,D,0
Bisexual,-13.025642639167007,5.698797426930432,E,-11.661470207979887,A,-47.680499727261534,3.121694205005226,-119.4070137293546,15.45303937299082,C,-216.5467586577751,67.21189727900423,-113.92527391608822,194.1618799766345,A,E,D,26.287897105171897,D,0
Heterosexual,46.265376837168134,95.46161537446905,E,61.5179777133721,B,-29.680452886633518,-20.45411079325539,38.54178011236834,-20.737205107132837,B,-128.8761873706934,-166.17167237800572,-103.04220321367887,-61.372223870138335,C,C,B,65.36112420787836,E,1
Heterosexual,-126.21772788262562,3.410297695891821,E,105.95195670165663,B,41.12313009367192,56.81552122922929,172.05921687214612,90.55723110112957,B,-2.118502162360096,-3.7270177144374825,-24.436787573408633,-108.55354495756863,D,A,C,57.47634295815747,D,0
Other,-135.0969358301329,56.25914543287824,E,44.692791066432505,A,124.5703160014842,168.602494044513,6.590430262762549,191.05571348982687,C,-25.13397624225893,-45.629859583716964,-65.01072697607209,91.66448039818792,C,A,C,150.50293647897317,B,0
Other,-0.05228519653480826,-14.17535103890885,A,-43.55006820807919,E,158.77334577260234,38.19836337148283,106.21619791079233,-56.231441707953834,A,-15.4539796643772,-6.917396989176089,-95.76908993522352,62.988319318546104,B,C,E,-37.9493352261933,B,0
Homosexual,131.76819561095968,94.36226181679108,D,-23.377686775730837,E,133.60952726372983,-135.46066438581613,35.143628720460384,12.000279533810899,E,-119.4397863881434,-5.802788730755966,34.37460607757511,-56.61442547605818,C,B,C,56.65790433053264,C,0
Homosexual,137.1983844214161,-26.720025647769507,A,35.7579775355064,C,-137.10899293831338,-151.675128478886,169.2027281935402,-65.34133104213744,C,-61.66192835528307,50.77086910542656,167.08355247608307,85.45807597820051,C,E,E,-74.07888899676608,C,1
Heterosexual,-72.10967120453816,13.691794147410727,D,28.924011404801032,D,122.14233731450321,68.52392194200361,-30.871660043542754,-88.21379408637642,D,23.859403389897544,25.998783434994078,-191.51592087590294,-158.81888360734624,E,D,B,118.97497091065581,E,1
Bisexual,-10.437603344391034,-147.72762857045015,C,143.14849404117996,E,117.67707108990129,193.1693671948261,137.58785391615575,163.22930853610018,A,107.26904386602014,51.716386261712124,-92.74633355592084,-29.31802979616168,E,C,E,-62.75475359821991,E,1
Bisexual,-215.29364996966618,4.180154777888675,E,-107.20343889754824,D,-54.09744800168933,38.374919822407136,-128.18262222919458,-67.63829396268089,A,-36.4392850104058,134.8108438793703,123.04688783823042,-82.91174613259045,C,D,B,0.3139933430238562,D,1
Other,-129.01671476380704,-10.883157861478491,D,-112.01854815891869,B,5.2481395319311,8.888949311713066,162.98569603777506,-141.40418432210677,D,-175.80991856378765,-46.19814678923243,-29.77481847469011,-97.37689981177434,A,A,A,20.921969436730823,D,1
Bisexual,136.95273296834372,-111.79537497526633,B,159.13637308925104,C,60.87811924397729,149.2299747952537,233.82923735870037,-155.54466348601372,B,-97.50157478962942,56.78042868879116,22.897154363449125,59.32367707204836,D,A,A,75.88777006314687,D,1
Heterosexual,204.7279443938079,123.77403323622815,A,-59.80390493181097,A,128.5314482328415,150.30819376655919,-36.45051317909786,-46.25362495191078,B,-27.00589107852423,-16.919761094482805,-181.7941686218082,102.70567370362586,A,B,B,28.55663679410097,C,1
Other,68.94028940764802,192.2181567296531,C,184.86053670493172,D,66.99752663704325,86.01990943676839,13.409349970503047,-64.55463775010574,B,-244.1836007359114,111.84474055161134,-2.082236233397393,120.11653614411509,A,A,A,107.00904947066377,B,1
Bisexual,-23.5424219446538,-71.2522197305559,E,14.404737370730086,B,24.102778585509917,-25.67315039522607,123.97098311526851,132.56060275261072,C,24.414337930019418,-7.380980727400592,-164.8346799330753,-82.53005747824874,E,E,C,-188.48987282114712,D,0
Bisexual,102.677950796347,-40.10181884745007,A,-197.76847520994835,C,-19.620019954353893,-85.7468532115522,21.920001518771063,-22.272288946983707,B,-85.96692285151042,-78.663229160368,28.861448585493243,89.41081490607985,C,A,C,-57.384066310796065,C,1
Other,-41.26466380682358,12.091266005143627,E,35.357764253286625,B,140.3492404978276,48.495069843708706,110.48940655504977,-61.27618684665362,C,-1.9562937077012583,20.461266141644902,159.2346007882254,-43.35111459175565,A,B,E,103.21714322233395,D,1
Heterosexual,-159.93508242501827,28.273156027549273,A,24.553037370079025,E,76.91638662061949,-5.543876053589738,66.60097342531148,110.95665772873046,A,-14.5833579613358,77.3144781669657,75.01814914838089,-110.47766127928074,E,C,B,-140.3207876862356,B,1
Bisexual,58.76333865643457,-61.82338083461394,C,123.78446843024038,B,-19.078715867486164,-27.952330395236576,104.77884722963834,-27.332475625502305,D,-75.7320518351854,12.591891667651014,197.65392646854576,-136.6626668240357,B,A,A,-47.80429194563233,A,1
Other,-8.910216147676058,-134.83219616448855,C,2.4389925447866663,B,-58.15015266499508,-39.045449757958856,-15.559028861909695,75.6521161500682,D,-65.61281706907025,-17.40457733854507,-151.8807859579623,-104.82895853776584,E,B,E,-15.883701819319946,B,1
Homosexual,-62.99327902055947,24.761425299949416,E,-32.703747899896065,B,-122.330666672159,78.39041224862713,-22.570177370700858,92.93835700745822,A,-133.0809434301506,-52.027382094118316,70.63689542248424,-33.14894261705165,A,E,B,-120.55208508651202,C,0
Bisexual,-52.927267187799444,-62.63292909955705,D,-58.782514088117544,C,30.92631956959525,54.89494948155173,110.1534575268055,-11.105563041823576,C,-76.57956353783713,88.3553500462191,-13.832003006788856,168.99774574234937,C,A,A,-135.0062319078227,B,0
Heterosexual,100.14455155793951,-35.149092162340175,B,-61.809328425236245,D,145.21293782153447,0.23660938244450896,-34.042143170131695,65.42219653837536,B,21.204698465167567,8.292793832387957,290.8185248979018,-157.2400060698871,A,E,B,-96.82932927317066,A,0
Other,16.34779870750622,189.61040007208487,A,-123.17000483710932,D,-84.00667949798624,229.2093000307764,-48.19137703553296,-83.13261047536426,C,60.784730826336954,-300.3562208838559,-35.33903779184005,-26.55296856630954,C,C,D,16.721596828279054,C,1
Homosexual,-65.93185757033176,-9.6907250538492,B,-67.66551578464781,A,7.9803238792244935,-115.55399521490442,75.73151495724485,-37.65903258843476,E,134.6699585980735,-174.0822958216474,85.5003267109607,-83.77604243944656,C,B,B,-167.74494261219803,D,0
Heterosexual,-102.34190245720269,1.041757350467365,B,69.53227883851677,D,161.2665732156973,7.043245171758579,-90.91090700133965,-91.24312431416067,B,25.994167066284895,113.78946075051385,-47.253229129328325,43.74664845802487,D,A,A,-95.3931033834657,D,0
Homosexual,49.1795813397185,-129.5596623844769,E,-53.69374613133434,D,-21.945097601797794,-43.17803983727554,21.802565757780208,335.38721708676104,A,84.05637260578345,-34.30149013045855,34.32659911826569,-13.720062989773012,E,E,D,75.30815162259134,E,0
Heterosexual,-68.90674805227478,1.3469402576418357,B,-196.01410930669354,B,182.4697380790108,162.84510414489768,-158.8905266220925,145.21861306594982,C,-98.14754093203646,-105.49534964270177,5.256795436252191,141.4541641487718,B,C,D,128.809419358127,C,0
Heterosexual,-146.7223991805046,96.68174468349812,C,-70.23688251695278,A,109.42720654475436,-65.88812138209143,38.98398315030225,-10.017945951914957,C,51.4657965922606,-162.5995420154578,33.99955501627694,-81.77128134141743,A,A,B,-122.09956416300373,A,0
Bisexual,6.437568478333475,117.34281841016939,C,6.559638566529488,D,7.297092150491183,-11.603022133354255,38.88949309165438,-54.58265433503481,A,110.8735081421135,68.36568686290377,-88.298698853424,-59.380194082465096,A,A,B,31.1526776866912,A,0
Heterosexual,-38.83809460192095,-195.6261378183168,E,-14.178023285966171,C,93.52701319453303,37.816815442639594,-145.92499091724525,-48.92867419555035,E,1.8834853452205684,231.6258717448529,125.78011187337468,-80.9195633253626,E,D,B,70.44264987410153,B,1
Bisexual,-39.157611467435466,143.12474452973134,D,-77.54100170685852,C,50.01611890576041,104.88035280679856,19.173640369793617,-50.51179745391359,C,-30.61166343711993,108.55643715612888,-1.0599692233156897,68.64812060817908,B,B,D,76.00006657888318,D,0
Heterosexual,83.28985843703809,35.97994949421178,C,-4.67231947582046,C,63.1925890414054,-84.6109006838096,115.20650554635135,38.062727862961445,B,99.00773784147393,-35.82528203912702,-188.42613802184007,18.312935693835993,D,E,B,123.21989607163223,E,0
Other,42.56320941478725,-59.67059188557361,C,-107.7439476144435,C,134.64349938859675,-75.32263592079931,-2.92619909240034,30.859203480309567,E,-82.49493450396632,139.54732827284369,123.1402106725868,35.720963626621185,D,E,D,0.7024057450867627,B,0
Homosexual,-101.96558898255003,-45.5209127225124,A,-158.50783651658966,C,-86.38881387577865,-18.978242326320117,-35.78999804720903,92.92195842931946,B,108.68154495149496,-19.656525726795774,-82.19212571682264,-4.92671610446792,D,A,A,-95.69366559459198,C,0
Other,-116.55152883585717,-31.42495053202989,E,89.25453663601675,D,31.32061915735957,-103.08495024116073,-246.93773548385957,-73.9822064349687,D,-53.706584396059675,-60.51533216366669,201.65235949782425,-45.744156120432216,B,D,B,142.0502760179169,E,0
Heterosexual,58.32598898504053,144.57060928864297,D,52.52702851851606,E,4.640476453229522,-17.711039641928377,-229.68810822999234,52.01922103550155,A,36.48296970970008,-17.895664131249795,94.56006019164829,-46.27584363939655,D,B,C,-68.16927814586367,A,0
Heterosexual,-23.692742025287576,-42.14559061514713,D,39.175153353201786,A,-31.485581788025364,-23.10173454209928,-23.745258630026598,46.051004225128345,D,35.23773507470747,-126.43747828019877,-68.58661347463911,70.17746911970431,B,D,D,145.52430931343508,C,1
Heterosexual,13.976304550190857,126.85031121162534,B,198.73640494331656,D,194.8045601391412,-80.3292595206968,99.77126732373364,39.53509536559541,E,-47.970070160568355,-46.64547771618216,-19.7960848002418,55.80801924096564,B,B,A,154.862693934849,D,0
Homosexual,61.264723709857385,-48.921233110435566,B,47.02714983062564,C,131.4853756166889,164.5793629145907,52.34429413152816,-15.365315928230041,A,-45.5041255843381,-182.7072988002123,54.91957246158127,71.19967974059173,C,D,C,-142.82126750450183,A,0
Bisexual,-10.449685152702315,-16.903409465192997,B,-109.25562144563794,B,-41.77429295826732,265.9912695727382,141.43242461694982,-65.46820665130652,C,-4.9446285368304785,-66.26730558617574,76.48885284746038,-22.581836173233707,B,E,B,-76.61629832709055,A,0
Heterosexual,-122.87124128137161,-142.19612715120843,C,-89.82091744595034,C,59.834703288908976,-79.39142544543363,-5.1426690681746825,2.4358491033207557,C,77.24050577967446,2.431238953490059,0.3931843879175172,-123.55970569619818,D,E,E,132.44179099839772,A,1
Bisexual,-62.84274353727483,72.9354310373693,D,-150.52290328038367,B,163.48499073509834,-31.5297199700664,-156.94980107688136,-13.139707293893304,D,-64.17299261121845,124.33947189871905,-40.58182055173651,49.732380607923034,B,B,E,-94.1407308473138,B,0
Homosexual,81.10874905315754,169.11452338071393,D,-57.69843663099117,C,14.873017136188238,-50.789097224763516,98.6718985861944,-149.12911984106728,B,56.00403274681012,-57.124598708963006,-49.174007363312434,88.67627373224462,E,E,D,-158.45685176899832,C,1
Bisexual,-197.27025902170809,368.606667619894,C,99.96519623953859,D,15.35116019450955,-69.52009236410154,-26.82402574481054,117.12243813016168,E,-6.601183399121425,-108.22112640155737,-31.197992306816776,67.97468265322665,B,B,E,92.21404319575366,B,0
Bisexual,-266.56778074099225,-5.555184791820037,B,-233.7032842029302,D,-79.90265705101649,-46.60860541577101,-141.77277840022163,173.09140458857797,A,145.84655678882433,39.22664256987765,77.24216172013293,96.02170045111906,E,C,B,-99.05441937640319,B,0
Bisexual,-91.2400231748728,-60.09736055950229,D,5.967430355086221,A,27.79788601792931,87.64625098804333,102.02897692188063,-40.63856156288095,A,-222.42435859362698,-26.867210891421877,57.47304486536042,-76.06737348145694,A,A,E,164.10041916407204,A,0
Heterosexual,65.34374430155981,-58.040323615031284,E,61.48056555874977,B,79.04079207643619,1.8003900593577464,-51.89284269474413,16.31657323799736,D,-11.155795928237369,-67.41954338428131,-108.48998986597253,103.27905838960969,A,C,E,-66.75764186765639,C,1
Heterosexual,56.25643993395209,-9.487956960965539,C,56.83376487484847,E,87.09112123243195,-52.82991350171503,1.24546974048477,18.653743014246558,A,82.25678748721977,-87.5547434414955,269.6384599934771,-112.70828498598893,E,E,A,18.25860103433108,B,0
Other,-14.363590622338673,135.85753718104058,E,94.02244942851638,E,-88.22965565841531,-41.10416889088219,82.20577977756568,-93.72387434476906,A,31.71771799876036,1.9827132906663991,91.15434347701265,86.28243216941026,A,D,A,-177.566854712762,E,1
Other,33.48647841936441,-36.55013474001226,D,87.25880084223708,A,-48.3682352788874,175.83510715740877,-76.66829216313896,27.080783703875582,D,-29.08454075025306,53.5746378470893,22.272120806200434,57.92313344695632,A,E,C,114.4200183877246,C,1
Other,-20.959101117151647,81.16698107363432,E,-0.5045329061117318,C,97.20627094602449,39.006704794936795,-145.39466224225066,-48.94495521880386,A,183.40232871695787,-253.71639195103026,27.351990079636217,26.351219251073793,B,B,B,110.58024969236959,E,1
Homosexual,15.033049367138092,65.1833797588659,D,64.23916906342345,D,-175.82637347582164,-13.433754089632751,122.58554775560188,12.893384038667834,B,-23.275714091600005,55.62969329843192,-40.38638869768473,17.74041245036338,C,C,A,79.76083647068626,E,1
Homosexual,-10.06072729751853,-75.63644030489873,A,-134.4673664008119,D,18.92432347858798,-172.30794518192693,30.533816675448804,58.35716074982314,B,212.92019998468749,54.86245147198798,-39.19998285203021,-153.89788455717277,E,E,D,-112.4255068559828,A,1
Heterosexual,149.81069603703915,-208.87166754270763,D,90.23647298633774,B,-208.42432889282864,54.64590920313863,-93.98941066185506,-58.09871455159509,E,46.885283334336464,138.00464621204299,-33.85540620983642,-283.69749130621307,E,A,A,165.94463941163843,C,1
Bisexual,-109.39155549138641,254.712517768539,D,36.26249295096047,E,105.16136375991358,32.728722757099625,67.2529207511852,43.460020646965184,E,139.0248581522455,-26.357894906537776,134.42073214769374,-203.7584798201382,D,B,D,5.644198243887757,C,0
Bisexual,260.12483762941645,-8.233121873369758,D,173.83874725648946,A,153.80682129296724,69.24484402907774,-222.2359374263885,-125.32125623070928,C,130.876182623982,-71.42322983885266,-212.73795937546907,-135.58167076312859,B,D,A,116.55373193998615,E,1
Bisexual,-55.827837700110315,214.5179055276904,A,-216.14053083080313,A,73.55889807789711,-124.80491474822422,-164.1544886946057,-132.2954190694618,C,100.18415070437166,188.11447000764608,-227.03674052724358,-34.56918732731841,D,E,D,-176.6198187545021,A,1
Homosexual,152.52991938273368,48.831165149658275,B,7.1867469295656585,A,-141.6517129212789,26.062982650601146,-139.5111517288178,-1.2043471741758456,C,-46.21510829994267,-36.4675751549758,-38.12914233549792,125.03064380047728,E,A,E,-29.15875102432447,D,1
Bisexual,-21.860530620141372,-223.28733565687165,B,224.19468112801817,C,-195.51333489829207,98.0384623217179,18.379377033085184,108.60708781550734,D,-163.75967450602178,-96.89205203942753,37.90393019054796,210.57028955053602,D,A,C,62.912674765417705,A,0
Homosexual,139.95435196981947,58.374952795425116,D,-76.15687345624953,D,-39.968982137374006,-55.64376825490481,-48.913221079846494,-113.82510839950638,C,33.96252510606041,-72.44925348759301,-10.400476937853496,-39.712687924581246,C,B,D,48.839074252034614,E,1
Other,-33.21544295704029,11.723410735392035,E,57.818844865337006,D,-197.68712390223598,-52.79928271887946,-165.8540264278693,13.394146170119148,E,-29.450714579342694,113.55846647669009,4.727572338325866,127.25551961617629,D,D,B,-82.68687354456438,A,0
Bisexual,62.0204884936016,-72.19019040434674,E,-94.27802146671802,C,28.499821649711638,209.81263309981526,-99.07463340516787,-49.838761917119875,B,19.67192085821039,-74.59444577157362,-81.35004443958825,22.45172563591196,D,E,A,91.23015443981011,B,1
Heterosexual,-100.05912520941742,-125.80906405499294,B,18.443496484127404,B,-22.321476864448407,14.173082362942427,-5.563485651084359,129.9602214021725,B,-37.36761812046413,-95.78955072523516,-91.33387493564632,-29.244833995704422,B,D,D,-96.26412694578741,E,0
Homosexual,78.66974123630868,-34.25411500243511,C,219.0340967662277,C,-70.95657275459813,92.41127548966624,-62.99460161080434,-80.5484677019079,C,-30.438361174987776,244.12634188933265,-70.10803356682099,36.600779476677744,B,A,E,44.292901483052695,B,1
Heterosexual,-9.880699896660913,266.1987474722836,B,61.01856992859306,E,25.80200482806852,-24.145480727496928,-55.84949165280657,216.8017639906163,C,147.37348143652184,-215.04121133495087,117.61900913691214,32.398151249882446,C,D,E,55.66842957913886,E,0
Heterosexual,136.80838443020377,190.5619293643548,A,154.67671770697086,E,42.683442752082954,6.323716005528289,173.07395302766844,-26.37868064653509,C,-36.44408727787965,117.11975165193785,69.6342446495109,-103.67928057477317,C,C,E,5.126198500851116,B,0
Heterosexual,-52.578923408323206,-35.18704845940094,D,-85.83563770193103,D,2.427196166930704,-1.9656820648746545,104.0302905063657,-110.85440140744976,E,65.75957254117634,-23.792232998091894,49.4504400419231,-104.02154845960456,C,A,B,-105.59122352396135,B,1
Heterosexual,-1.1009046456791476,143.37513667431324,B,-54.70394783985741,E,16.64798423153036,32.85690693658291,122.20716766514177,-116.39559159983206,C,-110.59646427751304,-31.682119035871086,63.89091409349902,-2.640812096982532,C,B,C,33.22642469853108,C,0
Heterosexual,32.42905575034006,-108.4826758800268,B,20.041528395606555,A,2.8706467759227516,-43.23237447239829,140.26757889198194,46.59132622848105,D,-37.505805338486766,107.20442436093268,56.88601805256505,-87.7944105628467,D,B,A,22.61784671184622,E,0
Bisexual,-24.062229037272473,52.80967707627598,B,-128.71134391716888,E,7.114691569983083,-114.12754194512019,79.64064902417105,16.28443396567035,D,95.13356577574982,45.990338620162774,42.45091191201927,40.0535708176713,D,B,E,52.409673914188915,D,0
Bisexual,40.35649842913287,-146.88257317731262,A,106.78653128678295,E,110.07970741988353,113.86654144125671,21.169128362603292,74.0657300050313,B,-63.38026647909376,-6.524254762243512,-115.63709558781015,-1.0999985870990021,C,E,E,-349.3363617420534,E,0
Heterosexual,-43.21681449996711,-11.708058958859885,A,99.26388960210633,C,37.44496108754693,-39.812636589141576,171.50521587928424,-122.37344256139167,A,-13.183841929498389,62.125995559975024,91.91780323336461,4.7497033365515655,E,E,C,77.97600956470448,D,0
Heterosexual,-25.542363072594103,-33.854333384520245,E,-116.30880537151687,D,14.754309371852237,-31.632616754450694,58.391438582387345,132.29738864673055,C,-98.71343929889342,132.82906984383493,-186.69363963324167,3.095317258102552,C,E,C,24.663760079782616,A,1
Bisexual,1.3570955928290696,30.310431724327312,C,-179.04651558970747,C,-224.14337042692782,5.980446554248258,-145.99982670297192,-80.68923719596103,B,141.94717902646238,10.598163877821634,-1.3905161409550963,112.62420226934633,A,C,D,111.3421741039221,B,0
Homosexual,-6.234135446328878,122.25494271146052,C,-3.0037653507329507,B,23.043475478490866,-239.8399298000447,-70.58283696172441,-36.24769037192762,C,-138.61579051895217,19.05399792623877,-63.06860598855872,121.55799564515112,C,A,D,-131.2481481601157,A,1
Other,111.68148435421152,-65.69024055221911,C,89.40411122062883,E,-0.5278087487518219,215.8184189552121,46.167209665765455,-53.25216289470465,B,49.78894641134516,23.576665071935132,113.34098037555526,4.642224203119893,C,B,C,-49.832994489261715,B,1
Other,99.01551515557331,-20.945491301227097,D,-17.38254143638719,C,-15.552847153995222,-176.42416772911344,-55.564448490895344,-46.470235370425385,D,30.633518313967173,-7.3382178420773405,41.42987009963646,114.47223241903188,A,C,D,31.853480301738124,C,0
Heterosexual,-95.8272692220383,-29.63347032081536,A,-84.89068687809464,D,-166.13293364825955,8.070705432674012,-26.94009666505765,-109.83962193676868,D,14.097148957648326,125.4196883263172,-54.371352260834804,51.64060619310046,D,D,B,22.079375970455555,E,0
Bisexual,-50.261656923567244,0.6484652080788678,A,-87.86506963418587,B,-49.665012491497976,-28.40416757927702,-142.7307618621217,22.737253265959268,B,84.92789838871866,94.59254397403139,15.39650532228257,156.0743199211038,E,D,C,82.6674280540199,D,1
Other,49.29440328824248,4.841506145844717,A,-87.83186273787481,E,230.3411510202249,204.52493034049257,-10.492271400142219,-58.852621859051254,C,22.182448845612363,-28.311792696338138,48.11768742709228,166.89286635273913,C,A,B,-27.375503375958978,D,0
Heterosexual,58.02927673109768,166.49501733473502,B,88.36182164982998,E,32.771544072376095,97.01364713815622,86.69664696309162,-15.969367337523835,C,-64.66818305355774,184.43473473931132,-34.5222503851951,80.19109426852947,C,A,B,220.6142777064472,A,0
Heterosexual,31.513531009793837,156.0212566393967,C,-67.10588467107013,A,-20.525540173674706,-107.97889584215206,165.72039240770764,149.21734329414465,C,34.922735332793195,-53.68778148453861,56.814927713786076,146.7155734125689,C,A,A,-144.67553551037113,A,0
Other,77.96117319014682,17.662900958048034,C,-129.3468477867528,E,28.44286316444069,69.03063448257146,-67.94273770777541,0.10951242382279128,D,173.2211509598408,122.63214186063094,-89.85696110728934,342.6433022391395,D,C,D,148.20342502245987,B,0
Bisexual,-142.37721355887217,-48.91359324519075,C,32.798081753655964,B,-78.06919805588531,95.43880639219633,25.559045237047602,70.79945205636366,E,-12.41950864022534,59.894974550692694,-176.8583339554042,21.920384657632315,A,E,E,165.5055410124303,A,0
Bisexual,49.91667831989473,25.263934181555967,E,234.76823180637837,E,50.346256842151845,95.80995522919787,47.344958340274715,22.051038012837637,D,90.48596167861092,-43.811303325084666,-59.096342739502816,31.46658399621483,B,E,B,-3.3959100745674804,B,1
Other,85.90478160636043,59.586085541899024,D,-99.8238047713954,C,57.45298983140413,-4.131699437646461,108.52896373258065,181.8762138497296,D,-129.43434116143365,-68.52751922620382,-86.74086599666462,78.09004132366542,D,D,D,-64.52973873728483,D,1
Bisexual,-72.1643105421499,-18.362786962722215,B,67.02377902907374,B,-66.18064041547865,-49.82413666688868,170.35412473882948,155.05843489812975,D,12.293864346556324,-81.74362086576107,-88.94144439557613,164.2621692459257,C,E,C,-29.935311416023485,B,1
Bisexual,70.46186307250363,-14.312303849612631,A,-2.072120225498649,E,-238.74957687933,-69.6277467852455,137.65530243652898,36.3255554087311,A,284.3644450195899,-24.220932292628895,-62.9762438063994,-70.3380322165076,C,D,B,-134.43844692801753,E,0
Heterosexual,-169.07870097468563,19.901490954316863,C,46.1391334973081,A,-35.45976016432456,-82.518755676408,180.4780141375905,145.71246303285088,B,65.84312829880541,-8.699853363853027,-30.4800749141217,-65.47541399386036,C,B,C,84.90028167021441,B,0
Other,11.924571289858573,78.31817019574012,C,-136.6245968826465,D,103.1125672090153,93.33054146241263,-55.66429975667112,-148.5472553431896,E,54.02289267166043,27.50479158852106,-118.48066685943081,-14.064927870165386,D,B,C,19.85585095810851,C,1
Bisexual,-56.94221643818217,-28.805901514585585,E,50.799399155671665,E,55.350971919885005,75.60759735825914,-28.798107597803817,-18.274325911343826,D,-15.164026310717492,-184.1916748069906,-75.327278341149,32.20426029988419,B,B,A,1.1981216790586002,D,0
Bisexual,123.79955289127416,-15.472826716418664,C,6.426958741822436,A,-15.308619845089776,-122.40118720821964,70.67227834544629,16.053367925213518,B,103.64675232286827,-18.344586842889033,-109.78131143920177,284.56627746270095,E,D,B,20.08570929279257,B,0
Homosexual,102.50858278602037,83.30927114219804,E,-52.90493201434838,E,-38.53654999879696,-53.96387570955382,-64.95484258484343,15.234245895518447,D,-53.68745246545269,34.51507525826181,115.41479257972898,-64.6746458182015,D,A,D,110.4170493681422,C,1
Heterosexual,97.20920394674127,-95.47982928389038,A,56.07789164675147,C,155.54243203211468,16.66007124596876,114.34052883826251,67.19649725334087,A,140.2984813563464,-48.23764313435247,-23.759620062326043,-9.977708389404546,C,B,D,107.31545217373903,A,0
Bisexual,13.465320289693159,32.1849300314834,A,-120.65795647574153,E,27.508580397937028,-23.71147918744498,-50.073167936799734,-71.8404121290337,E,-105.89418447276049,-173.25859931549573,169.28374324206237,-159.4289522956496,D,C,B,24.510785679210567,D,0
Other,-112.38238739879911,80.1414901386286,C,151.63458351013,C,-8.767773605507589,87.62366805405202,-54.02905834625824,77.32536794703286,E,-131.18741085269946,-131.65105782507607,19.6330743668103,23.270271732011512,E,B,E,19.943519734808255,D,1
Homosexual,-98.54392901998241,120.08333564512851,B,11.760388125185019,D,36.87155554426587,28.356336151470067,96.0428331495258,-68.38671191703025,A,-106.6963609111208,119.06205086025201,105.59736100314574,128.23199340167645,A,D,D,13.685641479412563,D,0
