handicap,religious_affiliation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target
None,Buddhist,-87.22308193997424,C,A,-33.84669303814178,C,B,-201.88107644137511,52.39341009398771,-162.27021392952165,0
Physical,Jewish,-2.8132302476510356,C,D,0.36925524035245844,E,C,-44.06044551383884,37.699706356969244,-39.2794573390874,1
Mental,Muslim,-258.91777942005933,D,C,-77.24475564228827,E,D,117.73894115648274,-21.717298921725828,79.0760518398974,1
No,Jewish,118.17896204026465,D,E,290.12968660929454,B,E,40.17568812655056,79.37976600722556,115.87709646876793,0
Physical,Other,75.24112221488596,C,B,85.99757638221693,C,B,-96.11854046188397,-45.185584786118675,-103.27105155667762,1
No,Muslim,-41.40202492211797,B,D,-7.828549288725329,D,A,-18.028075477248176,26.65394293485932,103.09769737250984,0
Physical,Muslim,119.84352109736795,E,E,284.2383382205403,B,D,108.8382939213237,-76.03456837954026,-29.483105018652488,1
Mental,Christian,-59.99586447543573,D,D,-146.47539900864243,D,D,78.06313160059926,-113.67296890579699,7.255928512834238,1
No,Muslim,-71.19063050288347,B,A,-33.460458952432305,C,B,11.394890463387283,-236.67919868656128,156.0625158025497,1
Yes,Other,34.471835519631824,C,E,-120.37161743109685,A,B,23.01559604883273,136.2935736445218,-93.08454861184975,0
Yes,Hindu,19.65068315788413,A,E,-240.66625562831797,C,C,17.036672430986563,19.059293264908533,-128.69565098874457,1
None,Buddhist,121.54847981380014,B,A,160.35596282496198,E,C,-24.78985252907818,-145.7349830390385,-12.749343799998424,1
Mental,Jewish,-74.00732881125073,B,E,31.164457448727894,B,A,72.72700406351122,122.45041029196706,220.42557310479074,1
Yes,Other,71.8788564587922,C,B,-49.210314466294385,E,A,152.20496352235705,93.77247030353189,-32.078135552989764,0
Yes,Jewish,-4.445998057457094,D,C,-94.9020002547305,B,E,84.74496429316153,19.33883799880933,-40.939201798740946,1
None,Other,-71.41175130339403,B,E,-32.54575675910529,C,A,74.88205941986236,-33.873939608803546,113.18700415892908,0
Mental,Hindu,49.15292980722223,C,D,33.111613423842435,A,E,-100.64908668254049,88.0100458344023,59.31049834199226,0
Yes,Buddhist,82.02743944217885,D,E,18.663408251211855,D,B,23.2949878122442,51.28909291247518,-9.974217261210358,0
Mental,Other,158.35510599028743,E,B,152.54399552894114,B,C,216.99660397391173,-51.45311848239237,44.48040150886984,0
None,None,-40.59161200293677,A,D,-11.901043802730078,A,E,13.0465430267409,-34.40796512760921,-41.84274431343193,1
Mental,Hindu,-1.6689645089211023,B,E,-38.50295948834208,D,B,41.79873291347526,-175.08367835545894,-219.8353194159474,1
Both,Other,-93.62383438013082,D,A,-103.04046247578236,B,D,-172.0734654651698,-89.68211252210327,110.31051363804127,1
No,Jewish,-50.989903235774584,D,B,-119.66363464693934,C,A,87.28451888033726,71.72432919185151,130.43707874574545,0
Physical,Other,-171.75847791510373,C,E,-189.14973894465655,A,B,213.6158392244221,-7.467954318497681,54.118095436169554,0
Both,Buddhist,-79.17905759019325,A,E,-122.52739081387793,B,E,155.5949808264603,60.996725245125916,-58.701632175642715,1
Yes,None,107.20124654152012,E,A,127.4941195025793,C,C,127.14842109524285,-64.44618040364244,-72.16534127441484,1
None,Hindu,-40.78584026658823,B,E,-7.668484975540483,E,C,-57.84086728355995,85.07479697078057,6.829141519216543,0
Both,Buddhist,-29.33021835157818,E,B,-152.215506325245,B,C,83.74468113724038,-11.859740779783369,-44.529055745242516,1
Both,Buddhist,-82.33585226626265,A,B,43.40928696461083,B,E,-5.9876662111587855,-50.12117880437981,122.47052456067722,0
Mental,Other,-131.09219011407848,A,E,-24.824000725182156,A,C,-81.77564931017368,104.8588306637009,79.21526034966536,1
Both,Hindu,37.99386343990244,C,D,156.3287554804496,D,B,-141.26124783462757,-130.96108625088334,60.092362499423714,1
Yes,Christian,-158.90589087668667,A,E,91.11055107025142,D,B,-127.45751589028637,-8.678293041680769,54.64566794519426,0
Both,Christian,-47.2165420504317,D,A,197.33201824507645,B,A,-148.45592799355006,-21.90828936233298,85.26548223008582,0
Physical,Buddhist,-30.817999052254763,D,D,-78.89733937965177,E,B,-19.965728778074062,16.103825077648057,-34.38414640296323,0
No,Other,-126.16567674588555,C,D,52.36254165016966,E,B,-14.652174013555072,277.06818079329014,43.446189060822995,0
Yes,Buddhist,123.39673500087798,E,A,37.6334753886303,B,A,32.62864546167207,49.97638453210189,-153.60247271879342,1
Mental,None,-64.82430000430783,C,C,-46.28060066201312,D,C,-30.507213181903264,-196.44394084592557,94.20638556932842,0
Physical,Other,3.4351592095850565,A,C,50.686197504782896,D,E,183.47302397161468,138.48618335880062,-155.96742902473756,1
Mental,Muslim,161.20384641614564,B,D,-116.46659085596802,D,E,-34.06457511428981,-0.24819245378069904,-85.84746442640524,0
Physical,Hindu,-263.61597616938315,B,E,79.52372287881293,D,C,-48.1722814980322,97.08717790312627,49.05773188917726,0
None,Jewish,-63.062703430556375,B,D,-84.76128143691707,D,D,-118.7424443473232,63.89693312878102,33.430784034023674,0
No,Muslim,-0.6157938518965675,C,D,25.563697676278185,D,B,-72.89127897412362,27.240768203503112,-11.112713977557902,0
No,None,-3.0832413970647203,E,D,-76.08830082449121,D,C,116.03416815896857,-154.64726562035645,87.48310209815587,1
Both,Christian,-39.28460389386698,D,A,-300.2083037116204,D,D,10.594675090327382,-196.8204730758935,24.138240750132432,1
None,None,22.666837399459645,D,D,-91.5898716491696,C,C,-14.343343989531249,40.82779282973555,28.921483406270703,1
Physical,Muslim,4.979375666087709,C,C,-2.52738044997733,C,C,29.390540681592476,61.927338024898305,213.29539490108408,1
Mental,Muslim,-68.76629374482181,C,B,-228.32577747463762,E,B,-89.06072253694379,78.59353713898525,-34.07816597300072,0
Yes,Christian,49.97710087847715,A,E,54.320709210746685,C,B,-139.03988454514194,-70.11680552871647,-106.83838254282459,1
Both,Other,-49.612888632641585,D,E,-42.78563917570037,A,E,146.22649501983332,-77.88012770805645,203.6834863210185,0
Both,Muslim,1.5872360541760635,C,E,5.229900542929449,B,B,-173.3535036800843,-28.25520255121766,67.24763401540994,1
None,Jewish,114.51091151795474,A,D,-57.7451788030085,C,A,-48.96842443752306,43.31094970762305,-91.68103863285305,0
No,Other,123.84852325524508,A,A,289.82754268976254,C,B,78.4876220406205,-74.86023206116108,23.84461001216668,1
No,Other,102.20885440166589,B,B,-112.1303748732848,D,E,106.52299303668273,-8.44434932275552,6.535049370254409,0
Physical,Other,21.430711719939183,A,B,-100.11682275693643,B,A,-122.77854568313464,67.20838055361561,6.1078381057826485,1
None,Muslim,191.0748544139403,E,D,173.8489581830552,E,E,-45.094610457334824,47.8711679395701,178.82258151988108,0
None,Hindu,39.199771342923675,C,C,35.848968553689524,B,E,40.84525761647281,-16.92442842208876,50.41604049010672,0
No,Muslim,-94.16772840933801,C,A,-59.853774176982874,C,B,-156.29090585572877,128.27388017202287,-35.10824048089003,1
No,None,28.67308194021095,B,B,-99.73492004259248,E,E,-104.24169295693757,71.28527267953406,198.180604425215,1
No,Buddhist,-29.016513714081988,B,B,-82.05367556909383,E,E,63.761772517063356,94.70061290594288,-34.82169639316629,1
No,Other,92.75466504608266,E,A,114.37347448446427,A,B,142.94829421685762,-45.168437091097935,-6.777557564856641,1
None,Christian,13.551519589977351,D,E,85.26974692184423,B,B,19.919192989538047,280.7581842564669,-131.7495781055022,1
No,Christian,-59.48062983330574,D,C,131.7379175309119,B,C,37.62869955657885,-162.22055652137237,-137.54465330776614,0
None,Christian,55.59466620217087,C,D,6.745943618956107,E,D,-51.42315023991627,7.469765435880493,-131.46532242554807,0
None,Hindu,-146.25587509771768,D,A,-22.317336566979712,C,D,-56.24709302945921,-107.28766634531661,-50.67049039993413,1
None,Hindu,180.4706232368369,E,D,-156.2969927074954,B,B,-61.81817577946783,131.90948143381326,76.99609212671523,0
Mental,None,-67.6483913812719,C,E,173.06897886025678,E,D,-32.65470684192877,-39.20325409093742,-74.69334816170257,0
None,Buddhist,-4.542797559124221,A,A,86.6035158230845,B,D,83.12631592661943,131.49202779860065,-46.43240456220518,1
Yes,Christian,-188.0406570221902,E,A,5.469485385372274,B,D,-117.32253496833873,20.5962464819689,26.45842555000499,0
Both,None,-52.20356484868815,D,C,78.8974297801176,D,A,55.23225446613416,108.8990741546777,29.848498178476095,0
None,Jewish,-102.8109189517316,C,B,-2.427309507087046,C,C,-155.25701521001668,37.19053435650714,-223.6854944063526,1
No,Muslim,-90.4012348105134,E,C,71.42445442389572,D,D,-152.93961735841626,-68.64583456780635,171.6243862881413,1
Mental,Hindu,-24.210676322461087,D,E,236.06494236322965,E,A,106.41033462264436,-67.63589709873847,-43.20294243415177,1
Yes,Christian,24.524831629394033,C,B,47.28612857628753,C,C,-2.7491590597550095,-54.51025462926089,30.246029805550123,0
Both,Other,-135.53596063730708,D,C,17.86367281618798,D,C,146.02095555981955,-63.21223342386861,70.79976840625122,1
Physical,Muslim,-98.23930135367007,C,E,65.5776350643775,E,A,-22.262565077176394,51.67515288972714,54.48676968276784,1
None,None,27.60499735431185,A,B,-78.74311915369012,B,C,-36.54580450161586,41.66845044859656,215.66340618498586,0
None,Hindu,40.657087076921094,D,D,-39.17108118896274,D,B,-254.17175712803984,34.61351855513674,85.66983937429578,1
Yes,Other,83.97448978797145,E,A,-103.04526517831604,C,E,42.432544201182424,37.07554972300368,-56.59594769016658,0
Yes,Hindu,-72.41208807617066,C,B,-138.5927427155028,A,D,73.56271242042936,71.17364667356809,78.7456046024713,0
None,Muslim,-63.12290059995323,D,B,-95.95035720080095,E,D,-94.58066911664112,-91.82326329085664,-24.15001430635277,0
None,Muslim,208.10197279166763,E,C,-48.76282714174996,E,A,-97.10096158817933,-62.70705705162371,-153.52858934228098,0
Both,Jewish,91.12941817185363,E,D,121.60194563604658,C,C,-88.10522631130328,-183.85166060886712,183.73857895008558,1
No,Christian,-125.1851139713186,A,C,94.63328628923288,A,A,101.28054511067856,-144.83056464986242,193.2718886467997,1
Physical,Jewish,146.6217287465377,A,A,-57.41936820203111,E,D,-81.66801504060732,87.6235233939577,-105.44897394950038,0
Both,None,-58.94777604752049,D,A,12.589339535690838,E,C,72.76483661055175,127.54823986523654,45.82267450789993,0
Both,Jewish,70.52918552786247,A,E,-146.6832164950841,C,C,-37.392383557090845,-124.55032548991834,-218.44533936809722,0
Physical,Christian,126.28179812487465,C,E,140.2039234171106,B,A,-63.210640308586406,-29.302379811513735,51.95021049935163,1
No,Muslim,20.784883142611957,A,A,14.639314299373257,C,C,-43.67560144160175,22.037459915477616,-32.78649423193387,0
Physical,Hindu,-106.96998853622428,D,B,-8.59050423880641,D,B,31.34844624642341,-73.47258805962399,-34.4727334907508,1
Yes,Muslim,226.71776003116864,D,A,-63.87200160941091,D,E,-83.0713528682492,66.66362150257183,167.1885882644338,0
Both,Buddhist,89.82621206617031,E,E,-149.0165019198457,A,B,80.4732193866208,-1.7931973355659796,-7.567465566755259,1
None,None,3.3092796412182475,E,E,-66.69745050166863,E,E,83.38880960237431,-62.24186329238247,0.7265958531723724,1
Mental,Christian,-78.71977706539923,A,B,-128.57704923386743,A,E,-63.68687534763953,-62.840717139635416,116.24145586548644,1
Physical,Christian,55.57696565727597,B,D,-1.609149486022817,E,D,24.122259113996364,-151.20631687694868,-154.9805761414689,1
Physical,Muslim,-148.82766028682786,E,C,-75.03641806602643,B,E,-47.647477086709685,3.448538535425478,-84.94293752340376,0
Physical,Christian,140.515058617923,E,C,-35.7330330937043,D,A,-65.24610176501717,37.81661497678962,48.0882762270059,1
Physical,Christian,-38.15414530424749,B,C,-63.33741324049428,E,B,-11.322188013259991,40.41687556671188,194.06874838255618,0
Both,Muslim,127.08045461412134,E,A,136.97321199092426,C,B,-61.97599708218946,96.07703109089248,109.85800583849033,0
Mental,Jewish,-55.626127527744664,A,E,95.43159543956132,E,B,-29.418890689265954,-147.29463680365185,-118.30707138637138,0
No,Christian,267.03978466918227,B,C,5.075761030851063,B,B,-29.751348696433617,69.2469667400496,-39.22087649619693,1
Yes,Buddhist,-39.620848230360814,A,E,-75.09203827103907,A,C,10.432072308469241,32.09864164501747,155.19439550621604,0
None,Hindu,-102.23621495844108,E,B,-133.01253851629355,A,A,197.5477112232902,6.577257654502014,-124.47260248585381,1
Yes,Christian,-194.9356612556507,B,C,79.67597881286757,B,C,6.015578438086967,86.02663653207236,265.51043320325056,0
No,Hindu,-58.07173552777427,A,D,-83.60763749881495,B,C,-203.37203476337572,-140.07860984849083,40.452248992151475,1
None,Jewish,-124.68084172591709,D,D,-12.539129804908569,A,C,126.93810906327447,28.370904022838644,-11.105179995377153,1
Mental,Other,148.72870208652165,A,A,22.11201396105115,B,B,-123.51614955593702,-36.138362691860664,-105.02659520798522,0
Physical,Hindu,-88.54618422309174,A,C,-26.39158718790091,E,A,-33.3715173262007,81.72920171157423,-39.54752233611061,0
Physical,Hindu,-73.6250761633503,C,C,89.50026876471313,D,E,-35.56817770255714,-28.54516401509826,161.8820061177766,0
Yes,Christian,-75.94789893422251,A,A,-7.5276520906392435,A,C,-7.664388704127396,118.09543981822934,-139.3509470211191,1
Both,None,80.20684226934304,C,A,81.36457150782739,E,E,-258.914350782825,78.58241422291124,109.14046055051112,0
None,Other,-30.65172671465514,C,D,135.40595977302635,A,B,103.19607258450085,47.78513819732693,192.97970592765753,0
None,Christian,9.251035998878478,C,B,6.453738902292253,D,B,-162.23018099762413,170.13314617721102,43.53874801740589,1
Physical,Other,172.58652443260246,B,C,-19.867439313525708,E,C,-110.23542745222834,82.43465843508277,38.01638398230199,0
Mental,Jewish,-88.08502544190704,C,D,83.47131940446263,B,E,-40.313786085324445,-2.9678926537255395,148.51284673602504,1
Mental,Other,-22.545431002518335,B,B,-64.45577163834263,C,C,30.35078550389955,149.54164562057008,50.67750399344079,1
Yes,Other,-121.6192609811364,A,B,74.14110971427968,E,C,-156.4686912255802,-169.52013818884848,26.382616572587676,1
Physical,Other,-29.200312864270128,C,A,30.401228995717272,A,D,55.4389899073841,24.73567084046576,19.808534391111866,1
Yes,Christian,27.35891245808457,E,C,87.85247916250528,C,C,-4.16838974322676,155.1428761935154,-193.96733589169415,0
Mental,Buddhist,13.412986333703532,D,C,-2.474427603496795,A,E,-46.29861141399964,1.9688289942327,-50.101190150492315,0
Both,Buddhist,61.047611096881404,C,C,35.005119764906965,C,E,-22.411330132997534,-76.88004105298795,82.88463655198774,1
Yes,Hindu,62.4244220676596,E,D,-29.99334702204181,C,C,-13.801225777989778,-60.62455565209759,-12.675743177198855,0
Mental,Other,-21.02086817281681,E,D,-36.63181709852002,E,B,81.16373714432794,26.409068375061338,0.5473897186308336,0
None,Hindu,-125.67803197460262,C,C,112.96463125798202,E,A,209.25630036592833,-113.75640951620956,218.65538958759342,0
Yes,Muslim,39.41030172899526,D,B,-263.0943478684572,E,A,125.05158890272764,80.01066549670276,-25.23418670943956,1
None,Muslim,61.74481083101092,A,C,160.91601487550062,C,E,57.98278323641497,-59.316948444083195,-173.36224533629735,0
Both,Muslim,266.8566682352924,B,E,-33.363336928368945,E,A,24.959642176098946,17.633524701100214,98.77693824605902,0
Physical,Other,149.64327409333657,E,E,109.44400440774587,E,D,47.9258176678457,-4.2732831512867335,-13.907061600224113,1
None,Hindu,-14.067295363876713,B,C,113.1202945692146,B,E,-34.009737647426604,196.47577188848487,51.174756904924536,0
Both,Other,-125.05549980119797,D,C,58.171803341086516,E,B,70.31195368465978,68.4056188203746,121.08121640564886,0
Both,Muslim,44.39416324877679,C,A,-71.71388201958564,C,B,1.8547509162422637,-27.298678424932167,-19.24809038339,0
Yes,None,-139.65396763763792,C,C,-72.57185064374396,C,C,71.53442923462175,-261.955819779559,80.83976557347012,0
None,Buddhist,171.62714696110436,B,C,-140.67872220410845,C,B,-25.75494110619494,169.90372329309852,-58.11555721904965,0
Mental,None,9.061382737736858,A,C,123.62591489482477,C,E,73.51764337452977,-23.237891828056206,12.681535176519459,1
None,None,-88.79775855666358,B,C,73.97607787342334,C,E,67.47752629835318,88.44136475219435,-177.78878902582994,1
No,Muslim,-80.15197925324216,C,B,263.75049237617037,A,B,-11.394381805628608,280.4841344434002,-39.24964522077617,0
Physical,Hindu,-33.814167525743265,B,B,-79.18713382149001,A,D,30.09909155659437,10.636788901411817,58.736637608577745,0
Physical,Christian,29.661361527711932,C,C,7.671663904425769,A,B,36.04470146793354,63.76243440039453,0.9229790920161584,0
Physical,Christian,107.313551833526,C,E,-195.25077205459306,A,A,-26.786327824989893,-149.71172776833816,-201.60447414628266,0
Both,Other,-15.8875538474662,D,C,-161.58785494638164,A,A,18.92568644767864,-29.82444359077808,106.2146467298241,1
None,Muslim,-199.16379721786365,C,D,-85.35034864669026,E,E,-152.56920882609165,21.04300592067825,0.05236250187598948,0
None,Jewish,59.49082386569637,E,A,-137.35057361191244,B,C,-47.62850659541647,-255.42725921517538,-131.31250214345445,1
Physical,Hindu,77.98851851383762,A,E,-94.68172749632224,B,C,35.28911271378995,-15.876372119460546,75.06158325224057,1
Yes,Other,-28.954689837863285,D,E,104.3587731050878,D,A,12.217208584799295,-43.575258790614456,66.63683125021909,0
Physical,Christian,175.4363752723199,B,E,-8.741207000400065,B,B,-156.9593524031809,214.45988262074144,25.20640663163895,0
Both,Buddhist,18.06794766586912,B,B,-169.10585241458247,B,B,-84.48572176739737,-89.25433909068124,-76.10880994498245,1
Physical,Muslim,-3.416546857761174,B,E,79.74828052333483,A,B,-41.26269471066782,-195.9800957701782,-25.4207653175441,1
Both,Other,-154.63499127301031,C,C,-224.69752430100613,D,D,-35.761878126301525,-153.19685956144622,-48.49800147600298,0
Physical,Muslim,132.0326576010656,C,B,8.757190875230215,B,B,36.2128315116801,6.865784296713402,144.13626937309132,0
No,Other,-69.42310748977489,B,A,-22.91239415508119,D,C,16.96875153891609,156.19478915812934,86.5533694135427,1
Physical,None,83.51610093329116,E,D,103.22237340564395,C,A,155.99034922231866,136.86805657993418,-100.37519721473483,0
Physical,Hindu,-16.03416495421707,C,A,27.70812226448005,D,C,-127.87564276807957,-17.491517764422507,-4.813309426093367,0
Mental,Hindu,-88.81210882658893,D,B,84.92708145029319,E,B,1.3575090120000224,133.85135286402107,-180.7908111341454,1
Mental,None,-99.6106689907079,C,E,-0.7643863541836377,E,E,241.3863634825213,-77.42665712152214,-91.86344021308192,1
Mental,Hindu,-108.39563962131764,E,D,-57.00014024125418,B,C,-57.35256659219999,128.48087649723766,-181.20569196864807,0
Physical,Other,111.48673883509414,D,D,-31.466641480109487,B,D,-66.59734215334593,127.30345708773908,-171.1169462145871,0
Mental,Buddhist,16.73058207595891,D,C,-262.75077232896484,D,B,81.7917715609341,94.55830049142028,28.32579905937534,0
Mental,Muslim,-71.76709550404544,E,E,-2.2177448113850207,C,D,-65.52299068003916,91.02858925038922,-152.1500481103969,1
Physical,Christian,228.9752471005242,C,A,178.35092942834612,B,D,71.28425292849056,-24.122245843308967,71.69697747842952,0
Both,Other,95.54905897620625,D,B,-153.00741014826158,B,E,90.91006079057169,-26.59588261296777,81.44171554496901,1
No,None,-6.979116581097265,E,B,-73.08252578456748,C,C,78.72189452708172,86.72091795407879,-33.16736198479074,1
Yes,Buddhist,-51.999478086776875,B,A,120.88584005957519,C,B,207.74600482176507,136.62739859243274,41.13015733768259,1
No,None,72.63240496936183,D,E,-61.886379721248716,B,B,72.68787466746413,39.119169941691304,-106.09416159040069,1
Physical,Muslim,4.603593034536391,B,B,-18.16798471111382,E,B,206.09309439596947,-21.342754230455856,-7.192103915943047,1
Mental,Hindu,-86.89296734294967,C,C,-85.6135451615004,B,B,84.17050236307968,90.5130206150472,168.04274115719977,0
Yes,Hindu,-5.1320827407463945,C,C,21.09879318005995,C,D,14.154635012044059,72.45226392316656,15.560540836038728,0
No,Muslim,-64.88506804288143,E,C,53.3946559936799,E,E,81.27762257969316,251.33856293749153,268.9035843829599,1
No,Jewish,16.958176467939754,A,B,119.12095736219604,C,C,35.576847470090264,13.986805608002914,-136.8416229128323,0
Both,Buddhist,109.3419669798237,C,C,202.68553690855384,B,E,30.056454786800302,-15.863237426037799,-29.3421759679601,1
Physical,Other,28.57846097698078,E,C,8.676823390331506,E,B,147.96571058498236,3.658503065439097,230.41401159975314,0
Mental,Muslim,-47.3375143946911,B,C,42.94415698633671,C,C,-9.434645473527722,-108.54781605753925,96.50128376964632,0
No,Buddhist,33.15353840843269,C,B,136.29596655016175,A,C,-66.11624754359019,20.729459179691094,48.0034919148329,0
Both,Hindu,0.4276883608120817,D,A,-65.23557383949495,C,B,-155.47370327756153,-40.73807627405702,206.01275211691487,1
No,Other,-64.0850037368262,A,B,-38.84548784288108,D,B,128.04868836317002,74.54682400813303,-163.66154526480003,1
Yes,Muslim,-41.92649179921092,C,A,313.6000887013289,C,C,-27.83607005575726,-67.80492651951788,-120.95193458378183,0
None,Jewish,-48.8702516781606,E,A,-56.83898417086334,A,C,126.42452859508644,168.32266483170056,16.155928991920604,0
No,Hindu,-100.54887467775993,E,E,-29.103563867967523,B,C,171.67592069845455,-3.670798901021007,89.8600490678441,1
Both,Christian,-4.612737924787749,B,C,41.993983289034624,E,E,6.704187527692142,54.500626929946584,-87.79127894463446,1
Physical,Other,-121.61988291053976,D,C,-50.6698434418254,B,C,-38.27397038155489,-114.10819897587218,35.58571854768552,1
Yes,Buddhist,-81.96421057509298,D,E,-54.69822300260343,B,B,-52.02494880689126,-63.0215930964148,-234.44975592909748,1
None,Hindu,1.271914441247294,A,A,-100.8017505940357,C,C,-166.85071874177532,-167.65720206456513,10.305776433473076,1
No,Muslim,49.031475175456265,B,C,-36.11469757823573,A,B,71.45784315467465,204.16842553274785,-25.68554953389559,1
Physical,Hindu,-88.38293058274805,B,E,174.63192990625546,D,D,-131.3422396087392,103.44205906253707,36.19088197520458,0
Both,Buddhist,-6.1245564610998375,B,E,73.31963735535805,A,D,12.345075302072795,-30.85657586077952,-69.3584943489287,0
None,Christian,-119.57708453857647,E,B,-106.75143855908387,A,A,-107.54665411858294,19.445962488329542,12.71364450269859,1
Mental,None,111.29751763898426,B,A,-29.88974468841129,B,D,-151.2521380008995,125.22979914938375,-78.18377010429775,0
Yes,Hindu,147.29063339146003,A,D,119.1094513744443,A,A,-16.05803698322901,-70.27667636106678,-81.6679096085623,1
Yes,Christian,-170.5026547036429,C,C,-9.560299077831095,B,E,-17.232332519184435,153.84665714019627,-36.29029529365819,0
None,Other,-45.30239111682503,E,C,129.4436537381794,E,A,0.12454851488620487,192.05768994636463,198.714599778459,1
Physical,Hindu,-38.41103146851243,C,E,-63.74671181453263,D,D,-189.7413920350442,36.00575107572844,-84.8510501449834,0
Physical,Other,132.8666099012693,C,B,83.23948602402199,A,D,7.472275264051699,-75.71061062365717,53.974456002135355,1
None,Christian,131.22839704557467,C,B,88.27497776237738,E,D,-1.5795814560720303,-169.91746898035083,60.92791230617459,0
Physical,Buddhist,-221.33785049411676,B,B,-41.23822272370917,C,B,-10.593137002447712,-135.6847468636067,-179.79294951465903,0
Yes,Other,-11.357139498208076,B,D,146.74164243034556,A,D,28.830366633363845,55.7310282834142,4.261811643579179,0
Physical,Jewish,144.3624036005887,E,B,83.25247924439964,A,B,-132.9763530399475,-68.37285055953481,133.38554600527266,0
Physical,Christian,128.5479716319917,E,C,-84.70061676846699,E,B,-34.17112679817036,-21.538798118354897,38.80452770042211,1
Physical,None,-163.81178677560663,D,E,-76.50422898815802,E,E,-58.0175469102589,129.69626858016437,60.46800946288053,1
Physical,Other,19.81619112785428,A,D,-93.73260619498885,B,C,-50.99001290122908,-110.42059595965077,-93.67328727949958,0
Both,Other,95.30433917927124,B,A,49.17397153338072,D,A,-121.79145062652832,36.005390790207834,-95.21497303060269,1
Both,Muslim,-30.51190242234784,E,E,-226.7767423660668,D,B,17.03472737359723,-83.20311867208754,-99.28601403088845,1
Mental,Other,104.90061084630362,B,B,95.28421428806824,B,B,269.3239803063803,208.17337122473577,129.02936421246807,1
Mental,Other,8.787014490832433,C,E,49.288271785305255,B,A,119.20600429631614,-59.89931232529545,56.81513235533646,1
No,Hindu,119.04642665282299,B,C,66.5275705619383,A,C,-87.16566188456505,260.1476751940075,-48.04823217617808,1
No,Hindu,78.30326389653246,C,B,-105.42646037210746,C,B,-96.77952299770956,-17.180356866107513,15.647419998779469,1
No,Jewish,2.470131531707056,E,B,104.20839249286551,A,B,-222.41906490885358,3.939700989689104,85.36645235767045,0
Physical,None,97.96881050307488,E,B,140.751142724668,C,D,-17.071950655285853,-15.12663307879169,66.88479937085872,0
Mental,Hindu,-68.63810401349232,E,B,-126.57974522994692,B,D,-16.959048040903866,-13.297564900640662,-174.04936660888626,0
Yes,Christian,90.39610366660847,B,C,-131.1282297107507,A,E,23.062877061863567,340.3264721576997,4.839633531522333,1
No,Other,-127.9586959128562,D,B,93.5298131072322,B,A,-139.1110178521758,-222.98717232964015,16.888134149585404,1
Mental,Hindu,-228.6104339657372,B,E,28.267812603110315,C,B,16.744410573497124,194.52853035711777,-110.97597261498026,0
No,Buddhist,3.763712133287337,A,A,30.958093162299754,C,B,-129.12901898067628,69.3873646147607,-145.34333429358267,0
Mental,Other,-105.46537695645833,D,E,-61.82189850031994,D,A,188.9631722321542,-298.8460404848195,63.207475936985716,1
Yes,Buddhist,-128.38638492456275,E,B,-103.83317737078531,C,E,-26.43176273941033,-17.56284687822846,-126.18911749789888,1
Mental,Buddhist,116.25749073875424,E,B,63.98722293021842,A,B,-198.5216220506572,21.086739928946514,34.63622171048995,0
None,Hindu,153.89239299676996,A,B,-257.32171461486786,E,E,172.2427938122181,-29.52191516611606,-93.9708151297477,1
Both,Christian,-43.2915222849906,D,B,-149.8270796034667,D,B,-177.70623072231476,-107.4189862254721,80.71259195456445,0
Physical,Hindu,79.76736587513656,C,A,-91.48371243474507,A,A,10.804331992255104,52.01714129802553,-33.201073093327686,0
Yes,Buddhist,45.982822362630046,B,A,-81.960994803536,E,B,70.51817277311662,-257.63607490684365,46.57388659922333,0
Both,Muslim,212.23828256198524,A,D,103.99348633683945,B,A,-110.87324166205977,104.5795308018316,29.54467956443118,1
Mental,Hindu,-27.788902847054647,E,A,112.81490815754178,B,D,-58.74306318915142,107.18851461936782,117.25740863791931,1
Physical,Hindu,22.176582518584357,E,A,149.80363093912814,A,D,-0.0640106465110716,-0.3334598437878158,8.718442407391972,0
Physical,Buddhist,143.66728954835372,A,C,48.299747289494924,C,A,48.0693069788639,-94.96468342924814,70.78219879496642,0
Mental,None,52.37742569336059,B,C,-156.4390075690484,E,A,1.6924934462010572,27.644788290524897,-67.85121933018897,1
None,Hindu,-47.353877866862454,C,E,-70.43408307528625,B,D,-156.99944845120064,-41.05841336731305,-221.5130921869544,1
Mental,Other,57.52279645267351,A,E,-1.089848325574285,B,E,72.77858829396429,26.894003280062933,-26.106498683027805,0
Physical,Christian,-170.00761340627395,E,B,135.50443292262284,E,C,-135.2413182680563,86.29088160524458,-187.10888193024292,1
Both,Muslim,153.30426083722014,A,B,197.8997688138902,B,D,28.816688803264658,154.30541863563434,10.843265977806015,1
Yes,Muslim,-47.7819264714072,A,C,-34.84890766318653,A,B,-0.02065732155847705,98.36598001942663,37.32341335288423,0
Both,Other,89.03162757076252,E,A,-7.1770275611098455,A,D,181.63474771593576,36.11776494997527,90.63384849082267,0
Both,Jewish,-202.58660162370296,D,E,-44.55484073134259,A,A,-109.90239025764082,-57.80076507059729,-50.71528046839092,1
Yes,Buddhist,46.88066584083227,B,E,47.813567552366656,B,A,-99.34696287576108,110.34339432833032,167.54059637123038,0
Mental,Christian,-85.2442593851896,C,B,221.85891586602145,A,A,-138.02988395800506,67.79169533829231,91.86098879097861,1
Both,Jewish,-84.24209641926879,B,E,142.23018645970492,E,B,-35.142563935847505,220.6901546281133,-184.794660195523,0
