age_range,Disability,religious_affiliation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,target
26-35,Mental,Hindu,-103.68316547238112,-52.393829175123884,E,8.265197714984476,D,83.85215895331272,1
51-65,Mental,Christian,-79.33417053512015,-52.026678104084155,E,13.451899151516367,B,-184.1126097762475,1
65+,Physical,Other,-54.360338313966636,33.07553226512212,D,20.68678216157529,C,-54.75294208397181,0
51-65,Mental,Other,-113.19794404140697,93.46459246303841,B,-19.155082469697028,C,-55.28589577644154,1
65+,Physical,Other,76.14922815265342,-20.194923242878858,B,13.391038880329074,B,8.342688594591323,0
36-50,None,Jewish,14.283209981071195,113.21412959019554,A,-142.6934017602179,A,-15.53412569526505,1
26-35,Both,Jewish,87.00272978384528,-4.344338860159567,B,56.83188074567048,E,153.5764887466023,0
36-50,Both,Muslim,49.518103354448094,-55.963788821348814,D,-89.09836771482625,C,43.55833326022332,1
51-65,No,Christian,11.62183737726524,-153.45320349173213,B,20.12897296802435,E,-33.97919210662729,0
65+,Physical,Jewish,14.524667038934297,160.3309785458974,B,-10.323371263706509,C,155.7843468036617,1
26-35,Both,Buddhist,87.13006739138095,-35.07929616938885,A,-105.86391825705039,E,124.12193666349218,0
51-65,Both,Hindu,-25.229847519845965,-1.851037750064376,A,-153.52488162797374,C,132.6409927789834,1
18-25,Mental,Muslim,-103.3155277049302,-11.198798454181858,A,-149.68302451664027,B,104.81720616766408,1
18-25,None,None,57.046163775353776,-104.81112910596077,A,30.82447090068378,B,-87.96007709257796,1
65+,No,Christian,106.4860335357737,210.3716210218815,B,255.63067897021963,A,26.039611705723836,0
36-50,None,Hindu,36.54717025940876,135.693500071672,C,97.56655160764778,D,90.3832163032194,0
26-35,None,Jewish,129.88409004489904,10.490896152675246,C,-117.59687756239492,D,-13.19523731710258,0
18-25,Mental,Christian,27.30619014534667,-6.376223945041594,E,-116.33345924125393,B,35.21958228541701,1
26-35,Both,Muslim,165.87264051410082,-49.70636894682623,C,-113.77953964784737,D,-51.48698021394799,1
65+,Physical,Other,124.72381053557298,-29.695261535487667,D,-87.1052044338456,A,-36.18863157080721,1
51-65,No,Christian,22.77270386828609,127.66350413207488,A,6.0068567889562345,A,-25.740242116774994,0
65+,Both,None,-34.24259832888786,53.810101740642814,E,-146.327060265362,E,-134.7705257193986,0
51-65,No,Christian,-15.24859301135696,49.98602097822399,D,24.565766428908013,D,0.034167496195153954,1
18-25,Both,Other,223.39348419211095,-87.74525100005397,D,77.67845509547682,A,-52.55172274325326,1
51-65,Mental,Christian,-172.8298154146959,18.55317682905196,D,-28.08980968750405,E,97.46155360953354,1
51-65,Yes,Jewish,-70.68721448454498,22.64339874047393,A,16.239806943494308,B,98.60112969878016,0
36-50,Both,Muslim,-57.72143493657804,-5.820906831959313,A,-161.67060800039877,D,74.13915657149285,1
26-35,Both,Muslim,51.045943545379544,-98.30898668306492,E,-12.020875208447995,A,12.770784566232225,1
51-65,Yes,Hindu,-58.432354057257605,40.20390735084979,B,-32.89441260847219,B,44.15593839132587,0
26-35,Mental,None,-75.90281406098681,36.13337676358936,D,34.044763560591484,A,-74.01224832179022,0
51-65,Both,Jewish,-28.800315761832472,-230.04438451746756,E,49.09291327993931,C,27.289505389979773,1
18-25,Physical,Other,101.03765695346863,167.14024393869107,B,2.0846353026728637,E,-89.4581924812311,1
18-25,Yes,Other,-88.62160235610051,57.11437133998045,B,-51.46615041178343,E,66.53867881930124,0
18-25,Both,Jewish,1.216505674524447,88.46299801320625,C,27.84175145500967,A,-203.14878599343515,1
18-25,Yes,None,-56.88255226137341,-33.46802797525399,A,265.23163559264844,C,-61.91393840583485,1
36-50,Physical,Buddhist,47.248461845288965,21.637400288768077,E,-94.73582773470578,D,13.335164642996538,0
36-50,Yes,Muslim,-131.29940327150098,25.182038500370503,C,67.86343724204177,C,-93.07412048331103,1
18-25,Yes,Christian,-7.0425916091582375,294.2807616896021,B,-46.945871462631175,B,-20.785189322412467,0
51-65,Mental,Buddhist,-23.120767143972824,63.360837192361515,A,-125.82694517011066,C,-33.916825455925135,1
51-65,Both,Jewish,-78.81764202376053,-92.20794353059995,D,82.620334419912,D,26.63853328088303,0
18-25,None,Other,-25.703156235632523,-70.40456448263322,D,-50.255964505351656,D,-107.91644681975386,1
65+,No,Jewish,163.56830517825688,7.719742748753037,C,-55.14296366498316,B,244.6456420456399,0
36-50,Both,Hindu,-2.1190016615719407,14.857974131618686,A,-7.423656458372946,C,102.0492472289091,0
51-65,Both,Muslim,138.7842599273303,-84.47713443254827,A,74.09194299117175,E,-48.843631173029074,0
51-65,Both,Muslim,13.743761248312467,-156.8944553993608,C,-126.460302888939,E,-149.62527526456702,0
18-25,None,Muslim,-102.20153871698167,68.60155559990179,A,-82.2710643188293,B,94.13387391221984,1
18-25,Mental,Christian,15.623899579483247,26.941473531591807,A,-131.88008244309012,A,31.417045475863887,1
36-50,Yes,Muslim,91.39621443673362,222.6829115350101,B,-6.466488836448062,D,56.05111561543119,1
18-25,Yes,Hindu,-75.38047647842407,92.28799396351252,E,-5.2803786404433595,C,-9.502092397339041,0
26-35,None,Jewish,245.28337145834476,-65.6535619472021,A,38.0403143732044,B,-19.30915012880242,1
26-35,Mental,Muslim,-5.0797412269775455,87.06049471447828,D,-85.54192240038627,D,139.0879340083474,1
26-35,Physical,None,70.82313624720554,-140.1941406418255,A,90.69843572526705,B,20.843092707671122,1
26-35,Yes,Hindu,19.49358748649017,39.97427206615846,C,-60.65190105273247,A,-107.55485533719306,1
51-65,Mental,Hindu,-10.73390716600455,38.08902599888596,E,50.91525173956894,D,16.528838097545222,1
36-50,Both,Christian,-60.75072820196815,21.95696621789225,A,0.060740370448840744,B,120.76082506954992,0
51-65,Both,Jewish,23.501941127247374,-0.05018709925559109,E,-57.401516923913846,D,-214.38340483353034,0
18-25,Physical,Hindu,131.2012036115967,-138.19832763841413,A,29.500948377348706,B,59.87279119349851,1
51-65,Physical,Christian,45.40458320889498,-37.47316824136438,D,12.667182561469122,A,76.01107185798149,0
18-25,Both,Jewish,62.44690455613643,-203.4792005085693,D,20.276297822550767,D,-8.641921357995429,1
65+,Both,Muslim,61.77680233162381,-15.267801789015047,E,-47.85044043361052,A,41.493044203740254,1
65+,Yes,Other,-91.88906485739142,-107.1501991388526,C,176.67943118269588,E,-66.06442246564214,1
18-25,No,Christian,186.5297377297732,44.71598525612089,C,-49.49072647675807,C,-80.4259023926094,0
65+,None,None,245.16217119014897,-10.422895288191443,B,6.973002472710466,C,134.54202689782488,1
36-50,No,Buddhist,130.42112691886416,-17.02979811298457,E,-25.21550133613341,D,-126.02810249352339,1
51-65,None,Christian,-6.1074154149691635,15.69933254752639,C,119.09440645417249,D,65.61965231986476,0
26-35,None,None,-36.67963652328064,191.35971561560555,A,-135.93397685245677,B,57.05774361549918,1
65+,Yes,Jewish,-17.030790394900276,-43.38627425304282,E,72.28369631000515,B,38.85054854706631,1
36-50,Physical,Muslim,-36.51773994426561,-103.35828930157072,D,-26.58216738755189,C,-36.6071538381861,0
26-35,None,Muslim,-71.86646425631874,14.77775887052064,A,-9.948054183292369,A,-53.25220928289686,0
26-35,None,Hindu,8.241983784451344,-80.56950351214024,D,-10.68314286389558,C,53.74756561563081,1
36-50,Physical,Other,-6.796261011687088,-96.72256704346496,C,47.43038697523211,B,-1.87086425450291,0
65+,Both,Muslim,-57.77770174756546,-5.852108770644373,B,-65.43355949119115,A,126.51608434287671,0
51-65,Mental,Buddhist,-41.37192992853538,-73.64985064000449,E,-137.90171629795645,D,56.20536692425456,0
51-65,No,Buddhist,-4.627615205049199,111.29321364170765,D,-14.201165965619152,B,94.5718324904992,1
18-25,No,Christian,46.981239512480734,-81.60467828615691,A,209.9976407005594,A,-66.9505959414402,0
36-50,Mental,Other,125.86764954099591,-59.43478195769235,A,-60.96120893386717,A,39.4502296934188,1
26-35,No,Buddhist,69.67415998942266,22.916574699561203,A,-307.527946478668,A,-97.15076491673986,0
51-65,Both,None,18.376738861544396,65.5478794881159,B,-91.8455097497324,B,-100.33255553960065,0
65+,None,Jewish,-149.33163006912176,-79.54286762234149,C,109.41403459524895,C,-16.556598035912916,1
26-35,Yes,Other,158.91983720945274,-21.751654942713277,C,163.94553143964606,C,-162.19171554426245,1
18-25,Mental,Christian,-23.781700425872174,179.15365769566768,A,-43.77864336567335,D,179.34046698830917,0
18-25,Mental,Muslim,181.08868810506485,-147.82810216275416,B,-38.955611630898346,A,-109.80369846860873,0
36-50,Yes,Hindu,-33.619299486764625,-35.235104012363664,A,-9.188808429346269,C,136.16669756751975,1
26-35,Yes,Christian,55.32694965414907,20.104894014515992,C,-34.197816623548235,D,-155.61265897280109,0
26-35,Both,None,269.6643730006988,-174.83580723629424,C,-16.550514827700745,C,30.06566010210091,1
18-25,Mental,Muslim,126.35138943319095,110.19887268775035,D,-168.46102893680376,D,-7.174180615588965,0
18-25,Physical,None,-68.37748979450198,71.61849687117689,C,-45.8228538599484,E,-100.33579462558177,0
26-35,Physical,Buddhist,85.3156285117522,-15.859472638314248,C,-15.188348159363535,C,-57.213137464440486,1
36-50,None,Muslim,152.71267247368664,-115.7300904175001,E,-32.22029760973204,C,131.83082425721366,1
18-25,No,None,28.030348447776802,-239.66756970440656,E,-11.69012941840796,C,20.174485713558855,1
26-35,Physical,Buddhist,-8.384023909895873,13.937681805359963,A,-142.91989727602302,A,162.90149209058808,0
36-50,Both,None,0.369008300149873,-46.168914039041695,A,64.12304714179433,A,67.6960315292405,0
51-65,None,Hindu,165.22977146843866,3.4202988146374014,B,181.82066010991633,E,184.88079751390958,1
51-65,Physical,Christian,2.6376556823693402,85.1274853761555,C,-75.10475103555349,D,-67.23492041412891,0
18-25,Yes,Muslim,-94.99794462642903,7.5539373090024355,B,-35.47383788236979,E,-120.13400382517428,1
26-35,Both,Buddhist,148.47588433124702,23.883749191796614,D,93.40090385466164,B,58.90576246118189,0
51-65,Yes,Christian,-146.04656777721473,-60.15726858913577,E,-2.175885382967924,E,-54.20705306900715,0
65+,No,Buddhist,-55.88961030536639,-183.0808032229424,A,-3.0490190107552464,D,95.4606586121899,0
65+,Mental,Other,170.25612971808442,10.664628626435732,E,83.983063132763,B,13.890303420268246,0
51-65,Physical,None,75.56827681964243,66.60944765490616,E,73.24883894125153,C,11.163858654176789,0
18-25,Both,Christian,38.16246610561399,34.755609686530256,D,-161.30732926761868,D,-55.04204772736415,0
36-50,Yes,Jewish,-36.571856684291184,58.462488776530876,E,139.80503187577992,E,-154.53205522553773,0
65+,No,None,0.7374319492559991,29.58482050273806,C,130.1924610947987,E,3.9886175709177345,0
26-35,No,Christian,205.2319013144186,-34.89189352498925,D,-130.70446905368186,A,-12.982886314304592,0
65+,No,Jewish,57.40198637370789,29.86355497973251,A,7.863378623939863,E,-81.5000163086523,1
65+,None,Christian,60.44835597784358,27.504224765002682,A,13.667368919009853,A,-45.45978513203535,1
18-25,Yes,Muslim,-45.06320519491368,-9.173055212746432,C,-97.08129846850339,D,-53.74218539243297,1
65+,Mental,Jewish,94.78414115993611,-60.08757607557498,B,16.650288451629997,B,-24.00481069907467,0
18-25,None,Muslim,-125.92686306737899,-37.8914793845687,D,238.95429432997707,D,-11.296165480705097,1
18-25,Yes,Jewish,-21.446846619793188,-0.7581897680312091,D,64.09308464731774,B,-5.71196517829236,1
65+,Mental,Buddhist,134.1151709764141,111.91308939241362,C,2.53948468525981,E,-37.37658757733676,1
36-50,No,Hindu,-206.54039965584886,-28.362613647042018,D,80.79063874775272,B,33.918481132129195,1
36-50,Yes,Christian,6.511483219974237,-182.1995741163649,B,-93.82364222874725,C,-67.21420904706166,1
18-25,Physical,Christian,-45.36311793908655,59.30480256845464,C,19.62916587950927,A,29.132551108777893,0
26-35,Physical,Christian,-51.18010139661365,-97.26434802443565,E,186.14127257893992,D,67.51665376922767,1
51-65,Both,Hindu,-172.05474761639397,-161.1275398925597,B,-66.20400206770181,E,103.47858017792313,0
18-25,Mental,Christian,-75.55975486790845,48.757363862136756,D,66.75556729918094,E,18.196992480454785,1
36-50,None,Hindu,-141.30344757824105,95.66780831078282,A,60.420490829140725,A,-90.94951020287337,0
65+,Yes,Buddhist,-173.84646660471068,-121.57450760297665,A,-82.97548242702796,B,3.9226291360729695,1
26-35,Mental,Christian,115.16050932059927,-33.66615541378658,E,224.39422369167895,A,1.3206120312445064,1
18-25,Mental,Jewish,-18.575727739516125,-0.42827590411654504,C,-101.35523164907238,D,262.7379581652039,0
26-35,Yes,None,92.75990152868063,93.49138460626425,A,10.005487236679778,D,50.196702965601226,1
51-65,Yes,Other,75.05250835799046,1.2016490561948407,A,32.65789639213439,E,5.865115073714264,0
18-25,Both,Other,138.1223198151402,-114.22227646366152,E,-55.91606721811231,C,99.37016164980969,1
51-65,Both,None,15.309955219699761,-78.38919246706749,C,-170.17358815143902,C,-0.309331221221471,0
18-25,Yes,Jewish,-44.812887689625555,46.76823262761202,B,80.86200428612122,E,-192.0494353209193,0
18-25,Both,Hindu,101.1972416115432,34.37555376153435,E,75.75916011088403,D,-130.6396089584528,0
18-25,Physical,Muslim,248.35134713008617,7.6734523717442995,A,-50.10657535032199,E,-43.655205595887864,0
65+,Both,Jewish,139.55587308160068,47.11200619915694,B,23.656199238280028,D,16.817907098253777,1
18-25,None,Buddhist,101.01705209425072,51.04732682813534,C,94.93700250077049,C,-139.29966415892764,0
36-50,Mental,Jewish,58.24088559317124,-2.5447569691615635,E,-215.6446496855713,B,167.55763251147704,1
26-35,None,Buddhist,-41.552553806869234,13.726883013973401,A,33.998413478779455,B,17.53202000233102,0
26-35,Yes,Christian,-47.85040590536485,-29.931985519187055,E,-68.96246127753298,E,82.63660675909051,0
65+,Mental,Muslim,43.66369673428224,-19.84664112374413,A,58.762373346501626,B,21.900950922277147,1
65+,Physical,Buddhist,-27.334529200274325,31.563273442939373,E,47.362527767072706,E,-47.775709564045776,0
51-65,Both,Hindu,-225.41905492573787,-20.26368534496039,E,105.83641457880533,A,-35.23220834039918,0
51-65,Physical,Christian,-95.44388274884781,-20.820724276903707,D,-30.04688669981443,A,32.199449567529356,1
26-35,Mental,Christian,73.83454999316477,112.5480743942564,D,-41.61704900913234,A,145.64735971907663,0
65+,None,Other,-66.60217596817833,-149.55088134627943,A,64.01602001736208,E,-36.619166055324456,1
36-50,Yes,Hindu,221.11139960613394,-179.01917455689045,A,-24.285255076660683,D,24.73195046025068,0
36-50,Physical,None,-1.266250712032572,136.24168616949765,B,-7.9214182443130445,C,142.5881498000797,1
18-25,No,Christian,-21.339097949571908,-56.177702796916186,A,41.38377586899507,E,-6.2222345267109365,0
26-35,None,Buddhist,-108.33624175757548,-13.601275266848099,C,94.43283363114746,A,163.82174039408008,1
36-50,Physical,Jewish,-72.99899722024054,-68.27812999363726,D,123.98964254919838,E,39.5533118004441,1
18-25,Both,None,24.000298700645455,16.256015060828798,C,-101.59994507044887,A,-190.45418686721817,0
51-65,None,Other,-38.935576394024594,-14.029976623527682,A,41.418674266157154,D,90.61189968857988,1
51-65,Yes,Christian,17.104292489702758,-33.15250792736455,A,39.92473191961053,E,78.90117008622461,1
65+,Both,Muslim,27.093467720387338,-165.4375122509076,B,123.69277436087907,C,-123.76567680385439,1
18-25,None,Jewish,-9.186112522054389,44.854439995202355,E,-71.04588545856092,A,-219.41747352661727,1
26-35,Yes,Christian,76.4581662970266,194.99971505039326,E,-1.9476500773218548,E,109.65798267940552,1
65+,Mental,None,26.86274696775921,-30.394652418629175,A,-49.474393956671605,C,-100.11273066356263,1
51-65,Both,None,103.22710856036794,-128.86177813708665,A,70.54475558507559,E,2.810886085680943,0
36-50,Yes,Other,-36.25796183498206,-102.0706236790454,D,3.4098358110919804,D,-70.75482037953347,1
51-65,Yes,None,-82.39601072470784,277.2667844395164,A,70.08584782791006,D,10.789511572884425,0
26-35,Yes,Hindu,57.56831849977624,-69.92198687330661,D,49.51697947765959,A,31.06107590939463,1
18-25,Mental,Muslim,-39.79094234229356,-111.19941370640949,C,-24.780054410591973,D,-138.59080495160214,0
65+,Mental,Buddhist,76.0810315843322,-94.41552273214498,A,48.6286236553994,D,79.11763260919679,1
26-35,Physical,Christian,-105.50973874175004,36.19419843687816,B,130.11619680756368,B,16.92061736573246,0
36-50,None,Christian,100.2121268507516,15.705843632356478,A,81.24807492315192,E,80.04849469648134,0
36-50,Both,Muslim,-100.35599081970203,-10.337819498498616,A,-162.75773771259216,A,-47.935303866703215,1
36-50,Mental,Jewish,-57.906551090294165,59.00739711902001,A,-3.7481469095089044,B,25.98032267306025,1
51-65,None,Christian,73.73802930569767,100.62546675759789,C,85.9213754138804,A,23.728795146068318,1
18-25,Both,None,-146.97914006918978,155.28716680945482,D,82.80688070704639,E,23.393678177737005,0
51-65,None,Buddhist,101.6055949422513,50.3412406541543,D,-98.70800893359647,C,132.5529469836923,0
65+,Both,Other,40.924870349319306,4.568096031365938,D,-20.886639294652852,D,-113.95262282009719,0
18-25,Physical,Hindu,-165.4229426019799,42.70011872652481,A,-18.786941935560343,E,80.03132295932411,0
65+,Yes,Buddhist,-48.01501646988257,215.4337494510942,B,87.39720613045856,B,103.24779205588483,0
36-50,Both,Buddhist,82.84891994439073,-118.47174775420177,A,-36.47910424227759,A,33.723463837206126,1
65+,Physical,Buddhist,-65.83068978529097,49.67096044454717,A,2.160658409680242,B,36.45513615079409,1
65+,Mental,None,126.45745895146518,14.684818722744172,B,89.75437274771778,D,-76.22866068279923,0
65+,None,Hindu,36.32235917111172,-167.35432428252196,B,85.29459501448473,E,15.89546300059817,0
26-35,None,Other,0.2144923572329608,-73.71319018689847,E,-97.3822871374962,C,-78.7177536042859,1
36-50,None,Jewish,11.259038684487564,-87.61855120057358,A,195.28866376203976,D,64.51587365257546,1
51-65,Physical,None,-83.8401193843493,91.75347622195929,C,51.49592746913838,A,69.97381567869954,1
51-65,Physical,Jewish,-2.4147417666533326,23.531920785298862,D,108.75549107792281,E,-103.29587347114828,1
51-65,Mental,Other,141.6980425573516,-7.217006352175058,B,44.67121907801606,E,-48.60515380567269,1
26-35,No,Muslim,-37.33352093798631,14.19210810566511,E,-25.84614153855016,E,-87.08289803725471,0
26-35,Both,Buddhist,54.56072507186976,21.089938658049633,B,-51.11322677045816,B,15.52856527140382,0
65+,Mental,Christian,-141.3495437361725,28.34879307099833,E,-160.26848535757915,C,-49.09188415817013,1
65+,Mental,Hindu,14.427868907357244,174.04254801479902,D,-31.325962087759834,D,-52.2805658158249,0
26-35,Mental,Muslim,-42.421702657534,-26.53964039567801,A,100.34845992248813,B,11.161653826732397,0
51-65,Yes,None,112.26976692881803,46.099322019487346,D,-28.46532068016017,E,82.24474783062725,0
51-65,None,Hindu,-47.585628963762765,-24.728461680668854,A,-22.70383944229711,A,-119.56952350584646,1
36-50,None,Muslim,-29.407317933196737,-101.46270089838627,D,-45.319242604150205,E,19.790313900552732,0
36-50,Physical,Jewish,-48.398217336811854,-160.62172471987122,B,-211.20925087987942,B,65.14701095784618,1
51-65,Both,None,-10.191254304782683,-27.037963279711036,E,51.67690755614265,C,36.93005921608932,0
18-25,Both,Hindu,98.25401369529926,-269.0296171265194,A,111.1906357310295,B,-120.19279862782663,0
18-25,Mental,Christian,-79.43928889051797,118.88201432347827,A,-87.9470696445803,C,29.365672137633954,0
26-35,Both,Muslim,-3.6710657658556785,-11.117516117338674,C,124.04735609738312,E,-23.421249604991644,1
51-65,Both,None,34.2833475474952,-166.76545665544754,B,-61.32651493992549,A,100.79041761944465,1
36-50,Physical,Other,-28.217939375134684,-3.557944670899063,A,56.746877436358766,C,78.23228574930783,1
51-65,No,Christian,-69.62584456169891,79.59901750437515,C,78.74601770007209,E,181.26315431125283,1
65+,Physical,Christian,62.463604829504085,8.65301462878152,B,88.71915581381651,C,-139.47474191611607,1
51-65,None,Christian,-34.891409321042445,18.004045121660383,C,-108.52828870905546,E,-72.22686900182197,0
26-35,Yes,Christian,82.6685340252241,45.34236307329796,C,-40.58123938339439,B,89.02544008540661,1
18-25,Physical,None,-7.40502476696814,-150.4881143500666,C,24.761106293202175,A,-62.78689971821964,0
18-25,Physical,None,-272.85888054798886,-71.48698107289285,E,-140.6701618710133,B,68.94075810686411,1
36-50,Physical,Buddhist,88.39537079252108,-275.81725206960544,E,-165.28469050432426,B,-14.849225254217528,1
18-25,Mental,None,-43.24966902725783,-190.79175204807942,B,-88.84856690465716,C,44.35915421967128,1
65+,Both,Other,148.05516181392323,-141.0694797009584,B,-105.56836201819443,A,15.82971074280508,1
26-35,No,Hindu,61.822342143179654,-88.27582498908606,B,162.8024267537906,C,-31.596170714630016,0
26-35,Yes,Buddhist,-93.88094069318886,30.675780331154247,C,61.43150067415684,B,-138.98260519867668,1
65+,Physical,Christian,-125.1212219566736,55.10852714910701,D,93.10651420838525,B,-40.988871368302206,1
18-25,No,Buddhist,91.06440530190093,-55.19597815415579,C,143.78207052564213,A,19.96686601931687,1
18-25,None,None,208.74853430931844,-91.85364568213026,D,-77.59566390661638,E,-93.27995704919951,0
51-65,No,Hindu,64.10583310621973,7.465671808144256,D,58.25814094754994,A,-45.323155896390524,1
18-25,No,Hindu,-71.05344646880671,138.21878052121573,A,-128.17472455177668,C,43.50690780187983,1
51-65,No,None,107.68538496609786,-179.35473489308467,C,-170.30996958003536,C,148.3368726189185,1
26-35,No,Jewish,-97.48328448563348,138.6923600979587,B,-29.49145740187659,A,127.33019002338443,0
51-65,Physical,Jewish,82.76781193970014,34.736983769888624,B,76.6741231915226,A,29.113821372351982,1
36-50,Physical,Hindu,-26.651778188082055,213.97174014898738,D,-21.739184715317073,D,221.62928686052322,1
65+,Both,Buddhist,-131.47059641629468,-0.4820790864085588,A,-142.16338197164063,C,-49.632458391776254,0
26-35,Physical,Jewish,34.813478129247756,30.04083950791891,E,-184.0079362736444,D,-4.369267445266849,0
18-25,Both,Other,-143.91594998355487,7.928811233464518,C,-12.628470348338722,B,-21.589438801421913,0
65+,Mental,Hindu,-99.94203953982789,-48.48572907729449,D,12.03794805125497,A,-104.03703889546354,1
65+,None,Hindu,-164.82037318364496,26.743881416273986,A,32.81863933868588,B,73.33807132114518,0
51-65,No,Muslim,-157.03480319082607,-122.10845510426442,A,178.01090147530226,D,205.16391743076653,1
51-65,Both,Hindu,43.795289320660245,-82.83859898002314,D,48.22007237019467,B,18.584658281599665,1
26-35,None,Jewish,31.522284731402898,-15.531780679683097,B,49.89221215759594,A,-18.031145451689294,1
26-35,Both,Muslim,-83.34381290007653,81.60480069506981,B,-72.9304265985071,E,-184.83953908514067,1
36-50,Physical,Hindu,-53.66042899297406,-130.84330942675396,B,27.01143654124008,C,103.33905057471422,1
26-35,None,None,-60.29284476093801,89.75813369637025,C,-75.72882815227565,C,96.02545081817597,0
26-35,No,Muslim,86.21092175202489,-101.26683659647017,C,-50.36227735308443,D,153.03828157250058,1
26-35,None,Hindu,71.51969250026256,-158.50819918789423,E,50.411921735557975,E,48.984767124887306,1
65+,Mental,Buddhist,-29.238861135219967,20.0274285011454,C,-61.19615267720797,A,-89.67482853451914,0
18-25,Both,Buddhist,149.16710909905996,30.910349529875887,D,-28.63754405226012,A,195.2303540130646,1
26-35,Both,Muslim,-27.585331335342556,88.25946607332183,C,-38.64056631453204,C,30.466449863972468,0
26-35,Yes,Jewish,-32.46341080142229,-63.06774477186751,B,122.98406485665079,B,16.557157556453156,1
36-50,Both,Christian,-12.851195712527913,131.55748796993734,D,108.70183389667183,A,-23.10560672036212,1
18-25,Both,None,32.627825574241534,-136.7103930365795,A,14.696915087360082,E,-55.790183014269154,1
36-50,Yes,Other,70.34727155959686,-52.76666396545116,D,-203.95176581389296,D,-97.22485167503588,1
36-50,Yes,None,-17.336538385517784,49.676952250533006,D,32.61084653374907,A,-82.94168271201062,1
65+,Mental,Other,-4.024011200144336,-99.9321782698943,B,13.58661078034043,B,-69.69234634704887,0
26-35,No,Other,175.69882765124188,63.1963613533071,D,-3.8370647878111743,D,154.73769622694357,0
18-25,Mental,Muslim,-137.49160767284675,-27.011136030654047,B,-51.690433811489065,E,4.113620944178212,1
36-50,Mental,Hindu,43.46270835931048,-124.46751391011443,B,88.42031520000518,D,52.07757774442702,1
18-25,Mental,Hindu,-146.6296701510798,-122.68347446200107,E,-66.35818551497384,D,-140.787193614685,0
65+,Both,Other,153.77514872605093,64.13183809204303,A,178.51649076582757,D,-22.642789052384014,0
26-35,Mental,Christian,144.37005635151323,-40.96887147101313,D,-69.3616489075812,E,-49.15374657158806,1
36-50,Physical,Hindu,28.644178067187813,73.04431020205546,C,-77.77722109908676,B,-38.14906166121881,1
65+,Yes,Muslim,-8.660839773128743,162.29067752776024,E,23.02833544976894,C,-10.54412313198202,0
65+,Yes,Buddhist,-132.00937008917936,-66.89934972102598,C,-188.62842056555127,D,-31.7595210874524,0
65+,Both,Muslim,-10.898434728621474,-133.65227064450073,C,51.847455969182754,E,25.40419443539839,1
18-25,No,None,47.758685361281856,-87.84161942110417,A,-159.60135037906807,A,142.75992568758215,1
26-35,Both,Jewish,-23.407459237094795,-91.11622194629064,A,-59.703831600048254,B,145.94928032408862,1
18-25,Yes,Muslim,-93.61574829747529,-123.40057044807315,E,109.24112593870161,C,-138.12954751969477,0
18-25,Physical,Muslim,69.3212526814335,4.883825360373809,C,228.32901619017295,B,-70.25021152599147,1
18-25,Yes,Muslim,-103.75750219099817,139.27764745851596,B,28.439290711409697,D,101.94568866735648,0
18-25,Both,None,129.22467780718574,88.92545354222953,B,101.23076288213215,D,-28.936209820504228,1
26-35,Mental,Hindu,183.84787639948917,70.82690971488631,A,80.19921040793004,B,29.77088206524027,1
51-65,None,Christian,20.669212101180516,-9.262129696909165,B,165.2838140330336,A,51.808271409220495,1
65+,Physical,None,-92.29327530804684,-59.876360125301275,A,46.40764499807481,A,-130.92378484182578,1
36-50,No,Buddhist,-79.71414150671465,12.10563002434332,B,125.29974567997135,D,-72.1517793009118,1
18-25,Mental,Other,-44.509511662715504,60.17390520869177,B,189.70464663217672,B,-75.59928331577854,1
65+,Both,None,-75.43853435892223,-68.33648428785331,D,-36.73034182788744,D,-84.64622376919381,0
26-35,Yes,Hindu,-10.25045640497803,22.96602232277035,A,118.83868025688284,E,-82.99787570680431,1
26-35,No,Hindu,39.91982700438893,46.34361083547966,B,111.54948689013425,D,-10.343232321721246,1
65+,Physical,Hindu,-85.24361502008502,-68.86081337522023,C,104.19301766871811,B,-180.07652370560197,0
26-35,Physical,Christian,-141.69609407554097,106.52374608877886,C,12.713301834871027,E,151.4924535371801,0
51-65,Yes,None,2.325891679896925,142.009059562117,B,234.899346993917,C,124.81243412880245,1
51-65,Mental,Muslim,58.89448144536629,-26.15137380153321,A,130.86523933048977,B,-87.01294143959977,1
36-50,Both,Other,-28.30906075665481,-138.05716973992085,C,36.34213606737763,D,95.45976725956123,1
51-65,Physical,Muslim,50.053129429836275,83.40824057067044,B,79.52811357266117,C,14.121109827408581,1
18-25,None,Other,-126.38244441665564,31.518406418808308,A,17.52789681905732,E,-30.956239549926167,0
36-50,Mental,Hindu,88.16129971652487,63.942390068086894,D,54.6088798422071,C,54.680850531428106,0
65+,Yes,Jewish,-29.37456286286056,127.66441573834103,B,-43.935377153495054,E,-76.41908510308572,0
26-35,Mental,Christian,9.988095199543864,-62.8578117718728,C,66.39632186241982,D,56.76395019434254,0
26-35,Both,Hindu,69.35026450736409,-82.56399398082625,D,53.27952834406736,A,180.94569476912665,1
51-65,No,Jewish,81.33940383868203,-35.10628652861952,C,-84.44439653286655,E,192.84031772399425,1
18-25,None,None,-154.65931699032075,83.60272403179333,D,-114.82925533995937,D,55.597793405149076,1
18-25,Physical,Muslim,102.9314821541272,-85.5003283283118,E,13.953594184523602,B,-48.28626966880246,0
