Gender,age_range,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
Other,26-35,D,-17.166174925863338,-158.6937287544842,B,-48.543979563838846,-26.26420040324039,A,82.65131708856072,1
Non-binary,26-35,A,121.49813618556287,-56.50385842850131,D,-165.1222121599892,123.47874524020328,E,-2.1540016102916106,0
Non-binary,26-35,B,116.95957897648262,-60.695888145264945,C,61.180180799911724,183.5240293248623,E,70.38279263788388,0
Male,36-50,E,32.189508106388814,-90.07904583048786,B,14.970167472179504,-17.57034364523236,E,115.52331750401541,0
Non-binary,36-50,A,17.553131543270766,-9.011956235645528,D,131.4399479497452,8.059037577544386,E,-33.38622532499764,0
Male,18-25,D,-162.8664251537269,-128.50698229437214,B,-187.96411366428808,158.37563793165506,C,-165.5313371902442,0
Female,36-50,B,-104.67522068035244,-9.009111844150494,B,6.1772116962446155,-31.88287949306372,E,-102.99162335829799,1
Other,51-65,E,-17.931755818934718,-142.52561072407653,E,-4.71367011850094,27.08713255583074,A,53.31047482988349,1
Female,18-25,A,155.8684034142251,-12.296320447179145,D,-112.68569170597064,-114.99985836873357,D,-168.2624746739051,0
Female,18-25,D,56.89382340821957,-41.15304093466906,C,-70.67885229388651,9.762283924084539,D,-81.41360274846275,1
Female,51-65,B,-20.321618952595365,-48.71876820116148,C,-92.05785185224869,-76.68844833470945,A,-27.80066591626431,1
Female,36-50,E,-138.08459401254788,93.32329813255869,D,50.35401447511313,-245.0269621176895,C,-8.394316990785132,1
F,26-35,C,63.740088213005194,-33.957724958124274,E,12.222006115031112,73.81629449523555,D,79.3431358444006,0
Other,51-65,C,-50.10753289277676,184.12595362637057,A,7.532617991850284,-78.00779937712605,A,154.26246587814666,1
F,51-65,A,185.9140657761924,-1.0882985220777206,E,105.68089520383721,-37.413083173763354,B,-193.29967000649265,1
M,18-25,D,-25.895838946520545,12.95614573055478,A,56.67500415213773,-86.78628248584211,E,39.383941035234436,1
Non-binary,65+,A,70.29034559142575,56.06200430317345,D,2.0259504764692324,57.663956116940994,A,-22.486218778720485,1
M,51-65,E,-30.90228323855454,100.59083656884107,B,6.023951780023692,-112.22690078204653,E,32.3690880083381,0
F,51-65,B,127.99947365097462,-115.454003533661,B,-167.669476830848,-5.464996743070529,E,-70.84340595587186,0
Male,65+,B,-98.4585887325959,45.98010057574739,C,74.19394816573173,161.40109296879032,A,-13.534463668230137,0
F,65+,A,-77.13775768874895,-116.88086734693546,A,78.0422064279018,100.86590772227513,C,-71.79217279667517,1
Male,26-35,C,-119.59942230699647,1.4136513025093798,D,-18.336329392820193,51.402138495479356,A,-160.51887480104256,1
Female,26-35,D,98.6004585220556,-135.03867873597127,D,107.09944139862301,-134.98928686904915,D,62.379378582515365,0
Male,18-25,D,-48.895562720053306,46.381310592399025,D,-14.142152859162685,-112.66442377640932,E,-57.96599301169634,0
Other,65+,B,8.692334742301448,5.874348388555248,D,28.798821124139,-104.61989559129714,A,-17.93017680446377,1
Non-binary,65+,B,-45.36519814877048,-18.448388977260326,C,-60.20053618049024,39.252878087493755,C,27.83269098317464,1
F,26-35,D,-16.22939629223125,129.18357685582126,B,79.26392466396611,-30.071805129707684,E,-48.50091731043376,1
Other,36-50,E,78.59098994688532,159.76006527916988,B,-57.804860900680865,29.017093204399853,D,-65.13922159554981,1
Female,18-25,C,74.4907270029088,-48.26599040365079,A,121.48513301056998,58.754984740097036,D,-41.169044825270745,0
Other,36-50,C,-135.6385975102886,-139.11633650412597,D,-136.8654304936109,-32.66460487807332,E,101.1307266678102,1
Other,51-65,D,-60.06449184093873,166.69748968185095,C,48.616999446011086,11.151664684358702,E,144.1200040329311,0
Non-binary,65+,C,-53.24181396019987,26.027379334603,E,-101.57603667929259,109.54047641098568,C,-13.324435897063497,1
F,65+,E,21.943167199195518,-95.5906354293678,B,-164.3241770804564,117.38923829536753,D,-100.56315270924114,0
M,65+,E,72.96567798295722,-96.7428213000533,E,96.42730000909337,-20.50807500840066,B,36.58645217041955,0
F,18-25,E,-4.491759149275762,23.82153296629156,C,-17.184578925214236,-47.00496034863704,E,8.142423041534236,0
F,51-65,B,-206.7771939427096,-161.38369104714175,D,-28.71860683364086,11.876863328157947,C,-80.3467996383542,0
Male,18-25,B,76.00103010090166,-7.410514916054655,B,86.96423385993847,8.568215039469203,A,-89.50018674041979,0
Other,36-50,E,-41.57998560326417,-171.95057864044875,A,67.37915521408794,77.01882756507963,A,153.5921025214481,0
Non-binary,51-65,E,-20.81200814788227,-129.05210800488896,E,134.93531644467788,-61.24248702053086,C,-208.01785592625612,1
Male,26-35,E,140.36069519673697,-12.68720143083302,B,-19.198686383478382,-78.38789565060152,E,58.66949953676658,0
M,36-50,D,-58.472998882374114,-85.48294779243142,E,17.907843336056732,142.34682178140955,B,63.67156711582286,0
Female,26-35,B,19.4906970904605,-131.09794659325996,A,-17.848469691574305,128.73850962818432,C,-109.89701997937489,0
Female,65+,C,60.0745380116563,57.62386586283961,A,-83.08388175148448,-55.64778031404592,D,-271.2363351506378,1
Male,51-65,C,-71.10576653629069,-4.095235886449384,D,-70.11237491093163,89.51858559805324,D,-2.045968741224288,0
Male,65+,B,9.781704253167216,45.547462263824045,C,87.59995972169664,41.430142436365195,C,-18.11088349702694,1
Other,65+,B,-99.0522013099324,155.90101136609977,D,-68.22623148185298,28.20393990849913,E,-136.61886502467812,0
Non-binary,65+,B,-6.541484689935547,-65.96077457491234,C,45.359046503925235,-7.8957288704055495,E,169.93344928789452,0
M,18-25,D,92.14395836720844,-122.6410089260836,A,166.9088392112233,-101.69978749664297,B,-12.740592397635764,0
F,18-25,B,-203.38590394590375,-148.41330162111421,D,-49.458993053922384,-106.88279533282619,E,117.56338184353406,1
F,26-35,A,-59.153099215333626,-176.71560035836904,D,70.39358087991222,-35.84703396334075,E,118.13906041762748,0
Male,51-65,C,-10.850521548934678,-21.498389765589142,D,-132.61276319218913,-110.17689842657717,D,-42.27182571913233,0
Non-binary,65+,E,21.321973033724305,225.21239736111417,B,114.61927462923525,36.02326123485146,C,-34.16497284385302,1
Male,36-50,E,-3.648205896091504,89.59822585666538,D,47.55756171906224,-107.25736311577762,E,106.37986257397203,0
Female,36-50,E,-93.63365540201592,150.923214744279,C,-13.59190534828002,101.28983124094731,E,-128.3154438089502,1
Female,26-35,E,-93.64960153811856,3.2249222748400754,E,-171.17164081241668,-62.96998645476023,C,-141.04563699199542,1
Female,36-50,E,-163.77257679006902,-49.73776891931549,C,-189.098469253265,19.16756948095251,E,158.9880144527761,1
Female,51-65,D,17.145005876033085,-25.965771288737717,D,118.19999471906154,-39.64858824006723,B,-126.39184991891284,0
Female,18-25,E,1.3767409219790328,133.55842868028273,C,-61.31548625966943,-1.3154791911686214,D,-118.6996733835191,1
Female,26-35,D,-77.80661732643114,-114.2612021671659,D,-11.611050444914731,41.29045306469758,A,-72.00032845443297,1
Other,26-35,C,-109.09756289046048,17.609448423759204,A,86.96996296741905,43.71337418618391,B,-164.8384213987061,0
Other,18-25,A,95.96052682583415,-46.17122803101591,B,-42.21438506648919,127.83706983758809,A,-92.9725166545067,0
Non-binary,36-50,A,44.072325901256995,148.24408932772076,B,-14.092946827236085,-47.95816945369381,E,-188.66003350971602,1
M,51-65,A,103.63721473809218,5.259696728932071,E,-49.97466009045013,83.73343992105008,C,92.25268086761135,1
Other,36-50,D,6.247520982587897,-24.082195649893762,A,66.1801767547314,83.21054700686888,B,91.10360113362991,0
Non-binary,26-35,D,111.31147418153449,-61.259623184853204,A,32.53776299346994,49.52006788811048,D,-37.64665291387072,1
Other,51-65,A,6.844328147772774,-59.46346874548723,C,-181.19181000649542,50.81304073649604,B,47.500991617886214,1
Female,26-35,A,48.531654787505886,84.95903264309976,D,-127.3831710665721,30.67628620204923,B,-107.45857792925626,0
Male,18-25,D,59.27424469309689,-145.85347410581136,B,15.50846044430097,-16.876817228521197,A,128.58828448200717,1
F,26-35,E,73.95716073277569,-41.75137647496833,E,-76.35606420095579,-111.55044570570286,C,-92.8573092306539,1
Female,65+,B,-229.99309159205535,-13.216008431727982,D,-61.97117055254093,168.62710551486697,A,10.85880109443232,1
Male,26-35,D,-132.00151908544612,-77.09876343140594,A,-69.67231296093645,-33.03333215400066,E,-33.22497625566471,1
Non-binary,36-50,D,-104.04128667145245,54.3839579095304,C,-38.70250050509083,38.71896739418052,D,-67.84215061118326,0
Other,36-50,E,70.72324647069583,12.39311960926283,D,-72.80446104996904,-57.91751220761577,C,-9.796985287374044,1
Male,65+,E,-187.46795902458692,98.87512575821951,E,-35.165035639829185,173.50654810184358,E,130.0912413332234,1
Other,51-65,B,15.712717930963416,-203.52343949044047,C,-26.570332223978056,-36.70737768958237,C,-15.732777250674667,1
Male,36-50,E,-24.34760033191094,19.66002756299331,E,-70.0401971121498,56.75193276142164,E,-14.217609886101307,1
Male,36-50,C,-45.615324472573114,-56.690408670628614,D,5.357748866413377,-79.30580520110317,D,194.51228518748465,0
Female,26-35,A,34.45973953093156,-103.71682027368234,C,-43.159748837647584,130.68228051094252,C,-159.27761557034734,1
M,51-65,A,39.98449033798104,-139.7777502505866,A,161.2074574877533,-144.95508602520604,E,-14.513353903883438,1
M,65+,D,3.230528689676266,15.084315456598446,B,-132.313330048077,-117.88434620312367,D,-112.01126961460024,0
M,26-35,B,-196.1445362309491,143.12072648971795,B,3.302647893725294,87.27493685744795,B,48.23049815050755,1
Non-binary,26-35,D,-66.10981503349446,-5.033135239550339,E,-166.60846979118745,105.17038698061427,B,-35.63070593261767,0
Other,51-65,E,180.7802894782438,-229.27079583005877,E,45.28983859223538,-57.222616322661246,A,62.23098928897159,0
Non-binary,26-35,E,14.997772685330707,7.628764974462218,D,-70.67878962778823,-119.91267965909567,E,56.135102115098114,0
Male,65+,B,76.88690909359165,-132.66383268917693,A,-150.22232090202948,63.74722225995788,E,156.6705458229889,0
M,18-25,A,117.5937080131337,-97.0577632331608,C,151.28982811753983,-21.252559129706253,E,-64.64247210330495,1
F,36-50,E,44.28839008677583,-263.0982081632608,D,-82.19940685824139,138.49050963619845,A,-139.4718762021316,1
M,51-65,D,116.3820947433052,54.60045556434305,D,-71.04098208651676,-69.12081102942894,A,76.8392625313361,0
F,36-50,E,36.88306821747772,-143.37042306143766,B,5.685496885879152,10.811120095957376,A,-41.61646111013916,0
Female,65+,B,72.76594395410794,-39.07852444155335,A,-8.695613444714704,-14.277624658487337,E,-50.52424583206842,1
Female,36-50,B,122.34332412935728,-120.971527015087,C,51.0869350227132,51.05739289400891,E,135.0871281021131,1
Non-binary,36-50,C,111.66629502507661,15.891747685880059,D,-14.009793772055925,-34.126381470505486,C,110.96375329596577,0
Non-binary,36-50,B,140.01782872422078,-40.524945085668726,D,-49.41830672357242,-63.23149723388523,B,61.465133634474654,0
M,65+,C,25.75806809040374,87.1878124995371,E,32.044491212898535,-51.92247612799653,C,-160.93011492186818,0
Female,51-65,B,-20.65304050292965,53.14484591004246,B,66.70017292208456,-80.97060394270255,B,-48.89360282812949,1
Other,18-25,B,-125.4436700128647,216.07535780168226,E,15.185457519064682,-58.89635093416755,D,17.664341396800104,1
Female,36-50,C,-45.43498880587664,47.51348509996809,E,196.03875843303956,-10.289438892408578,E,-125.08693269914788,1
Other,51-65,A,-4.055682125589002,-149.84273475305946,E,-34.18757178867294,20.78953183876744,B,38.134275739020275,0
Female,36-50,D,85.28728986006078,-2.9849385422418253,C,-101.0473651825895,83.70416802785347,C,128.85162494620073,0
Non-binary,51-65,A,8.913226243686388,63.649296644630425,C,136.3068835100966,-35.82929218624203,A,-143.89813199200526,0
Female,26-35,D,-99.66106784180565,63.56766471267764,C,105.86200706979807,-62.05768715785166,E,153.4405965919745,0
Non-binary,65+,A,117.2122090223481,-51.73396041782331,D,21.433174739908246,-121.9163372720721,C,59.56080896555217,1
F,26-35,D,-224.0833146692802,28.877743432912695,D,-37.74618888442566,37.54381235223978,C,-24.01147199319951,1
Non-binary,65+,E,121.35477047562595,58.165560963105435,D,-159.76271467822116,245.9664234805794,C,-40.439795351327376,0
Male,26-35,C,24.409460688353512,53.73133705520093,A,10.921095040312093,197.86164418513093,C,-64.4824123855541,1
Female,18-25,A,-96.62776152641882,-12.627886106689607,D,-79.32731191309706,78.1789138587269,B,-27.47024240200527,0
M,26-35,D,118.03681903598932,-56.23749701043062,A,-45.356467781926824,-126.67239943627517,D,-66.67453614406044,0
Male,51-65,A,119.29850867638922,-46.8824968293193,A,-79.18722276639019,-125.12119592223658,B,46.98220058725432,0
F,65+,D,121.78341118618188,-118.95462727665074,D,101.6460871539337,53.08120356244481,B,101.24209501833607,0
F,36-50,A,-18.048332254039472,-40.558477155193714,E,-71.95121690230434,78.8199845429836,C,60.87552817893774,0
F,36-50,C,-159.73584339728234,-107.86794488358377,D,134.6463118403414,-87.47371856615379,C,117.09212652756548,0
M,36-50,D,-43.21563953234141,79.48528458669894,E,-103.2437643079745,28.390636351838268,B,8.744030629993473,1
Male,18-25,E,-21.538597470483467,-58.08231144418515,A,61.69814472264201,5.354865847868091,C,-59.56772995445988,1
M,36-50,C,140.93040272654372,-52.15176118671872,A,-87.63298700540207,-131.2875627416867,A,127.9185446690226,0
M,51-65,D,99.70530277241505,44.17573778969204,D,-89.7090552882949,-100.86202660758362,E,27.285503668778954,0
Female,65+,B,-49.06927215397711,3.889400550196002,C,-22.234930090524145,-64.24064032682388,E,-32.73779222283081,1
Female,26-35,B,-33.789779308189985,14.293760724116883,E,-166.4468881054658,2.906884155863581,C,23.715597260968917,1
Other,26-35,C,-105.72529683847634,35.49860053176036,B,-29.4083557082369,284.2123653469377,C,-52.88471680512983,0
Female,36-50,E,47.90093940934548,-31.93497966212507,C,-181.63674314301534,-9.84563059068735,E,-72.6302099075713,0
M,36-50,D,-41.33902694228015,-102.02299447648784,A,77.70572089548821,153.8693638269136,D,-68.36641925706527,0
Female,65+,B,-214.4007827182269,98.54834247862128,A,-90.58478356011888,-39.662662216094255,A,-44.60488759952148,0
M,36-50,A,80.03971894189802,153.45863588375317,A,34.40139647078699,39.622164550542166,C,-84.22934489007342,1
Male,18-25,B,-1.303957904845595,-78.05056308696905,A,-18.701309718569238,5.537571298852018,B,111.42799977294058,0
M,65+,B,-49.54104269149895,157.4108587091904,E,-10.130815401444233,32.569650275821004,D,101.93130786508881,1
M,65+,C,68.00096641511199,46.9961901598248,B,-73.99844906429585,140.92057779813885,A,153.43313414926823,1
Other,18-25,D,35.14093958078031,14.53657608004806,D,1.3568732664875593,-54.62866608513981,E,58.416857098670945,1
Male,36-50,E,-47.284719691790066,-61.661283930010434,A,24.33238056939959,45.019015971098334,A,25.17825080545141,0
M,26-35,C,47.357809291627476,-264.7946962964633,D,73.83255879207509,77.61226034549608,C,124.85216652777046,1
F,51-65,E,-69.13244030957532,-43.123601328014374,C,110.48321317784922,161.10684406139535,E,-20.78039032723146,1
Male,26-35,E,11.658453891648882,42.37597409543491,A,105.46806999128833,-16.51270741080729,E,161.23732640775853,0
Male,26-35,B,-83.05283118915558,-20.40674821826981,E,-65.71279661869272,115.67007501609498,A,-71.56658273215494,1
M,26-35,E,60.46528299781143,-20.885822417135984,D,76.05212529723664,180.5453301337981,A,88.13125110548057,1
Female,36-50,C,-27.631445406487167,17.84538230912629,D,114.12252848155575,-38.192719058141165,A,-88.07523741479461,1
Male,51-65,A,-12.422502468092691,-26.67851860695253,B,-167.76848730066382,-161.34301728265265,E,5.167154847816892,0
Male,51-65,C,-107.19096488631521,66.01965917490861,D,-136.0608006195196,189.73185878264084,E,-105.12921699717326,0
Other,51-65,B,-3.8664242871308008,-36.143620416652624,C,33.7160318175854,154.91709150853129,D,-65.74216847631116,1
F,18-25,C,22.177648834737766,-46.794211329964185,E,-121.98792204668662,51.513139394210015,B,-10.972754938085703,0
F,51-65,B,-21.250031871029723,-95.2362874985447,E,-3.3206457356358667,100.23541558693819,E,-99.26505770753145,0
Other,26-35,A,-55.18070573078192,-38.34408217936578,E,-12.304497376182097,24.207223204695637,B,-105.79773911593568,0
Female,26-35,A,-77.37425237460187,-58.97730790429756,A,-69.60756087065752,17.27126092001558,A,73.65626140716901,1
Non-binary,18-25,E,98.98913531377121,5.907510161940859,C,-50.79331617960345,-95.08072454455832,C,19.259732862296115,0
Female,36-50,D,-114.53217325163405,2.3995945614001406,D,-30.566190475580484,-121.40723073884077,A,19.343544533615052,1
M,36-50,B,-62.020722211278944,-118.64340181586779,D,-124.76406568652412,-33.54644749531987,E,78.50663615039522,0
Female,36-50,B,-53.596304128657934,-68.39804230084454,A,-161.15091317961722,-22.027003067325218,A,-49.61818257670696,1
F,18-25,C,114.30270895978884,202.17142059497525,E,-52.39565253964826,169.6505958762431,B,-28.95077760554385,0
Other,18-25,E,14.119307572946562,53.02382953343098,C,-54.64257042924597,-116.57978107577205,A,-26.720444899437616,1
Other,36-50,A,-115.66145742030149,40.82330117180643,E,1.9028064541336753,-36.411878492990965,A,109.48090641809216,0
F,18-25,C,-100.78730397527733,-116.30258772167745,B,20.36959942046736,77.70758331855951,D,64.23767103584468,0
Non-binary,36-50,E,10.795770511495938,61.43864041581904,E,-29.36853615740741,-43.14355504023653,D,-82.33773295515114,0
F,26-35,B,-31.857046717604177,49.79145370165741,B,-35.635945117617744,-139.57017308262314,E,76.2653763983599,0
Male,65+,E,58.53530414448039,67.58858933144319,B,40.18321346643081,-162.6911045939675,B,33.235979638459796,1
Non-binary,18-25,A,-97.39964622043496,-1.8691382771402747,C,-61.50059404357145,127.77379419235405,A,12.585963936408135,1
Non-binary,26-35,C,-30.309483696628114,-125.86950450467356,B,-58.62669443483933,155.61437954942465,E,-12.200143780183838,1
F,26-35,C,-199.43998417981075,57.33206749444554,C,-85.92530398794355,71.68682326599077,D,137.09395139850778,1
Other,51-65,E,161.04544086052377,88.81341704365873,C,14.855615245166067,-97.76273694836978,C,18.269448830514882,1
M,18-25,C,-51.9262692764294,0.2372155606938697,A,160.96346330751666,-271.4041315385271,B,-4.2536683339507455,0
Female,65+,D,36.666785468691856,-120.52219706008486,D,-96.1658751304746,21.134795637393374,D,-198.03301559327124,1
F,26-35,A,16.591275968244815,-58.663207448186704,D,-101.29984449083045,22.56396488001813,B,22.96892272092476,0
Female,36-50,A,-66.97101199449611,-40.410330985036346,C,17.106135102880145,23.64474976018021,D,-11.360488054697088,0
Female,26-35,E,204.54518452441653,106.63341409832819,D,34.23425836436865,60.20620431667447,D,215.38640837527004,1
F,26-35,C,66.59175163707613,65.09415714740277,E,-44.757570429918815,-19.651404861066762,E,-145.37962094103327,1
M,36-50,C,13.39259140982951,134.4727953456166,C,54.510732709400024,61.13212676280171,D,-103.79508128706294,1
Male,65+,E,-18.26505991376701,100.60059377953795,A,43.57692072811326,-51.195558801200114,A,17.217965087963584,1
F,36-50,D,51.58744561423681,-15.486153682094676,D,117.64318532102935,42.488880911728096,A,34.68116361678311,1
M,26-35,C,-6.572686550724787,36.91349580851925,C,-19.616708780791825,23.10970871343464,E,-123.5002720230029,0
F,36-50,D,154.7064766638458,52.88407997945944,B,-17.050602388490947,-17.122321962144362,A,83.825574347377,1
Non-binary,36-50,A,-43.152360417317595,164.99499993118644,C,36.27236484191927,51.22863994028286,E,68.53088174203411,0
Other,36-50,A,101.9356155532317,107.95538532724981,B,96.17396128475563,-140.12201906390482,A,-113.22918264276687,1
Male,18-25,E,119.93203053024986,-125.07112311827515,D,-16.229314393852036,-9.400615899916527,C,43.10290474189977,1
F,65+,D,-5.5980036267738305,-78.69861155583561,C,-117.28091327184575,-116.9130223406867,A,175.86715860057564,0
Female,18-25,D,0.8483693318595813,23.906375974856832,E,-60.114392552042375,-85.15781879145268,D,134.70762866047312,1
Male,51-65,C,-139.55248042946948,-1.0761205271723708,E,84.0283159437092,113.23224673615388,A,-112.66854987160654,1
M,36-50,C,83.0789203190988,91.34734758566032,B,-102.66276725245649,-204.55347927889161,E,-118.7285988433455,1
M,65+,B,77.19145485551034,-59.58881870194504,D,35.36076899730857,-9.058629404386993,A,-113.56443306054886,0
Other,26-35,E,26.457308087687398,-30.605284735659886,C,132.86689315531598,-182.58330609384984,A,58.112768936261304,0
M,26-35,D,144.6611105744164,74.29520926500366,E,-42.31354200513995,0.5619155763852941,A,112.72250708705003,0
Female,26-35,C,-4.082109102033009,-36.70100880676481,C,66.3830346529181,-105.386057398825,C,-52.09976331514431,1
M,65+,C,19.02840748834454,-11.007373295301417,D,71.26053967163108,15.284503386803145,E,-96.80603453170525,0
Non-binary,18-25,B,35.63764850591074,45.634942681834964,C,135.1046682788781,22.865852003145786,B,43.07112038999324,0
M,18-25,C,-85.0993012435503,-32.694552818614724,E,-158.25978616798417,-34.25551650060559,D,-125.05753383527045,1
M,18-25,C,-53.2121438739796,43.199964778548,C,-135.90661265561508,-72.35554786450828,A,182.46186434722438,1
Other,26-35,B,-64.70836161326353,-5.239286015635213,E,113.16666679420142,-101.95272308219452,E,106.20241786967605,0
F,26-35,A,-66.6373317498591,49.12385014567911,B,-43.518527886772084,-30.312298731824704,A,92.08718775124247,0
M,36-50,E,-190.13187768944832,153.9429438734747,C,292.4675247919878,110.46294391740672,C,-128.82300054262524,0
Female,18-25,D,-83.12904561504843,1.1917986681374364,B,-79.4728455769142,-47.226048289562705,C,71.5486225966561,1
M,18-25,A,-77.76362341526384,20.07202235202087,A,-19.604694619203695,-36.30187727641594,E,-97.6505117718734,0
F,51-65,C,40.079748964736,-137.56624824643706,B,-100.337331243808,-138.026752131926,D,-198.98558475431003,1
M,26-35,B,27.810617782036683,50.71168386484749,E,25.170430121576707,-1.7371868976383307,D,40.05608074743442,1
Male,26-35,D,111.46831547588363,97.39594474769864,A,76.57566404771565,-94.94277194144343,D,83.92526306253995,1
Other,36-50,A,-52.72900078240645,119.83711550154598,B,171.92963387209593,-18.624463037212404,A,116.20427303584549,0
Other,51-65,B,18.256464746789412,43.38799984400656,E,-70.03105995888411,24.472066538695913,E,-73.501795771309,0
M,18-25,C,62.56469708008342,-63.64160269620781,E,-5.11350276429207,-19.6925961377823,E,-67.74169812327872,1
Male,65+,B,35.26022452570709,0.9410256875772728,B,-9.150743983686848,82.85917007814717,B,58.900931595437164,1
Other,36-50,C,-2.8403963698691737,54.13617215591919,D,-178.84188626551426,61.704453843410334,A,210.34825791650155,0
Male,36-50,D,-106.84504333185963,-9.590958247153093,E,-40.80366897130823,-28.517786315004617,C,-17.983254522381024,1
Other,65+,C,-161.6228229829977,72.6285597040863,C,144.3994861373868,-66.16957123702176,A,-15.12695637218525,0
Female,18-25,B,87.610074230828,-28.457081054165933,C,143.07271046696883,101.33594623203004,E,110.34179690158335,0
F,26-35,A,-33.75233033125855,101.65500864209346,A,21.261573575931227,-118.11753291044771,B,-165.21883855243195,1
Female,18-25,B,74.94439795436605,4.55986560488152,D,22.367232628425633,98.7669616660039,A,10.953629825317668,0
Non-binary,26-35,B,-37.11803747570773,-154.32644813036393,B,-8.220000503231793,81.91004510337704,D,43.330028987887644,1
Male,51-65,C,-81.2391964810748,201.11426823126294,D,22.556898565963238,36.80126894691556,E,-230.3335982386106,0
Male,26-35,A,141.1295600277107,-96.10997233657564,E,-107.72724899519801,-66.27440527743614,E,-52.55092432099659,1
Other,36-50,C,51.965988226946024,-95.19897644394518,B,-151.62620632445834,8.917569789456797,C,-0.11386485047883094,1
M,18-25,E,-37.18696766260188,-31.685300669738968,A,-58.37356575248529,-78.6524677320415,B,62.93167079914996,1
Female,18-25,A,-60.20519644203577,-239.1698707942547,E,53.27251832650678,40.90826801078909,D,-128.09192978656398,0
F,26-35,D,83.11281132150799,-2.524626274142307,D,16.693787249770367,-124.63248224287418,D,56.91058021737819,1
Non-binary,36-50,A,67.26895515354504,84.18503696617353,E,-96.51627566858284,-50.11300099794934,C,-32.10821168216225,1
Other,18-25,C,-31.23623391102032,-95.0421034574244,B,-120.74986326586338,-17.051680599571846,C,-54.683894583902095,1
Male,36-50,B,8.081948037105022,-199.82220462292867,E,-33.038113985833576,65.68994764175721,C,-93.05295152937624,0
F,18-25,C,-147.74363611999945,186.89558360128842,D,72.29710818658552,-27.225424195395302,E,126.58817250603465,0
Female,51-65,E,-18.11899609026546,-177.92114582725756,B,12.105213772240639,-245.63271144901634,E,-42.470357427382794,0
Male,36-50,D,-91.11058531129461,88.4188129429501,B,-66.413743695514,124.76354916675321,C,27.051205319236587,1
Male,51-65,D,-47.2467975863241,98.5912908245712,C,8.60702295018225,18.49499718163733,E,77.13815424693414,0
Female,36-50,D,54.167484481034265,-19.83009972530482,E,188.34088641928997,-47.97272144577779,B,24.100811463782108,1
Other,26-35,C,84.24198940396126,-142.87727407484826,B,-64.42860625203258,-43.41492251944823,D,-130.6493635988027,0
F,51-65,D,-60.17029204063883,-33.96324622344486,A,35.3496470632222,-154.4219156516261,D,-117.38475695263293,1
Female,26-35,A,51.5504335433302,55.731850737241,E,-116.12312273532812,-3.0025894751411366,C,-18.74884614921285,0
Male,36-50,A,-12.755840361409195,54.95745401947687,D,67.13309659531292,18.070328509926746,C,18.087229509862524,0
F,26-35,A,99.86761138252456,-30.468767004983288,A,82.7944877288436,-131.40803876317847,C,-200.4755797584853,1
F,51-65,E,-199.15381436586426,0.5245143608433266,E,10.199061617055024,50.65897052976732,B,88.47967480668282,0
Other,65+,A,-16.86587786293014,-81.32581719888623,C,-109.50990182830564,-74.42961842296071,E,-5.560284340598444,1
Other,26-35,C,-134.33830804054023,-106.37757490176323,C,6.841583872868047,-74.47367502468313,C,165.63295568870214,0
Other,18-25,C,106.99352198214392,-21.13920036667317,E,-114.05930010137095,-46.81633771406041,B,-48.47456146099919,0
Non-binary,26-35,E,41.99241722129011,-114.48877155201953,E,75.15681463470271,-2.0267396250731387,E,-73.05219871605723,1
Non-binary,26-35,A,-45.64190075831143,68.74947198894479,B,-53.28270521008418,-30.256607676959153,A,8.803169930365662,1
F,18-25,A,-31.042793381823653,-139.88812442505517,C,38.45727805822924,-23.410649126299806,B,26.636419816190234,0
Non-binary,36-50,A,56.74040889769726,-66.25941846759238,A,-9.358027848866534,-26.326044091025025,B,-109.8163733636493,1
F,51-65,A,-103.52710105822413,-69.85491892086843,D,-43.01037125215745,-87.03460433113422,A,-37.761903090064436,0
Female,26-35,A,-101.17051267305473,146.23800916809037,C,136.66947425743757,72.02005703643644,D,-96.4433114870919,0
Non-binary,36-50,A,-14.98634424019841,122.2200349315786,B,-13.266012197408722,-67.28422632647595,D,-18.405896330572325,1
Non-binary,65+,A,175.5586325130231,68.9993669655053,C,37.47818888763488,-15.689476063169264,B,89.57854428064302,1
Other,26-35,B,75.97845961171946,-78.95948754873562,D,-57.84935176227343,-113.68265289976642,D,112.31742909945986,1
M,36-50,E,192.63364325305037,-48.84535975389472,E,-3.0914561633698416,79.44963345437279,D,-25.350733563371854,0
Other,26-35,A,-73.5157222295881,-18.653717260674295,D,96.952823052922,97.78629155030971,A,7.163603647766423,0
F,26-35,A,-187.07806527664775,-152.21003242072837,E,33.9045875762874,-89.49362403061416,B,146.79796103831563,0
M,51-65,C,2.391164397811705,-78.11018171180167,D,-80.7537790947463,55.60288613563537,D,8.217112683920869,1
M,65+,B,-11.19357988393094,-140.270261992511,B,-101.6801064917559,14.902333143853305,B,247.06171870808427,1
Other,51-65,B,49.84321555115264,15.095429862947185,C,-1.880170186886753,-12.587899690604246,D,-59.08934215363416,1
Non-binary,26-35,C,-156.61404174970005,-79.21527616030014,E,-149.540611530168,-2.5158853200745948,E,59.51344862654627,1
Male,18-25,C,-14.5640856802901,-21.995056042535474,A,192.56003584034792,112.53628888387799,C,-210.78113425047857,1
Female,51-65,C,126.29300594621952,8.23585447951759,A,46.34997407575463,-20.096898660728773,B,-70.83041360956913,1
