country,Disability,Religion,Age,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,target
Brazil,Mental,None,30,-51.03047389410088,43.91152595401766,-63.365350035863955,D,-75.60064202566114,-2.051564798543216,D,135.00917702093284,126.78696634584483,11.189475361606464,A,A,D,D,42.260291760524254,1
China,Physical,None,67,178.16957788079998,-66.41069162449233,125.86907844350563,B,-1.9470626887446714,110.03787142718417,B,80.74718363235809,-85.94078591153736,26.545691276400568,A,E,E,D,70.84526942413908,1
Other,Mental,Other,31,28.267660155204965,-91.76156088687951,121.93293489743095,D,-66.0602487188311,32.77677652075873,A,-85.78320780176122,118.29176320668648,-183.9789236994137,E,A,E,A,-23.320885002586987,1
India,Physical,Jewish,76,158.09841387199782,-3.793654704408182,-61.54327825605957,C,-86.71345460258149,117.31129473176864,E,-90.80408753086739,93.24203731976947,-68.10924787267766,B,D,A,D,79.7790424528474,1
China,No,Hindu,40,-25.450186398752052,-130.8760120922072,-27.192533327278877,C,42.17323337591045,-93.82155108757824,E,-92.34601852398177,-103.4265272791887,206.60650182661144,C,D,E,C,-115.10671571402553,1
UK,No,None,98,12.185627322343183,-15.995456238984296,66.93325564518805,A,9.64647117260725,-41.42706599539691,D,107.15015475189182,-42.919632886930664,-6.20201347061425,C,A,A,C,25.588392140045652,0
Brazil,Yes,Other,54,137.9329586938976,146.08748779396012,-61.33845700396336,D,-78.47100835312682,241.49809177187333,E,-49.89089489354163,18.852097668780626,59.870372213585334,A,B,A,E,-71.761886363577,1
UK,Yes,Muslim,54,-144.39346731187925,104.73184677916998,135.66571496636178,D,182.55860663659348,44.501485451925795,C,92.92171531334954,-186.96617689005788,-80.68587101636443,D,D,C,A,-39.13628752803612,0
Brazil,Yes,None,54,-69.55475247164044,-16.386333177926044,-265.378483206072,D,35.51955256424926,30.42985722038975,A,-0.49048300715342524,-49.50459577039848,137.1282620568072,E,D,D,A,-129.03803357229415,0
Mexico,No,None,22,-150.38943742720738,34.42250392561425,-0.41347483688860576,D,-39.816236345166594,-62.90821023564476,A,45.939635165437466,49.54635321847419,-119.30544270904868,A,A,C,E,-92.46389595650636,1
Other,Yes,Other,95,-55.01995824532193,37.58381557482336,108.1850607961049,D,-56.27717753156247,144.09591885396267,E,8.944764402728392,-81.05961044927628,-23.97717878540966,B,D,C,C,73.0623417129814,1
Mexico,Physical,Other,81,34.580300513267474,87.53559890776698,-59.539631182743335,C,12.602104977741005,61.59911170627225,D,7.157110566044032,-13.603366219183592,104.68150924532458,B,E,B,B,71.05258181726842,1
UK,Mental,Buddhist,39,159.69373097041782,57.47719970741709,-16.68815191838098,D,18.79222223614388,-83.1889940455367,A,71.61689184669406,145.18014415260137,-231.09871984300074,B,D,E,E,-90.06249995454012,0
Brazil,Physical,Buddhist,42,-12.454620118792224,-216.8888565057224,59.14683904287846,C,33.92309448826782,115.64300889818311,D,-114.61634496736677,-84.78518708661876,51.273362168869355,A,D,E,C,24.73430796638683,0
US,Yes,None,83,-111.40428642788225,3.191849249472959,115.14991725947701,B,-32.518076396721995,73.40833152455033,A,11.431653278817697,139.4802888912479,94.1953580716305,D,E,E,D,104.80563986418203,0
Brazil,None,None,49,12.736656154265155,-75.42685272928311,43.67243184516076,C,95.5315881260423,-10.84715445890477,C,-12.537755750371494,171.46249310099603,-174.7663480787529,B,E,B,B,44.546901321973046,1
India,Yes,Other,30,-28.12346243720661,50.03468041432537,125.14473815662468,D,-46.168247256171476,114.889083620598,A,56.11465585850971,-178.4897576030501,16.561117220341817,D,C,A,D,56.971212671186464,1
US,Both,Christian,65,17.535846091184137,18.95083359784203,-0.9363887321644162,C,11.559915847897377,62.335442786886944,E,-18.03551602018442,-58.69959933709512,-190.67226386477077,A,A,A,C,210.93705545943428,1
China,None,Muslim,18,-26.295289176958388,-108.34291531907584,-140.33187852778875,D,87.13907384887149,-104.98217037275612,A,-17.6096844595547,-6.928591724505519,-230.62250825780364,B,B,D,C,53.8394466419864,0
Germany,Yes,Other,95,158.11986478112559,-99.11293312604728,-166.80769877150377,A,202.61775690718835,-29.498294862965217,B,182.49259959606715,34.726242251415265,25.37695263905846,E,C,D,B,70.10230323923592,1
US,Physical,Hindu,88,8.716174370927678,-102.01556370854144,-95.52432459313734,B,-30.189803789895848,-46.28736355886558,B,136.19357051179227,-247.3350040063723,-45.9927104102956,B,E,A,E,-20.99338376395854,0
Brazil,Physical,None,60,4.6177361384866185,183.76814622580565,-21.855416977950746,C,-41.53878620390301,58.3304174145595,E,-1.1778421229919522,-15.310115109877447,1.1661035576422756,D,E,A,E,99.46164119063297,0
Mexico,None,None,69,25.78294832338083,-80.5868630168716,-73.13552606599303,D,-4.697033669837609,-5.98765774137122,C,-89.26431555204182,282.7439827603224,-95.48769743431957,B,C,A,C,132.90968188810945,0
Germany,Physical,Other,67,100.42540831499691,155.00425011735575,111.1709965106797,D,69.32476274676685,-222.30688429367206,D,61.96183573061786,148.51372507051147,-84.38148636419083,E,E,D,B,-248.62204903625326,0
India,Both,Other,87,39.51779120149067,-154.49650141434725,61.754475622512025,C,-80.51194901313575,86.09541877073393,C,27.291760422073345,68.37916718679567,186.38046989269367,A,A,A,B,94.61400965396012,0
US,Yes,Christian,53,-11.408946976236189,-45.39822918593533,1.3797907832378202,C,-11.01878367291112,-45.178904586018014,A,23.824548020379478,40.31586544614538,61.94691052468415,B,C,B,C,-1.0344280392276362,0
Other,Mental,Jewish,40,-32.70163182411042,-75.15158143318345,91.70831557646217,C,-140.10264369516437,-160.73975923623144,A,-22.42738573279248,-77.41330907274597,47.45112728887303,B,C,E,D,145.85666656129135,0
Other,No,None,62,55.11052381505006,-96.7743272547933,42.06560952681662,B,52.5287366939527,-81.1454482104559,C,-115.19214089672658,38.474331997553236,107.88425599598274,D,A,D,D,117.78340370928085,0
UK,Yes,Christian,80,166.4741683682236,10.566148880064832,-9.083485931444594,A,-37.38917734374779,37.4046453892419,E,-114.03566930212084,49.83963137137109,-58.30063160019638,A,A,C,E,-30.465511999371852,1
Brazil,Mental,Jewish,62,108.23167917190474,-182.96902260065986,99.54410492728401,B,-57.72947379592645,69.48032420114131,B,-1.7355204540616613,133.68091035599082,-26.502018495364187,B,C,C,B,125.27324521682534,0
China,Both,Muslim,29,27.565380872947483,21.3991869921312,112.51656437975863,D,57.302610763819,-89.35482892745064,E,34.65889498013615,13.599897927286975,52.987552283739646,A,C,E,C,28.361529210464276,0
India,Yes,Buddhist,82,-33.53625219831138,-98.78357708483152,-41.46336671476128,D,174.11145595871275,-10.668656730588765,A,-52.14213326477133,8.238507795835849,-41.01010423457514,B,A,B,D,-92.44894596847824,0
Germany,Both,Other,46,-7.80900919798579,2.026123610790705,-92.3034367177591,A,-96.77580988864476,-119.38689383189558,D,-43.07246899671618,-11.526750440919061,31.874371193522055,B,E,B,A,-146.7329697414934,0
India,Both,Buddhist,22,-118.47708227855766,-5.947991922289516,12.358701931727152,C,5.470625314530231,5.700391650337227,B,184.9415696424193,-75.04444929227093,60.19273677393541,C,B,D,B,-161.02797805764396,0
India,None,Christian,41,6.148181622360578,56.33815529613884,-41.99888419102834,C,107.08372899541835,97.3979359744499,D,-4.544715551477705,19.632454098521038,15.077729311767504,B,E,B,E,138.6095065306288,1
Germany,Physical,Hindu,80,21.863904196815763,44.01585652959457,53.62959760134828,B,54.89948623427712,-22.27760670007321,E,14.65307181193689,-164.41904942381734,64.51910740545758,D,E,E,C,3.6540556277989884,0
India,Physical,Christian,76,-29.62377774845474,-34.97046578161404,123.94836918426002,A,25.99151329083395,-110.803701047471,B,-44.82277787791272,144.7001653214015,72.39297600200165,A,E,D,E,130.50737353856317,0
Germany,None,Muslim,63,62.37305002126309,-10.826291862389798,-169.1924439271956,B,66.52499243660431,-38.48914454537531,C,110.45509380366471,-168.23422642804624,110.17773865943832,C,E,E,C,65.0107209853124,1
US,Physical,Jewish,82,-72.64255762989663,-138.13398488419688,114.98325510641816,E,50.321074848302196,-130.54679549992434,C,86.71190711433752,21.465489715064383,104.16830307870597,D,A,B,B,-148.38662349440975,0
Mexico,No,Other,55,68.02219125406394,-11.965465547658996,147.61223370278603,D,123.04212860413173,-111.7594427910805,A,67.11537711458439,109.75411165372672,-5.062917079010426,E,A,D,C,-96.05047257717094,0
UK,Yes,Other,18,169.2105597836722,-251.0648985982249,-110.50052164009408,E,-53.261413992647036,-118.69892452573072,D,6.566260025188621,-57.71600041161492,72.24164375880166,A,E,C,E,158.0507264377164,0
Other,No,Buddhist,23,-65.34982789857085,-4.760371276415073,-30.261868264433257,D,81.5252251736329,-158.71864800691614,B,67.3106175909744,42.87840203417446,-78.21297252541785,E,A,A,A,-2.4581874223895213,0
UK,Physical,None,27,-109.15463505530138,79.27712728220921,-112.3122795359475,B,-23.309475910109192,43.22408362891784,D,-68.94804923978253,170.65465745429051,-100.60167354082479,E,C,D,A,-61.3476105677175,0
Germany,Both,None,50,4.595954197922153,66.94052707014654,98.10696960566338,B,10.74885817600587,34.02921354530044,E,9.38258718750565,-48.26205324307207,-22.16934126875864,A,D,E,B,-42.63033713473905,0
Germany,No,None,76,-1.4278152091828553,-2.9190847582692947,-133.78712024327825,C,25.44170852865328,-128.61390819724997,C,104.5642011173578,110.62900249009104,-136.15650561698368,C,A,E,C,-154.99411463662724,1
UK,Both,None,33,-105.45037815072295,30.11755112039346,-38.823855977039145,E,272.07333056805345,76.87659299497469,B,-42.30313482683617,-79.96728274119526,66.69592050744897,B,B,E,E,-77.80774149353526,0
Brazil,None,None,70,3.6753358111376992,-58.38116349660836,-54.07299523163008,D,74.84945640963228,22.453937906092534,C,13.341032512348153,9.917831947776648,-95.51376109924935,E,A,B,A,-186.44161035521628,1
Mexico,Yes,Christian,52,-20.84716376695149,49.77106923946879,27.696396174408733,D,-29.469880674993753,137.09532357634055,B,3.73186306654082,113.71583095678317,39.692179994265175,D,C,A,C,-49.907325667663486,0
Mexico,None,Hindu,34,78.18722523785083,-85.52340193205691,-120.80707598984142,C,2.7225583125872195,56.799982078972036,A,-78.42042297792507,-30.635403624742967,35.75175051882095,A,E,E,C,-26.346815967849025,0
US,Both,Muslim,34,73.14784151991283,-48.201610349843406,-101.5220677673543,E,42.43714081565892,6.2429600324397185,E,-153.5024226214621,89.99408929774249,-62.71724979636091,D,B,E,A,46.08070862334913,0
Germany,None,Christian,57,64.40487180296564,35.32019386773303,-32.67140061673346,A,21.44090120840904,120.50468131450931,D,45.575022763749146,74.7186230240505,26.901423013497507,B,B,C,E,-27.712778669400468,0
US,Mental,None,38,6.691847328033584,-10.224997310920001,-126.94683099107067,E,-126.2778179677871,58.97086310820533,E,99.58514815665919,45.9073431156865,21.935068186570188,B,B,C,D,81.88122685212967,1
Brazil,Yes,Muslim,42,193.13049512142456,18.492918467042728,-86.6712036694495,C,-1.953341932575001,58.13153326176176,A,74.96384619340117,-123.012842506851,11.017421037485203,D,D,A,E,50.66854965270478,1
India,Both,None,87,42.068751626965486,-119.54505110656135,64.84812152220071,C,103.38739425675247,96.0383466743812,C,-67.02666989366669,221.16269413391757,107.1941970643517,C,C,A,A,-66.41092285177007,0
US,No,Buddhist,59,-97.50593117436944,5.449195513773457,148.5388612591836,E,-49.10193788317766,-64.50895073546403,D,-38.2320349467152,-89.45365164056035,136.27524652834876,E,A,B,C,44.29439482968089,1
UK,Physical,Hindu,43,14.65927662466007,-112.1746945243336,-29.56477081611169,E,-67.91633490377771,-69.09575365988823,A,46.77791821032636,-119.70999707210406,69.76744587690521,D,D,D,D,-22.621430348649845,1
Brazil,No,None,20,63.2395382865243,-87.190479585174,-8.1948033223969,B,126.68931880854095,9.71453203711771,C,-59.14315893182723,176.07931222965178,-102.29375908568971,E,B,E,C,-70.78286761694785,1
US,No,Buddhist,55,-53.030710839692084,105.92526586555739,26.96510894043475,A,112.1755359821942,-33.25239945689504,B,-89.83771119238101,-89.22746856574558,-121.10969623753086,D,C,A,D,0.8079725949461504,0
Mexico,Yes,Christian,45,-29.68624756715281,-40.794254633051516,-23.695505265752928,B,20.627412079618104,51.35599717038863,A,-37.24590207165838,31.72082100639671,63.51980209464788,D,E,E,A,95.57182382956734,0
Mexico,Mental,Other,60,93.9686543200559,-54.60181384907612,-92.24915911147255,A,101.97949231080104,-147.01905450437258,E,65.47882029740138,55.38225593324795,-106.36033299607976,D,C,C,C,28.9280799766519,1
Mexico,Mental,Buddhist,68,-152.76456134374703,66.93954021836231,56.63109833331244,B,-2.736593153917425,-50.925789277595044,B,84.91535218959875,196.74082785053557,136.1980537568122,B,E,C,D,94.0831235336731,0
China,Mental,Buddhist,73,200.2703289708168,73.25027450701855,84.76874251617375,B,44.65286964949075,-68.5217441038823,C,-126.4620492896922,13.505535751335016,-5.549612909283843,A,C,D,D,-66.36129133679034,0
Germany,Mental,Buddhist,92,51.212448582855075,50.560464588751344,-2.4581325966821668,A,-103.51043893971604,-8.149518347488184,B,27.886005167273574,-21.50211767673596,193.61453362996326,B,A,B,E,135.83771721035902,0
China,No,None,69,-163.9649150922124,40.409393956767595,-167.9248008207399,C,-62.815695713020894,71.8757075611775,E,38.701960043715836,-49.76730626907896,41.53054159728133,E,E,B,E,11.938141059225545,0
Mexico,Mental,Other,87,-48.48450340104589,20.64680816576379,-179.00616977335758,B,137.6090238913327,-128.23888231875685,D,-55.70026599691333,-53.90280908103313,29.082349144418306,B,B,E,B,-77.6515527298066,1
Brazil,No,None,73,22.02860019243012,-9.463933812252511,80.93507339221854,A,76.65298402599235,11.901697878687624,C,215.7958257005562,-131.99814902002726,-74.95719639116805,D,A,C,B,162.13530006062845,1
China,Physical,Muslim,79,-30.948337383573083,-63.778782483109545,49.528812605183845,B,22.750423105888643,117.63047630915334,B,17.92268557919174,102.44239263739512,62.88540514096728,E,C,E,A,-38.09013772991778,1
China,Mental,Hindu,79,-15.113268008647344,23.63842459361396,136.81333674186376,A,133.80334838447797,65.39899905195543,D,116.27995626057765,-24.102257537607898,95.92988640014832,D,B,C,E,-101.6396417645821,1
UK,Both,Hindu,66,132.2847498860181,154.95141494846146,-14.284836302450213,D,-137.62023819738252,-30.740478909965933,C,-201.8830523492409,-24.99862364906153,-1.216087209472125,E,B,B,D,-86.84368115042757,1
Mexico,Yes,Jewish,75,-68.32420692447391,182.53537715889757,8.863903074858637,D,50.87994389956114,-14.912095169402251,D,146.39173343532576,4.838664959380667,-24.367682001055446,D,E,E,D,-14.759258031399023,1
US,Both,None,72,-166.0492816182627,-68.33231267654116,223.79938020458664,A,43.50983490452349,-73.74658849593906,A,-64.64212831072884,6.801247148528147,-137.97722907985718,A,E,E,C,-152.3196293497787,0
Germany,None,None,58,-134.77827575791065,66.2829859687854,-104.101024924842,E,-195.8181917182906,-17.742207319538586,D,-123.38617405684103,22.553458912553857,-23.513881923753114,C,D,C,B,-51.39197088737436,1
UK,None,Jewish,94,-164.08668640969958,138.21469759978567,-59.69992582688629,A,-18.454768244795204,37.83922861347118,A,182.79770453375733,-35.27005072637487,-135.33005080818933,C,D,D,C,-139.72616619863143,0
Germany,Both,Hindu,35,-128.871535118731,73.67478352068856,168.82940847819523,E,23.587430701102097,41.56060491580364,C,58.80494250946463,-180.92312981453205,5.844883517610562,D,D,A,B,-4.542730490744569,1
Other,Physical,Hindu,55,28.89063806784077,-70.08241228472015,-14.956638124629126,E,-38.73122280178688,-13.679264114693119,B,-10.145470369072566,-150.01799193750202,14.826846122773105,E,A,B,C,-223.21986356307764,1
Other,None,Other,69,-58.35808517139021,-33.22110358278321,-94.50116502775371,E,-79.40276067571239,79.58906749640254,A,-70.24691140523183,-14.55663735812183,127.48822719312092,B,E,B,B,132.58351760084147,0
Brazil,Physical,None,62,-88.09854548986002,53.95279873820114,5.475407422575732,A,37.222115729579116,-68.42297929884259,D,310.4239658693493,-85.26505791069845,200.98736666844914,B,A,A,B,114.68004027124286,0
India,Both,Jewish,67,165.81044906810672,31.793198538933282,113.5917111692735,A,-153.48562872928233,-36.53034288060841,E,22.813505924796416,65.07593965240261,-69.32028970966843,C,D,B,A,184.22547677068027,1
India,None,Christian,72,-136.903052782427,13.865003507511942,3.5411914426465128,E,-3.017714882507726,8.152958801296736,C,-9.222563892577494,-41.843336403471255,-7.8371461333390595,A,B,B,A,-180.24237311440362,1
India,None,Jewish,59,78.54174923283604,-45.56015786919757,-88.06752804016085,A,-89.59547904258123,-166.29340251022234,A,87.87180113451382,1.6065529445964049,78.57766851900887,B,B,B,E,-101.44107897082448,0
China,Yes,Muslim,80,72.30201170721486,145.99518917605968,34.41257363487475,A,140.45656145697097,21.22290543863473,C,-15.601991213553978,-67.4559985841972,-112.01861455107323,E,D,C,D,-101.6913355958471,1
Mexico,No,Hindu,95,151.6231575746354,-114.74280764559649,81.42823115637712,E,57.15933860422321,-84.35997959418829,A,126.10233242055922,58.38746790167222,-44.96338312630917,A,E,D,C,-20.752218175295976,0
China,Both,Christian,43,-76.83583011364657,-79.68987680652559,154.0208369589174,A,-45.01274749190085,-30.99035474318993,C,28.29478411148382,75.17971514532105,-150.05553921998333,D,E,D,E,-117.32806215289884,0
China,Physical,Muslim,47,-19.215013680311934,66.88038917505345,-57.725731267951254,E,27.54716476864048,80.86227455296624,B,129.46103703911317,-60.766765348148866,25.082972234597694,D,A,D,C,-43.974338316623474,1
Mexico,Mental,None,41,-14.669577605774226,-120.53112045384573,-180.78013012752442,C,-61.522176691509266,28.33452566223994,D,46.67800087000526,-82.27837951457214,-112.21557878508423,A,C,E,A,131.8671963194212,0
US,Mental,Jewish,56,-33.60164065280819,37.92809048458317,-73.03578313213335,B,-70.0919914995741,-94.89257527121036,B,-184.61835632516917,3.6975649023982338,-2.291396550220327,A,D,A,E,43.03760744019912,1
Mexico,Both,Buddhist,94,8.1971985433373,116.58938272339611,-67.79104466185707,E,-120.88602184782114,-62.65076533350723,E,-219.44230439614438,-65.22755768019536,-8.857635422662575,D,B,C,D,140.47403627542744,1
Other,None,Hindu,46,-61.44692238847894,55.97271831775349,-45.61463197549013,A,127.1289862312008,-118.75388428464473,E,-26.596061206740877,91.36080671142244,58.66467192757645,C,C,E,B,-187.83804987962276,0
China,Mental,None,26,71.54126064461666,-139.7653730660403,7.5058479918361,A,-77.9675282902747,-178.70100579340252,A,9.209760278120008,-95.80587213082524,235.05609722375462,D,D,A,C,-71.07551112987147,0
Germany,Physical,None,47,-26.29775293288519,176.58406732387454,63.116504277721134,C,-16.8890246395613,127.5904033240864,C,-129.1155250368653,121.86629675458099,43.35872305722854,B,A,C,C,-141.4560106193994,0
US,Yes,Other,76,77.76434603925064,-116.57127535544404,6.679087218057292,C,-51.60022692201678,-49.98994365095899,E,-70.25665685357805,-48.988945814728226,-171.67822966382795,D,C,A,C,96.28210372238955,1
Germany,Mental,None,77,94.79472432879665,30.670574162306373,-80.92669589821539,B,-25.173963812265242,-43.270454820826274,E,-76.31661558455983,-59.65198857709449,-8.692463030003779,E,C,E,A,-135.66827784406675,0
UK,Mental,Other,77,149.36774375758026,-93.78430757386363,-46.82831565319507,C,-228.7909751703612,-78.0537485537834,C,74.90781744621144,-108.87211476655139,-12.780765390017196,C,B,B,C,76.42403014791711,0
US,Yes,Muslim,41,101.81041913265827,18.66778075731846,-42.47651195003285,C,-111.23652910723159,58.850899080774724,C,-154.9067279842474,0.8927618642340183,111.58470113317738,C,E,D,A,116.36578631396193,1
US,Yes,Jewish,60,25.385250499333623,-252.33231618064798,-154.919010595508,E,171.02137695955045,87.13603980718125,E,188.29008439989124,-102.59309975094908,-76.72236578221008,A,D,C,A,-13.674596724140306,1
UK,Physical,Buddhist,96,32.328586314478905,-35.648032571171115,-67.102979817794,A,55.57215245438331,-39.71700846547793,A,-174.2717967827634,119.97149692677853,8.20986393811918,A,D,D,E,117.8194048695672,1
Other,Physical,Jewish,29,4.333736415649491,-23.817083721714027,-166.3517996519867,B,-50.5550026349455,-30.139362063218105,E,80.63120532201998,-138.54184976707825,-36.88202225388025,B,B,E,E,-93.70576267885752,1
US,Physical,Christian,56,125.46442491291461,98.17089857220981,-73.54359415061764,B,-18.13616704104635,126.7220967681977,D,108.3310922402051,7.126920531245295,-28.907209964112763,C,A,A,C,-75.59950896153849,0
Mexico,No,Other,73,-108.28900001833128,-159.92292963098674,177.4965341449195,A,167.51825169382857,88.88051839073579,C,-198.48099987490258,-54.786755284435195,257.15549669480424,D,C,E,A,39.979620834182725,1
UK,Both,Muslim,37,-167.6644552336957,-162.34820948316255,3.380888108262007,A,256.7649134810849,51.34241045512519,B,107.11020658638262,-206.0577486816764,-61.14668694645492,E,C,E,E,-7.621205176890615,1
Other,Both,Jewish,86,98.50387826017915,52.84553825748668,53.44044387809528,B,25.51432285298963,-41.38058274976926,D,111.3824532761039,-129.6716090910511,98.85207686732943,D,C,A,D,115.02202212640395,1
Other,Mental,Other,74,28.009919682782424,12.28680264646069,-74.8013058778777,E,-37.63848749154033,-110.77377047849791,D,-32.06072297271723,-43.0807280880779,92.90276460808656,A,B,D,A,-256.26922799113186,0
UK,No,Jewish,33,-70.22747801007581,21.20571467649332,-184.543479651486,B,-73.86883868041392,207.58255103885602,C,58.72037175838977,107.62143881451817,-0.42641802171432197,A,E,D,D,72.91491638520155,1
Brazil,None,Buddhist,83,130.06021401368065,95.86727678324107,215.60924521511282,D,-3.3874271044873243,26.76055773608173,C,157.64616407358045,-32.585709222408845,170.893858042194,C,B,D,B,-8.945662457623964,1
Other,Physical,None,70,-69.10644237301949,35.93910187314767,-66.62237301533057,D,79.73348615747251,-58.347551150263456,D,72.85316745678176,44.12823575761091,58.40191983319018,C,E,A,A,34.16773072591218,1
US,Both,Hindu,92,14.732615608221995,-123.9164129157504,129.42544125786347,A,26.09243573680688,-151.9769005857342,C,-32.11994025690764,-161.1908703766567,-10.889880479709918,A,E,C,E,-27.494572329779693,0
Germany,Both,Hindu,98,101.86337769136826,-86.24583181383444,51.62292396996834,A,-42.97110387452061,-116.52190825550622,E,1.95981369683368,142.1049271527749,-64.65909066764904,D,C,A,E,-12.198683050680668,0
Germany,Physical,Muslim,65,107.23390852462151,35.599699093256895,17.569288690722033,E,-31.096975227323092,-216.53438274122612,C,137.6411294489705,-43.29025463836402,179.37996408086974,B,B,A,C,87.61468506788329,0
India,Yes,Hindu,54,-219.02364868945568,-127.9290774584063,34.42175739583831,C,74.27015144559954,128.79423480197164,C,-8.984555237648344,5.723288787779344,-200.74056999147757,A,D,E,D,-15.57142044388369,1
Other,Yes,Christian,52,-55.44944153097835,-60.77074298287651,-81.62059306221461,C,-114.75674266978938,-49.40031119952673,D,-24.510573785091825,181.94252300375936,-86.24072002986904,B,B,D,D,23.24238046038897,0
Brazil,No,None,97,-30.868387670623953,27.445531351553363,140.69093547004812,C,12.337356875426847,-108.3608983720872,A,-64.55062842513996,-37.57954853634533,85.48507604776974,E,C,A,D,-99.60664003460997,0
India,Yes,Muslim,64,-29.59994992033021,32.57354261334575,60.774985985690286,E,-122.21358153897577,267.67700093690195,B,9.041914205364264,14.184969896598338,131.20581681845476,E,D,C,C,34.762680029868605,1
Brazil,Yes,Hindu,79,116.70049101625833,169.31365972643368,106.5473069519367,E,-20.537541199858055,127.83739804892804,E,114.10301391297604,149.86144714400427,-10.11277848931032,B,B,E,E,112.00923784069406,1
Mexico,Yes,Buddhist,24,110.6600852749291,-79.07696865554654,4.4932814408617565,A,-11.838987106048968,-51.444862466244146,B,-158.7349067819633,35.785269190836274,-3.0831176113060077,A,A,C,C,-12.816883140583474,0
UK,Yes,Hindu,46,-73.02768788546179,28.27591065569297,43.80376723938089,E,27.052794147243347,-36.52445446819078,A,37.221296861841594,77.81454447167746,129.30876600420754,E,E,E,D,-100.14184970530238,0
US,Yes,None,45,-194.27604992420837,51.82670478259016,-3.208406595703549,A,129.95448758730276,61.188259569444355,A,77.85688582710215,-22.086393159385263,-136.47970672083773,C,A,A,B,-85.685156402346,1
Brazil,No,None,60,59.45161849725786,31.805826500912076,-72.8480771977121,C,-73.33210335102532,-59.86121594463461,B,36.564912121002806,-98.2603502099385,7.66997779834645,B,E,D,C,157.29785704189928,0
UK,Physical,None,49,-85.13724673589988,-3.9341869108475493,16.74209575212038,B,27.49745252308213,52.81985661454702,B,-65.88993857344694,-168.85787998989215,-23.433364188880695,B,D,A,E,79.64877474137731,0
Brazil,Physical,Hindu,86,87.12333697901353,133.91605976035171,-46.92391964498677,C,11.281007381150687,-8.94090337803675,D,-26.723686715282263,126.62918840682131,-53.8294768624654,B,A,A,A,-10.65741882493497,1
Brazil,Physical,Buddhist,58,53.77168480331377,34.42473437576468,-19.278558539626477,E,-15.957610753553336,122.98054615810217,A,118.20191288981351,-152.73937818918864,85.08274510654529,C,D,D,C,-41.79599749379857,0
US,Yes,Jewish,55,24.33546879278707,151.31830122564958,81.12301147612641,A,192.3194741738946,-21.174944639800113,D,161.4325116917958,-30.790009398811463,97.34652763024899,A,D,E,C,-16.743364303931877,1
Brazil,Mental,Other,57,-43.169069071998784,-116.13744788033722,-68.00365274608188,C,-41.38815388262629,-149.24700764383203,E,161.1197929012108,-117.5395177812666,52.21230638239452,C,D,C,B,217.74433047693208,0
India,Both,Jewish,28,-169.07772500698243,104.58669412178565,-48.05135946798455,A,55.60398742893645,105.5022046299779,B,84.43392739970918,107.02828169920215,-12.922777629228666,E,D,B,D,-48.201296524854804,1
China,Yes,Hindu,38,18.83369563713465,37.37131349346754,9.693156844201548,A,209.4501990554154,-42.55486432715251,C,-0.9029294782149686,-83.25091949929175,11.46766898226946,E,D,C,A,-71.7014441640412,0
Germany,Physical,Muslim,34,-58.45471868861766,69.8783428783884,28.59878455405332,D,4.800182625668863,-23.001679404069268,A,-4.667257117476714,-88.52672718040643,24.117597931829128,E,A,D,B,-169.41878431225874,0
Germany,Both,None,82,-16.26269358818994,-23.780792274395292,142.07549083159498,E,-171.9852184697692,19.992016260268993,A,117.35850046247127,-113.34188638759251,47.5263785204461,E,B,D,A,-5.096572401313592,0
UK,Both,Muslim,94,-24.25671200368493,184.7448502143117,-61.520145260243744,C,18.89068425402993,62.80856635991449,C,-2.183222814113451,-16.071159449471377,182.8228326666489,C,E,D,E,-70.25735375249612,1
Brazil,Yes,Other,31,63.25543607490162,66.47202861093359,94.938039555387,C,6.977599913865074,-4.742705865738965,E,47.71488927822005,113.72162824856895,-131.23873433983303,E,A,D,D,132.79169275842725,1
India,Both,Buddhist,52,14.345131120412159,12.312852875161814,-5.864339606228453,C,-74.40567323244782,-10.20699216850447,A,42.66011464821745,-91.52406401430036,135.19625693243398,B,D,E,A,-22.142209125241624,0
Other,Yes,Jewish,22,-69.36134501866545,113.16771254260587,-41.80921704809764,A,-34.69400679294854,110.08219636781793,D,-128.07359340344868,-70.62525282745818,144.82407998200094,E,D,C,A,141.89538937081846,0
China,Yes,None,67,97.9993345785232,-18.132662162607332,-89.06844552186296,E,139.03973916396194,-9.132180878668002,E,118.05887807299989,-40.45721455603167,140.4596014229577,D,E,A,E,115.37672500216878,1
Germany,None,Christian,77,-39.91007147280006,-58.58415490932565,-53.57451714698364,B,71.07120078992912,93.29729766036154,A,65.8843643837243,128.87668013936127,103.03348603294677,B,C,B,E,49.27422059809101,0
India,No,Other,66,-44.25143278189355,-85.6090414522805,-34.889491431012566,C,-66.82007429693878,178.32609280337783,C,-5.643445279335798,-40.418265379797006,15.77670103425404,D,B,E,E,-32.874993637042834,1
US,Both,None,97,39.768444279334865,42.17143982866051,-91.73116145565473,E,-53.10354138922475,133.20668583552785,E,-46.78540725205526,83.13877925848031,6.379282556175679,D,B,A,D,32.85938983620882,0
