married,gender,AgeGroup,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
Divorced,Non-binary,36-50,B,B,75.37170366570332,202.14510078869466,C,70.55980812445245,A,-95.13307921512018,D,-19.42785263063315,-21.2295244606422,B,C,-38.737417548828596,C,B,0
Divorced,Other,26-35,B,B,-104.25385708334387,-50.773127840799994,C,52.554691109646065,B,-135.4502375243241,C,-90.40105546824627,-148.36138673351743,A,B,-99.42211531980115,A,C,0
Single,M,26-35,A,A,-60.57666706365141,-207.76091699070523,E,16.871881192607376,C,132.92705799610508,C,-107.67021397386287,45.34381369305848,E,B,-72.30381288002519,D,A,0
Divorced,F,51-65,A,A,86.58956684693139,79.31497704740808,C,-138.05481781051546,C,-220.47963356980554,C,-61.79040671242313,-12.395000982961855,B,E,-77.85047131708498,B,B,1
Widowed,Male,36-50,C,E,-149.80077999235624,31.721152642732513,C,-88.7285316867117,C,18.9028484957842,C,44.77650569085879,-10.864648025892322,D,A,24.02648173393202,A,D,0
Single,Non-binary,51-65,E,D,-219.78928341829825,208.7180664129955,B,169.41533572088738,B,159.34739917900197,D,-77.6640710265323,218.6092562861097,A,C,-100.19771780188864,E,B,0
Single,Female,26-35,B,A,32.79974622634679,72.51455356058214,D,-70.81047772016446,E,-148.68534436189088,D,-68.54957774845305,-72.63182743560573,E,C,58.639604704675804,B,E,0
Single,M,18-25,D,E,-22.11550323282924,47.3934753984256,C,32.75755529132748,E,-58.955653081835145,C,4.785208796440081,87.33631107732214,D,C,217.2539278078052,B,D,1
Divorced,Other,65+,A,C,-143.69978301188976,-35.62093535054736,B,90.46841265148257,E,-121.24033478800278,D,128.9179169735774,79.68285639455559,E,B,34.73909121151513,B,A,0
Married,Non-binary,18-25,B,E,-131.85496564130315,43.77303555712058,C,-1.998183148942367,A,-190.83488422542726,E,31.58916533642735,134.88834871942973,C,B,-119.58593511812903,B,A,1
Divorced,Other,51-65,D,A,43.31602868366607,-36.35616473731821,D,-18.64375176166188,B,112.4641518577154,C,-45.9098831921719,55.528014652659984,C,D,-148.314620346802,E,C,1
Married,Female,36-50,B,B,168.22947612304648,-50.510251039599815,E,-160.48897033649712,C,-60.53227686717244,A,7.177529839492183,-60.06468057333896,E,A,-2.416913172260019,A,D,0
Divorced,M,26-35,A,E,117.17501528728957,79.28966194915104,B,53.78758324965721,C,-110.76519928112438,E,-112.42003178978524,152.8823504168218,E,D,8.245884731276504,A,D,1
Divorced,Female,36-50,C,A,-60.86016354907443,-200.81765520630643,C,-150.01426179692962,E,55.969466326172935,A,58.887260887239194,-198.32538720981972,B,B,-89.24043065536948,B,A,1
Married,Other,18-25,D,D,-17.7058732391298,82.34979211187824,D,-19.478278231402285,B,-111.25018317482017,B,59.563520791744885,-40.585403685503564,D,D,-11.242959238768224,C,B,1
Single,Other,65+,E,A,62.82762430256488,73.59114475431767,B,17.141771913142676,E,2.2733694113505383,B,-63.48572845604987,17.47053749429947,A,D,-31.704075261640348,E,C,1
Single,F,18-25,C,A,-64.10111563634851,-43.74291195373625,D,226.3309989726086,B,22.1945292226371,B,78.40698872604594,238.55249199634662,A,C,4.45182909291908,B,D,1
Widowed,Female,26-35,B,B,75.59635077521588,-38.745047265203105,A,-92.99567119347503,D,107.55436008548318,B,132.41457323385214,158.48327175202607,A,D,-221.93585301027358,A,A,0
Divorced,M,18-25,A,D,-40.33004484732393,29.59881624547089,B,65.28048762157317,A,-28.58039489643543,B,-38.09015503558764,34.4839432263235,D,E,-75.06298855001916,E,A,0
Divorced,Other,18-25,B,D,-51.37192295374056,-90.91541703311773,E,-102.89114110869222,E,-55.487710535682545,D,44.30041377318342,130.15184315351652,B,C,-49.12194665404008,A,E,0
Single,Non-binary,65+,B,B,-30.737612566012906,136.14140378337532,B,31.397932705721566,E,-179.76050492125992,D,-30.99208553920807,-171.03434073061635,B,B,-105.36011715160885,E,E,1
Widowed,Male,65+,D,C,-29.109533058973774,-78.06316547455576,A,-58.66702870463999,C,150.01648303320317,C,-6.692600278623195,53.124793264347424,D,D,64.16498151909335,A,A,0
Single,F,51-65,D,A,-55.81551938283775,-64.02186885351581,E,108.65392370931586,D,17.13234249398831,A,-112.78234065242225,83.4661357539517,C,B,126.99152248751209,A,C,1
Widowed,Female,36-50,B,D,-111.44007541081965,-177.4015777849906,D,-44.31462134199909,E,-53.30212676619617,E,9.549609226281977,86.73532698962369,E,B,80.86800987402111,E,E,0
Widowed,Other,36-50,C,C,-221.0102757801451,80.78290930932754,C,59.44851186930501,B,5.713535416224313,C,16.182111272402075,-211.4609312995729,A,D,113.84961901303892,D,E,1
Single,F,26-35,D,B,-34.94630661448158,-15.338271574787496,A,54.91273774652504,E,-115.83806394323332,A,84.95360348868235,-10.683572185937743,C,A,56.73540701163263,A,D,1
Divorced,F,51-65,B,A,17.11278325529059,88.34053241775666,B,-85.979232249629,A,40.491381038050456,C,-73.68783079852832,-202.86411674285537,B,E,-98.77857069639103,E,B,0
Married,F,18-25,E,C,-211.59855480734876,-73.32202629668325,C,161.89379948208062,C,-93.06044629386948,D,-135.64930681849808,-275.5928869194808,B,E,-0.6292280549439674,A,E,0
Divorced,Female,26-35,C,E,-23.462501902085833,-86.98285591186571,E,-151.07350655593638,C,17.089277413577587,A,34.20605288279179,-99.9311219679704,A,D,139.67855554774263,D,C,1
Single,Female,51-65,E,E,-38.00648516013576,169.94290308000436,D,26.224895972518325,E,13.584258332388858,C,-25.747660747707574,236.54192987011137,E,E,-8.162874434385678,A,B,0
Widowed,F,51-65,E,E,78.59693828948355,65.33015706054482,A,-203.50586520986624,B,125.53132415333519,E,-65.1281090076296,5.777810091724775,B,B,79.1269150377471,C,E,1
Married,Other,65+,C,D,18.674626835299005,-11.37239344938458,D,-60.510822052339755,C,92.82670704444513,E,-41.76114468352001,-137.4082893372558,B,D,108.55411775459633,A,A,1
Single,Other,18-25,C,B,58.25782818668949,118.57876020620877,A,94.79901645193742,D,-10.402366433706645,B,370.0851571395338,-2.9293742017058624,E,C,-72.54698930900287,A,C,1
Single,Male,36-50,E,A,126.9969643349831,145.98595230197623,E,14.20615887677569,E,-79.60219739637272,C,99.51110853586346,-27.734281761036222,E,C,-73.16693479900839,E,B,1
Single,F,18-25,D,C,-2.222536583130573,-8.304714512779892,A,218.81738744373908,A,-156.65826436684134,A,-156.49852167592408,96.59731622562107,D,E,105.18916089378254,B,E,1
Divorced,Other,65+,B,E,35.34965073769747,57.34586134855343,B,35.74162479209426,E,124.39118037722415,D,152.29209658000335,5.789406530996196,C,B,35.61854254434102,C,A,0
Divorced,Male,36-50,E,D,146.4796124102982,19.09117440270057,C,28.59317271759721,D,-8.162019054647713,A,-70.46092801475828,-4.911566105188655,A,A,69.38610156848122,B,C,0
Divorced,F,18-25,C,D,-24.81682345510982,58.38384682174404,C,-17.15018996631036,D,-66.92461902529537,C,157.35945281384753,-117.0437609158951,B,E,169.93858184877416,A,B,1
Widowed,Female,36-50,B,B,117.60953777506253,39.748774756667366,C,-54.39033240855595,E,149.01516183493487,D,-173.61886513337998,17.737235164553265,A,E,32.913141150831244,E,A,0
Married,Male,26-35,D,C,31.717636969883113,-83.36066824871435,A,30.983988697342312,C,54.793019044610816,E,45.511066917250794,146.66291863709563,C,E,14.443390052369084,E,D,0
Widowed,Other,26-35,B,B,-81.63179965506833,71.07333367918959,D,7.231805515212823,D,104.3628692372672,E,63.05580465511946,50.99895411801021,D,B,160.18690151294976,C,B,0
Married,Male,51-65,E,E,-17.171372824707056,62.00468212061947,A,86.6679078321724,C,-101.99421961680164,E,-10.272888655811938,-91.08776354844956,D,C,-9.7003522294528,A,D,1
Single,Non-binary,51-65,B,A,123.80556913840381,34.51881471421872,B,-9.052920061816387,B,-17.334962026991228,B,-40.873563517286534,-61.959354022378285,D,B,-63.8191413828619,C,C,1
Widowed,Female,26-35,A,A,-150.61099038281242,-40.07701897439367,D,-9.470757159087249,C,107.29231936975484,C,12.274481847051316,67.32594325487632,C,E,-57.86508314493693,B,E,1
Single,F,51-65,C,A,-68.83235902009946,-22.087494123842497,E,-68.18978863246305,D,2.5176819077663852,C,-21.5588509512643,77.80648185098978,E,A,-24.17483179740898,C,C,1
Single,F,18-25,E,C,-247.89065259282862,-184.97894125173048,C,-93.76611781026149,D,-3.0524076218442864,D,-13.167996936192788,-39.247574877892454,D,D,107.67786662213783,D,C,0
Divorced,Other,36-50,D,A,180.60558193758138,-65.82360385512051,C,159.67420675098015,B,131.83016641644295,E,140.41676444688437,-165.22116204846017,B,B,127.32204826997126,C,C,0
Single,M,26-35,C,D,41.56041373504705,66.5620777448324,C,-147.11029169511514,B,-92.97364655139549,E,-70.86919971212939,67.8459179262086,D,B,-17.429092869047842,E,B,1
Divorced,Non-binary,65+,C,E,-141.90621875718398,-80.93680055433464,E,88.90165736584883,C,125.93958492797267,A,-55.814026388829575,-16.95032689419396,B,E,7.675318862556823,C,B,1
Widowed,M,18-25,C,C,72.80065364145088,244.3256766814791,B,74.24393968423537,D,80.92010094791439,A,46.030329369648584,35.51735697957506,C,C,67.01374559514511,A,D,0
Divorced,Other,36-50,D,E,221.08975430422853,-113.65780487416622,D,143.5548910135487,E,45.21444954833494,B,-2.2250871424111125,19.53760507828901,A,C,-68.56368253673057,B,D,0
Married,Other,36-50,A,C,3.026919633519929,127.32634999626691,C,-47.20097592524962,A,67.48658928004399,B,74.05304493649886,-26.47987088884764,A,D,-14.06633744258822,A,E,0
Single,M,18-25,D,B,28.455826669237588,-116.58328826755056,D,46.61914644716849,B,67.87939631586427,A,-4.867364973007483,-64.10263762652012,E,C,-140.53473878043923,E,D,0
Single,Non-binary,65+,A,A,-17.377967675109996,26.451310238789983,C,-82.51817040603714,E,-137.298698609513,D,134.46149011895233,-134.09710572096773,E,C,-9.997702622272351,E,D,0
Single,M,65+,A,D,-153.0178866104364,-28.453597742060882,E,-257.5540111826908,A,-115.45294434744385,E,-26.424195326350926,48.21897115174512,A,B,-26.757050290265678,C,C,0
Married,Male,51-65,B,E,20.040541737129907,-223.80995536913838,B,47.83351903857842,B,-71.91616562718828,D,10.817513659231839,-172.53883219599246,D,A,-29.268252655511812,C,E,1
Divorced,Other,36-50,C,C,-113.22311589918411,-173.18851618024985,A,-100.59904744564479,D,70.82161075465977,A,32.31139179717816,-121.42890651747929,B,B,-250.9269418681544,C,B,1
Divorced,Non-binary,51-65,B,C,19.173756104976558,-75.0504493161503,E,-62.498824381723914,E,-125.24673222247871,B,15.828254855348012,91.3157406784612,B,A,45.160262424719065,C,A,1
Divorced,Male,36-50,A,E,-13.0080294883028,180.62779899729387,D,-61.429620254660186,B,-128.37968518327165,B,-112.17079596887164,-8.681840973428583,B,E,140.4629778626332,A,B,0
Divorced,Other,18-25,D,A,106.138860182669,18.74241493399004,E,9.022120444371776,C,-17.710368513082038,B,-25.47870147298284,32.68491625070078,D,B,5.404404823077147,C,E,0
Single,Non-binary,18-25,C,A,-71.24891425497967,-119.48648780650397,A,71.99700782350399,D,107.07541157255139,A,-51.04313014205104,-19.532520513216237,B,C,34.88991486688354,A,A,0
Divorced,Other,51-65,C,C,-13.676123951410176,-114.7510324872712,B,-62.34172028492894,C,29.08262842807201,C,101.98905026185115,-24.99351681345723,C,C,-101.24012643749872,D,A,0
Single,Other,26-35,E,D,113.19991439166328,-122.3656769400318,D,62.204828336420015,B,169.37556131601258,B,14.272397586485077,-153.96753147815753,C,B,0.4456866079703681,C,B,0
Single,Male,65+,C,E,36.686296509598435,253.89726804103594,A,182.63425052413004,A,-285.4886277926292,C,-161.5893789431415,95.59357482466916,D,C,-87.35565453757718,A,D,0
Divorced,Female,51-65,D,A,-31.66268302755007,-15.495552513077993,E,-58.26278427298175,D,152.20944863925047,E,2.913151599801771,-77.85583079691783,C,C,114.46449435054808,D,A,1
Widowed,M,51-65,A,B,-88.88468492931581,-21.42226695776705,E,-109.49861123388604,B,1.1517483704837101,A,300.2115706429398,127.75122981370801,A,A,61.28568202741309,B,E,1
Single,M,26-35,D,E,-43.75464751494726,-24.616451271810323,A,22.71332758591455,E,-1.0127108769285698,E,201.31718160546242,26.21208454880484,D,B,-15.431763276802158,D,A,0
Married,F,26-35,E,A,-67.6437842793572,-158.25947060517493,E,-51.585881525422764,B,98.11143644250727,C,6.89644595594245,-81.5373650633813,A,B,-88.90950380307542,D,D,0
Widowed,Female,51-65,B,E,236.51082994766503,-67.7279617569321,B,36.70070368970362,B,-28.02964040937852,B,-95.6504443924559,-23.618486430216777,D,A,-16.630803707248294,C,D,1
Widowed,Non-binary,18-25,D,B,52.24007528931401,45.235588694883454,C,143.5279930258723,B,2.0030354554542527,E,-65.54607750526901,-68.95050693272869,D,A,-9.65796685096161,E,A,0
Widowed,Female,51-65,E,C,-222.5920793071288,53.67808638439513,C,-137.14042410401964,E,-92.09406435050079,A,-88.35235359474592,-68.08624582335108,C,E,-74.17974990383719,A,A,1
Married,F,36-50,E,A,191.93875876264158,57.545806469754766,E,-45.95031911637437,E,-32.75615173567803,D,188.49249874610402,112.46983307738985,E,C,110.3659008698241,A,E,0
Divorced,Other,51-65,C,D,-247.52598434107318,26.13213951783695,A,-85.50193501337448,E,25.86146795150987,E,152.6966571469886,135.75098826659953,D,E,-101.38175470598618,E,D,0
Widowed,Male,65+,B,E,78.86444513052702,-33.31047744095818,E,-20.00700247503729,C,-36.94935193087488,D,-74.79089794623829,-18.128547029324828,B,A,77.79462460217445,A,A,0
Divorced,Female,18-25,B,D,119.586605089348,7.433104390656446,B,-239.62068996614252,D,-6.027585809446768,C,132.78413325030135,68.12803703200841,D,D,-125.56161261825794,D,D,1
Married,Non-binary,18-25,A,D,-123.23100109800455,6.828421569181948,A,-148.6790377657165,E,49.17700508035998,E,-73.38997319440742,-119.28826722165786,B,B,66.34130430245195,A,B,1
Divorced,F,36-50,A,E,127.40493742964772,91.94916298701645,C,79.98538161703405,A,-65.88563673042889,A,-3.0673884223036763,-206.2148701790968,A,D,223.00539601232933,B,A,1
Widowed,F,36-50,A,A,20.378363239475394,-116.62489822225363,A,-35.16468520818122,A,45.73863968618727,E,-42.21047055920163,7.099263673313986,B,A,232.13697551688668,C,B,0
Widowed,Non-binary,36-50,B,D,-142.93589289159755,-101.3878757690082,E,137.74892913241655,A,48.57721908493622,B,100.46899013482135,-55.71611288615942,B,C,-124.07382735185742,D,C,1
Married,Female,51-65,A,E,-53.46531052403052,-19.121699635333755,D,19.074852025467067,D,-22.142406542036557,B,-1.7066195277317422,-112.00861996471832,D,D,12.958249526116692,B,E,0
Divorced,Male,51-65,D,C,90.47262980726528,-63.42905739361976,B,-54.413756358946806,A,31.510392114098252,D,-176.00796392354962,60.73113713769899,B,B,-30.282307133492093,D,B,0
Married,Other,26-35,B,E,-96.31888145487547,123.08784944784834,C,-61.04621320553895,D,37.93247809229557,C,-116.25294007395802,-163.59588846255474,A,C,-71.31131827819083,E,A,0
Divorced,F,65+,D,E,141.77179449299774,105.30777167963848,A,32.16053146178087,D,7.142066559475937,C,-25.895773553859456,-121.91612315418385,B,D,-59.253049360712396,E,A,0
Divorced,M,26-35,E,D,-36.114441437892516,-62.675340516766774,A,-25.958887656688734,B,-80.2898943710687,C,-98.3029972558761,195.07164634886493,B,D,117.50991187925482,D,A,0
Married,F,65+,B,D,-93.71339985360044,-59.23016345284668,D,-153.65702725784863,A,138.88451632250028,A,-94.01979000123764,108.92443609274396,A,A,203.7730552584798,A,A,0
Married,F,18-25,C,A,129.74836928961167,24.339692316937487,A,-10.9511975268712,B,-124.85588174866626,D,-16.05043634655427,0.15590420083245363,E,D,22.410892852057778,B,D,0
Single,Non-binary,18-25,B,D,157.1125618362613,83.31085298324041,B,-62.68333360783949,E,40.75746686991724,B,27.735285389739932,-2.7150355906365418,C,D,-32.8125634589056,D,B,1
Single,Non-binary,36-50,D,A,-87.60804082490881,-28.941864374642716,E,9.279787784282405,A,65.4885568075079,E,-160.750886966137,60.729860168634154,D,C,129.13555467409654,D,C,0
Widowed,Other,26-35,E,E,63.0448980676338,1.6315183507435844,C,37.60290698195682,C,70.0457383369206,B,198.57597264442967,-190.15765778876835,E,E,-104.47230928864421,C,A,1
Married,F,65+,D,D,13.460140610648205,38.873141873137165,C,-19.45892644506685,C,140.77612434124828,B,51.691803345249554,-11.327774185449892,E,D,-109.95322838194686,C,C,1
Divorced,Male,18-25,D,C,-173.00388918384266,78.79049701057984,B,103.776416162627,C,-139.91882702797852,E,-112.13418486807649,-209.2257552576852,A,B,108.94934205025572,B,A,0
Divorced,Non-binary,65+,D,D,41.333392948388656,-70.04392897960838,E,66.09251544598061,C,-263.71984624490665,C,69.08115789281932,22.06511495061828,C,C,-16.7111386326164,A,D,0
Widowed,F,51-65,C,D,-148.31236133708268,65.29252988996818,B,88.01665819820016,B,-107.55245742208723,B,-127.77456486532863,12.227654329689093,C,C,-110.85983695150155,C,D,1
Single,Other,18-25,D,C,-128.1339442842582,-5.992298520429302,E,-34.87628943182983,A,48.62292112785694,B,120.20187266522173,-101.62123231722929,C,A,168.1528577385993,A,C,1
Divorced,Other,18-25,A,C,204.85184458498034,54.98324996241851,D,-29.555038655249895,A,-29.92269278881906,C,120.34880146144215,150.43948786472734,E,B,-129.82013890668668,B,D,1
Widowed,M,36-50,E,B,-94.769815369005,-208.95369798655312,A,-201.3282753732101,B,-98.62742947434269,A,-160.64838963098563,-59.447107026822856,D,D,-292.34637272075037,C,A,0
Married,Other,65+,A,E,143.0212106108018,-117.37483222648082,E,61.37380181570603,E,-95.60288449450522,E,-153.75870531537223,-79.34293772759645,C,C,131.1517556342939,D,D,1
Divorced,Female,26-35,D,A,-30.174754512162323,-97.51370965586528,C,51.13990406986921,E,168.2338778513559,D,-178.90958097089714,-5.2231876889576245,C,E,99.7526974195534,D,D,1
Married,Other,18-25,D,C,-74.97119798998021,-52.05706831063344,E,-204.70365542809267,E,-70.49989095707015,E,-106.52715672474066,-106.44351724558467,D,D,-110.19939415539446,C,A,0
Divorced,Male,18-25,E,D,-4.391893754324556,-112.72478339055132,D,227.21271359031024,C,-168.61615507757736,C,-34.6160418712377,-157.80764104296634,E,D,81.52942053498306,D,C,1
Widowed,Non-binary,18-25,C,B,-139.62360091817848,59.0640439512711,B,-121.44741239940804,A,-35.17182803427474,C,84.4158228340367,111.8013475244639,E,E,19.998170947683107,D,B,1
Widowed,Male,51-65,C,E,166.47076318771633,-111.21968001618183,C,14.005138410974302,E,-103.94748520842177,C,-142.91693955256082,-15.164328357520182,D,A,-6.569950798715896,E,A,0
Married,Non-binary,36-50,B,D,37.276357603297015,-183.9919825526114,C,164.57809706639966,D,132.5151442074076,A,204.95931856487317,157.04419458631563,E,A,-188.63067160525569,D,E,1
Widowed,Other,65+,B,B,-99.89973413749341,-139.18245691477307,C,15.137157174731975,B,91.88485044790694,D,-139.83225188417688,-130.8793963366646,C,E,126.91179651706564,C,E,1
Widowed,Male,65+,C,D,36.07590453762371,-26.191547750676197,A,-0.47067266148470305,C,44.906571293869845,B,-251.93436004413977,26.2576769145264,E,B,-82.56443827527808,A,E,0
Divorced,Male,26-35,E,E,178.4181072365499,-177.9725308441933,A,137.75740161740296,B,-82.26195528455153,A,-120.22836544109572,213.6795698535396,D,B,54.34873577122183,C,D,1
Widowed,Non-binary,26-35,C,E,-61.189560663312605,-226.1275826493637,A,235.2802781816718,C,10.207414097759422,E,21.29247413353285,69.20865948732265,D,B,-59.85954517605643,D,E,0
Single,Other,36-50,B,A,-182.90465794952254,-2.518490991645354,D,4.952494227041391,B,89.66603797905003,C,-0.023342319429791807,10.068365839210385,A,B,-136.33750846917852,E,E,0
Divorced,Male,51-65,A,B,3.689101121105376,64.9409046259392,D,-69.96089009018887,C,-76.93567305760133,A,-68.3835170985753,152.15953054325334,B,B,27.708629677000733,D,C,1
Single,Male,51-65,E,A,-116.55784840631912,10.72922482454543,D,38.750115029802764,E,-58.827681770581954,A,56.9466371070771,-66.67517598454009,B,A,57.69435257991996,A,C,0
Single,Female,51-65,B,D,-106.97309580512919,-95.81122736809947,B,79.52681129229798,B,-14.101000688196185,E,-53.31203569464316,-120.15281042554568,E,D,98.11861036240134,A,A,1
Widowed,Female,65+,B,D,-12.853746984211728,88.17805435197671,B,-16.132514891059152,B,104.05414662909682,B,-32.02809089945223,-103.60595714112198,C,B,-134.07333464269118,E,C,0
Single,Non-binary,36-50,D,B,-18.952977026224094,62.37176379821878,B,-23.327388154955468,B,61.25774400111295,D,-77.12869347053312,78.48638898845078,C,D,90.81314898410886,E,E,1
Widowed,Female,18-25,E,E,0.7400511746530537,80.01065805186414,D,-73.96339921270493,B,7.316207033641571,D,-43.01500911292571,82.12015411430258,A,C,-30.330599801317476,E,D,1
Married,Female,36-50,C,D,-74.6292484724483,28.72413420704536,B,71.40094332272609,D,-113.24249975538405,B,-28.384357913072684,62.7881634483627,C,A,-19.050053198524054,E,E,0
Single,Male,36-50,D,A,130.5707930331214,19.450731738043803,B,-23.345154081556522,E,120.2509843268748,C,104.01782460482116,60.29651707397944,C,B,29.7375904763229,E,A,0
Married,Other,26-35,A,A,-160.83913665392032,-73.78687054687452,D,-43.05123468440968,B,-32.838945721619645,A,-114.51904522783036,47.8193497130171,D,A,148.04990998148438,B,D,1
Single,Other,36-50,C,A,-91.63528039597388,36.31971411146904,E,162.13914653050517,C,48.686132880488906,D,-102.16150035139438,49.61130005122607,E,C,-68.55466921923461,A,A,1
Widowed,Male,26-35,E,C,114.08814581912863,50.59578831659329,D,32.791896695298064,B,1.7085784737272853,E,46.46881943588587,-76.5745227232061,E,C,7.174037090814413,A,C,1
Single,Male,65+,C,B,-95.32152405661385,-205.0750407805874,A,-35.66819337538033,D,-61.55510458829977,B,52.59899026234239,116.05111419382644,B,A,-12.74618782641905,A,D,1
Divorced,F,18-25,C,C,-6.202010540409681,-53.46257484320742,E,-19.42101514433524,C,-182.90239946073254,E,81.76163308580684,77.73260795577247,D,A,1.413811271143303,B,C,1
Divorced,M,65+,E,A,1.3803176036704252,60.246416568750284,D,9.405910870723,A,120.48813414159429,B,116.23043113281221,105.40851049215907,A,A,-95.69310918398382,B,A,0
Married,Female,18-25,D,A,12.693000315353151,123.86627562843637,A,-82.55964320695821,D,-101.27046778286231,A,146.07894844506987,106.14540837042608,B,B,-16.384499360465348,D,B,0
Widowed,Female,18-25,C,E,-23.830919784026538,-66.12001044262517,B,41.778484495418304,B,5.1986683711658515,E,-48.83473764087438,-11.965935062797652,D,D,87.2866807435871,D,A,0
Widowed,M,36-50,E,C,-120.50746343758793,-33.00723051415474,E,107.96500934695258,B,-105.19349966085068,E,83.51976341589045,-145.70055235267805,C,D,-67.12045393363042,D,E,1
Widowed,F,36-50,C,D,140.29730992576427,88.81909569742248,B,34.95556265705719,C,-79.57723241262671,E,-64.91354964437629,54.54205245500838,E,A,-1.679875550876522,A,A,0
Divorced,Other,36-50,A,D,85.89108374989453,-18.700295845334757,C,-83.09528544425812,B,-32.169953544750754,C,76.96604530380033,-5.239538728639486,A,A,-93.71102105011049,E,E,0
Widowed,F,51-65,C,C,4.8434958303750815,-100.18170514127095,B,0.5877348731197883,D,139.05267068661365,C,77.85204160877672,-16.35332933162072,A,E,-119.63615260108485,E,A,0
Widowed,Female,65+,C,E,92.15337984123421,-82.29963271958431,C,-17.56861835469646,C,32.695464453285425,E,141.32447243590883,178.64012910956868,D,E,-28.53610222144099,A,E,0
Widowed,F,51-65,B,B,-102.90186761102946,-169.48097851757632,C,-24.870146914881165,D,-56.095197603680965,E,-71.43327116692137,-36.4102156505108,E,A,-158.6761899336201,B,B,1
Married,Non-binary,36-50,B,D,92.23064872266124,-64.15905637054973,C,-115.8204351499191,A,244.0860315217095,D,70.46826560541069,-81.84706718660176,A,C,213.14270415483202,C,C,0
Married,Non-binary,51-65,D,C,-59.69674302076532,32.90641004710139,E,-91.42948823148616,E,-60.85305809406522,D,-27.16800229828244,-108.10126100930977,D,C,25.576810658488142,B,A,1
Single,F,18-25,C,E,-17.47319278498592,100.39229437218746,C,43.12774839346705,B,-124.57328624719663,B,-177.6161362116852,59.974163175555894,C,D,-57.166951322269476,A,E,0
Divorced,Male,65+,C,E,-150.38323988836905,113.5920909249515,C,35.85183517188933,E,-128.2034103309222,D,108.81949219087332,-127.9142497285033,C,A,210.3051903757321,C,E,0
Divorced,Male,26-35,C,B,113.73606108608492,-96.44374119196867,D,-260.4070155518654,B,-108.86555920110894,B,-22.2230644918613,50.98211072070902,D,D,27.52735169942379,B,E,0
Married,F,18-25,D,D,105.94618402275975,45.51779383021791,D,78.3896887738719,C,-33.147803072970895,E,51.327988141561946,30.618333927362972,E,B,56.56773384177387,C,C,0
Widowed,Other,36-50,D,B,59.25232552278563,-118.97548952537664,E,27.513005101604453,C,37.417228585243755,D,101.63132966306566,-126.59573577377698,E,E,-228.45174927719017,C,E,1
Single,M,65+,A,B,-74.06056698445032,-97.8048401313954,A,18.10892116022974,B,-70.56839716520317,B,22.489922681690622,-25.894785349617,B,B,-96.51710789107166,D,A,1
Married,Non-binary,26-35,A,D,164.55566521964354,52.65693974064691,A,57.41668534682817,D,21.405081082107845,E,-176.29845508620468,-12.92732482458184,E,B,184.47042484000616,D,D,0
Divorced,Non-binary,65+,B,A,-135.1240791653299,39.93474484982901,A,-179.40159665060787,D,-33.562998720720124,E,83.22642938232521,68.14873981411854,D,D,64.3715938801241,D,B,1
Divorced,Non-binary,18-25,E,D,-62.89380097576808,24.49781327649975,E,-45.10359759381989,D,-233.25688232474374,C,-63.78497708870617,45.37042159175696,C,C,-51.51355347225377,C,B,1
Single,Male,36-50,B,C,-22.37424926838998,-103.3213798581111,C,-45.89812438769387,B,-7.437876605820547,E,17.880539423161856,147.31650208074507,D,B,32.416237564772324,B,D,0
Single,M,18-25,B,B,5.958106933133418,-45.39751357078644,B,-61.70377851989207,B,-39.78998129816608,A,-77.9558464521851,15.042205083805834,E,B,37.35186098274823,D,D,1
Divorced,M,51-65,D,E,17.810444843596727,106.82895483472284,B,-21.34806710339466,D,163.1559475017234,D,-53.66712032140314,-66.59685280763146,A,D,212.6868694799392,C,D,1
Widowed,M,18-25,B,B,98.91292837826857,22.70099073835737,A,87.30323556210442,A,15.578485869862014,B,-222.120970587661,13.645224494914723,C,D,132.68936908549313,C,C,0
Divorced,Other,65+,B,D,-1.9061115700012936,-26.31347816966588,D,-45.482726058791236,B,64.40809483890416,E,-159.1173116066587,-145.04102698773335,E,D,-70.81581483941505,B,D,1
Widowed,Other,51-65,A,E,25.387883365538432,28.806078282995077,B,9.340936133413086,B,-65.89827546969353,D,24.930886966500502,-184.23473291053318,D,D,-185.78412258527416,D,A,0
Married,F,51-65,C,E,-96.20945240444284,27.94589222976714,A,205.99736747392834,D,72.51443148092125,A,-186.17558280398225,-129.18889724673693,C,E,128.27361517505773,E,B,1
Married,Female,36-50,C,D,-66.67394963192416,-74.14514483642813,B,233.23411313068533,C,16.239665873714358,C,5.4639154422213165,159.65105734709147,B,C,-76.83391974147769,C,C,0
Divorced,Female,26-35,B,B,18.876884144199927,150.78357695384793,C,-35.51001610902442,E,-85.39251974761869,D,81.51443903342827,-67.035793553597,D,E,-133.68638753921437,A,D,0
Widowed,Female,65+,E,E,99.1590499994248,-14.791668362541156,A,-65.25043940795115,D,-11.027460944251818,A,-112.84758261280355,35.821870553180524,A,A,-82.56642660621264,B,A,1
Widowed,Female,18-25,B,C,7.800870778643835,-93.48276230164397,C,-22.478283114602903,A,4.882693829884949,C,18.354909232692968,12.268787499297442,D,A,46.69656895367723,C,B,0
Married,Male,36-50,E,E,215.66712403238773,146.8522595170609,D,285.7960961450525,B,-19.336104630905577,A,115.54075097462584,22.74116794299605,B,E,-92.41029156954764,E,B,1
