AgeGroup,disabled,Religion,race,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
36-50,Mental,Hindu,White,E,-56.48310122875972,-31.213702364840085,C,-162.23976246228142,D,149.9653108290427,163.90732331450252,B,-19.265406161720254,E,C,1
18-25,Both,Muslim,Black,D,30.539256587982326,14.981117573248975,E,2.7353187040874105,E,-28.8655456980771,104.87971671513634,E,71.99642173845548,D,D,0
51-65,Both,None,White,E,-232.55673282099926,143.98249591298745,D,257.91733774807,E,-116.75212878773439,27.527056966518632,C,56.49240576639445,E,D,0
65+,Mental,Christian,Other,E,4.481170155503557,90.39686372165954,C,-73.0898224498653,A,-181.9977816138025,160.5793442307058,C,91.01609560947016,A,D,0
36-50,No,Buddhist,African American,E,140.28084658841385,33.42284505772309,C,13.852567964921562,E,61.158724097658514,-0.20109522588837395,C,-18.777072204276518,E,B,1
65+,Mental,Christian,Asian,C,-112.39621416337732,15.653715238440402,A,8.681664218192674,C,-42.79315404233229,-114.26024541978465,C,108.86306126017146,D,D,1
51-65,Physical,None,Black,C,111.99429115114057,-127.0130869072579,A,-37.462650404899364,B,6.7342440808649675,-124.39670621438982,E,217.9672488987568,C,D,0
18-25,Both,Muslim,African American,C,-84.63810374157661,-20.506910808687536,D,101.95618402304869,D,-98.17920174478934,-88.31306566380856,B,-100.84604537951964,E,C,1
51-65,Both,Buddhist,Other,D,87.71539254993773,-83.79625840370838,A,75.2530863141079,C,31.3358196146727,-36.42477547446338,A,-96.57181408230278,E,B,1
65+,None,Buddhist,Hispanic,B,48.2583457680607,145.01515177505945,D,-136.19367619794156,C,96.73022695157624,113.45310763441863,E,-55.27636946974796,A,D,0
26-35,Physical,Muslim,Hispanic,C,-37.07983924337858,-24.115959961908047,B,-34.91559033730737,E,83.19650395181894,-0.16834499812880388,A,-189.10369432107845,B,B,1
51-65,Yes,Jewish,Other,E,-120.24179361105894,108.46881924002112,B,-23.885046411278687,A,170.70164126097126,102.14532197917016,D,-27.607291970835906,C,D,1
51-65,Mental,Jewish,White,B,-140.99491658760476,-57.50456133131014,E,-102.60194768502706,C,-65.64943764755714,-115.25507800362185,E,-92.78482058645426,E,C,1
18-25,No,Hindu,Asian,A,-0.6214852874024683,91.5160233601841,C,-47.337941731352984,D,153.9068421150268,-187.41530895212813,C,94.80925493350937,E,A,0
18-25,Both,Hindu,Black,C,-11.424355522729126,86.17041453836053,D,121.80960152304262,A,44.50222801061934,-14.500904124898174,B,-5.151735435138981,A,C,1
18-25,No,Hindu,Other,C,-53.49420332492969,109.19837283829106,C,-8.883603046536507,E,42.38437948049107,-19.837208212265104,E,-68.83189629766268,D,B,1
51-65,No,Other,Hispanic,E,-138.13953956780222,50.92183756222967,B,29.75670569786541,B,149.185229030943,-60.71905711739433,B,-62.467731936509566,D,A,0
26-35,Physical,Buddhist,Hispanic,C,-79.70770725085985,72.93373519450908,E,-188.9836559971947,A,10.248088199823272,45.06794001134554,A,-40.37607506175412,C,E,1
51-65,Physical,Buddhist,Asian,E,29.568645468155385,-12.573748192683261,B,-95.0232791039916,D,-54.87838255797676,-93.35214342842984,B,58.58442771375704,B,E,0
51-65,No,Hindu,Hispanic,D,45.60630361307119,-27.55810225602133,D,-173.92363045376106,E,-61.02118064853315,63.687495859603395,B,90.7595297526507,A,B,1
36-50,No,Hindu,Black,C,-14.767562076703156,93.30752311437269,B,229.9258141631208,E,69.67297584642472,-97.93399187778543,D,184.6940528534916,E,A,0
36-50,Both,Hindu,White,A,182.8104903194397,-136.00374748474943,C,17.546126430429148,C,-52.89587630808301,-83.26004809426043,B,-93.8446220413081,A,D,0
65+,Yes,Christian,Other,E,-172.64397802390042,-37.494627706370274,B,-169.13757222083166,E,-51.806112463648,92.88949199847873,B,9.377697517091924,B,E,0
26-35,Yes,Hindu,Hispanic,B,-109.84901169226136,153.913900297454,B,-200.6342609119387,D,13.213101085406636,-198.41779619374176,D,-147.03421826836527,B,D,0
36-50,Physical,Christian,White,A,-26.62567437956143,-33.10779059548793,C,51.238607819145,B,-46.138942633559424,-35.43342146694765,B,-116.24561864828082,E,B,1
36-50,Mental,Jewish,Asian,A,-16.391007877267906,25.106581924883375,C,-78.87773659529323,B,37.073209702790564,-184.56774353880502,A,-113.8777062439981,B,C,1
36-50,Physical,Christian,Black,B,-47.52448670350197,-119.76022247554636,C,111.97832261980393,C,45.46525248552516,-91.07911431363354,E,2.234487748552553,E,E,0
26-35,None,Muslim,Other,D,31.130321910391785,-29.05330846888374,E,-31.44952438318529,A,-84.44927333829084,-53.23866327334598,E,64.61897848087494,B,C,0
26-35,Mental,None,Other,D,-125.05556970624335,119.34601885181837,D,-104.99438010101385,D,-86.41511721272582,-89.37402697662151,D,26.332854423474917,C,C,0
26-35,None,Muslim,Other,C,-36.96679451681468,-91.48521429200147,E,-49.448648784012875,A,-113.61896458274492,-124.250530120468,C,-245.43558165701586,C,E,1
51-65,None,None,Asian,E,-44.07415745784381,105.28480781138596,A,-4.546624723448795,C,124.02652078599718,34.41830638283182,A,-45.6564627727951,C,C,1
26-35,None,Jewish,Black,C,164.46836036649023,-81.58333958464821,A,91.2204238337222,C,30.98070457472603,-29.585074136168128,E,-94.19140939074303,D,C,1
36-50,None,Muslim,Asian,A,12.40943946820888,160.29499289601011,E,64.81094508361917,E,46.43193500486391,-5.666375118541154,C,132.19156660061046,A,C,0
65+,Both,Jewish,White,D,59.847279512250864,182.55338368009478,B,25.5676345271149,C,-59.5545234801775,-194.258336030438,C,80.62692284480525,A,D,0
36-50,Both,Other,African American,D,19.584907372261753,-34.49739879725501,C,-34.30553090763288,E,-51.63350168848429,-120.16907105722095,C,-37.14743671413481,A,E,0
18-25,Physical,Muslim,White,E,-26.729410134328642,118.89991884957345,C,-141.8950134391874,B,-240.1809460018127,257.3294324717767,B,40.484049551092006,E,D,0
36-50,None,Jewish,African American,A,-117.98075239355563,-29.497533035715325,E,120.64413472435645,B,38.75002027722995,19.165542023223427,B,22.955153243342608,B,C,1
65+,Mental,Buddhist,Asian,E,87.90732493713857,-24.392989286753934,E,40.16155378446179,E,28.702800186672196,-113.39535964688572,D,29.676459640325515,D,C,1
18-25,Physical,Christian,African American,D,-13.483761074537462,38.740708072992156,E,-65.41709698950777,B,86.61571501294966,116.71739782725234,D,0.03152126278188719,D,E,1
36-50,None,Other,Asian,C,-12.362656643344879,81.3426589392274,A,28.92111330531581,A,-17.620950331227903,-15.003376993640224,B,-14.386985634815952,A,B,0
18-25,Both,Jewish,African American,D,107.83823973589406,-81.17873567937359,C,60.02631431413123,D,75.07313498339495,80.77293413833854,C,6.955084889885627,B,C,0
65+,No,Christian,White,D,3.969966980910404,26.993165949329107,E,-25.944517808687635,C,-130.95696579679395,-35.17608435911131,C,94.63237679771017,B,B,0
36-50,Mental,Other,African American,E,-153.09494147081725,34.9666344164588,B,-50.404517971774496,A,20.77788676624425,-147.44647718204655,E,-200.41443974594503,E,C,1
18-25,Physical,Buddhist,White,D,77.78410078180332,29.3255679510854,D,21.5039910426831,C,-27.453652234139536,127.56716083708253,D,-109.42198612894363,D,B,1
36-50,Both,Other,Black,B,126.86071833191599,137.79315790071576,D,-181.6180381499107,B,96.68418791441457,-85.71143302829336,C,-134.7464660699537,B,A,1
26-35,Physical,Hindu,African American,C,58.49275060964534,26.937044095564953,B,-87.21808189982906,D,14.799472142416622,106.53743856283637,B,61.412394697930694,A,A,0
26-35,Mental,Jewish,White,D,102.02142863002763,81.19988058009872,B,63.207234396571245,D,-27.964170782203684,152.18789745550836,D,151.41853327853886,E,B,1
26-35,Physical,Other,Black,D,-57.796048991515406,17.110476901985727,A,-20.797046260764496,C,132.8346012067999,63.44341892205102,C,178.38111805088116,C,E,0
51-65,Yes,Hindu,African American,D,-42.4373429821829,-17.917050934390772,D,-119.52794096452739,D,95.42198445151845,-71.01298666096784,A,-51.00853388736887,C,A,0
51-65,None,Christian,African American,E,41.65869095942046,17.145500774189486,C,30.646020597186542,B,26.528099588037136,-122.11327704944763,A,163.27004374470067,D,C,0
51-65,Mental,Other,Black,C,44.63091945689831,138.43672841251205,B,-71.85836247619393,C,138.42520161125898,77.1059970449752,D,3.376436731052195,C,D,0
18-25,No,Muslim,Other,B,10.698862270710684,-60.63672812110376,E,-155.12052524963076,D,-90.55143415465963,-114.35049792372016,D,-6.288939584771909,A,C,1
51-65,No,Other,Hispanic,E,-57.91411896298134,-74.17058744751775,A,87.39976294514177,A,-74.32852973480426,-138.96610647429873,B,-70.32394600076015,B,B,1
51-65,Physical,Jewish,White,A,92.50365468661577,-65.3623663498566,B,43.73051315643624,D,41.43338038994724,34.67123279954678,A,-4.120731771346745,E,E,0
26-35,None,Hindu,Black,E,-25.699408056345185,-59.70473473324963,B,-92.08167679965801,C,-7.95945098444752,-81.24018318135285,C,27.656392811084334,A,D,1
65+,Yes,Other,Other,B,-27.02512537998719,-60.46215716799138,D,-247.04795382693055,D,91.23775177696838,5.745494556501321,E,49.596144231214616,A,C,0
51-65,Mental,Other,Hispanic,D,-75.43306098268432,132.76394629592275,C,47.617513848939204,C,2.771761756613169,-137.7805538088149,C,26.916028382536787,B,E,0
18-25,Both,None,Black,B,143.85348556979014,-83.21262796003815,C,105.99401474463595,E,-65.5156036166288,34.03211570744161,D,-51.96000651513286,D,D,0
51-65,None,Buddhist,African American,C,-26.287377206768635,144.0647518945687,D,-213.01963864245198,B,105.6724152936171,75.57139526051688,C,-68.10986084966822,D,D,0
65+,None,Christian,African American,E,-45.318567302873404,51.053813971024866,A,-138.87588269240186,E,-108.08964714099962,78.90052110495034,B,49.55377516638643,D,A,0
26-35,Physical,Buddhist,Hispanic,D,-125.2142760332936,1.6756392375189821,A,30.594988682066266,D,129.18711541917506,-6.926925774492705,B,142.76135288299264,D,E,0
65+,Yes,Jewish,Asian,C,55.22386271950589,0.8569752812638064,A,183.2527274737908,D,-62.65770310253569,90.51815211151849,D,-236.86212842807294,B,B,0
36-50,Mental,Hindu,Asian,A,66.27367809037995,131.15099420675992,A,-4.660977640279975,C,158.60218481825459,85.31378366424208,D,91.29024164281556,E,A,1
26-35,Yes,Jewish,Black,B,37.975017891939196,27.82655558173357,D,-4.097257952816287,D,-171.15098634787307,-50.93544716179345,C,-10.681900694492228,A,B,0
65+,Both,Buddhist,White,D,-29.925350108342315,-22.622703637467588,C,-70.94378025841748,C,-90.61396306477809,-213.05276251113398,E,44.70712316510494,E,C,1
65+,Mental,Jewish,Black,D,-35.1836833818207,-23.065421807809393,B,12.989682775393257,B,91.5723808491676,79.5564065042777,B,33.436030737138225,B,A,0
51-65,Mental,Buddhist,Black,A,0.37135591774331156,111.90922209955374,C,-76.56255294515837,A,134.28962207932557,-93.50046733737243,E,-59.11050186719583,A,D,0
51-65,Yes,Christian,Other,B,-96.99741379714703,99.33720814870466,D,-174.0516881045129,D,-33.62267544157712,40.48599732058371,A,16.116368618296566,D,A,0
65+,Physical,Muslim,Other,D,-22.296226359022988,-45.55229400273315,C,81.16216944751456,D,-85.9852622837736,-90.42674685861978,C,-68.19052344311791,A,D,1
26-35,Yes,Other,African American,D,-47.263278567347264,-96.96845394640336,A,-137.4783234798952,E,23.515218974721066,-50.79363460232529,C,-54.52834034055076,A,E,1
51-65,None,Muslim,African American,D,66.19199550973698,-51.796054704235104,B,79.59098090806125,B,121.19289404795136,24.34102015370419,B,80.98548823964909,A,D,0
18-25,None,Buddhist,African American,C,-11.79193335201598,34.25456229316701,E,-5.687787649009577,B,52.40807973422733,-201.7598604083546,A,154.08318287299977,D,C,0
18-25,Yes,Muslim,White,D,117.05575818000851,-74.51567514844571,B,121.01675548365174,C,22.776662682645068,-37.32351219573649,D,95.50675304775204,C,D,1
26-35,None,Muslim,Other,C,10.440280218738893,89.1098211682738,D,-54.80817046771913,E,98.24199081991011,51.06583892856039,B,-83.07707971545985,B,D,0
65+,Physical,Christian,Other,E,77.65044693330839,-35.953655819738955,A,-94.4153825403351,D,104.18243594580574,159.42716431978857,E,118.69147771037736,D,B,1
36-50,None,Jewish,Asian,B,67.71976284157924,-117.94636690440355,C,-0.9170462234707234,C,23.94856997860012,-35.391436918132655,E,-3.5460669070234743,E,B,0
36-50,None,None,Asian,E,-2.3134355674432507,204.21557807507753,C,-248.6605243891776,C,-41.54237284704333,-59.89100060565244,C,-204.7010861818958,B,E,0
51-65,Both,Jewish,Other,C,-31.833169890960715,61.09570276947791,A,148.08197110123513,A,-12.976036223458976,-118.63278255924399,D,64.27390124805561,B,B,1
26-35,Mental,Hindu,Other,E,73.88259103905173,121.8499585255336,E,-44.20617081393601,A,99.33358934951511,3.6420236136787105,B,79.17946929485697,A,A,0
18-25,No,Buddhist,Other,A,50.65246360794846,-140.57013267559904,A,-13.278370804050995,B,-67.89837104318292,-113.656254301248,B,-180.76785630070765,E,C,1
51-65,Yes,Hindu,African American,C,-75.03837620331333,42.82475528352492,A,-7.298689397866119,D,-85.20385927284069,-12.785211892921774,B,139.8687557680135,A,B,0
51-65,Physical,Christian,Asian,D,-106.3379537370116,46.93061987650467,D,-112.6738081112342,E,158.83344418041116,5.086646507328089,A,-282.84669254860637,D,B,1
18-25,Both,Muslim,Black,E,-0.2851534879968171,138.86234288715173,E,-158.27186590619283,D,-63.38732672721294,-91.96470702784411,E,-25.79833207490046,C,D,1
18-25,Mental,Christian,African American,A,-52.83839055633377,159.9199666102939,E,-164.55386225844987,E,76.94767058602623,78.38014128689396,D,89.18322280444968,B,E,1
18-25,Mental,Muslim,African American,B,18.116552830396678,-148.13907833449994,C,-246.98585750037518,A,4.313827028632205,-100.1897042712405,D,74.4036477277125,C,B,1
65+,Yes,Other,Asian,C,-84.27325831630445,-21.365386103459176,B,-1.9131148674974063,B,34.656084050438935,-117.58106083784821,E,194.22406943007888,B,D,0
36-50,Mental,Hindu,Black,B,17.415191364849353,-22.025825036630337,B,-24.055753086288753,A,13.952258570312301,-31.60767206923737,A,115.8319457146671,E,C,0
36-50,None,Christian,Black,B,-4.314157167595398,-67.62286918709124,E,76.53944147052964,C,42.611489716426284,-11.874978533696517,D,37.61391039605987,E,B,1
36-50,Both,Other,African American,B,-52.10384103179982,-12.283520054351069,E,142.48722971000677,D,15.57816988182387,-82.07266922038748,D,53.57166530250805,D,C,0
18-25,Physical,Other,White,D,-72.76244710838647,-20.394706793473755,D,17.951956397283304,D,-23.88255055253266,76.8792287591264,D,67.09920963539724,C,A,0
18-25,Yes,Other,Other,B,-13.614151814595902,-94.21434283572526,B,-34.10037601063288,D,129.2200270232001,-110.92868749292566,E,18.354027914786624,C,A,1
36-50,No,Muslim,Asian,B,-67.97738947489785,99.28807398195778,E,-150.52455903547147,B,-35.283283513517354,10.415924057385432,C,-29.633237691819915,C,E,1
26-35,None,Christian,Asian,D,55.3338503988049,151.50198371028895,E,-90.33550218561112,E,-214.86346046740127,66.49010837005689,D,95.53119868672746,C,E,0
18-25,No,Jewish,Asian,A,11.638517158552485,12.28617328060165,D,-204.6360637379876,D,-170.8256612674854,62.01888055650695,D,-13.61375880090246,B,A,1
26-35,Mental,None,Asian,C,-11.802984284693057,47.885482165039676,A,-81.83042760468628,E,22.457053105897796,-149.2688153861107,C,-130.9230370349371,B,E,1
36-50,Both,Christian,Black,B,1.4129601671228553,102.79880536069253,B,199.00620649144767,C,65.1028111977189,58.11296664083575,D,49.597064567260105,B,B,0
18-25,Mental,Other,Other,D,149.64979665801513,-4.8430968315796905,B,-99.87124161372795,B,-10.970116359429783,68.30278057844166,B,31.837793025219955,E,E,1
36-50,Both,Muslim,Other,E,-86.75912266253167,-73.81740260534511,C,-195.66086191462,C,128.71731997998168,80.49309461211274,A,-156.66809061234815,C,E,0
18-25,Physical,Other,African American,D,95.43561401497185,-144.8394142839323,D,3.6671527465211273,D,158.08203028212588,-201.83186415510653,C,-24.434313427958188,B,E,1
18-25,Both,Christian,Asian,D,85.9043114814797,40.58446519199555,A,-37.76379530748099,E,21.912666883425942,-12.579857852578868,B,171.47573280995255,E,A,0
18-25,Physical,Christian,Black,B,-73.78451673245799,-223.00144215307532,A,19.906389637663732,E,-44.681146809503225,24.00672969100257,D,145.93599323204367,D,E,1
36-50,No,Jewish,Hispanic,A,180.97166787995423,57.69143830465219,D,70.13352321028613,C,43.72141307562089,-37.44441465433409,B,-97.91674642680866,E,C,1
65+,Mental,Christian,Black,B,21.097870707681494,97.54292223142879,A,-28.962212625780854,E,-149.20208446784216,69.8434221478891,E,12.377875539007219,A,A,0
51-65,None,Muslim,Other,B,25.034527659107564,-67.65595120590503,D,-85.62867491679185,A,122.1960833573901,-184.47371242126533,A,113.39991341244735,A,C,0
65+,Yes,Jewish,African American,B,-25.83055706108985,60.416401006095285,A,116.98609244662117,B,-80.01415795986266,-37.49783718972838,D,-60.29000232327086,B,A,1
51-65,Yes,Christian,Other,C,56.80361513735834,13.122313840325958,D,43.134744769118875,A,232.32796856785743,154.3984450732612,E,-37.868357698216904,A,A,1
65+,No,Jewish,Asian,E,-34.74401338621718,147.50658086887432,C,-133.90845056454316,C,-82.98896133356614,-54.81257954009441,B,64.82116084351948,B,B,0
65+,Mental,Jewish,Hispanic,B,82.86607569243505,78.93938752783316,B,89.39520731933605,E,76.5348052498565,-65.4026532233235,E,-1.4609750051966386,E,D,1
51-65,Physical,Jewish,Hispanic,C,-102.78140433671035,-84.76971311139255,E,47.06682485156916,E,124.14399783820298,80.35526042325021,C,-96.07716554637629,A,D,1
18-25,No,Hindu,African American,C,63.62353845662494,17.442837690143893,B,45.96332731445703,D,66.99076542115657,-43.387965766191286,A,-72.11456129627439,E,A,0
65+,Both,Other,Black,B,26.146855461558033,3.8727332499337477,E,-101.63555199759726,E,4.880026409689149,108.21348064320348,B,-53.81577739928123,A,E,1
18-25,Mental,Hindu,African American,B,193.47294587265168,264.84925604067064,D,46.41297415777499,A,90.1140141596739,-7.356503497168145,C,19.729084685802153,D,D,0
51-65,Both,Buddhist,White,D,6.743030815626788,-50.17272238829443,B,36.69730086731948,E,244.97109873081428,15.299715811684402,E,10.729096794377375,D,D,1
65+,Physical,Buddhist,White,A,7.540360019743629,-4.096240537437632,A,81.31206264939249,C,-77.12417049029429,30.82368974789308,E,40.32177867344444,B,B,0
51-65,Yes,Muslim,African American,D,-171.4976928386032,32.785099690915516,D,-199.28696987367533,B,117.23216187803085,-29.594330517108396,E,-34.53891737521767,C,B,1
51-65,Both,Christian,Asian,C,-21.16811020277441,52.05384538252725,E,-74.4961414761374,D,10.149112005220417,137.63970022720906,E,-50.15658597027666,E,E,1
51-65,Physical,Hindu,Asian,A,28.520358637506614,29.20184244504369,A,-42.494360657193866,C,35.19080568512882,83.74041171311325,D,120.94291745889798,E,D,1
51-65,None,Other,African American,A,174.09977215974249,-143.61370316171576,D,15.359598682936277,B,123.64610376209359,-52.26182575919953,C,-120.69763664845456,E,D,1
65+,Both,Other,African American,D,121.68391438086353,-58.08894591155235,B,8.930196797419097,E,-84.87153003194142,29.85310023891401,C,186.36529205525284,D,E,1
18-25,Yes,Jewish,Hispanic,B,60.965669049876915,130.51317947749897,B,205.23010881401248,C,77.16333820367292,-54.82377867651507,B,-24.710665321559265,D,C,0
18-25,Physical,None,Other,B,64.06997062077032,-131.8902763055478,D,-80.72817340552403,E,122.34169923627893,55.631717584994455,E,0.1993233852979461,C,D,0
36-50,No,Muslim,Hispanic,A,82.88643085210748,37.37476483435214,A,27.567929447944124,D,21.05724224238325,190.14158954635684,D,131.9310168344832,C,B,0
36-50,Mental,Jewish,Black,B,-157.54512070361838,-105.9369606638693,A,67.2755428021467,C,103.6837832150702,45.9199122733711,D,-227.25284905135575,D,C,0
26-35,No,None,Black,E,30.71333836631612,-133.16163931863366,A,150.79382658987683,B,-154.66623177768187,92.69763201310728,B,13.29017968235607,A,B,1
26-35,None,Other,White,E,-121.74673583671813,-211.6679613881916,B,-131.89287580729643,E,-52.15031833173417,152.1264388765925,A,-43.507642180210304,A,B,0
65+,Mental,Hindu,Other,A,41.25422332181046,226.445278343433,E,-181.43954390128627,C,-245.71078713319991,34.612468891816576,E,-55.11617846738718,D,D,1
36-50,Mental,None,Asian,C,50.876384053584324,107.207761642379,C,-10.18468678251499,C,28.182035912801705,5.207290530870694,A,102.33442125642165,E,D,0
51-65,Both,Christian,Black,D,-10.996765724291196,-110.10829109556846,E,-12.23694012812753,C,10.129839433148673,-12.674113267407716,B,108.49329263522608,A,D,1
26-35,None,Buddhist,Black,A,-148.37812005733437,39.75822059374835,B,28.404603324985683,D,99.93326059897052,81.73362251006948,E,33.98525588097568,E,B,0
65+,Physical,Christian,White,E,22.24907416077401,-51.981295448885014,A,122.21287162925734,C,-126.67788196893508,212.179425644444,C,31.809473502170803,D,D,0
36-50,None,Jewish,White,D,149.37083451906457,-96.57536442639008,B,29.314385758514465,E,211.08789094922824,103.33384499634084,C,-53.52931803577923,C,D,0
65+,Both,Other,African American,B,-11.249057844892038,8.342170084324163,D,50.401482873409144,E,-36.69274408076558,122.00969305691456,B,-137.81714505131214,B,A,1
26-35,Mental,Jewish,African American,E,21.08432289711696,-92.20084492551021,C,152.44447174212652,D,-19.118935244515146,53.571276145011794,E,82.36323750014549,B,E,1
18-25,Yes,Jewish,African American,C,-64.69932091453535,112.6856329385314,C,36.95058116984433,A,-71.29924090512915,-192.11523453230154,E,-110.93810990792639,C,E,1
51-65,No,Other,Other,D,-228.3978230556233,192.61859582194916,E,35.67985103343821,C,-38.189190157416796,-91.95111689034798,D,-99.61509033781888,C,E,0
26-35,Yes,Other,African American,E,-120.24170961941745,-46.19195184881134,B,-80.86805217556878,E,-87.76374268181539,28.704915013748717,D,-198.31457743621513,B,A,1
36-50,No,Buddhist,Black,B,61.10850174741651,-78.42179142391822,D,-38.44760179967757,B,185.45927192526125,34.494136273992126,D,101.22461377642422,E,A,1
18-25,Mental,None,African American,E,-87.54648613074406,-8.099650388041345,A,103.73951446823482,A,25.242676673484432,-11.697224611458394,D,53.0111181369194,D,C,1
26-35,Physical,Jewish,Hispanic,E,148.15920920452683,-133.33544133523526,C,5.916783551808315,C,112.81813210549434,21.649394164415455,C,45.47874272891702,C,C,1
26-35,Yes,Hindu,Black,E,-11.195987691338763,59.16876747760465,C,-68.88845868576449,B,53.836204276315804,149.1056681735181,C,-2.789189108066934,B,A,0
51-65,None,Muslim,Hispanic,C,-119.98750343647318,-104.41504475516878,C,-117.899966987543,E,-39.84251662257583,-2.401961323958825,B,27.018254685730188,C,D,1
18-25,No,Hindu,Other,E,183.7552857154281,4.518191275142542,E,1.5052664878113362,A,-63.65106303786294,50.976802511294984,D,-1.902368252749554,E,E,1
51-65,Yes,Hindu,African American,A,-6.3908735659902005,90.47117776362516,D,21.07468211025944,A,-45.62934788689416,187.7340980324536,D,132.60072716143384,B,E,0
65+,Physical,Christian,African American,C,-81.5378211923984,-129.0348992981189,D,85.76266962621595,A,-45.665160568699406,109.89787554177708,C,60.04281767215186,B,B,1
65+,Both,Buddhist,Asian,C,-6.054017699082529,34.759189976827116,D,-55.949170243424284,D,163.39720267128322,-62.63624405681026,E,3.306998320718124,A,B,1
65+,None,Muslim,Hispanic,E,172.30195306165626,172.8006077841031,D,-183.9081234841264,D,-105.11524702946917,-54.05312628287465,E,30.73537545481244,E,D,0
36-50,Physical,Hindu,Asian,C,-25.974079766896768,333.3321124303711,B,87.62079714338873,C,-124.0160487215475,216.86694146869408,D,-4.066665388361191,C,C,1
36-50,No,Christian,White,E,-204.84943115751432,12.552719744392085,C,-80.108886209503,C,-168.11657087575114,76.57862359960876,E,-96.53195967689055,D,C,0
51-65,None,Christian,Other,D,76.69383930721834,135.26288468909652,E,34.7318434446899,D,-138.84024533842972,59.578306647710576,E,-56.55561193845395,E,D,1
36-50,Physical,Christian,African American,E,-78.63336724891845,-94.63610285450822,E,171.11026886422698,E,167.8766959046206,-43.77086728465845,E,-121.15810272098064,B,A,1
18-25,Physical,Muslim,African American,A,-147.27535576304527,-48.82084379880173,D,45.24214917962289,A,-259.4459771884174,-20.600881940699917,B,15.371738507179424,E,D,0
65+,None,Hindu,Black,C,-134.09122585046708,-68.6164932960102,E,-37.526863704385015,D,42.2223869445645,337.7985450653038,C,56.57534802458303,C,E,0
36-50,Physical,Jewish,Asian,D,-123.25322717302669,-55.278610822821314,D,93.4095008293604,C,-4.816717982241215,-56.654077267299584,A,43.16713803399217,E,D,0
51-65,No,Hindu,Asian,A,91.52192156260173,-31.979300406651113,E,233.5656073024,E,-33.877301609376445,-156.6369409946676,B,124.53359227386566,D,C,1
26-35,No,Muslim,Other,C,-61.26960083097948,117.37935647002966,A,-14.453615327851615,E,60.95550451505076,104.31722900314486,C,-113.73849219892766,C,B,1
26-35,Mental,None,African American,A,1.9430936049096497,36.77525252616203,E,57.015392302747806,E,-39.29669563510216,29.59690834725177,D,-8.024931062385486,A,D,1
18-25,None,Jewish,Black,A,14.199280321035058,82.68347819087111,E,12.283514489525697,A,-83.46177345662954,83.79912295076329,B,147.45689708991796,A,E,1
18-25,None,Buddhist,Other,E,39.762519731797205,-122.55589412225831,B,59.04987966829655,C,57.05349823923861,69.11491094564127,C,168.62097947988457,B,C,1
51-65,None,Buddhist,Other,A,-146.45031286979338,-194.54902291469654,D,192.43669112480194,A,53.531693475306284,71.04075552359413,D,112.02923595002903,E,C,1
26-35,Both,Jewish,Other,B,-162.70620333119368,59.25702534640299,A,159.3247783232765,A,-132.14892768234276,96.3035765713795,C,234.95608687772176,C,A,1
36-50,None,None,White,A,-50.665828180423944,3.334622716987408,B,46.40173824616552,D,-131.76820633542337,-83.16225268308801,D,-118.0654602872487,B,A,0
36-50,Yes,Other,Other,C,118.9852945539123,-147.23533969730244,C,-29.89428410069897,E,-16.231822864726002,51.01308475134495,D,18.26467994774202,E,C,1
18-25,Mental,Other,Other,B,-122.3434378053623,71.08773623513403,A,-55.96046235083977,C,-192.74908474082983,71.43863638909446,C,123.47573260015285,B,A,1
26-35,None,Jewish,Black,D,27.313108947001847,54.69997220019462,D,33.47661365687156,B,135.00785656873208,171.92652473397558,C,175.74752597594073,D,C,1
51-65,Both,Hindu,Hispanic,B,-114.99378343725549,-63.59895597141376,A,-35.09018364377183,A,-38.560437311306444,-95.49773758078005,D,-22.53159623450473,E,E,1
51-65,No,Buddhist,Other,C,-123.3180255033425,68.84873019057292,B,-90.72504362115104,C,-56.84216063550637,-147.47224666390707,D,79.6292588020064,C,A,0
65+,No,Buddhist,White,B,60.75759599323731,116.40381024791553,C,-82.74258014070415,B,-97.64775806839708,-247.88585638461004,E,11.83401545472203,A,E,0
26-35,Mental,None,Black,C,-36.61767477336835,60.72653436931983,C,-117.99966660820157,A,9.72393142366852,-68.29242802347748,A,90.58730420254562,B,E,1
36-50,Both,Other,Hispanic,E,9.317145373535448,-126.78634237645497,C,44.33032957572421,A,96.94097990774083,62.48273616950465,B,-2.9035322905896224,A,D,0
65+,Mental,Christian,White,C,-54.47196610146191,-1.318363590186398,B,35.3239261764721,B,143.17562568251705,-177.7551617769838,D,-77.71851129710195,E,A,0
26-35,Mental,Christian,Hispanic,C,-93.04690856506978,130.54971651951882,C,-25.928058390716025,E,17.498435625942726,-21.174993274219016,D,83.03286773723248,E,B,0
36-50,No,Buddhist,Asian,C,-6.527130502075757,140.4320089177461,C,-4.982416403264223,C,-138.74217098895073,-90.70159308441713,E,-52.08496735082194,B,E,1
65+,Yes,Buddhist,White,C,-10.663914495541245,-56.134440428106814,A,16.006981328200048,B,61.11847470693385,-15.709542860053782,C,-176.70512007533335,A,E,1
36-50,Physical,None,White,A,28.797003142259666,-9.500157680123941,B,152.04336261233166,A,101.37552677346132,4.8009777141486385,C,13.758400382408167,E,D,1
