Age,Race,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target
66,African American,C,C,B,D,-160.65690705343917,D,-73.77678692468798,C,99.79531887760928,0
81,Hispanic,B,E,B,E,85.14983834174392,B,-28.685187540818102,B,-71.5174480470462,1
66,Hispanic,E,A,E,A,10.450042864242878,C,-237.26535099290547,E,-55.67179755190631,0
59,White,B,B,C,B,114.96069783685239,A,-117.66883861171141,D,-47.01634820329929,0
61,African American,D,E,D,D,194.86006426920054,E,-241.77772358031513,E,-102.06650611960538,1
52,Black,B,D,A,C,-95.91894483232576,E,-74.68181129273053,E,-154.7113794199377,1
67,African American,C,D,A,C,182.13073002775255,C,40.711468959739776,E,21.32756289184019,1
63,Other,A,E,A,B,-138.17981098338356,D,58.5877092392829,C,171.51032388701717,1
32,Hispanic,C,A,E,C,-50.64589190034787,B,68.73667964293696,E,26.818958539118615,1
70,Other,D,D,A,E,20.43000015616688,B,-98.33080628041547,D,-105.98520520847524,0
94,White,A,D,D,D,-68.35130554044774,B,97.67161267907895,C,-80.47640502388046,1
24,Other,A,D,D,B,-83.1274224145793,A,-107.78315489332635,E,-24.732407491785494,1
83,White,C,A,E,A,30.195143851374663,E,112.25610458662732,D,61.443483117763876,0
47,Other,B,C,D,C,-63.589911334045155,C,63.86273503839537,D,-10.788437191118758,0
52,Hispanic,D,D,E,E,-64.43368048812454,D,-79.10957140350841,E,58.25442327391174,0
32,Other,B,C,E,A,-45.301864561644514,B,-59.93774467555539,A,16.188208445456183,0
78,Hispanic,A,A,C,C,-128.80659040919812,D,-134.5477770077398,E,-236.50174147915078,1
86,African American,D,B,C,D,-62.30841804278645,D,78.83173576811244,E,13.431632343131033,1
21,Black,B,C,D,A,-35.023864641195956,B,-28.00055127310567,E,28.29192561784714,1
40,White,A,E,D,A,-65.555889713894,C,38.88082074226136,A,27.194387713897534,1
92,Other,B,E,E,D,-3.5302043241474665,A,27.959943064909098,B,89.17028974431786,0
52,Hispanic,C,B,C,D,-12.027132801853133,B,-61.255761372457876,E,74.22524973748084,1
86,Black,E,C,C,A,-214.05316985833466,C,110.69206284983304,C,-62.9140157080598,0
75,Asian,D,D,A,E,-147.47794580494752,B,-121.57285255418351,C,120.21414947738126,0
39,Black,E,D,B,E,-167.5922292273128,D,107.43407000629801,E,84.06901510416486,0
78,Other,D,B,E,E,-17.447212862670312,B,-13.939118623043012,C,-57.13336003976488,1
33,Asian,D,C,B,C,86.99864429308872,A,44.240664709774194,E,-84.29856863104615,0
26,Asian,A,E,E,B,-43.97132980577748,A,-79.51638145742382,D,-39.468956223008014,1
65,African American,A,B,B,B,-123.1611364951934,A,282.0835412988678,B,-102.30201746493512,1
66,Other,C,B,A,A,63.45276980027283,C,-107.47755550578604,E,42.07947571736283,0
64,Black,A,C,B,C,-90.03873925165544,D,78.39549095590041,E,-131.36197691402384,0
25,Other,C,D,B,C,145.17988163352348,A,66.7048775228872,A,-39.170903992564874,1
28,Hispanic,A,C,C,C,112.65222979837759,A,28.86826199524076,A,139.83359647492094,1
97,Hispanic,A,C,D,E,-64.32542374022952,D,191.75364022516422,A,6.28293658526374,1
60,Black,B,E,B,B,-6.428354796755177,C,152.77805442143432,B,95.92537273762119,0
56,Other,D,E,C,E,38.53111132885798,E,112.9620479043979,E,-126.90873227359498,1
20,Hispanic,D,B,E,A,22.038659509724035,E,78.4306213962257,B,54.94543239642895,1
86,Hispanic,A,C,B,C,4.141765849153801,C,-82.16385690153596,E,-52.95373672941697,1
48,African American,D,A,A,E,-137.033511736402,A,-35.09029519960729,E,-24.583218754518903,0
57,Other,B,C,C,C,-29.185507446128906,E,-170.26681478448614,E,-50.50870914017068,0
87,African American,C,B,D,B,108.49344797412408,E,-77.34397558734307,C,-13.682952991718498,1
39,Asian,A,B,D,D,-137.66558575769852,C,14.685325340948557,A,-50.153612190583466,0
51,Other,A,D,E,C,9.15923867162315,C,160.94516368361758,E,-15.438012637944778,0
37,White,B,B,B,C,-172.33055490063745,D,85.5182391870789,E,-114.19987096402508,0
92,Asian,E,E,A,B,-6.062392834717097,D,-56.442892631765076,D,82.04313351363763,1
73,Black,A,B,B,D,111.39220109646818,C,10.618889399421546,A,-11.182981539666455,1
84,White,B,B,D,E,-1.6366760911789648,C,91.91184154136886,B,8.694894108447619,1
50,White,A,C,E,B,180.96267792542324,D,9.587167954529468,E,98.64369851609574,0
63,Other,B,E,B,D,-43.11386137428599,A,32.78403498918834,D,27.882266862922382,0
71,Other,A,E,E,C,42.96578483459294,B,25.249230190943567,C,-164.72593498599812,0
45,Black,D,C,C,A,97.9068800481546,C,67.56644034090978,E,30.850837596782277,0
21,White,C,C,E,C,-49.35720125469316,D,22.001695561686567,C,-8.616490486522705,1
20,Other,D,C,E,A,-77.24983194170422,E,-155.86050523035,D,-79.11068229852248,1
99,Black,C,E,E,A,-108.55555872702138,D,-99.58509655236763,D,-2.973435943549945,1
21,Asian,E,C,C,D,165.95666885973222,B,147.1471655393302,C,-69.25188981965798,0
30,Black,D,D,D,D,7.747349109431973,B,-85.16672287447427,E,48.01103552643283,0
33,Hispanic,D,A,A,B,-72.98530125516059,A,-26.750454598606044,B,-2.4384832655302016,1
20,Black,B,B,B,C,115.480589752439,C,170.5811043181292,A,171.32094412758772,0
31,Hispanic,A,D,A,A,168.14893614358374,C,-25.620419431149177,B,80.08445674722907,1
23,White,C,D,B,D,13.951434169927857,A,139.0186008834046,D,252.19711504779715,0
95,Other,A,A,E,A,6.623815111231411,E,88.9547652314882,E,51.908768991762166,1
24,Other,C,B,D,D,157.1296256832195,D,-126.54838247062983,E,-191.469921174437,1
29,African American,C,A,B,A,-80.08142106376611,A,-120.90997845313794,E,-189.1494419088921,1
66,Other,C,C,C,D,21.10092196450531,E,10.611223711168002,E,-54.85101208503885,0
82,Asian,D,B,B,E,-94.95870469262383,E,94.00094574765363,E,24.261413762128104,0
21,African American,C,E,B,E,-107.77997544909002,C,53.62989416310522,D,23.416082731688736,1
96,Black,A,A,D,D,-9.000508319527693,C,-66.66708615754736,D,16.534993135597656,1
66,African American,B,C,A,C,86.50619954037168,D,-100.33427202228748,E,84.69317982670364,1
24,White,E,B,E,E,70.3599818465181,C,-87.68461450068095,E,68.42568596952454,1
71,White,A,D,B,D,25.22309216956152,D,138.22698849643828,C,209.18123474375872,0
73,Other,D,E,C,E,-26.768019581381065,D,58.162200411239795,E,-83.8152233401352,1
23,White,B,B,D,B,19.02166106969734,C,54.47320016567677,E,121.424030784006,0
88,Hispanic,C,C,A,A,-80.52153719157725,A,1.7982011820133097,C,-28.33960943654676,0
36,African American,C,B,B,B,-38.677580275736624,C,-49.68323142194067,D,9.041920649825618,0
94,Asian,D,E,D,D,-73.8431762701954,D,69.34862900752931,E,-20.897983942746208,1
51,Black,A,C,C,E,180.5853148708881,B,13.464731329866595,B,46.467081202980104,1
80,African American,A,D,C,C,105.70861432302563,D,7.67822494194808,B,-151.51313273556434,1
52,Black,C,A,D,E,-31.570257362379845,B,-11.760903453141212,A,-28.120242650634005,1
74,Hispanic,D,D,D,A,22.355327471694576,A,-85.01420639994376,E,94.78889724519085,0
59,Other,A,B,A,D,61.404984954105444,E,-20.95823273157722,E,131.72559719483075,0
60,Black,E,B,B,A,-0.029043087936737644,B,-53.67267708958229,B,-3.5776869235371813,0
56,Hispanic,E,D,E,A,25.619187380007286,A,-92.19016904572916,B,146.24371702435047,1
44,Black,E,C,D,E,-114.79419990443634,E,-130.30750630490022,B,-169.25756935558124,1
92,Asian,A,E,E,C,-99.62114829704133,B,92.4571144456064,E,59.99226216473122,0
38,White,E,E,D,C,128.52496625177702,B,-46.38072673993347,B,26.92291357145626,0
40,Black,E,E,E,D,-47.97628763057055,C,0.6086070716154615,E,-15.966585887650748,0
62,White,B,D,A,C,-122.29276439310222,E,121.87962315301984,B,-196.32257524795534,1
18,Other,A,E,C,D,-76.30136950956634,E,25.964862627315632,D,20.134824967326377,1
61,Other,D,E,D,D,70.6476515100998,D,-46.32234389371403,A,65.08289178070655,1
58,Asian,B,A,D,E,-196.73332316154483,D,-127.31315470157767,B,53.76736775800657,0
34,White,E,B,D,A,33.69291302096753,E,137.13865161159316,E,88.92505598822113,1
70,White,A,B,A,A,15.792480242150319,D,175.18188436678216,C,45.46747117410879,0
61,White,B,D,C,A,-59.979135561906446,D,53.352404598923975,E,172.43771265841775,1
27,White,B,A,B,E,77.02095305305514,B,-370.9140308874933,D,41.477520387841935,1
81,Other,E,D,E,A,-9.632418956464308,E,66.45882375621608,B,17.130239412461712,0
29,African American,B,A,E,C,-51.055399924694896,B,29.086256910028457,C,-34.235362592166126,0
61,Asian,D,E,C,A,176.33125092270248,E,-71.3814100595057,B,-37.885759919986505,0
44,African American,D,B,C,D,100.54142674199704,A,-115.36143512478985,B,-86.96625529751762,1
56,Hispanic,E,E,D,A,142.24876568554106,A,3.5837628426432144,A,158.83861486848343,0
60,Other,B,E,A,D,-42.556144927345805,B,112.14926212732641,C,-20.327164753464725,0
25,Hispanic,D,A,C,B,76.49296908933087,A,177.0347027886645,A,283.9038265508584,0
80,Black,E,D,D,C,64.09984336281353,B,72.04140969177357,B,-130.94253172561224,0
29,White,D,E,A,D,-57.43740951426244,B,-71.3880940335596,A,20.46872992158135,0
29,Asian,B,E,E,E,154.63797902923517,B,-56.83652509272946,C,1.1838716733514376,1
90,White,E,E,D,A,7.346814315981283,C,62.04300616008433,D,-45.62577705425096,0
34,White,A,A,B,C,184.21778414633044,A,7.196362349948286,B,72.83392177309722,0
32,African American,B,E,B,B,50.56249299839825,D,-83.01794805713033,C,-149.32516621769005,0
96,African American,E,E,E,E,20.733993367128843,A,12.554775258542936,D,27.720173977548377,1
97,Asian,C,A,A,D,-63.56358792037435,C,67.7524256721179,D,-82.010002107361,0
90,Asian,C,A,A,D,-47.06631994663878,C,147.0306727241045,D,-18.570724694378484,0
21,Other,C,B,C,D,25.59791293880697,B,55.99107571628221,D,-97.2829463592863,0
62,African American,E,C,B,D,258.5640189757183,A,-8.997171715513158,C,-159.43184897827877,1
95,Hispanic,E,D,A,C,111.59646023671377,E,132.8321543461451,B,13.912834742864414,1
23,Black,A,B,E,B,134.94258747126244,C,124.64789906308344,B,78.78669533523114,0
30,Asian,D,A,D,A,181.6204414961756,D,39.03072596582158,A,85.72462577747758,1
80,Black,C,D,B,D,35.027389144703065,C,116.46180462217973,B,153.77654115317546,0
20,Asian,A,D,A,E,96.94045529072629,A,-42.829073564752065,A,40.94675658690072,1
24,Black,D,E,D,C,35.61957805441856,A,84.91687570295872,C,-19.048426051416552,1
22,Other,C,D,C,D,227.8312887286122,B,-98.42935893790029,A,-100.89379108774456,1
57,Asian,B,C,E,C,-51.21745248890933,A,91.37979900993257,E,100.7296329643248,0
29,Other,D,C,B,A,72.2840303590198,C,-17.46626653116388,B,-28.718153781793415,0
23,Other,B,D,C,B,16.782182993029473,D,-7.870743158258793,E,-65.90732235471546,1
71,Black,A,C,E,E,-12.027043903043305,B,-117.1311495949987,A,1.7591198513345279,0
66,Other,E,B,C,C,-5.400403492901276,E,-81.8576047645649,C,-52.99767652007098,0
85,Other,B,C,C,A,68.8687816747439,C,-65.90065807470118,E,108.38612265724589,1
41,Black,C,A,B,E,-2.6579689437407805,A,-156.2531302169028,B,-5.302689216503648,1
90,Hispanic,C,E,A,D,-67.70540709147986,B,-37.69931711599508,A,163.48703482426131,0
35,Asian,B,A,C,A,-149.49998914954048,C,70.63500434877815,E,-11.613692224487675,1
26,White,A,A,C,E,-116.99713345625895,D,-42.4028804029762,A,-11.976823939111405,1
87,Asian,E,A,B,B,87.75812702109313,A,-209.45380301270671,D,-29.91931082356472,0
81,White,E,A,D,D,190.91769263511017,D,-79.41339597808667,C,122.02908773861438,0
63,White,C,C,E,D,201.8009588264418,D,34.07437753815742,C,-130.18073846717917,0
95,Hispanic,E,D,B,B,-33.497245711056614,C,-12.469334315572354,E,-12.540405201428605,0
32,Other,E,E,C,B,101.96998653501869,D,77.26296773264679,A,95.51217306173373,1
62,Black,C,D,E,B,89.36044100834395,D,-16.83399395179398,E,169.84642204947303,1
52,Hispanic,C,B,E,B,119.11184580666013,D,-10.067492848062965,D,-85.18968194285883,1
79,Other,B,D,A,C,204.69510587210794,E,-46.229646183440664,C,141.05443987363535,0
70,African American,D,D,C,B,-68.16607641615504,A,-64.43751967451219,D,-45.366393628313894,0
33,Asian,D,C,E,B,151.30008382086174,B,43.98437408491559,D,103.53652174597869,0
48,African American,B,D,C,A,-42.087135378442746,C,39.62101013055824,A,-182.39892980087748,1
41,White,E,E,C,B,52.49237548735152,E,25.59756694336521,A,151.62875099512559,0
79,Other,B,D,A,C,-34.49221573246768,A,31.460989165589936,B,-187.990222285404,1
50,Other,E,C,C,A,207.5285873811557,C,4.093481999494052,E,81.14779920842687,1
78,White,D,C,B,C,-22.91260280961219,C,45.15507334958209,C,2.8935548473002988,1
48,Hispanic,C,D,A,C,79.58883226924193,D,114.81078031669558,B,-112.90024545851102,1
29,Asian,E,D,C,E,-140.31938849865762,B,124.39436966513202,A,124.27791137412703,1
85,Other,B,B,A,C,-177.59409788696468,C,81.88987178172543,D,-40.30447359874227,1
22,Asian,B,A,C,B,0.18230220289466306,D,117.06875155977062,A,46.30772851052127,1
95,White,C,D,C,C,-5.979741226460157,E,-41.09532171946326,B,41.93804779296323,1
71,African American,A,D,A,B,95.41813125789356,E,-101.30246866689473,B,-137.3534674807415,0
26,Asian,E,D,E,C,78.83909371538664,A,41.83519713826663,E,-5.211443936883006,1
96,Hispanic,B,C,B,A,6.468929835335889,B,36.78269913179986,C,-20.720072366411017,0
65,White,D,A,B,E,66.07675565672223,B,-151.86942332770727,B,-36.8485240069227,1
44,African American,E,E,C,B,83.19386415949468,D,101.78038330307695,A,-70.71748051082838,0
65,Other,B,D,B,A,67.96160344500606,D,13.542071277778678,B,157.8807128906593,1
81,White,B,C,B,E,-66.95645597692354,A,-15.540304623755826,C,-273.49740003534976,1
34,African American,C,B,E,B,-108.9990626681012,C,56.85365116068007,C,80.42410931048501,0
89,Black,D,C,B,A,22.12680899726667,E,34.528579554059874,A,-32.8303057292508,0
28,African American,C,A,E,C,150.3545160439949,B,-56.0389573491916,A,17.297357766858905,0
42,Asian,A,B,E,C,19.570033328241678,B,40.02373358759701,C,39.534549292044105,0
89,African American,B,B,C,D,116.41124791103272,B,106.43456987929034,B,-12.754891152144932,1
57,African American,E,A,C,D,-51.01313356056003,D,2.3838862463028603,E,11.185319632337725,1
27,African American,B,D,B,A,-69.22819226989724,A,68.1823515213996,D,97.50308131153415,1
94,Asian,E,E,D,B,-26.487760614402255,B,-143.20467360537893,A,-127.16076774563217,0
54,Hispanic,E,B,C,B,94.0409922956549,E,16.2048902182059,B,-7.266070762234936,1
67,Asian,B,B,D,A,-154.15392747966425,D,165.35713114910945,B,204.9108075432698,0
20,Hispanic,D,B,C,B,-61.022162003630584,E,-86.29782330078645,C,33.48885929602774,0
61,African American,C,E,A,B,-27.881734399609176,C,-139.93016880615815,D,-86.65165058996054,1
61,White,B,E,D,A,124.95388038504036,A,86.69670018101286,B,84.47638186236466,1
67,Other,C,D,E,B,-35.30000738641393,C,41.93335507185603,B,12.876907103789586,1
26,White,C,D,D,D,-86.65490702976733,D,-136.10138802537716,B,120.9647920050885,1
75,Black,D,E,B,C,-82.56653571955273,B,-41.85434165415714,C,-11.086764636688102,0
92,Hispanic,D,D,E,C,-70.26553047015827,E,7.778132653904522,E,-103.77969452952533,0
94,Other,D,E,E,B,-78.95792609036378,B,39.41749228057499,B,154.92309381128163,0
65,Asian,D,B,C,A,-125.86245815542618,A,113.39857285074848,C,-95.59546773906142,0
49,Hispanic,C,A,E,B,10.475076165297107,D,57.21430470055972,E,-20.107885863657483,1
92,Hispanic,C,C,B,E,-27.77883074693881,B,50.818181104673975,E,132.99469525555037,0
42,White,B,C,E,E,27.311890468054976,B,109.26788365559128,C,-249.17819360592796,1
47,Black,A,A,E,C,94.83475302786269,C,-124.19375870233293,B,41.46070094418384,1
82,African American,A,C,A,B,-10.425896007842272,A,0.36508241877303227,A,85.21874043862574,1
39,Asian,C,B,D,A,77.20316697260694,D,84.95938183317834,A,-83.74577377177971,0
38,Hispanic,D,E,C,B,-20.552642481714752,A,-91.8713280497188,D,-22.614346629702816,1
26,African American,E,A,E,D,-46.27291328355746,E,9.773314672567226,E,-68.10692220308619,1
89,Hispanic,C,D,B,B,-121.37582122960238,A,-37.527148446244816,B,-72.94573766016565,0
54,Black,E,A,E,E,-162.52840190448958,A,90.59300408038087,E,-12.162723079933507,1
55,Hispanic,A,C,C,A,-16.69922048081735,E,-117.36357680015715,D,8.865685340195522,1
99,African American,A,D,C,A,64.14253995485379,E,-79.86492826305896,C,80.2322668025542,1
98,White,A,C,A,C,-12.189809786770343,B,-90.2157766507306,A,-35.17752090104898,1
18,Black,C,D,B,E,13.130318342074066,C,-101.2329312355596,C,-85.012406279994,0
48,Other,D,C,B,B,14.409607952354294,B,20.376574633925877,E,158.0923250434467,1
84,White,C,B,A,B,-103.62172700684201,A,-35.93799116784085,C,71.34392146010465,1
91,Asian,B,D,C,E,-6.768858614781087,B,38.34299233657854,D,-57.69336652586207,0
28,Other,D,D,B,E,21.335915582475764,D,-57.797941282954746,A,-76.06530605267756,0
96,African American,D,C,E,A,-110.59164013329223,D,-125.58858235869626,A,-176.09646511477914,1
20,Other,B,D,B,B,-23.909550087916468,D,-70.79944029222793,E,-63.862882311166125,0
42,White,D,B,E,B,138.1095988509562,B,-19.26835348888722,C,134.04698403052717,0
64,White,C,A,E,A,-113.4251520157499,C,29.407374355246098,B,107.14485670794272,0
97,White,A,A,D,A,108.47406899797278,B,13.53960288641727,A,-32.99107422674584,1
25,African American,D,D,B,C,-21.970604878527507,D,-52.40302220883447,E,-29.034152092096793,0
25,Hispanic,B,A,A,E,-53.02646284896354,D,57.584527597567245,B,36.83706295725852,1
36,White,C,C,B,C,64.59907928355699,A,-106.25691924377108,D,-19.2601808832386,1
22,African American,C,C,A,E,65.10289579571892,E,-14.373654478294537,D,15.304463992549385,0
33,Asian,D,C,C,E,91.248376618687,E,112.93348647739366,A,-118.37454147464786,1
97,Other,B,E,B,A,-70.73184917719085,A,-158.59766019938576,A,-64.06503773992212,1
29,White,D,C,C,B,-21.228870742948583,C,25.21595026745277,D,-34.82849286855743,1
32,Asian,A,B,D,B,-39.364291685050084,C,-55.09553212643614,B,246.6637911658534,1
30,Black,D,B,D,A,-109.93862215732896,D,-77.30643165921049,C,71.3381457743844,1
28,Black,C,A,D,A,-61.66657620830025,E,75.30631072009074,A,-24.263346143999783,0
26,Hispanic,D,D,B,C,-81.36178257921472,E,57.64594776694789,C,-169.16892695990188,0
50,Other,B,D,E,B,38.58639296094551,A,-82.48107845734967,D,227.8910052333361,1
59,Asian,E,C,A,A,104.94958682386523,A,95.85917959845199,C,-137.76620336577423,0
29,Black,B,E,D,A,20.535216108313666,D,31.570397087011877,D,6.426324850172819,0
56,Other,E,C,D,C,144.800127905717,B,117.9645112680846,C,-144.46694545630382,0
33,Hispanic,D,E,B,D,96.9846399147816,B,19.015702863552814,A,36.13234127098765,1
87,Black,E,D,D,D,50.11005807691695,C,2.847309204493541,A,87.56446318658526,1
64,African American,E,B,B,A,76.00231810823017,A,-22.24447822860832,B,161.32341025060117,1
22,Asian,E,E,B,E,57.74194507589686,D,-219.90327391932345,B,82.96198168130363,1
81,Black,D,E,A,A,-139.07570125937073,C,75.56702650765739,E,-142.85128389163268,1
32,African American,E,B,E,B,37.98769712572651,A,52.16404343723244,C,-63.51110326204768,1
28,Hispanic,D,B,E,E,-213.89368020830287,B,-79.3652824468956,E,-28.516376446196258,0
21,Black,D,A,C,E,-52.20086521968751,A,85.65140683856214,B,-23.1709898504225,1
32,Hispanic,E,E,D,A,65.61317541119678,E,-23.68893767727214,A,-24.86233075045876,0
98,African American,B,B,E,A,-110.84688136457828,D,-68.50273890594556,A,-55.818378249748655,0
81,Hispanic,C,B,D,A,47.19244779164292,A,30.855017558876312,A,-68.32543441115585,1
50,Asian,C,B,A,C,11.328520087199626,A,-54.69936756469561,B,317.06324557095775,0
41,Hispanic,B,B,A,A,-75.44333165287678,D,114.34503505869782,E,-178.86641633674805,1
71,White,D,A,E,C,-75.38715357145716,E,35.66260555748675,E,45.27177024395676,1
51,African American,D,D,E,E,-22.00074121983474,D,30.219380803305786,A,-126.3474683756475,1
77,Black,C,D,B,C,-72.29398874464495,B,65.80865350838923,E,-40.559833829068985,1
62,Black,B,E,E,A,-11.559206144363332,C,-142.85735872662576,B,151.67245149615155,1
68,White,B,A,D,C,-121.96049324149989,A,79.58803289355147,E,101.33323395660506,1
91,African American,C,B,B,A,-55.55285242394521,A,-73.27480394048878,C,-121.27768631502762,0
24,Asian,C,E,A,E,37.53490348232461,D,-31.582728936778594,A,83.69970697543584,0
56,Asian,B,C,B,B,-38.76070299199879,D,68.55776342299157,D,-53.10864191080801,0
32,White,C,B,A,A,-126.8214993538314,A,141.423543792819,C,12.226786875525008,1
71,White,C,D,B,D,-66.5223064609265,B,4.436138300560351,C,39.99651094533266,1
49,Asian,E,D,C,E,0.5886839798841491,A,-10.023596239792628,E,79.2779451708073,0
90,Asian,C,E,A,E,97.8316343154761,A,12.292515729309905,C,25.40728689406655,0
53,Hispanic,A,B,C,D,66.29194685550145,C,35.403498445666706,D,-56.4901034419121,0
42,White,B,A,B,B,-141.9275491515119,B,19.381059866634395,E,-138.19181934503905,0
64,African American,B,C,D,A,-168.81001269853638,A,131.52295400701473,D,31.247366737298282,1
76,White,E,A,B,C,-124.64998571069334,C,-194.71628573253315,B,-80.1069984223995,1
66,African American,E,C,A,B,71.50864556337895,D,85.2777527314986,E,-50.350372959011956,0
70,Asian,E,C,E,A,97.62021219615318,A,-1.380385778231768,A,42.18244801428331,1
80,Asian,A,D,E,D,-85.03093358416226,C,-110.01656205528421,C,-10.685304954367322,0
51,White,A,C,E,E,-39.297050544986156,E,133.67050661786547,B,33.15602107689733,1
18,White,B,D,A,D,67.40593511588023,A,61.42006080335448,D,69.45730103735694,1
25,Hispanic,C,E,A,E,1.965589926955948,A,-183.28517681768707,E,72.7818171388265,0
52,African American,C,D,E,B,13.920407557499,A,-25.28647218165827,B,5.002857524322508,0
74,African American,C,E,D,D,88.67196931872287,D,60.00155486303341,A,-72.66681957825857,0
43,African American,A,D,D,E,68.92578345448233,A,-124.56727970965527,A,-143.57527344443827,1
32,Black,E,E,A,E,116.41901671072208,C,-116.28888456752252,D,-51.187513031014205,1
34,Other,D,A,C,C,39.05026420451344,D,-2.3908608359084864,C,284.1530151280705,1
65,Asian,E,D,D,A,52.02125625548678,E,-181.06263731825393,E,10.517085296345668,0
93,White,A,B,D,C,-100.76897189103062,E,30.765422151617084,C,165.5260164806336,0
45,Black,A,D,D,B,-23.578023756717098,D,35.0851991195974,E,-36.24458775441108,1
28,Black,E,C,D,C,-95.14416579093155,B,89.78805616237022,D,124.45748973723964,0
69,African American,E,A,A,B,273.5929975930362,E,11.164180421600632,B,-136.17383389686054,1
49,Other,C,A,E,C,-18.98284504448393,D,148.7787040587,B,-14.860031772723426,0
78,White,C,C,D,B,45.842764782445485,E,-82.78481545630743,E,97.48286036782726,1
36,African American,C,E,C,A,61.78278919720081,C,47.97623515316881,A,-112.08375915373978,0
77,Asian,E,A,E,C,-106.63052944414811,C,-76.96516401990317,E,-22.950485004600274,0
89,White,E,D,C,D,-85.32449039358244,E,-23.901560689881062,D,88.73538518824947,0
48,African American,A,D,E,B,-43.51950200580777,A,-58.71430715115348,D,-18.296647621530347,0
47,Hispanic,E,A,D,E,19.71743067507726,B,-103.1523227957316,B,105.77299767602484,0
33,White,A,C,D,D,-50.324535154215546,A,84.44497022545231,E,26.228061661880126,1
57,Hispanic,C,D,A,C,-33.50976769544878,A,8.142965894700465,B,126.84897410414395,0
46,Other,A,B,B,A,-47.10921749951501,E,87.32657823433318,C,-104.19261288698844,1
18,Other,A,A,B,E,1.1815165692435055,C,28.97897798139148,A,47.05455545750721,0
70,African American,A,E,C,D,-53.46905052185683,B,107.03840799790156,A,-171.30779177718574,0
21,Black,E,D,E,B,0.27251343252800164,C,35.74134691303039,E,-2.3238955370284207,1
27,Asian,C,A,A,B,22.81909216240143,A,-64.3399128673909,A,-44.99507643391551,1
95,Hispanic,A,C,D,D,124.9801180923446,B,19.45418014142542,D,-25.29989596352667,1
92,Other,A,E,E,C,-48.83693421650875,B,-166.80204218478346,B,-75.05295942968435,0
21,Asian,D,E,A,C,163.8029336314414,A,-26.237815363669405,E,140.98546068659806,1
24,White,C,D,E,A,-109.47585421159441,A,-132.75018786060423,B,-54.069457002342816,1
98,Black,B,E,A,A,37.42003780483868,A,98.12875671216523,C,-58.49253616927336,0
98,White,B,C,D,A,-91.71067444170406,A,-172.24936049595487,C,-33.03658277410339,0
49,White,C,A,B,E,-55.663409044749216,D,-206.9957671104095,B,-26.166855493416147,0
97,Asian,C,B,B,D,-81.23133527023525,D,-96.93610641987566,B,65.53534372567178,1
27,Asian,D,C,A,E,24.458068297712543,E,-265.3166714990326,D,129.51260820509017,0
77,Other,B,B,D,D,-101.5265701867863,E,15.69095941362142,C,-12.954636092920513,0
77,Asian,C,A,B,B,76.89360699656045,B,-249.7046405374998,A,-37.09769801236312,1
28,Black,C,B,E,A,125.06951079380211,A,-150.90142359250055,D,-197.577238666479,0
80,Other,E,C,D,A,144.84006195605107,E,16.471431742990656,A,187.41050100359743,0
26,African American,D,C,C,C,26.49157866915927,B,11.964673318303262,E,98.27462969750188,0
69,Black,D,C,E,D,131.53799923622606,A,31.25543285987074,E,-14.327739362931066,0
75,White,B,D,C,C,-132.0254130909539,D,-48.975152457840124,B,-1.2130602212268162,0
79,Black,C,C,E,E,-12.882579345595282,D,18.456885554221767,B,83.23946937525815,1
84,African American,D,A,C,B,38.07945164461212,A,140.47916667140203,D,98.94327553592932,1
20,White,E,A,D,B,-29.922132558334585,E,30.410375636536074,B,114.60730212284282,0
60,Other,A,C,A,B,-95.55765440295991,C,55.994172081496664,B,119.81601244652072,0
78,Asian,D,E,C,B,-98.02310467524134,C,-54.34243819989223,A,-53.08417660470044,0
51,Black,D,B,E,D,-62.44715804513304,A,-29.137441739365787,C,-63.77007574121251,1
47,Other,C,A,C,B,-4.803138268735274,A,35.4631738294119,B,90.771285068208,1
22,African American,A,D,A,A,-121.20241686870186,D,-32.977385654329225,B,129.80293871084191,0
94,Hispanic,C,C,B,D,-65.67233488784657,A,131.08363717601284,C,79.64883634419033,0
72,White,B,D,A,B,72.29392390807013,E,252.1501681114203,A,126.12921424700568,0
76,African American,B,D,D,B,105.44841233110694,D,6.688905386334061,D,86.28269441714117,1
30,African American,B,A,B,D,-33.614684161113146,D,-62.393494716565456,D,-193.77319947291556,1
46,White,B,E,E,C,-198.38251536064854,C,80.29262716739584,C,-102.02030717252694,1
60,White,B,A,D,A,133.88173594224105,A,-90.21087626715676,B,-89.88767771583854,1
35,Other,E,D,B,A,5.94327880873586,E,239.7437245880479,C,-36.87348018270657,0
38,African American,C,B,D,A,145.00361155931458,B,39.27083062476882,A,69.92496693658545,1
83,Other,A,E,D,B,85.75366526743812,D,-23.687835334608568,E,240.08493900918359,0
25,Asian,D,C,A,A,-60.13232184116213,A,1.9549791330785808,E,45.84229200348897,1
68,Hispanic,E,D,D,C,132.7323431708272,B,22.978313082062694,B,77.42062823369987,0
99,Other,D,A,E,E,31.742050080918116,B,-49.275901134205384,E,46.07840704960671,0
54,Black,E,D,D,C,129.42655594318217,C,140.45904521236542,A,220.65613637524152,1
60,Asian,D,A,B,C,37.53817101233914,C,-8.06236437785343,D,-114.82458114014982,0
