nationality,genero,orientation,Age,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
UK,Male,Other,48,104.1571595998017,40.894155638817445,-139.21269907588444,C,E,-104.22797202909386,-81.99677658046373,A,D,-137.61491485686608,C,-23.528245416470014,-16.406274758637146,D,1
UK,M,Other,41,165.32153588067183,111.72134442801604,14.02515572895052,D,A,114.10618237629926,-68.2065876323298,B,E,178.9247128357674,C,-63.53206318224856,-70.97841000003619,C,0
India,Female,Bisexual,23,31.748731293418807,-65.52297314646674,-99.17446132810122,B,E,84.34711062720376,17.888118943915607,C,E,29.542398571472685,C,27.582195535465033,109.4328681535091,C,0
Brazil,Male,Homosexual,36,-27.813822866532085,43.687588777636336,-111.99616225473865,D,C,-204.28652036008205,-10.177035335702996,C,D,-77.46354327694476,B,-43.774073849966946,123.93213770056748,B,0
US,Female,Other,19,-102.00147636964232,-66.99793751672352,-84.90312275249546,B,C,-39.02741436751463,14.102661992125453,C,B,-169.68470693166185,B,27.620359890320916,-234.63496620620342,D,1
China,Female,Homosexual,30,-4.699274410168089,108.28265534814938,57.91226872894556,A,D,176.71033786525808,2.5335590086255895,E,A,53.493336666549894,B,49.24778185947912,-114.4357728522172,C,0
Other,Non-binary,Bisexual,44,-70.06194527129193,101.96359435421785,-97.59663635901826,C,A,10.933724698294652,-26.42828348222242,A,E,194.28981297335335,E,-45.69858627887592,138.41010730875632,B,1
US,Female,Bisexual,51,9.274746085453197,21.326186045975163,-51.74572273849195,D,B,-50.84200035887437,-0.14981385153857538,B,D,160.40347892675706,D,-142.63611864855446,-15.743808988862382,D,1
Brazil,Female,Heterosexual,50,-226.84249457723564,40.29261108975555,-52.415200045973535,C,D,-71.96977808557868,-71.57468279300603,C,D,-19.035870448725948,D,-194.8670184500597,-2.943864616217158,C,0
China,M,Heterosexual,50,-155.41118837102968,-164.0581840028079,103.29696046383032,B,A,-79.49739729263415,-157.39743588722646,D,B,-109.72197261960824,A,-19.01630027904818,-19.549280749212297,E,0
Mexico,Male,Other,76,-229.1986322827201,-67.82178645319354,19.33163353453753,E,D,86.13863552601478,85.07102598697989,B,E,4.882037193744081,A,-99.7075283792373,67.85000749992236,D,1
China,Male,Homosexual,79,52.26848742587039,62.40250560517592,12.8665397188991,E,D,153.68128091737472,139.46965456574804,A,C,247.02759736218508,E,-60.92020757754464,-208.72151109693152,B,0
India,F,Heterosexual,73,-40.31890083382172,-47.69215673079052,-61.76622170155899,E,E,-206.1643617263281,88.69052226145327,D,D,-142.7421835098674,A,-95.84965286693487,-100.66904580584118,A,1
UK,F,Bisexual,48,134.05642739147245,-69.80516525583619,127.17821074553703,B,A,11.653232855381354,-114.11491901196781,B,B,41.26912290627767,E,38.76530670936629,188.6695480110587,C,0
Brazil,Non-binary,Bisexual,45,7.794040450330453,53.589045768708644,78.80769684871251,A,A,162.20050641533356,197.10229018421833,B,E,-167.72801121990128,B,-30.20309814112288,-88.08082454146205,D,0
China,M,Bisexual,76,-149.5824554588002,-39.5120157302612,-44.27738143884407,A,C,-69.86959918188595,-35.3723496748894,A,E,72.37523078021518,A,-89.82688485854459,-82.64686896553883,B,1
Brazil,M,Heterosexual,70,-34.758781461832505,-52.150617625795036,-67.07789339623093,A,D,-122.33226005201546,-95.82800428150493,B,C,41.213590475739196,C,-239.07442948690357,16.488075572667398,A,0
China,F,Other,29,-61.04396203193922,-39.64873787949724,6.97311354467261,E,C,-20.762562377819197,218.70558503649295,E,A,242.95859005607795,D,26.722702699033647,-26.280629553688602,A,0
US,M,Heterosexual,25,-7.2933984991898475,90.01354410287374,-131.7474889265295,B,A,69.0470700665868,-53.61322911683233,C,C,-50.10389196820132,E,-71.05901528390807,-47.12877552339775,C,1
US,Other,Bisexual,31,-7.358971016793146,-90.33986705942799,-28.13494211855381,B,D,-139.52917084524515,-89.4286369382937,D,D,21.23459558179531,B,271.91964632894485,36.98331562811434,B,0
UK,Non-binary,Homosexual,61,127.0503067315034,34.98812345279125,4.613238459064496,D,C,-97.41012370537626,-67.48140219666207,E,C,14.87629206794371,C,87.70167137631252,-127.88088916218696,A,0
India,Male,Heterosexual,70,44.79202093912528,-115.01816450037363,-189.78640830170417,C,A,-181.76914142938847,-68.36149501046836,E,B,101.64909748057877,A,-97.2029845221717,54.78679584193698,A,1
UK,F,Heterosexual,47,80.78734525331976,-105.64972403823793,-79.74086208999897,A,E,-56.7722747010947,-47.557341480348256,B,D,25.510238888679247,E,233.18687051030616,-35.27872708179377,C,0
Germany,Other,Other,20,-85.48765377374097,-30.790278778051878,8.635601465483283,B,A,57.437239284435826,233.25787748021932,D,A,-6.948214858394103,A,67.74423821320079,14.783251942573262,D,1
China,F,Bisexual,55,111.01969174035492,-174.76145881536658,40.39595937264483,D,D,-57.47649349798509,50.789447521865746,C,B,-9.410758054386783,E,-99.79260863317081,13.312217804795129,A,0
Germany,Male,Other,54,158.5877677936043,-101.79784981817002,-131.21161723174015,B,C,-28.38738304067142,139.4549286158677,E,B,99.79350959551404,C,-72.29458415873077,132.10006183804842,C,1
India,Other,Homosexual,46,-103.80258244798117,28.762654129368592,-72.04829055231833,B,A,57.43944758383832,141.78045590788787,D,E,-115.63242817160942,E,-128.61608102978548,1.6198601137375515,A,0
Brazil,Other,Homosexual,35,-37.39965089806201,61.21220566602219,123.26037491497527,A,B,-57.918870306339066,41.05296708320082,E,E,-141.13444818884605,A,74.30694146724191,-68.4258611826385,A,1
Mexico,Male,Heterosexual,51,-166.66146530390145,76.4388390337154,-74.99806251163733,A,E,69.34060754999646,-122.81322290645984,E,E,-31.735563274807856,B,165.54765576804408,66.67268247702218,B,1
UK,F,Bisexual,58,20.91605655503136,-135.65228879376758,-49.38934650930654,D,E,-39.08615698126734,-78.67658348229033,D,C,-199.37296763977994,D,-27.37578967390376,37.87626967986737,E,1
India,Other,Heterosexual,50,157.20690251848043,-5.403223946400656,-63.33723706620552,A,D,-47.57936440599029,161.8863466536966,D,B,-74.47509415436,C,-14.000504808369179,-20.922557816999383,C,1
UK,Male,Homosexual,58,-105.1349899907503,-101.99954168264492,63.98370533823316,C,A,12.082294916164269,85.87113277606508,D,B,-120.04631533120227,E,-78.98259776450726,25.081857718312207,B,1
India,Female,Homosexual,52,179.88559918646303,78.09249538730668,-115.1148986956603,E,A,86.05812676627518,40.88247919815359,A,A,-19.96364980076841,A,-34.81444999830929,-78.75448969899861,B,1
China,F,Bisexual,30,117.51220354293446,32.85905388049895,-4.975935098982471,E,B,250.04750856744698,32.26159915213638,C,D,-36.211567828161265,C,139.69274485139397,13.76920166358569,D,0
Germany,Non-binary,Heterosexual,63,-44.98933679128316,171.81797116415353,27.994563508013954,E,B,165.4780735573009,87.01987641930496,A,B,-107.91249616875218,D,-163.23859606291816,14.319185445419718,D,1
Other,Other,Bisexual,40,-147.88487430991523,-61.88629715290691,223.78335352972894,C,B,71.89056206374444,-169.73384641242134,D,C,155.4508741611952,E,-80.33833923285724,-0.741481962779127,D,0
UK,Non-binary,Homosexual,21,70.57522389815695,-77.77257396197251,90.10816760304141,B,A,-34.52757484536805,-30.675483173604366,E,A,135.13367879120236,D,-82.84521612615434,-97.30452881681786,D,0
Germany,M,Other,43,71.40686580024736,12.380789762668835,105.9865847937756,B,A,64.79305068752875,-137.5188513726098,A,D,-23.76486462593021,A,41.518171650461724,104.54571206591052,E,1
Brazil,Male,Other,37,151.0608688295028,-214.57493266890725,-18.645013562158955,A,B,-68.49011081253302,44.445726284964,D,A,-193.23697508564152,D,23.29902646965834,-51.46015047365798,B,0
Mexico,Non-binary,Homosexual,67,-91.19781276862373,-40.09174512365712,-13.076277436468182,B,A,-231.6958369918745,-64.39235239679844,B,C,149.51399665480898,D,-36.60584629812943,-121.47703667305876,D,1
Mexico,Female,Bisexual,25,1.096979694196571,-174.21794695606027,5.520558486266487,E,D,-105.84501917823982,182.7483575557298,A,D,-158.27259525267556,C,-76.77100722864668,-67.38795747727639,A,1
Brazil,Male,Heterosexual,75,113.70954924239263,-185.4982171423719,100.36568967757485,D,E,155.38891125157525,-47.309161283480165,B,B,4.129280566766679,C,-51.69716244978718,-21.35445043077416,C,1
UK,Male,Bisexual,31,60.788644070871236,5.685446072288604,24.884056593606278,D,D,259.3306716272338,-46.46721408812667,B,B,164.06203571131084,B,1.8879269076463063,-83.97342758444711,C,1
UK,Other,Heterosexual,40,-123.33310994835966,-48.60816104139195,-65.9128158889407,B,B,114.85433691662013,78.02481914205788,C,B,-23.306471349550964,E,52.478535506260926,230.86855675770997,C,1
Mexico,Non-binary,Bisexual,71,111.22065358660218,113.5992837150511,-39.94817068741603,A,C,45.797874695909,-26.962197240837625,D,D,-57.2863001977301,D,41.56089929424091,-146.26841731941303,B,1
Other,M,Homosexual,48,-4.20481647831705,12.481439249564334,115.86174431948251,D,E,210.5815890859951,102.05489533500102,A,E,6.566285860074873,E,11.764337180461045,175.59134963947255,D,0
Brazil,M,Bisexual,38,-126.13231641180775,44.931549792402414,147.04402124927117,A,A,-50.17763268097997,24.59502678176096,B,A,-138.24113620513077,D,13.810958724430558,-171.2969139005846,C,0
Germany,Non-binary,Bisexual,23,94.35906601024499,11.46890107010436,-4.626177588416836,E,B,51.843626464308876,208.2101084828043,E,D,-46.641300547397805,E,65.40865181983222,-116.56023825588504,B,0
Other,Non-binary,Homosexual,69,54.68077008125961,-44.08299410278404,35.41072033636919,C,B,-218.3964135429117,69.5430523301532,E,D,-33.55279360130841,A,-100.93913622538315,49.10106750249214,E,1
Germany,F,Heterosexual,18,-39.524994203524905,-14.793847445505667,67.021527810951,C,C,2.005755197010623,-45.319805484062826,C,D,-6.494532810475678,A,94.77999284468854,-2.024602300670999,A,0
Germany,M,Bisexual,74,1.550621595943776,-10.943098984145504,-126.96628856059822,B,B,21.12007494140568,60.307742358815354,C,A,-76.97086234740243,B,-62.92156915681979,10.430319215931588,A,1
China,M,Bisexual,52,-127.4735928088421,-112.51390677736963,-71.75210925512192,D,D,-68.7077656593219,20.46514806235592,C,C,3.347289325344384,E,-18.034147154937287,-129.82697756554583,C,1
Brazil,Female,Heterosexual,70,-11.563497471222622,37.55846313015015,173.0844961251254,D,D,-0.249626382716141,154.34604248393393,A,D,-4.916739057562251,A,-36.41306541169121,-13.616667248354137,E,0
US,Female,Bisexual,41,-41.615265119674014,112.14109536895809,-10.048405643131034,D,C,-21.035565820342864,-129.23215165860447,D,D,115.2215464706695,E,6.435341997249898,-9.970050093729906,E,0
US,Female,Homosexual,33,-86.22950620133906,-239.41167556103377,-5.591041771832852,D,B,-77.73883456942204,-46.90869354462326,B,E,78.76407342217496,D,85.25174627840605,-85.13229274750555,C,1
UK,Male,Other,55,-102.31389246683848,5.494793640774623,0.4942519796301431,E,D,0.5745253855297059,-105.68631414940364,D,B,-56.47841012110019,B,101.30553930446153,-20.339153945101533,B,0
Germany,Other,Other,56,-24.981817325586096,137.54227044439546,-63.107033919772306,A,A,85.73528838575467,-20.775203938176855,E,D,-311.43228728517795,E,-75.30859380773377,35.83317208096144,A,1
Germany,F,Bisexual,61,-44.93475913491947,-69.3005696525518,-54.70410577010826,A,C,-10.786300841379635,247.36570598081946,D,C,-14.606033560691534,E,-88.00129487822507,-126.19086744283375,E,1
Brazil,Male,Heterosexual,62,7.901835046487643,-97.50027101574001,-21.72722630428713,C,D,17.952594141731293,60.092789588871064,A,B,54.16315724159026,D,-24.89654835956529,-257.4721399285488,B,0
Mexico,Non-binary,Other,23,-44.9148517978646,69.24136518643598,-45.62418790864229,C,C,75.6253138906803,-54.35278010001081,D,B,111.24478191092338,C,63.24739409058009,30.300496495740315,C,0
China,M,Heterosexual,37,42.03618025290397,34.10214031878499,83.50299656469863,C,B,-67.4700989418427,-249.7023613013317,A,D,-126.56421388127379,C,121.58313481397194,-187.32664052053977,C,0
UK,F,Other,58,-90.71580272278112,16.360836114657776,164.16955588131253,A,B,6.698498667958515,-74.9582932757467,D,E,-58.067851750971364,E,89.84069293221499,-22.65149482776628,D,0
Germany,M,Other,32,206.49042940570243,7.431157514898658,148.7670584622382,C,B,-99.0707647438414,-161.11857073664308,C,D,25.309656616188803,A,157.80748135363942,97.65724006053719,D,0
Other,Female,Other,71,-60.34681110105314,35.03752879589466,4.2773174312153985,E,D,-60.661141163852776,-18.12429066378658,C,E,-125.89881961753302,A,47.466314144685626,-130.51747898112126,E,1
Germany,Male,Homosexual,22,131.5603662417617,-227.96505504296206,-17.032630343127707,A,E,-91.35944493182765,76.88909462623013,E,B,108.60248691812484,B,49.38144535141048,77.06375205589487,D,1
UK,Female,Other,24,29.096512469067537,99.6498235787857,1.3329540213807662,C,C,145.82633155674935,36.13369560411688,B,B,97.66861683406746,D,64.04704235887034,35.86262468157153,C,1
Mexico,Other,Homosexual,55,-103.87577592514235,14.802535258618498,-24.82579785331875,A,A,-253.2190592514613,-13.605264492309493,E,C,135.76166374051442,A,-36.514116093610774,186.32125100333909,A,1
India,Non-binary,Bisexual,76,272.2780036931375,2.0150365005186064,-91.08822748629173,A,A,64.78760476002651,-120.1582828718204,A,D,-31.512549001419554,C,212.86526471312493,64.71088430657967,E,1
Other,Other,Homosexual,28,-206.52126561376565,1.6212477752467722,39.78241478528983,B,B,-7.241508323209718,38.33894202925856,A,A,132.8032073748499,B,-13.026937019275826,148.87919025717179,C,1
Other,Male,Other,73,25.357822707639894,-53.12226534121805,-139.01576184448507,C,A,115.72775746322033,-42.52425898491347,B,A,229.61667762780888,E,-145.431968362423,91.49098977021066,B,0
Germany,Non-binary,Heterosexual,59,56.24367173604886,-94.89697612859275,42.92301907210779,D,B,-128.8461627531501,-150.50246602040647,C,C,-132.67139973163907,E,78.08004033739454,-28.303273824301257,E,0
Germany,Male,Bisexual,54,7.256392616209503,20.847793064149172,57.51004886619086,D,D,68.7223215808943,-28.010099594248583,D,E,-24.7008638491265,D,-109.35856356777992,11.517357270417316,E,0
Mexico,Female,Heterosexual,77,87.05754917412384,-76.28171456252313,-93.86753518597295,E,E,68.02480382752844,123.03431048248919,C,B,-124.33492936951195,B,-44.85733312920658,14.162916304091015,D,1
Other,F,Bisexual,76,118.00396585763546,42.66869337312787,-61.178353941550014,B,B,-191.92742405446276,44.05871218854413,B,B,55.721214394776375,C,79.39823827340585,-70.38936241697627,D,1
UK,F,Heterosexual,73,24.887075628876925,164.97391072406057,124.18185659280061,B,E,108.66359922510482,-49.824974774484794,E,D,-50.75345124112839,D,-59.542374356049635,160.3433593074829,E,0
Brazil,Male,Heterosexual,44,24.63898470282304,-19.551764869366263,154.59322823046145,B,C,76.89224695881698,-80.83623741688773,A,E,-31.26696557576299,D,-54.551622455596984,128.43727320236582,D,0
India,Other,Other,65,-139.21745692454738,-180.12422546544917,-148.14102505795978,B,A,119.08521684906968,86.24686381422696,B,B,-53.370676445556256,D,16.329717971268245,38.687111970886285,A,0
Other,Other,Bisexual,77,182.89563694207988,8.642222962951816,-59.010770942082324,B,A,4.287427630384139,-111.42697392191047,E,A,-122.7317619692013,C,77.36687963416365,140.67988168711304,C,0
UK,Male,Heterosexual,51,-67.0662944643655,-37.5360491524534,-124.69516626765196,A,C,150.67657832187612,-124.84632033696047,D,B,27.526151151833787,A,-17.47857211128434,-108.49152811373541,A,1
Brazil,Female,Homosexual,43,271.85260844323193,85.13301342188277,-93.45994753547131,D,E,-17.71611923852295,-10.205867991758263,E,E,-41.87446846518732,E,-16.086693322895222,4.71139806090583,C,1
UK,Non-binary,Heterosexual,66,135.53736687140082,1.1553011683442995,-151.39381071753544,A,C,-120.35429091389804,-36.882103581876066,D,C,-104.45481147993236,D,-33.026583271757254,27.860993241927464,A,0
China,Non-binary,Other,45,71.32184156927232,-102.53732391509985,-74.8737113713983,A,E,19.69404903907999,-271.8931112592,E,E,-250.68896588099915,A,-47.775253019167316,162.49410390168663,D,0
India,F,Bisexual,49,31.508270913238185,64.15908254201402,21.375291805687574,C,E,112.6048268756447,84.21706202560615,C,C,153.01213632986014,B,15.333252042818055,0.23808493315831133,C,0
Brazil,Other,Homosexual,40,12.514198203447721,44.4283850666563,-92.04366861172234,E,E,13.822764901086625,83.83659425987933,C,B,-34.64847818363527,D,124.62723161025448,-42.083580894775714,E,0
UK,M,Other,21,47.939139393160815,-13.122730342748975,-62.45481100651696,E,D,-23.10862107799381,-28.253768507199002,B,C,136.69950028593414,D,53.34437404708445,-92.71646859706209,C,0
Other,F,Other,44,27.303071510289012,-109.14537000675486,50.198249144799135,A,E,-20.258067145090685,131.54942243308403,E,B,199.2687024008832,E,115.82153562332371,54.56230911023546,E,0
US,Female,Homosexual,61,-40.72553472718963,7.098974384229447,40.94596951649695,D,E,-129.3083862550386,-236.07107615248512,B,B,117.20667512680978,A,-63.727958321941436,199.68005625955405,A,0
India,M,Bisexual,69,2.0293450892400453,31.1357287228889,-10.600257097068262,D,C,-176.45435679297918,-263.6244664201959,D,E,-41.3675890358255,E,-120.72842406736928,70.7343811520759,E,1
India,Female,Homosexual,37,57.9676457724505,144.4419670161819,109.24849081296404,A,B,-22.811036056600656,46.68748997985104,B,B,-156.24133332342979,D,35.741294855785036,-53.84221926949735,A,0
Germany,Male,Bisexual,36,-71.47839456181869,16.686233930369347,-21.713480409628897,D,D,113.44304477219673,-49.281288547333105,D,D,-61.192702178920456,B,276.01267706325257,-186.24973687091187,E,1
Mexico,Female,Other,34,143.50002836811166,-175.30665662654252,-33.7274397049656,B,B,-2.60662998660567,167.70026887745763,A,B,-58.59689271183984,E,-36.631311797464484,-36.98782094849919,A,1
UK,M,Bisexual,26,180.25371002528038,-57.43313174364513,-35.225913566786794,C,C,0.5931852642852683,25.676787330643414,D,D,-35.44535634628026,C,163.86355252136434,8.281538004560748,C,1
UK,M,Homosexual,28,105.6910486391905,-23.28042161320037,-96.18766480365976,A,E,83.99044337059675,-214.20624960797602,C,A,21.290806799703734,A,54.72864562197937,-29.595320205167663,C,0
US,F,Heterosexual,34,13.917783526370457,153.86265061925724,-137.037277533755,A,D,116.1083113918445,-102.97924115228723,C,D,-52.8294604113698,D,99.21332936147687,82.96715477501495,C,0
UK,F,Bisexual,57,-162.52686764356815,1.5983586186172385,-111.70604127220204,B,D,156.96250335157075,131.8248591792448,B,A,146.32260524703452,A,-49.710515861026735,-107.58344470991416,C,1
Other,Other,Bisexual,69,18.5097852614965,4.047081061346063,-244.73663304132634,D,D,71.32416186089026,-96.22931723404525,E,A,-94.44556362832299,B,161.00336149804352,-68.5292300109816,D,1
Brazil,M,Homosexual,33,174.32745217062256,-4.667434730409393,47.756127197603135,C,D,13.275402640057917,99.24192621947071,E,A,-106.18604529399069,B,-167.19094967710825,-105.52233379906532,A,1
Other,M,Heterosexual,53,30.088880153465364,128.62021227316222,15.64545123868823,B,A,45.90118403899541,-105.2584588519004,A,D,141.04888783448845,A,-114.06570092050106,124.34988564613634,C,1
UK,Male,Other,50,-47.74082763334292,-33.29887391222504,141.1657386481892,A,C,-29.589657420255122,-19.155394011293545,D,E,-24.434037509650388,C,146.38165196786218,-50.205723954988265,C,1
India,Male,Homosexual,29,50.852809449913735,-136.3026606191191,133.38421250230817,D,C,178.01430117888023,198.4217654034602,E,D,73.9595682107833,E,14.002748631776827,-30.065909749685844,E,0
Germany,Other,Bisexual,45,-52.76736857342959,43.97722983983182,175.96198306142225,A,D,-11.7199684207595,-54.42787707819796,D,C,94.29449870996459,D,-22.087782288546663,141.95746838199696,E,0
Mexico,M,Homosexual,42,64.83757624565982,93.8861390908927,-4.6946890616397425,D,A,-128.23383687455373,-23.137368950681044,C,B,13.852079328825265,B,135.33733795611658,-10.022034531118104,D,0
India,Other,Heterosexual,76,47.57842242077089,-137.44727266215418,77.87880962108292,D,A,42.47051988496126,-21.25950461448437,D,C,-18.60204476493104,B,47.93864408134658,-21.58855406147246,C,0
Mexico,Other,Homosexual,21,101.49042997951892,29.932658416588254,81.66994294957327,D,B,-25.62558843379737,-106.25982938599785,E,B,8.244606503155094,D,187.16939193157313,194.6803993018392,B,0
Other,M,Heterosexual,34,45.072468284943106,150.06056968634564,-145.27391487352907,E,E,-11.081840167928508,-157.78247249201266,D,C,115.38943679700888,D,-159.6129687170518,80.55782473434823,E,0
Germany,Non-binary,Homosexual,53,79.47597021841936,62.53638561834936,-83.14767246346281,A,E,-132.17213800841262,3.5254227765062174,D,A,19.9590276271985,E,138.55451211336123,127.72813626553842,B,1
India,Non-binary,Bisexual,39,53.83308988586253,81.00147930450619,14.255561693536766,D,C,40.78497699980227,39.99170518078977,A,D,-88.7901330678021,B,16.705769523341075,103.42912801655639,B,0
Brazil,F,Other,25,-294.6569920326814,-54.334886470210144,51.88065865291688,B,B,-65.74184645928196,104.934096225021,E,A,7.263322552674173,E,-78.25291708658332,73.4386258124418,D,1
Other,Female,Bisexual,75,-138.2978063078843,105.94588561197557,-121.04740351342116,C,A,-104.18509428817487,-17.423973591253432,E,C,2.2631737403760734,D,130.02713742143084,-68.8846333845,A,0
Germany,Male,Other,72,68.93024036560213,-77.08113204200185,139.82602213741953,C,E,-90.54916012534038,194.9206885350756,C,C,100.50912530789435,C,44.01034002328124,167.31590620803897,A,0
China,M,Bisexual,57,-121.75980849266008,-8.833251139985347,13.099369329866766,D,A,161.3981075068613,29.814492134910147,E,E,32.49147594057901,A,51.698637114246345,-113.61606240125177,B,0
China,Male,Homosexual,46,-13.549565458699869,117.39376509299177,-83.23974757055018,E,E,14.529033259345498,24.08144511697089,C,A,11.962498182349881,B,-108.91447221025194,-15.79617692960926,B,0
Brazil,Female,Heterosexual,72,-14.127847965391291,-58.147492251374466,64.52717523238208,E,C,-186.1038417994458,52.342211296270555,B,A,-89.48503422769244,A,-44.88038978443291,-52.41149003334114,A,1
Mexico,Female,Other,45,-177.98807083468319,25.381939508322244,-151.57951685977363,D,E,146.1724241070695,7.009271913329506,E,B,31.57859763945315,C,21.27619847713842,99.32477855899485,C,1
India,Non-binary,Heterosexual,59,167.82409537101307,-79.06299232602055,67.88788827958786,C,C,-229.7768836309918,-31.27163921681332,B,B,-63.076265671514776,A,185.63416721218303,-14.563684569531235,B,0
Germany,Non-binary,Heterosexual,19,137.84370454097413,82.91929868594251,22.56580068935531,A,D,206.64414403927412,106.54394466493969,A,A,25.038201059180317,B,100.7849927305337,-106.80452181339189,E,1
Germany,M,Homosexual,39,-109.92897886859794,-240.5397868069539,56.85253701151919,D,C,108.52675175488868,-46.8745027405435,E,A,71.73457732449452,A,-15.02617533575419,-116.36546391323353,C,0
Mexico,F,Homosexual,77,21.128705356710373,-82.80281022347431,110.17836182634177,D,A,3.5781859182728026,-35.580322954981604,A,D,194.8986705963877,A,9.761984481621635,30.39186958225566,E,0
Other,Female,Bisexual,32,51.94887036938894,-8.95168240614189,-98.05936628914628,E,B,-22.58999704841431,206.0120922902295,C,A,59.22814251900903,C,-15.5268479380813,116.8396530594722,D,1
Brazil,Male,Heterosexual,27,-102.01138326848469,-30.180633785795557,118.8511933617409,C,D,-51.97386359722336,125.85085763815036,C,A,133.2163736214151,B,43.93449696611361,-24.354201776289596,C,1
Mexico,Male,Heterosexual,31,-56.96719824292617,-257.28573227580324,132.73275019036424,B,A,-28.196383269827447,90.08040805302883,C,C,-67.99400171805799,E,23.622185242118817,-96.41662299835723,B,0
UK,Male,Bisexual,30,59.4693228270212,92.281558288249,20.17900489740838,A,D,1.6890373899274183,-92.4841136007715,A,A,-91.58488668085619,C,-57.27578730298234,-53.983073608937346,E,1
US,Female,Other,66,-61.336373566626975,46.032411506246895,-120.39386132270648,E,E,-104.39289015679525,-154.5144595841038,B,E,-102.28340737049291,E,-39.12897764704412,25.4526018873591,E,0
UK,F,Other,69,55.567078839174066,-164.19397312855358,-138.16086295317902,B,A,-108.50525687187344,70.06872495691682,C,D,41.20393063448386,A,72.01582416937529,-77.08992290381117,C,1
Other,Other,Bisexual,22,174.0346248960132,80.74558377791146,86.66498118229778,C,C,-239.866555767994,88.57975016249033,C,E,63.79064303046914,C,185.6867291002428,-3.7003603205483913,A,1
Mexico,Female,Other,43,-75.82130609286607,-116.47723722191058,49.44153969717767,D,B,-176.40278231324464,-35.329274720258546,C,A,-74.12607760403554,E,127.7772786064317,5.8587846993995925,B,1
UK,F,Other,57,51.17143412733797,-127.83570971791607,-66.79305112485399,E,A,321.22487508430567,-134.88174564417707,D,D,-140.82881851017183,B,77.91779851370949,4.25732317366649,D,1
UK,Male,Heterosexual,75,-39.496308011545224,82.14581598529398,41.38980662387829,C,A,29.531196145985167,61.01585590232074,B,D,21.304517310745304,A,-49.74431228172027,-171.53195702915443,C,0
Germany,Female,Bisexual,30,-1.2164967514936524,-46.74341661088798,77.36501120509044,A,A,74.16658832597348,29.26317263404948,B,C,-77.11886419388426,C,146.27851453233654,-91.58135417642242,C,0
Brazil,F,Other,63,200.527216771111,29.35949498661921,-27.93663253251103,B,E,-125.2698608109753,96.78015552287154,E,E,-147.91833562965968,C,-61.28034682141541,-115.5002384053666,D,0
US,Male,Heterosexual,44,59.735349114045434,-83.21719327807571,138.08674124237078,B,D,-58.2468514090232,-74.59151861076069,D,D,41.53277980401431,D,107.40300384423398,-304.68212720575474,C,1
UK,F,Heterosexual,36,-13.55713160915977,-92.20862793210517,-5.149357239929277,A,D,-124.08201796368003,91.64256128575151,B,E,126.78050001169171,C,166.1036878385262,-45.76021492687292,E,0
Mexico,M,Bisexual,76,-10.894211704251095,-9.187575629180197,-290.54862401958303,B,D,-25.82143481692721,-97.547719943872,B,E,169.56140675087542,B,0.7095429947701651,-56.08264188931306,B,1
UK,M,Homosexual,26,-123.15613750371249,90.95049503082583,40.11302352129356,A,B,99.36222223815017,13.59941184287859,C,A,101.52386965470701,E,50.43419486359031,-66.60165706372942,C,0
India,Other,Bisexual,78,-102.45006552141791,166.56207358876492,-4.225201529870295,E,D,34.314852823287865,-25.63875549071445,B,B,1.253771958143246,D,40.69673296523587,207.61385515920173,E,1
UK,M,Homosexual,70,96.93805086751021,-73.47140813352416,119.04741180434195,E,C,53.91471223460289,76.81150656967422,A,D,5.430621285417679,C,49.42579148205906,-42.12133393745503,E,0
US,M,Bisexual,54,-69.88947767007633,45.63694940449827,49.45753645906784,D,D,-174.5123459630927,-80.9300441503581,C,D,-214.10179330270051,D,-73.63719985371561,-81.68585878928003,E,0
UK,M,Homosexual,43,-77.30690016468132,-129.21102837220803,-66.72571819094279,C,B,32.485004616166556,-91.77591021294575,A,B,-176.16329552974574,D,235.6907585503973,15.59217729047086,E,1
Other,Female,Other,79,7.772642936209722,196.23731355769024,-84.220894350604,E,E,84.19256903713776,-178.21736392613283,D,D,-72.90230921462097,C,130.91058350002982,-35.41081268837047,C,0
Other,M,Heterosexual,75,19.787836919700755,-5.922274699918349,64.91417940537202,E,A,171.6431846631697,-78.56436743165045,E,B,-55.52964934642639,C,56.923855362908924,-143.99191582625934,A,1
Brazil,F,Heterosexual,75,37.10099525862866,-82.37614051480399,-20.6079080238195,A,D,-2.1974119801120606,141.12211294463134,D,B,-68.40310589198377,A,9.109868576170983,-32.605541431498025,B,0
Other,Female,Homosexual,60,0.27640828573647525,-131.88507541294962,200.00855279520513,C,E,52.62693284819315,35.120142234917935,C,D,21.313867851151326,C,81.21472551833172,-46.47038346673036,E,1
Mexico,Female,Homosexual,34,104.45990712328526,-64.60680680522644,88.42792947925993,A,B,70.15572087022909,33.31572955561132,B,E,-160.4145089783693,E,60.84963649490602,-136.21351577498092,A,0
Germany,Non-binary,Other,75,5.428206344496337,-123.60376224446014,-108.74320618956055,A,A,68.52356965909412,-96.28326477828023,C,E,-88.60846349296818,E,36.316979343576385,16.177749422352562,A,1
