civil_status,Race,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,target
Married,Hispanic,A,-74.64238494030148,114.29557953044689,B,34.768743543382705,-36.924658510348415,0
Widowed,Asian,C,0.2789023598664097,36.12663568703354,D,-101.33677205669376,2.3225484595525407,1
Widowed,White,B,16.893697917073432,38.27855694858882,C,13.467736301451783,38.54228230213198,1
Married,White,B,53.54379289158111,182.65416240648756,D,53.4587297254027,122.28082677779418,1
Widowed,Asian,A,59.986857198146694,-53.04303644910292,B,90.64806068064226,-48.449557820382196,1
Married,Black,A,-110.69272422240246,155.47089392631702,D,168.44094972059293,-31.90627962370303,0
Married,Other,B,167.74489886590075,18.771022228332875,E,-126.37726686584385,-157.56869776718915,1
Divorced,White,B,21.183845943525135,54.40566121724658,E,-55.66310629481745,-72.6564262513595,1
Divorced,Asian,B,-81.71680274112435,30.953671119699827,C,93.39229430939533,26.674003836534858,1
Single,Asian,C,72.6882025893977,-60.32938136901858,D,100.4203489515231,108.94473026019413,1
Widowed,Asian,D,-119.89068751446688,15.342979743395341,E,116.71189536219937,-126.2513161190804,0
Married,Asian,C,-34.06844691016847,-37.21926164565146,D,180.28143284978015,55.441527898671715,1
Divorced,White,B,-23.156351606675702,21.16568704563272,B,-3.8289338481691173,-200.25380757454795,0
Married,Asian,E,85.12093274738524,28.463374702457468,C,-110.93276447032487,57.94934401804204,1
Divorced,Black,A,49.462409847826606,74.03521252674787,A,-85.82952565504117,147.4836951484583,1
Single,African American,A,-74.46589393745342,-59.99329352061169,D,-68.01773527728608,-38.5368574412278,0
Single,Asian,D,22.140365140664613,113.45478287640903,B,-138.3534076575161,74.62059159587163,1
Single,Other,C,-52.08103920706826,-0.0742060343909154,C,80.70770165628116,55.47048829748088,1
Divorced,White,C,-56.99532455637407,-1.733563100087319,C,-38.36975609003035,-131.1634948091426,0
Divorced,Hispanic,C,-24.75218922220324,-219.88348179071443,E,-164.12270750543087,4.652264973979625,1
Widowed,Black,A,-4.8665830164694235,202.2787604445535,E,149.79020901248745,256.48845500876837,1
Divorced,Black,D,-86.71880973681031,-124.11875154406367,A,-13.645468062228325,88.69284160862716,0
Single,African American,C,-24.31587592007412,-73.48702655222537,D,-40.70088766639911,-49.35871243616957,1
Single,Black,C,-128.5004281662184,-33.2055686299206,D,2.1359616214505306,27.607976113028332,0
Divorced,Hispanic,B,-23.56769985837622,48.14172754514935,E,-78.83172222773138,-24.394031428758193,1
Divorced,Hispanic,B,25.771590243126003,189.7372725068035,B,50.57292692912089,5.353560680481985,0
Widowed,Black,C,40.088977222269904,-33.87213573213624,E,138.32868192257402,-9.585963717818869,0
Single,Other,D,-25.45219350904565,-116.81430107099445,D,-64.93946415992329,47.96803830129113,0
Single,Other,B,-47.35397157490265,54.02982576170683,D,-279.6319786480663,151.72366723223615,0
Divorced,White,D,-188.1609971827505,-60.82078869150458,B,11.423856096673173,19.025695896644464,1
Divorced,Hispanic,C,-148.34456457474238,-130.99521269473752,D,111.32665213810502,-140.56582889641157,1
Single,Black,D,-77.59494320786962,58.88840800979398,D,-115.92014608146441,119.3342222219683,1
Divorced,Asian,E,-151.66295072517224,-43.280815882462484,C,247.43926323614863,-139.71424037575477,0
Widowed,Hispanic,D,111.35283846157901,-46.01289723927062,B,13.6651699643218,37.0105957916863,1
Widowed,Asian,D,7.422571351262194,4.401361873621307,E,105.96595594053504,219.21243695373883,0
Single,Other,A,52.25668954193773,157.95484682408278,A,11.02613326335037,17.039960914793717,1
Widowed,Asian,E,-130.0739709554446,-146.08910042918413,C,-83.79020559321275,-144.74652769025744,1
Married,White,B,165.57578387420327,23.96493913171323,D,15.991072255034682,-106.2017881557437,1
Divorced,White,A,-136.15640503985057,-10.191892706999994,E,-16.645160113983675,-216.78764180756914,1
Divorced,Hispanic,C,-104.29634869890587,32.37224677462857,A,7.419976059257243,3.8894923226655087,1
Single,Hispanic,C,-46.05378960302342,-119.18539175862541,B,-36.771253486361815,254.1283499629997,1
Single,Hispanic,B,118.08698172906809,-114.8347562136317,A,-16.52126724133731,5.638000283500326,1
Single,Asian,E,24.795443095721893,-113.90091161096313,A,-101.34003612122603,42.01480384952283,0
Single,Asian,D,158.19969146800779,-116.49106245564072,E,39.00964757011685,-75.03807679618093,1
Single,Hispanic,B,76.3370235723925,204.2575565159978,D,53.89114982364808,-151.32142437776926,1
Widowed,African American,D,25.887263203402878,46.299231141541654,C,111.7662657883827,13.445546696287245,0
Single,Hispanic,D,-74.25562817810825,-120.53629762998894,D,94.96867066887383,-27.670524366663063,1
Married,Black,B,-139.5335374502569,109.67915700257105,D,-34.76669267147424,61.76365625175264,0
Married,Other,E,73.054311812947,149.04048829372675,B,-55.69273041115622,-204.53669005684011,1
Single,African American,E,48.308932983733285,-32.92147881559638,B,178.54339972499784,209.76674463169655,1
Single,White,C,-21.74152571963687,67.19514774237159,A,90.23699599874007,42.71790508293073,1
Married,Hispanic,C,5.380735177525333,-77.36514573370526,B,-229.1470970868545,-64.72963573548454,0
Widowed,Black,A,-68.24830759235823,58.98386181697417,E,52.22436425255961,90.39292554539668,0
Divorced,African American,D,-40.02439745120334,63.55708327663423,E,21.58403285668496,-140.28885719030265,0
Married,Asian,D,107.30623095706147,-81.84057291036346,B,6.175296713669202,-2.941887317021021,0
Single,Asian,B,176.97832546795917,83.189582013509,A,-18.6567636184828,-41.89382116395625,0
Widowed,White,D,-56.1346850577757,199.38381003999208,C,-40.646407767558905,48.15263457363535,1
Single,Black,A,-44.81116801882127,-34.964997854232024,B,-166.24937754170892,40.95259376421744,0
Married,Asian,A,78.30327634431778,-19.148895276105524,D,-16.82968396016523,-50.88201386388205,0
Single,Hispanic,E,54.61449027112801,41.98892743731341,E,-39.95219249332159,-96.703978242835,0
Divorced,Black,C,25.974334531635208,-254.95613485929005,B,2.716767594826069,49.14204343375461,1
Divorced,Asian,E,30.500107010814858,-30.444572700085352,B,120.488139661338,65.59924286378246,1
Married,Hispanic,C,60.088575066601365,31.87787098483169,C,-116.85864323572575,-51.074809269339546,1
Married,Black,A,22.120552375203793,-40.25988021191581,A,-64.03970465963357,-152.69372614282918,0
Married,Other,E,150.68240097061084,-31.30966960357442,D,13.75270259667794,-130.5825673201037,1
Divorced,Asian,C,-154.25411940607685,-106.54078343542217,D,18.93670730534233,47.37411214813692,0
Married,Asian,C,6.488988011923827,-14.458684600390804,B,159.70793023575447,-16.01172447221909,1
Widowed,Other,D,-113.24292624778084,153.35741600891538,E,67.6611645309561,102.50624246062662,1
Married,Hispanic,D,-21.40533719331315,-43.03799825863087,B,30.3984002704279,87.11558338629936,0
Married,Asian,B,-18.7791219110791,-27.835505721090364,E,-140.25275180235332,-134.42596201780407,0
Divorced,Asian,E,-20.783243176007765,-163.68054259979738,B,42.65536258214132,35.932039344458424,0
Single,White,B,-49.29613801392579,63.732622073688795,E,-182.59446326499193,-23.872726159554592,0
Single,Other,E,42.16059497299777,-153.17920710236749,A,9.287107723577243,64.29467360238019,0
Divorced,White,E,61.762735099430714,-97.04483992628393,D,-153.16158147165038,-6.558197866064903,1
Married,White,E,-19.283951652556752,-192.6383651407778,E,135.96294761598006,89.17972745111959,1
Single,Black,C,-62.11025294162326,155.0207423070591,E,90.47759701628796,107.47569486896866,1
Widowed,Black,D,74.07837192864226,-32.87196629986843,E,-7.912576411109727,-60.89607200466687,0
Single,Asian,B,-92.00675367172754,19.448843827485607,B,-32.37951986619088,-97.83257701790811,1
Widowed,Hispanic,D,25.702692242913837,49.53165786908777,D,-181.41545689941307,88.69731787004004,1
Widowed,Asian,D,128.75464031229075,122.73636039361581,D,95.98793986580779,-92.81910305302029,1
Widowed,White,B,58.70504465829214,-2.0851885894427964,D,145.32989690456685,-44.233775670996636,1
Married,White,E,-189.99614335735615,-87.95091712543089,E,-118.08039523001955,35.368167343544826,0
Widowed,White,B,12.0782872009731,-48.06338395308132,E,-56.49147924811787,-53.97201524080598,1
Divorced,Hispanic,A,96.78097086746348,-46.877139423383795,B,-177.47904184834994,47.970157358012806,0
Widowed,Black,B,212.2433147663204,-33.38034940188757,E,-77.69460035167393,-192.89574303271084,0
Married,Black,E,-121.31215365328562,-50.01425268198049,A,118.51890426810097,45.728888595704085,1
Widowed,Black,A,92.39872186266808,-65.25211746416379,B,-6.913980456920012,-60.07604272797503,1
Single,Other,A,111.79835736945363,-221.5303507070575,B,-70.84091667948842,-14.414823393104555,1
Married,Asian,D,63.13664734525782,38.75493752980502,D,-34.67164902311843,4.002145133678893,0
Divorced,Other,E,-66.23725435424028,158.99302514768655,C,-25.395381544445094,149.70488184898556,0
Divorced,Asian,D,-27.12168739094154,163.30325365986712,D,46.94773832574458,66.89536528693077,0
Single,Other,A,41.820107030513434,-342.7166983611877,A,1.4944129660273986,67.22757474435538,1
Married,Other,A,63.559659710472616,-161.5457496573224,D,-44.17009396419868,-61.989262009078125,0
Married,Other,D,-113.79388721192811,-49.336444364697044,C,-163.5970407431764,-102.27814859814109,0
Single,Black,E,52.783639066472475,207.68587216253346,E,52.171665352538724,85.52572032712042,1
Married,Hispanic,A,35.88699498447556,146.2364041224494,A,234.78489023929683,-7.51995539235655,1
Married,White,C,8.958055390009166,47.44719556623765,B,-48.55676700994912,-108.3630670650952,1
Married,Black,B,9.860249218595518,36.168150811524164,A,-34.43056561675837,205.93841277937784,0
Widowed,African American,A,-20.022673158113044,-88.41685837608033,D,108.58212937049964,161.09610302037981,1
Single,Hispanic,A,73.7508689034757,-90.90541060296381,C,-22.502023540489077,53.8262807820353,0
Widowed,African American,A,78.83719748594451,-70.13399615965395,B,-73.61499168073138,-238.1734036894311,0
Single,African American,C,-67.78763186949432,48.770736022529974,E,-37.7421169791207,-133.90285384574514,0
Single,White,D,113.01266675471511,40.33525362261272,B,-5.708727515641003,2.8154289256899587,0
Divorced,Hispanic,E,114.61461267380531,29.28665050451001,A,25.46140961643016,46.56462838120478,1
Widowed,Asian,B,29.396876749362168,82.12916177936123,C,60.97981101854022,34.324345436655356,0
Divorced,Hispanic,D,83.5575827134115,-93.20614658969883,E,-14.928501942158453,31.590354348593365,0
Divorced,Black,E,-261.32547853801975,-61.14542982594715,E,-50.74796926417616,-42.32050808441114,0
Widowed,African American,C,52.073005418329686,40.43451010168867,B,103.61161407151435,-35.57787314753057,1
Widowed,White,A,72.48100288538282,-79.23350456636688,D,23.45516168576236,50.32855681708699,1
Widowed,Black,D,95.62416571776333,159.52613648405512,A,-31.00800872542852,-2.420467921165735,0
Divorced,Other,B,-171.39455201326953,219.36953544305388,C,72.82658036059274,115.11155066388554,0
Married,Asian,D,29.122599929700904,126.67514172694175,A,66.54770263080069,-197.90079709154358,0
Married,Other,C,-85.82789706157136,60.571078015830196,B,162.8837608460976,-208.75718885028797,1
Widowed,White,A,96.68369671045267,-192.02585116472346,E,-115.91134954390982,-101.95386696865457,1
Married,African American,C,17.61284561698872,-77.21827053613092,B,-57.160911892359735,148.18572637830522,0
Married,African American,A,132.29457877058633,59.43577049337966,C,2.714272572840422,11.238260725468654,0
Single,White,E,5.775512788237784,53.48822893973202,A,152.02833127756213,8.113931608520327,0
Married,Black,E,-139.80789758548127,147.5412618356524,E,6.170211121221295,-117.56014401261139,0
Married,Hispanic,C,187.9599993421067,59.72573392688161,C,294.13124717132285,-72.69410334852374,1
Married,Asian,D,-99.70130795842562,35.354379534075214,E,53.35491735545992,-16.661317071275228,1
Married,African American,A,103.19182324926805,68.41251075113163,A,67.43707597659724,-10.310642021793136,0
Single,African American,E,-97.96866568332523,33.202390560473866,D,-93.3634414270468,118.63510680189631,1
Married,African American,B,-49.05484563417468,176.31350397521538,E,-139.42622438189082,-31.978860014962766,1
Married,Asian,C,36.60267891753223,76.17611313489938,A,-82.08997028110355,75.03073300794779,0
Single,African American,C,-42.305082469430836,-35.93674200562365,B,61.6067380428888,176.64386060619324,1
Single,Asian,C,287.3296946677244,-65.45214824675337,A,140.15060188401588,-220.2216420788262,0
Married,African American,C,-172.1440018477997,-78.37370388596118,B,-86.8556149279207,79.8493187376339,1
Divorced,African American,A,118.05617815172866,-144.0881578594557,A,-51.599636675890935,180.26014063095323,0
Single,Black,B,33.57679814940163,-10.868910457899933,A,92.42435427675461,76.87393329225502,0
Widowed,Black,A,51.49130711433592,16.896538275412933,D,192.04748055414322,-96.18453331039305,1
Divorced,African American,A,113.79612925072595,-44.59355897513076,B,-18.59359295907335,16.408789494351176,1
Widowed,Asian,D,-86.37515181955551,-9.896234108447059,B,36.65880862234655,12.71187427536525,1
Single,Asian,C,-28.44202715139258,-121.59858555777241,E,25.444751655547044,-80.50794520319613,1
Single,African American,B,-32.685656731335314,138.339680818986,E,60.618321815007484,56.16273252304421,1
Married,Black,D,-39.02016590977147,76.6308725358426,D,-70.80317583737965,27.668942464723518,1
Married,Asian,C,68.10453237635548,130.6610072593721,D,-195.4864907084488,-185.88127567064623,1
Single,White,A,0.7292915577230125,-28.298311074120473,C,15.473166222992324,34.66958429389337,0
Single,Hispanic,E,11.930755370876685,19.722314426281013,D,-30.129863260323763,191.7062083406727,1
Married,White,D,155.83246257642256,-172.3934170924983,A,-243.59401166407247,84.75215188864615,1
Married,Asian,D,85.29036200037932,23.394505132280116,E,6.254796924557736,-18.801023811570428,1
Single,White,E,79.00921311114709,-11.084784229842896,C,-51.84474379192152,-60.80586426943609,1
Divorced,Other,E,131.44592782414713,-19.870618839018206,A,162.4291773580175,81.65295707805824,0
Married,Asian,A,243.3202012167984,-168.90380998196247,E,130.1880030811933,-23.7241571123114,0
Widowed,Other,A,80.55805553208191,-3.294309970275127,C,117.4071707801399,40.97563764919769,1
Married,Black,A,84.66833577073331,37.87102356873786,C,40.94207346540276,17.735563657665953,0
Married,Asian,C,-16.0245771388121,-93.5291604959874,D,-183.65188988130353,-5.91193675650288,0
Divorced,White,E,-126.15574072187361,101.57586732190693,A,-65.09482196227594,-37.628611254197445,1
Married,Black,B,-141.62083306957445,-44.59102466215075,B,14.396072817108294,-7.933581515587866,1
Single,White,B,-22.37358749451298,174.32538479111932,D,58.17378659429069,-9.596504371644276,1
Single,Asian,A,-94.50187343190102,101.92742604775644,C,137.2213223365273,-41.30931126184946,0
Widowed,Asian,E,-67.8601810518196,-166.55755934211257,A,73.10448950658002,173.25027006939862,1
Single,Other,B,42.50721296080698,55.82696686066164,A,-75.10484689161363,2.8596303294197125,1
Married,Asian,C,-84.29334869586792,44.58880920901602,B,28.927453483708682,-63.14498932821555,1
Widowed,African American,C,-53.46634539050431,-115.74340900325856,E,133.35536489550043,-134.4065887020068,0
Married,Asian,E,98.21044471371961,-48.86163795586578,D,-39.70275960455372,17.506662493122356,0
Married,Black,D,48.49733918098101,-64.74142683486875,A,-59.42424600173835,-31.223634984400107,0
Divorced,Asian,E,-11.594743089536074,-23.18949693918949,E,-22.41212751776729,-7.098048391556448,1
Widowed,Hispanic,C,-64.7555238092123,-142.94829674834682,C,-6.790404563318594,138.40593622562892,1
Divorced,Other,B,86.13901447050233,-0.8039196823986435,E,-49.25358101282718,113.18717764487032,1
Divorced,African American,D,25.036422184643342,65.1829954681011,A,-101.16513286336549,15.79547748739724,0
Single,African American,C,-106.67363002486499,-240.67101706837266,B,-116.39250666084729,10.094160028718722,1
Single,Hispanic,B,-29.42364320772823,-41.80420787617513,B,-53.691975328618646,164.6498588430002,0
Widowed,White,A,-54.46274784372738,-91.79060921398222,E,17.02742505803875,-6.667721241341503,0
Married,Black,D,-39.90129107144768,121.32579666506591,D,10.869262929436246,36.963442288876195,0
Single,Other,C,16.11712212969865,-21.70003228053595,B,-25.11312334004459,-14.366543789175179,0
Divorced,White,D,-197.6463264803011,-248.01097962884882,D,27.25372167752412,195.2780923723004,0
Married,White,A,-71.04081210624621,-144.53182775352894,B,84.24391019448095,66.07865681925684,1
Widowed,White,E,45.96447531257529,-56.41749155044226,B,54.91311375258072,48.05146514154151,1
Divorced,Other,A,0.10100853650925237,-9.691659171025549,B,-36.806154257245765,35.65038712069645,0
Divorced,African American,E,5.554229904746447,-20.890548217546236,A,-167.0606501907363,-19.188757562337447,0
Widowed,White,E,-74.15092980942264,-165.6988137909898,A,3.036955456256772,13.364744533986753,1
Divorced,Black,E,-29.542227244597306,-65.81199922671283,E,34.231101372576845,69.26372039776219,0
Married,Hispanic,D,88.85381939526889,-26.90718342276668,B,23.23375217115294,111.23554055958562,1
Single,Asian,E,-44.59535186839773,62.48185478135694,B,-149.2465510143013,202.66657973038335,0
Married,Other,D,49.572169373406076,-131.3255342113286,D,-93.11080299065839,-94.98146970431937,0
Divorced,African American,D,-208.91434116423403,143.8230260414698,C,13.409363637972433,163.4465575821948,1
Married,Black,D,250.31687313324338,153.61006379180753,E,-43.17041461650357,174.75349454093615,1
Single,Hispanic,E,-14.80951143764816,116.77732844925606,A,63.78668427815962,247.25960407587965,0
Single,Other,E,4.218201082154261,-202.56088890748308,A,22.72740240470964,30.583540899630947,0
Widowed,Asian,D,72.9459577643081,138.8067144328123,D,-145.1279585743173,13.793061680123927,1
Divorced,White,C,-47.82557736372461,-23.962647479116185,E,-161.4069067233256,31.885481780349718,0
Married,Asian,B,-37.792108606925254,73.53069296842435,C,-18.308724672149502,102.15374032422706,1
Widowed,Asian,E,-86.57157927727408,-21.102746926283935,B,-30.135010207082736,-22.92872083366012,1
Single,White,E,-38.38690623787154,187.58397390304253,C,141.68083510846648,-77.49731775486558,1
Married,Other,E,-17.60081412148802,-64.67873226778971,E,-4.512004696885985,-64.27726994029344,1
Married,African American,D,-54.720460059083564,-86.04677571547884,A,21.198872418888296,-58.04216922822021,1
Single,White,B,-7.806374426346148,-9.430591599835042,C,139.85306764377836,-174.38302349379052,1
Widowed,Asian,A,113.40490971676411,32.3181017121178,B,-7.236615523403393,-149.55271755134123,0
Divorced,Asian,D,-66.20135753006679,-89.98417593339539,A,14.760669876214413,18.635036898064477,1
Single,African American,A,139.40310242912724,-72.08329220770142,A,-105.67186382992683,19.801054322134213,1
Divorced,African American,D,247.93632031472455,-19.75981793322945,E,-0.5045956070063429,72.15177342804128,0
Married,African American,C,-29.08477219648643,183.378303003305,D,-47.69688501519595,78.80954246555112,1
Divorced,Other,D,-64.36823657112163,-81.67719095734724,A,-49.58541604916983,151.15546990080475,0
Single,African American,A,50.29046133788309,91.54940577968888,A,71.68246555073735,29.994822892927033,0
Single,African American,A,-148.70605862995689,71.46881554239751,B,-45.47472597546874,-62.053340491578034,1
Widowed,Hispanic,D,-142.44544707755523,161.9895533338665,C,-35.365522284692105,-97.64641163918746,1
Married,African American,C,25.324015892818586,20.228396666332984,D,-152.22454181393402,-117.126393195454,1
Single,African American,E,-1.8045301297635368,-111.51225505736473,E,-28.140672629395624,11.974730891770603,0
Married,Black,D,22.030987855469515,199.63129547280687,A,86.1394167326858,70.10184604004472,0
Married,African American,E,-37.70851739296372,0.6254593926317357,D,-79.42940015610479,-3.681587169171849,0
Divorced,Black,A,61.11911417898638,76.82845242671235,E,26.570051826098545,-62.855656314787936,1
Widowed,White,C,-98.88242535802314,16.87954709325451,A,-108.97094573109136,107.61777390319425,1
Widowed,Asian,A,-114.61333779571574,-55.1421238767116,E,42.554846735734,-156.91127607060687,1
Divorced,African American,C,97.68121345797915,94.06518694532484,E,-210.06072590395476,-97.63990720001682,1
Married,African American,D,-17.78205095754165,164.1176332393647,E,23.96809252343514,-69.28121709218912,0
Married,White,E,32.368643758918495,-44.134895530928894,C,-5.009737513790177,-22.99041312049891,0
Single,African American,D,74.45833168588346,230.62435909728944,D,-6.500274165184804,74.27959880167447,1
Divorced,Other,B,83.86761359700262,-16.090887389208856,C,-118.06475971582742,121.08045077812018,1
Single,Other,E,-169.02299081535975,31.50833605911781,B,-174.7838765307808,138.4573086295138,1
Married,Asian,D,67.1424426750344,35.73492382840606,C,-126.60931162652629,10.283877698918808,1
Divorced,African American,E,104.07601569543957,41.686357712100026,B,94.41843113509061,-7.82561676163268,1
Widowed,White,C,-58.388770648698184,-72.88639976957853,D,80.66126880852534,156.80170059478846,1
Divorced,Black,D,59.19462757900457,25.644255714199538,D,165.5069566790691,26.774335224489825,0
Widowed,Hispanic,B,20.155457289141356,107.14413038676082,B,-76.15124812596186,88.94688838640134,1
Divorced,Other,C,-41.25547991184442,61.78417087673264,E,-14.972221903499314,-56.940004133636805,0
Married,Other,E,43.039039731519615,-162.52204576329908,E,-75.94101037921675,-8.80825879152906,0
Divorced,Hispanic,E,88.24494342677642,-74.65980745787381,B,211.11860771027872,-21.474933044297885,0
Single,Black,C,23.519717783049686,203.4273057951337,C,222.28485818550237,-46.530491195385956,1
Widowed,White,E,7.512942176228643,35.999859039990035,D,-86.11911982319664,-105.42449127605487,0
Widowed,Black,C,187.5070589436965,-117.16098618041097,C,-217.62441306204008,120.1918005054688,0
Single,Asian,D,-93.62206084581136,-100.78748966393948,B,-47.28770984031587,146.4831434111713,1
Widowed,African American,E,55.72543840829417,-76.98872176015983,D,-8.401764869074343,-192.97688414350714,0
Divorced,White,E,8.81419659051968,97.80079211169294,E,-126.21903788882753,-134.49157980079482,1
Widowed,White,B,47.24274829146647,-25.148660217882284,D,99.34223686324745,79.59107837270298,1
Single,African American,A,-54.013523370347606,92.24058397565389,A,-22.115774666401443,-138.78120619011273,1
Widowed,Black,C,-142.94945327839145,-163.07387242669745,D,-132.73267929407905,111.4853982478043,0
Widowed,Asian,B,-42.395657683474184,-1.959856221872006,C,72.93073250628251,-133.90669204719862,0
Widowed,Hispanic,D,-176.44417448797626,169.14051610679627,B,-209.44094478614593,-148.19895192385374,1
Widowed,Other,E,-48.20962353601378,45.71738626622155,B,-69.68403252240144,-235.766751614956,1
Divorced,African American,A,245.8964254512547,25.80673178673582,E,214.4371112054986,-69.23113037127774,0
Single,African American,D,-178.10686807033875,-109.68882035442576,B,-7.023183914869591,-57.37563836968423,0
Divorced,Other,A,-43.6072236364685,4.4532679025783795,A,52.258297248528564,-56.156781211510875,0
Widowed,Black,C,-99.7938265586274,-38.42317893258133,A,70.273895735292,17.65531984632547,0
Married,Asian,A,-73.41309915309552,12.042201321647497,C,156.47613351038646,-0.6699411884144311,0
Single,Black,E,-18.544407541958012,-88.21020052949923,C,-26.74081115565885,109.85465679769686,1
Widowed,African American,D,200.70312150834653,76.83425395631835,E,22.77570369591268,-65.61867215721631,0
Married,Black,D,125.3834995775827,-11.22926678328943,B,11.847798466551765,-57.60218984930678,1
Married,African American,E,59.14091644675269,22.521461024655313,C,152.0722567119054,40.83946051119088,0
Single,Black,B,76.66970604751263,-55.991419672718536,E,-104.75051588757414,-10.853200730397115,1
Single,Hispanic,C,139.51321584077573,-187.19345979307155,E,8.233515944410769,2.3299473991497472,1
Single,African American,A,-71.21723841303069,-74.00145968182032,B,-4.686144078320935,280.96890393860826,1
Divorced,Black,B,60.624640940685126,76.18194516940106,B,98.57111789731682,59.22272652054574,1
Single,Hispanic,E,-21.284386287878142,86.82820894003422,D,9.265364309411583,51.98222724369178,0
Married,Other,D,115.87207547056859,44.863262204422114,C,130.66548981894937,87.06364028629466,0
Single,Black,B,-39.61991059559218,163.39169231788176,A,190.65115080565442,-78.83960015676399,0
Married,Hispanic,E,-75.60480772297615,-60.50138456249891,E,-49.62962106659701,31.999543077799647,1
Single,Black,B,122.10215463856007,-41.60158273347329,B,42.22534069896954,118.96710526666357,0
Married,White,E,-110.16942090045723,-162.0010205390837,E,84.78410414761306,63.50023302165654,1
Single,Other,E,43.83508029538905,-102.19621566906272,A,-82.17790351028049,92.94887728727696,1
Widowed,Black,B,-3.0047193931333247,-0.024177941244289004,A,-115.30740340244259,-63.51466211260115,0
Widowed,Other,E,-69.72348741509998,-61.44130450273275,B,-26.1970488614436,74.85762413935035,1
Divorced,Black,B,-20.080161529918847,39.04585583817522,C,93.75408625202763,74.5115494231486,1
Single,African American,C,-92.05189285337715,27.454205571936203,B,-59.50768479323614,93.76240246346191,0
Single,Hispanic,C,-19.191074255621178,75.94789351835168,A,1.6944679212939517,-164.54840248215217,1
Single,Other,A,149.46664883102915,-143.46768994651143,C,-1.1683913021314503,-46.3583351137834,0
Widowed,Hispanic,D,-152.74265706879186,-45.337326970747604,B,-57.44159397681644,234.55116434946225,1
Widowed,Asian,E,-106.18817716384467,25.776439182749282,A,20.65000008358768,50.3250982577604,0
Married,White,E,-35.47315343022763,4.373705080308155,A,63.8570641291895,95.93954020349076,1
Divorced,Black,E,45.96869182738014,-186.65221108744993,B,78.98819845546726,-64.98171821013378,1
Widowed,Other,C,-6.503756219401892,-38.92008695337157,D,207.92669246763245,-84.71234298023967,1
Single,Hispanic,E,31.73026447252449,-55.223243127768995,E,-26.090374492863212,55.96302162321764,0
Widowed,African American,A,-132.86174707425445,-149.56740945103604,C,-126.28316631007081,105.72223251581441,1
Single,Hispanic,D,22.49981467316655,78.0215907643703,B,172.9874754642609,-150.2917277593499,1
Married,Other,B,-144.05256171344442,-54.61028424302469,E,135.22027220903513,31.61257324260588,0
Divorced,African American,E,-202.03755888864055,2.5816383973898693,A,-140.625628939486,-78.00376622401808,0
Single,Black,D,140.13073033961538,127.90243525495961,C,-20.098336248392986,-56.01944853206431,0
Widowed,Hispanic,C,-128.91371872360395,28.944884050403168,C,-44.9547528285228,186.6703100751153,0
Widowed,Hispanic,C,202.9338508125023,-99.82829362743604,E,-100.08736319370675,35.44880796557817,1
Divorced,African American,D,-17.35327125578778,-30.793312070168895,C,-12.047865878825302,-94.88084618059612,0
Married,Hispanic,A,3.3628804725543504,29.93070749795263,E,84.1928527210626,81.09424269188635,1
Married,Asian,A,89.35554477358282,83.76772521128795,B,5.095397401554645,154.60697804262605,1
Divorced,African American,E,-83.84664489448419,41.99015197523079,E,19.41425786718001,38.19357282441717,1
Married,African American,B,0.26898492770012566,-18.751241022918233,B,-56.279407852183105,27.430346803576423,0
Widowed,African American,A,-89.93871718874105,171.89245015260545,B,66.82572647640689,52.52694687449113,1
Widowed,Asian,E,-68.6148573325722,229.24647426367136,B,-94.41075423817892,168.39214576487277,0
Single,African American,E,-109.90481867591934,-115.09406672501422,E,140.29950061211343,-21.137058119597395,0
Married,Other,E,-46.38601484548514,24.689426500465704,B,-175.95097404475456,-73.82160050104646,0
Divorced,Other,C,63.626263094651456,90.37834393082149,D,55.73801361392994,35.435132333435135,0
Widowed,Hispanic,A,4.96948248853201,122.72281132644089,D,-45.154700995366106,-93.28308148586626,1
Married,Other,E,14.090587001837088,113.4259382795508,E,43.95211553786098,95.05574645066744,0
Single,Black,B,-282.87597728135944,-159.79665216882864,C,18.735976463475144,-97.93687098965229,1
Divorced,Asian,E,-52.69724326114626,-109.728403885309,E,103.21299065789971,249.93678792058404,0
Divorced,African American,E,12.509316150816959,-91.00728177354901,D,0.4797236825000404,63.41496142279182,0
Widowed,White,E,-33.46547373371039,159.3108973846689,E,88.83814234425098,-8.388519958462616,1
Single,White,C,-70.81020221629537,-9.599850610422534,C,-16.481991111642643,-126.97612131579585,0
Married,African American,C,-92.58028598621402,30.124452537130974,C,9.559047885884535,154.41030408245467,0
Single,Other,B,-79.94600953108272,103.6300103821572,D,-107.59214378051283,92.86244719509122,1
Married,Black,D,-68.79969790481793,-15.684644841785616,A,7.182269976229117,94.8208087724993,1
Married,Other,A,96.24706294819478,-145.83170259259745,E,-92.67744506292061,89.82014670768612,0
Divorced,Hispanic,C,-29.278999753974368,230.0678584173938,A,-60.64948952308278,-143.98340665031444,1
Widowed,African American,D,78.83486870601715,-78.76688597157859,D,-152.93602433792282,109.32623120404546,1
Divorced,Hispanic,C,85.03492298889181,-39.459309915839405,D,-72.82105963375915,47.906013973955794,1
Divorced,Other,A,-6.781843892105706,-87.50193437877498,D,-14.857961819490818,-54.174501126527254,0
Divorced,Other,E,66.53519903640928,-12.145752521998268,C,33.96248679408143,-106.4691670556799,1
