Age,disabled,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
95,Yes,D,25.507940791921712,E,B,A,A,B,E,D,47.90865020097425,215.01205420899376,-2.673537780971748,C,A,E,D,-2.8732070958455767,0
95,Yes,A,18.22510291238674,D,B,C,B,D,A,A,-85.08426894749981,-123.03732655603181,-36.83583305335569,D,C,C,C,-79.3079739508112,0
58,Both,D,-115.49841006824389,A,A,A,C,A,D,B,-111.4720617886187,161.90380105769012,104.10158611894478,D,D,D,B,-156.63400438624484,1
93,Physical,B,8.741625081251012,C,C,D,D,A,C,E,-178.19909529552896,59.01695704380828,160.7320192590194,D,E,B,B,146.94725321522745,0
74,No,E,25.00897971895894,A,A,A,C,C,C,B,38.03187152368468,-114.18992144836801,-32.198222022986684,E,B,D,D,-33.70953558613384,0
43,None,E,-53.15891808668864,A,E,B,D,D,E,D,-102.71614428226611,-118.82536687073113,-163.56858093486898,D,E,B,A,-131.33484855461128,0
93,Mental,E,106.2439036519771,A,B,B,E,D,C,A,53.69547360873279,33.064150246767895,88.84620449690063,B,B,B,C,2.7057222893577717,0
95,None,D,-9.650041310232824,B,C,A,E,B,C,E,-9.325644501735116,11.829125253640125,8.486658013686348,B,E,C,E,-206.9476517661756,1
26,Physical,E,-65.74092854866903,A,C,B,C,B,C,D,45.67963011448603,-118.82438475042494,15.221850199801304,C,A,D,D,-85.2103134783196,1
89,None,A,-90.94882449067974,C,A,D,C,E,C,D,88.91773345965554,-31.890939840069834,-26.106250521658204,A,C,D,B,110.47244426170289,1
91,None,E,-181.60393365625035,B,C,B,A,C,D,C,164.5105421652718,126.60517799450734,-55.499728074716224,B,A,B,A,-23.457159385697274,0
72,Mental,C,-57.79306747568636,D,A,B,C,B,D,B,-23.535517349911903,42.44878049480336,186.57961863081294,B,A,B,C,260.99218884404735,0
83,None,A,73.08373452374724,D,B,C,C,E,B,C,43.07585088472062,26.372759461676708,74.50735075587464,B,D,B,B,148.82827911984987,0
30,No,A,138.21318677829439,A,A,A,D,B,C,E,11.18541860967983,226.1574264485756,-46.96912193344695,D,A,B,A,146.06464446310747,1
46,None,B,97.61818353943293,D,A,B,A,E,D,A,-10.814935141418067,-70.23800532368577,-36.45522548728579,B,D,E,E,55.05252297391118,1
61,None,A,-117.44607954609505,B,E,C,E,C,B,D,-215.3517056674759,-27.68461017657355,145.8425567648803,D,C,C,A,-60.262283780983836,0
81,Mental,D,-143.64189058186912,E,C,B,B,E,A,C,49.09206912192407,5.125084486438872,-169.1587065324974,C,D,D,E,74.67495307099561,1
53,Both,A,36.466335767117734,C,D,E,E,C,C,B,-48.87432120914647,-66.52161873339568,-39.60361451838506,C,B,C,B,59.941862909646105,1
61,Physical,A,67.62750180953351,E,E,C,A,C,B,D,107.1892050699097,-5.238942209862243,-162.01234534749383,D,B,B,B,6.4927276635445885,1
32,Both,E,74.13317305972413,C,D,A,E,C,D,A,86.25372765917591,-67.64256022427173,30.5957378169462,D,B,D,C,-4.637080397358556,1
54,None,A,-13.506784666662352,C,B,D,E,E,C,D,57.00109083347095,-4.5029246455187435,-28.199364538864703,D,E,D,E,7.498510768723084,0
86,Both,D,-25.425273568100376,B,B,A,D,D,C,B,68.00004986157941,-92.7426152743062,-8.37476232332349,D,B,E,C,-3.8810537271587675,1
75,Physical,D,-47.105553889550485,D,B,A,C,A,D,E,9.485670663455178,-32.19803137419859,12.523435225632767,D,E,C,C,48.834110367734795,1
82,Yes,A,109.43382939372974,B,C,D,C,E,B,C,-49.14140792527199,0.7703199877164245,-27.34856352549162,B,D,D,E,33.381096629010024,0
68,Physical,A,65.89710889123357,E,B,D,A,D,B,A,69.93783458387449,-20.217956081997105,15.169358158940904,E,D,C,E,-52.0839826820526,0
62,Yes,B,-178.0237895347714,E,B,C,B,B,E,A,-35.43329363827826,128.94678120550475,-5.462178310756381,C,A,A,E,93.372363694385,1
99,None,E,36.77570950126224,A,A,E,C,B,E,D,-4.30590291083908,169.33123532780138,59.816020455009976,C,C,B,D,-11.87257311660734,0
66,Both,C,95.34523192483839,B,C,D,E,E,E,D,24.358261780922184,-69.6670598782852,-108.40657679119398,B,C,A,B,71.21717771094185,1
96,None,C,73.06777699776734,B,E,D,E,E,E,A,8.047372592434538,-13.839036865821283,12.607903963539096,A,E,A,A,-16.491813271141037,0
62,Mental,C,91.4340240994973,B,C,C,E,D,E,E,78.42979491773424,244.37615860132712,109.0432992295101,C,B,C,B,-91.47620544008512,0
57,No,E,13.37923036970892,A,C,C,B,E,A,B,39.57501473345035,-112.30131059469066,93.70868771972721,E,A,C,C,72.51976318235172,1
70,Both,D,52.39831059045253,D,C,A,B,A,B,A,-34.457216676637074,104.42495511298434,69.24466343829758,D,A,B,B,48.68347788993814,1
60,Both,E,57.01788653942058,C,C,B,E,E,D,C,-116.1146113354088,-177.69813488486955,7.356863488174242,D,A,E,B,103.56118409624699,1
59,None,E,66.64919621151316,C,B,A,D,C,B,C,-55.02747096423379,74.99500788880819,98.87798874380024,C,B,B,D,35.14352364650682,0
48,Mental,B,301.9749341209299,B,B,A,D,D,C,C,-12.990940046453915,18.115801591224262,-173.5094895968773,E,D,A,B,-16.422160491459962,1
55,No,A,65.75123814909615,C,A,C,A,B,B,A,74.23883411647539,107.04773882932457,123.0813081750049,A,E,B,A,-9.211620265399727,0
73,No,A,-0.4159831084983807,E,B,D,B,E,C,D,42.579119016457255,27.685219557297604,-74.98519732975608,A,C,E,E,-41.8074136417324,1
37,Yes,D,78.98933237215202,A,B,C,E,D,E,B,3.783299807328887,124.8053891170452,-30.630275773901193,C,E,D,E,202.47298255854705,1
53,Physical,C,-32.41385661224729,A,B,A,D,E,A,D,0.18322973284226715,88.62404073413227,-35.50351095513098,C,A,E,B,23.986321621600307,0
59,Mental,A,27.4296606761242,E,D,A,C,C,D,A,-38.5105842026846,-61.546273379498594,17.61862479991017,E,B,C,E,-27.160493621154945,1
33,None,E,107.08435091668773,E,A,A,E,C,D,C,81.20299847472545,-110.14314616015133,-38.58198430078812,B,A,A,B,77.89653778262253,1
75,Physical,C,-148.7590739746641,B,D,C,E,E,C,C,88.70091346178587,12.937273224271225,75.73078185688085,B,A,E,D,9.338219279495895,1
79,None,C,-84.27920087852333,C,B,E,E,E,D,E,17.94948457237128,157.57343441579928,100.53601944230567,E,A,D,B,-147.33080861978712,0
96,None,A,-77.1223541639685,B,A,B,A,B,C,E,45.420501219847054,-104.85641343052268,-69.2568767619101,C,E,B,B,31.923096296049103,0
86,No,C,-51.08055801711323,C,A,E,E,B,B,D,-16.68142233862496,45.19825457040771,-44.637357058324525,E,C,A,E,10.433978854998665,1
56,Physical,A,-62.1085343866161,E,E,C,E,D,E,B,-41.091244298027355,126.86113614572625,-38.19617348910251,D,C,E,B,8.413504064986897,1
68,Both,A,87.69414591493664,E,B,B,D,D,D,A,73.41490852287022,86.57056940002744,-82.73307022116224,B,D,C,B,33.74784259952911,1
42,No,C,-31.83310440234755,B,A,C,D,A,A,E,93.91068003771039,-117.47712532350378,44.14041843789116,A,B,D,E,9.496926860710445,1
83,None,C,-35.72918665590297,C,E,C,A,C,A,A,-6.843751810114942,100.32224534741981,54.88392259146493,A,E,D,E,-58.28954660442841,1
98,None,E,160.00783016082812,B,B,B,A,B,B,B,62.23134340244473,16.55933835118918,-114.3225325281789,B,D,D,C,5.811016834142681,0
43,Both,C,-161.5147058132681,D,A,D,B,B,E,E,-10.36789932433601,-101.51688103727136,94.05771068420574,C,D,C,E,-131.6163693257137,0
72,Mental,A,42.05115679530206,C,C,A,B,D,E,D,69.24307034978959,42.37844952115292,28.17331289165758,C,E,D,A,49.93253858147953,0
39,No,A,70.86366631421186,B,B,A,E,D,C,E,48.61141015135958,-85.50711341302782,-105.03155584674263,C,C,B,C,108.60465649976841,0
99,Both,C,-43.68910643382344,E,B,E,B,E,D,B,27.14817836546995,30.063182884246064,-51.6742517486066,C,D,D,B,94.77430068584407,0
39,Mental,C,-36.4640999746056,C,A,B,D,D,B,D,106.96131806668055,-74.76445261802414,64.3857911569734,C,E,B,E,100.28992106528185,0
42,Physical,E,13.38287302613017,C,C,A,D,D,E,B,86.50448883913498,-17.683565420804115,261.23589924106534,E,A,C,C,-58.702012352813014,0
97,No,A,16.259100271043028,A,B,B,D,C,E,A,-92.02458982294495,-25.76622241219402,-20.59129489440063,E,B,B,D,-53.50615550363014,1
44,Mental,A,-22.726260158039988,E,C,D,C,A,B,D,-76.84238106598549,-18.198824622009376,-14.924900589823665,C,A,E,E,369.84594490034755,1
78,None,C,69.09264313914456,E,C,A,D,D,E,C,85.71471240481864,91.76273905019805,25.814990310894565,A,E,C,B,108.88005681965105,1
92,None,E,-96.64251185279336,E,E,E,D,A,A,B,68.03115164429917,-92.14240970703887,-30.78930442922172,B,B,A,C,56.491818421830665,1
28,Physical,C,80.44067324846162,B,B,E,D,A,C,B,-105.17627012092422,45.780955902715235,119.42573012778051,C,B,A,C,64.2294085403015,1
66,No,D,-5.354167605501747,C,E,A,D,B,D,B,101.93660624114658,232.04280228504862,14.043169283565732,B,E,A,C,-58.743765127188944,1
87,Yes,E,-78.7121918444751,E,D,D,D,B,B,D,67.78812733077835,-131.86649852849013,-131.3447634545601,E,B,E,C,-130.85145720049303,0
54,None,A,-85.43612211536269,A,C,C,C,A,E,C,125.73063792080008,20.660364584943434,-14.405906941851015,B,B,C,D,-116.44086912339358,0
50,None,C,-125.35302292052751,B,D,B,E,D,B,A,158.28707666001668,42.951127157392925,8.69216936773172,A,B,B,C,61.490590319918624,0
30,Yes,E,192.2291810387759,D,C,D,D,C,B,A,-199.6548263576217,-41.07089297930824,8.943738729301193,E,E,A,A,35.92772418176312,1
44,Physical,E,-158.1723327879025,C,C,C,E,E,E,A,-47.36771695675046,14.772416491550294,15.078903803429963,C,C,E,B,-5.405380057865584,1
99,Mental,B,147.93519029558163,A,E,B,B,B,C,C,-9.074067065077934,-114.10871272786972,-28.638097673141854,D,A,E,C,20.744704306041214,1
84,Yes,A,-0.5296107678570254,C,E,B,C,B,B,D,-55.54770981206464,217.23252232160837,-62.43143011431166,B,B,A,B,146.96704228868805,0
92,None,E,184.13458428444991,C,D,B,A,E,A,E,-66.50686086212816,-44.79040778576937,54.041641662009496,D,A,E,D,19.065020468649873,0
33,No,C,60.82768605524732,E,B,B,A,E,B,D,16.59224434904802,-32.68100363908934,8.324894492292074,D,B,B,A,104.1772804780845,0
72,Both,D,101.59003474425762,D,B,B,C,D,B,D,-119.81372104834291,-100.8990528330878,142.80994790911362,B,D,B,C,-119.94551452435094,1
85,None,D,17.099070579928558,C,E,E,A,D,B,C,-51.69292590409186,29.913888340595268,57.73227387996782,D,E,C,E,-160.1693963064984,0
35,Yes,B,4.504877057137737,E,D,C,C,C,A,A,14.100024113979542,-95.59727436319744,51.6869513803187,A,A,D,E,-54.47871343948526,0
45,Both,A,239.0047427301337,D,C,A,C,B,E,E,115.3851222467514,-84.28359591043896,-92.51679846902988,E,A,C,A,-53.86841719304849,1
75,No,C,-13.64505693057684,E,B,A,A,D,D,C,1.7955718022291018,-155.5418763336826,85.51054649835953,E,C,A,A,125.22898572863454,1
55,None,E,79.08156896366691,A,A,A,E,B,A,C,-201.97112229540357,38.23272048000546,109.33076265678719,B,D,B,E,21.605018288235335,1
24,Yes,D,-12.56856950148419,B,D,B,A,A,D,E,-73.4278340585224,-56.84793305278832,-6.44288191790185,E,A,D,D,113.0154449525268,1
53,Mental,C,-106.13765677449078,D,D,B,E,D,C,C,71.1671865670207,-11.451423850347817,-49.007248553978954,D,E,C,C,-122.0489613087054,0
57,Both,D,-142.36611948227463,E,E,D,B,C,C,A,-9.45464439188885,-4.057323952645514,34.601655417289564,D,E,C,A,145.50892629548582,1
55,Yes,C,129.53724413331545,C,D,D,E,E,D,A,32.52295236548891,80.71993528480128,-13.704754113059089,D,B,A,E,-85.98095195399397,0
55,Yes,E,76.66008615411202,D,A,B,D,C,A,B,101.32358166612339,-122.85291859689255,129.2015230797487,A,D,E,C,-120.28048207124706,0
60,Mental,E,63.20277863846634,E,C,B,B,E,B,A,-112.91605970748783,-23.71727986967237,22.553610871739043,A,C,E,A,97.6606478182542,0
95,None,A,-173.90414140562888,B,A,C,E,A,B,A,9.873829300112336,70.4589352328161,20.139589981715833,D,A,B,E,39.38353177716982,1
78,None,D,27.86182792593331,B,B,B,E,A,D,C,-76.96423835464657,94.2018313946425,76.97496447747557,B,D,C,C,218.36316841863618,0
19,Yes,A,-147.13600310549074,B,B,B,C,E,A,E,-31.394753599435376,2.2772516545529564,14.859593941485691,A,A,B,E,3.0303394641222456,0
78,Yes,D,71.55745623557593,B,A,A,B,A,E,B,-3.5360980005279243,-78.26861120149728,-80.97244118345918,B,A,E,B,27.946734689009077,0
34,None,E,41.704328573189336,B,D,D,A,C,E,A,-84.15067348133701,-54.728362034616886,16.998263489907842,A,A,A,C,106.65254125358234,0
67,Yes,D,-90.30601525931567,C,E,D,A,E,D,D,-31.346016110690258,170.0191348832844,183.81498314394256,A,D,E,B,71.91128877238087,1
88,No,A,-35.756212732406595,A,A,E,C,A,A,E,-77.74813484651284,-11.285313395637917,52.45113171915668,A,D,A,C,-76.81800896655251,1
49,No,C,-40.76070807329482,D,D,A,E,B,D,B,-75.59042653934743,68.71994424520747,-45.285438704041006,C,C,C,B,-45.02736805525549,0
53,Yes,A,69.5556555646878,D,D,C,D,B,A,D,-138.74847583232614,-183.23220306514168,-272.90161113303316,C,A,C,A,-40.916989040759866,1
86,No,A,243.58264853502075,B,C,B,D,B,A,B,-42.78990496172083,-34.60258609274571,43.97934938482761,A,A,C,D,34.20001183710517,1
63,No,C,101.48996138887243,E,A,C,A,A,D,C,-36.717895477204124,23.268661211550402,186.8550850841602,C,A,B,B,-184.14213882183924,0
33,No,B,108.3224729285212,D,B,C,E,D,B,D,14.135863463776275,277.7031529368804,-31.897037108663064,E,E,A,C,117.8677209654781,0
78,Both,D,14.03391776100555,D,C,E,B,B,A,B,-208.95044754150635,-66.88463926221034,-43.15508234172098,D,B,A,E,-133.76950252309726,0
88,None,C,158.8320806287994,D,B,E,D,A,B,B,33.655878266937684,205.81659858910143,40.40686413897666,D,A,C,C,-154.45809606311946,0
73,Mental,E,12.384151883779039,A,D,E,C,E,B,B,-125.39627420551052,-131.97779138541364,53.08283857538463,A,A,B,B,-18.358642653382002,0
43,No,C,-81.22457610335762,B,B,B,E,C,B,A,134.78176735248687,-75.77029820156498,177.91900557582682,E,A,C,E,-83.62020123186295,1
79,Physical,E,109.74071772384883,C,D,C,D,D,B,C,145.28712696198698,-63.97981782276816,93.5691933592959,C,D,A,E,18.605618555376736,1
46,No,B,7.741669902566407,D,B,C,D,E,B,C,56.91575699165987,-31.958160011537434,-29.872001609541876,D,E,C,A,24.59219828883689,1
56,Physical,C,7.69992711493576,A,D,B,D,E,C,E,15.097602421209288,12.549686448706595,4.777406628835044,E,E,E,E,-135.73718016805552,0
41,Physical,B,-98.06120734056712,C,C,E,D,E,A,C,-149.79893674988568,-110.41937632347192,62.906497894555535,D,E,C,E,62.116149250891894,1
44,No,C,42.78913016772321,E,A,A,C,D,E,D,-41.358155575058035,31.33639501942451,94.68438146772026,A,D,D,A,-51.77655206897354,0
74,Yes,E,-14.896951324765197,B,A,B,A,E,B,B,51.561076633726344,188.25933830687345,137.4349481493456,E,B,B,D,41.914979804350025,0
27,Both,E,82.35261277383488,B,A,A,B,B,E,B,39.15956934175798,112.12235104207487,-89.47532794059447,A,C,B,C,-26.023292758451532,0
65,None,E,-126.15958252925017,D,C,A,E,A,E,E,-108.69240232830745,-38.247370094472444,-54.764447152266484,B,E,E,D,15.842260323487439,0
97,Mental,C,-140.81747054575288,D,B,C,D,D,B,E,69.04040216180542,91.36391045585059,15.247253774689096,E,E,E,B,-89.62630454348792,0
39,Yes,A,-117.42614244200318,E,E,D,B,E,E,A,13.839337897272042,-19.97754765032794,-86.07772614744222,C,B,C,C,-74.20944018660411,1
98,None,A,140.6349211300275,D,B,E,A,E,E,E,73.30730438055049,75.98457002440121,52.566300650202514,A,A,A,B,-18.874633725653805,1
75,Both,A,-188.40786014144044,A,C,D,A,B,E,C,-243.82163007283825,-7.054703428581953,-51.63971706681344,E,D,D,C,108.31287413533859,0
88,Mental,D,-113.48616362431005,B,B,D,A,D,E,D,17.602528018918935,127.05780773049395,-1.8491204762366438,D,E,B,E,109.94595176938103,0
33,Yes,A,176.82488750602886,C,E,A,B,A,D,A,-37.63506531887272,-129.00023111867858,72.53630697657762,D,E,D,B,23.078405846723406,0
40,None,E,-12.283724285086448,C,A,B,D,B,B,B,-2.5571863955026206,-24.438039440808858,-26.60749530549833,E,D,C,D,132.20308360531556,1
93,Mental,D,-94.53528323978863,E,C,B,E,E,B,C,-60.295626662490186,108.80883342902249,-104.16162859861791,A,E,D,A,17.63333843289446,0
81,Physical,A,-145.5109586127403,B,B,B,E,E,C,E,54.6559987537357,-109.28737318224775,-59.967307026141356,C,C,E,E,-29.76846450590198,1
92,Yes,C,84.2369919079046,A,E,E,A,E,D,A,15.75104219246353,0.12951806415716796,24.613735261218782,D,D,E,C,76.19536427410449,1
43,Both,D,-146.5516322873451,D,A,A,E,B,E,A,48.96166047660164,-36.78943486645336,-28.531005273059723,E,E,A,D,-69.15456111592995,1
18,Yes,B,-21.05351873953468,E,C,D,E,A,C,E,66.24643552052797,-102.33830847056029,52.161828513420794,E,A,B,A,-52.99679963824248,1
78,No,B,13.142125061510571,B,D,C,E,C,E,B,93.31325277893292,-115.002338943955,-30.395920153852884,B,A,E,B,-85.39763850771514,0
81,Physical,B,198.35860051131183,B,C,A,D,D,A,D,-97.28946272062981,34.259304082693646,86.32145779239583,D,E,A,A,25.527521573193106,1
94,Both,A,-128.14801361177857,C,C,C,D,E,C,B,31.079105830228755,-41.266606743642484,-23.454652724685683,B,A,B,A,51.80999909902546,0
80,Physical,D,-96.97728966018043,D,C,E,A,E,A,E,-159.97654517444917,-112.3154661425626,63.66654218034555,B,A,D,D,16.644188593114766,0
86,Yes,B,32.50193074929449,E,D,B,C,C,C,A,-18.908482466353423,71.15356057233004,-12.377988917796145,B,A,B,E,-142.56924299403093,1
43,Mental,D,12.964274767757091,B,C,E,D,B,A,A,124.03592354304887,106.2202371096501,-72.36721386933912,C,A,D,D,-61.91053649396153,1
21,No,C,24.303279296571784,C,A,D,A,A,E,B,81.52619403265344,169.1126882912029,-4.866098501088435,D,C,B,D,-118.89901021758918,0
52,Both,C,-131.8912448238426,B,C,C,B,E,D,C,63.214919895666895,169.74812505236682,-14.545994728657883,D,D,A,A,17.958616661895736,1
80,No,C,-7.739562687454993,A,B,C,C,C,A,B,-45.85121167476355,76.39850388920065,117.77296897120738,C,D,A,D,-23.611313420811772,0
34,Yes,A,140.49241669851574,C,A,B,B,E,D,D,-83.99945535937695,82.80803207864851,39.034717003688456,B,C,B,D,16.079701297496747,1
73,Yes,C,178.25211991278195,A,C,D,B,B,B,C,149.5012387263975,144.12542017407137,-380.916089299784,E,A,D,C,-33.987295376560816,1
29,Physical,E,53.655885514907375,B,A,D,E,E,D,C,35.515265314637546,91.74776305581211,-31.676622326321162,D,E,C,A,-53.892249500118936,1
77,Both,A,136.32226909930367,E,D,D,E,D,A,A,-56.04417198884383,1.6084695913537477,-67.52676523094743,E,E,A,A,-8.176131789963918,1
92,Yes,A,-82.35831367532491,E,B,C,E,A,D,C,245.16627298899633,-28.177582426629304,-51.16537705144476,D,E,D,E,144.2715205536565,1
23,None,A,150.92590914609474,C,A,E,B,A,C,A,57.94041762179074,-134.9308151243422,80.96737643294634,E,E,C,C,143.69486008807655,0
26,Yes,E,-156.07845450387208,C,E,C,B,A,A,B,-111.70219687577546,46.84417973370818,191.36090526643292,B,C,A,D,-1.5158005141866584,0
48,None,A,136.86105158635195,B,A,D,E,C,C,C,40.37172369301137,-34.497764046920246,-66.75587519577448,E,C,C,C,98.71335678499318,0
91,Both,C,24.41369200652645,A,E,C,D,B,D,D,3.5252441111219337,4.923403529999775,95.4852862933496,C,B,B,D,175.9180424785724,0
84,Yes,A,-10.69133537365364,A,B,E,E,A,D,B,154.13546490133172,-17.44394353094155,125.48541449200195,E,C,D,E,149.64900585107785,1
59,Physical,D,-19.13669737760328,D,A,E,A,E,A,C,54.06437625849273,44.423176876208046,66.3701127853487,B,C,B,B,-130.44074906850173,1
92,None,E,68.71276786623613,D,A,D,A,D,D,A,39.85300935832347,179.30371488759386,103.62869940641298,E,A,A,D,71.18525994733757,1
41,No,D,65.37347339827545,D,B,B,C,E,A,E,-0.6149920134056998,-75.49214826698498,-63.30004695288508,A,D,B,B,67.49571107620724,0
66,Mental,A,-7.6481807093765175,E,B,C,C,A,A,B,1.3289105070483047,-211.60701071806454,-29.233547134608962,D,C,D,D,71.71271664736713,1
73,Mental,E,-61.009210995594955,A,A,E,C,C,B,C,-128.55081543505244,-68.70591712860922,68.25374766952983,D,C,B,A,-197.76348042063657,1
70,No,D,134.05166722656733,A,E,D,A,B,C,A,-17.54040836297056,90.61714351267985,110.80531865734808,E,C,B,E,42.861463784688354,1
56,No,D,1.842576420002093,D,D,A,E,B,C,A,29.328900219818482,-54.17461546234122,174.3930755247792,A,D,D,B,-112.85849313933997,0
91,Physical,E,106.68640406051895,E,B,A,A,A,A,B,-150.3778282870771,-28.517431611696253,21.18757357944324,D,D,B,B,-99.50831829381521,0
96,No,E,110.49012241400393,C,D,B,C,C,A,C,13.735881050028869,148.82961950324733,-64.50237056129374,E,B,B,D,235.89173164998786,1
24,No,C,-247.86599128260502,A,A,D,E,D,C,E,-119.34707725871114,38.34866576532838,36.0715906654627,C,C,E,B,-75.86948519823875,0
35,Physical,D,26.5494811368989,A,B,B,C,E,E,C,-16.194990012847516,-172.78353401768481,33.88558744718975,A,A,E,C,126.9349385796796,1
60,None,C,70.00889502391783,B,D,A,A,D,E,B,-3.6379501652106025,-50.24040967032891,105.76650142322039,A,E,E,A,138.0335140208713,1
40,Yes,A,-29.02437187061923,D,C,B,D,B,B,B,-8.912082506803458,38.79055787047931,124.16220465754617,C,C,A,A,107.94169411981358,0
61,No,B,77.48873445440242,B,E,E,A,B,A,B,-27.136423357238815,41.78965733799189,-28.176489451186903,D,A,A,D,85.15268194608326,1
96,Physical,B,217.60443226980826,D,D,A,B,E,E,A,65.10779250843241,-143.0683158592744,-5.548179825691567,D,C,E,C,120.53723122974323,1
19,No,B,63.221510584723106,D,D,A,A,B,B,D,-60.43698634787048,98.77634989508165,-69.90455886588349,B,D,A,C,39.159306106553984,1
63,Yes,A,-85.06889850461621,E,B,A,A,B,C,A,58.40462791819944,-132.8726453875469,-61.333364315553155,E,C,C,C,-46.80648873283345,0
67,Both,B,-3.400805919617391,E,D,C,A,C,A,A,-144.4069605337453,146.10831951780884,-40.47138056661701,D,C,B,B,-76.33924615582724,0
35,Mental,E,111.92503854193372,A,D,C,B,B,A,C,-19.061782500899852,88.19420184788744,73.30273396768716,A,C,D,D,-22.998308868168035,1
53,Physical,D,-29.236040248091033,D,B,E,B,C,A,A,56.41271676216779,68.11870867127142,25.198345352963152,B,C,C,A,-73.87780022567829,0
56,Mental,D,6.278670738305952,A,B,E,E,E,E,D,53.683417307977635,23.316703862999173,68.6332342660256,B,B,B,B,-198.05468004639764,0
42,Yes,E,81.28818858569382,C,C,B,B,D,B,A,-159.87085485811883,37.595082670698446,-24.22978237372499,C,A,D,A,96.02339345941826,0
69,Yes,B,-60.40334800340727,A,A,B,D,E,C,E,65.27620643190282,58.32379304578381,-75.90091136457812,E,D,B,A,-36.930258136207044,1
37,None,D,141.88119938129168,C,B,E,A,C,D,C,51.15161115041157,-47.72722983654169,-121.51516062057483,D,C,B,C,-18.29213990704424,0
87,Physical,C,65.03936463168287,A,D,D,A,B,D,C,-26.517774296548886,-127.41054459403142,-6.095698358835535,B,A,B,E,-74.99390293530553,0
27,Physical,A,-12.768496946905527,D,E,B,D,B,A,E,-156.77137770884522,33.17840823481249,-16.22452689586649,A,D,B,A,-71.84797900671126,1
92,None,D,160.79839235042348,B,A,E,E,B,B,D,76.53012727962411,129.82578595732565,5.1973067495533884,B,A,D,E,-117.5191747385643,1
25,Yes,A,82.10869802886143,E,B,D,B,B,E,C,12.157309531288476,-208.50365162537165,-85.5224736426387,B,B,E,E,-32.6949362674714,1
68,Mental,B,-91.86743332388355,B,C,B,D,A,C,B,208.2404273513352,-24.277643319516276,50.228714200906246,A,A,E,D,155.10335096378563,1
74,None,A,65.11331232560734,D,C,D,B,E,E,B,-193.3470203640176,30.198019238867786,99.07093936557284,E,E,A,D,46.499486169474196,1
51,None,B,89.28548273046614,E,E,B,D,E,E,B,-53.152503355309435,168.85620818286537,88.41042691680244,B,A,C,A,35.87262482636698,0
28,Physical,A,152.20965136733648,C,C,D,D,A,D,A,68.52306674933611,-39.94788972497083,-159.59684447512313,B,A,A,A,48.64611324907585,1
23,Physical,E,-147.92794731703603,A,C,A,C,A,B,A,109.12615564661748,-202.73212874542074,106.17448818833874,A,C,E,D,-260.23300887806664,0
42,Yes,D,83.14804493598751,C,A,A,B,B,D,B,-47.236212977379196,-37.825849044434705,87.80946048973045,D,B,C,D,-15.804195322200993,1
64,None,C,-72.39617502921453,E,B,A,A,A,E,C,62.431691992650165,-13.766173898330408,110.03344758592446,C,A,B,A,3.035407268372443,1
29,Both,B,-180.0140865916623,E,C,E,A,E,C,D,102.15259998736545,-35.905827462763106,-127.62544279739276,A,D,D,C,54.408850585490164,1
92,Yes,B,-74.83077296974876,C,E,B,D,A,C,B,5.985892736791551,42.799074882898864,54.7107483823157,E,E,A,D,-49.77920655245617,1
37,None,C,-69.33898946703833,E,B,B,A,B,D,B,50.47523850811103,88.26187737162066,15.301330142336314,D,A,A,D,44.79092975441307,0
77,Mental,B,-47.67098121817523,D,A,C,B,B,C,C,-21.70554563815542,157.8000441619046,-49.91521581972378,E,C,C,D,141.54346368471064,1
32,Yes,A,254.1302823154964,D,A,E,B,B,B,B,-61.226533501811495,-3.985381476297682,-127.60959622411734,D,C,D,A,-152.0046000060141,0
70,Physical,D,-97.23485203542148,A,B,D,A,E,D,C,54.04108221387695,-39.91031464110277,26.257435023682845,D,C,E,B,-20.577730007109253,0
95,Yes,B,109.81473331735094,C,E,C,B,A,D,A,80.37241834512449,175.3268815868816,-86.40711556978322,A,E,E,D,71.27934015515227,0
42,None,B,175.6779263604718,A,E,D,A,C,C,A,-54.42422380190766,44.387719291046515,5.999201925242428,A,A,E,A,-95.88568364676814,1
66,None,E,79.46149701430151,E,D,D,C,C,C,C,-73.0964375242236,-187.77399848352331,-10.064866755743532,E,D,A,A,-10.462513523408685,1
25,None,B,137.39132600308582,A,B,A,C,C,E,B,105.21045695359031,38.8739378383605,62.4491868509076,C,C,A,D,-59.573469216837914,1
35,No,D,-45.3811059036607,A,D,B,B,D,D,D,52.8704934612332,-59.76477574837777,48.0571593079355,B,C,D,B,-31.24293216786723,1
36,Yes,E,-9.04428245484801,E,C,A,E,E,E,A,-169.6113950947357,30.94829032933767,-56.968510728356684,C,A,D,B,191.74878512841,0
26,Yes,B,19.140950993724577,B,D,B,B,C,A,D,9.507788056308048,85.57820274865858,-67.00136430453992,B,A,C,C,-83.38922495385938,0
55,None,E,-82.69255498707788,C,D,C,B,B,B,B,65.07917653557361,-102.94979413769636,379.04072622443135,B,D,E,E,13.44856106026322,1
58,None,B,106.23921833381269,D,B,A,D,E,C,D,-21.272176552454205,-99.67731124783448,-21.53129256525156,E,D,D,B,145.82482639560178,1
83,None,C,108.54953238185495,B,D,B,C,B,B,E,124.2499735221035,-42.70935028113027,80.03787497636581,C,D,D,E,-79.99408029192858,0
