country,disability,civil_status,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
China,Mental,Single,41.21170770453369,-144.20446059373342,-60.81627654046603,A,C,A,38.992403284646194,-85.64560250397821,E,24.118757661803347,C,A,72.82394582412292,1
China,Yes,Single,4.615179794480024,-24.254585532259096,-206.9553962043064,B,C,E,-89.17911170214636,75.74286561958398,D,128.5086469686975,C,B,130.58772092588973,1
Brazil,Mental,Married,-14.860985129888668,-140.95037900416395,246.35195975366585,A,C,B,98.97529772377877,67.89679876415069,E,-51.16897640745234,B,A,-1.1969174254471735,0
China,No,Married,106.85972628588989,168.9083684991575,51.12105688582738,E,A,B,13.378361709269182,-61.24956874814848,C,-81.72375357994564,A,E,-43.553157357045826,1
Mexico,Physical,Single,72.55057435615,-78.63808919209198,-118.60415194745269,E,A,D,41.280861978118836,-25.778507744595235,C,52.86413282598321,A,D,-36.02546082833737,1
Germany,None,Single,-75.0375916953584,28.77965874473035,167.02719249977534,C,B,E,57.075289778315344,-64.65618140544089,C,-182.71150538535807,A,C,191.1806011322331,1
India,Physical,Single,9.040294434385169,72.86240797325107,135.6087157152815,A,A,E,102.0252514015727,114.34328393139346,E,-25.45673367829314,A,B,58.4551770750261,1
China,No,Married,10.298029751766927,-135.78480986099677,-55.80697094942667,C,B,B,104.20163593203165,57.686345871718224,D,-176.30437542860082,C,D,-12.715834046448887,1
Mexico,Both,Widowed,-104.35320696470728,-40.82702782692382,51.31552127580443,A,C,B,2.5066090157442984,48.05359330134095,A,17.972099773616648,B,E,1.6148065639358957,1
UK,None,Divorced,58.729249701413444,167.70029442394724,-82.68022598595374,A,B,B,-33.70022817716588,75.69917333113433,D,41.105915294581806,D,E,-4.630413911894455,1
India,Physical,Divorced,-37.43674333608561,-72.06428107807864,-49.24803513162858,A,E,D,40.88972697906152,87.3811393440036,A,75.22653191131305,D,A,35.16733637846639,1
Other,Mental,Widowed,-100.09396380166673,-15.578865316587317,-19.095086885861537,E,D,B,-56.24670821912115,207.66207765802824,D,-36.48210528142379,D,A,-13.602228416185689,0
Mexico,Yes,Married,-182.01747726022458,55.30694677342368,-103.4683822987861,D,C,E,-54.05515153171684,-87.68357323971027,D,-4.073228460946093,B,D,-11.979398296468311,0
US,Both,Divorced,44.708659326263614,-61.61161253821288,29.859103791126664,E,E,C,-96.64461374042503,-42.07696629117376,B,-77.50574218784243,B,A,96.12891217915005,1
Other,Physical,Single,-91.20463497196492,94.10449995568092,185.23642503718506,D,B,A,-44.277160402384546,-166.43282566392074,B,-91.83629413902905,C,E,7.313164445698186,0
Brazil,Mental,Married,126.71670350765211,2.081681433657757,-227.2481490167569,D,D,B,-126.95333939392401,128.42904906234992,E,65.68984804428035,A,E,-51.000446349014105,0
UK,No,Divorced,44.492520715017505,88.12512735907771,-115.16190939193916,D,B,C,21.73745245157522,-134.96078690256672,A,184.5221577918606,C,D,-184.8757804759247,1
India,None,Widowed,67.37797835679122,-42.37979317513548,76.51784738773013,B,E,B,122.23545233813704,123.26493363015871,A,96.36222591451438,D,E,-87.16012253905245,1
Other,No,Widowed,103.90169076255131,159.62775724519892,-95.03577831284547,C,E,B,28.48116860285775,47.61077435387639,A,-19.733984044965478,C,B,-45.87677637048675,0
Mexico,Physical,Single,-240.90134132884234,-54.06107172225937,150.8799220311338,C,D,C,97.680117189991,-7.07147907825188,B,-83.64598280186343,E,D,-244.06774351894634,0
Other,Yes,Married,-104.9765055173071,-73.4619541758221,-71.46624449580969,C,C,E,-92.92882752302125,-87.6710226699134,D,-33.2314486877315,C,B,31.00108950830013,1
UK,Yes,Divorced,24.313625375628874,13.914991740168023,146.25325725702675,A,B,B,-114.27599432994336,88.80037368387377,A,57.1455851891635,D,E,-25.77449038931069,1
Other,None,Divorced,123.05636487390149,-215.30174328608328,8.030789190975549,B,B,A,25.61253730317897,-3.0532254988370715,C,-82.35138662548123,A,E,-164.51255730315884,0
Germany,None,Divorced,57.6492946010617,13.34735679019404,-55.64978605021446,B,E,E,-91.50031267317274,105.67581108866386,C,-115.14771438035294,C,D,116.0220017080086,1
UK,None,Single,-143.0183292571741,76.76590706074265,129.4989598465627,A,D,B,48.80175941685648,66.12982960141332,B,-119.08968359192575,A,A,-1.5160765530936264,0
India,None,Married,-257.21484094419634,-95.3441285190932,35.98209003609479,C,B,C,25.577129206971616,120.01954525120932,B,87.89950770902149,C,B,104.88218132235312,1
Germany,None,Widowed,-51.80191550800451,63.26707303661521,143.7382644038624,C,B,B,4.449514424266484,45.3102306635687,A,53.335014368610715,A,A,134.54524324581087,0
China,No,Married,-29.68600313382379,-127.16686115096742,99.40002247984145,C,C,C,12.43347025304777,-65.73400850614874,B,-170.79741234678318,B,D,89.20211679133028,1
India,No,Single,26.088906629280785,-223.98049484459867,-29.94889650009323,B,B,D,-51.405814642353256,129.0739624167562,A,-53.47316928284898,A,A,40.16262334610591,0
US,No,Single,-235.59727061721304,12.388275888317555,99.02566657282998,A,B,E,148.11993542224423,-102.40906668358747,B,-202.10870899210258,E,B,-241.03473192214207,0
China,Yes,Divorced,-121.14963375957903,-152.38201001169443,139.02028196678506,E,E,C,-94.3467786968171,-156.21949511063852,E,42.43210163253568,C,C,-112.38486621624195,1
Other,Mental,Divorced,52.385184839196754,-98.65213669768316,101.71104900626224,A,B,B,-106.04319658987357,109.88475594750173,B,-108.63308399765754,B,E,51.1644179963604,0
Other,Both,Widowed,56.373130578760055,-66.53773304839083,-72.20297199840113,E,A,C,-175.50205144883958,-20.967800415971013,A,-1.372379204598806,C,A,128.93367922350816,0
UK,None,Divorced,-210.9447198419549,156.05465302002273,-6.422944789540441,D,E,C,74.43179055006846,-14.391258572204842,C,122.04483136833537,E,B,-77.07109917333901,1
Brazil,Physical,Widowed,70.66595984603971,-52.45389446875862,14.506850047205392,A,A,B,86.24742421437041,-74.35203668323116,B,82.19833652610077,C,B,-43.15906028680327,1
China,Mental,Widowed,46.971153605393006,-66.57365498237408,136.8617067509893,B,E,E,79.95422150815165,11.594304441970078,E,32.279967173268034,A,E,107.29927897739016,1
US,Physical,Divorced,108.78742489866417,95.7706436868819,-47.37553745453587,C,E,A,-45.84914336449338,-43.75338485150034,C,-76.92687557146897,D,C,185.90198229926668,1
US,None,Married,-35.49090651713299,-47.35741320498982,82.21226112833754,A,E,D,-154.04262904097655,14.920867484639505,E,-7.706662167843602,D,E,40.2769005568557,1
India,Yes,Married,98.17913056545432,-35.624809060811465,-107.65020308131221,B,C,B,308.6064397121566,17.110906532125725,C,-72.5172037789654,E,E,57.66214966006839,1
India,Physical,Divorced,111.91306911830559,107.92873146439766,53.67204932940749,A,C,B,-49.95862388245148,83.02854552119025,B,-127.26267672516418,A,C,113.52087062069576,1
Mexico,Yes,Widowed,-13.045131600721238,-100.85629291847462,20.50504226219695,D,D,A,-286.5068854681087,-71.8471017220537,D,-129.11695902778405,C,A,69.45357416519978,0
Other,Mental,Single,-38.80248061419305,167.24712382697626,26.347138896848854,A,C,C,-89.6215752579794,-205.74971177721517,A,-189.97575209768178,D,D,192.0281044941327,0
India,None,Widowed,111.17903834152472,15.738007313612542,-95.50018601877682,B,A,C,68.17764411860739,36.263040881225045,E,141.86434126592493,C,A,92.58432092559389,0
China,No,Married,-76.8378442017126,179.0778370895358,46.388445361471256,E,B,E,43.11652498091622,-70.63801409271487,A,-136.58547353846518,A,B,-22.213950681339163,0
Germany,Mental,Married,71.05473992334306,128.58393499454033,-80.94454394223666,E,B,C,34.58156883718695,-41.2462599098062,C,143.05214523516133,A,B,-70.67516211814868,0
India,None,Divorced,-48.077401596020024,34.539464998298534,68.44836415878646,D,D,A,-40.42506946497335,44.220762924360955,D,-74.76856507893598,E,B,-154.53609500185212,0
Other,No,Single,-93.42596303853212,-43.924870215695805,-13.620996117539105,C,A,B,78.31481006955728,71.96593713026475,D,33.736313187408555,B,B,-14.194470331143116,1
Other,No,Single,-81.21424163861626,-66.80002164373808,32.93282317941969,E,D,C,124.11490859066446,49.73503170502089,C,39.040144694853105,E,A,19.263402667837035,1
UK,None,Divorced,-47.237101676098966,-135.8564530637846,-69.30090925325328,E,C,B,40.68172596614229,95.2208884007564,C,-131.7501604209824,C,C,-148.1296713414397,0
India,Physical,Divorced,-26.362850568844255,-28.46535503147818,-18.446760279292917,C,E,E,-104.66716318156499,-120.5137392067041,E,-101.80983072298089,D,A,1.157731127010078,0
Germany,Physical,Married,82.83300247184259,-111.139383406578,-20.12315845248791,E,E,E,58.02080214060772,67.46112528914182,B,3.776052772810116,D,A,234.64667114646645,0
US,Yes,Widowed,-45.038510492418546,-5.937284757398375,-32.02538532625,B,A,D,120.10523007460844,16.112418685241934,A,-164.85193358415253,D,C,7.949404728233834,0
US,None,Widowed,-34.530846077325414,-107.01156832709755,40.30658763882342,E,B,A,-71.52548147408258,-55.19121973965934,B,-78.2245783601855,B,C,-21.06533929773658,0
Germany,Mental,Married,-162.29597334709857,-66.753683536713,48.967747623813544,B,C,B,63.20428897675644,31.40393794664608,C,-11.595849726470403,E,C,-53.43941230981131,1
India,Mental,Divorced,104.33470362024246,-60.91991268577558,-7.752716881018378,A,B,E,136.4172093989115,31.285625639066033,D,-93.8670639439,A,E,-20.29968669038779,0
China,Mental,Single,15.174552238228797,-77.34476571696342,-107.84743569610613,C,A,B,-145.29867902094514,3.7372222678134843,D,94.49908202874079,A,A,104.7245339544617,1
Mexico,Both,Single,72.11846779934051,-44.961563375120825,130.53421380230003,D,D,E,48.16809647039793,-100.0864993040796,C,40.14050186011601,D,C,-103.79158259449879,0
Germany,None,Widowed,75.34511250256175,190.69961553666928,13.120350221484447,B,A,C,19.913007016623688,71.01389756718429,B,138.2218551677932,C,D,-29.626037638011177,0
India,Yes,Widowed,77.04424248729137,-147.39017439806918,163.21372581106075,A,D,E,-96.6751642554872,-12.64766512001706,C,147.08376776330985,A,B,-78.44048456578476,0
US,Physical,Widowed,-14.46535056998171,41.87911038667819,99.79819530271901,D,D,D,2.8983175399127625,69.2975174256787,B,-11.349619070340143,D,C,136.70065604731494,0
Germany,Mental,Widowed,129.67329185072123,-65.06677000321372,112.11407590652635,B,E,E,-160.31224762105992,99.86235117424125,B,-104.187898935681,A,C,-39.77765704615395,0
Mexico,No,Divorced,-40.66673841958578,103.44250973538325,29.046177706798904,A,D,D,-78.72169891528593,-225.0117834024618,B,-91.03197038755718,E,A,-38.4398489967902,1
Other,Mental,Married,99.56195984959832,-140.55235354687753,35.14295091640791,D,D,E,-19.66709369267136,178.6599524370112,A,-41.7159091002637,B,D,-0.8118959872065716,0
China,None,Married,-89.17161142205406,-11.786670713448451,-11.39945404760592,C,E,B,-32.961558662363935,-84.40708363724694,E,51.45605257031271,E,D,-127.96686003783539,1
Mexico,Physical,Divorced,67.21904353951402,-48.97978693445027,-24.855193067476034,A,D,A,-125.13846216987363,139.43907683802792,B,85.05862508544884,D,C,-159.60144688453047,1
US,None,Married,-37.840535214279,115.19855785156308,-6.755075587812684,A,C,A,-78.10032064721068,-56.19336044220719,A,-54.66024009615694,E,C,-18.823984207339354,1
Other,Both,Married,-117.30621206175688,43.760648696157304,39.46300649320033,E,A,E,41.68946081558043,-25.787983366838642,E,-4.855307121178078,A,E,49.27037799136458,0
Mexico,Physical,Divorced,-142.620487670068,66.44118534461808,147.00553240934406,A,A,B,67.74489939925904,89.46094623873864,B,4.754728563759817,D,A,-61.892982713861066,1
UK,Physical,Single,52.938918775617196,205.10855057588046,51.30169230499095,B,E,C,165.61560552713212,-70.51604670313478,C,44.67476257136545,B,A,-89.9274214693807,0
Other,Both,Single,-39.246336081503934,-89.08831908574601,140.6272000938654,B,B,D,-58.02666833597846,101.60244383008799,C,-100.27151637132722,D,A,-178.8457698323492,1
UK,Yes,Married,221.74507641886825,-91.6484868321511,73.79766399691117,B,A,A,56.00414707948492,116.47240139764405,A,-27.11038572589679,B,A,32.537154527393476,1
Mexico,Mental,Divorced,-66.37876027819885,28.522649343064742,-101.53035103222454,C,D,C,147.22599441220666,-67.26172942006002,D,53.99601051351623,A,C,-109.78966937188639,0
Mexico,No,Divorced,267.21511084812556,57.813904712666684,-87.24215030732785,E,D,B,-89.23177521679769,-35.87291019734848,E,-50.78231669640441,E,B,-128.09515903534438,0
Other,Mental,Single,-66.4061789193951,-37.842896448519795,-76.34268930259587,B,D,E,-8.872832969677798,88.1574113833361,C,115.30657484230824,E,A,61.358808678345454,0
US,Both,Divorced,123.47539389605804,72.35319163632008,-33.070495055625344,B,E,A,104.1993036183968,-1.3140136662542867,B,106.14883724124185,A,A,-211.844356743376,0
US,Both,Single,-23.267655043454955,149.00362322682236,39.45536776513458,B,D,B,-51.53195103636663,-71.40974630045885,B,-4.265681431379323,A,C,-4.677747186946825,1
UK,Mental,Married,88.31925789074259,-44.98404851672556,-100.32871045045648,E,B,B,50.66897001999347,13.079695938958688,B,-41.852444040896906,B,E,24.286475214709196,0
India,No,Married,62.67309288391687,-8.897878152530039,66.38105917397004,B,D,C,-35.84915405409198,52.0947380389067,C,-62.23101628433788,C,E,79.83234698516848,0
China,Physical,Married,14.668865896560066,-48.65804271443018,16.35773386790693,C,A,D,-36.61325746322731,156.24113030852362,D,-179.03862132611462,E,B,108.21206253643044,0
India,No,Married,-30.987028880757308,136.9376050160672,-35.64820311320059,D,C,E,-25.583738077757374,150.86754778715692,D,49.12428405926107,E,B,-142.2692602754855,0
India,Mental,Divorced,-27.013562828192555,20.71670138805336,48.73739157480684,D,C,C,58.97277988490915,106.57811076311965,E,-95.34789028265871,C,B,-81.15673269077305,0
Germany,Physical,Married,80.14399804265614,83.9096102866001,32.83791970362887,E,D,E,98.59996025467021,-21.156721369066762,E,40.6969986955709,C,D,-61.56094324525054,1
Brazil,Mental,Single,85.36648674693897,-110.74913997849931,83.6742524025612,A,A,B,161.67305122342484,-147.7336694587344,E,-32.40313434411458,D,B,0.7000363793904525,0
Germany,Physical,Single,43.2047017499243,-16.01862016810343,-236.65611477404144,E,C,D,22.995238236616974,-75.49974117993092,D,-21.711132313289443,C,A,153.3095090970608,0
Other,None,Widowed,-145.18529778923738,82.54157254725828,47.98022937631814,B,E,B,145.8279482865522,-103.4010864161064,B,-217.06187194402315,E,C,-2.033199349286472,0
Germany,None,Divorced,-36.52699486242795,-53.622610992196485,87.28245393313685,C,D,D,69.2148058027721,109.65450862398136,A,37.05966116842333,A,A,103.7420050994213,0
India,Both,Single,-160.55165963586302,-9.888787434615873,-42.62822991665367,E,E,C,167.9820937951431,-159.13823111741442,A,107.76463462805457,A,C,71.33753825703099,1
Other,Physical,Divorced,123.82293972841137,1.556902610102292,-73.67054573941583,D,B,A,-27.413056912249978,-148.28669057404582,A,51.59334816884342,D,A,62.35825632137237,0
Other,No,Single,33.102572917327436,61.62314894723008,23.502552290601635,C,C,C,-130.6954950740528,-167.6859655807456,E,43.328637002512764,B,B,-124.58919420557764,1
Other,Mental,Widowed,-97.69676880769786,26.825088993571853,57.596243340160754,E,D,B,139.56026069056534,30.207690465392584,B,126.42261912183596,E,B,-5.3685378166264694,1
Mexico,Mental,Widowed,77.12902355652443,-70.50000545029522,7.030155580442495,E,D,E,-62.79488363795377,107.32070514753399,B,34.43806883029541,C,A,35.568644046719434,1
Brazil,Yes,Widowed,-89.39518496819076,122.8048561255424,128.97333180722853,C,C,B,118.05598339562837,-77.95551345901598,C,-93.98848335654239,B,E,210.40730809991638,0
India,Yes,Divorced,-19.566501585415985,27.25810178253934,217.83491539271597,A,B,D,162.76154618750672,31.138079066749814,A,137.1278761878113,B,E,-20.887435157393202,0
Other,Physical,Married,43.984434890652985,-33.94505240459783,-98.04634914273957,C,B,D,78.51956883552324,-223.24871927848204,E,23.05290095483332,A,C,25.602861736045448,0
India,No,Married,-22.05467105836846,127.30990852198624,8.214375418019266,A,B,D,-17.009495409271214,76.77021914292621,A,112.5738163862863,A,B,-214.01639310695884,1
Germany,Physical,Divorced,16.72026630178795,-148.10248725841862,117.56033283726508,D,A,E,103.20257957035335,-0.9179297374779889,B,-16.034724903871027,B,B,78.14381652754582,1
Germany,Mental,Single,-119.44041218844936,42.743000961682576,0.1931507549169038,D,C,C,115.68625903789732,88.96120272757719,A,-130.67771409820548,E,B,66.59137118294504,1
Brazil,None,Widowed,-44.482172182276756,39.462673184063576,-0.9214841061603545,E,D,A,25.893667143563636,111.72075888662307,E,-81.89606860870316,C,A,-98.04306887146761,0
Other,Mental,Single,127.60690350307043,56.332242206665924,19.76286221171671,A,A,E,-18.836452531069554,6.050617296331405,B,212.20234213400576,D,D,-64.84464158535688,0
Other,Both,Divorced,-37.7523767954549,191.70068687814137,192.3295092348702,C,E,D,-57.603283125196434,38.56370758784442,D,-75.14812035143437,D,D,182.51663405691215,0
Mexico,No,Divorced,87.5755686333296,-185.0221626490681,-71.81181404526622,C,B,A,47.48487024276626,51.04326889209501,B,87.38629846346109,E,E,-34.118410333160405,0
Other,No,Divorced,-239.37362627567097,-172.67684103821097,-150.74762831236723,E,C,A,78.02738125023751,-87.84438468395513,E,271.6164483895221,E,D,34.363387987208874,0
Mexico,Physical,Divorced,-11.582925644012414,-50.20333784847744,-0.5949781664795308,E,B,E,8.312982955126198,-15.222932595562948,C,147.54967499914483,D,B,3.3667603380614595,0
US,Physical,Widowed,6.971468730498069,106.9332719649791,48.602329590222396,D,B,C,25.660685210225886,40.84060379102041,B,-38.51376443440276,E,D,-21.27989096959366,1
UK,None,Divorced,-110.91173357895094,-142.79532686654454,-57.46975603274021,A,A,E,27.692062490256248,-54.15565140266677,C,-166.4044468275396,E,D,40.111662591633944,0
China,Mental,Married,-27.817821172062374,-32.00854052149189,-5.673648367283011,D,A,C,125.77629040860178,82.62377650527874,A,165.59953219701012,B,E,188.77126842364203,1
India,Physical,Divorced,90.43005047824171,-47.35132660582796,84.2282716883803,E,B,D,52.50171513107526,92.55115279065552,E,-12.21086118033637,D,E,-18.198495080179658,1
Germany,Both,Divorced,269.0396308516056,-4.158664648709512,-112.07400646396546,B,D,E,-82.25740494543882,-269.7059900447527,C,38.87673621174923,A,B,64.88089168418048,1
India,No,Single,-52.63751363704533,28.6467421120468,-67.73827085083792,D,C,A,-16.885889724970983,-211.33606863746803,D,-114.7726457998638,B,B,-191.23542307984994,0
Brazil,Physical,Widowed,19.184219214802773,8.79435689684686,-76.37126883174484,A,D,E,-64.81632588333409,-67.15227486765075,D,-75.86953720458969,D,A,-82.63581268704431,1
China,None,Widowed,27.776192226196244,13.965030302129891,34.29349104154228,B,E,B,-150.8144315787653,47.10875353427079,E,89.91186241439446,E,B,63.394176654165946,0
Mexico,Physical,Divorced,-258.32176480279264,51.55360442374531,86.60368839917012,C,C,B,97.29857978446897,-48.112439397766046,E,-103.38310627683256,A,D,-109.62928224163005,1
Brazil,Yes,Single,80.4326320773934,109.82646290702964,29.032173680877833,B,E,C,-130.07663845725125,-136.37589585972708,A,133.8581063707,C,A,-71.40085764721894,1
Mexico,None,Married,154.18099462768308,68.72619774800594,-114.27489149572058,C,C,D,150.03268530313252,-150.27743755827652,E,-29.78389417489904,C,C,30.544367340975086,0
Brazil,No,Widowed,113.77439232403619,-11.849382557961208,163.98347859613588,B,C,A,6.83182040300845,-25.593233760499288,A,236.44938996377456,A,A,86.8993886616632,0
US,Mental,Divorced,88.44651223813112,-167.91298563685862,43.73456274210975,A,D,D,-38.97845491455711,-59.96346792803453,D,-97.96707964387782,A,E,126.39000549897439,0
UK,None,Single,-68.80178943855366,228.5025433244477,91.08907291103883,D,B,B,145.0236588629664,-64.57561764025264,C,-121.25162634970094,D,D,-197.32450797567935,0
China,Yes,Married,2.8070718881759134,-42.74876186982008,-22.146034480416894,E,E,E,95.35228584542365,-27.01710535329662,D,-184.88451930714515,B,C,86.624015439507,0
Germany,Both,Divorced,-53.116807080735065,-53.18647326246339,108.56601825734325,C,A,C,112.570755451047,7.410629429559521,A,92.45076981487242,D,D,28.448628841909628,1
China,Physical,Married,-2.2666852810604703,-36.403747640160404,-70.20714326642626,A,D,D,24.026211186447803,263.5908357181115,A,6.96974978150757,C,D,55.50861984649744,1
China,Physical,Single,47.39544196064098,88.53543166116056,-15.111355049613975,B,A,D,-99.68203866688923,-71.95600808172135,D,15.084064622452914,E,A,-116.94777466019792,1
India,Yes,Married,-7.488641948601242,92.50242188564017,-29.213981656505144,A,A,D,-235.15327847304954,139.58627496393547,C,114.7910256403238,C,E,-116.13348549410682,0
UK,None,Divorced,-103.82917191172292,6.846800999054975,-15.360340934021075,C,C,E,54.08524001224576,14.707991516911404,D,9.883134543673009,B,E,-140.22652066617678,0
Germany,Physical,Divorced,-64.79781566776596,49.642299508192,83.59526260412936,A,D,C,-44.17593118236663,-233.14485272810782,E,-101.77892977677749,E,A,130.99278623934507,1
US,Both,Single,18.311072576526428,74.18160766301494,7.9150196727845765,A,B,C,73.27417366317458,1.5793683533636595,D,-70.45706270445581,A,B,-157.5388160902629,0
India,Yes,Single,-66.80725422882226,132.35268186905768,38.258908748116504,E,C,B,-138.83119900588784,-10.073184185827385,D,79.02561683790546,B,C,-86.1486972082974,1
India,No,Single,64.21568639627915,88.77200587943581,-168.11325527634006,A,A,A,-48.83829009640607,212.05295811911847,E,-101.48713356489671,B,B,-138.35855115445693,0
Brazil,Physical,Divorced,-83.9334565919999,148.66362560344587,-111.4902424473597,A,D,A,88.7876685748906,-122.82460267545854,C,48.837466545256234,B,E,-53.55992073565985,1
India,Physical,Married,156.7203180810697,-89.79861603783768,9.15576007026589,E,D,B,36.92327266296406,3.2801964550188636,C,-18.921250813044004,B,B,215.707116434801,1
US,Yes,Single,-64.69854937748573,95.9462992322351,104.64141525300634,B,E,C,-198.1797919560761,159.21522729816286,D,-55.83152394470875,B,B,-21.423012517398206,1
Mexico,Physical,Divorced,37.828062266323485,-13.663647089319383,45.32025337763187,D,E,E,-61.30899802190463,81.66950620603029,C,-86.26324938618345,B,B,252.49314949112699,0
China,Physical,Divorced,128.81209971478788,-59.613942553356445,-218.48174331841435,B,D,C,106.11944493781414,107.80277448135752,D,1.7257630857884745,E,B,-80.95421574127968,1
China,Physical,Single,-252.03599015185864,-1.9549501256466273,-14.402976404863324,A,D,A,96.1104682305131,20.155967232254596,A,118.77068605322816,D,E,-127.02216577670255,1
US,Both,Widowed,106.33543041629028,-47.42014368869623,-86.24473898945641,D,E,D,-38.87737830450636,-251.08213905828217,D,-88.75451465477931,E,C,54.414082686205404,1
India,No,Single,34.72163487724308,-64.99501619275087,-141.2746110047216,C,E,B,-181.69108641026727,-138.63337704657275,E,114.82270780217405,B,C,93.19878671310107,0
Germany,Both,Widowed,82.6725850550038,-17.281333229138188,60.507417853069775,B,B,B,-6.72676381401941,4.223346519014254,A,-116.48731138516088,A,C,177.62906155042666,0
US,No,Married,-2.7505127930099147,37.30154348925952,-50.66234322224885,B,C,E,27.1053853088041,-106.15979939865325,E,-117.60900544128381,C,D,-34.41301478512657,0
India,Both,Single,-70.94457655006913,161.31650999252352,55.21067659735177,A,B,E,78.92756052140936,-166.66401906789466,E,219.39857804020085,C,E,-47.50640227233321,1
US,None,Divorced,92.75426588696158,13.303835424091384,-1.5967922598049158,C,E,C,-18.0129231380259,52.0527288340664,B,-162.25904861405368,B,D,-65.46489584980894,0
US,Mental,Married,50.004868751891365,20.91754748061202,-10.25112992430778,C,C,C,-24.33654360471131,-87.19505250804353,E,-60.24970167911504,A,A,-87.73949147919599,0
India,Mental,Divorced,-17.634177818026863,-10.49836942142112,32.16982831995098,E,A,E,-50.107428010712496,32.43300014571316,C,104.31684611270519,D,A,-137.12100048528444,0
China,None,Divorced,-12.224282341646287,94.18103305657861,33.36205498678327,C,A,A,-172.24526544744566,100.11067969621683,D,-44.96802466748886,D,E,64.59932733831343,1
India,Yes,Married,264.9893381585444,109.79648907176576,-30.674384330436837,D,E,D,-79.8198203525179,11.40014930121598,B,144.9774045684319,D,B,25.79919519585772,0
Brazil,Mental,Married,-91.54853286720764,-15.562314406178185,-113.37939853913296,D,E,B,-103.6132365020467,32.800464390865784,B,24.871859814250914,D,B,-65.21716008899678,1
US,None,Divorced,37.15568621040578,-40.555106567970455,45.40047445214785,B,B,B,44.560738195479274,-14.32008384505679,E,-44.5420646039629,C,B,134.61850505863822,1
US,Mental,Divorced,3.6974789292646046,-7.412684934905897,142.97304930102132,D,E,B,20.235078474902878,-3.650620115729667,E,-72.11332687674415,B,B,-155.1739064942571,1
China,Both,Widowed,-276.5201898823138,109.97000772674158,33.27054344980809,A,D,E,-64.15116788131036,-64.04377241482497,B,141.92635258233236,C,B,121.78245416302185,1
UK,Mental,Divorced,62.81575817413796,-101.99468505558744,-143.52455973000465,C,B,A,-74.32094027939186,-44.45244440604053,C,-16.813245143417443,B,C,160.5846306164832,0
Germany,Yes,Divorced,83.23727328906355,182.99885600402627,-12.846520928631392,E,C,B,-157.671736201692,-78.7773342021891,B,78.06731836023083,C,C,17.166551545406364,0
China,Mental,Widowed,9.570226814051468,55.65401417866119,107.41703562739669,C,C,D,-117.09905287646862,91.64338240784198,E,73.45731063159519,D,D,-196.89828373714016,0
Mexico,Mental,Single,76.33442468141511,-93.98105097610109,-7.767048450193414,C,B,A,92.28300766561105,4.888564016047493,A,105.78338751551708,C,A,-179.0028636752756,1
China,Yes,Single,17.871003192158025,-103.68994308014771,-2.3245098617819844,B,C,A,-175.25387513066605,71.71696137641565,B,-2.5941988964778067,B,E,-21.834756738892196,1
Mexico,Yes,Divorced,-141.42024892231834,-82.35351528908859,4.766852148765093,E,B,C,-43.61448896570884,139.00027802132183,B,17.130113216663904,A,B,-332.8505534656541,1
Brazil,None,Widowed,-50.44812886511034,-119.01376116302033,-27.462757575129547,D,E,E,-88.31837132115938,50.37662998581295,A,-96.15558312556014,B,B,-75.53001465336085,0
Brazil,None,Widowed,-64.5963655847006,34.57936411958966,255.40313654377815,E,A,C,-40.88102891802369,1.0675993798144783,D,-18.322376806243827,D,C,45.36134803954616,0
Mexico,None,Married,-91.60994399523378,117.12416036570642,50.7928213154125,A,E,B,-50.497599530437384,-93.997711034225,E,121.04144951509299,C,A,-65.3757768430182,0
UK,Both,Divorced,171.2409149342631,-89.2234816870836,-80.1232969454576,B,D,D,139.52591091894615,-21.310862580622565,D,-17.45559986141204,C,C,125.75234491163924,0
Germany,No,Widowed,34.69128168160004,74.36364867934266,-128.15194285992789,E,E,C,77.70318997628385,-7.113710679781823,A,174.92840902961393,B,E,160.51399527830222,0
UK,No,Widowed,-12.173360696893052,-271.082287876319,168.98701027523197,A,E,C,26.470462666895354,78.31565551111788,D,-32.19113888777417,D,A,-121.35702621771736,1
UK,Mental,Divorced,10.472555062993525,-143.04979530201445,-15.912769622397487,A,B,E,203.35562681096664,-173.94583946481333,A,109.58335493496321,B,D,41.0654674593306,0
Germany,None,Married,-31.91750691496394,122.34266997425833,75.6726652247484,C,A,A,-85.41012048952172,-154.3616460635137,D,60.315069781114204,D,E,-65.87428874906819,0
India,No,Divorced,138.32786308841563,146.83514813492883,-64.4411221569767,C,B,C,-11.687183268499627,-109.77019051648811,C,11.03697045802802,D,D,-70.18661810075068,0
UK,Mental,Widowed,-24.657550440626906,-142.77561261961344,112.85708690026257,D,A,B,11.300771069629683,-37.74751676219719,A,77.99370903772866,E,E,-74.03439547826186,0
Germany,None,Single,112.72199847713989,-84.22877215022,83.7918499949671,D,C,A,-29.056776470150282,27.437338048429403,E,-134.98784038237864,D,A,36.915357782900536,0
US,Yes,Single,-85.74648421010981,71.73198824544362,-122.07993720128701,E,E,C,-27.30268691218964,29.25584546723537,E,206.05703810969266,E,C,11.25817903275881,1
