age,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
36,80.55558720346279,26.08078435940065,A,C,D,B,D,76.81603502367105,C,-46.38331562047837,A,A,C,A,-3.8471258411517226,-98.01004678379464,0
52,-231.65345141371097,35.517592776752785,C,C,E,A,E,140.87382571973072,C,48.2636698325718,B,B,A,B,0.9278056611916946,-20.376687478061026,1
58,-43.83250740098481,-65.23312203963181,E,D,A,B,C,128.32912029210524,C,31.081504883826604,B,D,C,B,-2.6612716145053206,132.69755098389385,0
20,52.350284999106634,139.0813775078783,D,E,E,B,D,139.63793432921508,B,39.127119774767536,E,A,D,C,149.8172233273844,52.63700145768302,0
20,-67.6891970501956,-96.13778350696035,C,E,B,D,E,-22.761168601656518,A,-115.93131816228248,B,B,B,B,-36.714234426866106,129.03080852072895,1
72,-89.80061995860295,-7.425547185420705,D,C,A,E,D,24.54552767731896,E,-43.3347390551298,D,B,C,A,-123.16311704959998,-19.113171385372624,0
20,41.795744289941936,-38.118758422739866,D,A,C,E,E,1.8590545442664148,B,-45.5799001036506,E,D,D,C,-10.227172634483049,-164.22921867741974,0
21,-24.389445027741573,114.6021172217254,E,E,B,A,A,-34.016542234264364,A,-45.505417631781896,D,B,D,C,-21.304490306567697,-13.501691093961188,0
65,-108.1393228606641,-34.06198826843848,D,D,D,B,B,-17.221737704153718,E,-55.21913253507371,A,A,C,A,-91.0294501755072,38.22961290287129,1
58,-143.27058012068122,75.74103764307006,D,C,A,E,E,-11.302653968475465,C,162.21808564967048,D,D,C,D,-24.28683500850612,61.26871981607791,0
36,23.770076538227556,80.25664429024614,E,A,D,A,B,150.0515171865088,A,153.26460302991993,B,E,E,E,195.4854557323399,-80.33109474660871,0
57,-75.67293252905019,-56.19392189418726,D,B,A,A,D,72.24352820844707,A,89.56153857508858,A,B,A,E,-27.635380678579647,43.5676648844868,1
44,-115.60070630093797,-78.90405683940939,C,A,D,D,E,10.595526660418475,E,-126.06036540035932,E,D,B,D,-48.93599015169385,94.46851907393736,0
38,69.85926359233946,5.919078057148825,E,C,A,D,A,117.90689133671025,B,-86.48171061044565,D,D,B,A,-88.38390729302344,68.09803718973426,0
52,-69.4284867555919,176.03573419905877,C,A,E,C,E,-142.5363629444208,B,17.36247344589128,D,E,A,B,189.83421606838834,27.16029060011803,0
35,15.88378988721278,-24.00164461176281,A,E,B,D,A,75.52327036763158,A,53.70459313750964,A,C,A,C,-94.53247871730261,-199.7963170920304,1
53,-15.86736116589951,-57.066062818034766,B,D,E,C,D,51.58863419102796,A,-63.61819384325427,E,D,A,E,-157.6683081421551,162.5863955924304,0
60,87.38964486632507,87.91072002865722,E,C,B,D,D,-39.79452302496745,E,23.140690787515304,A,C,A,C,-109.23997962092949,-141.94278892145456,0
46,-128.84179715215512,-83.94859839437544,C,B,D,B,C,-25.073527147097817,B,15.547822339408665,B,C,B,B,-34.986596053539174,99.78592142613032,1
54,134.70498516536665,76.46547202246242,C,B,A,D,D,282.52001911583784,A,2.533169343050614,D,A,B,A,-158.90025153809464,-52.58415037185997,1
58,60.93503928754069,22.36498397850755,A,E,E,B,B,199.4276413647241,A,41.71359901670772,E,C,B,D,35.645241066849294,43.36334700459772,0
30,53.35034110385016,-19.803459088799976,C,A,A,C,D,100.28477753995702,D,118.00926451290856,A,B,E,D,-105.8401099977163,15.174952485365278,0
79,-99.41842973058861,-70.10632852642826,D,A,D,B,E,-120.95116718871589,C,-119.57708070385738,B,A,D,A,187.49841122214812,5.076573797801258,0
50,-54.707196206334054,159.26145959657907,C,E,C,E,B,-156.1478983383779,C,-55.946324816843344,E,E,D,E,12.958482287323694,-153.52685410022252,1
56,-281.13762186711585,18.121648124385857,E,B,C,D,D,-39.05422593219491,C,-29.61098731193162,A,B,B,E,-20.33704697871277,96.25476422801914,0
56,-135.42657362847862,240.61161377998994,E,D,B,C,D,-58.564436313556186,D,33.43788709123403,A,C,A,B,-263.8436280000229,84.14527811263255,0
28,-124.65137722086948,-38.41036708236663,D,E,A,C,B,36.80092453236554,B,21.823965533662403,B,D,D,D,26.045862025828452,-3.3091617149654695,1
21,-27.59604430577502,-51.95410965937225,C,E,E,D,B,-114.25777075300311,A,154.4891932355972,E,D,C,D,21.915763675613896,38.016196097269834,1
46,19.375698567728378,154.0930593037153,E,E,B,A,C,-98.36457700864422,C,117.05107459251442,C,C,D,E,84.96399076686743,-85.64057830437854,0
55,-243.62518034207105,-115.49523744967215,D,C,D,B,C,-64.67742060609592,E,-77.11815176509589,B,E,D,E,32.983424266868155,-60.974609063373784,0
69,-11.850222010042653,60.05780374802253,E,D,A,B,D,-33.452973938083616,A,-26.668774746072188,A,E,A,A,146.7400009983526,93.778654115282,0
35,-82.15043093572393,35.38999788716583,D,C,B,A,A,38.178055053466224,E,65.57864734241082,A,B,B,D,-142.99392783369288,-31.63323044336653,0
41,49.782237979323526,56.49674781283307,B,B,E,A,C,87.89540712495138,B,-73.01594950212596,D,A,D,A,-32.68950851759811,-62.51747025369679,0
22,-181.9380031334347,41.373693231609344,E,D,E,B,E,-91.12092188652522,C,135.10578587878553,C,D,C,C,45.08132034995814,-4.244769542430253,0
52,176.94267055158218,-5.41880848071313,C,B,A,D,E,21.990179636355904,E,41.94056785453238,A,D,B,C,-95.12114843507811,45.55388624882673,0
24,23.192330027559414,91.32936055390726,D,E,E,B,E,88.30907640997795,C,187.15647567547305,A,E,A,E,-87.64247523971189,-155.92069490416642,1
39,202.30091383185024,103.24714368111432,C,D,C,A,D,45.05856160816855,E,-81.5232236540441,B,C,B,A,-90.44869113523937,-50.32688206902767,1
52,-68.42485875582895,-84.82133928732736,C,E,D,D,A,30.72932468730502,B,16.460836385395467,A,B,C,B,21.278448977123183,63.497566285404574,1
65,44.53000067472171,-98.59682271652461,D,D,E,C,C,23.834315235366592,E,-110.33867227871727,D,B,C,D,-23.81675458573382,-12.050829174341718,1
19,113.37871379081899,-118.03851490046607,C,E,E,D,E,118.94714497938921,D,222.48921373789807,D,B,A,A,16.21674125571541,-92.51368476118253,1
62,-66.90188133029477,-106.31765063033309,B,D,D,A,C,-31.296079268444068,A,97.36454399514216,B,B,D,E,-91.8190102077368,132.36667822326137,0
77,-96.96520625705254,-234.30355010986403,B,C,B,E,D,82.89415736014553,A,-71.87670168126529,C,E,E,E,5.58256997081164,-153.67476091940284,0
25,195.19802455225442,81.61584604782831,D,A,A,A,E,24.410750583901752,A,99.10002645815577,C,B,C,B,-75.91465027932787,-35.73955027703812,1
64,-19.489857924821617,105.35829564346359,B,B,D,C,B,133.9897476894689,C,133.63239919119073,A,E,C,D,172.8586064986085,-115.83660723315832,1
65,-77.45214384908523,-131.18078207568536,C,C,E,D,B,204.4777055315311,B,3.1458041798923877,C,A,B,E,-65.07246496296194,-84.63713454609018,0
52,88.62886195392555,61.01422411086328,E,C,E,A,E,230.70338550318522,C,123.85058217998561,E,E,A,E,-210.2094427136524,-91.01571222442479,1
60,106.85821544528496,-71.70320099583643,E,A,A,E,E,50.496733876756664,D,171.71290259709298,E,C,E,C,-50.32731767027392,-1.925737023606177,1
21,-8.280022159700131,38.85853041976016,A,C,B,D,E,-127.35686186407536,A,121.96904863871735,B,D,D,E,-11.690815833418462,-107.36250851594104,0
77,-177.47875770677078,-209.5291527648722,C,B,D,C,E,93.06379756199466,B,47.649184709509626,A,C,C,C,-185.32167848281966,24.153347217076288,0
48,-100.2064852726139,20.69256915072733,A,B,A,D,B,85.71130062876024,A,-21.409495800495865,C,A,E,C,25.660939869112926,32.02805129655656,0
20,96.89423982779884,37.65320613052871,E,A,C,B,D,32.616012584009646,D,-45.01914436520659,B,D,C,B,-71.86121736355436,80.12831019216235,0
77,179.35423155983048,35.66402860768583,E,C,B,D,B,59.47436089854289,D,-54.71449815383706,D,D,B,C,-78.72255311105276,-42.292102077175294,0
79,61.38666915769958,-214.05462818762544,C,E,E,C,E,-75.74314745967989,E,-238.97610639138853,B,E,D,A,28.116980756441322,141.63661520314827,0
65,31.437023232363686,-55.58070157834837,D,B,D,E,B,243.7797718405229,C,-80.4520226252399,D,B,C,D,27.23058927253128,-18.454587117971013,0
19,-19.531904044605767,-92.98938173179003,A,C,A,D,B,-89.89181354775657,B,-29.250108342288193,C,C,B,E,75.91251520375542,23.652490700463975,1
35,-0.44932453132706596,21.81231265220358,E,D,A,B,D,40.01901419436285,B,84.94224995781302,D,D,D,B,52.800305277964945,-99.7163555702928,0
79,-41.268155728264446,-193.9853542234107,A,A,D,E,D,41.400159823783866,C,-12.169860659080776,D,B,D,C,-17.682095545423575,119.45388663018068,1
77,-95.86514159065476,-101.54297368027387,B,C,C,E,A,-36.06247081571851,E,83.3303462478334,C,D,D,B,-53.74447212252558,-87.46581832342696,1
26,-47.52881601528901,33.29287345211999,E,D,E,E,D,-73.1763004095719,C,-21.542604052087487,E,D,B,C,45.370542930614164,120.30909041637297,1
40,26.799904907401896,-76.7528790734435,D,A,B,B,E,-106.65388036407026,A,-143.4926870630918,B,E,B,E,211.68638459072594,-34.46216530886272,0
51,203.2144038619579,93.34671115055325,E,E,A,C,D,-61.79965676748521,C,47.57695988318641,C,D,E,E,-104.7202703033548,-45.44679243878025,0
77,44.50677734054062,82.83722686135754,E,C,A,E,D,-124.7637507229512,D,-81.40179392319632,C,E,D,B,199.16206633023526,101.31904745532707,1
76,40.0638954695844,-51.41640440160202,D,E,A,C,C,4.5732778401516345,D,63.26822395266332,D,D,C,D,14.18905847483003,118.57747926155189,1
35,-104.27040408684354,-45.37476157738201,D,E,A,A,D,225.3303882737911,B,21.106725826461265,A,E,C,B,81.21206111554858,125.46829210820137,1
79,91.04686508091187,-44.78626288621021,D,C,A,D,E,80.34978223103731,E,63.46046614264,B,A,E,E,34.68038719048459,-17.554197380345524,0
44,154.8907578946006,46.43290255729119,A,D,D,D,B,35.53692379795865,A,122.09779162322295,B,E,A,B,-17.509468753148653,26.216655175036703,0
43,-70.23363475726889,37.8811756361761,A,B,E,E,A,-59.355417195721806,C,86.11338048549479,A,B,D,C,100.11729958572377,-124.66843890943508,1
50,-94.17196915233997,58.95559917727867,C,B,D,D,A,137.92812650390675,A,-1.183270682437653,B,B,C,A,67.99750799285299,66.18776927283919,1
75,-100.6017888876825,175.2736880827578,C,E,A,D,A,5.446023755265581,D,26.351423739342263,D,C,A,E,111.73997640186644,152.8708963482831,1
41,39.50234253424662,59.807263089637296,A,E,B,B,A,174.67931173093473,D,-81.89104590993242,C,C,C,D,-127.25228156982223,-62.677989434242875,1
25,19.43546206648879,-47.37936687600156,A,D,A,E,D,-26.571654727647914,A,75.6906669509484,B,C,E,D,242.840458937201,-75.42667461656124,1
48,58.4701152773511,-7.842561750775243,C,C,C,E,A,117.22287011334926,D,2.653962551280376,E,A,A,E,-133.832182743259,26.156531183804354,1
69,99.17929507756962,54.26308090938827,B,D,E,C,C,237.12619138393913,E,-99.78644149523545,B,A,A,E,58.92054037246483,14.740332919011317,1
76,29.7674508765228,-60.53645100617946,D,D,B,E,C,-82.82918185164348,C,-32.80338958470062,E,B,A,D,133.0919386786248,34.25356700672754,0
72,-60.66499079629624,-60.926149651468386,B,C,E,C,B,-186.41926515443862,D,-31.891753236127208,E,E,E,C,-13.320858986251672,166.78580777734712,1
59,-14.490209285581845,64.44122597879904,E,D,D,E,D,-37.686524805946085,D,209.72491005835118,A,D,A,D,-139.49849924972435,100.92090836929377,1
28,-239.17145736637312,2.035262009751579,D,D,C,B,B,-40.01159501489241,B,89.82939767345692,B,A,E,E,117.44783873966543,-190.63531701544332,0
23,169.6601929797981,-96.82237761693929,B,A,A,D,B,175.62201087948745,D,101.99416447290086,C,A,B,C,-94.70932412422134,46.20718007961096,1
32,-89.32789867736417,86.57254596816962,D,E,A,C,A,-26.841346231214647,C,62.993885882287984,E,E,D,D,33.15940078278216,86.92607592270765,1
64,4.763028195496796,110.1191075650379,E,B,C,A,B,-61.55047050587415,C,45.24985024851071,D,B,D,B,-89.01984688762057,65.41006787254462,0
47,304.7640810831609,105.69403241287492,B,B,D,A,E,83.14811301461653,B,-50.0578889932706,D,A,D,A,-151.36757003782228,111.83687506934908,0
44,-144.81359918178094,18.792071626017243,C,A,C,D,D,-267.87064613456477,B,-49.57161888631574,A,A,C,E,-207.7391199709154,-124.48588707011852,0
44,-128.60130994429687,29.896561778812465,E,A,C,B,E,-91.68168314032282,D,-40.49559558879989,E,D,E,B,72.65392742488706,-39.823550638935515,1
48,-73.31042550560677,8.56046989230236,C,C,D,C,E,-49.215302212038694,B,-115.05856223316285,E,E,C,D,113.4496237729826,-22.030320538042638,1
37,-66.01502764450396,-44.7805110461156,D,B,A,B,D,200.83407466502038,A,-121.17626200910753,B,E,A,A,-201.2938992123359,-77.5756629718597,1
39,109.6159308630759,58.832526463439,C,D,C,D,C,99.85994629433948,A,-145.31288770933685,C,B,B,C,98.55586614519257,-2.5656063130990883,0
47,119.11240041911351,-93.75094769692053,E,D,D,A,C,156.05757445665327,D,36.57284006927006,E,E,A,B,-36.318146223287336,-0.1375533123503489,0
23,-14.79873286485692,-33.697094030206856,E,C,B,C,B,51.28179920983993,E,113.58979050237686,C,C,C,D,49.1135863934479,-147.17072851509775,1
74,-45.41578356289038,168.85571738991246,A,B,C,B,E,-0.3146811375505696,A,-102.22346885019562,A,B,A,E,-114.53880261974672,-56.37652579350275,1
32,-162.75017623423764,-105.22952514659849,B,B,C,E,B,-20.880678776312926,B,107.37864505522133,C,D,D,E,-80.52269838237802,107.55613001334925,1
75,128.80435161780625,-9.636603136888215,C,A,C,A,D,0.28295054954076154,B,-148.3021881356941,C,C,B,C,-38.289952328215186,-126.27770052016989,0
61,-182.43902198192808,-87.03055130487333,C,B,E,A,D,40.25033068868923,D,-133.9470439179205,E,C,D,C,49.31506310969615,-95.1200502901979,1
55,5.7693411071422025,89.78651517194669,B,E,B,B,A,-7.822721995200697,B,2.6333356404535984,A,B,B,A,-110.67399509664757,28.13721850858556,0
18,47.115632382094056,-5.211548101011113,D,A,E,A,C,-14.407115417069823,A,-56.86665326172912,D,E,C,B,72.06287295925642,-20.178529187374426,1
28,190.57262661511166,-134.60143642801245,E,D,D,E,A,-88.52130440948478,E,-25.479411619418634,C,C,C,A,98.05902753191042,93.74652976527227,0
65,127.24157892564993,38.146064242346725,E,C,B,D,D,-54.722553115255955,E,86.06790142507705,D,E,E,C,-24.07131958542594,48.05792672707919,1
58,29.401730535620906,222.35928892209697,A,B,D,A,B,-36.21462647883894,B,102.20348884055824,D,A,C,B,36.261521427289935,94.4394098973302,0
73,-91.70101262545974,65.91795370565426,A,B,D,B,A,-35.87261582835487,B,154.2459293972132,C,C,B,E,148.4042894048492,47.911202079221475,1
25,-42.71938592895959,140.79034301880574,D,C,C,B,D,-9.466653147480708,C,30.852549968081078,B,B,A,E,-70.55734388078172,-115.76123503548708,1
63,-33.508138664325976,-66.71399160885595,B,B,E,A,E,64.47488387138178,D,-83.815444021773,A,C,A,C,-126.79402706724203,21.08116346002527,0
18,1.9970156832836563,26.75753340564258,D,B,E,D,C,33.836895757661786,A,-134.40112578378148,D,D,D,C,-70.1555977863646,-119.73125932160269,1
67,43.040214562945025,16.801718125830483,C,E,A,B,C,-74.3578771426454,E,170.85428754855542,B,E,A,E,-25.944485436532922,167.40712004121062,1
72,10.799314175050187,-73.37701806160541,C,A,B,B,A,22.81326698981333,C,-8.420077306026878,A,E,E,B,195.8140305070827,-75.59575434819337,1
49,111.38623417092424,-120.74948493033287,A,A,D,A,E,-44.1763728205557,B,-40.97827772445594,A,C,E,C,49.148242772459554,204.18184630913836,0
36,-68.7426502687388,-183.50961379019589,D,E,E,D,C,42.57440310639614,B,159.55175914997938,D,E,D,D,-131.13532343970488,-3.115015619845329,0
66,35.456551372107604,-151.7065966181973,D,B,D,E,D,-59.69322453754581,E,-165.34007616345158,A,C,B,E,-81.5729895208101,235.78393827976453,0
43,10.973933334868702,-103.5515694290096,E,E,A,C,B,-63.38761707637286,B,-123.44052482194267,E,B,E,D,83.53324228670951,11.346276586058869,0
39,-34.97761855955461,-38.39272390995583,A,A,C,C,C,-12.804941439006898,D,-3.5837938195996615,C,E,B,D,-14.774418499795322,53.58452731979709,0
41,-63.09754391833344,103.91138130769066,A,B,C,D,B,38.3480747644797,C,-34.15697543831547,D,B,D,A,185.06007161179485,-7.022819101808782,0
41,145.04537156528505,-1.6800728685095956,D,B,B,E,C,-193.2938987864698,B,90.78142864136812,D,E,D,A,-50.38457035923729,-51.01481740147493,0
63,-153.76331110722265,207.28231377825765,D,B,C,C,E,37.164424106028,A,-72.09236085942679,E,E,E,E,-18.686960621066397,-79.81149928194579,1
37,-7.94576154849452,161.36403383821704,B,B,A,A,D,-75.91954409715463,B,185.45356284583536,B,A,E,A,29.256760140714782,118.05764935504367,1
68,217.98409555127947,-139.70688625507327,E,D,B,D,B,-284.4657439162907,B,-90.03930078829066,A,D,E,A,-106.4427410010357,95.09326321976414,1
68,293.0783122974188,-29.280170589271343,C,D,D,D,D,-115.20820777276761,B,-60.27292033945599,A,B,C,E,102.3485043296132,-19.432160742722516,1
44,-41.61984376075238,156.6703422433377,B,E,D,A,A,-46.05883512868228,B,25.383453152162105,C,E,A,B,-174.83508111748372,-37.54612225134268,1
35,-110.38899716933975,59.50284760307712,A,E,D,C,B,-79.3179351622489,D,-165.16236311088468,E,D,B,A,1.8365504874218892,-119.27917917500048,1
79,75.85184316730297,257.05532592671034,C,E,D,C,A,98.96833428431077,A,-41.51309011494448,C,D,D,E,181.06075575888002,139.53239289179558,1
45,-34.57789730622993,52.372055179925844,D,D,B,E,C,26.17165192073701,C,-11.432397103606885,A,D,E,C,-37.708701762129984,-109.39038747638443,1
53,52.82953266201849,16.62159184535398,C,D,C,B,D,-118.72569057585383,D,42.039404648677525,B,A,E,E,-99.43440283466347,-0.9689293017229763,1
53,58.65428354268663,-17.10777671885668,A,D,A,D,C,-115.61419107292339,C,-34.24589851355382,B,C,D,D,-80.74988708520007,25.9955716559316,0
24,-61.25666924934221,-8.68345811215175,C,D,D,B,A,-51.417538610332144,D,-43.83970005982434,E,E,D,E,115.46237584394558,-27.42957966143424,0
67,-1.6609637397442347,42.72994545040928,D,C,D,C,B,39.91666427966315,E,28.50450382621335,E,A,A,E,-46.95369228522001,-136.7437540387784,1
77,85.99599562254338,-129.55254573259936,C,A,D,E,E,24.93164830283208,D,58.703331396547185,E,A,B,D,-3.6357845262514044,-158.2149386213385,0
55,135.32874772312695,256.8097293034036,A,A,C,C,C,-6.7119045754639295,D,-21.39602849615258,E,B,A,B,36.87014204044141,102.77725567222593,0
56,-181.24344373040915,-43.77269993323306,D,B,A,E,E,-76.35205944197442,E,-43.4311815222001,D,A,D,D,31.521898440683817,-139.23163842454295,0
41,76.2060656179003,65.26658423201664,D,E,D,B,B,147.66797472344047,B,110.79446758815888,D,D,C,D,-8.300100673613823,143.53650983569588,0
65,108.43454655772649,-12.286571727464802,C,C,A,B,B,-23.577700226546888,E,281.9950148108329,D,B,E,C,-105.9820455541866,-107.7480743307242,1
30,-31.342525421330592,15.556566750244514,C,D,D,C,B,90.13425355039863,E,81.97103846732509,D,C,E,A,-116.08099324058796,137.23923219474267,0
31,-38.25408035987883,97.84924821053832,A,C,D,E,E,8.661776521322274,D,218.81053784015953,E,B,D,C,-113.73452248997467,-8.58874323561659,0
41,-68.49786622500423,103.35638851966308,B,C,D,A,C,-2.3121680586059017,B,70.89450633210032,D,D,B,A,-87.82458582927084,271.09738080062994,0
68,87.46378546681619,25.313723464924752,B,D,D,D,C,61.48099590154368,A,158.65659135152868,E,A,D,C,46.11577492586878,68.94295162677317,1
79,124.8760337203232,48.94888145406407,B,C,B,D,E,-106.55136568310435,A,123.4359919898246,D,E,A,B,64.54223563993938,-79.87134349565108,0
77,-58.57407120618285,-97.20091316981224,C,D,D,B,A,10.849848922209242,D,-5.241914654911952,A,A,D,D,119.4712720864417,-149.79520321170895,0
76,70.26407424573704,147.42060222106682,D,D,D,A,B,-20.946950839404575,A,92.16932114074655,D,D,D,D,80.42748541460108,180.61468081487484,0
58,-110.87587307470672,-167.9046556441623,D,D,B,E,C,55.33507546087555,D,-94.16527167439426,E,B,C,B,57.06369258394678,180.0448020249894,0
51,-119.127748064467,-215.7576329328999,B,B,A,C,A,53.78595161419284,C,211.9186582326657,A,A,D,C,-60.61471003111794,55.034623638282575,1
68,-61.16768061802378,-68.08472153911539,A,B,A,A,C,162.80168403447936,D,-90.35811043966133,B,B,E,A,136.56553913653624,7.0369672949836675,0
21,51.18306085844421,117.1377729229339,B,D,C,E,A,-71.14106923532167,C,-150.24789084425197,C,E,B,A,-89.76708848135775,-44.285806106828815,1
21,-158.13511251942808,-208.8905005492153,C,A,E,A,C,124.95870300557553,A,-16.963255715012373,A,A,C,A,-45.26461264775891,-83.18570829961786,1
79,74.21731056614912,-25.095805904508296,A,C,D,C,C,106.45926624577604,A,123.8475793092044,A,C,B,C,118.78081628252755,113.88899863050746,0
45,56.80372551760398,-110.91808650553594,E,E,C,C,E,32.18533759976069,E,-170.49240409482866,E,B,B,B,-61.98534617742742,57.91448730411943,0
33,57.34422535969086,-139.9718894464635,E,B,C,C,E,-50.948751763189826,C,-82.53932573961646,A,A,C,E,88.1197906037518,146.15232419811505,0
68,208.38404773538844,140.10653822114946,C,D,B,C,C,194.52521396336982,C,56.0088816491318,C,E,D,E,-20.30626116148199,-103.72499971967957,0
21,173.50695444632785,62.87303708851423,B,C,D,D,E,90.82328966065687,B,-7.487223724258203,B,A,C,E,102.98218089252119,13.582884576517776,0
53,2.6455163741996244,-44.837940721835004,C,D,A,E,A,-1.1400262987513115,B,-54.20414431507654,C,B,E,A,-152.84417346001337,1.524839322142145,1
46,-169.07760592425245,219.91920923508582,A,E,E,B,A,112.19758021395924,E,131.2084330207432,D,E,C,D,67.15206393194165,19.107126505910077,0
22,-44.81017765393639,-145.30884689691501,E,D,E,B,D,50.15422161538024,E,96.56524054817206,E,C,B,E,-63.654068224696644,79.97328687539535,0
73,-22.884004674766533,60.09836545922455,C,E,B,D,B,90.00371489934965,B,-116.63899845700175,A,E,B,E,200.7029329174244,-37.20873919495502,1
32,30.797086306087085,-104.87772718800173,A,A,C,A,C,-25.876327480219828,C,5.705746414385079,C,C,C,B,56.004813842782944,37.06454383748274,0
72,185.14621499562992,-194.3685376241251,B,E,D,B,B,-112.570957667354,E,92.92435407534457,D,E,E,D,-60.95347519082299,0.3102586493827261,1
30,-49.06617675648857,-85.2358401285483,C,E,C,C,A,61.990074929205676,C,30.567809025807,E,D,E,A,-87.38972561172818,-74.56149520511902,0
53,-36.52098139958013,-275.671293397426,A,B,D,C,E,59.92827867469836,B,-80.71113995405048,C,A,B,A,-107.82676586009228,35.04136043615403,0
74,113.73139770988865,10.098390365809081,A,E,B,E,D,-27.437722707402486,E,26.936487327001164,C,D,B,C,-104.1515980445347,-205.72687463404088,1
67,47.135288827266095,-36.156057142381535,A,C,A,B,D,-4.213041003520321,D,-45.055652019331816,D,D,C,E,-18.384739738479354,-8.963284287869453,1
75,-83.55719002651644,57.00496037819168,C,E,B,B,C,39.024519342058575,B,-171.56409200740006,D,C,A,B,-175.29439716326706,78.50048066476062,1
32,31.829876138015084,17.628935537504614,C,D,A,D,D,19.346189009914553,D,-169.29146359180524,C,A,D,A,4.52593061846084,-45.47081852857331,1
27,-243.6871901109364,6.06913025567489,B,D,C,B,E,-230.08413964897417,D,-60.100829212806076,B,A,D,A,-76.40072290648385,-10.602314646048466,1
41,45.05703176853683,-43.025105274782575,E,E,C,C,E,-35.372761135024824,E,107.35265707965975,E,C,D,D,32.76739341144555,60.918950003641214,1
73,-49.64565968642045,65.100037074424,E,C,B,A,B,-33.403830015383036,E,-0.9808558351062748,E,E,E,D,177.3252883453244,-89.1716483061836,0
32,31.914240867126352,211.77308919399374,E,B,E,B,C,-152.14956013090014,A,-131.5162772428364,B,D,E,E,-3.4490035242135404,-32.614887327538334,0
64,43.968813887398085,-100.77820629024843,B,D,E,C,E,65.10307182333112,D,-193.0610958583385,A,D,C,D,34.1087279862979,140.18693532042025,1
39,-19.380652819071766,-47.59044177516545,A,E,A,D,E,-3.412230538474834,D,-74.7575261185885,E,C,E,A,-121.81691503512732,-39.983346199939405,0
46,-190.0243044856269,-106.22999138653672,E,E,D,E,E,-50.02591836386352,D,-156.23284381043135,A,E,B,D,3.469998952723208,-15.249502011198684,0
45,-71.96308756860992,25.72701921920802,E,A,E,E,E,123.25778348746603,E,44.02364501727726,B,E,A,A,-118.42287992847078,-90.67635100096686,0
30,-245.40502163097221,36.91302347482552,A,A,E,E,B,-60.93320191791767,E,82.82195274238767,A,E,C,D,15.11835001709762,-48.0523654039989,0
68,-66.42628173932854,-53.08617634938566,A,E,C,C,E,2.7378659942069636,D,93.03450752482416,A,E,E,B,-37.11030753063598,139.57433198556194,0
23,-101.31898822756571,55.39297846993906,D,E,A,E,D,171.60347317790595,E,-2.753528438885212,A,C,B,D,-138.94460579777024,83.16050716043463,0
73,72.33900060573073,-109.67959622950461,A,B,A,C,C,102.15062939028792,C,115.03784501886439,D,E,A,A,-93.45121855688045,-74.3288768573924,0
34,-90.01467709914793,127.51349815981942,C,E,D,A,B,83.07322541762228,E,-218.48874164911413,D,D,C,B,98.54295028257927,-198.35643520529206,1
37,-205.67015370973994,-18.602422964732206,D,D,C,B,D,65.33498576166986,E,-59.008020670827854,C,B,A,E,51.29881240581252,53.38402886119948,1
79,28.04048295960955,-81.21975680008342,D,E,A,C,B,-45.23887249879477,D,21.226065734088483,A,C,E,C,-118.3115169676682,-99.69408523645967,1
70,-121.75567799792417,-83.89439765201712,C,C,B,C,B,-21.252570383177996,E,45.66547065806392,D,C,A,C,42.2297119825712,81.51806902440309,0
38,41.826052111699376,19.06857168982156,B,E,A,A,A,-59.765971952784405,A,-32.31074845223476,E,D,B,E,80.12959909947132,23.794848796607322,1
63,155.0160004554845,73.57127249471907,D,E,D,A,B,55.37058657460684,D,-90.06834071135202,E,A,D,B,113.26187365391347,-98.18109488812274,1
54,14.687056379658392,-67.06408700850255,A,B,E,E,D,-142.80037491454482,C,-55.83228608856684,D,E,E,E,44.56982838860359,-77.61378140323437,1
79,-226.75863046797144,51.15203989261965,D,A,B,D,E,-50.75166526092602,A,-38.272895089808664,D,D,A,E,-174.15310852463853,-7.3456734375794905,1
51,6.763874320610803,62.44440887130184,E,D,A,E,B,240.86820893788726,D,-30.755042664296973,E,B,D,E,-85.89635569724972,59.37405379898016,1
39,154.66845673191233,-20.33071393010804,A,C,A,A,D,25.207045451656114,A,-55.037918161224994,E,C,E,E,63.914746336837126,-5.3391955669909885,1
75,240.96902365149055,16.386460710839287,B,B,A,B,B,-145.36510658830616,C,-63.910347731761696,A,A,E,A,180.29873541314387,98.87882501556244,1
63,268.42225202597405,-130.82341072657584,C,B,D,B,D,-19.654333565110164,D,33.28211607309379,E,D,E,E,-106.7703446929276,122.81842060518515,0
47,-24.466788579734192,-41.18237030358342,E,D,B,D,D,-59.17794845837185,D,-153.28639593622094,C,B,A,A,-16.735992513634415,-21.521519612209936,1
60,-103.86201522241227,-91.26517415151284,E,C,E,B,A,95.17333769745149,D,31.362043438998295,E,C,A,C,40.66483760030077,276.18089514770037,0
21,53.25577572722812,-5.988145867828905,A,D,B,C,A,92.20278211506722,E,-123.223500578895,D,A,A,E,70.72861284618837,3.5563471981057018,0
50,-81.88035438544311,121.26821525007865,A,C,E,A,A,83.40821359749646,C,-103.9517622420493,A,C,E,E,49.268795957676126,31.540534891767447,0
63,101.18902411212053,242.694736964475,C,D,C,C,D,10.287426627697961,E,-74.80285437269295,B,B,B,E,109.81245377362647,-73.58135540153921,0
