ethnic_group,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
White,8.084027363134089,B,B,E,8.281441228324928,125.84731692084263,A,-103.8483936657812,C,75.60987278803422,-104.50624383685808,1
Hispanic,24.04058111522101,D,D,B,30.280287869826587,188.93265872479566,C,97.61430769739967,B,-36.233314952840864,-26.4401351753239,1
White,-91.2069964757614,C,C,C,-3.6661641418758024,13.56278076014843,D,-108.5755764952859,B,9.887284708086408,-42.94982669726822,1
Asian,-11.262724270292013,D,D,B,-2.4767548147082166,63.70764650216897,C,41.9014174875548,E,193.32505480182945,-39.39350501496837,1
African American,56.5241291185388,A,E,B,-15.692149993844085,144.49708558436615,C,78.38812926248283,E,167.99727563002332,-27.84922391328184,0
African American,80.06923024291865,E,C,E,199.07885037324164,-90.72059018146578,C,120.10949232124747,B,92.78341891344012,-89.69810957532545,1
Other,9.4344512375772,E,A,D,-59.515881676245776,87.46977152152839,C,-41.66627398234393,D,106.03705968895605,63.998209802398044,1
Asian,-127.68343600154972,B,A,D,144.4563347643015,101.63582889941512,B,-15.193748311246393,E,112.69989799006628,12.157280257002634,1
White,-7.17701479050858,B,B,C,73.28097438036038,-69.83035941805619,B,53.48068328470424,A,164.11755932110964,-32.72996961420159,0
Asian,74.55887143787488,D,B,C,-174.92119966260995,-97.3048408669813,B,93.03897398656433,B,-19.03753757054697,-48.92856646693852,0
Hispanic,-150.22228034401687,B,D,B,72.19578500790911,-184.26183351548835,C,25.74186082347818,E,104.21121265531434,62.04826918037271,1
African American,10.63168831724451,B,C,E,-150.73989458865722,-94.9174436754832,E,-29.53615739657407,C,-170.98168976775702,171.41095369942653,0
White,-85.02848144595801,C,B,A,28.635631895378022,-74.1795816567038,E,-136.2308821078203,E,141.52180150288027,59.01717521358453,1
White,16.99083813716154,B,A,D,33.91881613839837,47.926480849135096,C,119.94900539304767,E,-14.004886496092563,-38.642514907831945,1
Hispanic,-318.6031423185825,C,D,B,17.96527863673433,124.26039042221886,C,-142.42507914233772,B,-9.899758908429613,-59.07397964072594,0
Asian,25.315623117908874,E,D,D,-15.95253412773908,-133.44440001604733,C,214.94740839527165,E,-52.12728838705385,-81.0776538379152,0
Hispanic,-81.98608522706955,E,B,E,-188.5916625068369,-3.260350317381497,A,-111.61020583053036,E,172.30465979806334,-32.3899279477121,0
White,-109.0225082935921,E,E,E,73.29256103427386,5.587613643256837,D,11.437575812014481,D,-123.11215094034364,202.0665089694494,0
African American,-34.9713466447528,B,E,C,-127.12859288871805,104.59035878818123,E,-194.34156128665617,D,78.65014532474935,-73.0024399857992,0
Other,-46.76436096783373,C,C,C,166.2587053136325,1.0905939708482113,A,-20.197116700145155,A,0.35782240531060294,137.33311252293498,1
Hispanic,106.97894873333777,E,D,C,13.521214704252197,-171.47535954533834,D,49.85506494158611,B,61.89108790622323,1.548966992784698,0
Black,115.49654315444191,D,D,A,243.63845672978078,54.346559020765525,D,78.70542039973718,B,108.12954363471287,-39.15056348061637,0
Asian,9.580513252840014,D,D,A,92.34273190277477,14.444754207996352,B,96.11310552714755,A,88.80745279684747,-42.243682038013844,1
Hispanic,-58.35534528317182,C,E,A,-42.95460064270474,6.2090757974777455,D,-51.21956555898207,D,124.5861639372396,24.51182880878035,1
Black,-26.816928983896883,E,A,B,-33.02199980168303,238.75471838355494,B,112.76478480442094,B,-71.05469768357557,98.03552342118681,1
Black,128.2188905377688,D,E,B,80.75399523224566,31.22596552657666,C,-43.994385073254385,B,-94.51640735089879,-3.364069630294216,1
Black,83.44978069636385,A,C,E,21.560872404514384,23.200693093196303,A,-79.3302189555652,B,58.52401651620735,-111.30344348506642,1
Black,-122.01748967063118,B,D,D,-6.499369771496796,-88.24395169226943,E,111.28649617971055,B,-112.53496875086648,7.618171750500252,0
Black,120.0063125954713,A,B,A,21.018680619704426,83.71976277124455,D,-27.617703022440537,A,-127.6170081972377,83.04501720075592,1
Hispanic,-20.397612201428142,B,B,B,198.5189482204589,-111.79458723805129,E,12.187630660609196,D,108.1998509415299,-139.88742171460757,1
Black,-136.36653620345086,C,B,D,43.552658670180776,-110.36472618065964,B,50.92394445480989,C,40.374667818487936,-58.016200550443706,1
Asian,110.78012800639905,C,B,E,-25.723199583178875,38.38425353250498,C,-94.52068961821223,A,14.25626116603225,138.40507275813013,1
Black,-55.234193575084646,D,E,C,46.71627637781845,-127.56960374000128,A,103.8225542710051,E,251.13816116078257,168.26204709331842,0
African American,106.14955298055806,B,A,E,-16.973168779850443,35.9474320625154,A,13.038168354280918,B,-253.91197630572074,9.509816033628201,0
Asian,102.96228790105143,D,D,C,11.802038213530125,-34.71867606934299,C,-22.661977261556277,A,4.430508928479097,126.2791150442298,1
Black,-40.782352005978105,E,D,B,193.08296254238863,104.46552903376636,B,64.23031614650702,E,77.92227614071207,-123.63406925623023,1
Hispanic,2.791658675469026,E,C,B,90.53703279089575,9.779698619416912,B,6.9106598359734885,C,-279.6182548385321,120.36715810887861,0
African American,-52.569395593800685,B,E,A,104.59783392529913,-104.10762023616984,E,-70.00639651501992,C,-216.5541708707515,-92.21622657257613,0
Hispanic,108.06941711592071,D,E,D,43.10286942225499,44.418724807133906,B,-59.03771000956177,C,-21.85964276388466,14.563062262532837,0
Asian,-211.82674068929316,A,A,A,-43.961806609953214,-77.58605551681464,C,108.63026496191905,C,-57.48538761390512,15.501730356892931,0
African American,-58.491572665860815,A,A,A,-54.79601341104462,-0.9013106005162604,D,-108.08320442057,D,110.98604049302156,131.34654709615117,1
Other,61.596763016033805,C,C,C,-6.577413378609825,-23.798780041451625,D,138.98641210572544,E,178.07495635124567,-23.99184961317004,0
White,-57.598594600499084,D,D,E,-39.49901502615326,-103.12015716487998,E,-0.0043567844640207245,B,-151.94405873771117,107.44032697072628,1
White,-29.33185323242114,A,A,A,-31.741309281136626,113.43222485655843,A,105.7357508931362,B,145.9035952666139,91.91105773624948,1
Black,-12.16568173260966,A,C,D,-171.23515025004988,-66.10845198313028,A,-143.7451590664733,C,-70.82887374241594,-27.686831361296555,0
White,335.1968364425785,D,D,D,-46.06564642233491,196.78579460980148,C,-53.20743847686106,C,-122.23871803990897,60.09356620186524,0
Asian,-166.66939659946715,B,A,A,24.79570138311016,140.36899561426443,E,38.847758875789545,B,-22.269049557142413,-193.53612832050143,0
Black,237.90681882418784,A,A,A,-40.88436197742064,-91.9823133597245,A,188.3881618842766,C,-173.0210445927042,-56.02547313550137,1
African American,165.37020485127977,D,D,E,36.72469898738923,26.64915584738515,D,-19.38842347232787,A,-100.0226108319399,-102.17161945347766,0
African American,56.51906705019649,A,B,B,-171.33528506455028,94.86140090426883,A,-75.88057399683969,E,-121.29262647231293,83.38307498967342,1
White,-126.90217635730998,A,B,C,-3.087331168999711,-6.7789170343663745,D,-115.54620496206137,D,-19.68095196908734,-11.691917347480377,1
White,-54.470462870487154,E,E,B,-33.84307973580222,-20.78480972634788,A,34.58648177892228,D,-178.8449644224313,95.61849139098868,0
Hispanic,-143.27020025227728,D,C,A,154.63800869502427,-115.36851131748034,D,-78.85227222211022,D,184.99704116142996,-25.30033466154874,0
Black,-139.06991991098445,C,A,B,-7.268426214341131,85.34083275510508,E,-139.07071023727696,C,44.109658967899215,-49.60657169252723,1
Asian,44.77560445825849,C,C,E,-4.439047135976738,6.238034584243858,D,47.61755815687862,B,98.42235096726263,36.29777325174198,1
African American,117.1829912531462,A,A,D,56.62654000300205,-55.0825403938839,D,-1.033247817112734,D,33.92351090549421,-8.49350637585259,1
Asian,-21.330567598906377,D,B,E,165.5053283811471,174.40079661569715,B,30.7208989464887,C,132.58925457905073,54.362437796696206,0
Black,-53.443290113278266,D,A,A,67.00381244454758,-3.9183037275877624,C,7.3019831595981906,A,68.12642707060076,19.98309743012642,0
Asian,108.77243105605442,C,D,E,-15.593970232371076,74.14090943919685,D,44.46934208218416,D,-155.23079527373713,12.982503990633127,0
Black,10.01016086059424,B,A,B,19.58672117783417,84.51454146839019,C,-64.59246849473199,A,-27.244579644317074,72.79305102398868,0
Asian,71.9058398246056,A,D,B,35.850057234850816,-244.85804644255575,C,5.898335167579378,D,-169.50964445249568,-103.53453899769467,0
Hispanic,-5.823161848383057,E,D,B,-187.0222333688935,-133.4133395027804,E,42.00280377115487,B,-48.277079189029386,-201.92979416417955,1
Hispanic,-50.3085534824873,A,C,A,222.10449873092753,-59.2874397250909,C,33.151200872056855,A,2.494147506358418,-91.93919391517092,0
Other,-56.518124022437796,E,A,B,118.92986580248576,73.52610198034044,E,161.34574817013743,C,-11.639566837103668,-84.73531385818502,0
Hispanic,-98.61387856585372,E,B,E,29.46785560022585,30.950820676101436,A,-124.43045136056948,E,-117.44810203784488,35.33999230103861,0
Hispanic,35.42185902957786,D,E,E,301.76249990292933,-3.4479241145374115,B,44.91925944089654,D,-154.04019317045402,-97.46553148175472,0
White,-23.16795404853106,B,B,E,-108.58509928821256,-60.988180914771306,A,-94.44820441477262,A,74.77708139290384,30.970128769678112,1
White,-39.30783518699379,D,D,E,17.82291981451346,60.37390195760886,E,103.17363625150406,C,-97.36169753271105,84.21484623247014,0
Asian,42.238623932470574,B,D,A,104.98514544940033,158.20186961013,E,-58.850468502246436,D,-138.6744822199538,-133.20055201028305,0
Asian,289.8978894635771,A,D,E,25.56362644489272,6.493387653400442,C,249.54575325510362,B,-30.55568383722881,65.58518136414362,0
Hispanic,166.02139039456466,C,E,C,-31.67411053518644,45.469084969670206,B,-0.49427414004885106,D,-25.994128401474757,119.493544705416,1
Hispanic,-175.13680489547423,D,D,B,125.67889380730357,-132.8395846793071,E,-171.4967618966114,B,-8.781471945228061,-88.63960351017143,1
African American,112.4198082002984,A,E,B,37.77467571952221,-224.26166973764853,C,-12.214628522802382,C,84.71256611834222,33.255898282966164,0
Asian,-102.99653007974925,C,C,C,28.3473549812422,-31.990007701178065,A,-15.179583412200802,A,-59.58965915976218,-88.5252860760847,1
Hispanic,-8.1481497621506,E,B,D,-119.77284878413343,57.9810239807798,A,120.43388347178217,B,53.9692885496694,-62.96993669998889,0
Hispanic,60.22382321627907,E,A,A,-15.746222793220511,15.854138882774556,A,-14.357539378066123,D,-93.54660463222639,79.16091321708726,0
White,107.22468656828768,E,C,E,-114.53858091960836,-63.46259736816481,B,-15.09517703365852,C,20.90264677022876,-145.3560012129602,0
Other,-91.80935880470555,C,A,A,-16.367662625608677,-67.24708881582524,B,-40.545898393388114,E,107.62461983550789,206.45648728786972,0
Other,-87.20187200422167,B,D,B,167.859582790709,-59.79680540506405,A,141.0225944038104,C,80.5227730274477,-49.370067552674556,0
African American,32.99078456521848,C,B,C,103.39964643029136,-8.568885038763124,D,-129.57844740610497,C,26.548841335525335,1.114336225229042,1
African American,25.98742170673347,C,C,E,8.480872711944192,-125.4051616243916,E,-151.8684619746858,A,4.592268375013863,27.743755430101903,0
African American,-8.05041680995193,C,D,B,-82.5348581696377,90.28634435741301,E,68.1392409554923,E,-29.473698621029147,67.88251995421163,1
White,-26.075763266806668,B,E,B,109.3933570122545,17.77306315883379,B,66.11638634400893,A,120.52037827963515,83.21644994914944,1
Other,-45.95762260218322,B,B,C,123.63392686542238,-213.94348841763738,E,79.38818954721005,D,56.213888930017184,344.92161936953056,0
Black,-99.40824044253415,C,A,A,-35.6679599613113,-124.09127761482048,B,-31.048033919504114,A,174.13912861892314,53.47492006364817,1
White,-103.58697466640207,D,A,B,242.08215286161905,-34.41219798598618,C,-28.893454797010875,D,-126.3312344955325,-61.92138648202441,0
African American,-161.41920408024268,A,C,E,-12.467962048695028,-170.6493882150396,A,187.06190833039383,C,106.00544222777152,-77.80590736597061,0
African American,-64.70510844080486,C,E,B,-69.9211948611453,53.659016924307245,E,89.30272499285681,E,226.74786875000152,109.68532274933278,1
White,-44.33753063118364,E,C,C,108.60950992891915,-72.28883200360426,B,-23.611986898201902,E,139.93445466108173,48.42806219386219,1
African American,-30.274191156122892,C,A,A,28.091616248761277,114.15563090962189,C,25.322909796666703,A,-85.84887877410891,14.469195894331946,1
White,-128.63622093798176,E,E,D,30.63997038987676,-11.945717976207943,E,34.564839463297616,E,-71.0630581150595,-216.2238014226273,1
Asian,118.11492902343244,A,B,D,65.77714294729694,-37.249197843771675,D,6.137396598915464,D,177.73703374343967,178.23248453965593,0
Other,29.905656057185194,E,A,B,11.464804127476814,-74.49734363178929,D,-94.51724757239748,C,-161.80210397335009,-101.7024292232399,1
Asian,74.11355755856903,D,E,A,-40.88556064635445,114.84916600428083,C,9.889599849170672,D,-138.04290409443408,-186.137593299403,1
White,-55.41390332215865,D,B,B,41.8252538314082,39.19143977729158,A,-36.70219475170638,A,-96.9375116793935,-80.9802677568625,0
African American,-130.21458482014071,D,C,B,165.7541857641652,-33.54935421569069,E,-47.87752081327118,E,84.79839724764498,-97.68788707802698,1
White,-15.967754987623028,A,E,D,155.27779405589047,67.42098997055379,E,-112.6013679094493,C,-40.29966205331814,-159.32443223107236,1
Other,-85.34045729917766,C,A,C,24.369149416513928,75.71221480946815,B,-159.04553369225678,D,-78.5734534847891,48.78054267043833,1
Hispanic,-128.34199955862852,B,E,B,73.56639807983308,-313.03930890991967,B,-116.9648845021165,C,-158.26887713381345,65.87495832985891,0
African American,64.88365911284029,C,A,C,-13.592419888294058,19.010988608092607,D,156.4374615999968,D,100.33977200961115,-113.73349456841531,0
African American,169.06134261201663,E,D,B,-39.255382266920385,-129.1186029489181,D,37.15667177906287,C,-3.3883260080995665,38.63781228424584,0
Hispanic,167.48553595554,D,B,B,-98.02921403465345,-27.817163886272382,B,-109.56375059771766,C,-46.116987282686004,-117.62537114328163,1
White,-38.70346375484866,D,C,C,37.64246705961046,-72.29679614880675,B,19.606601203991055,D,-96.14569640397282,-44.51803018495756,1
Hispanic,-7.186358794939434,A,E,E,-139.72692564359463,21.10431759533104,C,-54.05699549285914,D,26.38430874301741,77.94850045672271,0
Hispanic,-3.4665821719714938,A,E,D,124.45150789919303,61.48035780166358,C,9.148252034511232,C,290.4062619655576,99.2661011170611,1
Black,50.62834935202392,C,A,D,45.711782701672135,-126.50237249003465,D,-18.58966852717695,D,230.30797389598163,13.115254614634194,0
African American,-10.930543001703485,C,D,C,12.468840714645511,135.92921196760346,E,25.72169689534971,C,55.38147153545662,-91.47351499207467,0
Other,225.57060455863277,C,B,C,-27.920109692384738,-24.762549215194678,C,-193.35174378940724,E,79.35641592468868,16.762281557059314,0
Other,167.2004746092778,E,E,A,-71.26614168824577,56.793137825659436,B,-23.416076513775185,B,-104.66503616366765,-56.68408688066051,1
Asian,40.349764912572574,A,D,E,-79.08090835522789,-50.00911837884397,B,163.0422444546408,C,-126.18205691907801,-141.17378462835578,0
African American,32.713184224092316,A,B,C,-50.11951582324675,178.32917283539342,A,161.7181558459826,C,-107.58702072275368,177.14121018309527,1
White,-28.023586180333492,C,A,C,-97.00610403333177,-237.38801165084539,A,5.328877637265709,C,105.34413139533045,54.70523280434014,1
Black,-83.05676957683376,E,B,C,-133.18055429424405,53.95610021259497,A,-58.26364522570855,B,-17.8825360929751,7.584375436162268,0
White,71.64389367704791,D,B,C,42.63556212341844,1.1233188036246462,E,-161.0220960513638,C,7.644244327670002,143.36247029135836,1
Black,59.15397191837985,E,A,A,-95.61770898206372,125.34660671381674,B,28.776934450876386,E,109.65127298278956,-57.07427994035066,1
Asian,-102.5792791025075,A,E,B,-17.23916642090456,65.04378291812947,B,77.29218266065149,A,207.27451209850756,104.18503287367913,1
African American,50.152233430657475,A,A,D,-102.65230685213554,-98.02661436103374,B,42.290729493995485,B,-94.04993361847559,72.11669449425166,1
White,-141.61076131905224,D,A,B,69.49898599955544,-16.492215085529054,D,-35.205463635758065,A,199.8807896360237,109.41390647282829,0
African American,-85.74694094501046,A,D,B,-235.48196038881605,-119.202636700739,E,9.472796937978474,E,102.8741756450037,11.484218543693288,1
Other,127.96945449234585,D,A,A,5.942832517388127,233.61641321549357,E,81.06657554016714,D,101.84482793484094,44.139649917819234,1
African American,-37.82378541440427,C,E,E,84.70112811459774,77.05055304320773,A,-96.68815808853569,E,-81.17674487014287,162.38481377782568,1
White,-61.10559669506506,A,B,C,54.427843381123054,119.98115180599879,D,17.03486536821606,D,-100.55728128402224,-97.13121037876557,0
Hispanic,-72.44097348048507,E,E,A,-103.48084979627488,97.20503392872946,E,102.13558997196172,A,-162.76196734431878,-50.40093311337619,0
White,73.61670108257177,A,B,D,50.60067905124145,1.734924099018362,C,181.04578465977715,B,46.888307780144224,-87.16786997354156,0
Hispanic,-75.39671956231953,C,C,B,-70.81082316948657,16.370368065598903,A,69.15202829719405,B,285.6903006886789,78.36033029532918,1
Asian,-13.090680174043356,D,E,E,82.644881702662,18.029899669276624,B,-24.605816152535546,A,270.2592658314685,-79.97942338783679,0
Asian,-23.360408617382728,E,D,C,-85.44032145677998,-185.25340500536802,B,-4.173215252657191,D,3.4651584200208285,-155.82624081388437,0
African American,127.43743833682049,E,A,B,153.06718781493512,-10.123767015952884,E,-169.08587981914232,A,137.32480252807716,84.44784973140158,0
Black,52.34189045745203,A,E,D,-19.064194738582586,148.75169931089127,E,79.58249862156642,C,-163.5446405013062,45.414380491211155,0
Hispanic,-244.95198918799738,B,D,D,-15.965467412681852,-156.02132822857595,E,-184.51231558317477,A,258.8910393171169,-73.74743592182334,1
Other,28.348153457313497,E,A,B,120.76568083657746,-23.391750218018753,A,26.584881485069474,E,2.4046210714822926,0.7968003358819056,1
African American,47.89134696000665,C,E,C,54.96106362523321,-119.00886889494302,B,-45.512485493517765,B,-1.255757865909348,-34.06385288975369,1
Asian,18.83136576074109,E,C,D,143.7793194097151,-27.858809595135863,D,-13.424307395330764,C,45.32279539918084,63.05793656496932,1
Black,86.32099525324587,E,E,E,-1.4948840358341489,11.382500716615896,E,31.758019660059166,E,-74.48153812507577,-132.53972768972648,1
African American,-18.89501398553639,C,D,C,42.67317845052025,-23.58506039839837,E,-190.63357500890623,C,147.62188816345179,-92.25022270724126,0
African American,-9.256161397500422,D,C,A,248.02411843670455,-92.34638426041268,D,-237.97831779255065,B,121.85712858602852,3.8494521493944993,1
Other,74.69269930540288,B,B,C,-23.486316376291068,14.441692655478247,E,28.720677871530842,E,42.962912130965194,-0.04923564814448821,1
Other,45.633756417914064,E,E,A,-116.76386441066806,38.895454363835576,A,68.61302366270787,D,133.7140429968369,-117.46417661030254,1
African American,-41.128732432202845,D,B,B,77.09212096802746,-186.72802882431168,A,48.743841664901936,A,5.213190027114808,-98.92033943273061,0
Hispanic,107.70188974512382,D,A,D,-141.48319212913577,77.73459709059895,C,-64.05434309536012,C,16.365774775384136,11.518470365746134,1
Black,-91.54120653838295,A,E,E,-202.7975890736455,101.67266620253037,D,-271.5726516198707,E,3.2160212792363168,57.89631571233424,1
Black,-12.67626113455831,D,A,B,69.44668272438878,-1.3969898143313682,D,-4.700369153615984,C,-60.82530992040548,172.7252578757728,0
Asian,-32.51520378313768,A,D,B,-10.630542700257795,163.15873496099348,E,53.11977500518802,B,200.26870096004617,97.20344845962428,1
White,-146.20794170843905,E,E,C,106.11207503647316,-70.74448207563732,A,-50.78582710253833,B,-24.064905958265452,-1.5180835177127214,0
African American,-57.24473675213344,C,B,A,-96.72360201734811,-136.31840769174323,C,-51.68570426251382,D,4.703904178656428,62.63845438287674,0
Other,-36.6751226813119,A,C,D,182.83901446370413,47.44096852345241,E,-61.790919029006616,D,-95.90988318430428,-21.857169218654377,1
Black,-49.78781879797151,E,E,C,27.666691647576513,-75.38036056614521,A,-83.39511958322929,D,125.89376454256028,177.76264679783606,1
Hispanic,-194.85860134813774,C,C,D,-37.79206675948179,179.27107039997335,D,43.15995454381132,C,-25.368789584091633,27.703745354276997,0
Other,34.662713648626294,E,D,D,-20.778950886418944,13.127154588238934,A,-12.58733523456054,D,-31.547126223360845,106.3042247086837,1
Black,-77.03230990669424,C,C,D,73.50590652344992,141.8525876103515,A,104.67911533406836,D,35.33814372100308,74.51524291145432,0
Other,-121.17462934116794,D,B,B,-41.58495042866911,4.534720284236856,D,19.82765515785643,D,214.28947733670753,135.2433673111958,0
Black,-113.63786504363323,E,C,D,-35.70002972964017,-83.51522938617934,C,15.892237687089846,A,-38.98646732775798,141.33510221668962,1
African American,47.766227621059635,C,A,E,146.59889982667335,-39.944165681587705,A,-78.88172125250131,D,28.965285452869978,160.6218476549818,0
White,96.43359302205221,B,D,A,7.3058249478235044,-58.74308217650215,C,115.93717018758598,E,101.5561226015387,-48.192365162720165,0
Hispanic,-77.71675950756125,C,E,D,32.385595603804994,-63.76295907646987,D,26.516862608492136,D,-74.64593971831871,67.26257630544413,1
Asian,134.78481705907848,D,C,A,35.74314386735195,-15.399946568737782,C,190.71740782713235,E,107.15406352594314,105.89549761264077,1
Other,44.91005443767256,D,A,C,0.32089016493911954,-57.57322877736388,B,-127.96914063746003,A,-101.5028545763941,29.067894108902625,1
White,81.4060894782662,E,A,D,143.32643086161065,9.42980317646531,B,188.32705881500692,C,101.61475537272278,66.92203236780063,0
Other,72.05881903491318,B,C,B,78.99544764056236,22.165428632409757,B,147.44397090291548,B,166.36965759296046,-240.09745808230528,0
White,-29.081266303980392,C,A,A,-74.0587989386901,-114.98667840372619,B,-120.03182769022615,D,-221.02359134344093,-90.12733668007067,1
African American,81.38054427233737,A,D,D,-94.38703561132931,57.52590107566825,D,-52.48668763879471,C,138.44510358698636,68.57219573050753,1
White,24.883204792293615,A,D,A,169.66287152721483,-54.64844811105182,B,-146.36431169037454,A,-255.72911887580747,-10.058188292079198,1
White,60.649986601954396,B,D,A,-35.52834543730176,-54.474259552099205,A,11.393533347772431,B,24.26055770792881,-106.19827801823902,0
White,-71.28331726636516,C,B,C,-190.45657468588146,-116.59330771119664,D,-101.93199946061016,A,141.5930097513563,46.13490538373826,1
African American,-186.8187368908413,E,E,E,2.2490611493848838,56.516812760827776,E,5.077601256275079,B,97.51785042187835,-45.51921605820333,0
White,30.885617145484805,C,C,C,78.99529953291733,54.218493314118334,C,-28.991758381456485,A,-99.01784508745595,-73.58970831812653,0
African American,-120.55009787862892,E,C,B,38.15248738954759,3.441611672602871,B,-128.0099333344265,A,51.38458639204073,222.57165312275262,0
White,-250.87333094989202,D,D,E,27.806506147825754,2.0778472174980074,D,66.56995764757217,D,10.090796612403444,-46.87303148805639,0
Asian,25.640899696411683,D,A,E,-249.99377932646607,1.997145655911672,A,10.525378219007576,D,-179.62784555126504,-121.01637521969037,0
African American,-148.11621915767054,B,B,B,-130.77085105166387,20.835976374463755,A,156.16075946215005,B,-76.63153095403217,-1.3781373825736198,1
Asian,45.62490759339664,D,A,C,-15.438055961308997,112.42987981623027,E,71.98229292998609,A,-113.92420781271875,-104.45612031818452,1
Asian,89.86711261967764,A,C,E,-55.02703369299182,129.7455768933767,A,-6.31404861072878,B,-20.84294638684503,36.892273143777565,0
Hispanic,150.43281374728076,A,E,C,-65.33448972170679,47.49894580578298,D,-286.5582869326329,E,-0.5498120508404082,-267.6811354464757,1
African American,3.3099991788290817,E,E,E,-145.09826167762793,28.877023561482375,B,6.950017955986011,C,157.6352017732569,-28.52453559348216,0
Hispanic,155.3074087543587,C,B,A,224.80612680328696,-21.89561898195435,B,50.418912765983194,D,-57.31696422373557,23.397530192111212,0
African American,-80.11991502333274,E,E,D,-46.00327998960803,113.88706094078293,A,57.49758745101479,C,56.76516310438486,31.88122668872144,0
White,49.16212268264429,D,A,A,80.72191301055078,-105.59542010614074,E,66.84284684544616,A,-32.58469230378727,-61.728550807220905,1
Asian,160.36053239873476,C,E,B,-131.27956131393086,-83.79264786386376,C,22.043061953859446,E,154.44071283592896,14.672132558519474,0
African American,-39.55900395328406,A,C,B,155.8480843634319,-166.26905894441376,E,-2.811888053216384,A,132.31903705626124,44.849848790611716,0
Hispanic,33.57860638297317,B,D,A,-30.800558850085736,15.116053677771097,B,49.00490090799534,B,48.26773913138563,116.45597171309305,1
Black,59.988034347914564,A,E,D,158.74090682290864,115.48234752520388,D,-98.0770325833116,C,-65.10520341778367,120.39854025544108,1
White,-33.481563804945026,A,D,C,107.74530250374221,94.93894544102244,C,-154.54532949980506,B,-91.7513154136423,61.867166126818674,0
Black,144.9513605911578,B,D,D,-180.46067728310572,-63.74231682531899,C,-33.1919008218003,E,-57.59879000369337,46.880747698962715,1
Other,18.42679903324847,B,A,A,17.61658846362719,101.0809527463821,E,-38.29118658355337,E,-73.70283230556697,32.1250801056855,1
White,67.0746557889804,B,B,E,-25.256638581362346,126.04417405014385,C,-43.91410683225827,E,33.45613461328462,-87.90962747896084,1
Asian,9.09272024798647,B,E,C,-47.47629518170634,81.90142394920244,E,166.08894430354923,E,103.35829411620743,66.35520675254064,1
Asian,-74.79412998942678,E,B,C,-127.63404984580214,-63.39873955076377,C,53.94404902441452,D,-25.86090115806501,35.16651727937289,1
African American,-64.45113563601554,B,A,C,49.68780836152561,-54.7556118090285,B,143.28408174432846,E,60.24635381949446,14.720239796116296,1
Asian,-29.508761959075873,B,D,B,208.1554050498903,-103.98719864233514,B,-286.1346855026991,E,-53.73757176357232,-144.08174461258096,1
Hispanic,157.47810632670163,A,D,D,58.54957260355247,59.307298321122346,D,147.6568523138227,C,-24.57654375192004,92.08403120825763,0
Other,98.76065603362413,E,B,D,-132.87992790465734,16.06031796773159,B,-151.59684215492447,A,96.68443736829605,-33.8950973157729,1
White,17.714374433534147,E,D,D,22.78682678235187,133.6103341588499,D,112.98958419990895,B,-138.90056861706498,97.75228960689283,1
African American,100.55319039503543,B,A,B,-85.18381464547083,19.41612307995202,D,-23.06861419205612,C,162.13724640897053,-146.38171717272414,0
African American,65.83516680833222,E,A,E,63.462090192554676,-39.57186815035295,E,48.29075135899449,B,136.82010542100707,55.907573686850284,1
Hispanic,-10.72933825496141,C,B,D,-162.1199998365287,-49.7064152696149,B,193.27365933982097,B,47.37367912173768,119.85588767945121,0
White,-23.653866012332546,D,E,A,31.47976056216923,-84.61188081454027,C,9.221651106588345,B,-70.11311628407462,-95.09888262441429,1
African American,-10.057403707768824,B,E,E,178.3856587356788,84.75535473938967,E,-150.7279358967177,B,14.725088992633752,110.0262217784294,1
Other,50.760307879521214,D,A,E,149.21476602314002,-47.04508710018197,D,120.25496762224233,D,-47.708975943548126,147.47862023669998,1
Asian,0.1089119216610498,B,B,C,-57.1385314242724,-2.7461355451816183,B,-87.24361288584475,E,-70.92199165199675,-58.64050031929887,0
Other,33.22019958619385,B,A,D,165.6056351916131,53.91865118160087,B,71.79440503577814,B,225.5873671569339,85.04034068675843,0
African American,-203.12098205279733,E,D,A,-118.02067228513191,10.340067793953953,D,10.227311895283835,B,-90.64367861170962,24.70770664432168,0
White,-111.15948729040743,D,E,A,84.33764450884522,-0.8855887312925576,C,-104.47832115393108,C,-39.40142127948091,-95.24402149656343,1
Other,228.59790918798518,D,D,E,-98.43734314300352,157.93562048046815,E,52.53300717330197,C,41.51053510485412,40.1928715529576,1
Black,47.09505441198026,B,E,C,65.36771260097683,298.8048475258902,D,128.04820169843217,D,-123.51015408285828,-71.89637344946125,1
Hispanic,141.26679033810183,D,D,B,-33.80097718700519,-94.06674900550533,E,188.7869379846728,C,-29.38764797995136,-103.25698744274803,0
Black,172.61097917021124,E,E,A,-45.53881448019581,-26.094103954337626,A,-81.78898723824825,D,-2.9664242323371006,53.62894278259329,0
Asian,-150.38579568142242,B,D,A,-2.246166792838557,-56.2627482910397,B,138.66739508316033,B,-19.817070135003682,266.1864115329055,0
White,-41.01973616868032,B,E,D,56.986683971997685,184.95321621049482,A,-200.05313620699928,D,-99.18936595081978,31.955534099299186,1
African American,-169.80631334292917,D,D,D,-50.316131978807654,174.3571752684936,C,193.22197515465984,E,5.793012961626555,92.0338386709808,1
