RACE,age_range,sexuality,birth_year,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
White,18-25,Bisexual,27,146.8821296721877,104.03652150456573,92.68246248131294,-8.274147597666575,C,C,5.895078248155813,152.40856784621474,-78.65357682003699,E,-164.05827675670002,81.99377345475895,C,A,-184.02706993891107,187.361357298046,111.84084418848803,0
Hispanic,51-65,Homosexual,55,-214.0784729175573,77.61536710694602,80.6884558759072,68.84104895742217,C,D,57.877528584896865,-37.90088643907859,141.139211282983,C,115.39448756142421,-3.2553153257435548,D,E,136.13048188224468,-5.442440851056101,62.83476851902614,1
Hispanic,51-65,Heterosexual,56,11.061034149217631,95.26701301844095,-119.07253526845518,68.87310207381353,E,C,28.82441338648632,-38.82992814742215,13.927903441782929,B,-132.7225432605723,69.40176937492834,A,A,-0.3888402231672857,-47.96575184016429,-156.82007729985176,1
Asian,26-35,Other,47,-136.09396674515017,-129.8716234524992,-43.97024468731834,70.28656133135712,C,A,-19.042810008047397,22.9063280915034,-83.87934241802562,A,-88.33872614221575,39.88925165298587,C,E,-182.38175136122746,185.37193007323444,1.1050261843585671,0
White,65+,Heterosexual,56,30.745651925985047,1.2161511570415124,18.97004362929019,-74.58869509780111,D,D,129.47324039973122,-150.4911754165283,-57.25820960477856,B,125.80328737641324,-72.78101719539822,C,E,-5.6095869055626215,-6.44903714806863,80.54020632489393,0
Hispanic,36-50,Bisexual,39,8.678516084591086,-219.93832494820342,176.03003918825266,-43.971401821148945,B,B,110.50880362453219,-49.16877636016593,2.4234468747842817,A,143.36191127440367,104.16605225193271,C,C,58.26363890445207,-166.27212566063133,-122.21198475241376,0
Black,36-50,Homosexual,69,-151.8918273952895,-76.35337039811763,46.57752647586015,42.8613508034542,E,C,-1.2740306940152764,165.95960453763703,155.74308770232642,B,273.7388090724724,40.45206645253945,C,C,60.98308721405697,-44.39208690458934,49.48523489589104,0
African American,36-50,Homosexual,77,-118.29558010220993,34.140387221192725,120.49429938397707,34.10012742629939,A,C,-151.0375185820054,-34.028886034203204,28.321272526831542,A,-62.212958875004944,36.93420881427889,D,D,-41.3492919940361,-115.1600224714974,53.26877332775308,0
Asian,51-65,Heterosexual,58,-33.99462683143492,109.31158373033867,83.45094160378993,108.83546780153435,E,E,-27.3095417604596,-186.76595810420565,-88.63216758591425,D,8.100827331319904,-45.989929776271964,A,E,-157.5112822526994,188.27288368862034,110.26104018183042,1
Asian,51-65,Heterosexual,60,3.8306042750592297,-49.18492458538948,140.96448994342921,12.70371756274826,C,D,10.725125519923234,-136.00952211242875,8.495225006252058,B,125.97441777111193,-72.91188951267273,D,B,-134.3881521120528,48.86501621736195,-229.78945352164502,0
Black,51-65,Other,72,-76.14380398265975,-15.086254484870729,-114.37301256465982,37.079533158245326,D,D,-51.43363370210352,22.59971886871768,24.320163153382026,A,56.30274741415303,59.88238664756751,E,D,-74.73852774395226,-160.50843909499707,-48.982881357213195,1
Hispanic,36-50,Other,37,47.261946703167084,74.44938350749773,-9.433643903027294,-28.54329378782866,B,B,-68.58553775969277,51.21166444436211,-6.114483072136548,C,-95.08769438707475,22.26305719695129,D,E,-101.8284351561092,28.734314505621928,-122.69854737171029,0
Asian,51-65,Homosexual,74,144.81250520967416,-16.12058804614816,110.1841520159349,-191.12189245368018,A,B,-3.7051859544476056,127.7352572698953,-196.1530265263169,E,149.46217518599389,-45.05196573498142,C,B,22.426849429531337,-97.95508618453039,194.64697976058116,1
African American,18-25,Homosexual,59,161.14952182387387,36.213760103710136,-49.12739129691695,-62.93027019146803,C,C,-187.18633253138537,29.694079198346174,-10.670156723990813,A,-70.13626545481458,-79.38384836815135,C,B,-22.947802296160443,121.81882510433523,59.901193672277664,1
African American,26-35,Homosexual,29,99.85697563589461,-102.54482701234137,-60.55470523120242,46.87357147768956,C,B,-85.40362351409343,68.2536329447547,-96.2276084813691,B,-48.56346772854484,-32.30657816124254,A,E,-27.593052592527084,-76.99367775635618,-82.5531019731421,0
Other,18-25,Bisexual,77,28.602376012618624,191.4089170853038,51.81493090920727,10.109818176199349,D,C,-188.0747481578032,93.59017571837185,172.4806046494249,D,86.30882019265374,57.44111690128133,A,D,201.38635695919774,-66.21849303980906,-29.669444572576236,0
Hispanic,18-25,Heterosexual,71,-170.97614022338328,-52.96667102952992,-31.906210563671788,150.61307135024327,A,C,199.6129585170121,40.66160867578616,-18.62401953771728,E,42.8490188433646,77.10569666332137,D,C,7.387392283697465,-216.18000897654764,5.475352279763829,0
Asian,65+,Other,32,12.623366565562316,-105.03699589359567,45.626792994517835,-99.48188681624873,C,B,87.20972688641501,-130.00536360253645,-91.33387878085658,C,26.21342180160549,29.622196066887174,D,A,-31.658875272007066,-64.59115514645957,30.60457201293242,0
Hispanic,18-25,Heterosexual,38,26.616658275684397,-0.09366536072374868,-22.384143471634452,213.0829742062915,D,C,-100.32262852228773,-231.80397500736456,219.514236415765,D,21.215732675062664,55.57985000096192,C,A,-102.79174148359105,2.5845361529372246,39.874444019364205,0
African American,51-65,Homosexual,27,-29.262325362712183,13.297443035778919,125.03744982204294,-9.951848706539776,D,E,75.30316546480603,67.48789697808424,-224.34923837785306,D,-53.6222766129186,114.75224225032734,C,C,49.215609088067595,-25.605274951554414,45.496464016588575,1
Hispanic,18-25,Homosexual,55,-131.47550520624424,53.70233762354476,-48.80037989025153,-165.42026713960948,B,E,24.158763270673063,85.15094943695878,42.77786309852052,B,-211.84098049146493,77.67870791901869,D,C,85.63454464009058,87.47534886766624,119.97948066350357,0
Black,51-65,Bisexual,22,30.153024075517465,47.11543510757341,-88.57625824299133,72.02580295451955,E,D,4.724882348816162,-43.88796093025748,12.267956677500882,D,136.0293165010037,-15.398236569741815,A,A,33.3958129913916,-82.14247694811601,86.17355752443548,1
Hispanic,18-25,Homosexual,26,14.56749567954818,-103.79634951357501,148.92334123812452,108.38940105028219,D,B,-43.46247399847428,110.39297658043787,27.0661579171576,A,50.497140593669634,-249.83866002811905,C,A,-7.570092585461334,146.67360609630268,-70.89170456048993,0
Asian,65+,Bisexual,54,-114.9812999892589,61.5237284925646,-173.18890828249016,-174.70943580047071,D,B,-13.327059964440094,-4.448159530420303,-121.44388215581041,D,-12.833558399804703,28.098247866435592,D,E,-217.0821391427563,1.2450878808701409,-69.96715294585401,1
Black,51-65,Other,48,290.79191002324785,101.76713341363157,-64.04954013833716,-86.81294823557627,A,C,117.02152668780974,109.4501829827743,123.5283589414058,D,-103.06682298365206,132.99679371476262,C,D,-27.658405617840167,-18.512270394395234,-138.64624890343745,0
White,36-50,Homosexual,78,-48.96652906768839,198.0743496393221,-109.2973838906882,-3.6423643794523772,A,B,-97.67877895658081,53.671669293456034,-18.223963377136773,B,-6.754835541948026,9.458759883429,A,A,-72.39013769565459,-148.67569232319946,-51.6372349873388,1
Asian,18-25,Homosexual,33,-139.94019235630495,124.28819720596881,18.651111196003363,218.4369671408327,D,D,80.30467476473522,-39.87400548296373,-10.145553732429736,B,-6.990378777482732,38.54619596514352,C,B,110.47067645388384,17.373580067787977,134.83661916121704,1
African American,26-35,Bisexual,61,-137.68589641409955,118.27475177561256,-4.504321953706401,-25.768008227061696,A,E,142.40518001441566,8.809765857834853,-100.34887039851274,D,-148.848605751429,44.47221336431871,D,D,131.23534323895595,62.62860959486952,-103.1068523736781,0
African American,18-25,Other,41,82.619007056377,3.1622971864267333,47.49324965285114,124.71040706687116,B,B,-74.10165169146606,178.05522658601933,-74.46547728896914,E,44.47145049905959,-2.5416259349788106,C,E,155.34083919694802,78.24585612324245,-237.70637997580738,1
Hispanic,51-65,Bisexual,18,-41.82590649867268,-31.6104631335956,34.31099570992603,-64.86266898391021,A,B,-213.6357285764748,71.05772262292903,-16.860922172732344,B,-151.80632784265273,-25.42095798064698,D,B,2.211894920236104,104.94086994700096,26.05222422827442,0
Other,65+,Bisexual,43,-178.7248009237732,201.58237211983248,179.04407195253856,138.11798475644733,D,E,-110.77348849485217,-47.83584663877244,0.5680830363540958,C,-38.96853215051222,204.11900868965728,E,E,101.46944980075487,-123.713514508964,55.300111280055496,0
Asian,18-25,Heterosexual,45,-195.0519355690343,-146.28287338204964,-35.27281172323562,30.10045881994706,E,A,-84.2868438479907,-53.46414262629007,41.087359961372485,A,172.78194906646326,-73.85602386139047,B,B,-106.17863333541328,169.18580050402093,89.53481510096152,0
Black,36-50,Homosexual,57,26.27230119327647,-128.08125794006625,-101.4811582170759,-47.21613388983034,B,C,-57.87330929749878,21.026504873635023,205.47227663345834,C,72.61008843482976,-90.04233712072683,A,E,4.094915035374077,252.55107719194686,91.25319585088903,1
African American,36-50,Homosexual,44,174.24425929760292,11.62885669130829,94.66796394839679,100.62709911890202,B,A,44.16420747908952,-31.910032877956457,13.534138018540483,D,-30.269246600258427,-65.14631028292887,B,D,-22.884034019655743,-63.46893217049193,29.858157063887365,1
Other,51-65,Bisexual,61,-14.693612759060908,23.739883992590933,-136.14688714838636,108.18951026400818,C,D,-51.3043632899757,143.21323095238705,-84.54009161772868,A,-117.0858516209629,119.14890513287548,E,E,-52.43146326620308,-82.58455350380038,-205.45324088394463,0
Asian,18-25,Homosexual,46,-222.2464097192721,94.94991427857738,-137.42643369822804,-17.960765062909715,E,E,125.23366009279245,-107.83129608313757,170.36748454528166,B,205.31131514096882,-126.53956578710705,B,C,89.79857596829474,-115.37522784337553,115.71843427405932,0
White,65+,Bisexual,29,-79.89958793832491,-10.21698617594123,25.031930855733904,141.47613455496207,B,E,-76.27703451249393,82.71630392261551,-9.411590154186142,E,26.218667663171967,-12.932289915985415,D,E,-97.14835570019976,43.51331005464066,-23.033303780458187,1
Hispanic,65+,Heterosexual,73,139.0769682500019,-30.187824508894835,-14.944379959315214,58.54767417181155,E,E,-114.14323929167007,-27.918805438313655,26.237712424664938,E,115.59189082078629,-5.347439692137909,D,A,46.76391717334073,-15.89704562303218,-113.8219790426277,0
Hispanic,36-50,Other,62,28.812174542152754,20.573064743473967,-198.54421707527987,-48.66494128726639,A,E,140.28146387994934,42.52125409289182,183.62780436482132,C,85.89400826361731,61.94802958209852,B,A,128.7236552358626,6.393874771213801,195.7959667381843,1
Black,26-35,Homosexual,18,-115.2002778961877,-156.56998094706694,-144.83313116090315,-144.71276277253244,A,E,-3.939824355551573,52.36500134444033,-97.10060136592688,B,96.08523339927896,20.33097804738074,D,B,-24.75834159119357,88.31048790898149,-15.311708128287203,1
African American,18-25,Bisexual,31,-95.61148266259472,19.69440478837027,-237.91604648393724,81.16096174149386,D,A,-27.775635789823294,-261.54987428285,-150.2223661423631,E,48.75558167631531,222.68301281983148,E,C,95.87615884001688,100.84437964820879,63.897771948815596,1
White,36-50,Other,74,269.61345521925125,-115.46104475934393,-2.0315403011860504,-162.68762450173168,C,C,3.450338532834158,-7.009947617182628,-79.62480360727054,A,-36.146150439639285,2.9185675146248515,D,E,-25.86500181389088,134.79105961763855,209.64875215808968,0
African American,18-25,Bisexual,26,-241.30794580671983,-92.80969623955345,177.84090578635357,93.42428985584155,B,E,-13.291642256143914,-70.07786911910176,-98.86234274310846,A,-114.72357685247381,-72.14049354801834,B,A,34.554881564557846,205.00884195959875,51.9388528851524,0
Asian,18-25,Bisexual,65,99.82568771166036,-80.6654291917207,23.69429815939369,-28.55042871041532,A,E,80.19170499294536,50.86754021136248,0.7974825127875571,E,162.84446769066722,-67.41359407914848,E,B,-84.3017146182698,12.66563648583124,83.87193141278387,0
African American,65+,Homosexual,59,76.2686049399415,109.66239487635843,56.581518808151586,22.800123300519886,C,E,-256.3276946000944,-0.9878354277341915,-31.755079459828256,B,-108.96487345577597,-122.45706026594682,B,D,-17.276960813664004,-183.0947947355759,-14.531928232867791,1
Other,65+,Other,51,101.68900180109563,-63.7382369305162,-99.62075465000855,-181.64608527193977,E,D,29.346618289169236,-96.24758217838392,88.9940005085399,C,91.19086363680746,173.7039752970753,D,E,-186.50471192957227,18.065002812214722,-102.36152282705326,0
Black,18-25,Heterosexual,33,-44.5525810201574,-225.40310629487345,-64.88365322229357,38.56529562228096,B,C,-44.87750214889424,39.104878007167756,34.151093613575576,C,139.03214161373157,-15.013331228640897,E,A,-143.3698252575061,84.26063211153814,15.09363354857302,0
Hispanic,36-50,Heterosexual,29,35.234203144959814,52.04712276062759,80.76244178464553,-65.91367983671962,C,A,107.08803993942742,-16.094314519919056,-149.55157046179787,B,19.986242359089935,40.11809166468508,C,E,14.206919645588576,-134.1934543082539,-20.01654256500645,1
White,36-50,Homosexual,71,-150.15926104353787,-26.337156107738302,67.45685437072227,-160.38583968470607,B,B,-135.535115880522,119.83864034458259,-83.57794037500224,C,49.9945562075693,130.96970976105584,D,E,-3.3967828145506593,44.55776588345881,-68.94761178267818,1
Hispanic,36-50,Homosexual,49,-40.90204830792588,62.63983390848155,122.04969679932307,-31.93468482731405,A,D,-80.86690376431018,5.913358208864098,45.00781725108964,B,9.416249970836455,-119.84705902240367,D,E,-221.48021257067202,32.0189743528042,146.14052732559293,0
White,51-65,Heterosexual,34,145.39302677302774,-17.168949175786132,112.60166230534716,-78.55552417984512,A,A,74.87514337967514,-117.73984957452124,-7.037255782084426,B,-18.081388951680413,-201.16518138735654,C,B,11.253864119525668,-130.937979357268,-21.855496265061387,0
White,18-25,Homosexual,28,26.684839569843284,-135.8712410390406,-203.15140788803018,-6.2692849614623665,D,B,48.28739567000514,104.88857745648914,-254.37545598591655,E,-14.490720848829824,-72.3410146451967,C,D,-83.23327150717344,169.6465376654315,13.441724076471996,1
African American,26-35,Heterosexual,76,-110.40151513087635,-140.21020994802484,-121.5913646438156,-206.15902306655903,A,B,-94.25221548675668,-4.4542816440618,-96.55633125751763,B,-144.08440607126175,-65.09299866913649,C,D,178.98843797701022,136.76301735293316,2.4327978649438244,1
White,65+,Homosexual,42,-46.58090802000082,85.73385985573357,232.3861570393745,43.12003209634884,D,B,-95.49061654836304,64.86281960795623,133.31697155104993,A,-180.93196788107554,83.48667611338406,C,C,-120.60077123861058,34.56722926576602,-32.91717568286159,0
Black,51-65,Heterosexual,51,46.82954743328811,-121.53552046816453,-9.94201619666762,113.58903686081423,B,D,93.39182308049884,98.53065364204302,-33.851704054701074,E,-56.51090003410282,-2.8110838226515433,E,E,-64.77560315145953,-117.24288667032079,-79.40719866792818,1
Hispanic,18-25,Heterosexual,54,22.480815501310747,116.13077376787626,135.72656383695627,-38.64031735557169,B,A,-131.58747488080783,8.078555415365143,-22.096721750483837,E,139.20059008218786,-141.97941762191212,B,B,-0.05446100915646293,87.86057066357849,-13.820284803153784,1
Black,36-50,Homosexual,29,194.1645210252516,0.685429648546357,0.4901401405653301,95.67905555135626,C,B,-124.68623998410717,23.05590754066199,45.7523759860098,A,-58.878222207224326,47.99189225370423,A,E,2.8574829874847976,0.763971991752701,-93.25470505158916,0
Hispanic,36-50,Heterosexual,39,100.7253743855261,190.89389808714014,-96.32906794492051,-156.68501346058898,C,C,12.828321184890159,4.569158464139801,56.330353650060474,C,64.41991771411149,168.31319612140965,E,D,34.157867683732896,200.0937692427449,119.28347319730344,1
Other,36-50,Bisexual,23,-326.6456124519769,-15.962703203520483,73.83962719452893,104.05694697251013,B,A,-162.39493803169145,-99.3262041820679,-25.945094459941487,E,-25.901462483566867,-164.45836677904248,E,A,-93.59352787386659,-17.56420330624652,-117.30769726668599,1
Hispanic,51-65,Heterosexual,77,108.77901416315355,174.20935999987492,-195.85729876453883,-252.60659060393462,E,D,-39.87707825481051,-19.224830738727462,-100.45632885876657,E,-198.2925828193292,69.39740565242924,D,D,-57.00798457355234,102.26590908445692,58.018425238180484,0
White,65+,Bisexual,49,-16.214072915120102,21.548074022801714,57.66257210970173,-17.09718301416818,E,D,36.306554598981414,11.481665272021461,-147.47599550961058,E,-220.6035440958231,107.70934705112138,A,D,2.113946767045209,84.28016311343572,-133.56080752234317,0
Asian,18-25,Bisexual,43,61.810919958591384,17.325909333580864,88.41154363741663,5.372867327651141,D,D,-136.7123926983523,136.11381194715744,63.653119420480074,A,43.34779414682361,-26.647502594113714,D,B,-122.96999882180756,-171.1158222192285,-13.985107769523214,0
Black,36-50,Heterosexual,61,195.98702522691923,41.67737658228419,-178.50628627899786,-77.22060413450593,E,B,18.060750943178196,282.3075262156169,-134.28205015909884,B,55.779498230989745,115.21389928761894,B,E,-24.671669488234375,33.62582787833011,-15.962784176474432,0
White,65+,Bisexual,75,4.992421012817431,17.016824906028912,100.81562321470075,19.4857731957729,C,A,-102.81994668174946,-26.60672484731828,58.1621242280147,B,69.12599000401595,-187.1349241605782,D,D,98.04482683985151,-56.41347313659747,10.803288490608567,1
White,51-65,Other,40,103.59335531988378,-192.32899820326045,-87.62202264317419,-27.122621709320633,D,C,66.8364882886595,29.22205297167401,186.05911493920078,C,-206.32916941938268,-102.60249058826436,A,B,7.193549786990888,-67.95906472390013,-42.333888542311634,0
Black,65+,Other,38,-15.501994197160924,2.318923331956718,-17.425976279801343,154.43610933828396,C,E,-145.07593065527342,100.129721108998,-112.26958594833218,D,-91.7104321346273,-248.68101809502355,A,E,-7.157943286822886,-24.35883006079177,55.44580435474295,1
Other,51-65,Other,61,-33.94333972036839,86.37221005893491,166.92335816366864,85.30727039932293,A,E,207.27680371068158,-233.3317931627201,-23.133376348220278,B,-17.457959750680306,107.72373133350999,A,E,-116.84108453921982,40.44936910810385,61.16168029222653,1
African American,26-35,Heterosexual,22,81.65010125868281,-27.919989029057053,-136.31052296384863,-177.94744491358233,E,D,-45.85207956208157,60.922072388918046,-43.02702507594297,E,-287.57547707249904,-28.753651665910034,C,C,8.485093668497333,-180.50767660265498,135.48165480586985,0
Black,51-65,Heterosexual,45,-4.19267277538883,-114.02682550676593,259.6315245025829,-4.186201632593701,D,B,-0.5477399784627375,-147.19393461913307,-175.49719754876577,C,105.0825160647112,255.87898081378177,D,E,140.96394226408646,80.87792585529921,-35.03158787768804,1
Black,18-25,Other,52,105.57396986891389,104.8186912370571,-212.6977981933365,-145.45436226589854,E,C,38.46875110183952,50.53749376454244,42.70814943043498,A,23.418215966509692,69.92285484652456,E,C,-136.87375912895922,-28.75669846750246,69.38582193428502,0
White,51-65,Homosexual,19,-66.68672698013322,81.36869371636593,-39.28493398059759,-50.153416089876465,C,E,-1.7428286590080344,-30.88549595405312,-2.7134710564568154,B,-145.41337003901117,-36.12908472078586,B,B,-192.87484814786063,-64.3731321086488,116.84063601074119,0
Other,65+,Homosexual,70,114.50185693716533,-59.619160302507204,71.7770422002322,189.42251424357704,C,B,-99.21897332195141,-155.88150672966037,-101.45229722353442,C,-106.56685217332844,44.08711202885138,D,E,-108.29969454904554,-123.9451286994402,-64.24670677409762,0
Other,18-25,Other,73,-23.866496248282996,38.14048906186342,-81.4084190580691,26.048097694856352,B,D,-85.75519603568095,43.570684448838364,45.434825698812624,D,56.62979285147046,-47.26222109561852,C,C,-14.188128362578912,79.77731489127812,-184.63830087880442,1
Asian,26-35,Homosexual,65,114.82001592608209,-133.06639484067438,89.12640637212269,87.35650740143147,C,B,35.982826379005516,21.2271452098946,-42.6859010507817,D,-22.178288680865162,67.75420844605328,B,D,-42.130317193358664,220.197039859453,-63.78019105093379,0
White,51-65,Homosexual,60,32.56192233882399,52.092698118225165,-33.770130093880866,-54.0294845191094,D,B,-14.962703434014376,23.442234538877884,-11.860159101782388,D,-117.75243434114009,-99.81779456524602,A,B,-26.69285141885558,-134.1517410550904,-225.2727393537948,0
White,65+,Homosexual,76,98.35947048490003,97.52308517975787,-151.76709403351455,-9.896383938134475,D,A,30.420350905876553,-80.10778370819898,42.53790869983246,C,-86.81055585678364,-56.239713087509855,B,E,57.48533527355127,-89.82879547165945,-67.28903002847527,1
White,51-65,Homosexual,63,-7.822987550493413,36.07208156150371,158.11217849476108,-109.50267956512332,E,C,-36.96031820223577,148.36920858586967,-54.95477759036611,D,174.94130971264093,134.4520617916321,B,C,5.790542919924158,-13.667399404998953,154.8455803429136,1
Hispanic,51-65,Other,65,-40.15223961866365,-61.03333897892267,-107.63301552100573,-38.15845005612093,D,D,46.725277029198814,133.13866842466462,-72.46188837331246,C,-57.51777643287459,87.0562965713847,A,A,22.93600552506915,-126.31238687420527,-89.04401617369744,0
Other,36-50,Other,30,-28.201327286922655,-30.18961608444137,23.141181285104544,-131.42761104411994,A,C,214.046964017097,39.1786934330526,-70.06985869515655,B,-72.81730345200718,-75.7343089633871,B,B,29.437189528363916,-163.26708331316135,45.15919827874363,0
Other,65+,Other,58,40.41638396402603,358.5485157273195,-274.5151913340754,-70.56201724971342,E,D,165.3315533526929,49.55303109219122,15.23743761232189,E,13.425597523284399,-183.26417698128833,B,E,1.4456628580402047,87.94482348860514,191.94295253960198,0
Asian,65+,Heterosexual,57,59.00021107507034,-112.31829623277719,-94.35107237521783,-109.17054143583313,A,A,18.38876788106964,-5.062271223001224,95.58189923349117,A,79.10632960369307,167.31936685067765,E,A,-27.299513260368197,16.69495748223638,-83.77525734289264,0
White,65+,Heterosexual,46,147.61275356461474,-89.78569663193167,-24.098926884685348,46.18921254312553,B,B,-101.06025093178381,-16.854499560811433,152.12115684172574,B,-98.79815941371352,-202.6663025939726,A,A,-75.969377398459,68.18688855379621,83.08369905210094,0
African American,65+,Other,32,62.736273249987775,-35.12942651369264,-97.94871964850552,18.31428914050142,B,B,-18.81681603955024,81.44654454366216,-106.71760670322121,C,41.34782119990827,63.49351805261979,E,E,-64.01529558848137,128.36259378689888,-88.9447096627726,0
Other,18-25,Heterosexual,28,-82.80129791865416,69.65828550206436,52.370329841410644,112.50322514243325,B,B,160.423361271982,-33.57899997251811,-167.1349503909094,B,-47.18190163109286,18.74087742696583,D,A,-75.36361606050217,26.69556817170055,-30.7364344415064,1
Black,51-65,Other,69,201.02518094945506,109.85042805569513,106.73837020340373,-23.925012073675735,C,E,30.715288348823794,75.76140349584483,-4.631070481526868,B,156.90402514570738,-151.71352160377097,A,B,101.1611002226323,-180.24851528322276,261.08283108888867,0
Other,18-25,Other,75,-26.359169371725176,122.699283510834,-18.70206297917108,57.52574791566604,B,D,-22.504498421189098,120.532905161849,138.78997129795775,D,-93.49770073660103,154.1551623067796,B,A,-135.11440448946698,48.90876613956606,-21.01535905024858,1
Hispanic,36-50,Other,50,66.2209786684576,52.73693427734296,44.98373873584297,11.304919695788241,C,B,-175.2278348089992,34.68729218843472,118.21917964182138,E,-151.38080603201192,103.51766508899658,C,D,340.7171222320258,163.35206675532976,59.82590753336814,1
African American,51-65,Homosexual,65,4.353137084303238,37.96624623175936,-17.56460210738218,42.575943152089934,D,E,112.4927572102746,51.17569215615377,26.882426978209207,C,-107.98106776058528,136.02765593956954,C,C,-13.213194085818838,11.039644585075923,-45.45372353402506,0
Asian,26-35,Bisexual,42,-141.2020883358172,59.3511407130712,143.204625575333,36.57442952383613,B,B,-126.0753942114326,79.19096616082416,-89.88915474086109,D,-62.399745168144364,-21.033428721290175,C,D,96.566753998745,-83.11946238518063,5.264503700911403,0
Asian,65+,Other,55,-78.72250236239499,12.768033147155345,146.0686444086125,-206.51606644696474,D,D,36.62591496549532,-37.484511662040646,82.51260067780083,E,16.88988681074909,-200.5354425657545,B,B,72.4013606217649,122.1663530653045,176.20267539792144,0
Other,51-65,Heterosexual,29,61.117203296470656,7.723979558068013,40.77743915497673,-101.69870441120918,C,C,-175.2741033570513,-6.837974694992606,64.74513883359813,C,-2.445712214066623,-26.463188428526212,C,C,31.02304305199039,35.84808115238202,31.861791969647363,1
Black,36-50,Homosexual,18,-138.76502238532515,-15.232835241459593,-35.92714661155388,-3.9963052010407174,D,E,196.27106468852526,-130.90446754808727,198.01612582069305,D,172.61777109046386,-185.551581590093,E,C,-204.13439500269055,-132.60890627007353,73.70993118592317,1
African American,26-35,Heterosexual,44,-69.37932820847615,-34.702210246704546,-20.15235344234303,-104.38636555179556,E,B,150.18743895416816,-113.03356822402277,-24.230513447749573,E,-49.716635083481655,-58.02961560385188,A,D,126.75662099512223,-155.38137161137558,74.91199565527378,0
Hispanic,18-25,Bisexual,78,125.16905258137344,-49.11742738450602,100.45418967789648,-41.547491234387884,B,D,-136.97603923677485,-20.38538180989069,30.29150624343621,C,65.50394884734158,-241.02817583020405,A,C,-18.46846106334736,8.86768777008386,47.06808150960381,1
African American,65+,Other,34,-43.10670038567119,24.843563810933265,91.02293903398656,103.9094646564105,D,B,-88.97258809608472,-89.04486266039122,-273.5087032827633,B,-86.91369545375419,11.605726584186288,C,A,96.73521706887091,67.94133606252461,-8.713968676642672,1
Hispanic,36-50,Bisexual,29,-173.6458389784726,-31.987549571314467,150.8531255837299,-32.955406342701885,A,E,-105.83033455324569,-74.09273274577723,-89.2151707364255,C,143.3049472959738,20.449982872709157,E,D,-103.02680482717983,-40.6611718603672,88.77279124290844,0
Other,36-50,Homosexual,64,136.08779160659896,-177.72719353537732,274.0586819425684,16.18786200844169,E,E,-36.227785163718245,116.88530056368282,-21.258106498779963,D,-102.96788221403901,246.13193341454598,C,A,-12.87761887388916,6.8032337593393635,11.586470718023955,1
African American,51-65,Heterosexual,20,-76.85620208841819,135.63129785121552,-44.442793305971826,-2.3443528754626555,D,D,-123.17647856147231,180.03283919719263,116.30885608028699,C,147.0208966881905,-36.65308087056741,A,D,238.82049441706803,143.8738257665346,-106.94820712249928,1
Asian,18-25,Homosexual,55,11.627040730956907,43.01446384696742,-110.46412258763037,-214.457543090954,C,E,88.75922779476956,-81.95277519013338,120.70851510648461,C,-107.69344669948802,-57.972395747864255,A,D,-126.46169034921913,-104.60915278243962,110.12949748295196,1
White,51-65,Other,76,171.54807629975014,-153.04101726321505,-67.06489958955994,-105.74537495328138,A,C,8.085903928455897,82.56613730378331,34.29684708445278,E,-51.69091976754859,-58.44763727403659,E,C,-89.09887164386629,-52.20248955637333,61.18262265664791,0
Black,26-35,Homosexual,47,89.86708408863026,-51.16926535304134,143.70267912712612,-19.395634900963206,E,D,-71.49642017238473,70.6579603513049,60.79949820480722,B,-7.85756687648097,44.38116092895578,E,D,119.44080299325715,25.237629446109157,185.45898604244942,1
African American,26-35,Heterosexual,78,108.381016547786,87.3541904379047,-35.57829196383074,-44.526291522296816,C,A,-60.87011610153087,-52.52803962243996,44.58488388214913,D,-40.17123270242435,17.70856519660483,A,A,-209.19344833533464,-5.2086588835218075,172.72372091780136,0
Asian,51-65,Homosexual,77,59.21940731138723,-5.602735425967835,-143.44164550174347,-133.0846202596745,A,C,-76.35742841800979,-8.06591762285795,-74.80395210106313,A,38.54962077856464,-7.915558552209599,A,A,-17.36947799709534,62.307807324288014,-151.93411731609137,1
White,18-25,Homosexual,64,-26.98597892763414,-97.71950197356368,-67.95739875424213,30.21504386742312,E,A,40.78612443081194,-14.407188828569517,51.086812013686675,E,-39.219233563526636,-20.874346203037483,C,D,-35.613697057406405,23.63974865488834,-26.046000153870562,0
Asian,18-25,Heterosexual,23,-82.3239969951839,165.602443489689,98.08526140452688,34.4008474148772,E,D,-4.74661231042024,-10.303095298378686,-129.68680521031658,E,-5.536268661392501,3.0300315941382503,E,B,-3.1732321740275244,257.1474065923715,30.89131674901693,0
Other,65+,Other,25,32.417528998068555,-71.44285529833991,127.03385323346758,-70.39908828276805,A,C,-169.45201459250006,-295.7384122974977,-27.501399291110083,A,-100.68786565249017,96.19507489324093,D,C,13.121639322190335,72.47073641387448,115.77322565368411,1
African American,26-35,Heterosexual,47,120.59934501542526,74.70788199496513,-179.45595977147818,-117.14936869000685,C,A,6.7333246008491985,53.36753744239887,58.418459833032145,D,13.1783461076341,-64.81189928896654,E,E,-96.45195493180357,175.369837479826,3.6236990969869805,0
