AGE,orientation,Veteran,Nationality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
55,Other,Yes,US,-18.634403144194966,-170.3669561966154,-224.55030040291612,45.494717775747375,C,D,-27.132200572804987,0
75,Homosexual,Veteran,Germany,112.20624406803552,-255.46203246014977,-35.00576704273213,40.485701866714514,B,C,-55.261417196290694,0
20,Homosexual,No,India,-255.2023471782165,210.31691841202402,-12.02893020137582,206.2330512475817,A,E,64.3870794390745,1
46,Homosexual,Non-Veteran,India,-10.67859703612549,-80.48087503494004,-80.27778525125835,-83.50490295922413,A,A,-113.04465091716858,0
36,Other,No,Germany,0.81674586406545,67.90231011891453,62.58477639707105,-53.96833652110521,D,C,77.58209716956021,1
20,Homosexual,No,India,19.648294387295547,-172.35182057044193,55.76057664265355,27.002232282306032,C,D,-134.58274499672984,1
48,Heterosexual,Veteran,Brazil,27.758548281352358,-40.05689857632238,-240.6781486231282,-217.77585391388018,A,C,38.660609232907554,0
50,Bisexual,No,Mexico,46.9959344691533,-2.1722915630907456,-9.533577481678721,2.6173859506775807,A,D,134.17516157972383,0
76,Heterosexual,Veteran,Other,-55.91676784917801,-42.13586091736394,-39.25645179881091,206.24151268272018,A,A,-31.967340386820066,1
58,Bisexual,Yes,Mexico,87.59024146506192,-164.9421519216963,-190.89448382757035,-15.241667904599238,D,B,-109.43017624048939,1
19,Heterosexual,Veteran,Germany,82.54249636277109,144.0674048033362,79.65030376500914,130.33613802817055,C,E,-210.71575494558178,1
53,Bisexual,Non-Veteran,India,115.88362177596106,-28.114094499229065,-140.75416396747661,12.733244493419516,E,A,102.48800663009607,0
34,Heterosexual,No,US,105.34730072895162,-156.1346143126103,78.43011460588902,197.24615003871293,B,C,-38.61952193422128,1
45,Other,Non-Veteran,Other,-94.47720583805079,-18.337826941778836,133.9945308400217,-174.82994751038012,B,E,-25.115559128082648,0
69,Heterosexual,No,US,-205.62390135111377,58.109457761619154,-224.25973283226708,-125.21613829737164,D,C,68.2724925608341,1
37,Homosexual,Non-Veteran,Mexico,-145.75528627705273,-73.09160966755418,-19.01805380377076,-162.82341021888018,A,B,-118.70983764149744,0
59,Homosexual,Non-Veteran,Brazil,-97.1809690638784,157.39512370531162,104.7309797137817,-106.09051985252624,E,D,10.691985323696455,0
18,Other,Veteran,US,-27.84819263493536,57.80183810748638,-84.56560838586431,54.41283619536882,E,D,67.45291897158225,1
20,Heterosexual,Yes,China,-113.17957513220453,-3.7326181633535156,-46.22874047707415,-95.25971274356802,D,A,18.268423969480196,0
34,Heterosexual,Veteran,Mexico,63.40559664621742,-71.25014386908828,-38.50684710713496,136.6877642266009,A,A,-111.84024235028912,0
40,Other,Non-Veteran,UK,-74.00213472078366,142.04603036144917,-8.856017286970113,-139.8435878104986,C,D,-153.10112066759646,0
72,Heterosexual,No,UK,175.6149608221652,83.76822577425112,123.7352798919761,-32.33356073160776,D,E,-45.761706280235515,0
46,Heterosexual,Yes,Mexico,28.54048454308465,11.685759458432212,105.23654364580699,-10.969738276913542,C,B,39.01082535295853,0
45,Other,Non-Veteran,Germany,42.786496343731535,7.527165769650704,-84.46291182232012,40.45654673334881,B,D,-103.93313837952142,0
66,Heterosexual,Veteran,Other,-31.38345397900386,114.10236677455501,40.17400014242817,-172.18364196695157,B,C,-52.556996706006785,1
78,Other,No,China,42.37314798098538,-71.49133422396676,7.107072667040279,-20.87812439143394,D,E,-12.71060838537774,0
40,Bisexual,Yes,Brazil,-2.050342617368206,-82.12341459531926,23.183949270685197,52.739274699574324,A,A,65.31155046185575,1
65,Bisexual,Veteran,UK,-0.9922066504732883,91.28780201604015,36.86269758398486,99.47099246373602,B,D,43.34971732875861,1
55,Bisexual,Yes,Germany,91.28956602325542,24.711605948932743,-127.06083242406554,36.76958064012047,D,D,-192.82222634040306,0
70,Bisexual,Veteran,China,61.26844137430049,75.13917963550524,8.281785383397464,-49.474135727180226,B,E,64.98659901724506,0
59,Other,Veteran,UK,-42.827640641339016,-130.82376063953305,-47.04178488377303,-44.76918007693865,A,E,130.13082939960546,0
77,Heterosexual,Veteran,Brazil,16.24808886614522,48.49398697079849,13.54942673214215,-27.80134586431587,C,C,-84.57384501415132,1
23,Homosexual,No,Mexico,-25.46003934622354,54.98896901406383,36.06197586979803,1.8928708858551735,A,E,88.7456767391,1
41,Bisexual,Veteran,China,-18.386183006371866,-131.76318646096897,-102.98372833564207,-18.997795624089513,E,B,-153.2188017971618,1
45,Homosexual,No,China,-116.10481064406903,219.51789568842423,54.8045587422587,19.229082323376023,B,C,170.43736694029158,0
44,Homosexual,Yes,US,22.70011660499911,-342.56642854596714,-84.09437254154226,71.29149002294585,C,A,-28.73952988496163,0
28,Heterosexual,Yes,Germany,-74.4542081911266,114.97937571423745,-32.379382579254,-165.4250930806958,E,A,-91.37193856120176,0
41,Other,No,China,45.344740922033104,-84.38921439166265,75.48563337113856,47.78013151976362,D,B,-5.217016735020548,1
48,Homosexual,Yes,Brazil,-188.3761524370677,-10.2094817970454,-87.06306477560271,80.92511431238665,B,D,-18.459200197460486,1
68,Heterosexual,Veteran,Other,-35.39626130369101,267.16601633671144,236.3243040690763,198.0988525184485,E,E,-33.38929757499835,1
26,Heterosexual,Yes,Germany,-34.86418701204996,53.136430620846596,14.366796847777616,232.1724689790672,D,B,24.688819508196712,0
69,Homosexual,No,UK,170.46154585534555,91.98838091443994,-43.075166000673576,-133.8458796153159,A,E,-9.930033076128604,0
35,Other,Yes,Mexico,-282.1229420195874,-22.862622024911463,96.62883946460133,-35.83933491767783,B,C,38.24416029653322,0
45,Homosexual,Veteran,Mexico,-171.26653009767244,38.516340950255604,39.131020295641086,-16.2121370650997,C,A,88.57269974303298,1
59,Other,Veteran,China,128.33865037808164,-266.0018584882381,-58.67201558521155,-209.67071892707136,E,D,-121.8273003661395,0
58,Heterosexual,Veteran,US,-137.75180222539717,54.036847546586706,-6.3387803769929585,112.37499918041661,B,D,66.46690050691888,0
59,Heterosexual,Veteran,UK,14.934444345814391,-14.051364319591775,-115.25628322289027,-147.17719124283462,C,C,-141.38448664369355,1
61,Homosexual,Non-Veteran,India,145.1264445297486,46.23803585088199,33.08554789502828,-92.38003186452985,E,C,-51.65125097926896,0
30,Heterosexual,No,Other,16.58758489413078,43.178227464569964,-196.98091628292192,-54.905542267848084,A,A,183.12087579011236,1
66,Bisexual,No,Germany,-73.70118106157936,141.9541122156447,-153.28244742106233,50.39179680180261,A,A,27.923968521289815,0
19,Heterosexual,Veteran,US,-99.33340891915027,-75.08075072178949,-31.256202533684597,-217.30097685514772,B,E,-90.2211635894757,0
28,Heterosexual,Yes,UK,-24.263040224948718,-185.63702387545703,-72.07276724356363,-60.343170612108864,B,B,71.69795210349112,0
59,Bisexual,Yes,US,32.640961786541354,47.78739315494652,75.31854746990392,10.139127617718643,C,B,-80.67763605904949,1
32,Other,Non-Veteran,Brazil,107.87541882415496,-54.843807774198986,-60.24219601655309,-40.5703322740874,E,C,14.52447205658079,1
78,Other,Non-Veteran,China,49.80462227172212,-19.295263397409123,19.818700450849086,-47.10117094899736,A,E,-129.70072644871092,0
63,Homosexual,No,UK,0.49620126796605457,87.57917403931543,46.400144856366275,-79.82808264846317,E,A,101.05288552070408,1
77,Heterosexual,Veteran,UK,-40.98301951039864,-86.81706827962255,-132.63709747922547,19.86410855482286,D,D,-84.30660952428649,1
29,Bisexual,No,Brazil,36.28598697185769,63.15780788124319,174.5343683776138,71.0014371113699,D,A,98.99610225414571,1
24,Heterosexual,Yes,US,-16.098726021230124,130.4236819929005,-114.61359679296659,123.54919955593044,C,A,137.07414850953344,1
23,Heterosexual,Non-Veteran,China,-40.39198941521247,-58.6762717178237,165.96037700968327,-98.53991174830863,E,A,29.59729091948773,0
32,Bisexual,Veteran,Brazil,-18.21083399491154,-55.23218246038728,-24.95977413036479,224.31885925863946,A,E,49.70415234928584,0
30,Homosexual,Veteran,Other,-21.28967733491815,-115.97882223565131,-5.4740012233723965,34.738587269126675,C,B,134.74188330778068,0
76,Heterosexual,Non-Veteran,US,-80.78440647640346,-48.42470906855693,-99.16714457464964,39.45274564301093,B,D,25.82749701023328,0
18,Heterosexual,Yes,Mexico,-16.22006524925016,-90.31161494642082,14.004868472939446,-61.700844359488926,D,A,-80.57111102663049,0
76,Bisexual,Non-Veteran,Germany,23.681044001342322,-99.03052916763741,55.891619377368706,-107.65152838992829,B,A,52.34108794430826,0
74,Bisexual,Non-Veteran,China,40.504855190426476,90.85061864049766,-68.47472356990413,16.58688802306624,A,E,-249.15976893680073,1
37,Other,Yes,Brazil,57.6669143827259,-124.94676816889587,-204.05729718883543,-16.30625084505115,B,E,-57.1888941558639,1
18,Bisexual,Yes,Mexico,-7.5933345697684524,-139.24539905791246,-51.396033191248414,27.000723927923726,C,B,-23.50219943228503,0
52,Homosexual,Yes,Other,99.26624177056476,5.964132483812278,85.2754175029659,80.35011389312334,E,D,-40.76104049381279,1
27,Bisexual,Yes,India,110.67158987811897,-73.69035788359976,-48.21242679273495,-31.039910559780804,B,B,-25.973680054385746,1
64,Bisexual,Veteran,Mexico,28.61601562432191,22.384043844885966,69.29165027125683,-97.28330184425874,A,B,-99.24055143851925,1
65,Bisexual,Non-Veteran,Other,48.59138080185149,29.916959516767523,-187.38811798786386,-197.64679017425527,D,A,-82.89213157968699,1
78,Heterosexual,Veteran,US,0.30311882809576735,-35.232318759923,-14.890425629921847,115.69543361724106,B,D,-11.341974444524581,0
25,Bisexual,No,US,-50.515179478529745,213.82466051907903,-100.04010798929306,-103.51019154082243,E,E,5.843156086826194,1
38,Other,No,India,-291.49548932996777,131.73111479869024,26.293566139601378,21.04583889006785,E,B,-225.59837735428835,0
18,Homosexual,No,Brazil,-167.94470647433138,56.09323609629273,26.16314959024458,147.57245528835864,E,D,73.12934702924947,1
66,Other,Yes,India,-82.4526290923896,-207.1048526074071,-99.49975157015524,113.30084636880338,B,B,35.6535882591821,1
73,Bisexual,No,UK,42.882330832853086,-35.16717690436475,87.12366707666949,-136.1797035049966,A,E,44.182733961192575,1
50,Heterosexual,Veteran,Mexico,109.91599860639027,120.07107536449494,-70.73116177829016,-131.05406445724051,B,A,95.8925176081533,1
33,Heterosexual,Veteran,China,-40.12790123061347,-177.98724349674296,-59.944638546795225,26.182176109080853,E,E,83.82665960364375,0
29,Homosexual,No,Germany,-2.8719585012363056,-51.89791891557276,-49.56628003623998,119.67024428951999,B,E,34.38768318135115,0
25,Heterosexual,Non-Veteran,US,13.712900489400967,-21.142678481282864,11.883121883406734,-197.51143975657095,E,D,-64.5310525203864,0
29,Other,No,India,100.59110220929395,76.32293704725905,136.94460770807265,-10.856687526255442,B,E,123.21575570051857,0
19,Homosexual,No,Brazil,-155.09883949004671,-36.79626760399714,23.225571356157516,-2.4345981467309294,A,C,-20.76970842290371,1
77,Other,No,India,56.03785369259269,58.61620319143947,13.483841035336363,-96.15228706581503,A,D,-23.287775755751174,1
78,Other,Veteran,China,-130.5893204207389,68.21630477460941,154.09728631033764,-187.18170690092197,D,A,53.63955480699876,0
79,Bisexual,Veteran,India,26.991206820266893,-52.9829857992133,175.14652802308214,-61.37549406549496,C,E,233.94513534500746,0
68,Homosexual,Veteran,Mexico,-81.87651155146108,121.63524432733716,-70.90465365313815,32.07107298570214,E,D,53.58509795700104,1
43,Other,Non-Veteran,Other,262.36061165816295,37.00342132385499,37.434730821205356,45.54779134716664,B,B,119.68685384802313,1
68,Other,Non-Veteran,India,72.34450945070324,-14.230754572138201,-77.9343088492584,273.47754563885405,C,A,-37.06512903193251,0
33,Homosexual,Non-Veteran,China,-131.39266354974538,74.29123545243257,37.676551430230404,47.90891202902953,A,E,-205.7943569097797,0
26,Heterosexual,Veteran,Mexico,57.05850526738906,-0.5117179139801834,50.36553243041114,-4.654625190262754,C,B,90.40979551753685,1
33,Bisexual,Non-Veteran,Germany,-55.581891584117095,-38.21227908704942,188.37887057661877,232.1625369258766,D,D,-6.258053389383803,1
59,Other,Yes,UK,109.96832921278792,-32.228992797948266,-2.9024644501089605,-56.904784384484465,A,D,-21.238091428682182,1
30,Other,Yes,Germany,-35.33884947116573,-73.97660797371466,80.5793044146404,-64.92142342339628,D,A,-97.08618926950221,0
39,Other,Yes,India,297.76085048198024,-73.21126954173506,-67.49241491694768,-160.63314946670403,A,D,146.71409268236133,1
71,Other,Veteran,Mexico,53.98270796839113,-14.590346476576565,55.952050047324164,159.74438834630035,B,D,209.62332257010084,1
47,Homosexual,Veteran,Germany,9.796827363027909,-151.0461220403368,-207.50783168630943,31.176285327156343,D,D,-124.59693568958636,0
52,Other,No,US,188.8304573590932,-54.52513306746442,-9.42421214871326,40.80473875229377,D,D,-7.961421049946801,0
46,Homosexual,No,India,18.389597752223295,-31.146598204935177,-116.3011875205421,-10.776393117965418,A,D,4.975533183632496,0
60,Other,Yes,Other,43.423437603522515,59.06518469799199,-53.0153029303293,24.57543779512781,A,C,-8.831774622508993,0
21,Homosexual,Non-Veteran,China,13.745154694458092,-45.39794758378086,-34.50818651572779,-42.66110249583046,A,A,60.88372817285178,0
52,Other,Non-Veteran,Brazil,-42.16318118351475,-5.965685513854704,91.35667477088809,-15.066018464950867,B,A,-18.79771750306861,1
19,Homosexual,Veteran,Germany,78.26392228001299,120.43516952150807,-6.472538167338057,111.23079854519685,B,C,-45.546865249720334,0
57,Heterosexual,No,US,-197.1158568981771,-60.45803298403104,107.90890345723317,-59.991587655749015,A,B,125.83561531707079,0
48,Bisexual,Veteran,US,33.715948571044486,161.32857118160672,8.851038202044847,-2.6053375870101827,A,D,54.34753915454451,1
68,Homosexual,Non-Veteran,Germany,-256.49189144058414,-63.63308838978341,46.73656499360613,-38.30638456650652,C,E,77.60930086941323,1
31,Bisexual,Yes,US,-94.63268747669869,-60.82375240263143,-146.29059082451676,120.75159500185899,D,D,-35.07865074656771,0
40,Heterosexual,No,US,85.87931185500118,26.00556086721177,-162.29473545301113,-64.5319503730014,C,A,-217.20708827108132,1
67,Other,Non-Veteran,Germany,107.02329748002968,-45.410783722747006,-37.74819271663692,76.23358968704093,C,D,-193.52071289010968,0
56,Other,Veteran,Brazil,-21.02930824781749,23.910925732301212,-15.189094474771064,99.98219246022511,D,A,58.61832653057262,1
70,Bisexual,Non-Veteran,Germany,22.971084321231334,72.5058298841143,136.67764675594083,161.6113328967074,B,C,72.44479694515837,0
32,Other,Veteran,Mexico,221.681615047444,18.61439136773761,-45.992629456361705,-12.599192809205565,E,B,-169.472073536339,1
32,Heterosexual,Yes,UK,173.72164785565684,-76.01284483105206,-70.19302232495315,-173.09727105203626,A,B,11.611924119487979,1
51,Bisexual,Non-Veteran,India,-42.91775585360044,-110.49208779661932,174.6009812375655,60.42211491815037,D,B,-78.00513740737657,0
33,Homosexual,Veteran,Brazil,-108.34761961852205,0.4820183421194759,-24.70202635363713,-42.72145433238675,E,E,-42.1753231919058,1
74,Bisexual,Non-Veteran,Mexico,-76.4520022562212,42.73283824660721,-120.0366502189339,-181.94434606148567,C,E,-75.44371420822257,0
66,Heterosexual,Veteran,India,152.61753667155546,35.884935712309996,14.293755150386136,32.15411124737646,A,A,-134.2794251458614,1
54,Homosexual,Non-Veteran,India,-80.25048228101242,190.86635786869695,112.44551680273638,172.1756455608231,C,B,57.55185226634422,1
47,Bisexual,Yes,Germany,106.65574859505567,35.175903875545984,-120.81425270564077,57.20149659723849,A,D,32.180628066537544,1
56,Heterosexual,Veteran,China,114.31356717736851,115.28102699229072,-127.95700315590554,97.4390335641248,E,E,-45.68613697144145,1
60,Homosexual,Non-Veteran,UK,-57.57161488864898,-93.42924014064768,135.3511291161441,-162.03370988693914,A,D,-69.7905907179862,1
78,Bisexual,Non-Veteran,UK,47.80974090536148,-38.58854398403259,8.17895706222601,31.339921860385083,A,B,70.21602935758958,0
30,Homosexual,Veteran,Mexico,14.56004762418944,-5.9813172215942485,-132.73922262274885,-4.246558719782835,D,A,-33.75940917790492,1
79,Heterosexual,Veteran,Germany,93.20487229423767,-240.62087880427785,181.0925062342917,-60.6788130936651,E,A,16.77986399692158,0
52,Heterosexual,Veteran,Other,-10.984188436393042,-24.713867963219467,5.03334710616206,51.702836296526364,D,A,47.468272028330865,1
79,Bisexual,Yes,Mexico,-106.21709898594088,23.189812009925255,46.94575317618722,1.9292296297919214,B,A,30.994637217257846,1
42,Bisexual,No,India,115.75271348157432,70.70284852390407,-159.4465065467946,-53.33412918924145,B,B,-81.03334146909799,0
59,Bisexual,No,US,-11.190161901082895,-156.9802657132572,59.975604577906616,-175.08601035239693,D,D,173.33421881813578,0
20,Other,Yes,Other,-42.24315876620288,67.9584166355163,-3.7773257244353453,311.53600038789585,B,A,141.71619220785877,1
55,Homosexual,Yes,China,-43.764755480429116,-38.83538467810831,-91.1533481212495,135.99141487433562,C,B,-39.61806856015684,1
79,Homosexual,No,Other,94.02437152301533,70.40386798717391,98.5983529584714,-138.6056310871108,A,A,31.091795864264625,0
46,Other,No,India,-80.58579804281307,-7.850661625786372,79.93648674426768,22.625784421329193,B,E,-19.24002766324204,0
31,Other,Veteran,Germany,160.6355028176738,-183.58763803473087,-12.85449389093532,-122.09220641989329,A,E,-73.4118721491973,0
77,Homosexual,Yes,India,-40.49729071533926,39.68195596004488,-21.17462875534133,-20.66190825361486,C,C,-6.382197332695531,0
25,Homosexual,Yes,Germany,37.712713994153106,-25.919313226212815,78.98429156186778,-99.37941474428233,C,A,7.583203436382295,0
32,Heterosexual,Non-Veteran,Mexico,-76.51999126393636,-72.64435517055004,-139.18562285073622,122.5208643129055,E,B,-65.31198139815983,1
79,Homosexual,No,US,130.3819779322364,-46.6564211968994,-44.50895367751854,-63.0847837962307,C,B,-7.25024416716991,0
24,Homosexual,No,Mexico,135.8243075610754,-51.0813529337433,155.94639619378393,135.8231490085586,B,A,36.73946818123671,1
37,Other,Non-Veteran,US,-106.08085840523928,-144.39176952054729,-53.01642010610343,69.08122909128997,B,E,95.1037908971309,0
34,Other,Yes,Mexico,-148.80768466186063,-106.61026999237666,-18.61996029951955,100.92384912753909,C,A,-38.78477471472896,0
75,Homosexual,No,Other,19.780861417536848,18.000645856716417,-125.72232750324723,132.8021586657822,B,C,-51.94455062738522,0
67,Other,Yes,Brazil,31.228873947587658,1.730664608131829,-91.26660369253841,-271.26159499715465,E,E,-98.77346394772559,0
41,Heterosexual,No,Brazil,36.906044424602165,-110.19580102878173,-25.192543954853125,-112.04365863202482,D,A,20.131168082022917,1
35,Other,No,Mexico,52.06014640672252,17.682594259422252,-23.357207204857524,256.73980612078213,C,D,-226.20456427524562,0
65,Homosexual,Yes,UK,17.681998883663518,136.5963569972459,20.094215400181056,-158.79995841884644,E,A,11.140351521225691,1
19,Other,Veteran,Mexico,75.44340642267274,-8.260721740295374,-51.36560537788091,-38.45496339714829,D,A,40.78360524991284,0
65,Homosexual,No,India,-45.0634983519569,31.673123382849,-35.256345349117304,35.57311080228848,E,B,22.87068519001576,0
41,Bisexual,Yes,China,-157.50148701650664,-59.98560436260926,100.28098712122342,4.688301877928139,B,C,95.27799844034028,0
72,Homosexual,Yes,China,7.150820540465904,-175.3634293679758,132.0382367585207,201.39830449005694,E,E,59.533584837009975,0
26,Homosexual,Yes,India,-109.76711047993184,-17.734094488561077,38.6004790307794,-37.70409822348197,E,C,-29.233509534249347,1
62,Heterosexual,Yes,India,-22.08365212270965,-70.89647901638746,-209.34695388597947,127.4604490212822,A,D,23.321361328344302,0
49,Heterosexual,Veteran,China,108.65828259375361,30.74103209224145,-255.4368502550954,13.670251342379194,E,E,-97.03360561118559,1
43,Heterosexual,Non-Veteran,India,-238.286469289703,82.09273142017462,-52.69315042622662,-45.220719727964195,B,E,113.22080126093017,1
33,Homosexual,No,China,123.5107329625817,-13.348868375139066,-46.67464163207865,20.843632095331508,A,E,105.34310782958967,1
47,Bisexual,No,US,65.41354334394808,11.55901402186061,-102.2562310934077,60.989098063540816,E,A,158.4268440592621,1
76,Other,Veteran,US,-98.85208272352799,3.3308231961339585,-61.6227814008532,22.001109806791224,C,A,31.18636316557427,0
38,Homosexual,Yes,Mexico,-49.87390911279276,132.44926605004395,-93.03855775311814,60.57817100214229,A,E,-38.65997220118544,0
38,Heterosexual,Yes,Mexico,-88.72453548972082,-193.8098248191089,139.04098111005345,-75.98707028667216,B,B,114.28947724626268,0
41,Homosexual,No,India,-15.493490284253072,-100.46190263970391,-114.77699758634603,-226.00139483291005,D,C,-25.992346524401317,1
37,Homosexual,Non-Veteran,Germany,156.26831437972987,68.31785461792023,134.26457628160063,-84.10352023049542,C,B,70.4947411289881,1
77,Homosexual,Non-Veteran,Other,60.075631035338006,-25.06562928569017,144.41382547678404,22.653339951868613,E,B,-93.47388516704575,1
69,Other,No,Brazil,103.76819313777787,64.12629011422646,-93.3874610036603,125.87447262990348,A,B,84.01256616029632,0
54,Homosexual,Yes,Germany,42.1850280115649,92.7008768189686,-65.45763813599903,181.16184245724662,E,B,-87.10366297043525,1
78,Other,No,Brazil,23.46751237212835,130.19185272299202,77.26161724087447,-25.173066869048412,E,C,70.80544441222409,0
20,Other,Veteran,Brazil,31.324658697283724,-87.71468488725829,-32.15749133835059,-8.535057820642333,A,E,-73.7115876146413,1
48,Homosexual,Yes,China,30.097901123555754,-36.1641120868696,81.26732820857926,-100.52561048126525,B,D,66.36718787370964,0
37,Homosexual,No,Germany,74.56393806410627,114.35347061329426,39.736569496115024,115.07555230935229,A,C,87.64370009810509,1
26,Bisexual,Veteran,Germany,132.07526684273904,92.59236824367633,63.33726287541007,-15.152721287088827,D,B,21.85240153625826,0
34,Homosexual,Yes,Brazil,-179.42455760621328,245.58133647876392,133.0752622436708,15.03123999803268,D,C,118.88561470419468,0
74,Bisexual,No,UK,-112.6777596618239,8.711766561519768,-29.11584475797813,3.43844444965212,B,E,-6.022154595900459,0
37,Bisexual,Yes,Germany,3.0352767326533647,26.526475508454954,70.65348731169733,63.60973086373636,A,E,163.59841553875336,1
26,Heterosexual,No,Germany,158.0096346012631,-29.1644018619133,110.28918320277856,-38.194079220857155,C,C,-2.61890801556072,0
43,Heterosexual,Non-Veteran,India,-56.92901972782543,6.164988841622836,272.5886850535517,54.69293827323263,B,E,-104.88332648517552,0
46,Other,Yes,Germany,-9.647030953362986,-31.55707727103403,46.54272914631969,-92.8294670873496,A,E,-49.60844197674419,0
49,Bisexual,Yes,Other,50.22450054502087,65.05232633544746,-1.35934025464746,-140.70007780712768,C,B,126.02884601326825,1
64,Bisexual,Veteran,Brazil,-11.733692759378558,215.940973511236,-45.09206152732567,24.571167409381623,B,A,-115.09674361292208,1
32,Heterosexual,Non-Veteran,Other,122.68199501431627,-88.49059426708658,-102.56547891150525,-2.491005254197802,C,D,16.308491042331465,0
67,Bisexual,Veteran,Mexico,-112.46623697322238,100.64822063864678,-89.029849100349,-178.60570997581777,B,E,-18.01816084145441,1
48,Other,Yes,US,-6.837394637838646,9.80706883496475,59.30277944638508,-213.96402248660223,A,D,28.33103323673807,1
54,Bisexual,Veteran,Brazil,68.1575854847077,62.976641529765566,5.107433225070494,3.738437247954876,D,C,-141.23453466621172,1
70,Bisexual,No,Mexico,75.47799116768353,-119.10379218099354,-81.7228760730188,-82.21455081287762,C,C,241.2191921726875,1
22,Bisexual,Yes,Other,-58.010260460627336,-52.984380851641745,82.2934203216102,33.80899355466706,B,C,109.89039611455873,1
21,Homosexual,Veteran,China,-56.75664136523497,215.14457780537995,85.58328264007277,-114.28557315881885,E,B,16.8858391652768,1
28,Heterosexual,Veteran,China,-19.6100376812281,190.15018186861266,-151.4227315020232,-186.17638662824663,A,D,-69.10377538583143,1
31,Other,Veteran,Mexico,22.762837856658145,48.00142141730741,89.9053317313184,-98.97935018832558,A,D,133.29840396654276,0
36,Heterosexual,No,Mexico,-258.75199394092164,-16.868169109887788,-43.77813554991039,63.91747141114011,E,E,-45.861567164033964,1
34,Bisexual,Yes,UK,-85.1398786982321,7.444997272749844,-170.72421447415175,22.92827339575692,D,B,-161.3605706746081,0
50,Other,Veteran,UK,-23.960571456627342,15.813087602941797,-99.32278689583165,122.15991584887537,E,D,70.1108960448168,1
24,Other,Veteran,US,6.009323921082493,-89.03174044685585,107.59193462889132,17.844639587292903,B,E,-90.15741480985501,0
20,Other,Non-Veteran,Germany,-116.00602347578646,160.22017284648226,31.449445225140956,40.58100654122248,A,B,167.6542992959621,0
44,Bisexual,Yes,Mexico,-0.8587185875989035,-3.1906127575794696,-52.19456791236794,-16.353466990959472,B,A,-53.00826928061214,0
53,Heterosexual,Non-Veteran,India,-25.03534915810509,80.42777834957644,-38.72375242828976,41.60133503918587,B,E,-3.5742619025061506,1
47,Other,No,Other,21.138256647580565,-94.46814825974307,-77.58402805144843,27.99774185263707,B,C,73.51385376020751,0
23,Heterosexual,Non-Veteran,UK,20.732512530212805,-35.61837825689589,156.52057123302262,-42.74695218268316,A,C,-74.51377792161982,0
65,Other,Yes,China,34.27746317710809,88.96972843806546,13.800957206540165,-211.71655592246142,C,C,151.2046629554257,1
35,Other,Veteran,Mexico,-10.272125373731104,21.995204888488864,-126.54613038509268,34.68078242202669,A,D,191.27958168605664,1
42,Heterosexual,Yes,Other,161.11869789688518,-41.82250936692302,145.5990778711409,-98.09366518532666,E,A,242.63241945450912,0
77,Other,No,Other,-88.93903078200235,14.293143108090614,-57.36465974578381,19.32640467777132,C,D,78.64165262828276,1
55,Bisexual,No,India,-143.0915126673994,-78.37104413139417,-32.299682349174844,184.3377931184459,D,A,-131.17240934437856,1
45,Heterosexual,Veteran,Germany,125.35955869621469,49.86014579126841,-41.37702026731629,54.87066000078623,D,A,-89.86078474966467,1
53,Heterosexual,No,China,27.267615697439123,34.47106136420326,-7.467538735811961,-96.98974671192387,B,B,121.9948727456734,1
33,Heterosexual,Veteran,US,-95.59560400876113,-108.66941925433864,0.7771754199831217,44.13265092054323,D,B,-20.250229318357036,0
27,Other,Yes,Other,-39.24120337527799,-81.16669889388582,-221.0737690897018,-73.12079639842835,C,D,-37.57696328570473,1
74,Homosexual,No,Brazil,-153.06517655373443,-103.41485975855096,-156.40855160433262,-3.980117366210176,D,A,22.25433209595521,0
50,Heterosexual,No,India,-5.7396506265059735,-67.25719079535405,-62.35778341201519,54.89293977146309,A,B,159.47978968754308,0
41,Bisexual,Yes,China,-24.193603564875723,-77.50241730016451,79.00017069634585,-145.33985588323114,B,E,25.608832608954913,1
77,Homosexual,Non-Veteran,Germany,-99.87642374720872,87.64065689351887,62.69434109584362,33.4726754847331,B,D,-83.18925937871249,1
72,Other,Yes,Germany,-73.70113932418725,52.61735015605343,89.38511538175501,134.66152989665053,D,A,69.25467169607882,0
29,Homosexual,No,Mexico,-37.07326229894638,141.37229341132922,-99.17751073866329,116.9814774422666,C,C,44.31742806247597,1
52,Bisexual,Veteran,Other,33.05701864476489,92.96705571884314,-70.35652588300695,-1.7405291520327257,A,E,-34.40228412811739,1
63,Homosexual,No,Brazil,-28.09326058566724,-64.3915587470954,-9.731192634788416,-3.3372533636149218,C,B,-51.97074505581709,1
64,Heterosexual,No,Brazil,90.95212851013525,58.361042922077445,97.44304578403201,-13.94352875998007,E,E,109.0862458852814,1
23,Homosexual,No,US,62.41237132249242,38.14939490374559,-24.398078829708766,48.60730220548003,C,A,-35.1473074185569,1
78,Homosexual,No,India,-24.317764222914683,162.77579757568105,-0.32785433920715246,-154.89169961624683,A,D,100.42509437456782,0
54,Other,No,Germany,117.17906069588744,28.9060757839719,134.96363972242625,-137.69304506966503,E,C,51.12761430633051,0
73,Heterosexual,Yes,US,13.587714561668228,-86.96408578593942,225.21921890060543,7.983119568032349,A,C,58.04469177205252,0
23,Heterosexual,No,US,-120.48741031019073,-124.4614081951859,26.9480856928274,-0.16197198267203153,C,A,27.70241040304244,1
