age_group,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,target
26-35,C,43.12729481249743,A,D,-60.534481996537394,31.67728210611791,0
51-65,E,-163.75652450744386,B,D,-141.327196269876,13.2035080236083,1
18-25,E,42.07048873995214,C,D,175.69602578575817,86.86645042661722,1
65+,C,49.632515916526344,D,E,41.275924047823345,76.1217452910507,0
26-35,A,-145.1862909554514,D,A,-130.7769351533375,48.162322324247036,1
51-65,D,81.64314977511292,C,D,161.42533965055264,-79.35443451511054,1
51-65,D,118.50859298529942,B,C,50.87263199226091,61.50949281873764,0
36-50,D,-66.93621194153721,D,D,-105.3362572680626,70.09700119351436,0
26-35,B,62.05266098856544,B,E,72.59603319622774,17.006449203479953,0
51-65,B,14.832024140344247,E,A,-43.09323055754305,9.67913631021855,0
36-50,B,116.20267300982641,D,B,104.8660877538369,-44.823851489500264,0
65+,B,145.75979982382336,E,C,-131.3375670041765,41.048256036083394,0
18-25,C,-68.41869637019312,C,B,16.825444586264247,-125.43124880756591,1
65+,D,-42.40540591730925,A,C,129.11635197966328,18.338677617610664,1
18-25,D,123.17121118339367,E,B,-183.93478992955238,-166.6527598015965,0
18-25,E,-97.81167375464997,D,B,84.50442016070036,33.04792754160456,1
18-25,E,61.624751306280764,D,C,-178.70311292972275,-92.41688939135369,0
18-25,E,38.114460411607645,D,A,39.51656346755535,-74.62373096931896,1
26-35,C,-83.20128022743438,B,B,-20.712021072839583,-119.70580943942306,1
36-50,D,-148.75336234546123,E,D,-102.38868933976558,-41.631222330609695,1
51-65,B,-12.648245147455228,D,E,-181.66379506265972,20.40018287606069,0
36-50,A,-87.47120535381138,A,B,62.324848885991244,89.08525521425017,0
26-35,E,-56.894346241892926,A,E,24.336936026803677,18.88383409646959,0
26-35,B,-70.28650155895268,D,E,20.018489609779916,-73.70702975349532,0
51-65,D,100.93348912682809,E,A,-174.1211304504319,19.613378362716965,0
26-35,C,14.307028058587509,B,E,62.41797732627815,81.68260213333036,0
26-35,E,107.53645626710295,A,B,102.60542160177852,-178.29517665003246,1
36-50,C,154.0013318780687,E,A,-179.13894344341742,147.3095532974564,0
51-65,A,-176.60937209926496,D,B,183.19298391266295,-115.50196807556638,0
65+,B,-23.904051869621135,D,A,6.340529932482425,125.69635749661484,0
51-65,D,-30.88929066495479,E,B,-58.349548031119035,-75.5760006660486,0
65+,A,35.553694701618674,A,E,44.20396493927015,-93.15274381760918,0
65+,B,-36.94762314912806,A,D,-113.18794667656135,58.30464295572547,0
51-65,E,178.21392544102775,E,A,92.43676237629458,16.01320795346815,1
36-50,C,61.479127731780736,E,B,-65.60221815361925,-26.57600307111494,1
51-65,B,-239.41491124583143,B,E,-10.028375359077272,37.34450776887868,1
18-25,A,-138.8320670400073,A,D,-82.66523814828155,88.61078795100266,1
51-65,D,-105.42718354899121,E,B,-29.137632106440314,35.193185865976105,0
51-65,B,116.33734432962774,A,D,110.74449563504443,112.04791384133314,1
36-50,C,-63.41322197727691,B,E,50.300760150518684,62.12037839981704,1
18-25,D,-268.8838417402363,D,E,-145.17076321758387,-7.113563331306769,1
18-25,D,23.961022939046465,D,C,5.614204441338247,126.84076554480508,0
36-50,E,59.0292757194972,E,B,25.471088929853796,-49.22825369066377,0
26-35,E,76.32481658495821,C,B,116.94528676018862,54.91931834532241,1
65+,E,-133.20576090344142,B,E,-67.15874652986258,61.36731449538681,1
65+,B,-31.002277386663618,D,D,131.06450770830295,17.498460939882143,1
36-50,C,-26.00158636679346,C,A,122.71567524682834,-21.363415684169798,0
26-35,C,-107.71745335390204,E,D,159.46145899466217,11.228478626578589,0
18-25,E,158.43598192393557,C,B,22.96802074170241,-114.68307253277983,0
36-50,B,-7.418679759365718,A,A,-82.44610651004051,123.12780078074181,0
51-65,C,-46.91162268194414,E,C,36.89581326592022,-173.37337519444714,0
65+,E,55.9933359402628,C,D,22.99701637808992,22.73299249420349,1
51-65,B,-48.65295912240433,D,A,-55.532846986803285,13.229158937882465,0
36-50,E,-147.08230568916332,B,D,-73.97937937358348,69.16934376411128,0
51-65,C,-78.67130200329277,D,E,-29.762615011858102,95.32685906511905,0
65+,D,307.028910946253,B,C,56.45618896717144,-95.16603745454495,0
65+,B,-101.82064882438873,E,B,-39.3177376640316,197.41244494209792,1
65+,D,14.26461534354235,E,D,8.456803994640403,82.48280228389439,1
36-50,A,54.77254508983599,E,E,-26.584449755994072,-29.268831677808084,1
36-50,E,-108.72409748839848,E,D,-6.750954033544536,-75.44406423305347,0
65+,C,-111.56171356020941,B,C,-89.54790015853902,-35.38423940343895,0
26-35,A,109.88783336556097,B,B,-43.71361013978385,-6.575560962618708,0
65+,D,70.77377911769152,D,C,46.01291522065776,167.046483696233,1
18-25,C,114.04340826628021,B,E,11.530368531136032,119.72530889073904,0
51-65,C,-78.20010161830011,C,E,0.36525708164357573,-72.67995673315791,1
51-65,E,-117.64193858390837,D,C,-86.37806887261071,-38.98347851645268,1
51-65,C,158.84644794714706,D,C,-110.34505268995056,9.241978168603191,1
26-35,A,-55.73260000461163,B,B,16.001726952507337,41.51934197962096,1
51-65,E,182.56599136848575,A,C,-20.991285257999035,48.32841570465761,0
18-25,D,30.113472102168437,E,D,143.30835730873804,115.79714984019498,0
36-50,C,-24.075545782274016,B,D,-4.419385488930791,55.980759815626705,1
36-50,C,34.92240749982818,B,B,-12.440892631476586,-53.34635351927187,0
51-65,C,-11.521510812879288,B,C,-61.046404426944555,-2.704817284620906,1
26-35,B,8.850193405994746,A,C,-50.08498534098075,-37.75375130406859,0
65+,C,-19.687787877324435,A,D,244.45148302775982,-223.76266009516658,0
26-35,D,-179.50623209146255,A,D,-9.55651062021011,-49.3661748116469,0
18-25,B,-65.3317906510834,E,E,27.67385744726381,-0.7764906784096781,1
51-65,B,31.497033603449548,D,A,-36.6837859797665,-164.52616489666735,0
18-25,C,18.961797301031737,D,E,52.65748317169703,51.403606871993425,1
18-25,A,184.60375843776552,E,E,246.96358877908312,-80.05202271904967,1
18-25,A,117.42860343052944,A,B,14.822426006532336,197.88675807703635,0
18-25,B,203.33200341888534,B,A,-53.432583232141916,-36.16036615397368,0
51-65,C,31.282387346774637,A,A,-7.609081131702099,-30.347189483241632,0
51-65,C,95.32428192080769,D,E,71.85125203090605,75.51843692224762,0
36-50,E,34.17646998630388,B,C,-12.335702232823753,144.3635922202415,0
65+,D,219.09198432014233,A,B,19.173445026675044,-15.815812308126768,1
65+,C,-147.24456095481418,B,C,33.83253271415517,-100.25369228253813,1
51-65,B,24.802015725919794,A,C,54.97186073263413,133.48596023284264,1
65+,A,-2.8563896237615,A,C,-15.740596150966185,-101.20622430848023,0
36-50,C,17.367000826758918,D,E,-128.41128078036226,120.39149351045342,1
65+,D,37.9569067028805,E,E,-40.14432038621626,-16.80800963492228,1
51-65,B,36.36712267684204,B,C,-127.43318454973395,-34.42694487922652,0
65+,D,57.129226639274265,A,A,67.21512936547906,50.0973832853776,0
51-65,C,-29.56957720086118,E,E,-75.05227923215438,-97.01236644785897,1
65+,E,22.286136099962256,E,C,29.92290121404238,-109.91194328908324,1
51-65,D,8.08567403129276,E,C,58.16485709757111,-186.39548731355592,0
26-35,A,-51.44124228361907,A,E,-78.53532783108315,-40.564186586305325,0
51-65,A,170.30414182636738,B,C,-218.93543037265434,-25.097536598595134,1
26-35,B,-92.20632955400052,C,D,-30.51326979523936,14.073391699083327,1
51-65,E,-24.45207421597152,C,D,186.53159380919033,-38.1711743259869,0
65+,A,122.53907834992151,D,E,81.92252405221356,-9.05441105604087,1
36-50,E,57.02947183047704,C,B,21.193717115160748,85.2774214966167,1
18-25,E,133.38057560111852,E,A,-20.7994498169394,32.629500738759546,1
65+,A,-73.32128912592944,A,B,144.89379098624596,-96.89291383508282,1
51-65,E,-36.770120079502675,E,D,-71.65756551682166,-6.5251750268282755,1
36-50,E,-205.84019907890968,C,A,104.32404740742341,-122.12256077946766,1
51-65,B,125.26932703428935,E,D,-34.684203024866136,27.23775073248055,1
51-65,D,48.21670962912436,D,B,-22.575474063332376,-112.18778576316095,0
36-50,B,196.29681274191728,D,A,-32.80969041926537,86.40673811585395,1
26-35,A,-136.71777135169276,A,D,0.46720882893465177,-22.651105512310753,1
26-35,E,118.00475312645786,E,A,-28.293236355862163,-49.86764600921507,1
65+,B,41.825880151621966,C,B,133.1978672018651,-121.56276264672834,0
36-50,B,-8.267513868175483,E,C,194.2304799858648,-63.96178442435503,0
51-65,E,-43.78993195312932,E,A,-54.36091362009579,-80.46025914852753,1
65+,C,-141.07530373086135,A,C,12.347745330228879,103.89057787089386,1
18-25,B,8.483035642791133,D,A,-73.96991232842825,-63.96404550022623,1
26-35,E,-50.04096737531979,D,E,158.05654239509127,-123.44360656244551,1
26-35,D,-122.96156094299148,A,B,206.6535595146202,-94.68782416982411,1
51-65,D,-57.38038153567554,E,E,70.89749017570173,6.388221062835682,1
65+,C,-22.490604494454402,E,B,192.0374104921807,73.42979298035436,0
51-65,C,-5.664189588369234,A,D,8.40708789560243,-66.46680156722758,0
36-50,A,16.67140581819442,D,B,160.55583048598956,-172.03547348252837,1
36-50,B,-107.57106395445672,D,C,-177.38681093249374,-19.405583811331834,0
51-65,D,-78.75832757903419,D,A,-137.58185591536997,150.62461460229554,1
65+,E,-35.20592363491355,A,E,-154.46458013909736,36.69126329266312,1
51-65,E,22.423711085088264,C,C,-132.8338845321844,25.70901984414002,0
18-25,D,134.83514307873673,D,B,-112.43599539093272,-13.62287710185175,0
51-65,D,-125.95600845551891,E,E,102.31366312028078,118.55624190656677,1
26-35,C,-46.82560786825424,B,A,96.58604479825146,197.1349549992505,0
26-35,C,-183.48787599327088,D,D,145.80194608144026,-113.20640685394297,0
18-25,A,-75.05849710187552,E,E,-35.77551446787107,-171.8900374426555,0
18-25,D,103.9153651493917,D,B,-45.836478409397,-15.991366760414142,0
18-25,A,118.20929697539115,D,B,132.70079220099765,-111.48154172137556,0
26-35,D,-146.2950960749114,B,D,-19.0611805971092,60.9642051731772,1
18-25,B,166.14453616583148,C,B,58.56597870923393,-24.488890454833715,0
65+,A,-138.94015662972592,B,A,-32.478086082246975,170.1482041140738,1
36-50,B,10.833625938963491,A,C,-11.681333396421046,-31.507745746262955,1
51-65,E,29.37913433552814,A,B,79.72966521551447,69.3435424009613,1
26-35,B,9.282575492531626,C,B,206.00690346217885,-47.358607055170474,1
51-65,B,164.8873783063411,A,A,1.5921681311209226,-20.646854822478602,1
51-65,E,-59.77256015167748,B,D,-109.7892678141845,124.32396179569135,1
51-65,C,89.67023445548688,A,D,51.64123781954045,-234.76628984072337,1
36-50,B,-86.25643757030888,B,B,-248.20344129818642,13.875773509424109,1
51-65,A,-28.843843983132345,E,B,28.465797004742306,78.50536524763294,1
18-25,E,-12.133585497477053,D,D,-55.47226904085658,-167.68590426405837,1
36-50,A,-163.80767634930646,B,B,60.08466335278649,-21.08001561365123,0
18-25,E,-188.61673334991067,E,C,-74.98731670256518,-51.99247339284061,0
26-35,D,107.92278946964619,E,E,74.84245414603741,-74.57773855415319,1
18-25,E,-106.19438909559975,B,D,-140.45100667783223,-17.30429977432768,0
65+,E,-173.9393652920489,D,E,-3.8966645848523505,253.04539966251878,1
18-25,D,128.14358780418777,E,A,-123.69389004681206,-7.466301911175529,1
51-65,D,-33.57230629065653,A,B,121.23740873417572,52.0548397530336,0
26-35,E,-68.6486178665816,D,B,130.90060072831338,213.58232031856846,1
18-25,D,-23.923390134985002,C,C,-108.61932226704552,-77.48253164386955,0
18-25,E,-83.20651029592325,E,B,111.08596288166576,8.863522217701526,0
18-25,B,-109.55995982226435,E,B,-0.5017176207393034,-23.207277955445875,0
18-25,C,84.23910772982288,A,B,-58.15709712119135,-46.85582773378849,1
18-25,D,50.31854058175169,B,B,145.00135902048677,65.51689092506572,0
65+,A,-101.67357812977032,A,A,-89.13934629130212,130.0348763396464,1
18-25,A,7.641812211848978,A,D,-25.61791173194179,32.634134414265986,1
65+,E,-27.066287729518113,B,A,183.60590561918275,129.7225577768484,1
26-35,D,-55.5358761127952,A,A,-23.62462166046859,59.74513791570758,1
65+,C,-85.30455545671278,D,E,70.58040822710052,178.48792434227255,0
26-35,B,31.222573415317985,A,B,91.80007394645332,138.5684434837247,0
26-35,C,-9.78277760293011,A,A,-114.22253200315635,49.25884933889913,1
65+,D,60.16683166257193,E,D,36.27810073425297,-101.29317329427505,1
65+,A,-68.59062023977327,D,B,18.277982507365987,164.09198772524908,1
65+,B,41.92128420336848,B,E,-66.96327482140015,15.539655479844876,0
51-65,E,163.899225224399,D,B,32.692942388661805,175.92250830319762,0
36-50,E,-17.816019436678733,A,C,-163.98532158468126,63.78588323271885,0
18-25,D,-61.787420286368686,A,D,7.466266404100495,-10.676303254654627,0
18-25,D,-215.70057594449875,D,B,3.3496076122614618,-79.95977331389147,1
26-35,B,108.33886273830117,B,D,-126.44132944422799,156.4878682682778,0
65+,C,91.74483828385645,E,D,-10.207771585966212,173.7866395667374,1
65+,B,-18.040594736985156,E,A,108.68106112864521,-126.34524977602304,0
51-65,A,-58.392412744821634,C,C,14.652522421366559,29.957916408711526,1
65+,D,30.484401088330156,D,B,0.1704102623239378,132.6084537896958,0
65+,D,-109.2849975727411,E,D,17.49258508607189,121.0447187587947,1
18-25,B,58.09099493548637,C,E,-61.137997796877976,-58.29439261072075,0
51-65,E,172.5825994130928,C,B,56.4670451045124,-37.41764867704413,1
51-65,B,44.09734189373587,B,E,-123.506779327119,-81.77578411103987,0
18-25,C,-66.7986881194847,A,C,209.4411991240347,222.1338774704388,0
18-25,C,-175.22982945254236,B,C,76.35679349617628,-121.19690107881867,1
36-50,B,153.25824896658946,C,C,-101.67959811453446,-46.11104835131737,0
36-50,C,-155.88507029151972,B,C,5.883724563149198,-101.63623399626205,1
65+,E,-107.23946255420569,E,D,15.98325076994979,9.176412213519253,1
51-65,B,-17.397512668217395,B,B,87.04636961021703,73.04711975100592,1
51-65,B,-54.22250438858464,B,E,33.50766068187044,-4.396641637080023,1
65+,C,-13.382215644828477,D,A,-44.57942472876554,74.9516692620147,1
51-65,A,80.31193861826056,D,E,-40.962686908108864,101.82601767599715,1
26-35,D,-141.2468263711646,A,E,-37.98580861852866,10.185982894630026,1
18-25,D,13.996399557278924,B,D,75.29912194353179,14.262378499788412,1
36-50,E,90.1655435250357,E,C,9.505694278846637,1.9391131297829112,1
36-50,D,-17.88646067304689,D,B,-90.28120951347266,9.953681276413958,0
51-65,E,41.91166355568257,D,C,16.155237904595314,-39.85362717096106,1
51-65,C,108.47666573033202,B,D,-52.28714586512283,-32.21797821009672,0
36-50,C,7.330392838615417,B,B,-15.284992043049286,49.16786396167323,1
18-25,E,52.27801792247464,D,C,18.424942355285605,-38.72129485561109,1
26-35,E,-108.87999804650757,A,A,-17.484813552422487,-18.19831771655074,0
36-50,E,-42.17825493835469,C,C,11.74343055779721,-248.38804921655625,1
26-35,C,70.70757499444528,C,A,-68.30520159305327,-53.914504784284254,0
36-50,B,-113.70556153384337,D,A,56.472602436017226,-37.24116896598246,0
36-50,E,160.78499612812652,D,C,-46.586854009611756,84.27001397554844,0
65+,A,-18.108551611298644,E,A,-12.64466557979585,8.609389716145682,0
65+,C,188.9730045897218,E,A,7.643065918457176,39.24135441671111,1
51-65,A,-42.236158161380274,B,B,-5.430326434972392,42.87297282193496,1
51-65,D,9.22396653084322,D,A,85.76099428136428,22.976515568686814,1
36-50,C,32.12851173662918,D,E,-7.361407322415039,83.7965078250227,0
51-65,E,-6.038914533727477,A,B,20.787006413017686,-28.429022554417372,1
51-65,A,10.122150270656515,E,D,-158.02669291255245,32.64733033971275,1
51-65,D,10.416692967808133,E,B,-90.81763625184442,-57.884821022786085,1
65+,D,-86.57290574400147,B,A,-175.67757624278818,64.25357071274918,1
36-50,B,-121.25011713679656,B,C,-64.45303111201206,40.036438171224745,0
18-25,A,-80.33542778944641,D,A,66.53969165558753,-175.240330637976,0
18-25,C,-6.625958965030798,B,B,-89.81451022535057,-40.565519728383606,0
36-50,D,-95.6369999849942,C,B,-65.63846670053015,-27.405613318258844,1
65+,E,-130.65023246455024,A,D,-71.0717549445664,-10.639760695732182,1
65+,E,-108.49218872741339,D,E,-116.4950744479758,-16.2986519618663,1
65+,B,66.65164596872535,D,C,90.54890377322663,-11.209930211969601,0
36-50,B,178.06187918753548,E,E,22.99133908070261,27.639868686238838,1
65+,E,-208.13147453554106,B,D,7.563509559877852,29.620341815134005,0
18-25,D,-136.5123619004792,C,C,103.8142634795504,-136.765633710653,0
65+,A,-10.911121948443725,D,B,128.736901647582,34.574245323488626,0
65+,E,107.02838807374869,B,A,7.968408239605503,98.03648738208148,0
51-65,E,-87.26572439485307,B,A,6.78115571442434,-19.972364720956524,0
36-50,D,54.05978789231497,A,A,85.92165520259744,99.47235000641919,0
36-50,A,1.080325924247719,C,D,-48.94577279454572,-24.585276187197607,1
18-25,B,114.17494429520482,E,B,-27.2061009435842,191.35547574538325,1
36-50,D,25.508404326631588,E,E,51.227695686490605,110.79899505124673,0
18-25,E,36.12640126244517,D,E,77.7080938145387,194.48669438994733,0
36-50,A,131.41084587435475,C,D,18.983016996899142,87.713643990639,1
65+,A,120.97819738030633,C,A,145.5236143249401,-15.810630751783583,0
36-50,A,3.9016345930154337,E,D,-98.01450542374923,-18.242472278143403,1
18-25,A,8.43031652432166,B,D,0.7585279221640168,-88.76952875959022,0
65+,D,-62.37397895264186,C,B,72.23680630298436,-21.102647177840677,0
36-50,D,132.94130785779151,D,B,-47.19151846438848,56.191755246353324,1
36-50,D,27.7416262790944,B,E,23.864364323523635,43.126919356523544,0
65+,C,-26.242700333276904,E,C,-82.6596451827221,-178.17255422139445,1
65+,B,148.7225318482394,C,C,-106.22084001777752,-50.02867647321641,0
51-65,D,-54.693633681502995,E,A,-138.87659804882622,23.205327125809923,0
51-65,B,-153.0250269591159,A,B,-104.07697579828685,38.18192743922542,0
18-25,B,129.48167414639346,E,D,-29.25895166559976,-141.19784743880749,1
26-35,B,-6.877892602410335,E,A,22.51234804803543,-250.26174505549065,1
26-35,D,-51.42948180953236,A,E,-78.18903546761092,90.5794812048516,0
51-65,A,184.3590946908949,A,C,26.171212009735196,-93.5433433273134,1
65+,A,120.60316836301566,B,C,30.37239461925501,36.95607271289481,0
36-50,D,59.04465512200757,E,B,40.91511506227093,65.1177875438047,0
36-50,A,9.772142103972605,A,D,62.63986761928787,-114.55342897988731,0
36-50,B,-57.01936884792707,D,C,216.890060603257,-176.31181974097018,0
18-25,B,15.86212882545418,C,E,-106.36966330473373,-72.59575960738798,0
36-50,D,76.20372956556226,B,C,114.85597741568228,160.13640426687633,0
36-50,B,41.89704377619768,B,A,-56.794443347360854,220.31016687095808,0
26-35,A,109.25246566695476,E,D,78.29245772980832,-90.21047981617791,1
51-65,D,-198.16962309586134,E,D,92.26985554436459,-100.01430577029562,1
51-65,D,84.0762961087556,E,D,-183.764227989622,-141.9464746514824,1
26-35,C,112.59726109066173,D,B,109.00191975031184,87.23071912667292,1
18-25,D,-58.317843646063025,A,A,-18.45043455964759,-137.48763294120076,1
26-35,A,-121.65898369757294,C,A,-43.54494652137091,-18.18207743723152,1
51-65,C,38.48102260121379,A,B,-94.07023966365284,144.56007931161025,0
18-25,B,13.223784013092615,E,E,-32.31852963390974,-187.08110543425994,1
18-25,B,18.37178956208966,B,E,131.37861728537507,-107.28223167804278,1
18-25,E,154.41257620364576,C,D,-86.94391628379374,98.88922718032866,0
18-25,C,45.41176527539862,E,B,-17.340192898298596,96.53243486420587,1
36-50,A,-197.49915166879973,E,A,-20.357823197877288,-23.968549918228728,1
51-65,B,45.26056984255292,B,B,15.944886896033521,-47.60538585772318,0
36-50,B,-15.960556023864811,C,C,232.63730972622903,26.56739508041755,0
51-65,B,-59.03014682688149,E,C,-80.61521770133875,144.87700616040036,1
51-65,E,22.870712774350004,B,C,74.32787133685508,125.23389736539508,1
65+,D,67.2696564970402,A,A,-249.61320923391432,101.5342443653959,1
18-25,B,173.9894322095536,B,D,24.926745048248986,87.02784893432128,1
65+,B,150.77588160485814,D,C,119.5712368984759,48.586234432115184,1
36-50,D,76.8533294834014,B,B,155.40877558505272,-49.75614659026265,0
65+,E,-4.0446861492069885,C,E,116.02902141808183,75.89985384914092,0
51-65,C,25.336970319192986,E,D,222.37497054467323,-40.487421526317924,1
65+,C,-108.30136432548379,C,D,58.93727337377705,-86.05122562575673,0
18-25,D,6.411239344329593,C,D,189.76389558925956,-75.80176291855038,0
65+,B,-110.65819131462847,D,C,49.99399554235272,-89.45704676978681,0
51-65,C,32.28980479939829,E,E,167.73183967526654,179.88502573860856,0
26-35,E,-90.78335759728151,C,B,-10.7220217182432,105.73575589006239,0
36-50,B,-83.16025455060236,A,A,-149.8597939944068,124.8826390613387,0
51-65,E,81.40490492677557,C,B,-19.708400508863694,38.62827531833356,0
18-25,C,26.473640464263514,D,A,62.399973591691705,154.77355319262165,0
26-35,E,36.779219671854406,C,A,39.27865395629965,-71.123457661943,1
65+,D,-37.22562377951083,D,D,-27.002046468254616,-126.54774024183536,1
26-35,E,-135.28332912239648,B,E,-35.12425667999708,266.0727705838644,1
65+,B,40.561837929943394,C,A,-9.411859874993365,-162.73083523829598,1
65+,C,87.7289587511104,B,D,-24.924013861394002,-211.22454929262142,1
26-35,B,5.200588929822628,D,B,23.26012630621839,104.28304730822732,1
18-25,A,10.124143095430295,C,E,89.66230622877809,93.18163061203178,1
65+,E,-72.38940672606992,C,A,59.84856581531459,222.88659235714192,1
51-65,A,98.46457373209742,C,A,74.29248274735993,-113.91626023056807,1
18-25,D,82.15897166800553,C,C,17.88941769216838,48.29778444403558,0
18-25,E,-16.304025490572254,B,B,229.95701774849002,-72.79316030233329,1
36-50,C,-40.221122960202,E,B,48.86097692814296,241.56415605847914,0
65+,C,-16.238169759863442,B,E,-3.2355181686507333,-90.2995463547875,1
51-65,E,72.19194121055506,C,B,-194.88101556177725,164.70845707987897,0
26-35,B,-83.73112508471065,A,C,146.31913025393348,112.08784543112004,0
18-25,B,-23.988721745916447,A,D,-56.30099770368398,88.84551261203364,1
51-65,B,53.44848161265834,D,A,-195.63548191945358,-44.98592479697504,1
65+,B,-97.10926512691607,D,E,66.832754790131,207.20085827388766,1
36-50,E,-40.95650543083555,C,A,-129.4841285702977,85.45290346466057,0
51-65,A,-155.10870444710886,D,D,-96.59912285232569,53.070617523941266,0
65+,E,142.87890313169953,A,A,73.00950600721991,100.14644948396916,0
36-50,C,-229.63854548183974,E,D,28.990982272939515,-94.59087640327611,1
65+,C,-139.74062448997705,A,B,5.353510827751972,21.752242393035466,0
51-65,C,-142.08763834986215,E,D,61.14880481793303,-148.43342365511282,0
26-35,C,-67.28104820621395,C,A,32.624823127198,237.8170133741778,1
51-65,C,124.39415101185043,C,C,116.27737310836154,-85.21215578616457,1
51-65,C,-67.65849012396131,E,D,6.446435484700143,-22.76261851592012,1
36-50,A,140.16388810903698,E,E,-157.6887681607934,-214.6982173008477,0
26-35,D,71.6709399337359,B,B,-103.5876286039817,-210.2508840239256,0
65+,E,32.143658796286154,C,B,-177.16921079001668,54.39712447950307,0
36-50,E,66.04575573206802,A,B,-108.86963837703017,-131.14312407887206,1
18-25,E,13.1032744559579,B,E,-68.00461995603935,-19.108839993059593,0
51-65,B,96.68521041818737,E,E,12.485087096570794,102.35806207356065,0
26-35,D,-9.8269020070134,B,A,-242.17283377890476,43.05499448100974,0
51-65,D,122.37718009490679,C,C,-49.05008676243123,-23.85251688021503,0
36-50,B,29.855429013178604,B,E,-21.996195090272572,73.28625543995616,0
65+,A,72.69465227980166,A,D,3.502392799245445,-66.76407806646723,0
36-50,A,45.61892097214976,E,C,141.7665264718612,-153.86169460502586,0
26-35,A,-119.27083285940792,E,D,42.81754382001246,-52.45396834650107,0
65+,C,-72.33038785626721,A,D,43.83494348285853,-66.74238600161429,1
26-35,E,0.5110540377726953,D,C,147.34882423997794,-0.31758009921736097,0
51-65,B,16.806195355489837,C,E,34.48428469680837,18.011820242935524,0
51-65,D,-194.57756476554692,A,A,-103.72247914440396,-40.76153479080629,0
18-25,C,-162.3357582437799,E,B,100.39701552561641,-25.490623154969256,1
26-35,C,47.4077881865832,D,A,-126.08685263283989,-34.55224239274377,1
51-65,C,75.13844170632515,C,E,69.41546190802936,94.19756040403628,0
51-65,C,116.7293674942192,C,C,77.43231905849466,28.027866799866718,0
36-50,A,-34.19132467011267,C,B,62.654943741464045,-30.137799111572843,0
18-25,D,164.73622711709564,E,B,-20.80021534598398,-150.70336515720987,1
51-65,D,-10.618140314931521,D,B,101.77877676647317,-1.2293632446373755,0
18-25,E,-26.430574495424548,B,A,261.61996558084,-162.30248178451924,1
36-50,D,-87.43588948031032,B,C,-68.28751003674827,-73.76573496896388,1
26-35,C,9.285788678800847,D,E,112.58421816847013,-132.13020007109034,1
36-50,C,92.46335111359053,B,C,71.19271845381262,54.50720088120955,0
51-65,C,137.54329705122373,E,E,-92.01775098566706,-62.347721576026814,1
36-50,E,-170.8526713157592,C,B,67.38314748674102,131.98597177543715,1
65+,B,184.23148644945104,A,A,-50.37996787224765,-26.499456202133796,0
18-25,A,18.191755976409887,C,C,-88.50204682070529,97.71184673136771,0
51-65,A,37.13184924208038,A,E,-14.12193906413204,-119.36850452872092,1
51-65,C,-52.53030746309732,E,B,60.033325302588615,38.65286586907512,1
26-35,C,-84.43151398913477,B,A,32.96154185572583,-59.62885421228038,1
36-50,B,59.39186298546707,D,B,-66.34542113129825,-180.97578913967783,0
18-25,E,-117.0230447815133,E,E,-88.7578389872092,-67.90719678368063,0
26-35,D,-141.82381397129478,A,C,109.70380902064296,-106.13583854065214,0
36-50,E,-67.2809150713607,B,B,36.21769897058855,-7.218181753183192,0
36-50,D,-146.61715767104653,E,B,33.17510457991521,-30.574372130922576,0
51-65,D,2.692441854973669,C,D,65.2350516100241,103.89638002243427,0
36-50,D,-53.79527311576802,B,C,-51.3940587123612,71.63480227241763,1
51-65,A,-157.88607273603995,D,D,-10.627289382803692,74.93788854009208,1
26-35,E,-124.18117422915273,A,E,-73.02514005329249,2.322716272758458,1
36-50,C,61.28716910156528,C,B,-101.72788375878,8.985150839588712,0
18-25,B,52.6963356544099,A,B,-10.90789638016928,53.61764186874803,0
36-50,B,-12.559292612601217,A,A,-26.779051855396236,-67.70918855744287,0
26-35,E,60.605823592346376,B,A,29.952490837214086,1.9981052278651077,0
51-65,E,-19.71984572749512,B,A,11.667218340257236,13.735333651581339,0
36-50,D,-86.85869337055814,A,E,-85.07693510991571,67.1297386230563,0
26-35,E,-209.54084797544854,E,C,19.249308961562548,-108.50360110796964,0
36-50,D,-175.83133037064817,C,E,62.3547322494658,53.04270078449807,0
51-65,E,-12.791384647710164,A,A,-137.41757677595734,-56.09049766018393,0
65+,E,26.047802997723167,A,C,-124.93567445283065,-181.46673651220163,1
36-50,B,-180.12241574452253,E,A,22.320605170902162,-58.8400732279524,0
65+,D,106.37248680059155,A,B,112.2947233132519,185.51974253145406,0
26-35,B,-22.48533485411624,E,D,39.52526985651822,-157.66917966526265,1
51-65,E,-224.01112555540288,C,C,116.79193588820557,-97.38684713923126,1
65+,A,-165.88869272122258,D,E,38.42569878859725,-61.54841662405682,0
26-35,E,-202.9844631082348,B,A,40.765573402576415,-41.49222830909125,1
36-50,A,181.98586614836654,B,E,107.88566832844215,110.77129962286504,0
26-35,B,53.58578198024511,E,D,97.50696306518662,56.64769361318884,1
51-65,A,-22.316506019929744,D,C,27.109172744916293,77.22982522784967,0
26-35,A,79.53407184385132,E,C,4.290347464636609,27.49224837382297,0
36-50,E,45.21947598533085,A,B,-119.03398057474261,-36.568603267918895,1
36-50,D,-47.65317344592821,A,D,-102.52608931646789,65.54402482933497,0
