Nationality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
Other,B,B,B,A,D,-11.678650634338513,E,-108.91280325304298,132.24150602570418,A,134.87193869533536,-75.34839588037818,283.0860620948066,-87.16261878868148,B,D,-107.70139897452866,B,E,1
Brazil,A,B,D,D,A,-79.64028925030327,A,-123.33215825820629,54.120052375481634,B,-287.04127503602854,-27.883184563151453,-114.57103621843032,84.88496393128196,A,A,-81.2464821693974,D,B,1
Germany,A,D,C,B,A,112.21722930525179,D,110.71824327543389,154.15928479367054,C,71.01803975106235,38.60474601314821,-177.96106910188576,-20.4785861257545,A,E,115.212547595773,C,D,1
Germany,C,D,C,D,D,102.36395263000004,E,153.99344296544263,-88.23815932409576,A,99.09413452355838,-1.687467263127156,39.0417605365814,13.264205870835493,A,C,-260.92532728602765,D,B,0
US,E,A,E,A,E,-15.687821572213076,E,146.69917272855238,-167.26104097383362,B,71.83731237890751,-153.34512885682224,126.25619753917574,-38.57794446143444,D,D,-175.23854538130865,E,D,1
UK,B,E,A,A,A,-171.192736347826,E,30.768903198276497,-27.747812695723304,C,-0.22798037369099025,134.6385929913334,55.76205906802304,230.20778541416135,B,C,232.58101931553182,B,C,0
UK,E,D,C,C,B,-5.905593318176307,E,237.9914040627296,30.24954881172539,C,-137.26684901815838,1.57243413384854,6.845391882936229,132.76838225759514,C,A,-38.88845907447995,E,A,0
Germany,D,B,D,C,B,-67.33206172628913,B,27.03511547171209,56.076647614299915,E,75.71849708233795,-35.309120390199986,73.76631144940146,-13.942876670329419,B,A,-128.82834972806043,B,C,1
India,A,E,D,B,E,146.85928072932998,A,212.8841828029846,70.4224396780628,A,38.73272194995326,-43.4719846936601,113.1779749290713,-162.34969370149284,E,D,-6.331780238633948,B,D,1
China,C,B,B,D,D,-103.43226620589184,D,4.620158723800527,-34.786970313952324,D,212.87516612392588,-13.462306513700796,-85.03182402752711,106.50391650381799,C,E,-5.753503169112354,E,B,0
Other,C,E,B,D,D,111.19502144130146,C,2.2418247380705574,76.12207890490306,A,38.47559385383959,57.76875319999119,1.105111237214221,124.79324914563732,C,A,-32.66632735777628,B,A,0
UK,D,D,C,A,D,-46.530439339180845,D,77.3760497938629,-128.58216140953988,C,35.45198359714903,-71.5362545731628,89.63696036938185,-18.575105534193344,E,D,16.738965839737126,E,D,1
US,C,D,A,E,B,60.668062038712165,D,106.55091690154714,204.01609078840002,A,-29.934596881586767,95.12507534325276,6.12021885400878,-388.05859462128444,D,B,-63.141966907408566,A,D,1
US,C,C,C,D,D,7.357398195908557,A,204.99426733290483,102.37787590550842,A,61.29669669511342,92.07793644091015,191.8640500364745,-62.57923367089702,D,A,-147.1055253656179,D,D,0
Brazil,E,D,C,A,D,17.667022353408207,E,125.97071223269836,21.99391322859516,B,-149.34861225571413,-129.32831341409621,60.01378539694837,-95.4340945623562,D,A,58.28466801601616,D,E,0
India,A,E,C,E,C,-139.3978763170954,E,10.204647889826722,-59.710203989069264,A,67.63790406609243,-34.426674290719426,149.8863040538292,0.13751594187532773,C,E,41.788689706789945,D,A,0
Other,E,A,E,C,B,9.29829882091737,E,-52.24164412875653,-97.55867621608809,C,-33.415750607892065,-9.012858352654991,-34.37540291382174,25.20209968988658,C,D,-252.17386243872318,B,B,1
Brazil,A,B,B,B,C,-133.3906924467729,A,-135.76480522693174,-124.32098979438587,E,-106.05706924771663,-33.4577898269248,-30.22543599229798,157.29731373222216,A,A,-36.53141533946124,A,A,0
Brazil,E,C,D,A,A,82.74035531365766,C,35.60399925741337,165.4035802537394,B,64.73198186848062,45.87787335536719,23.776598779924928,28.969033434153356,B,B,-149.3439645705497,C,A,0
Mexico,E,B,A,D,E,-45.7538727569853,D,-10.06482344631375,-100.06409742164195,C,43.92915204441767,142.09368930497897,-221.57424073148152,-74.78553227355266,E,D,54.31301379990592,C,C,1
Germany,D,D,B,D,B,-127.52862972388237,B,103.15255726238759,76.0755557341735,B,12.36079059273468,-74.84083890289307,101.932998857517,107.11074572457053,D,C,5.141617323111709,D,B,0
India,C,A,B,D,E,-180.8094326488211,D,-63.52918436702745,56.350619599521046,C,28.26395513381722,22.580352980770492,-11.059701641226297,-108.86328598468688,E,B,-5.1676978856281295,B,E,0
Brazil,C,E,C,C,B,35.12307921497473,D,35.7658826658439,-60.87379420502508,C,-46.87772475471317,96.63460210131667,-4.523828538316726,12.983626991876621,A,C,-15.617384966834319,D,E,1
Mexico,C,C,E,A,D,-9.122197704535619,E,-88.06414676356484,162.4324927226546,C,-33.441165362597765,-80.38383615260399,-278.6568322022674,-0.8277662101553923,D,D,170.38913224533425,D,C,1
Brazil,D,B,A,B,B,-60.09656319884253,D,113.27543768716941,102.07930635454323,E,-5.12527223208855,46.21699461904567,108.94889076729567,34.1933921496766,A,D,-36.24947457828114,E,B,1
India,D,A,D,B,D,-45.53324909103557,A,-0.530596064425532,177.07671555746674,D,7.824647970430199,-63.17092529670053,133.9832097912947,127.71928419574508,C,C,113.85635934693374,E,A,1
India,A,E,A,E,A,-3.814321703875002,C,62.911409579589794,-103.60555959394505,E,-36.936369231786664,179.12774147157106,-37.64251038517485,-148.1430438973434,C,D,104.00837209863838,B,D,1
Other,B,E,D,C,E,75.65918809094948,C,137.08119515884957,-75.83811010820527,C,-149.87346630673483,-145.4912355812742,-2.8659398992565848,66.85382503426855,E,E,-56.67042235847124,D,C,1
Brazil,D,C,E,C,D,-26.410772966605673,E,-97.51607134157585,-84.07731269746009,E,108.2537074123332,-63.8165530807639,-30.60631125788567,39.96331877166657,D,A,180.17865698661322,A,D,0
UK,E,C,B,D,E,-101.03903572000175,C,-33.13758986959054,129.9749029693192,E,-33.73355284623673,173.43488327154398,-13.187350539917112,142.10553004446854,E,B,129.44167364928623,D,A,0
Other,C,A,A,D,D,-321.7480515603347,B,20.530841759475823,50.59808500751496,A,9.122812815435633,-6.753330157362826,-72.42298346161755,-32.130592923603515,A,B,-127.45171542684194,C,A,1
China,E,E,B,B,C,53.85919378699737,B,-31.97898379958699,-104.01193642254857,D,133.2219158283508,-41.63235760304674,48.64730963409215,9.635339186113221,B,A,-56.79983189358572,E,C,1
China,A,B,D,B,E,-54.431492608437146,B,42.412867075641316,-71.053266078635,A,178.72314633425793,-75.78074971609932,-82.57086784969042,-74.26403610553967,E,A,-42.06641133084476,C,C,0
India,B,C,B,E,D,103.69117958736396,E,-52.00831235374489,47.47499702668031,C,50.22235659899873,-65.21181127911142,-88.2265032060095,74.68811294100672,A,E,-12.606313543662484,D,E,1
India,D,D,A,C,E,-75.95177833457075,A,-18.654753739013927,150.51756873576497,B,19.59680890805199,-115.8917590314335,105.15464515338178,-105.04930719088988,B,E,-67.74542532650685,A,B,1
India,B,D,D,A,A,-135.32375305301952,C,185.1158621722646,234.43588491642896,B,-86.06992286801751,-129.2911782313664,-176.90878937037255,112.58919940500358,B,D,-23.118624160277992,B,A,1
China,B,E,E,C,B,-124.8127937098559,B,-102.3900558525785,21.19866739759903,B,-7.357703863810551,43.40719613939031,-91.79884641224253,19.463160933469467,C,B,56.5033430563396,A,D,0
China,C,C,D,A,C,95.01935454646049,D,-58.649497265286456,45.80579104187629,A,22.958531080057057,13.34352806075503,-78.66838313513384,95.61927836440009,A,E,77.96646127770444,B,C,0
Brazil,D,D,D,C,C,-164.3100594025173,E,-180.1886847614875,67.00994371776628,D,32.322400256085096,-117.75223236526867,-71.69590718588616,5.486819822142379,E,A,47.40722747056601,E,E,1
Other,A,C,D,A,B,276.15824907785293,D,-82.83961073726113,253.64768703292282,D,-59.542196181178994,-15.289586997084756,-19.368274220350475,-38.90530132988005,B,B,-87.48106543674122,C,A,0
UK,D,C,B,C,C,138.6791400230328,B,166.41360791364795,195.29873937898313,A,66.96937914148168,37.028357316301424,-124.55143461405255,-47.082546307899484,C,A,197.26850722613506,E,A,1
UK,E,A,D,E,A,83.63819406186282,D,180.44306813203156,10.620855345738288,D,28.278643052761126,-90.12436552755089,53.13946270177525,-217.2304294033963,E,B,-88.83616122422495,C,D,1
Other,D,A,C,D,E,158.24307219137143,A,-24.05623416048654,92.28998635348529,A,124.05598733085155,52.42964175400435,-30.246283862367214,-57.522304747288146,C,E,-150.75649470421914,E,D,0
Mexico,D,D,B,D,E,-248.00746117672614,C,-86.52237446273713,-31.90716792704612,C,-87.22086569255725,-75.06078889742815,-16.661379499661592,-83.56436741557134,E,E,-94.41811181913671,A,C,0
Germany,A,C,B,D,C,98.81804935916868,B,-5.732858485083528,69.38592856290178,B,98.60345225698573,129.13771884577372,69.20678857431864,-54.64607911031204,B,D,-49.87703238257789,C,D,1
China,A,A,B,B,A,-5.454122767112098,E,-26.93154025129546,22.085438364967263,D,39.03310970969148,127.31881795119202,-6.065771523170904,33.57814658823761,B,A,-20.194282073030305,C,E,0
Germany,A,E,C,C,B,-3.347288693878673,D,-135.8205174113337,189.6704309168051,E,91.54429798717459,82.90448562835925,-227.4209708492561,-26.61011551296778,E,D,-12.863848169218095,E,D,1
UK,C,B,E,E,D,68.4555326226578,E,-96.32508006026124,6.582930411147517,D,0.5495003996149236,-42.237369845025356,28.659860362346283,-116.34467400593074,A,B,-153.5440824947016,E,C,0
India,C,D,D,C,C,10.234553342479447,D,-51.44131914817627,57.334298456395075,A,20.752078723456556,186.38754234236896,-26.67445852564954,156.2168308624615,A,E,-57.9171187722528,E,B,0
Brazil,A,A,C,D,A,24.53669307086255,D,19.630294339501877,9.687818657064637,A,122.3832567875357,48.540799356141946,-120.19888475599943,-44.32419328013962,E,D,-286.38769100041173,E,E,0
Mexico,C,A,A,D,C,86.69077829590191,D,-193.4196080885479,-69.28952031279574,E,29.22926261530699,-14.025439172793055,-106.515400670481,31.865345815612656,D,D,170.74758477643877,A,E,0
Mexico,B,C,D,A,C,17.124477027152718,D,11.660538209913046,148.36736963627038,A,134.32427549464273,-0.24463650266676792,28.078428237590792,-120.9888034517808,A,D,17.339450110586085,B,A,0
US,D,B,C,D,D,-60.31439032849283,C,-20.803797062492386,-69.3166588949643,D,39.93995457856642,-79.19628524242,1.3457934776150648,-81.59051625057296,C,B,175.22162556566062,D,E,1
Brazil,E,E,A,C,B,-1.000063430747455,E,-128.65864813070982,6.421718906235145,B,-108.48035999096524,-94.62827161914194,48.76548498822388,-24.116674358604623,B,A,64.16983191371423,D,D,0
Other,C,A,D,E,C,3.0627069006063894,B,-244.9248274103931,-117.15023296408253,A,-76.09455044505255,241.17186160210898,72.5551794428886,137.49890631001338,E,B,-20.138372615746775,E,E,0
Germany,A,D,E,B,C,-78.74020978183874,A,13.530088715937502,50.62512338370691,D,24.829392197457466,-2.51255812650053,-117.11935705301966,-84.02585384915476,D,D,-163.70128480175282,D,D,0
China,D,B,B,A,E,-43.055370457789664,A,-31.27725744056284,185.93664234596653,A,-23.17588474999324,-18.791690199276953,-73.46455571024245,-157.61527495280887,C,A,-21.688142678576277,C,B,1
Mexico,E,B,E,C,C,-224.39363748875803,D,-14.648059292083698,-232.09145042236744,B,-146.85274375271266,50.469754626596995,-98.69148713011599,-41.29121609494358,D,B,-21.85385731312551,A,E,0
Germany,D,B,D,C,B,-69.33756781874291,D,31.328772606770084,21.916700638693715,E,248.56518119808837,-18.387735787038363,70.04491867290562,25.304903919912498,C,C,20.069483906169488,C,E,1
Germany,B,D,A,D,A,69.80401307677086,C,86.55467918445126,17.90231993741105,D,37.61065299961555,52.906933249737286,11.934444824984466,-10.153646066507143,B,A,74.15989026543508,D,B,1
China,B,E,B,A,E,3.8156855465084,C,-99.50049682669663,-195.86293032072317,D,-155.68356639226943,79.46655413198793,-100.5228257354465,112.4771868171963,B,D,-62.33630594451765,D,D,1
Mexico,A,E,E,D,A,-95.7885399578181,B,-137.25743550222407,-21.911143068480357,B,-78.87824380797878,-22.18493997604968,70.99202275909562,-132.58507855486343,E,D,-5.87343495719296,D,A,1
Other,C,A,B,C,D,122.47075173570434,A,5.782036534888885,-47.66020942043935,E,-184.16078482167833,-100.2129695562121,7.0591314161606675,-107.01068589648908,C,E,62.52717320472983,E,B,1
China,E,A,E,A,A,84.18537704347732,D,-30.719799551593407,54.66399429484369,A,-32.14545991634255,120.81342093452498,-217.07100619709405,-64.41264949673742,D,A,76.79490624153708,A,E,0
UK,D,E,B,E,D,-90.52820365300602,D,97.84400710398673,94.93199033707907,B,38.88958671747723,-32.734162960043705,-52.429945432931916,77.2221654991126,A,C,154.12368963202766,D,D,0
Mexico,D,A,C,B,A,-48.31480290000438,B,130.25958918042488,62.400434209888154,B,-68.333734565641,14.789582933777204,150.26836760054593,-47.86111089227358,B,D,-40.820372220876706,A,E,1
US,C,C,E,D,A,198.2326715463702,B,11.255723360662438,3.210012575354966,A,32.910533906098095,114.29038073112909,-81.69759489345238,71.75553004037539,B,E,-66.20577335415359,E,C,1
China,B,D,B,E,A,-80.10615746196888,C,154.93722778908142,-100.30788683564454,E,8.689978434007102,35.398301655083756,17.141010698912083,-26.587802728413763,A,D,147.41312243442545,E,D,0
Brazil,B,C,A,D,D,-152.544278927776,E,5.71191498746168,-198.28320745315062,B,-43.76063338401729,36.87731970635727,174.0997184642189,-114.22058288207701,E,A,43.0222488767469,A,A,1
Germany,E,C,B,E,A,13.796123260013852,E,102.95509290431025,-115.18466805448544,A,49.01159805246429,-149.47137121081283,-75.38757631248207,-120.08153213212904,B,C,8.20874427039687,B,E,0
Mexico,D,D,E,A,C,-143.7152615593614,B,29.68460051507522,-144.7154838124402,A,184.25937871331814,19.340492746551554,-49.96714755190396,111.49207195031836,A,A,134.8583041131072,B,C,1
UK,A,A,C,E,C,-20.197203490268727,E,-56.940388392110606,-13.265126096141802,B,23.130609991953946,-46.266634319683355,-9.128338034938341,110.66840390588052,A,E,-52.97432557550863,B,A,1
US,C,D,C,B,C,65.31986302932367,C,-72.40476701031906,-0.6166275080538275,C,2.368171902752382,-182.10935235538295,-112.04659734515663,53.14030954008611,B,B,11.758340980688835,E,E,0
UK,A,D,A,C,B,74.19977417042462,E,-260.03256822553544,-136.9236534679714,A,-185.24034491764377,85.98735455521108,-30.57672979653671,-39.859312918668174,A,D,119.46359991961629,C,B,1
China,B,A,D,C,E,-23.723544750444304,B,69.63819784393932,-59.7664957051225,B,-65.11417921109116,-61.53960116923518,1.5463670221650858,-126.92692121553306,D,A,74.04156226530941,D,C,1
Mexico,B,D,A,E,E,45.70688475774846,D,-66.37413101491434,71.20709798616261,A,43.51788041002713,-103.70820934853684,92.82868227269367,163.008475335986,B,A,-73.00841488983222,E,C,1
China,E,A,A,C,E,147.1111626390626,B,-91.63917085777241,-223.3758149117726,A,14.901381782863254,-102.3646125740888,13.447779235640489,53.68305552487802,B,C,296.5255939179251,E,C,1
Other,E,E,C,A,A,21.871478421687268,E,-252.9172030300223,31.93739869040111,D,-100.20837578671731,230.91795176891327,-82.9990253041578,-117.14804743404088,B,D,217.01435330211626,D,B,1
UK,E,A,C,A,B,46.128096175782865,A,-90.01693619707616,22.86039462531835,B,-83.94757246321082,191.97521501038256,-219.40292056564235,-90.15301654402653,A,E,-130.64130772925716,B,A,0
UK,D,D,B,A,D,39.59207945475824,C,299.27989315446376,-38.890108328193456,E,-73.09801807619759,54.164035149881464,-40.0001886602874,-70.78304272057315,E,D,-29.739889874257607,A,D,1
India,C,A,A,A,D,134.17262237874547,C,-24.733559523357986,73.94544901571854,B,112.33366230370738,60.72940347184483,-18.567809885456146,17.172699942690052,E,D,80.38386923788778,C,E,0
US,B,C,C,D,D,-69.24821846625683,A,24.29722554613311,-104.73769202891125,A,-205.54689824595349,6.903100751273119,21.556779846675894,77.66088049157237,D,D,80.56369652836437,E,E,1
US,E,C,C,D,D,139.12692265098116,B,114.22482394936428,63.31092992553806,E,-8.967417166636551,-106.07345514280601,-147.37080163030325,-170.635368757446,D,E,126.87575785704477,C,E,0
Other,D,A,E,E,E,35.85735276815858,E,15.794759939007145,81.01179170443623,C,-2.20191741387611,84.71690188980988,-30.804482916694177,17.51024119621068,A,B,-75.94577082548454,E,D,0
Mexico,E,C,E,D,E,-47.24731891107008,A,-210.3157215708504,-35.78342979256694,A,-132.08071568309083,45.27377239590783,67.2758567779441,-67.73723315158873,D,A,179.9836889041978,C,C,0
India,A,E,D,E,C,61.83964454299758,A,-50.51908866910792,-16.008025968368607,D,-87.06098172613,-39.22631649252872,5.8354440002637,61.90890981838481,B,E,-108.0146655293596,C,D,0
Mexico,C,E,C,A,E,-54.91680829669302,D,154.13774141564204,-14.913835277596377,C,-67.44764412216486,-42.60053231768665,-9.37931035818867,54.320513110349175,B,A,-1.457546521564028,A,E,1
UK,B,B,E,B,E,-49.83839313742606,C,-143.7760865784899,5.506940980965581,A,-35.66763384523547,-21.478559090349084,2.970842310598937,23.4022923859697,A,B,237.85322949604372,C,E,0
Brazil,D,C,E,B,E,151.96862153024472,E,-16.070949490806218,45.698821609894296,A,-49.513158290251084,-73.1654067065828,23.766394402407055,-27.439746227079343,B,E,11.167268445171848,D,A,0
China,D,C,E,E,E,-101.45045364332586,C,-62.93986912573673,-114.7633519990769,E,-134.81358422869076,-177.69700784539017,165.69872832289693,-48.51521662533322,B,A,-24.30689701317306,B,D,0
US,B,B,A,E,B,21.367778609315547,E,89.4871105144267,10.76635939933087,E,150.02698448262035,-75.79919023295496,121.37301874708484,-117.5585620183272,B,E,54.77733804044092,E,D,1
Brazil,D,B,C,A,D,59.814501600343384,B,-83.03358760805418,-7.068644525135433,E,52.669665077192484,-114.70549408384446,76.55219483408199,201.04667332213916,D,E,167.01282327714756,C,D,1
Brazil,A,A,D,A,C,-2.6009839218647084,D,7.547382707280574,69.63121378589375,B,-143.98302702438258,19.375403527821575,107.25276010461225,-191.19670831741945,C,E,-166.05095180986837,D,E,0
UK,B,A,D,B,B,-73.73473622830087,E,-13.125093714630449,-6.837837493156179,E,301.4848341102889,75.1981072458059,62.79784449814968,75.55713723057764,A,E,118.99110696688678,C,B,1
China,B,E,E,E,B,-121.86130309090395,A,112.40404001847222,-44.84593065954915,C,188.7819214981883,111.75658898780271,86.10490812639301,26.388330134777288,B,A,-6.883849605163493,B,E,0
UK,D,D,D,E,B,122.77502303960478,A,-192.81036193649385,58.09240747564084,C,50.508573997315374,170.8513178432045,-33.80035907991136,-71.91155553552646,E,B,88.28517290676146,D,E,0
Brazil,C,D,E,E,C,125.83353268911921,B,10.568716159300848,33.62764972544752,D,-141.06530414119484,-137.78848858897453,-27.37946257137019,-27.199464504171917,A,B,133.1012933541983,C,A,0
US,B,D,C,E,E,-17.23148953931009,A,114.24766512509652,-143.14286499893845,D,-13.655316016355904,74.58578700716984,85.02610446455597,-143.62819087304393,C,A,25.59412741747552,C,B,1
India,C,B,B,A,A,-41.6721490239348,D,-117.70750646387383,-176.41892558822917,B,16.461668718657975,-63.53477397557672,183.0458929673719,-24.907986602387787,A,B,-95.37672064767163,C,D,1
UK,E,E,E,D,E,-43.265097664407044,A,39.430861665764766,30.28740845670437,E,123.55359986812951,-254.6343114997959,-213.33109019614872,-166.8221334060501,E,B,125.27487441680907,E,A,0
China,C,E,D,C,D,70.70480436150136,E,-13.949812697651968,-302.34485987893527,C,-111.46229383157245,-129.02404339346262,-41.470319425853965,83.58924773900738,C,D,44.89625362768709,C,E,1
US,C,E,C,D,B,26.249183112011202,C,-42.89572479379565,35.36799028568009,D,-56.85856336335837,-28.343669476117395,-148.91912248869824,93.54230745797206,D,E,-9.220844587572609,A,B,0
Other,E,C,B,A,C,115.0738956560283,B,43.14327492758208,36.965400743122665,D,-0.6193591768749545,-195.4193808251591,-174.6557761292997,-89.11909947842295,C,D,86.69435469995574,C,A,1
China,E,D,D,A,D,107.69197666262966,C,117.39196381040531,-20.417220766682057,A,115.78945191273202,-25.20467664752335,111.87183610484581,-63.16979400214519,A,D,-12.470934038630817,C,B,1
UK,C,D,B,C,E,-105.917441919301,D,67.40345206400507,11.096771219216048,B,-88.73672807702833,-9.678380770977265,-14.506185384461649,-91.6706637321813,C,B,-107.37805016327951,B,D,0
UK,C,E,D,C,A,80.69849781077646,C,56.763226698410364,-86.04689062351429,A,-24.29203182453401,-121.39063497760598,-54.90810239032032,-32.19023674395518,D,B,-35.45513367063475,B,E,1
UK,C,A,C,D,E,193.05344801582402,C,-87.08593422473876,45.04722408632017,E,66.83065028943453,-225.4555201957666,19.878424437808366,90.60086783796496,A,C,148.02438553028634,E,C,1
India,A,E,B,D,C,19.586048802239404,E,42.31198093124003,161.1985671658262,E,138.81974286031445,-160.10174718551133,16.083463410929884,109.61805515468292,A,C,-137.21710346356093,C,A,0
India,D,C,D,D,B,65.1910386429973,C,121.32854518126601,-3.7306810569161812,E,137.76767869930953,70.04103748942192,-120.65686863089769,99.82721626984082,E,C,130.28706613717145,E,A,0
Brazil,C,A,B,B,A,-216.23720815655082,E,13.936277273639957,-96.70498011458103,C,-101.21629797087574,43.31357922344322,132.45626716962136,41.075506614642535,E,B,96.23521518851565,B,D,0
Other,D,B,B,D,E,-144.09657451194747,C,-94.36996652319472,-156.27792441250043,B,-75.8116288542904,-75.77050617131316,34.43183363009749,176.53012791103654,E,C,-18.88788986001498,B,C,0
India,D,D,B,E,E,69.20125668035753,C,-102.62990993750655,-39.84049685748066,B,-128.98237497049487,-149.4653265152355,-53.83559807001964,26.82987829241132,E,B,-68.1927949752512,E,E,0
Other,B,D,B,B,D,-17.847533671492364,D,-166.0283069039073,106.5792513050957,E,-11.684309828153266,-46.59846325349142,56.348568750744086,10.925910435063665,A,A,-141.7995503555876,D,C,0
UK,C,D,D,A,B,84.00570925708854,B,-79.21559837165184,67.97802173327007,A,-63.52027787744227,-10.747109115321791,20.693536939957276,12.965151536747921,C,B,69.9405020354393,B,A,0
Germany,D,E,A,E,A,-25.32566358270608,D,-67.1122199845995,106.34738496577579,D,133.69755400066776,-14.753077588778874,-9.779143867639672,18.21021258366119,D,C,-200.07228808433214,A,C,1
Mexico,C,C,B,B,C,88.69401860055261,B,-12.392466684715393,-142.62558625296464,D,-15.29272434542408,92.65930340867867,-32.120730838863025,112.94320738128705,A,B,-22.225956370259414,E,C,0
India,A,C,A,C,A,-22.448918073314836,D,-12.785290119285165,52.75432209308805,C,-92.94343435220529,194.8347962273837,-72.703148906488,19.71717048862946,E,E,55.66143775141493,E,B,0
UK,C,A,D,B,D,-246.19379613309374,E,127.73042640110359,81.83325616742766,C,-65.7791894194554,16.36479021303945,-51.85359860941223,-85.41854483811024,B,E,-233.4688586886069,D,E,1
India,D,C,D,A,A,25.645441213511628,E,118.89064393468911,-131.82756606283172,B,107.62741171771097,-138.56720113685122,-168.30383336616885,87.79787186038794,B,E,-99.63225055120479,E,E,1
Brazil,B,C,B,B,B,-67.35914528382679,B,-112.44425772195528,66.72879823284754,A,-105.50879986756642,-34.67624700433238,-147.7038628339017,67.2160772854531,B,C,-11.627562935172786,D,C,0
India,E,C,B,D,A,51.343474711368366,E,-256.6979262187416,103.07414155930775,C,52.08732307232391,25.864618809055038,-71.19094115417381,-17.65424133483253,A,D,5.654936152204214,D,D,0
Mexico,D,B,C,B,C,-14.66697948474093,E,-130.172888705983,109.68513841449199,B,232.6722812755295,-175.07698203945063,23.26569943478508,234.63920104148994,C,D,-91.90191413620148,D,A,1
Germany,C,E,D,C,A,66.37044359752552,D,-11.458116884002239,-73.00223516512418,D,-33.50167428649476,-152.0261762506243,-123.58189619805945,-146.7924798055817,A,B,-53.83192686489119,B,A,1
Germany,D,D,B,C,C,14.635335928386478,D,-49.02231925822372,32.06054015489599,B,-84.20232837135272,36.865643066025655,-72.64257464587385,57.70260526723783,A,C,-120.6533338040609,E,C,0
India,A,A,A,C,A,-15.897739037808478,A,66.50582803792925,156.1606374989963,E,226.31135023833858,79.22109943962737,55.66437961941516,114.8424836489657,C,A,-12.275265522115827,A,E,0
Mexico,B,B,B,D,E,-137.1588160505399,A,30.117335342962054,194.44521894594004,A,-106.63988744724553,-100.1032411353644,-111.8771533582097,-146.59068935570136,C,B,-116.33027961132707,B,B,0
Other,C,C,B,C,D,-68.82298497243843,E,-5.784248055605985,-38.57598956556797,D,-28.05230043623559,110.81961120280334,-20.132235084044858,-129.00209041105114,B,D,-294.18781078623243,C,C,0
Mexico,E,D,D,C,E,-68.79461979003221,B,40.910538712800125,-59.46865186930561,A,-109.66030783191678,102.79910441402534,27.080927419288592,-153.82934646154766,D,D,-10.521779107359592,C,E,1
Brazil,A,D,D,D,A,-123.60837325039027,A,-49.67915324311942,-1.0041399475969668,E,-188.58257603104855,70.0505086456388,-44.17415871546284,-119.61851136418309,A,C,46.421017025063875,E,D,0
Other,E,A,C,A,B,-45.63154133826172,C,11.644903386402905,26.965068386126113,A,-51.02379896730933,59.23583076700467,-236.95750053792236,-12.861802163273358,E,E,-157.56432998899996,C,B,1
India,A,E,A,E,E,28.69188246461648,A,12.817617089594405,-155.16325679422053,E,-59.470889826894414,73.48857434252871,52.2981989518769,-82.17091925393325,C,B,-56.13083332859766,C,B,1
US,B,C,A,A,E,32.05569624046997,B,96.76942013569145,-30.001321262915308,B,-54.65874414148635,-113.5416712403573,24.601531766083085,-130.0948727945329,D,A,50.77321045383669,E,A,1
US,D,D,B,A,D,154.29238032243526,D,-56.02480844077894,81.33823695138072,C,-162.95173941926674,-26.477369687137514,18.34571272455376,-40.30188010011049,C,B,-27.170000741624296,D,E,0
India,C,B,E,E,E,-190.97087657531685,B,-91.45775695467533,83.27700973525273,C,164.42959237941724,-152.3695868888385,28.38871461083591,181.9951689450231,E,E,-26.188295491782394,C,A,0
Mexico,C,C,B,D,D,199.59065173154363,E,236.38770190306988,-87.8571821163574,C,-23.08441030909568,45.70463596683523,-7.405956489864847,-140.99846650463363,D,C,-136.5551642919206,E,C,0
Germany,C,E,D,B,B,-75.73200402233833,E,-96.8095408059438,146.85942562497704,D,138.65684894446736,-112.1990209777485,-97.20298039329248,-118.0823201173145,D,B,12.984300324169547,A,C,0
Mexico,E,E,B,B,E,-57.15724791278708,D,-89.66913127486777,-16.50617292439647,A,-144.38284611348732,-221.31618412752917,131.06839071062666,4.480690878423223,E,C,-58.05578086078024,C,A,1
UK,A,B,D,A,E,-26.942321728190027,C,-69.83294894712235,-100.95276825647348,C,-16.982508600286742,143.40579471201087,-104.0750486859958,-42.14633030891358,C,E,-164.49489059282044,B,E,0
China,A,B,D,C,C,-80.50796834886327,C,70.37395785320281,-125.6889210731837,C,-34.87358405875541,-56.928630114112856,-123.76979633950688,-114.21674630991735,D,B,184.26978384547226,B,D,1
China,C,B,C,E,C,4.904786379805572,D,-26.689300749527522,-50.64224245212486,E,81.90275686485823,35.02999366999706,-20.9012242491633,-60.186485934073296,D,A,39.79305308418016,C,C,0
Mexico,D,D,E,C,D,34.71052424457319,B,-102.80384528030173,-15.933203745664551,D,61.57638933737817,-89.88556530678798,-28.516955992402615,65.32546874481442,E,D,47.55846536550274,E,E,1
US,E,C,C,B,B,-2.51715565720867,D,-115.1746672685491,32.0134377220917,E,31.34877323443349,-43.41626804475785,-0.9278589257881297,115.99827200487731,B,A,-107.89779166296691,A,B,0
China,C,B,B,D,C,-126.35574733919495,E,14.18635761273882,-29.28587404323392,B,83.53077885955183,-80.49706572951668,-46.71359005792757,-31.02015381882961,E,A,-85.35545360481599,B,C,1
Brazil,A,C,C,A,D,-52.15981832244627,B,-113.47471079129075,29.872027172474237,A,33.06819391160959,-135.47992080073107,10.445035581973459,-151.80846055406943,C,C,100.99723502758022,D,D,0
Mexico,E,D,E,C,C,-35.83434860619352,B,-207.0754423374256,-76.47958175013133,D,3.652958396259808,93.57323008105266,147.6703545339975,-76.4851011266972,B,D,-61.045293407932654,E,C,1
