birth_year,Veteran,disability,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
67,Yes,Yes,B,-24.378543426616854,B,B,43.60036072680211,126.42251672120686,23.67970525916602,-211.53732582011014,E,C,C,E,A,-90.17453580000428,147.34460873269285,14.387941878765382,-11.210054916029891,0
29,Veteran,None,C,58.502648956162695,A,D,-136.87518395646404,-32.615116366042756,-71.88963363145385,-183.9816613072708,E,C,B,E,E,222.29998509952202,131.29640834054982,18.588530047039935,-108.58714820416029,0
79,Yes,Both,B,191.61714174762625,B,A,-81.11098473784777,24.052746212801566,82.96772288043329,31.19016843725501,B,A,E,D,B,44.9639841923431,35.930929331078545,-139.1628288125721,-115.09409278505649,0
37,Yes,No,E,94.86508020891075,A,E,-135.45157827842255,-12.873590558146105,-17.062451999835666,176.00743459236557,B,E,A,B,D,-51.61907058820232,-7.023052474905065,-110.16044032373765,-65.1557528657477,1
36,Non-Veteran,Mental,C,67.23322758314563,D,C,56.9613494180392,106.40977158777388,-96.1747967482255,103.75273449753482,E,D,D,A,B,-87.24290854593494,-70.67771666255855,265.2830679508134,-9.651194574093005,0
43,Non-Veteran,Physical,A,126.01517875217083,B,D,-174.75326922316182,107.64906877875471,-13.308999526107451,68.8757747241379,B,E,B,A,D,6.057455934771813,-97.53426842328552,18.08970598175027,78.84487829365295,0
22,Non-Veteran,None,D,-87.40828014072261,B,E,74.44136517330446,140.31668427608753,87.12082052489615,20.432638932728693,B,A,B,C,C,-91.28031323546169,82.7581027626178,189.7077692133452,38.02188099939613,0
30,Veteran,Yes,E,-272.2963538114868,E,D,39.80738872825005,-91.17867521661263,20.24771035385457,37.94349151595997,C,E,A,C,B,137.87968129607123,83.46595778741597,-52.81657492092331,-215.69202178165372,0
73,Non-Veteran,Physical,C,-58.90494668048357,D,B,-125.74925836234621,-61.52188871980796,180.76228671779734,-0.568573481916409,B,D,D,C,B,79.31595875100898,31.388192768129226,4.621969580049027,-30.644417080993346,0
27,No,None,E,162.78701848091853,E,C,-116.31201960165896,155.574845586099,-99.59450401223043,-93.46408987699377,E,D,D,D,A,30.116926850623955,-246.18035540852685,81.45189990218756,22.127220121157194,0
53,Veteran,None,B,298.1066314010896,D,C,-80.94095284625968,19.96825805469046,-121.0049536408887,-146.35120541998577,B,A,E,C,D,33.886837932670566,-46.41278526038618,90.72887783305461,240.41703914369143,1
27,No,None,C,-156.0073021372526,D,A,56.069869662075575,-76.08853842432137,132.56030525638133,5.0764212713431425,B,B,C,E,B,-97.1620362801991,-121.84764616045476,-74.96170804096847,-33.73706057944387,1
47,No,Mental,E,-109.17478322500074,E,C,29.295196057547223,209.94815294851298,-135.42349469581748,-86.52226353740909,A,B,C,D,B,122.83496739053284,-112.16343634700436,46.70707883581525,39.41328265091376,0
31,Non-Veteran,Yes,B,199.99028604894974,E,B,65.20626669516881,-42.9363246731988,-77.36342281806337,0.7511869906959946,C,B,B,E,B,-87.57157444157808,-44.15313400897372,-74.91037753457913,-46.629337214305174,1
36,Yes,None,D,-141.72023063290115,A,A,-19.852016559831824,-203.01344270448402,21.44019338825791,-88.31070808863821,E,D,E,D,E,-78.83835715343992,-23.178660330707306,145.6090686371214,52.78673284437758,1
37,No,None,B,177.6879583704782,A,B,-131.15817083539042,-59.918560380277505,90.40729804232515,65.29903500424639,A,E,E,C,D,47.52984492805729,15.93964717011087,-70.2664057463595,-155.36735369047364,1
72,Veteran,No,D,69.73688551265043,D,E,125.00167991777109,-98.93957563134663,128.9925778356612,-98.10898503425219,B,B,B,D,D,136.0541905151106,-141.34329595533515,39.9341309365628,58.886369938610386,0
46,Yes,No,E,-114.56123133527187,A,E,-72.49626221961428,140.45915791435414,-95.22504742487305,-74.44284818189362,D,B,E,E,A,43.440185813063984,-16.79937783168859,10.59864178069047,53.03567282027951,0
74,Yes,No,D,54.32450268351723,C,A,-51.119959644556914,120.56089685145281,-49.71832455262394,0.01432421442003561,B,B,B,E,C,90.1064464593736,106.25686679112654,-50.261153281594275,-98.28499877960425,0
66,Non-Veteran,Yes,B,-92.16539016510836,E,B,92.26510546938917,61.3552092652467,62.96618181004511,-16.063608832889283,C,B,C,D,C,-73.64681898055238,267.79855996255293,-3.8135691327241794,-40.17913169532418,0
48,Veteran,Yes,D,-40.706937063848365,D,B,199.63845139428474,98.55693233633646,-81.95705705367922,13.961254400341607,A,C,B,E,D,-73.52529839154552,-100.8499904248408,54.81881079018527,39.74612584108657,0
54,Non-Veteran,No,D,1.1086708006180874,B,C,199.2115060480491,-225.85403201518952,73.19856834369557,12.87623906682836,C,B,C,A,D,54.87483423053553,-61.80605771663723,-95.47895272831767,39.974101607893516,1
31,No,No,B,140.57031113864974,A,C,246.46879554353572,15.067505438515777,-171.94054286910665,-48.63737950877479,D,A,B,E,A,-26.786922077360746,19.200017184665096,30.258441698424765,80.2361712776008,0
38,No,None,E,154.0298606414366,E,D,-35.99013562755909,-75.98267455165907,-12.134444937625444,105.99272623535445,A,E,D,D,B,-45.96012965533113,-212.73962936443303,-75.31371209817104,53.661927797719,1
25,Veteran,Mental,E,47.25031558203579,C,C,26.110624774558396,136.82000318407805,-139.5744360913617,-147.70021958769,E,C,C,C,D,141.321299807269,-249.95015518702152,-18.24605324927263,-90.9333076932721,0
69,Veteran,Physical,A,38.0643655458795,C,A,165.40556522510678,-165.59003357414716,-50.07339442252409,20.11275038884414,D,A,D,C,B,-76.16260596665042,-193.54312310451158,-38.39304641364744,14.564773006237983,1
62,Yes,No,B,2.6773752842859255,E,D,47.266560319717705,-154.84625160043134,-17.5109209139077,140.81962572383756,C,A,A,C,E,276.44498692418784,154.81037492947186,58.92668264707475,-2.1475868887765537,1
38,Yes,No,C,-32.85351798638127,C,B,164.0103057041028,125.14929898023559,-107.08994702134329,-5.917812881177509,D,B,B,C,C,-129.68854624105722,-116.42723387128886,-69.02971116293999,4.76245014811959,0
73,No,Physical,E,18.422517995027267,C,C,-43.802058192778844,-4.504902466722193,-162.29014139346586,96.33494017201737,B,A,C,C,D,47.26886225756694,-95.79323013725983,43.985287770180975,101.85804829905652,1
36,No,Physical,E,104.64881300195188,C,E,100.17710309010926,150.06048261439594,79.2465684073768,116.46862086100052,B,D,C,E,E,-107.35824161056628,-67.68476993147377,112.71054243655081,-128.90094023515385,0
67,No,Yes,B,78.52594644957624,E,A,162.77828642042044,159.1804612673915,21.244072041645925,18.689375937771715,A,C,C,C,B,33.40327013407486,103.87066378610123,0.9842461231376807,16.48972057363388,0
74,No,No,D,46.29876687724272,A,E,-35.321953268403014,-32.35750185603688,-38.16409003958824,308.61675429374793,D,A,D,B,C,136.76150645338637,47.405417750514836,-134.97435102115102,99.71189511407727,0
26,No,No,E,-103.30027935052237,A,D,234.28914429329072,-110.82930337219312,-118.58181466867697,-34.42584179723002,B,B,C,C,C,-64.20301000791304,-118.40668020515204,80.21927961827562,81.99142422514407,1
26,Yes,Mental,C,46.7795948576134,E,C,-72.51820998394989,114.51817854676496,-14.934487369258049,-80.56802281798554,D,D,D,B,B,49.539634620941285,-58.12352703230379,-38.645738271366106,-51.212720052959405,1
43,Non-Veteran,Mental,B,47.461815894874896,E,D,57.95212820586123,11.666191374099789,-16.888810260613884,11.022396223790102,A,D,A,B,B,-77.29443915957664,138.91536193136454,-117.25295810814202,8.368231690137586,1
33,Yes,Both,B,150.6775174828444,E,C,-22.658191527077697,7.763464174443547,130.66214135177282,-59.96716432137047,E,A,E,E,D,174.08155741858684,-69.52917833557905,-6.226890492533207,5.410276635802385,1
24,Yes,Physical,C,75.08672422604619,C,C,-10.348164619807765,67.93270914572477,99.38804849726536,-23.873508865640535,B,B,A,A,C,85.72732929283207,-52.293965983971106,-35.94167310818851,86.01722117916384,0
59,No,Mental,B,138.07650231266211,E,B,91.47912118275559,28.968240602417556,-238.28211180588877,10.231043097174473,C,D,B,B,E,98.09101555460214,-45.83963388055521,101.51177693466691,12.582009750375864,0
32,No,None,B,-85.66035722280377,B,D,67.93423788206246,73.41594928351934,-3.3456900239487672,270.6137039688237,D,D,E,D,C,142.58809530474286,-2.5002888096898586,2.649658128731149,-92.88163677491934,1
41,Veteran,Both,E,-55.66523476862968,C,B,-93.23267899695166,-85.12282078004831,142.2835563026163,-78.64811392367245,B,D,B,A,A,-131.55601761384827,119.97098698890247,58.77776477772537,-36.72809197681771,0
61,Veteran,Mental,A,-5.893456055486093,E,A,89.22211866153215,81.10261633914884,-7.194145597796667,-153.77343233989015,D,D,E,A,B,90.57494503857207,23.882166734437995,-14.586417372689054,-10.771225716152456,0
44,Yes,Both,E,27.23795974471158,B,D,12.643790758605867,-169.1725403821168,-53.423859150705475,-128.70884119812698,A,A,A,E,A,-63.761870780973965,2.0102646534593887,-53.10121907818706,-44.10005774323881,1
26,Veteran,Physical,C,53.25517505022176,D,C,19.325413225499545,-159.0841799698706,-158.567403082833,86.02322932881503,D,E,E,E,B,-126.8266427057036,-0.5828275074602967,1.7275101889527287,-48.79442526374989,0
63,No,Mental,A,53.59649008631939,B,A,9.183789679204688,211.77415055638528,-111.20289513981427,1.1155907958709534,E,B,A,B,B,298.6827818144713,-69.6897558548287,181.199221760485,2.697723644654232,1
24,Veteran,Both,E,83.41933607114917,D,A,323.54353579110364,47.1400471637061,144.2667462298545,-48.03184701563075,B,D,D,A,C,-117.27092133606092,171.6086306807597,-41.52190444582819,178.4348446165108,0
40,Non-Veteran,Yes,B,4.546933346815803,B,E,13.289561650277415,180.1442562160688,69.6474178061046,-25.56508881547205,D,C,B,B,B,49.90211461597308,65.20009697596466,122.06418992794985,-59.38385303831186,0
54,Non-Veteran,Physical,B,118.26878689636298,D,C,8.640171471050987,32.9941901736989,152.6909926404403,55.43706571068644,C,C,B,E,A,53.777009626970425,-51.19951236784564,-36.614378869773084,-14.948334082910828,0
73,No,No,C,-115.35897777545374,A,E,-15.806409926930867,50.279383692220684,-55.72562371038698,53.89700301055343,A,D,E,E,D,-108.90960915173366,45.73762602764509,-40.69605801446678,23.93331023854331,1
51,Non-Veteran,Mental,A,-10.398353856379781,D,B,-35.374736972607096,-93.20551184378955,-45.08365039437038,-77.43661344313848,A,A,D,D,C,-103.07397560262123,-41.033658626090144,-15.632691466082772,194.69392017718693,1
78,Veteran,Physical,B,162.43855620612533,E,E,-104.18903868925047,-31.758865285375936,-72.22935921981116,67.06256207909084,C,B,D,D,C,-127.29065307417228,19.914605229494754,19.809869238970386,140.14625875680153,0
65,Non-Veteran,Physical,E,-86.70482511436872,C,A,11.900068993855466,-44.607906686559176,-65.06165455963678,-0.4044319042785949,E,E,C,D,D,-201.42905039009474,-47.63942629783411,-66.34352536280599,34.13619062059132,1
46,Veteran,Yes,B,13.82859156810815,E,E,52.581477256267185,-59.09883887243515,35.23950481474154,107.26251881369724,D,D,E,E,C,166.34139537271025,19.28701946101052,99.37729362229682,14.411061473370138,1
40,Yes,Physical,C,-41.20572615433985,D,C,-127.03565430209423,-148.14976892188153,57.15144756494224,-46.75568818042659,B,C,A,A,A,23.096216135175645,72.70756398213103,19.535363568863623,106.52944498706347,0
77,No,No,D,205.3836838736277,C,C,75.71157073221126,78.4454610158689,-10.452240650361333,33.7928770031022,B,E,B,B,D,-41.16638673147378,113.3005626784948,-63.58135554396128,196.8652859225221,0
42,No,None,B,95.46367847701868,D,D,69.44181109050082,91.60320279377497,100.5779604617358,-12.290525220933068,E,B,E,B,C,17.157147995588492,-197.14977081896583,142.56906186123445,19.342964374381918,1
48,Veteran,Physical,C,0.40918847453631657,B,A,-135.26749747697306,124.00260869767732,-208.21846787801834,-64.92147836898046,A,D,B,E,A,42.27855166680081,69.23266123651518,121.61209354696443,118.43175046723036,1
34,Non-Veteran,Yes,C,11.7143635822782,A,A,42.55032739789774,-29.38733616578616,8.194431544102686,-2.6470594157078127,E,D,E,C,D,-47.857049080763716,82.16742561538449,23.235508157842467,18.946150212666797,1
66,Yes,None,C,-124.05066980862381,B,B,42.177817994647285,-25.632697016852724,-3.048535234309943,61.39658803044018,B,D,D,D,E,122.00721968094605,25.88121459918476,-38.32592938139526,43.14906297581323,0
52,No,None,C,35.5947936010835,A,A,-81.774371184854,57.347612753050115,-52.28976170702558,-149.10306866233742,D,C,C,E,B,48.90337297335501,-72.99819190637258,89.70016337623598,50.452812940565906,1
37,Non-Veteran,No,E,-39.067339693783865,C,E,44.409857733970256,13.092402157118185,122.15718188809122,218.09282806738145,A,B,B,C,C,13.64289236205579,29.703614755100645,21.187145283475502,107.17678002938786,1
51,Non-Veteran,No,A,43.986011531340466,E,A,94.96973882987785,101.50299400540067,-69.50275535023953,117.98874686717859,B,C,C,C,B,-51.020658909927654,-133.0393820483109,51.023321100262876,-6.681664092005237,1
69,Veteran,None,E,75.06060383266828,B,C,35.69410433675422,42.686530014477086,156.81449105793575,85.31923571224121,C,D,D,E,E,4.147348096199824,-75.76570188694201,-49.73464983757846,171.08358553639403,0
48,Non-Veteran,None,C,256.2146535248038,E,C,-172.74850856312045,-79.2228817271934,-66.84525464871197,-59.25596837287792,B,E,A,E,C,-147.15384577868315,-100.90285106396647,-90.1639050797,-110.01662639204122,1
28,No,Yes,B,52.44098554928585,E,D,-184.34612240078098,-18.148616821064163,-69.99496777991753,34.83283201951005,C,D,D,E,A,-123.59515010845898,144.7594026900066,-85.06815450382788,-50.93560650821526,0
52,No,No,E,17.32453926265879,D,E,-116.51583437812165,-88.60939307421958,-39.473357306958754,-20.757204823036986,A,A,B,D,A,-46.34352779351366,-92.09440741176765,168.08787629341924,24.29811068489095,1
41,Veteran,No,E,63.7984403298548,D,D,-17.221968547659717,-35.276374936623604,166.87277671691953,-139.0620664565815,A,A,D,E,C,192.8703410785243,-66.60177309783484,112.06534854754496,141.1620770527985,1
39,Veteran,Mental,C,-240.66603504503036,B,A,-6.662625128955114,-101.87821269084449,-115.16093353431802,-129.34182488118222,A,D,C,C,A,26.168990698927853,-35.49579375947286,115.85034133932257,-78.98508305904048,1
67,Veteran,No,E,-49.6367604751558,E,B,-72.2151161349586,5.97367373450178,-33.875053930958465,-8.75594056568258,C,A,D,A,B,-27.621497681209274,-194.3030726830215,-189.05492920433377,108.24328657361752,0
18,Non-Veteran,Yes,C,78.69172615733592,E,A,75.50930690987256,67.9279951412169,-15.26086399537313,-48.817416057141656,A,B,A,E,A,-205.86267983622517,-106.95986135175795,313.37019662675493,-129.51217759001534,0
52,Non-Veteran,No,D,-14.479310018052002,D,C,35.8675158898507,141.1849575611979,70.66174381920983,-22.33690283186815,A,A,D,D,A,89.39360750341294,-4.623994355464091,65.02996108205028,144.20495014128102,0
29,No,Both,E,-7.059666778415401,D,B,-14.423438374910152,-77.55478387581472,-44.10851649828775,-45.09244303968736,D,E,B,A,D,190.84062978936961,189.6805650053201,108.89832147846505,-33.85649586929538,0
78,Yes,Physical,B,-149.4480126957324,C,C,-126.94784985079137,42.14279975789633,-10.36335838138602,-28.563631083468426,C,B,A,D,B,0.8698707117359822,-39.3055435962133,-19.88463304290476,60.69203825448186,1
51,Non-Veteran,Both,B,-44.704639645971184,C,E,-10.36813772965521,-81.47932500484457,-120.6490870529825,-29.156006423429876,D,D,A,C,C,61.19099731220705,-101.85622478632655,0.43438391039218854,128.95954735580708,1
33,No,Physical,E,97.44576230021953,A,C,-8.338759174507665,213.27030080498778,-35.466467216630136,-36.34580755973625,A,D,E,C,B,-36.2556465377609,122.65803382237827,174.4175765813014,36.31977932958064,0
39,No,Physical,D,-95.94737547938291,C,C,2.89026344611841,0.48025861041674467,-257.8310904541321,27.843238590201725,A,A,B,B,A,31.8773408103199,-40.626817362600136,181.84280126214574,242.47448246099333,0
36,Yes,Physical,B,-64.79216539778406,D,E,-187.78988964004813,-12.092445534595846,104.77383910599809,150.53890698140256,E,D,C,C,D,-26.759568328699135,79.46667951774077,-61.615414800187274,17.858793442043318,0
44,Veteran,Both,C,-62.464436580284435,E,D,-75.02427627084566,-158.4634482722106,-27.56598731066729,-168.2009266238078,D,A,A,A,C,110.0836958575627,-55.86672775578746,35.843886460277844,-107.9559977713332,1
78,Non-Veteran,No,A,13.952744064084388,D,B,36.3376571913925,201.65451350547895,0.46525926060099,206.53103550276333,D,B,C,A,C,-72.21046937620753,-158.10639604829265,173.79433728684467,-22.255209540142147,0
23,Yes,None,A,18.488835083521714,B,E,-140.68274364482474,-13.651655425925007,-39.784900044099004,-36.589517231497034,A,B,A,B,B,39.08329453557542,88.06439115465506,39.86235352326877,108.48517863765701,1
28,No,None,A,-1.084435467683058,B,A,-116.06932430720921,34.633863326626056,-63.94719044688997,97.16050485803903,D,D,D,C,A,-158.45474454576888,159.74976539117523,-81.89473632973638,102.31432437151582,0
36,No,None,B,69.37164440786238,B,D,-155.35945925747404,-63.222579771176946,285.51435678100756,106.42874262120898,D,A,D,E,B,40.13611859670922,-75.56791656146171,29.863511826964835,158.08323602674332,0
63,Non-Veteran,Mental,D,205.36672644088748,E,B,39.58704156154067,-45.41726944705666,-113.37515600274155,-18.01767095633366,D,B,A,C,A,-37.710861736619385,99.8246721326407,179.20053345345383,20.902173109731724,1
42,Yes,No,C,146.45419086647848,C,B,11.274542484030654,-132.11724486052387,22.07266010231584,-139.63853780238787,C,B,E,D,D,68.68463159080616,141.29499357046603,65.22290309512934,23.648691595002834,1
33,Non-Veteran,None,C,131.01414500008167,C,A,-170.5349505477067,72.10656407761488,-176.54056992984403,-44.55318133725706,C,A,B,D,E,-56.24859617153318,204.13282132301197,179.92052381257773,152.43994858434894,0
40,Non-Veteran,None,E,-129.3384153261591,E,D,-89.2907441052942,-14.612512231552694,25.295701796334534,96.61206229034732,D,D,C,C,C,78.37173184461217,-3.817588213894627,-40.97654443053283,-67.66424218669374,0
20,Veteran,Yes,D,130.54327814013752,C,C,-73.62232268025039,-29.738209299807476,-110.26924486919529,116.95844148426818,A,D,C,A,E,183.2655316663917,82.80007248743927,-234.1763520310005,-65.51297640837491,0
27,Yes,Both,D,-28.089431108491798,B,E,-7.649276398235905,33.06284267851907,-45.13866671728222,12.35775563244618,C,B,C,A,D,-119.91294282656864,9.195343296173656,-211.2085677405382,-200.9625463734916,1
60,Veteran,Yes,B,118.0365220004579,E,D,-113.20634386306025,35.274044433608445,-110.33420681090351,141.55063182874903,B,B,D,D,A,-56.54796553876709,16.426108100312494,59.9734739308096,74.06924406426955,0
61,Veteran,No,B,-60.51224859347244,B,C,-265.9524869986859,-16.40192981648924,27.865632788961943,-2.597002916613934,A,A,E,B,A,45.569052370021616,-105.89367024330431,-5.6763338143838125,120.5292247764828,1
47,Yes,Mental,C,-3.4703727829674818,B,D,-57.45573710989073,-77.63829025988721,-37.28400518467238,54.31269221957224,B,A,C,A,A,-351.9332066230139,-18.598619758414955,-124.23705529629474,55.77212808374685,1
38,Yes,Yes,E,76.27314848848069,C,E,-235.10374137775702,51.20167791399217,-148.88459316141177,123.59905632168342,E,B,C,B,E,-39.04161897793907,69.44011888153858,35.38452663536968,12.870342509671993,0
72,No,Both,C,86.54681539400167,B,A,39.173717441494446,65.39741679494715,52.14491612104406,-129.7493502599533,B,D,A,C,D,96.3981807057204,-4.019872040169139,67.32135938809101,112.63926786846021,1
32,No,Both,A,93.83705534845127,A,D,80.12511995685836,79.86732128677995,-140.37460164944952,38.42462435083047,E,D,B,A,E,45.264284281789216,92.39825227347902,-74.86776038262079,213.06271546970268,0
49,No,Mental,D,-73.72479009426864,B,A,30.195923166394188,80.4364901615096,-27.844405341231106,-55.65914076608094,A,A,C,D,D,-95.78025436027896,-74.6882199549379,-57.89189150661929,51.42003016371817,1
20,Yes,No,D,-45.32491854159928,E,C,-81.4763533518269,123.67924382447836,-51.1957788330173,-79.00597967889692,D,C,B,C,D,-116.22113476239136,-210.097791214993,110.04624783578211,-144.91019164042083,0
48,Yes,Both,E,-139.23776778136897,A,D,46.48551650016844,40.16791286240552,176.74100014786063,15.293402563141075,C,A,B,A,C,-107.76348968210708,65.18548194793695,-22.698199906275228,-113.08209414049367,1
72,No,No,E,-5.3866020162096335,E,C,-71.56939948002956,-62.640330716520474,-86.13251178470972,-76.89936204002917,D,D,B,E,D,-2.8787131781435376,37.57327076286576,26.05359578279094,17.50541651384473,0
77,Yes,Both,A,-269.58267945031065,C,D,157.3695962264026,-65.99469034503126,99.15194031587723,-19.096422434919056,E,E,D,A,E,32.03945894962819,295.0963170970456,-138.61489276008888,50.98522433209239,1
29,Non-Veteran,Physical,D,-39.52914397668777,B,B,-78.9966347129838,43.01870196293162,74.47596612785647,303.4240642631262,A,A,D,E,A,171.211430730266,-285.3572836270131,-36.350272827832256,44.78391459313493,0
73,Yes,Mental,A,21.224232506659774,B,B,-62.50807699214833,-64.83530147106701,16.14134543831174,-2.4633513410065264,A,D,E,E,B,-244.1322616012548,-126.5632645327534,171.6934659102808,19.82852454370659,0
42,Non-Veteran,Yes,A,91.94615902797943,A,C,-33.74022993578391,77.48192274198034,-43.15961249947908,-27.56014998452137,D,E,A,B,A,-20.482507849612645,178.0800539217261,-135.79065952010797,-22.81503534952644,1
39,No,Mental,E,57.76438896302469,C,B,62.65505950374912,-15.858436139247617,43.63143301905522,-28.22440108275429,D,C,A,C,C,-131.50421020403206,-158.89904453067157,54.051410698081284,11.705068196074086,1
23,Non-Veteran,Physical,C,-58.49066817331979,C,E,-2.8483708045982854,-202.9229336698664,-1.4606992364501175,-116.6159450653183,E,E,B,E,C,-210.65439016466624,-65.46966353885341,-87.19628955356617,-66.71407972761605,1
18,No,Both,E,-56.01328930955154,A,A,9.250177543987036,-22.713059082895892,-31.36697965003527,-141.40115560241284,C,E,C,C,E,8.03533484316644,-127.65081569357623,-45.85653182087425,-189.2438751657269,0
35,Non-Veteran,No,E,-132.77123350967187,D,B,68.24939256419374,-14.449769858830283,-29.424483878868525,161.83065382979999,D,C,B,A,E,-124.93479993439503,29.704691431538976,61.989259020552836,16.291315216152803,0
39,Veteran,None,C,-80.15737558066148,B,A,52.550473132094844,-241.6577821694552,-30.441631302699673,218.21835839921127,A,D,D,B,E,39.95636296502748,-34.46413533758667,13.159377762168987,47.908012037651396,0
33,No,Physical,D,-51.73249657338837,C,E,44.332545690473296,-44.5169722098895,57.59659805484715,49.82213392145896,C,C,B,B,C,-99.53593548900227,-100.80490786245382,-35.75642959086471,-37.87043014532125,0
62,No,Yes,E,76.86749048291536,A,A,-92.42573030263645,86.23893023345897,58.202247357394924,87.98569048595617,E,D,C,A,C,62.829033619223665,149.04780956652425,43.179103289063576,-161.5019689474728,0
42,Veteran,Mental,C,-217.05683849094947,D,A,-62.83805511008036,158.93277227228478,-50.61064616087925,-114.53615473749377,B,A,A,C,A,-4.730264357253999,-124.51396044580024,122.43268578630531,75.11164836963164,0
49,Non-Veteran,Both,C,101.50176813925944,D,B,3.8011804099472033,7.082207506342969,-145.85407589908655,-115.04479227008562,C,C,A,B,D,127.1285742603915,-89.22669081580648,113.53402935406743,128.54809490878878,1
67,Non-Veteran,Yes,C,52.88667942096886,B,A,-25.734040649608676,94.19414709159376,-31.698353223070548,304.68444614295345,C,B,A,E,D,-2.573300949339575,-182.58326432383342,118.71421905297508,124.67715513346246,1
32,No,Both,C,-314.17262407721324,A,B,103.26746797232056,-157.36872345400494,90.8985489954948,-20.05885460122507,D,B,E,E,B,16.09143303270473,-32.7867298973617,-21.355141180393282,-90.83933765618582,0
50,No,Yes,E,-23.405545325363,A,C,10.700864555507607,51.43354887533296,-32.16518962108086,-137.53344739552742,D,B,C,D,B,-43.5468188702328,117.56993814503123,-99.6090100357827,-139.85832608880023,0
35,Yes,Both,A,93.3798180470377,E,A,155.51167670187422,-51.86365933039021,119.53252171294784,83.14556827711088,E,B,E,E,D,23.68467479540844,-117.8604627519017,-82.36770757543006,28.87600016934701,1
42,Yes,None,C,-89.97455204739411,A,A,-130.31097100601505,216.71882799981947,32.166973184476255,-68.20735781456496,C,B,A,B,D,106.54379816109862,64.17037537692971,-149.40680474476298,-39.191817272365135,0
47,Yes,Yes,D,-0.9049415336263094,D,B,-84.10335362273537,-56.82260379106414,-101.51178010031559,60.34788042601781,E,D,A,D,A,169.50673524771608,91.6412043914916,9.792198608955745,-23.144334906991983,1
77,Veteran,Both,D,48.78147593280325,A,B,-88.09738238508581,-81.05695687349906,-148.74432776371066,24.54256746916849,D,A,B,C,B,100.999169976558,-26.88018355284803,153.9467917634807,118.99984219397375,1
36,No,No,B,9.600321445474105,A,A,-11.507154353608072,-56.09611756616415,-169.60157558929748,-146.12722343839545,E,B,E,E,B,-66.3417442674618,51.63736035592675,68.53491589851579,-162.93892650517924,1
62,Yes,Physical,C,150.0956327901012,C,D,-115.20797936235039,86.0340270546321,10.021954236138706,-116.33200051491286,C,E,B,D,C,132.5860711911218,191.8657777800736,30.224084663437843,-79.92884902161684,1
54,No,Mental,E,20.358009987175205,A,B,80.7951274324658,-119.49388003464169,-87.50535741986246,65.77797538439184,D,C,E,D,D,-10.888135172333351,-79.11043437016178,-68.38850150131368,73.1358195776593,1
66,No,No,B,34.08634929884252,E,C,1.327568302218735,-75.24634507356525,-72.52883323363841,45.913946420931765,D,B,C,B,A,-48.034912050201015,-51.6338888238046,62.322128606078486,-118.56650309763248,0
46,No,No,A,107.03030696736147,E,E,-106.78649592090781,-51.3011071172737,-155.58166150871241,-63.56456009191829,D,A,B,A,A,-150.78131948642394,51.00724524529719,52.66443614380795,19.99173828513594,1
42,Veteran,Both,E,76.8195688389677,A,B,25.55571543028165,-75.90491653034042,18.00288391560517,-105.05458938788482,B,E,D,E,B,33.70855626424158,128.09652754899935,147.086728552248,-158.39531221207247,1
76,Yes,Mental,A,84.69330233322343,D,E,27.75085052526616,9.990147818757862,-234.61302139592544,86.22969982814422,D,C,C,E,B,-124.1243050470968,-0.32774368448582664,-95.02866770318978,257.9609964869668,1
22,No,None,E,24.81907556460292,B,E,98.34776890714713,71.70054077738033,75.49619066299023,-33.814716973091755,D,B,E,A,C,150.70828010172127,225.49382389300706,-119.5188753995997,51.381063975045485,0
32,Veteran,Yes,E,22.646041281757192,A,D,85.5866668626675,-201.10277902691598,-38.7595991596155,-71.79744049632333,D,B,C,D,A,224.7102547931476,-6.495771506533789,-171.69757833134832,-64.47588421169047,1
25,No,Yes,D,-50.096687829863804,D,E,108.34604351359101,36.24879203971958,-78.77337891122676,184.16200813316155,B,C,A,B,B,-21.921685422130274,-98.39757192345652,45.15141038780888,-236.42584454794456,1
70,No,Mental,C,8.817521078907035,B,E,184.9270809586903,-25.084627680515677,72.6648117661418,39.22585014890848,E,C,E,B,C,40.7540194161796,-205.67106784844464,21.900068115283972,149.2300155992095,0
78,No,Mental,A,127.44750460681311,C,D,108.10468767562527,-196.71475360381754,49.57522498400614,-106.27004951837782,D,B,E,B,A,-14.116112554935578,95.8652052852924,96.67076835039795,-17.640711987960454,0
20,Veteran,Both,C,-226.7773703273786,E,E,-81.36180420452636,47.95182320746329,-45.66830152330132,-8.85817955081797,D,E,D,E,D,-31.15677463250749,-2.0469138332706285,91.22345607625378,-110.8675366655337,1
55,No,Physical,C,-45.33331399799837,A,C,-6.508077440105851,88.23412875234418,-217.56212212306986,84.6359780451968,C,C,C,D,D,-26.7541420495328,57.18307251181209,251.66921717299417,32.094642481557464,1
50,Veteran,None,A,237.13129151689145,D,C,57.07075870658389,-84.9051794759538,-9.350113360965384,-28.941734008390018,A,D,C,C,E,104.32577557819134,85.2944935670648,20.83574785054836,6.552880024499413,0
20,Non-Veteran,Mental,A,123.92756260136653,D,A,-75.67141265433246,31.885754612609663,-64.00306975971348,-11.002918432568128,A,C,E,E,E,22.448480510955974,60.73790991511442,20.751020347371384,-41.1278949181062,0
