veteran,nationality,feature_0,feature_1,feature_2,feature_3,feature_4,target
Yes,Brazil,E,A,-141.348420125916,-99.53200419594309,E,1
No,US,A,E,-3.181678375169793,8.287720396161312,B,1
Veteran,India,E,E,7.026077609530927,-209.07113107228858,D,1
Yes,India,C,E,-152.09969560280473,-53.815025632059324,E,1
Yes,US,B,B,-20.19470997485789,9.893812294768574,B,0
No,Germany,E,B,1.841756129774908,-104.4288256355745,A,0
No,Other,D,A,-155.46654499311654,-7.668933836645649,E,1
No,Brazil,B,C,-34.19207867909077,-82.42144589779019,A,1
Yes,Germany,C,A,202.29320801553746,-61.02213515406534,D,0
No,Mexico,E,A,-79.66040452528058,115.40983157098464,A,0
Non-Veteran,Germany,C,A,173.89462798780647,-146.51254897890124,E,1
No,India,A,E,139.74622202191333,-26.16707939471664,D,1
Yes,India,E,D,-4.1927737159040905,59.85167546461609,B,1
No,US,E,A,-112.67353127383682,-143.82760436690108,A,1
Veteran,UK,E,C,-56.330032020505136,-49.71517526348939,E,1
Yes,Mexico,A,E,-30.098947445981416,3.6973471336649673,A,1
Yes,Brazil,C,D,17.04497319484257,-126.49718103779037,B,1
Non-Veteran,China,C,B,71.45202192698127,34.672317560982144,E,1
Yes,China,A,E,-54.651754647086435,55.393875896476615,C,0
Veteran,India,E,A,47.62425003195325,-36.01443497781162,D,1
No,Other,C,E,-5.774987386034339,50.038266946267086,B,0
Yes,Mexico,C,B,14.135193444723896,-127.03202380561783,D,1
Veteran,Mexico,D,B,-71.71215221065061,-32.80887423561972,A,0
Non-Veteran,Mexico,C,C,-13.375177786519801,-6.579661123394918,C,1
Non-Veteran,Brazil,D,C,53.446030916053914,-24.87250261293598,B,0
Non-Veteran,US,A,D,194.0084064865201,61.08204830951445,C,0
Veteran,UK,D,E,31.11717894577119,-4.649664974409658,B,0
No,US,E,A,92.87436072425835,-108.28898306001669,E,1
No,UK,D,C,-61.687496143934965,-56.30474291758094,C,0
Non-Veteran,China,A,C,11.226902589578826,-21.67324471106485,E,0
Non-Veteran,Other,B,E,48.08053554148619,-56.95011499166115,E,1
Non-Veteran,US,E,A,-92.37477899644993,-64.84804588250141,D,1
Yes,Brazil,D,B,63.82567443561431,9.822224456677016,E,0
Yes,US,E,D,-139.9155230956658,47.15392158564731,B,0
Veteran,Germany,B,B,8.068541701197274,155.71249234879465,C,1
Yes,Mexico,A,E,132.00141293970253,-53.949781333370915,C,0
No,India,C,D,42.19597929096315,179.06856687023082,D,0
Non-Veteran,Other,E,D,-18.281231169555625,-87.43884060802513,E,0
No,UK,B,A,86.26316562978371,11.079239152610048,C,0
Non-Veteran,Germany,A,E,-49.734079343137374,-16.134792476460362,E,1
Veteran,Other,A,B,-4.09494527408839,-206.7108156164051,B,0
Non-Veteran,China,C,D,111.70152838983765,-8.07320141681551,C,1
Non-Veteran,US,C,C,-55.42292914033665,27.840268764733672,E,0
No,China,E,E,42.663391340142695,193.89546292276844,C,1
Yes,China,E,B,-250.85231430077118,16.544477361661208,A,1
Yes,UK,A,D,160.38868639960566,-93.68070919568984,A,0
Non-Veteran,Germany,B,C,-41.830530868999226,185.26102445108535,D,0
Non-Veteran,US,C,C,46.32822257101971,173.17121104124058,B,0
No,UK,B,D,-103.99880119337396,-1.4195988794894778,A,1
Veteran,Other,D,C,-40.38847463911589,99.42702327410757,E,0
Veteran,US,A,D,-62.93857724328789,23.821691311232566,E,0
Non-Veteran,China,D,A,116.99291651144692,-76.35167099178388,D,0
Non-Veteran,UK,A,E,134.49198594364867,52.452574883610126,C,0
Veteran,Other,A,A,-33.90610975392978,104.01546734205684,B,0
Non-Veteran,China,C,A,-255.51333876213133,-15.32845199962581,D,0
Non-Veteran,Other,C,D,-69.59279117623784,104.31919700579621,A,1
Non-Veteran,UK,B,A,85.74060463827398,-72.38819396798381,A,0
Non-Veteran,US,B,E,214.06178244743415,-83.32067754176936,C,1
Non-Veteran,India,B,E,30.63222528377139,204.78125144134555,A,0
Non-Veteran,China,B,E,59.47707246441218,-6.457184859515891,A,1
Veteran,China,A,E,-107.01739124860028,89.31962853221013,D,0
Non-Veteran,Brazil,C,C,-62.60626843573224,-0.578904502364388,B,1
Yes,Germany,A,D,-97.15833332952428,43.94188548089607,A,1
No,China,A,B,-23.451474473966933,-86.51534806467411,A,1
Veteran,China,C,E,23.369287633247048,-84.39461949507306,E,1
Non-Veteran,UK,D,A,-51.65097074002596,-96.56714988876377,D,0
No,US,D,D,95.36862682280834,282.43015163504367,E,0
Non-Veteran,UK,C,A,-6.523604524368262,55.65409619074161,C,1
No,Germany,E,D,-14.775146657483251,-2.898676690322203,B,1
No,India,D,A,-136.79227701571176,16.476135947487847,E,0
Veteran,China,B,A,78.83205300771775,-82.08504963384055,B,0
Yes,India,C,B,-119.06068970159387,-31.916156558971444,C,1
Non-Veteran,Germany,E,B,-49.664262001524456,135.16058167780074,C,0
Veteran,Germany,E,A,-123.27907890303507,-100.5008535516804,D,0
Yes,UK,D,A,137.7257773757502,-25.943515640154875,C,0
Veteran,US,B,A,-101.69673160295329,36.43619539544814,D,0
Non-Veteran,Other,D,D,-40.95757757964147,-30.19224327038849,B,0
No,Other,B,A,72.40496265005292,-41.836400108315246,A,1
Non-Veteran,Mexico,E,E,-26.283656443984437,-74.21465726421683,E,1
Veteran,Brazil,B,A,114.93321838144132,-12.497420530399134,B,1
Non-Veteran,US,A,B,-229.82105649585506,-239.63104288532517,C,1
Yes,Other,D,E,74.32875990224542,71.4710313665135,D,0
Veteran,Other,D,B,-20.041688131519482,-108.31371855269964,C,1
Yes,UK,B,D,33.46717940596405,-20.123128032536073,B,0
No,China,E,B,181.99589293766283,-29.264971439322824,D,1
Veteran,US,A,C,-36.23712870524885,114.66610050481272,A,0
Yes,Mexico,E,A,-50.47439611873887,-132.32719340141165,B,0
Veteran,Mexico,E,B,16.23088425713304,103.85307565806372,C,1
Veteran,UK,C,E,53.37558469695176,-97.87666597605926,A,0
Yes,Germany,C,C,15.709472431077884,-160.35976736977838,A,1
No,Germany,E,E,6.521635385672973,54.56607649041428,D,1
No,UK,E,D,44.847665636025596,-98.21121106096301,B,1
No,Germany,B,A,-10.939312624951066,-92.5494640990263,A,1
Veteran,UK,D,A,-133.79762545884273,2.9239178852988,E,1
Non-Veteran,Other,A,C,71.48488629315422,-57.99220592118577,C,0
No,China,A,C,220.22881261908057,30.86018295320534,C,1
Yes,Other,D,C,-106.57825093311604,-27.513370725425997,C,1
Yes,Germany,A,B,143.7300419342109,-18.842540760396346,D,1
Non-Veteran,India,A,D,100.79784592046592,75.61433526245803,E,0
Yes,US,B,D,-7.2632946692322,84.36644417804425,A,1
Yes,India,A,A,85.46505300555093,-184.51197247058312,C,1
Veteran,UK,D,E,39.21881319550724,42.78678737720675,B,1
Yes,US,E,D,-50.63353122509153,21.48644103803721,E,1
No,UK,A,E,-211.44495392297168,97.97261075653712,A,0
No,Mexico,A,C,-9.832058531603767,-0.9114531768999058,D,0
Non-Veteran,China,B,A,-161.9167481196883,-128.40845531235004,A,0
Non-Veteran,Brazil,B,A,4.560434689218116,-89.26658645895483,D,1
Veteran,China,A,A,10.343629847864587,74.40631145378477,A,1
Non-Veteran,US,A,A,-216.62387015652666,64.68580137935221,C,1
Veteran,Mexico,B,E,40.75592105433332,145.43227902414154,E,1
Yes,Germany,D,C,95.34009400445565,112.9368820500855,A,1
Yes,China,D,B,-8.047657055821851,18.148338458970205,A,0
Veteran,US,E,C,109.6345215751983,69.16262479761396,D,1
Yes,Germany,A,B,-197.68327268736618,-58.56256722773014,E,0
Non-Veteran,UK,B,E,132.73905601179797,-155.4937640403831,D,0
Yes,China,A,B,109.61680713736708,21.395314416314655,D,1
No,UK,A,C,-23.468591763493006,80.21267218925549,C,0
No,Mexico,B,B,-30.735995326853104,-18.200442594032232,A,0
No,Other,B,C,185.1987083768818,39.95953832204057,E,1
Veteran,India,E,D,-55.06692243240655,199.08308007694723,B,0
No,China,B,C,51.40784478278307,-98.64372097348028,D,0
Yes,Germany,B,D,77.76204617349207,-51.19112632858911,E,1
Veteran,Other,D,B,-83.23594604585074,133.092633390926,C,0
Yes,China,E,E,23.93437149637784,-274.1459014537039,B,0
Yes,US,A,E,-113.95979403008589,-26.294507952919588,C,1
Yes,Mexico,C,B,-100.750333760533,48.55147242854317,A,1
Non-Veteran,Brazil,A,B,32.98140942197987,37.80728130616872,C,1
No,US,E,B,31.00639103442785,-74.25856662527967,D,1
Non-Veteran,China,B,C,-84.58538181356997,-97.75263244682245,E,1
Non-Veteran,Other,E,C,-72.54902474657146,-49.40740042382506,B,1
Non-Veteran,Germany,D,B,-18.5023486928411,60.13047883831643,A,0
No,Brazil,E,C,115.42277023384042,146.3596279693353,C,0
Yes,India,C,C,-11.777518620177533,19.609546166846886,A,1
Non-Veteran,Brazil,E,A,-14.717233877113985,107.02854214709086,A,0
Non-Veteran,Germany,B,E,-202.77806128743126,12.266408666393845,A,1
No,Other,A,E,-58.483990306466005,-98.03978578466403,E,1
No,China,D,D,56.11883187537974,-96.80748200365898,C,1
Veteran,Other,C,E,-61.300077812600726,-147.61802840581296,B,1
Yes,Mexico,C,A,19.904449176306986,37.9160466587471,A,1
Yes,China,C,D,239.2955913653337,27.48797022237795,C,1
Non-Veteran,China,C,D,41.65595000082059,-7.097179703342936,C,1
No,UK,B,D,-33.55775948532761,-0.38662340732172795,B,0
Yes,Germany,C,D,36.833299341878,63.16262727266253,E,1
No,UK,C,E,-189.45774792836355,-48.65515601252067,E,0
Yes,India,B,A,7.02031720493964,42.98078168863145,B,1
Veteran,Mexico,A,E,164.90851503109266,9.723032219728408,D,1
No,Mexico,E,B,-115.32511107935173,16.610873853228128,E,1
Non-Veteran,India,E,E,115.02311509509985,-26.672316793815998,C,1
Veteran,Mexico,A,E,-1.5197494632599662,94.39805562360965,D,1
Non-Veteran,US,C,B,0.40847401644869846,5.8144030839847405,B,1
Yes,US,C,E,-13.220728385200553,-30.54707550447639,D,1
Veteran,Brazil,E,E,-74.64728641878753,-107.31709490715144,B,0
Veteran,US,D,C,161.62326391710806,-62.72793426282338,B,1
Veteran,China,B,D,-36.59720485686036,-91.96705983463903,B,0
Veteran,US,A,A,-52.20132206356383,-72.86411331874655,E,1
Yes,Other,D,E,-75.77290396583281,86.89371158884491,D,1
Yes,China,E,A,-47.56145560110094,-110.76413480556675,B,1
Non-Veteran,Brazil,E,A,61.24051748650978,24.324297959711426,E,1
No,Mexico,B,A,2.0970942611994987,87.71631892677944,C,0
No,UK,A,A,31.06196058465437,133.4530634768474,C,1
Non-Veteran,Germany,D,D,86.13221739425589,-20.84437403252811,C,0
Non-Veteran,Germany,D,D,111.80581784709433,54.5982269183997,E,0
Veteran,US,C,C,170.34854809038,14.983179315980518,C,0
No,India,E,A,-185.144100172498,98.24082004765437,C,0
Yes,India,A,C,181.48894634457673,148.2101070798032,A,0
Yes,US,A,B,76.9393199341176,-137.63042366757668,B,0
No,China,C,A,-95.64870136239183,0.6302436542534573,B,1
Non-Veteran,UK,C,B,-3.1069104426126506,9.069190316605342,D,1
Non-Veteran,UK,A,B,-93.70275959746448,-28.156095294622762,E,1
Yes,US,D,A,37.2060832487356,54.09819100982547,B,1
No,Brazil,C,B,-244.57710170493544,-364.76313185363153,B,0
Veteran,Mexico,B,C,-95.3185305393296,82.62797571541304,C,1
Yes,Mexico,E,E,-56.352739222519496,55.102193686434454,C,1
No,Brazil,A,D,60.15520821192442,70.9359893076223,E,0
Non-Veteran,Other,D,C,-145.09457758595985,220.3173722913237,C,1
Yes,India,A,C,32.248174415098795,-47.646212262404994,B,1
No,Mexico,D,B,14.80644437845583,62.61809672923365,E,1
Veteran,India,D,E,59.56926706064585,-49.50846646596147,E,0
Non-Veteran,Brazil,E,A,-46.66882100324945,19.157335409841703,A,1
No,Other,E,E,-135.56897904622483,-127.13256730591573,C,1
No,US,C,E,62.52603862562781,-57.630130075811145,D,0
No,UK,B,D,-14.814927067627936,0.644066718569971,C,1
No,India,B,D,31.34543949088644,-165.79229953058353,C,0
Yes,China,A,A,-114.1680635541622,163.0398205133519,B,0
No,Mexico,E,E,156.57904803900428,195.8139593015774,A,0
Veteran,US,C,C,21.384283383218655,94.97337407180814,B,0
No,Other,B,C,149.52947751774636,10.444671715085148,D,0
Non-Veteran,Brazil,C,D,-29.758500729819133,78.3816809042028,B,0
Veteran,Other,C,A,43.10828111816251,2.8597111612305177,E,1
Yes,Brazil,C,C,-30.79498328389143,-43.98860778610798,A,1
Veteran,Other,C,D,14.799446788441617,16.164031463386664,B,1
Non-Veteran,China,E,C,-287.7480617289065,-66.78243907342679,B,0
No,India,D,E,84.45128024596048,166.0081240348029,D,0
Veteran,UK,C,A,-15.37713257630674,-55.38159462568122,E,0
No,US,A,E,-80.96994484089613,9.377575521519093,D,1
No,UK,C,B,-183.01876512992618,-13.68042910551133,A,1
Yes,Germany,E,C,197.11735908217628,-133.3432997839099,D,1
Yes,UK,B,D,75.4193429583392,14.602555796538939,E,1
Veteran,US,C,A,16.449381469824566,21.45896596046432,E,1
Yes,UK,A,B,39.84491840640368,-209.32242800435716,A,0
Non-Veteran,Mexico,A,E,178.42155184496926,-105.71747419971018,D,1
Non-Veteran,Other,D,E,41.36055589478145,98.84147244625646,B,1
Yes,US,C,C,7.955076532903525,105.87398932645658,D,0
Veteran,Mexico,B,B,-34.98550992541477,9.611053190347121,E,1
Yes,Mexico,B,C,202.35040812452203,175.74023603767694,B,0
Veteran,UK,E,D,-79.85602287817892,-117.39297359614484,B,1
Veteran,China,C,E,29.710245208922164,109.69912622448679,A,1
Veteran,Mexico,D,B,120.83283534611218,13.029996642656256,B,1
Non-Veteran,UK,A,A,68.21587102554722,55.363090564045606,A,1
No,China,C,E,-114.08571382711294,254.45314306608176,E,1
Veteran,Mexico,D,B,37.31418259528571,65.12007987304094,A,0
No,India,A,A,-14.693318856660872,-23.32451413965855,A,1
Yes,Germany,C,A,43.15726603310415,-86.15371728815919,A,0
No,Brazil,A,D,108.58201538399737,194.90591942573542,D,1
Yes,US,C,A,-46.04644740058082,-4.658881043861439,B,0
Veteran,China,A,A,112.8351238537779,83.39817355865348,B,0
No,Germany,E,B,-40.12436044259317,-168.0294597408604,B,1
Yes,China,B,D,-98.97921967053136,6.0818253726751355,D,0
Yes,UK,D,B,74.06261392730785,-33.42575291522015,D,1
No,Brazil,D,D,-25.717833316034234,-135.31485781068452,A,1
Yes,Other,B,D,-231.68821781893837,-83.55949489081762,B,1
Veteran,Other,C,B,166.89262495934904,114.51862885546711,C,1
Yes,China,E,A,-39.35505620807601,-22.770855638307868,D,0
No,Mexico,B,D,-46.15443699193304,39.44053196283278,B,1
Yes,Other,D,C,86.95134357421469,-154.6919531623501,C,1
No,Mexico,E,C,-34.864390461977905,-85.16379848119226,D,1
No,Other,D,A,8.743928926871417,56.327934055712404,B,1
No,UK,B,C,-26.220482094894308,-43.82939230837918,A,0
Yes,China,A,A,-67.28732074972261,19.86980483251291,E,0
Yes,Brazil,B,C,167.66658435910492,206.46270767527625,E,0
Yes,China,A,D,39.55072156456521,30.25533053906185,C,1
No,US,A,E,-51.99437156581327,146.10670156694835,E,1
Veteran,UK,E,D,-90.06172054060309,-76.908678152612,C,1
Veteran,US,A,B,34.2139134484723,-53.85810756800351,A,1
Veteran,US,C,D,12.050793506234285,-163.2900905702454,A,1
No,Germany,D,B,-238.79833876476334,-51.97887334612109,C,1
No,Germany,C,C,84.3081064618051,-33.997230501273165,D,0
Yes,Germany,E,A,-52.64910418273134,-56.68337540166295,C,0
Yes,UK,D,D,-64.79458597756746,-100.74007385546126,A,1
Veteran,India,B,A,77.57356343840075,-67.0572180422757,C,0
Veteran,Germany,E,B,52.74811804130639,322.1732404914961,E,1
No,China,B,A,89.27543506698687,-116.69490119703437,B,0
Yes,US,A,C,24.489324494043284,51.44562138744953,B,0
Yes,India,D,B,29.901382362252214,-116.68617206034338,C,1
Veteran,US,B,A,87.51867724999917,18.648696495963353,B,1
Non-Veteran,Mexico,C,D,-111.3134060575295,-230.76846295370612,E,0
Yes,Mexico,B,E,-3.711792852434839,111.36402464702486,E,0
Veteran,US,C,A,48.527508415620844,-7.046647718641534,C,0
Yes,Germany,D,B,-47.14471766018363,13.265915766726334,D,1
Yes,China,A,E,-87.94869883099406,31.182192686156863,A,0
Yes,Other,B,E,-36.70860016653556,-77.86986872909203,A,0
Veteran,US,E,B,-151.12540531578225,-113.25699570706792,C,0
Non-Veteran,Brazil,C,E,-33.52258800639429,128.93151907573784,B,0
Veteran,Brazil,D,D,-8.660273233538057,111.77995657731941,E,0
Veteran,US,B,B,-112.98893487372081,-7.4908434896454725,B,0
Veteran,Other,A,D,-96.91589545343398,-41.03189045384158,C,1
Veteran,US,E,A,-91.10237231590446,28.09868396868844,C,1
Non-Veteran,UK,D,D,27.91028857810454,-17.8786312656064,D,1
Non-Veteran,Other,C,D,57.68339830485096,-29.706302050423588,C,0
No,China,D,D,65.99668443884563,-81.78106222038957,D,0
Non-Veteran,Mexico,A,E,11.943980768178621,6.0298766112842515,A,1
Veteran,Germany,D,E,-182.87589528938207,66.32833624257484,A,1
Yes,China,D,D,158.45476506489803,148.08291427019847,A,1
Non-Veteran,Other,E,C,24.56086736343478,13.033260296270141,A,1
Non-Veteran,Other,E,B,109.04369626828039,95.5252874929524,A,0
Non-Veteran,UK,D,B,-34.60212404486767,-99.82456179484373,E,0
Yes,Germany,C,B,-61.55378156258108,67.30577187381999,D,0
Veteran,India,A,D,-66.32378315274067,91.40637407370275,C,1
No,UK,B,B,-106.35738390039673,-83.657451464264,A,1
No,India,D,A,11.705395713396523,21.431838195452098,C,1
Veteran,Germany,B,B,-16.067171943238424,-145.95260005616416,A,0
Non-Veteran,India,B,B,-42.71950318926711,-57.809225270864154,D,0
No,India,A,D,47.952249790301536,112.84958513666751,A,0
No,Brazil,A,D,-49.76938257407685,21.537680716586642,B,1
Yes,India,D,B,156.86691075812155,-98.53086927501067,B,0
Veteran,US,A,D,-103.92302969099005,101.9901616435494,C,1
No,Brazil,A,E,-22.936766270904126,-48.232176602595246,C,0
Yes,Germany,D,D,33.933479076547826,29.537264642920597,C,0
No,Other,A,A,23.43975440747627,-34.84360160437667,B,1
Non-Veteran,China,A,B,194.3334731674048,57.53291893374549,A,0
No,Brazil,E,B,11.684283871757623,78.45947574512567,B,0
No,US,E,D,34.32417836221247,-22.77874229147398,C,0
Non-Veteran,Other,C,A,3.0004671764584696,-185.5531956669022,E,1
Non-Veteran,Brazil,C,A,74.23015231394594,91.16592558671577,D,0
Non-Veteran,UK,C,C,60.23313362840433,0.16367404064370566,E,0
Non-Veteran,Germany,A,A,6.175158423277326,-136.83492947417125,B,0
No,UK,A,C,-13.719113372229213,-162.71157733595464,C,0
No,US,D,C,12.385568539066817,23.835831906885215,C,1
No,Other,A,E,213.22014887798352,-27.89408005452786,B,1
Veteran,Mexico,E,A,-98.18734015101566,-7.074682537587447,A,1
Veteran,Brazil,A,E,239.99141886063566,-204.4942234972351,C,1
Non-Veteran,Brazil,B,C,-3.8034539514949053,-107.12025808184413,D,1
Veteran,Other,A,B,-12.437752135996744,-65.00877570667706,E,0
Yes,Brazil,A,E,-88.97319380028868,-113.52877188778365,E,1
Veteran,China,D,D,-82.39968173745454,63.71583146492665,C,0
No,Germany,A,B,164.58197029820684,-9.480418144703298,B,1
Yes,US,B,E,-38.10887875456176,-47.9857666030792,A,1
No,US,C,B,18.197914255653462,-71.41447881978468,D,0
Yes,UK,E,C,-233.33365574844973,73.81768079192352,A,0
No,Germany,E,A,146.94833956620997,196.5102858876011,C,1
Veteran,Brazil,D,A,19.931502175454956,-173.70595694510922,C,0
Non-Veteran,Mexico,A,E,-8.118739342764398,-21.279424518742797,B,0
Yes,Brazil,B,A,139.5119097534046,-26.098020821342217,A,1
No,China,E,E,145.15560503106286,16.86206000180054,B,0
No,China,D,E,25.653466195125134,94.7496103304959,A,0
Veteran,Brazil,A,B,133.45207362362945,23.97022815876372,E,1
No,Brazil,E,D,-55.32625561329523,-0.21040105200799183,D,0
Yes,Brazil,D,D,121.3168691215959,46.60759487554524,A,1
Non-Veteran,Mexico,A,E,-4.558272032657117,18.39081164458302,B,1
Non-Veteran,Other,B,B,84.33730000892797,-48.21358205624407,D,0
Non-Veteran,Brazil,B,E,-85.93539166978995,-96.61898855937575,C,1
Veteran,UK,C,A,-131.93089998019397,-69.61942572197984,A,1
No,US,A,E,-37.80434894248522,36.005231033654184,E,1
Non-Veteran,India,C,C,-101.61002688915413,64.04373017559848,A,0
Non-Veteran,US,E,E,-132.7340530389851,-85.21049536870387,A,1
No,Other,B,B,-113.21863991431576,-44.15834080569948,E,1
No,China,C,B,81.30478182519938,4.704290242009375,B,1
Yes,Brazil,C,B,-12.901530861443572,-78.20640132516749,B,1
Veteran,India,D,D,-58.28083701751584,65.56474089332491,D,0
Yes,India,C,D,-138.56539704562928,121.24690066825572,E,1
Non-Veteran,India,C,C,74.75003261777545,-30.355186020325508,E,0
No,China,E,D,-1.5429852222919875,-107.98248424817349,A,1
Yes,Other,A,D,-13.010377956697342,180.2053778559364,C,1
Non-Veteran,Other,C,D,185.20113641894852,-80.3654136492996,C,0
No,Brazil,B,D,97.74266732344181,17.258808498915034,B,1
No,India,D,E,-117.19587037941339,-186.30898191223284,D,1
Veteran,India,A,A,92.79887455810993,-181.1116075455974,B,0
Veteran,US,B,B,29.784289751710947,76.77237238201057,A,0
Veteran,Brazil,C,E,93.3173508361861,-45.52904708538572,E,0
No,Other,D,C,105.06395976446458,67.27145317078028,A,0
Yes,China,C,A,-80.95354144671941,2.2487146474878585,A,0
Yes,China,E,B,-126.57873520844056,-28.582780054836967,A,0
Veteran,China,B,B,59.1355845427288,171.87181931332915,C,1
No,Germany,C,A,129.71531730947586,-41.111363701233486,A,1
No,UK,E,A,-39.405592882500464,172.7040395692299,A,1
Non-Veteran,Other,C,E,-29.662441451373407,32.32195394319149,E,0
No,India,B,E,-82.73106056875605,16.49194441120718,C,0
Non-Veteran,UK,D,A,33.102854567933555,-62.2658833590577,A,0
Yes,UK,D,A,-74.07212702165437,31.743054805612086,D,0
Yes,Mexico,B,C,60.45866853896423,-12.835754455694548,E,1
Yes,US,A,E,29.81827266643302,68.2525472534607,E,1
Non-Veteran,India,C,D,85.07143168983941,-8.695185441499358,D,0
Yes,Other,A,B,110.05579545350896,21.546235205543827,B,0
No,Brazil,D,C,-184.5876908936019,78.77682679857558,B,1
Yes,Mexico,A,C,-0.4645411522226432,43.445447177954016,D,0
No,Brazil,D,E,-1.8580025278866694,-36.17463815108984,B,0
Non-Veteran,Mexico,A,D,57.347863499084106,-50.64670173031048,C,0
Non-Veteran,Other,E,A,53.66879894192095,-209.80878175077316,B,0
Veteran,China,E,D,-100.94886769262081,-59.62828093786824,D,0
No,Brazil,C,E,-64.19087210202747,5.10106530557609,D,1
Yes,Brazil,A,A,-154.818308284976,78.5036376520306,C,0
Yes,US,C,E,-102.49201672062398,7.1728787952174065,E,1
Yes,India,E,C,76.13610724542853,0.8705628564442432,E,0
Non-Veteran,UK,D,E,12.308825483022023,25.970795376238925,B,1
Non-Veteran,Brazil,E,C,-115.0647673335004,-35.60944190987031,E,1
Veteran,Brazil,D,D,165.61976723915885,31.926971091202955,A,0
Non-Veteran,UK,C,D,-120.73963958347566,-76.74087119447515,E,1
Yes,UK,C,B,14.348416697214173,71.35141440575127,D,0
Yes,India,D,E,4.829483020976108,64.04086241445611,E,0
No,Other,B,D,113.57107030166299,41.21512650378527,A,0
Non-Veteran,Other,C,D,-65.93129616723317,84.2348678932484,B,0
No,China,C,A,-19.20037662150244,-8.47654473740357,A,0
Veteran,China,B,C,78.01774823362099,-134.826263608165,C,0
Yes,China,D,B,49.92686521106971,-94.70607784996496,C,0
Yes,Other,A,C,190.33130102032237,37.96297058370936,C,0
Veteran,China,A,C,22.04764839325772,-25.188018937044582,C,0
No,India,E,B,89.50027397613476,221.11365356607035,E,1
Yes,Brazil,A,B,68.1944204718736,-119.52517654701104,C,0
No,Mexico,E,D,-193.61374509842025,-92.74071427884863,A,1
Non-Veteran,Brazil,A,D,193.7492932888556,-120.04821873418202,D,1
Non-Veteran,India,A,C,-84.08733282812562,-83.23008003356779,A,0
Non-Veteran,Germany,B,C,-209.50401860819602,-54.744377911219175,D,0
Yes,China,E,B,78.8413714400625,-85.80248410699132,B,0
Veteran,China,A,B,164.86360516995603,-51.055363017876445,D,1
Non-Veteran,US,E,C,-172.8015889142567,-251.85171622231732,C,1
No,Germany,A,C,11.409844874139573,-42.641961827160124,B,0
Yes,UK,E,C,28.073409970725294,-37.86706806074609,A,1
Veteran,UK,A,A,19.545372406510868,32.812284802689966,A,0
No,UK,D,C,46.63732398055075,-0.4561726058596904,A,0
Yes,Germany,D,B,-66.63540726821215,-190.73942056930278,E,0
Non-Veteran,India,C,C,41.72025123005377,-177.5872199418763,A,0
No,Brazil,B,C,-63.164539212558836,-5.392260564613187,E,0
Yes,US,D,D,-199.41537351856647,-54.36620164817776,B,0
No,India,C,A,149.0236550210529,11.26879483825951,A,1
No,China,C,B,-2.1078829941860233,153.99042948599754,D,1
Veteran,Mexico,E,A,-30.157538950543767,-116.78466640011318,E,0
Veteran,Brazil,E,D,14.918932935844795,104.82984927663514,C,1
Veteran,Germany,C,A,22.21079691271022,0.8013697434203928,B,1
No,Brazil,E,D,21.636480458411786,-63.09615318747671,A,1
Veteran,Mexico,E,A,-12.31474964009865,82.87353480990154,C,1
Veteran,Brazil,B,C,-125.81718621397427,71.45513701400174,D,1
Veteran,Germany,D,E,7.546406964282874,89.26873484247216,B,1
Veteran,Mexico,E,D,-3.5596255609971523,-27.56818225168282,C,1
Yes,India,B,E,65.98269212315239,79.76733263275004,C,1
Veteran,China,D,D,-96.26546522257952,43.47331084238586,E,0
Veteran,Mexico,A,A,54.810292294627814,-13.579797746356101,E,0
No,UK,E,B,91.3734754224972,93.43492493013646,B,0
Non-Veteran,Germany,D,E,-46.63665882693442,-31.18119296506638,A,0
Veteran,Germany,C,D,76.33592026415036,87.90542373917141,E,1
Veteran,Mexico,C,B,-141.7928029946492,-5.3231104338479245,E,0
No,UK,E,D,66.73330295336606,104.27245237645941,D,1
Yes,UK,A,C,28.91393461768131,-18.13169003934333,D,0
Yes,Brazil,C,E,205.94966785019335,-73.58604071379233,E,1
Veteran,Brazil,A,B,81.83653747723015,89.57709971559936,B,1
Veteran,India,E,D,35.17174981195609,67.15458735564596,A,1
Non-Veteran,China,D,B,-196.0606291497625,-34.49003024450218,D,0
No,China,E,E,48.96966174661332,-11.522857876776145,D,1
Veteran,Brazil,D,A,-30.62163244726923,235.15802895940539,E,1
Yes,UK,A,A,11.403034726223439,-86.74820999864471,A,1
Non-Veteran,US,A,C,-55.9874282581334,-36.93353905503021,B,0
Veteran,China,A,A,10.219309010399957,-88.78390010960844,E,0
Non-Veteran,China,E,C,-26.687560114185416,76.34733106193411,D,1
No,Brazil,B,E,-67.84931247074059,18.427756859571776,A,0
Veteran,China,C,B,-241.48101933223387,25.387989963794546,E,1
Non-Veteran,Mexico,C,D,105.62342310645903,-106.44362992434695,D,0
Veteran,China,D,E,-36.66234935939672,-15.48005161261265,E,0
Veteran,US,D,A,58.468133856503144,-93.53615030999445,C,1
Veteran,Other,E,A,-39.41538152101508,-150.27714378315426,A,0
No,Other,C,A,-37.299047779162855,39.97378529778615,C,0
No,Other,C,D,-1.054526263026275,-70.65284982775692,A,1
No,Germany,E,C,-50.929779429248136,208.56958773690044,B,1
Non-Veteran,Mexico,B,C,78.04926607952471,69.60437049394625,E,1
Non-Veteran,Mexico,C,E,-52.72291225301785,48.913858927590354,A,0
Non-Veteran,Germany,D,D,-95.30759130848931,203.90515704729557,D,0
