marital_status,age,ethnic_group,handicap,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
Widowed,57,Asian,Physical,A,-112.51730408011258,79.14473154257318,31.234309644443886,C,E,102.88492983297846,0
Married,38,African American,Physical,D,173.25309996161855,2.307166804783282,-14.641180854219968,E,E,-2.763270489088696,1
Single,57,Other,Physical,C,-53.45827899971351,101.98844284024892,-21.31058733878197,E,D,48.044725783789616,1
Widowed,51,Hispanic,None,C,129.9662107456497,88.26521534159711,-44.67603125423588,B,D,-48.16195876408248,1
Single,76,Black,No,C,83.8408809958147,132.28183643291453,-18.3976234920475,D,D,-16.563063982980697,0
Single,29,Hispanic,Mental,D,-153.310439189171,59.60103090055782,-37.21836972304088,D,C,102.75838101663746,0
Widowed,66,Asian,Mental,D,-40.69169043782645,-78.29345297710876,94.78092967572121,D,A,-113.76125563564491,1
Divorced,61,White,None,C,-181.378152420788,5.388206050494669,150.11881389276448,E,C,-52.42736340796653,0
Married,35,Other,Yes,C,32.63331693064896,-20.62866151010121,21.91540594512591,E,D,-101.44707275758114,0
Divorced,72,Black,Physical,A,73.1480499568774,133.20068911342267,35.59963678115196,E,D,-73.25478375663052,1
Single,61,Asian,Yes,D,-27.56967970875055,-2.019134986579008,-131.4571998452223,B,E,75.66852294938064,1
Married,89,Black,Both,D,96.5827324351269,-185.56599609026858,174.67587521200107,D,C,-31.087979686890645,0
Divorced,30,Hispanic,Both,C,-79.00970818037823,93.36255084626957,118.66390417316435,A,A,-116.12214720322247,0
Widowed,94,Hispanic,Both,D,-132.25210661910384,-43.50791460352605,-56.55820676588378,E,A,-68.88058818348084,0
Divorced,71,White,Both,B,40.86558527736348,-139.563342264856,-64.01806277320424,C,C,11.648048590530543,0
Widowed,73,Black,Physical,E,-93.18303506137015,-7.154766527700334,-13.325714045481703,D,B,35.119081833878894,1
Single,18,African American,Both,C,46.97830902177166,29.32261783255593,-18.915821605089043,B,B,-39.17005806806513,0
Single,27,Hispanic,Mental,C,-9.343012369063752,65.73117829747156,-142.22549619140133,D,E,-67.65850235495002,1
Single,31,Asian,Mental,C,-41.700022210188855,-117.18424938744423,33.83904013297204,B,B,10.206643177641661,0
Single,37,African American,Mental,D,-29.258006849201777,62.47561408498322,95.7462540327317,E,A,-154.81006286988205,0
Single,80,White,Both,A,5.849758638242162,-51.46203085736296,85.28360424066645,C,D,81.82717194415495,0
Married,90,White,Yes,A,33.33395268001709,-90.72696714870784,77.12818995254258,E,D,112.86506448371011,1
Married,24,Black,Mental,D,108.39242460047227,69.25267444750357,35.89639989614808,C,A,-68.62055118052139,0
Divorced,96,Other,No,D,178.97075107005398,-102.72715561345866,150.4198549883302,C,D,118.86183168735707,1
Widowed,48,Other,None,C,-82.84376072241665,-4.9486091271812915,-38.35186071804723,B,C,107.73862826671676,0
Single,56,Hispanic,Mental,E,0.6933933120367705,-62.889492227329,-45.66813091729761,D,B,-191.43965515638757,1
Single,39,Hispanic,Mental,E,-168.47456671418547,-111.4311502050922,-15.704452949085068,B,A,72.99473695442728,1
Married,40,African American,Yes,B,86.48673742898943,-12.366546001738389,68.07828481725294,A,D,71.0616831203518,1
Single,20,Asian,Mental,C,80.9764318525263,-27.092831827578046,19.721903641956786,D,C,7.215275136637894,0
Married,49,African American,None,D,-70.76642371978241,-133.04309272053337,-247.0611809104028,C,A,-257.21013162227877,1
Married,91,Other,None,C,-4.3590742969901415,-49.526153435392985,-33.0820298900812,B,A,80.33906869896089,1
Single,66,Hispanic,Yes,C,-65.48075080665102,-65.26988600165453,109.39311285184515,E,E,-18.85818034090904,0
Married,53,Other,None,E,96.61333459573235,-63.11631387231734,161.52045518941566,C,C,-25.997478657508825,0
Widowed,20,White,Mental,C,91.16848362401178,-29.97735120707536,32.542275899740325,E,B,-39.69359003203416,0
Single,29,African American,Yes,D,40.882912728258425,-48.56022634914052,36.60305876064664,E,A,-76.22760665465772,0
Widowed,98,African American,None,B,-131.94975075480266,-41.79281883265789,116.55783495331443,B,D,-23.536501530410707,0
Widowed,58,Asian,None,E,48.8849986802249,-72.44879563020449,43.671086680801494,B,A,99.05007883213801,1
Married,98,White,Physical,A,-23.348589315233124,-15.958330248993596,-45.10454615420358,A,D,28.228185490373487,0
Widowed,68,Other,Both,D,3.433586770512096,31.710368916066443,53.4270629565723,B,E,23.135494023922636,0
Single,75,Hispanic,No,C,-81.16500417112196,-27.641704068609172,250.84886493041842,A,A,111.55659748403473,0
Widowed,42,Hispanic,Yes,A,-78.80279960374644,24.822817153374398,-3.643641979670615,A,E,-43.284001068523665,1
Married,98,Other,Physical,C,145.74943525248446,-290.39101801581194,-119.33300545577596,A,B,-79.98276934211334,1
Single,97,Other,Physical,D,-48.4258719551688,-14.015212559333076,5.150276435619959,E,E,51.912106293066664,1
Married,75,African American,No,E,200.9798927988148,41.25588663069844,53.45377279262876,A,A,-21.95142833499986,0
Widowed,87,Hispanic,Both,E,-252.72469337639185,-56.21097364426467,25.116176370652603,D,B,-62.264482163226575,0
Married,86,African American,No,C,118.81755139028441,-146.20645825253874,-119.52179567356637,A,E,169.20436204608117,1
Married,41,Asian,Both,C,-94.39090087289607,45.04109802407378,-147.84542425688713,E,A,-65.80362715435678,1
Divorced,41,White,None,D,-12.146579508979732,19.544382295638673,-94.94740720735325,B,E,119.51754471542544,0
Divorced,25,Hispanic,None,D,203.0261656079467,214.6923453747613,79.91867695118209,E,E,-147.2040662311616,0
Widowed,40,African American,Yes,A,-58.751037501021976,-21.812784013747564,-61.3296698332654,E,B,-110.97429324252938,0
Married,21,African American,Physical,A,-47.04913590584165,-35.476115412920976,92.54697710349994,C,C,210.64425738998142,1
Divorced,96,Black,No,E,-17.709632183648235,38.04335627177883,-123.63802789593359,E,D,201.32706316756713,1
Married,90,Other,Physical,B,-117.21429446048366,74.67785126224035,133.7158313775636,B,C,19.76321753515055,0
Divorced,33,Black,Mental,B,31.9024740223244,-73.44915644205045,-103.23301461871762,E,E,24.210261520470098,1
Divorced,47,Black,Both,B,67.651861384644,-45.269631680721496,281.1557360307863,C,C,71.49045685923578,1
Widowed,45,Asian,None,E,-51.076349246356,96.69685081226844,-33.638261988810505,B,D,-5.622114710825016,0
Married,92,White,Yes,C,89.2760781594825,175.58596770770993,53.014293653596965,A,C,-2.597334098019021,0
Widowed,93,Hispanic,None,B,3.498896075196463,38.168373962155755,34.73111262967809,E,D,-4.4005858303803205,0
Married,18,Other,None,C,-94.44089018255191,147.1726434966736,-61.19623953813411,D,C,-132.77783386503742,0
Single,74,Other,Mental,A,14.785854060403869,-81.79935262081149,60.93602863969733,B,A,36.34617236659451,1
Divorced,91,White,No,E,50.99890871983622,10.744470651169841,45.34166639657355,A,E,65.15908731747942,1
Widowed,37,Other,None,B,-36.68520341250565,48.650192684371795,119.29333295500761,E,B,-83.40401765290429,1
Married,19,African American,Physical,E,-56.40947898505587,54.263807743315795,-79.07649492739976,D,B,-49.26177914147185,1
Married,86,Asian,None,D,-64.39242297069103,-13.237685588875292,20.93917261898481,A,A,-16.083290880647077,0
Divorced,34,White,Both,C,-116.50037640152935,26.12616233556469,241.86360079487906,B,A,81.21437023052192,1
Divorced,78,White,Both,D,74.4048593683211,-37.980355158135104,10.462781330778965,C,E,73.00055909807483,1
Widowed,51,Other,None,D,12.009896037353775,-33.96244752698558,-61.738536083121076,A,B,-147.57283236567918,0
Divorced,35,African American,No,A,84.72956960804066,13.746573538604231,30.454302959780875,C,B,-39.78385647152168,0
Married,18,Hispanic,Yes,C,112.52493416379514,3.695646695168711,7.8274943828809045,E,B,73.14487962601973,1
Single,22,Hispanic,None,E,73.54371551257016,158.5759591776356,98.60452761175604,E,B,-173.93857613196798,0
Single,71,Other,Both,D,-155.5881660888297,84.7309916655083,243.97882615829118,C,D,-20.30481863357153,1
Single,73,Other,No,E,51.24999938765481,-97.69098490895159,-23.194725469915856,C,E,-41.291441604640774,0
Widowed,49,Asian,Physical,E,-49.320109378639835,49.56074634589876,15.687134660753602,A,E,-99.98182543914574,0
Divorced,24,African American,Both,E,72.22233658772257,59.99380033506778,60.95092472052699,E,D,-45.932162583693675,1
Single,60,Hispanic,Mental,D,93.91658170765272,-45.26779164394301,-94.75056382265763,A,D,84.85670720221992,1
Widowed,22,Hispanic,None,C,160.30041130412002,55.375370239237434,14.66609683978119,B,D,117.27907443001735,0
Divorced,23,Other,None,C,-103.27233713906185,34.08447463606926,41.825759707508446,D,B,59.1476871121241,1
Widowed,38,African American,Physical,B,164.28386095430608,-23.563185099940064,59.50475329104575,D,A,12.45097391429781,1
Single,21,Black,Both,C,91.37734978422857,-95.52473627230056,-12.736646659676538,B,C,-31.29495794993541,1
Divorced,92,White,Both,D,-88.34921422561648,-39.65119950620132,38.328889476339896,A,C,155.11503465729783,0
Single,63,African American,Physical,C,30.98528429180681,84.9930612083837,-5.343929651820818,D,A,92.55908714845593,1
Divorced,41,Other,Mental,D,103.39961650050323,-73.89789481428383,-50.963656164153036,A,A,-33.055811654602245,0
Widowed,48,Black,None,D,-78.86830433404094,131.80611902554924,65.3429880887915,D,E,-55.28073641945903,0
Divorced,99,White,Physical,A,103.28924555269342,45.61385533246908,-130.27266010131336,D,B,-23.541216510792978,1
Single,58,Black,Physical,C,12.317114564314284,181.0445955502157,-152.796885561355,D,A,35.47888291614088,1
Single,86,African American,No,C,-32.37360873911567,160.4693380726071,79.20460114036842,E,C,23.91696599930762,1
Widowed,93,Other,No,E,-153.55665360345196,144.51010058527396,67.66546113051253,C,C,10.997906667186488,0
Married,51,White,None,E,-144.39215895422976,62.74219644880687,-57.650634368357345,D,C,-25.571052760891412,0
Divorced,44,Black,No,D,-133.11093438104038,-29.372247156428504,-90.04608518466216,A,C,-122.86761652630564,0
Married,33,Other,Mental,B,114.13344400237632,-60.81628935256303,7.264774511073849,E,C,-66.80975210233385,1
Widowed,89,White,None,E,-161.1746266317567,3.7166155712626026,13.049896062849294,B,E,151.45492973606966,1
Married,77,Black,Mental,D,148.60052681264676,117.57524927795531,80.74828048956849,E,C,108.03755648380206,0
Widowed,74,Black,Both,E,-53.30162237289,-139.77336025601062,23.12438039334433,E,D,139.45246775515722,1
Single,89,Asian,Yes,D,-94.16433959667543,71.03387094615324,6.945763180331026,E,D,51.553081267987636,1
Single,89,White,Physical,D,-148.8343302021241,96.86746866850098,-12.416337629914732,E,E,-32.72409255684147,1
Widowed,69,African American,Mental,E,-53.31574589779975,88.20441478113182,18.231243722775194,E,A,75.16862023445047,1
Single,95,White,No,A,-28.872902099548636,25.823865426795955,-64.25391955323508,B,C,-42.763012474277545,0
Single,95,Hispanic,Yes,E,85.0891698425135,-19.150102882096768,-102.89499795541239,B,D,3.3843662154406116,0
Married,67,Asian,None,E,43.57286700911363,-125.31745415868497,-114.89223845352419,C,D,54.47948420530753,0
Single,52,Asian,None,D,-93.65745233583176,12.216344294719505,114.05258395690339,E,A,13.148970812869686,0
Widowed,80,African American,Yes,B,151.30650185791515,-113.38752546042383,-31.183955541718245,C,E,163.28814727153784,1
Divorced,89,Hispanic,None,B,-65.37692753328068,208.95162812445776,-118.24156443966305,B,E,54.82036252047112,1
Widowed,32,Other,No,D,-49.816512382934384,-9.612043009329408,-134.48460338817546,C,C,203.85654670751862,1
Divorced,24,Asian,Mental,E,59.88809335097749,-0.9850433307061242,-149.49476384923943,E,D,2.78318995387656,1
Single,96,Hispanic,Yes,A,-40.495024516419164,47.65917696994407,-59.59562429403622,C,E,51.11956612366897,1
Divorced,43,African American,Yes,E,137.61798608701295,-38.79192432297904,-128.0556303328521,A,B,85.4110698444369,0
Married,32,Black,Physical,E,114.9010668370192,8.38330454472587,-79.32165311905852,B,D,-31.166938356963215,1
Married,57,Other,Mental,C,85.47924328836613,20.88324397578826,45.35976922094614,D,A,60.73623688898182,0
Divorced,22,Hispanic,None,A,-8.678300380475823,-21.896365073927093,129.32617130957618,E,E,-160.94011034069976,0
Divorced,42,Hispanic,Both,A,144.0990774808964,144.0158487705585,-178.2216100345417,B,E,-73.27548388242448,1
Widowed,67,Asian,No,E,-81.1689000651795,61.008183737597946,-126.72988233613354,E,E,5.9434964950907805,0
Single,42,Black,No,C,80.43039537015206,131.01896617472718,-95.83529346033987,D,B,-46.24750526138558,1
Widowed,31,White,No,C,146.42145107366943,85.83587876901822,-43.26701787906379,B,B,-77.46703727143873,0
Married,84,Hispanic,Mental,A,-85.99121687973273,-104.01734510006038,120.8666150577122,B,B,89.8466315174018,1
Single,62,Other,Physical,D,-15.723587430372818,165.42914507605673,-29.852116949696267,A,B,166.91168749787343,1
Married,40,Asian,Both,E,-26.802375664424954,39.02646170567184,-40.66572874771669,E,E,44.48592178230432,1
Widowed,79,White,No,C,211.79764372611402,203.66363493361166,151.00554194356877,B,E,-39.41999010588473,1
Married,21,Hispanic,No,C,-13.415856203690705,17.394057309295953,-36.52168481699472,B,A,135.9954349324612,0
Widowed,83,Asian,Physical,D,387.1005510340515,-113.14352046106958,-33.252910182040544,E,B,-62.520759153295316,1
Widowed,47,White,Both,D,-55.69735183227477,4.523950966914486,69.92176315300006,B,B,64.02177012932601,1
Married,45,Other,Yes,C,-150.28927504400244,1.8407397391394524,-103.24455098404852,B,A,106.87971853435087,1
Married,88,Hispanic,No,C,40.974516701380864,-21.93040253040823,-43.64702633578912,D,C,-26.314893197635442,0
Single,27,Asian,No,A,60.56048800525955,110.82993040000252,-37.88167575057261,A,C,-73.74159681418374,0
Widowed,52,Asian,Mental,D,13.47856755637962,-23.612828984877417,88.83646924443337,A,B,134.91653070110874,1
Married,62,Asian,Both,E,-222.54825632503636,7.0954375995203485,9.462670214122054,E,A,32.23264611650408,0
Single,34,Black,Yes,B,12.678470239604152,50.5267837210613,79.85187823744924,B,C,-168.45357752937608,0
Divorced,23,White,No,D,144.58958510946303,41.84984401585516,264.1183429461877,D,B,-77.76338766191293,0
Single,39,Hispanic,None,C,-24.041312238914315,-87.46633499395531,9.450263377771368,E,D,-103.2913577620852,0
Married,86,Other,Both,A,82.26837594459018,-219.38195611580596,103.46927349358357,C,A,11.98331154065695,0
Married,78,Other,Physical,B,138.08665830986442,-174.3762832379321,41.89603151862418,C,B,141.15829875532071,1
Single,68,Other,Both,A,16.85850611834561,-46.12160643234086,-44.8940198741631,A,E,133.0530550574785,1
Married,30,Black,Both,E,-54.61436887326947,-168.894820413112,-93.74552185384609,A,C,113.26597040729172,0
Married,86,Asian,Yes,B,93.6736972947513,-98.76127714121114,209.16542479592994,B,A,-8.59210951620738,1
Divorced,77,Black,Physical,E,-140.70104985932468,-22.86381249285591,13.769445103755595,D,A,65.27085182708883,1
Single,74,Other,No,D,-122.6710140068535,55.42188550663685,46.820953147015516,A,B,-67.69921613460293,1
Divorced,26,African American,None,C,-38.7358426746989,-27.039086074259117,-82.85169961862577,D,D,-59.830919820806564,0
Married,70,Asian,Both,D,-58.409975858208895,-15.787692216762995,70.58227328537716,B,D,-134.7911199257727,0
Single,51,Other,Yes,A,24.287513225153823,47.67935379790475,16.142247388098024,B,B,-47.31133543384452,1
Divorced,32,Asian,Physical,E,90.07788490834328,34.98998591178999,94.60886127083255,D,D,2.2707588244162404,1
Married,46,Hispanic,Mental,A,0.27891499407682396,127.69673879537899,-113.36977883354827,E,E,-9.951972630579574,1
Widowed,58,Hispanic,Physical,A,-69.01463242485556,-14.834575673003588,105.63259206056183,D,D,215.49310254825605,1
Married,49,Other,None,B,-5.151849144748664,-162.1646291240759,-11.425173635296925,E,C,13.411970462204744,1
Single,61,Asian,Mental,D,175.11118335923393,-76.24807368006084,167.6473689153014,A,E,-252.8680644682507,0
Widowed,46,Asian,Physical,E,-181.2024097754805,67.36198466349424,32.960333576808466,A,B,102.69110601371048,0
Single,43,White,Both,B,100.33911517922303,77.79290840264359,-113.02512253575468,A,A,-35.957295916148304,0
Single,64,Other,Yes,D,14.040425895971847,-170.29049201823918,-30.852235702309027,A,D,-79.18359626660336,0
Single,34,White,No,E,15.558544429635479,8.439186567673541,-9.909983417122339,A,B,94.08312519833143,1
Married,40,Asian,Mental,D,-42.74227761027475,40.139436605080704,194.70406697895606,D,B,36.88899039502799,0
Single,53,Other,No,D,11.740664904419516,149.6127826791628,77.92410081843902,E,A,-108.30069058994884,1
Widowed,47,White,Mental,B,-104.10611052460258,155.40567841989804,51.10715260480136,A,B,16.54293742524034,0
Widowed,46,African American,No,E,-4.504809039255454,-108.11270681832248,30.188699887913124,C,E,-5.2347258307047735,1
Divorced,34,Black,None,A,-98.98226389840977,-14.573593926974148,-9.210139429435038,E,C,-40.86037589955638,1
Divorced,48,White,Both,C,-88.57259881665883,37.688572839610494,152.9216787551309,E,E,152.82198343281704,1
Widowed,30,African American,None,E,-154.68001548964008,44.90327353119904,-35.70311193566179,C,C,24.800938262895116,1
Divorced,37,Other,Yes,B,126.81311929040582,-32.74193151482007,-21.345563976271652,E,C,134.25962866584544,0
Widowed,75,White,None,D,71.90320892590627,68.03655130795693,-18.32726600618213,C,B,-73.50631013983276,0
Widowed,78,Other,Mental,E,-9.858315166821937,-138.68641542189332,3.803033795929114,A,D,136.80181782961043,1
Single,79,African American,Physical,E,-87.18583201299339,162.86027859718183,-9.029628674865418,C,D,-40.74949600431399,0
Widowed,67,White,None,C,-93.4826737087869,68.83545359022845,-78.5532383252134,A,A,24.401472951450316,0
Single,99,Asian,Yes,C,4.954160887132229,-152.33454494341285,54.385917108546714,D,E,31.2243273462594,1
Divorced,52,Other,Physical,B,-61.38079269146358,143.4908841119453,-12.550620490829054,D,E,40.661149891416414,1
Widowed,25,Hispanic,Yes,B,-58.76462343047204,-115.92263484278749,81.21575283851868,B,D,-25.71173959868005,0
Married,89,White,None,D,-70.93627857891202,-145.84499946931203,-42.29585255180806,B,C,16.301858674051246,1
Widowed,32,White,Mental,E,112.6852628518842,-22.13945549857236,-52.62610464289563,D,B,54.85040160839848,0
Married,34,Hispanic,Physical,D,-28.05311397525757,-120.1758031547485,-176.5605831454091,C,A,144.2082844022357,1
Single,92,Asian,Both,A,-31.72800841854616,102.46645979919657,-247.62372141937306,A,B,-95.91553751832576,0
Single,40,Hispanic,No,D,-69.4255256827303,31.053979385596747,148.75309120022692,D,E,43.48388878241901,0
Divorced,74,Hispanic,None,E,-102.14340737421541,38.0127036564325,-119.01970392077668,D,E,-219.85099944610323,0
Divorced,77,Black,None,B,-90.47456756621051,168.28133074626356,-59.277129524212526,A,A,-210.66222602302318,1
Married,27,Other,Both,D,-29.9303964561217,73.07817458063327,95.24522057241272,A,E,-36.01425378421043,0
Widowed,38,African American,Yes,B,-47.584607650862786,36.70669167986192,-33.68145768125571,A,B,-65.49480274482397,0
Widowed,19,Hispanic,No,D,7.665922526229572,107.60496912969748,-41.811333016647055,A,B,-107.81166088943156,0
Single,58,Hispanic,Mental,D,37.946423639784676,107.47281571348503,-172.22452481338019,D,D,1.0745506716907869,0
Divorced,46,African American,None,B,46.306693326039934,94.56957204720369,180.1202518864402,B,A,-39.21958954584066,0
Divorced,71,White,Physical,B,43.5534868882116,38.745015523776004,-34.56465818492685,C,C,158.8354434261762,0
Widowed,88,African American,Yes,E,-20.88334672181964,43.19870081158601,17.11501893257216,D,A,27.97002567996912,1
Married,58,Hispanic,None,D,-206.5433588834887,-93.82947017489506,-76.36154434049908,B,A,171.56217816091706,1
Divorced,42,Hispanic,Both,B,-100.20847799334642,-83.38284778769078,16.779384459498328,D,B,-83.48749336422786,0
Married,44,African American,Physical,E,119.12482404612983,157.29692994020485,103.76821428471257,B,A,82.08483416640688,0
Married,31,Other,Both,E,8.912098158749695,-15.057178581014478,104.02687032131162,E,A,-44.29443283696601,0
Married,70,Other,Physical,C,-210.7620233698468,87.20559754131389,-189.92214382092573,A,E,88.90327615284083,0
Widowed,36,White,Yes,B,140.7749179743713,75.32337146182029,-143.67787816273898,C,A,17.659815561827756,1
Divorced,80,White,Physical,B,-133.60803647232032,17.674279806724158,100.26713057075945,C,C,90.41065737033776,0
Widowed,71,Hispanic,Mental,D,100.23583688638757,-149.25987651330027,-1.986766190656488,E,E,-77.8214032139654,1
Married,77,Other,Mental,A,-188.64893364359838,-41.7785496989603,-260.52966331716743,A,D,-24.6610389239399,0
Divorced,90,Other,Both,C,-60.0018373405086,60.263067613727536,39.2596327352582,C,C,-29.316408600658438,1
Widowed,61,Asian,Both,E,-23.84734486518417,49.723881781798596,-121.80367320077022,E,D,-92.68472953025605,1
Single,28,Asian,No,A,-3.947180021613614,77.61322111864038,-75.00204565588119,E,C,-57.668398802125786,1
Divorced,34,Asian,No,C,-46.57497524412388,48.547500181841755,181.04307266772693,B,A,-26.201081494644953,0
Single,90,Hispanic,Yes,E,-95.76597844104555,16.786370452880583,301.4971625209141,C,D,34.9571086182589,0
Divorced,54,White,Physical,C,-37.46353478763365,22.99168745408367,-120.01358309897185,C,B,-104.77061384641986,0
Divorced,84,White,Mental,A,-102.91174602769557,-43.42721744929504,-42.27595750636389,D,A,-118.75106484810343,0
Widowed,47,White,None,B,91.90248161224721,21.584872103536668,126.84167983818581,C,E,-54.04890744855003,0
Widowed,96,Black,None,E,-25.375966316180754,-38.91217975219578,152.29823469798717,B,D,37.52318235721686,1
Single,59,Hispanic,No,A,109.06358866029589,-83.22383316113485,-139.26390875443303,A,A,84.66241107076488,1
Divorced,46,Hispanic,No,A,106.37522823439683,-207.76101889594915,24.134991751017814,D,A,-90.59183874271403,0
Single,74,Black,No,E,-149.1102799133224,-95.96538155846142,17.106154615090084,D,D,-77.2573563292589,1
Divorced,46,Other,Mental,B,142.50061268245742,-48.88476145392023,-105.85121013490051,C,C,-163.11965294148254,1
Married,18,Black,Mental,A,-19.769623439693664,-173.17119987124954,82.5834659022012,C,B,-98.61693133026469,0
Divorced,90,Black,Both,C,47.54102188694696,-166.8219411701295,43.16143127271719,D,D,76.38761814160779,0
Married,23,African American,Yes,E,-21.369315823644694,-213.14019060752787,13.057006963701747,C,C,12.638513775287565,1
Widowed,84,Asian,Physical,D,168.29687452571423,6.697899608451946,55.55902538858714,C,B,-70.98205559797628,0
Divorced,50,Asian,Yes,E,-151.88728091787638,94.44132322967526,26.882863645817235,A,C,-208.57765746204316,0
Married,60,Hispanic,Both,E,86.74698501926767,-128.72717000258314,-49.321702406156575,A,B,13.75216145191217,0
Divorced,29,Other,Yes,C,-106.79403135621403,60.75392638408995,84.64276521801094,A,E,103.47431486428454,0
Single,45,Black,Both,D,-92.80607747877004,45.00801363711059,89.38844643416206,C,E,-111.97111372088663,1
Single,57,African American,None,D,167.52248633735752,218.08563559744863,71.81813581718039,A,B,-36.166961456621955,0
Divorced,85,African American,No,C,-60.350384469601906,193.40880862163442,-98.75278778297519,C,D,-204.97555274393432,0
Divorced,40,White,Mental,B,-148.92465174349536,11.18976953220574,62.54849618873155,B,A,-53.84290530337413,0
Widowed,29,Hispanic,Both,D,-66.7300943476952,-115.4911077614256,188.4417251782386,C,C,-22.96234976099888,1
Married,25,African American,Mental,B,-39.82126384352111,-57.87949153323395,-33.43427296681617,C,A,68.16555161050694,1
Single,37,African American,Mental,A,72.34667688491619,97.6224502931454,-55.485156617922804,D,D,-98.29971337625798,1
Married,98,Hispanic,Physical,D,-143.26976804563193,-96.53250934327792,-10.361880837174843,C,D,8.70104507524584,0
Married,54,Other,Yes,A,10.900563419108192,-40.33184051635304,-85.53079357383079,D,E,-95.1115811174504,1
Widowed,95,Asian,Yes,B,36.468110972147976,-28.494587340387987,-166.37887049220566,B,D,-125.94938275326537,1
Single,79,Hispanic,Physical,E,-93.19002844808341,145.04568503274518,111.77099412762048,B,E,-0.6184119077109345,0
Divorced,78,Other,Mental,C,-137.43004507489175,-28.06922669312128,-62.71348807797003,D,D,40.399912591807414,0
Widowed,79,White,None,B,-48.15875868289946,-92.51925690665931,173.37497988758201,C,E,87.59239240327679,1
Widowed,42,Other,No,D,-58.23357884163476,-18.23143723845443,86.86807911261461,D,E,207.9884327063569,1
Married,26,African American,Mental,E,33.233608441559355,47.939571959683974,-24.32766326808984,E,E,-19.58084517654121,1
Single,77,African American,Yes,D,-38.73301189237517,55.768841802186266,-50.508053209376236,A,B,-104.89901383081512,0
Single,82,Asian,Mental,D,189.54977974722954,84.38323558211873,100.45716125602715,A,A,-23.70431872862713,1
Widowed,97,Asian,No,D,-35.00772993223612,-18.59313202251754,79.45617325104939,A,D,225.23331305647295,1
Married,51,Black,Both,E,39.445131203227646,6.539210574293879,-112.56651605159223,D,C,172.60267502272382,1
Married,59,Black,Both,E,-87.71649264182946,33.36671702204617,-114.14950356045985,D,E,-158.16615525597783,0
Single,88,White,No,E,65.88752156800835,-123.45865499354755,47.49152545570354,C,A,-39.99242392189185,0
Married,87,Other,Yes,B,188.05871763847694,-107.54427269450252,-37.112309421194404,C,E,-6.663064950769437,0
Single,89,Asian,None,A,52.77964888178989,84.37913694250828,15.937093359853682,C,B,31.84360556947898,0
Married,88,White,Mental,E,-90.15531629596576,-3.6777258738928666,-21.86514913735654,E,D,15.578160210230992,0
Divorced,50,Hispanic,None,C,-71.64888010707496,-67.92886751471114,29.19311681608383,D,B,-79.55230512662916,0
Divorced,53,African American,No,D,210.66470153463902,-82.86454454303815,-44.677214403042406,A,B,95.1335336657332,1
Widowed,19,White,Mental,C,32.52011486805464,-154.00992437539216,53.781557551831774,C,B,-56.256537584510724,0
Divorced,90,White,Mental,D,46.57934423624637,-113.59429973630077,39.6925520970297,E,D,47.2065800056739,0
Widowed,70,White,Physical,A,114.27830608076361,-205.6446360386424,63.92223148042303,C,B,-68.26763816298084,0
Married,88,Hispanic,None,E,136.0295106546318,101.59842139011957,-82.41196322473662,C,E,87.50146639658011,1
Widowed,26,Black,Yes,D,187.60623623077447,25.62200658855014,-139.44973762083728,A,A,-211.69357166131402,1
Single,46,Black,Physical,A,69.51088338498977,79.52273665786232,94.6274057240444,B,C,-179.92090189453606,0
Divorced,32,African American,Physical,E,-87.892260248175,-126.90734714269418,136.99021500945992,E,D,71.96725213600544,1
Married,66,Hispanic,Both,A,60.21892391254489,-37.62294657957301,-9.365538707283466,A,B,27.555560773820737,1
Divorced,89,Asian,Mental,C,-16.71246959515937,-90.05248489935904,104.71640999293056,D,B,-47.08933739102723,1
Single,96,African American,None,C,-20.736239332064635,-184.0991162183067,23.574125037614454,B,A,66.36787314357206,1
Single,84,White,Yes,D,39.39076557258501,-60.38286719034951,-51.879797547443154,C,B,-86.73266757146521,0
Divorced,24,Black,Physical,A,99.48037079176622,53.126131484798634,-99.55755612070901,E,C,-65.42413334319856,0
Married,31,Asian,Yes,C,-95.85785630616506,-33.119051217225824,-78.67883285175583,E,B,-196.00842514717633,0
Single,37,African American,No,C,-119.03153846778854,40.6537232454791,36.29181103440847,D,C,71.13762451578495,0
Divorced,63,White,Yes,C,-4.100109137096332,58.7132423225494,28.258312263095885,D,A,17.501510598708904,0
Divorced,39,Asian,None,A,-163.02288291242635,-62.82554107485099,-27.388378110900064,B,B,43.62099104621478,0
Married,63,Hispanic,Both,B,-84.14714862242094,101.61466853599559,75.76229455392316,B,C,-57.241497397493355,0
Single,39,Hispanic,Yes,C,-24.72062283752787,-129.59964753563727,-5.3418725954877,B,B,-101.48541532068394,0
Widowed,82,African American,Yes,D,-45.20542690289852,-95.35825067911144,-105.91037763288071,D,C,26.00045396750545,1
Married,80,African American,No,D,-150.32086975971117,-174.29763066556623,-261.5196823666455,C,D,19.46855379988269,1
Divorced,23,Other,Physical,C,50.87733173608194,-57.66277413074595,-91.94464118240387,D,B,-179.64274553444676,1
Single,88,Other,No,E,-41.317489860158915,30.548518696447353,39.88875304787405,D,B,4.999891341029727,1
Divorced,46,Hispanic,Yes,D,-43.751920408033655,49.15017936351104,5.58251016002812,E,B,-56.20546184330371,0
