AgeGroup,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
65+,107.7492543747081,124.47398992369487,D,-105.42415605360532,-37.328975143955276,156.67158840002804,158.0199078222299,-88.89480747206628,3.7513900074870445,D,A,D,C,0
51-65,95.88420434892556,7.8919572765201575,C,-46.92885868048717,131.51930310952034,-84.93385092653148,64.57665509898698,101.18957979480942,-32.23798490223576,C,A,D,A,1
51-65,64.78335559819473,-31.225017669701476,A,78.67526044096917,-120.8919171936538,-50.342706611871904,197.91658701954114,-78.5387356459158,-8.643768668934174,B,E,D,D,0
51-65,-120.14894378837167,129.72788413100434,E,-45.95922291260001,91.89395521759755,-138.88840142119153,96.81489383806424,32.080942086109445,-14.672309590150109,C,E,A,C,0
36-50,50.41392060446393,115.49968141386313,D,-149.4551859971126,2.3743133320763965,147.88208451088207,-115.53678330110881,35.00704459913486,-71.90458950374453,A,A,B,B,1
36-50,151.7775669294645,-122.000109047852,C,-127.56640044692354,76.19461314494804,76.97666885479437,-1.0736389751210713,60.26927113048619,151.90221096395186,B,E,D,C,1
18-25,27.343350886021256,-101.62765636135337,E,31.670819932341875,-204.0518366963075,30.880196125458266,181.27360152834348,35.23519948241986,-108.30696215740794,A,B,A,D,0
18-25,43.51251087015013,112.75211334745899,E,2.21750688586055,28.990054897807237,-16.23829079618299,110.21848988539284,-13.568505166158888,-10.851338911490876,E,D,C,C,1
18-25,54.30868411580103,181.87264494797597,B,-10.874919291640216,-66.75567074459425,118.12882583804969,58.315421699492646,-23.081853923170154,-128.77531215201293,A,D,D,C,0
18-25,-188.57087986476438,44.825891663109836,B,125.43327656466154,-69.18455361405404,-26.385463692439657,-18.34105933440082,133.06826338676623,-24.24869457850263,A,A,A,A,0
18-25,94.68793680067026,-36.5952260531076,C,11.889724515159838,-108.30192366875559,-24.136672921038752,47.52160604353925,39.629839578883164,45.43738709305086,E,C,A,B,0
65+,5.979487961601395,152.81981792828185,A,-28.010688842979626,-45.57692140295268,145.17012694926615,70.77016459188089,-28.406332432737464,25.96837625134033,B,E,A,A,1
65+,-189.94180607621945,-68.54571679765763,B,-67.4448099259493,122.08161094030523,-15.334310154101516,-45.953031337158414,167.84649003511066,-115.87277708394583,D,D,A,E,0
65+,-67.9719302788558,-161.24855623208697,A,-162.44097026041504,-184.094874608518,17.260697211376627,-6.795548848597701,-70.86467645987891,92.6978441409842,A,B,D,D,0
51-65,120.71796784282584,-12.488700802878023,A,-27.163005178121868,-109.88212152773002,-15.132236127099516,-18.179826183014583,-16.637629011958442,-14.666868656200274,B,A,A,B,1
65+,-57.08818261482941,120.71281398375136,E,254.43740503765983,-204.08030712512587,-93.98651861560667,48.91108872401455,-89.76593296864691,-91.98006422874523,B,C,C,D,0
26-35,-171.8728685464175,94.65101203416673,E,134.64766904901902,-38.01009181245455,27.259462238312715,30.353162331650534,-163.72471652721163,108.1595380731867,A,D,A,A,1
18-25,-115.57931714189205,-71.01286856305576,E,-43.18489978217259,13.138387944993626,-91.06119487600125,41.910200467510194,-86.8431101552984,79.3504553766329,B,B,B,B,1
18-25,93.57930451476464,41.82757998231754,A,-17.446995250330705,-34.921028404735246,194.82242346685737,125.78869313696227,-169.17311064952892,31.510138831951824,E,B,A,A,1
36-50,91.83572574186012,-153.00300239819634,A,-57.24754917782248,88.87977812481273,88.10129316892562,-25.581859864957124,57.31765887763234,107.09087394871656,B,B,D,E,1
65+,-118.18194546507807,99.24769499537376,C,38.88915867444226,-85.51305664588608,12.282317994999213,191.93055283383634,49.587369112961625,20.58633854985806,E,A,D,E,1
18-25,-75.7354155023855,-6.348098957900776,B,147.29528999164958,-114.24766736344742,9.654022388099545,7.22887759141234,-73.17137625774856,-21.621997323989103,E,E,E,B,0
26-35,-1.8959413089661492,-4.420183694485822,D,-43.98757133145239,11.844961030824644,-8.860499125429122,240.87998474796171,-67.04483519704942,59.05649707345941,C,C,C,E,1
26-35,-25.435875302464016,-160.46640871702033,A,19.48712456181214,30.382657797657497,-99.22733939824846,-77.23480103788583,-71.72089880920231,51.51626506853232,D,E,B,B,0
36-50,65.47817127256941,-122.68355326352875,C,67.7617105724194,41.70479737648313,-20.095521079141616,120.94029456991748,-3.2669213343214287,-40.30385009970027,E,E,C,B,0
51-65,-61.51397183898726,-151.7237704394789,A,-37.71503382623379,-114.68824374357838,178.32595036583413,103.49183051154911,205.39132919849558,-16.773888199801462,D,A,C,B,1
36-50,183.09373279244667,-101.88298560797024,B,5.666815560811511,30.949562274687743,49.843798510780545,-81.46619756969417,48.48146224761937,-50.554702018244434,A,C,D,D,0
18-25,-7.608893654032825,79.52980703047916,E,20.287495717979912,104.22341989667349,108.6081244441097,205.10690355750558,128.78504400992063,83.49542486288871,B,D,B,E,1
51-65,-154.82747858119103,4.495484702080532,A,37.76717747517021,-58.96900159023296,-12.387538425560946,-2.780269151810205,-44.20064835824207,-99.15244059669138,B,E,B,C,1
18-25,-9.606571686754368,102.35689880804483,A,-53.331024671383574,-6.776784828434749,-236.70752171449317,-27.901487287630296,11.82987827781073,-95.9169046412866,A,A,E,B,1
36-50,81.43483644591275,-179.13274168495587,C,79.73978645883754,194.9707124089809,209.1627099123025,-68.27909687591344,-83.30951479497102,-15.640507707633356,A,E,A,B,1
65+,-97.73114111529895,-6.695317031325033,A,-8.710149027031058,-115.04618429364642,50.14579987787421,76.66240180159335,43.74235346181539,120.31219812068699,E,A,B,E,1
26-35,207.18103646594486,100.82265117669793,A,40.13827640061765,-115.2322613109661,140.26574542543037,107.83074544272199,47.315145284474376,-71.24880493230411,D,D,A,C,0
65+,-13.1321551209805,46.18060458639634,D,21.982148165763167,65.62899621805656,35.2011980484295,8.990052244985085,-69.01702411978636,-152.7508237940351,B,E,D,A,1
26-35,-141.6020566957983,109.01188802959231,C,-137.35874161375415,-52.72699505575835,-72.52164979694392,-20.865510471609237,-150.74430894486312,-41.04123049221055,D,B,B,D,0
26-35,-29.473792761312943,-35.41606118706893,D,-49.722317088812154,138.50465849899282,-6.528057870232029,-213.45881395196423,-104.97836015096358,10.225265981008542,B,A,A,E,0
51-65,0.4565788795035625,184.37303753910155,A,-33.47876560641376,117.722998609268,-121.087911658269,-0.33445568455781055,13.630494769489824,-69.98512974690931,D,B,A,A,0
36-50,-42.312121492779056,87.65316271412868,B,109.05089765814672,145.11139120163114,-33.50247674857248,-161.0057654185997,-38.44981360787368,7.319906203983153,B,A,E,C,0
65+,-5.269116581313107,60.2661699442976,D,109.94116041407662,-14.30938254186917,171.8271637927018,92.50080451373272,40.05547248251474,24.61770141079393,A,B,E,E,0
65+,39.50756414151195,19.721061844825353,A,179.50747607677343,-76.12650811193087,-24.839751606535426,10.664835991930602,-91.26276408563766,69.10399436496795,A,C,C,E,1
26-35,-129.3169155141219,9.724527907511142,A,-103.35268994491578,123.58004084794669,50.422237724785425,51.057090433742935,76.15840100076878,-61.348600138672104,C,E,E,E,1
26-35,-53.40979223288592,61.44239487192432,D,-12.105346858450407,-60.02153686555127,-14.391624893262817,-100.37425730718321,95.90801432104315,-149.21745387636443,E,A,C,E,1
18-25,-126.18770620016448,-38.15996348007482,E,75.02204502066824,54.67313099812541,62.79721962840814,-78.21369381116446,-38.936234369821825,-82.34153143716831,C,E,A,E,1
18-25,-315.0721600040863,-47.86858527351069,A,-104.55918356956711,-21.457185221452608,-164.72876335954305,-24.14819666933579,-48.037618496335135,44.635031315409535,E,C,C,B,1
36-50,99.20632711970151,-119.72183984706449,C,41.575415007322505,-106.62398853997155,119.6303111923196,30.004659374229632,7.200824851090965,-109.64837825347651,D,C,C,D,1
18-25,158.69352940811441,201.83587431159737,C,13.618280801875644,129.4907610580788,4.484298120126239,68.73543084778507,-240.37436025814648,123.69921801049964,A,D,B,D,0
51-65,84.72265988247042,-36.13877910924609,D,-45.090901373872796,1.756251746034641,-17.398640626530447,-148.80694302337446,153.29798213048898,34.92579929737188,C,E,A,A,1
18-25,-42.092292585082006,203.61273313951799,D,-107.87704640139421,-38.130353931367196,30.864884143701914,96.96251672201882,-30.430778852908347,-23.90030462570657,B,E,D,D,0
36-50,13.163367307704792,70.58489122324991,D,11.552597263311544,175.68610628810202,-46.45953577424643,-40.61518484023819,152.38067755851102,-31.289115533049213,D,A,A,D,1
26-35,-13.795746359110709,-122.2751893758925,D,168.6726390525015,39.221092772013684,-7.520770202745705,99.33026565421727,125.16483053940209,-108.70580176078786,B,C,D,C,1
51-65,-6.673544938319445,149.01813610898637,A,32.38394108830087,127.77183335983504,-63.71517826001006,-90.67744266443513,102.10476312120443,-181.78985188166698,E,D,A,D,1
18-25,133.28497542749614,10.072129021328845,C,174.6124262181675,-54.63327476279242,-45.80513953643889,-132.67203333568648,-81.65304045053549,-40.84027167423653,B,B,C,E,0
65+,180.57780791789054,100.95547490633479,E,-58.12345514303057,137.70281480089457,-149.48023811189472,104.16132181535687,65.3782103240371,81.41063344753344,D,A,C,D,1
36-50,213.10210888153173,58.306532382276664,C,45.83281052244614,-87.06587562506103,101.85146840506218,-130.52420437565337,28.090020228847717,89.78663759785796,B,A,A,C,0
18-25,50.36669078670491,6.910698013692289,C,56.31138748979221,-35.34308910153353,76.21439043645935,-58.37873188606649,-45.40264810208704,-111.83231139647243,D,B,A,C,0
51-65,-136.13779284494996,-85.5033874394557,E,-97.86159438194017,45.64286463686253,128.74250056471192,-105.58007006398569,137.20775498387684,-86.90433114344754,D,E,D,C,1
36-50,-49.41055148768041,91.29096319868647,A,52.16794960186056,-127.3962685714797,-96.21001138660759,-36.69626424905577,48.06737086568424,-20.267853587430707,C,B,B,C,0
65+,62.88909720556457,-267.2132766913067,A,-39.139813184343645,-81.89343728941988,-105.41399067091477,81.68438185710266,5.486518330754809,-140.90856354602158,C,C,A,D,0
36-50,61.77155817488968,-45.07797596697243,A,103.45898134767626,134.99680176055716,-33.092197437565005,59.67598266569853,-27.989223511969357,144.5281188737352,E,D,C,B,0
18-25,-40.85927850355539,-137.9824118427162,E,-237.59422296493815,-66.91524912524149,-49.738440970338104,23.70476207117658,34.407368275412544,-62.99527173632613,A,B,D,D,1
65+,-37.0042978708698,-111.04662188486097,A,-42.56896113213704,-92.78385102747296,32.789410453776476,22.069741644646403,81.65946660641755,159.88188865742148,D,D,E,B,0
36-50,122.5408146406013,82.26588887091816,E,-34.26017205357289,54.5004490490291,-165.67578798671704,-87.79076234570219,-5.324703967762245,40.80885479593947,D,C,C,A,0
36-50,112.82496163877292,110.78900792974306,C,15.50315784448048,-107.45288363514429,-67.21173066048213,180.9079316432475,-60.334597186747615,-184.69774992169164,C,A,B,A,1
51-65,-87.37910895983558,-126.81302810289317,B,-54.53296745981749,55.98062536532827,-113.73548932190349,-62.30058624151796,22.472654251771864,-14.338194493074106,A,E,E,D,1
51-65,-19.789948844234278,81.2480410819138,A,-99.51166357282445,-67.11098626561673,189.9095705789213,2.3640928016345275,-195.50019158345117,-13.399773748861731,C,A,E,A,1
36-50,-177.88050150857939,-205.2972777326451,B,-85.51316319311354,42.38702190728941,-66.15475501320849,-51.94974747168948,27.547729930216914,128.01542704212613,B,E,B,C,0
65+,-17.35810688666099,47.894631641828056,C,-7.537114652789185,-239.53167085302925,-28.724086358613093,213.17567913250102,-7.639807929150325,186.14004010815552,C,C,E,C,1
65+,-42.467168039778606,-57.594775864872304,E,59.06483520121372,140.05551174157813,-34.79901327313259,-93.46242818934975,-119.84021708544216,-100.40873453081223,D,D,E,B,1
51-65,125.29392202918865,-46.842882445627,C,-42.42952890418576,49.592142032927825,-65.76256330643477,55.79352384710838,-29.809317793729264,-37.58736077350691,B,B,D,C,1
51-65,-40.548873858560505,83.44239647530966,E,-109.18779539819074,-103.9081196564759,64.72404925762952,-27.096427369875826,-21.55027558106139,-195.3845139887205,A,D,A,D,0
26-35,-61.88725478343462,-84.30961179440803,D,72.65834440300264,-85.89050910172918,-69.89285611523937,-125.35206455257236,190.40893055336272,71.2640088267052,D,C,B,B,0
36-50,-26.941066252793277,-61.38578540263018,E,-84.46693151464181,31.491527026492495,37.87137952811352,3.336622925923955,-43.54409206522079,-64.43395782861194,A,B,A,A,1
65+,-66.09920798099115,105.0519011537236,E,157.01205988968746,-118.03467285010838,21.927942828762294,47.05128399924189,-94.1058793845034,34.23635620952486,D,D,C,D,0
26-35,-106.75038084840365,-27.059409169004084,D,265.4715214813488,8.257382538299979,127.52227284831082,13.083650215396627,19.308848563774543,-207.7082568285992,B,D,D,A,0
51-65,-102.59938117860146,4.444205873106517,C,26.69791375133648,-110.6242570772382,165.81386742367806,-115.21924419563621,-82.06203906554475,186.55776532389896,E,C,C,B,1
26-35,129.8968280188227,-50.844008695310016,D,56.04086235540478,34.77411394404729,-56.33426360109877,-39.543475556790625,-123.25401682926567,-20.16629757290823,D,C,B,C,0
36-50,7.822596340184526,25.08580213583848,E,32.05497889729825,184.9095448424956,-70.75216754146223,-32.73182361827013,84.02365011157426,-86.07816884914028,E,E,E,E,0
18-25,-94.77315936826606,-10.547743607231023,A,-31.077793199992566,77.38561552730603,-60.79915890936072,-225.60199410162966,0.641249300083565,131.96657312696775,E,C,A,E,0
65+,85.94689645613126,3.22946754538525,C,-1.9677892301140552,44.334490120417684,-31.049045179190337,-6.911168038960986,126.49939474643304,21.064999184194427,C,C,B,B,1
18-25,10.581957339333934,99.66876873941229,D,68.30882184249829,16.27840832341527,-46.712247555934894,-60.026628544694226,129.761354930043,-43.278518904103926,C,C,C,D,0
51-65,160.3474113772446,77.10403109630587,D,66.2055552239325,111.97554949780073,31.478077838901253,-21.64286428501201,-53.10905511246366,157.5032130876733,A,D,E,C,0
51-65,-41.6523116632935,-179.33883630898333,A,91.42862734631753,-23.941509914366264,-33.7157543081189,-42.16411453619456,115.38887406685794,10.961749656326566,C,D,D,D,0
18-25,-56.821482136751634,-9.809455056079381,B,53.46072366439323,44.276039891896616,-133.35532587267826,7.814587319034939,-89.97109029379357,-158.9137379372982,E,B,A,A,0
18-25,162.07381188203684,-26.32521662529867,B,-54.604660221119595,-77.64972061489355,-101.09119333340773,12.780487900435503,-127.69735461856095,51.41958887839919,C,C,A,A,1
51-65,-150.36550792781136,69.33965249594475,E,59.42100211724552,52.22998539089188,-30.884320927117077,122.63452938748598,-107.15904878692545,16.878559802216966,C,C,A,D,1
51-65,70.30918428832368,80.44563438761723,A,193.0042333780156,-52.599767549976384,92.08206403441474,-61.70723832797358,44.602201657059325,-117.21708317203596,B,D,A,D,0
26-35,43.33597585138399,12.812474714915153,A,-52.32121183187402,-193.58933513916588,-67.97091109425108,-136.5522217327594,-14.805277468893888,62.48484138508551,E,C,D,C,1
36-50,142.81827248317265,73.12213481055475,B,-26.90378746521501,-80.52136014633547,-93.30522242241746,116.47622120114183,-3.6930868494507023,-91.13255545603295,B,A,B,D,0
18-25,34.07992685009109,-7.972844230912725,E,-80.03336388296015,-84.34466885204857,-101.28574393171748,-59.877858240724926,65.96372200266592,-172.95141637260852,E,B,B,C,1
18-25,-105.53047365616742,103.86363196048478,D,-36.44061937945181,231.5641521226485,158.57260651223706,-169.22039369483,-77.29381128913342,121.21144085161986,B,E,B,D,1
51-65,-15.04811617629531,-17.941296207386728,A,118.42856683123004,39.90453975429257,222.74987093325018,66.29702649341442,22.769955609858826,10.927760713159342,A,A,E,C,0
26-35,-22.614146371547893,57.41111286850876,D,101.12225844260443,-129.516962432539,-73.87250476025673,24.90137402156379,108.94265615591794,75.56898751200173,A,D,A,E,1
51-65,-91.20604345206212,34.39722060103287,D,-51.55341038370804,-74.62914183962333,-91.15855757220021,72.31761492935426,85.43993604863562,-204.52059064185133,E,D,C,C,0
36-50,85.63557026778945,-200.72335627865496,D,-60.134638752594505,-81.02961556352443,135.86059820309882,-89.99336900952399,-59.03854086720809,118.94532860104896,D,D,C,D,1
36-50,179.13746646684962,3.310568033334426,D,18.08128400851297,-60.832648068892816,122.98701373317995,-25.66176754141263,89.48327143806011,35.67972050714005,D,C,D,D,1
51-65,87.53967989258855,-45.03746266518283,B,29.13368896373324,-143.31364538444623,-160.91954205936594,240.2480430038633,102.92504812687,-104.63411048863283,E,A,D,C,0
36-50,-152.57891382946667,-56.338863573751254,C,-4.400662218241385,-153.75329426219224,-45.18850719953322,-71.86307231878286,151.21425736936453,18.38135581625004,A,E,E,D,1
36-50,-74.81657664121829,-16.503824380294198,E,154.75990553418418,-121.65067265605558,29.08156175201323,-4.117387658214319,146.21305196672282,-140.65631947192884,B,C,D,B,1
36-50,-7.194174259682312,-219.87624684511297,C,117.81627326359308,-103.31603082979788,-35.405858172051495,-83.77397773820555,-64.533247718226,135.60350610354266,B,C,C,A,1
51-65,-28.784449815449175,112.56694813642028,E,100.74752347126734,-56.88573179387395,9.22974723874098,175.6403716058988,29.346562059789864,1.1014148710649458,E,A,E,A,1
65+,98.16371652647422,56.68444204494101,A,1.1406826514149935,17.57030484486286,185.11580167569403,73.23703767545445,-98.69939896630018,20.906954730185518,E,D,C,A,1
51-65,150.10012520744414,-156.8514021279295,C,-39.81561932024501,-134.54816799321833,-43.5386435143435,5.621340351678393,13.002012728342773,96.92311050485307,A,A,C,A,0
51-65,113.03233599485951,-58.3964900084585,C,3.502311419801016,64.08718463733223,162.97842312999308,-111.2387656402357,147.4276563021101,17.387200789801348,C,A,A,C,0
26-35,-72.25085816781825,-295.97101836733714,A,40.673649921969556,6.752962767429429,-37.49743620513169,-54.36769117544855,-40.34743417760236,137.91936004884639,B,D,B,A,0
51-65,127.42401676981743,-14.863565710758147,D,-16.572360027594858,16.067536389791893,-58.99659428812447,107.6692519819623,19.18233400695725,-61.918157620406525,C,B,A,C,1
26-35,94.22150950518355,51.347629494581085,E,138.6793800496669,-78.41512662324608,-25.032148399532755,-20.71349600672256,86.37160589691587,-106.26140449149504,D,E,E,E,0
18-25,-35.92160847841194,101.99047084545525,A,-6.316624120010244,-106.97188154350796,23.54474243090022,20.533257511701905,-74.91123874162713,22.651241121096366,A,A,D,E,1
26-35,-332.1883268168878,254.47614463274775,C,-71.42984688195233,-76.20511907889184,-0.22089623556472351,143.7313368172792,6.192174577853663,71.92084202109704,B,B,A,D,0
51-65,-40.067925637529925,34.77453242071325,D,6.232241249553111,6.838708360002725,116.25934561789195,26.846745398642184,-186.2593157427148,-26.147289376597165,B,E,C,A,0
18-25,-126.09431797341277,-138.7596127756686,B,61.86632543742101,-32.03202915667403,-2.796419383222834,20.623679538294496,-43.52171377507687,61.0031707994207,C,C,E,C,1
18-25,-94.37358859634986,-37.00406902892222,B,-97.80672228296142,-95.86618191037434,45.73000998343966,-119.91273667709463,133.03982963498774,-44.23212211441496,C,C,D,D,1
65+,23.503353737092255,-114.52032039556033,E,37.91157522551964,-80.92496496872647,1.7317041121785404,-4.1057729247769705,165.36289837878147,108.40141581166817,B,A,E,E,0
65+,-210.37626415659219,137.61590895743606,B,49.52443241272689,155.73500265560557,42.97047960054954,201.22211132363734,-138.67057173799253,-104.78684458228132,B,C,C,C,1
26-35,-7.644834326587449,48.10272671267477,B,36.02829401996126,-60.02827456571136,143.8372251309492,-262.14695914195363,-165.98325167194167,-67.82443488225978,B,B,D,C,0
36-50,15.497287396537029,-9.939306107024635,A,-32.44933235191399,117.64660587902875,-17.598783436661385,98.64553144365466,-23.816589782912665,-9.708874141397068,D,C,E,A,0
18-25,-106.50515017885552,78.31068535417417,D,64.20492995226674,-129.17803593894254,155.64336568925356,148.71553917603083,55.816073325988455,22.71513479908944,E,E,A,A,1
18-25,-407.93338773633707,32.64966587942507,A,-83.75930641172816,-90.96666720535231,23.06401219645138,-46.25728712617061,96.42032851379838,-44.86066368717242,C,A,D,A,0
26-35,57.09986532466671,76.6507333784875,E,-4.027004229874782,-68.80637320939066,15.941058407695508,-25.56543268270432,22.303877467278287,-42.59889305723772,C,C,A,D,0
51-65,-39.56974697490886,-82.57908432586153,D,-30.550957750466512,-16.152088867467768,175.61592503952065,59.59232794126758,38.605743124898375,157.25887672648093,D,B,B,E,0
26-35,-0.5138966102386678,10.413482255683354,D,-77.67729382335273,-33.035451437442866,-12.490334767767052,-2.5411858033683323,-74.5712936387015,50.85828256641722,A,A,A,D,0
18-25,-3.300009441681827,-116.04854938015103,D,80.1398680724609,-81.13116019243795,16.62423247517993,23.027428831446077,1.1737586101379687,-58.42522645933704,C,D,D,D,0
65+,-163.62934530697584,107.48227259382817,E,239.49953006576794,0.7865964104748692,8.550821612552904,-110.27368833274215,82.14513765220809,-99.62901196872664,B,E,B,C,0
36-50,-31.7849972213616,-75.01990330411734,D,-7.079514166309616,114.88393126813037,110.11310237080278,-121.34645430021583,-83.88015602091392,-23.658193692265623,C,B,B,A,1
36-50,136.07224861185557,-73.54428869836042,E,136.9207794288927,-81.93804951635924,139.15988698435805,-36.831016777362194,-103.90431941188616,156.26319083213377,A,A,A,E,1
36-50,33.5074664800907,-41.12863004360856,B,-85.25258360433202,156.2697376060164,-69.99302941710019,8.7772066081199,-21.870634366256468,8.83816173325587,C,C,C,C,1
51-65,-21.193287822469912,-144.30721584482362,C,5.962024920667675,96.91091046447664,-4.751171451218035,60.87872849596027,182.4636809043997,-88.09596240978028,A,A,C,D,1
18-25,237.85165066811143,108.57822608661974,B,-87.17421089125224,24.148429365452117,-33.35464817856329,-64.78921939030758,110.79860881129586,-74.31016605537494,A,C,B,A,1
36-50,85.8146562803813,85.97383524460413,D,206.5002608346235,-14.09900764735278,51.15078261551012,-132.356443760963,52.34035723903718,50.45025171892683,D,A,C,C,0
18-25,-19.880173965900312,-40.4296899015477,A,31.5137367548054,49.06423469278002,136.2473389789822,57.589087852258544,104.3181938790398,25.677959633730318,D,A,A,C,1
26-35,-63.89868544567,25.01429698529485,D,51.909950207439636,62.00641639870881,9.634151657936588,-41.31430748839686,62.55203022049353,-8.302009529138507,E,B,A,A,1
36-50,88.76852854916028,-1.2352858730481844,E,127.37712535611831,55.74833034300888,-130.9692645258128,109.27198559438705,-95.71765326384912,54.11945493032319,D,B,E,E,1
36-50,15.406900470447441,76.96273213368372,C,47.92931224431797,117.27791954556362,-259.79370522017024,116.37251272162608,-161.15657192377165,14.860449751294702,B,E,C,A,1
36-50,141.0079057374537,115.53081813448453,C,6.478636940229111,104.58195498831195,-29.4402149512108,-40.9575313551028,104.00375887415643,-12.328149424266375,A,C,A,E,0
51-65,-106.49552625415781,174.00733603485935,C,-86.72853198812598,-54.17304816395816,-135.04613872284096,-45.46246609492214,36.01253400680963,17.487949815326065,D,B,D,C,0
26-35,-65.63926044710273,214.12331380052098,B,-230.95836383378656,269.18239790261134,32.55517075262171,-212.26406211752354,-30.644136284223222,105.10369113480525,C,D,D,E,1
18-25,43.18755295885884,174.14289654060494,C,49.71285076346902,64.597523631343,-129.13213008628784,-10.773234430227772,-175.0350154880245,68.55168481483045,D,E,D,C,0
26-35,126.76978036021642,23.244177585622737,B,-21.501055521122858,-17.149715410342797,-183.48713701688692,-79.35647146614669,-195.43901229788057,-59.053195629378976,D,B,B,C,0
18-25,-10.865888879906999,57.669128652415694,A,-55.727926855969024,-18.192631236564093,-53.67652746115215,-114.07701241808243,-62.46969493437259,28.323897813608085,C,C,B,A,1
26-35,243.70632923770006,-19.528145019517932,B,40.786749381547196,-27.105862069326076,-83.66392328437234,145.46622155710523,6.829249097362067,-30.86901019009049,B,B,C,B,1
36-50,-316.9446448840289,24.679720197143453,A,-53.73642653656171,-111.59905907032443,34.16735179903833,89.78732435275938,-78.61582133970802,78.67220747277185,E,B,A,A,0
36-50,-96.5181112839247,-30.905250309322252,C,-5.112476041464929,-62.03854573884159,-2.364279582857242,36.856448881911035,81.9672671440536,-142.55077752771425,E,D,B,E,1
36-50,-216.47208800644702,42.331616235437735,B,-56.1532075902707,142.8087842728005,-68.40556755355294,-41.977311442511514,-87.3767960618235,170.26755032852807,D,E,B,B,0
26-35,51.82455936752505,-0.17685847897084941,A,-101.0738455547701,39.353847207695964,-74.54176438450348,-157.681133306118,-92.75675250666224,-160.72049345831186,D,D,C,E,0
36-50,40.16940984411628,-23.939585279382293,E,110.25780487321492,-61.51931214490003,138.75933888646927,83.05507755974492,177.12923561377386,-242.0232537925039,D,E,A,C,0
36-50,-50.62921510816797,72.39508537988961,B,162.17156950677384,138.6559219182269,132.98961503771895,83.78081755755076,-175.4734605568317,1.5829231142869258,B,C,D,A,1
51-65,-84.1167775592082,127.06225113963869,B,74.95647116958783,89.36096255359807,67.07036886572398,45.65159601448862,148.1631315403212,30.2361655419566,B,D,E,C,1
36-50,-40.92659971913154,-27.993772017790437,D,16.811626364404283,-31.612696854790656,-224.5794250887355,-29.667972657575586,145.6093246413307,77.7477985347284,D,C,D,C,1
26-35,-69.81753039335324,158.0841602907654,A,-125.48255327590097,10.833587291155169,94.7060137938647,-17.304737196180103,29.49333031212347,7.4442179166395785,D,D,C,C,1
26-35,53.99424671983011,-29.842963656486628,D,-84.43411061764758,-122.00286970466412,-65.57890718271413,10.27771450364365,-94.51444981932863,65.84253719332015,E,E,A,C,0
65+,104.09535143649451,52.03814442644449,D,-27.56246232354004,-61.16562052429645,86.46010667172379,90.90471641855655,-230.41378101152986,-89.42069681482295,D,A,B,A,1
18-25,-241.8120336631723,131.64917279808918,D,227.41376885269455,-166.21731716799474,126.63692134119428,-10.561070776955885,81.2668974174501,69.99625873539114,C,E,A,A,1
65+,98.63174279487772,49.12723076039646,E,-109.97564834993723,-128.3202870582252,-103.01493975288538,139.68024482212263,-13.23118333896243,110.8080724006819,D,A,B,B,0
36-50,-160.67334805916923,-45.81559214879434,D,50.46449420306979,-65.7054764891355,-1.1021810565246788,-125.17952464405795,59.727587756192804,58.07240673162725,C,A,E,B,0
51-65,-113.8379250163206,-99.9222485267939,A,180.61611481072958,-222.58024984720183,77.28946177895968,15.478893560090293,143.1708168153584,14.678562972425526,C,A,D,A,1
18-25,148.6078934440197,-157.11169640270654,C,-16.646898842160226,155.52876092550582,24.585168383273615,-36.76140703067182,-29.7394590794677,217.48450844194232,E,A,A,A,0
51-65,-77.73053465768965,-40.15488360307054,E,299.3575299279647,-64.44657211573245,-92.9497796826482,-99.83033162221756,28.90227439924295,-146.4881108698996,A,E,C,A,1
26-35,27.862998053153866,16.76829518446533,D,82.71077946431127,-104.28136976105236,-54.80117405523862,26.56073827264945,-71.9943859910833,104.76007908809186,B,C,A,A,1
18-25,-262.9248882103542,-160.4618924967063,E,43.301657889975935,-83.44133258726099,-35.20903265960859,-16.70537413719376,89.1920835900555,76.35460800294082,C,D,E,B,1
51-65,106.53229905845807,-117.14122259958437,A,-134.67610352921216,-53.77676464015455,-250.9115193448316,64.18071479267303,-152.6673851399385,66.5726386204524,D,D,B,B,1
65+,146.29863206779777,-119.89092649113147,E,-103.23745110380547,-31.53884831416642,-31.900866012934248,15.249018940595944,-20.065687514386795,11.83622689698291,C,E,B,D,0
26-35,136.64130290310706,-47.123953376156365,E,134.43324837403563,108.51106746075605,-154.64708450744993,25.866109531942598,33.25502787566935,-36.530018248221474,D,B,C,D,0
18-25,-105.37598268175368,23.041837505825928,E,110.4487445402305,202.25535214245846,3.4267999305108225,-30.098758820664145,-63.79756996442829,-208.35032509737607,B,E,C,A,1
36-50,-228.68724756166046,229.44344142376062,E,205.6984362672437,-127.14221669679134,-12.723420283200557,24.372029646461694,-13.835117315583481,33.82245211102026,A,D,B,A,0
18-25,-75.90955639771133,42.33332707664328,B,75.5180114106033,63.28857795150381,-42.157507423086784,62.25184643945537,-14.26389273162741,-63.15001717141183,B,C,D,C,1
51-65,18.063695846862785,-167.9625932709082,E,84.94296219875987,66.7321718523061,56.27534091227145,-217.0096240271738,44.65078541640579,14.120141458369243,B,D,A,D,0
