Veteran,Religion,age,marital_status,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
Yes,Christian,62,Widowed,30.303077587833137,-103.45918502435396,-184.6943219479669,D,123.5209834723544,C,E,-19.491864159228896,84.65714449622351,54.91734422301868,15.25774921816515,80.57255289732633,-59.16377726861618,D,105.12254800177917,-72.15444524372334,1
Non-Veteran,Hindu,54,Widowed,-129.09095274060635,48.66103148028606,72.13957846240427,A,14.571739607543991,D,E,-52.10133763648186,152.94418503464172,-30.622774840128674,-19.880260813419135,-67.56360946643908,-25.03095484287412,D,126.7013996230047,-193.02836540066488,1
Veteran,Christian,76,Divorced,-39.82535875294309,51.84013213279399,16.47373069906231,C,102.17766524240581,B,B,-59.43097734325288,58.840669685849576,-67.34590656310014,-139.5218876644124,-215.64864325790256,10.037152919123294,E,64.05285852235765,-59.327616219150514,1
Non-Veteran,Other,58,Single,60.32853361364321,-0.5695882558582885,129.1168604083951,C,-1.5818177656390393,A,B,66.81967834405424,-37.03577413704052,39.78309257485013,-49.46265891044669,-147.61011551041838,-161.95280725780813,C,4.246179090128553,-81.97138059639606,0
Veteran,Buddhist,47,Single,-103.89584761869143,19.07422254438167,-59.94861920600445,A,71.81023907048734,E,C,-56.3692241671356,3.2266521440060076,71.92779870194377,106.12440633805997,4.777058779787619,80.30789826144348,D,67.28371013768256,-4.605803777430354,0
Yes,Christian,75,Married,-142.53259863418387,-26.934618802584488,110.58145403907353,B,-206.37575319066008,A,D,-58.26272489765832,-4.951131613278202,8.57748426091617,-192.49186007166495,83.23002838135089,-61.49782265371393,C,-36.552470025663176,45.66084878793895,1
Yes,Hindu,69,Widowed,89.66017067693555,39.625726019162755,-6.588862120397169,A,-40.889547137884655,E,B,211.37863178189627,32.410034454854326,-221.31769983743425,-68.20880513452012,77.17272889158171,-130.79225894175036,B,10.128427493371941,80.3602955937011,0
Yes,Muslim,42,Widowed,-63.43051061270999,-99.59527421952608,92.32004688953161,A,20.53716128666434,D,C,66.8582447518427,-63.80485401249992,70.00797648503027,79.54777988775996,55.350759754682656,-95.13795116378631,A,40.22992807690715,-170.44231717449182,0
Veteran,Buddhist,18,Divorced,-122.23251852736512,10.329829519361395,16.16035588967414,B,-117.68007519005678,C,D,-23.991934071967616,-50.75926950749694,-65.45275779842218,-26.245956121942143,111.57717208639836,214.82740748531634,A,54.0192886504711,15.73494545535451,0
Non-Veteran,Jewish,78,Widowed,29.93773466762468,-66.1027986519282,-96.81162737945229,C,-54.30694715999886,D,E,-115.75666157118549,134.28809213873112,-18.04602928282949,156.43792202910575,89.28425141056718,-48.548614920395586,D,9.721393437011148,-73.5892274738307,1
Veteran,Other,48,Divorced,-30.878659138886572,-176.84796666271728,-46.656220522229034,A,96.7405847993441,E,D,131.4614552058836,-27.58404497065391,-16.499847232187676,43.89891514626859,-35.9797677615129,4.729859262470075,C,184.40662346489563,-6.208673252125757,0
No,Jewish,75,Married,116.6602201815866,35.97493376336113,-110.8411879170831,A,188.2366015232864,E,C,116.96604748996397,-96.85861912469149,-13.412312226877349,90.4802601660964,-59.55144057367311,-12.717018805521397,D,61.24704198654831,-51.435301987975414,1
Yes,Christian,26,Single,61.91629576241866,-59.013716396027824,102.93965867841663,A,131.8371450191767,D,E,65.21163576984677,182.8143126876957,-45.435635024091404,11.460876111663646,-145.47362424159252,-74.4275758602977,D,35.2014315462858,-3.3549699881962236,1
Veteran,Jewish,40,Single,-22.009822959333896,-122.31336646956453,238.9445630585272,C,-67.72978105472373,E,A,141.12256410619202,122.79520849243232,-32.691712392949704,71.39357610566364,-34.22056263174959,-123.07463745842774,D,41.28467270295602,328.60090837400236,0
Yes,Hindu,50,Widowed,-4.291093951973671,84.94339122569087,-22.98854534738806,D,77.36812239225777,C,A,-13.403128471671385,-34.908051781491025,122.30393980370795,59.94705763722627,57.26921086176154,48.829920010567115,B,20.613518947289254,-36.859484638593884,0
Veteran,Buddhist,73,Married,37.32179657460908,-58.354473085657034,-167.7161661090533,E,34.86585969793847,C,E,-132.0443729245999,-9.105353642601905,183.51960322019926,-208.78088191154487,35.50741557819155,-105.552890693004,B,48.21444544421663,147.18943793131058,1
Veteran,None,62,Widowed,83.54174633098958,-31.575638650182412,-68.45926662146603,B,-28.807633167618047,E,C,103.41614472371235,4.327513656520479,-101.9661051677978,115.2308337323659,64.3410932101591,93.41236056239084,C,112.0036439337616,117.40281199106097,1
Yes,None,35,Single,33.20618333093263,-18.36582317342039,-56.21703501472166,A,63.51226369117373,E,C,-195.83049386163637,131.1957276364442,-145.40348304320872,-87.75522652368602,62.047864503594596,-13.239291822316346,E,-16.20070773310921,143.46527946031276,1
Yes,None,73,Married,59.01066194690576,-79.26195893182881,-178.69144065684264,D,-139.11006926128107,E,D,70.22866364238247,-199.69926904379884,106.93817531169528,111.73572459299889,-37.821874779469724,-112.98837239794514,D,48.21196362658349,146.40558574219585,0
No,Christian,71,Widowed,131.43881356323027,29.983050822927197,84.85016021085174,B,62.83952405460268,D,A,-39.70772846681427,-87.5125531099862,-70.98328543380188,1.7791224512027328,55.11434559300952,-78.34919428681668,C,159.5084689682294,52.07571722688766,1
Yes,Jewish,34,Divorced,123.55548990892335,69.6224551601171,-80.72821216032237,C,51.955533785972584,C,B,254.78598715383743,-47.99230291424543,175.68895258825077,-33.40248057336403,-104.0042691404246,90.77550276352807,C,-10.064815448613816,71.5212387692715,0
Yes,Muslim,26,Divorced,59.77932740365204,184.8006208772807,76.12493458732435,A,-13.699680260095581,E,C,32.4043043201658,-76.76089346092596,-164.9828409467673,-58.048719420513976,94.43915333577031,-85.6764598637599,E,106.45311967766354,-216.60617668561048,1
No,Other,78,Widowed,27.15175901846432,28.59075121046113,-35.036770904317464,C,39.72312431249645,E,D,-39.373795885231466,59.0644263690543,15.034104604566902,62.30467708040549,35.86093626012594,-113.87032349103433,A,33.604789369177176,-106.48378578120557,0
Non-Veteran,Christian,61,Married,-65.69688298739628,7.799009674560074,-7.6657897154913766,B,16.33187278275347,C,E,58.002383131605704,-21.941664386762742,-33.14625558870195,-1.2819385242735604,-58.70292471068444,277.6996239636583,C,-108.30951887563825,-93.55544519151437,1
Yes,Jewish,59,Single,73.8615158143576,-78.95720836637987,-56.33174258931237,B,52.872443342526545,B,A,29.52423397597636,71.68984844711113,-215.5210253018601,35.32156540820307,84.08014535718277,-80.53142698661205,E,123.74720809847659,-101.31294494261593,1
Yes,Jewish,75,Married,43.450610957747514,-13.54601559328772,-30.779958570726258,E,-19.411642186565608,D,B,-29.783668018761666,88.07624121172391,-48.079618807377614,111.41303780065061,376.88140377787545,52.63192154857156,B,42.77004180896206,-57.358812217838995,0
Non-Veteran,None,53,Single,-42.92735706842342,191.88689266161634,79.09524926670082,B,53.58571694878606,B,B,-124.84114649007945,104.70314226114752,-61.6629036421631,149.39757477746352,4.25687887665502,-162.74473132887059,E,-15.922205492177968,69.20515963933339,0
Yes,Other,44,Divorced,-34.83156900379905,-121.21518313451571,140.56371635383522,C,-62.402034916208585,D,E,-47.16984165158168,-3.581884938897093,172.0047887071572,7.275681521094512,-159.84061288007325,6.468168914395951,B,-5.876052120916151,-20.25562621443685,0
Yes,Muslim,22,Divorced,35.59481289540882,-10.97650268257978,26.673737690070514,D,-231.08968026395988,D,E,27.13570426527757,-111.5560614675693,118.95298991657226,-106.80823440841169,-120.45969978890747,-65.93942673763044,B,89.32827661720042,30.374115646684974,1
Non-Veteran,Hindu,78,Single,-73.40255741679671,-80.39632707155887,181.3394424001898,C,-131.39697289611178,D,B,-25.541509216302188,-34.56121017346598,43.34237420369782,12.287278686858363,5.765377083131798,-37.00296752337574,E,-127.10675157054499,-118.0312094400966,0
Yes,Muslim,49,Divorced,123.1336433236458,71.27831473950462,284.32927839091474,B,83.00626245605496,C,B,-42.04634515204886,193.4085299049256,12.504218794488123,-127.38932247217659,-80.42207559396964,67.57912794480774,B,63.22970285613929,-128.14578917331917,1
Yes,Muslim,67,Single,-147.87079477130663,-182.1334950563671,-0.8946716507333206,A,-72.60026397951576,E,E,-129.74420820068445,1.1215711828081418,72.49388971483847,162.56579710099905,162.49971836968538,-39.130024594140224,B,-76.07008602208285,-80.9508546703228,0
Yes,Other,48,Widowed,-0.3397771350388557,-134.70697378131234,184.3368332357165,C,157.43071117748755,E,B,-35.48541697186459,-31.420813514001562,-101.95460665398808,-5.432237410797032,75.73757632906704,51.29516321561438,D,97.0557260497425,37.97407507799973,1
Yes,Buddhist,19,Divorced,-70.94095751835005,77.45144101165894,46.98579513301882,E,14.957496032621037,B,B,-67.12493354624563,116.98776767806174,-31.847038211841834,6.188075629199002,-136.65005429485674,22.79549367204508,D,70.84889199807921,-139.07341327402995,1
Yes,Muslim,53,Widowed,40.691598822311434,-78.35608972903147,102.89854659872188,B,155.96625495088702,A,A,46.94049420783955,-89.12643782044726,80.59177646706952,121.14728531406472,69.0177091763471,-106.3817707746062,D,-18.206388059388438,-34.14433276105484,0
Veteran,Christian,31,Single,81.10377428285382,-6.54572284707053,-28.071927688702893,A,65.38835221991597,A,D,-57.401999211751765,-176.44490384835555,214.05973485146257,55.18469777744923,-230.24617581815087,63.853354841266516,B,-15.135518459465466,98.22860868752967,0
Veteran,Hindu,64,Widowed,76.93037567615696,-107.82629527147662,176.06400317554653,A,-150.49351973145792,C,A,-185.43704236698875,186.22243129215525,-109.61483983056834,-106.56965973655987,78.07362302806327,57.161081549430726,A,62.05488288182477,25.879232998186485,0
Non-Veteran,Other,33,Divorced,-46.73272574798856,-2.1101083184546243,19.547472269803855,C,-99.509352786529,E,B,-114.80369932077117,121.05492258293482,-25.414416059420525,31.79364790575744,72.86429018139346,-188.67891204613844,E,-114.4046134684163,-35.82992800210863,0
Non-Veteran,Buddhist,56,Widowed,81.60414344351462,26.119780978832974,72.65516253688203,E,-52.1738784549939,B,D,-233.6966731417101,-132.0666395046934,42.522940861608156,-233.96107656918238,66.80749956677221,12.956369289835438,B,-7.812283886403504,172.13020119947845,1
Non-Veteran,Jewish,47,Single,-136.19630015813883,-18.20298775632329,-3.7941133648825924,E,1.3506334110301976,B,A,67.56378356118573,116.60422321209698,21.946639039859335,-104.87413628131253,-28.66552208237741,-57.13817919851449,A,259.97931254449634,54.378804179734615,0
Yes,Other,26,Single,65.60443645569573,-171.2372851315209,114.73609617996898,A,-112.77730272882285,A,D,106.20280265375868,-43.516444131641165,67.99776707697316,94.53207043546385,-62.84022738975862,254.0821429948298,E,-46.18592020524726,-280.9696769483221,1
Yes,Other,67,Married,172.33420729148244,7.583127703867282,136.18872216478383,D,40.131610931979786,B,B,-88.58891806353724,26.76128534544259,-45.31170122201216,3.1259296615533545,143.99058367579227,86.53042212645174,D,-111.62185811515357,-172.73171905879434,0
Yes,Buddhist,22,Married,187.30375778230845,-23.784531923809926,186.97509364583135,B,68.33020163538926,A,D,-144.09701423204976,-84.1499190204104,15.890211680969907,-37.728971166257686,-58.66332687113932,-221.66321901563055,D,-237.11491021799333,36.060016819434736,1
Non-Veteran,Other,41,Single,-151.104092175535,118.88498182456418,109.47991930330416,C,-165.7087438108797,E,D,1.63526111996052,71.12981907465284,-110.21593861397108,-86.11705146844167,106.19130100063643,-88.89086249097338,A,225.50975987444585,118.04709505381423,0
No,Jewish,52,Divorced,-52.87379044459406,0.730984489440928,16.336264661536134,C,127.5477984730383,B,A,-2.532490806048795,0.38010071587435224,65.2161396351125,83.055127330266,-1.8686493436104914,45.92201172767354,A,-67.52487432713436,-20.662855924008696,1
Non-Veteran,None,33,Divorced,136.04445828092258,81.39835794589678,188.38265786152974,E,16.30172850384433,A,D,24.386339342258033,183.62624701598557,-102.99092269771796,-24.875227314092566,-59.53057878891682,54.592872494006095,A,-130.91174115801132,-31.27944549517393,1
Veteran,Jewish,47,Single,100.99473536906231,133.60718954339194,-94.23711600327952,A,12.3086572614144,A,A,168.11081021568333,33.844518286702666,-110.89854680402809,-35.6010926788858,7.722990143331569,-49.12495111682795,A,-207.1474687019618,-43.72182321390681,0
Yes,Muslim,28,Widowed,-80.94161574484274,128.007299899541,89.1870332660357,B,67.16799800957163,E,C,139.28660883828104,-245.3067797592057,-32.9547092597687,180.50467014491846,53.8876863164442,31.39956393223613,D,-15.84034201982591,-26.736254720991475,0
Veteran,Muslim,71,Widowed,-50.57611941815158,-81.45384418529581,-182.88930399619244,E,274.8216713371841,C,E,179.0950175030387,-68.28982602373624,-68.63161538686063,104.89299476182559,41.41289722991085,125.72717781753413,B,155.4285212788732,-20.27069602307109,1
Non-Veteran,Other,42,Single,292.6922535761245,-82.81832277207539,-55.47614734012849,C,-9.411894478230742,E,E,84.75561619350817,134.4791000119074,45.91224709735112,-127.81118389557977,-146.32309122203907,166.62487053855253,D,-69.94422476064099,-76.3783142838203,1
Non-Veteran,Buddhist,19,Divorced,-128.7697327708286,-83.226315097671,35.26015236873324,E,-71.82987573130985,D,B,30.378307959986365,128.72455358585574,-140.61684088417542,-42.80524093144727,-32.565604044292876,-90.52468614892442,C,53.877314699610245,116.7255719178333,0
Non-Veteran,None,33,Widowed,94.06455654831947,46.019514305063424,17.630669674931195,B,172.39145245382227,C,A,16.642824260598317,237.31935180283878,-147.32034925710383,-12.597406894912206,42.90332118312804,233.5818081821647,C,38.70082670949764,107.91466279364899,1
No,Muslim,54,Single,99.41468300677154,26.687308708722245,-10.996797028468231,E,109.93899237933947,B,C,-46.96606623392087,-10.940273190791384,143.66509676958836,84.71688127869542,-22.71655758348165,-94.47128959060205,C,26.579957654295903,-34.935240745550104,1
Yes,Muslim,72,Married,-11.530866833149593,94.01988590113535,-0.7117878401850286,D,-6.7331702714383175,C,B,-65.15342663161151,117.91172686801387,-12.952711656491639,-235.9423449615,-93.88558873662197,25.76061371687286,D,13.903285814800226,86.57406763954219,1
Non-Veteran,Buddhist,18,Married,61.075016219427624,-16.473189440031362,52.74992286789942,C,94.44279582766507,B,E,-118.24816216625737,-7.020485990370166,62.75563164299085,-71.12742594764151,7.130174773652419,115.46805278261041,B,-78.95325790471543,-48.18041006883483,0
Yes,Muslim,69,Widowed,55.71234528486196,179.83795273554696,-115.17699020258891,B,29.198532558708983,E,B,100.86607233197043,40.73133088326089,-78.37507126335395,-98.42441600082581,-40.79998123756532,38.428580087072746,D,-97.68431670194715,13.719837806956207,0
Yes,Jewish,79,Married,-124.66924105661816,142.83987261886327,-63.38725017977743,B,120.02542061548627,B,B,-25.17541756127783,64.06522831576906,-102.8406311867568,69.84473203696572,-89.38455131317905,5.229290385255378,C,-39.08205674102403,-48.742555255841054,1
Yes,Muslim,75,Widowed,6.186743576472451,-60.84343136567858,-80.94742098837794,B,-20.96217530565446,C,A,27.780806013025718,12.730876138352038,-115.49608738722807,-16.798472986345438,0.3030654322631739,88.66256250068548,C,14.754276314557057,108.29619529084597,1
Veteran,Christian,60,Married,185.59881304559133,-28.49608046618218,-77.33832564227751,B,8.494847983057737,B,E,-36.73595703888891,196.35609769124457,-7.94724747023971,9.331528071300296,76.27086496748706,224.84733905216174,E,60.52472577381894,-132.56579864476882,0
Veteran,Christian,32,Divorced,140.12925108306723,39.880547336408,-219.06850715434211,E,176.2685776257268,E,C,114.58508603609316,193.66203867235032,-49.685972167901745,60.6232437569977,107.11767006435002,14.197132241270069,B,-35.01755414089784,10.685626264538984,0
Veteran,None,56,Divorced,7.297599295286298,-67.40209250187375,-152.2008968760963,C,43.38866883104169,A,A,39.09365560507129,-92.69719972456572,-62.273406750172335,-43.87215909482443,-99.04095063517752,-168.6603046411151,B,-38.342893903611035,-67.95244902245817,0
Non-Veteran,Other,20,Widowed,26.18434261543082,-119.23463898125473,41.766285938294835,E,103.0228722907661,E,A,-63.25457895962653,-89.74787296410776,142.60789346775846,-157.35276948219322,69.51758106242887,-75.67856801731163,A,19.901993902892123,-90.91497248819816,0
No,Muslim,67,Single,-22.96879839705693,-116.99992986449492,-166.07490951310047,C,-15.60299159416826,D,A,-41.38598264121413,-7.22838496800558,91.82374064153595,-151.87990342772258,-253.2913706686998,21.385992470319415,C,33.76932625138957,172.32798502181004,1
No,Buddhist,41,Single,-38.884487575448325,-226.32704586570424,-9.709450935013693,E,-72.29173888479303,A,D,42.814064613420165,43.43209469766188,-91.20091663920888,19.874218655042714,55.711208737036046,-14.167331011783396,A,171.54727043610748,28.44507424723215,1
Veteran,Jewish,28,Single,190.9359151365758,13.051053389880252,84.6703208643651,B,-111.30605404786866,B,C,7.72554990441426,-42.90356616119373,-6.950583612378771,-37.07924754003495,-170.3136791290251,-204.87588033469484,E,281.2792673062822,-28.482087310298287,1
Yes,Jewish,54,Married,-58.83625585959377,11.212248908537102,40.03800023279054,E,-95.83232680118485,E,A,17.335751524939454,41.556462762203275,-16.005700800900406,-145.7193579887333,164.06963944614853,-39.88613751286448,A,-181.8426350216115,-17.332971403547432,0
Non-Veteran,Other,53,Divorced,-55.70611509366709,-59.3169059363094,77.17519741301211,A,-72.62508345950783,E,A,-152.49561498098157,11.648657215711847,-13.718609526480192,72.47496769000372,-17.79743216156587,-147.91972757181995,E,37.848901604365565,106.06919028953365,0
Veteran,Jewish,54,Married,-154.06629451184895,49.487465804466964,166.71850221025545,E,62.80747737736445,B,C,41.25014666839276,10.333880295216801,-90.56070327115428,-18.112966014369526,-168.13102327316457,-204.3455288203996,E,-84.79439564404797,49.16481998121222,1
Non-Veteran,Jewish,59,Divorced,-95.14718902406625,1.0034729810934484,16.730799278568895,B,8.50114463274295,B,D,-130.5785998088163,45.386608358014016,91.48316317113286,27.0462309468458,-10.78038312357907,48.83771832914039,E,35.98716451615756,-11.292779551217546,0
Veteran,Buddhist,58,Widowed,-133.09763537832953,187.86892060458487,49.41718196997687,B,113.72101751400825,B,D,-15.247432796375172,153.65319958644554,-95.9627235369571,39.133584590683476,-23.494904631622788,15.7434782969095,E,94.2599132840215,-16.197021742834668,1
Yes,None,37,Married,-28.113542844828316,33.063212869268504,90.49405552416086,A,61.37947805687812,A,B,-136.47530834899317,174.09222986599295,-33.74369519817295,17.59906573433675,17.58948953511206,-122.76117039691256,C,65.73371988339973,65.62189801383334,1
Veteran,Other,26,Married,52.818524113183685,136.9572732012443,180.9997774546099,D,123.19959081625198,A,C,-7.1610952020616025,-51.629554148583146,-66.69397359181895,-2.3476291211032776,94.54810524930028,19.276003731250057,B,-104.14317406363571,-34.01423842735363,0
No,None,74,Divorced,-118.13320521277149,-68.74550592994298,-108.60661589424596,A,97.18730374232855,A,C,-121.87104184850526,-6.67707855909683,48.601161705290615,-170.65249780261226,6.2916099454786005,-182.2665361561112,D,-110.86643918744106,117.75517532826616,1
No,Muslim,25,Widowed,15.874033189230364,-132.22232394876963,40.439711472841246,E,-29.20697526482887,B,E,-26.522013048908732,62.89275432729702,55.34014480064566,-138.40789754825187,-122.25900807765288,90.05423829353796,C,-148.8662953664326,37.323814866113295,1
Veteran,Muslim,65,Single,16.20515273498964,-61.44670901930657,-8.442551157785081,C,86.855902193466,B,B,217.53390285885442,217.94730982192428,-29.55362522782709,9.845715964933662,48.64885613199401,90.17433655807385,D,-33.82283424300282,27.996712713383598,1
Non-Veteran,None,38,Divorced,-43.546550234952186,77.4075919966225,-0.651066049303433,A,39.22853117638365,B,C,-21.62006021231148,-10.293664152848033,5.531227601534289,63.415682428525834,66.77958689483658,184.6317667868507,A,-72.30721362469217,55.18416267574755,1
Yes,Jewish,75,Single,123.16119789859489,-78.43026236266533,99.87281761937645,D,107.10260609929134,B,B,-131.1073388334729,65.17424077614676,-5.636577396982395,-9.031245108825926,73.74242579617056,103.19924331727933,D,-29.42215584630427,191.02079692021164,1
No,None,60,Divorced,-136.86366772183447,200.87353401436374,-56.83858475323925,B,71.88861203329627,E,D,-272.43186744338914,10.484388064672437,-39.98209714228992,88.44522074145846,31.94381403453106,28.59038050220687,C,-223.51213686625312,23.082356816727874,0
Veteran,None,57,Married,49.83431385248052,37.80330371901672,101.37291025454229,A,-24.612398303991036,B,B,73.22907801492073,-2.350325321069903,77.10298319334444,35.03026634083544,-190.65073683010309,7.33373637259512,C,-137.08851986490853,145.22872247760324,1
Non-Veteran,Other,49,Widowed,-91.59414481345159,4.793008442495991,-55.97899019094128,B,-48.08882171612668,C,D,-93.58945824175719,98.66239050933667,-3.068431401099268,34.325373710405344,-26.686676956060033,164.64793441670156,B,30.452315635117415,-6.532305098128447,1
Veteran,Hindu,73,Widowed,113.71366894550346,182.84782126732657,70.2854795330645,C,-16.553967740724765,D,A,-85.55149480366214,47.49549946967943,83.41776774924496,-40.06674340718755,-62.48740773438496,-100.84234922279487,C,-83.94798917251589,121.62810011725549,0
No,Buddhist,46,Married,-86.67392578308049,-4.555074725924501,147.15340351616624,D,66.56296154012732,A,B,-50.857516665678126,-100.44836937026882,-187.33577778146204,19.180351864459066,226.09975516897256,127.37413400706859,A,6.253260940627945,39.184044222756995,0
Non-Veteran,Other,51,Widowed,-55.718184837086916,-76.1148491315682,27.845693382519254,D,3.6011800516935337,C,D,-110.54185475091553,103.43206863211445,-17.158572253276375,-52.306163776456685,53.5767279098333,71.7634895968483,A,39.706646649201026,-82.17105462044988,0
Non-Veteran,Other,44,Single,-180.54152470483777,14.31513346128902,50.91189517699854,C,-2.2957793218445386,A,B,14.77464611329725,-26.57108623621723,-97.47838784205311,47.52514643558591,-31.772656879548578,-114.90386245444296,B,157.76241134052955,-68.53205064588977,1
No,None,41,Divorced,-212.51558016698846,96.79740685466932,134.88566273992586,C,-61.60190617001335,E,E,-88.22939380030206,-94.75016379403137,-0.7485277345131367,103.44630386647864,4.548996539197426,-5.998784406322889,E,-70.41348998435568,-55.008319838255616,0
Veteran,Christian,41,Widowed,-89.89503617353364,63.20696314655243,52.161083995008916,E,27.160646329477885,D,A,17.362152289097697,115.52922801933877,53.00499160950978,-79.58533122673829,71.53228580342157,-46.398832902725935,D,-86.42325422591799,97.89393074411792,1
Yes,Other,24,Single,15.763721591386412,-102.53023532860632,-138.07354475906553,C,-63.360789942417654,E,C,153.06660423747692,-104.53176461976258,50.87340357792184,-113.4586670122577,-92.13940551228478,-84.30341683502415,E,-25.18523273547014,34.91427199984336,0
No,Christian,58,Divorced,61.208735570093786,-19.31407714905542,-10.860147025334284,A,112.14011283697664,A,C,-7.2672965990839185,-34.932363956587444,-114.29885915015501,131.73130810186737,12.049942252857118,24.811393087759644,C,-195.49780573928854,-65.17299002975396,1
No,Christian,64,Married,118.33043691800054,23.688443107946032,-93.83980649228808,E,107.6309037189288,B,A,74.56281779294484,53.93665086835243,77.71953283187008,172.68469543932636,199.66245698576418,102.65150600513276,A,19.170015404694865,-72.9231608361029,1
Non-Veteran,None,71,Married,-210.72715871370087,-109.51197654397697,142.62525062280304,B,80.35798223361984,A,E,-93.57788286756721,99.68029144664696,-131.61755710157118,-70.54438491325773,-33.68281541393113,33.35456929132407,D,81.23415808878882,6.9513729146671155,0
Non-Veteran,Other,44,Widowed,53.86792798322099,-50.066633895831956,68.02988719578082,E,-162.33430643043403,B,B,-26.839516352851184,89.7740416247292,30.58136381846638,45.48895550552544,-108.82087646160477,-17.261166347524764,B,-80.3496310621158,37.97988825764262,1
Veteran,None,62,Single,-32.69142095392354,-87.52777078177144,-26.862483484487527,D,105.67871353770568,A,E,-102.56111841330129,-24.021489881887863,190.85840980492833,-60.984468840663006,-46.20310920331035,13.052352180013452,C,-31.368781476583468,24.52842635204332,1
Non-Veteran,Buddhist,51,Single,-78.59112388153825,-36.93238398754658,49.28069013525418,E,-85.74018133149754,C,A,67.21402476972784,-58.03677722441929,54.01280474485268,102.8921102568093,163.14917945784697,-107.96061630773536,C,-144.8418420455043,-85.44806989199662,0
Non-Veteran,None,18,Widowed,104.07609583847672,-43.86725629084663,103.88320668698749,C,349.0486749534683,E,A,-60.619223633020646,-60.95280053665684,-140.42432537666272,40.68909718089454,-82.11349177201794,23.857311057307832,C,-72.91825194709018,-32.33567541273571,0
No,None,44,Widowed,62.218261929175554,-96.85457648177986,83.58799707685272,D,-74.13555020078554,A,E,266.22638263778606,-46.7788645772564,-50.866025475100365,61.63116339701619,-8.340954334380852,-186.90359560540145,B,-50.30824643034789,-151.1693813209055,1
No,Christian,21,Divorced,39.77373233900533,-131.48966807214399,-132.69236915116122,A,59.557020459221924,B,C,-55.642442179868304,-173.0617326926992,-104.43119470797195,10.400323400725421,1.1020096325402402,-135.8850423159379,A,-16.951594062729786,61.15393969055053,0
No,Jewish,47,Married,-54.49483828223515,-202.1400646456704,-209.39124702186783,E,-233.70640032736833,A,E,-34.01347294736908,-182.3778077489456,-165.29885175081574,-172.4787135181216,-68.17903053738715,104.36387990756226,B,45.955076740471405,-69.67803353490675,1
Veteran,Christian,68,Married,-182.16575996184895,-163.27118815666134,13.967746611851453,D,-80.4842274316428,A,B,-15.517886866480438,190.25116093865878,-65.24946821926616,59.11865492302996,70.39119306563938,-203.87626476222977,B,131.06701464640128,42.661500334459404,1
No,Christian,70,Divorced,69.45240695141939,-139.58413914825758,-36.5348184682643,A,110.34630596840664,B,A,-34.331933327416365,-145.77691016860467,-147.10978763289583,124.42260607792876,5.154120642900818,23.0083587873442,B,-75.29426970656876,-144.8972706133474,0
Veteran,None,20,Divorced,-45.330096311701226,116.24711276897064,84.15721481632,B,65.53954589333743,E,D,185.37652865960519,84.80557254394802,-32.044353077295874,52.32568017800532,55.606181864950756,80.78588563002685,B,107.6409613999451,-21.7279725778767,1
Veteran,Hindu,22,Widowed,73.63621349192383,-112.63229923738136,75.24241969539247,E,7.832918265971202,E,B,-254.5437041843248,42.38829692577091,-34.532629232212045,-23.887119141037736,-2.586586245073958,-17.562539401728102,C,-93.86102464220615,157.7194997937959,0
Yes,Christian,56,Divorced,-52.96248973440384,-103.56866050324282,203.3575625420361,A,-31.734229924362328,D,B,9.773911174439355,93.12389196670658,-144.3710214508401,-113.8728636188528,-73.05217606268272,42.403431601611096,C,-69.7735018295259,-67.79839862356657,1
Non-Veteran,Jewish,52,Widowed,-210.14856370766094,200.9363772512033,78.74859028312108,C,-185.27704488066746,C,D,96.61938136285886,136.47120650193875,-34.908836633566395,-69.52689561043236,22.21920704496831,-166.39869030538395,E,-127.62225073470397,-134.59427014248402,0
No,Christian,31,Divorced,54.673548261663264,-3.240377869064309,148.93743567622383,A,-32.104388096944675,A,A,1.8378733370429996,55.423244441116225,-92.40505532650481,-75.0424414745814,-123.60123292819671,-39.104002112330654,D,-29.630714242375795,83.25867621382532,1
Non-Veteran,Hindu,47,Divorced,-16.53156261517582,107.69405878381993,63.872015357574654,B,75.56011086696714,C,C,-44.45512917975368,-9.891969936395478,-98.79873879683029,20.969355129468298,6.5334959583606995,-150.2350867465201,C,-142.70793647736613,69.14819096679521,1
No,Hindu,56,Single,-52.10417013610078,120.07994202168423,11.885312243288945,C,98.38138976699818,D,C,118.63020641690385,102.58498295457659,-45.18197471511394,-6.3517618925065165,-2.3526652241863877,3.3621557885909237,E,-71.96701608705344,230.5666761222132,1
Non-Veteran,Muslim,78,Widowed,-15.232166406381317,12.41142514219463,50.22399779656619,B,-16.636845770302997,B,B,-113.28854226000162,-78.72884418458561,-85.63550847575459,164.33149073820803,-348.29347536004775,-156.65296520218544,C,47.85663721167294,64.3874739202986,1
Non-Veteran,Jewish,78,Widowed,3.831467144373039,-16.755784068634647,-24.385833366747082,B,186.29482940424612,D,C,-68.9028598481046,-62.621138801468625,14.588005954991786,31.6419293240353,161.82168487271906,-127.63717578602227,A,-4.7509478886294465,-82.75819644578158,0
No,Hindu,30,Single,-157.40501296136023,9.424608635593195,-106.11181309910518,C,15.993329389649915,E,B,-55.32324637825173,-39.56870389337017,195.48307214336228,-7.5144031990982905,97.49724438272723,-186.89216249704785,C,-92.72426292139586,-35.636805817789686,1
