ethnicity,age_group,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
Asian,18-25,14.221391029798836,D,B,-175.43249472271012,-92.61342644563719,-48.84367921232815,-147.87746066315475,82.13292107103973,E,34.04630365159275,1
White,65+,12.66754785083902,C,D,118.72426656185509,37.98297029505605,-17.147144521570205,-81.29115457995866,237.96676751228097,A,-99.18777937574355,0
Other,36-50,-52.22051186832702,B,B,56.43009139763364,44.78503024011875,67.38796822789962,116.60559793151761,-57.117585231384695,C,-61.81000204353813,0
White,26-35,14.18120249148549,B,A,1.3877117359197133,-44.21310501742458,-2.703983359869871,-65.52280532611377,-24.397865070010383,E,-106.60569284234963,1
Hispanic,26-35,140.51583083520742,A,A,-228.26260178936772,-59.230655717886,-65.44506583177345,110.05577147115466,-32.12194324846864,E,255.85883302440337,0
Hispanic,18-25,25.34266831897604,E,C,74.64170167134824,106.800425755979,-40.99569173267247,59.98734595420161,24.755756402045197,A,173.68561840105622,0
African American,51-65,80.11450298614149,A,A,-183.3188818686975,-110.13940925317173,187.2236276215203,23.302951096228586,-110.53685145435426,A,-75.13598946249532,1
African American,18-25,-7.552322032223794,D,B,121.01144974137223,-7.885178222390765,-8.037083339666196,150.56947251917632,-77.5404428684133,C,-129.3062440870721,1
Black,18-25,-31.74151758573027,D,D,-48.47008129709523,108.78596255843371,246.0843795943354,55.72075735255386,8.186863559298427,B,-123.27601090198526,1
Black,65+,-46.70221962102594,B,E,104.00442860855786,25.882025819037814,-32.824450894119295,-137.549877892311,5.017491108911303,E,-79.25520671065722,1
Asian,26-35,92.87247225110305,A,C,-36.76510333901253,34.92507050386624,-121.43372478998975,-17.119650786362428,-128.76381313638015,E,2.2204837202109124,0
Black,51-65,112.04201081725797,D,B,101.42287504181513,-119.9323075753006,91.85728326020673,92.46306973367821,-163.2113087104347,C,-159.74986332798963,0
Hispanic,18-25,53.93477467285644,A,D,-19.265690018361525,-3.827888121337697,-68.2677736128087,-165.33438544282419,146.81500933950926,C,-34.93353889345453,0
Hispanic,36-50,3.644160813856556,D,C,-160.62655170100768,85.79014125996008,-0.541774397583989,8.358876853093172,29.301664058214214,E,6.577592294684746,1
Black,26-35,7.490753396758161,A,C,146.70079630811387,114.55258920952195,37.5135626071968,-64.17278140891152,-149.20941740259806,C,-75.26888067248369,0
Hispanic,36-50,-43.43646317054863,C,C,-19.02860824623522,-57.029396527675104,-14.903286248167536,-36.1763873471626,31.6568883305256,A,16.805367880391493,0
Other,26-35,-43.75104943794085,E,E,-45.98901615739898,-98.61730880110152,-60.50468225280711,-50.239294191984484,-203.97400114507036,A,-9.083897940026159,0
African American,51-65,-79.60540998674215,B,B,-216.72827568863698,-149.0458893186271,56.08609893657535,-38.56129475540805,-124.24863402205335,C,-15.07300047740805,1
Hispanic,18-25,19.530324826150355,B,C,19.871958122060374,80.64098517797356,-36.032124688144634,124.97740298169103,-100.69673608996116,E,3.8892554917124076,1
Black,18-25,-140.2565750409246,A,E,-1.482225414274557,-11.434024699283441,-57.615929264135005,15.25770346726304,-61.904799528715536,D,78.8508244116854,0
Other,36-50,-99.7480434018437,A,C,26.954842924304085,-141.54676093773512,-17.31256690907617,-49.95621972194984,95.83888402209135,B,30.181177364846175,0
Black,18-25,14.344708219986785,D,D,77.03143510234209,-124.77022512650615,-176.34477456840838,73.32430558038939,-98.9588870617325,A,90.30719152895098,1
Asian,51-65,-36.14816835417843,E,C,14.50865087328213,-150.17783381197899,64.49850187468462,-89.37409578553277,-12.851508501506792,D,-89.50791078306682,1
Hispanic,51-65,11.048107993882308,A,A,-80.56347787976513,146.98728715257337,-83.79642731573907,-56.4149291990291,-31.767671607323972,D,-140.12308594385695,0
African American,36-50,-7.7678627433414045,E,B,-63.10096950640629,-52.07855168644642,-17.034237550364896,70.47497224344853,165.036919642174,E,4.23633326240087,1
Other,26-35,51.270473607958955,A,B,-0.003606215490354947,42.54761053475126,30.565601586682607,20.694148781393963,-135.01384746587223,C,-109.84067326541765,1
Black,51-65,13.556063358627195,C,E,-109.03213648296044,107.93071556452955,151.09155354424936,246.57218635371044,121.83991538472596,E,192.25046773067163,0
White,51-65,108.29656514496966,D,C,6.378190094223162,177.5325464795326,64.68101662457404,-102.07189881884793,38.46311088693193,D,145.17155570533572,1
Asian,18-25,211.6559900520112,E,B,59.41666860079459,13.48247826822211,26.037742962769528,143.72344895926966,-60.13529716400333,A,-145.88210075431306,0
Other,51-65,-138.5582369054877,A,E,-106.92800666899312,-101.46416224281458,-118.24378796946517,-169.41053573926516,-97.70799967619867,A,50.13486837715935,0
Hispanic,36-50,-127.06339211708908,C,C,-161.75331705965425,1.4424919814893566,49.86095930696839,-60.27829788828619,-97.69803508252822,B,-2.361451070366676,1
African American,65+,109.5853424740988,E,B,177.5451225088822,99.16677533792124,41.14911606562484,-30.68968239323513,-27.238039008696113,E,-87.33888516750253,0
Other,26-35,40.92313127813691,B,B,-41.23115164503637,-68.80170895980629,-49.051644092413355,58.083290301733705,65.08263282623294,B,-95.78471358538027,1
African American,65+,-108.23586638084191,E,A,303.26720807327155,63.26773847790695,-41.59578073481422,-49.91596607111511,-40.420627896798614,D,-37.24805076034341,0
White,26-35,122.40039750498084,C,A,71.69244483322785,148.3540494842482,84.30558929114888,62.048204472792044,-49.577049664666276,E,-78.084053090193,1
Other,65+,-62.98540630441345,A,B,40.5018977172322,-67.99879330927769,-172.10626409724478,23.720747712187322,-81.1718652628647,A,73.19723758195083,0
White,18-25,47.475764323322096,E,B,-14.91384819386491,-5.251191714862518,16.47492870581275,88.70271857025354,-42.3631598232746,E,-27.395886477781268,1
Black,36-50,-197.59019303453368,B,C,-33.926138273791615,131.45273576000946,147.93030324568883,-101.89352439276462,11.515163357530874,E,10.322670699115323,1
White,65+,-68.97705285775419,B,A,88.27339626169586,5.762255270134182,105.79329554917042,-84.58607499403296,-97.02449008596909,D,203.08017486236642,0
Hispanic,36-50,-82.70573040170007,B,B,67.92237671107432,195.90834741291175,-160.78889579103776,102.77275416548086,53.511132784183914,B,201.3332596102034,1
African American,26-35,-125.99122248971403,D,E,-1.6798876348700402,28.440470779369086,86.66805801623134,76.33503373836297,-83.86569325632638,A,-35.61617664241082,0
Hispanic,51-65,-92.27892336122268,D,E,-55.22056531841836,-87.73380756176495,-135.1701888037872,-49.44620850994997,-93.51740584303161,A,-17.074552847589835,1
Asian,18-25,57.43527384330025,D,E,33.00202391636443,114.98208274702475,-133.59907834767262,-25.30101924060591,89.40660214208833,D,120.86471249209517,0
Black,65+,-25.679387822213005,C,D,153.51477228807667,82.14798126604698,-142.25223991503273,-78.67153080850726,54.89546401008889,B,62.319648361607705,1
Hispanic,36-50,-32.44046771690007,D,C,-75.99807175307915,102.97860151159671,-137.26016154477725,53.59735346182691,-68.33716188430785,D,155.6760155734541,0
Other,36-50,8.669667906506467,C,D,-53.1606655909814,54.59303349345923,85.18958774972454,83.8901987634047,-133.69081111501472,B,52.66315943396018,0
White,65+,1.1673623910636706,B,A,27.111473709592797,-168.65892948813521,232.3042893602759,10.02408492022258,65.02632155386145,B,46.50801014952059,0
Black,26-35,-57.72540781270617,B,E,-177.14135337599953,-86.62945095399216,-89.2447705496875,210.55410729092543,72.61121205796711,D,213.4909004900935,1
African American,65+,88.65043968288049,B,D,50.81061756441644,150.5572961155663,14.856901830075556,86.99940887514191,-4.746533885464902,D,-69.91064055742885,1
Asian,26-35,-22.20208539250338,A,B,-130.80640249482445,-97.79031388866831,72.42677517702832,-112.28447356747877,88.74348140868393,D,-74.35298541171078,1
Other,18-25,160.20309424229148,D,B,30.544741236620293,66.92094145568205,66.69796053873262,-44.599808476547,15.4742597139566,A,-77.73711027958528,0
White,18-25,-41.78668887929108,B,E,23.287659442282887,-110.52811296800265,-146.9415185921596,181.90292014259438,-67.5550188354346,D,99.67275891936006,0
White,18-25,-86.48157082373525,C,A,107.53990663446761,36.10128101401198,28.10822538080654,-36.48828384977764,-131.94780233034214,D,-87.79215061929013,0
Hispanic,51-65,-69.83740635618065,D,B,-65.66726280488162,-40.419041127234856,94.80655860757432,-27.684064513771826,89.46974981531162,B,6.182217407608569,1
Black,65+,-58.93458366765899,B,D,44.223747332581226,88.95607574979921,-92.22719018288831,-10.676130755589117,75.3555452992137,C,36.68597899793585,0
Asian,26-35,4.272286732764825,A,E,108.36751761509885,144.98967238745192,74.12285276072205,-120.43154585642746,-196.04585116726997,E,109.41460304483637,1
Other,36-50,-77.19552265780894,D,A,86.99965562213325,-57.867784098555916,57.50743007243653,-141.8370471247866,-12.969463083389027,B,-15.064539963334624,1
African American,36-50,17.70637664965361,D,C,38.36967629460116,-143.1608377610688,136.25431024185727,89.05821657523295,-36.55528936992689,A,67.92361984607047,0
Hispanic,18-25,-80.00150141311036,B,E,46.63352943538051,127.96335032291462,58.416830602854276,50.36967682823163,21.781669947110377,A,2.126678654975207,1
Black,36-50,-6.756099621758699,E,B,6.3768095204055335,-22.58734534541056,-196.28944542281667,12.210877519709575,40.02806275699851,E,-18.812672100368378,0
Other,36-50,53.418422360435066,D,D,189.53293007640502,35.30367853308313,76.39228702575093,-201.6093397339725,-104.17964333800533,E,-15.991437303301675,0
Other,18-25,8.075876157787615,D,D,60.21355483776615,-16.323991255783003,7.115332078600169,-5.3696579219796545,41.9790366566038,A,-211.1275205290195,1
White,18-25,22.407242324159483,E,B,82.34809152056633,-153.82166897234256,-25.199381991265646,-109.48004737863566,27.039532593024447,B,9.521061192265531,1
African American,26-35,109.5963754119816,B,B,-160.00972761019926,117.22434898692636,135.0159413227932,34.8301254270253,-150.62867622386307,D,-66.01733167248901,0
Other,65+,-98.42203749050611,D,E,2.2345889616760544,97.05532996894952,151.34380069353662,-171.82524439282662,-38.68151290925683,D,-94.57275443920051,0
Asian,18-25,220.2428240847087,C,D,-101.39486377064884,-180.2698317852026,-73.43486034263178,-90.43595053355659,103.84344216149466,A,-152.0968708319093,1
White,26-35,-60.91249697069996,C,B,126.26358361176011,-78.27184816381626,199.16021823479576,-159.3854122009805,48.65904927552966,A,-37.30574179637775,1
Asian,51-65,23.49560626690177,D,C,-165.54909396417588,-20.60589466403548,69.25520603648448,146.5292972155936,-110.79213291502484,A,183.3346637530792,1
Black,18-25,-17.03014447696306,A,C,-171.28081699876367,34.68444839006318,-147.77963576206605,-75.29029618679174,180.44948762420415,B,39.9738629273448,0
Other,18-25,-160.05194688946966,A,A,-113.84760854920171,2.513865486026927,-49.592393687095004,152.88792383829664,-22.340485535743486,D,-74.122158192633,1
White,18-25,26.272076585899836,C,D,-52.27978681095789,-119.16000744185399,165.58516260225932,-112.59834370663143,-142.44963655908643,E,33.164159204029325,1
Other,51-65,-262.6785227057205,E,E,64.27420632557515,-57.12607504783313,81.89688954307225,-190.33875767215872,-6.407078118293892,A,-160.65759319542212,0
African American,65+,173.84503943119347,A,A,29.847723201119436,4.922263476747037,114.1548913573723,-103.69018861052378,-0.6328378835311016,A,-31.955108805252515,0
White,26-35,-135.60396283678816,D,A,-59.73047619058383,113.30271917602789,19.211476016747632,1.94182723822692,-229.3350983080062,C,-145.5368172835499,0
African American,51-65,-22.835079959528723,A,D,47.32605540557361,-27.749017014327027,-82.30730967019217,-46.37435560363791,39.88173895643439,C,-21.636921960793366,0
Asian,65+,111.81770131892281,A,C,-142.72512418427908,-148.96246979610612,72.19600346317374,-96.8724943294046,-83.3296660203735,D,168.1024479711726,0
White,26-35,-177.63928123744708,C,B,178.087087635879,-347.5574932564347,-99.5475797389057,42.83246696645553,53.53177119371234,B,-146.78000938856272,1
Black,65+,-151.15392249297847,C,D,44.872307083999466,64.11440971491044,24.38735116101305,-156.53703061465492,84.29546756107763,B,-12.065605680215205,1
White,51-65,41.127779202417294,A,A,27.650651026865763,44.89896744078499,-46.35547421219373,-233.72827617713702,158.0381069968016,C,0.8509215195333619,0
Black,65+,3.7501889385066023,C,D,-135.2376754580147,55.953830073815816,36.68738067885487,-146.9265186258805,77.03203639405871,C,162.85576262322797,1
African American,26-35,-138.0102791185487,E,E,157.55264206283857,3.6553594100345874,-133.83904991620443,-244.8904659002097,25.849727763705992,C,-122.47739699471951,0
Hispanic,65+,-64.29698416535025,C,B,-12.698635243568543,122.74618454325017,39.61834056033317,-102.58551886935892,51.34740158208784,A,-37.53387460871225,0
White,51-65,24.249969723055163,C,B,-130.5756592206372,50.01475395445374,-12.60923077966619,-107.49457926557587,-16.869201016481785,D,14.251635912218047,0
Other,36-50,-167.24310970259035,D,E,112.98677776739434,12.20638696599747,-113.72903334413704,-115.20181739097117,24.833753063484227,B,-86.04105803324778,1
Hispanic,65+,3.3910173393101184,E,D,68.74164792917108,-136.399990679187,-114.8125132474253,-98.42888993213336,-135.43284563056898,B,24.64378101483926,1
White,26-35,-128.82993011661196,E,D,124.03138261152982,-18.23735590802631,-274.28998263376945,12.711415105711108,-161.77267913308538,D,103.72187817698754,1
Other,36-50,74.81573081422302,E,A,102.8882639435182,-17.715086956757307,54.57000420614205,-69.68950350405632,62.1428981440659,D,6.038161310502521,0
Asian,36-50,15.980955643034628,A,E,31.296648451225593,-27.1519891727269,123.561821336426,-135.38549563947277,-12.235770740408167,B,53.29225530833227,1
Other,51-65,79.1403488356245,E,B,111.01154644410458,129.78046204322447,119.7916929020365,34.7107974202067,214.62123768462692,A,25.16035757671304,1
African American,36-50,-160.64025693101104,B,B,-54.8811085356951,-36.80948740248458,-24.907233501445173,-33.80675771549446,165.44137331817504,A,6.107382421748507,0
Hispanic,36-50,-15.095431504541127,E,D,111.20307568248687,-25.67189391553099,141.59040671531733,31.72014085408941,64.6486836896522,C,-1.243836442635149,1
White,18-25,18.022017261471195,C,C,175.14435560688307,168.7603177312715,-57.278821668849,-171.82273356928118,134.15095514754907,B,100.43324524200992,1
Hispanic,65+,254.653604720231,E,B,74.61794276376872,38.49259034070553,-153.10179117089308,-2.553066606883703,99.71442446382413,B,-110.90805149912879,1
Asian,36-50,-5.550224277025576,D,E,-37.43785227663171,-37.030755108780525,43.23757435079833,96.02789718987958,-141.96563311019926,B,-91.17847968047703,1
Asian,18-25,-110.44485098346377,E,D,66.46536748484608,165.98904341324248,225.1239878560169,-23.75422305586078,-113.24329397043446,B,86.06903215304312,1
Asian,18-25,46.410928384233586,C,B,89.83988386452802,-65.75314328969027,54.54442510302114,-43.327007870661824,62.98871424095416,C,-15.913063984407488,1
Black,51-65,43.59757926317613,C,C,-142.67219729836341,-17.63320731040897,134.01974747027631,-37.56797462749914,-15.462740706950818,B,-3.821219578245351,1
Hispanic,51-65,-36.01909419460084,A,D,-0.17987317021957241,-21.576107722849457,-80.23835904659936,148.92931761470206,-16.477102729268292,E,2.951102691590979,0
Hispanic,18-25,118.4788119378537,E,A,121.96996187908691,46.498459068268296,-46.70836282555836,-66.67758616176101,-108.85712272069973,E,109.39501926592061,0
Asian,18-25,103.18778858964367,E,D,133.382795276875,60.27755992249099,-96.7966707145382,71.86935784318638,119.08102653191028,D,-59.73576111711909,0
Asian,51-65,-217.53695795231715,D,A,-123.39110880516668,60.73839172820945,53.790975005584876,-152.0695838737868,-205.28937301345863,B,1.9559564512110363,0
Asian,26-35,36.91707512592927,D,D,-145.08074107977288,44.39423684047772,23.022121475392105,147.31453771054063,135.63805126312147,B,92.40454170562666,1
White,26-35,-39.99513574569008,B,C,50.592083429314464,43.262138024559896,-17.9643348303215,29.871412776396838,-147.84096348368536,B,120.32108785071209,1
Other,18-25,138.87421001503566,A,C,88.35227970337883,-134.22095189167672,10.884045243091677,-5.24709614116358,9.594682364585365,B,-28.733579864258342,1
Black,65+,51.61674389479401,A,B,95.0931239821917,4.644073410436953,-142.96229901394958,23.288960922710228,-51.226500166037944,A,-109.74155056666766,1
Asian,51-65,100.56720221180149,B,E,218.38365089857575,-48.63915482571404,-58.595426897236955,-47.59834752039057,-15.171853846631581,E,-14.267891111745573,1
Asian,51-65,-55.9745097096006,D,B,17.278829278025697,-182.36007388012365,54.340293483173774,138.3418796429525,-97.54118851259712,C,-273.9225617892252,0
Other,18-25,-124.84378205203019,A,B,-17.877609851879882,178.12510326581318,39.04637331666655,95.05869536058665,-118.47994844374401,A,116.37978856622273,1
White,26-35,-102.30274634217773,D,A,-125.36402438416675,162.37454840301504,-100.19519593335848,-370.3023432724974,12.703915781555908,A,-82.4786364622439,1
Black,65+,-127.42198601159433,D,A,29.32849286622269,-117.63000910473403,-123.98432869302347,-63.1554771792394,16.516313600900133,D,-69.17785974297738,1
White,18-25,62.98328552331528,A,A,15.833079182691549,-44.177287847837206,11.489969709753177,60.599593239408364,-140.97037256145896,D,-64.31944171827794,0
Asian,36-50,47.494218447304995,E,B,-119.36124394954905,-58.279294209150436,-91.83681355900853,62.94914602618801,-20.160417656690953,D,101.69299447457382,1
Asian,18-25,157.5976885551007,D,A,-175.8785535772861,5.507761791249743,-42.26637313485584,-34.09384083873226,-75.28861053797951,C,48.54490323449737,0
Black,36-50,-62.92570977913993,A,C,169.81287980293277,184.0505183699706,-250.36245617833347,-13.313001276553027,-121.00989693402823,A,7.9841584618697645,0
Asian,18-25,-157.99915823066456,C,A,-82.79764985567095,70.05664729799302,65.4405639729642,-106.90102196416701,-143.5820847217242,C,31.51390982464031,1
Other,51-65,119.25461215847655,D,A,123.49871658159432,-66.56984189292672,110.28066215742629,-56.987477201443845,-141.30094373474077,D,-23.356594215884666,1
Asian,65+,40.9391723317836,D,B,11.479162494757356,-54.007847715459015,-143.19775732625516,-125.40655500516738,-187.32867904183203,B,126.66700761035568,1
African American,36-50,-2.6675791931370143,A,D,35.505350890420814,-150.44611215124942,-20.769566834200113,-55.79976406219901,-14.927292265668415,C,31.83562490702204,1
Hispanic,26-35,150.21220691693568,D,E,111.13334266794381,23.489065163871967,1.903203010755868,-46.594656784535495,-51.04351415497599,E,-195.22295826544328,1
White,26-35,69.12005106985598,B,D,29.11914051869422,60.64891300992063,9.428169187526752,18.556748307283748,245.8337933060016,D,36.882922242593644,0
African American,51-65,-1.7062700567488858,B,C,-110.06203436852726,117.30857789964584,57.60811250850815,65.74548405941542,41.388918699620035,C,-28.50674928870138,0
African American,18-25,88.71884410813341,B,E,122.14717591079595,54.9172438587347,-45.32475003094359,-69.9367451514081,72.81501029009104,A,-214.59370185697458,0
Hispanic,51-65,-31.074087135818555,A,C,113.84331509762325,-103.2625008831549,100.07667318504568,103.36430822629264,25.772861380550893,D,-286.715748432808,1
Asian,36-50,119.75340681533497,C,C,38.27046553842383,-202.15160875997947,127.0318302671324,-48.419171825660875,31.149185883570198,B,67.74658338566833,1
African American,36-50,-20.92753552648653,B,D,99.10623770070069,104.50766275069783,36.10604532778234,26.06970763420639,-42.19337484524448,E,-11.773900996636675,0
African American,36-50,33.159578947776694,A,A,55.61379646922142,-55.616190340293194,97.7695347527092,-24.430930810557005,-66.37729410990914,B,109.3612025706182,1
Other,26-35,34.97025296963286,D,E,-227.93851639439004,-128.77427528741765,-80.7385468516093,63.04226517806143,8.464788178775057,E,63.97036082818126,0
Black,36-50,-161.6968531613878,D,C,63.09494487267799,69.30522489772957,-9.299183005852525,-87.84747689697961,-152.68941222282575,C,43.560069883445976,0
White,26-35,-69.77903409102035,D,C,74.81225030900741,178.622440688331,-98.6417511674324,-38.03248805600645,75.38846242925216,E,-266.8627243699861,1
Asian,36-50,-211.96688887399677,C,B,50.89124809259437,-105.33306727044867,4.396832431737958,34.533052392639654,-130.0676957374972,D,-82.5669352528709,1
Hispanic,65+,-10.925835199044755,A,D,256.4817068636852,-99.59104934876711,-41.021836665808976,10.034091360721234,90.5433084895833,A,-131.5483040733193,0
Hispanic,36-50,-171.81111907002492,E,E,-30.198847877788243,-153.52821929466506,26.47754630169442,68.87710938875003,-112.4041293535428,D,-13.416288593626877,0
Other,65+,-83.02892571580877,D,E,-83.01415329470454,6.501206537540999,-15.630179907689104,62.41875002245284,-140.06810185565374,C,-33.8328543769832,1
Hispanic,18-25,-115.8596679160369,C,D,-193.21814009665513,174.0791889013946,-158.20158129706186,2.5880865514030056,110.16593354419881,C,-8.811400269672722,1
Black,26-35,-32.357904733504405,B,A,-12.402147833430458,11.551523439839013,-68.59008663202142,-39.949992892393894,-28.99439824950938,A,18.183384332064357,0
Asian,36-50,112.93176901479293,C,D,-66.43810499172169,-156.29021649734514,-53.353950744922415,202.82179666969205,51.89381905682059,B,-107.26394450198976,0
Asian,36-50,-38.89393039211403,A,A,-51.6287684044936,-33.42976167512821,-16.28218235922631,54.483607195039966,16.81809593271065,C,0.8709515363256725,0
Asian,36-50,62.65414345480992,B,A,-74.21650977261314,-117.50757091372945,33.610595570879944,-20.828524964068823,-47.67315209853489,B,-231.9349726762952,0
Asian,65+,-48.05353652248747,A,C,134.56928653411123,-161.12885053830956,25.730486411435336,29.330372680716444,-54.61538527359239,A,-157.1635223762762,0
White,65+,75.31341760761279,E,B,-80.11845594697331,-6.190253395465124,-58.57976625653115,-64.63733482254543,-10.12105526756667,C,-78.97766624810414,0
African American,51-65,-27.871954817086795,E,C,-76.59908743534355,66.67214679194961,288.87913520178927,-37.93243104990879,-48.915734655920105,A,54.65084118617365,1
Asian,51-65,4.942161816348803,B,E,-92.52776966235606,34.02967767712315,46.42465782226154,125.20914954905196,-0.19988261395835577,B,-14.783623668834874,1
White,36-50,89.64551785274361,D,A,50.30021161805779,24.198686155264156,81.56947701703162,-19.076401309503794,65.43867820230666,D,-43.901168951961004,0
White,26-35,33.3524990931296,D,B,144.47817490912885,-106.67431115673472,49.90055837301918,149.23791067353838,-42.685623569705605,A,-8.005884904319684,0
African American,18-25,-127.16037689719992,E,C,99.16589902055743,-133.29914149513462,-27.1161300709914,-99.12087552266776,-64.80722741103345,E,-66.85502561472263,0
White,36-50,36.83733482915731,A,C,-103.75731343843326,-190.3654866482985,-167.9113954184351,-173.6374199521687,-81.04186827638081,B,85.95623359314054,1
Hispanic,26-35,48.602953219946556,B,E,33.45921710005242,-50.28255329672179,175.8052149996027,155.45415324721213,33.69856810484496,E,-49.700233657462014,0
Hispanic,26-35,2.70089941335042,D,E,-37.17516548959244,295.59079365003964,-280.7052205152733,-131.10289635369153,98.36259112172442,A,-36.983090574194065,1
Asian,51-65,82.79756347364714,D,B,-13.301391526799588,86.3423103942713,-74.4097224602452,63.64000931120134,-71.65551049428329,A,115.12119250042328,0
White,26-35,184.51964115105787,D,C,-147.40130242127475,-50.82232343283234,-25.709195219213782,53.752339577444666,-25.44205146916167,A,-117.77533994599317,0
Other,26-35,83.08375670167479,A,D,-159.4897103196203,82.9745888448255,-75.74060437155805,-55.01361032032228,180.14154412029995,A,60.1936136716804,1
Hispanic,26-35,199.54898318228692,C,B,48.81986488810655,26.405847632783175,118.88649879550712,-25.828392881251283,-125.92291123936319,E,-49.84943787235922,0
Other,65+,-89.46242284757405,E,D,79.26934680320734,-114.99214187560547,176.04221225032543,70.46848156708462,125.68691969649701,E,110.45411713451472,0
Hispanic,51-65,-52.40404290841999,D,A,-196.04233224490673,-104.57006832230435,-32.45832970345737,180.96188844684994,137.39993377393878,A,-34.11816598755795,1
Other,18-25,-2.6272125046902324,C,C,162.85161560247974,-43.25563279698035,-34.155499929014276,54.91896581762131,56.03828737704283,C,-41.455386759853894,1
African American,51-65,256.14795312799197,A,C,-71.1067139773141,-29.504324300405106,39.30427479458012,-32.95431356575657,60.5639744636268,E,206.061265648446,0
White,18-25,29.439794433882504,D,D,104.58547835968702,104.99465510074488,95.21874305729035,-228.93345343382143,12.247714841066925,B,-4.125296269756036,1
Hispanic,26-35,38.72145013176681,B,D,-40.993178936786414,-4.233319510120215,-99.37953867726705,-5.442877853859765,-23.199318344533562,D,157.43743430754864,1
Other,26-35,69.37789037463537,A,E,38.24180322219461,-162.58137078636918,-133.89627729607076,-10.040613382883228,13.82625206796666,A,12.339453601134666,0
Other,36-50,21.409493682463374,C,A,87.99421175186214,126.59043429492802,42.45695450164713,-161.1535005990768,-134.04243239347548,D,7.738923316348156,1
African American,26-35,26.34970998547593,C,B,-241.13035812574645,-27.969337751214816,-1.8869778099450907,-51.84453282330911,-7.909910062423209,B,-94.7768771456283,1
White,65+,11.177219197728826,B,A,100.253976405863,-31.55116982189703,7.6869376601227914,110.0698304714521,8.236982474964433,D,132.5379302655858,1
White,26-35,-120.15244108491663,A,B,-33.94944310965455,-148.29585266940424,115.2507447766788,75.03279007476603,-66.90608364430759,C,-89.84385619577947,0
Hispanic,26-35,-45.773623290482206,D,B,26.125353015264757,99.83889990102384,-41.12464201850215,-133.04123861142557,-128.99088871881582,B,134.36992567106492,0
Asian,36-50,-56.30896047871431,C,E,137.80847708311163,-102.3777137091083,-1.6921208402426706,-59.103022646753935,-98.2713949155503,C,21.06307035103243,1
Other,65+,157.11191587414035,A,B,-30.141449277869704,52.631567737444826,-236.51903011730715,-8.615150390765825,-20.324968536895557,D,-22.66132508147858,0
Asian,18-25,-61.336711719260016,C,E,-173.5117327717811,14.909552528378994,-92.55993373064892,-83.36515390416079,164.01575726746825,D,-57.858793120869336,1
Black,26-35,-82.95688348623663,C,C,93.25294729721261,-129.6853311974475,-14.375450467284672,-18.90870388347816,-119.2798308300039,E,37.01267019904002,1
African American,36-50,254.52883401313088,A,B,-159.34998386085744,31.09728607385373,9.091161448790848,-158.3956713845227,249.00664765456838,E,-21.094827362194255,0
Other,18-25,-70.17839777676897,D,A,-60.580956981698684,-117.6129307133827,-11.580449864523107,-153.37438561747268,-68.16241963705255,A,110.90950170787994,0
Hispanic,18-25,29.619217604905757,E,D,-84.07720530911843,172.17597408755515,-103.38525944713975,24.161799315985714,-72.75174284154097,D,-18.074086393718556,0
Black,65+,-136.11548827792578,E,A,13.285606149474239,-76.41353100324775,159.3769735413173,-15.977323186561396,-213.64368104865386,C,-128.82845885749694,1
Asian,65+,8.319869593988667,B,D,22.673966785135796,42.705984035676146,103.70866561696526,-9.455897739357894,188.43474343888283,C,-18.013877862072576,1
Hispanic,26-35,67.10592086687629,B,E,-197.11880515677873,-12.267176900463067,-125.97926898463673,74.74685870962993,-88.82332097516135,E,50.79064355416364,0
White,18-25,227.85814421928444,D,D,-62.937604410483786,-165.6003012616669,18.31886146814759,-15.830067189031622,-37.70554140538094,E,136.5171065219575,0
Hispanic,26-35,68.73089559387286,E,B,-124.64306319657648,39.051223264142735,69.79113524389692,182.69192591917553,40.96491354153133,C,-64.33190138131117,1
African American,36-50,66.31117080178213,B,E,113.44643308189393,37.31269029324753,13.158827173225763,22.405321430106092,-102.94191848925809,B,-46.14336791950176,1
Other,18-25,-80.03739890100641,C,A,-188.6184413818897,60.629267146468024,-29.953600447184662,-53.35710616695647,-20.737476106158397,B,7.871634416972588,0
Black,65+,89.76724441173208,C,D,84.46270113560841,-57.33870337985223,97.42323411152803,-75.91774703581339,61.44250384382936,E,82.86089271780044,1
African American,51-65,-99.22960683990887,C,E,18.26488102222452,72.5030435894984,-11.41681549435975,-27.147551625952854,89.62344312083869,A,-108.20919449584207,1
Other,51-65,104.26801517358,D,E,-5.979185268356131,107.85147394704482,93.03749609812674,93.46526141606674,-5.161925369033068,B,-68.7855481583555,1
African American,26-35,84.29111966835123,A,B,59.22264818283024,28.09517850866457,42.15508208967114,34.59354364309979,162.87892078324825,A,-4.780781964640451,0
African American,51-65,-152.4114326849766,D,B,-3.179504943812318,-121.27640581315586,102.4063678521117,63.941308927716264,33.80660534758041,E,-90.72104610717562,0
Hispanic,18-25,-123.86069887384565,D,A,-115.5038126927633,10.200759620701874,-5.777200458378865,60.1281336106625,20.2673943381808,D,129.82754793203014,0
Black,65+,-163.90781917832368,C,D,-67.03287607002935,-118.84605071434964,9.323665566309455,63.970436570061786,21.661106057091413,E,126.69859296943322,1
