age_range,country,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
65+,China,D,20.96050320564678,A,19.7248403662994,83.0455254785041,-174.79484484017945,-198.36699292955802,21.29643194736231,7.380571809403118,-10.865415783315242,C,-11.225133233972882,C,0
36-50,China,E,104.21939870834933,A,44.16126965741527,-36.194975656718185,84.48890209647347,-0.2216916536349307,-74.21678193870834,-8.278478312077628,73.4906274128703,E,-40.822511782198816,B,1
51-65,Mexico,B,32.6363527088256,D,213.6421258226024,-114.48478022087072,-31.832855791558508,55.54247020838618,-22.914826986963874,84.59586164300305,-112.80918334410867,B,-62.75970492529493,A,1
36-50,Mexico,B,-53.43844630280618,D,30.638736082677827,-78.49626789074674,4.286673469177242,41.629742182800314,-75.48722524838938,-158.6616602012146,-26.625884593328607,A,-100.26909864837536,C,0
18-25,Other,E,3.0145064162183632,E,15.404150079421722,0.2591092817555447,-110.86347846328812,186.10980792017588,7.276016893107462,-220.67719470806577,-79.35184791941079,C,-88.66887652872362,E,1
26-35,China,D,-137.4700888451561,B,13.022541890028903,-6.363513749721516,57.138141601820735,94.5040143446553,-185.0256055966737,-42.6489964927031,59.77379991581672,D,-147.86912784311693,A,1
51-65,Other,D,-2.9552197692923237,B,-166.63306948131063,-68.4373707705447,98.23582652930175,-20.77484220686527,-152.22436866649912,178.88417740928205,43.73827827984943,B,-82.0927621717251,D,1
26-35,UK,D,-93.52868109633927,B,106.37718949742678,-80.32714022238065,11.660954209260419,-70.67046483620533,-153.69656753230709,-189.0091172121552,87.28454324900672,E,-21.22856649844906,C,0
18-25,India,E,49.05652275949578,C,63.94020523954039,-18.196700053677773,21.185957750115513,115.29899427445176,94.86711011262288,-19.306879209893495,-78.47688071169549,A,19.004458858619625,D,1
51-65,Other,D,15.431506638924345,D,-46.393855474165804,1.4003270373327938,38.6264977453714,-8.010708637239764,9.324707393465392,77.90543564828721,-65.99537600434495,E,-19.698847630705465,E,1
51-65,Germany,C,-43.96923984122327,D,44.34231515557116,121.44691815626538,13.737990268899598,23.02973283888721,-249.1229139320804,-24.700759648284347,-227.2440494303895,E,103.29896268470151,A,1
65+,US,A,53.13181168073302,B,130.32789941864237,68.55180664960623,57.58075976432638,70.09146353155757,38.889449507743365,45.44685421515084,-189.26688705018475,A,99.88572356478413,E,0
51-65,India,A,45.29555431700526,A,149.1845639402067,31.951795809021526,101.83029208340437,32.424001289085346,53.97618578938016,-106.48095999953983,53.66023521122031,A,-22.67578690955964,E,0
65+,Other,A,-195.89217106563336,D,-105.98103596932664,-51.688533804139645,-112.33764537935318,-253.16865786212142,126.76936937175537,80.17646338558781,-311.14872553717817,A,-19.210962543371554,D,0
65+,Brazil,A,-88.72109539075504,C,240.34336672965827,16.29090222261526,4.535090461669594,-6.687753214530287,-102.83544804335907,16.038364104807506,108.73286848492516,C,-97.0552616283022,B,1
36-50,Germany,D,-59.16221506582059,E,-121.96631191741652,-214.09233555120028,49.68495965801296,-186.93555608331815,-110.3018335261781,60.893173440529715,41.28861697420307,A,249.07201694018033,E,1
26-35,China,C,-60.44502503780894,E,107.82314600211558,2.39638734822519,-11.833880195745207,-10.00521998674184,-30.044741532070567,-45.01601550247116,72.65454478045586,A,3.4370812406947815,C,0
26-35,China,B,-84.24810202235025,D,96.58305880640705,-20.005686533796936,74.41645709116126,-28.719786460311752,-285.25419065929395,-7.724952035029641,-16.082661802125,A,14.779077920189525,C,0
26-35,India,E,121.7368771853668,D,60.597502347763665,67.69732465508037,-87.55153938532042,-16.576947133139406,170.62359970646978,71.72034538311688,124.5525639154623,E,-97.2137598126702,E,0
18-25,UK,D,-31.976672521027126,B,-16.47485704807133,-93.38584469383626,2.4959630243370556,-252.90505029581544,27.910836750598104,3.801285681131899,3.3106975191595978,E,-10.28663442210588,E,0
65+,US,C,108.86597045116989,D,-136.8074722390812,141.62165592898813,7.50267765053903,73.0060490493289,-66.8703703823756,144.90675158934067,-84.70280473621608,D,12.154994797432085,C,0
51-65,China,C,-27.81283029869574,A,27.022654261944805,-85.11593898824879,181.62226537236222,50.97150880558541,-53.644716631366215,-5.904419198071665,113.08739701329881,E,-62.99530337507087,A,0
26-35,Germany,C,-77.1006947611013,C,-133.48116361204916,-89.23625109520735,50.398951237832264,-59.64211201332583,66.57165760667199,100.57287757795666,-112.30817653063806,D,-98.84940997854,C,1
51-65,China,A,-143.69261001791094,E,-70.8237952239238,94.66407135261574,-100.98935228699781,29.6105732665425,-239.64929669793565,-193.27719937912988,-120.88979220235194,B,-202.3438461048844,C,1
18-25,India,D,109.89663427221983,E,13.589321941218252,60.890097607084435,-61.677715127587476,18.07316699069154,9.305379963786436,210.5105641426544,-5.946037454884645,D,-116.60139760858705,C,0
36-50,Germany,A,57.589052490647276,B,-89.78723109450237,6.888889041035785,-106.80465741116984,10.785367723847084,138.7885213115677,41.86101039926037,144.8877179692856,E,92.86973164408174,A,1
26-35,India,B,-51.8274557559614,C,-70.13629432242858,-104.41714280882913,-71.90135141874582,-26.229393059550993,248.21508063077346,-177.42224939193122,88.91593584051887,D,16.848104188615267,E,1
26-35,China,C,-51.612918921333126,D,12.903669490043516,-13.98755143434822,-22.19982609949688,127.27476279683422,201.61897943375524,-121.81526703771024,125.44325765557298,C,-89.77793532842931,A,1
51-65,China,A,14.098497779176238,E,13.529086107080337,-28.859258241292224,-50.71936458938355,-24.082211982808293,102.21333347826543,-47.7723125636375,191.0285348563539,B,-30.990086062478188,B,1
65+,Brazil,E,112.79844096584033,D,-103.81225731623599,-24.046431695667078,-57.155743540399584,-56.26618329091857,-126.81375367924193,-28.141534206204888,-111.68398300329494,C,-3.4000479177954577,C,1
18-25,Mexico,B,90.99256120089109,C,-18.905728668554794,51.26538301637107,-197.6290629627957,-113.43219579058668,93.68456183826581,3.0813369575857337,77.42930732219371,D,-90.72070881746768,A,0
26-35,Germany,A,-52.57803193007666,E,-67.8730346198911,82.76243784470397,-70.76294641094367,107.14944763784567,-93.84699123938688,218.0520440945314,62.28677917284443,B,25.915170189074104,E,1
36-50,Other,E,61.20565890930927,B,55.89039565577865,128.30511147601976,57.87750761576257,133.48727435639668,51.857120286311506,-135.5545499642128,36.633459128704665,B,-13.964159202670915,C,0
18-25,UK,E,104.58828687220772,E,-18.811125101635618,-73.72650727803621,-134.88405113559517,-37.535607130729666,217.0363059693349,17.774432962696586,57.37133853944682,B,133.21553851316935,B,0
65+,China,E,-47.25167278893336,B,19.098049058125284,68.15998199009827,-53.25390373800436,150.60892344292722,-38.13693908194117,-115.27507290056774,-98.81781147280952,E,-110.74832504356509,D,0
18-25,Brazil,A,42.64209175676017,C,-5.139968547939206,13.900378729976651,1.2427588230950006,-32.93942060865393,131.68865851314402,-21.387010098293164,-9.085264349572068,E,28.389619133570026,E,0
65+,China,B,90.3689221294101,A,9.012187048885451,110.81745791409003,151.41517206887005,37.19945457714452,-62.83666586808281,117.47885759121597,-7.188845709823405,B,-31.066541728526175,C,1
51-65,UK,E,8.364663814631653,B,-35.71283117736049,157.02541148877856,109.18827954470358,15.805718413042788,-121.7758534523842,118.04559365299039,153.90363566588178,A,-1.093394508512227,D,0
51-65,UK,D,101.33624127124806,B,44.07607859426596,22.910821805626107,-162.36588778017736,-0.9920793528624102,-62.46889851905062,-32.608159718267956,-202.05040202386596,B,135.42216624836382,E,0
65+,Brazil,D,-49.145541271233014,D,-125.48161644837982,-75.52029176406299,-125.02508391108105,47.38059014742759,97.65346340427891,47.62842532401928,-84.99619592436642,B,-81.7530005101813,C,1
51-65,UK,A,-21.525540094592632,D,61.132589034454085,-92.91917744757984,7.192191630353767,37.50318375747139,-106.99672994231734,-53.49060836702789,50.11951382479727,C,2.21290271637306,B,1
65+,Mexico,E,-26.436057913934523,B,-133.54380850237965,78.87571253259627,-127.34771199200799,77.0630611462587,-115.41509096420567,-22.903576521640527,64.39884474821925,C,51.31014766357658,C,1
65+,UK,E,-38.598486410313996,B,-48.380235406885866,26.361930332014683,-68.68896020941892,-72.13774082887225,-176.28631060160623,-79.69452820592649,69.9274892932475,B,8.680027153785055,C,0
18-25,Germany,A,-116.83284769336701,C,33.23164405037269,-0.2626125101898177,24.77706284470961,-11.299582536955114,81.0734742522136,41.404004716696164,24.602443127539374,B,-106.9234418044142,E,0
51-65,India,E,-89.02088736147516,D,32.86319576320734,156.8767334241918,-108.18674460816247,-61.071193104333375,62.4541293222425,50.748728345434955,105.29854598428716,E,-79.65691812768893,D,1
51-65,Germany,B,-64.82331066226051,B,43.86944453745008,17.90083358589765,-32.25524270185309,-104.81512146636037,-75.65081525686647,-89.43185863932341,5.277317536166315,E,-78.07553940683117,C,1
65+,Brazil,E,138.65554959164157,C,127.04569620115684,144.9267788040052,13.798613304823979,101.2769384737916,1.0449764624271238,-63.98815024918923,-10.96579851108954,C,0.5229850505997342,B,0
36-50,China,E,48.82402946228465,E,128.27316635290634,-45.16315999435386,-124.66108815013486,92.4990550440489,134.37430322893334,-100.33346021079996,31.17023514887636,C,31.68018687787184,E,0
51-65,Brazil,A,-133.07702722457142,E,94.47441223999233,-153.73459802034154,-134.32627867206247,-127.09722506816317,84.09002639665442,-118.41480264692143,-102.62208850698029,E,-177.91076445796224,C,1
18-25,Brazil,D,-63.733334998424,C,-124.34915051897907,-133.14505752019937,65.63836845778948,-62.782299107384276,-63.775186859283714,145.0396406703882,72.87041836635892,B,44.484470648128415,D,1
36-50,India,D,101.05729413043419,A,78.1503756245627,49.65222548960024,-133.15915738462968,-20.156390736100267,-75.26102178153748,-94.46205829906025,96.79552143219739,A,-39.926705279341675,D,0
26-35,India,E,-128.94581942693915,D,58.234209986252026,-122.06800164697648,24.091723890076487,-288.5547619081712,-30.22736704889568,53.012019316634515,29.03569819677323,D,64.68044470283934,C,1
51-65,Mexico,B,-93.02441053769638,C,-243.79709570949922,22.434779298875252,2.0998248076390573,-230.34058139790093,124.81414309106273,43.04299788998239,45.06029918154953,C,0.9105042047231121,B,1
36-50,India,A,159.8002643206136,E,-57.40915760124757,97.91610084328015,-200.73907743770278,-44.68778342425349,-97.57622162058179,122.36383219786879,-85.42105025595001,D,57.76754260137389,D,0
51-65,Other,B,22.168229094043305,B,-119.98536366645982,137.868868554376,-37.772892806837966,109.42734120855302,-222.18512351971972,29.16070247747281,2.601550841742663,A,-54.25222236441477,B,1
18-25,UK,D,33.734326166518926,C,106.2326337625967,28.500761686986404,18.916124822076625,-27.527800908123627,-33.115240292742826,133.09350297145676,6.698859451085244,D,24.36289291789974,C,1
51-65,US,E,-60.26605479520233,C,74.18609551067667,16.244331543671,157.3912660854046,157.4351668282524,55.68896857116222,-19.07120621726783,-19.12522459007646,E,-10.814328003163833,C,0
36-50,Other,B,82.0725659515378,E,-192.55131724897515,39.79567367338394,63.58546970149575,43.59428485826468,-39.91534077370203,-16.27457653316194,-119.66411722825536,D,-91.21004689277629,E,0
36-50,Mexico,C,15.642510106484222,C,160.01176443074633,-27.31631581794445,39.9069825219451,-157.3798070565137,97.10445108886178,-84.46526359860339,-8.28649332530782,A,-27.560951841065233,D,0
65+,China,B,-19.235065576019966,B,149.40819172229422,19.67687779192152,-65.05064744397882,-13.68779326441116,-156.90774123731123,-20.07633501133865,86.09413523678282,D,88.8081075341147,C,0
51-65,Mexico,E,-3.571314709513734,E,-51.75660333385412,136.9696616369757,31.245780083192926,119.94850097506848,75.33525346454697,49.366505032212636,-160.94098368505163,D,-22.21030585872825,A,0
36-50,Germany,B,90.04538524800205,C,-190.16291166139183,253.79853622565625,28.96897016564839,-193.7903751429266,22.18438664258468,17.017139861220095,76.74621474084017,D,-14.857394735508503,D,1
18-25,Other,B,37.63198467848793,A,-34.74887148679367,111.6427160170363,79.8627149549848,85.8281576066914,-11.426704313136028,114.89238833414699,76.12176196923579,A,-75.50363776021008,B,0
65+,Brazil,A,92.26674187282934,D,70.04593816107301,5.687005770793902,115.26228378977801,31.88909363793276,-21.473628653331335,-120.11239650667504,99.12167826325927,B,-39.10360249308526,D,0
18-25,Mexico,B,92.30140580994083,A,16.95140404669107,-39.84711129851228,-91.06000335960206,-172.57354767382307,1.936491460839337,-66.21159018488086,149.86720189773416,A,-24.963515461898503,C,1
65+,Other,E,-93.68891555383844,E,-46.79168985504052,75.03229540414715,34.472486294285275,46.34358266958513,50.58697461989576,-12.494803673383675,133.94884408691803,B,-42.9846950851701,A,0
65+,US,D,85.0823619464787,E,-111.27687675383831,78.39690386628804,36.56833686079183,167.41646759917364,-8.998771780697759,-10.583811043621425,31.50960673160123,D,134.10842176493946,B,1
18-25,China,B,154.29033011899676,D,24.52464076728746,-63.25731452711546,-215.04949787540951,-127.83338081306927,35.890349338387075,-12.93165105436454,68.11159466080132,E,-10.670588274499819,C,1
65+,China,B,25.706197943271775,E,-170.59900387542802,-129.845058159706,-17.64377195727496,-137.60577091908107,75.7902568117068,-3.580136122365199,-32.983754983983985,D,-44.674018686414215,A,1
65+,Brazil,C,-9.688142358604669,C,2.3203515359835434,125.92154548129444,-0.7731941506966816,-41.083071733270096,-21.232527002153244,187.3445070821778,126.37376715117905,C,41.35137961008362,D,1
65+,India,B,-132.1775328140303,D,-190.28885343866108,-15.690116914178295,153.28296658330035,-16.418446214205815,-11.37913460939731,-62.42773699615524,54.95492455354799,C,31.070155035706232,E,1
51-65,Mexico,A,-127.8716470145238,A,15.317887943569877,127.85770362734796,111.37185599190009,38.13380064217226,-139.36521698990376,-171.21312168129427,-24.83706324154492,D,62.87497589084723,E,1
65+,UK,B,140.4240234737666,C,71.62431187151205,110.7630642648584,-16.628289912533255,-28.686129846145352,104.11687023642324,143.7738328695521,-117.66231101307685,E,87.26293018078417,B,1
18-25,Germany,A,4.958984662978195,D,-113.6417426464712,91.72624333464438,3.4601699834584156,90.65055434390749,-128.09499748304202,-69.17527023288612,-31.372233319851528,E,-51.41682937756564,E,1
65+,Mexico,E,18.957688781695577,C,-105.45968118996846,78.70258788943244,84.82137163576313,133.5908974990316,-189.1672404158054,34.08072247360667,131.54088329061238,B,-102.36799572177328,B,1
18-25,UK,D,46.86186875515861,A,184.78945957107305,146.5484056648613,116.31136205604125,211.20525333163354,-52.28369716357712,-128.38587642536478,-6.391868572081585,D,124.73198759214267,D,1
65+,Mexico,E,44.394613557021145,C,-146.3051441213372,-161.2517381119362,84.44990238353036,-94.35606937569439,-206.8536417277229,-25.44192685614963,132.78579016966182,B,-93.26654564450567,A,1
18-25,China,A,-182.90076132753322,B,-13.349211498997676,48.30573140498124,50.861565171121036,70.33320779026367,-237.23111270618568,-94.07541109961683,-64.79366755875111,D,-128.64146779729765,E,0
36-50,India,D,9.537546950725513,A,-81.99058484706677,102.84814443955872,17.074866253953957,44.06057344162515,155.35511622358453,3.276519963814717,-156.25720075088373,D,-41.33229040370583,B,1
36-50,Brazil,A,-28.610907977390188,D,91.32208375300448,159.51938254617914,119.68598557395293,27.297771482166215,206.1431085617318,-6.568277691314759,79.17922430349958,B,-137.26506109100885,C,1
65+,UK,A,-75.21086872218122,B,-198.4547066132329,68.03398942883214,22.25208106705671,19.745809016129886,-7.987677222908218,-142.82842278239534,86.5538541752468,C,269.9157571801493,D,0
51-65,Other,C,-93.3306523915941,E,-44.42468462871643,26.394140554995555,6.291253385773539,-37.3355851839071,-79.21629420803433,116.3039985069894,-96.37118050699114,C,-95.73487806454246,B,1
18-25,Germany,B,163.61790464030418,A,86.47627163129367,-29.18222711142936,27.974472065030437,119.91373441355336,-106.63273274631109,126.83656908860073,121.31439332896043,B,-84.05321195745358,A,0
51-65,UK,C,15.666674806251452,E,7.6895691220657385,-109.40919170296768,161.19663159383308,-68.0971282685764,15.65289623139845,70.14515839759571,-202.26133237780948,A,-27.22064599275033,E,0
36-50,Germany,A,69.65947362303147,E,-102.97842933054217,100.26165250523142,75.07861884179296,-39.20948943552571,-84.72546276415238,-24.29325632853995,2.757223144415469,D,-136.79364846315087,E,1
36-50,India,B,-59.01973245284474,D,43.550363885386304,-324.13916138794275,-30.412707356411822,-95.04807418390514,-68.4877056104728,160.68034152889385,-66.71520103254046,E,25.231651690731287,D,0
51-65,Other,D,-171.45800429120303,A,-101.8788611051249,24.323665314723062,203.31641829649362,-37.26758912641589,56.39682985745612,108.1133737848387,-43.29500420328944,C,-152.10002896601407,B,0
65+,Germany,E,-55.19500807467362,E,64.41963494771493,-134.85313110865135,-118.84153905482917,78.80965440133518,-46.19224084176108,-49.057276919250256,50.90663318696542,C,69.51959756809063,B,0
18-25,Other,E,39.641295038863355,A,8.432564279767215,-181.92813958142472,-165.69423301674496,56.832741927780994,218.63290013728624,94.56081283375877,-160.46668950968495,B,11.46056970383052,C,0
51-65,China,A,-63.69523366871598,C,-36.99800848378556,-82.28570032375934,80.55264432771084,32.415320921084884,25.832470127524655,-28.605542351292417,33.37577082171323,C,-44.00548992245717,C,0
51-65,China,C,149.72809332658667,E,-102.01833457935838,-45.767130883903775,66.15308167223091,114.34997839807804,-48.602868105789064,-48.43084554434399,53.2002656822421,A,124.09740663959734,C,1
65+,China,A,5.770657016203402,E,-71.83009092687395,174.80401743711295,78.09186920619065,-21.021776110167533,-228.54871035814335,-45.171646623207515,-107.51803444621055,B,-54.25216712582722,A,0
26-35,Brazil,B,-64.05989704563935,B,117.59657772308326,-16.36045115197155,21.330861136473388,120.2253331492978,-24.14708989016306,14.20414073032075,-47.67325258441188,E,19.611499423914783,A,0
51-65,UK,C,117.2552552753789,C,219.53430295182073,-42.130652487219564,-2.245689467429255,-5.100119078114933,109.37456825864946,49.65358266781081,-7.160549312800074,A,101.94724338305079,C,0
51-65,Germany,B,52.78553985988806,A,17.815534763568763,-124.45189129408658,-81.13989139991887,117.89917338120077,124.3484530132918,62.33498243437523,131.38872568224372,D,-34.36169475481988,D,1
18-25,Brazil,C,27.90669797213502,E,63.13713281010705,90.81139839003536,129.58482352177373,-34.75983158961049,-19.745722587171482,25.62948238627964,39.77266120321056,A,1.7788085232476623,C,0
51-65,US,C,32.49224664545204,B,-188.49358039152884,129.9435589886411,-130.64247427192785,-25.25156018951275,98.55764459027338,29.954196341941348,32.171939067829946,A,66.03279383917315,D,1
65+,Germany,A,-6.435658234691692,C,-92.9270168590604,60.289672089821856,38.807077359559386,-53.98893925841619,11.35365472371149,6.141424237420466,-88.25109501083482,C,-146.57330497421884,C,1
51-65,UK,A,-115.63903157414724,B,48.83460536130334,-138.49833498411047,-108.04792232698803,85.80911468872814,-63.067398551538126,-53.039475601798415,-76.043320391178,B,-52.90727169017142,A,0
36-50,Other,C,4.1746683014814705,A,29.243079874522778,-120.45008323010127,15.257393152988788,48.87931248188646,-91.62163744992914,-15.379368615688144,8.337146542938239,E,-204.00136159850933,E,1
18-25,Mexico,C,46.827769900118724,B,-53.617486872087284,24.216696288477316,101.7306211093413,89.3789910044705,-14.4054639523275,-80.05017771184681,-165.09789997985752,C,-32.921409280866484,B,0
18-25,China,A,84.41960806369416,C,29.123723901186843,107.55661367618102,-165.9856590394709,-83.78606940793549,127.97195790595993,-159.21305886142446,4.790054051332553,A,132.19980894148227,C,1
26-35,US,A,-110.42065950560509,B,142.80106304278587,-56.14322205376408,207.6138389771429,-150.96562244863244,-39.90462164032553,72.47968370319184,47.10787426451651,C,85.2143337268095,A,1
36-50,Mexico,D,-126.01648675031211,E,-127.49233281498095,68.00154096557408,57.43666148544004,-60.33400105076338,59.5633988608618,-14.616090633708337,-141.4351710309248,E,-1.1404537219497164,A,1
26-35,Other,C,-61.12626947653725,C,-91.81698596737995,179.9577404106981,-13.908069748787133,46.3638261519949,-0.6022664730082711,-3.8369082330760156,25.10213750088186,B,76.941823777132,B,0
18-25,Mexico,E,88.04449234377242,E,-43.534759973273566,-94.39906932646926,46.20979322799831,-77.12079197609236,-219.5868680951885,28.528881267551327,244.60506578564144,D,-115.83092203709329,B,1
65+,China,D,6.5830748033557445,B,0.5158235151794297,-32.09355872985816,19.880366083839103,168.15239815537188,3.601066331197631,68.77430403216654,54.01152051805263,D,-79.56753374148728,B,0
51-65,China,B,191.93520342402317,E,35.20133044208489,-32.80627927282565,-139.03102813303303,-65.34574415946706,-46.532231759307166,64.32683690543435,-78.2217522374207,B,-118.5181947000721,D,0
26-35,Germany,D,-120.93753350367449,A,56.06553410278431,139.8727599924964,142.67210984674196,-60.035009641499805,20.750521637164468,-104.49132532055737,9.053485215140519,C,-26.29822800385055,B,1
18-25,India,C,20.889822716839877,B,-113.34858303696689,60.63661919265178,84.4971992249244,-105.73087186601784,111.24899320560769,-202.6231071394733,-85.10045783734772,C,-146.4147766438811,B,0
18-25,US,C,15.091603837607458,E,-2.1097780637904573,-75.50831931614371,-110.36996201721314,-48.95487844044973,17.825330981182066,-71.07403853296454,52.27883124807976,C,161.24713347821844,C,0
51-65,UK,C,42.81455051643164,B,-98.2543009443422,-87.25932105029452,50.486037523427676,157.96352352211537,58.65094463407103,-37.93256081031879,-80.38138513802609,D,-47.45999527322739,C,0
18-25,China,D,-49.48787721010678,B,38.499154231160624,-8.337635080898634,-45.42715842440701,36.84448856298139,-134.95683827368836,-37.73358646668063,12.492830963429132,D,57.80935140377094,E,0
26-35,China,E,95.93384963705617,B,72.94422781924054,-93.03621125822666,36.700595278811676,22.789900354702915,-25.65062923472609,-31.901594491012414,-79.79218503410472,C,79.613220362932,B,1
26-35,US,E,-16.804500055274836,D,56.915317560984036,-41.64120094428141,-37.75441711742066,179.02618656203546,5.4660033237528705,-17.703499461873694,-207.2891061771104,B,3.757222850439823,E,0
26-35,India,D,-90.99884010084453,D,1.2551975062826766,-41.198404012434594,-39.97518097088395,-35.942632785611735,-14.017736917294416,-2.466933112151452,135.90160792937252,A,-135.2651510136941,A,1
26-35,Brazil,E,120.7913367256906,A,51.28071396159566,42.51084991404911,-84.43859542857305,-83.76235139637083,-143.70862655605487,119.27664366670948,40.13172522345438,B,135.33951625858512,E,1
26-35,Brazil,E,66.34005023172975,B,-99.91017418894918,-68.9361469488412,-35.11944293135477,12.256479387101464,33.374018609400444,-119.93776701284142,161.61759139577794,A,38.806659618305574,B,0
18-25,Germany,A,-132.0753794018774,A,-170.63977915744664,-17.613813895550027,65.17591936026396,-43.69880071989869,89.12919149832781,63.38326876598993,-129.2653659420912,D,-59.58282571360826,B,0
65+,India,A,92.65454116171323,B,-22.234547180905135,-67.9170615388239,29.854465689250347,10.297769465767468,160.1819071960493,-36.374985028636935,61.66884796432227,E,12.527518039616009,A,0
65+,Other,D,100.08193653240664,B,-25.990344409486653,-22.22673974023646,141.8553480361143,64.06336389652722,37.87058487336482,-62.45672539495132,-114.01039458938482,D,-69.74586331721916,D,1
36-50,Germany,A,95.3153575229149,E,-98.15296575534751,-52.54201928620107,7.433769267503372,-116.43619550157153,-46.449791115897696,102.52682898002652,-38.781406559528286,C,228.36677550374156,A,0
51-65,India,E,-18.69223638437778,D,1.8838892723156222,-22.801621932697635,-41.22677973585305,20.642450628556812,-75.82617091388303,-367.21841577253974,185.25786433424082,D,-68.68094191007069,E,1
51-65,Mexico,A,238.024677721108,E,9.755573812094461,29.890373686857764,-114.00526056100975,-30.246424695410685,104.18025790504429,50.7509451902584,-91.48146878929376,D,105.18273067949218,A,0
36-50,Mexico,C,45.03665902396584,B,-88.80130943889907,-139.49483102206625,-174.06524330540628,-29.205405579660454,-84.69700282686429,-24.505218132251645,-78.05768108861118,E,-10.563855745273017,B,1
51-65,China,E,22.725265003076,D,-5.08420205003111,95.66077039854785,-145.8272835674038,-29.652494506772374,-83.44092277153082,51.62550826131398,-93.21822534738288,A,-238.19476260749903,A,1
51-65,US,C,120.08848692256176,D,-155.40422544486864,110.99246085277663,160.78926119993096,-40.17380642978694,-5.528368576138632,-40.96836182250703,-119.28546541759475,C,33.43467217682115,C,1
18-25,China,A,56.250722377266484,A,-109.15687174606596,76.57754486517692,174.53509106887392,-3.1427889917698715,-98.72712970282717,29.896456579627106,101.17237011253609,A,51.00872002748923,E,0
51-65,UK,A,26.792099038140616,A,19.934799038579698,-67.44285624359905,-138.15401294509007,-57.48115911815091,33.87517908900513,35.535819205558546,85.05543220175834,B,67.27706018097885,E,0
36-50,China,B,-39.68662862208226,D,-106.86899866696746,82.9880531559361,119.30938838038854,19.9388308168005,175.41901154464915,122.59805879166849,-108.00113665124955,B,131.73039375527534,E,0
18-25,Germany,D,-63.84959068634477,E,-51.62521894426872,-0.22630188423986777,-83.14181723634307,-40.87059761383847,46.59292282365119,149.34900910515913,-21.136246366350576,C,99.43955030059027,A,0
26-35,China,E,-62.36338636573953,A,-90.317600293027,64.14181982872059,206.92632810519282,-14.632402462073928,76.46297904942885,-34.93844907305015,149.7316312113563,A,89.57357872821625,A,0
65+,China,B,79.93879631720169,D,152.18599866548485,79.13961101921686,-70.53070025145142,-188.99516732938613,9.04968347344826,-111.90509124453433,-95.67663377340916,C,-170.4274750265543,D,0
26-35,Brazil,E,25.562109380891286,C,-19.683971243034843,-19.29217410250202,89.92675959297468,50.56201458147491,-49.284449114105286,-87.43223484903308,-145.8453994709733,D,93.26231299118017,D,0
18-25,Mexico,E,-58.87564232109703,E,-40.44944236358292,-100.56209932007502,-200.76283336695124,-235.62070874640543,167.3669886066669,-45.399938736188105,14.999623163291126,D,30.811274180168034,D,0
65+,India,C,83.09876164573711,B,-177.18200805354186,-107.37156503196775,-182.78518916090752,-94.5662155331182,-141.6278820615442,7.958522645420778,-34.75626105835573,D,21.49732205033507,E,1
36-50,UK,B,194.00567100880383,A,77.0662447434513,-35.56268550943942,-96.10524250785662,-45.274385702891394,-79.1349800460206,-48.8913866607737,-60.05774679050604,E,89.1943081043665,B,0
65+,UK,D,-186.1966730563798,C,6.960313093477727,-133.5615005486393,144.66795758652844,176.95074844803648,75.15155688772853,-121.06835998508639,-10.88228739258372,A,47.76512964564765,E,0
26-35,UK,A,-51.09841446408505,A,-31.15020027214038,19.002481858271125,124.3147178326085,121.74072112333978,-14.307001943092242,-22.26023029544822,14.129547343685891,E,15.709126887070976,A,0
65+,Mexico,D,23.830610485809594,D,-45.92099410796534,-17.445064024095718,-56.074928386668155,-74.84920405648464,98.92321772137393,-141.3176535909337,-179.87767674872967,B,-109.49692830425715,D,1
51-65,US,C,-48.014259920828934,B,-127.07475267727165,-47.01957191286542,135.63840721453352,36.46788970498996,-68.15418420084268,-141.31481824273664,116.53175738875558,A,147.6892389734868,C,0
36-50,Brazil,C,-87.76938870396116,E,-56.78787490161014,-110.84777874420672,-9.775217085355848,-125.87117482424705,-12.2568555979426,0.3853202943359293,-0.32025423069527015,A,22.69910704723296,E,0
65+,Mexico,D,26.035157404314724,A,-57.06053164560634,151.06906161283848,-8.01967145800214,45.924274516796324,102.36946330531329,25.2847919839068,118.83688250452653,D,54.14037805234149,D,0
65+,US,B,114.20712910667497,E,92.69803924011796,-5.636043869074876,-91.44985599007683,-33.808819533096504,-66.61945416441112,-17.87731831271436,58.362634291944936,C,211.76393752773518,B,1
36-50,Mexico,B,-21.7485088640925,A,-60.99143058940839,76.50279269335044,-65.76812293434038,-68.6885450929569,50.56428841992376,41.359124187861404,-23.920670788073934,E,-162.1607208475913,D,1
65+,UK,D,-50.75619221943393,E,180.17070660180127,-92.6756679306337,-163.33548646066635,62.41650438456776,-17.83084011616699,-24.613665710148915,71.0165861450992,A,-47.90005012228622,A,1
36-50,China,C,-95.5922061623014,D,35.91034169835406,-115.28999077297209,-133.99244305804126,-134.77041478588967,-91.61718406888066,118.3914870201782,-85.59438743769482,B,-31.648573050568178,B,0
51-65,US,E,-9.857920889621743,A,110.13545668447311,-112.27243347537856,-88.49885563299202,16.68069440390724,-99.59062220852495,-53.671708668646986,77.66378909023362,A,-157.73505826523282,D,0
