civil_status,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
Divorced,D,A,10.007548708121249,-33.84270381082768,D,8.054671860804783,A,-22.96094754117226,-328.5217710527886,-87.26161639323672,1
Widowed,D,D,-44.01652715657719,3.771469468513865,C,-8.94606587482995,E,-8.081782878743105,-12.565552060417886,109.70624714080645,0
Widowed,C,E,2.965521184396681,329.64025481489176,B,144.64569295252508,D,69.67250716974951,-63.403222230444314,66.12700414966868,1
Married,B,E,-57.12214116466481,-191.44658404638344,C,58.32530752963711,D,-112.64238401120174,-124.87012167658682,-9.812296448915372,1
Married,E,B,-133.73241492566171,137.1993033369252,C,14.316098007739459,D,185.4893539753576,-123.63422642532188,4.39031496676397,0
Single,C,A,20.25260043000025,78.34022372062626,B,-81.52011073904704,E,144.57106647283524,-195.392527054432,-69.61036796208904,0
Single,A,D,47.62704191472899,-131.21953517516263,A,-69.00600025098346,D,32.444331608203,127.16388465597663,181.6207172480099,1
Married,C,E,106.00651459227362,-13.004172055365396,D,-90.5867265134524,A,-28.419875751391398,163.4566208168967,-48.18342804425139,0
Divorced,E,B,-60.661747309968796,59.57910453170664,B,-58.75878469846838,D,57.80400013761239,-81.33589715281265,-152.40672629471194,0
Married,E,E,73.67834357979015,86.18448106097088,E,-25.02417946542566,A,-18.78110899780241,65.12360457751551,108.60622821098333,0
Divorced,D,C,-171.82063124458026,-85.57811380400865,E,-13.14480363855408,C,64.75630211251608,-34.43912115732207,202.11439540554238,0
Widowed,C,D,-58.45742865169391,41.13442968531935,B,29.985352335307198,E,48.83988833334359,215.28671436921397,-18.47169100983833,1
Single,C,E,41.147537251153665,-151.05427709715082,C,97.47585314696235,B,52.069730682431995,-102.63798999636305,-78.77086864158002,0
Widowed,E,A,-60.207123377872776,-56.51707326322566,C,61.40220741616857,B,-172.05967734383842,150.07780043484001,-61.735606008909,1
Divorced,B,B,-160.70964241672687,2.2020879189292164,A,242.1641642754172,D,134.88455353864896,47.46209539977108,23.219280830949653,1
Married,B,D,70.35971088840546,62.86196891766118,A,47.08967033696659,D,183.36057649401494,-97.96913752922077,-5.002007774827477,1
Married,E,C,5.265804379679342,176.92975598113054,E,-4.845307932078331,E,-155.37450885602112,29.82786948812704,9.23110435201616,1
Single,C,A,59.741218243128834,4.22235855265871,B,60.756177823716385,D,-56.69945289351118,27.36137839748853,12.4136091496802,0
Single,B,B,-14.353604919199956,84.33913584494175,C,-80.46603048565628,B,8.636849650961405,-32.248033777804935,58.85512131128263,0
Single,D,D,-1.4350896086755944,-58.77326453456529,E,17.537848055156093,C,-146.21436797836594,-174.8286693366079,-252.79071222479988,1
Married,D,E,94.19481206357216,-4.948523320032942,B,-59.448320984010415,D,-86.96986844541522,81.76392168493963,-147.5662142421045,1
Single,C,C,60.34004123603025,133.8821088782976,E,40.1322983142787,D,-122.74036206108154,37.80586052323846,-41.55525772417771,1
Widowed,D,D,-87.94353486712059,124.93202630692481,E,-62.212635927113254,A,55.14234478093619,150.14290057126962,-68.49847922095512,0
Married,D,D,-28.061063129861495,-152.39297384324627,A,-57.8391544666171,B,84.9457313493045,47.39419046660794,107.3323731726173,0
Widowed,E,A,-130.57011614543583,-101.02536798336405,C,197.31522849913716,C,5.606848027575668,-141.77062653816915,105.15109249058898,1
Single,B,B,57.95515942955145,120.6145709233313,E,157.78909167856645,E,-123.18874665466915,15.606774499039682,61.04720074312926,0
Widowed,A,A,-134.96307818243548,48.198867936075104,C,22.12839711743097,D,169.07698413996027,-144.00244067157374,-75.44811413876053,0
Single,B,B,-89.30547208231951,3.446380174665303,B,-102.57350508411018,E,2.500850580371084,30.925110075181028,140.48561040116533,1
Single,D,C,-193.41985359150476,71.8326909972528,D,-170.99040816788,A,-88.23142535216508,-121.71896328055311,-218.00931922166907,0
Divorced,D,A,60.93292396519371,31.187895690808897,C,124.8454314689108,B,-137.25790431184834,80.26535688044696,12.73787490373815,1
Single,C,E,25.806990265703213,136.23909674250604,B,83.58214121896718,C,-16.80749176789487,-14.591930548169593,-22.220039803527595,1
Widowed,D,E,-50.657444029422216,91.3585169345014,C,47.19772456004713,D,32.792752226777296,-88.1191054386742,1.052358473017384,1
Married,E,C,-87.60096934351324,12.237209984894871,D,43.66150688661589,B,15.047013123820383,137.10789628892744,43.19361409559329,0
Widowed,B,B,-18.12931602456779,47.557807683778705,B,42.29684666757443,D,-236.0861643130903,5.183049153706579,23.677806575965842,1
Married,B,B,4.982810973757984,116.30054222873139,C,58.25880296746442,D,8.533779049868677,-14.528154251043587,3.866761053097295,0
Divorced,D,C,140.63513060226256,0.9309064373266448,D,-54.64010414047949,E,211.85908004507291,89.96999273243169,-5.959696037729444,1
Married,B,C,14.850979721055484,-26.992645704157614,A,32.40463301186487,B,147.62867215432843,116.9796680463764,-54.314718696531564,0
Divorced,A,A,195.06334210063602,-48.524507026534515,D,-25.192777373496682,D,-10.287257892089208,-70.5842560065754,158.04798924153442,1
Widowed,A,E,97.71705082345508,-33.30920277613856,E,52.456304615072334,A,9.606689557115294,80.59494614531832,24.495174912288213,0
Married,D,C,9.855837099259915,130.04997476170345,D,26.99336479264187,B,6.297317014500789,93.8628760402036,81.8343469968271,1
Single,A,A,191.97780098333888,-244.01119147926838,E,122.24802511526627,C,-28.280013033522167,-43.908947587423484,-53.3647731580144,0
Married,E,B,-149.80129064515643,25.093935646807587,A,-83.58165400856711,E,9.929540847300128,40.70947315093697,161.81145260405634,0
Single,D,D,-120.0270894902939,35.687734153084335,A,-63.35091445358471,D,-39.66785733283004,62.40264055406213,-82.03132370151782,1
Single,C,B,-18.000668455488942,140.9537168313403,A,41.13655884335568,B,118.21663973568614,-48.800938220242486,210.84133028083482,0
Widowed,E,D,-86.7965759947472,54.421871708505954,E,-56.22410877088364,C,-53.79049482267937,-49.67761641409217,4.895596483865296,0
Widowed,D,C,-22.990908158786695,-328.64142917718027,D,20.623429273157917,E,27.882928612771458,-66.65389683133476,-62.80786028060496,0
Divorced,B,D,195.18049434507236,14.595575305458041,A,-147.41716503187587,C,34.47516763832335,35.19642066977112,82.87920137795696,1
Single,C,A,11.325582446388506,-117.14291361079572,B,-103.63690378836974,A,-63.69580619929265,-8.832177077868046,-107.4852963945444,0
Divorced,A,D,-31.8348867473585,-90.13321529697103,C,17.62439916835087,A,19.765614255323904,-6.39179948923135,25.68242807336451,0
Married,D,D,89.65405874923763,-42.12261583524608,D,-60.62629701259553,B,95.04238370754003,-85.41007858880236,-42.29014802152889,1
Divorced,C,B,-97.8908569020849,37.1751674449862,A,-42.682176653267526,C,36.93763451545661,-44.391253685920276,55.05342517098505,0
Single,D,B,16.486427567644057,-88.00373632993977,D,18.42010731209503,B,22.84876674232891,125.96577073849764,13.564680550793437,1
Widowed,D,B,-17.550250443399403,88.52812177407544,C,128.45115613908783,E,45.59419730801809,131.87249625635664,-17.61220363925217,1
Single,E,A,-10.791481412951082,-31.694965471096808,B,-13.69470618469225,A,91.95247752575595,-257.58354805624623,-74.10650898151059,0
Married,D,D,9.02522933120317,-135.0622173035341,E,15.845301984179939,A,19.73915184137723,-59.509482924322576,-46.75368873944319,1
Divorced,C,C,13.101578554912447,50.24258168714035,B,160.01279232804518,D,115.93485790662493,112.21551990198446,31.645030062067892,1
Single,A,B,-76.69079495004165,-26.109252997895204,C,-29.58382617090826,E,-200.40908031152043,-23.21194245428366,-15.873130955239423,1
Single,B,B,-16.139975155149212,9.198978898947932,A,-166.69300820484824,A,-134.32821757102388,-34.05840270827026,-174.9473890714452,0
Married,C,A,5.063390397979516,106.36433936966432,D,45.89717535857961,E,-98.29879373970189,128.07120277059374,91.8993944761132,1
Divorced,A,A,56.785646145744565,214.6159494694325,A,31.9849046829836,E,-127.87206592697208,-125.89581531732712,63.73726265476351,1
Married,C,E,25.346815405529853,64.66606627345465,A,-40.47526139136944,E,123.12296055034211,-53.05332197587885,138.34444925410915,1
Divorced,B,C,-44.33613912002248,-85.15085590038242,C,-128.96216865611368,E,-92.12594062833887,-48.58431298527487,-34.81737771251955,0
Widowed,A,E,-63.38726753881869,-24.706178082961273,C,-12.398612088236069,A,146.6289251126558,297.48862072219487,-11.701083335835156,0
Single,B,A,18.72048965271162,48.205135404594955,D,-13.107272726079241,A,-55.56569085850902,-291.6755791760912,-50.21964529069071,1
Single,A,E,131.9844124466164,-32.142170644625715,A,88.41457099801228,A,-58.07549548754623,-92.26968081547889,-208.83429430152196,1
Widowed,E,D,-71.82430315462244,120.99869632553091,A,41.28532518686105,B,11.071491416986266,-72.86925316567367,89.29505207151173,0
Single,E,C,-0.5303353231015269,121.30602568854623,D,-177.286069020903,C,121.271955728431,-158.0640801265467,40.58681406771633,1
Married,E,E,-56.01349719797588,149.13300506337066,D,178.31232644147858,E,-66.61815058571673,33.155837111588745,-166.06622939406319,0
Married,B,E,23.54149605970717,23.63991060990139,B,-149.86870115028688,D,30.323675808296542,167.079300820714,239.82961508238333,0
Widowed,D,D,11.537216321476503,32.590426926973045,D,-1.949871723002539,A,110.94418162539168,73.69571019064377,-135.0831881866988,0
Widowed,A,B,112.6558600367158,29.647946736307933,E,90.75388636392915,C,64.958347493503,14.081696478095719,114.7284341028224,0
Married,A,B,-65.60982388510493,-22.04606549512502,D,-108.86459805493678,C,-63.39804774275033,168.3829832163814,-266.8563457760915,0
Single,E,E,58.83590074105584,44.13148814285336,C,65.88448182323093,E,-250.87021842327778,38.99415468443476,78.66591722469661,0
Single,D,D,81.83718028124251,-78.98729033567743,A,86.5791971109766,D,-209.9337974272553,70.34144420163445,14.870223313582793,0
Single,A,E,-73.6529763329514,29.822164912893683,A,155.6316505085143,D,-132.94518414197785,118.5958492561608,127.69354411941079,1
Divorced,E,A,-88.22907363290646,35.53829578965805,C,-81.19569977996885,D,-19.612267595927545,13.775506177985791,-46.27885290167551,1
Single,C,D,124.10376918376559,68.7791595229549,B,-217.3221301699664,E,-77.55215055421448,58.62904088690249,-46.92973031084609,1
Single,B,D,68.78739356728298,97.63609064655903,C,59.893188116444605,D,104.48825479674436,-37.13244869238069,72.30745748674394,1
Married,E,D,-18.780676579380103,-102.27583220256737,C,72.54092989382511,D,-200.94829417801225,-4.83803171794385,121.52033033207515,1
Single,B,B,66.17089155501668,63.70858645101831,D,15.586955903371402,E,176.77991261888104,85.01810431117187,-79.00114675137449,0
Married,A,E,151.29956493202823,3.6959836645514152,A,2.3626902358478143,D,8.252613412872229,13.388906842541303,-92.29287660266957,1
Widowed,A,A,-33.46644161524814,40.13129948001828,C,-87.44667535012056,E,-9.491191415706304,1.4191962210971965,-96.28430134428368,0
Single,D,A,-206.23956229664503,-72.5907065213882,E,217.72910912305704,A,-136.44701088977826,-7.119207129516438,-36.23061405690595,0
Widowed,A,E,6.230202558164811,-144.3805773139334,D,71.35542467202536,E,-8.07073944866933,30.74319238783018,-35.75969337781564,0
Divorced,C,A,150.5712637121627,115.19615407682626,D,-18.288615218682665,B,18.038803689883586,61.02752875226143,-153.02535632824802,0
Divorced,A,E,-72.07276835342554,-205.0475587639247,A,-15.679712819143536,A,66.22004126046865,-24.503652268125116,-129.19733741189233,1
Divorced,A,E,45.253073872952825,133.22299176199107,B,-15.268345158375174,C,-182.36081542613908,59.57766703227561,132.4729287807066,1
Divorced,E,C,95.77036209351175,-103.17346204211178,D,-17.704325842307853,B,119.53308213697538,-100.24943103149235,-84.47405566534614,1
Widowed,C,E,45.25906240835537,36.915868912030575,A,80.41525154330608,D,-62.14617364428335,68.27265005506273,5.163976696844046,1
Divorced,D,A,-115.43355816482791,-154.48404580607394,C,-84.79879834199369,D,67.68160628335468,164.56787796984122,68.47493540691856,0
Divorced,E,C,-128.97403763695115,103.63891307086234,A,-152.14035141827353,B,104.3593158412201,57.68031525998369,25.520070098957483,1
Widowed,E,D,-54.511883779564045,24.922869086451545,E,-24.488604485895543,A,200.01224108153056,-19.256561370874124,50.91359169695993,1
Divorced,C,E,15.68268784335674,-44.20434181449591,C,90.5239417205478,E,-18.48569532202099,20.859154125731187,-26.937385578014283,1
Married,A,C,179.86556911035595,166.51861236329626,E,50.022680264062515,E,62.901981856030645,-13.653662507077485,160.50379289548655,0
Divorced,A,E,142.38214652547387,63.10713906378571,E,-28.267219975114177,B,98.82390065498385,138.10746950268128,-102.7982303240482,1
Widowed,E,C,189.97425770298238,-117.98052581687284,A,-122.71886974685049,C,-135.62908154711576,41.643799365549725,-25.149057012481897,0
Married,B,B,43.71323173611863,-87.25978018248186,A,-35.5021693051579,C,38.591673886832176,116.00049349345944,-4.286174077278049,1
Widowed,B,E,89.77392726767624,60.82756706156148,A,-8.883147461593923,A,-45.71524829085541,125.38102722596618,86.46580182914923,1
Single,A,A,-129.4963595120714,10.038184693537362,B,-140.05091849099506,B,70.97569200430385,48.71717562814281,65.11243998746397,1
Single,A,B,117.34893680829374,-3.8937512628842006,C,-146.46984769576608,A,143.27099231148205,-159.6365719935577,-131.2187840398757,0
Widowed,E,B,-109.35612983492867,23.25184829492316,D,277.1744135404119,B,-77.5792797804966,-151.32858489756828,-157.98836434459363,1
Widowed,C,E,-86.17348568216256,-20.751970695748987,C,-62.40495766930522,C,93.9503859142439,-132.74402985120645,-57.07574115172551,1
Divorced,B,B,-113.64793251132765,-2.5976171202003093,C,5.470190980915064,C,34.13471723649562,-9.185995149491106,-68.16876565410932,0
Widowed,D,D,-45.037772027714986,96.60787386908399,C,80.54016472345951,C,-66.44129767262127,-56.004278459115966,-4.101983563677266,1
Widowed,D,D,18.31103249710795,-12.077042432730428,C,13.92045569806333,B,-120.26674479558004,-56.417370999073334,-16.217655641906557,1
Single,C,C,-95.39504634862796,-42.61661076720604,C,-14.489638027037957,C,230.9816693940887,152.28336723460018,-24.010044423750728,0
Single,C,A,99.02773041238676,30.510635976996962,A,12.404128426446306,B,10.86787748203834,-28.728289825610005,97.02458075595374,1
Divorced,B,D,146.72803974519843,-6.157352474475843,E,50.167691446459116,B,-202.6359645887953,-78.38353152520693,8.626625552809367,1
Divorced,B,E,-25.535045308386113,-99.54335523122782,E,-82.48983902068711,B,54.68885876190359,7.752639171994427,-59.541981027698924,1
Single,C,E,74.84211888690106,87.28341300775043,D,-16.366464003655906,E,15.871292523980026,-72.84881701624613,9.507347952349674,0
Single,B,E,5.549134459318445,151.64304576145074,C,191.4433310723724,C,19.818637356948635,-100.14226103659058,-45.030370600485725,1
Single,D,C,-68.71355996843278,-136.5967075199572,B,-83.36522382705365,C,107.50141646991396,-26.33909746337986,-20.263132874283198,1
Divorced,D,B,159.0597592599005,-82.51566506817805,D,-152.54246151182633,C,56.5161070023235,114.21810787626943,-54.61022366496593,1
Single,B,D,153.5785203424215,-41.65485423056709,C,116.32004484699847,B,-135.02298381030351,-27.44046058978629,-96.71962033514939,0
Married,A,C,140.9907215501746,108.07974434294995,A,-54.46606953974198,D,-199.44747589497177,136.0876328695083,78.02535859704125,0
Widowed,D,A,120.00345525859701,49.301703677886856,C,-8.176541076442819,A,23.86296851391076,-170.66229828884858,-104.95386128826296,1
Widowed,E,C,-22.062845065876946,5.324341252104263,D,-202.93156210450195,E,128.92502159333986,-31.294413114160193,-71.68732899535448,0
Widowed,A,C,107.43337773332169,-2.637531910709092,E,-24.063853168332095,B,4.58096882165404,-127.0297022814977,-35.96727830696822,0
Single,E,D,7.320419107064937,39.7251044618425,E,-10.603964193431569,A,23.353741842274882,10.33366839330288,-166.1753338389727,1
Widowed,A,B,-11.753056949874162,-16.772333894363065,D,116.83763605121396,D,118.4629777891026,233.9173764900358,-101.76004432934135,1
Widowed,B,C,-76.30526914435562,-79.8544458638507,D,-98.53960035709696,B,58.31392521646368,-130.46958989692544,-19.881429401468527,1
Divorced,C,C,7.584884127667826,-105.74516060168338,B,30.988520222334294,A,99.5154147724941,-164.72148958985835,106.99922055979472,0
Single,E,D,-108.3338406885321,75.75156447639633,C,58.60714172452415,A,-76.79004457133708,45.639130511744604,124.58852814480743,1
Divorced,D,C,-212.03956529912807,40.787684591095854,D,125.5760283747847,A,-39.69110237737918,124.87938504461067,38.77508271865999,1
Divorced,D,A,-61.06177766600914,-35.06710250776618,E,-125.87431234868338,C,-231.7774069455123,6.879476666350941,-15.727189951060765,0
Married,D,A,26.123454254835305,41.78338172004918,A,-1.2229418471341866,B,49.34717668536029,50.63586895719554,-84.31345231427052,1
Married,A,C,83.44352174830306,-141.40788327300262,E,-32.662269974724836,E,-31.403524888919364,49.20293100333064,-1.4988449617958866,1
Widowed,D,A,-34.38255988224705,11.436812477200986,D,68.03009824975881,A,-52.343333588624255,-52.1521870332757,-70.28733074569344,0
Single,C,E,52.5536298565417,-158.99383111569367,D,145.39181569965473,E,106.05332120697568,110.03181608129464,88.35746403704002,1
Divorced,C,D,218.48497587410623,87.09823284347492,C,-177.548197453176,B,-102.24777098643858,-261.5110642907627,-66.53071012040732,0
Married,A,D,72.43385968683216,-67.7967337098047,B,12.863795004728063,C,-257.0086530559857,107.4516939760592,-98.50652168820253,0
Divorced,D,D,21.351026384103456,191.83102045038777,B,44.714553439899355,D,-9.632728013258433,27.810042338089513,143.0010676553022,1
Single,D,D,57.49144866440453,-34.567901372792356,C,-88.97523490574333,C,63.75037559004746,7.736372625320843,76.99335652342964,0
Widowed,A,D,-193.0509967553552,-107.0558111673981,A,-119.6327359384249,B,-37.229172216789294,99.16232241692306,-15.428219370458827,1
Divorced,E,B,145.58043760298872,-68.2502367915221,B,-23.283189291731244,D,155.3719083907773,-111.028724921596,13.262519111986832,1
Widowed,E,D,203.1731510047542,29.141824205736317,E,138.98089235861534,A,75.14155195605969,-2.495352824225584,-153.16183173783725,0
Widowed,E,A,74.23389208028397,-21.727712845629597,D,104.02139763187756,D,-71.15506890640073,74.12002063281284,-40.97085356874135,1
Married,D,E,128.00358871688238,-88.8018653290215,A,-107.77981260769405,A,64.47041070779048,202.6677571675653,-41.696329741666226,0
Widowed,B,E,60.388568002484774,-158.0422324804597,D,-103.05673266102548,D,-275.3204804474123,67.48493581170003,38.21964240877595,1
Divorced,D,E,-27.8395470693905,0.6018564234283178,E,47.64633762068699,C,90.81923058698263,51.19831956041357,48.66787964810307,1
Single,E,C,47.31525647407139,-114.19659537565674,A,55.33942112797982,E,69.75079346209175,43.5721343370643,0.2604805276495817,1
Married,B,D,-11.174572046781359,47.81269984810651,E,-64.17905018618669,A,66.48799509994527,-23.890877362522982,43.9421362914772,1
Divorced,A,C,-97.09547172736545,-110.83611240208108,C,-63.08457144059234,D,-52.53088568645129,-84.62042606485821,39.17841101028231,1
Married,B,C,66.79057989639358,68.71246580920815,E,-49.41280869778867,A,-174.03694375634333,143.36706342126374,226.09352610473854,1
Divorced,B,C,-195.84033002061932,24.16076815597317,D,-28.100368747835997,E,30.45615899580217,-19.29095333218884,-37.86256001386884,1
Widowed,B,E,19.15944953887069,-27.430586021043187,C,-25.051193022646874,D,-127.51623560514818,180.9616992211427,64.88457245344752,1
Single,B,B,-39.82988889520143,-2.8667840316771036,D,140.0590254503233,C,107.42528073431517,0.06632863811032762,-132.35088431157567,0
Single,C,E,2.8958405419572815,10.468386823363941,E,91.33991363842064,C,-1.6962147862261099,185.8841852645859,72.82596864777685,0
Widowed,B,A,-155.31618273188784,145.16464452152735,D,-25.020371551494247,E,-203.55027360109398,-25.51897519859344,-56.89145169758439,0
Divorced,C,D,119.1382432546935,27.674898819897088,D,5.348624618670077,D,122.93999897925494,-66.24814432147139,-25.281499354588714,1
Married,D,C,21.385734986918077,-4.620832909888625,A,56.962280248789774,D,-172.8923915775731,-112.84356072658372,-74.99433297614486,0
Single,A,B,-22.618852836325367,-46.95560284597647,B,70.80401664152544,A,179.678786249743,72.7057376702043,-161.92416115679362,0
Single,C,C,-141.7842737545278,-64.26942581550568,B,106.7191084458999,B,-10.5474660695883,111.03357127318402,-198.39404192047857,0
Married,D,C,14.255763525575748,-24.185551679935624,C,161.83721773567976,B,-44.01297560601938,161.8745531484575,8.600076268885596,1
Divorced,C,B,-49.49502577993763,108.64391151655342,E,-124.12118257569269,D,-40.87509410799383,87.23690181065858,68.04420332554696,0
Single,A,C,-121.13351897389808,166.87999214931935,A,82.47075815279379,C,52.34214754289709,225.14087611241948,79.41591726967252,1
Married,A,B,33.69502187553986,-17.90800933460198,C,4.8321572827393044,C,124.25496675811915,68.76302658129515,70.91762479201235,1
Widowed,D,B,-53.47077147446305,112.40874740096447,C,-79.85466776852293,E,-96.65770806890546,-51.35772701868769,97.50908150506334,1
Married,A,E,27.699520489373253,59.15215548135562,A,51.072229175750586,B,182.6078534432124,-158.57818774240732,31.908492784001236,1
Divorced,D,D,51.90603340463875,0.9318147624844348,D,31.150876292943337,C,-84.25873446192487,-58.08682982788513,-51.942387070894824,1
Single,B,B,124.09467110550018,-8.92860104485483,C,-40.36270411575111,C,14.812771192879326,-52.90326950494823,131.73535153349675,0
Married,D,B,-30.502176239197365,8.183968176718963,A,-204.75856327025852,E,144.89286324263458,25.86912963994994,72.79711839055615,0
Married,B,A,-183.40458901856024,-29.710452640676905,C,37.016198037058786,A,162.5189547670105,23.464274482733767,82.28523833979698,1
Widowed,D,D,78.87621392554038,-14.656756407380358,E,247.65123191938915,C,-11.221260896500628,-40.61279937729136,65.66787616519956,0
Widowed,E,C,-72.3205348129222,-49.57561245835698,C,132.53320391500503,E,80.45901711359697,85.39560875005483,68.9044375241668,1
Divorced,E,D,-180.852268486288,54.536988911732145,B,188.67397733376473,D,46.45378225313738,216.48003679560205,142.74230374390606,0
Married,D,E,-142.2271752480672,-36.267098630104286,B,70.03088916615222,C,24.982648413585444,12.17733042666516,-8.09462548152069,1
Single,E,E,57.31658998931904,-59.22208124357682,B,74.42391959770218,C,98.90313098230627,-23.363697524080393,-95.29212206280377,1
Widowed,B,A,142.73883526427375,-14.6740003485391,C,25.782975711413243,B,7.413104345429752,-121.017785515147,137.00680625241492,1
Widowed,D,A,-105.84654751963487,57.84915653266856,B,-230.73386882676837,D,60.386257056590665,-163.06523633146614,207.34515649170046,0
Single,C,E,57.58550392506553,41.12697677402748,B,16.480395232325858,C,-32.309149491168284,71.21568943886678,44.774065252302044,1
Widowed,C,E,94.61747485088449,314.8979326310693,D,25.89009507299717,E,62.398933586111504,-51.9535397317453,-73.0182762110222,1
Single,C,C,-29.683080871166755,59.57410180685183,D,-71.25634004406317,B,-13.107712517711128,3.908969328559278,125.78836805101719,1
Single,B,C,-144.08137249668346,266.2616316909382,D,-62.034225820245524,D,-107.02856361034125,-138.74092492943618,-71.50280361296522,0
Single,D,A,226.92999403172053,-37.54472274987664,C,-6.653945385001808,E,-27.34920239889514,-56.57279820363112,41.3175984823173,0
Single,A,D,74.56788185002303,37.8587501028978,D,42.88052250965036,C,47.50331381300836,-39.71069395267568,-12.892802349272367,1
Widowed,D,E,165.10691739004844,172.05723165857808,E,103.69604824744769,D,-147.60447229865105,-57.32837580855048,-150.21136713179467,1
Married,E,E,40.993751159292984,132.75805902772638,A,-35.12943866844241,C,-114.51219459065737,21.976796728508297,105.21354241695937,1
Divorced,E,B,63.08972430712069,-131.54676836228037,D,86.83277880617109,C,122.90610403308946,-149.72857633606458,-81.92015989905077,0
Divorced,C,C,-40.705247742309844,-111.45410646336241,B,-100.2341491481189,B,-203.07679499231122,137.47017377261486,-6.3451561935854714,1
Divorced,B,C,141.7425656734839,-146.01368837402455,A,-98.60129340432671,B,25.501844927001827,0.021462176516816825,-84.86163915470219,1
Divorced,D,D,18.656075687929842,204.56262474360892,C,-174.39422043861242,B,128.13283968218633,-29.237193639239635,84.17216953887113,0
Married,B,D,-21.81454979070257,60.61932269570187,E,5.9300491162825555,D,-137.45063645645715,99.24939884833819,-194.32242806524695,0
Single,B,D,50.80539323566873,89.84314501663381,D,81.5537428643821,C,190.9395255030606,13.956711338645139,-94.3797429787571,0
Married,D,C,-102.7338386917035,118.69800253218901,B,4.942740588542854,B,-133.31962553682598,70.03927642703471,-56.28803684985184,1
Widowed,D,E,19.7154506134045,72.19336317906334,E,125.59583730988237,D,-72.95615326262921,168.9601286581426,1.3434061297149276,0
Widowed,B,C,-110.05350211414395,-178.97643067534034,A,96.29739912476545,B,62.151679895019086,33.076865410822464,26.611475779344023,0
Divorced,E,E,-109.36043677691853,-52.31103402737642,A,104.68102136322834,C,-13.219328733207734,19.088898985271133,-266.2987339678104,1
Single,C,E,-41.16850078667639,-114.93105538326667,D,59.76977086355042,E,-4.451679790760147,-143.35327518114528,-85.44149794641203,1
Single,D,B,100.0388502528719,-5.061167638112984,E,6.852823399993733,C,83.5985898239098,-8.936133245560383,103.3187779080452,1
Divorced,B,E,-7.445579422746403,-24.253359305543132,D,-13.557174339581929,A,-93.13214185998049,78.66157439099692,29.278419484582134,0
Divorced,E,A,-32.47667164105098,23.08001728674779,E,-0.08911304368445622,C,-28.156768792714757,123.98503723624272,108.44804971205374,1
Widowed,D,B,-83.26234208881469,-12.842180453462559,B,-126.21631053231066,D,4.021362557919295,-27.92927381981334,-242.17171946084926,1
Married,D,D,-75.47253833695599,8.755803146794047,D,167.20372345075867,C,-26.093964491081927,-38.477798334277466,13.555495857471026,0
Divorced,E,D,-104.67899268963414,-10.208997456608156,A,11.652302975141463,A,-5.84355587197951,-68.8921176816296,-16.562932255317424,1
Single,B,D,-91.52911752752556,9.223647175939858,E,60.24935934328578,A,-34.60879462843876,-26.96284217440453,33.11888626951981,0
Widowed,C,D,163.1715111439529,92.22270524215676,E,-28.00827980258676,E,-14.155881287607167,1.9710969821955502,139.56307800379207,0
Married,C,B,-127.03114726825278,46.316129492920524,D,24.38644344782123,B,80.78355562031834,-58.33807095548001,86.4709614578462,1
Divorced,A,D,28.517889908114785,169.0339291946515,E,67.6692616467452,C,-135.01204886377815,27.269361954343935,-54.569465706691645,0
Divorced,E,C,204.8277507743178,-122.64203272833842,A,327.38595767152816,E,-22.991187501234354,-180.4263050479482,-28.09228444609714,1
Divorced,C,C,94.91411283729391,-116.97705252472348,A,-52.50128804880762,A,-124.8437292834073,-170.29552942459085,1.8708928869314836,0
Married,D,C,-24.484352457952834,-5.736348268033977,D,-26.371905881921414,A,25.500949782194134,-98.16691182006106,-27.829120186382468,1
Divorced,C,A,18.12997702289629,-29.207800231824177,D,238.8217648255595,B,15.26768835022022,14.531768638562637,72.19298059376366,0
Single,D,D,161.44915962107666,-15.334177077983233,B,122.90316470847212,C,-15.45872623591768,41.642888028793024,-73.46217468807384,0
Married,B,B,183.44949610526325,-5.86666905415698,E,245.6754462724478,C,33.65407070853377,-32.982831505495156,-189.9197294065147,1
Married,E,D,-57.70493816790124,-176.35094006436236,D,-42.15666907655131,B,-68.72739503071884,-130.199451405187,53.25410980729093,1
Widowed,D,B,22.452955730299724,-70.51921597952835,E,-67.88697767625128,D,-105.40075565914397,3.3983478938988143,-89.28055515352324,0
Widowed,A,A,27.127481176797247,-180.04272647639522,C,53.12723186713675,E,29.122551320883357,-54.624630732665324,24.128804794796743,1
Married,E,D,-17.57328652816663,160.65697781385782,D,78.59064312294144,A,54.9673205126214,-34.534762255152295,-54.728529405150084,0
Married,D,A,-43.30307185619199,-145.9949403733355,E,-148.00512933873307,B,217.3027312478344,34.513800009973814,-97.91568346709467,0
Widowed,B,D,61.83703581402573,31.198554595102955,D,-6.82346800871809,C,-112.8627517721035,-39.822186303916105,34.852224866128545,0
Married,C,E,36.51381337071436,104.5188131154846,C,96.13818105996114,A,162.44345496521495,-128.98889580839318,47.50757448966152,0
Widowed,A,A,73.97965103383308,-145.99067410140577,C,-84.84416671858358,A,-23.171215792984466,-205.074453521783,61.00465309623871,1
Divorced,E,A,105.0046231736183,-75.20403832071209,C,47.77491044991887,C,-102.66652494976272,54.04760759864987,-53.190192189357376,1
