age,marital_status,veteran,disabled,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
98,Widowed,Non-Veteran,Mental,7.919523523855649,-117.57741666404624,C,C,E,189.84732980031595,A,B,60.702887266686076,E,0
34,Divorced,No,Mental,-282.5334983661155,56.620230997107576,D,D,C,-100.49647302505325,C,C,-171.14034461825193,C,0
53,Divorced,Veteran,Physical,37.271946125053056,-101.87994679709445,D,E,C,-30.623837584624553,D,C,-44.62938522741526,C,0
65,Single,Veteran,Physical,37.057391018463825,25.150043728153527,A,D,B,220.6067561414492,C,D,169.3669142180505,C,1
77,Single,No,Physical,-46.41747957781566,-54.255231631723035,D,C,E,19.713586955749385,D,C,-102.37841705532462,E,0
21,Widowed,Non-Veteran,Mental,37.59260840039334,-96.96649304395922,A,C,D,-179.12953841734935,C,B,6.307974747689869,A,1
41,Divorced,Non-Veteran,None,-23.86967203417779,-43.721171983136294,D,B,C,-10.799485293286775,B,B,258.5813396789598,D,1
75,Widowed,No,Mental,-5.2211911444815104,141.41330359958937,C,C,C,103.74471163799899,E,E,-42.32036248296861,B,0
91,Married,Yes,No,227.15291378069438,90.61474232434173,D,B,E,-59.28879875937718,A,A,-2.017116728720261,B,0
27,Married,Yes,Yes,40.97288492031254,45.095624022378,C,A,E,-89.969426057904,B,A,-189.44530163871048,A,1
99,Single,Veteran,Mental,-128.64141614718093,-82.96938524293739,B,E,E,100.78597990284723,B,B,-29.679897050398978,A,0
65,Single,Veteran,Physical,-69.7323708047157,40.32168377871203,C,D,A,18.89563579980359,B,E,125.87054140731556,D,1
66,Married,Veteran,No,-27.75292031296465,104.12009696297446,E,C,E,-34.86644931176976,C,D,147.4216926352722,A,0
63,Divorced,No,None,23.463495788097656,-40.18472917203962,A,A,E,54.52222652010186,C,A,-105.21650349376752,C,1
74,Divorced,Yes,Both,-208.41335642868137,-95.19366398338909,A,D,D,-135.35410038513766,B,C,-70.00992825976654,E,1
68,Married,Veteran,Yes,220.07791834982098,-153.3996625414757,B,E,D,-116.54327436862837,E,E,-133.4843783731206,C,1
31,Married,Non-Veteran,Mental,-82.0298855632989,6.797605872881989,E,E,A,-66.46736573585088,A,D,156.1309262708945,C,0
97,Single,Non-Veteran,No,63.74381949271929,-167.98855950822283,C,E,A,-93.37433692504655,C,B,3.3889668578440695,B,0
52,Widowed,No,None,62.3307978249597,-128.80074048996403,E,E,B,-120.75147082418948,D,E,27.879626869812274,B,0
37,Divorced,Non-Veteran,None,85.43617578061391,-63.85354473106979,C,B,A,-11.505699775344894,A,C,34.86024067128145,E,0
40,Divorced,Veteran,Physical,-69.08998589304099,91.01921228744109,D,D,D,-15.140909386766733,D,C,4.530199859554939,B,1
67,Widowed,Yes,No,91.09836363380658,-76.01635493889526,E,D,C,77.08761503781231,A,C,8.41969622806083,E,0
32,Widowed,No,Yes,-11.92799310365656,-15.298472443127393,D,C,B,12.997755396546125,D,D,153.99757087669167,A,0
80,Widowed,No,Mental,-86.9322716597045,-272.7158926767127,E,E,D,-44.50746733282148,E,E,-194.72312501481605,A,0
83,Widowed,Non-Veteran,Physical,-94.04616550058454,-34.745367975972364,A,B,C,57.56427355243476,B,C,75.71727360178457,B,1
31,Widowed,Yes,No,121.0107377582862,-44.64535894917534,B,A,E,-69.58801680806455,B,B,107.73517343788062,D,0
67,Single,Yes,No,139.62517722041827,-7.67744569420144,D,E,C,-109.96969164065132,D,D,90.49714010981161,B,0
90,Widowed,Yes,Mental,46.73256635098302,-134.54427431575098,C,D,C,-80.89507520450337,E,E,10.89771713824271,D,0
90,Married,Non-Veteran,Both,-17.472334842319054,15.03162670746581,D,A,B,-122.45199566829001,A,E,181.99614128138558,D,1
69,Divorced,Veteran,No,236.69215883194408,73.07366404820876,D,D,B,246.810510987976,C,E,109.89221284526201,E,0
93,Single,Non-Veteran,Physical,-132.8195273349669,-17.525482475033886,A,C,E,21.084627363240575,C,C,8.554015836223385,B,1
24,Divorced,Yes,Physical,12.142185184255698,-16.33127379063652,D,B,E,8.04691412617317,B,E,75.83170345683145,C,0
27,Married,Non-Veteran,Yes,-124.42967973565138,-51.4073941185614,B,D,D,-169.10020670272624,E,A,-106.47747911074521,C,1
41,Widowed,No,No,70.15182375372567,-44.468622234672864,E,D,D,38.34807305424178,E,E,-20.085934952266253,A,0
51,Married,Yes,Yes,-95.1642963049554,27.195910990197405,E,C,A,-103.37565553341526,B,C,67.21101019929185,B,0
50,Widowed,Yes,Mental,83.83689260171938,59.20897199593542,E,D,C,45.043023046425624,B,C,-217.91812761418754,D,1
31,Widowed,Non-Veteran,Mental,81.03218828287562,71.42280468638013,B,E,B,-10.616151917606016,A,B,-121.27546341473798,A,0
79,Divorced,Yes,Yes,163.6372678390318,166.4579369032434,E,B,E,-89.16129443223,B,E,-41.10647769069594,A,1
44,Divorced,Non-Veteran,No,83.25074508794415,-81.7778298024351,E,A,D,-128.42849894641662,D,C,104.63181513399451,A,0
75,Single,No,No,-105.41162091435163,-102.8808331174137,A,C,D,-54.09310181634442,D,A,98.03059920755439,E,1
28,Married,Non-Veteran,Both,154.3764925372659,65.59012227933579,E,E,E,31.765037635626975,C,A,105.78154167847185,D,1
92,Single,Veteran,No,97.3070995880629,107.64331555985316,C,B,C,168.76067828968033,D,B,-74.97430261991562,A,0
30,Widowed,No,None,-1.5220784015126942,-118.63788235047767,C,C,A,54.03251348729534,E,A,135.57660226789665,B,1
97,Divorced,No,Mental,-11.185413334364744,170.76149942124343,D,D,A,78.15700379747443,A,C,-19.153849153942794,B,1
27,Divorced,No,Both,-124.53092716811113,-59.3119932871716,D,B,A,140.35253202088305,D,B,79.15355583891743,A,1
89,Single,Veteran,None,-62.96405007415533,-102.96932343687375,B,C,E,-68.30887656457938,E,C,-3.3689280672937185,E,1
89,Single,No,Both,-12.272039046622533,-48.086942793492774,A,D,C,61.12563313943041,A,D,-126.7732932158802,C,1
75,Single,Non-Veteran,Mental,27.342249514979926,-62.554282017702775,A,C,A,-82.93012735476152,B,A,145.6579824928337,C,1
57,Married,No,No,-113.74974882395195,70.83521649429335,C,B,C,-8.745737309495837,E,B,126.34313193687139,E,1
57,Married,No,Both,-64.11899360897483,32.003404568018716,A,C,A,-141.78442228175152,D,D,31.378568314964113,B,1
20,Single,Veteran,No,-4.320317122940594,52.66003255956754,E,D,C,38.617386226038306,D,C,14.765040501108603,A,0
22,Married,Non-Veteran,No,50.723357576987496,-128.28066078851776,B,D,A,-10.615551978302964,A,C,60.677155537073666,A,1
75,Divorced,Non-Veteran,Both,66.44637511005095,74.00729082803106,A,C,C,-32.0509834602487,D,A,-35.0479716043526,D,1
47,Single,Veteran,Both,102.19827349707111,-192.50210999449294,D,A,A,-11.426028303683625,C,D,-16.073464595013522,A,0
92,Divorced,Yes,None,-32.33079150136423,112.69166249485072,B,B,A,98.39042523181712,C,A,82.13334748906409,C,1
86,Married,Veteran,Physical,-181.23726710053865,-89.8184197057494,E,C,E,-6.151869475830031,B,A,41.1100747106669,A,0
94,Married,No,No,-80.18455110031016,-63.91822182022751,C,B,A,-201.41506202620238,E,E,172.7410292704608,D,1
53,Single,Non-Veteran,None,83.10218309113189,66.01537354999361,E,E,A,-100.26673375629642,E,C,174.51174411064844,A,1
92,Married,Yes,Mental,-218.37856796325764,-73.81738529911,D,C,B,-101.48089703805476,D,C,-77.43722309793522,D,1
88,Married,Non-Veteran,Physical,-81.76931288759118,99.81695490829354,B,D,B,-77.29926466447861,D,D,-104.05775208165448,C,1
56,Divorced,Yes,No,142.51278853266544,43.90709897862381,A,B,C,21.7458750371923,E,D,39.27537279064446,C,1
29,Divorced,Veteran,Mental,-21.6173007876823,134.86389048372058,D,B,E,54.292434958694336,D,D,-68.66902418198782,C,1
94,Married,Non-Veteran,Physical,-30.392441173949,11.312338996537083,C,C,B,-160.5030085369869,D,B,-95.20844206833571,D,1
69,Widowed,Veteran,No,114.74210367236817,16.811599491060303,B,C,A,-204.11287084098652,B,D,26.190150087620566,A,0
69,Married,No,Yes,-10.817243357761706,-196.12507107569584,B,A,C,112.8833512225527,A,E,56.417792813393795,E,1
26,Widowed,Veteran,None,58.788194832057364,-251.3205957556115,B,A,C,-190.17661028462683,B,D,50.871758442083284,B,1
52,Married,Veteran,Both,8.62367711287932,-73.21500704249347,D,B,B,-59.44775828186669,A,D,-18.02168122186295,A,0
62,Married,No,No,-168.49000800383277,-57.746426943452164,A,D,E,-100.01592469660754,C,A,-37.1807208429456,B,1
18,Single,Non-Veteran,Both,-12.936532029262324,169.82109180904837,E,C,E,-43.55062981698086,E,A,214.491899885674,B,1
79,Single,Non-Veteran,None,121.49600711830566,-12.12674962275101,B,B,D,28.519368276660817,D,B,-95.73476957728425,C,1
45,Divorced,Non-Veteran,None,-128.86358586900647,-70.12086653226258,A,C,A,52.97048809399154,A,E,-21.783038319058782,D,1
47,Married,Non-Veteran,Physical,-198.62190202166744,-11.3957820788085,E,E,C,71.68508962674495,C,B,-54.36910424070314,A,0
60,Married,Veteran,No,78.95228037994575,3.5426440890416395,B,E,D,-2.093424979045643,B,C,-33.17148603989957,C,1
43,Widowed,No,Physical,298.5179875959587,-157.55471727976143,B,D,B,199.28955139078712,A,B,-12.412894883029288,D,1
70,Married,Veteran,Both,61.957823416854566,-51.52663678753691,B,C,D,6.832543218132689,E,D,20.380236632095148,B,1
25,Widowed,Yes,No,61.44712107144736,39.41837534594512,D,A,C,-23.304545056614703,D,E,-162.41747872379952,E,0
85,Married,Veteran,Mental,51.83946594421195,-78.97026854945055,E,B,D,-92.55828718556202,B,A,-61.38066164527629,A,0
87,Divorced,Non-Veteran,None,264.0756909983312,-75.17614203658542,B,D,E,-15.488052817811104,C,B,34.506401928235704,D,0
50,Widowed,Yes,Both,-88.72057824562162,6.146650231473331,B,D,C,155.64826002130744,E,D,-26.687283920692284,D,1
19,Single,No,Mental,176.90626243205375,50.81931854764385,A,C,A,104.25290664330085,B,D,-92.44165552658627,D,1
94,Widowed,Non-Veteran,Physical,10.572365987960406,33.169440350611204,D,D,B,-13.248358578416367,E,C,57.00549113817666,E,0
24,Divorced,No,Yes,-65.33394563540968,76.68430963487867,B,B,D,-157.1765271442142,E,E,9.008971977872232,C,1
34,Married,Veteran,No,65.41861733301751,63.20449183738053,B,A,E,-50.42616074943306,E,B,60.76689768182446,B,0
63,Single,Yes,Mental,-57.34149721136191,-90.2777702777624,D,D,A,42.49441843647689,B,B,100.32042955404225,A,0
96,Single,Yes,No,52.11945404249755,3.377464225765367,C,E,D,-110.43958914692497,C,E,-97.25468092242086,D,0
75,Divorced,Yes,Mental,156.4921217207519,64.72987885718923,E,A,B,-32.01038142139894,A,D,-47.75394018836408,E,0
39,Single,No,None,36.37995264144865,-103.21999058126158,A,E,A,-38.13104607950939,D,A,-75.75681057942795,D,0
29,Married,Non-Veteran,No,-79.84278957552414,-69.8403342455255,E,C,C,64.18656968914397,D,E,-66.52925070426085,A,1
32,Divorced,No,Mental,-39.22133203155707,-63.52064893965229,C,D,B,-52.6184488820547,C,D,17.65510918096172,E,1
68,Widowed,Yes,Mental,76.86931472738384,196.98374017228014,A,C,A,-0.027639932989434485,A,D,-71.63555879616659,C,0
55,Married,Yes,No,86.69136513263767,-77.12812853297271,D,D,B,65.13785250233033,D,E,-66.79914199445676,D,0
83,Divorced,Non-Veteran,None,-149.4742964414471,172.9040380058826,D,A,E,225.29885270609125,C,D,165.11400935896376,B,0
51,Single,Veteran,Physical,158.89692927883715,165.99838788139033,B,D,E,248.7299767321177,A,B,-30.424618663441006,A,1
50,Married,Yes,None,65.52831138474964,-128.30409745317814,A,E,C,142.29818235781767,E,E,-171.87446760801294,C,1
93,Single,No,Yes,-30.250354354382402,-90.68737932516345,D,A,D,57.665426527184636,D,E,-53.40596457487822,C,0
24,Widowed,Veteran,None,215.5540337832011,118.29560929798954,D,A,B,-54.68319429438453,D,E,26.427373273666106,C,1
71,Married,Non-Veteran,None,97.01279854146057,-36.53433828438934,E,B,E,100.38010792086112,D,C,-161.27745581876883,B,0
96,Divorced,Veteran,Yes,-71.7428149785375,-109.04765237928633,A,E,D,33.61866758470552,A,A,20.564404690174072,B,1
71,Widowed,Non-Veteran,Both,47.87196058241778,43.65591794767487,B,A,D,60.16585607799456,C,B,-142.52201572864917,A,0
52,Divorced,Yes,Mental,41.13964360334605,133.21473366256512,D,D,E,-52.50352454777391,B,A,-73.85092656466516,D,0
28,Divorced,Non-Veteran,No,14.645156400970706,-29.700079972402026,C,E,B,39.94078754388216,C,D,-10.845225759185634,C,1
77,Single,No,Both,120.15446143005315,179.83545913333097,E,B,E,13.27486387890729,B,D,-23.439194017120805,E,1
73,Single,Veteran,Yes,-156.49922095816822,-36.85935132431942,D,B,E,28.345573973949538,D,D,147.03968509117902,C,1
33,Divorced,Yes,Mental,-61.4626666347926,155.27236417069187,D,A,C,-93.06079370146053,E,B,-106.7279191753834,C,0
51,Divorced,Non-Veteran,Both,-222.15710862124448,28.596341159845494,B,D,A,110.40102575201003,D,B,148.60129024085614,C,0
58,Widowed,Non-Veteran,Yes,-1.5241465422678373,48.557345091077686,C,E,B,-5.545221747504605,D,C,-65.18953813107639,C,0
41,Divorced,Non-Veteran,Mental,96.2663365915294,-13.155876727804333,D,C,A,74.62566614447458,C,D,39.317814241076285,E,1
80,Widowed,No,Mental,-42.531877383421424,-249.7638641053531,A,C,D,92.23426767776213,E,C,107.48836306055247,D,1
50,Married,Veteran,None,-68.88452204381743,-101.35044539212308,A,E,D,-1.863335382116941,A,C,62.89600676025646,E,1
88,Divorced,Veteran,Yes,-75.8487924509875,-3.785319192823427,D,A,D,-78.11677183813607,D,A,135.51353659588386,D,1
69,Single,No,Mental,-171.17125814999304,55.16185006818396,D,A,C,6.863324123212515,D,B,180.89961016860278,B,0
94,Single,Veteran,Physical,17.968688767569166,-88.89415225050872,D,E,D,-31.54135595197978,A,C,-60.06277704010663,B,1
73,Single,No,Yes,7.797111732327284,67.67803822738131,A,D,D,-51.69117533686486,A,D,-95.26452066529572,D,1
51,Widowed,Yes,Yes,122.7896886464966,24.10716977066951,C,D,C,-133.66190693676506,C,B,-11.294146330012426,A,0
58,Widowed,Non-Veteran,No,72.98945799665171,-147.7701017941057,C,A,D,39.02512243634502,C,C,33.33648106037275,D,1
70,Married,Non-Veteran,Physical,-109.45486213437314,-163.75850071668296,C,B,C,5.623177169907001,D,B,-45.62777151299695,B,1
78,Widowed,Non-Veteran,No,127.3010496546825,116.77790438313866,D,B,C,-146.5059811144529,B,B,-81.79245101345731,B,1
34,Divorced,Veteran,Mental,11.487706687384213,-16.417523535897104,E,D,A,8.404525103296924,C,D,77.40638307150051,A,0
35,Married,No,Yes,108.14928720263275,-38.91209333221005,B,E,C,118.39969471800356,B,E,-40.90766176361576,A,0
18,Single,Non-Veteran,Yes,-94.67493602337169,-70.54283881520168,B,A,C,8.497633368286127,B,A,74.68844045697546,A,0
42,Divorced,Non-Veteran,Both,-138.29704036471307,-61.5740704873565,E,B,E,170.92395496253576,A,A,48.496141995567534,D,0
35,Single,Non-Veteran,None,84.85167548723881,-18.114408201739955,E,D,A,46.36179850119211,D,E,-159.97301821965365,B,1
80,Married,Non-Veteran,Physical,-95.11091081387548,49.29930590831304,C,D,E,-68.32564171004462,D,D,78.66742851640605,E,1
98,Single,Non-Veteran,No,-18.864859077508054,-214.6796264716929,E,E,E,190.24722180416563,C,C,19.258700994169484,E,0
93,Divorced,Non-Veteran,Physical,83.11176390252156,37.4042744201174,E,C,B,4.397386619033892,E,E,212.41477893345788,B,0
63,Single,No,No,10.852208487018043,44.05544873430065,C,A,A,39.61993279849229,A,A,107.18296668949863,A,1
65,Widowed,Non-Veteran,Mental,17.268226995430155,7.693881129865292,D,A,A,-148.40907136926594,D,C,-140.12065348632635,E,1
57,Single,Yes,Yes,-98.13264378462033,-183.32273040238937,C,C,B,-132.2541959882613,D,B,186.17523981625013,E,0
99,Single,Non-Veteran,Both,-55.59656043237624,39.08950124417173,D,E,C,91.02844787191555,A,C,155.02542047669638,E,1
78,Married,Yes,Both,75.36299621465186,-57.638172178971935,D,D,C,77.0743630787928,A,C,111.46737662882265,E,0
80,Single,Non-Veteran,Both,-48.758999681077064,41.67317675181255,D,E,C,-99.29755957009195,B,D,-135.61538366545642,B,1
93,Married,Non-Veteran,No,-80.3412703792503,-92.71112734289724,B,A,B,55.3444631279406,C,B,24.86200190250222,E,1
72,Divorced,No,Mental,-46.66753534907582,-25.15067972046234,E,B,D,-88.23531913230028,B,C,-235.05904289488439,A,0
93,Divorced,Veteran,Both,109.5615168092259,22.84151743936959,A,A,C,-115.68825926939341,C,A,-143.75922225569758,E,1
24,Single,Non-Veteran,Mental,-102.1362932276783,-46.78794517006756,C,B,C,-28.309280496838873,C,E,-97.74236830365784,A,1
50,Married,Yes,None,121.80821604059686,127.32178653757845,B,B,B,-41.34377458838142,B,C,35.98806296010235,C,0
30,Divorced,Yes,None,47.283246001985866,-34.413814125686244,C,B,B,99.07591030521601,D,A,-96.66773339357583,E,1
41,Single,Non-Veteran,None,113.9947444351771,182.60346955495714,D,A,A,139.35094511624473,B,C,91.47510685589431,A,0
45,Divorced,No,None,53.0349241147058,93.02672108343928,E,A,C,118.63473720640279,E,E,51.53203012304959,A,1
67,Married,Non-Veteran,Mental,-141.52552170902933,173.946224358679,C,B,A,59.99759158207185,D,B,107.49885102351264,A,0
34,Married,Non-Veteran,Mental,-53.96624198709399,100.92936617335685,B,C,B,242.7803612482462,D,A,-109.6285467427596,B,0
78,Divorced,Veteran,Physical,124.84616364106394,-32.52715435833778,E,C,D,-33.53055990295851,B,D,-211.63741988074034,C,1
91,Married,No,Physical,80.80706000226685,-74.76468569703664,A,E,C,87.56005721814346,E,A,-77.09335796066789,B,1
22,Widowed,Non-Veteran,Mental,10.934115071258665,84.55566843885225,C,A,E,-130.83527608612596,B,B,146.69852063215848,A,0
52,Widowed,No,No,-55.95907835063289,21.825386845297125,E,E,B,112.1604470584131,D,D,23.0347009345864,C,0
68,Divorced,No,No,-83.96808878481414,83.25038975068809,E,A,A,93.71797625270118,B,B,164.55318789848587,C,1
71,Married,Yes,None,26.605855493404324,-27.20712184575419,C,E,E,51.37263348164494,A,A,-68.38020285363537,E,1
72,Married,Veteran,Both,-47.79033561769936,53.974892854548415,D,B,D,212.80437942046598,C,D,39.151462248389414,E,0
20,Single,Non-Veteran,None,176.0033730086899,17.53259393293153,B,E,B,-3.7171330283737896,D,C,-138.39494881755937,E,0
81,Widowed,No,Yes,-28.195876885076682,-115.15137031137563,D,E,D,-114.15600957449482,D,B,-100.8802636408483,B,0
71,Married,Yes,No,130.8111937093751,103.93412872699979,C,C,E,-64.93017922571883,D,B,226.75451159409002,E,0
57,Widowed,Non-Veteran,Mental,39.64538345429157,90.63225175337341,E,C,E,65.07352124690968,E,A,-86.84077278874867,C,1
82,Widowed,No,No,87.63533996356617,61.75318552910065,A,E,A,272.19048477524035,B,C,-77.88655384155147,D,0
70,Widowed,Veteran,Yes,-67.39420625915497,-130.4841794087436,C,E,C,-15.795516204016769,D,E,-91.52226018348192,D,0
98,Single,No,No,-63.23990684939649,109.25644647435493,D,C,E,78.44452119527011,A,E,28.690187937305588,A,0
60,Single,Yes,No,134.0735242944108,40.73125014642444,A,C,C,188.3086964482665,E,D,-173.18532964342162,B,1
85,Widowed,No,None,150.3104853168019,178.09242591125772,B,A,B,213.83234265638546,E,A,208.55334034881778,C,0
86,Widowed,No,No,-30.27263356827654,-72.09455455058459,B,A,A,13.710694669523358,A,C,-48.748494378387655,D,0
61,Single,Yes,No,-45.28349563166071,-158.53539934586001,B,E,B,50.23525530773368,C,B,120.48093553058652,E,0
96,Single,Non-Veteran,Mental,-20.76997019183868,-99.94502214027221,D,B,C,58.173178537662686,C,E,-181.6002497678764,B,0
65,Widowed,Veteran,None,-30.05756488698775,-14.985601795534343,C,B,B,-109.70860383182016,A,B,-16.624067630026182,D,1
30,Married,Yes,Both,83.84435298957942,45.83413683453959,E,C,B,-12.922873795297212,C,C,-137.60895580937157,C,1
69,Married,Non-Veteran,Both,46.30856479469778,-96.7147195345946,E,C,C,44.47190370668351,C,B,98.33622211442358,D,0
42,Single,Veteran,Yes,84.30556295642786,-28.680923192383172,D,D,A,-189.0382183499868,D,E,7.666302564594177,E,1
41,Divorced,No,Yes,3.1706610475153565,-55.3000847550583,C,A,C,64.94686711315059,C,D,-74.7709167596118,D,1
70,Married,Non-Veteran,Yes,67.4700995910405,-37.17074826310186,E,B,D,-75.64730856882203,B,D,-44.252373710326644,A,0
60,Divorced,Yes,Physical,-9.577806648783943,21.512859874911378,D,B,A,-13.962962323042793,B,C,-117.01134920037074,E,1
94,Single,Yes,None,-5.085921730793386,26.246997193688905,D,B,E,-38.98237772939343,C,C,-64.60579396146498,E,1
20,Widowed,Non-Veteran,Both,128.98700097595093,-95.8679320171943,E,C,D,-34.22678024634308,D,E,-19.761691602966735,D,0
34,Single,No,Yes,34.5468630177013,-137.45745320254315,E,A,B,42.38358450075866,A,E,149.95035462189026,C,1
74,Single,Yes,Mental,116.50589948181576,-78.67096843352788,B,B,B,-13.117335401379481,D,E,-148.55948697709982,C,0
35,Widowed,Veteran,None,-120.41689249305907,-23.541053528835963,C,D,E,85.66160358777519,B,D,23.570848189559793,C,0
29,Divorced,Veteran,None,24.23527562177866,13.55683937043756,E,B,B,142.9958599511113,B,E,53.69224587255827,E,0
20,Widowed,No,Both,-58.776065416733644,9.15649621499341,C,D,A,-96.76594215334269,E,A,111.10725180621048,E,0
56,Single,Non-Veteran,Yes,-220.85560783657527,250.6724462079675,A,A,B,-117.95108469194935,B,A,-84.7948866532169,E,1
59,Single,Veteran,Physical,33.93031056146014,-35.71376216294341,B,B,D,-114.96283870743773,A,B,4.271790493138286,C,0
80,Divorced,Non-Veteran,Mental,-78.33432905045453,-99.34059933836879,B,E,E,-74.34295426107435,E,B,50.50463253630056,C,1
48,Married,No,Mental,225.42894292537295,-79.21082266276758,E,C,B,68.25638246337455,E,E,100.37779165016651,C,1
20,Single,Non-Veteran,No,17.489797167484998,-37.77446261880911,A,C,A,-34.82885229812352,E,A,-88.59173155761228,D,0
33,Divorced,Non-Veteran,Physical,-74.06281425362012,-49.959634045971754,D,B,C,27.580984085771977,E,C,-34.05122274461682,E,1
92,Divorced,Non-Veteran,Both,74.26623106483541,-56.43511441917516,E,C,D,23.94572079464422,C,A,-48.39072276604372,C,0
96,Married,Yes,No,12.431455982412135,-68.4358627315005,D,C,E,-30.73816502257064,E,B,-32.37489486928308,D,1
99,Divorced,No,Yes,-146.0875987437816,-9.639336152833069,A,B,D,-69.33977751454611,B,E,31.633277573072167,D,1
56,Married,No,Mental,9.068129160207222,87.3340493810386,A,A,B,169.365679758803,C,B,65.86107019358914,E,0
64,Divorced,No,Yes,-31.77063379573262,21.965775454717228,E,B,D,-34.00899880733685,E,E,-3.9130417636968575,D,1
46,Single,No,Mental,25.6945348277677,21.529510817034414,C,A,B,-3.2697721383169918,A,B,213.1510822046105,D,0
27,Widowed,Non-Veteran,No,65.63101684342368,85.1330126428149,A,E,E,-35.43540048202242,E,E,-22.873367334094816,B,1
98,Married,No,No,-11.856761054649938,36.62585925811917,A,D,A,48.36738593744678,B,B,-119.69890111715253,E,0
78,Single,Non-Veteran,None,-28.66592590287798,-89.17623500912826,C,D,C,10.173734944161462,D,C,116.232485254248,D,1
72,Widowed,Yes,None,43.55960738513222,-159.49613946285314,E,D,B,52.89839335696321,A,C,-15.303090769034124,C,0
34,Married,Non-Veteran,None,40.1878370596965,71.21787118754426,B,B,C,-29.00306263871099,D,A,35.32545456798429,A,1
23,Widowed,Yes,No,-66.39340789677377,-171.76726031824262,A,C,A,168.68679966254376,E,C,-68.11249457439776,D,0
68,Married,No,Yes,7.528464958900286,-73.01432244846787,E,C,E,3.723158695671765,A,A,128.4603314438445,C,0
49,Single,No,None,-52.740245210968176,-50.688604935806616,C,B,E,-16.055185670818545,C,B,72.82666463048751,C,1
59,Divorced,Yes,None,44.2629317368058,147.54451852051506,D,E,E,-58.41824464078012,B,D,-129.50830900924737,E,1
53,Divorced,No,None,4.771610821885556,188.78923445332507,D,C,A,38.679552081180766,D,D,81.96446276156449,E,0
22,Widowed,Non-Veteran,No,-66.10307080679256,-138.6145298115822,E,A,D,43.44999657815827,D,C,-27.419143432542963,A,1
22,Single,Non-Veteran,None,-215.03459198663734,-305.27096280100716,B,A,D,-63.14411653572313,B,E,-32.15216356766493,D,1
34,Single,Veteran,Yes,-126.60011398027858,291.1406971069579,D,A,A,-23.45392791684495,B,D,29.498338138335413,E,0
55,Widowed,Veteran,Yes,-120.51997338645613,-109.00961275064111,E,B,E,16.02622202581907,A,B,161.62738300431135,D,0
21,Divorced,No,Yes,8.373266080439137,290.08203699589535,C,A,C,-276.19379141133385,E,C,93.60817468060525,E,0
43,Single,Veteran,None,60.237224750102456,-156.5049415435797,B,A,D,-62.30077546137007,C,D,89.06689254690701,C,1
70,Single,Yes,Both,38.10334642957765,44.69856383211959,E,B,A,78.68854251671712,E,E,-39.45980764528462,D,0
24,Single,Yes,Both,-109.34202952635988,46.588231002486246,B,D,E,35.82844555252804,B,A,29.90044718721355,C,1
63,Married,Veteran,Mental,75.94491624740888,-303.4356093998062,A,B,D,-71.40491251978588,E,A,-110.3178582939069,A,0
34,Divorced,No,No,178.96445829935342,46.441658853851884,E,B,C,-356.1143525197417,E,D,112.39505899286245,B,1
38,Single,Veteran,No,-58.15964449079111,-7.503635158205705,A,A,E,-19.975217364972984,E,E,159.52528697564856,A,0
83,Divorced,Veteran,Physical,-14.179262839821053,-55.630120308201384,D,A,E,-134.83739903066447,B,A,-64.55574101883688,B,0
44,Single,Yes,Physical,12.39892395567058,-28.509878939590514,B,B,E,-116.42945862575722,E,B,-101.79962453856184,D,1
33,Widowed,Veteran,Yes,-117.8919234488081,-204.63147658511352,E,C,D,1.8165998190427104,E,B,45.73217664576016,B,1
79,Divorced,No,Physical,16.67020886162855,-73.0382530581679,E,B,B,17.997641360584836,D,C,-44.64270309909823,B,1
68,Married,No,Both,-17.253890684542107,-22.71744197739232,D,E,E,-8.394993209196722,C,C,-132.98162899424315,C,1
42,Divorced,Veteran,None,133.9619749097796,17.55416418146592,E,C,E,-152.24789149244776,D,E,-4.791126125002752,B,0
71,Married,Yes,Physical,-112.42508410034982,-17.185323955043696,D,C,C,-37.10941387398097,D,A,187.16486413317622,B,1
90,Widowed,Non-Veteran,Physical,-26.026472248270537,-103.74546379416184,D,E,E,230.2716633253254,A,B,-52.952877458209215,A,1
84,Widowed,Yes,None,152.28557249207344,43.95717686545965,E,C,B,-113.24146768928003,A,B,39.170266600139975,B,1
72,Married,Yes,Both,14.289741327631786,66.95512517806044,A,A,E,-122.58414720712267,D,B,-33.526973819498096,C,0
46,Widowed,Veteran,Yes,198.20802021539765,34.334626453122446,A,E,D,42.57934246409727,B,B,-21.200348798620865,A,0
77,Widowed,No,None,-212.7848368339965,-14.911087179215915,A,D,B,-141.08172059618252,A,E,-51.830954152053756,D,0
35,Divorced,No,None,87.83297752631772,73.37815660840243,E,B,B,-60.23234657777243,A,A,-76.9366291828296,E,1
73,Widowed,Yes,None,14.354126297067479,87.9633322800039,C,C,B,-36.98265003960136,C,C,-75.25469263453112,E,0
78,Divorced,Veteran,Mental,28.31127448607286,66.0244307857717,D,A,A,-135.99620157796542,E,E,18.155978652565377,A,0
48,Married,Non-Veteran,Yes,162.71709200590095,-187.0138790020474,E,D,C,52.685708985700316,E,E,-32.948325135486975,C,1
97,Married,Yes,None,127.51859327006589,-31.455302250293055,A,D,E,-74.73161979822156,C,E,-28.5938861970786,C,1
