veteran,religious_affiliation,ethnicity,nationality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
Veteran,None,Asian,Germany,-85.78029409372103,36.49376991281058,98.55048455975619,-43.442091771085494,104.15600952870479,92.3420018640739,140.26776709119747,D,-30.50044249952814,-14.198957931302836,A,-23.530314525918964,0
Non-Veteran,Hindu,White,China,-175.41374252760863,-37.592472954109944,-85.74975406602418,-37.63606695441742,-211.99684069909503,169.2268380410089,-8.755749018775456,C,70.44675069594832,33.217914467490836,D,-71.54242402332467,1
Non-Veteran,Muslim,White,US,-10.368766762370244,139.969823239855,62.79150778323829,80.25097398010251,5.659746521039522,23.31831485778276,-56.1881106372328,C,-111.8368010379494,152.20805582385876,B,-127.49501380663088,0
Veteran,Christian,Black,Germany,-24.34156825574556,91.43462051724607,1.224322311806799,-131.27017725165396,48.34305007723871,32.5938250215752,169.3016769326169,C,-164.45746989509865,-173.06612791784113,A,-20.838486315780685,1
Non-Veteran,Other,Asian,China,-53.91542096241682,-59.93149101709332,-219.8713752655228,-99.63285977842592,84.91881265469203,-41.887971738718896,-96.83949244522765,A,214.29275882916414,71.82860686859162,A,-193.3191538109853,1
Veteran,None,Black,Other,45.57582742643693,37.28893419864949,-45.55750648968793,-46.30845841189552,33.689946749419256,38.61221920405231,39.04455020071494,C,-28.63525161759127,-106.89259448682635,C,186.94875032482307,1
Non-Veteran,Jewish,African American,India,-10.103885094672053,151.76504996413624,93.53688370225387,78.15844619744374,-89.00984683745486,-96.42147697825943,49.783928638841765,A,-100.74864928220073,16.694838383867715,C,-86.60984331023569,1
Non-Veteran,Hindu,African American,Other,-5.82871660075064,328.89314783407957,21.266707337321996,-8.89686230270677,-128.1098086478141,-37.251555109489395,-158.08485276809887,B,-30.942971878742604,33.30099662425362,E,-84.5173698051779,0
Non-Veteran,Muslim,Other,Mexico,126.47699660184313,-65.67894067722706,-150.371351385467,-21.040384817922156,103.72658873378865,-30.129809626596156,19.99777655459928,A,-26.985849279521805,-105.97455837078715,A,-53.993743142194205,1
Non-Veteran,None,White,India,-128.82365683153654,-17.337343109283374,90.75454202411788,281.63151161400225,-323.89229287422893,-71.49695265655222,-34.6926095481092,B,-45.64705823721442,-74.83804059683412,D,-8.582313196816132,0
No,Buddhist,Black,Brazil,89.51969016191177,-17.436162693549992,18.28119381452208,30.40280477388924,62.06504798720941,-26.298358748047264,-111.31427123251589,E,23.29258768008834,-142.25642025506065,D,136.90279580975573,0
Veteran,Christian,Asian,Other,84.08174109010871,-71.12881486171622,-116.45641114675472,-5.224498929095006,-178.51811226444698,-46.5059946986697,140.68076844782604,C,-216.30851396823564,-46.971464162088395,E,58.739936889165435,1
No,Muslim,Other,Germany,16.48596052912912,220.50341127946487,74.26673974446328,128.16409266775887,19.277542832377012,26.971914290791076,33.671173817408786,E,5.28218616615791,121.29606580517208,B,-68.25786835307855,1
No,Christian,Hispanic,Germany,129.1165412863037,121.32491888784236,29.886760312388876,-47.36259328656896,154.81478883001316,134.83356458452863,-111.69216565708007,E,130.81576027413843,35.63230820823448,B,-222.59595654025634,0
Non-Veteran,Muslim,Other,Germany,47.760470595239404,184.70749253110165,-79.63862949362407,93.37199765263124,25.02566180712224,-2.0808638305557885,-87.0433160348189,E,-22.546866718875798,39.66374418865771,B,183.04721563747964,0
No,Other,African American,US,-29.80766563116347,58.36068114198867,136.09661045327456,115.67461092385625,108.75517956752088,-8.852816089791785,-133.709347692291,C,54.14999912575599,133.54983849709464,C,119.11864305685596,0
No,None,African American,Brazil,-146.527839428753,113.73813235467212,87.06571190334856,-27.482731126551695,-19.208753269186094,-48.49924449026696,-149.92380048980834,C,-20.922157462159742,60.78989895925317,C,58.36536552762237,1
No,Muslim,Hispanic,Other,-34.00956658496674,-66.49207995257541,27.9659867802933,-19.77464294861547,-122.47434853889429,26.658238141071365,66.60885536882773,A,144.11166246788466,-135.23501654278837,C,109.91295662269356,1
Yes,Buddhist,African American,China,70.46332557171174,101.1403919883473,81.88054313711028,82.05439563955642,103.73291433463783,139.73383133693832,-108.90202875471975,E,182.10246364988538,63.372235668266484,E,-132.15396184472394,0
Veteran,Buddhist,Other,UK,-9.384952665422059,-12.734000762043001,73.63465504345999,72.82325506599584,-72.50769307828618,8.53528768276656,-42.5654798925677,E,59.13805589320309,-122.02356004463945,B,109.18005398175114,1
Non-Veteran,Muslim,African American,Germany,-53.72381523296082,190.57017503693044,74.82938795057767,149.33482210135787,-120.74138216776606,-92.01276835220071,28.920105247369055,E,75.04182451016212,-70.75609434174211,D,-38.977209986906885,1
Veteran,Hindu,Hispanic,Mexico,-7.359440407093048,61.0105659542649,-23.049159374277906,37.263278909326225,94.29079545114841,-111.64540448189611,41.082647686563604,D,24.639493113129944,88.01072403656943,C,-43.388050503563704,1
No,Christian,African American,Other,-21.03777949847571,-13.89977155543568,90.86148815284979,47.73461186415142,-27.55265831736159,-6.210024636703518,16.276349469896477,A,108.87757830876221,19.390395923446526,A,-11.958923351540932,1
Veteran,Jewish,Black,Germany,-16.408283451241683,273.44889637242085,-16.178310549480724,127.28654420028592,47.3018453608939,-64.35094762098294,-49.055597629647636,B,-131.70895300761444,-226.8954238326,E,-103.75286902164194,0
No,None,African American,Germany,111.97341810134344,109.45299996513975,77.64292907354769,53.76098692241386,-54.60921709767448,-90.12072099588508,60.99173188556769,A,106.44552543741428,139.7186611019966,D,81.33950609275678,1
Non-Veteran,Buddhist,White,Germany,92.31982827987486,167.58089931025864,98.04872591591834,25.327277465112978,-9.550834578950212,-88.51376966530937,152.55165196581538,D,-19.854988760677625,102.72765004715885,A,29.366580947474514,1
Non-Veteran,Jewish,Other,India,87.71546460720901,251.53804810627918,143.0246373326131,-47.44200174703311,-105.13800746581931,100.19141403418983,-25.04494141960417,E,56.326789005066345,98.33464777009598,A,-18.618574493247433,0
No,Christian,Black,Germany,-187.62081418152408,-56.98005089112278,-46.12686901236137,65.60090449252128,-112.12451240271815,2.4142274360666045,54.34827433356154,D,147.0193067442208,185.21362250040409,C,-15.166372825506247,0
Non-Veteran,Buddhist,Black,US,40.23718431356947,-0.5999829244230074,40.64007489076697,-17.88644420450967,35.68628587174862,-15.503360311457861,5.510742592226145,E,-67.43942447128218,-64.15468123765676,E,-177.11691459834515,1
No,Hindu,White,Other,-91.66318507910941,47.34898381775115,-132.16542908268335,75.98969386214446,53.60315382497649,-44.19778122618801,-26.295095507787806,C,-95.5444988861768,-102.5190890357639,C,-1.9107638528781816,0
Yes,None,Hispanic,Germany,-19.823828939996208,-72.98674472440112,-87.55888195899757,-78.58720880804503,37.699592905154475,-35.2442689012381,-4.2406474670423595,D,-86.08808390989435,28.09553522947303,C,98.70996180971541,0
No,Muslim,White,Other,58.04625005839591,1.2681904338739522,23.467113721640867,146.16662603461205,28.03482464834608,-29.25466044915152,-68.15566895069762,A,-44.08860089965547,158.17695667697532,D,62.63178285929399,1
Yes,Other,Hispanic,Mexico,30.070330175713554,30.916864497745987,146.74291581590015,13.255727618561108,-37.27000978824737,84.48290349207842,-10.603702037224934,B,-70.20643192798204,79.9962285320983,E,-90.25262124605361,1
Yes,Christian,Other,Other,-106.38719254961121,31.047154798831407,-14.462391649318128,170.64516657779978,28.020882062962876,32.61798660912115,-19.09062561318215,C,79.89327425262324,-114.22242412535306,B,-32.13721140520765,0
Veteran,None,Asian,Mexico,136.32888354453905,-55.375900424458315,17.01412664357904,-52.09187641265945,-194.79858606495108,-92.01452283466473,-95.86089734045166,D,65.65472597572996,-69.94538973367834,D,-93.90899076809806,0
Yes,Hindu,Other,UK,-38.46707941289923,50.961641258586944,-28.56529478787554,-188.62615422267123,-115.7781695356748,-0.8831840469778869,-108.15835951926114,A,46.6394209692908,-18.36894967143539,C,15.427530698601762,0
Non-Veteran,Hindu,Other,Germany,138.86159538632944,-12.581309796342447,252.84936714963226,-75.01641205968703,106.65977204449695,-93.86445656772236,90.69503319790842,A,-36.310630014169796,-31.640975361810103,D,11.53909153035373,0
Non-Veteran,Buddhist,African American,India,-14.578637310212383,106.06156616984867,64.46072486118749,148.49572210524053,50.24610534504244,-62.72317604852784,32.2400606101512,D,-116.9671139464672,-92.2643901312075,D,20.769413050319585,0
Non-Veteran,Other,Other,UK,121.42560172608334,-21.82600818369107,64.99716953375463,122.15371125845166,18.661785014873814,-105.82848786164665,175.89503342291667,B,60.979026594269655,-2.944812012239669,A,-6.912191562698812,1
No,None,Black,China,53.55721999906127,10.178793766010285,139.91838129762704,75.51176644930338,32.519561623229755,-45.76355004441469,22.53849497169546,B,-151.47158635522456,111.47843230467637,E,159.67241977200771,0
Yes,Other,Hispanic,Brazil,68.86272898054202,86.42667680783451,-65.27169475254738,123.44132105318893,-112.15978893469524,-115.51436926888697,80.80881278901985,B,15.528168578694453,-65.35506929202582,B,147.59913485937687,1
No,Other,Asian,Other,67.43560383233729,-126.29117351363458,-90.23948469243679,65.69180278551559,83.15929525840859,-53.944169250345006,-103.5375491507718,D,-3.3080790143896484,91.37102847846708,E,32.257234916654035,1
No,Other,Hispanic,Other,86.2501990552454,-88.87990204988155,-86.52583236997262,-66.92225437578834,-31.789748747769835,71.07760811013986,20.79852472830246,A,-11.001875528101152,23.371710462599793,C,91.54987421479336,1
Non-Veteran,None,Other,Brazil,13.470451462604565,209.2311380442621,-78.6585834895226,-74.54557282874387,-18.402685572780456,141.66095865282463,-64.35298587638279,E,-49.53593766663624,-121.24418470802215,D,-283.6506221296049,0
Yes,Christian,Hispanic,Brazil,-194.63568995996516,69.05905150467404,-50.624629815548275,-84.96446481683043,-36.26866673301735,-34.44652774117865,-10.721010565597243,C,-138.70558058851316,2.7042971144329937,D,105.67508799013292,0
Yes,Hindu,Other,India,-129.28384551149023,-3.678175699152194,-142.550329864232,-47.83339025277765,-211.8707842370522,49.71789974957908,-133.1012792250431,C,132.3520468630108,-126.37059831059918,A,-31.39753221571074,1
Veteran,Hindu,African American,Germany,2.3298421900073665,-8.633377467209003,-93.92564876414873,69.15113223613812,-18.708143262136996,-8.510543316721863,6.928148281113741,E,-172.8397759041437,191.31354492459934,D,110.4915209975545,1
Veteran,Muslim,Other,US,-47.59233738559679,7.571469646844342,-47.70682475740732,-133.887883365086,44.826606500494215,-226.25771456584397,-140.24477639004468,B,46.1473721829956,-150.70408312034942,C,46.23418051850487,1
Yes,Jewish,African American,US,146.76940356968322,-43.675489737028414,2.9110756302281,27.490807489669827,-38.81218431692478,100.09389959257314,-113.37758966186644,A,-93.767430547577,-95.50163367937947,B,-114.13124152338541,1
No,Christian,Asian,Other,131.96403994426603,0.34372701236819414,-65.56729249659247,-58.305567969358776,-46.25651054840706,-126.05497967027696,-32.57146808674858,C,16.02386928784734,21.871340560069683,B,99.23509496220466,0
Veteran,None,Asian,China,57.69175674973008,79.38819996651402,-235.39418768887774,26.280639067059823,-65.06257893114646,46.47900555469807,109.4257564952767,C,-112.81780187361537,148.601095252084,B,-190.91919453314122,0
Non-Veteran,Hindu,White,India,52.44079540008257,-44.70580424837308,-42.84333743567263,-81.75168841302859,37.308557399665844,-119.1394061307721,24.47779406786759,D,33.74720635019607,87.00021637908387,B,-103.06669749224969,0
Veteran,Hindu,Black,China,-17.1859982875997,39.54644950961916,-11.170527073622448,-87.91287406767492,184.01812844652167,10.45664515954548,84.62801615264233,D,131.75650512765742,2.55466202564842,B,48.36981066179002,1
Veteran,Other,Other,Mexico,58.932663441454736,74.71874509973183,-61.98602193883178,11.175371573313083,-103.92045452359748,-31.492044245820477,133.32804113327109,E,-100.97827256562435,-52.118877130368816,C,40.006175864306456,1
No,Christian,Asian,Other,-93.2327691906487,-141.93758718856157,-37.10267368861096,137.04671882289972,-19.26442867275904,114.44265673667573,69.4009686181505,D,-13.284162195007779,20.761531432447335,E,-68.09972231304265,0
Veteran,Buddhist,Other,India,-57.39313013872807,19.508605591741873,-100.51890975605437,-65.4883784523319,97.28763577566872,-46.418953897410944,-69.41358025013254,A,-12.152808222660399,107.00912781928258,E,-152.65429018232493,0
Non-Veteran,Jewish,African American,UK,-116.79547333801321,123.38060043492459,-46.84332226526536,21.010685634230786,-21.573213577357954,-131.32666519973978,90.05180255329233,E,143.66620064072842,-9.162362045584628,B,-113.22185331296409,1
Non-Veteran,None,African American,China,12.473507527895196,-9.056514730349969,15.935071397401376,-63.025265099736814,88.39937025316648,16.202664518827113,-22.558375455059178,C,13.72801239587137,50.50870957637309,C,-72.63154746542347,1
No,Christian,African American,Mexico,-18.22520145638724,169.97067081674112,5.650802782418448,-14.889430851394279,16.308770130828428,-70.82834604957856,42.56557724224149,A,33.80824050188828,17.334040179260622,D,100.2042168940978,1
Veteran,Christian,White,Other,116.51537820030158,-57.20311120265996,-81.81988165755926,25.997806934496694,-45.11336234811326,-61.7255671042027,96.63430681560875,C,111.60715386892342,26.76560417169609,A,20.50534938346003,0
Veteran,Jewish,Asian,Mexico,-90.72169842445847,16.993369886426848,-116.72588970043091,-90.61039402607699,-14.947077586254304,-14.466431099189563,16.625785797052295,A,-81.31556595059305,53.22738418624827,C,104.42981822225981,0
Veteran,Muslim,White,Other,137.4021391609687,-121.54255366175416,59.69030451463681,-139.87830346314684,-110.14741006015154,-145.68959644789604,85.29020965376345,C,26.58083876899543,49.539943286287034,E,43.01997429928165,1
Yes,Hindu,Other,UK,8.433339017652738,-95.95147108447635,-70.3812434390846,44.46320212212102,120.27475803197261,246.91692544905243,-13.98970964673284,D,96.6990690179524,95.10038473940727,D,-138.9489099712686,0
Non-Veteran,Christian,Other,Other,24.477399192356145,120.56211034507587,-133.06391309931755,130.7433032674155,57.68919329505399,-153.4449149667738,131.11957243357438,B,-12.811744363008096,-35.83801583489403,E,-61.44096431416869,1
Veteran,Buddhist,African American,China,-240.85229974865925,-79.94446822215934,21.463244851573485,38.66166317530843,-5.107937665764051,-24.176990203430567,-78.22426470351849,E,79.57926859180625,-72.24915915547415,C,99.41388082526947,1
Yes,Jewish,Hispanic,Other,-2.755337353975094,-95.76806189255025,101.34046331710935,22.014873687217037,19.95176194653264,8.0410649744286,36.38240606761617,B,16.333476792928256,23.430451313563978,B,-43.03672147080753,1
Veteran,Jewish,Other,Other,-80.08406267638011,66.55105136816526,55.578894621930395,-63.58919973405983,28.262240077982714,93.40838818288266,-63.15145113130117,D,-2.1622300785453237,53.58837264423726,D,-68.03033082659094,0
No,Other,Black,Brazil,78.0580454580861,30.911466445741098,-32.559283209427555,67.46133803497236,-80.56349010905099,164.13021021606326,145.94590086450526,B,45.55206562495418,-19.467126511528402,B,36.499907238028825,1
Non-Veteran,Hindu,African American,Mexico,26.578429675004223,-49.335705291635165,78.82975160036918,149.64137207688597,-101.49962826300198,133.27623811255512,-52.322070445050294,E,-70.37925054400131,36.15995662562973,D,109.72909337249726,1
No,Jewish,Other,Other,7.658745170409742,-16.593291284673704,-92.70184703038841,-43.61100915608859,70.8680489225357,-17.46554426157772,-34.71352932761055,C,-9.162851333721541,-189.50376954109177,A,37.09024292740495,0
Veteran,Jewish,Hispanic,Brazil,83.44062178741531,38.73125329566908,36.51085743835812,-2.486046588727401,62.87970729654835,-105.09093691312086,-44.6828755667129,E,-151.87596213303652,140.51124980010525,B,20.86219505491786,0
Yes,Muslim,White,Germany,-9.986100177475873,-240.85698702399947,-51.06148225434024,-3.075660267232956,-20.242798953573388,57.84853972912371,115.82019302476819,B,59.00258674730754,12.37235418235,C,-8.91458149224,1
Non-Veteran,Hindu,Asian,China,-14.27967260332704,11.725339584441459,278.8605779424984,200.52553461177604,133.65964683720142,-32.908031914772586,-19.131014034885485,B,31.58551918036061,100.18246124044393,B,96.26084256130882,1
Yes,Hindu,White,China,-15.929028105879638,-136.2862126153894,-103.81064484722617,61.65848731869428,-139.08291945877684,-21.875801899197338,27.027809446311597,B,142.46584861295224,-147.28875937391416,B,-139.65864407673644,0
No,Hindu,Black,Mexico,54.441842681050154,-93.78312181961282,-8.882033392328301,223.96577200213267,-38.03133445088415,-6.588664309090456,-79.8177487715082,A,-9.590098940424426,85.58047076661876,D,9.709538844128422,1
Yes,Buddhist,Black,Mexico,-273.62949550858724,-22.743925494019724,-21.85031767579991,-96.74040537349461,48.196994120755484,38.215152708285366,-89.78317535846429,B,188.34409452991085,-167.78218311444394,E,-108.29308451116742,1
Non-Veteran,Jewish,Black,Other,-59.9052208249788,231.22188500061077,153.2212326343285,-9.388585384916514,68.61556927200614,-261.80774542344506,-17.655644175585262,E,-187.66490845295678,-65.41378367798075,D,-96.95793819964332,0
Yes,Hindu,Asian,Brazil,-5.035519595182611,-36.44919844488017,-122.60424410275816,-51.33470380295889,-132.8479674961471,64.60093956696488,-62.887075827392955,E,190.05933556667657,-53.897243063690595,A,118.2250481266792,0
Yes,Hindu,Black,China,65.78134636859055,-19.77546214661377,-16.648211651338002,82.81212678106247,-155.99420983047807,-3.8874016669651845,-76.54865060731417,D,32.41946897517189,28.728840096401314,B,178.96393088417,1
Yes,Christian,Asian,Other,-84.34689208898,3.9005860538680244,47.18198898178584,71.93996055475598,-28.544462842423528,157.03793451555336,128.06129136255277,A,97.6881098067216,36.55484974159163,B,91.31257678063149,1
Veteran,Other,African American,Germany,-91.51460599979704,-78.19405686115742,-61.76470805759819,-11.12804441821089,169.86513595602693,4.099327626584478,-110.36621133322471,E,17.75582448870115,-37.415957237658034,E,-37.18922616448837,0
Yes,Jewish,African American,Other,-95.25943637910275,-118.94384843115017,21.176318221815777,13.393036386387235,98.23122343831389,148.12368383602853,-113.84633035724742,A,3.7289808466733776,-19.493198261560202,D,61.5470294868061,1
Non-Veteran,Buddhist,Hispanic,US,-40.026631785153484,93.82563474142978,-23.124054632578744,-111.65573073317576,35.707884176822894,5.13939497464375,19.178681189544346,C,49.56797318940438,-49.58446265161763,D,-74.68656320841788,0
Non-Veteran,Christian,Other,US,-33.9790563164331,-105.44468300861105,128.61870297433745,33.094821149527846,66.89275905197613,37.598502123379205,215.22405715463856,B,90.39607199656584,62.81526125579823,A,-56.84066315691221,1
No,Jewish,Other,UK,308.89061229651173,84.01792772604621,142.65228283521347,109.5997550832486,-46.084316331712095,-192.78701797411145,-164.43123751776807,E,-177.5094148855533,160.425449999458,C,-230.74032091105488,0
No,Muslim,Black,Mexico,38.385104541883216,-8.210135070744537,117.93756814898086,34.41332481098652,43.119412293605095,77.58548738458046,61.715535362414954,D,-106.91347526645734,-31.78083049777825,C,17.574628534861073,0
Veteran,Jewish,Hispanic,US,-166.97743508051164,45.44883812398931,-35.56646052174544,61.843446306537885,-195.67865337410936,-5.234806157929113,47.51787332442712,D,-54.37790870703627,-47.49220782292994,A,-1.3591935779225799,1
Non-Veteran,Jewish,Hispanic,UK,21.65192275350055,-74.24690781243392,-48.079307375658146,-168.28751249722492,-143.5004111890447,-185.46913816946486,150.91728574882134,B,184.38323041455453,99.2564509774793,A,-9.938489421542394,1
Non-Veteran,Jewish,African American,India,-107.94439406194209,10.613647751377838,-4.742616358267022,-54.20167997965834,156.66783676818088,-175.85406395806368,186.15048006660885,E,39.93182881727254,39.78236549211871,E,-116.7711186831889,1
No,Christian,Black,Germany,232.2503779275915,-88.43752511363888,-107.26094099801684,-44.630164957346715,-9.912568201058075,160.47225180686706,26.561702332283172,B,21.731321232261752,-3.6423570852597167,B,-33.735336408741325,0
No,Muslim,Hispanic,Germany,115.26290025690396,-121.76967200630114,80.06982540846832,-90.20357951446742,-30.558124214632326,6.767714445506827,-114.38046195797673,B,13.17283136286718,-130.74497386828583,E,120.57153103326826,1
Non-Veteran,Other,Hispanic,UK,205.97460300635944,-79.94893456586622,5.761437098943099,-162.60784115330108,54.00332654057777,55.48266061448196,-88.259857857668,D,-64.32904157380534,179.98061647655922,B,38.74172244912641,1
Veteran,Muslim,White,China,-107.22344865263742,119.12312146335664,139.81557078261142,-1.6892013392376628,-0.6190392909168695,69.69188610320853,-19.13255421908384,E,79.64541579066675,175.19579309162057,B,64.94585802825355,1
Veteran,None,Other,Germany,-40.54054351377755,-61.021377759048015,136.76033617805354,183.7005776247433,145.14134441251375,-25.484197846426454,98.046278006491,C,63.62042102788384,-2.262973233283571,C,128.05415148732772,1
No,Hindu,Asian,UK,-42.472571026573256,-2.466632646281462,-97.61596084239041,-129.68997202705742,-208.72482860443938,-335.8642964769027,82.33663543956014,D,-98.94114389470894,-172.31810732911356,A,38.79051518928271,1
Veteran,None,African American,China,-74.46677283892215,45.694758623506765,-43.2305215564533,-8.889293264004653,279.6201387173262,116.39165903206943,-173.93892078543175,C,-131.24991047860524,33.25987201702751,B,-208.0129348245273,1
Non-Veteran,Other,Hispanic,Germany,-118.63638076783644,-74.64542287455546,220.82896972555614,20.58916830802639,-63.749367519725396,-73.98552651041842,14.538022380836383,A,8.279889464759933,118.2525512219619,A,-67.44489476235911,0
No,None,White,UK,12.578217035289258,63.8553114781506,-133.03488567114044,-34.49726614562875,-80.41740216893155,254.70585180186652,-29.790410213469485,C,31.239343094819354,-18.58390926899768,C,174.09876468248922,0
No,None,Other,China,114.45758679810037,146.46127676257365,-78.39750705541026,-51.67060140993732,76.13370648900467,-33.854271709116944,-185.581083428341,B,-52.8784543064363,92.8731800313619,D,-99.64486391223943,0
Yes,Hindu,Black,China,-171.12637931317562,46.75179439546238,55.38962849774322,-78.93998694223188,66.31741553194966,80.09226004913786,85.89794333971042,C,-36.447155920222905,-54.31648716407904,A,35.27782166522734,0
Yes,Other,Asian,UK,-72.96054026686085,35.21256876672124,-38.141053722796826,-106.26908190039866,74.81054926351062,96.43254321580636,81.08839880047626,E,68.17088298867684,170.7697498096972,D,-16.781586007444172,1
Yes,Other,White,Brazil,47.45569052182987,43.75239597599032,-11.695406114276578,13.6854168897346,-86.72093719842002,127.52687512618905,-36.605745592172376,E,37.229131356634646,-14.859377225792064,B,200.56956084258766,1
Yes,Other,Black,Mexico,17.63950059703432,83.31900425053847,-71.13644241868164,-171.82555476728098,-73.08621480346531,-104.51086129955225,-66.6773812824009,B,77.29044645236378,127.53681289182649,B,-72.83638360282919,1
Yes,Christian,White,India,-4.239962040540218,57.09368423486549,61.49279806064438,-53.30151723675797,61.50926898027742,81.73737958542293,31.805749465268434,A,72.89171804792576,15.262655900241448,E,46.60261036889094,0
Yes,Hindu,Hispanic,China,255.7346257881088,-73.96866347268795,85.54088935003354,7.562551070057025,145.00949657494465,14.419627396672634,79.37017478096858,E,-19.351479368289777,-130.54102627360282,E,60.53987067268327,0
Yes,Jewish,White,US,-14.601802515147435,256.46683478043036,130.8245572906086,-129.9618595975181,61.85428704680312,-39.253167331692715,74.71378187824304,C,18.62716007226552,23.66847786200272,A,1.837876576601578,1
Yes,Other,Asian,US,29.637736873670185,206.24231053042655,137.86578878736958,1.716821530560213,-59.862968288445785,-31.223195076862613,-28.61539389731324,D,-163.05563410415854,82.59213202651537,D,-3.837709742375786,0
Non-Veteran,None,African American,Mexico,9.676629165613415,116.14695048290791,51.28541608546877,57.92166982504641,-133.24176221777833,52.259039367216,-207.39934878248783,E,-96.55407817602348,-70.88121081326707,D,-2.298388141277689,1
Yes,Hindu,Asian,India,-130.40770824751485,-82.73503316908915,-42.193153103970666,-61.25559474204672,94.38129051514075,219.9537051512397,70.32845225276971,E,-131.4284336760825,7.785268555791027,C,-100.9444795637943,0
Veteran,Christian,Hispanic,Germany,94.01121260219446,128.1489974224343,43.52167223763933,143.1643008297604,-177.2844593104932,-34.85910553440569,78.71741467019582,D,-79.37916810354383,-75.32891974684196,E,-18.97021952788797,1
No,Christian,Hispanic,Other,-93.28383303940142,7.168917966115368,20.17819804816295,7.391529375140955,31.01389726349444,54.26049140610033,-7.254297213725852,B,72.88144904220437,59.300765540378045,C,49.427506208889376,0
No,Hindu,White,Brazil,-59.716444184251614,99.0857907559166,-54.76817612165714,68.6627944739746,-85.03607056087982,106.25020389346471,20.48820697392914,C,174.1539454980221,-102.51485435792279,C,-11.36152669183748,0
Non-Veteran,None,African American,Germany,1.0162828403415851,-299.90786490186275,-101.12917414408955,-225.82915032743128,48.50315732282441,-0.854140834425963,97.69225841365832,E,64.94326017162304,-49.829895161853905,E,58.80421525795616,0
Yes,None,African American,US,118.58910393445802,220.59511855427525,108.72744585911936,-94.6706035857137,59.85676029455104,-88.17015962797356,115.29867840054098,A,10.949893379011273,87.89799916027235,B,-152.2072784034257,0
Yes,None,African American,Brazil,-63.4355340362894,-15.711158582167387,-139.25337619277852,72.43271646466486,-124.88324190420623,-81.02335365214083,60.91618224915194,A,-39.285180694881745,97.94237574459515,A,-104.21688588866527,0
Non-Veteran,None,African American,Mexico,-168.1199278292808,14.057284920113641,62.10272873197453,64.10928872076944,-75.67937053374331,-170.13793009402292,-22.204153662568142,D,-1.474667123391079,-133.95946224198144,E,43.151221525075634,1
Non-Veteran,Buddhist,White,UK,-3.6048969098212464,-18.5915522056722,38.47862764920447,-12.082322655225916,-102.280793630218,86.92727399246628,-48.62368914565751,E,-162.23423566731242,166.32119991517123,C,-40.72853065416652,1
Veteran,Muslim,African American,India,-109.72171999331748,-182.58822508227155,149.5235855003793,-59.812657240724896,-14.659537182048082,-69.5570636052089,41.42257755504885,E,-52.10853934640313,15.294865798839322,E,163.08911072683284,0
Yes,Muslim,Other,US,-135.9209950824144,-65.11628044322568,65.21030644873862,90.40190599399865,70.11995156022958,-1.9167621692530188,31.266584335993024,A,-173.80402757890266,-24.56024976123707,B,-161.89698447062847,1
Veteran,Other,Asian,US,92.42921104445485,-80.403905793242,-177.19240475987135,-93.04549252319136,-79.32466238319009,11.658155715159259,179.97190811180533,A,41.547339850341956,118.68772111942778,E,93.28274083295942,0
Non-Veteran,Hindu,African American,China,-75.0912302399699,20.491391355966236,-215.32257672691415,-76.17448246786907,3.6455502119134633,135.2435315693819,-100.08307695330333,B,-180.9520781659886,31.261826748421832,A,106.58749613769736,1
Non-Veteran,Muslim,African American,UK,-165.23958511244302,-80.36093606443643,13.369827265951956,22.251005236580124,-32.81338486254908,-33.1690553751366,68.4261449735657,D,126.26251039611067,122.0753739022079,A,-13.692884816477967,0
No,Christian,Asian,China,70.87196773744236,16.25660204109838,-50.892856428531516,95.88729003777897,169.1042407126623,76.02402476058914,75.7742107476005,E,-86.26119571874855,136.5090738944011,A,187.31652946578035,0
Yes,Other,White,Mexico,-116.63345395031348,70.89231065198199,43.83500414307656,39.453057790621195,-56.6511752087388,61.45889930786481,4.184005024539754,B,59.241886545232724,-101.62828223558154,D,-82.87342762015619,0
Non-Veteran,Christian,White,India,25.09658865377224,248.97559716812054,-0.25923354718038255,-38.42286496976717,177.56064108393616,157.2605495206276,-71.67446353783723,B,70.18658668061495,-113.33999362561633,C,102.1743573262965,1
Non-Veteran,None,African American,UK,-102.32333958790241,60.65953069371732,-97.6438478670842,-5.289553120589614,-103.91550053447503,195.75059702322275,133.05734121886422,E,201.2410940240692,-26.071008754607224,C,66.71036599183628,1
No,Other,Black,Germany,-50.63439409091568,1.5735661360388822,-158.32419408862117,-41.11120041245652,-182.38011327019862,59.600574601429244,38.049499515587414,B,-24.979663602836627,130.39690060564126,C,-49.27510993231833,1
Non-Veteran,Hindu,African American,India,177.01104419155988,52.28766210603399,13.684125293532995,-84.80180202276254,50.41281301882046,36.06934191139232,-58.19006238710259,D,73.24087761733624,90.47910994524068,E,-19.722226936344722,0
Veteran,None,Black,China,155.84234404898442,-239.86272476998437,65.04146833875849,-140.5298285406104,8.613691129347787,-121.00739896519536,-208.661223670886,E,16.385258759026243,-68.10353944594138,B,-270.96964146517706,0
No,Buddhist,Black,China,21.68310315174232,11.806307516810099,-31.348063793406748,49.92182172886192,38.6258594040929,-58.713893911613134,110.69445553223542,A,60.105215611959665,62.22331029824625,E,-85.50200568324709,1
