nation,AGE,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
UK,74,-34.874882036961296,161.48602098148132,42.675996471328105,D,-94.14118444726424,-34.05277075718646,-137.69842241310073,D,A,-10.658652555843735,-49.57074945809577,-7.658489344425535,0
UK,57,-228.93579784681202,-72.46600159572752,57.97510793504001,C,153.11697509198765,102.22138568365553,-19.861229234458513,A,C,-113.4577035320993,-16.67214284694268,-30.05249464581049,1
UK,75,-177.12809562459773,-82.28861999635548,35.85284596041959,A,196.80236782814058,170.53771405211938,-149.6642764732008,A,E,201.4540399748567,9.931784058274289,-281.37549970892206,0
Brazil,29,70.56039148166097,-34.99290563525746,-129.34870268655283,B,11.629728828712112,-35.66690266485644,-2.858473547566268,B,E,-58.84301098004333,95.85995031492506,-2.116818856907106,1
India,27,-29.237149499330517,-33.03404304083081,-56.097225541970595,C,11.97597361671051,-91.3251004212445,-118.80332203039019,A,B,106.58455808042704,102.08600094159604,44.836933179127755,1
Brazil,96,-86.84483321335115,20.71389479747399,-70.97235264905974,E,25.728982957470464,0.7385557124886708,39.21250148739299,D,E,0.2693320820827757,-18.305453040149697,179.70516568970353,0
US,45,-215.61001236854315,-43.60319279196309,135.1741398926471,D,25.07074554394244,-46.435810791710004,-97.4727117072345,A,C,1.8658962137166148,56.29750053513271,77.03486810897432,0
US,80,-130.51756800207818,-117.30786174666736,267.49339435804063,A,133.53594982738431,-77.17005204971218,-61.2819751147885,B,A,40.15760892256495,3.596286987700171,213.27494161905884,1
Mexico,69,211.49358237923684,-57.48678081778233,143.44301318127907,D,-139.81216124612698,124.09827426088434,70.81866111983767,C,E,32.30845092100768,-62.420171728369034,14.191064176202522,1
Other,92,-77.69098905080445,184.49371126674868,106.52729747393917,B,-6.622101076741964,18.111381902418977,-16.767481183976567,A,C,184.99916968425373,51.46994528471238,72.83309363289206,1
Mexico,94,31.952297544629626,0.62875727390174,38.2500221399976,B,135.7700847639849,117.75416251644131,158.6364689114971,B,E,62.71840355797942,-44.75008027043806,-21.196471638697627,1
Mexico,46,-12.14993414840919,-104.56452134169412,22.77702269086973,E,-87.91534074909868,77.1306878446362,70.65359123239338,E,C,-15.73809346995945,50.69951494066866,-9.22059490409554,0
UK,98,113.47995704510497,-34.551654882077074,147.3221264771465,B,221.1445394482878,92.41315498668982,143.9445116289035,D,C,72.68192405008035,61.57240068812381,83.99445761214292,0
Other,45,141.55510026529964,7.477666864793861,80.29549069560777,B,157.42668305738752,-207.066235011412,-57.69111441518117,C,A,130.855549963534,-166.3893081304533,22.982067874873294,1
Mexico,97,251.73603524395105,0.7383663431423045,-45.467933897832125,B,28.39152876537615,-79.53421402166684,-32.458089487931005,C,D,-76.27996650975462,36.71397961132193,-6.003381454959964,1
Brazil,96,15.560991180259348,-54.65757181486419,76.2905911522699,A,180.28562106564138,14.45996088516624,-19.213959709262124,D,D,-66.63624972675667,99.52667887132021,184.86585225673588,0
China,76,-95.09991791465137,98.06878827294581,20.676993157801814,D,25.176331216336706,82.84774740717839,-98.10238901118738,C,E,119.34818209138574,36.62592585184736,83.71035495835154,1
Germany,35,-96.73074724363994,64.37321777930867,23.28699213189067,D,-1.7278101575904974,-192.53961803961926,-41.568158517879475,E,C,23.007654365440843,21.147905207127298,-57.055104927211296,1
US,30,39.50025408636734,51.97531505874492,32.51924311563717,D,-2.8540360508784612,19.159810414962642,144.44294359034328,B,E,47.648504081772366,-62.349813475270054,98.41048892984819,1
Germany,89,145.70971620639594,41.03297714780987,-18.460558195120623,C,-39.50482669362465,35.18065078495968,129.20287341113112,D,A,-19.6677239304293,115.6838041094422,112.6213839198327,0
UK,76,-127.99579601259556,-31.859498372539136,194.17351817810084,E,164.75108425219878,97.5046795571267,21.458342655312286,C,E,-43.031529037577414,-32.525498583894574,-120.56351376238888,1
Germany,38,-37.76574514948653,-82.7517023984367,-49.113233500612544,D,107.91750932192113,-17.137016275075865,31.16248533041616,A,B,-149.5060261299471,-47.193370449630564,-187.40153069049092,0
Mexico,70,-94.8588838061341,0.9006394223686734,71.40409860067277,C,28.228619417560257,-54.740745302282235,-204.86349614278123,E,A,80.17929255481677,95.0738908387425,221.0457045065193,0
UK,49,19.181135257266604,84.9829949209618,-68.53076263104988,D,-79.93018031567266,-77.42906691516643,-103.92100854194591,D,E,-88.92994615233154,-14.191843986170655,101.47164394465253,1
Brazil,90,23.708366015591597,-61.221764487049576,-144.77340802257498,A,1.3703812061295773,91.08656491987885,-87.4928736053694,A,B,174.80853064902547,110.72285362060623,155.89657122384656,0
Other,94,53.212752598741716,-48.91534595892688,49.460635521032025,E,145.83507085770836,28.10907387563751,41.12897895745821,D,D,-67.58976220233434,134.55633838166787,-139.946312548102,1
UK,46,-114.07049514869433,29.535535885424668,-32.51512521562643,E,-6.636943923992332,89.22870054707292,59.006705194100995,C,D,133.66672683202424,-66.7001641935157,-54.442712785722726,0
Germany,23,-61.63362092680361,-67.44857844034456,74.91133218191588,B,-94.49831707500088,29.425038935263935,-68.96773346589508,C,B,54.25760978398014,70.86559944598196,4.566177861615307,1
Germany,72,58.349192338541044,-52.993751367668565,-171.32187208699384,C,-49.93968182055827,-25.624236271504735,77.89513944322323,E,E,38.8846188256165,-71.57039883886452,216.26689431809027,0
Other,26,100.66763275977515,140.44910918273408,-152.19297101437203,A,-13.464642742143074,40.22998332883656,112.48892282378904,E,E,-70.85298545687,47.58833765744199,-65.10329470962594,1
Mexico,49,-110.38605130462933,127.82822671696874,3.9675740565428246,D,-53.64892202933902,-133.04104436333654,-67.36319115793826,D,E,20.511682976181724,-84.31891950784949,-68.71760429500064,0
UK,56,-70.66156590659564,34.12023066340917,-49.464930051307746,B,-189.60614242634597,-136.9557104182921,-59.57538857294713,D,C,70.96587804669238,230.42867891127884,1.6505622019108541,1
Brazil,49,-26.78847563373084,94.03919920927412,-15.474882494677436,B,87.4950648138052,11.932331170220072,-21.34024409638872,E,E,45.47871299170706,-53.69924396904311,10.359374046821044,1
India,97,-59.21817260729307,-61.63156883209251,58.270380213167364,C,167.61863883496963,58.02710897912914,65.46777570843045,C,A,-233.87761517463025,-3.6581446524577115,11.968857988326501,1
China,55,41.807530512537674,13.451663628940725,151.37179382465104,D,-116.14035447266777,-208.20499138083036,4.159018062215137,C,C,-48.72556189959333,110.31994533214102,18.033245425183306,1
Germany,29,-90.01201057460099,-85.04008315261763,51.80242676218951,A,73.18635998675572,-77.59028661288559,83.21835041718498,C,B,70.83867574765495,-82.79132715199275,49.544539608534556,1
Mexico,27,46.60992117878396,-149.7882604870042,42.57391471082212,A,-175.7970697545649,-16.249859147727953,-15.454827391686674,C,B,-21.230393514776885,0.5460244672028756,133.35586788227764,0
Germany,77,-167.18784372141246,-21.470839385038452,40.662846235683276,B,103.25719550002397,-47.411210193421496,44.77623516719708,C,D,2.816225948974846,-44.484558245440944,-256.51990184620195,1
India,57,17.656799487491966,-37.93227639599267,-12.87339936722723,C,-130.72830429577667,102.49927980276637,77.89343655439016,A,A,-53.9249289724023,-180.70143322812822,-30.936973590225165,1
India,38,120.42865399021869,49.917155461958984,-80.42065449234262,C,-60.59036090976395,67.24965552370176,-0.4007634854813532,E,E,-55.071711421342314,24.57142390613202,191.8312900565105,1
Brazil,45,105.28399986912056,-184.0389419919387,-3.6572724069756,D,-142.87345955692598,186.59121002407048,-55.51218485931226,C,B,129.1675404494229,-62.44705893350291,-29.287372419553975,1
Mexico,71,-251.06662086304777,57.44301757985748,-16.661079152837807,E,-114.43409910950216,-149.30970070860744,-15.54586570919507,C,A,49.11181275068125,-217.028673674851,44.38209757088288,0
Germany,89,6.045406196082367,-85.74470427760072,-157.68877138155884,B,-77.02197416396348,25.77664301870811,-50.08415048442013,C,D,32.84913307032783,-49.45529606655275,-52.35100333005778,0
US,58,53.576003881705915,-49.90011029543896,-28.097080494606246,E,40.731079725558345,-51.19336809419318,-104.82595664693754,E,E,37.80453992934255,137.1724482563539,-5.343251106560885,1
Mexico,73,52.23706879970139,-63.580903594778434,-9.319882232342572,E,-93.18841390495025,-31.61735858597099,193.4005853802699,C,C,54.06487573122957,-0.35541093196639406,0.8264603360730559,1
Mexico,73,-14.441360233004296,18.741699449037366,-202.5890251920448,C,179.3193480848484,-70.3287324022267,7.413104895180722,D,A,104.25832470021885,105.51238766400282,-90.6271923036939,1
Mexico,41,-100.39697132391134,-25.275258863185286,32.27470096998831,E,-89.03136896791287,102.4047239511475,57.538975045778976,D,A,82.54403007299793,-29.3068451744526,42.97813287117841,1
Germany,96,-106.90493373708925,37.021500057284456,131.92432375389154,C,133.6342655051833,28.98060289517566,-147.5953330051299,C,D,-88.61042327339067,-5.3552352492874284,62.26984862272666,0
UK,75,-102.23065050169733,98.84289022833548,-22.60132650385225,B,-155.81395501587576,-70.16703622820721,83.78048429063402,D,E,138.3493923344085,-20.924888588793713,-30.06680726915348,0
India,30,-49.68917530514126,127.23729672216399,16.77257459388402,B,63.98326993101334,-114.63511096317154,40.985871981216505,E,C,-33.42124208069896,9.745249022560515,-34.16407944151737,1
US,94,-25.628525512696122,-73.39676502018821,-58.76058180609783,C,133.0491485941626,-34.767149270642975,-224.11518145397906,E,A,77.02194803957838,14.01756519281849,-84.97272035099495,0
Germany,82,-63.80252023902756,38.02534089485464,26.701152837078297,B,-1.3889487316253284,23.001629453124924,46.27478760411393,B,D,148.08484553120624,-152.16262497934048,-80.6271075815114,0
Mexico,74,45.53987811801098,6.261462048585864,-210.39136445849732,C,-75.38224850697199,23.372572494668894,10.226473422716342,B,E,-131.79171869742433,53.72030120327943,44.07308180553964,1
India,24,-5.2181230686284605,90.53722797779645,-107.00340190392754,A,-99.9581274084161,96.87997488257413,203.09478807597534,C,E,147.23912002191736,106.6831569157918,-17.08411431794155,0
Brazil,75,-23.60286762998378,61.37393086764106,-115.72649864437182,E,-127.6834716060516,-92.2957528336571,151.78006625568852,D,C,-10.521478443123208,-0.8820460798236288,-38.094662620204076,1
China,42,-77.69122187983835,-17.602594470561055,-12.257033620988684,E,115.60750034936731,-31.100506640306126,-106.53622069156312,E,A,66.86874880599795,-45.653129795334756,93.475726768278,0
US,55,39.811775061510794,155.72224362723125,-37.95221932624527,A,166.60239329110956,95.37090755201777,-55.45232904573503,C,C,-20.363397642547433,39.298320419571695,59.86523710777409,0
India,20,-17.547539160862655,-95.53365035679666,-2.716218004189693,C,-64.4907005776208,-70.88173605349557,-52.22669856857488,C,B,211.17774894874216,10.658598883625018,-56.846497316981484,1
UK,80,-126.99678923551771,88.74941522536398,-164.3171706311976,C,191.66256515989468,-28.103593159513608,41.33472518415241,C,A,3.207889192730033,69.03758307193726,153.93969175754108,1
China,66,-112.13001632846789,-31.541457337348483,-45.50311476986892,B,50.62360712511986,-126.80873405286945,-77.72662567301846,E,A,8.290525243505794,-115.1581797344647,-96.8420110644141,1
Other,92,40.562810220203446,-149.21027666951446,-47.62769057945002,B,-34.40757392515906,63.89451490708821,-17.257649475779687,E,D,-137.18108239494705,36.37674897674045,51.57664847888128,1
UK,23,100.78528384022259,-188.37118695574762,-48.49729082621504,C,-124.40682600076435,150.54799343199542,58.47119177351111,A,C,-0.2891801108379724,35.168831708084966,21.429137524490642,1
UK,36,-129.33429547413496,161.07416633875852,150.6965836185033,D,-66.40262432557876,45.32444006131879,46.56873300962777,C,D,-17.389657960717706,8.603276227832135,49.10718833783776,1
Other,83,28.02036062292596,-120.92154128276364,117.36941458338259,B,45.325769741261226,155.7377057977526,-133.57009656505232,B,A,77.58808072831584,-34.98821374363471,40.10280117941808,0
UK,89,33.754006400951724,-52.687011444087126,-64.61478642612784,B,-51.415007030757764,-42.119702201892984,-6.853844124940308,C,C,-52.24609875721081,0.8653929990476255,-69.28377257030247,0
UK,69,31.187510347616577,77.50175076231831,131.50836629488762,B,-20.43599214173482,-3.057246063382552,116.81802577501105,D,C,105.4930264589882,14.997490546786546,-89.8604406213804,0
US,42,120.67276212970822,50.86278029828336,42.680471702192705,D,-43.41748312632821,84.14327866194917,55.144889760770525,B,A,-83.09707503644509,-27.856470783463156,55.00098967438994,0
Mexico,68,147.39985896203004,-57.4889699582843,-124.42890568504188,C,18.88023022432171,85.89305669962602,48.052002657159534,C,B,-64.01804939907862,13.74181483399096,147.0115533491496,1
Other,20,151.40407998242722,43.41698781612451,153.80239620456203,D,-29.767863679579833,79.37832767511526,18.26336925774713,C,B,-86.13506662159014,170.5515431161286,179.92264295947228,1
Brazil,87,-118.2304561867897,-92.4407761182546,13.943883094149069,E,123.02984490764955,26.765332752480496,-90.73298174325565,E,D,39.700715401848626,-133.5583546617957,36.246242920533476,0
China,63,24.61486760951111,26.538059941377014,139.45749618050866,E,-101.00015365010961,52.57480596603526,-47.72036304306206,C,C,-71.51383703412999,-92.94884915750423,182.75518820655748,1
Mexico,44,-59.239917366568065,-204.56674254813944,-119.64615683457873,D,-64.52384810995375,23.32402451358885,-78.06303286024126,B,A,-1.4284327821669704,3.4307951634563323,-130.63063709806318,1
Mexico,85,92.52841215820644,-68.21305361031773,-94.1140041770023,D,28.738625722465404,-33.84385472464126,-53.10754710161984,D,A,-70.57557862464093,-164.30746824960994,12.29198089589556,1
China,23,-218.46721199089174,122.23470663693479,55.25299213541135,A,-146.94274899082382,-38.194909652845,16.369137409053327,B,B,-41.343751592435865,24.071850946606478,151.44448511200233,0
India,46,38.63297378503262,52.5374609947012,31.105574828925764,A,31.264943585029332,20.37122502268885,125.30020910170549,C,D,-86.25951877854862,54.066416467754884,-122.2681013730571,0
India,83,-30.36358565858806,-157.22898904647812,-183.9073953335282,A,55.253144883958974,91.95503851824289,-62.132080110090726,D,E,-65.53334943459524,14.653905256630745,22.629351074480375,1
China,19,83.22596485404559,-28.496914891764284,-79.34049053195184,A,0.08697035798597101,-241.87106463525626,112.60680240131882,D,B,-158.576550191158,65.36970439447792,98.99697670281256,0
China,74,75.9556815458609,4.181395492162801,-106.7941050775483,E,-30.54726011075155,7.198865553974719,19.50217008254582,B,A,0.13574748691615512,68.52682622399047,-122.23830025950613,0
China,33,-73.66150683385005,83.18727132270286,52.33166512984471,A,77.63898751770722,-128.22216278560143,-70.25440182303058,E,B,-23.331831362762337,96.48584032711761,68.19479898681841,0
India,72,10.086030177349183,9.998694881388031,-112.82033506789986,E,-91.06735435343903,5.144624981077538,37.05768602141137,B,A,-89.86333826411828,-123.92972442086435,-27.57494945339392,0
Brazil,80,106.99973384224666,-106.77125919389516,-29.76676565372886,D,101.02023936075433,115.05838832087308,50.550540535637566,B,C,162.22563531043625,8.960717626534029,-49.49466928551362,0
Mexico,78,55.097255342855334,-64.10103628159489,1.6056833801425732,E,-29.996458503982144,-31.503099396601268,-114.93232948820335,B,E,-49.64075995732299,223.22972357084393,73.32364715061784,0
US,61,29.398086312861828,109.91351879003611,114.96448485463307,C,51.876984947886115,-12.642079047614562,-161.83454151103774,C,A,159.47707949524755,25.559005514179933,196.21767903443327,0
Mexico,50,118.01271210679954,17.367822484351905,42.82701913610485,E,57.055705569435986,-97.59847230899675,-113.96777440548796,E,A,-20.614825025596158,100.31653812195557,-89.05130851885174,1
Brazil,38,-41.237772908764,215.509091815098,-233.19334393990198,C,67.46094184898581,-26.249538693688447,3.623517178066856,A,A,-72.80221295672902,22.01693145357616,200.82633485020474,1
UK,51,-43.19123134355021,-3.989551277364542,103.19334962877397,E,131.60388693704112,-16.482165874104894,-243.69310175652322,A,A,162.027777699413,85.17288560547595,12.03721307246134,0
Germany,83,8.123802931982244,-64.13569899645724,-79.34493358922465,A,17.209831395003185,-162.16780769923565,125.87111038121877,B,A,-109.78515070037791,26.189340597110967,-223.18347774183636,1
Other,87,8.64725826882881,119.91077190934018,-54.4873886634877,C,26.92601602274069,-73.66696712708193,157.9750070299279,D,C,11.975283907701575,-207.50683849188653,35.44440055296828,1
Other,60,166.21164312179292,7.647509975050472,32.18195658011281,E,-106.91373550846896,-38.32258476082882,25.912978421812106,D,C,-124.67626394096267,-68.40105025250563,232.28284925961083,1
Germany,91,95.23753389887692,17.03968464982196,-26.276589679115332,D,67.88930237695465,-44.189202458530694,-40.24642097076968,A,D,28.28610451605441,20.18780980479276,-23.684548019609938,0
India,21,71.46540851905893,59.93563961557693,74.83395891050715,D,-82.98269970496015,14.300722739203216,-4.198921793298738,E,D,113.39522172380923,48.08956776517693,-38.45656705513721,1
Other,46,-159.9799616228929,161.2032792097197,302.78116370050174,D,51.3244260421869,-23.13691129852394,-70.64881858594532,C,B,-1.951640231735367,-130.87044194544387,22.33980704833741,1
China,99,279.99509888818517,-185.92270657162706,2.0929171651384326,C,-52.0949363885728,-77.15326279371085,-40.64657181628852,C,E,-77.022888929155,-115.78390742363125,-30.04453311437178,1
Other,37,106.85953199065983,-56.16793351781667,291.34365869165583,C,98.49465688759604,41.34910445423283,55.831892938677676,A,E,101.93635890776139,30.32497156625933,19.621346303173716,0
US,96,11.645061434082182,27.228640397415525,-130.9780078823244,C,-18.10342154035684,-134.69947826378424,15.213309831184258,D,A,-10.824262249989102,126.35598326359938,-199.9129119561054,1
Germany,25,60.88610858143759,154.8983439044137,-115.73089561831247,C,-51.871170401168484,167.3100638300461,10.288804166558572,A,B,-63.22523946359614,-38.08517319656761,-74.26108260806463,1
Germany,79,-152.8500476467775,93.42619193566598,92.99153028954011,D,0.8475004399317331,-37.23689739821033,-47.11326582217302,B,A,16.72817717212316,96.34769199229322,-233.11551550513983,0
China,34,159.85376048934285,60.85422860260721,96.0075260444329,A,8.578709297835491,1.4372886769737552,68.26219033098212,C,A,101.86496851343574,143.89467546512347,-94.77108137888277,0
Mexico,93,-147.6945887102661,-52.592775246069245,36.80563265048548,E,-11.324363840972424,65.93974911937534,92.78318299458215,A,A,9.2478451718222,-185.85788610377426,115.47906071148184,0
Brazil,34,-192.23707686103785,118.2605801173837,-90.82300671814988,E,-41.80941652416051,-3.831815369947942,132.85411201430412,D,A,27.610556562315676,23.540394395094335,63.335565091658374,0
Brazil,57,207.83004871356164,88.23321887511895,-112.4302234532629,B,-161.43762600937447,34.67970013762218,-37.05692597019397,C,D,35.97295541202881,71.30926400208793,75.62885522726627,0
Mexico,36,56.50949536835007,-132.0529624139706,-61.07815023760862,E,58.17140547924634,-18.588613734053443,225.94270783553597,C,D,148.94482806571995,-92.82567040763686,-112.73842295320269,0
Germany,31,55.85412696908505,174.83174516651746,98.80264286449449,C,-104.56949505495368,28.63343764761059,-29.336586893263654,B,C,-86.33666115460453,273.12096396027493,-58.35633652894349,1
Germany,47,-70.31729110112383,-125.68117809869905,-194.0091317868187,D,-12.3584361854916,106.94620863159928,30.267266493376667,A,D,-188.92884506346618,44.76206720483348,-85.26450185979031,0
Germany,48,-26.712905134464965,-72.75288915414302,-28.82598880416176,D,58.89540971258628,0.3860678112057987,-128.02585462849058,A,C,59.41245249788055,-35.03883456967272,-88.05750959652046,0
China,84,97.71191362366667,-50.84085536352618,-209.46068192646905,C,31.884642136372417,-23.905365041476077,38.8852549344469,B,A,-136.58588699347868,135.05820426244662,59.12230918466268,1
Other,76,-41.748683718721,172.21631881542797,-62.514514015587075,D,-49.37019021213991,-15.28367495268139,96.10611145397773,A,C,-43.81440497699779,5.257848516717125,-90.62317153515095,1
Mexico,55,8.183630100563162,-4.470056789810238,195.47444658963397,D,-147.48046817184348,-104.87409101636007,-133.21663179164707,A,A,-74.23484707647489,161.97098482687218,92.70634141182649,1
Mexico,18,-90.37807390420973,39.297529979507004,-69.36940994398213,E,33.99246415218279,41.73735835783417,-20.5758513686434,C,D,-52.94564521074502,5.911445759720654,-134.50509421396163,0
Other,43,13.852421701263532,-5.169957349709006,2.7004218669575244,B,0.7738172245141937,60.29852711103201,-116.85480646887238,E,C,-43.74981092719675,19.84852141139517,-43.99328486938366,0
India,24,58.929245532986464,174.03381863307965,15.67038083488792,D,55.99527906475539,147.4120611663607,-49.90164144340895,D,D,-7.930149952787588,-79.79512103879175,99.07738804543906,1
US,29,-54.56539504812883,85.34697290580638,-34.224180430325475,A,16.816561543958723,108.73121383880242,2.941600217329327,D,B,99.86784641225172,50.9558019545865,-91.89235109233945,1
Mexico,91,-115.69394609128909,69.21302741993576,17.514988309122767,A,31.79633415757023,149.13821225962124,-48.30067974135615,B,B,158.58496198472355,-104.82534376064943,-142.0162423977925,1
Brazil,64,33.66004689272897,108.68206079421658,14.879836949657374,D,-13.68951869816536,-21.043086916556945,-221.11302709220638,D,D,-18.74084741474597,102.44116558292109,53.398250496943376,0
UK,22,-50.43428072795743,35.068662707044815,-32.72578972366904,E,-93.88610895484123,-26.698733576246948,-49.635193220148075,C,D,-87.88073641732971,-81.68932295873606,41.096337835644924,1
Other,63,-96.01045270618323,103.86093315539075,-36.41466285426183,C,-36.057968560216025,-191.1250624792759,101.48891035700227,E,B,-129.88967254391252,102.51829324404306,51.259416033375125,1
US,35,47.064253990340674,39.490299935605485,80.59276423643324,D,206.93157344212466,38.07499553238584,71.38100377865771,E,B,169.98479090314086,-24.66643701719078,-20.133005192759644,1
China,94,49.6870793791247,185.38410604065228,-28.858140238582337,B,-15.221733397625206,-87.20063921483859,43.36632904776289,A,B,-41.72278857228654,40.274487982650214,-142.61361764706,1
Other,29,80.93129705199638,25.15314978282247,-1.7993757962250174,B,-17.623669835352615,-87.72832577589736,-79.90784539573676,E,C,98.88683602513188,-112.29359788651354,-6.040345785079798,1
Germany,82,187.91375411894532,7.276620492728244,-50.72631261761644,B,-47.547511278414824,-96.12491246703077,-116.80355433569692,D,B,-17.514065781778072,-133.88156335354873,-8.130509936730482,0
India,75,-146.2929948240005,57.85487773867971,-24.363011596820932,E,-76.84439366547397,-130.1201776995803,-20.006218515706923,A,D,40.79540736600061,-12.578299507529108,-66.21846595778543,0
Mexico,52,100.90321840041044,188.71160051291292,39.103074713168944,C,-130.25948441441022,57.41569257474139,190.12956221861424,C,A,111.47473107012075,-136.07353944042896,33.31272585307544,1
Brazil,26,62.384727056765634,27.4863581866902,23.940042550853843,B,75.68040819275512,37.675509934317276,24.86803398213068,B,A,182.27054539654105,208.8238341351835,-47.798084692665135,0
Germany,60,-62.04982015190066,-136.12282365883271,-130.21777475296093,D,180.292232839093,64.03602837511194,53.182312950456414,C,D,-8.846053810411783,-166.40836081688306,125.8071980632117,1
Other,52,23.26597315377926,21.579613735643644,-170.4147851100997,D,172.48381561387623,-205.41498101845116,87.77456807851067,A,C,125.94518154060552,-98.4266998133412,-5.029673771517857,1
Brazil,89,48.32830242616546,-81.9937224753118,19.87426473164809,B,11.69418436074436,-6.884668843091735,-68.40738990482393,E,E,113.96223734825537,17.66680775779159,-15.153829085754811,1
US,32,-47.77516679337324,177.40058423891134,-87.084900669722,B,-75.02476443082972,-121.90855733616668,7.911635282418857,B,B,-78.7109324321059,-91.11341258606444,-27.211911679726438,0
US,93,-23.719511031044078,-42.787121276049916,105.87825411257401,D,102.38664243611375,250.75814053951686,82.66930856437773,A,B,-324.8446770293571,-225.22680158881627,337.8780163004154,1
China,94,135.16298040659083,197.99899611065038,-90.96063387089032,B,-103.1843061850106,-83.4165570468002,62.24413060786056,D,D,-45.872310226353044,-16.982575200749,2.957890354385762,0
Other,41,-41.642581077083776,50.627360902662375,154.61587809022404,B,-137.20329857728376,148.77154934444889,-61.81841498478454,B,B,54.95163942132173,-19.935131592819403,-104.94605668586507,0
Brazil,21,49.57413226921376,-34.263521931228496,-185.9508490498895,A,17.58923142129879,41.53114843886,187.38650675860623,A,B,74.16463318848932,-153.87181098572907,-81.11751794361105,0
Other,95,68.03872255367409,117.32238765987199,-106.90023302802665,D,-147.99471304800304,-197.97876799828188,-20.126943898678576,B,A,-148.40697521534995,-194.14286919868465,-174.99549025971862,1
US,24,-80.38209922635708,52.57608999152406,-116.70354793377855,C,100.72061378596744,-161.7040678908688,56.737571698241176,C,C,18.37190130028081,-140.8098302653842,-16.32637765420966,1
Mexico,80,17.33331484354501,-200.2779989741078,-35.56651631274702,C,14.93819883906205,42.34215043988561,-56.60893573417036,A,A,23.18125129798451,176.73239560468798,-66.08157044447661,0
UK,98,349.7048520220964,-96.00362910734515,110.5193719219419,C,-53.89354322435101,67.76460133143638,70.84584479084135,A,E,-105.94142515139345,144.7193107031343,-99.13996419523485,0
Germany,74,75.75647588322701,36.114283409319256,114.87051990682096,A,-96.8064195411458,162.76419155089462,-69.9973614868378,A,B,46.03027586211394,-154.38071348960364,24.588405964976488,0
India,34,-71.86940317430965,15.116129535326268,-62.60955908783906,C,94.8130826741426,186.513089490933,1.4597442123875366,D,C,32.80975918571399,-44.49312161133856,54.15517970629084,0
US,92,-56.82479922496027,-151.0018609583463,-42.71903973526725,B,-15.027153029861612,137.9612661139347,-24.284082640946895,A,D,-38.985654641481474,-44.63867906042985,-101.5780834220069,0
Germany,29,11.867058647814746,148.30930023138066,138.61124784091916,B,241.8865309263952,-112.73682084819,-60.74934125671392,D,C,-38.595597073539636,-64.82082811497892,135.35713198475412,0
Mexico,89,75.14988673073395,-171.0030016638135,-44.522514646317404,A,-74.70626611876196,-242.77660684167967,100.47186369038756,D,A,-13.035499839398213,-212.01804470286896,59.570393201235525,1
Brazil,79,-64.23136829009634,-6.491787853152522,-56.46675898107129,A,-67.7615279956954,65.92938831720373,128.89174131923528,C,D,150.27050851694653,-194.983345046453,70.28733305054293,0
India,67,-94.46667712584697,-73.37086060335932,-53.987866099723234,A,76.09206171479808,-39.17088286062922,-87.92455281006275,A,C,102.26407405808932,-50.07687909319548,-72.95178157430763,0
Brazil,50,141.49874555104586,60.21000289097762,28.56497390620989,E,134.14349248259953,-78.70646792613391,-45.766440685768615,B,D,-100.98569052301467,105.82559717548517,-80.87105049400799,1
UK,39,35.911714533432026,10.189783430800192,11.785020076302914,D,-97.00189926603193,84.18765580561121,52.861617573444875,E,E,100.22730453207917,-30.25032396631223,-217.3016261158096,0
India,31,190.69479495981628,-220.15346935040455,42.9771772608598,C,-87.55956788576138,-163.16411989616378,54.71180656303686,B,D,57.427917144290916,45.527440534592,-168.1518916806785,1
India,32,40.345750739488935,-71.92065929172448,177.70198570089235,A,133.09320200615343,-146.6008290734481,51.29778990725321,C,D,-121.38228685439503,-35.735837527288204,254.24449235096054,0
India,56,121.29612017703542,-70.33727050392223,99.33890556408801,A,-11.935802574169157,29.351311355813554,-108.60028725396722,B,A,-89.40596531640146,-101.75036186727337,-159.78093998711208,1
US,89,127.20578277890546,25.511129002592885,3.6109591289293435,D,166.7794307663935,30.63196230270715,21.167800861254165,D,E,0.012658222845946256,-103.2548965136587,-39.382088219214715,0
UK,97,-109.5141497708088,-44.33555104216693,-1.4793376888574405,B,-162.27406112926718,182.02661809107818,58.57502296704967,E,B,-35.43635057295519,-47.90269316362982,140.41151456126997,1
Brazil,90,-84.00347719403474,-28.219407886761854,183.40692405138515,D,72.91628102252812,-37.08987316512572,217.9474785910104,E,C,36.45499702239318,-52.57680769089718,-32.57683728730557,0
India,85,105.88508758182394,-86.79261236754971,116.68639561800003,C,164.62914425618683,90.73260231035086,50.25745417657566,B,D,11.085367505731137,3.351833225354502,30.001408046994783,0
UK,69,181.6378058586847,146.1185180705074,198.60092086696775,E,-90.07356501811591,114.38593613567872,54.61603959164635,B,A,-92.75005751971719,-55.77466657732496,77.5995241704085,1
Brazil,35,-3.168335251004075,-82.97415144409763,-71.78441615604983,B,-25.99891074549513,-85.1764098396558,37.2087234138787,D,C,40.37046799961975,15.678736625010913,-138.9781451029509,1
Other,79,-54.43618608285543,-109.448491549805,-121.20321754229376,E,189.7911931487055,72.8357111931622,-180.4691183742508,E,C,99.56267014197574,18.3198719929378,-111.72098798900905,1
India,58,-127.72456110379673,85.43404633312234,38.8754056436605,C,163.00659543278547,-17.601871814549654,-48.72306202175269,A,B,-77.92679099286747,-185.09728155066293,-22.89241500630926,0
