age_group,AGE,Disability,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
51-65,21,None,C,-180.81974655484768,C,A,8.404114771444055,35.59071750139723,A,0
65+,61,No,A,79.89847888901572,B,A,238.57498612428037,2.9725214242096745,A,1
36-50,32,None,D,-78.05744976160676,D,A,43.55953881521613,-26.12980925725995,E,0
18-25,58,Mental,A,-30.21193084240974,B,E,-5.600178235714679,93.96118354390993,D,0
65+,71,Both,D,-100.56912534346986,B,E,13.216089032422884,17.931142873709376,A,0
51-65,65,Mental,A,117.49386243676807,C,B,-89.55118175862275,150.551294047322,C,0
51-65,60,None,A,109.7052509596935,D,B,82.53536709341664,-129.89833876201112,D,0
36-50,37,No,C,19.50561553432526,A,D,43.95255915497652,-9.843562496705673,C,1
18-25,45,Physical,E,121.88610978166783,A,E,21.17788141603578,-29.806312906213638,D,1
26-35,29,Both,C,-135.46178454078537,D,C,10.053545822942922,-67.32194037219928,A,1
26-35,78,Mental,C,64.65971010843087,C,C,200.19768844829974,-117.03225152412398,A,0
65+,41,No,A,163.69119244100133,D,B,-163.88730089763263,221.01656835188152,E,1
18-25,74,None,A,125.96740897746459,B,E,-76.55001904195088,-112.19285398320922,D,0
65+,40,Both,E,74.23439816144442,D,B,-46.1326701145917,152.16573436930747,A,1
26-35,42,No,E,227.38565499642576,B,E,157.47125677412848,145.27715723981612,D,1
18-25,62,Physical,B,128.82571132674525,D,C,109.83108835242072,-138.72740468166782,A,0
51-65,24,Mental,C,110.17955843415857,B,C,-57.01568256335504,-77.09218951401125,E,1
18-25,64,None,A,87.10977627629332,C,C,-30.507990134275705,-255.57210429781492,A,1
51-65,40,Yes,D,-187.6577586004733,D,C,-37.45817556491882,0.4720272118597694,E,1
36-50,74,Both,A,-57.033135715476604,D,D,84.13261232853748,-17.419122863305144,A,1
26-35,36,Mental,C,-25.01539488064554,B,A,-59.272473783245474,-144.5969442668079,D,0
36-50,38,None,A,-92.90335924747038,D,A,-67.27192430547191,-62.20087164676686,E,0
51-65,55,Mental,A,110.51085244737837,B,D,65.76565465928063,31.965166366347354,D,1
65+,59,Yes,B,-63.23238074851476,C,C,-47.86364569535214,-111.69157773368035,E,1
36-50,79,Mental,B,-22.210114359266477,C,E,16.8679597941967,-50.68947333945446,B,1
18-25,61,Yes,A,87.11754947751054,B,C,-48.673826503027676,-75.0797177920686,E,0
36-50,71,Both,C,63.76604637246059,E,A,35.50852235027724,-12.612792897746102,C,0
26-35,24,Physical,D,225.94934374485229,E,E,179.1339694891409,35.58284715483012,A,1
26-35,75,Mental,E,127.41894957757668,C,D,-166.8533043369399,-42.8978006421656,C,0
26-35,34,None,D,74.84891501783085,B,A,15.426118402589736,11.246735468242136,A,1
65+,66,None,C,64.49566459893813,D,D,23.32108059735841,-119.6635761588721,C,0
26-35,69,No,A,-145.4952276446192,C,E,-147.6200360109755,46.01353615433544,A,1
26-35,29,No,A,-60.51940573981464,E,A,-77.3814268951901,-8.413059163151209,A,0
51-65,22,Mental,E,129.45918236674413,B,A,-95.0958072431763,154.9895488801142,C,1
26-35,51,Physical,C,4.269541629503662,B,D,3.8947091866038126,-28.820291570562475,D,0
65+,77,No,C,130.82252428217672,E,D,-11.580634979453901,4.426683930466501,A,0
36-50,28,Physical,D,-135.29458734775804,E,A,113.13427610272402,-110.24895528775946,A,0
65+,39,None,D,200.9117006627998,A,B,127.43147353319686,142.96422522709028,A,1
26-35,70,None,E,80.53634641690365,E,D,-93.87623974026833,155.0165692844372,A,0
51-65,79,No,A,-90.22131998701528,A,B,-170.90933818092867,-44.72319778917821,C,0
36-50,40,Yes,C,-33.050991473306404,C,D,-15.92821574008151,98.26946531756498,B,1
51-65,22,Mental,B,111.38619701692996,C,C,59.287220730566794,-245.51169773110036,E,0
18-25,44,Physical,B,69.24251731346305,E,B,64.85507185735119,-78.504161551756,D,1
26-35,31,Mental,E,-154.67668450764694,A,D,-63.21055079983462,-37.896344734103785,C,0
18-25,56,No,D,14.03517470744314,D,A,-184.52583928924645,-10.947321188946896,E,0
65+,22,Mental,C,-116.36219206408096,D,E,55.97819422662421,-69.29566923739293,D,0
18-25,21,Both,C,131.32012965873514,D,A,151.577483615327,60.494160174427726,D,0
36-50,71,Physical,E,130.66316141609747,D,D,75.5763806407702,42.162863349973996,B,0
26-35,30,Physical,A,-95.39422079747423,E,B,79.24160791398346,36.62504078150647,E,0
18-25,70,No,B,27.211290535698186,C,C,5.327396697211128,-55.981524324655005,C,0
18-25,30,No,B,26.61437662828548,C,C,100.41936143184469,31.403675385840902,C,1
18-25,54,Both,C,-76.60719094549293,C,A,160.57949072578444,15.93044145802848,C,0
36-50,32,Yes,E,60.271079572762375,B,B,-72.57512336472148,34.6464545899499,D,1
36-50,67,Physical,A,-25.49600766010603,B,A,10.730237318164022,297.05328772954357,C,1
51-65,27,Both,E,-7.548200759737102,C,E,65.45202845156136,-92.66326758414507,B,0
51-65,39,Mental,A,103.19656687421774,B,C,-42.03454949866327,-5.3033282860474324,B,1
18-25,22,Physical,E,-51.56232172643293,E,C,-120.04714671436464,172.8354483114186,D,1
18-25,50,None,E,-33.83504493871031,B,A,-188.70964791138633,-126.92171617310973,E,0
18-25,66,Physical,C,-65.947083909539,B,A,140.92266668998204,-158.7756283769489,E,0
51-65,18,No,D,115.16169062124206,D,C,52.674390679184604,198.698407735861,E,1
51-65,32,No,D,114.79789280811296,A,E,-134.64924136491925,138.07023120595096,C,1
51-65,59,Both,E,51.538044949537095,C,A,29.963762740273413,33.57641427782504,E,0
65+,45,No,E,62.57126414080365,D,A,-201.4149291170266,29.090892673665298,A,0
51-65,30,None,E,-76.71539006338935,A,A,-12.879888458008617,31.917564271032813,A,0
65+,61,Physical,E,162.30475630127498,B,E,3.78312882942497,7.382145118482356,A,0
36-50,29,None,E,-103.06769123596713,A,C,91.00154778024041,149.94823892270728,E,1
18-25,38,No,B,-29.84691141481919,B,D,112.65402913106335,70.09739835771246,A,1
18-25,29,Both,A,-31.646494409299862,A,B,-90.42777910420511,42.033611243379774,C,0
26-35,76,No,B,-56.076764877838215,D,E,-51.664631864467836,77.38606223872141,D,1
18-25,18,No,A,9.131123304679532,B,B,38.87805479067079,-166.00911812828573,D,1
36-50,67,Mental,A,-113.28649445771582,D,E,-64.26788384903116,157.15051273759946,B,1
36-50,21,No,E,88.66993463622892,D,D,-119.49543245590726,-4.655973895705981,A,0
18-25,65,Physical,C,93.46435243648394,B,E,-124.52411096031528,-20.38886806274349,D,0
26-35,30,No,E,130.11190966044285,E,C,117.87437722643696,77.69722150136103,A,0
26-35,71,Physical,B,101.07148348522661,A,C,-51.21174279710334,-205.4721903618304,B,0
26-35,55,None,B,-66.32863957859473,B,B,-29.145921865493296,-47.66806159878324,D,1
65+,37,No,D,-226.81857092675406,E,B,269.98485036140954,234.3419548982825,C,0
65+,21,Yes,E,-140.78737780741412,D,B,-83.87833370791006,17.52088858497731,E,0
36-50,60,Yes,D,-81.68613602949657,D,A,44.17806633551885,-83.12413187713607,C,1
36-50,57,No,D,48.094028604660515,D,D,-98.65391441576679,-178.61499966387848,A,0
26-35,77,None,D,67.81356357989458,C,B,72.31093202860919,-117.7717693889602,E,1
36-50,72,Yes,A,-44.99853597669497,C,B,-7.385793455613619,-133.23331732275759,D,0
51-65,70,No,E,63.23692525340583,B,C,80.68693029359888,-86.26391973389048,C,1
18-25,61,Physical,C,109.34212963893486,E,C,-126.30699503494355,-232.4779752924379,B,1
65+,31,Mental,A,-86.80177501235583,B,B,118.137701698359,166.08549782639125,E,0
26-35,73,None,B,-30.23936587926681,D,B,1.2844882766508545,131.38029082241985,D,1
26-35,60,Physical,C,84.50840253126297,A,E,37.373862331710825,50.658412112322736,B,0
51-65,46,Yes,B,-83.82857089071648,D,B,98.29275387689455,85.31375577613403,C,0
36-50,23,Physical,D,125.85132976252123,A,A,-24.66637888102248,-54.17848845207567,C,1
26-35,46,No,C,78.40804472424678,A,A,-85.77795811398495,32.83107699686198,B,0
36-50,51,None,A,74.97434856620778,E,B,17.562613662582375,-52.65328794681188,B,0
18-25,65,Both,E,129.515175870225,D,A,234.93348661923585,-139.23211040240352,E,1
36-50,78,Mental,A,-35.384997096976235,C,B,239.30193658323935,-154.0434258853221,D,1
65+,49,No,A,-42.63279967295748,C,C,45.0329133981745,-86.1924911759637,A,1
26-35,79,Physical,A,-200.00023096420102,B,A,35.50614970370401,129.96158236927602,E,0
65+,29,Physical,A,165.22871413881336,C,C,-157.88955577943887,-145.971985453081,E,1
26-35,63,None,A,-89.26371977792287,B,C,-73.35134622216012,40.73699950167553,B,0
51-65,69,Mental,C,-69.26099390772566,C,B,55.445519238913676,166.41340633776133,B,1
26-35,61,Physical,A,-20.41371224509001,A,B,144.18575285033745,110.5620243195926,B,1
36-50,24,Physical,A,-112.00716848115937,B,D,-200.53232027254572,43.84358388177785,C,1
36-50,78,No,D,-255.3087094924743,E,D,46.81141947440664,293.5658884331701,D,0
36-50,35,None,C,-19.283101221975638,A,B,-79.58643156420598,0.36760185616115004,D,1
36-50,49,Yes,A,-68.2163784613256,B,E,63.18717345717848,-185.6726230485916,B,0
26-35,65,Both,A,61.88980414548564,E,B,43.44544752202458,-122.29405885831459,C,0
51-65,72,No,E,-65.0615093592522,C,A,25.0571754014079,-14.070295048913772,B,1
18-25,60,None,D,79.64630395593029,A,E,96.68718697069653,-53.73231211702829,B,0
51-65,50,No,C,-56.241972252064,E,E,90.98287764468567,-28.096196840982273,E,0
18-25,39,Physical,B,115.2553333208809,C,C,-225.5714348803982,127.20807211918822,B,0
51-65,28,Physical,C,-15.244764140806122,D,D,-24.96753033382585,63.60886137806217,C,0
65+,30,Yes,C,29.815433973661342,C,B,28.121433218057923,283.27685864444453,A,0
51-65,22,No,B,49.781996217114234,A,B,69.06807998406535,-135.98430575301194,C,1
26-35,22,Physical,E,100.10571012106469,D,B,73.57739553094112,17.50224336788252,A,1
36-50,77,Both,A,31.255217550228583,B,A,-55.71166863508849,-12.758182401437058,D,0
36-50,26,No,E,83.98441899370708,A,A,-24.138601847475783,199.4070160441312,B,0
26-35,20,Physical,C,-8.16003116922872,B,B,78.19090724143983,81.03133099124834,B,0
18-25,21,Yes,C,-154.84067683724007,E,B,223.05163069581354,-128.5030810664869,E,0
36-50,53,Yes,E,95.12036230216428,A,A,-29.010779375654494,-5.70747091476411,B,1
18-25,54,Physical,E,18.416202621904347,D,C,44.658176699227816,-91.1900603048134,A,1
65+,43,Mental,E,100.23776628093364,E,D,182.7092787758374,-30.43969328650864,D,1
65+,47,No,B,-24.428125273850725,E,D,76.08985505694615,-63.509891947102105,E,1
51-65,28,None,C,57.91986660995645,D,A,9.452644280478175,55.013376083580546,D,1
51-65,23,No,C,-0.5448812203524971,E,E,109.50728952928945,-168.66925321452064,A,0
26-35,75,No,C,63.689149639211415,C,E,52.951803536235786,166.68586854630138,A,0
26-35,44,None,A,-137.6869791596456,C,A,125.60425588674144,52.25561583265094,C,0
51-65,28,Mental,C,-178.8801078002061,D,B,-126.63694453559584,-10.157899502945396,A,0
65+,79,Physical,B,-4.5915799068229814,C,A,-7.3233320038815926,39.331906277370365,D,1
65+,71,Mental,E,167.51712773271265,D,A,65.95060008755063,-86.4985373238355,A,1
26-35,37,No,B,-31.635999221358567,C,B,88.97652847637337,-29.46111898931288,E,0
18-25,32,Both,C,19.751105244493736,D,B,253.42145541644717,97.31353643878086,A,0
65+,60,Yes,D,92.32682967626108,A,C,101.85798856380795,-0.09901793526259682,A,0
51-65,23,None,B,-146.34806642857836,E,D,28.430012057231036,46.81323889700778,E,1
36-50,60,Both,C,-52.08237558111283,E,B,93.26626967790087,78.36761403104208,C,0
36-50,40,Yes,C,-16.47308305850762,D,E,-154.2172319933651,-241.7306490808591,A,0
36-50,52,No,D,-38.38105803945869,B,E,-14.094800856480147,197.93338147675536,C,1
26-35,23,Both,D,0.8363946362854835,A,C,-1.475201685620466,-60.756931674534584,A,0
26-35,56,No,D,85.75850958188458,B,E,-25.099190671030357,-121.18544928185493,B,1
18-25,57,None,A,67.82661290897701,C,E,9.791512667268892,-23.11728583076706,B,1
18-25,58,Yes,A,-7.40344019919138,D,D,81.7456479467141,24.089081084440554,B,0
65+,54,Mental,A,-53.37694104354897,C,D,-118.72682805538896,-98.64190266289464,B,1
65+,36,Mental,E,71.04823074871977,C,B,-115.16809732213504,47.462733076998546,C,1
26-35,53,Mental,C,-180.33773875117302,A,D,8.027491345933438,-22.477371223252103,A,1
65+,59,None,B,101.02853163622656,E,C,-181.33894581143775,-1.5537604433473209,C,1
18-25,23,None,A,-27.495416601363793,E,C,82.98375492509884,-52.67689499387384,C,0
18-25,75,Physical,E,-14.6034582501499,C,B,-69.03481224309567,-30.004780942777607,D,1
51-65,30,None,A,-59.136813791246254,D,B,-168.9767768361873,71.70341693645095,E,1
36-50,25,No,A,-60.001920996479505,C,B,25.96144600411842,28.51541413548704,E,0
51-65,65,Physical,A,-87.58210080331497,E,D,25.40215204735045,-78.65483881545808,E,1
18-25,51,No,B,178.43225486929035,E,E,35.725250085524245,-50.01959202226072,E,1
18-25,62,Mental,E,25.9410376208981,D,D,58.69268391109986,153.13977680891549,E,1
18-25,77,Physical,A,-65.82747099863863,A,A,97.8412564190559,100.01694267180248,C,0
26-35,43,Both,C,30.79797683544066,E,D,169.99736566991217,-39.55122951820176,E,1
18-25,70,No,C,59.02495131754634,A,B,-80.82737035663791,-101.98847645010174,A,0
65+,52,None,A,6.621999964274991,E,B,48.996217605873916,-29.56192256916558,B,0
18-25,52,Physical,B,72.50086032295465,A,A,52.120184144382534,-44.45274334342164,D,1
36-50,60,None,B,-87.21018662967043,E,E,-90.17650711902884,78.47206220523655,A,0
65+,25,Both,D,-31.98866981190384,D,B,-71.5084784538001,-109.34014957646696,A,0
65+,38,No,D,-146.20609693530324,E,C,-38.47063018815406,183.6048703319621,D,0
51-65,19,Physical,B,51.827679918513816,B,D,8.94224620790312,-56.100569489578625,E,1
51-65,47,Both,D,-126.08875041032499,E,E,-45.300751634676296,-15.82787398161992,E,0
18-25,44,Physical,C,41.48727098856156,E,D,176.353608470455,-54.00459723697838,D,0
65+,66,Yes,C,-150.06903988676677,D,A,-237.00327510423165,13.644011299081752,A,0
36-50,76,None,D,79.54030201707455,D,B,-193.62965324873082,-58.85730176208087,A,0
26-35,53,Yes,C,-16.819918783028136,C,E,8.747514351315356,68.86497141025765,B,0
18-25,34,No,A,105.51606991942297,E,C,-33.386532476560205,24.266524351286595,B,1
18-25,37,None,E,97.99642293557903,D,D,-66.43607813681075,49.51880990945844,D,1
26-35,21,Mental,E,252.81164106259092,B,A,-90.75819412381658,-5.281096231877077,A,0
36-50,50,Both,E,196.0123461423957,C,D,123.71908615354343,41.78215988017527,D,0
18-25,43,No,B,-139.7011720346574,D,C,167.95751135012037,-152.5409729516272,B,1
65+,31,Physical,C,79.14955795724786,C,E,12.770398555544718,42.05119657258755,D,1
36-50,31,Yes,D,53.92542091975303,C,C,128.8131139560232,-83.12432856291557,A,0
36-50,58,Mental,D,-223.10285399133377,D,B,-288.1520154237391,-100.03297266160966,B,0
36-50,46,Mental,A,59.6019541440083,A,C,-38.14324619451283,-0.7823812054342438,A,0
26-35,74,Mental,E,21.291184188573585,A,E,44.35496026456758,19.206970094057862,D,1
26-35,69,Mental,A,53.36212148172115,D,B,138.19729857288533,24.638123874814532,C,0
36-50,40,No,A,59.02736327033155,B,D,31.506537766077702,-28.965793118050932,E,1
65+,61,None,E,0.9511118109578248,E,B,-152.66730548766103,26.237057967601913,D,0
65+,57,None,C,-111.05351070854603,B,E,-118.76294245226764,57.29634688479388,E,0
51-65,18,No,D,-8.610902620001452,A,A,57.75245479575466,-206.08862853947306,C,1
51-65,41,Yes,D,39.100974994014585,A,A,42.78863305516856,56.92721467815613,B,1
26-35,66,No,B,-17.059701716491983,A,B,79.50918128240427,-181.67656964661393,E,0
51-65,64,Both,D,-47.637960640321914,C,C,-89.34541220829752,48.50183805865736,C,0
65+,57,No,B,87.81116417939948,D,E,39.42303367112819,102.07389898340975,C,0
36-50,54,No,A,93.07682714448323,B,D,-103.78828186617903,-65.70525065476936,A,1
51-65,62,None,E,40.87289208363455,B,A,-197.6762179657389,-107.37756352056765,D,0
65+,30,Both,A,81.15590688368957,A,B,-98.37929976525744,242.59291991533127,B,0
36-50,48,Mental,E,29.010618667562703,B,B,72.91382896204144,107.48256623283672,A,1
36-50,45,None,D,-27.738432801194325,A,E,-88.93212676884177,-76.23026439103243,C,1
51-65,42,Both,D,-9.733519884818495,C,C,-91.58023494371258,-41.935942966438425,D,0
51-65,20,Mental,A,105.77961583065697,E,A,15.14087764703485,-36.33925058495066,D,1
36-50,22,Both,E,-52.36211861956755,B,D,50.73917139593692,-54.59749384929633,B,0
36-50,20,Yes,D,-94.75497908149755,E,A,-121.6381728213977,122.75237918789372,E,1
36-50,51,Yes,B,215.37498446961666,D,B,-10.941025570047271,-173.7409454307033,E,1
65+,65,No,B,-56.96696253619689,A,C,61.62157350453792,74.58921196818315,E,1
18-25,56,Yes,B,-89.65094601327269,E,E,159.25621192899771,-191.1442948649407,B,1
65+,37,Both,E,28.995502212733903,D,D,-40.03926453171982,67.89711149517045,C,0
51-65,27,No,E,32.77783308831388,C,D,-16.350283916203097,-80.00096769390932,B,0
26-35,35,No,C,8.472459503830185,E,C,-52.41795712668821,-210.13031206819565,C,0
18-25,46,Physical,C,124.71375819426791,A,C,-91.92156339847924,-187.6193519872056,A,1
51-65,39,Mental,A,129.9922675628608,B,B,-74.52294514441897,111.84390628026817,D,1
36-50,77,Both,D,116.51330437469294,A,E,-47.75558960565481,-165.9847493915619,B,1
26-35,31,Physical,B,7.259520186454931,E,D,-14.715662399543705,98.42408812141502,C,1
26-35,56,Mental,E,12.65441430918849,A,B,135.07171993020356,-36.12479140655173,C,0
36-50,58,No,D,-10.407188937143836,E,A,-105.52861011666796,41.39145543094844,D,1
18-25,57,None,A,103.3841149888224,D,B,60.283774697468196,-167.24230756050775,E,1
36-50,39,No,A,43.61161163658614,B,A,43.685207311677885,4.9804048577691,E,0
18-25,29,Mental,D,71.82353029757645,B,C,87.81294410317243,86.37580464118784,B,0
36-50,37,Yes,E,-42.13055108469654,C,E,98.96197300119603,178.03367450304506,D,0
26-35,24,Both,C,47.92400265475691,E,B,-27.262479396442842,-126.62762719288878,D,0
18-25,68,Physical,A,59.62140387093668,A,E,134.62842660203302,59.09754339864527,C,0
18-25,55,Physical,A,-76.45032137634247,A,B,-26.28388082670669,-74.49821518405663,E,0
36-50,24,Physical,D,54.36794770381126,A,E,1.4008665277347445,-143.56188051991603,D,0
36-50,53,Physical,D,-153.05067472436144,C,D,-15.50940048825186,-102.77629808359362,E,0
36-50,37,Yes,E,-35.06317565616479,C,D,67.75701549165908,-204.21593585899052,A,1
18-25,78,Both,C,-8.186271371476076,E,B,-77.02106967189914,64.4116988865046,E,0
18-25,48,Mental,C,37.787093985405626,B,D,143.4907550488553,8.066844501146006,B,0
65+,65,Mental,D,110.02467348460998,E,D,16.908639026410142,24.72743178850278,E,1
65+,75,Both,B,29.406637084273413,D,B,122.85081332386223,-53.77076945274039,A,1
18-25,50,Mental,C,-110.14121048111963,E,D,75.24534318811385,138.87711288873737,C,1
36-50,25,None,C,56.0179554403754,E,C,4.920859640364217,-19.283025571430247,D,0
51-65,39,Both,A,-104.23286839226253,E,A,27.940768550844147,49.26764715532884,B,0
51-65,52,Both,E,93.54793909512951,E,D,-152.37409938853216,-77.54304287324359,D,1
36-50,56,Both,D,78.48148386901687,C,A,-119.21263960065707,-136.19702409970463,C,1
26-35,23,Both,A,168.71456985228463,B,A,-70.32924025711569,-149.19177335501575,C,1
18-25,64,Mental,E,121.81055948901192,C,B,-101.00118886646541,-117.6800329572566,E,0
36-50,37,No,B,-130.77499952694635,E,E,-155.13044449397208,-103.40584839032798,A,0
18-25,53,None,A,-22.570264272998404,D,C,-4.206937369455986,-201.2220135352185,D,1
26-35,47,None,D,37.167808474345485,A,E,12.242124589499682,-0.3068913354855572,C,0
65+,63,None,A,-4.404903181472396,A,B,-79.70033807864402,-2.2047191412247513,E,1
26-35,58,None,E,-3.0132828282432476,D,B,105.61668648471402,84.41847264952386,A,0
36-50,73,Both,B,-46.31696014800038,A,D,-10.561231277229448,-63.463479609838316,A,1
36-50,55,Both,B,17.901698376303052,E,D,95.0854871824782,26.39865420409414,A,1
18-25,54,Yes,C,75.85790009880866,B,B,134.36068167094825,-162.83969897856184,B,0
18-25,38,Mental,A,21.49432389826486,E,B,98.61091448306261,-82.03807021373386,E,1
26-35,30,Mental,E,-22.101946512408695,A,D,-85.89735727411527,160.39537025999616,E,1
51-65,32,Yes,A,-58.10983185436557,D,C,144.93733245999164,-129.94755433969493,C,1
36-50,37,None,C,74.0632311440672,B,C,-196.76597320239404,148.94241562116957,B,0
26-35,56,Both,D,92.81048054530888,C,E,23.637758046833895,-104.30958798783385,C,0
36-50,39,Physical,A,144.53104574691702,A,C,88.70938115348615,140.81715387142876,B,0
26-35,43,Mental,D,-76.13990664308066,A,B,-119.02030071014207,79.02160034690075,A,1
18-25,20,Physical,B,219.31360672669817,A,A,24.459304253222253,60.78367886242868,A,0
18-25,27,None,E,171.12773317423012,D,A,-85.80418692878438,-43.9263252937028,D,1
65+,66,No,E,71.84311149348214,C,D,14.804041120071812,134.39261979365858,C,0
18-25,24,No,B,-156.55312117996564,C,A,-92.3587066053575,218.1153719037725,B,0
51-65,51,Both,A,34.59273339941708,D,A,-85.67174728705359,0.45573650677828426,D,1
65+,62,None,A,51.50466803747772,D,C,-93.33238079322999,40.70005178562792,C,1
65+,60,Yes,D,59.378737873022104,B,A,-105.56623007313897,-86.50363038187226,C,1
26-35,60,Mental,E,21.288825085595526,B,D,6.486784370539738,-14.322075408609262,B,0
51-65,39,No,A,13.806111768071478,E,C,117.9760303354128,-31.55297669436604,A,1
51-65,70,None,E,105.00284359858807,C,A,-19.004252353410717,-1.4946366588636029,C,1
36-50,78,No,E,-3.5501091927696655,D,E,-54.98438162619528,37.03259653774267,B,0
65+,20,Mental,E,35.25048682467406,E,D,89.07639861993741,59.606512925475116,E,1
36-50,37,No,A,197.2397650909138,C,C,-79.07378504237393,145.0951938893315,A,0
18-25,18,Physical,E,119.8508502148604,B,E,-139.96211750898013,154.30321616243373,C,1
51-65,51,Yes,B,33.52937819607143,A,D,-25.53104791063696,-54.33402929190415,A,0
51-65,72,No,B,-97.58545914293289,B,C,-64.07831090286193,64.63449486303422,B,0
26-35,69,Both,B,78.00942794883224,E,E,-165.4323640345615,11.103748764745228,B,1
18-25,33,Yes,C,108.02973067776107,E,E,60.81801395792016,-21.68302521672133,D,0
65+,79,Mental,A,33.472507882404216,A,B,18.70574994313442,0.6988308316812814,E,0
36-50,36,None,C,65.57838249982967,C,A,-4.94239962432639,-34.31604157583908,B,1
36-50,76,Physical,B,25.520437437900114,D,E,-3.344113046928311,0.41821263132619246,B,0
65+,34,Mental,E,43.66234132791892,A,D,-213.6975021392689,-207.21124376673026,B,0
18-25,61,None,C,-25.763575566558938,D,C,93.6169215913482,88.56649549050198,E,0
26-35,62,Yes,A,-3.236112978597351,E,B,-0.03502352478288352,-60.72955314831348,D,0
51-65,53,Yes,A,-29.05146861989685,A,A,67.35931240806757,-22.70929439387564,E,1
26-35,67,None,A,-97.37987705142531,E,D,-8.841611341103796,61.823569291805924,C,0
18-25,45,None,D,195.60894945823838,E,D,-46.88791803975761,164.74476220614105,D,0
65+,31,Both,D,-21.62605846897193,A,C,50.518241295648195,16.48272103846418,D,1
51-65,71,No,E,-28.776484891526255,C,A,-20.656935573498302,-21.711600279856217,C,1
65+,19,No,D,53.17871262867684,A,C,241.63112555280838,56.31819061913112,D,1
65+,77,None,E,-24.406626589480933,D,A,53.13466254308204,67.23860864682885,E,0
18-25,73,Physical,C,-72.16147945316482,C,A,-217.63327572471596,61.58587500178567,C,1
18-25,27,Mental,D,81.4901563738599,B,B,23.273317748294282,-188.92572095421153,E,0
51-65,57,Physical,A,-104.33002331243829,B,C,-71.64572153122046,-139.60628932862213,E,1
36-50,72,No,C,123.16707351587756,E,E,76.39361439618169,-84.78913196055856,E,1
26-35,50,No,D,58.96078811761356,C,A,-86.42956505591842,30.964396638298584,D,1
65+,34,None,A,100.66028402017291,C,B,65.21467317702346,49.53589863522163,E,1
18-25,70,Mental,B,-62.887276095944344,A,D,56.94631771395936,25.28970525500202,A,1
51-65,30,Physical,E,13.23742763079975,A,E,91.78694610813018,-107.72571020415744,D,1
18-25,60,Both,D,-158.31026728160893,D,C,-57.41565288412196,109.69683035792043,B,0
51-65,40,None,B,-8.460262861216375,A,E,99.08980591040132,131.14149286841703,B,0
51-65,61,Physical,D,-74.17899293846442,D,E,-48.10322704538819,-32.01556671569404,B,0
26-35,79,None,B,-101.74465150599987,D,E,90.20059831270576,-109.40083476616131,C,1
26-35,66,Mental,B,12.956697198750494,B,A,-36.19753010752162,-112.94581793851415,A,1
65+,58,No,B,-117.38740963096987,A,D,178.93722705615477,-105.09193531900965,C,1
51-65,52,No,A,-7.505724103891982,C,B,-26.688011940654764,-95.62180101009315,B,0
36-50,67,Physical,C,-125.73353985128153,B,C,-169.4706576160357,-39.297935723800705,D,0
51-65,24,Mental,D,76.7057391246106,E,B,-7.936754674968027,-149.400125057338,C,0
65+,47,No,A,159.04173606133497,C,C,-55.97105700503291,46.22441582459366,E,0
18-25,61,Physical,A,119.74048550033804,B,B,-112.03567216341033,-86.30195943599006,C,1
26-35,52,No,D,-29.602211596837375,D,B,110.03718668168187,53.19135490660115,E,0
26-35,69,Physical,B,-20.84115202507644,A,B,-168.64386444135343,60.027306573561965,B,1
36-50,43,None,C,-74.4357839413571,C,C,101.72124202196422,19.505295748840204,B,1
36-50,57,Physical,E,-17.231619464277998,A,A,-195.77234343504085,-13.197348636472716,C,1
65+,67,Mental,D,15.300342806894914,D,E,86.18732336400132,-28.245642110579013,D,1
26-35,70,Yes,D,139.04256343496067,E,E,175.8610880109844,-145.99217062454932,C,0
18-25,24,No,A,140.96033323797374,A,B,13.50737674993962,-41.50747105258198,A,0
18-25,18,Physical,E,-140.06275852547353,E,A,2.045066915168283,-12.757711293518323,D,1
36-50,54,Mental,C,-70.3897231035293,A,E,151.42315290083332,59.624820382372455,B,0
65+,58,Yes,E,-3.67861366842257,C,A,-83.61431460652354,-158.52068561091525,E,0
36-50,67,No,A,49.689315032272994,B,E,-55.61545485138966,-206.66216341635356,B,1
26-35,61,No,E,-101.24734351553333,A,D,147.41090453281322,101.63170821071385,B,1
51-65,73,Physical,D,-84.72391123135112,E,C,9.679452423431282,104.31812798284967,C,0
18-25,39,None,E,-79.54207922037119,E,A,163.93248405632633,-136.5792774577904,C,1
65+,18,Mental,D,-149.73883511902068,B,E,27.01787819602195,-13.413163270678229,D,1
18-25,24,None,E,36.299097008077524,D,C,210.45746360104363,-38.759499817476865,B,1
36-50,18,None,E,-109.51667866937022,C,B,121.07885474468961,-74.68951805273379,C,0
36-50,37,Both,C,108.70665390346971,C,D,-295.86590810132975,55.42649378793665,C,0
65+,46,Yes,A,130.33150972312495,B,A,45.92778372451088,-49.6023782414623,C,0
36-50,18,None,D,-21.469996849209195,A,B,83.14232151714168,-0.875602034455483,C,0
18-25,50,Yes,C,38.73188458816477,E,E,-78.4114065396363,-223.5541835828913,E,1
36-50,43,No,E,41.91606393924774,A,B,56.07605521817126,-68.52687805426399,A,0
26-35,58,Both,B,106.96023229904812,A,C,-23.88753228807501,56.19441297608559,A,1
65+,69,Both,B,-122.2081755665813,D,C,-177.31707751706506,-53.484231872745745,B,0
51-65,56,Both,D,-5.873338096595059,A,C,-46.12118734957383,-104.45739308012453,D,1
