gender,nation,sexual_orientation,feature_0,feature_1,feature_2,feature_3,feature_4,target
F,Germany,Homosexual,B,-58.217566676704934,-139.33761718944078,D,C,0
Non-binary,Germany,Bisexual,C,88.82187653294707,-18.254890437539085,A,C,1
M,India,Heterosexual,D,48.55914475829271,-58.95552499024428,E,E,1
Non-binary,China,Other,C,-78.95896517528436,-25.63395693603871,E,B,0
Male,Mexico,Homosexual,A,128.86060780962327,-15.330762746908592,C,C,0
M,Other,Homosexual,E,-181.91465516355302,10.855160768163442,B,A,0
F,China,Other,E,12.575996104852848,-140.98373717861418,B,D,0
F,Mexico,Homosexual,C,67.03623273916104,-45.08602257929268,B,B,1
Non-binary,China,Bisexual,E,-97.3222329748658,46.27469675584251,A,A,0
Other,UK,Other,B,44.17821684264132,-112.36803728643538,A,A,1
F,Mexico,Other,E,51.91854855618424,128.38302686431481,B,C,0
Non-binary,US,Bisexual,B,61.869059821829794,1.4129136044453463,B,A,0
F,Mexico,Heterosexual,C,150.34968847655477,22.269463071368666,A,E,1
Female,Other,Bisexual,E,-108.94469580026123,-63.1614263856435,E,B,1
Other,Other,Homosexual,E,109.29858096513347,136.9975356455636,C,B,1
F,Mexico,Other,C,-67.93268802902959,74.09259056271034,B,B,1
Non-binary,Germany,Heterosexual,E,65.1766557498532,28.59491497074011,A,E,0
M,Mexico,Homosexual,C,-42.401417283253984,109.54379951028213,A,D,1
M,UK,Bisexual,A,-45.19235078111287,35.747411847910406,C,B,0
Male,China,Homosexual,C,32.561038111851865,91.24155347577043,A,E,1
F,US,Homosexual,D,42.540122951771785,29.963631202147962,E,D,0
Non-binary,Germany,Heterosexual,E,69.01507764961326,106.6520321130263,C,A,0
Non-binary,India,Other,E,-34.012518394355816,19.6758532346219,A,C,0
Non-binary,UK,Homosexual,C,-61.694371959207054,-57.96691246934715,C,D,0
Female,Brazil,Heterosexual,E,-25.373910702778403,-119.14088127471112,D,D,1
F,Brazil,Other,E,121.43901642634336,-28.638188036602962,E,C,0
Other,Mexico,Homosexual,E,0.24701732031250137,-155.17773267423206,C,E,1
F,Mexico,Heterosexual,B,9.874283745966032,2.310805080649454,A,E,1
Female,UK,Heterosexual,D,-51.22041231575105,-173.15601895867073,E,D,1
Other,Brazil,Homosexual,E,-19.625279235580667,96.43050576653081,A,A,1
M,Mexico,Homosexual,D,89.70278469851378,-55.87323691116131,D,E,0
Non-binary,India,Other,B,130.88455410667822,-70.37778564119297,D,E,1
Male,Germany,Heterosexual,E,-52.32864060831178,-105.78250860632544,E,C,1
Female,India,Other,E,44.092125956560004,-159.13314609192219,D,D,1
F,Brazil,Heterosexual,A,71.3718318506605,9.630644625549948,B,A,0
Male,UK,Bisexual,E,175.75474071186676,-14.614482173019807,A,B,0
F,India,Bisexual,B,-149.575405135644,150.23343710834197,E,A,1
Female,UK,Bisexual,E,55.17384770205324,96.52864476431485,B,C,0
F,Germany,Bisexual,A,43.22346264459615,-39.63064970259536,B,E,1
F,Other,Bisexual,C,50.21791863711478,-87.6492800502176,C,B,1
Non-binary,China,Heterosexual,D,-84.67269755377792,129.80696295700974,B,A,1
Female,US,Heterosexual,E,-55.314439509511516,98.6345991454521,E,B,0
Non-binary,India,Other,B,107.24115911848227,4.3325547572112075,E,D,1
Non-binary,Other,Other,E,-13.69359176009989,-98.63020317233617,B,C,0
Female,Brazil,Heterosexual,D,-51.73459196998894,-85.99258663669059,E,A,0
Male,Other,Other,C,-27.175383260393595,-147.63355635958112,E,E,0
M,Brazil,Bisexual,C,-135.25593119214875,-30.52257045928568,E,D,0
M,Other,Other,E,95.80686199072787,-33.47523845247832,E,C,1
Non-binary,UK,Other,B,-68.29833181660584,16.943967091234402,C,A,1
Male,China,Homosexual,A,-22.42055188791395,161.68553757176517,A,D,1
F,Other,Other,E,1.6389927540388725,68.14661290824489,E,C,1
Other,India,Other,B,38.26654571878181,-90.07551850884843,A,B,1
Female,UK,Homosexual,E,-54.0406932346146,11.228181452469054,C,C,0
Female,Brazil,Homosexual,D,-54.00154808957429,-22.128870702944596,E,C,1
Other,US,Other,D,99.31683140766519,66.97745407905713,E,A,1
M,Germany,Other,B,87.89507873017793,-89.90662335537041,C,C,1
F,Germany,Heterosexual,C,-148.33755121965788,25.311366280475244,C,B,0
Non-binary,India,Heterosexual,B,-105.64400646236905,153.40127397677236,C,E,0
Other,Germany,Homosexual,C,194.92290559043866,34.79464787448863,E,B,0
F,India,Bisexual,D,-85.08466668445016,32.24442762531739,D,E,1
M,Other,Homosexual,E,31.39737892954495,87.247489457041,B,A,1
F,US,Heterosexual,C,14.758118800309541,-41.86382953135671,D,B,1
Female,India,Heterosexual,A,39.19337181336248,-65.68641107891128,C,D,0
F,China,Homosexual,E,21.44816573198695,34.52815569474388,C,E,1
Female,US,Homosexual,C,169.17086553719048,32.211952713087925,A,E,1
Female,UK,Heterosexual,E,47.96859949418498,139.71257594480778,C,D,0
Non-binary,UK,Homosexual,C,185.59662839667934,180.77515985288986,C,B,1
Male,Other,Homosexual,C,65.56634182490406,65.86705687625644,B,D,0
M,Other,Heterosexual,C,-30.262108731523398,-9.69938752111628,B,C,0
Female,Other,Homosexual,A,-34.82563607476496,-99.24599246833057,E,C,0
Male,China,Bisexual,D,-59.226426163148304,-91.08609749080688,A,A,0
Female,US,Heterosexual,D,129.4004646825221,-82.07373334666076,D,D,1
Non-binary,India,Bisexual,C,-73.07121278734054,-71.94344464917555,B,C,0
M,India,Bisexual,E,-8.38043894381221,-101.36229014721137,D,A,1
Other,Brazil,Heterosexual,D,153.21003385883606,2.258984606642163,D,C,1
Non-binary,China,Heterosexual,A,61.95642188461306,-125.8361576437974,B,E,1
Female,Mexico,Heterosexual,C,-53.71499912595469,118.80446936731562,C,C,0
Other,US,Homosexual,D,-33.94976308398287,-50.12918175187168,E,B,1
F,India,Homosexual,A,-106.09515175410513,-39.76403579254677,A,B,0
F,UK,Bisexual,C,29.43149487289129,-68.00393236289004,C,D,1
Other,Brazil,Bisexual,A,97.31266126518253,152.12709608035198,C,A,0
Non-binary,Germany,Bisexual,C,0.01532375036653169,-49.397822983937075,E,B,0
Male,Other,Bisexual,D,-271.1183383004895,-107.6494077126841,D,E,0
Male,Mexico,Bisexual,C,32.89144954556401,-113.39757574947575,B,C,0
Male,US,Homosexual,D,-14.462788188725872,-58.239948852546696,B,C,1
Male,Germany,Homosexual,A,109.66564859588543,-102.70805289929099,A,E,0
Non-binary,UK,Homosexual,A,-80.71349490302502,-30.186542458298394,D,D,1
Female,UK,Heterosexual,B,19.1810129540262,64.40648791831605,D,A,1
Other,Mexico,Other,B,-26.494435782882913,13.676497244722949,C,D,1
Female,Germany,Other,C,60.02716388304249,77.14014777778672,B,D,0
Other,India,Homosexual,B,-78.3300617531635,-112.56546464024714,B,C,1
Non-binary,China,Other,A,116.4336191018837,-54.08662892534576,D,E,1
Male,Mexico,Bisexual,B,75.00841352948574,163.19901691383492,A,B,1
M,China,Heterosexual,E,-47.398319592194134,145.51898256951498,B,A,1
Other,Germany,Other,C,-82.90536755032377,34.1990252193424,C,A,0
Other,UK,Bisexual,E,-48.15445890251169,-33.972074427103045,D,E,0
Female,China,Bisexual,E,-138.82436029496137,78.31111549023444,D,B,0
Female,Other,Homosexual,A,35.2015049841994,-102.76813335841952,C,B,1
Other,China,Heterosexual,C,-174.38022074568084,-41.63234160041644,E,C,0
Non-binary,US,Heterosexual,C,-26.80755884731896,-81.00168127322071,C,D,0
Male,China,Other,B,-33.73633038226658,123.92078593201614,E,B,1
Other,Other,Bisexual,B,-91.99581372443475,-108.04173080544095,B,D,1
Other,UK,Homosexual,E,15.131356979464398,-126.79645345026142,D,E,1
Other,China,Bisexual,B,9.64680033380152,-40.99768329757389,E,E,0
Male,India,Other,B,41.70457959233319,80.47157302532109,B,A,0
Female,Brazil,Homosexual,E,-89.26207603142818,60.11639191270177,D,E,1
F,US,Other,C,64.14859557314901,69.41016304833163,C,B,0
M,US,Heterosexual,A,48.37424077962302,47.111651264515395,A,B,0
Non-binary,Germany,Heterosexual,C,17.458726684650188,143.9543507844787,A,E,1
M,Other,Heterosexual,A,88.33445309479238,29.512403293015893,E,B,1
Other,Other,Bisexual,E,195.46496064842614,-14.494263556805375,A,C,1
M,US,Bisexual,B,-62.16602759162122,-139.14159719795876,B,B,0
F,China,Bisexual,A,-89.11030575667428,117.22031234987682,B,D,1
Non-binary,US,Bisexual,D,50.20622583502104,-27.378422081210662,B,E,1
Other,India,Bisexual,B,-167.45636166899794,26.14600416823263,D,A,1
Other,Brazil,Bisexual,B,35.67212449400876,-23.675839289103024,C,A,0
Female,Brazil,Homosexual,D,58.251499480934896,31.43109908515867,D,A,1
Non-binary,Other,Bisexual,A,103.1424407709851,-101.68400370620516,A,D,0
Male,US,Heterosexual,B,-32.00685700296841,44.12963129143464,E,C,0
F,Brazil,Homosexual,C,135.01514796421785,85.37679961918475,C,B,1
M,Mexico,Other,D,-31.54594886507062,2.2889961499365983,D,B,0
Other,Brazil,Heterosexual,E,-9.17748839039159,42.234307157122366,B,A,0
M,Other,Homosexual,D,18.557112351777473,31.781907854227654,B,A,1
F,US,Bisexual,E,-3.654418426902886,-199.79026244562036,C,A,0
Non-binary,India,Heterosexual,A,113.77999153668723,144.31293338956993,A,C,1
Other,Mexico,Bisexual,D,10.079088671554505,-38.40790655312942,D,D,0
Female,UK,Bisexual,D,4.200122961901391,21.627440793323885,B,A,1
Female,India,Bisexual,C,53.538451637771786,166.4294572278755,D,C,0
M,China,Bisexual,C,-84.28321731809659,143.37705473954023,A,B,0
F,UK,Bisexual,B,-1.3883252402641961,9.17368949071116,E,E,1
F,Mexico,Other,E,-117.41211621980447,-3.9895740249075295,B,C,1
M,US,Heterosexual,B,55.79842930104631,67.33279699171749,A,D,1
Female,Mexico,Homosexual,D,44.14536916167236,33.30855953534997,E,C,1
Male,Other,Heterosexual,D,-158.0211929364918,158.00760998759807,E,A,0
Male,Mexico,Heterosexual,A,-119.28477632361185,-63.55361414528424,A,D,0
Other,Other,Other,E,120.05076387348832,32.8271004881522,A,B,0
Female,UK,Homosexual,C,-69.33744158333506,-140.07876850362248,B,E,0
Non-binary,India,Heterosexual,D,-28.17738454159247,215.67645042228241,D,D,1
Male,Mexico,Homosexual,C,-16.785465723294262,97.62103701434717,C,E,1
Male,Brazil,Bisexual,D,206.93962824213975,46.53855309031975,E,B,1
Non-binary,US,Other,A,30.749408095013475,53.23491883677109,B,E,0
M,UK,Homosexual,D,139.58384400509104,-214.52777510504012,E,B,1
Male,Mexico,Homosexual,E,32.694512712987915,40.63311339381794,A,C,0
F,India,Homosexual,A,-153.13451155386676,-147.0997341345298,B,A,0
F,China,Heterosexual,B,-6.841946656947851,183.17940438665042,A,B,1
M,China,Other,D,-15.985437963601514,61.59529118253947,E,E,1
M,China,Bisexual,C,-18.23716187059132,44.62954355649199,C,B,1
F,India,Homosexual,D,12.125454021161735,192.58995499402786,B,C,0
Other,Germany,Bisexual,E,45.068447860467295,-43.64251642450644,E,D,1
Male,India,Homosexual,B,-110.62164136016621,-216.58541277549864,B,A,0
Non-binary,Mexico,Heterosexual,E,-106.77869123631545,63.54793852099977,C,A,0
M,UK,Other,A,139.83754790488578,8.606865506026846,D,D,1
Other,China,Other,A,233.90512784660928,-41.6494946386183,D,D,1
M,China,Other,E,-219.18951016857005,15.481361980260782,B,D,0
Male,China,Bisexual,D,105.16388679885524,-99.16811369020091,E,E,0
Other,Mexico,Other,B,-160.52302560507414,33.51447810043295,E,B,0
Male,Brazil,Other,B,-11.918124026830151,67.02613627987087,A,C,0
F,UK,Homosexual,D,-62.69485801541615,-11.977837108172853,B,E,1
Female,Brazil,Homosexual,C,42.998213582172,8.840774567223342,C,A,0
Non-binary,China,Other,D,41.07217522443004,82.94499484914466,A,A,0
Other,Germany,Other,B,-88.73266215285825,-193.30905645562225,E,D,0
M,Mexico,Other,E,46.43014316205868,-77.1080505855171,D,E,1
Other,US,Bisexual,E,-95.42164213391383,-25.911228793769325,C,D,0
M,Mexico,Homosexual,C,111.72796841078629,-87.76199871429385,C,D,1
Non-binary,Germany,Bisexual,C,27.52503822532541,-74.5927358859638,E,B,1
Other,Other,Homosexual,D,-146.4958193674726,-28.742839081085908,E,E,1
Male,India,Other,D,-37.357898025008566,-55.07797342941858,C,A,1
Female,Germany,Homosexual,A,53.569619623972756,-81.23348345198877,B,B,0
Male,Other,Bisexual,D,-53.525635197483915,104.67071646374984,E,B,1
M,UK,Homosexual,D,-72.28165316944526,-130.03643928628227,B,D,0
Male,US,Bisexual,D,-7.389073028559897,79.51660356064666,A,E,0
F,US,Other,E,155.97711158391337,124.57291710070932,B,E,1
M,Brazil,Bisexual,A,-68.92458739490945,79.65731479461161,B,A,1
Other,India,Bisexual,D,-78.91011457950704,107.28901844237681,A,C,0
Male,Brazil,Heterosexual,E,32.769008613480516,-76.28570515814383,B,A,0
Female,Other,Bisexual,B,113.70068901208019,33.7105952993487,E,D,0
Non-binary,China,Homosexual,A,-11.875140395735068,38.954583694408605,A,E,0
M,UK,Homosexual,A,-26.81966234207234,93.59443262291407,B,D,0
F,Brazil,Other,B,-195.76269849108618,211.17519982727634,D,C,1
Other,India,Other,D,-109.5891574270778,50.90179410166997,C,B,1
F,UK,Bisexual,A,55.54784775856088,-27.94767242323702,D,C,0
Male,Other,Bisexual,C,-155.8627421928279,-148.47890786101536,D,B,1
Non-binary,US,Heterosexual,A,-107.75833620189641,-52.69638636108526,A,E,0
Other,UK,Homosexual,D,-14.920400381963287,45.04047852980232,D,E,0
M,US,Other,D,5.597561122661382,-69.55889759561185,A,B,0
Non-binary,Other,Other,C,69.05163154258709,102.00530704708561,C,E,1
F,Mexico,Homosexual,E,34.251526600082876,-14.780557370622235,D,B,1
Female,China,Heterosexual,C,-73.32419480679752,89.56111243674002,D,A,0
Non-binary,UK,Heterosexual,C,-85.02198184782482,-228.11651811502566,A,B,0
Non-binary,India,Other,E,27.187661524277022,170.324715271977,C,D,0
Male,Other,Heterosexual,D,-18.667524099913745,36.24332061004502,A,C,1
Other,China,Other,B,11.040369463077965,-81.15112758388305,B,B,0
Female,India,Homosexual,E,39.02715463667496,-2.4743739376526905,D,D,0
Other,Germany,Homosexual,E,-7.093828818329288,0.7363935690358479,B,E,1
Male,India,Bisexual,C,-38.23895939878174,-145.81412740400677,D,C,0
M,Other,Heterosexual,E,-89.5931136886151,71.51053956467007,C,D,1
Female,China,Other,C,18.14167955059499,-4.285632368369445,B,A,1
Non-binary,UK,Heterosexual,D,-181.75277829675747,-0.20887442777510618,C,A,1
Non-binary,Germany,Heterosexual,C,-104.39626472752748,-60.94322208140069,E,C,1
Male,Mexico,Other,A,-115.14175858882452,33.951345776569866,E,C,0
F,Mexico,Bisexual,D,-15.921319662129306,144.7481490506478,D,E,1
Male,China,Bisexual,C,-55.37570214669192,-28.14033183362928,E,C,1
Non-binary,Brazil,Other,E,89.67701714407688,-5.471497637495004,D,A,0
Non-binary,Other,Other,A,-80.93276235995133,83.77832208832177,D,C,0
Male,India,Homosexual,B,-161.91464684967485,-149.57067576014745,D,B,1
Non-binary,US,Other,A,68.15210863629385,17.280848303489684,A,A,0
Male,Germany,Heterosexual,E,-117.34721392363687,-30.40814221561791,D,A,0
Female,US,Bisexual,D,-57.14596947447193,-77.94464059613986,D,A,1
Other,Brazil,Bisexual,A,38.47968215826151,82.2802335296418,E,B,0
Male,China,Homosexual,D,95.53685261056201,69.21493228633791,C,A,1
F,Mexico,Other,C,-29.575436397887938,12.78062095866398,C,E,0
M,Other,Heterosexual,E,14.324638788488128,20.936210551507454,D,B,0
F,US,Other,B,100.20529333360481,126.06559623051967,B,D,1
Female,Mexico,Homosexual,C,17.78456829888674,43.41134565772196,D,E,0
M,US,Homosexual,A,33.11106303653021,137.1558185446684,D,B,1
M,UK,Other,D,30.97284052595387,53.56064487641565,E,B,1
Male,India,Homosexual,B,23.47779606655167,14.07564158175182,E,D,1
F,Other,Homosexual,E,-147.08793749658153,77.43320431975503,E,A,1
M,US,Bisexual,A,61.20664319535759,52.148943567092566,E,E,1
M,India,Bisexual,E,26.616893306733814,83.20230295505014,A,C,1
Male,UK,Homosexual,E,52.75701490232453,168.61838783618327,E,A,0
Female,China,Homosexual,E,-285.43172408904667,90.85603829232286,A,D,0
Female,India,Bisexual,D,32.630045255630016,-54.21356977168935,C,E,1
Other,UK,Heterosexual,D,59.80470525255138,99.68659020701656,C,B,0
Male,India,Homosexual,B,-11.70139104795481,94.68001707364414,D,E,1
Male,Other,Bisexual,E,-31.604889735112714,-86.32308827946946,C,A,0
F,US,Other,B,107.6204221695519,-3.6787036976139116,B,D,1
Other,US,Heterosexual,A,-24.961601102763304,121.55009528517708,A,C,1
Female,India,Homosexual,B,120.0488534237224,-53.932842866679124,B,A,1
Non-binary,Brazil,Heterosexual,E,-57.14276152819162,11.587030461199223,E,A,0
Male,Germany,Heterosexual,C,74.3602406142337,189.77899251135852,A,B,1
M,India,Bisexual,D,33.206159978092906,92.09567025742825,C,B,0
Male,US,Homosexual,A,-35.33105396014026,-48.96595759934739,A,C,0
Non-binary,China,Other,E,-144.0925620501223,-72.40913058818755,C,B,0
M,China,Heterosexual,D,-13.378757027601369,-112.60041245975547,B,B,1
Female,Brazil,Other,C,28.624015709889484,-165.76264238611677,B,E,1
Non-binary,China,Heterosexual,A,77.27456496021632,116.69336305061746,C,E,0
Female,Germany,Bisexual,B,-10.713469044945915,-34.09955801765433,A,B,0
Female,India,Homosexual,C,-134.6652580682469,-19.781707505200067,A,B,0
Other,India,Bisexual,B,83.13329086759438,-153.92800680714288,E,C,0
M,Mexico,Bisexual,E,-228.05801887882038,60.45977398479958,D,B,0
Female,US,Bisexual,E,44.46337182470563,66.39469309347875,C,A,0
Non-binary,Mexico,Bisexual,A,-58.2591351201024,247.6241489368677,B,E,0
Male,Brazil,Homosexual,E,134.57066278110176,77.16059557859033,E,C,1
Female,UK,Bisexual,C,95.81308287905578,167.57046696945338,A,A,0
Female,China,Homosexual,A,-176.5088838049546,-88.27028557862342,A,B,1
Male,UK,Bisexual,C,-81.40814245555134,80.79578636595389,B,D,1
F,Brazil,Bisexual,D,-14.145964456587759,65.61443463043852,E,A,0
M,India,Other,C,-137.65310546394488,11.018898976353285,C,C,0
Non-binary,India,Heterosexual,D,68.83366919608433,-166.5145158826858,E,A,0
F,Brazil,Heterosexual,B,123.61436096167486,76.8698786495837,A,D,0
Other,UK,Bisexual,C,-149.94755321663527,79.50482652632239,C,B,0
M,US,Heterosexual,E,-56.73901850317106,46.81013984966587,C,D,1
Other,China,Other,C,-55.18625047402546,-75.6508481635093,C,D,0
Female,US,Homosexual,A,-56.50019757170861,-50.24500196104281,B,E,0
Other,US,Other,D,97.39515064864077,1.4618922681655913,C,E,0
Male,China,Other,C,-24.551480538647592,-45.12396013593758,B,C,1
F,Mexico,Bisexual,D,77.52203388004371,42.62609652592099,B,A,0
Non-binary,China,Other,C,-13.848629191271344,-130.0489050125536,C,D,1
Other,Germany,Heterosexual,B,19.19660330870602,89.25883372001014,D,D,1
Female,UK,Heterosexual,C,-90.95175574243282,57.22272748605663,D,A,1
Female,Brazil,Bisexual,C,-59.49277282164196,105.04153950497364,E,A,0
Non-binary,Germany,Bisexual,E,144.72715451829487,82.48456743094316,E,A,1
Other,Other,Bisexual,A,-96.06045350407152,179.56271232514047,A,D,0
Other,Brazil,Other,E,133.76750485762042,-83.5458118893088,B,B,1
Male,UK,Heterosexual,E,47.4003040183288,71.85954072732021,D,B,1
F,China,Other,C,50.73641225647246,-12.80427670387999,C,C,0
Female,India,Heterosexual,C,13.10892290008319,-30.54056883024101,C,D,0
Female,Other,Heterosexual,B,112.56733716800686,-5.3819998409255465,C,C,0
M,Other,Bisexual,B,88.38809150339206,-82.31223745312414,A,A,1
Non-binary,Other,Homosexual,D,40.758156252308694,107.21373689372355,E,B,0
Female,Brazil,Bisexual,A,-47.03600432457319,-37.69435877913836,D,E,1
Non-binary,US,Other,C,-39.194828535039,130.76788892344908,C,C,1
Male,China,Homosexual,C,181.42792653813777,-112.17706622157704,A,C,1
F,Germany,Bisexual,E,-17.357112988149606,157.67944568908788,B,E,1
F,Germany,Heterosexual,B,84.32120178355119,42.993956904938955,B,D,0
Male,US,Heterosexual,E,14.639262588473475,34.639694684118744,D,E,0
Non-binary,Mexico,Bisexual,B,-0.6013261569535896,-116.96547782340254,C,A,1
M,Mexico,Homosexual,B,102.7078732459952,-3.677914501049658,B,E,1
M,Germany,Heterosexual,D,30.986643612416277,-90.51025645359489,B,E,0
Other,UK,Heterosexual,C,35.94818831171286,-15.244954168617308,D,B,1
Male,Brazil,Homosexual,C,-273.7037747709616,255.19011630786767,B,C,0
Other,Mexico,Other,D,-70.53644813128822,237.93919170609584,A,C,0
Male,UK,Bisexual,E,100.0190675191632,-90.26400256999503,C,B,0
F,India,Heterosexual,C,-91.78992322297175,-109.06865842414678,D,D,1
Other,Mexico,Bisexual,C,-83.79580252645688,26.562674893702702,D,E,0
Other,Other,Homosexual,C,-236.62054112174764,1.101671751420259,A,D,0
F,India,Homosexual,D,85.4966495813194,19.89619926099431,B,E,1
Other,Brazil,Other,E,-125.24867875958705,61.8087214755877,C,B,1
Other,US,Bisexual,A,8.698048103785746,57.12318700187333,A,C,1
Non-binary,China,Heterosexual,E,-4.785959218994807,-11.503039835559932,D,D,1
Female,India,Other,B,-63.05250094806336,123.72610913091746,D,C,0
Other,Germany,Homosexual,A,62.75319852695063,-96.20400899202328,A,E,0
Other,Germany,Heterosexual,E,-14.327616610451482,-103.75360477874315,B,C,0
Non-binary,Brazil,Bisexual,C,94.77399154924505,-46.36209043516495,B,D,0
F,Mexico,Bisexual,C,-88.61464453006067,113.782901780371,D,E,1
F,US,Bisexual,B,-51.994762858326716,11.585858914562698,E,B,0
Male,Germany,Bisexual,B,-87.26535153249527,-82.48231584396225,C,C,0
F,Mexico,Bisexual,A,-116.14086676754378,-45.55041611303254,E,D,1
Female,UK,Bisexual,D,-5.4433414945175596,5.318813648717007,C,B,0
F,China,Homosexual,A,126.10228604417006,-65.24583199032286,A,B,1
Male,Mexico,Bisexual,C,-157.78786734032545,-111.3924319565284,A,D,1
M,India,Homosexual,D,-154.28240837048725,64.68067982533822,A,D,1
Female,India,Heterosexual,E,-63.9788268162134,-182.8679067553131,D,B,1
Male,China,Other,C,162.65106115294768,151.02791522389603,C,C,0
Other,US,Homosexual,D,-62.6293584279111,-182.26246943822878,D,E,1
Female,Mexico,Heterosexual,A,51.88786170658557,-49.16963420606375,C,A,1
Other,UK,Other,A,-85.31435372667909,-22.42773371947344,E,D,0
Female,India,Homosexual,B,16.80646491862052,-126.15809953983744,C,C,0
M,China,Heterosexual,B,165.87251016982697,89.82805511228104,A,B,0
Female,Brazil,Bisexual,A,71.85043522999861,53.31731646640632,E,A,0
M,US,Bisexual,B,-84.5128381516309,65.66312472943231,B,D,1
Male,UK,Heterosexual,E,-24.239119789703544,182.65494638252858,B,A,0
M,Other,Bisexual,B,86.9767234314208,-241.19442164474498,E,C,0
F,Germany,Heterosexual,C,-49.63555141789943,-113.6356713603446,D,E,0
Male,Other,Homosexual,D,112.54939179483966,-57.34333024652094,A,D,0
M,Brazil,Homosexual,A,32.09232315102702,120.07211254851089,D,E,0
Male,China,Homosexual,B,3.501840379200411,40.529799191094305,B,E,0
M,Mexico,Other,C,-13.364721871775231,90.24767202834924,C,B,1
Male,Germany,Bisexual,A,163.52352224726533,-9.74756130881149,A,D,0
Female,US,Homosexual,A,-34.68233388920371,23.572011260614357,B,B,0
Non-binary,Germany,Bisexual,D,103.93693227666152,41.60815514244033,B,A,0
F,China,Bisexual,B,-16.718310993681555,-86.12669953473576,E,A,0
Non-binary,China,Homosexual,D,-116.89749349987797,9.223802390023542,D,C,1
Other,US,Bisexual,B,184.41893555030336,95.03697367907115,B,D,0
Male,China,Homosexual,D,154.9766164628718,64.86726112335282,B,B,1
Female,US,Bisexual,D,-36.428107897843624,90.9037727129877,D,D,1
Female,US,Heterosexual,D,-60.58590437459067,40.82688930035572,E,B,1
F,Mexico,Other,C,-56.45227364671824,29.94808928306174,C,B,0
Other,Brazil,Heterosexual,C,-55.154500754996114,-18.529441477286674,A,E,0
Female,Germany,Bisexual,B,-27.94787335936912,128.96356836416555,B,E,0
Non-binary,US,Bisexual,A,-15.866143848709296,-70.51260447565565,E,E,0
F,Germany,Bisexual,D,-37.0239691186256,-108.07320234757523,B,B,0
F,China,Homosexual,B,-11.882231029784213,-2.9948644856466258,B,B,0
Female,China,Homosexual,E,26.75971598827281,142.13862571450824,A,B,0
Female,UK,Homosexual,D,-78.26958018959273,93.32560033899811,E,C,0
Male,UK,Bisexual,A,-45.88833224435877,-121.12083409150456,E,A,0
Other,Brazil,Heterosexual,C,64.81311637432357,38.04508373553662,C,B,1
Other,India,Other,D,92.09482714970963,-33.92141521848397,E,A,1
F,Other,Other,A,215.99006258386373,-115.08753730274202,B,C,1
Other,US,Heterosexual,E,51.127044399450874,44.14043913485236,D,A,1
M,US,Other,E,10.417179158552834,5.273523812461278,C,D,1
Non-binary,Germany,Homosexual,B,39.11127102653829,-102.71889985046536,B,E,0
M,Brazil,Other,C,114.954767968196,-132.73138691135986,E,D,1
M,Brazil,Other,C,93.71672042482858,-162.21174654422427,C,A,0
Male,UK,Heterosexual,B,120.74954324718693,-226.32136131433276,E,A,1
Non-binary,China,Homosexual,B,49.065675322314156,88.32892483404493,B,A,1
F,Germany,Homosexual,C,252.08174020531575,75.73979467096017,E,A,1
Other,Mexico,Other,A,-63.57699413931554,-119.42881620139948,B,B,0
Non-binary,Brazil,Other,E,30.755150263857296,127.95895363934413,A,A,1
Non-binary,Mexico,Homosexual,E,-128.09668789919058,162.32646015002018,A,A,1
F,China,Homosexual,A,31.12480907776336,51.16819312812688,B,E,0
Non-binary,India,Heterosexual,C,9.756917509964996,35.31705705010974,A,C,1
Other,Germany,Bisexual,E,-52.38189914988066,164.13641256347626,B,D,0
Non-binary,Other,Homosexual,C,56.696401792981774,103.65898498842208,E,C,0
Non-binary,China,Bisexual,A,-103.99192972111977,118.64750631412875,C,A,1
Other,China,Heterosexual,A,74.3959755135726,22.991663269693436,C,C,0
F,China,Other,B,54.731744428300125,-4.517006988233523,C,B,1
F,Other,Other,A,93.35177493901477,-92.8051236149369,D,D,1
M,India,Homosexual,B,157.98275378621102,-89.10064085811973,E,A,1
Other,India,Bisexual,C,58.1721171825364,-176.14646368289715,B,B,1
Non-binary,China,Heterosexual,C,-43.16295459911421,-103.95048921612454,C,C,0
Male,Other,Heterosexual,A,-155.8727483660296,-38.99958090850612,A,C,1
Other,Mexico,Bisexual,E,94.10570277517955,36.09253683445166,C,C,1
Female,India,Homosexual,D,-44.38668835164153,101.65133373542952,D,A,0
Other,Germany,Heterosexual,A,109.57636865969388,54.889132732780396,E,C,1
Non-binary,Germany,Heterosexual,D,125.97895257247114,109.57548362720058,A,E,0
Non-binary,China,Other,E,40.38276712748684,-16.083326036959804,C,C,0
Female,Other,Heterosexual,C,-80.33607002071014,-196.15394329730046,D,A,1
F,India,Bisexual,E,-147.13674955336398,-136.25670983474728,D,C,1
Other,UK,Other,E,-3.0772594759547975,-36.768003908604605,B,C,1
Other,China,Heterosexual,C,12.91295821939401,-217.5928728008025,C,E,0
M,Other,Other,D,-202.85179060319481,-60.160381902109584,B,D,0
Male,India,Bisexual,D,-75.75848500695932,28.93016121922824,C,C,1
F,India,Homosexual,C,153.2041867444392,-129.96965690552076,B,C,0
Other,US,Homosexual,C,-43.8233976103711,182.15128593802922,C,E,1
Female,Brazil,Other,E,-52.116560197579446,0.9746627831594566,B,C,0
F,Mexico,Heterosexual,D,279.6262179680434,48.72980709024596,D,D,0
