sex,military,age_group,civil_status,feature_0,feature_1,feature_2,feature_3,feature_4,target
M,Non-Veteran,36-50,Widowed,34.791490468539244,B,77.13415640552564,-111.20024801530255,-17.227225183971125,0
Other,Yes,18-25,Widowed,91.37641043168003,E,32.58244200070655,58.98522919559118,151.73253251458132,0
Non-binary,Yes,36-50,Widowed,-7.890742785712705,C,-84.33631247789589,-36.062196445392395,15.520798802321478,0
F,Veteran,51-65,Widowed,-10.222437110816058,D,279.8275353507543,55.985398730331426,-89.41170621558277,1
Female,Veteran,65+,Divorced,-45.45297153472141,E,-87.9855622115872,91.05398160317357,-0.09792729556579577,1
Male,Non-Veteran,36-50,Widowed,4.529393048294918,E,-96.06067943627859,15.757180214415282,-101.85084583097603,0
M,Veteran,65+,Divorced,106.68211415019098,B,66.19144848668887,87.31489590805734,33.647995982367675,0
M,Non-Veteran,18-25,Single,157.18515154123668,E,52.677289923462546,-14.659283397613324,-211.9513398670799,1
Male,Veteran,65+,Divorced,-124.77317899326768,B,15.449460439944996,-8.22069036018889,70.93224184521696,1
Non-binary,Yes,51-65,Married,-149.91511971438442,A,-38.506230997538346,5.035728172682736,-1.1638864212021447,1
Male,Non-Veteran,26-35,Widowed,107.64202021831251,D,-20.09754576784021,-62.691183838454876,-89.97529749944088,1
Female,Yes,51-65,Single,-146.04990170349387,C,-212.901121322978,-47.339162565130586,-39.37659032944704,1
Other,No,65+,Single,121.25685209765689,B,20.723189978492304,21.737933290433507,114.98079891632744,0
Male,Veteran,65+,Single,-76.39161672900401,A,-191.91312675426448,247.2613540147998,79.07157814801047,0
F,Non-Veteran,36-50,Single,38.38332367338171,C,-135.85384252253832,-34.47473515740577,28.87449327423348,0
Non-binary,Veteran,51-65,Widowed,197.751529494275,D,22.87832176596584,-153.26200165190588,44.6221194255256,1
Other,Yes,18-25,Married,-17.616655350806802,A,29.96743969866216,38.81226139271814,131.91469944755545,1
Female,Non-Veteran,18-25,Widowed,-17.160949319433637,C,1.7602963648579366,-100.64434532004829,-49.35362457931662,1
Female,Yes,51-65,Married,122.00953004113424,D,63.207916430657086,161.27605373432604,-65.30486661789915,0
F,Veteran,36-50,Single,76.13262188050106,A,46.47503199679445,-34.69472785538286,51.68644435896847,1
Female,Non-Veteran,36-50,Single,46.61722155766815,B,-54.73327848182667,-128.53325969247012,14.844956771254832,1
Male,Non-Veteran,65+,Divorced,41.21123062499871,A,-48.011073272110885,48.1438026725014,126.69403443970847,0
M,No,26-35,Widowed,-75.95354913412191,E,75.77827043804403,133.42727906099518,39.642649790688,1
Other,No,65+,Single,171.64373595615913,C,60.29496325269359,5.62538813252518,-108.39744361258951,1
F,Veteran,18-25,Divorced,-56.691341107687556,B,41.956408940739394,84.61680962648464,41.360687481330885,1
F,Non-Veteran,36-50,Divorced,108.21897498795774,E,-38.14119293957793,-53.09685971734606,-112.22093691479186,1
Non-binary,Yes,26-35,Divorced,69.22927488873857,B,153.76529802036953,7.483931059637502,-22.03254359767755,1
M,No,65+,Widowed,-60.39422484236764,D,-171.91232834540364,44.32075024729137,-118.05546068433112,0
F,No,51-65,Married,-116.93687861319113,C,49.58623839202785,-123.2913719908717,-44.4181083732035,1
Male,Veteran,26-35,Single,-87.89339874841629,D,0.789204676246674,-20.444831081578123,46.595177499304846,1
F,No,36-50,Divorced,-88.98076841116783,D,98.3411048630536,-75.7580929779006,-196.9857200986823,1
Non-binary,Veteran,26-35,Divorced,-34.96212437448144,C,165.94889229834752,122.59572834968691,42.09849208752775,1
Non-binary,No,51-65,Married,29.355987621449497,A,-32.84422478329349,-114.78801775037934,81.4697460057977,1
M,No,18-25,Single,95.33063247524638,B,67.50609815408075,-44.156842536342026,-233.22285201164212,0
Female,Yes,51-65,Single,157.74322214446767,A,-133.91733897251603,42.9432642858566,76.02071056112791,0
M,Veteran,36-50,Married,-5.162257646336229,B,25.144212888812262,-27.037683565018238,113.11929164025243,0
F,Yes,26-35,Divorced,31.03326826341823,D,-72.09057203963357,50.326969574676994,27.944616241305997,0
M,Non-Veteran,36-50,Divorced,-65.24198981151308,A,-4.999151222229081,-98.03118128766461,57.72910379377928,1
Other,No,36-50,Widowed,-39.029282772031834,C,64.35521181931277,29.783372284603395,-31.808658107493322,1
Male,Veteran,36-50,Married,48.084613322082255,C,-17.514481593948613,-158.39153017732067,38.68506177915245,1
M,Non-Veteran,65+,Single,-10.815850114239236,B,70.1342037017021,-29.985160834714936,-121.70250513243278,1
M,Non-Veteran,51-65,Widowed,-28.815385838678516,E,53.88291554935646,80.45419168390413,138.77471586067722,0
F,No,26-35,Single,-149.31658244006275,A,36.23440264254965,4.49912605776353,-35.15618761086241,0
Non-binary,Yes,36-50,Widowed,-11.892133817845421,C,-24.71903699975775,62.75979000084556,87.49139707294485,0
Non-binary,Yes,65+,Married,-95.10602750074351,D,30.187668201113667,50.90092450786248,128.5655870808175,0
Female,Veteran,18-25,Divorced,-113.6051942846082,D,-150.73735159474185,-100.43618968508123,197.08532337473258,0
Female,Veteran,26-35,Divorced,-182.841903604643,E,-116.08277724307878,-8.831008715425623,-51.2458503241076,0
M,Veteran,65+,Single,13.158131569975593,B,-41.11071092569746,166.82882422512677,48.44528362894332,1
F,Veteran,65+,Widowed,-131.73856117020492,A,28.13758881477204,36.381749465892106,65.46599597837772,0
Other,Non-Veteran,36-50,Widowed,95.02071293595323,E,-79.6743570709626,-10.930558079229135,-101.13874269477519,1
Male,No,65+,Married,9.163519588357905,E,-55.54116110217224,-15.150204893446844,82.26874368116803,1
Female,Veteran,51-65,Single,44.015633877434446,D,65.81638208698985,-53.0610252096412,-50.89295963906556,1
Other,Non-Veteran,18-25,Widowed,41.99762254432152,A,-119.63628414172382,-44.3708220711932,-42.49758646830562,0
Non-binary,Yes,26-35,Divorced,-13.344908249556688,B,108.99049771969315,-42.478421333097685,-98.46702838142343,0
M,Yes,26-35,Married,-76.92481639751301,B,-101.70512727971874,14.447384710681224,120.74677155871014,0
Other,Veteran,65+,Widowed,-286.4626790049095,E,-13.321066337992862,99.2925700394841,-41.70715655107976,0
M,Yes,18-25,Widowed,-111.92199025157372,D,102.15293272550548,155.6804992294174,-105.29182923091757,1
F,Veteran,18-25,Single,-156.0284980370651,C,-26.352371494978332,-111.02412018569505,158.44331712309935,1
Female,Veteran,51-65,Divorced,-41.46736087544374,D,-34.672085531331504,69.7950860154959,-34.57234810619858,1
Other,Non-Veteran,18-25,Single,-72.4404531950986,A,-18.688699366490937,-23.6443475933205,-201.23395812733202,0
F,Veteran,51-65,Single,160.11962218477214,B,11.951948393714371,-95.39160216053027,46.29474156453268,1
Male,Yes,18-25,Divorced,-85.29134035856963,B,80.00831974303817,-225.2507896470042,-22.732160110453137,0
Non-binary,Yes,36-50,Single,185.76592175945405,B,-25.435085397481178,-44.26154658883171,-67.71316386498322,0
Female,No,51-65,Divorced,-116.85870302823054,E,-75.83484585022639,-86.50860843884713,41.119175133289495,1
Female,Veteran,51-65,Divorced,-82.78390681773142,C,-151.75529576774767,63.08332702236099,38.823190704057026,0
Male,Veteran,51-65,Divorced,44.72514536327391,A,-222.59426107095496,-12.296650008317474,278.7910819608903,1
Male,Yes,26-35,Divorced,-7.5481071540849225,D,-55.916945570171706,-97.00572414566487,-139.90307249142379,1
F,Non-Veteran,51-65,Divorced,39.2466602467234,E,35.167320098185016,-117.27109917187344,-106.21444264796445,1
F,No,51-65,Divorced,26.227363489605608,C,-57.31586867786787,-65.13981712735256,86.71274576151569,1
Non-binary,Yes,18-25,Single,-2.351622034777145,C,-35.74524362047079,-9.270539476107272,-76.9283971264379,0
Non-binary,Veteran,65+,Married,103.32004584896808,E,86.72199544644334,58.70127230066501,62.20140147529942,0
M,Non-Veteran,51-65,Divorced,75.54932453676263,C,-42.41193021140436,-77.6830387466542,143.96378951553834,1
Non-binary,Non-Veteran,26-35,Widowed,-101.62291522394626,D,69.21688775277696,80.19074042410807,10.662026587201012,0
F,Yes,26-35,Single,64.70184172030497,A,67.97029339832646,-69.77204196757162,16.975598378410396,1
Other,No,18-25,Widowed,103.5319633705007,C,32.13651400539094,-38.86094894566737,-80.31955982559364,1
Non-binary,No,36-50,Single,-35.839456643809584,C,38.95482571178451,144.1281883453929,-210.42639608143864,0
Other,Non-Veteran,26-35,Widowed,55.3328485957868,C,16.5114257650453,227.12151513803406,-157.260999757363,0
Other,Non-Veteran,26-35,Single,90.94506432428223,B,-193.61826492347848,0.6454402877409343,239.1213464919695,1
M,Non-Veteran,51-65,Widowed,240.70057261746527,B,159.77653925159262,192.4044230582897,125.53962323232268,0
F,No,26-35,Widowed,8.823415513875979,A,94.26115706795576,-62.16529026609307,49.53542690068513,1
Female,Yes,18-25,Divorced,9.668333841437581,C,-13.972479207370595,-24.05750688406006,60.24381624590104,0
Female,Veteran,65+,Single,-30.502897602893427,C,-34.61660952913746,-186.59377459536262,142.34234714681367,0
Male,Non-Veteran,36-50,Divorced,-58.6840947061571,A,-73.3902276944074,105.5058758398778,8.443112777706032,0
Female,No,18-25,Single,20.76659861675107,E,-79.07844579867701,-22.45940445275661,-2.2235450962474093,1
F,Veteran,51-65,Single,-27.08756410580706,E,31.201646955806073,7.06884834139966,79.8430660904815,0
Other,Veteran,65+,Divorced,-35.89498999093715,A,46.158946094930045,-174.30466315944645,-20.29376761177766,0
Female,Non-Veteran,36-50,Divorced,-110.03708938130004,E,53.76060707334109,-143.93911515277136,4.937067277082925,1
Non-binary,Veteran,36-50,Divorced,242.90225232389506,E,-49.58613714059758,90.0935073856545,18.832713742582207,0
Female,No,36-50,Married,-239.55277555167834,B,-128.0933438691175,-301.643823357143,-71.67516879846242,1
Male,Veteran,51-65,Widowed,-40.45942594565607,A,-41.62757188952531,72.9589447269223,-305.19938267540823,1
F,No,65+,Single,38.13552448228333,E,-190.72433223686335,52.182545998384754,4.330897246725939,1
Non-binary,No,51-65,Single,-89.18419644599504,B,94.40884936393931,27.66748869532787,30.70791371269037,0
M,Veteran,26-35,Single,-86.88441928639583,B,-79.8112013454379,-2.6277270861868915,-84.07572281539657,1
Female,Yes,51-65,Divorced,-6.992444309079854,B,-31.97728353313145,-123.99859392243651,-12.970278235873838,0
Other,Yes,65+,Divorced,186.71359204481595,C,-89.51016230939666,91.71597617280015,11.893492126025347,1
Female,No,18-25,Married,-54.910075579468945,B,-4.179304301027376,230.52523648242217,-46.39211385074981,0
M,Non-Veteran,26-35,Divorced,48.30965310470845,E,154.77969645933177,77.54172702080207,-225.4081877231179,1
M,No,18-25,Divorced,161.94365018228268,B,-198.5630918413759,-18.51210860041988,41.290938092869936,0
Non-binary,No,51-65,Married,-40.49200685498808,D,107.8353762081482,196.08959034806065,-17.634697101311808,0
Female,Yes,36-50,Widowed,53.252072996685044,D,-35.737037700359096,-108.19461299435216,58.7598138977,1
Male,Yes,18-25,Divorced,-65.9133688340197,D,83.24248170106085,-125.6290379122806,82.12103626975629,0
Other,Yes,26-35,Widowed,85.77094103977952,E,24.94195427898574,38.33889356417991,202.85451817536907,0
Female,Non-Veteran,36-50,Widowed,-47.23208745086296,E,198.4486780254244,-104.0910432712873,31.301630825889532,0
F,Veteran,51-65,Divorced,154.53171710684728,B,42.95752947632456,8.341039746052493,-181.78738110408563,0
F,Veteran,18-25,Single,-27.24771709709707,D,256.8232288929908,-56.62960323462922,-154.11353426188157,1
Female,Yes,65+,Divorced,197.14870510669542,E,-54.25890268972269,-36.98542619418163,-82.8247110394048,1
Female,Veteran,18-25,Single,243.20878889826236,E,26.604076410911542,141.2041015926827,1.6541390851594926,0
M,Non-Veteran,51-65,Married,-33.97513637983831,E,41.30673688021454,-24.79980796306859,-101.26404563704625,1
Female,Veteran,65+,Married,46.53323986721872,C,-96.58278987062462,-78.15992561654535,44.94083956921902,0
M,Yes,18-25,Widowed,-7.53520598100417,A,-154.3570846455844,57.24459976444387,-94.70421030156669,0
F,Veteran,65+,Single,140.81047661549863,B,22.60529089260385,42.48595552740323,-157.82413901402975,1
M,No,18-25,Single,87.82071483800249,D,150.51368511001488,287.8293919220254,158.7904143535607,0
Female,Veteran,51-65,Married,34.466418716958515,B,125.58314496215263,-68.03748931949279,12.265006527810497,0
F,No,26-35,Widowed,16.312899688103045,D,-28.01476539010593,129.27134451085016,-37.41306138039349,1
Female,No,65+,Married,-6.932033349788991,E,7.952797481402553,-83.82926123385568,186.22088495756321,0
M,Veteran,36-50,Single,-62.52719334970668,B,29.238545932693725,-55.563815504061076,-35.20741123690438,1
Male,Veteran,36-50,Single,-177.10120858900845,E,-17.95326233693773,148.5393186395146,-43.51983001244126,1
Other,Veteran,18-25,Single,-12.230388212640285,E,69.5247483982906,226.24521217105524,20.74040557969953,0
Female,Veteran,18-25,Divorced,-31.04650889245532,E,-9.716524191956562,-199.1421418897284,-55.981760935254044,0
Other,No,51-65,Single,168.78217792938182,D,-109.70305807825345,69.99341044544117,27.853718012815413,0
F,Non-Veteran,51-65,Single,101.88811353206742,E,7.307125264279804,101.93885953564703,133.9060826247767,0
M,Veteran,26-35,Widowed,-137.79048404363164,D,-33.7798913765733,6.912587734605833,-79.8349094940074,1
Female,Non-Veteran,51-65,Single,-28.269901718088164,C,84.26842267901044,-99.58625926743035,119.20694907979659,1
Other,Veteran,36-50,Divorced,143.34659797863108,B,-161.75786284199523,101.46287052694503,-4.918950078993956,0
Non-binary,Yes,51-65,Divorced,43.10196377266617,D,-11.701418869471501,-105.15680282164217,-50.85388308185996,1
M,Yes,51-65,Single,147.56543212841095,D,119.01129301874502,172.6077167209227,64.29619117684872,1
Other,No,36-50,Divorced,4.127766770552937,E,-33.5593027413282,57.47676668378443,-177.10553098085816,0
F,Non-Veteran,51-65,Divorced,197.62087579449818,C,-52.15802520250901,4.485380347049064,191.97426939635835,0
F,Veteran,36-50,Married,74.07721830459289,C,1.9214164424588898,-94.11939389416231,-237.7101013609323,1
Female,Veteran,65+,Widowed,45.043165574414665,E,-75.84929713134578,-187.47147774118596,99.91696628975322,0
F,Non-Veteran,36-50,Single,13.460566090908408,B,276.84898288067046,66.48050883074714,122.42560702302106,0
M,Yes,65+,Widowed,64.82419645654153,E,-206.43588324192197,189.3402694534673,18.76345412585319,1
M,Veteran,26-35,Divorced,51.7331377207053,B,-254.153977850065,81.17058546579734,9.931389211331279,0
Female,Veteran,65+,Single,-152.27848896092436,D,79.01432076412715,-26.429509985073935,93.89609378509103,1
Other,Veteran,36-50,Widowed,38.867436755433815,D,-94.19893391181128,67.60359906147958,-1.7946715169238874,1
F,Yes,51-65,Widowed,-58.56530524730731,A,-123.35079552231913,11.79853095886462,100.41023875571196,1
M,No,26-35,Single,30.512937775075073,C,17.08597093390977,-26.756258260344225,107.50509641494853,1
F,Veteran,51-65,Single,-56.20167089799505,C,-97.75902378225791,172.68343863303562,181.0341506834174,1
Other,Yes,65+,Widowed,-36.94482630094124,C,38.51876017848575,3.6613934964557644,88.38598226063971,1
Female,Yes,65+,Single,-44.44277386613665,C,-38.963040235493516,19.03152802225304,137.65997779018346,0
Female,Veteran,51-65,Widowed,-97.91346681596667,E,45.15486326771765,68.92366863711636,-26.0914414363793,1
M,Veteran,18-25,Married,-76.06548948655556,E,-116.9164081853223,-69.33298090952917,-22.584618005982556,0
Non-binary,Veteran,65+,Married,13.890651899577175,B,4.948660099649404,17.143562360174712,88.28539087875149,0
M,Yes,18-25,Married,44.397076877960075,D,-67.79218291724415,-2.0273613119938623,-44.02240915875918,1
Other,No,36-50,Married,-74.06329480457502,E,49.18621988890644,24.110102720002967,17.668854148610894,0
Non-binary,Yes,26-35,Widowed,42.31838391914289,E,-24.366964146273894,162.75752643799063,-8.892850086870714,1
Non-binary,Yes,65+,Single,28.266806230816595,E,-10.890817006776121,201.74096721868762,-51.08749453122724,1
M,No,65+,Married,-93.30863850507592,C,-101.9169893022353,97.83261907189336,-53.22592340456285,1
Other,No,65+,Widowed,-165.98474207511453,C,-23.944150727160643,34.59695325999336,65.00916569107189,1
Female,No,65+,Divorced,141.5675996026976,B,-33.22804004838259,-22.702801114267466,-81.64691306706307,1
Other,Veteran,18-25,Single,171.605021694627,B,-11.15803061131258,-147.0690413623945,-77.01954612045313,1
M,Veteran,51-65,Married,40.181371234087145,D,73.16384550845054,-33.22846487700225,-8.776262104417702,0
Female,Non-Veteran,26-35,Married,-143.96485636913633,D,-8.313202459943707,-183.2600372122367,-95.39922790710325,1
Female,No,36-50,Widowed,29.338274237388028,B,-11.264553939865523,-23.143860746263123,131.13316442659823,0
F,No,18-25,Divorced,-46.89850700056196,C,40.03373751943033,-5.222408837589251,-45.996515980302206,0
Male,Yes,65+,Divorced,-144.5591665705067,D,21.954879477097194,-37.52624260579726,68.3785218832676,0
F,Yes,18-25,Divorced,-186.04959729004494,B,-10.53522554561585,51.25864954056806,-17.70136117804334,1
Other,Veteran,36-50,Widowed,10.628846382387081,B,90.97512423733977,-7.001973844612887,-53.01019941701517,0
Male,Non-Veteran,36-50,Widowed,64.2654972538729,E,133.702602930748,73.78236128033716,40.13385154782451,1
Male,Yes,26-35,Single,47.175156164234586,A,-9.998706458946737,-4.636168741546727,-32.18729612319907,1
M,No,36-50,Single,-142.1472530219897,E,-6.4088022314380915,-41.024428530153784,60.13794054689572,1
M,Non-Veteran,36-50,Single,54.19902235811017,E,27.651858295866084,-31.3028744645239,-0.5323903637229586,1
M,No,36-50,Divorced,-207.3327412411498,E,45.323225221764396,-8.597380974012763,-40.57263649466734,0
Other,No,18-25,Married,-7.9201629516922045,B,24.50041009756037,49.44666186102392,38.51090573082894,0
Female,Yes,36-50,Single,-71.34753358403239,A,-59.20226825071252,71.45565003322479,-57.99274647459568,1
Non-binary,Non-Veteran,65+,Divorced,38.52276604726964,D,30.20411987073451,127.77264532639849,-80.36561223444055,1
Male,No,65+,Married,-32.12713358754071,C,114.27811067816846,-75.33311375685061,56.55547944978666,1
M,No,65+,Widowed,5.212740349989549,D,159.86208854418277,22.34665263146031,159.02445918381923,1
Female,Yes,65+,Divorced,24.311694387886803,B,31.649740569919775,32.892760822822844,-18.6906650278056,1
Non-binary,Yes,36-50,Single,55.535507102208925,D,11.738293904300281,-85.60371638703387,-9.949133918927343,1
Non-binary,Yes,65+,Single,-226.3654110542896,D,-111.37534837140024,-2.3131308148543543,65.49698812878113,0
Female,Veteran,51-65,Married,78.12984979727516,B,-117.64813836383621,191.7547697652969,-12.072892362417706,0
Other,Yes,26-35,Married,-19.696431192503756,E,-92.62647860339248,22.08515700975836,-77.29138414463677,1
Other,Veteran,18-25,Widowed,58.59443285956062,C,-3.6290801839036706,34.63751203241025,91.51874556025086,1
M,Veteran,65+,Divorced,-218.27983348591707,A,-142.31654189096082,85.0029268431034,4.539695457651455,0
F,Non-Veteran,65+,Divorced,43.67634166362043,A,116.05283406537541,106.12671944323144,61.651712118991384,0
Female,No,65+,Widowed,54.45880438946394,A,-43.11329254128024,-38.05455337624733,99.3396823059364,0
Other,Non-Veteran,26-35,Married,30.39309284555451,D,-27.447244524492003,-102.21553724045339,-3.7942516090811775,0
Female,Non-Veteran,65+,Widowed,-37.39842369505369,B,84.2637787670207,7.237981779601968,51.536710627882265,1
Non-binary,Yes,51-65,Married,-51.81718333655988,A,-77.53988047792262,-47.009321507270094,-147.6616433452152,1
Female,Veteran,65+,Widowed,85.8195285946356,A,-124.89836851642741,-166.76419083904233,-7.779839778237574,0
M,No,26-35,Divorced,103.41117844003436,B,-139.1539266249668,0.2117897948007783,107.78692602544821,0
Female,Non-Veteran,51-65,Divorced,50.219634779321986,E,-10.862097945056275,104.86939246717537,-44.89049751993643,1
Non-binary,Yes,26-35,Single,83.13656410834861,A,-41.25993178731618,102.73569442495184,-12.502595269608383,1
Female,Yes,51-65,Widowed,48.05483230296901,E,-152.57729221750472,-44.30590015696394,18.206519337300705,1
M,No,65+,Widowed,20.819945377461384,C,131.75935263941946,-96.59271865540903,-67.00151051123717,0
M,Veteran,26-35,Divorced,-101.58236794667337,B,60.80589787339319,149.08687852086493,-84.77018878699022,0
M,Veteran,65+,Single,140.09102613551838,E,-101.06004684378938,122.76218620752601,-47.47939151979871,1
Female,No,26-35,Married,-133.74989519337007,A,-60.098909331993255,65.14510771422685,-4.4108397192274165,0
Other,Veteran,36-50,Divorced,-130.91558635851536,E,23.956943146124452,5.67843747195691,-0.9862774679665142,0
Non-binary,Veteran,18-25,Single,134.63856856387446,C,-24.93717229525668,3.4383331090577576,154.25048627152785,1
Female,Non-Veteran,51-65,Single,52.61136028377972,D,-5.387077903018618,5.84270032886587,53.78423760330736,1
Other,Yes,26-35,Married,82.50508895089847,C,133.25876090451303,-65.79050947760555,190.8802534661406,1
Other,No,51-65,Single,20.2044913719614,C,-12.935049235332604,-135.36079433331975,-80.98308879119715,0
Non-binary,Veteran,36-50,Divorced,117.55742915211587,E,51.536439970109846,-2.894627901416018,-52.31125727816532,0
F,No,36-50,Widowed,-96.77349554058077,D,-181.5229054241939,-20.47742625579333,31.18052371401757,0
F,Non-Veteran,26-35,Single,96.89104444288519,A,-154.62085758559112,-63.350828582151934,-56.64422745876809,1
Male,Non-Veteran,65+,Widowed,-91.38301338928298,A,293.66843336090466,41.16247147066622,12.412945201816239,0
Other,No,36-50,Widowed,-65.39528428035382,E,2.3322853084402064,-99.73598883602259,-11.56763723776437,0
Non-binary,Veteran,65+,Single,-31.462067462486665,E,225.01983648472708,125.74174720354088,-45.891997974138796,1
Male,Yes,36-50,Single,-40.89484328057802,A,117.24020634579936,-21.668952041241553,17.642681684585334,1
F,Veteran,18-25,Divorced,-193.96303273391248,B,-131.69026852592467,-30.57271249733619,36.887144257683694,0
Male,Yes,36-50,Married,-26.155915621726216,E,-11.914008840578278,129.87758843506018,-49.85979271123055,0
Other,No,65+,Divorced,260.33297859149104,B,-26.40276326941334,56.40054573141481,55.43764744910897,0
F,Non-Veteran,36-50,Divorced,-46.568483493023294,B,-2.359126908089928,1.589617505058764,-191.93991236987154,1
Male,Yes,65+,Divorced,-47.905542417985274,A,-55.885113607129945,153.71164542666298,-158.21457351487695,0
Male,No,26-35,Divorced,-62.043238783893685,A,95.74928515494999,-5.238984395341277,-31.30590743832837,0
F,Yes,26-35,Single,80.8967394457621,A,-49.53008211166042,48.3272333234467,-74.63934315899382,1
F,No,36-50,Married,111.25523997581706,B,-8.716412671393758,-72.41822027283098,212.88664365815265,0
F,Veteran,18-25,Widowed,24.53203075877283,E,-91.44590299786643,92.42527803311484,-168.18421552940362,1
M,Non-Veteran,36-50,Divorced,38.76994887830525,D,-20.979702015536382,-157.19440315296623,64.83541725682298,0
M,No,65+,Single,-60.801666450005285,D,88.8409190804549,-44.58194631853685,-2.323604908817001,1
Other,Non-Veteran,51-65,Divorced,76.51542995848078,A,-58.64551029719003,-105.73272343533179,147.14493067232138,1
M,Yes,26-35,Widowed,7.332021279925893,C,-50.264487833352526,95.90905307956055,184.49593260522147,0
Male,Yes,18-25,Single,51.80408672593507,B,161.9260713194154,14.769141942911304,20.422969837314646,1
Non-binary,Veteran,26-35,Widowed,-44.03559528457352,B,40.20827719066044,17.22407497522535,-82.00732825900226,0
Non-binary,No,51-65,Single,-50.9927430455764,A,78.66817740750534,-57.57718023525956,118.55255016899171,1
Non-binary,Yes,65+,Married,32.55930025519343,C,-24.378923534811904,-90.97417242765071,-23.64773970267478,0
F,Non-Veteran,51-65,Divorced,-7.5918636035637155,E,236.6942014458418,39.58214789786951,-91.75117997657736,0
M,Veteran,18-25,Single,46.019539844897785,E,-83.3860228834997,4.739441651777475,34.668227058211556,0
F,Veteran,36-50,Widowed,3.716926732328813,B,-49.93417736454914,-27.107054415869015,-60.94596367276791,1
Other,Veteran,26-35,Single,-12.926144579095721,D,123.38840254945411,77.81300931128278,-127.76933077765162,0
M,No,26-35,Married,131.00284000282963,E,1.5156842623730071,-169.65254341007702,-21.022404549874263,0
Male,Yes,18-25,Single,-235.71615732470636,C,31.696242637356548,-148.43545768717118,42.17783797955541,1
F,No,36-50,Divorced,4.886836928687988,E,-143.2284902964722,21.532666339962457,-21.561557605341612,1
Male,Veteran,36-50,Married,-17.18721777627726,C,-22.261945983637528,-91.82231006332981,-70.21834807765283,1
F,No,36-50,Widowed,-75.97765061883183,C,-55.604621693801846,-45.984653192684924,4.4874953328074465,0
Non-binary,No,65+,Single,-58.729675153033675,B,-23.100595103228347,-98.18443260030408,-53.12844180656576,0
Non-binary,No,51-65,Divorced,-62.0322033118842,A,47.73762575436377,118.16966210640835,-112.33435789963366,0
M,Veteran,65+,Single,-20.54002960408557,E,189.27644716342766,-155.1661764357088,-211.61568715879815,0
F,Veteran,26-35,Single,58.62951895163887,A,20.47218203833995,-163.68114020146837,-12.30914429441761,1
Non-binary,Yes,18-25,Widowed,133.00592253542715,B,165.60176348438304,80.079364383765,-81.61723728679796,1
F,Non-Veteran,65+,Divorced,7.871725892159064,D,-56.007963886291655,-159.36614661453666,-54.95858929121836,0
Other,Non-Veteran,18-25,Divorced,-113.986022212115,A,-88.65922827047486,121.52617191046966,89.30090572409215,1
Male,Yes,65+,Widowed,48.44169687481117,E,4.8781080418321,12.422279142259015,21.105627767923913,0
F,No,51-65,Divorced,18.4055695732319,C,37.789994232703414,-32.34006881864898,107.69256488153438,1
Female,Yes,65+,Married,8.945118328504543,D,-31.107339173196667,17.887704590215524,-73.8736547401668,0
M,No,26-35,Single,-163.7017990910758,B,-12.921428801744348,-234.97077752551263,-88.15820019398149,1
Female,Yes,18-25,Widowed,-16.477034277962083,E,-21.503862506325078,-75.52750270959245,-45.809298425090525,1
Female,Veteran,65+,Widowed,-48.11067407959503,C,177.99397230369865,176.75227925761985,71.23759715830404,1
Female,No,18-25,Widowed,274.52638290692784,C,56.08766023931392,-63.227699398549376,14.395128096982695,0
Other,Veteran,51-65,Widowed,-49.27937265081312,A,106.6449309187655,-30.961666735375797,-19.60763069364088,1
M,No,36-50,Widowed,40.80220161311605,A,-60.30579749914757,112.61340682609678,-8.848024894877065,1
M,Non-Veteran,65+,Single,-200.01777695533792,B,99.86705307868048,21.2089056543162,-23.149731356753687,0
F,Veteran,36-50,Divorced,35.45524804535437,B,32.00439750921784,-107.40035676445343,-41.42089301001209,1
F,Non-Veteran,51-65,Married,97.28257633482113,E,50.20054648083775,-52.9178987098732,-15.15985439238845,1
Male,Veteran,65+,Married,76.20794368660395,E,-34.13287545963605,-134.0465618662349,55.87951623671368,0
Other,Veteran,36-50,Widowed,41.25325827077969,B,-117.33661976790972,-98.09880990554024,70.35739088975355,0
Female,No,18-25,Widowed,24.749906487347943,E,8.571603477537499,-10.635636029853238,-49.32790665208865,1
Female,Non-Veteran,65+,Widowed,8.272257570735892,A,13.615781113583585,57.153320271996364,36.84520946959162,0
Non-binary,Veteran,51-65,Divorced,-11.232338783290775,D,40.655546053709934,-15.588289229786978,69.4200890717799,0
Other,No,26-35,Widowed,241.7138632211496,E,48.73038348775399,-83.11396956647755,-121.04961858402383,1
Male,Veteran,18-25,Widowed,-59.48230381834946,B,-42.56980192334051,261.73441917920627,91.59927493045139,0
Male,Yes,36-50,Single,73.05579196234973,A,-59.1702445559783,-17.5026580777443,124.17019140950882,0
F,Veteran,18-25,Single,121.04821240656116,B,77.28084381971615,131.05953884339178,56.482654348441166,1
Male,Non-Veteran,65+,Married,-254.74454029788674,E,-116.82253772893529,14.445885929795999,57.21113911149989,1
Male,Yes,51-65,Widowed,-74.40345875602902,E,-121.5008599581355,-5.709814404250073,-122.07457854339623,0
Other,Non-Veteran,26-35,Married,-62.58499051030918,A,114.23873987048572,187.96742061455168,31.895403721287696,1
Other,Non-Veteran,65+,Single,-131.1311333662174,E,-7.380755584715402,-110.79393577325251,-80.47985224610325,1
Other,No,18-25,Widowed,-100.65638056118777,A,-124.959247363967,90.48442382209251,-9.048212663520625,0
