veteran,country,RACE,sexuality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
No,Germany,White,Heterosexual,A,43.54357303132105,E,181.5422583813051,C,28.221193718980974,172.17204050482104,-90.85856899662123,10.076893927656263,E,C,-169.41241664058268,C,D,E,B,47.2037277324289,0
Veteran,China,Hispanic,Other,A,-32.95657432551555,A,-191.93213795918322,C,30.757706447148653,-134.41908609705226,-44.88718212510626,41.70981176304248,C,A,125.15186659772569,C,D,C,C,32.94940196609052,1
Yes,Other,Hispanic,Bisexual,A,-16.493829081004183,A,-96.35148047126604,B,-151.3322996107023,-130.39146951026694,146.46141699262307,66.21239941567306,A,E,90.28820963130325,E,A,E,E,-41.106827204599206,0
No,China,Asian,Heterosexual,C,-5.710588246034638,E,-45.160849290037916,E,7.244960476806753,-10.64089876962001,-123.80901524306948,233.3564710245553,A,A,10.264488387777329,D,D,D,E,-103.68603539847085,0
Yes,US,Asian,Homosexual,B,41.861978631602035,B,104.18679547438589,E,20.457370294619093,82.7359463470264,158.3421365503168,-10.009278980185059,B,D,-2.121502266241094,D,E,E,E,77.267760826043,1
No,Germany,Black,Homosexual,E,-200.146772421783,D,-75.38333551272085,A,129.52533099899398,-332.3816639049118,174.6346677021861,211.04909057045572,B,B,73.90878771255143,B,B,C,A,1.6297373876159447,0
No,Germany,Hispanic,Homosexual,D,-41.85481564363925,B,-21.6245504142455,D,-5.571138440570307,132.7528576886089,-2.45570736683966,-89.85241333718513,D,D,118.56848154246234,C,D,A,C,-130.67537530407068,1
Veteran,Germany,Hispanic,Heterosexual,A,103.78963915015302,D,20.386500488181188,D,198.66238799002494,89.69627547194791,-222.12214098735595,-150.45293426325546,B,B,105.64543006095832,D,D,D,C,0.9181941811026044,0
Yes,US,Asian,Homosexual,E,-61.217335675794274,D,11.704273766132404,D,73.19842735463446,-66.94724676228667,27.974819943956426,-136.77919935389016,C,E,22.042458847538533,E,A,E,E,-60.81860330130397,0
Yes,Brazil,African American,Homosexual,D,62.007537473463735,C,65.08287176518715,B,-4.042927841438855,-47.113382464063086,-40.7916382974893,-121.75992642550617,E,E,48.62322637433736,B,A,D,D,1.8732879440379708,0
Veteran,India,Other,Homosexual,C,-178.97613711849704,B,53.70453669448511,B,154.98493653073325,-62.67778010054607,37.75926136512973,-66.24026645759663,C,E,-157.42692101065558,C,D,E,C,-147.6535670362089,0
Veteran,Mexico,Asian,Homosexual,D,-62.02109365979912,D,25.338651476636574,E,143.11132440304647,-28.922771562910132,43.77313129742027,-43.427049747430615,D,E,14.711503719830453,A,B,D,B,-91.39418329563608,1
Veteran,Germany,Other,Other,D,-39.93097554510117,E,-113.73717530599387,C,-38.73389650197126,-96.20476543462755,48.19636862810898,-49.611757935919535,A,D,-112.05960484262903,B,D,A,D,39.869911264406774,1
Veteran,India,Asian,Homosexual,E,-23.698982674178453,B,157.51615316959052,C,-63.50635714852352,44.08769688703868,16.81934168698351,29.18597342551699,D,A,-54.51141259693174,D,A,A,E,3.289616791228066,1
Non-Veteran,US,White,Bisexual,A,118.47858084554093,B,199.84560022419072,B,-45.10557068012355,70.70121432504818,29.485295402300466,-82.73161858038111,B,B,38.548545412598806,A,C,C,D,-12.04734293105377,1
Non-Veteran,Mexico,Black,Bisexual,A,279.4708374019317,B,1.8195805890810066,E,6.849579522418709,-116.02385831061189,-148.58648446740995,45.09418599655233,A,B,-61.06935440718026,C,B,D,A,11.419479666302827,1
Yes,Brazil,Hispanic,Heterosexual,D,-132.90608042372497,D,120.2294148498704,D,3.2326170044326816,-160.8775897008931,-1.8643739556392325,-116.27002943124363,C,E,152.54492695899836,E,B,B,E,-148.49189689062064,1
Yes,UK,Asian,Heterosexual,C,-116.28886859452618,A,-71.6900291046332,C,-79.2128403805367,-151.65200177870452,-51.13470959737996,134.433133165736,D,A,2.9362862935856815,D,A,B,E,113.30126186536944,1
Non-Veteran,Brazil,Black,Other,B,2.030961559110583,C,-132.41292771295358,E,-60.71712517369035,-144.9422679213852,-96.51425392463521,1.3701505103467468,B,A,-151.09651280834825,C,C,E,C,66.65571278254683,1
No,US,African American,Heterosexual,E,116.00260537993721,D,50.94920704171388,E,-88.4153699039499,72.468722477271,43.59016217300137,-36.18881892853016,D,B,-8.169788294311866,C,B,C,E,-64.77067839825136,1
Veteran,Germany,Black,Bisexual,B,-107.07672908874437,C,-104.39580107676947,D,36.445099365632615,-111.54638879492802,102.43106629201337,-138.72379448138338,A,C,98.34437646420497,A,E,E,B,-112.01587042244616,0
Veteran,Germany,White,Bisexual,D,98.96597305874626,A,-52.490518953035505,B,-183.80142308492705,-91.13574093792536,-105.63250207892439,168.7375075135539,C,C,-68.5873983478103,B,C,B,E,-50.74690355907674,0
No,US,Hispanic,Bisexual,C,-159.29715057744733,B,64.17061152370714,C,31.511849008028577,25.83339051484108,96.30416258525354,-39.904892336249745,C,B,57.74730063977083,A,A,C,C,142.06784166912138,0
Veteran,US,Hispanic,Heterosexual,E,-93.93762094147334,A,25.917028511405388,D,28.490939095012074,46.590337152092125,-45.98373109168822,-47.37316505735334,D,C,-12.805232695200317,A,C,A,D,219.94961251629306,1
Yes,UK,African American,Bisexual,E,64.64692440579331,B,-164.19672798113868,E,-54.10153627534886,-114.83000300396138,-222.35799786383078,34.714933848444865,C,A,-203.8876419377432,A,D,D,C,85.93473757783777,0
No,Germany,Other,Homosexual,C,83.8022223789612,B,74.76411090850169,C,82.22084368338734,118.22322317185538,9.012473707737435,-118.27982680536245,C,B,140.14083501695958,B,A,C,B,93.65622054589933,0
No,Other,White,Homosexual,B,86.9433283147994,C,54.419413426214355,A,105.35835380782952,42.258581775323314,110.18668331127925,-128.56661180150806,A,C,-62.0949380891379,E,E,B,E,49.80734905417851,0
Non-Veteran,Mexico,White,Heterosexual,D,39.21144467663529,C,131.25339830243135,C,-102.45861770166407,19.337135467873704,171.0946156029925,76.26583338716166,A,D,-38.396631513684184,E,A,A,B,65.22256596046648,1
No,UK,White,Other,A,91.54085909694429,C,55.90951197235267,C,121.78974832804424,102.24822393638262,-112.26332229754598,63.86204606416768,C,B,125.91143638367018,C,C,C,A,109.38553306857517,1
Yes,Brazil,Black,Bisexual,C,-41.34406877135206,B,82.55419742465318,B,238.55192252108031,-115.35836505119579,-47.539876480460016,-284.2657791886252,D,B,182.4163188469737,C,E,C,D,60.91273605926877,0
Veteran,Mexico,Black,Heterosexual,D,63.57954038319934,E,79.1803533889514,D,-91.51501394787024,35.84042394664766,120.08791557978935,65.29124859188299,B,B,112.71474410420264,E,E,B,B,-28.717342550432594,0
Yes,Brazil,White,Homosexual,C,32.32474614457208,E,-92.04485418460573,C,-2.497754983719167,77.8684266588521,13.33721861658599,-104.14300457798814,C,B,83.21098320361847,E,D,C,B,-108.61305112338395,1
Non-Veteran,Germany,Hispanic,Heterosexual,B,125.05470576679758,B,-12.41393654227751,C,-124.65513940902294,-66.85651542017987,126.14865940058613,109.66553504023673,A,B,61.47992738344753,D,A,C,A,131.7671796985471,0
Yes,Mexico,Asian,Heterosexual,D,-25.33472138258984,A,150.02309950707945,D,102.54953992210251,42.35053710373602,51.83173989011246,-162.71724193253368,C,A,5.78021361523928,C,E,C,E,28.091276036609663,0
Yes,Mexico,Other,Homosexual,A,-50.34544587249563,D,72.28630437835861,E,55.178841039218504,-69.23670837601385,-3.127380390753222,7.789560779909547,C,E,40.397214291810485,D,B,C,C,28.883983030019845,0
Non-Veteran,US,Black,Bisexual,D,57.69594116115996,D,-50.00831149290591,E,68.13229015559293,-201.99296567195373,143.19032394310742,-100.82010977464103,B,B,132.27752807365096,C,B,D,A,-48.38804439329432,1
Veteran,India,Black,Homosexual,D,-73.62309334098099,B,183.00423567206053,A,-3.053245542616003,67.81183528489993,-40.600268952584756,-0.6020751711585312,B,D,-65.97027545255624,A,A,C,E,119.8750591587288,0
No,China,Asian,Other,C,-36.82942636618938,C,-36.24975786593298,B,14.85986094806343,-129.86446430860838,88.22634325144328,173.97163431300055,E,B,-92.37894330692615,C,B,B,E,266.57274642045496,0
Non-Veteran,Mexico,Black,Homosexual,B,-42.73472378805582,E,-65.66628743441484,B,46.05001664012916,88.93787806608326,-177.3768799770306,-86.14000406170902,D,C,-165.57884474494216,E,D,D,C,1.9565020007840903,0
Yes,Mexico,Other,Homosexual,D,77.78060349063483,C,238.85742389262447,E,131.19225602236014,-13.787709537397552,37.61734679222512,-107.80578512104053,E,C,-42.48814178532366,E,A,B,A,-139.173549116694,0
No,India,White,Bisexual,D,-172.35611533326215,B,280.88637707778423,B,128.27896245248866,-89.60594397332345,-118.50858880767272,-6.619246680554886,A,D,-36.89417760086674,E,B,C,B,27.339958374797625,1
No,UK,Asian,Heterosexual,E,-64.21224323521756,E,52.66511568289396,D,0.845846145328462,-186.6200129503269,-34.40569636880211,21.397501664928576,C,D,24.077543562827934,D,E,C,B,-63.106830021067594,0
Yes,UK,White,Heterosexual,D,-304.84850521915547,D,-4.0404905569831016,C,80.15803242716254,108.3500886855009,-15.159316066904605,15.750352873345786,B,E,-112.738827760012,B,B,B,D,-112.6989675807711,1
Non-Veteran,Germany,African American,Heterosexual,E,93.28490750134726,B,-30.353203082197883,B,60.1321559097744,38.673800944437644,27.627205644395538,145.35144263740142,D,E,71.2671731843257,A,B,A,C,75.79561880575221,1
Non-Veteran,India,Hispanic,Heterosexual,D,-42.823982794065216,A,36.933387682525925,E,11.361682322310502,-144.64537775552236,-5.78967148922808,-16.51222515659055,A,A,212.22978485421095,A,E,B,E,-117.71646621481769,0
Non-Veteran,Other,African American,Bisexual,C,158.46843678959047,E,-166.87914052914692,E,23.846515205212494,41.190741931851335,-50.33870110152897,-138.45796881021622,B,A,-20.21899702586826,B,C,A,E,-95.89899826323811,0
Yes,Germany,Asian,Other,C,-65.9447419223929,D,-111.55373955663282,B,-33.40118984643954,77.66540954230838,-66.63416017880681,-179.00300048390775,D,D,21.25975590908676,E,B,D,E,-98.96861758962706,0
No,US,White,Other,E,92.07132259230906,D,96.81949677959314,E,126.65722869638196,108.76725235787998,35.72789744799837,48.73148607578474,D,A,95.99545293863773,A,C,D,B,50.15067371550943,1
Yes,UK,Other,Other,E,-54.96491405557571,E,-16.065561903509312,C,174.7337872310675,-80.32955904038718,110.8912336719216,133.45631974442023,C,A,153.07844349150062,E,D,B,B,-3.513374992848961,1
Yes,US,Other,Bisexual,E,186.60645194858333,B,-88.67627746372033,E,-141.9317115083808,-131.06620380277116,-86.86976183260961,5.3494644028332825,E,A,36.73931684036529,D,C,A,A,-106.74292116352362,1
Veteran,Germany,African American,Homosexual,C,-132.5216973565737,C,-114.48975812553248,A,285.58866244902606,-10.839027168433757,-112.7569202837932,205.63752885371414,A,E,29.33842071411435,D,B,B,D,-26.481174855366106,1
Yes,US,Asian,Heterosexual,D,-109.78824619346999,C,180.9041767486221,B,176.2666541097123,2.4765806653336533,-236.5231504609635,-64.6443462427062,C,B,9.20191486456116,E,E,B,C,-232.3314357332638,1
Non-Veteran,India,Black,Homosexual,C,-55.97830258173406,B,75.53767692812036,B,115.17592574360467,-37.97346283945106,-68.36560631485129,33.11886812861773,D,B,-56.84855299621421,D,D,A,E,-69.25559394629995,1
No,UK,African American,Other,D,-173.9793101408359,D,-9.9266563964289,B,-10.633250258815432,10.648530321860719,63.519311253307784,-130.87430896359686,D,D,196.79049568097366,A,E,E,A,-106.94807214333551,1
Non-Veteran,US,Other,Homosexual,B,128.79838662930132,C,57.452228171781904,D,-9.014102966054693,80.84884506853281,-27.215619521482765,125.83785746192471,C,C,15.402173414050019,B,A,E,B,99.70257706893307,0
Non-Veteran,Mexico,Black,Homosexual,A,-43.58298705362739,D,70.1720043732612,B,97.71459645548323,-192.45470146630223,-72.64180605719255,-35.20900658030942,C,C,134.8440524874543,D,C,A,D,130.88514000020754,1
Veteran,Other,White,Heterosexual,A,-75.36356424961907,D,-67.08792497360105,A,-31.726144374834952,-49.118315376807836,-172.02232374403877,-103.66481420537863,B,A,-23.128446866286716,E,D,E,B,-23.234830581594636,1
Yes,UK,Other,Heterosexual,A,-19.82176367497447,A,70.27744079614293,D,51.57663789569623,-0.6959866485533078,-83.30848895785928,183.36657931080737,E,D,-47.90008911673015,D,C,E,C,81.74859304175014,1
No,Other,Other,Other,D,-73.7655499591783,B,124.76948690761687,D,-142.32405857045802,-101.47592605881349,52.70713638824507,-144.19933256723573,B,C,-123.03579113219165,A,E,D,D,317.53692688470966,1
No,US,Other,Other,B,2.5758758322994675,C,132.93139306987106,C,-75.48190701364835,-97.39252905139493,71.17448777613856,20.419901621446183,B,A,-110.00844933917051,D,B,B,B,13.149168835853855,1
Non-Veteran,Brazil,African American,Heterosexual,B,101.17202193964401,A,-172.42180020081963,A,54.10563465817854,-163.8000032236351,1.3056655652486833,-83.21549350132285,A,E,-79.60318191762651,A,A,A,C,-52.695738443996945,1
Veteran,Other,Black,Other,A,15.185086044742791,A,14.097291401341034,D,24.929996547866313,11.389388576071362,48.17189399835288,98.32700973202087,C,A,-2.511297707185869,A,D,B,A,-120.31440906929869,1
Non-Veteran,Brazil,Asian,Bisexual,E,-22.973916221418282,B,-106.03891092889326,E,-173.348268185568,-6.338868413437851,-15.057394602106951,19.042622066209073,D,B,57.931094552597806,B,C,E,E,5.397430159943202,1
Yes,Brazil,Hispanic,Heterosexual,A,233.29300746985493,C,60.74645089551627,C,-94.1270878539093,41.36957566259412,53.46229333310761,14.503713248910257,D,A,128.2100684980752,D,B,D,A,-15.684583179684882,0
Yes,UK,Black,Bisexual,D,29.332903794482736,E,-11.200538168477845,B,-64.12051095800271,-34.661970173406864,27.475702231583472,8.152290667023935,A,B,52.59796586969983,E,E,D,B,77.80531203690613,1
Veteran,Other,Black,Other,D,14.808000608388369,E,-29.018372757643007,D,16.436350392323178,-132.93211396759438,-94.40643833150173,21.58589870810639,A,B,-26.61290401934686,D,D,C,D,-13.469786286304455,1
Yes,Brazil,White,Other,B,48.14150885143278,D,109.13118003890996,C,-107.69397709927435,232.5982990039936,-72.92696262237229,4.956449564697805,B,D,19.09250259395783,A,D,C,B,12.203290291943484,0
No,UK,Asian,Bisexual,E,31.746507957248436,C,-15.137218576524134,A,-61.1885892260262,152.23686134129767,-205.13095009583176,-205.91879801006735,A,C,-153.7232650225024,A,D,E,B,-203.55491662489786,0
Non-Veteran,US,Hispanic,Bisexual,B,-40.46451763632134,A,103.68750580693987,D,55.82402659872171,-53.95647230326207,100.76292210962524,-66.3379738235967,B,C,1.3791291434987565,B,A,B,C,41.60720084520728,1
No,Brazil,White,Other,D,-25.26024428093879,A,-54.59600603757136,B,-36.06181538697817,25.24918189235959,11.955598954400578,-8.768613464037198,C,D,-166.36709844245485,B,E,E,E,72.89738921257936,0
No,UK,Other,Bisexual,D,127.15484538735724,E,-6.546208299812019,A,-24.43239987716217,-72.72137085424781,-51.21266854351805,146.68640520623492,E,E,-9.928361184951509,B,B,D,D,-13.077325447402963,0
Non-Veteran,Other,Asian,Heterosexual,A,-107.63455075282336,E,223.44530594830582,E,162.67915859753157,107.59117287937647,81.56156828031509,44.400116778171025,C,D,83.49675882596233,C,B,E,E,-122.0067769864998,0
Non-Veteran,India,Other,Other,B,7.736019961686254,B,16.519170088798617,B,-258.8405803760251,14.225625550461519,19.84921194535723,113.66868121446943,C,E,-7.8807771275346,D,A,A,E,-11.668000507145702,1
No,UK,Black,Other,B,-114.14780371230029,D,-129.58120942981517,B,88.60445704956604,54.57627502742163,-155.56035711093523,125.02268400716349,C,E,-5.10690622911839,B,A,C,E,-221.8905991860153,1
No,Brazil,Asian,Other,B,20.415924539921292,E,17.683519020399494,E,104.18067066661854,69.68430030875709,67.9620866282751,-29.314902376077633,B,E,-4.808063596381395,C,B,B,A,-52.970004529604495,1
Yes,Brazil,African American,Bisexual,E,146.62782393762805,C,-140.2100180431026,B,14.524383130354732,62.67036027087347,-3.954790063544257,66.43495671227582,A,C,83.0186926376894,A,D,B,B,52.21591462938549,0
Non-Veteran,Germany,Asian,Bisexual,A,-123.65999970788178,C,154.68982248206697,A,-47.690779129450334,149.64323661012736,63.57350930395055,2.8665891280447924,D,C,12.214073207281832,D,A,D,B,84.99359785982152,0
Non-Veteran,Germany,Asian,Homosexual,D,92.07008574888214,A,-147.23545944421025,B,75.25574489988716,-173.4136824724493,-74.40866542955354,162.6569081472962,E,A,46.611898053594246,B,B,A,B,-52.82598318717068,0
No,Mexico,African American,Heterosexual,C,48.391181912210115,E,-52.96926938370656,C,-102.62299564888147,41.250978987419366,81.23528222302927,-80.3484614487122,A,D,62.50792411056183,C,A,D,E,-47.29759113147507,0
Yes,Other,Black,Heterosexual,A,32.49797680332522,B,8.076440061234702,B,150.90941304219595,293.1037001067184,94.41716608666985,-334.02125201007544,D,B,-112.41286958080634,D,A,A,C,-109.29154151930088,0
Yes,US,Asian,Bisexual,D,-134.2385138307588,C,-60.219746993970865,B,50.714398665525515,29.08873455585922,-128.16964555746424,-26.97258834071537,A,D,7.191717802505063,E,A,D,E,80.60965565164582,0
No,China,Asian,Homosexual,B,-10.255160123111331,E,54.299074759972086,E,23.839695382324035,-50.647154648445124,79.99313187624605,-190.42725935747885,C,C,-218.8648670333738,C,B,B,E,-240.23923318128237,1
Veteran,China,Black,Bisexual,C,117.77417906928495,C,-115.67966875109332,D,109.3061667614354,71.11107819064118,70.81185052275461,-19.114021594492428,C,E,48.91945065652293,E,C,E,A,-52.76349881360615,0
Veteran,US,Other,Bisexual,A,106.33985639196825,D,93.94990849926029,B,-87.655971231823,-74.38414671773734,-136.86157652506742,72.07796970182456,C,A,56.39648681282365,E,C,E,B,10.698702333895431,1
No,India,African American,Heterosexual,C,-101.10286385235476,B,39.54281309723637,C,40.49729403257972,2.323451884030251,146.2829772848483,116.1581525024439,E,E,209.99928470515758,D,E,E,D,-18.89869490550416,1
No,US,Hispanic,Homosexual,C,23.392541945094873,B,91.831284640452,E,35.576318964915366,43.842445124504906,-137.63710076236825,143.3330896476986,D,B,35.829274168202645,B,D,A,C,57.02973202351577,1
Non-Veteran,India,Asian,Homosexual,C,76.59643330160164,A,83.25356809737538,A,100.758543973999,99.25647307385957,21.38433007052259,24.75392957923289,B,A,23.01920713072299,C,B,A,D,-19.577381457416745,1
Yes,Germany,Other,Bisexual,C,-8.019614428895176,A,-225.84710423563362,B,66.96102362579983,33.19480259301362,-49.872700974370545,-3.198791657082703,C,E,-80.63206069438571,A,C,E,A,-108.1296584039537,0
Non-Veteran,Germany,Asian,Bisexual,B,-129.36477296428419,B,137.50122233012885,C,18.569033953223936,21.60376553697298,-97.7797327192324,97.79725089927395,B,C,12.494773947708257,E,E,B,E,55.376348363099915,1
Non-Veteran,UK,Hispanic,Homosexual,D,289.0439666272933,B,-29.27996259587401,D,4.3086181075275665,64.50472865994439,-69.0698277029265,-88.07140243085463,C,A,-163.87360098161145,C,B,A,D,80.23177083092594,1
Yes,UK,Asian,Other,D,26.370300902852655,C,16.78095378782067,E,104.68116705139676,234.0687932859651,-6.7072136368738695,74.18030816329555,E,E,12.438992312459312,A,A,C,D,100.51424618917247,1
Non-Veteran,US,Hispanic,Bisexual,C,103.69546410903654,B,101.54130043236502,D,102.29884296436647,128.3231359537847,-123.22216745002031,-214.02835629701605,A,B,-1.265912332191884,A,C,E,E,-66.7180497160187,0
Veteran,India,Asian,Heterosexual,E,-105.40727163372303,B,-221.73851511570888,C,-15.206597938276346,-44.77939944723903,-61.22384631176383,-134.37253178240937,B,D,-127.36862671225286,A,B,E,B,-260.7145361731629,0
Yes,Germany,Asian,Other,E,-52.81401464550031,D,-117.34526803672065,C,79.0759086414251,127.73660835167043,125.99068357677952,-155.07697741921464,A,E,7.488632606380291,E,A,C,A,-226.23109362160054,1
Yes,Germany,Black,Homosexual,B,-3.1648338187101603,A,-122.55047544363936,A,-40.42254445666351,117.22745097450765,-32.031232501186636,-194.73086796267856,B,C,11.558120439528913,C,C,D,D,-104.30212063502762,1
Non-Veteran,China,Black,Bisexual,D,-82.56816798697592,C,-12.540944227516862,C,-43.082075800343375,212.00362465864302,-70.44535851734601,-3.112424216300486,E,B,5.584315991663899,D,D,E,D,214.192792221047,1
No,US,White,Other,E,-36.84244897761463,B,31.734587291919365,E,-101.4184958957794,10.573581174302557,138.49477531739404,108.47445519814947,A,E,56.93882663122469,A,E,D,A,61.42892950839911,0
No,Germany,White,Other,B,49.747890116244506,A,2.6127875103226543,D,38.70848586227871,235.335321680689,-196.3099997745174,98.79413068973759,A,E,-0.5579358107057923,E,A,E,A,-64.98973419559475,0
No,Brazil,Hispanic,Heterosexual,E,16.382115927361195,E,32.96178223610217,C,-124.82080438980792,-45.92245262739543,211.7598345763003,172.92177129347826,C,E,-68.54281522781332,E,C,B,B,-7.555006324814337,1
Yes,Mexico,Asian,Bisexual,B,5.176496489975695,A,55.992139332153315,C,106.59549342724061,-102.26166507712111,93.18491631446273,-51.42484188014007,B,E,29.098821312388235,C,A,B,B,79.86007982171705,0
No,UK,Black,Homosexual,B,-14.373810125023745,B,-79.0741974384294,D,-111.80645489690913,97.43304886293768,82.10628392505782,-108.63317340886869,E,D,-64.8443465924944,D,E,B,B,-78.63203718800416,1
Veteran,Brazil,Black,Heterosexual,A,217.00944690933582,E,-62.86838138283184,E,-74.45496187055195,57.1454489668455,33.774327327287516,-113.8507213800259,C,E,32.98984304313312,A,E,B,D,23.417451013283504,1
No,Germany,Black,Homosexual,B,-68.12886182037136,C,-98.46199317791422,C,19.49403432202509,101.91160808289834,91.50976638134468,-6.713742397027037,B,C,-22.498611794186402,B,C,C,A,63.829687399367074,1
No,Germany,African American,Bisexual,C,-107.09213787819745,D,75.88837184628592,A,-83.05179316140607,-84.31679466151675,88.16304385087005,-38.54630154913223,A,C,0.16375271998967536,C,D,D,E,-20.31375570406592,0
Veteran,US,Other,Bisexual,C,65.80234057833077,D,37.596892975328004,D,12.967138834171225,-131.98952256873187,63.20372739002814,7.672820072341152,E,B,-132.477599896644,C,C,E,D,-109.88457361248652,1
Veteran,China,Black,Homosexual,C,50.198602252098766,A,-100.96272850573187,A,44.479919695703884,-105.46745525994233,-141.95516406642903,-10.40394512157871,D,B,42.88354130728245,E,A,D,D,65.31301291361066,0
Veteran,Other,Black,Heterosexual,C,-44.349192276006086,C,-80.97640813061548,E,-44.89194732695399,-40.578702053696794,-31.321961866045044,-15.220808976608607,C,A,148.1162455202114,D,D,A,D,49.5324994451924,0
No,UK,African American,Heterosexual,B,14.182451338532262,E,16.749745355046343,B,-84.24461209301856,-35.119764189987805,23.68045202093536,48.69540329040944,E,C,87.25464267706478,B,C,B,E,-41.67168094946583,0
Non-Veteran,China,White,Heterosexual,E,-53.11428604812684,A,-72.14811881117915,B,-161.47322320092857,296.7922534292076,178.09517013575237,55.11050276318967,D,A,-122.04767413766766,D,A,A,E,188.09315142985164,1
No,Other,Black,Other,B,39.744994967154,C,-18.224197339734527,C,-83.74977133858255,204.5757245296977,22.544736778122974,48.687652114436744,D,B,-113.92851986857625,E,C,B,C,-26.676455329296495,1
Yes,Mexico,Asian,Homosexual,C,211.5297536413179,E,-154.196933526486,D,31.21998225520492,28.290681172594624,104.9327475085515,7.415007803474341,C,D,70.1092995851866,B,A,C,B,-12.666662513208035,1
Yes,US,Asian,Other,D,73.92764570185267,B,-103.27172907731321,B,50.25827583642448,207.3018319545774,-151.12220444450438,-133.70510858311061,B,B,-232.89556681498033,A,D,A,C,-63.24196345777815,0
Non-Veteran,UK,White,Homosexual,A,-74.41954879601428,B,5.851427476023181,E,-6.862108194510694,-112.03969759075825,-44.89863871956518,42.841597852632226,A,A,25.061408698256603,B,B,B,E,-45.264195903276146,1
Veteran,UK,Black,Heterosexual,A,-35.73965707448691,D,-53.782494374320244,B,-51.85424643701759,25.462765353999796,111.36916573043574,43.81716841972522,D,B,95.80859580254555,B,C,D,E,45.08903851095166,1
Non-Veteran,India,Other,Heterosexual,A,99.00866375741185,A,-36.81407904009129,B,-45.234916529420886,112.7185734572883,27.96407978424339,-202.1282345497836,B,E,-298.70185631062134,D,B,E,E,-43.325360241782576,0
No,Mexico,African American,Heterosexual,C,-213.06760735969794,C,-15.691795117673783,D,75.5544678900488,-59.28625704804461,3.1670957623411766,-177.58180044646917,D,C,-178.34410398074854,E,A,D,A,-67.75925515566958,0
Yes,US,Other,Other,B,112.88243653401686,D,105.63758335582743,E,7.822559968471084,-259.2200708316762,-31.430979673245197,-39.33698574082189,D,A,-26.68874593526821,A,D,A,B,20.10893908295769,0
No,China,Black,Other,C,193.41349691605276,D,35.46493379487165,B,-7.635996491341053,132.70009790827805,-224.07568601578816,-9.966989417795864,E,B,-73.8605655681601,C,A,B,A,181.9026279697594,1
Non-Veteran,Germany,Black,Other,E,81.69489036992303,C,-14.573231578022398,B,-10.507605217039897,61.91646872511717,18.13318501063387,-61.45829709490066,A,C,-75.48810304242303,B,E,A,E,-81.91398619564876,0
Veteran,Other,Other,Bisexual,D,73.09414617395828,B,97.27992541082128,A,-58.983117165631285,-192.18942554622032,-8.419065325673056,80.64266245505904,B,A,-16.920878477813318,C,B,B,C,89.82132679439067,0
Non-Veteran,Brazil,White,Bisexual,B,-55.329790082925214,E,-156.00781650657913,E,70.71622888150893,78.9204463823448,-60.57188413011551,-64.76077176752271,E,E,-64.70002265120411,B,A,A,A,-67.32152886080672,0
Non-Veteran,Mexico,Other,Heterosexual,C,-79.84735003129167,A,160.78126799132073,D,177.93927444124316,-7.110803785750306,-57.72094931374346,67.2438995559567,A,B,26.543188669818356,E,B,C,E,115.1967496772736,0
No,Other,Asian,Bisexual,C,35.861655502570784,C,224.74271590186046,C,77.63230363142398,9.411907656950047,-81.57132835467145,2.728075880985354,C,C,-38.13318740617396,A,C,B,B,-4.467891865223863,0
Veteran,Brazil,African American,Bisexual,D,-195.69835213911796,D,-9.546793800279836,C,56.74602166219421,-43.24964448760653,219.09268794117392,5.644842304089846,C,C,-106.34571327641649,D,D,A,E,-39.92448134418014,1
Non-Veteran,UK,White,Heterosexual,B,68.50764417364822,C,36.00302161596965,D,-26.272592382862843,40.30275161685194,-37.02263406502302,12.790456749553542,A,A,12.639918096041278,E,E,B,A,117.355929705306,1
No,Brazil,Black,Homosexual,A,155.5294444578243,E,-133.78263382201717,E,22.05196423550923,-61.02570328597411,225.38076582441406,-81.0498241626304,E,C,-14.415387080914643,A,E,E,B,-57.50890521317557,1
No,Brazil,Black,Heterosexual,A,138.97020519081283,B,-92.27105126247224,A,127.18563088888482,-57.22135330337331,-170.6919104055398,66.24309807378683,A,D,232.82035603630328,B,D,E,C,135.85467473594613,0
No,China,White,Heterosexual,A,-14.837287494151093,A,14.290725636101925,A,-82.4313839655696,-25.239557862242773,-85.13939354331768,-130.65277612089693,B,B,142.59921423750842,D,E,D,B,151.2638659196994,0
Yes,India,Asian,Heterosexual,E,-17.125860325159618,B,-43.53555629882463,B,118.90694768250076,115.43437668976055,-150.21770495274308,28.090185037707084,A,E,2.075678814621047,B,D,E,A,-28.776050855805785,1
Veteran,Mexico,African American,Homosexual,B,-17.924528018153094,E,249.0525480949893,C,-18.214471352579086,-81.78659449212302,26.52244595262599,-7.137455161137287,C,D,72.76542465234726,A,A,B,A,-34.47539225357439,0
Veteran,Other,White,Other,E,44.155483572640684,A,-133.33867406692937,B,15.394564706883573,-86.65336940047013,-36.092309768036515,-131.54001018278754,B,B,-34.41597749707855,A,D,B,D,-24.15476488152601,1
Non-Veteran,India,Black,Other,C,71.19486458743673,D,8.79291058223811,C,48.1888325320426,-124.99767906923407,18.1602354783602,-24.070414991713264,D,B,-18.614887144951414,B,A,C,D,-56.125682209630014,0
