married,disability,religion,ethnic_group,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
Single,None,Other,Hispanic,68.87778232067771,48.09143413582099,42.352710831178236,203.84590429879398,39.098872239065784,D,-46.90674074995238,E,E,181.2347193063506,A,1
Married,None,None,Other,-4.927030869061409,10.783794322843544,153.8446493257228,14.426915070830029,65.7159623098703,C,58.70136278724034,D,B,-102.29622817857562,C,0
Married,None,Hindu,Other,100.08950422099758,-96.84759501654516,35.07245946520413,-134.12909014485749,54.73071298725257,D,-182.57259248750432,A,B,-6.271181645598692,E,1
Single,Both,Muslim,Other,70.65953990377638,-130.2268663212467,-122.91669897229336,-94.06531206743149,17.94387820089141,D,-17.423766330346286,A,E,84.97155724818035,D,0
Single,Yes,None,Hispanic,-31.81209252123896,51.138841225639496,49.36864105778182,120.69797429252107,-89.47893753768192,B,118.51735152324714,B,A,145.80079297804636,E,0
Single,Physical,Other,White,-34.646982359413784,-3.6391451522041254,-32.007898947958076,-81.80808232238351,-201.1981831017938,E,84.44554019384161,C,A,233.16001115899604,C,1
Married,Both,Jewish,Black,-0.7371535985394756,118.29067975619631,33.214537712823535,-57.22960441617466,250.65805222171457,D,-206.40110138989235,B,C,-34.23089971180271,E,0
Divorced,Both,Muslim,White,-110.37954262886802,78.4408581285073,-101.56299597783405,-134.67301045738017,-121.24453116147727,E,-166.26202948736443,A,D,33.45756997789094,E,1
Widowed,No,Other,Other,24.22730550460641,43.79409879576501,-46.44269930274449,-53.29785904934611,164.8008178437866,D,-138.52855741131225,A,B,61.786797729083546,D,0
Divorced,None,Jewish,Asian,130.73345434632228,-25.668487129903504,-75.33371224277344,-64.44556125640375,158.87986958231264,B,17.75576624393184,C,C,80.36245587705963,D,1
Divorced,Both,None,Asian,53.66787064393896,-131.97879685237208,-295.1364758129185,142.07348030898456,-41.579162017734085,D,-43.16953400191604,E,D,-113.0072902431944,C,1
Widowed,None,Jewish,Other,-66.40109895402055,90.42096444235852,132.59324403637274,-10.806329886599727,2.935711148972277,B,10.119169601887043,C,A,66.12425588274901,B,1
Divorced,None,Buddhist,White,63.51964321488713,22.06767436350875,-1.578925240408806,129.4234497266849,-50.33269265824424,B,-122.7519681876723,E,A,-133.44465210220505,D,0
Widowed,Mental,Muslim,Hispanic,-56.69469245249363,-35.60511078824922,112.41791133396615,47.14071740713097,22.834075710979555,D,94.00613160263292,C,E,52.66171578072001,D,0
Divorced,Yes,Christian,White,158.19997653104687,7.370118445199514,71.75834683594425,-90.08416562368603,-24.830077607717875,B,31.002050970510275,B,B,3.3109680036733846,E,0
Married,Yes,Jewish,White,75.66481996829589,-18.53619333161873,86.05229471586401,-74.46666626107209,157.52923778518573,C,65.39806422924525,B,B,-14.66582884604267,C,1
Widowed,Physical,Muslim,Black,61.01283907320233,-132.8884625814317,133.44731585870488,-55.612569491749156,106.38361656398155,C,165.56959247628544,D,D,202.85401555233952,D,0
Single,None,Christian,White,8.164320121375908,-35.18802880951134,266.30928629349717,68.96476943249034,83.88935708856926,C,-147.03421733576798,A,B,-50.59946261299999,D,0
Married,No,Buddhist,Asian,-147.67850944037514,149.19265778297165,-172.4545637854285,-247.8778440969175,-82.55153728648344,D,59.058748531796624,B,A,-121.14264763681079,A,0
Widowed,None,Hindu,Asian,-58.404014411141915,288.4404450225624,-42.71891508068503,116.70768012609165,138.6253922974956,E,-80.23072582132691,C,B,100.74478147246353,B,0
Divorced,No,Hindu,Hispanic,76.68497487775153,14.692878778786058,90.77952695540709,94.00006905990885,25.889576797334918,A,-73.63153601618669,B,A,-56.6210325756168,C,1
Single,Mental,None,African American,-2.5082492184330722,-19.395976856219605,-163.12182421045915,-139.19417538749002,-60.101766797135284,A,-41.680483712612244,D,D,90.79789669055262,C,0
Single,Both,Hindu,Black,-4.389808505111303,93.06016331411422,111.61412758438793,75.77004592212245,-28.91499036327872,A,-192.7647003653505,E,B,196.22808211221331,B,1
Widowed,Mental,Jewish,Asian,-126.77458742743737,-87.37031107084728,-104.19797188279966,-48.58131893903412,-17.987341572975406,D,-199.22152095116616,A,D,134.76598415507192,B,0
Single,None,Buddhist,Other,-156.43209108597495,69.43254140907614,-5.24635277437878,7.796877377160339,-139.10278046169105,D,-226.34310306735043,C,B,109.42886501714997,B,0
Married,Both,Hindu,African American,-140.393006962906,59.39379495246933,-7.1717875908210935,72.84285644444425,-169.29262526427016,E,-67.2101155019601,E,E,-104.47014201559463,D,0
Married,Yes,Other,Black,-72.59248611229589,14.19610815618256,-197.56365580784066,44.68646350362636,7.580978967996341,B,12.121460406779857,A,D,91.67016289480262,B,1
Single,Physical,Muslim,White,-8.859796527633451,-166.08800207733952,-48.77157972157851,-75.885847527497,-90.64445221966736,D,15.359378048993074,A,C,-8.541631595581112,D,0
Widowed,Both,Christian,Hispanic,-29.053819788401043,106.49850020396639,-12.508572218399753,70.98412881151526,91.41318357689997,C,50.97855142532273,D,E,-129.7934662911217,E,1
Widowed,Both,Buddhist,Asian,60.89735323278025,158.90155088511483,133.25778099614772,119.24378569117577,35.815796651682234,B,59.762369569659,B,A,-148.98568545099116,E,1
Widowed,Mental,Christian,Black,-46.79324763017209,53.26988990527198,-35.757258240817904,-232.7893999984679,-34.99194933687343,E,48.84203885025419,C,B,-22.915502410830744,A,0
Single,Physical,None,White,-172.77201530959707,-96.77278015712079,190.65089293652215,10.05891841654129,124.76842458101254,C,-11.343729737060311,E,E,41.19262440951281,B,0
Married,None,Hindu,Other,74.16604685763785,65.30313927048161,23.550490905498332,104.17013388250962,111.09270263769258,D,255.92639134531083,B,E,151.24827794581822,B,1
Widowed,Yes,Other,Black,-54.79921430858188,-50.124836160858365,24.3658433902429,-33.90526277102548,71.29580487153262,D,11.584608000407453,B,C,115.35822677105969,A,0
Divorced,Both,Christian,White,135.21684661252885,39.51202459580318,-31.082802430033325,-289.9072258152928,-11.355165992506775,E,205.23947475095784,C,D,88.94676535705038,B,0
Married,None,Christian,Black,54.89988439990999,-89.56883328244393,151.61669325668038,56.50493549459317,-8.851857790288742,B,137.6557101175779,C,C,-5.0737753552017955,D,1
Divorced,Mental,Hindu,Black,-34.8974580011426,-140.13323049247072,117.09187977120388,-96.63082607498797,-7.6776061555764965,D,-94.78859301618925,C,B,-8.728922892673728,C,0
Married,No,Hindu,Black,20.634223718464373,157.1452858582631,-15.540556001421226,9.398731159434417,-121.75738534829333,D,-11.313290226422057,C,C,-56.003123137051226,B,0
Widowed,Both,None,White,-137.3695915800661,5.497952674872781,-2.247009752821759,18.64403425283391,-8.589235732794249,A,22.074218552159973,E,C,4.721040249560337,C,0
Married,Physical,None,Black,279.99660469066123,-23.762464039434334,-77.35315207007936,-36.21859319343479,-35.24750171112937,E,82.0149815578205,C,D,-33.389029039484925,C,1
Widowed,Physical,Christian,Black,137.7467908142639,-38.43876576957162,-119.37540436902287,208.16616327652272,-24.82837910418731,E,-234.22036074546995,A,E,-12.399164819451611,C,0
Married,None,Hindu,Black,-19.392730048403724,103.40973058881981,151.27665147084815,-75.66694285620335,-29.40161160661657,D,-116.92903046025285,D,D,119.80294084923115,B,1
Widowed,Both,Buddhist,White,119.47507395358147,-36.84202291098548,-144.73042423856543,149.3967093865629,53.65491757074315,C,-24.97395424123578,C,C,-145.602614048894,E,0
Divorced,Mental,Christian,Other,-91.54039478177914,-92.21180499262111,51.57186778907038,-13.575089197012522,-51.74893374490135,E,61.19293661503294,E,E,-115.03987072981656,A,1
Single,Yes,None,African American,-199.81422402032416,23.32363332167264,18.653679715713174,23.279881602624446,-2.03726700336323,A,-13.828960474262288,B,D,-48.25835818728953,E,0
Divorced,Yes,Other,Black,-55.57518953674515,190.95910908009068,52.69234882096795,-88.6292055227853,-39.14733231251097,C,81.97848693790083,C,B,-20.865897031946332,A,0
Widowed,Physical,Other,Other,38.849949438291766,-187.40183339238382,-106.29431782497383,102.04406206100512,27.884473959625204,A,0.9788844536544155,A,A,143.78924848621816,B,1
Single,Physical,Jewish,Asian,108.11610741486264,89.9931048625712,-127.2881632094711,66.7978143772544,-0.28370139879770384,D,223.3126781891034,B,D,-81.23562233776725,C,1
Divorced,Both,Jewish,Other,20.734845460177663,27.149982842239375,91.32849918794211,-122.95073944283948,81.69553389393342,A,-110.12685090259713,A,A,-96.07540891624225,B,0
Widowed,Mental,Buddhist,Other,35.835689869093045,167.08731200506966,13.542130801561015,170.78277966454664,-40.79094060430341,C,44.99195370376131,C,C,38.2010703502757,A,1
Divorced,Physical,Buddhist,White,14.608508517674077,102.74331168762181,-89.45814305126122,-162.11431841949178,23.641869657642186,D,-34.501949924111315,A,D,-0.8615149901352611,E,1
Divorced,None,Hindu,White,166.24982087089194,77.72918931322015,-44.12363557301444,33.07770218706461,22.900019439324996,D,-65.20841012870773,D,B,-80.47096386275086,B,0
Married,Mental,Muslim,Other,18.46015680364463,72.83605425245813,-22.977929993930157,-168.49533225077647,-140.1294827812207,E,103.79930468106646,C,B,43.62330251336138,D,0
Widowed,Both,Jewish,White,22.61522686083566,66.16180481278458,41.64745165861925,70.87556815840685,-4.610647482896554,D,-75.86982773054534,E,D,-76.87919871473088,D,0
Widowed,None,Muslim,Hispanic,96.21054426474662,-62.39770637157349,39.927117052612495,49.01657755989485,115.66865737142209,B,-99.05817924080345,E,E,-26.13272131005117,E,0
Divorced,None,Muslim,African American,264.265736084622,49.924655581887215,-95.26977435702295,-118.89619216001302,119.56768346088018,D,93.2902972574695,D,A,-165.1977061507855,A,1
Divorced,None,Hindu,African American,195.0105588258427,67.23614389124654,26.49045659580137,-12.644799892754158,234.5404483860809,C,-72.65119000706832,E,D,-11.092999311481321,B,1
Single,None,Buddhist,Asian,-97.08978265150249,-92.54522437067148,-8.481983839197623,-88.92212698735169,105.32856143848603,D,-128.63839913207283,E,D,151.8680134846852,E,1
Single,Both,Buddhist,White,-40.412490533361975,-278.9556342699329,52.053180529310126,-47.96688134482942,-63.59918123405789,B,-40.54108256416485,D,D,-37.56027563395273,A,0
Married,Mental,Other,Black,-148.13625437192826,57.62297071082191,197.71523077649968,-24.037906401313982,-35.778514488603555,C,-120.43752534384441,B,E,162.32908012165169,C,0
Married,Physical,Buddhist,Hispanic,-72.33541648815934,117.40784045108434,3.612037852639613,-203.691433659953,-136.637669050391,C,-68.63140628445714,D,A,-69.55063612192025,A,1
Married,Mental,None,White,-104.57343102945933,86.60115085258762,63.20540331803818,-71.88296112321083,-83.4132014488753,D,-60.656228149059054,A,A,-112.29233275994387,D,0
Widowed,Both,Hindu,White,11.762209612609192,321.7286036509264,45.7995440366856,85.62972003117407,-62.93433435926391,D,234.51256269122158,B,D,22.617658359008917,B,1
Divorced,Mental,Muslim,Hispanic,4.698430745936378,-27.629327563986777,-94.96986376414812,30.843926868886186,-80.61674451966037,E,-30.578804122190277,A,B,11.301023139448398,C,1
Divorced,No,Jewish,Black,86.53960676775405,-348.44746381891224,41.83615480482102,-36.41441146650827,13.849651837482899,C,135.94262620558035,D,D,89.92627808681286,A,1
Single,Both,Buddhist,Asian,88.48839786169312,22.253476991598383,48.764475253448865,14.745628186738404,44.97096288108258,D,9.812268802725544,D,D,-144.77366375052296,B,0
Divorced,Yes,None,White,253.91016688441215,104.79999549479935,43.54862989130741,-130.078777879333,-121.81966700333349,B,-10.31332379529431,E,C,-109.43463849976702,E,0
Married,Physical,Other,Hispanic,-257.96053872437795,-95.2214534598235,110.5285395322952,-37.53024142151338,-68.10609288256086,A,-6.761957917780166,C,A,119.0196901488391,A,0
Single,Both,None,Hispanic,8.905694441470757,-139.68143237803415,172.74268885738852,129.80584461510233,48.32443168073037,B,48.57736656765348,C,C,-8.708052888142216,A,1
Widowed,Mental,Muslim,Asian,-204.97894902927757,0.18997002289304105,-71.8008646891185,194.70446122359934,-86.73985197082047,A,-70.72597643338098,C,B,-191.04643252509496,A,0
Divorced,Mental,None,Other,2.2887994193571832,73.73647721131155,-103.64110398136184,142.91023983193915,221.35149733442242,E,-167.62315870274853,E,E,116.89691096258228,C,0
Single,Both,Other,African American,83.56375720929559,144.0287841963999,-129.0206174242284,-87.63096182926112,-63.51113141951681,C,-100.73212460613333,A,B,-46.904266406604286,C,0
Married,Yes,Other,Other,-47.982861308439226,38.395957776104254,-4.717567542975627,212.15617793079588,47.87394041565294,B,144.00336238603094,A,A,-10.207549616559533,A,1
Divorced,Mental,Muslim,African American,-103.28962877475749,-99.3247979109684,116.88264250465097,-30.334192593772443,-29.037419971101976,B,64.43687028026983,E,B,19.16895365961084,B,0
Married,Both,Hindu,African American,-90.6107596836634,24.846374617296288,-95.45805179433943,137.11043971303965,-27.148754426801442,C,131.42096160488273,A,D,1.389968744613583,A,1
Married,Yes,Buddhist,White,19.248135674463335,112.526987517833,-28.72542022522298,-48.121657645725705,-33.50984065405414,E,65.37007188151098,D,D,101.2545569192137,B,0
Divorced,Physical,Buddhist,Hispanic,-100.75371970739968,95.78628497462887,-172.0686691840222,-80.18275834084776,66.70859475658062,B,130.7455546188041,B,D,-61.057127620418164,A,0
Married,No,Buddhist,Asian,129.63993198655822,50.88992662665154,-5.996907999566138,-5.558995843156693,-24.42906080173405,C,-237.70903619271647,B,C,-120.62851417446274,C,0
Widowed,No,Jewish,Black,78.86926022171528,18.924765036000593,124.55401972628937,7.380872645150963,-43.169962211302284,A,133.1766229734323,E,A,-140.0229361289918,B,1
Divorced,None,Other,Other,17.188558457370057,8.141741885915128,53.30046226392695,-219.907424003733,-2.0746413937963784,C,50.221692283208974,D,A,-46.992180792199925,B,1
Divorced,None,Buddhist,White,149.71822454514972,-162.76465639716002,-84.28021850040813,67.27064057048794,-106.80037793193091,D,178.8424632295438,D,B,-88.76313988046208,D,1
Divorced,Mental,Buddhist,Black,109.08617993706267,104.83288271399415,7.726758683418406,-37.35906506529688,-187.7857679634494,B,-105.25222626951236,A,E,34.02993577953657,A,1
Married,Yes,Muslim,Black,28.61321265668274,92.52330462397529,-108.61688831927421,17.806810832886537,329.3832796840124,B,9.45459218016573,C,A,29.46615401967189,B,1
Widowed,No,Other,White,-86.98894016166567,-12.647282498869616,-75.34829840800043,11.3394114413879,-66.03962248599275,C,-22.81693243920002,D,B,-53.778095302371675,A,0
Widowed,Mental,Muslim,Hispanic,-42.1896747260565,-164.79255057714835,44.51778349611597,-1.0115223863557798,-16.055308032348837,D,113.44983239112891,A,C,15.370680293594033,A,0
Widowed,None,Other,White,-56.37710215799259,-4.180844558682238,69.23852210048754,-82.66191823860902,-37.47633115826805,D,-90.21594137851051,D,C,63.52281108703185,A,0
Married,Physical,Jewish,African American,-13.635158889008569,-46.69047002503369,-57.11764177148261,191.58357335772405,117.59892464035255,D,-10.620672502983252,D,D,7.180764353807276,D,1
Widowed,Physical,None,African American,-108.95919616726309,106.29397833143027,-38.88801661988006,-46.10312141980802,60.06294475388459,B,-46.18448035226325,C,E,99.34078942997246,A,0
Divorced,Mental,Hindu,African American,115.30932835755965,195.91732141894585,131.8189092403922,-8.406352377440076,-4.369895564754852,E,75.17118039423714,D,B,22.956807042433223,C,1
Single,None,None,Asian,-118.50026595478478,-108.23501240573444,-118.75592858627468,-104.9748554663275,8.132757619557868,A,-90.80764534079971,A,E,-96.29878047490065,D,1
Widowed,None,Christian,Black,1.3038230286987458,-98.09129880528707,-32.01189661197858,-89.94565994997387,117.17294035436778,B,-105.99533857020043,E,C,-84.35208508152333,D,0
Married,None,Buddhist,Asian,-53.271269465962135,64.03024936571168,-62.68226360524556,53.34280584446698,244.81349132317058,B,-70.71125754804923,A,D,168.76697392424686,B,1
Widowed,Both,Muslim,African American,-126.2597681138716,109.18313484900892,42.75134783609573,166.07381018283033,-8.797874043343526,B,-35.30683546038536,C,C,-79.73291977566979,D,0
Divorced,No,Buddhist,White,47.73883750872335,-105.31862143586395,-92.56634042481771,-1.9216132401985342,-39.390905672864704,C,92.00974807074145,B,C,135.10670478658312,C,0
Single,None,Jewish,Black,-16.767945809702198,-9.561959339237292,117.20370996242382,41.81510804986106,179.20771701089046,B,190.9971838746073,C,A,-16.83566228108534,B,0
Single,Yes,Christian,Hispanic,0.3953506261292961,208.17488965876478,110.62857047186041,-65.82173986650129,108.85367747768753,A,92.89423224696345,B,E,11.726684979024865,C,0
Widowed,Mental,Muslim,African American,-21.49761881481574,-102.67520606995507,18.204863549461056,35.71398602710702,116.29754197724137,E,-32.12424340652302,A,E,-23.187419203863453,C,1
Single,Yes,Muslim,Black,4.286519796576071,-4.523020299871837,43.94279845431452,77.82409437429595,-93.2899332629415,D,44.204361154901626,A,A,146.4617347471214,E,0
Married,None,Christian,Asian,106.79354593639287,-30.292301414424948,-136.89440371282697,-19.041679749628702,-35.03207866208072,D,15.991167990254834,C,B,69.88301057967405,C,0
Single,None,None,Hispanic,141.72621721879196,62.530472676293705,18.43896197972277,36.307380984321625,-33.928195981871376,E,-14.859390858965558,C,E,71.48208239493808,D,1
Widowed,Physical,Jewish,White,102.55623917043526,-46.511616086031474,11.157736755215936,-27.085523427634456,21.944311229522842,D,-98.72386632673577,D,E,43.845509369970245,C,0
Divorced,None,Jewish,Black,54.80325899943471,91.35959624849096,-91.44320794372175,-115.27517668271507,-140.8786790101448,D,-110.02810681283654,B,A,28.42763036131924,E,1
Widowed,Both,Hindu,White,-98.72109353695012,37.469205583108526,49.75772569990494,242.970067994408,135.65066809784457,B,106.84680474947652,E,E,55.822371869382245,A,0
Married,Yes,None,Black,-29.10976309000146,-145.8221304488489,183.9157865489438,-337.4171628203645,195.1727789004503,A,-68.35169084138852,C,A,-117.541094000275,B,1
Widowed,Mental,Muslim,Hispanic,163.66804644607805,-30.60284532953139,86.4840622542235,28.042747314211336,-44.611563754803996,E,83.81356093609152,E,D,153.46432200601117,B,1
Widowed,No,None,Black,-32.67187833929293,-126.95046312621841,-185.0142037772347,38.55943277284594,-115.90192852476835,D,16.256005597504224,C,E,31.458570752609916,D,1
Divorced,No,Muslim,Black,-1.6757353937168131,5.424118791962807,-83.66132293757057,12.984355992928812,114.0694993654819,D,50.09654753375135,C,D,-92.74576675977411,A,1
Single,Both,Christian,Black,74.05580655424066,-64.80711660014322,35.303183633797744,-113.41121575653264,40.52473336821357,D,46.672217913244054,B,D,53.82392580322461,A,1
Widowed,Both,Jewish,Black,-92.17434213982179,153.71829359859183,-32.57880444050267,-44.07119822896857,-19.265904004082596,B,105.99380350352195,B,D,45.079665794537895,E,1
Single,Physical,Jewish,White,-44.438296881925794,-60.41890296392911,-87.93354172730211,-3.103727448164932,21.61092485069669,E,-83.8659648995714,E,B,-120.43104072738163,D,0
Widowed,No,Christian,Black,-146.1420155928894,-39.507896753835084,-37.54418089741596,129.23988820968674,-36.247705574845014,A,26.41487712354059,B,A,36.48355511985563,A,0
Single,Physical,Buddhist,White,-80.33349857684297,-23.81988174754891,100.6128782443915,-190.84256849622133,84.20026088034085,C,97.2228738243676,B,C,-13.683878545958,D,0
Married,Yes,Jewish,Asian,97.44376599022576,-80.08743193544028,-221.19081260134013,39.77700731873689,-24.39242702049406,E,221.5725672793895,C,A,69.4658762619969,C,0
Single,Both,Christian,African American,-202.9554780274831,-207.15996620966283,-5.802686801766107,-72.73939120240185,14.06937262146939,D,134.55746882761238,A,E,-70.27742835075999,A,0
Married,Both,Buddhist,African American,-19.205021686667656,-150.09104188727468,84.9024709624421,59.02891736524414,-168.1807436974166,D,3.486748391828646,D,B,-87.82527643547701,E,1
Widowed,No,Buddhist,Hispanic,-9.624193657730117,95.0293742476723,-94.57902079281095,-118.97614982356379,-19.69228326671222,E,66.63817495080626,E,B,-11.971462061433384,E,0
Married,Physical,Muslim,Asian,75.53447883981632,-57.77206392204584,4.296475579542669,49.06002110092626,-124.38996685615113,C,-101.59425222029756,C,D,-84.6568275860706,E,0
Single,Yes,Other,African American,86.41362913225603,37.25991138328696,108.61887678470748,23.86357902705141,-77.66830998332459,E,-54.01879108294095,A,B,53.75152587236168,D,1
Divorced,No,Christian,Hispanic,-55.68590864096278,143.01088414931306,-16.086485246009396,-31.45802082748886,37.64853519607204,E,73.87280052707328,E,A,-38.463040526256705,C,0
Divorced,No,Hindu,Other,8.315860593997371,-43.32797990817745,-18.693328110239264,-71.89788489219326,77.50501133261393,D,112.841109935847,D,A,155.1998410381562,E,1
Married,Mental,Muslim,Other,-112.46308610860129,26.437506764839817,144.72327062319908,58.821686541064146,38.41883149999705,C,-191.29893086327198,B,B,78.8404735594128,D,0
Divorced,None,Buddhist,Black,93.92716982500839,-38.161464661271225,36.716061487846744,33.22184755079217,-58.838864965927286,B,-57.339677012777656,D,B,-61.767630847923094,E,1
Divorced,Physical,Other,Black,-63.34379384825496,164.82566534375815,12.118660186634338,-50.93092501641847,-37.95531445418256,D,-47.36895172430255,B,C,-78.52855277944967,A,0
Single,Physical,Other,Other,-59.668699073042305,119.56969589732935,-126.94419636879013,107.55426066880815,-95.08319797538432,A,114.9957038934429,B,A,-144.79537625175405,A,1
Married,Physical,Christian,Asian,-90.2158823405706,100.05378368854959,59.391427701421975,63.479896273434875,-225.20538081501812,D,-72.38027849644696,E,A,-51.0277127815857,C,0
Single,None,Buddhist,Other,-127.285315863311,-148.1633284477105,2.6603081106718958,174.47948732624016,-177.36043897226438,E,-77.43012604649347,A,C,-102.68628212073389,B,1
Widowed,No,Muslim,African American,-166.6374890787097,-61.83866192840498,-15.167542413823265,-4.014489141604074,145.4764211842563,E,-35.848523891634784,B,C,138.82139705507552,D,1
Single,Both,Buddhist,Asian,-8.667507497000226,-68.32197032889343,55.539553685044154,-10.568817346956584,65.10116983359447,A,-153.68712895831598,C,C,15.283403961655168,D,1
Single,Both,Buddhist,Hispanic,3.9517458130749827,-130.81605341598683,-52.2702472253758,87.42479629726128,66.80404497511606,E,-101.89738739415112,A,A,41.59544028037473,D,1
Divorced,Physical,Hindu,Black,8.912709853851105,-95.2551696972719,-84.58990053731648,67.13272618171146,35.6944105021092,D,202.84452094035447,E,E,170.62713951051535,B,0
Single,Both,Muslim,Hispanic,180.88305683462178,58.37148939586484,96.5056487089399,108.12166904503829,-163.94707421464796,C,-29.99549837079869,C,D,31.38204926391004,B,1
Single,Mental,Christian,African American,-85.59563802464012,48.732607146026155,26.542513201882574,-48.7016056335055,125.36479489892702,E,-8.92322013477372,C,C,2.4241421855630234,B,0
Divorced,Mental,Buddhist,Asian,-75.39010103873251,-85.2599417432053,131.6943705326103,41.33703339945688,173.91561019031704,A,-24.157995869878118,B,C,-82.52004465319439,B,0
Single,Both,Buddhist,Other,3.9110118912545664,-46.695434362527635,214.9991885407881,12.687051486349226,56.64032453119642,B,-33.600392578743694,C,D,-11.676981556580829,E,1
Divorced,Yes,Hindu,Black,-78.62099555331842,-29.61431605760788,147.10049074524153,18.84797348195803,42.08072882672026,D,-60.36519167224118,D,E,227.99122333776882,D,0
Widowed,No,Hindu,Black,-50.78181252908212,9.653200201025145,136.87832158393616,-110.50507269449534,60.61787753742698,D,28.021932597104353,E,E,-87.80826873007919,E,0
Single,Physical,Muslim,White,-29.6100807389982,28.822511561239878,-75.17900052675573,104.45434400607571,81.78653571496761,E,-22.39035911632876,A,D,-0.16749539907820388,C,1
Single,Both,None,Asian,14.817320274544945,-176.1396142635594,-31.90520910468922,-149.8056949936252,164.6288729621943,A,-20.994223761914075,D,D,-17.43116138144106,D,1
Single,Physical,Muslim,Hispanic,45.28024249320231,-324.02130319597484,-43.66803442742733,-143.64589594314387,58.42477696230567,D,-83.23513443635511,C,D,-61.94263127455342,B,0
Single,None,Jewish,African American,-9.674880963871784,-73.25067357435347,-53.84713963549995,-36.67505269196777,261.8692155741876,B,31.298955867990653,B,C,39.42559722694375,C,0
Single,Yes,None,White,-115.92458623325304,142.7112710131818,-41.08578274121015,4.6271693750044784,-104.5223740445334,A,-243.68842093145227,D,E,-3.7151789278729974,B,0
Married,Mental,Christian,Other,66.8773297653659,-52.03062069464842,39.35975882474429,295.49204367667573,-49.37431442938751,E,70.55437282521481,A,D,-132.8673144645702,C,0
Married,Yes,Muslim,African American,-14.478163167245823,-141.53428151928492,-4.449597355586992,-166.53498268201088,-67.2361814596444,E,34.3915449445115,D,D,-53.61692225889666,B,1
Divorced,Physical,Muslim,Other,83.65874302518574,-74.6222053581071,-80.64248263359403,21.46912595801746,-181.3324057808425,D,102.30281212011812,D,D,131.81427278944136,E,1
Divorced,No,Jewish,Hispanic,70.1469379334919,46.65160813732089,-171.73141057263018,105.11288758850466,-12.069512245466012,B,77.17435097689398,C,D,-167.53514907328082,E,1
Divorced,None,Buddhist,Asian,64.37331410764338,129.00716999086353,26.449207441028577,-68.792247228545,-39.62402316546198,B,-77.58592405339938,A,A,56.63514280532046,D,1
Married,None,None,Other,-124.74817359367376,-43.24784577237582,-138.03174214918485,-119.06760801775455,-2.4271154099082626,C,40.29966746073783,D,B,-99.7892508389457,E,1
Married,Mental,Muslim,Other,14.160779327847825,-129.7540154461689,-38.390643822883895,-60.67626755751543,32.807725099800976,A,-82.4261470850731,A,C,63.98982782165471,A,1
Widowed,Mental,Hindu,Other,-28.182011162412923,49.44319304696965,42.679276756047344,-91.48896623856047,84.9070315837115,D,64.50683496460331,E,C,-156.5998618060632,A,0
Single,Both,Buddhist,Hispanic,-78.88290387852935,-29.824498801380926,-110.78721065960168,-43.12414533260185,-10.354594819795572,D,54.04810686526881,D,E,62.46011828493945,C,0
Married,No,Other,Asian,62.01067520972898,-8.773441190383405,-26.71873365045025,171.5273835192047,33.54469252761491,A,15.934996963775571,E,A,-43.95078471239121,D,0
Single,None,Muslim,White,40.20572265192786,-27.036194487853223,-15.085251603617797,-130.5212481015871,-155.70106907072366,C,14.172604067235756,A,B,-30.523789859251533,D,1
Divorced,Physical,Christian,Asian,49.898859301069216,-36.1355536816357,77.56994053637254,-89.91530013429742,108.16424799863947,E,29.75051912722837,D,D,36.42820404617388,C,1
Single,None,Other,Other,-72.68936978963015,-24.50211761839736,-89.31530569314302,-64.65008639727364,16.426082227262633,A,-103.1286595180585,C,A,111.3555195656901,D,1
Divorced,Mental,Buddhist,Asian,-1.5022928243882352,107.0939752729655,-50.06787142704936,-44.65378014453572,-234.02955561313178,B,-59.13493270484557,D,E,-341.00345868774224,D,1
Single,None,Christian,African American,-107.33968661368576,10.207260459753877,181.23372383253684,-17.574814640907928,247.15763099257936,C,35.629201399463554,C,A,123.31037263564988,D,1
Married,Yes,Muslim,Black,-25.72370936452663,-68.23699076504862,44.0028620662676,79.42294805736947,-16.913787294441676,D,-5.356098068937294,D,B,1.2566735704306806,E,1
Married,Mental,Other,Hispanic,108.9887813630082,116.16858453644102,84.15565179308884,50.24775385351772,55.74082892320995,C,-44.59385474788498,B,D,64.64344112830143,C,1
Divorced,Yes,Hindu,African American,-2.1048107983095936,-60.79503921033979,-159.52615173101444,-124.75121866510344,-19.86649589085928,D,35.894923891468075,E,D,174.57135896902076,B,1
Single,Physical,Jewish,Asian,151.4592006817829,-258.4529477697504,-192.3840872538598,146.49544314764594,-42.754174774910304,E,-45.52520729077046,C,B,-10.76957364266066,D,0
Married,Mental,Buddhist,Hispanic,51.11031385706757,-29.983783220899628,3.7085491897465843,-165.73456708888534,190.93148013497304,C,0.5419708441926102,B,D,-122.17976277786782,D,1
Divorced,No,Buddhist,White,-9.540609265657713,-85.3062555992686,-169.81599121915085,-152.45988932127642,-63.22079567572773,B,-134.30916199623067,A,A,-83.60446063195839,E,0
Single,Yes,Hindu,African American,44.38085196664727,48.5173018789484,3.7902027399766376,-37.272778381841924,166.85534442155213,D,9.360363760392932,E,D,-31.90044634725914,A,1
Married,No,None,Hispanic,3.4187152862507126,-173.95885268821866,11.30160468667975,157.94750526774678,-137.10019157578105,B,-100.08608489136508,D,B,5.857806713683175,D,0
