disabled,age_range,military,religion,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
Physical,18-25,Yes,Muslim,C,104.47223990936682,B,C,C,D,-133.9734315940813,B,1
Mental,18-25,Yes,Jewish,B,123.60177597603277,E,B,C,D,-65.51712893096054,C,1
Mental,18-25,Veteran,Muslim,E,44.84289965728317,A,D,A,E,-141.996938448702,B,1
Physical,26-35,No,Buddhist,C,-130.29414304621125,A,B,D,B,-40.469792444702996,D,1
None,26-35,Yes,Muslim,A,-66.04952485483354,E,B,C,A,-19.09797437211743,A,1
Yes,26-35,Veteran,Christian,D,-18.330508440163168,D,C,B,D,1.7015633249797169,B,1
Mental,26-35,Yes,None,C,-24.985412929794727,D,D,A,C,-135.16628470266622,E,0
None,51-65,No,None,D,-29.51545004671452,C,B,E,D,62.09758355005841,B,0
Yes,36-50,Veteran,Christian,D,-204.33999600734472,A,A,A,A,54.31732846208437,D,1
None,26-35,Veteran,Other,E,7.38874806623462,B,B,E,B,16.41601206649722,C,0
None,51-65,Veteran,Buddhist,A,-13.398616656548338,E,A,E,C,-131.8659604410196,B,1
No,51-65,Veteran,Jewish,D,172.4249545487438,E,C,B,B,3.8913994203705866,E,0
Both,18-25,No,Hindu,B,18.575588375540814,C,C,D,B,60.176938107303926,B,1
No,36-50,Non-Veteran,None,D,45.100877156562674,C,E,B,D,-101.64172061760077,C,0
None,65+,No,Jewish,B,72.74568934469458,C,D,A,C,107.84111464583965,A,0
Both,36-50,Non-Veteran,Jewish,B,15.617477952610622,C,C,B,D,191.3709852811924,D,1
Mental,36-50,No,Muslim,D,-23.802800717795506,A,B,A,E,-50.15401720383993,B,0
Yes,18-25,Non-Veteran,Christian,C,-18.80584048132883,D,B,C,E,-129.92168886176108,D,0
None,36-50,Non-Veteran,Buddhist,A,-67.33908403846334,E,D,D,A,-60.89873140674917,C,1
Yes,51-65,No,Hindu,D,192.7053424541382,E,A,B,D,177.38637857330374,C,1
Both,51-65,No,Hindu,B,32.54802982355517,E,C,D,B,14.381805119178818,B,0
Both,51-65,No,Other,B,-3.7400307344945856,E,B,A,D,128.76769258994995,D,0
Both,51-65,Veteran,Buddhist,D,3.5850351991749583,E,C,C,D,22.127338491298957,C,0
Both,65+,No,Jewish,E,-83.03615968971856,B,D,B,B,-49.35288115884934,B,0
Mental,26-35,Non-Veteran,None,D,188.44902203050233,A,E,E,D,91.99947529493961,A,1
No,26-35,No,None,A,-18.463878294642914,B,B,C,D,-54.01678801323179,D,1
Yes,18-25,Veteran,Other,A,-3.9117920225393803,C,D,C,B,-50.18008215457384,B,1
Yes,26-35,Veteran,Muslim,D,-136.43140253133467,B,A,E,B,-147.49297844757524,D,1
Physical,65+,Yes,Other,B,44.683792739576056,C,E,D,E,58.06338497393355,D,0
No,51-65,Non-Veteran,Muslim,C,149.74899355030692,B,C,E,B,-145.41831963991328,B,0
Both,65+,Non-Veteran,Christian,B,-44.493529404435925,D,E,C,E,-50.75089144200684,C,1
Mental,51-65,Veteran,Buddhist,E,62.66362041664887,D,D,D,B,144.6344012620195,E,1
No,36-50,Yes,Buddhist,E,-103.07194100472034,C,B,B,B,-61.55642825521911,D,1
No,51-65,Non-Veteran,Buddhist,B,-78.70692616466596,D,B,A,A,0.8711661378674079,B,0
Yes,65+,Yes,Other,D,335.98775650881953,E,E,E,E,-102.38585882734495,C,1
Both,36-50,Yes,Hindu,A,10.44047325120121,A,E,C,C,145.733987741821,E,1
None,36-50,Yes,Christian,A,-29.98492245303072,C,D,D,E,-91.55647954669685,D,1
None,18-25,Yes,Other,D,120.6219016083249,B,D,C,E,25.948515782981495,B,0
No,18-25,No,Muslim,D,-24.514870741310993,B,B,A,C,134.03989733045495,B,0
Both,18-25,Veteran,Jewish,C,-71.60730324245667,A,C,E,D,191.47065701807384,C,1
Mental,18-25,Non-Veteran,None,B,-40.72475897392957,C,D,B,D,-126.00455117452019,A,0
Mental,36-50,Veteran,Hindu,E,84.5223502080709,A,C,D,C,10.220519372379323,D,1
None,18-25,Yes,Christian,A,72.42845324991953,C,C,A,A,-132.73792681564046,B,0
No,65+,No,Other,D,85.90198116887156,B,E,C,A,41.932139403986284,C,1
Yes,51-65,Non-Veteran,Buddhist,E,-106.94194100421007,A,C,A,B,111.1092970841215,D,1
None,36-50,No,Muslim,A,-173.01841868893808,C,A,E,B,99.97148547823043,A,1
Physical,51-65,Non-Veteran,Muslim,E,-82.87129415692878,C,A,A,B,118.94897218986284,D,0
None,36-50,Veteran,Christian,D,-28.19284342459814,D,C,C,C,-172.96574877470155,C,1
Yes,26-35,No,Jewish,B,-43.5676365911188,E,A,E,E,143.56699744122398,B,0
No,65+,Yes,None,A,7.718709679960388,D,E,E,B,-64.40047037520222,E,1
Mental,36-50,Veteran,Hindu,D,49.70289127742076,B,E,E,D,101.69400782205011,C,0
Physical,18-25,Veteran,Jewish,C,5.742000193045069,A,B,E,B,-223.67382512489678,C,0
Mental,18-25,Veteran,Christian,A,64.23430466769912,B,C,A,A,3.806551612333221,D,1
Yes,18-25,No,Other,A,29.436853437319964,A,B,D,E,-110.4817506258541,D,0
Yes,51-65,Veteran,None,B,53.48594199969817,D,B,E,B,79.45093186754319,C,0
No,51-65,No,Jewish,E,79.76264921966025,C,D,B,A,32.57566871703218,A,0
Yes,18-25,Veteran,Muslim,D,20.325334648849527,A,B,D,C,-8.614313977879556,D,1
Physical,26-35,Veteran,Other,B,-12.366139993620651,A,C,C,A,-19.640693175108723,B,0
Mental,36-50,Yes,Christian,A,36.46110940254973,E,A,E,A,70.58003589191382,A,0
Mental,51-65,Veteran,Christian,A,87.93910435901263,A,A,C,A,142.2799283019954,A,0
Yes,26-35,Non-Veteran,Buddhist,C,68.09476004270574,D,E,B,C,108.42193020095512,E,1
Both,26-35,Veteran,Buddhist,B,-37.95900286131836,C,C,C,D,-26.228838516429963,A,1
Mental,26-35,Veteran,Christian,A,161.49009873758317,D,E,C,D,136.7358649028377,E,0
Both,51-65,No,Christian,C,2.4971394408254284,B,E,B,C,-155.8917349128389,A,1
Physical,26-35,Veteran,Muslim,A,-24.362925166935735,C,E,B,E,265.6801889771259,A,1
Yes,18-25,Yes,Hindu,C,47.757469718557985,C,E,B,A,-151.57889310544516,D,1
Both,18-25,Veteran,Other,B,12.64979875307048,C,B,C,B,-82.91945426957467,D,1
No,51-65,Yes,Jewish,E,-106.36792929949411,D,D,C,A,203.8484355951156,C,0
Yes,65+,Veteran,Muslim,C,59.38949991358324,E,B,E,D,24.315504589941845,A,1
Mental,51-65,No,Other,B,2.6405563413876862,E,E,D,C,-239.78985038468016,E,1
Yes,18-25,Veteran,Other,B,80.95906941519958,E,B,C,C,-32.627804831589394,E,0
No,65+,No,None,E,109.88769462858099,A,B,C,A,46.74147043996165,B,0
Mental,36-50,Yes,Christian,C,146.82056293572796,D,C,A,A,82.0240286294696,A,0
Yes,26-35,Non-Veteran,None,D,145.80630170320276,E,B,E,E,-62.566841385259465,B,1
Mental,65+,Veteran,Muslim,E,156.17407527337414,A,B,C,D,106.00084240044959,B,0
Yes,51-65,No,None,C,110.759471544567,C,B,C,A,-9.113459817580917,B,1
No,51-65,Non-Veteran,None,E,-83.98923949028388,E,E,A,E,102.7693805306952,B,0
Mental,26-35,Yes,Christian,D,-29.709338152396388,E,A,E,E,-66.12658151705249,D,0
Both,26-35,Veteran,Other,A,-10.083790857898542,C,E,A,C,52.18080312525163,C,1
None,65+,Veteran,None,A,-2.7910381958392216,A,A,B,E,89.80225947034523,D,1
Both,18-25,Yes,Other,E,-16.2528272308922,D,B,A,B,-36.23509791145002,A,0
Physical,18-25,Yes,None,E,-28.639496259736834,D,B,A,B,22.26115359507395,D,0
No,51-65,No,None,C,-88.71655321643216,E,B,E,C,-27.246807652421012,C,0
None,36-50,Non-Veteran,Other,C,-154.42368260106343,B,C,E,D,27.173802878966065,B,1
Yes,18-25,Veteran,Christian,D,10.414886228753451,E,C,C,A,-129.2309830977871,D,0
None,18-25,No,None,E,-37.02387983511481,A,B,D,B,56.604536974908385,C,0
Physical,36-50,Yes,Muslim,D,160.47873094495168,A,D,A,E,-150.0591102848769,A,0
None,18-25,No,Other,D,39.080885418770194,C,D,E,A,-185.17367239000774,A,0
Both,65+,Veteran,Buddhist,A,-131.4861756366605,E,D,B,A,-50.68123557887654,D,1
No,26-35,Yes,None,B,55.73203883372777,B,E,C,A,30.15459319759651,A,0
None,51-65,Yes,None,A,124.25223647711006,D,E,D,A,70.75772828966277,B,1
Mental,18-25,No,Muslim,A,-87.435811214615,B,A,B,E,138.88475972059084,B,1
Mental,51-65,Non-Veteran,None,B,-9.274693724132481,D,E,A,D,130.35674712347077,E,0
Mental,51-65,Non-Veteran,Jewish,B,-18.907738943497083,E,A,A,D,41.05892648828457,E,1
Physical,26-35,Yes,Other,E,-173.30686108926784,B,B,E,E,103.67726543454776,C,0
None,36-50,Veteran,None,B,-105.25156048564935,A,A,B,A,30.666146052692667,E,0
Both,18-25,Non-Veteran,Hindu,E,-48.01917312605821,E,C,B,D,-48.2222081088299,E,0
Mental,65+,Veteran,None,D,-61.860246615376354,E,A,D,C,-22.44183937158542,C,1
None,36-50,Veteran,Jewish,C,-19.84639773456668,E,D,C,C,287.878247212396,C,0
Mental,18-25,Yes,Muslim,A,-17.458272725885106,A,A,D,B,121.31976700923434,A,0
None,36-50,Veteran,Hindu,A,46.76734374367193,E,D,A,C,220.39372072908242,E,1
Physical,51-65,Non-Veteran,None,C,53.37299096347243,C,E,C,B,65.92391291776815,E,1
Mental,51-65,No,Hindu,B,164.74661245337848,D,B,B,C,-141.75523974050398,C,0
Both,18-25,Veteran,Buddhist,C,56.5871455982768,B,C,D,B,7.63734849104121,B,1
Yes,36-50,Yes,Christian,D,41.5387293120744,A,A,B,D,14.542400535012861,B,1
Physical,18-25,Non-Veteran,Christian,A,-19.72188091573691,E,A,B,E,-254.33869109122563,A,0
No,18-25,No,Hindu,B,-70.42705259180195,D,C,C,B,101.95861233506474,C,1
No,36-50,Yes,Christian,D,146.37542470760616,D,E,E,E,-122.28054373489678,A,0
Yes,65+,Yes,Buddhist,D,87.24279334361849,E,B,A,E,2.2701585581525556,E,1
None,26-35,Veteran,Other,D,-26.95203924064604,D,E,C,D,57.202751944373134,B,0
None,51-65,Yes,Other,A,-1.8656481363905595,B,D,D,A,-69.55348741364683,D,0
Yes,36-50,No,Muslim,C,93.56740397995335,A,C,A,E,12.211505354484933,E,1
Mental,26-35,No,Muslim,A,-54.59217651740909,E,D,C,C,44.363921334111126,D,0
Both,26-35,Non-Veteran,Buddhist,D,132.87001342703724,A,C,D,C,-57.587917521326524,E,0
No,18-25,No,Buddhist,A,-60.342072107108265,E,C,A,D,106.38570520527641,A,0
Mental,65+,Yes,Buddhist,C,221.2801413006602,C,A,D,B,-24.72206997164919,B,1
Yes,18-25,Non-Veteran,None,A,-34.26462450982961,A,B,D,B,85.96103938447965,B,0
None,51-65,Non-Veteran,None,D,59.69665376305577,E,B,E,A,-26.440708706637174,A,1
None,26-35,Yes,Christian,B,66.84734651065581,A,E,D,D,-80.48843927747774,E,1
None,18-25,Yes,Buddhist,C,-68.52839821291626,A,E,C,C,113.77515140998182,D,1
Physical,26-35,Yes,None,B,253.25929650712143,B,C,C,A,-161.99882236170353,A,1
Physical,65+,Non-Veteran,Jewish,A,-72.54706746764872,A,A,D,D,-176.62593167398438,D,0
None,36-50,Yes,Hindu,B,-19.0366823458935,A,C,A,A,-79.52443581430344,D,0
Yes,51-65,Non-Veteran,Muslim,A,135.9098296503864,A,D,A,C,-118.25016063349878,D,1
Yes,51-65,Non-Veteran,None,E,-16.93767051859851,E,B,A,B,-110.6069968617246,C,0
Both,36-50,No,None,E,-22.121342473072037,E,B,E,C,176.10054456809846,A,0
Yes,26-35,No,Muslim,D,-100.26595803201172,D,C,D,C,-91.95081407699811,A,1
None,51-65,Yes,Christian,C,-45.469817931132376,D,C,E,D,41.82683834181154,D,1
No,36-50,No,None,C,-0.839277475348492,E,D,A,E,-27.50432396876213,B,0
Physical,18-25,Yes,Muslim,D,-91.49977108040753,A,A,A,E,-105.01646516322616,D,1
Both,18-25,Yes,Other,C,185.02815122022474,B,C,A,C,-25.506753159736796,B,1
None,18-25,Yes,Jewish,B,69.94494483865283,A,E,C,A,-19.802149347792906,A,1
Physical,36-50,Veteran,Christian,A,3.178555632298943,B,E,C,B,-11.611492240823466,E,0
No,51-65,Yes,Muslim,A,99.16945143734762,D,E,D,B,125.96879961271527,E,0
Physical,65+,Yes,Muslim,A,99.19778743930243,C,C,E,C,23.566518705659057,D,0
Physical,36-50,No,Other,E,87.78001790946837,C,B,C,B,-50.118505357037044,C,0
Physical,18-25,Yes,Buddhist,B,-64.52886232576833,A,B,D,D,-80.60427227591053,C,0
Physical,26-35,No,Buddhist,A,41.96610282071876,E,E,B,B,211.9694085622004,E,0
Both,51-65,Veteran,Jewish,E,-40.34248790180041,C,D,B,E,-15.86174549650124,D,1
No,26-35,Veteran,Christian,E,65.97330234546051,E,A,D,A,71.35524897218222,B,1
None,51-65,Non-Veteran,Jewish,C,32.894898625882924,D,A,B,E,-123.13170792161345,D,0
None,65+,Non-Veteran,Other,D,-5.009137485056249,C,A,D,B,-23.96779663700155,B,1
Both,65+,Yes,Muslim,A,54.18964252825308,D,C,A,D,-206.91603192858193,C,1
Both,51-65,Yes,Christian,A,53.75560261737347,E,C,A,C,-99.10792649364653,C,1
Yes,26-35,Veteran,Other,E,-87.0945560978504,D,E,C,E,-58.52360327298035,C,0
No,65+,Yes,Muslim,A,80.9991585564463,B,B,E,E,30.333530012000654,E,0
Mental,36-50,Yes,Buddhist,D,-21.572813408351045,E,D,E,B,118.49051331599705,D,0
No,65+,Veteran,Hindu,B,38.45024902726987,E,C,C,E,-76.15625741489642,D,1
Both,36-50,Veteran,Buddhist,C,-124.83283993034296,D,E,E,C,-37.94074018790287,A,1
Both,18-25,Veteran,None,A,-80.90669379722769,B,A,E,A,-19.666163213214706,B,0
No,65+,No,None,E,-147.9863262560216,A,D,D,A,-25.68494158753753,B,0
None,65+,Yes,Buddhist,D,-49.711809247092745,A,A,B,C,-45.067470536639796,C,0
Yes,18-25,Non-Veteran,Christian,C,-51.88896972124858,E,E,D,D,115.25128234596012,B,0
Mental,51-65,No,None,B,-151.3138189165771,C,C,E,E,1.161461677490244,B,1
No,51-65,No,Christian,A,-31.940089735021605,A,B,C,D,-14.104807119622928,A,0
Both,36-50,Veteran,Other,D,-146.52256667426494,E,E,D,C,-50.263594140095066,A,0
Both,65+,Yes,Other,B,-71.27006070360689,D,C,A,E,143.46105422124998,D,0
None,65+,No,Jewish,A,58.70970266853066,C,C,A,D,-131.57496316784201,E,1
Physical,51-65,Yes,Christian,B,120.83885089742228,E,D,A,A,-111.97815296510754,C,0
Both,65+,Yes,Buddhist,B,-116.54089026944499,D,D,B,B,-40.010967530359366,E,0
Physical,51-65,Non-Veteran,Jewish,C,54.491381397540096,E,E,B,A,-55.356792673892755,C,1
Both,65+,Veteran,Christian,A,-61.22198880737414,A,A,E,B,-52.36731897378232,B,1
Physical,36-50,No,Muslim,D,67.5107822468038,A,D,D,B,-142.55848744221973,C,1
Mental,18-25,Yes,None,A,-225.66229888010568,C,E,D,C,-41.34067539184272,D,0
Mental,36-50,Veteran,None,A,79.34496496982486,E,A,C,D,191.32603604157683,B,1
Physical,18-25,Veteran,Other,A,-28.35424850168446,A,D,B,C,-44.88415238721736,C,0
Physical,65+,Yes,Jewish,D,-53.69567462713325,D,A,D,B,-21.695338793483987,D,0
Both,26-35,Non-Veteran,Hindu,B,37.188394796283234,C,A,E,A,54.51682702092878,C,1
Yes,26-35,No,Hindu,D,38.42245632772149,E,A,B,A,68.8353256766131,D,0
Both,65+,No,Buddhist,C,-35.36523938128277,E,E,D,E,91.72321208348559,B,0
Yes,26-35,Yes,Buddhist,D,-85.2716484648128,C,A,A,A,123.3054730929811,E,1
Mental,65+,Non-Veteran,Other,A,133.89744730418022,A,D,E,D,135.93277061321643,A,0
Physical,65+,No,Other,E,102.50314235924279,B,A,B,E,-43.555745276440156,E,0
Mental,18-25,Non-Veteran,Muslim,B,12.704932702322463,E,E,C,D,-66.0623944257867,A,1
Both,36-50,Veteran,Hindu,A,111.62662423508145,E,A,E,D,-113.70316124996782,B,0
Yes,26-35,Veteran,Jewish,E,40.97974116088532,E,B,C,C,-136.9275284316271,C,0
Mental,18-25,No,Christian,B,-52.90686269026469,C,D,E,A,-223.74036475902582,D,1
None,18-25,No,Hindu,D,180.0225448393429,A,A,B,D,20.270340178396218,B,1
None,18-25,Non-Veteran,Other,A,-35.04259055203174,A,D,C,C,28.471055358729064,C,1
Mental,65+,Veteran,None,D,-20.223310489305586,E,B,D,A,4.963977770496312,B,0
Both,26-35,Yes,Other,B,-35.429136861805354,D,B,D,C,133.9282216275209,C,1
Physical,36-50,Veteran,Jewish,C,-52.83723090676307,C,C,B,D,91.59129116679959,C,0
Yes,18-25,Non-Veteran,Christian,C,78.19306371686326,B,C,C,A,-17.42741044619644,D,0
Physical,18-25,Veteran,Christian,C,-15.148447460175884,C,D,A,D,-113.51137284101289,A,1
Mental,26-35,Non-Veteran,Hindu,B,10.86846482310827,B,B,B,C,11.794653265459273,A,0
No,36-50,Non-Veteran,Muslim,A,-64.3520466227529,B,E,D,E,192.58655066973617,E,0
None,26-35,Yes,Christian,B,47.66141012226826,D,B,C,C,73.27363262350165,E,0
Mental,26-35,Veteran,None,B,69.3784509159191,E,B,D,E,-80.89242045051186,E,1
No,26-35,Yes,Buddhist,B,-136.79481243001717,B,D,E,C,-38.10948186931515,E,0
Both,65+,Yes,Jewish,D,-59.9732012522492,A,C,B,A,37.58341959388271,D,1
Yes,18-25,Non-Veteran,Christian,B,85.65185209512968,C,C,C,C,-141.61419799798185,C,0
Physical,36-50,Non-Veteran,Buddhist,A,-65.73489131410695,C,C,D,C,163.21913546808793,B,0
Mental,51-65,Non-Veteran,Jewish,B,67.85129518292031,A,D,C,A,-114.34628953519244,B,0
Mental,36-50,No,None,B,-42.96696324359373,B,C,C,D,-68.48116864793222,D,1
Yes,18-25,No,Other,C,-75.32364019019745,A,D,B,A,95.41289557076901,A,1
None,26-35,Non-Veteran,Other,C,-153.3729490156143,D,C,E,C,194.43706902041697,D,1
No,51-65,Non-Veteran,Muslim,D,24.45589832179419,E,B,B,B,11.341360415267456,C,0
None,36-50,Yes,Buddhist,C,-150.81221470255775,E,D,A,B,-64.40496772081879,D,0
Physical,65+,Yes,Other,D,-194.74575010803824,B,C,C,D,71.10226594295426,D,0
Physical,36-50,Veteran,Other,B,50.84192134311725,D,C,D,A,-3.5903476847590023,A,1
No,18-25,Yes,Buddhist,B,74.87774305773938,A,A,B,B,-73.51344691395967,D,0
Yes,26-35,Non-Veteran,Muslim,C,21.463062915706782,D,A,A,D,-142.25944612332387,A,1
No,18-25,Veteran,Buddhist,E,-74.56680859501873,B,E,B,C,-14.426592309465116,E,1
Physical,26-35,No,Buddhist,E,69.7921170888143,C,D,C,A,98.08103641208092,D,0
Both,51-65,Non-Veteran,None,E,-29.991155375051033,D,C,C,C,279.64428418002154,E,0
None,65+,Yes,Muslim,C,111.2114654978369,A,C,D,E,-26.439881624652255,B,1
Mental,65+,Yes,Christian,D,234.89912541707093,A,D,A,C,48.29046344058378,D,0
Yes,26-35,Veteran,Christian,A,76.29419097049951,C,D,E,B,23.935924733984454,D,0
Yes,65+,No,Other,C,-37.26638108572812,D,D,D,B,-9.053472828557178,C,1
Both,36-50,Yes,None,E,-27.242281007145476,E,E,C,B,172.86654809629712,B,1
Yes,51-65,No,Other,E,23.02012016715443,C,C,B,A,-19.918131753233844,C,0
Both,65+,Veteran,None,B,-114.13295916062853,C,E,A,E,6.366458735934214,E,0
No,36-50,No,Christian,A,-68.76267220658563,E,D,B,B,-178.57938017063586,B,1
Mental,36-50,Veteran,Muslim,E,-51.56010773113857,E,B,D,E,-41.15455217414793,E,1
Yes,26-35,Non-Veteran,Other,C,-151.30129418509202,E,A,D,C,-173.82301659762226,D,0
No,65+,No,Other,A,-5.7575603334776195,E,D,D,D,-68.52432204411316,A,1
No,26-35,Non-Veteran,Jewish,E,-173.39898808741543,A,E,B,B,-0.07503407909001167,E,0
Yes,36-50,Yes,Other,E,-174.23742263171684,B,E,C,B,85.56457648244509,A,0
No,26-35,Non-Veteran,Muslim,E,8.420915198694862,D,D,E,C,-100.89307025580484,B,1
No,65+,Veteran,Hindu,D,71.45469592632988,D,D,D,C,-115.66888891012526,A,1
Physical,51-65,Veteran,None,A,186.27387759686755,D,A,A,C,-113.4286070278319,E,0
Physical,36-50,Non-Veteran,Muslim,D,-208.4861470708988,B,C,A,D,40.15407531132174,A,0
No,18-25,No,None,C,9.060638765586445,B,B,D,C,162.3868448840864,E,1
None,65+,No,Other,B,74.05721275524525,B,A,D,E,-59.190072721862265,A,0
Yes,26-35,Veteran,Buddhist,C,101.93292074676981,D,C,E,A,-52.181890987668744,E,1
None,51-65,Non-Veteran,None,A,83.73865828005286,C,B,D,D,243.58658461017373,B,0
Mental,36-50,Veteran,Other,E,33.67473637575277,B,E,B,C,-126.04272049199481,C,0
Physical,51-65,Non-Veteran,None,A,-89.7460170753901,B,B,A,A,12.483483622126263,A,0
None,51-65,Veteran,Jewish,D,-103.25962062973777,A,D,C,D,37.40013510946446,B,1
None,51-65,Non-Veteran,Jewish,B,-86.76771796048686,C,D,C,B,-42.37086296725176,E,0
Physical,51-65,No,Christian,E,-62.7425021046883,A,C,B,B,84.0947429881911,B,1
None,65+,Non-Veteran,Other,E,-155.8232521942894,B,C,B,D,134.60828388023126,B,1
None,36-50,Veteran,Other,D,-72.21215566234207,A,C,C,D,-59.660475646655364,E,0
No,18-25,Yes,Christian,D,-68.25939206182156,A,A,C,A,-134.68811895203402,B,1
Both,26-35,Veteran,Muslim,C,59.17991583552076,D,A,A,D,4.996203782942713,D,1
Yes,26-35,No,Buddhist,E,-71.62502295851405,C,A,E,E,-54.36068894774737,A,1
Mental,51-65,Yes,Hindu,B,12.226084520485148,C,E,E,C,-25.688521197440007,A,1
None,65+,Veteran,Buddhist,E,-96.43637301076781,A,D,B,B,37.07406614950741,C,1
Mental,18-25,No,Jewish,D,-143.17627109775577,A,D,E,E,-11.273444286164258,E,1
No,36-50,Non-Veteran,Christian,D,1.4352968337182057,E,C,D,C,73.41230089342284,C,0
No,18-25,No,Hindu,A,102.93058776107354,A,D,C,C,-27.86457227542224,D,1
Both,26-35,No,Buddhist,E,-12.44765485001525,D,E,E,D,122.04632682945302,D,1
Both,36-50,Veteran,Hindu,D,-101.8931670884504,E,D,C,E,-126.57738532831497,A,0
Yes,65+,Veteran,Hindu,E,2.470921705409261,A,E,C,C,-46.7967311480652,D,1
Mental,36-50,No,Muslim,E,140.95441604230808,A,C,D,C,-34.448963533131206,A,1
No,18-25,Non-Veteran,Jewish,B,-81.35642232681246,E,C,B,B,-117.4105362455641,D,1
Mental,26-35,Yes,Jewish,D,135.89702361421004,E,D,C,C,-12.31552677796945,B,1
Both,51-65,No,Christian,B,-6.522798176301463,A,E,C,B,-120.87675257155115,C,0
Mental,51-65,No,Other,B,107.29644347450422,A,E,C,A,-86.36412800742079,A,0
None,65+,Yes,Hindu,D,-87.3480982157931,B,D,B,A,6.542275071308361,E,1
Yes,65+,Veteran,Other,C,188.34541083231602,B,D,D,B,16.374835669661817,C,1
No,51-65,No,Other,C,280.60637549043986,C,D,A,A,-71.99190664435866,D,0
Yes,36-50,Yes,Buddhist,B,63.84308006901706,E,D,A,A,12.108725262207384,D,1
Mental,51-65,Veteran,Christian,A,18.652202268726377,E,E,A,D,91.32665006400076,D,0
No,51-65,Non-Veteran,Muslim,B,20.91168149213178,B,D,A,E,-45.7448047254515,A,1
Both,18-25,Veteran,Hindu,B,-7.64282084991282,E,B,E,B,-50.70687460703625,B,1
Yes,18-25,No,Buddhist,C,-72.10945390547245,C,E,C,C,-115.66120557464615,B,1
Physical,26-35,Non-Veteran,None,D,258.19010317581603,A,E,E,E,-203.18632802435656,B,1
Physical,18-25,Yes,Muslim,A,120.89922597686382,C,D,B,B,15.426656292480745,A,0
Physical,36-50,No,Other,D,104.57794061064179,D,A,A,D,107.70159156207137,B,1
Mental,26-35,No,Christian,B,-7.481451954649085,B,D,D,D,-86.86192493430637,A,1
Mental,18-25,Veteran,Other,E,-93.13816147387287,A,C,E,C,116.12483307729553,A,0
Mental,65+,Non-Veteran,Jewish,E,72.196510986043,B,D,D,C,72.95095474029732,C,1
Physical,51-65,Yes,Buddhist,D,-96.0756749831781,B,B,E,E,-76.55405931416665,E,1
Mental,51-65,No,Other,D,33.6291365771895,A,C,D,D,1.7071235659790438,B,0
No,36-50,Non-Veteran,Christian,B,124.72278689399627,E,B,E,E,7.239695189835738,A,0
Mental,18-25,Veteran,Hindu,C,144.0626537443907,A,A,A,B,-257.35689254323967,B,1
Mental,18-25,Yes,Other,B,22.455705023709523,B,B,E,A,-21.35976113244894,A,0
Physical,36-50,Non-Veteran,Muslim,B,38.755796996326616,D,C,C,B,91.46252315921386,A,0
Both,26-35,Yes,Hindu,E,87.4399885411546,C,B,D,E,92.01644049951743,C,1
Yes,18-25,Non-Veteran,Muslim,E,-135.22860482440336,E,C,A,A,-86.75713633247862,E,0
None,26-35,Yes,Jewish,E,2.434883365092564,A,C,A,D,-153.66791381493653,E,1
Both,51-65,Yes,Jewish,C,68.62827307376746,E,A,D,D,71.4705779367338,C,1
No,36-50,Yes,Muslim,A,186.21633485978853,B,D,C,A,10.958985594454864,C,0
Mental,51-65,Non-Veteran,Muslim,C,115.52469744850593,E,A,B,C,-64.97340521894581,D,0
None,51-65,No,None,B,292.652815624151,E,D,D,A,41.78659953712181,D,0
Mental,65+,Veteran,Muslim,D,68.72676704546065,D,A,D,C,106.78664976685026,B,1
No,51-65,Non-Veteran,Jewish,A,-62.954928605476965,E,E,D,B,-60.77173663511336,A,0
Mental,36-50,Non-Veteran,Christian,B,-52.444840532340166,C,C,C,B,93.95446287836253,C,1
Both,65+,Yes,Buddhist,E,-84.18995106214525,C,E,C,C,146.0520112308308,D,0
None,65+,Non-Veteran,Christian,B,36.652357236906965,E,C,D,B,-59.483074713142635,A,0
Mental,26-35,Non-Veteran,Christian,D,126.48233694312303,B,D,A,A,243.95510890222153,C,1
Both,18-25,Veteran,Muslim,B,29.768303187709478,B,C,E,A,77.19803150321741,B,1
Both,18-25,No,Other,A,31.3207789420431,E,D,B,A,-52.64857985317559,E,1
Both,65+,No,None,A,-62.66293551876005,A,D,E,E,142.90820029351403,C,0
Both,51-65,Veteran,Buddhist,D,-49.67834627123359,D,B,E,A,41.49227263532,B,0
Physical,18-25,No,Muslim,E,-146.7387792402579,C,B,E,B,-69.54333921822547,B,0
Physical,18-25,Yes,Muslim,D,29.306915622388058,E,D,D,E,-98.58742424741308,C,1
None,26-35,No,Hindu,A,120.01940016610658,A,A,D,C,93.02190765035351,E,0
No,65+,Veteran,Buddhist,D,-242.02753267675084,A,D,C,A,-166.86293317709527,E,0
Both,51-65,Non-Veteran,Buddhist,B,138.3033434177933,A,C,C,A,-76.0217305343694,E,1
Both,26-35,Veteran,Buddhist,A,-106.4275690929446,A,D,B,E,-33.47571305579886,E,1
No,26-35,No,None,A,-199.94527498618814,E,C,A,A,166.92509260295415,B,1
Physical,36-50,No,Jewish,D,93.3818438585152,B,D,E,A,-138.21634345078016,C,0
Physical,26-35,Yes,Jewish,A,-48.95251955913168,A,A,B,E,-210.75610958393716,A,0
Physical,26-35,No,Hindu,C,-84.78429942827742,D,D,E,E,122.121131045686,E,1
No,18-25,Yes,Jewish,A,-16.701326020185395,C,C,D,C,5.676531380137601,E,1
