sexual_orientation,veteran,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
Other,Yes,C,C,-61.74024156232931,B,244.5789903544024,E,-129.0807265041441,119.6232376772146,-72.63555522959062,-5.840965500870721,-150.9304137618435,66.16664189877388,E,-113.55795158821134,B,-29.665563333333107,-114.18050442840193,94.29364514877625,C,0
Other,Veteran,B,A,-4.096854466036616,A,11.564081545488252,E,-53.26853430968691,-96.22167528258933,-42.119725595819254,-255.34647060062304,-80.30926992110916,-22.406346769358578,C,257.957678069527,D,58.57827964808406,-26.768166473576184,76.64518480652731,C,0
Other,Veteran,A,A,11.398691535969297,A,-25.524609513954033,C,-47.17539648577224,305.73839466429797,6.096007302787476,-237.42078834100528,-70.34390691202343,91.56074839664922,E,68.34385510244526,D,89.4868936553529,107.65614981515877,8.07066410623583,A,0
Heterosexual,Yes,D,E,34.715210439361215,B,-79.64190784673261,B,256.94370851367074,-50.737878350804934,122.38789183194896,-190.6797627561824,36.14642663584762,-74.2322521840971,D,-208.31234255290929,A,-79.02476331242943,-25.579980118471223,39.424735488705736,B,1
Homosexual,Non-Veteran,E,A,-37.168665609489075,A,108.82898626264499,D,-61.236642681925765,-19.264277400904557,39.553047259069864,158.82711220449798,10.365262027510763,33.96774217505317,E,-6.127042330011411,A,-34.84989283340109,23.61079833080195,88.05056593848055,C,1
Heterosexual,Veteran,C,E,-54.71101871140382,D,-195.64117176861663,A,92.43156427764232,-65.94983905398526,121.69904616466253,29.81514138980786,-173.29325995669004,131.50421773393458,C,66.98059172269402,E,28.694648056147493,24.978099382785533,135.26671549796313,C,0
Bisexual,Yes,A,A,-39.44583541990146,C,2.792739234299889,A,-54.85897244342238,-0.692235795025903,151.0836862964576,-32.54610140640255,26.572146282184463,151.5362844222112,D,106.58054188834979,B,137.4674481702061,9.498435421848985,-27.93490106422852,D,1
Bisexual,Veteran,E,C,-84.1574234122706,E,-30.457454377841426,A,-34.589778077566244,-109.06621063699306,38.59270525300866,22.165401892944764,54.778784014530565,-38.783413264909115,A,-124.91382973017163,A,24.082891539249637,-24.693858309924146,44.03080843460051,B,0
Other,No,C,D,24.612324365360188,C,121.77956374661547,C,-4.5389615422528,13.801947591544806,68.92496385592455,-36.96321067756088,128.12569070275796,99.01428304948477,A,54.26843085557166,A,230.51556697510148,-21.240108268413877,76.03971541004955,D,1
Homosexual,No,B,B,154.3352827373279,D,-6.483947454294283,E,37.768211420221256,82.0932496289245,-143.670050641614,-57.6698107610657,107.81859744635045,-100.69091333900464,E,-37.479163665679515,D,-13.82497839975842,99.16630721062464,83.79729843438159,A,0
Heterosexual,No,B,A,33.12064002465367,B,14.451823393891392,C,-23.870191153835126,128.03445484042842,51.312055755144925,157.896097982418,-119.11639729493409,87.25177849762075,C,30.94889483158343,D,-69.57157696829674,-25.715685421000998,92.27863769924983,A,0
Homosexual,No,A,D,63.32507712545371,D,74.42613892445243,C,-183.9485540688811,28.936772767597567,61.736099834991734,14.979175728305744,-21.783473817551542,-25.17037959249693,E,-60.74507385495651,A,82.49394655704961,73.66335940778768,-69.56020724133708,C,1
Bisexual,No,C,C,97.67639377818874,A,145.5572276498478,E,20.27926506070142,-16.837373123128387,-65.486358759079,62.157061460154296,5.672845355224398,50.62054180701261,E,-47.215004536539496,B,-83.47856558166045,-30.626626405052736,-145.2325807188023,E,0
Bisexual,Non-Veteran,A,C,55.780074198205654,E,1.046963272874054,E,87.84324398296921,-173.89036463241345,20.975201085002844,43.842349982631916,-69.65719628524062,134.29155281103775,E,-48.91074520423718,D,-124.03697878424293,34.81678118174402,-140.8335915744968,C,1
Heterosexual,Yes,C,E,-64.72657412140921,A,-57.644310941564434,C,101.67452196449076,141.53204611955454,24.901988893743283,-62.52213397074943,43.323773790296244,-62.456752660882266,A,9.67900887773073,E,48.20086798287323,4.035412742651042,81.9363970702411,A,1
Other,No,C,C,-190.84839909416905,E,-43.80917887598759,C,-82.46356456669935,-139.48506096075292,17.0169320192882,157.47520147022115,-141.80450856831123,1.9535502559511098,C,-6.848105706801193,D,-113.31485222899857,26.05450222984198,70.24139719255417,C,1
Other,Veteran,C,C,72.46808938871712,E,-121.47770919472276,D,-72.52616315950267,74.97477093866914,68.38926128329716,-49.21139147470051,-37.720141155174126,-1.2322893983282521,D,132.60414892913076,E,30.95587311773651,88.79679798304724,43.673201594404084,C,0
Other,Yes,B,A,-206.69678001950996,E,80.925863772444,C,-37.09791620320658,-117.25499354481694,-77.75370555610822,1.690155358317771,-4.320740092292894,152.84211990129043,E,-20.001221989885746,A,-29.780610399540723,178.05977229569325,47.86613773441801,D,1
Homosexual,Veteran,A,C,-20.758518303287925,E,155.25624946378682,D,-33.13685653421149,91.19548056609291,120.31478560667537,-162.21457092293358,201.09741862397303,61.068992931469246,A,50.500013076696206,E,173.97726388459904,28.76733692181275,-84.55824632189588,E,1
Other,No,C,B,39.239473324951796,B,-39.32378772131032,E,124.13471963974128,-213.84754607538423,102.27827658794824,-85.08832938746583,-88.05223944194083,-78.40037423996195,B,-24.84754953374479,A,265.5368292183225,68.61259065818335,-68.8896090100931,D,1
Bisexual,Veteran,B,D,84.61012089650924,D,-116.69509699282806,E,-68.77148439986229,-36.06917582852003,150.63552263571046,-169.29534660139382,109.55106640218884,68.16360117316756,B,155.14820877850295,B,-236.30515303168008,78.17537476016484,138.0197164670078,A,1
Heterosexual,No,A,B,41.832783637893236,D,-86.67906018017887,B,5.140519917747212,-77.62905085976169,-91.9491429654493,101.46428896160972,35.418419983343796,-22.599436942333003,A,62.97749804238704,C,36.41748389076896,107.78209431093025,-78.70969586927015,E,1
Bisexual,Yes,E,B,33.67687505664699,E,-222.4210409990239,E,34.20967673630336,56.55655383253799,-24.60320987533412,-2.8332581594217614,115.23783605344813,-134.10088460171409,C,54.396668941858884,E,50.96810976546832,-16.186734800196533,-3.973543341586043,C,1
Heterosexual,Yes,C,B,-122.9432232727688,D,-25.77656302620394,A,99.0782408341111,-9.150597306440906,-46.257476743563956,-175.30593737296357,-38.0646965729798,-33.26664348684362,D,190.79113778919546,B,-24.44315769731538,31.767949046979975,-214.60091454451793,C,0
Homosexual,Yes,C,A,-31.0652325293523,D,-67.30050436748432,A,46.12747511802456,76.12785038867517,-135.64266726559353,-114.85915239326371,82.96284602940368,-127.02125128826967,E,27.003820521732052,B,17.34184225262718,-24.827455054525977,-83.82939762939067,C,1
Heterosexual,Non-Veteran,B,A,-77.33044317498808,A,-171.47500256681317,A,-17.301317032278313,-113.32256523866032,-1.3030658144576834,-9.208780423609552,90.79979380926201,-82.51177020305363,C,-75.13242411036376,C,-157.55723175630376,-57.69212610537841,138.1885889829997,E,1
Heterosexual,Non-Veteran,D,C,13.338126701735545,C,39.28238103609231,B,-160.52168582727236,-21.23026904855022,-34.448809567013036,-52.38991664345639,39.449372422325204,58.1543255739182,C,41.36253492017379,C,21.91646656292993,13.624639200536382,134.03341407193003,A,1
Homosexual,Yes,B,C,99.98418861843909,C,-78.585530701376,E,155.95886318449428,-163.95853186522174,-88.19522178675454,264.60354086211225,-8.490313759920824,37.08598876112224,A,-81.17307051716843,E,-125.31517207846805,78.47207037906867,135.77281317655311,A,0
Other,Yes,C,C,-42.9104440875846,E,273.3550372572288,D,22.563617805002732,120.31357487326319,84.16120332884518,-84.14355591211724,80.1049171389406,-10.317398140297582,C,166.90742962893944,C,13.259108493357411,-44.57744711768485,83.67948183658206,A,0
Homosexual,Veteran,B,B,325.3471652692336,C,126.66420741144636,B,-74.48533415645645,101.77707957905461,122.10692035093416,-158.70464074891754,-55.48804065719597,-164.30290301781406,B,-17.452041249167006,D,70.80668786535247,92.69392970645963,81.11336427963585,D,1
Other,Non-Veteran,D,B,-200.99774506522414,C,18.856606430024296,B,26.282419440414056,37.35994452100606,1.1141190802267018,50.89204709410268,-12.340188703945149,-132.71621763228347,D,-1.94270582339971,C,139.3483990623882,-77.08143436240502,-197.4912236046037,E,1
Bisexual,No,D,C,-32.92342156648127,B,-125.53646681346453,B,-62.83299332364108,-38.51190384911254,167.821244427809,115.35274531752067,113.75649355680426,-69.92903209057253,D,100.27243416080165,C,-104.87800819197265,3.244573857084912,-157.74348368421357,C,0
Other,Non-Veteran,D,C,231.60675013239728,A,-129.7686809302026,B,-227.9386050988561,95.64052133327097,-5.812997803411124,99.84639615626455,-135.97349170499479,-108.69214840000217,B,-149.90689578753953,C,74.54745880412645,-2.2067629438284975,-6.63226651412327,B,0
Other,No,B,A,114.91613847734132,B,68.90647896238255,A,-214.3462610404393,-68.93496434968405,-49.77643555374521,133.2294245512028,-50.64195946545392,-49.54634095599617,A,107.28722408121807,C,-68.86433059254755,28.68274908678487,81.77075957657854,C,1
Other,No,D,C,-27.502076760391276,D,-93.09462902125365,D,132.685753847455,132.078092101973,-9.643113579374699,56.914861779392325,51.943378793160676,54.5011193504299,B,175.18395385368888,B,69.7648897082638,-15.685816798862545,-139.73210969616926,E,1
Homosexual,Veteran,D,A,69.54685839102233,E,49.533097334284484,C,200.3812156357912,-172.87520256342265,-150.01088482790053,-35.8108425290332,-39.21066752456755,-72.97205405830061,C,-53.801889130700594,C,-77.43913799252157,-22.165026979328225,-9.872020112102827,A,0
Other,Veteran,C,D,-70.53651193967839,A,-25.90656094983575,A,186.4854996710974,130.8102310364143,72.2959259505634,147.61041276472957,-100.34280690922661,245.98282918647234,E,-89.56547257346654,C,87.6000325302593,-14.77972866043111,-24.450022833359935,C,1
Other,Non-Veteran,C,D,39.862263205763824,B,12.4854116895643,E,-1.992904663079324,16.72673498292911,13.726233556806458,135.00703209871543,-151.86744514867127,16.827559078327887,C,192.0660622007283,B,142.1716318338377,73.55208244328209,28.109455870520666,C,0
Other,Yes,E,B,-13.28597730018174,A,19.893885950829315,A,-50.4535107200749,-42.17869931007302,108.27678025609649,-59.34554704153774,201.7201824285242,71.41245046249541,A,-45.945536010244794,C,12.52184220213829,-2.0513036198219203,17.565019087690132,B,1
Homosexual,Yes,A,C,47.14875797967871,E,-11.183890010535686,B,139.25822669128786,71.23479636452782,104.25728705827606,88.63513763193689,7.356373733343564,-210.94837147076743,B,71.48862400173027,E,153.61075492687803,-48.93124945108075,-53.11449486626857,A,0
Heterosexual,Veteran,C,C,73.63140670243224,E,68.80905743386224,E,-112.09122042142023,-55.215232793865,42.57202243854948,66.46566193152024,3.8969071496086665,-47.64338036216477,B,45.23052200933596,C,0.5820559684591697,41.627179811927945,-104.45950263515722,E,0
Bisexual,Non-Veteran,A,D,-5.541871571977925,E,-76.36740767289979,A,-165.92404042352763,54.926874113378574,-138.64860485187575,-58.83107040615836,118.1152528731026,-75.10054069886415,E,-50.28385834055833,B,-142.29667950273998,-32.62333925511909,-77.70003036514575,E,0
Bisexual,No,B,E,-9.348540197163627,D,-58.91282453098196,A,-55.35904787677246,-150.90892081705795,23.93656238170702,-128.1431908150066,-118.35821104038666,127.31472921089093,E,-17.993293691234932,D,-95.01516860879745,-39.90392624552206,-102.01577517689103,B,0
Heterosexual,Yes,A,E,-19.39609378782465,B,67.78992697542624,C,72.5487554855572,-118.43657156130976,-99.33941168960204,97.03841098408834,70.38503666970212,56.32697829740104,B,-2.0335039479673114,C,214.46321123091616,15.646794276222925,21.09992047687264,D,1
Other,No,B,B,-176.41188707406994,D,229.30167997716748,B,-18.451876238575558,109.88696792769169,-171.749207210626,-93.41654608103859,-32.20347773748112,49.03346257093625,D,108.15596876608183,C,-49.38361274808953,-149.49961258502105,7.654502707422515,C,1
Heterosexual,No,B,E,-14.687944085349331,B,46.738442905364224,A,-56.219850913590285,-66.76454207447765,110.95240646723168,-48.32991222293822,-31.419283715207634,41.150039221105736,B,25.027627401590046,E,98.71317682104255,-25.61611379241971,111.57902375370618,E,0
Heterosexual,No,D,B,125.51275757822013,C,-37.06160320182273,B,92.8965763814748,47.64521716890235,139.98529971532366,-97.68962834587798,27.08404280958495,-31.69393054369147,D,-53.468173601971344,C,-97.55058349270762,31.46977726346839,42.26888414273878,D,0
Homosexual,Non-Veteran,B,B,128.5623654928676,E,-112.0145268555965,D,191.19158134310467,74.89115389866289,216.04640191070555,125.37907392337043,-139.84836766053618,-62.03684235528715,C,2.768264507711591,D,-4.007978448773827,40.59074260242641,-37.33283726145229,C,0
Bisexual,Veteran,E,A,-183.58684970432188,E,-19.317220939846788,D,-14.444782678237445,-66.33311236611043,91.05706524703443,28.67499304749415,102.88501240117532,52.870548943367204,C,-18.655000718171124,C,-6.419827135639506,96.71106959762406,119.44039096907815,C,1
Other,Non-Veteran,D,D,174.75240702176498,D,72.24105244108944,D,-213.49375860655437,-40.329815057250016,-85.78071546233372,-152.53224973061873,-197.02369580763713,-26.6512648697325,D,63.028159232352245,D,107.1936443426847,-0.06317014911765678,60.611221214823985,A,1
Homosexual,Non-Veteran,A,B,-136.37401213722356,C,-239.01899436114192,B,103.4504209667893,18.411347962984614,-73.14969939813277,-179.3214148063802,-112.04639799879767,148.77299438441162,A,175.3636058153341,C,30.519636803222216,-20.876112820348595,-33.03661466722822,B,0
Heterosexual,No,A,B,-106.75234051241537,E,-20.69675384720224,D,44.95639007499658,-57.17351572686336,-137.8386430313522,-45.26036414935818,127.34888394159529,-86.19127989037477,B,-7.649642670380248,E,102.48620270754105,71.96345348400735,137.20715363715192,D,0
Bisexual,Yes,D,E,57.67502129260179,B,-52.34388929963306,D,83.14314013334676,-0.5070038868729777,-24.90292516088534,6.188818745654383,39.79270745634134,-35.398600757431,C,6.862605061376407,B,-93.23730007974562,119.20224335105712,0.5652133538296544,E,0
Bisexual,Yes,C,D,-118.19909353709022,D,-73.25779012443087,D,-42.0693086449592,75.88503886862762,-77.65459879685494,-22.773057345436758,61.51024644161633,68.80677404632962,C,21.45676424817951,A,-103.36233166415786,100.25448103302881,213.46725047589595,E,1
Heterosexual,Yes,E,E,-57.472555555188976,E,76.13503419326427,B,56.53341774570033,133.99599899539402,105.59828987591735,238.63038435245753,113.46617852128531,38.962157299297026,A,133.87316887633145,D,-133.30293240932477,146.94125607638298,74.06551589965858,A,1
Homosexual,Yes,E,C,-40.097385976320965,C,-48.425964245382985,B,156.43563960652548,-98.07121591218915,-28.96220338958949,35.29226461297685,-179.82781025000037,-2.263672891069122,A,147.79612559838583,A,-128.4307058355382,19.26863474513647,-52.31883313992303,E,0
Bisexual,Veteran,B,A,-23.27143541660404,B,-11.734212498787619,D,-73.04746741735623,-54.360449503620934,101.91283417518406,120.39356426207955,-30.662739329187062,-58.8287951332082,A,25.989724996700403,C,-23.250338841037998,-16.633816917167014,5.5179248908226555,A,0
Homosexual,Veteran,B,C,-61.369492106171705,B,-4.868235786529018,C,-100.12777612861363,-29.737337595458552,13.383714827577679,31.572082690190996,-85.09511491468227,-23.299778887153547,C,120.92546449058817,A,-304.9030117675122,36.92260601596831,-38.9422739102531,C,1
Heterosexual,Yes,A,D,-12.957763601021007,C,-52.4970456931089,D,-20.426152151293213,-104.10212139405301,31.018350333421857,82.8683954161708,-253.7563286287864,-107.26856726385326,C,28.16505142038288,C,101.59968722701129,91.82911572009358,-125.72672138240641,D,1
Bisexual,Non-Veteran,C,C,-55.1595123305201,E,60.9917782378145,B,42.83588808810265,-100.62095948767058,194.25915751380958,41.53412805906393,105.53202423944244,72.48315078391364,D,-86.28155756027263,A,-47.39837084722238,43.83939890368662,-91.19701148409469,E,0
Other,Yes,B,B,-170.18249821965625,A,7.7580362044366264,A,-24.796497147089937,-25.0684329721052,-33.36436575697687,-28.513977132117287,112.54480505250135,-50.30733071361701,D,-14.87414530432324,A,-114.98854047215639,64.38141172639953,-34.309245902632405,B,1
Other,Non-Veteran,E,D,-11.188096065540421,D,185.8633119327629,B,-19.72121268117088,-109.96767136841599,158.3835455637653,122.9153279560904,-149.94348065478613,-182.98808099724934,A,-53.719693830067406,E,31.42563134530053,-72.46713465075756,-87.76382225557143,E,0
Other,Veteran,C,B,51.372781869694414,D,-83.7044473924086,B,6.302362464132262,-9.754840103043334,-17.757418323724163,-88.2906002168618,-97.31818138564319,169.20004980844945,C,35.47139166568847,A,250.71375026523162,-150.7351996996085,-208.81956468684822,C,1
Homosexual,No,A,D,-160.9737545410371,C,227.6082429285673,A,-126.15132907226554,8.915471017633038,-149.77964540957015,49.216931028317994,73.7894851444952,-137.45048348171494,A,101.50723528166748,E,93.21955712407164,176.49191117174865,-30.254706132914333,A,0
Heterosexual,Yes,A,C,30.3958403056652,D,-9.090026369347267,B,-18.354624433777985,-19.09621185577227,-157.74499413246787,17.13897870702581,20.504727829166146,69.7287988591649,A,24.55225247508016,B,-34.44240123730795,1.7469960014162005,-32.802536530987844,C,0
Other,Veteran,C,C,17.319648609796047,A,43.328961857072265,B,-48.27027329805285,17.081357193662562,-13.334125046478926,-2.8174712684708947,-43.71007166612228,106.70459847642553,C,69.41633675707429,C,-21.80907418428063,11.639433126680041,135.34223261791092,C,0
Homosexual,Non-Veteran,C,D,-80.18714302173318,A,86.363867849231,D,-62.892021697404445,84.03422310002203,-120.54018990307729,-76.36786980907928,99.44856174444571,212.01691070598784,A,124.34756934761644,E,53.460444634289715,84.37364575223101,-13.513362659759851,D,1
Heterosexual,Veteran,B,C,42.01534940605512,A,83.69332769117717,C,93.24621848894795,26.960775044492912,-4.716455914082228,78.32717823312089,-121.38512820766894,108.44177755732048,A,86.43073666098053,C,-20.078781162193597,37.945688330857124,-42.88880349834155,D,0
Heterosexual,Yes,E,C,25.799472574912958,C,13.530278339853977,A,20.35706338210411,61.65617057718503,-6.363862462833239,-225.20163609245603,-143.7752071484508,45.35710211740705,C,-73.69328767118624,C,21.50815343314936,-70.55962943873581,45.890969079644854,C,0
Homosexual,Yes,A,B,126.74053473439302,C,-47.682090512127154,D,3.904368372789243,-38.239655293506516,-101.75475429114084,-36.98383898236598,30.09843617563961,-24.449799923957055,A,-97.40101501058156,E,-24.460395980192516,72.75944507641196,22.84557067417225,C,0
Bisexual,Veteran,B,D,-1.2603809843842537,A,-159.41128613533738,A,35.237783967649136,38.48102405118292,102.42264427117493,85.85688106905933,4.795430158208311,-46.425162099506004,A,-51.25880800836797,D,-193.88751729247525,83.06797040742019,-13.08211042165979,B,1
Homosexual,No,C,D,77.35462579451968,D,-58.620907166699844,A,-27.764781999548234,133.02635386095398,-133.9890479963534,-222.0790261652331,-75.6468489340222,-13.92555213956214,C,55.64388271904257,B,53.69996937853843,113.8353661705394,-118.07075498727446,E,0
Other,Non-Veteran,A,A,81.59611980692706,D,-77.34698991366199,D,-43.753534416478196,69.48640742758354,121.37221051760719,0.43616912019486054,-74.91213293371068,-112.51354236267845,C,75.64904089922204,A,57.709595401337324,-134.6830304636479,-199.5588210127736,C,0
Other,Yes,B,B,1.9254372279314456,C,-20.88568259596623,E,-226.92397587165445,-21.023350746937613,-165.23967257667525,274.40959078646387,-55.14703434765965,-14.773385397118203,B,-47.893149349146185,B,98.61568404007654,-7.18708559580392,120.70088594060184,A,0
Other,Yes,B,E,-153.2950440044643,A,-12.039694882923808,B,86.99273593390862,94.87908951782563,-88.29990605147768,-61.04917370600735,132.82628459155646,-106.4492507597202,E,-24.299756411542262,B,58.64925392050376,112.63824019332651,192.58034165405627,D,1
Heterosexual,Yes,B,E,-0.6222827612093305,B,-35.24766034529267,B,-105.7052165097426,27.17032041546501,92.42000377670936,-63.94477644230642,70.59041731229702,63.94720639370475,D,-55.144583148049634,A,-59.044331968295424,54.92190775949663,190.77488009306683,A,0
Other,Veteran,D,A,-73.28277083002793,B,-77.42680742265226,D,-28.90132212427472,164.28971782867916,21.88493192143134,-165.99371197852034,214.3086717504279,37.19268128083921,B,32.57292567811558,E,7.922538790164071,-145.59082755861584,-61.75723683757531,E,1
Bisexual,No,C,D,-120.52484795220178,A,74.12148681228072,A,-206.05969887818642,-70.08372650278679,-59.354343358320925,156.94301647008427,-118.60546587492435,-141.61442553870916,A,65.24412941204186,A,169.31825160000227,102.97104949800477,133.6896318459755,A,1
Homosexual,Yes,D,C,77.74828025801995,D,55.7299011230831,E,36.772459038628895,-7.40962536397444,-73.6709688920529,-160.31792680368076,-63.27897296630051,-90.41980056832143,A,-36.67138015884951,C,-45.1492813011681,77.32699765084944,-169.9953460108733,B,0
Homosexual,No,C,D,-117.42820028740944,D,-215.18146025896488,E,-9.54417782356807,100.82172069839912,-26.21682893942085,-17.965540311307322,98.57681523947,-38.65799384483493,B,40.185560669594025,E,18.114193206142833,123.78697844232947,4.458364190862928,E,0
Homosexual,Veteran,A,C,3.416328918912453,D,-93.24668238642205,A,40.76790313425235,74.71912841447256,143.11718756476995,62.48808958012682,108.69027739505776,113.56039007241263,D,-42.01876708571838,B,24.377751543329857,48.28067905095027,-76.16153883979472,D,0
Other,No,B,E,106.34419842137291,D,52.454747203757265,B,-210.01645227097683,101.92334160788296,62.83187936204075,17.32500730356493,-116.15134383752732,85.40767951180689,C,-47.473998663416864,D,101.921967518033,-97.06874828865207,-79.8353955533778,C,1
Heterosexual,No,A,B,-12.391216374408144,B,49.82270730046016,E,-44.50653386996268,-92.68718761155077,-12.901262613962444,-65.27187626249345,148.55438813939722,349.6747550088995,C,17.468828179840333,B,187.70327706427142,269.8161720957201,83.88337066419118,A,0
Homosexual,Yes,C,E,-78.16572868725393,C,88.49424744764718,C,-23.516735337693255,-15.493780326342577,-84.16841491261125,-203.90533355987435,51.49665589228222,60.75082840645602,C,-24.667849748617147,B,35.12262452958655,80.02560289255975,130.8549541955455,D,1
Homosexual,Yes,E,A,16.376610269852186,D,57.974092146606246,A,23.344232133948562,-99.75234768658493,-44.43782408561159,197.9051832759569,-84.08143672362505,-138.95575954485346,D,-190.11773217863976,E,28.167102520877364,-129.00440810275308,-144.1284947879837,C,0
Bisexual,No,C,D,112.70545940442753,A,18.533018107403485,B,25.967185589040103,51.642900901152245,-139.89053569693067,-65.9000023510902,139.2839112894303,108.18144734667112,E,-62.161493378947895,D,-10.06401755461263,59.933510750944905,70.32338165154177,E,1
Homosexual,Veteran,A,D,-49.84569533085567,A,21.43730790165159,C,2.7874990413626217,-18.328027230501274,-30.67893459139171,9.779421891003105,163.28447314495415,108.81006866708563,B,39.51262985124216,A,-101.54454832454346,-28.26857253893249,19.726258194247404,C,0
Homosexual,No,E,C,100.16826789534663,B,-62.67868072105364,A,-164.73529600920278,-6.869494586364749,-40.581165055260946,64.77782435495295,16.67070245059597,50.19459516743886,A,117.8408189383495,E,183.41350767975229,37.26487943957393,-91.03565655774447,E,0
Bisexual,Non-Veteran,D,D,-30.531328942985798,D,-139.01824116576586,C,31.010040224102347,-77.27942343821407,-78.28301742634379,172.78389461509965,-86.14713887997652,-48.880491637021024,A,143.2864787203169,D,-43.98283570747527,-1.229676672645974,-189.31244111034675,C,0
Bisexual,Veteran,A,D,-47.36304385086369,C,166.63496011246332,E,-31.106454557112684,-110.82309973175666,-61.71083412502437,-76.43651407907244,-26.271004627423917,-10.217207505575253,C,-14.160223719597958,C,-58.45784394630983,-40.86286162426947,-44.01260754576842,E,0
Other,Yes,D,E,175.11863513860692,A,-200.96152926123813,D,19.690418178200016,96.97636187455278,-40.956838711303966,-130.16009217371138,-2.2904023151857507,74.2634773607297,C,126.11336961622068,C,51.997414981136046,52.75225099502363,-1.0643281444676245,E,1
Other,No,D,D,13.224906800742216,D,-47.02923541074933,C,89.9468858640092,12.355474165248765,10.694316579408818,-34.13162818772385,94.94834352102065,-27.69856654188869,C,135.4332139243414,B,3.5350786697062597,-40.88599203504326,-23.982378951165426,E,1
Bisexual,No,D,E,75.42414592228376,D,129.46612249169846,B,-103.31339826590799,36.52484294189705,77.70000379471236,56.388635137652,13.649550553421482,-161.62734112661948,E,-20.70437478004004,E,201.55658250861114,29.792367507802318,-51.340971981924234,E,1
Homosexual,Non-Veteran,C,A,31.400893332787223,E,104.30337805894887,E,15.026067611555153,21.85868701540956,156.0878430580468,133.51795085140665,8.775068095653655,43.43962946513372,D,166.08805009604902,E,-6.836479085031066,-36.70345043657608,-193.6848496000697,B,0
Other,Veteran,C,A,37.02256600141011,B,50.34090456056364,B,113.8618099674012,17.114250570875917,28.699260847813022,45.58758041141759,80.01733862041245,-57.528754226049294,C,34.237536861222225,E,44.97306034629411,-23.384987805468516,-117.40384149351641,A,0
Heterosexual,Yes,B,D,1.8716027736442444,C,185.01378519609978,C,28.171119444673554,84.6077238690706,58.24627135762454,-0.13557071566541226,199.394423514215,84.34093776749428,E,16.137857919034868,B,-103.99450727903059,54.835006053405124,-58.397941116117416,C,0
Heterosexual,Yes,B,D,-82.94319516541465,A,-154.80442302442518,B,-121.38470576875268,3.574976498854258,167.97432731778733,95.17985083607833,-49.04549161418056,37.6813762786731,A,5.953607232471947,A,151.28340014199551,3.6728209133518424,-3.0814725394281375,B,0
Homosexual,Non-Veteran,D,C,-4.605529529945256,B,-44.96437267638944,C,-5.90041710169293,-46.51895955078855,-11.036001897449399,60.33658061226721,-105.76535106100657,-41.570493078621716,D,41.310825257454304,E,135.54315516835032,1.7519026467580603,1.4261471014257536,A,1
Homosexual,Veteran,C,C,-30.855715508939436,D,-82.82186849923376,B,-0.7513406363616395,-0.01607506411251314,148.18617139600786,-28.655719081070135,60.76256429217906,57.912318537755546,A,-134.23845308088534,E,27.72690969043466,-171.29672634548086,-224.4035380736691,B,1
Other,Veteran,C,C,-44.5975596849711,A,-81.53540366528365,B,79.37361359594604,74.96188995286458,33.80227319879485,-175.62834547865825,-160.34246866651762,-93.30506441365193,D,-95.16702871279418,B,12.847903866606591,-31.715783369336144,9.220149440271316,C,0
Homosexual,No,D,A,-92.28423304485202,D,-45.47757290696664,A,41.04283081879546,111.72191230876835,104.63715813928218,-180.1686161856078,1.299571881859557,-24.129496163805104,A,16.034048958278976,B,37.794810649032826,-155.72060546133116,-169.77787474903906,D,0
Bisexual,Veteran,A,C,74.67477638903183,B,124.14559354164969,A,-23.81830875163555,46.509179942910976,-70.55566362783796,106.10910939591464,16.737087026784874,-11.02714079780819,A,31.323656498652554,C,-37.725664770057485,80.71097450440271,-29.92944470780697,E,1
Homosexual,Veteran,C,E,-73.29140621127152,E,87.07916206311052,D,-10.762631721429724,99.36232195424857,-167.1834370145482,52.571374970454755,55.02383942059391,-80.03318519187928,C,-45.64724679969125,A,-84.5493723708264,-84.24580332951248,171.18810138935552,B,0
Heterosexual,Yes,B,A,100.70963058834688,B,-17.351857042763974,E,137.33084925317735,-68.99428435379158,11.29505599528402,21.526413015852278,98.401192829934,-89.10000318067056,D,-6.372844754295508,A,-136.59776660064296,42.00935402472166,-5.865108716097386,E,1
Homosexual,No,B,D,-29.611521217148034,D,42.97518920313285,C,-18.03640931688106,-58.678888473619125,-92.18090990116796,-75.2691811116668,-37.21182314621802,-22.015512552719468,D,93.59381871290083,C,92.16447303662163,-189.44654301031792,226.89958659798992,E,1
Homosexual,Veteran,A,E,227.19070101677042,B,-159.11205372659128,D,118.7978939609203,53.13641678326344,19.051433789249245,93.38479251499537,31.930981845656813,145.68526451013898,B,-76.72544007892182,D,-40.545219656692,108.73243931579873,47.763247143154636,B,0
Heterosexual,No,E,A,-4.818421251106556,C,-115.82923152018758,A,75.24916139285777,8.669271480635258,-34.876747259853616,-49.96529494549469,242.17544327721367,44.62397482451232,E,118.62989922362902,E,12.355132485654167,92.18876047998774,-98.62784382106346,D,1
Heterosexual,Non-Veteran,E,E,74.24649147600554,C,53.84206735581773,D,-285.6663943909223,-100.33262963931173,-14.62568683860638,-53.68263765520002,-43.30432847743929,201.74974007389687,D,-123.20805832616846,C,146.83585629853545,40.51810633025677,68.74726306399492,C,1
