sexuality,birth_year,nationality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,target
Homosexual,74,UK,-3.5726668495018967,E,D,149.20422775213316,-50.48386731809171,15.725932867964001,0
Other,33,China,-105.39346997860382,E,D,-130.54895831468505,-112.0069251239993,-69.31494692224679,1
Bisexual,46,UK,-176.58063511499554,D,D,-88.75573817469886,-102.52772573675037,-86.55752573425882,0
Heterosexual,36,Brazil,17.001661697658164,E,C,-29.900470111767657,-24.067655094464733,135.3176729045742,0
Homosexual,68,Germany,57.54061244806176,C,C,-52.50742135821096,-124.82935771742991,152.90093305758043,0
Heterosexual,41,Other,-0.033530452731610046,E,B,107.74700842012659,-123.81760507142864,112.7864518469748,1
Other,25,Germany,-97.8428002732981,D,C,161.89498196570133,117.94289102839204,-44.80074020624388,1
Heterosexual,48,Germany,-3.2982872096373588,E,C,46.87139588598021,170.5489586301582,1.9441274832850428,0
Heterosexual,48,Germany,29.289089603818123,B,A,-124.96565010913156,-84.35220955018362,-87.4003703368229,0
Bisexual,61,Germany,-210.05946954762229,E,D,27.666555734864158,-38.344667976528754,-5.232340833999595,1
Bisexual,58,US,192.5399121352497,B,B,-6.40522368412476,51.60029908801892,223.89897024378658,0
Heterosexual,28,UK,28.126199503287204,B,E,-208.45589400978298,0.5095031308334662,93.44109880266774,0
Bisexual,65,China,-56.50521018072023,D,E,128.77511800096948,172.67153964180847,97.70969256202658,0
Bisexual,69,Germany,-2.1982370573027983,E,B,-139.03991630526394,-15.378341864033947,40.78163028138937,0
Other,45,China,-42.10200911380406,D,D,-53.40699898892897,128.4325097096075,23.29447133741476,1
Bisexual,46,US,153.33506430028677,A,A,-119.70418903536373,7.516620027840965,77.4261142652162,1
Bisexual,75,US,36.63596738990057,B,D,-65.72832418686785,-32.11931217883704,-98.74532087138489,1
Homosexual,23,Mexico,75.92208174135399,A,D,14.710820623209969,-164.33232832205914,6.071234732912083,0
Other,33,India,-83.94783192272112,A,C,-148.32641988335246,62.700829407137924,17.588152183763498,1
Homosexual,71,Germany,-2.6426295234284978,E,D,22.377215076183838,12.87141104480945,89.00382555766122,1
Heterosexual,55,Germany,-181.8989520419614,E,D,117.7108119385573,-81.89990311327804,62.348307590483834,0
Bisexual,60,Mexico,240.1317339888418,A,B,-210.59544615862157,46.560464696480565,109.77590495633764,0
Bisexual,36,India,-78.2087521314677,E,E,35.525305592111444,-44.94102124398717,-29.789582905023092,1
Homosexual,30,China,112.2872329803598,B,D,-65.67881198170853,-112.37143986316,21.713341043622332,1
Other,56,US,-28.748490875834605,D,E,66.7970935575415,-188.5485324811056,-57.762463897491315,1
Heterosexual,55,US,-63.109401904305344,D,C,-61.07660812711011,-75.91464464283078,0.8074744283724588,0
Other,47,China,-61.99130559400744,A,D,-180.4224129032668,-29.601158917189004,6.654512872820013,0
Heterosexual,79,Mexico,-15.42945841496718,C,D,54.797790368635816,20.277561105014545,-6.635325054243118,0
Homosexual,27,Mexico,13.756528053545146,A,B,88.28518853896139,53.239154278320036,115.74993845563793,1
Heterosexual,47,Germany,-31.369271704769062,B,A,12.653003778026905,195.13488993335656,1.0496326374886304,1
Other,56,Germany,22.75734966034386,A,C,64.47485890035924,-8.210374722607984,50.35388674778485,0
Homosexual,73,Germany,-213.7350159181893,B,C,-79.33932192305015,-25.472891501415084,1.7141261638959182,1
Homosexual,28,Brazil,-49.809491273574736,D,E,49.0287120847592,79.84172716730806,-114.66887569864524,0
Bisexual,20,Germany,188.23491207784653,B,B,-158.69104981126168,44.35786500852307,69.26911446592852,1
Bisexual,76,Germany,-177.97008033514018,C,B,-176.96950043476883,-28.266403913996328,44.51027464292699,0
Heterosexual,76,US,-318.0659596540964,D,A,-221.50699413996438,175.48782133741764,165.74229621119187,1
Homosexual,45,UK,-85.35883598180229,E,B,-9.572608390844929,-152.2038864563323,46.57382472266009,1
Other,39,China,275.5001724984761,A,E,2.152260644840048,-119.08734895826423,139.14807855110587,1
Bisexual,66,Other,31.050985783869884,E,D,-37.682626686037935,122.18691544501003,-120.76953733972577,1
Homosexual,72,India,68.42008740559064,C,D,-41.21219386370414,-91.86827140888781,21.32101583558778,0
Homosexual,24,India,80.01386156170848,E,D,-28.9927962649544,14.158129513675789,84.75418028886446,1
Heterosexual,18,Other,33.97876895204127,A,C,54.53702629120887,63.989801107282496,109.32718132892506,0
Heterosexual,43,US,8.124972704154747,D,D,-33.638840088132724,117.20008679549257,-1.2117604720257424,0
Heterosexual,19,US,-100.23527842373541,D,B,-142.8535574517446,59.18959371318441,-17.816891754317496,1
Heterosexual,54,Other,62.11899737417597,E,E,-21.506894955209713,-37.2821771253683,21.07464151279394,0
Heterosexual,62,China,-69.06432241525121,E,B,-32.85803091355806,-40.34485019250295,-69.68295965665604,1
Heterosexual,28,India,30.75105036159387,C,C,-18.93076969591747,21.773291229688912,-98.0015907386162,0
Heterosexual,76,Brazil,99.72246143044201,A,E,90.77760208853654,94.969395013786,75.06897739508564,0
Other,41,Other,-119.79020668560109,D,E,60.82992823829459,2.5371917562921413,-23.815930712575526,1
Homosexual,49,Other,-97.95826896682674,D,B,-95.66983324022527,-22.68837975624663,-96.18122036295912,1
Other,64,Mexico,117.13097903415563,B,E,174.89904456978113,17.423786584988363,-56.407651166013714,1
Heterosexual,78,Brazil,47.4123155107596,E,A,0.2387017390597968,-65.61362464278005,46.947293420858024,1
Other,32,Germany,-145.85721068597923,E,A,51.57154100779861,129.9270260411421,35.83062907687463,1
Other,59,US,-55.32032292411168,B,D,32.29836035711629,-47.64572445802894,127.35368186945202,0
Heterosexual,74,China,62.30989833422606,C,A,-99.67063594739773,-63.62868708537924,163.3324416960884,1
Heterosexual,43,Other,41.677102943611466,E,D,-22.546948723580055,-118.9914861044314,-22.92377998274757,0
Bisexual,58,China,-127.22824385354738,C,B,-21.16002994216231,-36.731671514127505,-74.81925787124317,0
Heterosexual,30,Mexico,-248.01751108364334,E,E,52.75907630091103,113.58792053601388,-1.824606437205548,0
Heterosexual,19,China,-142.63286012371162,E,E,4.96711676724299,27.216224518537935,-64.23408050058036,0
Bisexual,78,US,-46.62497226092275,B,E,-34.57135575251343,96.17511751549642,10.968401033150512,0
Homosexual,52,UK,80.2701237558104,E,B,-59.946793592030055,141.33603794249274,-67.5902485264088,0
Other,30,Mexico,9.978960507062048,D,A,-57.37512509079021,108.55656095082156,-249.6036149505877,1
Heterosexual,63,India,148.5443191261549,A,B,-19.823897840493146,-22.518528331171733,29.839171268514303,1
Homosexual,22,Mexico,-84.92096288412023,C,A,139.6963208791039,-4.265076505349966,59.89553608620175,1
Homosexual,46,China,93.86025920519134,E,B,112.48773006670869,-186.9384143413538,18.769114435265795,1
Heterosexual,37,India,119.20001784872527,B,A,-109.23644117440183,37.77041339591165,31.008664510806216,1
Heterosexual,52,US,-158.9393873025068,B,C,159.8844135391437,-86.16305733903002,3.308489955649782,1
Other,45,China,76.74549194148764,E,B,21.065029995360902,-49.25062095235546,176.8568184414571,1
Other,22,Other,50.86828506341001,A,A,85.62643446540072,41.627757235008424,35.72263577399387,0
Bisexual,59,UK,130.01728541560888,E,B,53.175691457092135,-28.440824398019892,58.5844395371919,0
Homosexual,78,Brazil,-119.40451572595747,C,C,49.84586770008433,34.59264495943587,-166.09126434810878,0
Homosexual,43,Brazil,-64.49291776630079,D,B,-82.51277390220638,-23.847800878747904,182.97189443688154,1
Homosexual,29,Brazil,40.90453791528333,A,B,-3.3215820320489455,-4.953536802341441,76.82625142998769,0
Bisexual,42,US,-52.981218729535115,A,D,111.64521240209713,10.592580905679668,179.49515479572656,1
Heterosexual,58,UK,-34.4777066807778,D,B,-186.70216846736375,27.15783140607848,-155.57066377753944,0
Bisexual,40,China,7.165872974018356,C,A,-59.753653229295125,-71.89660540443109,40.11483564311959,0
Homosexual,19,US,-87.49029475315182,E,E,-60.567022426339435,6.501843151935597,-31.699040405194793,0
Homosexual,51,China,14.882264428808794,E,C,-3.050994509327096,125.18246252330765,-135.5446074006467,0
Homosexual,50,China,-15.09222804937739,E,A,-49.77011467258266,74.33687543357446,-28.428048976938193,1
Other,42,China,-227.46165471831569,D,B,43.50984699991125,-180.01148029839104,67.17846329805543,0
Homosexual,75,Brazil,206.92133788612495,A,C,38.09114293383623,-259.4904712278119,-138.60131077229906,0
Other,36,Brazil,-25.626346487173358,B,E,47.780168411643594,-21.198558742481595,-79.20506061501447,0
Bisexual,67,Other,-352.30774115086854,C,E,34.19729600104709,99.46310778042306,-86.83347635650408,1
Heterosexual,41,Other,-94.5515685300324,A,C,-12.91048619034929,-32.26914091054904,96.91189655643929,1
Bisexual,23,Other,-27.269737852552417,D,C,-85.33331109026653,28.966785400212487,9.555272835660292,1
Homosexual,54,China,-26.680929377209004,E,C,77.07551501793304,-4.543774986647925,-26.047183217426124,1
Homosexual,55,China,151.2986984168774,A,E,-80.33783842119195,-34.241116530188215,63.137993806271055,1
Heterosexual,32,Brazil,-5.531979231188666,A,C,-82.65345766302246,13.65804740723185,67.24560045596213,0
Other,46,US,8.628996893381732,D,E,68.39067177237793,-12.305840420148412,126.30653970737116,1
Other,74,US,-133.88918049728525,D,C,7.707985227411658,-79.23660443526856,142.0152142457655,0
Heterosexual,22,Other,102.8926189288607,A,E,-82.94125750546866,41.31429799296017,-174.7812339518425,0
Homosexual,41,US,67.27757458984807,C,B,248.2851466177842,11.942700286105808,12.474693694374713,1
Homosexual,47,Germany,-118.26491085058983,D,B,-6.041467898820506,-146.6792696938,-103.98002540012989,0
Homosexual,72,Mexico,27.08182978957767,E,E,-36.39215476001018,42.53499041026917,-123.20453270142173,0
Homosexual,46,Brazil,153.27126080539946,C,A,202.73018234594736,207.72785201501443,68.06940599354702,0
Bisexual,77,Germany,7.757176007872917,A,A,-222.5572083862411,218.4716507198821,-104.51663817323644,1
Bisexual,33,US,187.33932033564568,B,A,-133.1838272995,-0.80246817501756,52.73302525934479,0
Bisexual,19,Other,-117.53582232819231,E,B,-21.151982184872193,30.5260994014521,63.55666466065873,1
Bisexual,69,Brazil,-54.886081155662914,D,C,137.3476504504621,-20.70531684366311,-80.61654027448958,1
Other,66,India,145.14905944898615,D,C,-0.18089713191315432,32.72266918765251,-138.53154142872995,0
Heterosexual,29,China,129.48875126785842,E,B,-134.3331490989963,4.3085121837174745,-74.19064719450613,0
Bisexual,54,Mexico,-286.0836904814438,B,A,58.18226587500235,1.3890531657535568,115.74730674897988,1
Homosexual,34,China,24.142129839683808,A,C,250.30250111945654,106.68544557418768,39.1034076288276,0
Homosexual,55,US,32.48210463690352,B,C,-63.329457666317715,2.896786763938856,-65.42082111224903,1
Other,69,China,-82.3467951197535,B,B,85.8446441324665,82.82585260023903,-39.192031658965384,1
Other,23,India,-62.92824705136362,E,E,43.98473994134907,184.55607855795637,140.1286381156671,1
Heterosexual,47,China,-67.89935485890287,A,A,-148.31989139248557,-130.47802606609386,-46.85876312852811,1
Heterosexual,38,Other,46.34694033824188,A,E,-185.13321841505456,94.36666106102098,56.198314554119165,0
Other,72,UK,-43.353506567724516,A,B,-84.45569863823935,20.18456566591723,-108.32460139208277,1
Homosexual,27,Other,-85.25496365800504,E,B,3.7987541110684564,2.7222842548330415,25.569067812658226,1
Homosexual,30,UK,164.77867580089455,C,B,-23.592469873690785,-52.51312359449819,91.2717822545989,1
Other,61,Brazil,81.75926874935067,D,A,-1.4721321431552126,87.78307389385219,-160.5915057396735,0
Heterosexual,36,UK,-98.80295638389866,E,A,45.169818097810385,-45.29396432789526,119.25151614955891,1
Other,48,China,-86.4932621534998,A,C,59.54516334645446,-65.30768601548037,64.10882042624422,1
Bisexual,21,India,30.035773213746133,A,B,-127.8669472396984,161.52963486767297,10.459128664058543,0
Homosexual,75,Brazil,-44.865078714321044,E,C,-118.5018209922883,-26.076320280078047,-60.249835999175225,0
Heterosexual,18,China,-31.59585740454659,E,A,-103.86731882241381,20.447576422643074,142.19193317075076,1
Homosexual,59,UK,-11.331021270327573,C,B,-31.436345500248304,-53.980062622323764,-75.96598369772806,1
Bisexual,57,India,-19.090631171142714,A,E,-107.64627912168328,99.38409141883699,6.895317782985626,0
Bisexual,56,India,-93.85653314364005,D,B,-33.30782449538149,-5.989141860876791,29.270077415328764,1
Other,74,Other,91.60016420990195,D,B,-1.5244230360231559,-41.74576882618846,171.50977386600582,1
Bisexual,69,China,67.6635942852244,B,E,4.20246632021544,55.95143815168294,2.5621282030975334,1
Heterosexual,25,Other,95.84265449392092,A,B,-41.700619932005026,-54.69423396133298,116.26452589006932,0
Homosexual,28,UK,-88.79808445254973,A,D,34.20907053268045,-22.27085987682836,-96.18555760825593,1
Homosexual,71,India,-64.86737367508924,B,A,-71.492533339832,-67.53979065979884,-115.21661721157925,1
Bisexual,77,China,-99.44686500379844,C,A,-145.90667224468262,109.26278292421121,-32.50368225399771,0
Heterosexual,53,UK,-58.139818718910554,A,A,154.35639266125204,-43.01893689146524,-38.30234697348768,1
Other,62,China,3.5699028332352576,A,C,-7.2170450196474345,80.80819149294095,-203.7935619898647,0
Bisexual,24,UK,31.73828807153948,C,B,185.22662366412615,-29.892042741318438,19.915918143198333,1
Heterosexual,60,Other,41.1686790635433,A,B,174.2015644233782,24.833020496097898,-116.00405251299648,0
Heterosexual,37,US,-51.84245858791513,E,A,11.364495983911981,7.724242898815925,64.941269983584,1
Bisexual,70,Germany,32.194847674957664,A,A,-156.45052385085677,18.45117342577077,-10.279886858217726,1
Bisexual,35,UK,-32.68703120740559,B,B,22.032519904969526,71.55015730262429,-20.634903977349985,1
Heterosexual,39,Other,-12.324411300087593,C,D,98.88983348586002,-37.47198588611834,-133.46703187465613,1
Heterosexual,21,India,153.76908223273855,E,B,39.815225148967535,27.747366261730548,-165.56070008210978,0
Other,42,India,85.74379721130249,B,A,-29.38410234509274,14.554247997775278,-48.16719491048274,0
Homosexual,45,US,3.227471537779023,D,C,-23.93730651233047,24.81297141411894,179.40606173307955,1
Heterosexual,78,Other,-24.81883334606194,B,E,-163.6662518165545,-11.47432456060841,122.21600235619279,0
Homosexual,34,UK,-48.736366382299494,A,C,135.6924606496326,97.17185753166197,62.09835660661424,0
Other,69,Mexico,-119.9617866585517,E,D,52.9958567119163,151.6279051724541,160.1141229827107,1
Homosexual,77,Mexico,91.30162332419327,C,C,-41.754941919254115,-164.68516909892404,66.26374715365499,0
Other,47,US,-153.88339704276035,B,B,-40.520145961356796,82.71266636221887,76.44135599139355,0
Heterosexual,75,Brazil,103.63911581355336,D,D,-34.665487409353545,-40.68400850854979,-218.43693716839726,1
Other,50,Other,-180.58166443162926,C,E,-66.09356056400314,21.713926953616077,-30.992344557683303,1
Other,53,Brazil,-95.37216379408639,A,C,0.04193768565723168,50.0565415115811,-101.8550021461502,1
Other,43,Mexico,13.284272155360757,C,B,-35.30895590611684,221.12714054563773,114.20494643410375,1
Homosexual,70,Mexico,-126.33943914486818,E,D,-46.954890561752876,25.21272064310197,-21.18944864690705,1
Other,58,India,-148.30218628921077,D,B,-59.15769991726382,54.108701697281326,-173.21893196134977,0
Heterosexual,33,Mexico,188.27722453025677,B,C,120.92801273126955,22.203103683701002,60.07348755041838,1
Heterosexual,68,US,4.159540048773493,A,A,-27.819265925734456,-120.39446094539137,-63.437716178866935,0
Bisexual,77,US,10.803232089140941,E,C,16.882263785448448,138.09133196318868,-9.462975676673917,1
Homosexual,27,Brazil,16.04054915252734,D,A,-181.14988088555162,50.74519729048077,194.61659939584595,1
Homosexual,69,Brazil,36.91385725870184,B,E,-79.26425252460467,-29.982396744382555,-179.65860686760954,0
Bisexual,35,UK,240.81596397594262,C,C,-12.291170952532509,-82.71871355862686,135.69461783996408,0
Bisexual,45,Brazil,-21.325958167058605,E,D,-114.07093809788805,1.7195249165020223,97.61199678993125,0
Heterosexual,71,UK,42.084713263290574,A,B,-108.43769120471849,16.073173815634668,106.49923861231152,0
Bisexual,48,Mexico,87.796364681913,A,B,-131.01758381035103,76.95344960857493,48.688933723340746,1
Other,44,Other,121.9504461333303,C,C,83.91034133349828,-57.17066992641732,44.043556326449554,1
Other,49,Brazil,-55.25901271283884,D,B,-48.6850626965566,-85.58068993673164,127.49640503694182,0
Homosexual,54,Other,-42.472256541383466,D,C,59.45984767609993,-11.610420256662673,-40.29166376947792,1
Other,78,India,-251.6047642580478,A,B,119.5223308798044,-45.831053822909,139.71163346818594,0
Heterosexual,51,US,72.05551857717182,C,B,-5.678210203260053,-134.41969561603693,-38.94217853451312,0
Homosexual,41,US,102.65539089592646,E,C,40.04803874185775,87.59594049492951,1.3609440057243414,0
Bisexual,41,Germany,-212.79417369928916,D,D,139.8261541737592,-79.30178858945438,80.2976438742517,0
Bisexual,49,Brazil,61.26228812423285,C,A,-1.2813282386089424,56.733913304121174,-66.67950274282691,1
Heterosexual,27,Mexico,202.26128985186273,D,E,-41.36383649375186,-65.56818605927725,-55.39683181469014,1
Heterosexual,70,US,-2.2152542284173546,D,E,-39.788426880038536,114.38009127644047,-166.11418829472544,1
Heterosexual,43,Brazil,-26.492947204249823,C,A,-31.578785270214173,42.3421865083082,87.16938809482994,1
Bisexual,73,US,-63.30221957442752,A,C,94.95636592403041,-97.89045217724741,199.65735512901722,0
Homosexual,69,Brazil,110.94206007102613,E,B,110.40458990891618,87.9790080775289,51.862981957034606,0
Homosexual,37,US,14.926327573519908,C,C,3.615492120044059,-138.71599142402385,-24.62170232966744,0
Heterosexual,37,Other,-9.295154669719407,D,D,39.501890659474604,-180.171612664512,-61.43871602512597,1
Bisexual,39,India,56.352556673693485,E,D,-68.23880009163031,128.7005740869811,-33.094207403339986,0
Other,53,India,-23.48262749837739,E,A,-71.23942806929831,-63.32752674150579,11.53603511002874,1
Other,52,UK,57.77064938014459,C,C,83.88787931729749,62.07133730017163,-83.21803030707909,0
Other,22,India,-89.39423964450656,C,A,-71.4964115124972,-78.70651867314635,86.1440211836702,0
Bisexual,56,Other,46.5984373913961,A,B,81.09964838338082,95.36383538850541,-171.4093621424602,0
Other,65,India,235.7131594886369,E,E,-69.67689391637948,-221.34415477759094,206.90206064559337,0
Heterosexual,77,US,157.47743418624705,A,B,-11.937141598387226,-42.82280047446497,-18.412495741601855,0
Homosexual,35,Germany,37.1600737017789,C,B,-93.99296614489336,-18.73260887428784,-69.56177704414829,0
Other,29,Mexico,62.2592561816219,E,E,-101.57326037303042,40.62885001183309,-55.988583387919455,0
Heterosexual,62,US,-117.67075856652495,D,A,-54.08431512387703,59.9537007247802,71.98789143332365,1
Homosexual,28,Brazil,112.22416448330495,B,D,258.0983944550922,-28.23849438774277,49.15608309609687,0
Bisexual,52,US,-31.069975981463433,B,C,57.27655444800306,-37.43997836244628,38.04942981560357,0
Bisexual,33,Brazil,25.387552441412804,A,C,11.516460522173407,-108.3977381136938,8.741462769126583,0
Heterosexual,76,Mexico,74.62570673068625,E,E,-148.0114903668754,-212.8759661174753,42.5950328218064,1
Other,21,China,-12.441369986492573,D,E,-174.9371582991126,-74.54485978538192,-106.83678431509927,1
Bisexual,33,Other,32.34546319670563,C,C,-43.88254476078008,-20.04133727384233,9.400123672683987,1
Other,74,Germany,-36.00388828535084,E,E,-115.1705920274337,-40.925445679499504,-112.36593221993805,0
Homosexual,18,Other,-111.21965866373277,B,C,11.784996470098829,179.93806461575514,22.150975543144916,1
Bisexual,73,China,17.470144483029994,C,B,91.45122005199202,77.39923651881236,-54.63139757970238,0
Other,59,UK,-84.19991294505269,B,D,-111.64247953345783,6.957836286710184,112.2089636014268,0
Homosexual,31,US,-153.993574435667,B,D,-351.4290050942383,78.33247895740189,-59.320871627243434,1
Bisexual,37,Mexico,-50.686749910827025,D,C,51.46843448558993,-202.26570360851846,-0.9089580644584632,0
Bisexual,70,Germany,24.375990144510048,E,A,158.9366878657288,128.8815217600529,58.44617688546998,0
Bisexual,61,China,53.35064550304088,A,C,-23.466110661969836,-9.170218470936017,29.474308378085883,0
Homosexual,50,India,-93.57822209155043,B,C,63.88824227603755,132.78120160749384,-42.74773370454882,1
Homosexual,24,India,-39.36809747091228,D,B,74.99767076445495,26.108641773842812,272.27711698738267,0
Other,68,India,43.50760512167665,B,B,-36.03981765084863,-66.3917097126787,231.01428223230135,0
Homosexual,54,China,-53.111179233614855,A,C,-7.172550157905125,54.424249027792484,169.46948179149248,1
Bisexual,45,US,34.650980412888536,A,C,-39.4728792641677,-12.325003520591586,151.11636240003617,1
Heterosexual,45,Other,-65.06556981124689,C,E,31.65622635991659,119.45029618543082,-63.453327111381896,1
Bisexual,36,Other,-90.64088576901995,A,B,-6.468479806083087,-61.77411262324153,-76.2158191001574,0
Heterosexual,50,Mexico,-68.8900944950283,E,C,-145.1438789066392,-59.012997610454846,85.10191366484862,1
Homosexual,50,US,-39.131004050227325,D,B,-40.09377777954844,58.90868720224,217.27084981275277,0
Bisexual,43,UK,-13.412454394717773,E,C,-106.38139303128729,26.795725496240564,-167.10202478275534,0
Homosexual,26,Other,63.7852988923161,C,E,40.60521400250824,-174.0499024694775,61.64527126745825,0
Heterosexual,58,India,-142.6797003687699,B,E,116.28559668507292,-29.18709577258025,29.824002516577224,1
Other,63,China,31.044763434343214,B,E,-278.25408052175186,200.48911863651205,24.64530608361436,0
Bisexual,75,US,202.74204881848488,D,D,133.4698128889134,-84.0164720981201,-114.33646885436445,0
Heterosexual,58,UK,-84.71327773313867,E,B,-112.93088039081913,35.96482260193905,215.35682425492308,1
Heterosexual,56,Other,-267.0737309114921,B,D,-130.18116390808584,108.49030518971358,46.494417205383684,1
Heterosexual,48,India,110.93567253797983,D,C,-169.41628668301888,248.90054615260215,95.71761450262045,1
Bisexual,41,Other,48.495608298369504,A,B,181.89613982003482,77.03632564129705,15.50412529997695,0
Other,37,Mexico,-97.89421578959505,D,E,77.53828928125294,131.44596261761038,-44.579260173606315,0
Bisexual,23,Brazil,-31.936594922038967,D,D,118.87406953516624,58.15774201818633,37.85182096517591,1
Bisexual,65,Mexico,297.234260973964,D,A,-87.75947831714349,216.84444563865455,-96.35152285181482,1
Other,54,India,6.247360244958329,C,D,78.74416578814176,-113.61041259534075,43.83116388010869,1
Heterosexual,60,Other,-50.39545915407578,E,C,-25.956340413970796,-28.911790445249828,107.6806041355863,0
Heterosexual,32,UK,-3.0177325434477105,D,B,56.828178088763835,70.28606229835249,161.77380393882802,0
Other,37,Mexico,38.817524481231985,D,B,-30.92272342860374,137.52295348023716,88.60974429100908,1
Bisexual,71,Other,-78.19500641440898,D,D,-8.655554060042558,-66.47802142013882,-156.1440343959559,0
Homosexual,26,Other,71.7017670936684,C,C,-144.2903309613128,52.83991476792431,-198.07443000817653,1
Bisexual,49,Other,123.20960847863425,B,A,-121.78694402026818,1.4827409858751541,89.12524903001265,1
Other,57,India,100.03968663891789,A,A,6.91597972007205,-106.58484869188653,191.50285022155876,1
Homosexual,61,India,3.4707295281229804,A,E,78.39648120964398,-71.5839947048475,-44.46328584990815,1
Heterosexual,51,US,12.215961225846655,D,D,63.46113054473598,39.89885464492429,50.255149683040976,1
Heterosexual,34,Mexico,-157.97149789103486,B,C,-18.310648426730374,-162.4412420378479,-130.74664722537256,0
Bisexual,23,China,25.595185057892696,B,D,102.31847855355124,-41.209942236752305,-28.17617709935799,1
Other,74,UK,91.10280651252924,E,A,36.285490141259196,96.56385381032628,11.602955612151346,1
Heterosexual,74,Mexico,106.77015357091184,B,E,-3.621802282930027,-199.05160967056847,37.395212349199255,0
Heterosexual,74,Other,-173.75152588785977,D,D,-61.307155851812546,87.1275242175245,-105.97432872349539,0
Heterosexual,37,Mexico,161.57506144772944,C,C,-2.7675605975159607,-120.6482180477526,23.138985970735718,1
Bisexual,35,India,175.2509949667373,A,B,10.576905021043368,-141.77326492127733,-28.304462607576152,1
Homosexual,46,Germany,155.6989353617924,B,E,96.91433027622331,-200.42284195019232,10.175723887935158,0
Bisexual,69,India,59.79632618000134,D,D,264.8497779588869,-8.484614506893568,55.58144545553954,1
Homosexual,32,US,-11.866916789865625,E,E,105.70596740930347,24.584691770583607,44.13818110264309,0
Other,31,US,-12.275380789017614,C,B,89.72776555865369,-160.10963939919637,-28.450121956482004,1
Other,50,Germany,42.37581809607574,B,A,-35.6994687787387,119.07870043625954,34.3591442461589,1
Heterosexual,23,China,71.80819336104993,E,E,-208.98470496086006,29.11885333871155,-135.48616954246128,0
Heterosexual,51,UK,-143.63193035276876,A,C,163.58433533228686,-27.685619615331237,79.37829659385672,1
Homosexual,18,Brazil,-176.02953481437402,B,A,-83.3314392915644,-15.090334720641144,14.915932030584333,1
Homosexual,43,Germany,54.82005310338489,E,A,66.94695129614546,180.7762585685063,112.7587395922441,1
Bisexual,68,India,-26.23261191898224,B,E,-193.62523785350564,58.143235669864914,-140.54439588613388,1
Homosexual,79,US,-63.06322743310642,C,A,214.6221858460877,-89.01608531462358,101.03396178575876,1
Bisexual,65,Germany,42.03354726614958,E,D,-201.6554218358043,103.48349402804477,-24.340077516422575,1
Homosexual,57,Other,90.81751899132158,D,C,-82.47479968947142,-5.210465933383411,-28.153177091807414,0
Other,77,Other,26.94065206477584,E,D,116.63757509414184,10.75419510599439,-127.60816416487759,1
Bisexual,60,Other,0.9651418795203673,A,D,51.35253645468975,74.92024940476001,-171.22938126549127,0
Homosexual,27,Brazil,-108.4537450956637,D,B,-124.21137330671787,-48.57876775437893,-56.92686329042338,1
Heterosexual,34,US,-91.50734212000988,A,E,1.6688819399586206,-39.747533179846684,-9.02031761401505,0
Other,45,China,-3.4658021077721783,D,C,6.829394649793789,-55.28883672595681,115.85249054135065,1
Homosexual,32,Brazil,169.22289975082123,C,A,-104.82693370822534,-61.272664812316734,41.28072751048597,0
Homosexual,32,India,-139.33095217428962,D,C,53.99086780421566,73.27624582758524,286.2526913082506,1
Heterosexual,65,UK,98.57275436146764,D,A,76.65771534021741,14.769719450787811,58.93571889792375,1
Other,30,Germany,89.7441240706941,B,C,19.755667224879435,-119.02812152541011,67.35984231849862,1
Homosexual,70,India,180.6821055759732,E,A,84.47479831500371,156.04964298260484,-76.00575452172569,0
Other,21,UK,-7.35074209604775,B,D,82.18002649903052,-78.19723454713078,-142.67905110038484,0
Other,58,US,70.93591625534886,C,E,-18.070087106386424,-159.61711761347513,65.4695832489384,1
Homosexual,79,China,191.87284436392548,E,B,-125.91084377866166,-110.25622364632343,32.914331386542486,0
Bisexual,30,UK,-78.76498293352728,E,A,-29.89624148133999,-33.26454221102242,170.44307516741483,0
Homosexual,61,Other,40.79647675910842,A,B,85.13373908426557,34.59161577323044,-49.805700286568666,1
Homosexual,64,India,-92.01500915158147,B,A,26.59839431121607,0.7528909746782111,69.08068400083413,0
Heterosexual,20,Other,-48.44656832584269,E,D,-109.61459904468947,-19.89987569699377,80.90284009426554,1
Other,45,Mexico,205.70166613512617,B,D,52.71774090868092,-33.80056976141104,3.7759661064704764,1
Homosexual,32,China,89.67146457786728,B,A,-51.281741242743074,139.65858191295987,29.781983524334237,0
Bisexual,30,UK,140.17441289037802,A,B,-63.36174716589523,-126.79441157937646,42.38659795743053,0
Other,33,India,41.46245758186391,A,A,-298.86881769964356,33.390821315058275,-35.697567544609996,0
Other,59,Brazil,-49.71030402898126,C,B,65.59859027785674,185.7109982625182,-78.3516009202601,1
Heterosexual,55,US,178.3701267689915,B,C,-95.32574597578423,183.6012993614142,-59.374782496928965,1
Other,36,Mexico,-137.04368324877555,D,D,-268.8637577535082,-42.21021519671958,61.22222295869928,1
Heterosexual,51,UK,-6.265969102696159,E,C,-13.791626927610812,19.20972726377904,-92.85681062537317,1
Heterosexual,23,India,116.88254699072309,D,A,-18.497818590797475,-47.66212448560495,80.15720547478334,0
Heterosexual,46,India,-48.16464190178859,A,D,-90.60622677377269,-27.313212492332323,-8.604534262688203,0
