ethnicity,sexuality,nation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
Hispanic,Bisexual,Other,A,-51.87080112480772,D,-1.6271938276611875,28.978409679264843,93.16307015688324,30.149147755615736,E,A,A,-161.29468504252586,B,-26.22327980219257,A,0
White,Other,Other,B,108.4061503448261,E,-94.38018032255468,-100.92086958978774,-42.90102828143606,51.76184260487718,A,C,A,-39.731007734727505,B,-27.284056811259795,E,0
Black,Homosexual,Brazil,D,-283.1757712136194,D,-28.756544078213004,53.636725556019385,-149.75930996292288,-166.60806030563165,D,B,A,60.387807342500764,B,-116.53324805272523,A,0
African American,Heterosexual,Germany,A,54.42522403582737,D,11.085018001265087,-75.44797357530702,4.408922294340759,84.14156879139914,A,D,E,-5.818190391026602,E,32.58022673977045,C,0
Hispanic,Heterosexual,US,E,152.5217727457465,D,74.69686281612526,122.4216979360413,-59.68188339658551,170.37043425314434,A,A,E,27.726774976081014,D,9.09197519700852,A,0
Hispanic,Homosexual,UK,B,73.64153266993856,B,3.762975932578061,130.49492885215855,-130.15016514243214,74.14552976963247,D,E,D,2.5296270611884055,D,-112.56998388935351,C,1
White,Heterosexual,Mexico,D,9.848380811792172,E,-49.90037757735275,-167.3395575471363,47.3821366411563,61.17346289294734,B,B,A,6.889674763927914,C,-16.110491663338202,A,1
Black,Homosexual,UK,D,10.345168030852967,C,-75.48418028467118,-211.31240252700846,8.926418868497086,126.08504029556269,D,B,D,76.08955960067291,C,-60.848229223658734,D,1
Other,Heterosexual,US,B,45.3146885163628,D,-43.80361620328985,-232.4097273737295,-53.02110921272442,103.62796444081515,D,A,E,-72.86649070870881,D,44.28859116482703,A,0
Hispanic,Homosexual,UK,D,25.59469767058948,C,22.853525571786772,-67.23422692828233,89.35480467283085,23.697392232787315,B,B,D,-1.0164077488153662,D,33.01093412089897,A,1
Asian,Bisexual,Germany,E,-169.75970080744952,C,-68.38806598241331,-74.99954967738563,23.331284474183043,-32.59601046061075,E,E,E,-14.726543128062161,E,-110.9765834023146,A,1
Other,Heterosexual,Other,C,265.85232544423974,D,-45.44996920124852,13.094203787391562,94.43622572784966,-65.33484669856179,B,B,A,-48.46040083177409,C,-2.279492011992156,B,0
Black,Heterosexual,Mexico,A,-38.41884463204484,B,137.86933804553408,64.6911806829565,-103.4609728938334,-172.23431292337307,D,C,E,-13.770175469013516,E,106.61701447285665,E,0
White,Bisexual,US,E,-74.61227605355674,B,-29.666252556501316,133.02912814358228,113.57797889363962,-34.84550354875446,E,D,A,-154.72632756793976,B,-120.29959749587593,D,1
Other,Bisexual,US,B,151.48793190483264,E,129.36283014596106,54.708027042087615,-26.13777753029761,25.338650380912775,E,D,C,-50.01433627015053,E,41.41128476446633,B,0
Other,Homosexual,Germany,E,198.86450670337555,E,-222.47053946773704,-16.469550293617917,-22.488064493443986,-10.758209004575157,B,A,D,-43.076569251738704,E,43.16513742008553,C,1
Asian,Bisexual,UK,D,-68.07463834774853,D,-62.0572048892698,-115.07512301604015,-123.48993434429035,-170.15333801637905,A,C,B,156.18727318123985,A,17.978617463251805,B,1
Black,Heterosexual,Brazil,D,141.29435789837913,C,144.60309154164872,8.888053551550621,181.32700967863022,-5.005367826957741,D,B,A,144.60363535421487,D,41.00065457089082,E,1
Asian,Bisexual,US,B,-100.70099756198105,D,57.855848925538254,-168.77147928278416,86.84402638893414,-42.75541907594662,A,B,B,39.85106581720013,C,-32.07828647706778,D,0
Other,Heterosexual,India,D,6.02681537701734,E,-213.14101821095116,-29.338363275931467,-23.923681584155144,72.10536266610193,E,E,B,58.522268567501634,E,77.04513212440303,E,1
Other,Heterosexual,Other,B,116.31305704836099,C,-129.324373344897,-44.53950731931222,75.25064171960307,-62.70178162769937,D,B,D,73.22400636530422,E,91.47666858291481,A,1
Asian,Other,Germany,A,89.21100588908712,D,18.07071933582765,35.94706690589925,-0.9792651655594148,-22.649384522210354,B,D,E,-173.08157228125623,E,-41.329559008055114,C,1
Asian,Bisexual,Brazil,C,-164.06566177570593,B,-16.47316747332145,95.41137734332213,51.135674752926455,-0.0923288167540291,A,A,B,-101.06650279045388,D,-224.3367394125599,E,1
Black,Homosexual,UK,B,-64.33978586401504,E,-57.83286379147326,-8.0269827932394,-151.5691909360243,13.790088853893032,D,D,C,19.840967210345184,A,-68.79152558161063,D,0
African American,Homosexual,UK,E,-18.791013586758645,B,32.900868414054564,-33.04219273841088,-35.6580860562592,166.61134795640868,A,B,A,-91.82133230427925,B,-124.00858087735807,E,0
African American,Other,Germany,C,17.393659395561382,B,91.01547808869856,-119.42539672688561,-86.75348899651605,106.79045137525544,E,D,B,-70.92182990294151,D,-35.25990790120829,A,1
Other,Bisexual,US,D,92.87870771275807,D,35.1060732337845,-51.725030227870676,218.27011712680306,11.274936620879766,E,C,A,-24.734461291162052,C,-105.82725390135084,A,0
Hispanic,Bisexual,UK,C,2.996108862661986,E,126.63366840466243,-34.079839110490404,-180.8141925815952,-55.81602610057621,A,B,C,-93.72548083989834,E,122.04195487747845,D,1
Hispanic,Homosexual,US,B,5.0994104337081225,D,-6.104864952865807,-6.903320127271126,50.091980891958734,-172.24401921770945,E,B,E,-42.7918874192145,A,26.90130477256479,C,0
Hispanic,Homosexual,Brazil,A,27.260673486357533,E,3.720389260557249,105.79696622522361,125.52371056558609,-52.80926340059967,A,A,C,-179.7130309252649,B,53.0474797278648,C,1
African American,Homosexual,US,B,66.63993257705832,A,173.1109384375227,46.09153114233244,-187.46272090080694,-189.5238141885976,A,C,B,-43.454705877817865,C,149.55675183265075,E,1
African American,Other,Brazil,D,35.84364174384871,C,-114.53783203108551,-85.79355739746678,-15.096603245979804,58.04117660121217,A,B,B,-19.83389214858418,D,92.8843238988617,E,0
African American,Heterosexual,Germany,C,21.73350294644164,B,-187.07630952955958,-47.026568502110386,126.01303936962023,176.6193052264972,C,D,C,36.309727532006406,B,96.79369028546199,C,0
African American,Bisexual,Other,C,-16.381653478807923,A,40.36689796789213,152.19864947410656,45.64071620660721,70.63162488470257,B,D,E,-150.78784447874736,D,57.79559675682589,B,1
African American,Homosexual,Other,E,-55.19434607679192,A,73.26270045490682,-52.733533819074175,-4.660254361124628,-176.464984808359,E,A,A,29.371902697783188,D,73.32796605853073,B,0
Other,Heterosexual,Germany,A,27.37096046807153,C,70.53394912853975,25.184461247174916,161.9021940148366,33.38358120027428,E,E,D,110.49526130050835,E,-115.6071687640604,A,1
African American,Heterosexual,China,E,-83.11745474162643,D,-72.43097088379396,-145.56253334088368,178.98551763593986,54.79701080894635,C,B,D,-50.16864893481733,B,81.26983402579748,B,1
Other,Bisexual,US,B,29.194256862689226,B,-130.3135994207108,82.82588717962052,51.88096595026086,4.492137173084739,A,C,C,-47.18094498021833,C,26.22067433512273,A,0
African American,Heterosexual,Mexico,D,-28.36461120126186,A,72.33487801388094,-93.62620168288785,97.60302339405467,99.70163771097181,C,D,C,-105.2159464236513,C,37.530620052140534,A,0
White,Heterosexual,India,A,36.80007206660401,A,50.52335479823158,-6.614852545345845,-40.55417736923857,26.818430701512085,D,E,C,12.155916026624421,C,187.7832652936405,D,1
Other,Heterosexual,UK,E,-38.99668699474083,E,-1.4330784669313474,-197.4022483200011,157.5215476644281,45.68682845182194,D,B,C,63.36142006233001,D,-164.84617897838382,A,0
Black,Heterosexual,China,D,-18.720910386267537,E,-24.182646111551698,-74.50969732965208,-8.638855028073307,32.89636734492592,D,E,D,-23.57931178632896,C,66.3487745233394,E,1
African American,Bisexual,US,A,-75.3428494933394,E,196.35192817792617,20.143469949691877,-125.08131227968717,-52.601238453419576,D,C,D,81.03497602710772,A,-8.001385224554637,C,1
Asian,Other,China,D,-118.25876303699847,A,-31.853695164381236,-28.173709491455963,27.863842596119152,-1.428558541242301,B,C,A,-186.52454098636252,A,-131.88126669756,E,1
African American,Other,US,E,151.61998026799947,E,-57.78346937688625,-58.57098113459074,21.211575076278667,-78.46773848327311,D,C,C,-71.40898981937092,C,167.7189365483826,A,1
Hispanic,Homosexual,China,B,-98.55571701304875,D,4.415589420150448,-5.035005371047542,37.54475581541898,-30.043079780668624,A,B,C,105.01442581382814,D,-61.50078568131633,C,0
Hispanic,Other,Brazil,C,4.9529158216403735,B,34.950164881961044,-136.66768442590666,-79.70627375481048,-246.3949761930027,A,E,C,-10.68186111666024,D,64.91239428026854,E,1
Black,Other,India,C,-37.43339997139512,B,188.93060461607462,27.81451473022593,-35.13244743309341,64.58531605545004,D,C,D,70.71960982510443,E,-23.617976848420575,C,0
White,Bisexual,Other,C,59.79942219471126,C,-120.60945264704026,-63.664744912744695,-61.72820805642397,-1.485974586438098,E,C,A,-7.312945019535105,D,-79.69593639658086,A,0
Asian,Other,Brazil,A,45.64435231491038,A,2.4788116764319756,83.09175334785081,247.3658526739234,-78.9918611878121,C,D,D,85.30005024608846,C,52.39521341607967,D,1
African American,Other,China,B,24.323491592684828,C,-215.92492793301255,-26.651869967282643,45.2371113611016,130.70223477607155,A,D,B,-71.97645427123184,C,-42.82783470776319,C,1
African American,Homosexual,China,D,168.40372722501488,A,98.49163103257358,202.1509958996917,9.058095480151822,-42.15128690643112,E,A,B,111.50629842490581,E,212.55677003279473,B,1
Other,Other,Mexico,B,351.82323579774743,B,4.7007795824958745,11.915634669657631,177.63954207762984,-1.1571721331313296,E,D,E,51.121497210532766,A,92.82596576151396,B,1
White,Other,US,D,81.39775764609102,C,-139.50356089707338,132.838909822882,251.3001459586531,-128.52548614195157,D,D,A,-102.98483677806784,A,210.707043215185,B,0
African American,Bisexual,UK,B,55.9443170259283,A,-165.53891330856035,18.595467694552607,-249.0328976451142,-83.48506050446142,C,C,E,161.7810728640978,C,24.927384442179594,A,1
White,Homosexual,UK,C,-138.22490849303605,D,-139.89659727308592,-156.50940283061016,169.55762873700206,-177.19399988379234,D,C,C,7.750681093083482,A,66.87300502975012,E,1
Other,Other,China,C,57.6643948896429,E,-212.56404301142533,-89.45715359435745,161.23452157855834,-51.59643055686516,A,A,B,-114.382113433629,C,137.87078536410436,C,0
White,Heterosexual,US,B,288.25332964461904,A,-79.36597272352752,-6.077151400565212,-94.68126079002354,-91.2023464716678,A,E,A,-117.96011699157371,E,-237.36693011083565,B,1
White,Other,Mexico,A,-65.10502290395314,B,-30.699277424588967,5.466281362602196,-183.96259404666827,-14.372763985980777,C,B,A,-125.3478550271919,C,-260.83100905281043,C,0
White,Homosexual,China,D,10.339631449707554,E,16.012510328741264,-108.45108424465104,211.47267425841142,-42.19379317689071,D,A,E,24.04948579057625,E,198.48061411524006,B,0
White,Other,UK,C,-9.660014973559015,A,148.6820196553984,-40.32817000307764,-205.44983447860736,105.23971193047097,C,D,E,92.8415487670174,C,-0.6129249694361322,C,1
White,Other,India,A,-163.23164681200507,C,62.37279719064603,103.92027319535546,142.93812497919768,-194.59068346595961,C,C,D,-148.19834376323948,D,-157.27973130258408,A,1
Hispanic,Bisexual,Other,B,-92.37952182490555,E,-9.576557513779026,157.78941550969043,165.5757140805743,29.29695697834645,E,E,D,28.861961345618514,A,108.4722112975738,B,1
African American,Heterosexual,India,C,-58.496926370171934,E,24.755490261544633,-121.13606027451591,-112.5620948041887,182.92967842684703,D,A,C,-51.154073359163064,E,18.714738428429236,C,0
Black,Heterosexual,Germany,D,-41.1042639458374,B,-146.72823947738084,148.73296311266523,74.90514244594966,153.96575423831828,E,E,D,-229.8417077969154,C,-20.92591027945264,D,0
Asian,Homosexual,Mexico,B,123.08767694109166,B,-14.806161653973934,18.711297903677877,60.709779913734764,142.77962044415818,D,B,E,39.156041716888545,D,74.55283068900277,B,1
Hispanic,Bisexual,Brazil,A,-83.58143781880254,D,19.120283128981313,93.58767343239296,-148.5795412020631,-83.82060529128358,A,A,E,-155.26756358740911,D,113.79689874379666,C,1
Other,Homosexual,UK,A,-83.71306587635077,D,29.2467436608011,-39.148065592461116,-80.1048154810496,74.60586198831064,B,B,E,119.34728647167496,B,1.203083355310739,C,0
African American,Bisexual,India,C,-57.88522950130404,E,84.69191683115017,-2.952234432776343,23.23670600187855,108.65531658647643,B,A,B,-94.55379573548743,A,-117.32128889226598,C,1
Hispanic,Other,Brazil,C,78.07436367977367,E,108.20168734281559,-35.04400044148739,-263.354529201055,42.294493040497,B,C,C,-55.9482547114424,E,-73.91594999601554,E,1
Other,Heterosexual,India,D,86.81274405870245,A,140.0755378824298,-14.899279315948416,-24.56470695797077,-184.61132297202982,B,D,D,88.94619640681582,E,22.398102868276222,E,1
White,Homosexual,Germany,E,-18.566544868027915,E,-78.07769911029825,110.50595947386334,75.96146611269702,8.401031863411498,C,D,A,107.1357739313869,D,200.91835210476856,D,0
White,Homosexual,UK,D,-67.14610624298257,D,81.28093463744757,-71.17316182191992,-9.170126965561225,39.52095234909774,C,C,D,-77.11504605067839,A,-129.42463893116022,A,1
Other,Heterosexual,India,B,189.51816297742164,E,-80.2760063786527,19.326062457239203,-198.1605965801559,-13.845041942341926,D,E,D,-229.14169091478414,C,-24.252271589773695,B,0
Black,Other,Mexico,D,-190.54187623548614,D,-18.680132960816326,-169.64764761583,-226.8986890226591,-20.92928678778265,E,D,E,-3.9481049388775196,C,-68.06121378072615,B,1
African American,Homosexual,Other,B,157.65323155169492,B,12.445041607246882,31.131012930161717,99.52811834563879,-40.36105751745603,E,D,B,83.90814747561713,C,-46.07291802344444,E,1
Hispanic,Bisexual,India,D,9.499854910564823,E,94.87608056249056,-83.15305081018225,-100.48494397945078,-22.681816270990016,A,B,E,16.32433340335799,B,-7.455372963950392,E,1
White,Heterosexual,US,D,60.291102625255746,E,99.88322610949733,-121.85665973923574,-32.6093534062357,-81.58383814396754,C,B,C,102.69021124979902,A,-133.6496045678215,D,1
White,Heterosexual,India,D,81.75457756078457,C,-22.92105946800096,-24.92746408268837,-61.084266385376075,109.74005692447469,E,B,A,37.31871348744781,A,-185.4403626805904,C,1
Asian,Bisexual,UK,A,64.08565570933258,E,-80.62153514110409,115.00020243250889,-3.328038180637396,192.10113271028098,A,A,E,5.394108122001741,B,-51.46423355001083,E,1
White,Bisexual,UK,D,-71.23275729878628,C,-114.50449630574519,53.40337646875323,-22.989851158917116,-47.155834027961276,C,B,B,2.827146623785156,A,-12.510623643778182,C,0
Hispanic,Bisexual,US,B,19.97336313479622,C,-19.39320716237311,15.720576743060679,-70.36761437660644,-104.4066614087542,D,E,B,73.52529115735098,A,10.060308081328506,D,1
White,Homosexual,UK,A,85.58098440433575,C,14.019295898199777,248.2402482301458,-159.4396136856638,41.2349268192344,D,C,D,-84.68456108630063,B,-62.80452463510595,E,0
Other,Other,UK,B,129.9470994036993,B,-8.357733454415921,-137.46451704216292,0.506213526850805,-97.37423792386737,D,E,A,48.55594988685104,D,32.91590914470983,E,1
White,Heterosexual,India,C,-18.308280528667574,E,93.69848820316003,-122.9987635610723,-23.411461531658794,-7.986618689015054,D,D,B,264.3043652455437,D,81.74407494421565,C,0
Black,Heterosexual,India,A,100.51411484351713,E,-10.14614590658223,-179.4264639995484,-8.793448508376695,29.953799228110213,E,E,C,99.92653894385273,B,231.47888575647255,D,1
Other,Bisexual,UK,E,32.77245617773274,A,145.6647175300936,-70.82731821327329,-15.958748849584142,-69.67666817633427,E,C,B,32.90235030277046,C,-14.943797657208071,D,1
Asian,Homosexual,Germany,C,-7.627732987644031,C,202.21808083522478,21.43170376110617,-29.151424488316845,20.35461494901802,C,C,E,-63.88761937698564,A,-70.12340637866676,B,1
Hispanic,Heterosexual,Other,C,3.499741321855876,B,-70.08422526131028,5.114760941594885,-57.50901042375545,30.892261421669925,E,A,B,106.37156366997016,B,-113.66682694385035,E,1
Hispanic,Heterosexual,China,A,151.81523941614142,D,135.3108105672157,75.85801473622172,177.43578538665702,72.32990534176867,E,E,A,35.01981479018546,A,-66.51358717183294,E,1
Hispanic,Heterosexual,US,E,-171.77907988516,B,29.94423785757095,46.63317335123182,69.13747232522101,-257.604328290367,C,E,D,17.59827869182083,A,98.14449267985796,E,1
Hispanic,Bisexual,UK,B,182.88976621020151,A,23.88124956162634,-193.07139244431224,-128.90915911560793,83.39254787059747,C,C,B,18.453095131738174,C,76.01947356969191,D,1
Hispanic,Bisexual,Other,A,5.474263959593618,B,297.08247097418337,-164.21408242078618,-80.69718163741871,-43.206901014004266,B,E,D,-36.81899674632276,C,92.90607344585618,A,0
Black,Heterosexual,China,B,-52.81570525170238,E,69.47469896509959,-51.60227230876813,-85.2919492368219,-21.590119644334127,B,E,B,28.170802210720367,B,89.80172932183781,A,1
African American,Heterosexual,India,C,-154.27238219073033,D,-42.75408170246407,41.62990481003631,75.9857008262907,111.65005860184931,E,B,A,79.69870001501799,A,44.82457535459514,A,0
Black,Bisexual,Germany,A,-29.821411018886256,C,-82.67594906052004,199.07997638244993,-90.16520312382025,-128.02585320158107,C,C,A,-145.58674817875604,D,117.64961144434427,C,0
Asian,Bisexual,UK,A,81.38985126314682,B,121.32931460290091,4.740814995694098,-191.89921686147332,-96.76178853996346,C,B,E,48.73577982669809,C,76.37885348946651,C,1
Other,Heterosexual,UK,C,-31.622070745346377,E,-23.835250876539245,178.9064238708712,-42.668890076507175,-106.41354647970978,B,E,E,45.80434216526562,B,-72.28952773004309,A,1
Asian,Bisexual,Mexico,C,-150.70117238372362,B,-90.1734130928349,-75.50837030831678,80.7689645162891,194.79790448697943,D,A,D,20.36735505882773,A,52.41148551836547,D,0
Hispanic,Other,India,B,76.28700964850407,B,-50.79062526058089,36.83102350006543,14.816298294999608,102.24395952657063,D,E,B,73.56567635265219,A,-49.419052312929345,C,1
Black,Other,US,E,-105.22782475681949,D,10.62664658715752,40.06248379656171,-16.22162219442842,40.04228050701311,E,D,C,-65.55224527595284,D,-81.3852778799671,B,0
Hispanic,Other,Germany,D,-135.6790823589672,B,-119.69512110152264,141.5493820992059,79.33281801577712,135.5549617154979,B,E,C,-45.93568093067702,B,-150.83165691931904,E,0
Hispanic,Other,China,C,32.536803579255334,A,-86.70164313587823,-60.88177876077091,39.063831630242355,104.60929475828125,D,C,E,-57.65048185952666,C,-8.180989465210216,E,0
White,Other,India,B,-10.391950007035057,C,47.010154146608244,103.88267373674971,60.756453530233756,-30.625903353465677,B,D,B,42.78987254588789,A,85.75591631167866,A,0
African American,Bisexual,Germany,B,-90.693420813732,B,-44.36466083464173,30.006369673582235,-12.139687589825929,-35.31741585797844,A,A,E,61.369360410879736,B,73.60411475310717,A,0
Other,Homosexual,Germany,D,107.90696611249024,A,-57.33940455153671,72.08329260990244,-20.330180044391795,148.73424392977873,B,C,E,20.761567128099124,C,-56.58184128369162,A,1
Other,Other,US,C,-40.88492199097025,E,-115.60486880022852,83.49838945015429,30.850991881452167,1.9602149367934723,C,E,C,20.552577707736415,B,40.27161553036897,A,0
Other,Bisexual,Brazil,B,40.8256102750169,E,-180.13033540660925,-26.029745776217567,-42.12608492049417,-54.8191706862598,D,E,B,35.69502067836889,A,68.79584623316532,A,0
Asian,Heterosexual,UK,C,151.7416392064191,C,26.325377451728038,-16.900694513209018,32.42292539552098,86.50668712668842,C,B,B,-46.31635086614124,C,-114.70579273506787,B,0
African American,Other,India,C,-9.434729281301166,A,73.54793021988647,32.7676654795818,-88.51009258343406,-40.13307546566659,A,B,E,170.91848562027516,E,11.417037765894815,B,1
Other,Other,UK,B,-123.62295326010218,B,-114.03528379255758,-136.9344026664489,-40.208472204016225,-89.46376634466574,A,C,B,-42.348445927093195,D,42.1737861172011,E,0
African American,Other,US,A,167.23964934868496,A,183.53830967946888,-65.03226422607136,20.577547801272807,13.077090081975967,C,A,A,112.89712075323372,E,366.1905466784378,B,0
Black,Bisexual,China,B,-18.482211939827696,E,-49.2639542377791,-31.852842394550123,33.092324101486156,-56.535587655354746,C,A,B,-14.296916241596563,B,19.69814844848102,A,0
Other,Other,Germany,C,127.82787492597534,D,58.89866764829852,-5.471315221577182,-184.9158368623802,233.01121782640496,C,E,B,-92.05560155601711,A,-99.77424597570376,A,1
Asian,Homosexual,China,A,9.092090045492261,E,-25.7940158012192,18.01579963237852,152.6799812291919,-133.54500181829985,C,E,D,-50.66947551746227,A,-115.45653994916269,C,1
Hispanic,Homosexual,Germany,D,65.71464311512852,C,174.69382091872637,116.73772075956819,-42.55195741844745,-15.168475374004986,E,E,C,-8.762260832780997,A,-83.66813490772476,D,0
Black,Bisexual,UK,B,-53.11822072031247,A,14.903988579922286,42.03731475295224,111.65876475745553,21.019861803449228,D,E,A,-33.03576449091183,D,13.59905135569542,C,0
African American,Heterosexual,Brazil,D,139.64045695043384,E,-183.34676050256013,-26.073524014572808,28.595566208782092,69.2727420250285,A,A,E,51.21011732950406,A,-113.48072316880122,A,0
White,Heterosexual,China,E,94.52639428348427,B,-112.56337552500565,-98.28535993660896,80.93175534932449,-24.356433217687478,E,E,D,61.752283393740136,A,159.91552304144662,C,0
Asian,Heterosexual,India,D,52.32827429991548,A,232.28183480513627,53.291146542062364,-25.91400632140668,61.6833353893657,A,D,D,176.94774659634078,B,47.64081362889216,D,1
White,Other,UK,D,-65.38399949861147,E,-60.038424568784684,-27.891296975711892,-61.199687447187415,-31.101555194517406,C,D,E,119.64056679671957,D,184.05730607391,D,1
African American,Heterosexual,India,C,30.54139023752731,D,-11.190905183967157,24.31816816566462,-116.04038102398442,-107.06959851374455,E,D,D,-23.722594119345363,A,32.69454898534463,C,1
Other,Other,China,A,-19.193237543695798,A,19.782525136671904,-28.21822456995868,-53.01485773327076,58.55734123588482,C,D,A,91.73482241092444,E,-2.965527498271351,A,0
Hispanic,Homosexual,Germany,C,-175.01909430960598,D,330.84435740521957,-45.03911155528253,45.317974407230324,26.65173338637592,A,E,D,32.13640322391031,E,179.07429679261944,C,1
Asian,Bisexual,US,B,130.0983840793051,C,-90.53369105526183,-31.649010161418754,78.22815420596464,166.99400691156796,A,A,C,188.2660343848676,D,-61.06257854919096,D,1
Black,Heterosexual,Mexico,B,-34.781497808970954,E,-30.957228810552124,-36.14630338842255,113.15950855517116,-130.00654848530812,D,D,E,-258.80114744179633,A,-74.90818650192446,E,1
Hispanic,Heterosexual,Brazil,E,73.99677336316108,A,59.54436260234532,47.136266020293824,-31.290570240993187,-132.88779896758604,B,B,C,-78.41962281501677,E,-194.80965496635642,D,1
Hispanic,Homosexual,Germany,C,186.78442287697465,E,96.89194371572916,-0.31907057491569696,99.43201052301998,-102.42980675834674,A,E,C,-8.065117943228412,A,-48.478465499404756,B,0
African American,Homosexual,Mexico,B,59.48390827948407,D,-71.16524394242421,-179.56682788613102,-70.21936752163093,57.1974251024436,B,D,E,-68.87423211627177,A,266.9347183830521,C,0
Other,Bisexual,Mexico,E,5.931649795144097,E,205.41891423109217,43.88523926978276,66.45257350691858,152.16669843583188,C,E,A,-12.076153512811402,E,-21.31906112516056,C,0
White,Heterosexual,Germany,D,88.16195042274919,C,67.40485942431079,0.12578625049216158,-71.36188738790337,-100.9933741002466,B,A,A,8.298737354828326,A,-67.75744642099026,D,0
White,Homosexual,China,C,22.08706705889602,C,159.98459602846066,9.88627597222714,-16.916731750698045,-40.13754048320754,C,C,B,9.184295979634632,E,-64.6912356495863,C,1
White,Other,UK,D,-216.8858130361651,D,-193.30612694545405,72.44414106146499,73.42278121261579,94.32487542470503,E,E,E,-47.33861028808137,D,-180.39244945802233,C,0
Asian,Other,Mexico,A,75.67254854148369,B,96.3081938742507,89.5402020065907,22.77170975947471,55.3370739255121,C,C,A,-236.0912671034652,C,-10.397039597677628,D,0
Black,Heterosexual,Brazil,E,-86.29749432309153,D,13.704689219741828,-60.47574063376801,-28.81914997576883,-47.979398076412316,C,D,B,-39.013242632213206,E,122.3452767237998,B,0
African American,Bisexual,Brazil,B,58.55991274467045,E,-77.53299728090118,89.09438754982745,16.571397192686028,6.472180096357086,C,E,E,102.60477998695437,C,111.94953907697298,E,0
Other,Bisexual,Other,B,-3.9932396613814203,A,161.44553136788412,86.08125141940597,-188.17825390988705,58.72651254514278,C,C,A,80.87186477884441,B,92.73128991965976,C,1
Hispanic,Heterosexual,US,D,-10.016945338809956,A,99.42089977344105,78.6370084273568,183.88187563005062,-27.84541058001882,C,B,A,122.31334955364036,E,73.97582228956813,D,1
Asian,Homosexual,India,A,-74.41480630800335,B,110.42331398969093,-71.53163283190229,-35.47470643701224,19.720591119844773,B,B,C,-88.20680504471301,C,-240.85495996370378,B,0
Asian,Homosexual,US,B,-32.65700556147863,E,72.48890837670847,-58.53843923648835,-27.97443298349258,-75.73538464976954,B,A,E,-35.81108599344185,B,8.808548971656618,E,1
Black,Homosexual,China,E,71.09580012694482,A,-147.8132798469849,102.67193083062838,-129.85017507437112,40.420224613784974,B,C,E,-58.921457951817004,D,-46.723345111535885,B,0
African American,Bisexual,Germany,C,75.16662071682887,D,-78.99172064179032,-7.650616417653902,-91.69877449860671,72.60798772612951,E,A,D,132.23974553328338,E,94.19200465212879,D,0
Black,Homosexual,Germany,B,95.04407335415493,C,26.38762347517749,-105.13047138595897,-78.95774603720263,-26.97496190566652,C,A,E,-101.77479686348182,B,-110.36454176384825,E,0
African American,Other,UK,A,38.200457267135654,B,144.4760415294168,-52.65391030068086,91.46699594474322,0.5248129177024448,D,A,A,64.12810959792057,E,-215.50668155434707,C,0
Hispanic,Other,UK,C,-169.2586540542807,C,52.27673463890533,89.68082369129827,-20.07992460457023,-10.014125870961669,D,C,B,59.11894491802896,D,54.906399953788146,B,0
White,Homosexual,Mexico,E,206.14060438284784,A,120.97778342755971,-84.3766618694061,5.422036116088056,30.9788440766756,E,A,B,-266.3369781820066,E,-94.11664070208637,A,1
African American,Homosexual,Brazil,E,-110.36775708752926,B,96.08017862676041,-47.795879381168085,-103.08878809413125,-67.17315717346236,B,A,B,-55.597725908703055,C,-7.6929404376398915,C,0
Asian,Heterosexual,India,B,-52.27358994683093,A,-136.05055338843437,-158.8286677224582,143.87284208936663,-137.0914566839708,A,D,C,139.44662866360363,D,-16.20878562954952,B,0
White,Other,Germany,E,-27.31306705795284,A,-210.7737627763278,90.8443508795909,21.739011872749824,-45.39632589425536,A,E,B,-41.894628437026135,D,55.452874775382845,A,0
Hispanic,Heterosexual,Brazil,B,-81.73842823901147,A,96.00415265953592,2.7170717488594907,-19.944186195549513,14.42307843805092,C,E,D,15.593257213406167,A,232.9101356501296,E,1
Asian,Homosexual,Brazil,E,-67.9067824328861,D,-54.100718679672546,92.31998746528564,-136.16529772033684,-95.86701071741818,A,A,E,118.31025113867,B,-26.050714957435062,A,1
Black,Heterosexual,US,D,-156.60599851641547,A,-49.63497446436167,25.422120992432784,-120.12194953051691,78.51307358549374,C,A,E,-50.23395273927104,D,69.260026949462,E,0
Black,Bisexual,Germany,B,10.587251249417996,B,-84.13871950955209,31.07222726602798,31.420236334621176,103.9277753588395,B,A,B,-166.06114299590595,B,20.526751998615136,B,0
White,Other,Other,C,-90.72227381003887,D,-91.73317483958807,-90.94073833359232,-48.903829229306965,-59.841763433697245,C,D,D,-3.4829805759945245,D,-70.39561795159489,E,1
Hispanic,Bisexual,Germany,D,-221.9997653762008,A,-13.100435764506049,-36.71785589265346,9.883836551850544,-24.689357811153023,E,A,A,-19.315541056723564,C,35.46858649380597,B,1
Black,Homosexual,US,C,-138.483989623661,C,121.37110529307478,70.21760816701654,66.5948841246154,32.65787091843087,D,B,C,-16.087994071376986,B,159.70020989209004,B,1
Asian,Heterosexual,China,A,-82.35302914200815,D,29.189120624908625,-89.6644328660178,-146.67978538906536,-10.079307538282354,C,A,A,53.6230736100749,B,-228.2069719704185,D,1
White,Heterosexual,Brazil,C,144.70224319843527,B,64.02776959712503,34.66795808052442,-61.014557565829286,-72.62569428009988,B,E,A,102.24555555487844,B,26.931615776030544,E,1
