SEX,feature_0,feature_1,feature_2,feature_3,feature_4,target
Female,-2.3570810324298543,-70.89966399372545,1.8672009672254095,-114.66066482801718,D,0
M,50.50459396943917,20.10722391927436,8.315786915857792,264.0504628687784,D,1
M,18.105330894697623,110.38089277718146,58.14098323816389,-88.81043179245485,C,0
Male,-24.365404276805247,-90.94491940646392,-179.3474688273979,-11.585346250957903,A,1
Other,28.32771664218643,62.13150678887672,65.65274118623424,-45.03225120195818,C,0
Other,126.98881029261871,150.19229642423986,80.55005076364073,-65.7240408232059,B,1
M,-133.37699990133447,-149.87857459205395,211.02931346974398,79.95357179368254,B,1
Other,-26.183562558463997,-39.90238834508191,-130.64531099079625,-139.31413407885532,B,0
Female,-152.04430912530546,147.89722244641828,-216.15090573989306,-73.46937657304636,B,0
M,-128.78163348274765,-53.11775354826603,-45.069943129522414,42.013489625119654,E,1
Male,54.60762068505998,122.26915276228819,-10.430432147655894,-80.95142794351595,C,1
F,62.28283133793025,-143.5125505662807,72.29363323182525,21.41535938054648,A,1
Male,-0.7085333790014238,60.60085482895177,-98.26651009257571,-11.445712498500587,D,1
Female,30.37995081935001,-4.860401934942999,99.53236780539534,-51.46656100344088,A,0
Male,23.675797009498154,36.84449552642385,6.127314886992936,61.335958944202105,B,0
Male,-96.24730220948406,-35.58100188106987,0.9040954113183435,-163.89828626052855,D,1
F,2.307710105920874,112.15574423443637,88.63079056750631,137.8121561606366,D,1
Male,-10.246900497270905,79.51657987429415,-120.41093907487041,-93.11865997494345,B,1
Female,0.24012973811391988,-163.60938512358655,3.9453598059655857,47.71410645534184,E,0
Other,-43.242204633270866,120.7616544373685,-49.090608798895595,-153.4199573259366,C,1
Male,-82.74644902516182,81.96239823623884,-54.75062881780916,-34.22801065550998,C,1
F,-60.29251812480361,224.99466836046,-61.38280197353602,-70.67609268140158,A,0
Male,-13.446413658506193,-40.8588942985235,-132.90805562530542,-45.690383819543534,C,1
Female,-24.937794436362275,21.27132090971218,-44.105158451981424,147.102077846096,C,1
Male,-5.517228861762342,-19.70038416853019,123.02832908631535,196.03704845474147,E,0
Male,-136.0171521914256,-307.84213496852306,-72.44043531412058,199.73213415557632,E,0
F,-140.61520689708996,73.52151070660372,33.53466366884407,186.02478136851997,E,0
Non-binary,14.291920702203548,32.6783605672934,41.873738620554526,71.44753497977827,C,1
Female,-68.88008866034569,-15.167328019621209,-67.247473540375,-50.473839312651926,E,0
M,-168.80760536916327,-66.34155771001178,145.51705431635125,-11.778113088612738,A,1
Female,-53.77361911341261,48.80314358470313,57.210170092274296,176.9836897445813,E,1
F,20.092100661234564,90.64676321139801,75.04747269776611,-181.23392333944273,C,0
F,65.58675095724719,-117.78446209535525,-126.64884195549875,116.48858117692384,D,1
Non-binary,129.13707086306056,6.255705987933097,-29.946773684227896,-161.69287881605058,E,1
F,232.19924244325125,38.41146169910992,4.074200304808524,31.279189594202716,C,1
Male,40.560407017690515,157.0022827030344,78.84874901435288,-138.27664977257567,E,0
Other,-132.15543529188338,-4.531462145615659,-135.03200647432246,-91.2364092570889,C,0
Female,15.877865216114406,107.88515059663071,-21.384001252760683,52.88034192489617,E,0
F,-56.46578976091432,141.1266586428622,64.64626612099164,-14.484355267643004,D,1
Male,73.82794019174901,-195.74071724045757,27.72080919162041,-157.90296537854564,E,1
Female,28.719659477551048,100.96553561434207,126.86570483021089,132.41655603945952,B,0
Non-binary,-104.30016494352519,121.64770411516126,44.851966914682016,122.55050033560381,C,0
M,-130.5596024899389,-1.4029521216902652,-126.99458733185777,103.29351977950918,C,0
Male,16.653600793305593,-74.26452013007703,-118.87466112948093,75.72450571775096,D,1
Male,64.72416666344152,-103.45542668264338,-30.941297038973946,209.91572558740813,D,1
F,115.86158923364964,-46.97154967341696,133.35998065649935,-4.882355276373444,D,1
F,111.93897130867312,250.423392168832,-228.2369645491662,76.15757328040283,D,1
Non-binary,77.5301865111741,-150.8121418873836,130.70817149186396,-116.86012498531902,E,1
Male,-37.1266546031927,41.11743336593173,100.66616179407322,-68.18072520055372,D,1
Female,36.666468548226334,104.74462675730243,-6.32673823361523,167.18059360594128,C,0
Non-binary,-26.179515534768644,122.00615854858734,-145.40401332013857,-33.276317895934795,A,0
Other,-61.97495360480586,-10.558739133516445,-74.14954106567494,-65.50306375753414,C,0
F,9.002125689335939,65.31595395978404,-70.94861498610338,-4.225824024415089,E,1
F,122.93291535136078,199.45022844301613,-41.819916368998705,376.85088357226965,C,1
Non-binary,-104.19885447656266,224.39360235592218,111.99891010111823,78.79795773622924,E,0
F,-197.04110134827732,173.83585106580287,13.346055354651845,44.243195947774474,E,1
Other,-58.41865834411563,-62.598829053838124,-40.00647209763651,73.79854517167828,B,0
F,-179.8494980811963,-124.93343785380307,-66.72253054227727,-109.71406446539889,B,0
F,-36.20977705351599,-77.11618562176713,-92.65250101166177,-17.05114472019487,A,0
M,68.64667937028125,-168.9776289045102,-1.0741491287812863,117.1709797189848,C,0
M,-231.34789285917208,-123.72085223794869,106.7843302817034,36.19147338478845,B,1
Female,117.471593121688,-117.81504778850926,-49.12676079791857,-24.614717278150355,B,0
Female,271.19216699813336,70.88963752808851,-28.99795163337181,58.6293225932728,A,0
M,87.41487475946816,-43.06862746688937,82.1141194115662,-167.67564683527115,A,1
M,161.20738183452266,-63.952892388364354,23.83142423078335,-60.62510578133745,C,0
F,-50.71904184838859,36.90643836976887,134.48499951517817,127.59450134330118,C,1
Male,-131.97110977256028,-130.49869248929537,-64.19629826225034,60.204846079724774,D,0
Female,20.97822192159565,-40.87845291304515,61.364717239138365,-76.6130733609678,C,1
Male,207.311400166891,130.42284867692052,80.90228758966579,19.344339784269852,A,0
M,95.40336858929845,23.676374086232343,-7.6741820496569,50.564655590194064,A,1
Non-binary,-121.1760936958709,-32.2220694444332,177.5334313506398,44.534191973731325,A,0
Non-binary,-102.6410947565402,-27.527097564716986,-93.71253290612466,-84.71751416035697,E,1
F,-95.91702978772649,-13.363818158717852,-126.92693454737523,154.39615810094858,C,0
Other,99.09639642487413,16.9637446391212,11.648929675667995,-195.33290627330055,A,0
Other,132.49970749979553,20.538721470162113,-47.874588997845244,82.17973940537024,E,0
F,-78.15175927757124,-109.21135257684908,53.60241634006253,-10.129266491282104,D,0
Other,24.06652996703282,134.65546787383218,19.744973532482472,-108.98870875205773,C,0
F,-21.644335897149425,88.61083742436564,-77.00376044090069,-15.831230803045496,E,1
Non-binary,-35.98854200821691,49.97381612373687,132.89528379708838,-34.97585734179627,A,1
Male,-151.99718024939781,-17.1240253416484,41.69599613791892,-51.12781327192051,B,1
Female,-70.845784624924,-94.83659620459996,-47.838256584784794,-35.73617052626396,A,1
Male,-52.898336116925506,10.28467380740173,-7.867226367019417,-76.39574672093885,A,0
Other,35.003672378648055,-102.95576519698264,18.907649916224816,-122.90426622822159,E,1
M,127.18456481162113,-128.81795257950094,-12.282353120862231,-187.24625242087953,B,1
Male,21.501868752556515,96.26244521686027,-113.37645197353432,-19.820870997158465,B,1
Female,0.9616352927710561,-4.196750925443531,157.22520523761537,-18.056188577621057,A,0
Other,58.565834722398655,-121.35061165341003,-50.5407456007979,-25.78029252816849,D,0
Non-binary,-191.06168676916678,-91.68996230825138,-5.515685418699964,-57.86802138608541,D,0
Male,25.22817736113754,168.877941381088,-89.64524609323745,120.01298690883108,E,0
Male,168.80474469074454,-36.27605017890163,85.27056901997032,43.121873717584265,C,1
Female,-126.31458797964956,-66.32697190554573,38.54379062013399,75.89823526696262,E,0
Male,77.4017414886157,-191.33109837721153,-72.54674344179624,-75.20990036841376,E,0
F,-10.025155629630678,-27.557161978407752,26.23963020612769,-25.886346296501785,C,0
M,-79.162650385304,111.92033862447981,-72.29102514126075,39.66078169529038,E,1
Other,-205.8873946749392,-115.96115963980257,-45.18926439782487,-68.28753074826636,E,1
Male,-39.827138438027525,46.57736490181618,127.37299046943814,-129.07511519725057,B,1
Other,50.05487384825897,-96.45887685631651,27.89346656656188,89.87396884363147,C,0
Male,-6.735996443418189,-107.00222235885985,6.274795139134204,101.89482320920553,B,0
Other,38.2784099012523,160.21416066888634,-19.966723010414924,122.67237726844185,C,0
Female,-108.45772183369546,-185.20508860803295,132.07220659400934,-64.20185670490221,A,1
M,98.56914636423379,-66.20430949557135,-61.06517189895254,37.119981890522816,A,0
F,123.69494762892931,-23.99126304565113,131.57501525372538,54.53484222447167,D,1
F,-80.60943430443774,-192.75463712329076,-18.624788727766546,264.6848556922343,A,1
F,30.69445448795206,149.42781583541648,68.2339456207528,-132.30884526049783,A,1
Male,-72.2244026018312,-32.64099859809919,-5.773424887728898,2.2838254350069755,C,0
Male,-193.9832883009536,-120.8433354841541,11.196582213751222,89.1999149207828,D,0
Non-binary,70.62333635742885,-142.69918370867524,127.0079564903217,54.66177733504637,D,0
Non-binary,96.28178179887476,23.671840049249923,-167.7107855300368,106.35771708673386,A,0
Non-binary,-84.3175381037857,212.76220348646703,161.69135482957842,144.7208178802198,C,0
Female,64.4023789909328,-150.6864476798284,-34.20238665219563,2.2380951872368997,E,1
Other,54.45007360620542,168.8332562008167,99.17707303517392,72.07385210200314,E,1
F,-28.00118991963498,-201.0979817974901,-106.72057455829369,107.27726047756319,C,1
Male,80.94566541871629,-110.39396339827209,-28.55200964416231,-21.11815174306543,A,0
F,-54.19791985358139,55.17805616439653,72.05555085881382,48.87968138133508,E,0
M,-1.7285086267453016,-65.38730285531028,5.511816052405851,-53.6257103914256,C,1
M,38.54091087208856,43.96200371037582,59.59258032815977,-4.5404636412404455,A,0
Non-binary,101.30764275457788,62.079677054059815,82.32222619316744,-261.33579296695615,A,1
M,137.9296441068434,-89.22731754197021,-42.52233778650968,210.98005686973934,C,1
Male,136.02430122873628,11.83530414453626,-27.4533128510208,-72.43089883799615,B,0
F,25.667054132240658,63.95041965719182,-115.37498581076966,128.71169461061527,A,0
Non-binary,189.69782779494562,-52.45981115945939,12.710985042583475,82.09535628958871,A,0
Female,-86.79753632890777,-9.13857446316895,41.8218641162775,-88.25223239061874,D,1
Male,129.9557165914853,-143.17937133094125,-70.12263288983348,189.03140015212466,E,0
M,-9.214484179365876,59.34670086931353,49.75030080521777,79.35542391662447,D,1
M,-147.8559761907417,-49.508340272161874,14.477847951552073,25.014548426725696,E,0
Male,214.11301458819324,22.143655795819488,4.208134242421982,10.140921411433562,C,0
Male,102.15033773165108,-23.65489273393371,-130.82814996743147,60.671147666499834,E,1
Other,-13.455046626369041,102.65415784604073,94.14756150850184,-29.936317918306717,D,0
Male,148.4132495906502,17.188109875860444,31.362181920192484,66.0472679196965,A,0
Female,-29.9709959247826,-57.82616771217703,62.48215224228959,-33.637287158201026,A,0
Female,42.35931812009995,114.69350480489918,-112.2343130738899,-252.58438896977023,A,1
Other,-133.23714973071043,-124.41215412035156,51.227874632809886,-72.83704055319912,E,0
Male,-30.433058467737244,183.5530318337242,-124.4785671152198,19.33271031498541,A,0
Other,52.42697013061062,55.78181521719288,307.66092443708476,-141.38770277409716,D,1
M,-17.1855843135789,-46.69628922977096,59.60246859667095,87.07987773950033,B,1
M,-119.78258971182873,-34.58313570808844,-12.261081437239131,44.06498422293294,B,1
Female,37.776760696723755,-59.625700487827274,76.17521679748609,-23.28735644346751,A,0
M,53.90224287799461,-265.3357623842736,29.974375230171134,32.12967448196282,B,1
Other,25.163694135169123,-108.82882585716575,-10.87840505412425,-165.9848768816339,B,1
Male,25.70715083296683,40.7869296841482,-68.25334994568935,109.689229240458,A,0
Non-binary,-22.578523357635323,21.81691859001916,-49.30892913784353,156.68052924650982,B,0
F,-57.650195849684806,-87.86690068380665,-91.6577951402325,-200.22367766028816,E,0
Male,35.9618357576114,85.92531917223582,-44.388271339665,11.0779555746253,A,1
Female,-0.5679301880112536,22.907706842573486,186.77434783179328,-38.824178750043025,B,0
Other,-274.71636191436374,-156.70930725575138,-38.545763617316794,-50.248370913308584,B,1
M,-2.0253258739530247,31.20475271283564,-81.26620023273517,-40.71264634115074,C,1
Other,-273.36174798455784,-46.451036227904204,-10.304863678272836,117.96720715052726,E,1
Female,13.455329439111303,9.797030763090275,117.13852504968133,-49.45149741137182,E,1
Non-binary,-53.87082624081736,57.088600292537194,-199.01810457040665,31.152986240520942,A,0
Male,-85.58107196706004,36.88700202546002,98.86561940133905,75.03565580129528,D,0
F,-98.81403439792635,-140.78277102621652,-171.07149013955637,65.99383491566897,C,0
Other,100.25349947115755,60.99594237053203,-35.765521510276606,-20.725039331428214,C,1
Non-binary,-7.736669890340391,26.160943750692024,-31.140428422488036,150.29828892972935,E,0
F,-39.138503386986216,-75.94607514905249,1.275886194867767,11.12081028486144,B,1
Other,-171.50113950737656,-200.53771235230062,-141.13229291319496,-66.75996889270822,D,1
Male,138.54195373097116,7.342786383354041,-23.046168328266518,6.204385492480422,E,0
M,0.25416128172281766,-55.25457249719773,-68.35456939376067,1.5064061885218516,A,1
Other,105.84779379689455,61.054008107206094,82.2988501861892,22.56123407642026,A,1
M,71.23112257097614,181.08600015709973,47.532639710079444,21.407527842062713,C,0
Other,32.47706390115146,51.53151375655528,-83.28451090570796,-101.8307781850034,A,0
F,-113.29472538698295,2.0639940925950824,153.19431052571062,173.16029715931558,C,0
M,-99.643579199814,28.556692095434165,108.87677868547733,-53.73231451710826,E,1
Male,191.01001587705102,-109.53787618171305,-69.25931875940393,17.118299863979352,E,1
F,43.11614416306897,83.76476925425497,-36.05959477007949,1.3177798218376577,D,1
Other,-65.92990722105216,15.32307264061899,-78.1349710435766,-146.35792964992163,C,1
Non-binary,-80.20679110703225,-60.60093653650552,4.006582539054707,252.74090651612374,B,0
M,3.2571970848310725,-40.428410063937555,-39.37248272788013,79.305324799421,D,0
Female,59.35002206932646,-135.43023062399524,-142.75120737962837,-81.19617347603864,E,0
Male,179.7907106875322,127.20241462029811,-99.81140494304222,-11.846213902300104,C,1
M,81.88612968363512,50.50330856208014,274.4158795155811,167.90563719936875,B,1
Female,54.85479792950824,-70.61945531918606,25.730576292433565,-10.656373678122748,D,0
Other,-90.60202512224346,27.231551162814178,40.0954119127765,1.0161548708052166,E,1
F,20.323633411869213,-105.76451141140477,-13.686282677442568,112.21623503705023,B,1
Non-binary,-118.6412174999512,81.4405263202701,175.30687965157725,250.11482494261008,B,1
Male,167.07098348973847,-46.52839976746535,-74.5139811592801,4.087579143203437,B,1
Female,-57.04941681240751,155.32294502293004,111.69802361233003,-10.611067399367489,A,1
Non-binary,2.159808432244122,167.87246153563743,88.6578243985828,-5.6671807128661085,E,0
Female,102.3871840414065,147.67157695107502,39.17520131102397,54.225596652993005,E,0
Other,-117.29450082535536,-151.86604695055485,92.11047242503463,-18.67457174661057,C,0
Female,167.11841207673535,88.73502000633955,59.98687960612171,-124.57891670829426,D,1
Male,91.97259062242453,183.65003663930855,212.4669844878004,-156.33475364689716,C,0
Non-binary,-141.42205918419845,-9.783986358917133,8.258359775642784,-163.74662121954955,E,1
F,158.2362928836641,-38.6613099126169,40.466682724846045,-137.4812855054273,B,0
Male,-38.73283392293392,-65.74009427944027,-241.343113699948,82.05008911746017,C,0
Non-binary,-14.630663955894327,33.70102371134691,-94.86314810419566,137.63334635574643,E,1
Female,-4.054258285914086,151.8029046267133,-74.65862350300124,-39.565323073581304,C,1
F,-258.2379377785017,61.48445381009261,48.21054986545923,99.13009300182513,C,1
Female,81.50541497719662,24.17650533128175,-19.03387153977724,-3.469091370736526,D,0
M,-195.31206744048353,7.651579540987702,13.91259610158654,76.73166854029542,A,1
M,-131.3974007174121,105.8955817319358,-104.61730008665084,27.38993021818396,D,1
Female,-3.7984260332125013,57.30634619955707,-16.406576511081102,-57.160672730703155,B,1
F,-67.55481532249111,132.49247040955333,48.030391198990685,-62.31227576822972,E,1
M,159.774328888237,42.33063034281612,140.47630775524075,127.15143215331173,D,1
Other,37.55124562860735,20.528811116488267,-25.280407065505617,-158.28850279387473,E,0
F,28.258493820936902,120.78482163494554,26.053926951073596,-118.7957908066771,B,1
Male,136.41121673593523,113.89753898535153,16.76437704183109,279.5967808161112,B,0
F,136.19643290316012,-28.895779310670328,30.29682072839921,78.66708345598356,A,0
M,-85.81533922923578,-75.87118403645961,27.37310677964691,-149.58956350441815,C,0
Female,58.30574965739037,154.80267273702233,-65.95431090088161,-147.02557192005807,D,1
F,-73.68016307089704,33.116463645146936,-172.15560702727643,-130.05789102654194,B,1
Male,-298.4960118042498,-109.54993040540259,80.67812453950827,40.820185565580935,B,0
Other,-284.6537794555259,47.66844504220915,-125.55436035740533,7.560510290451666,A,1
Male,-112.27731450571108,-86.11688661810206,69.54479430186944,13.778062281228756,C,1
Non-binary,-111.46638744163893,-152.03187975302438,73.15354024758997,17.904333647868953,C,1
Female,29.820834004726116,-92.22432689422078,-60.0591036735593,-111.05486735095285,E,0
Other,2.48586225139155,31.201806789826293,-163.23443897113972,153.6507971758639,A,1
Non-binary,26.183883239411422,168.87167873215984,-102.91217190589639,28.293664177373646,C,1
M,124.41641319990728,-142.60815150779223,-114.71643007993377,-91.9356290446418,E,1
Other,9.963882387930296,75.62474113426018,-53.68860001115529,40.02232201459711,A,0
F,48.28500422274886,-267.71332256001256,144.4470031132118,-38.919493464976924,B,1
Other,-48.31172429916189,-0.9231021435707806,-51.21161641166447,-2.4842165182440734,D,1
Female,79.46803759309162,-124.46209911997745,-109.50136262247136,52.770318819711015,A,1
M,89.09406031151028,179.13430475610022,-262.3179633882094,135.64292711521006,B,1
Non-binary,-156.0769498885754,146.5654697668014,-2.619903691989788,118.18749110187517,E,1
Male,92.06972500112221,-24.58143891668085,-110.32662400230453,31.294105578650644,E,1
Female,54.91395227598598,159.12617608515697,20.932041341738707,-70.64257332118731,D,0
F,61.771513858242685,-28.11238760855643,-44.26573859053589,-75.56070048389442,C,0
Other,-136.91352467594285,-40.39500998425132,66.13782194474062,79.87917248393025,C,1
Male,-31.56431585070145,34.103480226359615,74.14535400895353,-26.95384429779965,B,0
Other,161.5716806265558,77.68655706534899,-8.785254052651114,8.89865492633436,D,0
Male,-40.931889846432696,200.10577851079273,-172.8631081234121,9.687677702200746,D,0
M,-19.62838760551217,-126.85311143475664,-80.24400886075999,-100.98558801368051,E,0
Non-binary,103.04572983325649,133.33033091449852,108.22290152390185,89.7937664691955,C,0
Non-binary,-138.5583355262389,46.05504763484906,37.922257626263296,55.93889085845253,D,1
Female,29.50017044890254,-112.29489134253478,-95.71624450092902,66.86307162798641,D,0
Non-binary,-95.30321896941203,-99.09379284906011,129.28512141994702,22.882042026213977,B,1
Female,72.78636433600825,134.69990120636098,-133.6040874254863,31.782097157498413,C,0
Other,-96.10094232022026,-124.26572964232017,-91.72052581856252,46.592995430371495,A,0
M,39.0129711073783,-16.76317693664429,-13.616123823367705,59.283443045501016,E,1
Female,-150.3095913902899,-62.013812042187276,50.96935160765162,156.27669109163105,D,1
M,157.27700025393472,-95.24283731941874,149.03821247887822,199.15314117130674,A,1
Female,13.338368917708015,-140.18165473500218,-25.278973915414028,19.637699475214763,E,1
Female,42.88856061483904,223.48598263995018,84.49674765399888,-105.01952835820234,B,1
M,28.33081425944823,51.62114770012405,48.59064474196199,78.16127115755432,C,1
Female,-21.70431627760087,-112.43674279895876,-42.32492751721104,6.849912982520317,E,0
Other,31.74684284133012,88.39647616444506,-146.95472509328425,7.376921625435743,C,1
Non-binary,77.6309919679404,37.8280978016184,11.658283966902944,128.0943935667073,E,1
Female,-234.7981387932767,7.76856877105922,-23.470755915438115,-79.33047763242878,D,0
M,40.76930011266474,20.716384260258177,-225.6485267721827,75.62529920654806,D,1
Other,-59.8156669090114,76.89659307963048,93.59016876426892,-27.63844371126847,A,1
F,140.29712898160918,-191.70378586069495,-33.84705978465938,52.01417399358016,A,0
Female,52.09088557031524,-90.17296846665967,-90.54232524924686,-75.85213206628424,E,0
M,-60.88798883790113,-34.498768022235524,33.86919736243326,-85.55872202909546,B,1
F,121.04607001329836,-148.13174671664765,185.91317581890786,-8.228399466270126,D,0
Female,86.47843733766649,-125.02888191533617,59.13809949758133,52.417800345520845,C,0
Non-binary,-127.8415038621314,40.813064653438005,71.12788319495621,52.38481026083189,C,0
Other,56.93786100535348,68.65563799543771,60.29550863780007,15.956901702677273,E,1
Female,-33.84034378962592,-89.27186637798631,-45.15861287036667,17.70660920345586,E,1
M,182.3616185106865,-218.9144600214157,165.89382259915328,223.73237792206834,C,0
Other,66.79579370570644,-118.6391793487528,237.44618593871158,40.49755171420295,B,0
Male,85.0078904886513,-45.63034720528426,-84.7297084108508,115.31582212841671,A,1
Female,-161.7458570897259,-42.65028848302478,8.907422194387465,68.38582016312401,B,0
M,43.214505860808785,-57.60014475912922,19.575931359216668,23.69374819874375,E,0
Male,-128.8402601955331,157.64189800623402,245.4944060332213,74.52980879303055,D,0
Other,-19.107348925590724,22.316991345344164,-4.156290721372328,77.39735816287546,A,0
Other,51.37217045339435,-112.93524024385366,50.75346086862259,29.94990110478224,D,0
Male,-147.93709423039786,273.3839138500832,-65.09672623771132,-77.63864171057254,C,0
Male,-33.748858990386175,107.90981044432367,-51.650921682070326,-177.85092860574247,C,1
Male,-63.57581631310868,1.9386734108896766,-27.302511872053692,25.107089401051834,E,1
Other,14.886183444851556,114.07948442532498,86.15485361898867,24.378976453040636,E,1
F,-12.048919996240233,-207.43569822277456,110.12470233160867,-220.4681173070494,A,0
Female,56.05787324742718,126.62109993943128,36.897537966006205,119.60398238514132,E,0
Female,51.75115022499587,80.48656697886231,-55.612182345487085,-96.98680053417813,B,0
Male,-139.6187226969063,-34.79107501518516,-74.53043572990762,-150.877190122858,E,0
Female,-115.68089259764467,-64.38992168086752,36.93602179751846,54.923320323234556,A,1
Female,-3.737709264565376,-104.53499141035181,-44.74710384757722,6.040146451848787,D,1
Female,-15.525793226992663,-0.8116089355245814,147.77229160449463,-89.24350618589581,C,1
Non-binary,130.60510653808936,125.2019816624503,155.0412915283151,31.1928316741452,C,1
Female,-2.388928253785526,3.944190982439153,-95.11266289045481,-71.71099613351987,B,1
Male,-35.518255537536106,-62.67913856263421,-87.67111445404382,-222.9799297273181,B,0
Male,-27.609209986014875,-87.79184079876823,190.4297332230947,-21.423762336235605,C,1
F,42.99185077388583,-85.5098423948199,-49.387977491080974,-42.29663645787286,E,1
Female,-19.214004389191448,-226.04059533079413,-20.43508106837562,46.2656168058318,C,1
F,63.981504550166115,-23.08555810029067,46.75490937928887,29.6127948522259,D,0
M,-4.475601154666217,-19.411025067173863,-54.97104562922664,119.60340146913589,D,0
Male,81.33192564272109,-133.69980172754242,-206.90280990878048,96.21688609249722,D,0
Non-binary,7.541011928641349,82.08225849977391,-202.25726475233574,178.51985707456996,B,0
Non-binary,-189.04532394439585,2.1150491297870175,-76.56880812685468,-23.516260061345974,A,0
Male,-22.29570587174402,-204.54406748703775,-31.05991832573412,-62.68365221660024,E,0
F,5.630730558919395,-12.514290462312363,-42.39967744609592,-216.09468152234098,C,0
Other,62.8625772156265,56.203610874694995,-46.693758384914666,-150.10823184229054,C,1
F,-63.71443513782994,-98.96802511012602,124.31441853582899,58.38615505681223,D,1
Other,80.77990597687466,-20.678534040479384,-16.871080628090393,30.062268127883602,D,1
Other,75.62647538954144,-116.20264379224376,129.17410065090863,-40.41827019303905,E,1
Female,-22.40434133338673,-75.27255070159184,104.62551787214561,132.41867011586658,B,0
Female,51.93174093834647,53.08483773265571,-103.036106115461,106.96883333150184,B,0
M,-142.8379625389045,3.5117926506159143,-66.47491349075293,145.88458542279793,C,1
Female,52.443389505204564,18.755473414386028,-143.12121012647916,40.35639223812607,B,0
M,129.60055217634363,58.326879382460426,141.26232258314883,-194.15774842896906,C,0
M,50.40780014209618,10.821277004607458,-52.42936541377049,185.19397505194223,A,0
Non-binary,-73.56111783043625,130.40147141375533,119.77461465705875,-52.09957777001285,E,0
M,22.56927191583289,23.00432174493374,-42.3160441429153,145.36285394421114,C,0
Non-binary,77.6701713578107,-111.35988775118729,-84.6863214991333,23.075942293068927,E,1
Male,-37.86523610265161,11.432843393166694,164.78163960036412,39.46787251128005,B,1
Non-binary,29.19155120281714,153.75827936813502,5.912860305332999,59.79395007872845,D,1
F,111.60933998887927,-68.80645476925302,52.03474509962892,193.58806450383844,C,0
F,104.76938177925261,-131.92144679669,221.84748604844805,-48.63529708962969,E,1
Female,-68.14677572187891,90.47768757675445,26.13689653713947,66.76161351479722,B,0
Male,76.98600125010265,-169.29932279023393,152.65557929808622,0.7083101119663585,B,1
Non-binary,1.6498039003177607,122.82706537970509,-157.96053175662314,-68.01804390800808,C,1
Female,196.68513514748952,32.602565004116016,101.96410655621742,158.18155941895793,A,1
Non-binary,110.92621563478818,73.48801881085457,-124.4075847467129,129.6285868178307,E,1
Male,-17.60195685661516,-115.09176806831472,-20.875083629089985,-16.29585653144714,D,1
F,131.42449462571773,-91.41663208496162,18.804137645328144,-87.08509498996713,C,0
Male,-111.81274733690681,142.74591937366438,171.38150899608203,-32.70267399040036,B,1
Non-binary,-36.512934556519724,24.166000340567322,-63.4718316751936,182.9941694366466,E,0
M,62.768540094850955,16.24623650055791,-189.02410513398488,-0.8855524272778306,B,1
M,32.082731549416415,28.493015705504416,-24.192220956280323,-11.26187444161354,B,0
Female,-186.6482066265507,64.23167958654386,-4.189562021918182,-11.19998637473125,B,1
Other,59.303790151646254,1.8003092170632788,64.93173884692412,5.633220901253636,A,1
Other,-105.06823690984253,-85.74968974318568,47.51373978507336,7.604201732590485,C,1
M,-16.85187546666959,-39.456377822673595,-2.3909763507113473,50.620902006811605,D,1
Non-binary,-109.26001842913449,103.91739065858239,-43.13560437800972,18.13089478058475,B,1
Other,114.8347234313716,115.62070240082977,37.02762391134011,32.20830966953703,C,1
M,97.10358244362536,-152.45073756455832,-176.2977908463722,48.096308511441805,E,1
Female,-99.37906480584743,16.87521863807625,-66.6671472929575,-2.9971611658240183,B,1
M,-41.05556915514798,-61.96534633120778,-91.17073202818041,-84.15443939478392,C,1
Other,38.32827747718215,-27.374202216435688,-108.31373361178389,173.13740781464134,D,1
F,194.75424796904184,-6.35612769460272,24.989251970082655,189.297201161578,D,1
Non-binary,58.219508629521336,-6.01266092925678,-39.83975501486622,10.503252612198656,C,1
F,-1.6948533475890137,-109.66548765863737,69.31939362982132,-96.33393938877471,A,1
F,165.47194668793585,-66.32730603163867,-55.48098595938888,-68.36577781160541,D,0
Female,-134.51216263611582,-85.59959673027983,93.31924675626708,55.838267572814225,B,0
Other,-22.219697190081426,-13.157897088118279,-94.56420841159779,-4.791398977088435,D,1
F,-52.26759639082211,202.2436588686552,52.99454514075846,-33.575314673435415,D,1
M,-19.425228657913607,135.37495329288106,-72.35952625868003,-33.66477076904919,C,1
Other,-47.35578020033952,-167.1494635212008,9.781249836444111,-78.71949517002207,E,0
Female,46.485325729976424,21.737032582888666,77.97810161411012,116.37935594821107,C,0
Non-binary,165.43654481367452,-34.70161394986929,69.89998829837023,-100.24109008165358,A,0
Other,-36.597278975470374,9.979394835632743,91.04593505804502,-94.26362304797905,D,0
M,-135.16637285966152,88.6330916290107,233.7385595876348,111.43763039622185,A,0
Other,-22.201552360140568,-94.91885004678143,194.0747004699937,-72.85844079379909,E,1
F,50.48282033114469,-156.91267252712188,-113.89654197145136,-36.6472982414298,D,0
Male,-90.03995060017296,-73.56715790800476,-152.07001367049486,15.36006985624551,E,0
Non-binary,-109.45358451160072,63.67418724650739,-66.62341840706638,-126.31612153804382,C,0
Male,87.88039183187615,64.04845368826473,-56.057759984242225,-126.61058760270598,B,0
Male,-24.01600462388792,59.173211900295385,-5.547747363899939,-125.16366123743504,D,0
Female,-162.01782038434445,107.13154144439874,-2.7531052648780703,-106.68407091849448,C,0
Non-binary,-55.989057499475635,-34.26819644499018,-44.679928316751536,17.08592317581995,A,0
