genero,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
Other,B,-182.62128178762848,D,-59.75663905698405,B,D,A,-56.82122130297035,B,E,233.88118327545882,-21.5120861449305,E,-4.961652272874001,A,-113.90325549132712,B,128.02561598017178,E,1
Female,B,-83.20093550441959,A,28.463176140067535,A,A,C,36.300176945555975,D,C,-66.89429745985716,59.714222863847525,D,-90.8762720953064,A,31.11453235034804,E,120.51583701905855,E,0
F,D,-155.74940131873862,D,48.10701527947655,B,E,E,18.46182925925178,E,D,-105.40667162832852,-14.360432114292326,C,-91.43022367613189,E,-120.00118317294968,C,31.207173711067348,E,0
Other,B,103.86966379633655,C,-92.13640566023189,B,B,A,-122.6952880974331,E,A,-27.23580578749584,-35.43580130178084,E,39.51568902947179,C,8.432696863907033,B,180.74177822646314,E,0
Male,E,-72.70300720075073,E,-40.59194078873787,D,B,E,63.470807934026986,A,C,-53.890304046756455,-2.261911185364758,B,-103.67471896177625,D,-206.54049291801272,A,-69.68168814389888,E,0
M,C,45.865146619039585,D,27.85110339575263,A,C,E,-19.06457923383354,B,A,-107.55967167678855,-42.13330442651029,B,0.10907116967348596,D,-14.988392053315696,D,179.72495360540364,A,1
Other,B,81.91581458623139,E,90.95784149002105,C,C,D,0.1618613482879347,D,E,-17.14383647726679,-30.464245782381493,A,61.68894427740928,B,-61.05688947135661,A,-99.56838915131137,E,0
Non-binary,E,33.15190032472285,B,-17.4353232653771,C,D,B,-116.63981243309804,E,E,173.794233161881,21.742363322379806,B,73.9428497144632,C,-167.57151461256078,B,-168.56625181171393,A,0
F,C,57.5424328797132,E,8.284065396768742,A,D,B,-80.25514927827253,A,B,-66.17749765124941,-14.164847799240418,D,56.306954922758344,C,-28.216953116260115,E,-18.78755224621015,D,0
Non-binary,A,-291.96776821624024,E,129.35608936654452,B,D,E,-179.0594223194851,C,D,85.64788287357852,-14.489614322094143,C,123.03214768317726,A,-12.347808883727435,C,-36.21428584963392,D,1
F,B,-177.6664095844601,B,5.105859997611796,A,A,B,-52.74707128604067,A,C,61.84199500234473,-101.39311548784937,D,-119.95716187212868,E,-44.695506966000345,B,102.28249815636583,D,1
Other,D,82.80344128771029,C,19.606308855397227,A,E,C,132.86818986172153,D,E,-137.35133821301145,-111.74146704949229,B,69.7845395671951,B,118.26207963671519,B,-115.55445767857293,A,1
F,C,68.32126000619198,E,-112.46788989695051,D,B,B,-61.44686333884128,B,C,-61.725166555884094,65.75282999355974,A,-48.006962377487994,A,5.407005037905852,C,28.81046354206721,B,0
Male,E,135.71405332326702,C,21.93978841554898,A,A,A,155.84483392764562,C,C,73.61678467258844,86.01541430569698,C,-110.49659824848325,A,235.09956352026666,C,-36.94969095870996,A,0
Non-binary,E,34.930672735303496,E,309.09421525293254,E,D,D,-232.68820249644443,C,D,-121.20535564541184,-22.36310521208244,C,-13.34620994796469,A,137.95481466322633,C,81.55190810668687,C,1
Other,B,29.750341558370412,E,86.4981484644781,C,D,B,164.440778105276,C,D,-102.4359616942811,63.81603745118102,D,121.90546008101819,E,-44.44815151007262,C,-165.93190549511058,C,0
Non-binary,E,-39.063979105912715,E,79.91289924000013,D,C,A,7.612318348377621,E,D,-169.2890595606559,63.75870209184134,A,164.8202803021626,D,-176.87730129145268,B,81.08049875289473,C,0
Male,B,193.67844141323224,B,3.193795361394606,C,C,A,95.7411471009323,A,B,-7.75475304091731,-30.670428351377044,D,179.82791439676524,C,-94.00885716236375,E,57.840633505198824,B,0
M,B,-14.775097546132143,D,17.32713168081956,A,E,C,-21.83917578262757,E,B,101.8293062828598,-0.6138816666837977,C,41.93478526834432,C,138.9625807368055,E,25.617320206152073,A,1
Other,A,-15.189764457160045,D,-66.43626128967249,B,E,A,-79.2427049871113,E,B,-56.035198597377004,85.52832334830917,D,53.07694006287031,B,61.998505456449905,C,115.39807753197215,D,0
Other,E,114.05775762810717,B,13.715964817414184,A,E,E,242.88146661920536,A,A,190.1741911641385,69.9004361196069,A,14.095145002675485,A,-66.63030471543892,C,-52.19055265346139,A,0
Non-binary,B,-147.24431062607403,B,-161.97916837932175,B,B,D,-0.18129873734750382,C,A,-135.3975821361091,88.15434715700046,C,50.72923098874288,D,117.93350499059876,B,-33.63747273045682,E,1
M,B,90.8891495972977,C,-29.70497731555522,A,D,A,-167.33170129958998,A,A,-43.598271960459755,33.784027049409545,D,-127.81702143013858,E,-21.996748051175597,C,-13.806887706762753,B,1
Non-binary,C,60.377857663584734,E,-212.2324586911025,D,E,C,103.82460721605418,D,B,0.12661377000086546,40.16900862905332,C,-48.70496837807186,C,9.63217898828092,B,132.63016803721536,C,1
Female,E,-45.762507623673024,B,-62.47154237563649,E,E,E,-51.04298927952631,E,E,-54.63279079382537,-217.91060941918428,E,124.97312017764975,C,-60.088613906342104,C,242.79721975412906,D,0
M,C,-101.0539815910809,E,-100.6907675946698,C,E,E,8.592870266664415,A,E,-80.20105171191449,-207.8434212463269,C,-144.18600148198075,E,-74.92910216166946,A,230.96117126089806,B,1
Non-binary,E,95.44557461784754,E,-35.55541726519843,C,E,B,-164.10891985973078,C,E,-71.99465751473693,46.83712767597019,E,57.1270762861937,A,-5.819502032350892,C,-100.98006775488709,D,0
F,D,217.5634279767067,B,105.91237019150586,A,B,A,-87.10864980572556,A,D,110.67975661776217,63.76751647426533,B,-48.22967485599936,D,-109.31037335007004,A,-36.851321389306904,A,1
F,A,-113.96197656764863,B,-30.128520794302343,B,A,D,-49.25256626031763,E,B,-93.07983809944605,121.3218957892534,E,-114.85059932718048,A,103.28678978055443,B,86.01314761868714,E,1
F,A,17.275566909794456,C,-15.57027043157655,D,D,E,-86.1949251328422,D,B,188.56762761093827,112.36500023507669,E,0.5443625646891804,B,-131.44955495766257,A,-39.382577246712685,E,0
Other,B,67.88040030726712,B,159.360544054576,D,C,D,-50.95698314206839,A,A,29.94853755794947,-104.7043447079236,B,101.47814130770973,C,-19.85276535116981,D,-27.37621093867621,A,1
M,A,5.364013543200138,E,6.428550245464537,B,A,E,28.66074137935186,E,C,-26.588795878652093,60.118456529068084,D,-35.37040768636247,D,-51.44808121759515,B,-5.8322898287461165,B,1
Non-binary,E,45.270498217413646,C,-46.90932802373187,E,C,B,22.509817596391052,C,D,-51.01226069497415,-73.34892721290672,C,32.06719570019264,D,29.60110599178762,C,-16.7760123956688,A,0
Non-binary,A,68.34073173471259,B,-136.65289002777902,A,E,D,30.55390225859302,D,A,-122.31502541672539,156.08647785636015,C,15.667794450513806,B,101.64984789386098,C,27.492860677746357,A,0
Non-binary,C,-162.17567151214806,D,-130.79962578361614,A,E,E,-150.73760222852866,A,D,10.938240053231704,-15.113547605321662,A,-89.16240112064817,E,-27.139221052594397,C,-108.73813287848628,E,1
Other,C,113.59543082907425,A,24.628177799808938,C,D,B,63.537611754543214,C,A,23.411358046401666,72.48225434681365,E,63.476613232771015,E,-56.59311363623761,C,31.12019230576022,D,1
Female,E,-45.46745614500277,E,-77.7830734404888,B,D,E,49.2156339902939,B,E,-9.914562915045588,156.98484655761555,D,19.449296288027977,B,-36.48677501412223,C,-139.31760918463218,D,0
Female,B,-23.96503855346194,D,24.128390027351585,D,A,B,-78.52030906122171,D,D,160.83088681271,173.66862308241892,E,121.27914372623391,B,16.794717683164606,C,-32.078399393261186,B,1
Other,D,201.3386419091872,A,226.53610555549628,D,B,B,15.543590744403627,C,A,123.45769953681068,28.313771382360052,D,-91.84437949820207,C,-158.16909497757322,D,215.31274510236534,A,1
Non-binary,A,-171.98153464967197,E,71.86193980510633,E,C,A,-92.0739184710896,E,A,-129.89815551204146,-153.23546480576732,D,-123.78235108666848,B,-60.94228238240205,C,45.04075497154057,D,0
Other,C,-164.8092143826404,D,-4.403566012073097,E,E,B,62.47944878194915,E,C,232.19050911711565,-57.10194958003581,E,17.999403003309197,D,136.2950645704068,C,-164.54933906378037,C,0
F,D,-185.3322149244705,E,-58.86782670859617,E,C,D,70.33532468960382,B,C,-55.90939881273802,-43.54657415438013,D,19.8719337758374,A,82.19129183084904,E,3.209284968055718,C,1
M,A,25.209925627391744,C,41.0045658950886,C,E,A,146.3229390819562,E,B,-46.989909669687115,77.10905045382877,B,29.615072893689653,B,15.506374049300153,C,-4.878249001848107,A,0
F,A,62.94391603771889,C,85.37601786247252,E,C,E,84.57819071256615,D,E,-14.708280033448965,30.548349830138726,E,-31.174365448829594,E,167.8461385455657,A,97.90102159338531,A,1
M,C,73.37901068030904,B,-115.02221127204932,D,E,C,-68.78222946323147,D,D,-9.008568985641215,-34.46555391185046,D,91.70304528613339,A,-93.43173500171676,C,73.92428207549202,C,0
M,C,60.19952183881602,E,149.11905103446043,E,C,B,70.6999303160711,C,A,-114.42352982188444,-142.3594848799504,E,93.33022542447516,B,99.83508405937637,A,-57.551420247389515,C,1
Female,E,-16.67289879444614,D,-150.22984805370098,A,B,E,-80.70219869349572,E,E,-31.303424656274505,115.29909411013011,A,-140.4959665465395,C,-121.24626746910485,E,23.84096896458329,E,0
Male,B,-19.7153371598066,C,23.22933925139255,D,A,B,-99.4766023759918,B,A,-105.62721668425723,37.112305776329194,C,0.21605932164553998,A,29.176933639642964,D,-186.18988543266093,B,1
Non-binary,A,130.2553430204475,E,106.37363374909006,E,A,A,-10.682519943001079,A,B,-49.82135269474307,-75.27219238371225,A,-65.18053149697181,A,-114.64115731483271,C,18.54885986108213,B,0
Male,C,-3.659652254755706,C,-162.79785579434798,D,A,E,68.08782293763846,C,E,-233.74427665492763,-15.350094002795808,A,-9.106355449976606,B,76.84184312917505,B,42.473877054669714,E,1
Male,D,145.5405476506236,D,-96.20584447260468,C,C,D,79.65578800501892,D,D,-39.45650523020222,33.84801807785668,B,-162.44120558152207,B,57.03672368001945,B,107.88004074551878,B,0
Male,E,71.36566379668903,D,155.1375062369372,E,C,B,-51.31388992379941,A,A,37.4618917500297,-99.266836770255,E,-168.64676860538472,E,-187.57719354117762,E,177.65058157488343,C,1
M,E,216.22578037102264,B,72.16094226007095,C,C,C,39.06940426203269,C,A,-126.52119708774478,189.23904364585326,E,48.950277107189,E,39.79713902639043,D,23.107589318564685,C,1
Non-binary,C,-41.1400253140763,A,94.16516966825176,E,B,C,107.74835223742531,D,E,70.29655738047795,-151.81665234802898,D,-17.055661950639102,B,-63.47289712358197,A,-80.76073777644689,B,0
Other,D,17.210720789128153,A,66.08074025775879,E,A,B,39.619915203575864,E,A,-110.46416182166622,66.92545287435411,E,44.08066599360002,D,-212.45666019746926,E,-61.36068389349776,A,1
F,A,11.288213836655896,D,-58.647622032918434,D,E,A,100.83449993600956,B,C,60.81653556999882,4.156804872612286,D,-66.23857861857573,B,-21.93177622172062,D,-23.142509361520858,E,0
Other,E,-25.595993458925893,A,193.60724773254856,A,B,A,-39.01219572872488,E,E,32.82480077451934,-29.160386068268508,E,-4.65514220920201,D,-101.053842581188,B,-23.47771229233565,B,0
F,A,146.49082356326332,B,75.60085545761427,C,C,A,-70.38539969093448,E,B,0.8407780034009571,-118.70557107947685,A,37.08320045173213,D,26.64317470624058,E,-9.800220374608266,A,0
F,A,-57.881960154533694,E,56.61102417620955,A,B,B,-35.248332049820704,A,A,-2.716128319461643,-58.31367095690588,C,77.28083768797482,B,60.012980241146884,E,-41.44971444044591,D,1
Non-binary,D,127.57034178622459,B,115.80839186457486,C,A,A,73.84222831894878,D,B,-108.0471225770444,-86.68627779221613,D,-46.22619092190765,D,235.44821002233638,A,-26.129525918268975,D,0
Female,D,-83.18828765898772,E,109.90190178303274,B,C,A,180.7998226342759,D,A,8.717957715486893,41.21331684999034,C,-128.6150337954821,E,-242.08982930952237,E,153.2119089738846,B,1
Female,A,-8.702038538182387,B,27.45601513825387,A,E,A,25.788695700613278,A,E,-4.885802502914668,-47.157696966680184,B,245.8068609124636,A,20.342290690434297,B,65.1137228799896,B,1
Non-binary,A,-10.983693217018747,D,-159.03121591072346,E,E,E,-94.50054598271636,B,D,48.44558083843849,179.90443030934023,E,-58.99673422283623,D,35.87348942894208,C,-256.33594924499164,E,1
Male,B,29.35892231736142,D,-44.570744988710885,D,B,B,-20.193695074549577,B,A,18.66900834655413,-288.6781363985506,D,-120.5531944804831,C,-43.00474673791988,D,101.37186253955764,A,1
F,A,-25.21325050253153,D,67.34584283768767,A,C,E,71.81956483443231,E,D,114.54170135048895,-102.58550669678431,B,41.9665344647573,C,66.2259113501969,D,12.676648324090852,E,1
Non-binary,D,-13.247445150774242,A,44.13153694927425,C,A,C,76.65466334210326,C,D,-92.24684441884706,-34.14063285345408,E,16.382358127936797,B,17.557246571287052,B,-109.87539925258577,B,0
M,B,-174.7235753045492,D,-26.346602492576014,B,E,A,133.1235193403849,E,C,-161.9630204023674,101.46109038663039,D,-81.97652967382099,C,-29.724318093743385,A,-101.17371085562806,D,0
Non-binary,D,5.8922275056888695,E,-50.37406469456436,C,C,D,137.26158729475102,B,D,24.766993980088408,-48.41723390980369,D,-153.10391718930475,A,51.54981094045673,D,58.458575982579205,C,1
F,A,133.43710609586196,C,45.637468097209094,E,D,E,-184.84303870464308,A,A,332.61188246211924,75.62458508630179,D,14.959698699759755,B,-198.62405885401887,E,-86.72074096116134,C,0
Female,B,1.6694345816310407,D,85.60145717139888,D,A,C,-40.25150100836828,A,B,151.41803962074204,71.70897982836024,E,-56.09029610644487,E,90.47503588263388,E,-63.56997397950474,B,1
Female,A,-19.111282082245435,A,-32.58862388483086,B,B,D,90.66320530124801,A,A,-18.37528176163988,-8.985246748430455,D,-164.14077398455754,B,4.465561243504961,D,-35.38059998628723,E,1
Other,E,-57.56700796704354,D,188.08975483609106,A,E,D,146.8737066814753,A,E,0.6411382940426193,120.74248810765245,E,99.46870124907949,E,-19.02470094863765,B,-83.34361624516265,E,0
Female,D,47.066216033954724,D,-1.6747717168869576,B,A,B,144.822320396307,D,E,47.67382631713367,40.38909132115826,E,83.37620620850439,D,-108.99622000905768,A,-3.0763849827368386,A,1
M,A,76.40460593382026,E,-40.5482668766024,B,E,A,39.76393603390155,C,D,-41.07449976127677,-54.10984728231433,E,-40.99442860426228,E,94.74432256808038,E,-16.674729583862817,B,1
Non-binary,E,67.9645225709008,D,61.455047573702295,C,E,E,95.40593170596424,E,A,-161.20916100573768,-80.01812746318835,C,163.52139585838196,D,26.379243635306814,C,33.924160978584474,A,0
Non-binary,C,-151.484784137917,E,183.4738254608807,A,D,A,22.42796635528621,C,C,-84.44825750153811,-199.29865057528727,B,-32.77418299360538,A,199.7247193465857,A,98.06682762379903,C,1
Other,E,-170.24256237391282,D,-59.72267902200466,E,D,C,-79.69597458606714,E,A,54.61157619805703,30.050190530067063,A,202.85164606119307,C,139.47032499403898,A,46.51661627091392,E,1
M,E,28.55670986824342,A,160.50381967822582,B,D,B,114.09037038044912,E,C,88.63479525263249,-49.56260112148492,A,-170.91558291364453,B,-27.977307515377568,D,-90.27083607522832,E,1
M,D,-67.27192151134311,C,-47.37399433502851,D,C,B,-144.41974037459494,C,C,80.58525331390703,131.68652624261205,C,106.62947483687005,E,-85.46065254077841,E,37.29097775881217,E,1
Male,D,-108.48748787269228,C,-10.731219923922534,E,A,A,34.11879693533469,B,C,8.343241042195212,-75.1356804421325,C,46.72947723043027,A,-75.87054462193447,D,2.38536808167328,A,1
Female,A,25.566978537858542,D,-63.47654206328181,C,C,E,111.90367071883263,B,E,-103.68807550328356,11.543130037764048,C,-115.40724560145786,C,-22.205100338802218,E,-300.67072301276954,E,1
Non-binary,B,-222.43688623588292,E,-114.82742380649226,C,B,B,-183.85779328086576,B,E,95.37535872837722,-201.85213131795052,A,-113.08046497468465,A,-2.8747446530922196,A,38.49933566799193,C,1
M,A,163.03719005373546,A,-172.89176362566064,B,D,C,-158.32555576548404,E,B,-5.9681132790536235,-59.65072240165935,A,115.75136554464245,D,-158.57995360570146,A,-73.09108129193659,C,0
Other,D,34.94578410800692,C,-43.74260519992473,D,B,E,70.33916792280354,D,A,-87.23739524032308,-68.17211061191189,E,157.7018416867007,E,31.013146021797056,B,2.5193656361594376,C,1
M,D,30.2553259210788,C,168.37014015027341,B,B,E,-112.26452994460277,B,A,108.76170775341159,-23.209068325221914,B,-250.77293204941006,B,10.60296559221173,A,21.17731468783895,D,1
Other,E,-94.4606411594538,B,130.51212807872773,E,C,C,35.28058886952492,C,B,-21.696538571987936,75.55062197144527,D,89.59221694936016,D,34.8324758921912,B,-75.92531036187809,E,1
Female,E,-88.72156760998108,E,66.4413729477304,A,A,E,-73.74689158622168,D,B,151.86594145841562,-32.62002395310502,E,-37.5422338057587,C,132.66404922754086,D,-11.616315316665107,A,1
Non-binary,E,-152.3447270202844,C,12.862733915247823,C,D,B,-151.51789213273398,D,C,48.281850239985694,-100.95117860683848,C,13.976741720240184,D,20.622198350785276,E,-117.70883768997933,D,1
F,E,-4.074328998833901,C,28.108901790423467,D,C,C,-97.45994076758116,A,B,151.9819304550085,-121.81101868114669,C,55.62319216189786,C,13.917514485364817,C,193.0600964510769,D,1
Female,C,19.920807232982042,E,39.234540674951816,C,E,A,-99.38357964641288,A,D,71.53317596976197,-70.12289535330991,D,-127.84820475940617,A,-108.67094398857562,B,-95.84085899747744,C,1
Other,B,-121.41602795600636,B,242.69538428380426,A,E,D,116.0760338252278,C,A,-4.721202420310874,-164.1585683044193,D,79.86034369674229,D,55.75934389755777,D,113.30135239152071,E,1
F,D,-10.658817854613204,E,181.9827214171101,E,C,A,65.14581719527958,E,C,-104.30460869513045,-33.79397014066638,A,-69.98107193102908,A,-62.90138693052555,B,-20.3279788665086,B,1
M,E,-183.50616563710796,B,238.56969701717844,C,C,C,62.58806068546193,E,B,143.00449872827934,-24.258219675015845,A,-92.03349046172814,B,46.14667368242547,E,-95.46633425637583,B,1
Other,E,14.270325518014282,B,-42.953584185894336,A,C,B,168.83139351877017,C,E,-39.550567267607605,18.053659269987744,A,-88.60793866062585,C,-178.64117929945687,A,108.34419479390687,E,1
Other,C,-37.60293457860368,D,70.40337419269773,A,E,C,180.90357958110306,E,E,58.28969824184526,-369.70542152759145,B,39.344618302767635,B,179.64941515466222,A,213.71566142929294,A,0
Female,A,-155.81284560524045,B,-150.54569880850872,B,D,D,-51.71878752881166,E,E,56.168170759444095,-21.10712153591217,E,-66.44374359146441,D,28.013956354255203,E,-102.00045709062786,C,1
M,A,-116.0617407115523,B,159.00751723780445,B,B,C,60.52672350303697,E,E,24.868876842324898,47.4727657720545,C,14.055047569471235,E,-80.58543688542397,B,-28.768603367713126,C,1
Male,C,144.11677145870536,B,164.46467133926092,C,C,A,-49.05001383159038,B,C,-104.60267212827021,239.09952501704788,C,199.7096243691619,C,41.305404309669726,A,-239.54004584629547,B,0
Other,E,68.71878518535296,B,-107.54603058186186,C,C,E,66.9990207925477,C,B,-129.6271883157342,-94.80908300874464,B,11.831211886692858,B,-37.35533060868076,D,48.27173966427375,B,0
Male,C,-6.560779066391517,B,-17.337492662178548,D,E,E,-95.00508708565776,C,D,-115.09518288476681,-78.9324963271618,A,31.02958650752691,B,-90.49856913327883,B,68.6685576906161,B,0
Male,A,41.62437469322123,D,-92.22376843922252,E,D,E,-65.89074226489858,B,A,6.598333756401608,19.577135099259984,E,-46.34003488279574,E,47.11285370262865,B,50.052570035305976,E,1
F,D,-10.815540459463167,B,24.25351319035302,A,A,B,-1.4611830394764056,D,E,-43.22355508498773,81.42769776523755,A,62.49531464042531,B,-229.5612995691241,A,109.66683166157539,D,1
Male,A,66.36085310545361,E,104.33794644881343,B,E,C,34.750326617228374,C,E,-169.11415287653261,-136.8179522260503,D,28.173549003749272,A,47.3241498417775,B,49.09518374736459,E,1
Non-binary,C,-31.725254571525323,E,-68.91634807328727,C,D,B,141.86768412576876,E,E,38.773148915809614,161.69426527972504,D,13.68132923675986,A,-164.70969133133968,B,-42.72926446899975,D,1
Other,C,-9.5981085833386,C,167.48117383750773,A,C,C,168.97562570648287,E,A,208.07393865895926,86.1711078612718,B,-27.700515788172233,D,44.62235022004384,E,-63.12038380299004,E,0
F,E,11.377252990090748,A,139.4777459482545,B,C,A,160.72947167945873,A,A,24.187794718620548,29.42353798465303,C,-192.38388301223966,B,97.06710169109468,A,128.06376557642142,C,1
M,E,-138.11063527005294,D,98.79260139350934,C,A,C,-55.35866906529247,B,E,111.52577194766529,28.2394528573653,A,-100.75339679717025,C,-42.53873743105386,B,64.37127797089526,E,0
Non-binary,C,-60.36317977902378,E,164.9072725972222,B,E,C,66.4520193959253,B,D,39.38378584931078,-31.69346767697977,C,127.49772775356686,B,97.27050569200463,D,170.07937678914325,E,1
Non-binary,C,60.563724375570324,A,-146.8459757230857,A,B,C,3.7038643360695547,D,E,74.14233075160381,-150.82694819085148,A,219.20066340740422,E,-15.130725332600143,E,-70.04029135898666,D,0
Female,E,1.316674291703812,A,97.28351490356276,C,E,E,-113.38528262788591,D,A,-42.810444770131994,-31.85827398261058,B,-37.92171913633531,C,-15.996496285713855,E,-154.03012411319318,A,1
F,C,-0.18217984611762328,D,19.774549155474514,E,D,B,80.73125220948427,E,A,43.72356605679908,102.94866682178517,E,-39.20153851511332,A,112.49024633568897,E,25.088403502478428,B,0
F,E,100.73550041112287,A,1.6730899089829159,D,D,B,17.46363966155689,C,D,20.70278401906863,134.61495800296714,E,-83.03156695436829,B,26.093984051845638,D,11.893101072830826,C,0
Female,E,-64.92315094130056,C,-2.2974549583342085,D,D,D,-138.48439673291497,A,E,-117.29787656973608,-114.64882707160359,C,-101.12981108288098,D,180.58396962124144,D,85.92407058087824,C,0
M,C,64.82149867575882,D,35.19134232058568,E,A,E,-39.482535061144894,D,E,-92.97566852486933,76.37753596263671,A,16.20590999457276,A,-70.37240540045208,B,-17.32957900361972,D,0
Other,D,-84.42267934215111,B,31.361333313477868,A,E,B,-75.2709352570633,C,C,-104.72039624140625,-4.4654026658245725,C,113.66096350374147,A,6.241995766500455,C,5.2731294050461734,B,1
Female,B,160.60221643894974,E,59.119951931499024,E,B,A,49.9572245041238,E,D,8.514329511916765,-73.46586514760597,B,-109.44106000965803,E,-22.12221470151555,B,42.20653182143741,E,1
Other,C,-280.1126492472797,D,-209.23240582947588,D,A,B,109.00453687007474,D,E,-63.90931526188679,106.36702572386186,A,-21.718698560682544,E,141.54071929634154,B,264.4877781312497,E,1
M,E,102.51842554552898,D,-35.62946082672322,D,C,C,35.70951367874511,A,D,-153.3290437513406,-22.43636608327719,A,-50.31108009618948,E,-114.81990768148074,D,89.25918787657359,D,1
Other,A,156.37381253347507,C,-30.103376070132597,E,C,A,-29.984494906161864,C,C,-85.76998016612214,126.56883369195144,D,91.54390940639689,B,201.0701083535511,C,38.277922089911975,E,1
M,D,24.745275724539137,D,-134.5835637592341,B,D,D,194.94906435950526,B,B,23.494651160458833,-144.99455379935284,B,49.40495112785902,B,-5.3455970201230665,A,-130.44922746799094,C,1
Other,B,1.3581121806618064,E,-87.54359515105286,E,A,B,32.16477278094498,C,D,88.84530965170356,-4.399635002785732,B,104.24387977875446,D,185.65056775573646,A,48.73196814895314,E,1
Other,B,-14.566303581511203,B,-92.2708313920146,B,C,A,-19.434654695359303,E,D,-76.44967994830186,-68.48134144442571,B,80.67093063581581,E,-10.688629849345464,D,17.098513373267572,D,0
Other,C,64.4640729345881,E,-35.883767414507744,A,B,E,3.181585093118655,A,B,58.502390975461,-30.64648971481579,B,0.8726347680966748,A,-257.11948709509636,D,-31.478652372213528,B,0
Non-binary,A,125.80281029413105,D,109.99294578273076,C,D,E,81.82059753220466,C,B,-22.486436037637656,-100.1254611876594,C,155.7771802089559,E,54.867969551025865,B,-111.9704614411959,C,1
F,B,-52.74157149627294,E,9.684470791575713,A,E,C,72.2882021731727,B,C,25.300047088129464,80.13838468040039,A,-38.98648432545582,D,-137.3139745527262,D,192.60038752776697,A,1
Male,B,-37.61941346741296,D,207.6974178323198,B,E,A,-91.31269132677328,E,B,48.924526206154034,-115.60632804976281,A,-48.21201762867273,C,31.29159617167404,D,52.82893675773251,B,0
M,C,41.82675185387314,B,17.356295003021952,D,E,A,17.077333079055705,D,A,-31.179525314119044,-44.69820351041117,E,138.748427325322,D,-6.598970978014789,D,18.3559106064721,D,0
Male,C,-54.9642939719335,E,62.084126064909384,C,D,D,73.69596686397625,D,A,135.9367676448144,110.5706997115262,A,-62.94564433965947,A,-59.813649304012884,B,-124.24643932125844,C,1
F,C,-6.741470206672874,E,-0.9304099304864021,D,E,B,133.1284547315851,B,A,16.01328492817443,160.6111196978129,B,36.66245925601081,C,-8.815974859699443,B,42.23353770552528,B,0
Other,C,104.71570333497733,B,156.78367558244878,C,B,A,-98.64203082271575,C,D,-23.16848668339444,-91.05729301809602,C,148.46089082650582,E,26.027604929975062,C,70.3937162428422,E,1
Other,D,145.58773783033016,B,170.4930262099558,A,E,A,-239.47129045315995,C,C,-90.18131657549803,26.222451216625974,A,-110.6931299481672,E,-104.3250531401843,C,-15.335380423217135,A,1
M,A,122.36234115078605,B,46.15798133397493,E,A,E,78.46058859769926,E,C,52.03123187870209,1.277833226513843,D,39.750222194676645,C,-2.252413604697289,A,-5.771453359849642,E,0
M,B,-136.70857088537986,E,-204.4455415034448,B,B,A,258.7694425805998,B,A,44.12560248958384,-67.43074999372,E,-99.40195394183922,B,-36.89706165218339,A,130.01011865861352,D,1
Non-binary,E,-143.78241244163692,D,102.25164010512624,E,C,A,-14.036390474677718,C,D,-223.87329690853227,-7.773202860670361,C,-38.842648678827985,E,-200.92990094201002,D,-62.7906958173433,B,0
F,E,-26.39066004457888,C,-72.20446252766679,D,D,D,-12.845248755947509,C,E,-40.71580553079616,-26.026485591944187,B,193.66290930564702,E,153.9376184642851,B,86.88779756587537,D,0
Other,E,152.51832208922607,A,-129.81806559415276,A,A,E,79.43122835352357,C,B,-1.3665228199483448,18.733176243093528,E,24.642799816282967,D,-135.18189480377686,A,76.0624224417422,D,1
Non-binary,A,-137.26850953846846,E,51.33977080866883,C,E,C,61.12503206258529,D,D,-77.5135875467573,-76.28261562085255,B,46.208842362648696,E,1.941708871505485,B,-10.71827181722142,B,0
Non-binary,A,123.7506274746748,C,141.1574050720166,B,E,B,58.82776712615744,E,C,-102.77426968762302,-79.90577994637283,D,0.7084389212371912,B,-128.64856602485594,A,-12.357822655223288,E,1
F,E,-134.52247305255648,C,99.4514572097971,C,E,E,-7.827368449535845,A,A,81.63803077765637,-119.05199332521454,D,13.298666415846524,A,-111.14733897150995,A,113.34896241946957,C,1
Non-binary,C,71.1013157696258,E,266.8302050154952,A,D,D,-181.83971833275433,B,D,73.87406524889948,-45.967808900663314,A,131.49941614098583,C,-24.69256350757662,C,-133.97077179247944,B,1
Male,D,113.70709036661064,C,26.669676614173245,E,A,B,-237.21594135353197,B,C,-11.57369001098499,-31.32431602444473,A,-118.12467096141945,E,49.4307132325555,D,-47.35707633443534,E,0
M,B,-45.10617135731756,D,-98.79857713546166,E,B,E,-17.770470259783274,E,A,97.27182132039489,157.90924586557625,C,-0.8940142331240383,B,149.42470556574668,D,52.26441710049456,D,1
Other,A,-20.601160431432323,C,-54.89330648472382,A,D,A,50.94928708545285,D,D,-86.09397155871117,-16.769496738933224,E,15.298651850043587,D,-111.97773987098125,E,-77.01654852704334,C,0
Female,E,11.231078966972627,C,37.52331442553812,D,B,D,121.59382584625847,A,A,-88.51698177467898,109.4712095029152,D,-157.8848889064561,A,120.59773184614046,B,137.52791448367108,C,0
Male,C,-147.65068562079185,C,35.42415595412903,D,E,D,-138.6043569914579,B,A,-53.90846741836207,17.074199203373794,A,88.26089303185353,A,-86.27693614631282,C,20.158393050386906,E,1
