married,nationality,orientation,Age,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
Divorced,Other,Bisexual,26,A,167.0179266522697,-18.215458617545373,C,29.74052709461893,C,-50.0386120700649,A,15.584817566070608,-119.8389780362612,A,E,0
Married,China,Heterosexual,30,B,46.13403722878535,114.53377543937016,C,-121.84862065667959,A,-133.49605053385477,E,187.33610004659025,-219.30207482525924,E,B,0
Married,Brazil,Other,19,B,-59.41636531406193,-5.738330416906374,C,168.09914250097086,C,-137.55959600010206,A,-40.00448453661033,15.282321423962482,D,C,0
Widowed,Other,Bisexual,72,B,-115.06571582076381,37.70573362536827,C,-48.271906042317134,E,-133.34397723548244,D,108.19086316938176,-52.90509640788383,A,A,1
Divorced,Other,Bisexual,35,C,64.64899396835224,74.39079717589806,A,0.6625977330325669,B,-124.44048422054775,E,-27.361897514438464,-58.431539984550476,D,B,1
Widowed,China,Bisexual,47,B,-49.307867960805,46.74028312288071,D,2.1475529479377737,D,310.66316332671755,A,13.037707517532601,-71.95018466070317,D,E,1
Widowed,UK,Homosexual,70,C,32.52077850738676,-65.27419192203355,A,-19.876478963422798,C,107.33871986396717,E,-113.31222976035096,87.53600906292917,E,B,0
Married,Other,Bisexual,61,E,38.655495335391834,-128.98935175077224,A,-27.2148934132453,C,-25.13283876222428,A,55.01526584209393,114.02590302944617,D,B,1
Single,Brazil,Homosexual,31,E,56.8598158071449,-40.48869895510019,D,304.19967474130465,B,-174.55731395064868,B,109.76664975939991,-30.407540486729793,D,B,1
Divorced,Other,Heterosexual,28,E,-182.93364255889736,-23.11679266162103,A,1.7159897442574263,E,-216.99709701023298,D,34.51726012458978,58.582649600419586,D,C,1
Married,China,Other,50,A,-54.343840832554505,-87.61399250878999,C,-13.006168617690056,C,31.604082309064317,C,-96.34455890617136,-10.982111816454967,C,D,0
Married,US,Other,76,A,171.67755878723636,-66.17762718186904,E,-53.00271066405728,B,-95.1311012848782,E,33.906335234854275,-63.02165432015857,B,E,0
Single,China,Heterosexual,34,D,-165.74671355399735,24.456405124219692,A,110.67969560753825,B,10.994015510208525,C,91.60054540158666,101.12519383563117,A,C,0
Single,China,Homosexual,29,D,192.60571810125134,146.97364447442754,D,194.6759722851428,D,-132.00931791830877,A,-142.49827094274937,31.264122032298886,D,D,1
Single,US,Other,58,A,-8.599325591023849,-53.25584229616888,B,39.683884358718544,A,-35.96040368810233,C,-119.982946567267,40.479296690051264,B,D,1
Single,India,Bisexual,45,C,-164.5329536071562,-38.20668372363722,C,-29.56260350980273,C,-75.49789694588765,B,-22.425070567052195,-74.56067675842854,D,D,0
Single,India,Heterosexual,46,B,61.568997753138134,-80.23943349732093,E,241.06626173600964,C,108.18944828103172,D,113.1746925683498,-45.70665841160491,E,B,1
Married,UK,Bisexual,79,D,107.68130091552848,21.89240081550001,C,-61.45214757112153,E,-3.5741407657160322,A,-184.113836967807,-26.92624367483952,B,C,1
Married,Other,Homosexual,63,E,46.68670996979891,84.15469795829758,E,25.318739592948127,A,-42.09100902035806,C,-58.39860520282745,-49.76860893275599,A,B,0
Widowed,China,Bisexual,74,A,-65.64599684909714,56.019176618674805,A,46.88208917352411,B,-69.47303855113613,B,-17.19613709072237,-60.642519515720885,E,C,1
Divorced,Mexico,Other,78,B,54.47454630384022,210.34278426323513,B,-33.38905796362548,D,-130.21086639432576,A,-125.73168446211265,-102.96672115357433,E,E,1
Single,US,Bisexual,47,B,69.76580643534389,-106.85072549696034,B,19.134617689020818,A,-12.147520320698181,E,-48.06831034800377,-23.57772806790854,A,E,1
Divorced,Other,Homosexual,40,E,-99.87997473117068,21.707927156677993,D,4.036635061623203,B,-4.863779970070933,C,41.462432136299306,192.05348602911332,E,D,0
Single,Brazil,Heterosexual,39,D,125.4336856655418,-1.9695721068255319,D,123.80401383778015,B,-137.06034776230166,A,-179.8705451147996,98.50788903370884,A,C,1
Single,Other,Other,32,B,-29.46480282134844,-164.45443905816964,B,79.4927486915396,D,3.2624433987843067,B,29.092449933575015,-13.425921736336205,B,C,0
Divorced,US,Other,53,C,-119.44291739202433,-96.74228477736027,A,-150.7191554211798,C,57.1847265376129,A,-32.33714534904665,-85.94205050421976,E,A,0
Widowed,Other,Heterosexual,25,A,-19.91227581974352,-184.2611563013475,E,32.82990997581671,C,45.52330824193845,C,-45.64847660793541,131.0385063110482,E,D,0
Divorced,Mexico,Bisexual,39,B,92.76394359198981,5.228046943819263,D,-193.49736699310597,D,-62.29804517264107,E,-32.87690263889507,164.40641235217427,B,A,0
Divorced,China,Heterosexual,75,E,105.67799149907451,27.3260979555433,B,-82.98995900755504,C,128.30337173790406,E,-95.43685674639804,-0.7381338838515101,D,D,1
Married,India,Bisexual,20,C,-29.174458645891654,13.683901093608164,B,164.455179883127,B,46.64577527825028,E,-186.86380280125275,113.69156280693961,A,A,0
Divorced,Other,Heterosexual,71,C,-15.705966944755211,-8.556470916649795,D,-32.87023196014697,C,-135.56655586683172,C,101.18122824331334,-219.1444757143305,B,E,0
Married,US,Bisexual,48,E,145.9124913531474,36.373731166223486,B,62.84832397386643,C,-32.76474112243875,C,10.725967204844777,-156.17045882744446,A,D,1
Widowed,Mexico,Bisexual,43,D,-197.68441743763245,-80.8939878733502,C,-82.59554866120257,E,60.51740536272526,D,95.15141401599735,-196.2506446541487,B,E,1
Married,UK,Bisexual,56,B,-26.48129781949855,102.83603790617275,C,-55.37917664619102,B,94.84023467521642,B,-25.898340164012794,50.46918197968612,D,E,0
Single,Mexico,Other,68,D,30.16607273471029,109.30252113322034,A,80.10162954476199,C,-37.30475403631144,B,-135.5200177033235,90.73007026142712,B,B,1
Divorced,US,Homosexual,55,A,24.230189611595453,-12.261388919444682,E,17.449955342532125,A,11.97788408446073,B,47.32293398463576,-75.59707107212044,C,D,1
Widowed,US,Homosexual,46,E,70.90143970325687,-124.63177140024555,C,28.90614960866824,D,-107.6864049484112,A,-44.27218440884936,-141.68503208526755,C,D,1
Single,Brazil,Bisexual,70,C,-17.34425972156223,34.66387685694172,B,-8.315843539884774,C,-106.48007229910606,D,-59.50237073576905,-64.48506385393665,A,C,1
Widowed,Germany,Heterosexual,77,B,-113.96865142530284,-170.97125794475716,C,35.51601990267346,B,53.645005188318464,E,-19.34376127537204,-2.349499423718523,B,B,1
Married,India,Other,33,D,38.445526619004475,101.13671064708231,E,-49.378455173644156,A,-183.0593213575993,B,19.370856973688028,-105.44485594917245,C,E,1
Widowed,Mexico,Other,71,B,-190.32443938844133,52.50323938318725,A,-148.8894307467219,C,45.590101007653274,E,143.0980209076867,57.52732414520486,B,D,1
Single,Brazil,Bisexual,30,D,96.53837829371857,162.31361739038783,C,-60.61074192158485,A,92.25275871945634,A,15.88856466790338,21.43497787624956,D,B,1
Married,Other,Heterosexual,76,C,-23.916349359841245,74.44530265838655,D,75.2852446659467,A,35.7483945148447,C,-104.40303360949339,-168.22766982234694,C,C,1
Divorced,Germany,Homosexual,47,D,111.42246672146268,115.85301821929673,B,-17.887052360914257,B,-16.011425795908774,E,-2.878258685584543,39.24989654947912,D,C,1
Single,China,Other,55,A,-107.07398657853457,151.58503804441298,E,28.67875739313662,E,138.9501302207996,E,37.72121459897184,74.13888508558743,A,D,1
Divorced,China,Homosexual,61,B,-155.47661563919903,50.15743591750731,E,-76.66393779169353,B,94.81778754398992,E,-225.31107536339957,68.37256681334021,D,D,1
Married,US,Bisexual,24,B,67.91856683510869,-35.05275913573806,B,12.750030607718706,C,-4.8985261555493125,D,-20.713072847268236,163.72988092815172,C,E,1
Single,Mexico,Homosexual,64,C,-73.97037360251791,-203.45522885912857,D,-28.278631251761364,B,10.155773466176486,D,39.734060592671554,-104.89844459879943,D,E,1
Single,Mexico,Other,69,A,48.696317409120375,-154.61507798515387,B,37.16632534093951,A,-79.73343288198413,A,-57.01867089977316,43.31882838058104,A,E,1
Married,Mexico,Homosexual,41,B,135.59604263461682,169.12159185106245,E,-13.766983043687905,B,47.023369433077114,C,241.94793575849482,-125.35827649021176,C,B,1
Single,India,Heterosexual,72,A,59.13947138702178,10.73983756590606,C,176.38281858060998,A,138.91424103683747,C,-52.0572851658361,-69.5648216340263,B,E,0
Divorced,US,Homosexual,73,D,-66.4923865760685,150.53468299597526,C,-116.98412823376944,B,-260.6316593813998,A,154.81876474776737,-11.348144878617413,B,C,0
Divorced,Other,Other,79,A,-16.466366085474604,-12.840155503434994,B,45.4533247527601,B,66.71114567848315,B,-39.53571764279566,-123.52536475623357,D,A,0
Widowed,Other,Other,70,B,32.060371368974714,110.58098876116287,B,15.498165403961897,A,-87.54169801991254,D,58.43860531598203,17.568182511090498,A,E,1
Married,Other,Homosexual,46,D,-17.204162664975886,128.90099760227875,D,12.055906417004932,B,-96.34417479652605,B,-50.089811666385174,158.3579671500833,A,D,0
Divorced,Germany,Bisexual,45,B,-118.85923874814021,-40.76845023918595,E,69.79298599365744,A,58.82954588935411,B,152.74171671380154,-40.37591435274494,C,B,0
Single,Brazil,Bisexual,41,A,-97.45091605010533,91.70985234247865,E,80.76155866135403,B,94.41085225255597,E,-292.3589363552866,38.33521271240807,B,A,1
Widowed,Brazil,Heterosexual,35,B,-74.03556102824648,-21.438876957828167,A,-19.793795549992684,E,-157.55149295375773,C,10.849071668957752,-7.361154357266815,A,A,0
Widowed,Other,Homosexual,36,B,94.8358401564654,125.80239364250775,B,-52.39745055390554,B,104.83347797520415,A,29.856626656849016,156.7812764881125,B,B,0
Married,Brazil,Other,33,C,34.58937619657914,-124.45239688350452,E,61.08957282945495,B,-33.25244285254564,E,-10.48076195395093,-123.6844831545366,D,C,1
Married,US,Homosexual,39,D,46.136343468635346,-130.49089375811528,E,130.3268095777837,B,-181.9185103909045,C,-51.837536391084825,-106.67341818143619,B,E,1
Single,Brazil,Heterosexual,24,D,-77.83345641266529,52.73343694144528,E,105.30342912547653,B,36.11474651191943,E,124.24043346279066,196.45667438853337,C,E,0
Single,US,Other,73,A,128.62969910662886,-58.23265509678901,C,29.64245495755672,A,29.33054227862385,E,-22.5580346672872,-117.53984694726891,A,D,0
Divorced,Germany,Other,45,A,161.06676824094254,-195.31987424067935,C,56.96522696102313,D,-164.3651619862035,D,-95.90447806545991,-49.27200762877145,E,C,0
Widowed,India,Bisexual,71,D,-44.50629866393789,5.286572027987855,E,98.41667989630062,B,97.66145742595202,B,97.22777853824503,-111.73219622999117,D,A,0
Married,Brazil,Other,33,A,-14.467354796858038,-40.71328063104741,A,-6.6018417083835805,E,64.74449610218943,D,-58.7706333750446,81.57149188994302,C,D,0
Widowed,China,Heterosexual,65,D,-23.424038054744347,-45.25450509495618,B,-36.04685738219379,C,-51.28914430671996,B,41.25402055942596,71.651249216402,E,B,1
Married,Brazil,Other,77,C,4.2490405287218005,-49.58420823436261,D,10.809407697907,D,9.808561526092461,C,-103.22484338687173,11.193401254240785,A,D,1
Married,US,Other,72,A,222.05156817523482,152.08373811509512,B,65.63671420896632,D,22.360496473902394,A,168.53143134629133,55.34189354702804,E,C,1
Divorced,Mexico,Bisexual,64,E,-50.95350287532499,82.36406377053726,A,-106.88751927465955,B,-64.67070921819781,C,-12.719860567332747,-35.23933616644966,D,A,1
Married,Germany,Other,70,A,76.48618832664606,-94.421609371091,E,-131.28771650982355,D,-6.053648534784669,D,-3.179493810329019,-22.19873400117891,D,E,1
Married,Other,Bisexual,36,B,51.54977807066099,39.47733515339761,D,103.75527674781331,C,-73.75336159770904,B,33.536620851854515,-51.624248331938894,E,B,1
Widowed,China,Other,50,B,9.811818176868984,-9.309554486723375,D,-42.89045459066627,D,-17.443855170599146,D,40.202404205748586,60.703373650695106,A,E,0
Widowed,Germany,Bisexual,55,E,-104.06182251977276,145.70563598416345,E,36.05553554456479,D,-10.178228531454764,B,37.63847402813428,77.35719942229667,A,E,1
Divorced,Other,Heterosexual,21,A,93.3430000628208,-72.25311914548281,B,-104.77154301465904,D,59.40477286514266,D,-198.3575601872852,60.72072807638968,B,C,1
Single,Germany,Bisexual,72,E,-16.15439369411484,-94.54124243488499,E,-38.686023414394285,A,-49.35142428554444,D,-29.801199978277566,-191.39812412807134,D,A,0
Married,Mexico,Homosexual,66,D,122.25546147803195,81.57249975036035,A,12.775694519106718,C,43.307284241949354,E,90.74903791514498,14.038350218913578,A,A,1
Widowed,India,Other,62,D,-115.84240672951798,96.77920057600964,C,6.301851952469281,B,-61.237705935632206,B,-73.55750079690525,-34.03962380569177,A,D,0
Divorced,Other,Bisexual,57,A,-48.31735126108595,9.357026149596967,C,126.34973076886797,E,8.671378463536874,A,60.16005861546551,38.21765900303726,B,C,1
Single,Mexico,Bisexual,23,B,41.89871987620207,-77.3282656967904,B,-41.84681116147759,E,100.56536876698641,E,148.43041365638476,-48.45386144191644,C,C,1
Married,Mexico,Heterosexual,24,E,-52.80682060789734,141.44304021365215,B,92.69271807234088,C,-127.19730530150757,D,-201.43566173429542,37.12480400262265,A,E,1
Married,US,Homosexual,18,C,-65.80994990725928,-43.19332854748827,B,42.754093512517606,C,-90.52191499001331,A,-49.00730552581322,-37.52954279111619,D,C,0
Married,Germany,Other,57,B,43.622613743417546,-8.819342466841519,B,22.847103995550896,E,47.19587970515697,C,69.86669729681208,125.42412136290082,D,A,1
Widowed,Brazil,Heterosexual,25,B,108.12528309567291,23.77330421254177,A,-53.22498179311898,E,-82.49378060943259,D,126.40511488512043,-147.7743796894877,A,D,1
Widowed,UK,Other,40,E,-1.3596790637838159,8.38915931727557,D,-85.52497457356647,D,22.67177561422636,D,121.1103911037349,134.5773556038302,C,A,0
Divorced,India,Heterosexual,58,A,134.21480468569155,75.97972274625788,C,18.856096942354036,E,42.00098359120719,B,29.25397117389508,-35.25612908324794,E,E,1
Widowed,China,Bisexual,72,B,-72.16994941270485,-49.621960970934495,C,91.93540769351864,B,-116.51563642292734,D,-133.13806958513862,-201.87836197385823,C,D,1
Divorced,China,Heterosexual,52,D,23.269015204333616,-123.28878559503707,B,68.24468522175083,E,82.34029521029217,C,74.8542465718877,10.324148334252525,A,B,1
Married,US,Other,28,C,44.90666311607553,142.625572402685,A,72.89475858440271,B,-40.23063725005881,D,19.341297098185866,5.496619439368184,D,E,1
Widowed,US,Bisexual,36,A,-71.5645484809582,-183.9504224411639,C,-127.19977102234333,D,-47.12201565892851,E,-25.684029900306705,-16.159170900700364,D,E,0
Widowed,UK,Heterosexual,40,E,-88.09258710734943,3.4821194750886604,D,88.89532447477599,E,143.98560766399783,B,29.724107384601616,46.400952790434694,A,A,0
Widowed,Brazil,Heterosexual,19,A,-104.14021219964664,49.63796892676695,A,27.737328229776175,A,98.01906220704659,D,43.91586921402594,48.334942285558505,D,B,1
Single,Mexico,Other,43,A,-37.155339446437694,-3.887817956696704,B,66.89478946774778,D,-8.666433644188745,C,-113.04564934166521,66.64369142635506,C,A,0
Single,UK,Heterosexual,26,E,-96.33600964270816,-20.121977178318353,A,-118.71819026443302,A,11.575269110927522,C,-4.968512004027117,82.98774296773257,C,A,1
Married,Brazil,Other,24,A,-59.117971838776384,-110.76365479762573,B,-210.1547343076419,B,82.27960581234949,C,-37.60375067692899,114.84641218075144,E,C,0
Divorced,China,Other,48,D,-32.2518685847621,-42.20225743178435,A,-125.38498317641968,B,40.13318795842633,D,-68.82759631008088,138.24164239813535,C,D,1
Divorced,China,Bisexual,54,E,-69.80973504867816,-111.1474493272335,A,-212.28051419657413,C,-76.70586042625536,A,-26.24734153420198,39.59308468699249,A,A,0
Married,China,Bisexual,62,A,-60.34688661235439,16.635108167843676,E,-95.42994042106776,D,-38.96888043329275,D,31.95011935658797,110.08384690801849,C,E,1
Divorced,China,Heterosexual,22,A,156.6089628401954,173.37946659375064,B,-184.4405732443506,A,-197.07868136435306,A,-101.18168711957192,-14.908535436917544,A,D,0
Divorced,Mexico,Heterosexual,34,A,-134.34554060233825,2.5338684771106865,C,-83.1431427383807,B,9.722039890593033,C,-58.55320019241388,125.61473639992147,B,D,0
Divorced,Mexico,Homosexual,25,C,42.97331393185272,-88.86814870343632,E,-51.83228160754937,C,-62.48818368745327,D,62.249806760020235,-14.454584646354164,A,C,1
Single,US,Heterosexual,78,C,-2.6078137199586573,-34.44050443083731,E,99.71596712167292,E,-43.269660941430615,E,182.39062162834108,21.25206407836813,B,B,0
Single,Germany,Heterosexual,63,D,35.849459595566614,88.4631424270649,C,101.76536464463149,B,-170.90993923776355,B,-135.35032029240267,38.186623668791476,D,E,1
Married,US,Heterosexual,57,B,42.13082837355102,-9.028204234435668,B,-183.81705830502364,D,-3.765623805354908,B,-37.63996422506194,110.96085301908643,C,D,1
Widowed,UK,Heterosexual,61,B,304.646839849263,-117.05945812704744,C,131.88419424913062,B,175.25257299423686,A,-110.45686999795323,61.06590733049121,A,D,1
Divorced,US,Homosexual,79,A,-6.433724601071954,-21.28759949091735,D,64.86680019049537,A,-99.56942215328955,C,-159.08456300357315,37.8597926343245,A,B,1
Divorced,Brazil,Homosexual,58,D,14.958698369529886,124.77727046153002,E,121.33426878217064,D,-130.0197625073983,D,-60.28293038632867,99.3698412593889,B,B,0
Married,UK,Homosexual,79,D,-8.7727382258569,-68.24041687929227,C,-16.024150954016903,C,-3.807653803773403,A,27.148764759083104,6.216697689669359,D,B,1
Widowed,US,Homosexual,43,C,27.101492045630827,61.99732832707316,B,190.76785305011737,B,57.765707189568346,D,-1.3481147100744841,-50.39694599202406,C,A,1
Widowed,Germany,Heterosexual,42,E,151.5908674133286,98.17460253909611,B,156.19186867668077,B,121.90555140166595,B,67.74154507608326,104.00072797288311,B,B,0
Single,Mexico,Homosexual,72,C,114.11161960467764,24.819722727571456,B,303.72457432556547,C,224.99854217754648,E,-16.348607048218632,-111.91417732195073,A,A,1
Single,China,Homosexual,77,B,6.256139999418234,48.972149794208164,D,-158.08624253833344,E,-78.45858523309742,C,-29.166011405605268,148.7664257370338,B,C,0
Widowed,India,Homosexual,65,C,-99.15722461534601,-30.316219072343912,B,192.58196818575504,B,-97.96567912838452,C,134.6778099803287,7.523981915457337,C,E,0
Widowed,Germany,Heterosexual,45,D,-27.788098920388464,-14.00938602952157,D,62.78388845930133,E,8.020353354199461,C,14.112995896907835,59.54410042222932,E,A,0
Divorced,Other,Bisexual,59,D,96.0592099015927,-116.26873479854079,B,168.12869492071425,D,228.75972976505867,E,150.42938991809336,-15.382636155789756,E,D,0
Single,Mexico,Other,70,D,-126.73604085832034,26.810541091119617,A,159.30261867016048,E,79.42445693359026,E,18.63278889062133,-46.12637990773737,A,D,1
Divorced,US,Heterosexual,29,E,23.43140702315239,-91.01181428230396,A,-28.95206077401971,E,-90.92159441910046,B,69.84261978223543,50.298120098530795,C,E,1
Single,Brazil,Other,58,E,61.65834699772734,-48.856175854795325,B,3.8362015807288765,A,-37.72620450059445,E,59.53995763971746,209.74084574251268,D,A,1
Single,Mexico,Heterosexual,22,B,60.12411066307276,103.09936867599264,C,-87.21354331150647,B,48.05538775644406,A,100.59475893264099,-70.84700004194765,E,A,1
Married,Germany,Homosexual,26,C,-153.11525945642524,-65.3215953069063,B,-3.643442184931793,B,-8.876172612136095,A,116.42825602609668,109.8770814965161,B,E,1
Widowed,Brazil,Other,47,D,-4.738154914487684,97.98677666447037,B,61.3960069706981,C,-78.24144266497824,A,-276.8617224318793,-9.557799251676572,A,D,0
Widowed,US,Bisexual,48,A,-27.805251453961098,18.721219769133764,A,123.77565711984558,E,180.7204549531739,E,-83.28903057120046,-15.075527450395493,D,D,0
Widowed,India,Bisexual,66,E,-47.99408618259898,-114.15713554678118,C,-34.61547322030715,D,-13.41823534472541,C,60.0691469509434,49.42184226096799,C,A,1
Widowed,India,Bisexual,30,C,-34.8649062997966,190.24879289437553,B,-67.8462438502831,A,-16.582124406050927,E,1.79162313549693,-35.22004384168063,B,D,0
Widowed,Mexico,Other,64,D,-45.6411467014299,-65.40755223740756,D,-199.88422690621454,C,15.852283222688532,C,42.84053864301809,-62.52108244835105,D,B,0
Single,UK,Other,24,A,57.95930701242526,4.693061688884238,C,-24.253070256980394,A,2.5273371191609053,A,83.11329015838352,78.17500157885307,C,B,1
Widowed,US,Other,21,D,39.69946271400046,111.3353976682903,B,163.30052993617136,C,-17.94636653392689,D,79.23708942751594,60.80012168553621,E,D,1
Married,US,Bisexual,30,A,224.77725567895948,-186.81653595249227,D,-23.998981645904145,E,22.13285171332405,E,35.68946042741653,116.11507796275298,A,B,1
Single,Other,Heterosexual,29,E,17.797946251928664,62.44479981567721,E,60.532548655630436,E,132.20488856613838,D,55.574513092126985,119.60425918029888,C,B,1
Single,China,Homosexual,49,E,-48.85969596859462,111.14544390467668,A,96.69976141155054,C,166.90801299886218,E,-41.876733265256206,-43.406790718547725,B,A,0
Divorced,Brazil,Bisexual,64,A,38.93199721996663,184.09277273146634,C,135.38504048098937,A,74.23680734409542,D,-127.69532380227334,56.05511537175265,B,A,1
Single,China,Other,42,A,-3.0481152363700876,78.18552609812932,D,-18.59728899138889,C,71.2812206959927,A,-54.125364883422414,-155.50878835728201,C,E,1
Widowed,Other,Other,34,B,-68.96597118364602,68.56538603951029,D,-68.9315509517441,C,70.06820623376348,D,107.17765974091778,-19.13736782959719,D,A,1
Widowed,UK,Bisexual,56,A,132.17814536018452,36.70408376832166,D,162.20456878741777,E,-36.77132415516326,A,249.68100538572523,-89.05270230948014,C,C,1
Widowed,UK,Other,37,A,110.35985574375546,10.409072246388204,E,-13.449961476393412,B,-2.7138569536050388,D,69.66330744796952,-97.63031062807006,E,E,1
Married,Mexico,Heterosexual,71,E,103.70099262622097,162.0083195236028,C,48.92946895033805,B,27.134928292675287,E,-64.03426526658575,49.99619792485529,C,A,1
Divorced,UK,Bisexual,43,B,67.03507143309376,20.33673560309128,B,41.61458759955374,E,-55.92662780643906,D,-144.48785477776238,-185.93774653444717,A,D,0
Widowed,Mexico,Homosexual,33,E,-34.49512456441508,-74.99740670266286,D,2.7822596110550792,A,-43.98257057811315,B,150.5058872746317,67.12804977201525,E,D,1
Single,China,Homosexual,18,C,114.460127384956,-115.71396756446622,A,96.45512790657006,D,20.684398761091558,A,41.63390611174421,-120.59491384501808,D,B,1
Married,India,Homosexual,26,C,-116.12860334548769,81.10324680949809,B,21.752771814345365,C,-84.2335575912993,E,-240.26766668208603,-198.27318962678652,D,B,0
Widowed,Other,Heterosexual,30,A,120.7638600703544,117.25435699105884,C,10.25498575079614,B,-110.54182695910978,E,44.50906831752869,-23.813418435978235,B,B,0
Widowed,US,Bisexual,65,C,178.21073209240518,55.443102960822266,D,-125.24765881513021,C,52.17951824726784,A,-123.34549944495814,164.41295500823972,E,E,1
Divorced,Other,Other,53,B,27.87594029127182,43.825107350914486,D,-19.2148411601308,D,68.56040770685983,B,-24.712645764368784,-27.2205791227576,A,D,1
Widowed,Mexico,Homosexual,74,B,-166.85381573179566,48.47289164073197,B,-77.62257817248536,A,84.86873382826462,C,-82.33549623036774,11.610786521039355,C,A,0
Widowed,Mexico,Other,56,D,67.72168544623402,196.8058931036498,B,283.3082725834651,D,117.63714635905129,C,132.07242181632583,-80.85297113592347,B,C,0
Widowed,Mexico,Bisexual,27,B,70.62837790966405,17.03000838930027,C,-237.89761338840503,A,27.392509154066175,D,-118.48153059838116,-62.58643123360571,C,E,0
Widowed,Mexico,Homosexual,21,C,75.26955395274925,101.15602185125027,C,3.649881744865588,C,-13.788959680656351,A,71.47153405144783,-173.79824508646175,B,D,1
Divorced,India,Bisexual,34,D,-83.16428750812145,52.85132231883337,B,83.66860735756762,A,-55.936482284849234,B,-56.86299479195268,110.56163501323353,D,E,0
Divorced,Brazil,Other,36,E,-14.513359364429265,-180.18673990286592,E,-123.16253538644514,A,136.44150179639104,C,131.66323169957386,8.779464140846729,C,A,0
Married,UK,Other,56,E,100.74778529373289,81.3558005912308,D,151.02525320355426,B,140.97271239799457,D,28.274411357668207,161.13536067585184,B,E,0
Divorced,Mexico,Other,69,A,-29.499051729363618,60.699596410254784,C,-27.165725957170135,C,-95.16296181362968,B,-5.9933298354175,117.65388786697292,D,C,0
Widowed,UK,Other,62,C,-29.376042979210627,159.99243706268086,D,260.1495569494211,D,-31.2395945678008,A,-8.757501801160963,-199.0859408243361,A,B,0
Divorced,India,Heterosexual,77,B,-96.39297584368461,-12.22568768173584,E,4.197137962611892,B,-65.81790672447696,B,106.31311802581172,-93.73133676689686,A,E,1
Single,UK,Heterosexual,73,B,49.26453234877468,-5.281601143910677,C,-73.92190893339598,D,-150.19786523007852,D,-50.16524436317194,-62.391090204286506,D,D,1
Married,UK,Heterosexual,39,D,-78.7014200366182,162.83753139832257,A,-232.7495893420234,C,136.02835783940031,D,30.098084694757027,8.409050665503413,D,D,0
Divorced,Other,Homosexual,49,B,-197.85280983182042,23.673256830116443,D,-33.68101232208062,C,98.55313879570161,A,-9.427936748962566,-54.47317953503307,A,B,0
Single,UK,Heterosexual,70,E,183.25934669721605,115.88834102890173,B,73.26259775905159,D,131.6319414565391,E,-115.0647173623897,-115.18040344812457,A,B,0
Single,China,Homosexual,18,A,-113.85770938985527,8.380466286890012,E,-106.74245480361331,E,-35.17745314941197,E,-101.03136349449638,99.01617714980996,D,E,0
Divorced,Other,Homosexual,20,D,101.12638570349823,65.75959331613502,C,15.775553465523473,A,-78.72330811865095,E,-46.58750610066236,172.46680815977007,E,A,1
Widowed,US,Homosexual,70,E,34.23127674017385,-49.25776265838614,C,69.3398388473105,D,-150.3691097946329,A,88.36805499479331,-64.44301705950389,E,B,1
Married,India,Homosexual,27,A,-100.0788751934585,-9.774670682085148,B,-14.956806888420154,E,-30.673316513824734,D,135.24156136344885,-14.84433621368271,D,C,0
Widowed,Brazil,Homosexual,29,D,-148.0596565904934,9.13684723704961,E,187.95641061342434,A,21.93079769973519,E,39.34398858539035,59.1578666015433,B,B,1
Single,Other,Bisexual,66,C,-58.97379790183967,-6.534114646880907,A,87.61039675734959,C,17.046272072010623,C,41.80825678634717,24.2416078037392,A,D,0
Married,China,Heterosexual,73,E,32.77949138859873,10.35615511799558,D,-76.37702917072023,D,24.518211316170106,D,136.08223970899238,-78.22606727938386,B,B,0
Single,UK,Bisexual,68,D,81.9402620553162,-168.6908577789259,D,122.33330800513183,B,6.5466112054428125,D,75.24067215495162,262.18505036398005,D,A,1
Divorced,US,Heterosexual,75,B,91.20715659329441,33.43785619240665,B,-36.93251378970752,E,-3.8905566199599346,C,230.42472634083748,19.765777010430803,B,C,0
Single,Brazil,Other,36,B,-3.79753182505604,54.34350482997391,D,-111.15704658850952,B,73.03499644783567,C,64.66102302699079,105.1439135115374,D,E,0
Single,Other,Bisexual,51,E,21.225377640058518,107.47578847274953,C,70.49926334794051,A,-65.02164953789466,C,-2.4370761285736524,96.94016799890215,C,D,0
Divorced,Germany,Other,61,B,-77.92686891117097,-4.237835042215496,B,-6.934964684929167,D,-83.91939920730825,E,127.00313746588444,12.930298129424225,E,A,1
Single,India,Heterosexual,26,D,-48.652781498325524,-168.71865533311305,A,-187.17429363468386,B,-19.17176221366367,E,20.60904443640842,-276.3827363783712,E,B,1
Single,China,Other,39,E,-118.23570746877795,-30.083667790698073,A,-0.06231624748885351,B,-32.19400428000146,D,135.00318969410202,56.624669397693694,D,A,0
Married,Germany,Other,57,A,-55.02505144796094,-67.7812613313469,D,-220.31344122790054,A,172.90013881613663,C,138.64141890451134,88.51184014622724,D,D,1
Widowed,China,Other,23,E,109.04577351694739,-45.720914437862426,D,-67.30699032560918,C,52.92862013149353,A,43.28963532715298,-2.091790269083546,E,E,1
Divorced,Germany,Heterosexual,67,C,19.684077531303288,63.030909695339,E,-168.11694199205013,A,122.39442116363257,E,-47.6563192846984,-56.01014597902202,C,E,1
