disability,Veteran,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
No,Non-Veteran,A,C,152.70682698708472,C,-192.67311566593247,-113.992043108765,-206.37735867928728,76.86722083723568,E,D,61.52938077199818,C,-147.76870891964188,E,-13.169376569082427,C,D,18.50342061733592,E,1
No,Non-Veteran,B,E,0.7812390494694428,B,-121.2419639923785,103.84528081050146,-80.39003919920083,-97.41811139910183,E,B,128.19384925402957,A,-21.16695712544964,D,-44.9211578692112,B,E,-26.526443248180865,C,0
Both,Yes,D,C,-22.995219119225258,B,73.2044340867518,-62.13170739746193,-28.400221195799226,6.074223923807324,E,E,-64.54122940441272,A,-65.47494116702016,D,-137.94047229465272,B,E,70.5159704268886,C,1
Both,Non-Veteran,D,B,128.9547556683758,E,17.813886289616942,-30.60388562676878,21.81242545820959,111.07819356504453,A,A,39.394020591547715,E,-88.28773142943027,E,-38.660765266988335,C,B,-186.5933896160569,A,1
Mental,Veteran,E,E,-57.97001461782138,E,152.16633303829335,-16.281084130247688,41.42391230957016,-150.99651211279908,E,D,159.21213255238766,C,143.40578269512326,A,-43.120548390224265,D,D,47.313622176035956,E,0
Mental,Veteran,E,A,-73.42642037369109,E,126.0539068960238,219.153116860299,137.4580083202376,-219.56796265316729,A,E,-6.4182470121762245,C,-29.8250490713663,A,92.59557126251445,D,C,19.511611483304282,A,1
Yes,No,E,D,174.05886852170812,C,-139.79986852244917,99.94595089998862,133.5700376390837,52.46320404307426,B,B,66.62486192713675,A,27.3424679477838,B,66.0925894124319,B,D,-104.2074136165138,D,0
Mental,Veteran,D,C,-97.31801787973691,B,-6.262662690603427,147.83777023821764,-8.23668964726694,27.46510301203586,B,B,-62.98943075638243,A,165.24282592322706,C,52.670228325725475,A,C,14.55085678251608,A,1
Physical,Yes,B,D,10.861306861503348,A,-19.56239722369479,-108.62429121013217,97.95207445342798,72.33916586152365,D,B,-119.59301442942835,D,-28.01064121217738,A,41.419225157290185,C,B,-171.12122511721,B,0
Mental,Yes,A,C,-12.216072200072448,E,-46.05390836352576,-31.531193567573457,-55.53015088092621,55.18523554663493,C,D,-40.46245121833672,B,53.648934162172026,E,203.20257771381088,C,C,93.85616488848234,A,1
Physical,Yes,A,A,-32.362576074857195,C,151.25513515030127,57.52069240134239,66.52480062188387,46.854585078722856,C,E,82.0655610982703,C,-96.114873217082,C,-192.07606632122383,C,C,-140.7053806887536,E,0
No,No,E,B,-24.228524111985532,E,-174.2784939191148,122.59519393449729,-114.19842093360324,-33.718892039075286,A,C,67.14134153226576,C,68.86704258017281,A,64.50338205044726,E,B,-38.56461140161534,E,1
No,Yes,B,B,-32.08511823668719,C,29.15844118162908,-20.49241289528133,-9.05078729064358,-19.389381311601657,C,A,102.93198207365566,E,99.35242385805334,C,70.11538627350397,D,B,-28.911331986563898,E,1
Mental,No,A,A,45.533653885289596,D,-71.41272262371687,53.82957771669198,33.69345962901912,-166.43233536040862,E,E,116.58302548849497,B,59.72140797905227,D,-21.59887538250241,D,A,76.47008710505979,C,1
Both,Non-Veteran,E,E,-45.88580296743287,C,119.96682094130713,38.805403895538234,46.61008305062194,-17.263231300805344,E,C,-116.55073985164618,A,-88.75321948845756,E,64.51573739353536,A,A,45.738045257416246,C,0
Both,No,A,D,-46.38587936647497,A,-33.71150586810052,-40.6102687697333,-16.463571923424393,99.48551512720023,B,B,-7.681142008130393,B,-156.21529744875343,D,-131.97416911752074,D,C,-39.841610564337614,D,1
None,Veteran,D,E,96.91780037913324,D,36.93005123678394,191.09379900164072,-116.21733670028662,-232.11223554479096,B,B,83.47410484625296,D,-79.80418576551772,B,-130.67655277971946,C,B,15.358137601093619,E,0
Yes,Non-Veteran,B,E,183.26521571204097,D,-161.4676359333949,-104.21803096362355,-7.539694198538329,56.32735218427337,E,B,-2.671805207246431,B,-105.46293312877826,E,8.199051187755375,E,B,-22.144186416087482,C,1
Yes,Non-Veteran,E,B,-86.36895073617778,E,-121.28792920149584,87.85515061965121,-74.1326918057606,3.957925110339369,A,C,99.11172968737222,E,77.56271448461598,B,-134.47271157221158,B,E,-23.882163031594846,B,0
None,No,C,C,63.78524320471397,D,167.66213816175892,-112.88775604074289,-75.73241276120322,-47.01870152583861,C,C,-50.674157071582385,D,-191.87012648681693,A,-46.531757654987935,E,A,72.86733665297504,A,0
Yes,No,C,C,116.91895395388295,A,118.67934095081054,3.98408808063455,-30.667288791333004,-52.81075674844236,C,A,91.27649875644138,E,53.66499497089126,A,175.77276086997065,C,D,79.19384781438733,D,0
No,Veteran,A,D,79.33278207181019,C,173.09627501046563,24.15938637511043,44.66121572786763,189.35854727607244,B,D,-151.72554422856763,E,-4.859595078572443,E,114.59878242366959,B,D,-62.66009505327116,C,0
Mental,No,B,A,163.92779890128827,B,107.29679742260126,-103.38794817552423,-0.6255874881403448,30.81354485556231,B,A,36.179825560191745,E,20.017930993716128,B,68.09480734339202,A,D,25.732578186402556,E,1
No,No,A,E,229.3750537870109,C,-63.6300783553814,-124.12795293432912,187.63205670036655,-141.82232761764217,D,E,8.164811904631911,A,84.25687954120275,B,-121.93870669910815,A,C,-36.28531510936486,A,0
None,Yes,E,E,36.43964564298433,A,-71.82539152292257,27.097147392551673,-71.54946895138971,79.41941563971837,C,B,-101.131415016255,E,79.40932205459139,A,5.076006105749334,D,A,-167.70025669769865,C,1
Yes,Non-Veteran,A,E,-0.5172655316511948,D,-12.51182125542463,-194.62181286289166,54.86903050074626,144.6805794197907,C,A,-73.08474074759444,A,-44.14828298242119,E,175.5190216849015,E,A,-26.87656701130048,C,0
None,Yes,C,A,140.91708675809764,E,176.77554812816612,107.52505089652789,-189.11670435553503,108.48306104495921,B,D,98.47520641474104,C,137.3138332765858,D,-151.59126086302706,C,D,88.90151734327134,E,1
Physical,No,E,A,89.45218596416849,A,-26.303984855776413,-115.88149271077526,-133.8258462133735,197.38201445584875,E,A,-33.07259065280664,D,-30.900616664268743,B,116.8191316487107,D,D,98.99361806846684,E,0
Physical,Yes,A,D,-53.24618716180702,D,-47.11069157328764,22.866075478291815,-78.1168599440149,-6.943062389556709,E,B,29.863270308191243,D,110.902108056011,A,171.92545149298363,B,C,129.97284511325964,E,1
None,Veteran,E,A,-45.527643365524284,B,1.749371274639317,-96.67678128301402,-38.128940424694456,-19.653631551167415,E,E,-131.76619625463047,A,-36.14226036383729,B,49.90095639559817,C,A,21.977154968982433,A,0
Mental,Veteran,E,E,40.6513064433642,D,42.002509828005024,40.82086307122233,-18.276537580747164,-102.42567938872342,D,D,-96.44649980600133,B,-51.46430340012602,D,13.654912232577699,E,C,2.4007501196990204,D,1
No,No,B,A,54.18055127206215,D,-119.85075838501437,-93.66592390081667,75.96584750488282,-119.57456298413622,E,A,52.84884219708673,D,149.65499685451022,D,48.88463103826563,B,B,-57.99390541965557,C,0
Physical,No,C,D,-113.93370141222765,A,-7.0979029518204975,22.447649771367725,-58.0410404725479,-2.872805656957431,E,E,-66.66183988648383,E,154.13428834042094,B,-113.43066098624668,D,D,-28.628136871242493,E,0
Yes,Veteran,D,C,72.6541736760422,E,-16.7375685766126,-216.01558491102665,-37.89124817794574,-53.592905409559656,D,D,41.282804542505005,A,-96.36341258470185,A,-156.99464977690383,A,D,95.0546080755335,D,1
Yes,No,D,A,57.16098659866624,D,109.98134742201795,-43.76866531414995,-89.89170902581643,-51.278674196452044,A,A,-12.616788108615607,B,-66.62709576826394,C,-0.7633704729249584,E,E,-44.058739603763065,A,0
Both,Yes,E,B,-80.82534619301454,A,-19.860888712723867,-56.96334119099422,102.48374321122469,218.6514581832061,E,C,64.94496355637126,B,-11.717662393300344,A,-159.61838192635804,E,B,-121.39438660555342,D,0
No,Non-Veteran,D,B,-1.467916768842225,A,-45.40680625919668,-0.4431677514876986,9.301836924967498,-79.46823832006972,A,C,53.35098700596538,A,-20.839287592407153,E,16.52370107002303,E,A,-73.75737617343223,B,1
Both,Non-Veteran,C,B,-149.47871565648165,A,1.1420286903783365,-32.874898104772235,51.67855576565784,12.216338069742944,C,C,91.19658357167164,D,-127.90305090527806,D,125.72070615664512,A,D,117.92271489771456,C,0
None,Veteran,E,D,-26.24504835112439,D,18.618262768923874,225.41397560372113,29.28112594073542,-49.31859258573677,B,A,75.44996287425559,A,-107.30133301010632,E,81.52919736803962,A,B,-126.77674949320878,E,1
No,Yes,B,E,11.249256709357788,B,-3.556558625729092,-40.710059277149426,-3.8916956495466586,203.260625774364,A,C,79.41202650544236,E,-66.47228120305124,D,282.231629972202,B,E,79.3810593013479,D,0
Both,Yes,E,C,80.01773954583432,D,4.091865279704016,77.50821201516904,-1.1520538209479898,-74.62440934060331,E,D,67.9181434507543,B,75.57703930529924,B,42.329693171692156,C,D,84.70218608236306,A,0
No,Yes,E,A,21.304701255190846,D,-94.65267350322046,-94.96227035639559,-60.61049108776119,-14.277641594835327,D,D,203.422447037777,D,-87.31644038875152,D,149.07332618497563,A,C,-34.1712491725051,C,1
No,Veteran,E,D,-110.29165250668831,E,47.840377572499804,-149.5912275014771,-99.87269127463975,123.49509217672197,E,B,22.89131028428974,C,-19.892169782864386,D,72.67612081827355,A,A,-149.356302803897,A,1
No,No,A,C,-126.26497189617334,A,-119.315874005238,4.142569723128353,243.78728028259152,-111.94494640341648,D,D,19.03674652510973,E,-118.06577412610247,E,29.68226928535734,C,A,41.08724420036256,B,0
Yes,Yes,C,C,48.50561094067072,A,145.51367798522176,46.35193953437724,-104.69431673586831,61.525565998391684,C,C,196.84580520052992,C,-192.3793966786446,A,136.77367668770398,E,B,-102.54444377598698,E,0
No,No,E,D,-19.55911989850759,C,-4.681062682677214,-81.19151336814497,29.421446579672804,-124.34880428931434,D,A,60.822704514454365,E,-81.45434337379552,E,92.59135694146677,C,E,-99.32222822394205,A,0
Physical,No,C,A,-120.40748376930365,C,2.4723309914060194,-56.84061426578113,159.09368838196724,37.83553639832917,B,C,76.76587851739475,C,-280.3392350880205,A,-177.56332419774014,D,E,-155.59271324153704,E,0
No,Non-Veteran,C,C,-127.22379238471477,C,147.99326858465312,-25.26054751134063,-90.51571956857475,130.21640334685384,C,E,71.2700543802358,D,104.31102330474249,C,-101.81276222354903,B,D,69.13004076605208,C,1
Both,Non-Veteran,A,C,-18.022305207328582,B,-53.1281703927674,130.5332196098528,80.28873670448112,-45.03179769694612,C,A,-89.69674973687201,A,7.818111327993438,A,-41.83287887512924,E,E,172.7849110154238,E,0
Mental,Veteran,D,D,-104.56387334450505,D,-221.9870591103367,-37.92088845897266,-56.29144843532872,-65.95971927023537,B,E,-35.14595148499042,B,73.54907254195712,A,-55.659279384222316,D,A,-160.17626492725466,B,1
None,No,C,D,67.81755127371845,D,-52.40025355471446,11.714286113601789,69.3104822500716,76.29557018202422,D,C,76.29763483085974,A,123.30314843690164,D,181.40672672664547,D,B,27.579286103526783,A,1
Physical,Non-Veteran,A,E,-13.35761624295225,D,-47.43795455170978,115.64515097504642,5.58142832294946,-30.027657609116034,C,B,68.72445213507511,E,-43.71712374236206,B,22.280365542016515,D,B,112.84125968411836,C,1
No,Yes,B,C,-26.571800959333313,C,-86.61223280849325,201.57672633677342,69.59594252330129,-94.65178166173052,E,A,-165.889503718689,D,-64.68596553361851,E,39.9108703397525,C,D,-19.194601892976397,A,0
No,Yes,A,D,201.23773839469945,B,42.44880147239996,1.2231532305162,21.91229775561176,-58.17569774755166,B,E,-33.90475699976387,D,-84.01988191090439,B,-168.55674336817782,E,D,-119.72819843782952,B,1
Yes,Veteran,E,D,109.35381650022211,A,135.65643631415506,-30.088352797314123,-5.76793038482415,7.946716009044169,B,B,-76.76609739226178,E,-55.78798761970987,E,21.038469488418478,B,A,144.88762866466703,B,0
None,No,A,A,55.44327068214422,D,126.75574168563884,-0.546692877936759,-96.67574606530746,152.7376615541393,A,A,10.068878065872186,E,81.176054900732,A,132.0141957999179,E,D,132.91748491671208,B,1
Physical,Non-Veteran,A,A,-104.55982975039592,A,-12.387027585099904,-48.72387602526491,44.93357555615715,-200.00808898280997,C,C,10.900507940795274,B,21.345520433984714,D,86.03089055352075,E,E,-24.084720347656948,D,1
None,Yes,B,B,-164.9943112401478,D,-203.1300537703674,-96.83300270844859,194.29204985344282,-175.37887985378188,D,B,-104.88445623081819,D,-12.972817885209121,A,-179.5181017149305,D,D,84.05976577647499,B,0
No,No,D,E,-120.48054171597813,A,-135.5730973970813,64.49542671767811,46.8268908056905,-127.77773457016282,E,D,10.651178781791371,C,-114.34184465920474,D,212.82750328190113,B,E,16.021471860753085,A,1
Physical,Non-Veteran,B,D,42.55128345053112,B,-12.174478817183406,-21.17705393161582,116.08274297394263,-135.60889852589966,E,D,26.53793761269495,D,-201.84655511915705,C,-61.00638838165666,C,A,-177.11430865460883,D,1
Mental,Yes,D,D,-15.04973042491449,E,-40.769720284141556,-54.21487723551151,-103.9788528074479,54.65571438262556,D,B,163.1756014672938,B,-117.5343489841528,B,106.33567267199507,D,B,125.98852439437694,E,1
Yes,Veteran,D,E,26.260389139512224,E,3.6144556414629525,-68.15498614554235,49.398856570770604,-26.12361035090168,E,D,41.256118020201995,E,-45.84177411733553,E,21.257704054510423,E,A,116.65815817912377,C,0
Mental,Veteran,A,C,-95.21939982317296,B,-140.87440715466738,17.373932723678237,-67.83785316015174,79.01913546436427,B,C,-79.5105951104571,E,67.86476774702803,C,110.7498208140123,B,C,50.94952386680228,D,0
Both,Veteran,E,D,-88.99540026177033,C,-82.13138457787427,-27.72511630783223,-165.06593694941927,222.17904597483033,C,A,178.92791521461803,A,-85.8678444141014,B,-168.9655936555773,E,D,-37.66954297523804,E,0
Mental,Non-Veteran,D,A,-257.94274455015443,A,180.44733613930188,54.72698022962721,-11.002361498228113,-33.870660405805005,A,E,0.2053363402650135,D,29.753915488252314,C,-65.9876614815912,C,E,152.4508249340088,D,0
Physical,Yes,C,B,-7.862564887476964,A,-18.56842966133721,22.813164874172966,-36.2729297150653,-32.2666916641484,D,E,87.12244905518382,A,10.903396725552799,A,-36.65483872158921,D,A,-5.922510824626189,A,1
Mental,Veteran,D,C,-31.209076226682786,B,-81.141892960748,-221.4476889042611,92.50226417888967,49.36103437675678,A,C,178.317971356916,B,28.568189313037173,B,126.44171197260461,B,D,-135.3829987171852,D,1
Mental,Yes,C,A,208.70013165850003,B,0.21411130018004534,-72.52960316091895,186.5603093944638,-26.91624256350667,B,A,-127.16119771292722,A,9.899591271122324,A,-6.178664506321163,B,B,-141.37010388718875,B,0
No,No,E,D,-156.52572895935458,B,-59.412727457633494,155.55502039287953,-6.724514522945925,44.758544915019634,D,E,-5.522524505897054,E,-20.992616373617672,C,-39.08866675071791,C,E,-189.0108865004764,B,0
Physical,Yes,D,D,77.82094586959745,C,-4.019544091949279,-14.96304327999844,72.94305182542841,-45.007737224208164,C,C,149.99550328751786,D,120.83959177693345,E,28.896782061158856,B,E,-81.67993964848145,B,1
Yes,Non-Veteran,C,A,-32.31054152778483,A,-24.367155317866807,29.913817065784738,-124.05466582609964,46.716727982787084,D,E,60.15437618898544,E,-105.66676262264836,A,116.48990478798527,B,C,-81.53126943475966,B,1
No,Yes,B,E,-3.1157261801255856,B,90.02234379531963,142.1745166557952,-51.59798503979989,48.88344817983115,E,B,45.52792349086297,D,-92.70346801702422,E,-58.19850203992101,C,B,121.51791134049516,D,0
None,No,A,E,65.50133468561751,A,-6.761157329489824,-82.37229661262946,-143.8139515536779,-90.2003300109362,B,E,-84.84678485513827,A,-105.6495746842604,D,-97.46768707319977,D,D,-40.3183107954622,D,1
No,Veteran,E,B,-25.820530541168406,E,-29.312840810849917,215.56494398138258,35.390482001922535,80.91381141818812,E,C,-141.68816135159295,C,-28.19087415570601,B,2.6618471792616054,D,B,119.78262586990344,E,1
None,Non-Veteran,D,A,-174.0080966777743,D,-239.23062757847023,49.84765302920431,18.52680968548639,-178.8943019012246,C,C,-93.31244845744024,A,62.90883863929664,E,-11.704359361050663,C,C,111.2908804541758,B,1
None,Yes,C,E,-104.10904622660775,A,-43.364889263841846,-10.091047123556915,-37.0396708470279,3.0433887685107472,A,C,175.8251673156761,D,-21.36927331085193,C,-182.75092958639954,D,D,60.952444713852174,B,1
Mental,Non-Veteran,E,E,-2.495902244709021,B,-79.76142918265158,-41.06455186257759,43.962525968119934,-169.80975415427287,A,A,-73.95614552944197,B,46.74189998939094,B,-42.20870995284313,E,B,-109.10905763435056,D,0
Mental,Non-Veteran,E,E,18.738872787526518,D,95.88563963799575,-67.93009599580398,-154.87417107502205,62.546717535781006,C,E,-61.06722774465685,D,129.75218351356816,B,168.49179600575,A,E,-73.86567702898249,A,1
Physical,Non-Veteran,E,E,96.3733302553946,A,20.982718146295557,23.12786939829337,166.2039808275051,-14.679594257205938,B,A,-77.91803424313737,B,67.8623983055653,B,-109.83332222687316,E,A,-131.04625063116038,E,1
Mental,Yes,B,E,126.54693854308037,E,5.631438919846483,-159.80872809173889,-66.86161439277694,-37.19230578705321,E,A,-113.25386018825694,E,103.74304194556971,E,-164.63175909929888,E,E,-74.96320820833762,B,0
Both,No,B,A,17.45197937380913,E,147.46704226730293,-27.81373980514305,53.75968682134291,-19.408186730900184,A,A,27.17484611818198,B,-21.03721490700084,E,-66.30117007644321,D,D,6.010680884448079,E,1
Mental,Yes,C,A,47.41955100448493,B,-80.45559876159606,55.3890491833235,-38.72029300064695,-65.33473396852936,E,E,-60.46234680341982,A,207.48799429530885,C,-173.68029044120556,D,C,14.078008582298107,B,1
Both,Non-Veteran,A,B,51.82005450564049,A,-52.01665022148998,-3.430439248075555,-19.807891484471956,-51.51343281139087,B,C,111.64128295562499,B,-15.722482089198845,A,98.58141454057025,E,A,95.96682792983017,E,0
Physical,Yes,B,B,-59.80599395609054,D,147.53585846922104,-14.198897954733797,278.47445426985195,110.5840314874909,A,B,-35.80213797743127,E,-171.7941242154441,C,-45.70127789141612,A,C,9.201635546050243,D,0
No,Non-Veteran,A,C,56.232000896923275,C,136.45356920455123,16.69366831939923,120.54306901820146,63.228668217941696,E,D,98.09621201971538,B,61.43882703228467,C,181.85392407196895,C,D,35.029526475681266,C,0
Yes,Non-Veteran,E,C,-18.047293487854514,C,10.897073721992493,42.747621498935054,-115.44265920162742,-3.037955718697623,D,A,-9.088564917839454,D,113.9525784625291,A,-109.57728733807453,B,C,-89.49289528151431,B,1
Yes,Yes,B,E,-32.53395670974863,E,-25.200961814688227,71.55391625307502,-102.2324419284746,22.933989122851585,D,C,-92.5681653038667,C,263.275605465538,C,-91.21460580021619,C,B,91.23059794871352,A,0
Both,Veteran,E,D,67.38716106432511,B,-82.20284508157802,-34.72190766090058,71.91407391355507,122.98637277827262,E,E,-28.012659329282947,E,-169.33748182091662,D,-88.58731157253104,B,B,159.59562392785702,B,0
None,Yes,A,C,-85.62916705138602,D,271.68560585751817,-8.242509367306987,-248.44517887403885,171.50539778754802,E,A,4.760584289867369,E,-102.27753628242002,A,247.34769876897982,D,C,-86.43590189489714,D,1
No,Yes,E,E,219.06363897367757,A,-62.28381705539535,64.52584146301452,-100.13478048612015,52.91646542261883,E,D,196.15700768025917,D,-46.11973131791278,D,33.10599339710413,B,A,51.50456975628291,A,1
None,No,B,B,32.043850286307105,A,44.519928340671186,144.4011207993234,222.7572826725961,-53.801842254233264,E,A,69.01435469944701,A,4.402403161442994,D,155.84116902933172,A,E,-51.40888026829599,E,0
No,Veteran,B,A,-5.262319763464257,E,-81.11804052230168,-44.00165031289639,-9.759948168539081,37.407325898283574,A,E,11.663166210213369,D,192.59650857393453,C,-16.195506825398777,A,D,-129.4705692874421,A,0
Mental,No,E,A,-17.54854512954697,D,3.7639951764927577,-123.83875479254014,-16.752860057217063,86.69884832083689,A,E,-174.2918822290624,D,-249.8720448786403,D,108.17851154297438,E,A,-162.48330113027643,C,0
Yes,Yes,A,B,83.89832535894723,E,20.03337086677647,4.87983919824269,-48.84152824508574,-90.11228209425438,D,E,-15.048243197676076,B,-2.289903239843828,B,131.73066850417482,E,D,130.32761938437108,B,0
Both,Veteran,E,A,271.8931424045139,E,74.83468656941648,-68.10615283358501,111.44740463445117,-8.83202717452316,A,C,55.59779600057332,D,-137.2215805396627,B,-29.720416457200077,D,D,125.21674304191488,C,0
Both,Non-Veteran,E,E,-120.48149038112612,C,-9.65889585620316,81.58398283562202,38.21935240287913,-49.81652275253305,D,E,164.10860750243253,B,142.43526914379842,A,134.1799827591372,A,C,-52.294313711580784,C,0
Yes,Veteran,C,A,-22.393193312486932,E,59.82637402143195,-27.739833004174162,117.82356478364842,82.16036668364578,A,D,-166.82414182893436,E,63.80450807059957,D,156.6905867593629,A,C,-63.39965033639658,B,1
Both,Non-Veteran,E,C,36.51172119057824,D,-142.37549555465577,-166.35876872999418,-122.37766400049213,100.49682016822847,D,C,67.23344117776105,D,66.9125912329198,E,23.67321731073822,B,E,76.48293965173247,D,1
No,No,C,C,-219.25977772053545,D,14.740117478093534,-16.51217377916339,-324.2743074421155,-217.49050016892073,D,B,-1.5991962327294291,B,55.3464184801463,D,225.43770857120208,C,D,108.83984863512579,D,0
None,No,D,E,109.43655777973018,B,133.41587943322298,-235.6986174002901,172.9019961383776,0.22270138710588222,C,D,-45.33810714624187,C,-88.26564537966604,A,121.75280449397741,C,E,-108.00132682659036,C,1
No,Veteran,A,A,146.6846354360087,C,-71.0553904184116,247.36626561530483,44.194722371665236,56.57354755417601,C,E,58.475136588344846,C,94.97343626039665,D,-47.47919934849477,C,E,87.9874718389098,A,0
Physical,No,E,E,-114.7225984151802,A,-1.7752300545407698,-67.19811253876422,114.58012543845794,-132.15299444524823,B,A,18.08552691668185,D,-33.44991360694944,E,135.603975215041,D,C,17.37207324324159,E,1
Mental,Veteran,B,A,-17.574945362558335,A,53.513494702325644,124.27766000105404,-9.001460549480683,10.556636423038507,B,B,-31.29369532665046,E,-9.954241710383958,C,-82.10727860878603,A,D,87.70150972817574,E,0
Physical,Yes,B,D,-52.803236120070785,A,5.408152765209267,-114.4442115665177,151.80108748596987,-37.359436620917336,E,B,-29.050186559499245,A,27.00174887956069,B,-15.877660789002276,B,B,-58.82717925521064,A,1
Yes,Yes,D,D,-47.029892095766215,E,30.129852091402686,-34.40560701885252,212.2558440220493,30.424624430721252,A,B,11.962169253301765,E,27.43305515698951,E,-69.3994525766761,C,C,20.142886961275895,B,1
Yes,Non-Veteran,D,C,-32.18703038419085,C,49.50370779805332,39.52196955918626,-125.57775515206573,-72.5346460566294,D,B,173.910659392977,C,163.20719692991082,D,15.6183214921636,D,B,-149.43014319036695,B,1
Yes,Non-Veteran,C,E,13.844100264636424,A,-49.513817082744644,-51.729187804202596,-169.92753025000508,69.68132099624825,A,E,-46.047031251061206,B,75.7022257619465,D,-256.09882558498174,A,E,-133.84055137803466,E,0
Yes,Non-Veteran,C,E,47.84992899223922,D,-258.2133553843159,-167.2055136714577,-113.5146608579766,-145.06545299169042,A,B,-67.46128310875868,C,-63.297188850254884,B,-127.85875212181979,A,C,0.044278868343024455,E,0
None,Non-Veteran,D,E,96.06593138200343,B,-21.019868721830488,32.02548767196788,67.67176122934733,-83.93016463624826,A,B,-11.000776686813706,D,-13.964166875559195,A,-14.567863957534522,A,C,92.82496189854056,E,0
None,Yes,A,B,-101.12147883212224,C,-194.0933064540416,-6.98655808953592,66.58155006665926,-112.86229471736868,D,A,-134.79693543015182,C,186.57169350757837,A,-111.36935504894802,D,D,13.324493743285018,E,0
Mental,Yes,A,A,111.18199780362986,D,-25.360543840811744,65.75756509041948,169.807183767385,-118.47775863782665,D,E,114.11905885409988,B,66.46456389097348,D,-38.528395016104575,B,A,-38.68819208625996,A,0
Mental,No,D,A,-32.57249030855374,D,118.18262260188102,-73.2365341845625,-103.34562998514552,63.682547019304316,D,D,-79.75046905109386,B,193.70429244265856,D,121.75217631385817,A,B,78.6382795930858,C,0
Yes,No,C,A,41.050262935186396,A,-35.36023959976329,48.822438105505405,21.905779333576813,43.01713119669219,D,A,58.8062764429288,D,7.258171455183413,C,98.56900135831317,E,C,-37.067209828830244,C,1
Mental,No,A,B,115.4620722018447,C,-28.850707514102826,-3.399503415837312,34.10454635724815,160.0817886592869,B,D,24.33297370632905,D,56.26399040891086,A,-140.4131881520809,E,D,113.05497545014347,D,0
None,Non-Veteran,A,E,73.67374402170682,D,-11.750162746507522,127.95965658239781,-36.5148536616698,45.961755348767824,B,A,68.3177966169557,E,142.07973673529284,B,173.0208453510431,A,A,-30.16985295068097,D,1
No,Non-Veteran,A,D,179.66555808034568,B,72.33716619040096,19.230875648951166,13.609502935493337,30.509108672555634,E,A,57.13616776789934,B,-63.17019397078128,E,-89.91772033123753,D,B,115.82037405711354,B,1
None,Non-Veteran,D,B,-11.874873633687207,A,47.94992345003102,-55.69817139797675,-7.570032980675433,-34.359068015674325,E,B,-44.96271124014232,A,-127.37535460282061,C,-72.88479001055184,E,A,-184.06203471858657,B,1
Yes,Veteran,B,B,9.333186303351152,A,-99.3605577713901,-41.06662836792328,-37.518500951488484,159.69249043044005,E,C,34.85477856361106,C,188.5459010374059,C,24.846660809683442,D,E,-42.219786020992345,C,0
None,No,B,A,90.4086228975145,C,-162.34463017284284,100.99836454402616,-48.81681485344633,139.6899783912733,E,C,96.94890108920922,B,-17.468983567636858,A,-117.38887976823189,B,D,-97.48956488125266,A,0
Yes,No,E,D,-110.9061157460705,C,17.32039585659383,134.7545151976627,-53.88092555256897,21.972045489887584,B,B,-93.10795965068746,E,113.1570375559579,D,194.92428089950877,D,B,31.36235169167004,C,0
Yes,Non-Veteran,A,C,133.63501994432002,D,-63.92953504566338,194.63269362140866,-26.698200209663998,47.90151420996663,D,B,-15.921931370538886,A,51.56092730346239,E,128.48836951585113,B,B,-188.35697088061033,E,0
Both,Veteran,E,E,44.886218046085666,D,31.02684322022451,-189.8427483894902,9.603801161536957,23.717922916969037,B,B,-149.47589813008926,C,-137.4641802221235,C,-65.01748554317874,E,A,126.11499916635422,D,0
No,No,D,B,-105.83136035542175,A,-151.6834245984812,62.164159857265965,15.291882246738778,-1.841763255595797,B,E,-79.67546132637152,D,-0.4850690334885938,C,-0.5411302867580877,D,A,-65.53707671540123,A,1
Both,Veteran,E,C,11.129109018807014,B,55.98162538032527,-150.5496098659529,-59.195770307907694,-58.48128131061772,B,B,-54.82755419162238,C,-49.039279667084884,E,35.263868593707784,E,E,-8.691721319487165,B,0
Both,Veteran,B,E,-8.037671096461725,C,62.37977222094613,-164.0566597131005,-259.956083115622,-202.98846043995007,C,C,54.60954273065849,C,-81.59006320594972,E,134.43378835574893,A,C,-100.14167232678976,C,1
Both,Non-Veteran,E,E,134.80261249661874,A,-9.074265741666279,-28.52184498572502,-30.251088023785535,-144.07977957286315,C,D,12.261810829424673,A,-155.05290368396865,D,1.8964351477099537,C,E,-77.88739791150954,B,0
Yes,No,B,A,-14.392755869770946,A,-195.96281243722632,-81.97286354855973,-108.04794050911977,56.44029594251146,D,C,30.33604168672617,B,10.72988911876807,C,40.78306151884725,D,C,-7.3792460817770245,C,1
No,Veteran,A,E,-60.354902137450125,E,10.679602659162134,-154.0061810953567,-159.3539643719765,166.091357144266,B,D,-54.772437677740385,A,117.79756843228486,A,95.90254017917931,B,B,-221.48608918829694,B,0
No,Veteran,C,B,60.97154143987829,B,-47.07458538102783,-14.755656799590048,-37.77446704693778,-37.56023397071474,A,B,50.81916805314898,E,-91.88300325121811,C,191.1808598560961,B,D,100.40374836199355,C,0
Yes,Yes,C,A,-121.98140792900946,D,90.55080122622209,107.42206329433812,-128.2858991282333,91.83614719621403,A,C,19.37527997919288,B,130.4200924296345,B,47.98078434560362,E,E,-14.663844044167046,D,1
