age_group,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,target
51-65,D,-61.57531939257625,-151.85104527174548,112.73117863934081,111.54046372815232,E,B,B,-77.05577123112943,B,31.620576507002145,D,B,E,B,0
51-65,E,83.42279135765652,59.248862466662814,39.55679808639873,-53.87951541799718,E,E,A,-157.9017762947034,A,-149.7090969973261,A,B,D,D,1
65+,A,41.37251471328154,-124.16968025611861,92.1165067186034,-205.13269533529908,E,E,B,22.235367140160793,A,114.33002966291374,D,E,C,E,1
51-65,B,48.589970486553256,81.90326484302062,-0.6911924915458078,47.25283162506066,D,D,D,-150.18919249503844,D,-7.223340575844163,B,A,E,C,1
18-25,B,109.48453519387276,61.37772323324946,82.92596962509656,45.47729306561749,C,C,E,-92.16050428707213,C,-238.17150101612305,E,C,C,C,0
18-25,E,-67.28799111957336,185.95551306393128,69.54990481100344,71.38646134744627,A,D,B,8.435546878055218,E,12.724389369508657,B,C,C,E,0
36-50,D,185.19082757670705,-28.55481704894282,67.66992689996879,74.50493691991895,D,C,A,-47.65050055436014,E,139.74102266841152,C,C,E,B,1
65+,E,-129.03971016944053,53.06696953950064,-44.88210525358306,12.243111078312504,A,C,E,178.7359929022368,E,-49.678799350897826,A,D,E,A,0
51-65,E,15.79265392254843,-123.27874636310379,148.34912327985322,74.27348968426035,B,C,E,-119.39970967533937,B,-139.1703332670573,D,E,A,B,1
26-35,A,84.60201180483853,0.33074652323686055,-134.15871478879282,28.527848220249645,A,D,D,62.16164274789098,E,-50.89546769188221,D,E,E,C,1
65+,A,132.06164801628688,-13.42662512987737,18.244744950885313,92.19528420937334,A,D,E,-31.977242180821925,A,-4.409172821727504,C,D,A,C,1
36-50,E,-38.36909796082944,50.93361694779652,61.66718156848835,-127.48113034668647,A,A,E,30.07171373179635,C,-108.28908238495404,B,C,E,C,0
65+,B,44.068396601993584,164.21622080043002,41.37483356664539,151.60672039741826,A,A,D,56.390178493775764,B,24.156001377326376,B,B,E,B,0
65+,C,135.8051799545446,-34.90417874721405,49.46848266667929,53.9273554678993,D,E,E,-70.0013741460024,D,111.36332661639838,B,C,A,A,0
26-35,E,-47.46421625810419,286.62748817278623,-17.79986840121479,-28.770954548986644,E,E,B,-20.45541961971566,E,158.82333611048324,A,E,D,C,1
65+,D,-224.9554299442402,-85.97203378567437,27.630662659595917,97.7003728719648,E,A,C,49.53859825883901,E,152.5775633200745,C,D,B,B,1
65+,D,-42.39128522913189,-121.02163336328253,67.11440986401469,-160.54852142304102,B,B,C,-15.221007060317584,D,-199.64282065235082,B,C,D,D,0
65+,E,115.20669038154882,42.692650203411894,3.9662426900643504,72.52920613093535,B,E,E,-117.7391204323977,A,-149.3337065430723,B,B,C,C,0
36-50,B,-140.3882425406965,141.13962813939318,-93.3604828648778,-132.28777152038697,E,B,C,-255.92265564821176,B,71.29049317934604,B,C,D,A,1
51-65,A,-19.575863117728876,50.4371113617666,-118.75556208666538,199.05633212891868,A,E,D,-13.414583939272257,C,-52.98046954683151,C,D,C,D,1
51-65,C,-173.00723861695045,-126.49767638253218,-81.69258129097155,-44.740078132013025,B,E,D,-54.88968485996195,B,-75.13470349857378,C,E,B,C,1
26-35,E,-5.314280325318838,11.453870085132806,17.470806729955687,-51.617960789137506,B,A,E,-171.23129267587268,A,58.77365881014976,E,E,E,E,1
65+,E,-101.00050355771752,-43.36106041952582,6.790341792185604,-185.54262223476096,B,E,D,76.80875077099907,C,-3.554723070499899,A,B,E,E,0
26-35,D,-167.5663864444579,33.09672702489881,-51.66625207759503,-34.08029982954774,B,C,D,-117.12664301092279,A,-165.13742040219122,A,E,C,B,1
18-25,A,58.3046147638385,58.26567146610374,-97.79923310693017,135.18888770362386,B,C,A,40.448450458395385,B,37.64403850058399,B,A,A,A,1
18-25,E,-153.89704706918639,48.43362683260813,86.58324474269209,73.78494219766505,D,D,C,119.47318592182646,C,129.64511837262808,C,E,B,C,0
26-35,D,-146.5309820092805,168.06075526291855,-77.65015385651895,-42.15240904488528,B,E,B,-13.699431764147219,A,63.91521065890321,A,C,A,E,0
65+,D,104.74034519766822,8.45882527741276,-213.35131312041145,-59.53806678550176,A,B,E,-4.532731306285389,A,31.892591371674904,E,C,B,B,1
36-50,D,125.86305181278613,3.119491343009418,16.38188494439383,-48.855041790457484,D,D,C,114.61493734782667,C,-35.2144630552557,A,E,E,C,0
36-50,E,-2.461934919042305,6.076720518055197,-89.98536195297466,-233.99941806980453,E,E,B,173.81964854523264,C,-54.48101678341658,B,B,E,C,1
18-25,C,-123.41297855890893,-7.714331956739391,-158.37299431219114,81.26177286304966,A,D,C,88.98814100521086,B,60.82467790836482,B,D,C,E,0
18-25,D,-41.492946476290655,-211.69276181097126,163.94244001511885,-203.40325606164845,C,D,D,9.760490648116585,E,-26.046922994861237,D,A,A,D,0
36-50,D,83.69983678364468,-23.72578021005087,112.7375933485484,132.5470803800159,B,A,B,-35.68044953844854,C,77.05644188692847,E,C,C,B,1
65+,B,-58.5396417000367,161.38135297894954,-112.14786885774994,40.35243311754634,D,C,D,8.277528915734212,D,2.3372470580046443,D,A,A,A,1
51-65,C,12.301159092777826,162.65869920286835,14.339888916777152,50.066014313984056,E,D,A,90.69039225909917,D,45.31552793291409,E,E,A,C,1
26-35,D,-18.00675388497327,7.106075382421979,-1.1721783644422052,82.80509931701981,B,D,A,-234.94886128409402,C,34.82235490224988,D,B,B,A,1
65+,D,55.67468138003137,-60.66874320854806,-8.211260672692944,213.89189109386257,B,C,B,13.016594264339897,E,-9.55527794476904,A,B,B,E,1
36-50,D,79.56137401505224,-0.7131337146296767,64.02194513723818,-135.1521207961002,A,D,C,-2.932177285265997,D,24.41573440162708,B,E,C,E,0
18-25,B,-132.05598251194635,235.28207047413176,50.13150259312783,-57.78080298469654,B,E,E,-95.30790611389219,C,39.619450017587695,C,E,C,D,1
51-65,C,16.496435384667,-170.23415659477212,75.63488940456209,19.068177650903067,C,D,A,69.10421343854028,C,137.73594811661627,B,E,A,C,0
18-25,A,104.15053159348619,59.17518571166052,150.6426733655379,11.659835425208323,B,C,D,-102.03417369365006,B,-102.60335396588106,C,E,C,B,1
18-25,A,32.38439291652003,22.07174207309783,-64.97619949160762,8.823457799124345,C,A,B,-64.25021652691927,B,-41.790985564140186,D,D,B,B,1
18-25,C,-96.49824835919146,15.774761011167056,166.05183243828833,-214.8351966716595,A,C,C,35.049968673615574,C,-250.9217399300975,C,A,D,C,1
18-25,A,-7.828768387610853,63.156701546384355,-41.061419908387656,-40.4449036861231,E,C,C,-16.562479723799882,E,22.491133736668015,A,D,D,B,0
26-35,E,-4.929796825623064,-165.70596700339507,-60.523224418325825,53.47568457070617,E,A,A,-21.94825778401107,C,-40.03590026370561,D,E,D,A,0
26-35,A,200.59182540960418,-51.00330108720313,-125.10134613223781,31.365616320051814,E,B,B,-5.515119171575416,D,1.4190413325589193,A,C,C,E,1
26-35,D,-108.64466665219152,14.698256250368757,-179.92702594276696,62.66880013490535,E,D,A,-241.595504088206,A,107.12201648727991,A,D,C,D,0
65+,E,-75.86142646042417,-79.50287666596532,-115.84476754010839,63.00752794261902,D,D,B,-154.13863791287662,E,213.10081259141208,D,D,E,D,1
18-25,B,105.1371755948671,-21.81250581983647,266.91505987327724,-139.70451315931086,C,A,C,53.96964719740445,C,-101.18930742073925,D,E,E,D,1
18-25,C,-127.15799964084691,23.7180412758872,130.07191413707514,-160.528252182837,B,A,E,187.95553507957007,C,-36.86645280932338,E,A,D,A,1
26-35,D,-1.3653366983000426,69.64557023617695,41.675819095353496,-80.55579687673217,B,E,D,-133.09910783309624,D,-95.61067723224149,A,A,C,B,0
36-50,B,-105.00113382091043,-43.46135175691027,43.33278622649772,104.81251963925577,C,A,B,-33.1635476895169,B,-73.16555892484786,A,D,A,C,0
65+,D,9.291900571658642,-28.07518962418977,-55.51667568461423,-87.9811286528882,D,D,A,238.1290312495913,B,90.75939398084809,C,C,B,A,0
26-35,E,191.23689004876138,0.5138248652695814,72.56426072944876,95.41712420269663,A,A,B,183.37513201953698,D,26.78275408830657,D,E,B,E,0
65+,A,41.13848629775853,-61.120274412441525,38.63621947478965,-66.96106552567345,C,D,E,1.7501140376514221,C,119.18644573774564,A,D,D,C,1
65+,C,98.68920478382425,94.92033548607634,-84.7116363393182,5.033161804398204,A,D,C,-4.185080389928935,D,-39.3934838152834,C,E,B,C,0
18-25,C,52.25244546428124,-199.0643135275613,-64.52914102788483,-52.63184606282421,B,B,A,108.18733482985184,D,81.4617074441511,C,B,E,B,1
65+,D,85.60833357770832,-34.98090738200516,-158.05434126229878,54.99085303775095,A,E,E,-40.37598269008201,E,-119.78902781771068,B,A,C,E,0
65+,B,158.29237520127518,-21.204398503837847,50.623196792118065,-52.00176928913034,E,C,A,165.60103778318697,B,86.90720281280574,B,E,E,A,0
36-50,B,97.36648962805981,-13.525313441788601,-8.636989645960794,-70.90311498125101,E,C,D,21.792156394971553,E,-30.172517137080924,A,C,B,D,0
18-25,D,-181.5765651998936,80.14074391354478,-58.052360119127975,111.46912147563195,E,D,E,-78.36964436914403,C,-104.98885058678931,C,C,A,B,1
51-65,E,-0.6003366173809812,43.063342798448645,58.73320792871365,-36.55896586749165,C,C,A,-71.2370702852847,B,41.34296874667157,C,E,A,E,1
36-50,E,-33.41802714062787,-113.66583174824316,-59.153036213504905,-16.473001114087428,B,C,D,-76.11775478246335,C,-75.10184636783272,A,A,B,E,1
51-65,B,-30.914633003683424,98.49576827846306,-18.355467913202954,-236.38299364222436,C,D,E,20.298596631180928,B,-8.31638449937343,C,D,A,D,0
36-50,B,-58.02020671823628,41.48265055936849,-62.707474419399134,-122.7867975778743,B,A,C,91.84100826574911,B,30.930107266733238,B,D,C,B,1
51-65,B,235.3226475022096,-5.4487960903171855,83.7546577625722,-52.31244421476197,C,C,D,71.74791966839639,A,173.90441819260704,A,A,D,D,0
18-25,C,-52.052070905469805,25.537000846416536,43.005862914377516,97.60919256396487,A,C,C,-7.407541732211727,C,-59.5411184631343,A,D,E,B,0
36-50,B,149.50947656676917,-101.94351376821477,111.14200726509785,53.64990795214782,D,C,E,110.03142190085329,C,49.26357350732778,A,E,D,C,0
51-65,C,-52.400202214615945,77.38476967166176,-5.356095229891449,-42.37931175030926,A,C,A,-80.33381248220704,D,21.837644047122968,C,D,E,A,1
51-65,C,-113.93792453304161,81.23584941804393,-91.98832883535681,189.71326988140288,D,E,E,-17.15907305382623,D,-157.98816542872672,C,D,E,E,0
18-25,D,-99.30383428185667,153.48198087354592,55.69571666492033,-40.88957202310442,C,D,D,8.458186057076421,B,105.24445845546218,D,B,A,B,0
26-35,C,-121.71043448569205,-96.950241563932,26.677187274662767,60.65792490734917,D,C,A,113.29797764826472,D,-42.4447551330549,B,D,A,C,1
51-65,E,-52.365780539546705,-95.18826510635861,41.61607893431012,-65.78512927912288,C,A,B,-190.506468440215,A,-20.101090189407255,E,A,E,A,1
51-65,B,128.75067859108245,-19.096548179884994,28.177689721437254,161.37472540832917,E,D,E,-25.596993705137038,C,64.48963480028056,D,C,C,D,0
26-35,A,-17.473132862082014,134.00336443673382,-41.16493334465844,1.0263991402549129,D,A,A,48.32958021221411,B,-140.0268070001776,B,A,E,B,1
36-50,B,65.8946964389646,-89.09171047735362,-89.09180359709892,95.68119971415113,E,D,B,52.224437580146535,C,-109.29950289154378,D,B,E,C,1
18-25,A,-33.119432438306426,65.61638367783488,10.597555115567173,-96.2704757292187,D,E,E,-71.79755277136103,D,162.8354226140323,E,A,D,C,0
51-65,A,185.6626316907933,-128.1126798856899,-61.86518990650537,31.917797360806517,E,B,D,70.45240662837655,E,96.9708731509052,A,B,E,C,1
36-50,A,52.19520615195346,153.9802954648874,-39.78449743830459,234.37736359890562,D,E,A,-108.41585966408348,C,33.437675684412596,E,E,B,B,1
26-35,B,-32.28926977203919,74.1852682916874,-20.592276920158515,27.400172631142517,E,B,B,-60.7592024847198,D,61.00069826447327,E,C,D,E,0
65+,C,-49.546390150558956,121.06930729621119,157.23888012946426,-13.40101476567876,A,A,B,-23.983495766042758,D,-23.005455115252175,B,A,C,E,0
65+,C,-190.95287394634119,148.30613830801016,-53.73504859676017,-40.496648218079685,A,D,D,355.6547899938016,B,54.252337465250065,E,E,A,B,1
65+,E,-3.994763918118638,110.16513389963353,-76.40536101394349,-218.0260413605087,A,B,C,-11.576159892529214,D,-43.132268001739114,A,B,C,A,0
18-25,E,-40.620492537553055,59.69447928736715,-25.139150394188537,19.0693232261728,A,D,D,61.73368983569587,B,-83.41698013064199,D,D,B,B,0
26-35,C,103.65607489292623,179.1043505849003,-53.84602173453392,-107.62241794237171,E,D,C,139.1840207945773,E,78.51200782102279,C,A,B,E,0
18-25,B,10.487271702984248,-115.91786755289048,-47.61427651481506,-2.3536667576046555,A,D,D,16.676107870217958,D,-10.662997658610813,B,A,D,B,0
26-35,B,-31.645260322194556,-135.80293046012514,5.859577202468588,62.74961126978366,A,D,B,84.2029344921565,A,-112.30338730457203,E,D,D,C,0
36-50,B,22.219297526792428,18.58903169432588,-55.4268706804654,28.766406120237853,D,D,B,-94.32168981888991,A,-17.03197957217415,E,E,A,E,0
18-25,D,-48.97598667169956,-107.03126092314253,-68.91029183528168,-2.8244927997758484,E,A,C,-8.482325445566518,E,-161.27543829384564,E,D,B,E,1
18-25,D,-24.951143544268007,17.73125385786538,98.98528159522861,-141.12664433003806,D,D,E,22.1337412219789,B,-5.66314955347198,A,C,E,E,0
65+,D,-1.5876311196131754,-23.086587813933953,55.08104358989099,65.87256063026742,D,B,B,-7.638248037236226,A,168.07579354989787,D,A,D,C,0
51-65,D,-12.706352823779273,-19.312516585186852,84.4673754752115,-1.6536215850694012,D,B,C,75.89426090047999,B,87.30051166097705,B,B,E,B,1
26-35,A,71.0280221445218,72.01097587937828,233.47920078145,94.33470606517741,A,D,E,71.6100091275935,A,10.373109718239814,D,E,D,B,1
51-65,C,72.58520419110414,77.4364691729843,226.85948055998725,282.75109616491505,E,C,D,-41.135604184772426,D,-55.15699060554984,D,A,C,B,0
51-65,C,20.121291737652477,-230.2889287574377,-104.79212355326435,97.49537603432402,D,B,E,39.187570205723596,E,22.839499655470117,E,B,A,C,1
36-50,D,-12.2271530144552,126.38853088967844,-132.18930504274078,22.561336080934357,E,A,A,98.46950270483272,A,42.22580376584028,C,E,B,C,0
26-35,E,-55.38737069374962,-15.945691775551754,-46.74060888798825,36.48846993852693,A,C,A,-25.74028827318713,B,-39.748477022950226,A,E,D,C,1
65+,C,70.36004044070869,-6.036070988519778,124.44011439441385,-50.641894556437116,E,C,D,-52.70275383542111,D,-132.8094318946551,E,B,C,D,1
26-35,D,-8.300785294935494,-71.70473211634683,25.88564852758258,0.45400128756498576,D,E,D,96.50352972431622,D,73.30366520926066,A,A,D,D,1
65+,E,-92.60260672273229,75.37104922909904,100.06411852013282,-16.785341330719287,E,B,D,-3.6503490420423534,A,-71.80357931627874,E,B,D,B,0
36-50,D,6.2737709969421465,-5.618866424862869,-22.567784005367013,221.02805313148968,A,B,E,-18.915396778129747,E,-164.97969814172012,C,B,B,D,1
26-35,B,128.16425253532228,14.371341986097313,-225.62176384670147,29.29979830847389,B,B,D,-59.693143077441846,A,93.14436794586645,A,E,B,B,0
51-65,E,-114.7250249389648,71.00608010310853,62.78543692009912,21.547134334472936,C,A,C,73.65120449677323,A,-54.529470671054916,C,C,C,B,0
36-50,C,-67.16831535001685,28.55599659952801,38.46437741864527,26.726795632792648,E,E,E,95.84217103384894,A,-197.81570690149897,C,B,A,E,1
18-25,C,-49.700156801570344,-82.61835337007984,-101.67955712411035,166.15410739673626,E,E,C,61.9538174999371,B,132.82430294138206,A,C,D,B,1
18-25,B,-156.4493187742489,-115.61093293681415,11.705721820950952,-68.48317922539734,A,D,B,-139.0059994025787,B,-64.16264391181808,B,B,C,C,1
51-65,A,63.41830362581285,153.418134384287,111.7022675360225,75.34873295720408,A,D,E,-164.47302315156855,D,-34.65641491092632,D,A,A,A,0
26-35,A,29.317256607141385,-5.954849807912524,-53.09399404418029,156.65781802042642,B,D,C,-88.55809814298254,E,-154.40935993637083,A,D,E,E,1
26-35,D,-41.28410778707269,202.74182347096183,114.0802697631077,11.561179225454108,B,D,D,-130.31899584078107,C,67.95152279409363,A,C,E,E,0
51-65,D,-46.823266716585856,64.61199010298857,-114.40679962389653,-71.53626189110344,C,B,E,-30.700912881067634,B,-51.57168877310172,D,C,C,E,0
18-25,A,171.06873493046052,-42.79500910684813,134.068329320373,2.4818522514890025,C,D,D,23.14396372439595,D,-48.0530439273208,B,B,A,A,0
36-50,E,-108.32096018776178,114.00467846638185,39.715089992005936,177.6271053143668,C,E,D,127.39303785151219,E,16.229933405402956,C,D,B,B,1
65+,C,-4.669323838386254,57.949479495596925,156.29858862052018,59.503722700419324,D,D,B,-126.61098525431834,A,83.1151805166581,E,A,C,B,0
51-65,A,18.013486739121753,83.13945862611864,-13.614367965509421,-22.44218419206071,B,C,B,-12.829751683207638,A,168.03028829714455,B,B,B,D,0
18-25,D,-63.94128560468535,135.1844122123129,161.01124421255432,206.16355420847,E,A,B,124.34547809309151,C,217.16570085044145,A,A,B,D,1
65+,E,15.180481004398045,-122.38681639858493,19.834379849314974,22.845058213252603,D,C,A,180.38347470978223,D,189.55788295186517,E,D,A,A,0
36-50,A,-137.03431551184963,79.40501712756992,-20.606683092416755,-115.39862800840956,E,A,E,118.8595250333003,D,-124.40691660742527,C,D,B,B,1
26-35,B,34.05256411278503,26.543195572326955,-59.56815645530232,54.258830279978845,D,E,A,116.36723861323561,D,111.77190956514733,B,A,D,D,0
18-25,E,-4.507918550056718,-5.6058893505448735,71.40299957909264,124.83295594685822,C,C,B,96.9444490572065,A,-56.260626275079964,C,C,D,B,0
51-65,C,-52.765179123183835,116.1048586330119,231.3514277146625,-38.73945772141162,D,C,B,-30.901964116933794,C,79.93612299182601,C,A,E,C,0
65+,A,-158.13929690995522,-13.941260110746065,50.53826451278418,-72.69383856619697,D,B,E,-82.1572054660502,A,80.72977968059506,B,C,C,D,1
36-50,B,-20.876208874309242,-123.5311334369658,6.86513923058217,-53.12414519057466,C,A,E,-25.004023042059707,B,158.90171901315634,D,E,A,A,1
18-25,E,58.21276059180928,39.243129286767164,-77.05218028973518,-246.2901877846991,B,D,B,-27.576704982834205,B,-138.978719308642,E,B,D,E,0
26-35,D,77.79990938737107,-20.24215631822857,-3.1458830692404414,-33.68404588994756,C,B,E,-5.78707795549824,D,-81.6360124929024,E,D,E,A,1
51-65,D,72.82545272611927,168.3623077377654,-102.48918386582038,-20.324987423169606,D,C,C,-120.11684947995774,A,126.04696849729997,A,B,A,A,1
51-65,D,224.7855137163497,4.375413131914775,106.8614044868034,-17.234389690580954,E,C,A,-55.440581906435526,A,115.24862104240373,E,B,E,B,0
65+,D,22.40239968855267,20.202632841724572,-149.32223890035945,9.26065766216706,C,B,C,-174.185686150785,B,139.9896002054322,E,A,B,D,0
36-50,B,-81.80899083786666,-18.329801688675886,-135.52260529405385,110.97707081780446,D,C,B,-210.96875865408293,D,-151.21486381685568,A,C,C,A,1
65+,E,102.5106647020059,122.84717779631644,-38.68996273917642,-61.19307441029299,B,C,D,213.03132398137396,D,33.60665001414682,D,C,B,A,0
65+,B,-42.175184283682675,91.7150426091986,-22.273523550467715,66.58366879314632,C,B,D,-85.86336823585768,A,73.31889565500788,B,A,E,C,1
26-35,A,-47.175508465011006,-31.644886019527846,-88.61497243556869,17.961348520946192,C,B,B,-55.308907940528975,A,40.09223111234713,C,C,E,A,1
65+,A,166.23404438386768,85.39921396073633,-158.48460427829917,-65.15430924640003,C,B,A,-13.866002631775102,C,-107.58877486834947,B,C,D,D,0
51-65,C,7.130751268968985,-46.22805594243696,-181.44724031285818,158.31231537390457,E,C,D,-41.997599489469806,C,69.44570861596743,A,E,E,B,0
36-50,A,94.2657753226416,72.86077492439937,64.36142563473821,-194.9939861706317,E,B,C,-84.98691229384829,D,-34.14292868349035,C,D,A,C,1
51-65,D,61.81745792587352,30.960005105577494,64.45012781795776,-72.54738783570014,C,B,C,-26.994898855992822,E,133.26888956907118,C,A,A,B,0
65+,C,84.39874336260266,-15.326752027175184,-85.65363483181298,-161.85757661985255,E,E,A,88.27400828668365,B,55.25562139591109,A,A,C,E,1
65+,A,256.5626932504065,152.024008692872,-301.38452976703974,31.628188412150298,D,C,A,-234.2154327505968,A,90.57892706942854,D,C,A,A,0
36-50,A,-23.37446010826229,139.25645823948994,-11.962283476338795,-95.91918010464511,D,B,E,-147.06987947684598,B,-22.502774620824535,E,A,C,B,0
51-65,A,-31.962250126697512,95.05375436243193,-124.368540058895,-22.656148527080454,D,D,C,-83.3985145884736,C,15.067929628782462,C,E,C,D,1
36-50,A,-61.06276994710772,170.5482648078988,88.00843835777525,-74.80466779097411,D,E,B,-5.372525774865506,D,-83.19364950657521,B,E,C,A,0
18-25,B,-73.05776245008263,18.886872191616895,-24.128326230044646,-106.49903573875552,B,D,C,-33.82184238462006,A,-218.13714725744222,B,D,D,D,0
36-50,D,15.50323172155134,8.839089441366204,-150.47426788186763,-124.15308479698339,B,C,B,-162.8417356654109,B,-146.55938198625685,D,D,E,A,1
26-35,A,103.10338996285766,-3.078014712184376,227.92608998659088,5.892930199923611,B,A,E,-7.043215762970585,B,21.537618995965023,C,C,B,B,0
65+,C,126.85409920016546,-117.98986778548628,-99.12756713120373,150.21967626370753,B,E,D,-80.3333525126205,C,150.88510760236628,A,E,A,D,1
26-35,D,9.511025207142456,95.03446205643672,-91.60309681820333,9.651979726027665,D,E,B,206.55092207491296,D,110.1895349974553,E,A,D,E,1
51-65,B,-23.567258474442998,93.1912016302626,35.61502196368106,-58.6850035809293,D,E,D,-15.715692193501804,D,-36.665674869560455,B,C,A,A,1
26-35,A,-19.02603180793277,83.57675518522652,88.08603887937309,100.29533257517362,C,A,B,47.66259747810799,C,93.37367076144074,E,B,C,D,1
36-50,A,-6.452769733352515,152.58230384713906,-167.8218855782722,-21.1984650632248,E,C,C,-84.25410253033812,E,79.69581861661293,B,D,A,A,0
18-25,D,127.49431165765625,1.5828099755008862,-101.16509896150154,39.619573426080485,D,A,A,54.1356085362564,A,-139.56911076989894,A,C,B,E,0
18-25,D,0.16354019409805876,-117.52060471113516,85.50027992837742,-160.3338184790319,E,A,D,-24.720772645842988,B,-10.656201413752587,D,E,D,A,1
51-65,A,31.076525813505707,82.98672404241962,-172.43832671004694,106.06767046044932,C,A,B,13.405225231286403,E,159.17189145924698,B,A,C,B,1
26-35,C,158.71256458233646,-148.0271112431014,-100.27503862647671,35.269657232534215,E,D,B,81.89799423335708,E,66.61577419098812,D,A,B,D,0
36-50,C,-143.20288610996585,-2.964038701945919,12.824158961283516,-42.861162974144854,A,B,A,81.76491436172205,E,-152.90462030544174,A,D,B,B,1
65+,D,36.25168481752426,61.86190868614959,-59.85900531115034,-24.702173594132034,B,B,B,107.25318023715784,A,-45.101920305694485,B,A,B,C,0
51-65,B,-82.46608288398733,-163.6313724076062,3.0362015204800685,161.9805940264209,B,B,B,38.304215421563,B,41.251680552941224,D,A,E,A,0
26-35,A,-50.80758190143274,-111.19763438743884,-36.56631508858854,71.97074125999148,E,C,D,-96.16673794720188,D,84.91531624268457,C,B,D,A,1
51-65,A,136.5973879804406,-26.68238577621944,164.25859836296553,-48.23719935810617,C,C,E,5.354447223907828,C,-35.1594031706698,E,D,E,C,0
65+,A,-69.65330107729201,-82.24695974507992,-65.353502164064,-107.55335889069096,A,A,A,53.11925380676047,A,113.50818749844696,D,B,E,A,1
65+,D,-68.05728104662144,-101.69797438035206,-115.27098053388994,-58.837241453850986,C,C,E,90.9797546674982,D,10.091582261418127,E,C,C,E,1
18-25,A,-110.12893893809688,91.68512590121492,-37.50738394093065,-14.691002602605984,A,D,E,165.08875528889666,D,-31.083747058508095,B,C,A,E,0
65+,B,-9.401222036890816,67.24093274047999,136.83580064053612,62.03951560686003,B,E,A,20.99970464145075,C,-1.8266639114080545,B,A,A,E,1
65+,D,28.535941760148436,47.90006571226302,-57.154000646360835,51.35312751062946,D,D,C,53.729029164575635,A,116.0335523195855,B,C,B,A,1
18-25,E,-35.02882920894063,65.18073876923921,46.25280434275028,-53.65125541656164,E,D,D,133.48755672108322,B,215.1522093160585,A,B,A,E,0
18-25,E,12.61674675180843,-36.35558880120602,-76.03461040889124,-37.73391079112625,D,D,B,30.85893432161618,E,67.71188154994636,C,A,E,C,1
36-50,A,-26.98710847737471,-154.1875972010107,265.11980162267025,-45.56210557403625,A,B,B,-175.20700882387357,E,-130.6513062972403,A,A,E,C,1
65+,D,-1.1519723566381377,-2.745851957861091,-110.63151643796543,93.7852055688684,A,C,E,48.0846901311552,C,-72.25384562848089,B,D,A,B,1
36-50,C,-11.63016541106818,-57.48478308257619,86.68108469812613,151.9604920511697,E,D,D,12.553212342540629,E,3.4712899526520333,E,A,A,E,1
51-65,C,8.158718203008581,63.31221440375147,-157.54714106836778,183.4677428628688,D,C,A,-7.932204809695774,D,-18.103446732955934,A,E,B,E,0
36-50,E,144.98448463080643,32.22901245292415,41.85902065772641,112.47418305540255,B,A,A,-157.89469352535755,B,131.61590297469579,E,D,D,E,0
36-50,A,17.220113656976487,-73.0853412703516,95.03301896692015,-156.07498786984954,D,A,B,33.25332149996932,B,197.97364856712545,B,B,B,D,0
18-25,D,-45.04775934386288,28.519895153208985,27.774415080748255,28.151580849479124,A,C,C,-33.76274724616048,C,97.65338299027776,D,E,C,C,0
18-25,E,44.06787824918557,-91.60702357031694,187.84707832537282,41.97242567545858,B,E,C,66.88369713891181,D,138.27097013745774,D,B,E,C,1
36-50,A,152.00446829958466,-55.1002272399359,-103.76142240372155,164.2588912643401,E,E,D,-87.38973207327089,C,-90.68200945256089,B,E,D,B,0
18-25,D,48.31712892441471,25.073306509820632,117.736227873845,-64.25849109883802,D,E,E,-81.10324526216269,C,-67.40491809203199,D,D,E,A,1
36-50,A,19.38391049386454,-68.62847429086355,96.65574118331283,128.4063960599597,C,D,B,124.88869215300139,B,67.96307924427441,E,C,D,A,0
65+,A,11.691609573370105,25.27761354279876,39.982182269079715,-89.45436307211733,C,E,E,100.41567501630195,D,129.57433912682325,C,C,C,B,1
26-35,D,94.6469697194443,-15.418020756072531,173.49275520520672,-41.09964878650514,C,E,A,-13.62764917277206,C,-183.23043858100704,D,C,A,D,1
26-35,A,-43.96216136429628,-122.84908424322674,55.1015330176928,-76.86385688869694,B,E,C,152.43959592459498,A,-73.85466813587661,C,E,C,E,1
26-35,D,-66.06462496136825,-8.084819786164262,-55.488690838450324,159.8498833473668,D,E,D,216.98733146493092,C,71.7800942498855,A,C,B,A,0
65+,A,82.19663191665617,34.44343625972673,85.6220173202037,112.89793428846953,A,B,B,-56.05265316583215,B,31.755479455468517,D,B,A,D,1
18-25,B,124.93422903997732,-37.68758399094774,94.12184259349642,0.2916781814918681,B,B,A,130.6152496197689,A,-42.76942281458594,D,A,C,B,1
65+,E,-55.89708193093379,-89.46547621273918,-121.46503851676715,63.32768667470812,A,A,E,-44.583519639015094,A,-11.47275783699178,A,D,C,E,0
26-35,D,219.32722398367352,163.0769208126754,11.781297576847829,-115.47430682091806,A,D,E,46.751594813406896,E,38.02341660230518,B,E,E,C,1
51-65,D,50.358814017457746,10.461236204389385,98.11487545900891,-39.86979493819095,B,C,B,142.69834834857394,D,-135.7674031315468,A,D,B,A,0
51-65,B,-7.850022599844768,-14.093550892985448,9.622581562293098,1.6884650801176273,A,D,C,40.33997329184115,C,-36.17621208880138,E,D,C,C,1
65+,C,130.4226643676055,-36.87399046887623,47.3847733425169,-47.31494385787659,D,A,D,4.52499733409419,A,-80.6360156194966,E,D,E,A,0
