sexual_orientation,marital_status,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
Homosexual,Married,-121.63284387041098,108.08134971170674,80.46774821731174,117.56136163950674,E,32.376959502488596,E,80.63040142314169,68.93521311963062,D,E,1
Heterosexual,Single,-33.780145010696586,111.82119109792671,60.3491145132509,-22.54855476977636,E,97.72021294415131,D,-5.814537893927185,37.720987321399015,B,D,0
Bisexual,Married,-91.73423917328171,86.30265324041137,220.8913901560035,-9.098673783108428,C,137.3661561021815,A,138.8526768308424,83.74945928573808,E,C,1
Bisexual,Divorced,-161.3944984165409,-122.11711799148233,-44.45304373715583,-16.45852407065009,E,-6.183143207720605,B,-7.5646571004428464,31.22995076288122,C,D,1
Heterosexual,Married,-110.7396449444282,51.12272274645214,-232.2737685752721,49.14756288185701,E,39.351719024057466,E,167.87738231631891,-121.46480366734127,D,A,0
Other,Single,53.525677726644346,-21.24276379927071,-17.921763433182104,81.93431559043889,B,68.20110738534376,A,7.69264449566293,-102.80869806489245,D,C,0
Heterosexual,Single,111.63648539657278,-164.51133426452506,-42.197252685274876,-81.48968711005502,C,-121.8209954736903,A,65.148030234319,102.06056507873875,E,A,1
Other,Married,20.163126719801898,103.65377903637172,-139.04826800977315,-126.50753346749471,C,-3.2072362561261336,C,3.8205343223738155,1.1334327723345057,B,E,0
Homosexual,Widowed,33.68942770882141,78.57046956137029,-65.45278750717108,-18.233023288316993,D,169.85944068221986,B,-2.7793083544377746,113.32455088313631,A,E,0
Heterosexual,Widowed,84.79392976403565,80.92787000318305,21.115814773582585,-74.04938253502881,E,11.022316119535644,B,48.49254364409346,210.8306721840913,A,A,0
Bisexual,Widowed,-30.528349325408747,74.50302998446952,181.28318401641118,178.7002456618872,B,58.08083165459366,B,-69.7433563038758,153.87091565097134,B,B,1
Heterosexual,Divorced,-86.73901181134319,-18.262610132472187,42.15996353650903,-23.756305509663882,B,-122.31147763308276,E,77.02513275816365,12.353514852363139,D,E,0
Heterosexual,Married,54.148496755996845,79.26688472434445,69.84271668783941,133.7883975093916,D,46.11686099147197,D,-33.32422352407916,103.51930161463822,D,B,1
Heterosexual,Single,119.85414934901335,103.85943036521348,144.12479000795796,-48.71287223462779,B,-95.7803535952703,C,-21.794559118849516,-33.47315922430497,D,C,1
Other,Divorced,-61.06278985280732,72.0852661916575,-62.28807340365569,-119.8498769285278,D,26.85447794956895,D,-25.936608237568898,43.31672424973797,B,B,0
Homosexual,Divorced,20.257253661280807,55.109350531108895,-21.57795546090418,-221.8700230530431,C,-7.011513305292881,A,146.13677065588078,14.337284637457884,A,A,1
Bisexual,Single,-93.61571100235018,-84.20579509751846,124.18284692596056,19.81959815046691,B,-97.04669586248286,C,5.279142954065249,55.891814908539786,B,A,0
Other,Widowed,62.42113163108903,46.83675904581088,6.844725438503774,89.84930509709628,C,-8.403556031877583,C,49.035982024508684,-103.71071356908917,E,E,0
Bisexual,Divorced,-7.882390537514743,-62.74733107969104,3.6935242567635687,-92.86535311032893,E,77.01356376895637,C,-62.67065013449633,1.2242788621538434,D,B,0
Other,Married,0.943817949381766,41.80589636833882,-95.9095838649796,152.85687354993982,A,85.42390327840418,B,67.2129638451496,109.56452245470585,D,D,0
Heterosexual,Married,-156.24391478047767,-74.38153105384039,69.58176679561907,-36.63945769005561,E,-183.24612883591226,D,13.985491314658097,-14.557962944794497,B,D,1
Heterosexual,Married,44.71354450431447,36.51226932537539,9.650904947536402,-18.156277629270885,B,20.975332990901418,D,37.09542235709458,95.63011876912057,B,B,0
Homosexual,Married,1.9467822399506025,-81.03995015692963,-4.014362444581577,-12.31877223972143,A,-3.4563353901183085,D,-55.5801944791891,150.7688948433935,D,B,1
Other,Married,75.17284777244686,30.7071575831339,12.123912058169637,29.593064420119973,D,49.50064659824458,B,-48.560641390786174,12.206491503133542,E,A,0
Other,Widowed,-0.6585389050243793,129.25306528668023,-110.47086485223664,1.0755790102057297,C,-20.585116028143787,C,83.99180473358705,-164.73305653621347,E,E,1
Homosexual,Widowed,-16.792280511886087,-64.50409062308535,72.8423011340935,9.971580334708834,E,-121.7094098989634,C,95.0004593112225,-83.71654812216481,C,B,0
Homosexual,Divorced,-17.35256817845383,-117.79529430897196,147.24167700292793,-35.48467512361487,A,-42.69802405461648,E,-38.18205965928742,-39.948120259331034,E,B,1
Homosexual,Single,58.80881231610263,104.51259668759864,134.22813572664518,-36.578769937478555,B,81.19076636308537,D,-8.638444207973158,76.39406634463639,A,C,0
Bisexual,Married,36.46971926076529,63.41265616724089,-7.214995154925512,233.7458058976977,B,-8.613804438294693,B,-44.09078720540366,38.92013878871513,B,D,0
Homosexual,Divorced,4.34016311030097,56.57176373260317,34.50633905683503,-98.19706636731375,C,-16.368014382816444,A,-23.37825395606153,92.03941122833062,C,B,0
Heterosexual,Single,183.4132770724782,-146.49406436107074,-30.40609610677657,-78.1757250942487,E,-53.56914570683911,C,-3.4918631377720546,-15.691639206035632,E,C,1
Bisexual,Widowed,49.57821022768314,6.781875348347197,-102.77791268254082,41.08133825019203,C,67.91058204846001,E,-134.09155230516126,-1.5588373276371958,C,E,1
Homosexual,Married,-176.5910483297311,113.4029061963571,13.68710792508693,97.38747506273623,C,-73.59206788716168,D,-6.026328693163365,56.173316871097114,C,B,1
Bisexual,Widowed,10.645564050041555,-130.8866514722022,-28.87285903362806,95.59238983460375,E,-125.48945293674956,E,-42.52543559228264,37.87654137279412,C,B,1
Homosexual,Married,134.76631413766086,38.805630774045,73.62461060324637,46.85166802743751,E,135.8282872163083,A,116.91877059407669,-131.5420064926998,B,B,0
Heterosexual,Married,-6.445317345602546,20.102352508693393,-50.579016690077836,106.26910840363162,C,75.90282496974783,E,72.29720069260827,169.9177284391333,E,B,1
Homosexual,Divorced,151.02220954384288,75.660002813105,13.225373162948875,56.11783148115747,D,-27.39476811950208,B,28.221055319755905,-89.46511889124392,E,D,0
Heterosexual,Widowed,121.22993022629183,-38.80232298991129,-58.71151969146041,-42.71469399543312,D,-75.48919542974475,B,-24.661155712147785,60.729532137579135,B,D,0
Bisexual,Single,-74.19871871379829,-94.41350424957109,-39.0129957832434,150.60269819827525,E,41.225017541278376,D,-53.94525086447164,36.388604499100936,E,C,0
Homosexual,Single,61.82073147801334,-33.79805294024588,-166.84379833379893,-41.335112215951,E,69.12905848020927,B,-107.70984761963065,-231.30528820455422,E,C,0
Bisexual,Married,-30.0751457819929,-103.9239066406072,-108.38151927066487,-60.06768738024388,C,-72.78206513405226,C,66.64968352158336,41.87292290319736,C,E,0
Bisexual,Divorced,-96.68380988932293,58.241217891270495,40.32137547884642,-63.86325125137374,D,136.72509955622294,D,-77.96938729718399,-10.374107393227634,C,C,1
Bisexual,Married,-8.95667162352409,-0.2681762999497619,-151.7429878789085,122.58224484418352,E,202.63943350586598,D,-2.3445728968505493,7.0835406422873,C,C,0
Heterosexual,Married,-89.80852700744569,-97.03202428391629,28.786960122613447,-18.130846847805923,B,-154.76881221619564,D,93.86109788277012,-132.93028590390134,B,D,0
Bisexual,Married,2.1641208266217227,-82.97346315002902,196.77315502406913,95.2867022059365,C,130.6106886944059,B,-170.44241999328034,-20.59334344670225,B,E,0
Other,Divorced,17.945319960805467,-79.64193134592212,131.2713930699829,8.62131590602227,E,-25.34580613610637,E,29.10428956086738,-343.270333251469,D,D,0
Bisexual,Single,0.30146325838998606,-31.285363190123448,-2.3044542668561196,285.71085259260684,A,145.12219649213378,E,-195.88003855608386,11.964565854377234,C,E,1
Homosexual,Widowed,225.76805425418792,13.932377129272922,-111.28769167878431,64.4428841196034,E,30.357826786995506,E,68.58159748577066,-107.26889622287004,B,D,0
Heterosexual,Married,138.95346302952763,33.61066892069775,-122.65715202989493,139.3098084789622,A,-10.882163876866347,B,20.706391402951276,-122.82766489561938,D,A,1
Heterosexual,Widowed,-7.3416718313479485,102.42210343184661,35.18454522571348,156.79035942382433,D,-10.177771422066895,E,-153.80403118921075,8.415734634018744,A,B,1
Other,Divorced,-31.37626854299681,-54.23280473189698,-45.760673203954774,95.65164753583775,D,-102.04339547623013,E,-113.21913581433188,151.06621157655965,A,B,0
Heterosexual,Married,33.41464733380197,43.733916842470535,-4.228508454663158,7.150547170302736,C,55.58894454490542,B,66.43854227261895,4.979870665788368,B,B,0
Bisexual,Single,-75.85222658657645,66.0010158360008,-70.14574370990563,-14.161983467002528,A,5.216132152625072,E,-47.47203664798256,140.67894545635465,B,A,0
Other,Married,40.08264578129412,-99.06062247997984,113.59255787579572,54.9901640741365,A,51.3807596612768,B,-20.395501111193397,-83.18522660778093,E,B,1
Homosexual,Divorced,54.44680634714179,-64.4905086886091,130.06677619124417,-8.625848810011073,C,-61.61231178029502,B,124.15975865255477,-57.985006161241785,D,C,0
Other,Widowed,-122.27758337198742,7.568649136350267,82.21780838691262,-38.317210928525384,E,109.9856309758441,E,-50.09872763498645,79.37320328411501,E,E,1
Homosexual,Single,127.26342206003484,92.41272343413621,50.39429173365707,26.850065703873494,C,-18.29109667592285,B,21.24370855671488,-16.19546656283873,D,A,0
Bisexual,Single,-3.3874211290445704,-74.57449457068705,91.2423983957714,57.67411821658999,A,5.5700440904108115,C,146.24084856374452,22.5406263093929,C,A,1
Bisexual,Single,-61.20130061277774,-229.0560353398444,-86.17792064380889,-48.05255415977351,D,29.60970523473608,E,99.09566955987395,-81.91739342578153,D,D,1
Other,Widowed,-21.800661743647478,-103.72699870704281,-46.81407268700462,150.03425208340508,B,-43.73062318946967,B,161.6065424798132,-45.49726163537041,B,C,0
Heterosexual,Married,-87.68245027309872,7.946065710927305,-109.84008265444632,-201.60458441287764,D,209.03675457566476,E,-17.429101796089693,168.87108846467186,E,A,0
Homosexual,Single,-136.5959212473636,-55.70618304223006,64.68142735384743,-79.07774144574581,B,-85.88018067848938,C,79.8076211371837,-112.83124786937493,D,B,0
Homosexual,Married,13.795543172705054,116.21078023408262,99.34497733801362,-68.4317971044584,E,51.93831018433864,A,-89.0750631273047,150.26462676019366,A,B,0
Heterosexual,Widowed,-31.431914775451116,11.013183326814206,-40.43092916213212,-55.98890893143107,A,73.96186717242254,D,-59.94001565489068,148.54594951968082,B,C,1
Bisexual,Single,-61.373283501767,-10.307865889060546,-23.118332290107958,-30.20286206322978,C,-67.5532354923702,B,-12.319542238163708,183.57243074299294,B,A,0
Heterosexual,Married,-86.29820825250984,-116.80454656484001,-67.15027660619296,-270.6382185141918,D,135.3659905444622,C,-63.16090921024177,-140.7999705219638,E,D,0
Homosexual,Divorced,135.0744511882913,-131.60643377081175,-22.525940643570266,66.02083287039397,B,-117.5680664736416,B,8.503875840442058,-159.94364943147488,E,B,1
Homosexual,Divorced,-38.26620744849952,154.75335683436947,4.0662817259427175,-56.37172887705524,A,102.3756111435509,E,-67.29562861310109,-120.37200367819287,E,B,0
Homosexual,Single,202.22063302188377,-36.28488960900817,-172.86623473276063,-8.203491923208778,D,93.29029992528346,E,86.63847079680335,143.27884114822695,A,A,0
Other,Married,116.9130196278023,-30.57995820331546,-113.69429469563835,-89.5436534983678,D,-48.62240837884579,D,69.8322655593017,44.820820216935466,D,D,0
Other,Single,-0.005397935850566271,-118.99016432561018,-5.685728258287653,-138.49966531350677,C,92.13322380651691,D,18.202968685342608,-34.2553756121745,A,E,0
Other,Married,-307.33743092017716,27.260693388690026,134.84172518683516,8.377718625451966,B,6.827846312098143,E,168.09540196408736,72.7224691848224,D,B,1
Homosexual,Divorced,-139.8066574178169,-44.424942216871564,179.8293800573557,114.44568398155862,D,-19.057703317212564,C,68.30638617890733,-32.061014326075814,C,A,1
Homosexual,Divorced,7.094459953841348,-40.63099844709805,43.87387878223082,-125.24974383131111,C,-80.3348605733048,D,167.33960500547613,142.98898762823205,C,E,1
Homosexual,Married,6.170260259154646,-133.71848829088674,44.144124199489845,98.27701357641234,D,24.52934738296651,B,-153.27463475256224,148.90678467430124,C,C,0
Other,Married,-24.70353227764442,207.5072147251007,-77.23706360448705,-2.1739148777357107,C,46.48165745212236,A,-223.3149000877838,-92.77627519827364,D,D,0
Heterosexual,Married,47.58679464237781,55.30381687497125,-167.1731354434487,-13.146578851848037,D,290.58894506008545,E,37.347479748720694,67.60875616126013,C,D,1
Bisexual,Divorced,-63.07128134838285,20.279913769228376,-166.9848775639256,81.64397106949589,C,118.68916574710546,E,-51.07325463838591,-12.329997240554135,B,B,0
Bisexual,Divorced,11.514678642031468,42.29289211588526,-31.55043918849026,66.45367752616434,A,1.4808362513808957,D,110.76978434776478,-52.99316710600452,E,D,0
Heterosexual,Single,-76.34017982100254,67.11803167667448,57.24458147364114,100.28081306187917,C,-30.814973977241422,D,-151.6855707771397,31.243145542291344,D,B,0
Heterosexual,Divorced,-135.6431838657995,21.443214483054824,-129.38366097790342,-45.112053469314304,D,-54.20269117694211,A,-167.51543804703502,-167.11679475793576,C,E,1
Heterosexual,Single,-115.99365014144702,-94.22516778893605,-102.98837392856252,22.138667367865704,D,96.26622788241893,B,102.6013231706513,-28.990383349192694,B,D,1
Other,Widowed,46.319884003030865,24.81246853982222,-10.631465289488807,-157.47285062133398,D,165.84562328908245,A,-97.88093261858334,-83.35907741927603,C,C,1
Heterosexual,Single,-82.97236069590134,-84.0432110931147,-199.12599381815988,77.59406417974229,D,-65.6672917009818,B,-218.43161133169505,-95.05964955719244,C,A,1
Homosexual,Widowed,-153.09167421974695,42.30134105260778,-33.59906725643761,-129.85898120041398,B,-130.9807614676716,E,-65.26531992831097,-66.08678179114352,D,B,0
Bisexual,Widowed,40.756906318769964,-132.5072471701252,79.20623229087698,158.0475665187398,A,-218.65683931886096,B,-57.157848965118106,-50.652633232771734,B,A,1
Other,Widowed,160.10943191901103,-15.081432068073536,-33.330763747901656,-42.83211036346724,B,95.83487068271337,B,-133.61570396905677,19.843511225761524,A,E,1
Homosexual,Divorced,51.90104747576765,-78.95151052953837,-105.2131347773074,-177.91618093833335,B,-70.96048644638321,B,-35.54551260166469,-253.16651320304007,C,B,0
Bisexual,Divorced,133.69956864264162,15.687893673035408,111.59385742644032,16.461963524983723,C,-308.68392920471433,C,76.56472916234935,24.91181290144927,C,E,0
Other,Married,170.74924094161508,-35.78193561672911,91.9021770033852,26.275668003975717,D,47.76944242439294,B,-103.94039801516941,-2.446865140185377,D,D,0
Homosexual,Married,139.74916584103673,67.19195129829237,-73.39867766782795,-170.5897760370908,E,-28.282368644591564,C,-137.75195465418253,49.67017727399071,E,E,1
Homosexual,Single,-157.77157490045246,-20.271368982384715,144.86912677649082,-34.08463940097187,E,-93.39828552257832,A,-156.8305911639101,175.9136354839383,E,A,0
Other,Widowed,-323.2136224460365,19.948581041555887,-123.23208164304094,81.5063861141564,B,-14.867260144361705,D,-68.044351104186,-77.17727753393706,C,D,1
Heterosexual,Single,158.6956538807883,-35.23196358671786,59.35008880521357,-52.28809271296968,C,-140.9758744182536,C,14.107555087049528,-14.848890991693796,A,C,1
Other,Single,19.135777946889256,48.66742725761893,9.507545388205184,190.45104583513424,E,68.89694271284496,A,-79.59391277054823,-37.91081750076991,B,A,1
Other,Married,70.99801061756338,12.484142910882593,-14.68942648405062,-121.12937752386014,A,31.841744734938082,A,-71.42582516593883,120.75235655285468,A,C,1
Bisexual,Married,73.39321060979105,61.57969188712197,24.702950933008456,-143.6401728081995,A,103.3086895798818,C,-4.281925348016097,-145.56537785989985,A,D,0
Heterosexual,Widowed,-65.54848623230895,51.339409667054305,-49.10216138863058,-185.36508957945176,D,-186.5816353785607,C,-32.108274010554375,78.94393223277426,A,A,1
Bisexual,Widowed,23.556914623396423,78.9255249607765,-241.89738599025077,-25.407027664835862,E,-206.82675964545302,D,-88.33528366275843,-24.954847143858018,E,D,1
Homosexual,Single,-140.1147432464512,123.93782741544845,-68.86347977857636,78.76678249378139,A,41.867068990096726,A,-279.2986992665599,69.61794995664475,A,B,0
Bisexual,Widowed,-9.087575101509746,-61.282170072116884,116.56087936494623,-307.7840381683409,C,16.584861397340045,B,179.72170553019478,98.64476469189488,D,C,1
Heterosexual,Single,149.31131640227844,152.79520013369853,159.7101318503042,93.9825529141961,E,61.67388048553247,B,22.018034645789132,31.902374469776294,A,C,0
Bisexual,Single,41.31681285753602,57.29145261032683,63.16396599951648,82.32101363593567,B,-21.063709557783543,A,176.26208908982755,54.49972020094576,D,C,1
Heterosexual,Widowed,38.015603230288875,-255.8106223802291,-160.33496212371853,-145.635789065721,E,22.07728085916249,D,-116.90261812305161,-6.362271874040534,B,A,0
Bisexual,Widowed,-113.11467382118165,-97.78322252365386,124.94985879517546,-17.918084600837954,E,34.24306196306716,E,-53.82281728292493,-84.2237203970817,A,D,0
Other,Divorced,80.95031745672698,210.33638476866832,-106.5245161751582,52.74067678971163,D,224.12493936440575,A,-93.20830008847294,94.91941222037164,A,B,1
Homosexual,Married,-82.73197058521856,-28.404070843890427,103.924493807663,-123.38609715448192,A,-36.61376924168395,D,-174.19453225291537,103.95899993464246,C,E,0
Homosexual,Widowed,55.09690470294654,-69.03566588893914,-107.78701675161592,25.896768877326647,D,28.10123129179426,C,65.90246735235155,-214.21998762971572,E,C,1
Other,Single,-146.89323179723118,-14.172835716285837,-90.76091732514526,102.31629115568614,E,-152.93000369858854,E,80.14623076324763,98.69780955208093,D,B,0
Heterosexual,Single,111.5070410586852,-23.60917592252613,-48.941348269166824,-38.9794495527676,E,194.37761310192295,C,-79.11205918839993,199.68885335020795,A,A,1
Homosexual,Married,93.53718141035958,-85.1845701148008,-60.03452303014873,-64.09976439995911,B,-93.36284798795397,D,44.815026148010034,79.73051442883666,E,A,0
Heterosexual,Married,60.976113346028086,-6.8823496469532435,-16.901750434853906,-36.491742355071494,C,-103.97744375964348,A,107.75566428578638,194.62185290800727,A,E,0
Other,Divorced,18.255502165353615,-25.514882895731457,-39.86075132896284,-0.6838891513953661,D,20.921703920432105,C,-131.94332861748592,9.456180355650828,E,E,0
Bisexual,Single,104.76091419587694,-47.71126424457254,-80.99333567107637,99.26791210616773,A,-140.47898350819696,E,-15.085920074762162,130.55363073743123,D,B,1
Bisexual,Divorced,-129.06815605306213,-53.146181949500146,143.83370127165526,123.03941074892808,B,22.424953691281505,A,94.01691132031975,0.524398396713136,B,C,0
Homosexual,Single,-26.384792395441607,188.54329444902083,-189.29164235050467,9.949876281311116,E,217.72100975398868,B,130.98263914848252,-0.2716056830856552,C,B,0
Homosexual,Divorced,40.53966303208375,-71.03051821245404,-169.0642451652836,-87.12539431778674,C,89.02887612492923,D,-240.48905128068014,43.24405438851803,D,B,1
Heterosexual,Married,48.65593002517251,110.83449581505016,23.436862065006466,-138.63889830774414,C,244.3109268383886,E,97.08706604243108,-37.20930292825894,C,B,1
Heterosexual,Widowed,-105.13322850527267,-94.06996444640583,17.35926780377802,-120.16072029508962,E,62.5003290813452,C,110.16302132729423,-62.286616215152215,C,C,0
Bisexual,Single,-20.588627422858146,-57.264246433581576,-202.47856183198337,34.863621905829525,D,22.41772976500696,C,75.37733234925993,-65.59705472539724,C,D,1
Heterosexual,Divorced,-230.25855779990775,217.2470287731236,112.37958646210566,151.42433880022074,E,93.45056777103079,A,-146.471086747405,-54.85505807187672,A,C,1
Homosexual,Married,14.638660591060725,61.00773082854876,-77.33727806326756,72.02174008521142,D,-70.16011993929098,C,-225.55769425709897,-120.30896559495739,C,E,0
Heterosexual,Single,-66.19854494944977,-41.82274114849425,8.939903385577912,98.45170365965113,C,63.30775166031677,D,67.84988299489298,28.0804118945788,B,C,1
Other,Divorced,168.41706848251334,85.24293417222486,-13.086338711358515,-67.98467177063233,A,-47.92256144542034,B,-17.277745755224334,15.17010002868008,D,B,1
Homosexual,Widowed,161.73319357008006,-138.65213308117413,-107.10831104422954,51.822712036714734,E,8.327317449516896,B,-80.00511562947923,-193.63670228010622,A,E,1
Homosexual,Divorced,-191.61677464363916,-12.840381178995438,-83.43634274926694,-43.71387982428207,E,19.094328407909504,C,-52.04198313872224,-43.01944234999267,D,B,0
Bisexual,Widowed,131.09644789128237,-62.26614792015363,-258.2883387944094,32.52578027272803,E,-20.66154661312201,D,2.048724801085672,217.376244070996,C,C,0
Other,Married,-6.92987633774163,-24.068058537221958,-51.076485577093344,-2.9435694474121097,E,37.362768245361885,D,-45.34227959107484,-129.11406362210673,B,E,1
Bisexual,Divorced,-49.60135583529664,-149.97089291588813,27.976301918229908,97.21249736770174,A,-15.114102192905953,D,-23.940916963425504,100.88632939058837,D,E,1
Homosexual,Widowed,-213.8783087861018,6.942748141506934,84.7548586646786,165.42854583714265,B,10.002758725830688,C,74.74495031284646,-87.07969534664899,A,A,0
Other,Widowed,-39.36179433321246,110.13816785763417,4.921636297402941,29.293576053061955,D,-40.32799306450936,C,-28.95450994283789,44.47391424976103,E,A,1
Bisexual,Widowed,78.97567948173288,-151.54186687108307,0.24309125816006066,-15.22378550993686,E,78.8233523261905,D,22.52513986679538,-76.21811665454302,B,E,0
Other,Single,-211.4631833692402,81.96607741033309,170.008847607964,-74.15561969596351,A,-206.48793687616927,E,3.4523946363486413,106.8782097030566,B,C,1
Bisexual,Divorced,41.26212729388524,73.72006377399177,-61.01584491424702,-28.17051813321206,D,-51.152966107265065,A,94.15967638837468,-17.678692978331835,D,C,1
Heterosexual,Married,11.378756917431614,-33.40301414506139,131.18546290392283,-26.132359542637,E,78.2592839918167,E,-29.29296600375753,153.5861465704778,C,B,0
Bisexual,Widowed,-153.74250030821793,-21.065910148910806,32.75485981801245,-65.59381251926494,E,9.46613823006685,A,145.46787753164458,108.86797216421431,E,B,0
Other,Married,-51.73805337071592,6.659566004715117,-8.52652648858464,35.38216714327909,C,23.157382638092578,A,30.252071395851036,39.78284416764639,D,B,0
Heterosexual,Widowed,189.99435020159768,-35.42274371722918,-175.46252366142645,89.43784648339205,D,64.47918241700759,D,231.8325556316609,69.07131957229785,E,E,1
Bisexual,Divorced,-121.37149596172621,-82.19879990901633,-24.135253283143864,88.01198435344176,B,200.5954482466131,C,33.05668563728137,5.68834633529398,D,D,1
Bisexual,Married,-64.37270113172873,-54.467911059963335,182.54324635189855,-82.23492901804906,C,9.201082610030252,E,4.821230131590896,181.0233702779953,B,A,1
Other,Widowed,-14.09244149618746,-62.578491426518845,31.462600121081646,-99.1001017616085,E,47.03042182861694,B,61.58052470465643,1.3600384111167172,C,E,0
Other,Divorced,-107.92389573127343,88.03995941251434,187.64209210456187,167.51991535709143,E,-114.61877798492024,B,53.83851121995471,93.57652413049881,E,B,1
Heterosexual,Single,-125.42444100162564,0.9373241028897136,87.33435513559537,-93.59975087506358,E,-48.186394345783015,C,6.5306311607357435,41.478469153090174,B,E,1
Heterosexual,Widowed,-74.20068990698414,0.8300765899985766,-121.64516504318992,-35.75483846116858,B,-163.13000345303234,A,-44.125079728293855,-29.99534955196198,A,B,1
Heterosexual,Divorced,22.21128301271577,54.53401194117856,-102.73685432644749,75.35828187885537,C,33.454135103659176,D,69.41999882517351,85.66216078200472,E,A,1
Heterosexual,Single,-303.550696373421,1.071343632181816,-43.82379866456728,-67.04979541648484,D,224.3446254037132,A,84.37082234171426,-32.245388345210884,B,D,0
Heterosexual,Single,108.89996022284782,-48.97200135525355,58.63140233720559,-135.16303864849797,A,161.38459486284836,A,17.288747570245118,-154.24502190721873,A,C,1
Other,Single,-259.4377801186806,7.960983210079753,-137.61059577618568,-45.081634776723746,C,168.2133288972577,A,-29.363971206079675,-6.751771169067943,A,D,1
Heterosexual,Single,-66.35506545132226,-215.51040148928288,38.21484819583595,23.22574600005353,E,41.17150329241699,A,102.22370008962231,-88.73795751210966,D,D,1
Heterosexual,Divorced,-217.80603982621898,82.80255729977578,-100.7067373332009,-127.4841799745954,B,-183.7052955040717,A,60.64593495665305,37.66348595988057,A,D,1
Homosexual,Single,31.0142236634541,19.978561740699984,-57.8187256026939,-89.4464869716542,B,32.01709666664342,A,83.04055048649438,275.53224937932146,C,B,1
Other,Widowed,127.42016052465726,-4.365091085007098,-46.261493425482385,10.59194297714156,C,171.6604115392389,C,-45.898424043620714,169.1216505651465,A,B,1
Bisexual,Widowed,15.326917106857074,73.67793889553182,-4.9300602263533335,177.88123965072197,B,-219.762694000678,A,-122.76036443657266,73.7991282272236,B,E,0
Homosexual,Married,42.80392834401325,76.95798252330405,102.02643898246275,-64.67966622582753,E,5.766249347617106,B,92.06334822404523,-245.5173982915451,D,A,0
Homosexual,Married,-14.939086028187699,-1.7468787305436457,-37.15590561524098,65.91274852979551,A,89.00669069242815,E,176.95135736374908,233.290475037081,B,B,0
Other,Married,-37.286716931070096,-84.81484254147853,6.990009559512858,41.47833157992264,A,69.42594605255944,D,80.02709964736846,-12.23420312460058,D,B,0
Bisexual,Divorced,-63.26972141720676,160.22578053874284,-4.736023578507117,-12.945742970229437,E,26.0623560279641,B,-43.55128655612127,-36.768788674944616,C,D,1
Other,Widowed,179.7468221191076,109.1043030026378,147.5294276748484,5.852505276060372,D,-113.62488641445061,E,70.26058727436532,0.14434787512825115,B,A,0
Homosexual,Married,-12.122606117571006,-36.290747148041156,68.18722530234892,-58.87839564393199,D,-96.16991633053495,E,29.380445248139118,-59.46080925788012,B,E,1
Bisexual,Widowed,-129.72690385846118,167.99681737819662,-46.98667756396851,-32.54016202063038,B,-82.59497555887413,A,-22.107112249552983,23.602608920185073,B,A,0
Other,Married,170.9160969754911,-87.27675647470262,-139.16964307016065,36.03128854692675,C,-18.66694066538358,A,125.64364663331288,-85.24049271797091,A,A,0
Other,Married,-87.28703890492164,-166.7641373678438,8.78632646126973,-17.776758501051233,B,-20.324888928950294,B,10.728444771276706,3.0606713853330065,E,B,0
Bisexual,Single,31.320767045766594,-100.22638370618964,75.81534812853306,-76.60842218359718,B,131.72805072609233,D,31.25694535298021,-154.2492118349403,B,C,0
Homosexual,Single,-187.09349612219683,9.915509524443554,-40.909471467055134,48.11004144315748,B,3.8072614932693267,E,115.06280797979088,-80.70784274304675,E,A,0
Other,Single,173.00818071386877,162.55830755309938,-123.21162257380914,-239.65343068960573,D,-126.75513473542355,A,69.59806059141768,49.669344629531395,D,D,0
Other,Divorced,-26.737339298051122,-215.64286261312554,5.217872210545544,23.653871519528206,A,-24.892319896998004,C,144.2843336652718,11.32425659712978,C,D,0
Other,Widowed,144.92288684180804,23.296368502039666,-7.322595236194196,-155.937475980928,C,111.41099952767632,B,-135.1328792157077,55.32210748819001,E,E,1
Other,Widowed,-97.23399267069627,2.21407324162738,14.663144284908444,-90.37408738169586,D,-88.61621130775565,B,78.50829139412929,-232.48059284287805,B,E,0
Homosexual,Widowed,60.1822963954731,-102.42083573111158,-26.054564080865,-2.7246156788904266,C,177.93242233615547,C,-29.980071804208595,-12.936110753237731,D,B,0
Other,Widowed,-43.8109058389499,7.006904764582181,30.41924791108932,-5.264962086385263,D,107.10022061123536,B,64.52903984598605,-112.29388894522359,E,C,1
Other,Married,136.91099628266835,-268.33831197365987,-3.07048099285568,58.94133178512008,B,-10.201692235794221,D,218.4793755658097,-23.502157113455617,B,A,0
Homosexual,Widowed,-56.19296003146212,-1.129383177616103,15.786049195440471,-21.33430424971744,E,-96.84078106156451,E,-38.33969837995375,-153.3991207214022,D,B,0
Bisexual,Widowed,-60.809457632661946,-185.5150163078028,-17.923756272364265,42.57714481202296,B,-18.6717879324598,A,-59.86600711325608,24.437613451809582,D,D,0
Other,Widowed,90.3748455194837,67.36284851933347,3.5189017218348746,-67.36959912154227,D,-82.84191243103939,E,21.189946510522233,137.62302298351216,C,E,0
Heterosexual,Single,168.1934230262179,52.61219283686296,-67.74565104932975,163.06526562464873,C,-42.72530248498021,A,133.76593207375342,-46.67572684330265,A,E,0
Bisexual,Single,-21.886838740284233,21.12353493835731,-49.182095211099444,17.955380696344477,E,14.51449192280901,D,-116.4980340884896,-51.33603003523288,E,E,1
