handicap,Race,sexual_orientation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
Yes,Other,Heterosexual,87.98848299634636,52.15809679702556,C,A,24.02188749503586,123.53163093118424,A,C,0
Mental,Asian,Homosexual,16.044658136048557,-42.63346274213631,D,A,14.369884832856153,-47.41042512137877,A,B,0
No,Black,Homosexual,2.843934966797145,124.79162254580578,E,B,-57.481332786695425,-90.29726257109517,B,B,1
Mental,African American,Bisexual,21.060122047792053,68.69119560165528,B,B,-152.20047748709916,-128.06888701786656,C,A,1
Both,Hispanic,Homosexual,-70.1837645279468,187.91952163884895,B,B,60.00191057511285,7.77743058487533,E,A,1
No,Other,Heterosexual,26.86657273489759,-23.022329736725833,A,A,22.444124527331553,-80.10911083475342,E,B,0
Yes,Asian,Bisexual,-5.927325415898665,217.21038135182766,C,C,-15.738128212246,233.1496744993386,B,E,0
No,White,Homosexual,216.51723974648837,-31.877469941774816,A,C,32.047450489604756,79.69427848675086,E,D,0
Yes,African American,Homosexual,131.54654133352776,-144.1318427731872,D,A,-38.97767617901863,122.57118285746638,D,A,1
Both,Black,Bisexual,-148.2808043182711,-29.506421984514265,C,B,38.89265849976712,198.34224228209467,D,A,1
Physical,Black,Homosexual,65.0319914358772,17.849400038142406,E,C,134.88140090434578,-73.36923875618982,B,B,1
Yes,Other,Homosexual,-142.25400916343688,-135.7291594110338,E,B,252.45082856729954,-8.972149671982953,E,A,1
Yes,African American,Heterosexual,-6.719336481966449,-32.301665963743936,B,B,65.22712852154588,-41.48951898701892,C,A,1
Both,White,Heterosexual,133.64945121300158,-35.43760984383815,E,D,-120.20033028092713,87.65369009902945,C,B,1
No,White,Bisexual,176.39494814631777,6.922337480202366,B,C,99.83680184585532,84.07450355130793,C,B,0
Both,Other,Homosexual,99.74160462515484,-70.95761960160944,B,A,62.74435826302719,-151.5365070629779,A,D,0
None,African American,Homosexual,-73.03045067323575,4.091225383317244,C,A,-171.49215098832116,65.2649933168418,D,D,1
Yes,Other,Heterosexual,13.12438426693579,-63.99748101605059,A,B,46.87696553842076,-48.53674370199089,A,B,1
Both,White,Other,14.885946186399146,21.8633231131751,C,C,93.05923943137383,-43.588168276834246,B,A,0
Mental,African American,Other,-147.03876006890323,17.264906875311816,B,C,-4.999858437991848,53.85252433228115,A,C,1
Yes,Asian,Homosexual,23.777260649898242,15.187786138434237,C,C,50.219367187401396,-32.19267892632154,E,A,1
No,Other,Other,96.61257513371982,-60.19538071445777,E,B,37.9381826594628,-58.68475095806802,C,C,0
Both,White,Homosexual,-74.82624725770901,-57.92500824239703,A,D,121.93873150925812,-90.37129642739318,B,B,1
Yes,Hispanic,Bisexual,96.95376149539608,46.57423367507674,A,B,77.694766013401,-0.1392539308865125,D,B,1
Both,White,Other,137.85690913439672,-14.875025887993324,B,D,173.05586402306062,104.9116851456781,E,A,0
No,White,Heterosexual,-4.540905379630993,-89.32702768064458,D,E,-59.27979409033409,-61.145385086697615,C,D,1
Mental,Asian,Heterosexual,-52.06373094110271,-62.7307812630743,D,C,-68.29992603594502,-171.03201090559065,E,E,1
Mental,Other,Other,1.6824971542597167,-54.056667817391855,A,B,-51.15492598373945,-80.42601812225847,C,E,0
Both,Hispanic,Other,14.403201899392418,33.13781934761907,A,B,67.10773788319158,76.53188362892767,C,A,0
Mental,Other,Heterosexual,-51.94760230691955,56.553340682742835,D,C,59.42896002861523,-112.16423329613725,D,A,1
Both,African American,Bisexual,39.79155928911197,-37.317751338138976,C,C,95.82090630457479,55.5310476273756,D,A,1
Yes,Other,Bisexual,-56.32804977559328,79.64161818545664,A,E,-85.92544201745814,39.609471626224554,E,C,1
Yes,White,Bisexual,185.473500480957,89.85583838052456,C,B,97.12719126268324,74.20858686297926,B,C,0
Mental,African American,Heterosexual,87.72293609705761,-25.70739184925265,B,D,-120.60077795642685,67.47704198076264,B,E,0
Both,African American,Heterosexual,51.776406294249064,-71.94927189244684,E,C,72.20007649907436,-176.941733436528,A,B,1
Both,African American,Homosexual,7.218653823010385,135.05635513953285,B,E,61.838116579343335,-59.45769236459968,B,A,1
Yes,Other,Other,-203.50525894140526,60.7160899950509,A,D,64.10373821783048,-117.3621967466937,C,B,0
None,Black,Heterosexual,-39.524936272932635,-10.688153837254879,A,A,-116.73200324693622,79.68238667583441,B,E,0
Mental,White,Heterosexual,153.93774038333984,-14.40616484017309,C,B,-113.91979565782245,64.7066247765125,A,B,1
Yes,Other,Heterosexual,165.122644340293,-92.93369910739055,C,D,13.467309524348202,94.24514714942656,C,E,1
No,Hispanic,Bisexual,-59.81274343036061,108.183192295408,A,D,-142.35317218624957,137.4446987762083,D,A,1
Mental,White,Bisexual,21.40711802393513,-7.52799026276618,D,C,14.586560012161758,44.61920688850593,D,D,1
Mental,White,Bisexual,14.450129353915106,155.95944945346264,C,E,128.38956540291505,-156.6388638139016,A,C,0
Mental,White,Bisexual,-170.28235805650337,89.79030701451055,E,E,25.268615579646642,-238.42365132729796,A,D,1
Mental,Black,Heterosexual,3.0098079121994066,86.24144717835489,E,B,32.88176294676936,28.760739383480555,C,E,0
None,Hispanic,Other,-71.6535047538209,-119.44908993570462,D,B,-83.64042972939663,113.58169553164788,C,B,0
None,Black,Other,107.55807968862297,-92.18405318551407,C,D,-9.57953783327155,49.1085361473085,C,C,0
Both,Black,Other,-8.528836213930258,40.48814711597073,E,A,107.55700454351214,-67.7916154199615,B,C,1
Both,White,Bisexual,-48.72146746512192,93.57664763786198,A,A,60.70109554082469,44.77012903107948,A,A,1
Yes,African American,Bisexual,-125.98234039074143,-64.72361352106145,D,D,-213.50459429296396,-71.73635139167264,D,B,1
Yes,Other,Bisexual,74.5137397979455,-146.7768235840764,A,D,4.553987277660377,-216.26150808113164,D,C,1
Yes,Black,Heterosexual,-62.223510871208376,-93.87464802659213,D,C,203.04919900120063,100.51605962835977,C,D,0
Both,White,Other,-109.18516668412059,48.43226596358166,A,B,139.40599151173532,-66.21167092086174,C,B,1
None,Black,Other,43.741808251464946,-65.02105215348458,A,E,30.530577086596118,12.857818237851115,A,C,0
No,Asian,Bisexual,-107.86518731943436,73.37799033995985,C,A,185.74416949986633,-120.8890402717137,E,C,0
No,Other,Homosexual,76.88461841376795,-13.67546747879321,C,D,123.39168578599644,-85.6585583399433,B,B,1
Mental,White,Heterosexual,-83.39483049779689,-13.522055059876092,B,D,-131.56848667722426,-212.21578161587198,D,B,0
None,White,Homosexual,5.393590238112993,-66.57399270145137,D,C,-28.878018994232963,-71.8255875084364,C,C,1
Yes,Asian,Homosexual,50.820549370519885,-151.80805855877492,D,C,67.81284101087729,-168.01218697661227,E,E,0
No,Black,Bisexual,33.201174888012694,-74.86365044900526,A,B,-22.348772501738097,-109.38988005325373,D,B,1
Both,Hispanic,Bisexual,267.75015475321004,32.116268740152584,C,B,7.163132953471196,-77.09880575818107,C,D,1
Yes,Other,Other,-56.556267017889205,-163.65143540461716,D,C,45.98377935614067,-162.26568520375855,B,E,1
Physical,White,Homosexual,42.020379466741716,-129.9043251012915,B,B,244.10666908176307,-164.64793995215385,D,E,1
Physical,Black,Heterosexual,-58.769523168953064,-64.19006316695831,A,B,-226.68419379259203,53.56312973436871,E,B,0
Mental,African American,Heterosexual,-41.32086771712321,174.41966644016557,A,B,-13.019757720662003,2.803812692620569,A,C,0
Yes,Hispanic,Bisexual,-23.19596731872621,-185.7128921597174,B,A,-26.627674823321083,36.44207764317987,A,B,1
Both,White,Heterosexual,62.099301162679296,-45.859603282948015,B,A,-142.57850229673815,19.74517643100117,A,D,0
None,Other,Other,158.69002275892973,47.075544207327354,C,C,98.93031995618355,-56.60486383438973,E,A,0
No,African American,Other,77.74308131840274,-208.02377445057817,C,C,-113.44929081500356,-38.668477036241995,B,C,1
None,Black,Other,47.38734092932897,48.21479034938319,B,E,10.007540606440807,86.29658490500012,C,B,0
Both,Hispanic,Homosexual,-165.25645552697335,160.58619495785013,B,D,-9.202787342601008,16.575950148959283,D,E,0
Mental,African American,Bisexual,62.760752762584424,13.55872056444625,E,B,-77.14114755347356,14.643090940571321,C,D,1
Mental,Black,Bisexual,-8.662404921995865,-15.447226998384975,B,C,-17.229453269158867,-52.97238417689299,B,A,0
None,Black,Heterosexual,-98.36464487266805,10.578828231669783,A,E,147.78790752186265,254.04809502981576,E,D,1
No,African American,Bisexual,-2.677031119817796,-9.980776780771937,B,C,-59.57506482623675,-60.59201068287737,A,C,0
Yes,Asian,Bisexual,-110.74165438433883,-6.80953104764261,A,C,-18.91662006779101,-122.60506897457229,A,D,0
Mental,Hispanic,Homosexual,78.3907944682305,-220.87358799662505,E,B,5.19636433486146,11.628082603672201,B,B,0
Mental,Hispanic,Other,80.93639002530524,119.3252563962794,D,A,-145.2946533369693,-23.79584065706114,C,E,0
None,African American,Bisexual,-170.64266346680674,-76.61518249120783,B,A,-37.480234166125435,-50.40632343601861,D,A,0
No,Other,Other,-88.81082145913885,125.14918649188267,D,A,83.8357196299326,128.9311946348601,B,E,1
Mental,Hispanic,Heterosexual,-42.37179221723182,-7.180887532726459,B,B,-2.5204473106020755,-95.08936258411134,C,D,1
Yes,Other,Bisexual,-49.53206824015301,134.85249795692653,A,C,-17.747829757736362,157.40436185226218,C,A,0
Physical,African American,Bisexual,44.63174150589989,334.9287546287202,B,D,-91.05716039931602,-123.67261159760399,E,E,1
None,Hispanic,Heterosexual,67.55303278954958,29.27114243838938,B,C,25.76374468898089,-27.002822807107226,A,A,1
Physical,Other,Heterosexual,125.29554528994689,-28.957257599467773,A,A,-98.10960561566084,83.9888668710998,B,D,1
No,Asian,Other,101.05518868889835,-8.20893462675788,B,A,26.343613382544984,36.400012722167965,B,D,1
Mental,Hispanic,Other,-18.3930495621517,16.68701406025951,C,E,138.8772049202391,-173.44963002892305,D,D,1
None,Black,Other,-107.23478793418894,11.868695936747647,D,A,249.86237798408104,8.445291977215213,C,D,0
Mental,Other,Bisexual,-36.40275029577011,-101.81603396285215,C,B,169.09707978371435,12.588868649547255,D,D,0
Both,Black,Homosexual,-123.09510502038405,154.06643184559383,A,B,-31.092172608048134,123.36900424116777,C,A,0
Both,African American,Heterosexual,-47.475984986526704,-91.62094953714966,D,D,62.40752374764072,97.25395052499188,A,A,0
Both,Hispanic,Heterosexual,-89.1685484784315,-152.2166688135311,A,D,45.93115499602863,25.76813751384418,D,A,0
None,White,Other,-74.14984896093394,136.39911144422416,C,D,-193.8324627944825,64.96644638876846,A,B,1
Mental,White,Heterosexual,-18.840904932980294,1.9993842243938516,B,D,-12.889588252326211,130.77960517145485,A,B,0
Yes,Black,Bisexual,-142.82847349116244,-4.6124775679462795,C,E,-30.519384627017033,5.2423849776434235,C,A,0
Physical,White,Heterosexual,14.602292089171737,-31.4409407927071,D,A,302.21902869580146,8.244088882600787,B,D,0
None,African American,Heterosexual,-11.500931682193086,-40.22781818841718,C,C,55.71184358668765,127.76475429452567,D,C,1
Mental,African American,Homosexual,77.83496016841681,39.12138735835647,D,D,-32.153478157386694,104.16550032092304,D,A,1
Both,White,Heterosexual,-64.89041516710368,31.224737718672515,A,A,161.7193718293087,48.959823953393354,B,E,1
None,White,Other,-49.21315916980741,-68.08285107315835,E,C,-189.80556295083534,57.92460034656126,E,C,0
No,Other,Heterosexual,9.773947611485143,-56.610887757366925,D,A,-44.82244281954684,37.53142637734682,B,E,0
Yes,Hispanic,Other,263.51111802874556,180.5202019572459,B,C,-103.90444101206428,-133.06810821538198,A,A,1
None,White,Heterosexual,-6.46002385903879,86.36028996738315,A,B,57.309932354202495,80.64846815522661,D,B,0
Both,Asian,Bisexual,121.13421789959669,-35.46714648962556,D,E,-179.53070393041847,-81.35038894405116,D,D,1
No,Other,Homosexual,27.92282786115063,50.785061295780544,C,B,1.9667533900691596,10.72251235665421,B,E,1
Physical,Black,Homosexual,-21.843611173741905,124.40318938990846,C,A,-79.44603703342574,24.375302425667073,A,A,1
Both,Other,Heterosexual,67.47772477957645,90.77673881933991,A,D,198.45957162842552,-51.28389687403423,A,E,0
None,African American,Homosexual,-70.07714555735748,57.46064699777408,A,B,29.69923029898115,-17.245188344034084,C,E,1
Mental,Other,Homosexual,37.84719301602683,-45.227342890829796,A,C,-123.8254481358571,72.55489033166651,C,D,0
Both,Other,Bisexual,77.46436718071729,28.83044572976755,D,B,-30.32562933660933,-98.80063615016837,C,D,0
Yes,Black,Homosexual,217.90028757536732,139.70552189318644,D,A,-20.70287396990167,-44.49911331522347,B,B,0
Mental,African American,Homosexual,106.39911240987571,-18.02793400233552,B,C,168.89513571695213,-55.947404906681655,C,C,0
Physical,African American,Other,69.39024822706104,47.12910521455076,D,D,40.86199323772002,112.97732058197067,D,E,0
None,Black,Bisexual,-174.91179556959565,193.52204376511153,A,E,-129.9537408820686,-56.74148632354582,D,B,1
Physical,Hispanic,Heterosexual,-20.284685170646842,128.89632697041446,A,C,-74.74386771282356,-119.74251093986416,E,D,1
Physical,Black,Homosexual,-25.80949913422254,-27.273253873635166,D,B,-32.222446575757786,-71.96433282204632,C,D,0
Both,Black,Homosexual,-171.37965311766422,-126.45141451160806,B,A,-80.49633378485933,-136.6487214414551,B,B,1
No,Asian,Heterosexual,-46.48898505726757,-47.86474848448396,C,E,-44.222742025989824,-152.6927623965819,A,A,1
Mental,White,Other,-164.7774720398184,-146.18604850271643,E,B,34.56825292396961,-114.01240032954165,B,B,1
No,Black,Heterosexual,86.7478932472448,-56.612723256868236,E,C,-39.65089159928799,17.978431010967803,D,D,1
Physical,African American,Homosexual,139.42378415103175,1.2826078281980762,E,B,80.04145143106616,72.13825404898537,C,C,0
Yes,Black,Heterosexual,85.73239293186377,10.959069284017286,A,A,207.16198142798206,21.885849473830003,E,C,1
Mental,White,Other,80.79022854149682,-92.55748490202895,D,B,27.176032077633856,110.59473385976344,D,D,1
None,Asian,Homosexual,2.7509459738295625,81.70160398840027,E,E,51.519806202530305,128.3803044637422,D,C,1
None,Hispanic,Heterosexual,10.827775446296767,132.13209908008966,B,C,-40.545438168188326,-33.52371793507151,B,E,1
None,Asian,Homosexual,90.87462226958762,-66.70143674224246,B,C,-43.58668708458852,39.4616092552458,B,D,1
Both,White,Other,90.68269928730332,213.91490757089184,C,C,72.09454124297915,-0.7943433625545792,E,A,1
Mental,Asian,Bisexual,4.625828338433992,44.036086993636175,B,D,-70.37735908374412,-22.13045289615774,D,E,1
Yes,Hispanic,Other,33.774385301369655,37.96696107038972,D,E,63.65963063890096,-153.82428617221788,E,A,1
Mental,African American,Homosexual,182.337409015813,-133.72386692686896,B,A,-49.25113351382498,211.17335726332917,D,B,0
Mental,Asian,Heterosexual,-48.90420771151703,88.63973727236377,B,D,110.66231800283634,-25.68989778351856,B,C,1
Yes,African American,Heterosexual,-75.41282982731039,-82.47300945535898,A,E,-206.92991438603028,102.73974581914078,E,B,0
Both,Other,Other,-120.92048313218002,-76.34068421947897,E,D,15.594981399815037,41.75525479934909,C,E,0
Both,White,Other,210.646490392024,-121.5954150872453,E,A,79.85778437315714,12.21499673855004,E,C,1
Yes,African American,Bisexual,209.206267864112,-84.66184386085409,E,A,88.66358751429871,55.65650739511076,E,E,0
No,White,Other,-75.90446088182523,31.603287299443743,D,E,-140.93576696619778,13.155849842206976,A,B,1
No,White,Bisexual,-253.7533461219816,-0.10461302249871772,E,B,5.87896031732245,156.36698324957754,A,A,0
No,Asian,Heterosexual,42.216057405946,2.855708940964759,D,A,42.433635487049266,101.51996796784208,D,C,0
None,Black,Other,-61.367636048859985,-139.65486325148356,B,C,-28.292034258802058,-77.14761613237015,A,A,0
None,African American,Bisexual,29.90172253899785,-75.80927356717386,A,A,124.1872244139067,-53.322347424024066,A,D,0
Both,Other,Bisexual,-64.50701556510874,266.185080491416,B,E,56.23295426223578,-10.985171567481542,D,E,1
Yes,Hispanic,Heterosexual,18.451903995253176,41.223677152854165,A,D,22.795667202423335,31.88550307445719,C,B,0
Both,Black,Heterosexual,-165.72377766994015,-34.57307705540447,B,E,-82.30716981662869,-7.0353423377483875,E,B,1
None,Hispanic,Bisexual,-71.34358833251089,-12.17793693632604,D,B,99.37861695628078,-245.2925373026694,B,B,0
No,African American,Homosexual,33.731265445167665,-64.12623891525851,B,C,39.34288536621161,101.91312219377298,A,A,1
Both,Other,Other,-13.475928186898637,75.6303439751387,D,D,19.44720243201277,-64.03007168653112,A,C,0
Yes,Hispanic,Heterosexual,104.80773696594731,-30.016021028165202,D,B,-273.26360045702927,-61.55942494310685,A,C,0
Yes,Black,Other,-109.60958213257544,-21.836990406592484,E,C,-26.79895544857477,230.67037565513928,B,E,0
None,Black,Bisexual,115.24747863671148,23.550849432005947,B,D,108.51661238994117,-53.25740138229666,A,E,0
Yes,Black,Heterosexual,-27.99442700170433,-73.60637031578449,E,B,65.67185289068063,-67.87973937792742,B,B,0
Yes,Hispanic,Heterosexual,1.3345944320562053,37.14894636473722,E,B,-202.91594929000013,22.36525587548436,E,D,0
Yes,Other,Bisexual,-6.59703850421854,-56.14048627483606,E,D,-78.14565130203434,81.37648304892687,A,D,0
Both,African American,Bisexual,36.47334619411458,-15.483902210669637,A,C,-96.0309376942794,94.28393847831383,C,E,0
Both,Hispanic,Bisexual,-42.40548051747453,29.60623630594676,A,C,-104.82129263410968,-58.44447327929252,C,E,0
Physical,White,Homosexual,-45.92975863248841,-151.82001056414904,E,C,117.1604348742725,184.02543619364485,D,C,1
None,White,Heterosexual,-118.78169976522915,-184.71909583728885,B,C,117.0218417902823,37.89100435374398,C,A,0
Both,Other,Other,-153.608239735054,-109.96629105147626,C,D,30.24594891523009,129.77802321652032,E,D,0
Mental,Asian,Heterosexual,1.4077658500086174,-5.2956836990343525,B,A,-134.52478137967262,-0.8767097788017131,B,D,1
Yes,Other,Heterosexual,23.073591642880274,26.875166027491055,A,D,3.8953438038125503,49.993939337523145,B,E,1
Both,Black,Homosexual,51.29917556967537,94.13691785809215,B,D,52.98095661236789,2.1026367051211867,B,E,0
Mental,Other,Bisexual,66.63058971210714,64.8708773031112,E,E,-58.6612407436011,69.24378773414779,E,C,0
Both,Black,Heterosexual,73.46417039124967,70.31504028344308,E,A,158.59673260992273,45.39279553488549,E,E,0
Physical,Other,Other,-50.54263012373767,-12.630856360788185,E,E,-55.86989676043197,-76.45721595412114,A,B,1
Yes,Other,Other,35.54689030364012,105.82793782683532,D,D,-191.7028047480855,-73.6862354415237,C,C,1
Both,African American,Heterosexual,-53.18752400989233,122.72227707577083,A,D,26.606307270892714,33.44555223626663,E,A,0
None,Hispanic,Bisexual,116.7499777276119,-102.18605644736427,E,A,82.06538631172187,-89.48791269057335,B,D,1
No,Hispanic,Heterosexual,-2.44694353547922,70.91342238721671,E,D,74.78927803985965,-66.4673611570579,B,A,1
None,White,Homosexual,-69.36542913859836,29.667626595203757,E,C,55.48808865019487,20.40018638644729,D,E,0
Yes,Asian,Heterosexual,135.6081284778612,-3.8425266872350283,B,E,26.545140791060582,-32.26895182455989,B,D,1
No,Other,Heterosexual,-98.45120105515332,39.37366090056274,E,E,-31.733100894263185,-92.11109469726243,A,C,1
None,Asian,Homosexual,-64.32578079529688,31.363791919319134,B,E,-67.84729062626849,-130.60296901587108,E,C,1
Physical,Black,Other,42.96757308022953,34.290102094103496,A,D,143.3670385687648,-51.834953410571714,B,B,1
No,White,Heterosexual,-73.91750723348933,114.37187160663005,C,B,22.64839138514403,174.01110557701338,E,B,0
Both,White,Other,33.75821292763474,-123.40809277172025,D,A,48.60895606589557,14.79876092795921,E,C,0
Mental,African American,Heterosexual,-117.53860678010663,-130.10629054707167,D,B,124.92210090025053,97.5067047448261,A,C,1
Both,Asian,Heterosexual,108.94782809536052,41.746246873657114,D,C,167.44111653119288,72.85572335320451,C,B,0
Yes,Black,Other,55.269530742721415,197.53152988986335,E,A,62.692905814584144,97.17596027105677,C,D,1
Yes,African American,Heterosexual,52.87589332270949,60.36010271357388,A,B,45.97829363793185,-48.37250416318393,D,B,0
Yes,Black,Homosexual,25.193332224004152,100.15541658441222,B,B,-207.9840288752215,-85.93101393359251,E,C,1
Yes,Other,Heterosexual,78.16936610101544,3.368568480583325,B,C,41.985884279304706,-17.67744777752473,E,C,1
Yes,White,Bisexual,112.50002118030413,-54.59034583570327,D,B,46.03573495455285,-14.041432433071801,D,E,0
None,Asian,Heterosexual,152.4666165376705,-0.052661215532679016,A,E,-133.12981506460022,-79.51132337132239,D,D,0
Mental,Other,Homosexual,65.06832534645935,28.950390520196457,D,B,39.82832766359198,52.15935956393098,E,C,1
None,Other,Homosexual,-65.41221333199016,35.36984537418171,D,C,12.84245036542261,-7.285535551970311,E,B,0
Mental,Other,Homosexual,-89.32399518325063,-34.063441345195464,C,A,-255.01102208122157,-148.99673895155357,A,D,1
Mental,African American,Bisexual,-167.75527967654315,242.1585475589373,D,A,51.809446336656706,-42.51279346154156,B,A,0
Yes,Hispanic,Homosexual,-152.63848553545728,-105.40672496821419,E,C,44.95708170844534,-8.169357526866131,B,D,0
Mental,Other,Heterosexual,-51.90720605430519,26.002553418979424,E,B,3.6549953709410965,201.1898777403605,E,E,1
Mental,African American,Homosexual,109.80196180431992,78.64695186175942,E,A,-6.156854942340394,48.91494104446046,D,D,0
Mental,Hispanic,Bisexual,-148.2965118605133,-149.96682343879195,B,D,-130.6996863144888,-162.35654117214236,E,B,1
Both,Other,Heterosexual,141.30093801944207,167.14253243427453,B,B,-64.22433563607679,132.0495804808843,C,E,1
No,Hispanic,Heterosexual,20.06017569705564,-111.22455404965854,E,C,69.23605916099824,68.48541085065398,B,A,1
Physical,White,Bisexual,44.09836297850306,96.74097425114279,C,A,-144.69768670817365,58.376067101904184,D,D,1
