disability,veteran,Religion,sexuality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
Physical,Yes,Other,Bisexual,A,57.88486957002329,-128.27141798859455,-13.516708311796236,-6.168945932260153,D,-111.61696401661685,B,D,-148.2704826943931,D,C,-136.68738353259263,20.900042136259085,-79.92428790709415,-158.64687995433,-64.38672419302996,-116.26918284689738,1
Physical,Veteran,Other,Other,B,-82.77232446174699,276.53342799876725,-49.36124634145084,158.29295162395167,B,-80.64486735409015,B,A,212.72198033078732,A,C,96.33094342966126,-3.7525073492181606,-93.9343386880618,-90.87667474781523,19.22675695705493,8.025979384501786,0
Mental,No,Christian,Bisexual,B,-18.583882679272577,-104.4814549914032,-3.501790453136634,-19.773305765387004,A,114.37212943579213,E,C,-151.4367295771628,D,A,57.844471373446815,120.22574406638593,46.49176417681025,-10.52059788446869,-178.77166128255655,-34.851313661135855,1
No,Veteran,None,Bisexual,B,24.370211031423718,40.56664076919033,33.54700994952814,113.87280211947474,B,8.565766275660696,E,D,-86.78757275294913,C,B,-2.2336948979111435,85.8469461820461,-50.62725602289746,-8.490896927704634,-51.02837025076779,-60.415912279290055,0
Mental,Non-Veteran,Buddhist,Bisexual,A,-80.79228538954813,98.28802855120571,220.94032979729957,-60.22676492717554,E,-142.10906223613958,B,A,159.7164327018911,D,D,-89.89366074417244,-62.276500225986,-151.93612007686198,3.0962659707798394,99.59175315742947,80.04611799132606,0
Both,Yes,Muslim,Bisexual,C,-73.12004513075048,-8.118569267212937,70.14368538686827,-86.82856886186411,C,-53.200444743009434,B,B,27.588426062444878,C,A,-111.75731623462535,-22.989715959260376,-51.59796689854244,-168.06012074278325,-48.906547897728544,-45.92190945647708,1
None,No,Buddhist,Homosexual,B,-40.93747033521378,-66.97147611063149,21.944192543736,189.48286464997773,C,107.79056724912648,D,E,49.219661865906644,A,B,-83.10097217302065,8.097480859829147,-18.55088355491243,-54.993786888014974,76.25118649174209,91.98317122968035,0
Mental,No,Christian,Bisexual,C,-23.56155324804416,-96.4188453205153,-112.63931156480298,-17.250230085449083,C,-181.13539843282584,B,C,128.20422683858203,B,E,137.95555675444524,192.1913903552988,-37.924985173709025,82.69081429297466,79.73124110123223,126.75472625757259,1
Yes,Non-Veteran,Buddhist,Other,D,74.91878660725703,70.9509416316492,10.4389653976213,-147.51348093049165,B,143.9169547960165,A,B,38.78208394735864,E,A,2.288601994326833,-58.39690582870571,-243.16191025137144,73.00332266101604,23.552654983703604,-295.43588224712863,0
No,Non-Veteran,Hindu,Bisexual,D,-78.30364152808689,-35.43520929634482,-53.21488450852691,-28.126708026386527,A,-1.808965111827323,E,C,-123.72056104250875,B,A,15.79215655277035,-11.804240380142003,96.2220473557003,-193.0040085228665,134.18350084333684,-47.82341511277432,1
No,Yes,Christian,Homosexual,A,-138.32479794182896,-31.964627882269113,16.97280084145614,54.35084309207606,A,71.84890106783858,C,C,109.25923745799142,A,E,54.229106371230074,173.62688136208706,52.577107507815846,-308.9313096334028,-34.225470942181865,127.39425374056057,0
None,Veteran,Hindu,Homosexual,D,-80.03835846927359,129.86845565065806,18.27862392468793,40.95834281276196,C,43.066417245939924,B,A,-11.104747825536993,A,E,-40.080478131709754,87.31793874662753,31.015472444356128,-30.955319827187722,-46.8758844820454,-40.892824239176356,1
Physical,Yes,Jewish,Bisexual,A,22.797279122123154,-118.98026901834807,-18.70939264146795,60.360661916892944,E,213.5873008992256,C,B,60.913948019258314,D,E,-222.14505527900835,-70.86260057676844,88.86520995406698,154.4065146177642,58.00244287861525,-30.870907833565298,1
Mental,No,Christian,Bisexual,D,43.000903910891424,41.16011256905425,-68.29921443542622,-96.57943228195165,E,23.809869249976984,B,A,66.74887013275556,B,B,-100.62945050717431,113.78261050486655,-210.02892543940283,-89.01178815230456,-80.1730212342148,87.61272634395694,1
Mental,Yes,Christian,Homosexual,C,-76.62089694853127,-122.68582888169757,153.75422967685552,-10.265544018977623,A,-203.99133588398377,C,E,-8.254317144922485,B,C,-161.84906014430743,-29.386596081997613,-27.72373089540335,121.91793663045014,14.975904548383317,-134.5115687463094,0
No,Veteran,Buddhist,Bisexual,E,85.16962451788721,-97.75440928412542,66.98124233864455,-135.91344588807866,C,-5.286803926289045,C,B,204.16802987110958,B,D,159.45190011823723,36.09572349938171,150.3574107610949,19.850680493051442,-82.90509530406794,-19.83291104389134,0
Yes,Yes,Other,Homosexual,A,144.5085535162994,-59.68531438564203,118.52328428863255,-89.71772838720398,C,241.1638245511235,D,E,-73.8515679636486,D,C,-58.109549117528836,-71.24571355903898,-319.56326575203803,-25.633421584524186,47.523293838662255,-81.9019852596425,1
No,No,Jewish,Other,C,-118.27518461875874,36.67168514324888,161.62976794269142,-125.75746040951705,B,-65.59083147340651,C,D,12.255948107859439,C,C,216.8829838650122,101.57868960958596,153.85564966643065,81.56527114697431,-11.161759213397573,26.801458225679696,0
Both,No,None,Bisexual,E,-39.761902843730056,81.85333676533754,19.44986672677684,-340.7461805581009,E,-114.2227479817001,C,C,-175.94288561108417,D,A,-65.51053123079815,-92.49014765157408,77.5691683464532,-5.464110227964077,45.82543867346039,-10.634636686717851,1
None,Yes,None,Other,C,65.77026611718041,36.61564229229975,-77.76433267129289,3.9195197624873566,A,-43.33835425945429,C,A,-22.659790143014195,C,B,-102.53058718585213,45.54107445649208,-97.1167578944448,-19.668057572035146,65.4352085223285,113.85534763358527,0
Physical,No,None,Other,E,7.687052903804442,144.9712275201001,5.598827721694971,57.69581094476665,B,42.9616074058853,E,C,119.9480528168283,A,A,159.28021163218617,8.598086724342394,-24.39381428258094,-52.00686042770501,164.3329264653663,94.66024156454468,0
Yes,Veteran,None,Homosexual,C,48.682917667759426,-4.926997158695307,-73.15687650846054,6.502836604552948,A,-33.65141088777917,E,C,101.64037061926969,C,A,-18.250888076708893,17.239650713905956,144.67080517969052,-193.946999352416,-15.494957541446365,-88.66446876482202,1
Physical,Veteran,Jewish,Other,C,93.32749020409668,-81.01124921892645,-170.5012242084709,-96.41870476568391,C,-105.66223998820212,D,E,60.55080721209115,D,A,-84.41216949267407,74.72756642271278,277.8712121207374,72.85668064113138,17.77089547301456,-76.90585844992124,1
No,Veteran,Jewish,Other,D,-17.748969935351873,-12.561102542986582,21.556541726786353,-162.04445287425307,A,5.857636987669869,C,B,6.07756351825107,E,D,-103.23120807231099,-205.3703158622006,35.58326749203724,-149.37242556960453,3.372222498694747,112.37691509065466,1
Both,No,Christian,Bisexual,E,-18.193051625037334,13.964472755058091,-176.58818852962227,96.41641303704532,C,-169.25687115281713,C,E,-171.04866056668834,E,D,18.308191161271402,32.284909373182494,-2.7457497512798255,65.97835612499786,-4.673785472924541,-83.05311844026242,1
No,Non-Veteran,Buddhist,Bisexual,D,-24.18009558726771,-129.37006295239854,-66.96993004196375,-85.59432497317336,C,-40.76128547683751,A,A,-99.96371513470257,C,C,103.9327617704713,-27.732653422767406,-15.598506674495551,107.77793705996417,-103.3228052732463,28.305861868198036,1
Physical,Yes,Other,Heterosexual,A,80.76858841313724,116.88783942480372,28.576594610523365,239.35138229010388,E,4.5355653087338546,D,A,-3.139776307375064,A,E,198.96721411912483,120.50876962660185,158.16541164312008,-33.51284024737678,-110.25418506788513,163.8641695299848,1
Physical,Veteran,Muslim,Other,B,110.09865194813571,208.4429549000534,-129.55097834279493,3.9819177755670525,E,122.47564049972992,A,A,56.60566804349018,B,B,-56.65230690564926,-53.530627895030655,-80.54586374659168,155.94195861358875,41.82206712874431,31.06479227618115,1
Yes,No,None,Homosexual,D,139.33069936911357,33.10782123443795,-62.17562115469547,27.615480147376438,A,-157.48481762944797,E,C,-125.73246104242024,D,D,-192.019796042113,-40.4752814107021,-70.73089888557698,-57.97386029376822,16.47520861761451,68.37346322734376,1
No,Yes,Christian,Other,A,-11.545745089885235,60.214783292537255,64.52257149136535,-37.35564152131728,E,110.16505181551668,E,E,98.65660777862566,D,B,-66.96803833487895,-39.33900495881059,23.606729332979587,-58.96609541142551,102.44149738503823,125.77631862678662,1
Both,Veteran,Jewish,Homosexual,D,-36.87244350177925,-213.54610644307587,120.958912655415,55.085349530358684,D,85.65554993259686,D,B,-92.37534657884746,A,C,4.183417565647387,149.90054326613776,-235.67855832328627,129.21148362001568,225.11086657675935,13.355237609990892,1
Mental,Yes,None,Bisexual,B,5.235130958976017,34.423416046929006,-157.57127997756152,-18.49883988849503,A,151.79533449247745,C,A,-79.51697089907714,E,E,154.32155153781505,-17.397272413819852,62.25605830185342,-180.89566951441475,-90.81897076615579,237.00586994761372,1
Mental,No,Hindu,Heterosexual,D,21.052535350505508,207.87278354262014,24.85712126025671,-42.71369024595589,C,-56.5342724754479,B,A,40.87453464613638,C,A,95.04758930056559,68.48063841173743,-34.84652372641095,47.21210055894329,-5.9055650364682,-195.56533408516836,0
Physical,Veteran,Jewish,Heterosexual,B,-52.5596722011816,-193.65237870143133,107.70069455922673,119.00073325060303,C,86.34265204016948,B,E,-48.35176280010152,D,B,29.777724813678198,37.15751263482508,-145.42535045976888,72.09179223774936,34.36528906470404,-156.43878037743295,0
None,Yes,Other,Other,C,-102.07454655180312,144.95854521299526,-1.5152541905301173,112.2810291385143,B,128.3421469217331,C,C,49.50134675839888,A,A,2.4394836035883216,-217.79825389999448,-50.85334612643765,-73.84943978615759,71.92657081486976,-103.19888084230773,0
None,Yes,Other,Heterosexual,E,72.4437379348092,-13.089480860565597,129.9047696683152,104.19623465758497,D,17.077456834882046,E,D,-205.83358522983,A,C,159.52136790493557,13.285682206049824,-38.53605325314165,-18.029757627026463,-34.6421229344713,36.18805001309327,1
None,Yes,Muslim,Heterosexual,A,-194.54150155916795,14.924331007120028,-14.555139197995546,-68.37925373426997,A,-82.75140515326123,A,E,40.3717756808032,C,E,70.73992227053265,-134.6327478553473,-4.691373144911039,-52.139381950023854,38.738907954178366,78.73929346355345,0
None,Yes,None,Other,E,104.6767079627298,-128.09162545002803,18.70762443831191,112.26470864187881,A,-51.99446798807386,E,B,7.933588655805835,A,E,31.365620899247386,93.97168424796018,-40.516424635940965,-12.946162144739388,56.42049834598313,-64.558004381313,0
None,No,Jewish,Homosexual,E,-105.81730190904877,-7.319364694434405,-56.868322673188196,-3.7250161971901603,D,-94.50004349658555,C,C,-13.667961128159812,D,E,-12.963210765698843,65.90994240140296,166.0515058838033,-262.3212002084012,-44.13673885426287,-289.86163221346277,1
Both,Yes,Muslim,Heterosexual,B,-0.38034906045158123,-46.24612138278598,-61.76141382808421,-128.77220494378474,B,84.75592501139676,E,A,-85.13818432411566,B,E,86.56709340105571,173.9425166440649,155.78555785155126,-36.56523193603532,-195.2329905074054,-159.72765285615176,0
Mental,No,Jewish,Other,B,24.200538882001734,-1.8467190645994478,-192.22232061318343,30.438424933201823,D,45.6550395965373,D,C,181.29263747980266,E,E,70.40454545341558,-57.80324561059745,-137.55158280643317,-25.684691060761427,-73.44228657310634,12.77038481806429,0
None,No,Buddhist,Homosexual,A,76.54297584891427,0.12025136795498156,-18.434656630107575,41.40362143852837,D,-73.04351196508277,C,A,69.70606815559837,E,D,-12.218723600567264,-51.711151340101736,-77.45007149321033,35.51896020662026,2.637885598688569,158.7297479717272,1
Physical,No,Hindu,Homosexual,C,101.42547433594153,254.1722267705913,30.73269012717248,-69.43453081817019,A,-16.500625666898344,C,A,35.157181952123885,E,A,-239.40179746402106,-262.76313246024927,195.9200025379936,131.83369162481253,119.2719687844231,-92.76512976107783,1
Mental,Non-Veteran,Christian,Other,E,188.66971861536533,-23.377800941871467,-132.02738410406826,116.60329183617037,D,-120.66270379463523,E,C,-26.611321437846346,B,D,87.703224946936,-22.88538235095122,-47.40308590143584,-89.0716694563164,8.827124796175937,-99.42334459794876,1
Both,Yes,Christian,Other,A,15.483587155914885,-82.62773021125086,-4.028933088294381,48.487283064933365,B,14.725816467723297,E,C,126.9038966191667,A,E,22.485547019635106,-131.7508701837341,58.02753306563419,-4.428060786088855,26.43423360892541,107.51961432408383,0
Physical,Veteran,None,Bisexual,A,14.701021261612043,88.72603971420804,65.19182129448868,-26.66753178735287,D,73.67275644073501,E,B,18.517045543961466,D,E,-17.928254878092098,149.33684486104656,13.830022198741073,-95.62073739957707,40.429205950802796,-19.4082327508121,1
No,Non-Veteran,None,Heterosexual,C,41.62176871019854,64.19336281269834,191.05130160847654,-159.76427995464994,C,-92.98709077851737,E,E,129.20449681893476,B,B,-35.3739990016372,223.9934567493604,63.358682944711134,35.377847629321636,-37.522171895476376,-95.5475031771187,1
Physical,No,Muslim,Bisexual,A,28.595724389064024,-33.428386179208644,-150.52275206409251,-76.22755389269804,E,-31.373613309829494,A,C,-60.77792313961838,D,C,20.915135932532845,52.415549632000435,-178.1600903822184,171.9318234720275,2.2769486044084006,83.74973382817771,0
None,Non-Veteran,None,Bisexual,D,27.89941573004395,-5.169432021812294,17.066286802823747,88.18018679108097,C,97.43689964067522,A,D,-228.82290658067538,C,C,4.884203780997297,-66.59659374504388,9.294529905223987,72.50568080413323,115.39671236019484,-51.36046563556131,1
Mental,Veteran,Christian,Homosexual,E,25.79763462805727,-129.59301221422356,69.84729586569192,40.364685514290585,E,-85.74307886462947,A,E,-42.71596098286798,C,B,99.97150190576211,-42.4146941820867,-103.2036118890851,38.42829499026768,-71.27913086384571,-89.92253332599904,0
None,Yes,None,Heterosexual,D,-23.1457713984085,147.64941094024155,56.54487633932306,-98.18985196755075,C,-103.39462451940938,E,A,43.805385428689966,C,C,37.06438753914183,-32.855780492000825,23.565979082049697,12.757090127477728,-5.404871709448541,23.25464965451382,0
Both,Yes,None,Other,E,-78.76731331583477,28.300245357863524,96.44948778430059,111.11020962686169,B,-84.95218349584611,C,A,-86.25423832282112,B,D,33.58929734907836,-48.78628077962722,105.68751568672283,158.71173293739304,-67.89395291218291,63.27245156169965,1
No,Non-Veteran,Other,Other,B,-109.94000080103802,-26.777086448265834,-89.29895583337411,-158.33288437554833,C,-121.73562452186921,E,D,-148.86463644568667,C,A,-136.7352153999331,-145.54099487111566,97.98520181322729,-7.219684159370451,-49.149619867440656,123.46010243060044,1
No,Non-Veteran,Jewish,Heterosexual,E,-81.43064236461699,-140.49324876193035,10.565412628997706,-59.74393922570304,E,318.12491827329364,D,D,-162.64797646765126,B,B,-46.15401922648512,61.19810434163184,-114.05536674476642,186.54733257632103,109.96302846326793,-31.319581859053265,1
Physical,Veteran,Other,Homosexual,A,-181.99609418867252,158.91588008747476,52.94129136213081,134.04791789248722,E,-49.27308344972927,E,E,199.59819918241797,E,C,68.93159164207358,-180.62466456640118,-58.643538091117264,49.66043462273543,19.88506169463751,-402.0370581337147,1
None,Veteran,Other,Heterosexual,D,155.73213899945515,-44.19214606531397,82.7115074331284,80.27994244374888,C,53.033093387775295,C,A,18.95968765567846,E,D,-54.079878259383094,175.00358486664564,-8.718031993633867,-53.060991526424985,-121.39315357049102,-226.28293960796938,0
None,Veteran,Christian,Bisexual,B,-25.769896720868818,-35.7480506466775,257.4731075102143,19.39294000021097,C,-9.89184043309468,C,B,-36.27171618083337,C,B,-30.39216524242588,-49.34864996324029,-14.461998523301252,-199.44721451004165,121.0883736556565,-73.02443496843789,1
Physical,Veteran,Christian,Homosexual,A,-82.86999955345708,-85.04480861763109,113.92405435480251,-46.24779992253181,C,18.97083749651463,D,C,-63.75694908724145,E,C,-193.1657358182269,187.46750443707245,-30.30078162144517,72.76488161564606,68.58780011489998,69.5211041001777,1
None,Veteran,Christian,Bisexual,D,-59.04969592404377,-51.282491669820374,278.1755096501729,-6.263399708028776,E,-41.04665253955494,B,A,-77.88587665228665,E,C,44.337932931908206,23.64098500815209,1.9654851115063547,-36.499133995137,88.71410388467515,87.6946010311616,1
Physical,Yes,Jewish,Heterosexual,B,28.03496197331019,101.89379083333935,20.860724280453752,-81.23457072297045,B,-52.342763604323764,C,A,-73.08636460371676,D,E,-43.5729858660304,-48.37680636556102,43.44828730737672,-0.7747116610010599,-24.767940708697374,95.40394089367695,1
Both,No,Christian,Homosexual,A,-71.115049501652,-206.331356615931,-77.21583753997153,-53.566375092610784,E,-200.59836664520705,D,E,166.6191656559333,B,B,-1.9847040698658454,-55.40498229639679,156.6434718811049,83.28962186622026,62.59034613372133,83.08779841518958,1
Both,Yes,None,Homosexual,D,81.58713046337664,-137.2793838024301,51.286934926479276,53.938248049688156,A,-282.37685223724924,C,A,-35.09108424257809,D,B,-26.509302098957573,-215.2938191885972,-80.3720310194987,78.54161362510854,7.461227024287154,108.58081494946765,0
Physical,Veteran,Buddhist,Other,E,11.556269571238897,-18.98147878191045,59.105315950580206,242.68051806430307,D,-37.18350955669943,A,D,-7.768523872902391,A,D,-275.59156851120565,-205.20073957242099,198.52507654331419,-10.832028832696508,-44.219449900607025,145.3221973737319,0
None,No,Hindu,Other,C,-89.73872167292555,1.101453901628571,39.38789131442017,-2.4135652720364233,A,108.53931983382132,A,E,130.47842890384854,B,D,100.22702151445355,98.61506087800737,-49.87963340116688,-66.21083756350534,122.82336270934363,-35.87533245293669,0
Physical,Non-Veteran,Hindu,Heterosexual,B,86.9701682810643,91.69402659148625,94.51972875158539,-95.89253441519189,D,-171.33796459160217,D,D,-176.86933611152074,E,D,97.01034448209789,96.89478804010399,207.49813417132324,-332.2965454792853,80.93544685553286,32.429130912758275,1
Yes,Veteran,Other,Homosexual,C,-54.82685440492173,28.169336232166636,17.131284201153402,37.37599921322375,A,83.5651367366374,C,A,36.06550591201223,E,A,-57.34938221552448,-30.028216778818077,-29.851110586671155,148.07715940085555,118.10906968286821,-196.20970008791275,1
Physical,Veteran,Christian,Other,D,68.53263519772543,52.01168824078376,-88.13640820469593,-117.7875468458694,B,4.721142479442792,C,A,-53.97737307366821,C,D,-34.188922559587695,25.69751149248649,33.41853602577538,40.62030752383545,-96.43979218917636,-68.19687337843227,0
None,No,Other,Heterosexual,A,-95.23196632854636,-90.81911663305347,-7.936190041137174,-174.75558441667,D,-115.06121327298493,D,A,57.021731485569426,B,D,-26.720895189340244,129.26448343965455,8.279842835910364,-97.3745552855851,-43.6168134862079,121.31057432345307,0
Mental,No,Jewish,Bisexual,B,240.56096706699935,-24.82383357750518,-163.42792138830063,-220.69615408946817,D,-80.6808012387339,B,A,-48.45689616883806,A,C,71.61710548129207,-114.86857733627063,140.23020998850745,-117.51936196942748,-25.46610619397186,-73.49898112218139,0
Physical,No,Hindu,Bisexual,D,94.21688432091912,166.9993922580025,-51.519464067860085,28.616556653843915,A,87.10793204401072,C,B,-4.416850273801934,A,E,179.00616145615237,30.90659412961001,235.02185124210314,-47.85446834379424,107.3980226299035,181.33090226318382,1
Physical,No,Christian,Other,A,-1.0859681173832518,-72.08202887519623,-40.12189909661411,105.43741402630972,C,68.80765633519458,E,E,-141.92227401297458,A,D,-59.446891079068834,164.92183792894735,55.424463947022105,121.93162469409799,-0.5680504433432186,-85.69438806930152,0
Mental,Non-Veteran,None,Heterosexual,E,-25.348458679114323,130.1709604506408,131.9684452546141,73.74283806314558,D,58.386280704273865,E,C,80.57560765283434,D,B,-164.04491272331506,-57.34521455999629,-50.54686193096368,-49.4300558394245,51.51818487099922,178.51807543002658,1
None,Yes,Jewish,Other,B,50.94797557242033,82.9681567211304,-86.96022169112727,-41.74521358513731,E,-57.198958568374145,B,D,30.519277314884913,A,B,52.673236001123946,-33.04304774966362,20.82584837064243,128.32852114838414,-338.63670932404364,-75.8658771674266,1
Both,No,Buddhist,Heterosexual,C,64.40281510192891,-55.269643858891726,-184.97475733251946,173.459239104474,C,-106.09506148744788,C,E,198.86550997631105,D,A,23.325956989112903,7.2200658066729675,0.6190857945214855,-130.33413610841322,-33.81493088942635,42.0804938245308,1
Mental,No,Christian,Bisexual,B,132.80170606446146,-54.63550421934791,-1.1559751504924063,64.90037706079401,E,-68.74921780918814,D,D,44.15316724433928,A,C,-64.13008311353087,-108.76968648341692,-120.12543995951673,-136.64372480557088,168.738295021825,-368.04543336182786,1
Physical,Veteran,None,Homosexual,E,-203.80823015242967,198.02098784286494,-74.17298273095003,-34.23025192046777,A,25.849950545713035,B,A,38.86251992096631,B,C,-15.895552557658227,-77.30896820364197,18.95334901854543,63.43432069943813,45.909189436825706,-106.24848151862565,1
Both,Veteran,None,Bisexual,C,-61.06078170239007,-152.13555450435075,-53.56394473700489,88.2994058005371,B,47.07403426723449,E,E,-82.31000716011798,C,C,150.78898059602986,31.49974073156011,-61.8279864663969,117.74332017766112,23.017190413903563,2.451967500411149,0
No,No,Jewish,Homosexual,D,-66.42595103923749,-71.77041175082617,6.145825083518112,66.55006620846447,C,232.2621879169028,E,E,14.24505222028866,A,E,-117.23340525027687,-67.4527931836537,-13.884099278871421,-113.86664179099348,-88.52117149048985,-103.1379176584141,0
No,No,Muslim,Homosexual,D,-115.63465472665409,-50.09016996617996,-85.40351978188106,-28.211489644434124,E,18.502651982863224,A,C,25.989920794640614,E,A,-8.749565181612343,122.57568658416089,44.90685904634723,67.96356800126593,-105.78015865144559,79.67188043718102,0
None,Veteran,Buddhist,Homosexual,A,-71.40968649952167,92.09138348351668,-102.5720484396221,-4.601121584403992,B,-45.95231600273414,C,C,-125.396286955529,E,E,22.65101011278503,-147.54983524079924,-52.63872470048106,8.009816043686836,-34.5377164253011,247.94330009165688,1
Yes,No,Other,Other,B,10.214300507744891,115.60375076101188,-28.446288062540265,39.64597867034556,B,105.23590079836337,D,B,-119.3023684293203,E,B,39.19555552201398,-19.938922774575516,-23.03334037097107,-148.48218403769113,186.52154867075777,35.580060015399766,0
No,Non-Veteran,Buddhist,Other,B,-73.46832791660995,4.1121862055768235,68.78263061047296,22.053617226890402,B,23.389778368155294,A,D,240.5234540744944,B,D,-49.31544273830085,215.63037618479427,-58.51917749689749,19.541799792410046,-154.149068279853,153.71508008951483,0
Both,Yes,Muslim,Homosexual,C,8.637551397234907,-60.22063348525908,108.3523078219283,-48.29541096799739,D,-145.8593544909612,C,B,-15.824329775269378,A,E,-111.67895717031016,-194.25094907764117,-1.0616177595215541,-100.83002795844965,2.2259757596893657,-12.411848581044675,1
Mental,Yes,Jewish,Homosexual,D,-171.76151499488,-30.537262888360374,52.68342666624909,18.65930466469809,D,-77.84112137279949,A,E,72.07515781520016,E,A,9.783133547927209,-89.77296911480211,153.93001580062298,51.866957423279445,207.20816526485564,57.38198062875798,1
Physical,No,Other,Bisexual,A,-83.56855497686408,39.78099594424114,-68.7789878686193,-33.19758144293696,C,-114.9647660326294,E,D,-0.1946376226265787,C,C,-85.94024013371731,-5.765587661017896,-18.88059910471013,69.51847272146142,29.043707081365337,173.05018813926188,0
Both,Non-Veteran,None,Homosexual,B,139.3894950529065,270.84568388631266,-23.018665620589264,99.1414633035605,E,-64.28252117522364,A,E,-92.87765712451146,D,E,75.92609496536816,82.50758847584598,54.297022155166985,1.0815062441998196,10.048828281720647,-182.6352525269733,1
No,Non-Veteran,Buddhist,Bisexual,D,-113.65337310951237,-66.43984677090246,-56.6534618388164,91.89270978584005,B,-40.70433404989896,E,C,-14.998147458202363,C,E,131.39670105601732,134.8309412540526,-60.10613368606192,56.42685655111575,130.5963395002525,79.40034024435327,1
Yes,Non-Veteran,Hindu,Homosexual,A,76.39630450022683,-164.88448126439795,-191.87189179873036,-25.175188967158512,A,58.62608680644396,C,D,-143.87788560956102,D,C,-190.0527620458958,-134.26512672826593,-101.71960864788446,76.47662892390026,67.1586256059794,64.9875329989241,1
Both,Non-Veteran,Buddhist,Heterosexual,B,-15.865558252074797,-165.1377736911096,54.468068489330214,-1.126021679877668,E,-140.74759805809296,E,C,-99.63721561555701,C,A,45.05754833588125,89.80889817876533,-11.184798524737886,162.580244647481,76.96261350824032,110.45873089249933,0
Physical,Veteran,None,Bisexual,A,136.2244482495661,-3.027178477324825,-187.18709369393477,43.57505648847029,E,-119.65351655984418,E,B,-86.2843658022578,E,C,-7.453283858359,46.21974801509737,19.011825078852866,112.41537345280467,20.684917247656045,-63.52313265498868,0
Mental,Yes,Christian,Heterosexual,E,18.11613551091628,-26.880566495836515,-164.6273820486523,-109.10667453167248,E,-79.62407296748046,A,E,-77.39800581389217,C,C,-90.07556655091868,-22.16943607768289,-26.595205576388125,92.73764752154221,-238.86498490803027,119.19310245290143,1
Yes,Yes,Muslim,Homosexual,E,12.555308707845562,63.78685417004828,29.26155608023277,1.961805674911497,C,14.051614875441718,A,D,193.1864901188851,E,C,-66.00728837976662,9.143295662643823,-85.20060384622475,-63.30937684807091,-41.98479714146929,-1.4274337543324709,0
Mental,Veteran,Other,Homosexual,B,-121.26850199937465,-24.853726134981986,-116.61338702538599,73.26953638339846,A,-48.520801821976555,E,C,-24.747130292384348,D,B,6.228481537746344,98.85010715526921,143.48610484514847,142.4206265450311,58.58528642760314,-5.8890592649714435,0
No,Veteran,Other,Other,D,83.45364207566885,48.78934852467182,71.3049922579362,-115.73767626551252,C,-27.26970139481722,E,C,89.58248831938603,D,A,94.38146474766728,38.13927964833085,-36.404544329545516,-129.08375247290692,-149.66236867144406,-18.916662885522197,0
No,No,Muslim,Heterosexual,E,-167.6459709689398,34.20494875017041,-113.16140007708285,36.53316746039397,D,30.530974941368417,B,A,142.8987649579106,C,B,60.38118620758449,-131.399631959648,89.75624270581721,114.67514219816088,98.0291820936706,122.62557755572341,1
Yes,No,Christian,Homosexual,C,65.00152188191832,-67.92149464096453,92.25466099748965,-2.7171979450343167,E,-12.122453483889812,A,A,-27.74053273603412,D,C,-40.45033133536883,43.22265160459446,79.09895911630369,-52.01245282600737,-124.06997189053115,-17.58554749128407,1
Both,Non-Veteran,Buddhist,Bisexual,E,-51.99510284110808,145.84698235910125,90.38937861357344,-6.335161161539145,E,86.167253603581,C,B,8.999285494156469,A,C,52.95406025697824,131.3215665639541,-52.78957793131642,-162.54536121809062,-27.883165769762936,189.056182627602,0
None,No,Christian,Other,C,-12.275099305590038,-21.71788151463924,41.68585657934024,-39.41743276903613,D,-15.560529110836441,C,A,154.28073781799023,C,C,8.395619221921496,-33.53968405096919,13.5212548529414,-97.2052038326549,-27.702611454526142,50.14717477549683,0
Yes,Yes,Jewish,Bisexual,A,40.79369251819039,4.970662629124781,-36.52021215285332,45.45622920945957,D,62.23697808870454,B,A,139.5120969850462,E,D,51.06196478511568,38.87793578088041,-152.23309703254253,-151.5014979467041,74.84318877978868,-128.0624927272936,0
Physical,Yes,Buddhist,Bisexual,B,211.37489933125565,68.79248404448197,94.36588059119404,71.10307893631659,C,-30.007833766478235,D,B,36.59548681246611,C,A,8.770223511405808,-115.82446075012061,24.906310182298903,75.08538355312713,49.97559995566513,34.24860358144289,1
Mental,No,Muslim,Homosexual,B,116.2280278908036,125.29471436714744,90.1579158142626,67.43383111410515,B,-40.13576249904705,C,C,139.7976074354392,C,D,-23.94398503211655,-47.36117809503065,-52.58192378440999,-19.403784731975822,-41.93497263178889,108.16037445651577,0
No,Yes,None,Other,E,-127.53173773314947,96.68814485152568,-27.87588788113616,77.20585078244989,E,178.7378523151676,E,A,66.7312791686048,D,A,142.54021990090996,-155.7158958367594,-8.38291467801812,-5.651622855779796,86.70169240797246,-91.02175112988036,1
Mental,No,Christian,Bisexual,D,66.70531351878265,33.84050160138027,-44.03579242334716,7.79687481464299,B,-18.333950546642228,E,A,67.89366637493379,C,B,38.75589214789084,80.73133020356231,203.61366912870022,68.78527010593747,104.1651537026191,150.62704747779046,1
Mental,No,Other,Other,B,-20.314011514035702,6.516297618713697,-223.7433800497311,-13.407061122589099,A,168.6247719103562,A,B,108.16166772002845,C,E,-61.252371422159705,-51.73526467737501,-88.23526090909401,17.431309192601464,-88.12975111022942,-0.6908215636946049,0
