ethnic_group,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
Other,93.71286154512457,10.710013828051899,-97.93805014900026,E,A,B,-223.20021618361685,B,A,E,D,68.75132993902223,40.28308559489396,-200.15615518052346,1
Black,63.60397222957904,20.189996568808656,-157.35146097775282,D,C,A,109.68324203900926,E,D,C,C,224.6581736959543,-126.73326293313185,-106.24185988182977,1
Black,125.97316782440058,-31.986841715951382,-70.17355071712495,D,E,C,-9.9091147287602,D,C,D,C,137.30731070762005,157.58007110366668,-170.07521736757408,0
Asian,-164.001562648324,-147.60747588207514,-94.38236918488253,A,D,D,66.68052274184794,C,E,E,D,75.87215678477561,-11.3487990454136,123.6803688573505,1
Black,98.57548919345622,162.99876733653107,122.63963722937415,B,B,A,43.640086891925165,D,B,B,C,219.52979166822772,236.12509584272306,129.7397991982222,1
Other,185.62377407796245,176.50682683842723,96.13310041519712,B,D,D,92.67311917993158,E,C,E,D,22.642872812163876,31.847631561518796,105.56603100987363,0
Black,-38.6066829760743,-113.16098477564414,-128.58397552729767,C,E,C,-46.1498408823277,B,C,B,D,159.3837738058543,80.29911187203456,65.45693968111314,0
White,-102.84695700336496,126.2126091649804,-126.4659429385674,B,B,D,40.68680632100095,A,C,D,E,-147.15146646301343,100.1649550646583,32.451537736658366,1
Black,-131.46050577662882,16.555360921985674,-79.51915496266376,E,C,E,-68.88434142599101,E,A,E,A,22.992439873405832,-40.51464528861538,-133.74833215745423,0
Other,49.682848042575664,-66.43903322123458,-41.2758516951305,A,A,E,-113.16932101814751,D,D,D,D,-97.70052434461944,144.73788703439305,21.747484407890283,0
White,-28.195640402471984,-27.806012377689264,-17.307567244830597,B,E,E,-125.19667032300185,E,D,B,E,-35.8495202945155,5.611814002754482,-86.98149250071287,1
Asian,19.16910389089845,-97.6701161049984,128.81153069998592,E,E,B,86.41172559561389,C,D,E,B,65.19649142272218,-54.4081064208718,204.08783937007513,1
Black,4.139019433314559,-38.20617480255675,-45.43192990568608,B,D,C,96.57304093548144,C,D,C,E,-28.215720281714695,62.84405693607818,-149.38166646010555,1
White,-125.76831403930527,71.00833164874484,-287.9299453945901,C,A,E,-152.85659702506746,A,B,E,D,-48.245347800070235,83.56864606434749,100.65114182093751,0
African American,154.09442264368664,79.16462352911353,59.813961511210536,A,D,E,-92.96128542629025,C,C,C,C,67.46139967874339,29.91630993942302,-102.18096264649785,0
Hispanic,122.03488503433293,2.7906687839687017,-83.74060262053983,A,A,A,29.48061100877193,E,B,D,C,142.1422492179322,70.52606498612589,-219.54295600380013,1
Black,11.135897135641395,113.05346176051603,68.1475001883613,C,A,B,-173.98821944969873,E,E,A,B,0.9974493735591614,210.17837019844214,15.926611728776157,0
White,-27.45074366566305,-190.14643464132,-7.514910472163513,B,D,E,-200.41510704363762,D,D,D,A,-194.44995862735746,98.57322548793482,-89.1688997150827,1
African American,-46.49097524092986,-52.19970257723489,-158.48087224746087,E,C,A,-12.813300181873183,E,A,B,C,-24.5502600332548,46.18909362106871,-53.10773476243572,0
White,174.49226032254876,32.27288254177418,26.41314214358403,C,B,D,-87.33765165089305,E,D,E,C,-47.32195638448765,-74.54994077941508,54.3349720004952,1
Asian,-132.45256558562915,-101.75613954575928,203.11551732289522,A,C,D,34.94507213970231,D,B,A,C,78.84862912254145,195.17724428733362,191.554914088129,0
African American,-30.22381582993801,95.81210219515806,128.93810352022842,B,D,E,-64.98961754532155,A,B,C,A,-96.21606858777528,-103.97604533115847,83.96544671244422,0
Hispanic,146.62153225993936,-18.884033644240276,-55.952374238005945,D,C,B,95.9799597346118,B,E,D,A,-36.82616111939052,110.74517638894908,-86.92926582456928,1
African American,-18.417851861512048,-199.7474744055384,-177.6361136263427,B,E,D,-187.09633000917546,E,A,D,E,-13.71116295989685,-11.239956502569296,-35.37277412895249,0
African American,114.42877469371055,-90.23764332122965,45.05268450491641,D,D,E,-50.414036648715445,E,A,C,C,-108.43963974333495,-197.26916581340635,-104.25492639950389,1
Black,-77.50836448299843,-197.66265034471812,17.404355188578922,B,D,D,-118.8601186849542,E,C,E,C,-84.25572537723795,-52.0840390321317,-105.52964488741256,1
Asian,-65.41973033147404,-155.99522859111383,24.376709081312683,B,B,B,35.9303843428932,E,B,C,D,153.12154809879829,-4.839728842093489,-48.14788724966533,1
Other,6.966264985317154,-99.11691450350371,-122.62736251524187,E,D,D,-78.34200752258155,A,E,D,E,-103.78777131842625,14.747058728302795,-83.74919937604588,0
White,-56.8773812153902,-105.47019146475701,-71.29445617535441,A,E,D,189.7625312525084,C,E,A,E,-34.66039128164602,152.48520762770448,-75.10827430473627,1
Asian,155.59142985737392,80.41954724312319,-59.89452092160532,D,D,B,71.77279205442755,E,D,D,A,-161.92893668683809,74.06641952646254,77.83081205440317,0
White,85.0906494205473,-60.340049364506065,146.32347121835556,A,B,B,-12.375906767584448,C,D,B,E,128.4275991709425,15.977652524709255,-114.25784154151788,0
Other,-3.1017221615067503,-18.460390793061627,93.08092294354128,D,B,E,103.21728127055434,A,A,C,E,119.75255297684903,-46.1553004314361,38.97350592944025,0
Asian,-39.73869034111196,5.746597409037831,108.38138576267569,D,D,B,168.59149638835498,D,E,B,C,51.124668827041575,-72.57389526320593,14.950215379960532,0
Other,95.70335415254924,122.80849327988545,99.46544148317949,B,D,C,110.58317069846846,A,D,E,D,62.413793390951945,-87.72047595996455,-54.58931961456782,1
Other,40.614606121679145,5.585345843858932,-69.56356197990617,C,A,D,-194.1806140347269,A,C,C,C,-35.98758150888497,59.47293963470221,-95.11193489604098,1
Hispanic,-17.93856148766909,173.354005778265,-244.90813654018712,B,C,D,118.83610967967589,E,A,B,A,239.50664875243638,-29.32923896680539,224.21857833926748,1
African American,95.8397294548588,62.77665796551689,-195.37244335460898,E,E,E,94.48566860237698,C,E,A,E,80.26174048407005,-73.47119170573268,-46.24134348834645,1
Other,-23.546182294520012,-101.70899798803934,221.3273885603076,B,C,E,-2.4025169006177505,C,C,A,A,21.83636376708813,88.37391718257199,-177.21354364372422,1
Asian,127.27047500661914,26.65687059499532,64.24513625804529,D,D,E,230.20312019872188,E,B,E,B,61.61954699537344,-210.16490727693795,-74.32362905771527,0
Black,115.40313467355445,74.93889845508163,-102.69105492766191,E,D,D,10.96603630370565,E,A,C,B,118.78718473585104,70.70475063422053,-80.83517289186926,0
Hispanic,100.01349120186369,-110.0858817955262,92.52497575122504,E,E,B,-37.294978432339974,D,D,A,A,22.04614848428952,-74.5349626909174,48.1305993126825,1
Other,155.24440795419457,37.83132375921111,-44.424439587713394,C,B,C,76.75443576127063,B,B,B,D,-184.18105007107866,42.92675767483728,-133.1993463700317,1
Black,49.95474219791263,50.54705782959389,110.6388801455082,E,D,E,-37.69837037473513,B,B,D,A,-115.96362300253658,96.08486251493763,-111.19097113978687,1
Hispanic,71.0715390976413,30.81393565648267,-54.47526286054415,A,C,E,-13.937213263036845,B,B,D,D,-200.77727114242876,128.8749648973446,-102.77643032196073,0
African American,34.47861330213918,-47.7783934456399,11.739267386063393,E,A,C,69.62668016080109,D,C,E,B,158.42530233425197,146.53576425174248,77.84352828603431,1
Black,135.2699077251281,265.2434063335727,-169.5280583166229,C,E,C,-66.40880783916073,E,A,A,C,-72.66114895490023,-56.86484595421015,175.80966059725014,0
Hispanic,-71.84072645878126,90.687147399307,19.865185741707055,B,A,B,-80.64181458296565,A,C,E,B,-91.14317149277608,202.1572529190468,73.56361369037444,0
Hispanic,-61.77677937914029,-12.385956690250985,33.68812538871444,E,C,D,85.71099258738106,C,C,D,A,136.1719613111587,20.108488294499168,-100.18131440214681,0
Hispanic,15.584655549256912,92.5277483077377,83.80239435387983,A,D,B,-74.20616507394891,E,E,B,A,-18.672145714967435,27.66141250868584,-10.36790678875673,1
White,-50.604523838650614,-151.4952211906254,39.2677266095494,C,D,A,-26.387763119867614,C,A,C,E,-1.9994495726349248,-98.1115870727349,10.062504649602118,0
African American,-140.60020587793971,96.81901108466751,7.317686048478503,D,B,A,87.11034341550632,A,E,A,D,136.6864667622182,-13.983623841342673,-151.8179093829346,1
African American,12.513224991340334,-85.72004004859187,-11.26915895103925,C,A,B,61.91842105527524,D,A,C,E,-157.01451791489137,-117.88904490603709,-89.75530544290604,0
Asian,-32.10156205288293,19.97988750409507,157.14958405170825,A,A,B,-115.1170520727355,A,E,B,D,-4.651729199014052,51.08598794083002,-105.91807539451565,0
Hispanic,89.2002272088423,-43.11120953699806,105.50874619225105,C,A,E,31.176983091323727,D,E,A,C,-1.4317296121160417,-76.58778380565175,-80.18956717879483,0
White,-86.77098582996106,76.68178397686476,-103.35121140075745,A,C,C,20.49606584997739,D,C,E,C,64.95393528756132,6.828610924457433,-42.15175910756136,0
African American,63.27344394319042,-68.27272772174146,147.5382892683155,A,D,A,29.894587024665576,C,C,C,A,-12.533895122530325,-51.305078440523175,64.48824571042238,1
Asian,49.05377060933156,132.85562174529574,0.6965382703036808,A,B,B,-81.37000521098149,E,D,E,C,0.9897988503509259,-112.81922280280713,-123.33836748624039,0
Black,4.998646327011936,14.82646285588384,-28.35559566043941,C,C,A,-85.54627909145857,A,B,C,C,202.2776606661264,-35.94589137524178,76.80027947727238,0
Other,-37.408526594792725,-59.33235981380952,-178.87941342885455,D,A,C,-25.017149337309675,A,B,C,A,-66.2224597641057,-83.57835461844239,-30.310122747874583,1
Black,-141.99707736008241,-14.959428745415455,-1.7345748454917331,E,A,E,-10.081944241376837,C,D,D,E,-26.702489743097868,-37.798058304867624,-47.965589106645155,0
Other,128.27342156209323,75.32335978350763,-127.96740671250603,D,B,D,139.8739203401539,A,B,B,E,86.71813379612121,74.68485180466762,87.50450785672487,0
African American,-76.14192225623621,-128.97793315669935,24.6421896790697,E,A,A,100.7211234081821,B,A,A,D,91.50452914247172,-8.196376407100024,57.877393698325186,1
Hispanic,46.49460595085386,100.83334825309144,-192.05024052190055,D,E,D,-157.2170059985659,D,E,A,C,-36.71845718825797,-66.96297855653879,-34.54783983117483,1
Asian,25.039905003306412,-49.73571648052554,-45.622119743597636,C,B,E,51.55147813952403,C,D,C,B,81.4257360967244,24.042077315075264,-47.99867202223437,0
Other,80.68411073649419,-81.21283879452443,154.8430752677395,B,A,D,-8.631998377809364,A,E,A,C,-38.71336235269514,157.58717922931737,19.74109067926462,0
Hispanic,-15.220478621830061,-85.62075174476155,-38.95101950525526,D,D,A,15.152631826477,D,E,E,A,122.36284523243796,-114.6171602314199,14.70415663858625,0
African American,-95.46845413854749,105.98156622625028,-145.19388831209992,E,C,E,-137.1852200715955,C,C,A,B,47.379254491506934,89.71772660796002,-4.1240788745480925,0
Asian,42.09370868327275,168.221805219027,-81.30433226231744,E,A,D,109.72122298953049,D,C,A,D,-73.75806675716622,101.16831493004821,77.94288060663256,1
Asian,-78.67959144742933,-26.32109571036696,-86.82358654592267,B,B,B,-53.89150868364868,B,A,B,C,-215.2153072308542,112.11754399958743,-75.58733982957456,1
Other,-76.65989691196312,-29.91012562152883,4.168514453200361,C,E,A,-12.283286350415137,D,E,B,A,58.210495134065944,-16.51876108787552,2.8357877937465266,1
Black,-83.35716322332144,-87.62839943570825,52.966726256793336,C,D,E,78.20729529791531,A,A,E,C,-108.06703709049962,-21.730091003148967,-11.004171468051608,0
Black,283.19138139086516,41.89119749397069,62.337309981529046,B,B,A,97.09617368556671,B,B,E,E,-19.641118051901035,33.139315306523336,-131.33818493709265,0
Hispanic,47.34993713636579,148.02179283019728,54.09225018413325,D,D,D,-39.9655421768325,B,B,E,D,-208.78642986335163,-62.89566376334589,28.69805659358465,1
White,56.2008323704988,-30.157426293775284,116.8023252835896,D,C,B,116.9192934761825,B,B,E,C,7.158888821128012,23.16390803894194,126.14831599380574,1
African American,-35.59417257965988,70.2746899647432,87.28287312700375,B,D,D,6.579091030678853,C,E,A,E,-80.80696371280492,-52.94076176310529,-116.47328389111291,0
African American,281.04956285767287,-43.615653491384826,12.211130860256187,A,A,B,43.891896311039986,B,D,C,C,-13.67973542734645,66.48426488701632,-47.79234385594107,0
Black,33.371330044987104,167.76743092919807,23.90207775924892,C,B,B,-44.37981586990785,B,B,C,A,-183.20323674675677,-42.446789901791306,46.32557790856318,1
Black,-36.30938113327358,0.6073355110255441,102.07322985655736,E,A,A,8.336383411461076,D,E,D,B,-89.0805344706706,-78.69020464689831,133.2306804267175,1
Other,-49.81073675530819,-17.433176508134725,-12.445758053181706,E,C,E,7.113148244047808,A,D,B,B,-113.55627873130167,114.22745900137087,-128.13542232696517,0
Black,58.903372582843474,-122.45378869233679,53.28907213188019,A,E,D,17.02879304690508,D,A,D,B,-16.26876216878241,118.69445784629649,-127.952324476449,0
Black,138.38248043271085,16.21630636251635,-64.49118894012953,B,A,A,64.69710940592554,C,B,D,C,53.49897230606581,5.032223964831594,11.120361460964636,0
Other,73.39230170586825,-11.605770142628563,21.070749994533813,C,C,E,-102.98842560677815,E,B,A,D,158.06980686986597,-48.53566591699794,94.68070371018182,1
Black,38.40726949717739,-90.58478093129607,55.472384818688994,C,C,C,-29.323874088661867,B,A,C,E,31.030443007009843,67.51922108949313,168.5780457028908,0
Black,-28.900702280802264,-93.85831348122053,-32.24483921487707,E,A,E,81.9507184171347,A,A,B,B,-84.22654067942,61.84588198635358,-106.23571724364331,1
African American,-159.34679680269846,19.220677630971323,32.74912459290057,E,E,B,-27.183532442710778,D,C,A,D,0.05252934572942125,43.76528447756423,-5.441960594165626,0
Black,-93.04996239882078,-152.99815547269958,0.9358437518900711,E,E,B,67.2532925650404,C,E,D,A,23.476327917623916,-17.718045537928585,-219.63307552924465,0
Hispanic,-4.669675919445104,-30.684281980911987,-10.291705044204427,A,C,A,-147.5150883261265,D,D,C,E,-63.765360011216096,-27.802319526738067,-56.060389661582164,1
African American,-28.637549649709797,84.38150709089015,13.763991013593927,D,C,D,-123.37283186784028,A,A,A,A,37.027588375699125,-164.3588167877887,-36.79450161481018,0
Hispanic,23.324336665020358,69.98390304455354,110.58588187435925,A,D,A,71.52082770930237,C,D,D,C,112.78116791463017,-98.17450137005503,-72.89718024084101,1
African American,80.01585305129066,-220.74409737693767,80.22269796029099,A,C,C,37.88256328116603,B,C,E,C,-141.48100139392537,135.12030843760263,-89.9559949442294,1
White,-157.98296484849038,23.175375994434408,-48.71298106693398,B,D,B,-48.98640446336092,C,A,D,A,-14.264472450421565,-31.113717044963053,-196.2508212235166,1
Hispanic,-67.15034875855694,-13.055164922517124,-49.26417052384565,D,B,A,121.60157919024226,A,E,A,D,101.56680106946992,-28.077945531260834,33.84774298102695,0
Other,33.71956854445819,-107.64437238099856,0.06718033894907405,C,D,B,136.89227487595028,C,B,E,E,-56.967969922937066,-54.184694517408246,49.46366256999142,1
Other,68.25044265272295,-122.22788627563091,-27.258590091466772,A,D,D,-91.07064020693834,C,B,B,D,28.91895864522411,-37.194106058900985,133.34945496525359,0
White,102.25736986460285,174.9025439356549,-209.29920780217458,C,D,A,-200.18408463256847,C,A,C,C,-28.63579312556596,74.77774781122605,56.153180982190555,1
White,129.176697078209,-211.05941570452188,35.321024154100925,D,E,B,-213.4971721471278,A,C,B,A,69.1444511162192,28.20162758348257,150.79835731798636,0
White,228.18016757975496,106.56339188165751,-96.7416533421183,A,E,C,-110.37101550686322,E,D,D,C,-123.11494605331586,38.780228622650775,99.19726826827903,1
White,-154.11448163703733,-133.2685916363244,134.6682385953007,C,B,C,-115.19364630202766,B,E,C,D,4.201503684502424,62.685062710305964,-31.382790032676137,0
African American,-48.065387346053804,10.755989024004805,62.92837642595759,D,D,D,121.67645407324757,B,C,E,C,70.38844759809403,61.58717375867533,99.53697898488164,0
Other,-211.22722110389356,2.753523021274394,111.68578493915138,D,E,A,-33.84306880769864,A,B,B,E,15.06715603580833,-102.79419560967658,-33.50643608395507,1
White,75.7891068719031,95.03524841316391,-63.452463089854696,E,C,A,-33.114997294789305,D,D,B,E,-90.44967805842208,-31.202485694675186,-64.73822344244415,1
White,59.71213002519826,-5.1452145434398115,211.4276608737521,B,C,B,-12.004975239809426,C,B,A,B,-141.02265988706543,41.759168665997414,187.03601772876334,0
Asian,52.39751401372177,-74.6463637404164,58.563237310137694,D,A,A,-86.53373676110455,A,A,B,D,-17.204562751403603,131.66531794274331,3.814132764776173,1
Asian,-19.176364515321776,-232.83153043640104,-68.6465512463704,A,B,D,-62.997962629120764,D,A,E,B,167.40866980781902,-94.78412156664172,148.63116534327722,1
White,-6.042138919652894,14.569416390213142,-20.48548238857274,A,B,D,-130.47889573023753,D,E,B,E,258.62869192505906,-83.34402333621782,178.95273051444218,0
Other,161.7361505685948,-10.992400832538204,110.3147651276649,B,E,C,-36.4764581466959,A,A,E,A,-7.871306320156189,-23.995284042277927,7.599704185898018,0
White,-4.6307742343748775,-4.836796364377864,-84.27690747393073,A,C,C,-42.61674679170217,D,D,D,E,-166.1662918567046,106.86157484875028,-67.82389530432427,1
Asian,78.84809761263286,12.74298945034805,108.16797027194845,A,D,B,-34.142336662421144,D,C,D,E,123.92890956496751,62.21828973925639,-121.25265058743766,1
African American,-156.80992005580458,136.6927750336935,-50.00380225939909,D,E,E,-143.2840820409376,B,E,A,E,29.87469195111732,159.00595937668274,65.46269945675952,0
Asian,-94.49218600014024,14.02590951316887,-38.74069143977397,B,D,D,192.66341887597287,C,A,D,E,-113.5032746844421,74.08651423660189,126.53749310406556,1
Black,-56.071846278121164,-261.61757613622353,116.55415722719566,A,A,D,-122.94585131109513,C,B,C,A,6.981926394965875,-65.73040509008827,-155.99113623572003,0
Other,-56.218922291606496,105.59329522075502,-77.18643106446183,B,D,A,24.340716782899623,B,C,B,B,65.4699928004493,-26.10485172871209,61.78929478487033,0
Hispanic,3.295279016418984,-39.89237996672977,-84.22328698103986,B,E,C,-12.439351778137041,A,A,B,A,-53.551603084259824,-149.02613128689333,-4.9430936945417425,0
African American,128.28798775237578,13.582222287241748,72.61861296321199,C,B,D,231.94294364098022,A,A,A,D,165.4603259822575,-81.48196575435037,-3.5778052055392475,0
Black,-52.561919234158474,-93.69183728505027,-220.83714143369716,C,B,E,-94.05460673182363,C,D,E,D,79.37229922060439,40.02360561668555,-106.93819038019731,1
Asian,40.07623329669519,-185.00991384591018,-31.393789250770237,B,C,C,0.47153643932739503,C,D,A,E,70.29028732479762,-16.328950374485768,191.91423803427966,0
White,6.489721145344711,56.307761753566865,65.78857383828944,C,A,B,99.53828491131307,A,A,A,B,71.8952952111916,-92.86935294138384,-55.00499625622,1
African American,74.65334856849381,-66.28174312852325,-53.622096484989015,E,B,E,-72.74384641110692,C,D,A,A,-10.407156346247618,-262.08265730802776,-64.69840004223494,1
Hispanic,239.31617276519398,-35.66449338690113,59.443253488418755,A,E,B,40.41866096494849,D,B,E,D,-38.41677572167534,-117.87368546200514,-11.164678121765565,0
Other,-166.4990170827194,-37.44803216059259,-101.13963635934506,D,A,E,-109.87215578013658,C,C,B,A,-36.06526298252007,-265.32452568403835,-19.40724593975244,0
Other,14.508165407597259,16.000444886060624,-120.18189298180218,A,E,A,-14.094193805100147,C,E,D,C,-75.14515898739266,47.68892870612968,-180.13392067896882,0
Other,-95.08702017491662,57.51451567272906,126.71171483548567,A,D,C,22.527969465179172,D,A,C,B,-113.96561819590325,-111.96245267208084,-132.26240654942424,0
White,43.52099615868422,9.308304595855368,-2.8938285130380734,D,A,E,-136.08246014990385,B,C,B,C,173.98478864078274,-81.70394853677195,-105.41623020906283,1
Hispanic,112.99641167527786,-52.09519018689915,1.9624225421694401,B,E,C,-67.66312208216591,B,D,C,A,-24.8698595495077,34.169433554134784,-30.128210430969283,0
African American,1.2904964322198988,-32.57178274314794,238.73529425229333,E,A,A,-40.98052169334688,C,A,B,E,-121.82585967475737,26.64028873175744,-145.72824463704978,0
Other,70.12236736590732,-44.02233701153141,-119.31333720017034,A,D,D,109.87520067631726,A,E,E,D,48.45113262002559,-14.472741978537352,-2.6857349341502377,1
African American,140.94940997561022,7.359285221698345,108.89056024128605,B,C,B,-42.94671386355892,C,E,C,E,95.23968304444162,-77.60911635211374,26.710902548742705,1
Hispanic,75.77871409912869,-43.27109443358352,-5.508764855590617,A,E,E,65.84576924283235,A,C,B,A,-147.752775493688,120.66305715560036,-51.87764360311735,0
Black,-5.755639897303165,-77.33334301335964,66.59507768870797,C,C,E,195.85059439181123,A,C,D,B,-26.497213891235006,88.8037619985713,-42.22264528016805,0
Hispanic,-94.78277759076639,-95.00956793441993,131.23980003685253,B,B,E,-125.27471680914395,B,A,A,E,97.1438204778998,9.436675733928325,49.06023960090333,1
African American,-43.94133732137151,87.58760721792497,-64.8638189837273,C,B,D,-120.26670593180427,B,E,C,E,-14.535451608403676,-39.11815679706244,-189.56985629177933,1
Hispanic,215.48588045843994,46.660000793887164,5.65039441731374,E,D,B,-66.45693098343133,C,B,A,E,178.09542705555248,69.96216160032661,19.344927081506764,1
Hispanic,-139.09791364883657,-55.65597704274283,112.92515240499345,A,A,B,181.1925907818891,C,D,B,C,-133.0884184913155,-72.40197222020882,-2.3764057326194927,0
White,-58.89030049177853,-6.243794968307655,-140.22734212142714,D,D,C,37.68331083740507,C,D,A,C,3.086563790092092,37.17359932393156,6.184833326180443,0
Asian,45.36533337105792,-70.24104385417301,86.31576813970274,D,B,B,-20.059850932578918,A,B,E,A,57.525599056998935,-231.15394067013207,-29.650930742259213,0
Asian,-95.37787781019873,33.554361117178466,-0.4549110428910683,D,B,A,-11.620953188851962,E,B,E,E,95.57638946077091,-203.43987003304628,-86.05429250804525,1
Black,-13.566370379238782,0.862773670912458,-220.6774728543107,D,B,C,-31.15379687738496,E,B,E,D,208.74758621809636,-37.7919290311129,144.8905253033849,1
Black,-103.42031689985798,-55.22655412892817,50.362037233176295,B,D,B,-58.8385214820078,C,A,D,C,2.273001220889366,-79.89373978890848,111.24998865702507,1
Other,-2.2098797352745767,21.634771189874627,-104.09327423102859,A,B,D,-113.4194370118966,D,C,C,D,-104.38775625414543,80.78474116237744,120.37265493101175,0
Black,-132.69844362923163,-41.12568602157135,-122.38251979593417,E,A,C,13.924689686765419,C,D,D,E,39.62404526910938,4.878813130059642,117.00415920893082,0
Hispanic,-97.77519644005797,-154.81619316345638,64.66777623834389,A,B,B,-87.57927524191213,B,E,C,E,68.70916823076514,92.01119781987894,-236.55149296871403,1
African American,-309.27184974846426,14.981076555489302,-52.63396122866511,A,D,B,-215.94015118119222,E,C,E,A,-51.560274548763296,-30.204346432755262,148.5355550147976,1
Asian,-134.40965903810076,-0.28306838775515375,28.389465314918077,D,B,C,-124.4750401010772,C,C,C,E,-80.12249274062661,129.63773080690763,92.29667956592257,0
Other,-89.32227504290687,19.209699947314128,-2.626400370488695,E,A,E,-24.379975111119272,B,C,A,D,50.03028043296133,34.05512526271837,248.66494649984236,1
White,257.6610198959777,-112.90651653483295,-63.45247767431476,D,A,B,6.7367544639243615,E,D,C,D,-124.66069612165566,-44.14185742080844,-95.78679189543176,1
White,-21.523014117415645,179.13085664975645,104.50020145224914,D,B,C,21.86507522802881,B,C,C,E,14.77392420837919,111.87909577367175,-129.13753186597242,0
Other,-90.19702524919245,24.576152462933873,-27.880622936871834,E,C,E,44.81776397077212,E,C,B,A,63.58378538520834,232.93333921301382,29.07475590906187,0
Other,4.611119427949429,83.89401618715634,-204.07054729724027,A,D,E,-62.07634429234214,D,E,D,B,110.50097426402303,146.83094863776202,-104.85900297321642,0
Other,73.79006360494998,60.96598384046996,-88.02772842268098,D,C,A,17.130965109916037,E,C,D,D,53.8389692785014,21.970345495595947,49.199244655788085,0
Hispanic,28.15133583268972,69.4158624535259,66.43656517748904,E,B,D,11.050992821332333,E,C,A,E,-89.53560316886949,51.74793333083163,143.6468932734645,1
African American,-18.463458742084555,2.430963709326847,21.586518636605977,D,A,C,46.00648824137901,E,A,E,D,-116.43833863968402,-120.22187015265034,-46.34128219463569,1
White,50.297663296227725,-146.45197867559614,4.802379276169516,A,C,B,-35.20632272182945,E,D,C,A,-41.578421964428316,-112.20370210522692,-16.43087443999307,0
Hispanic,-51.73012170934527,-164.45967555848824,-117.54682294557868,B,A,D,-81.49926733303477,D,B,C,B,42.85651697278225,190.20839369573642,34.51765022749454,1
Black,73.54073365709237,122.07821228117028,130.00755096808808,D,C,A,-175.0530294995613,E,E,B,A,-67.3390404002013,-96.61588814039685,17.64438488048827,1
Asian,14.649393784820719,146.4588539528732,-53.64246614656049,D,E,A,-68.49890776830604,B,D,D,A,125.14006427921368,-29.352846545711042,-22.27145091532669,0
Other,-175.6646708351403,101.55342801744933,96.31632788389689,C,A,E,30.707196509895418,E,D,E,B,0.7193389542491231,35.73669195670807,112.411382693501,0
Hispanic,-73.89231701595918,-62.53534472121154,-12.773116204891494,B,D,D,91.1955838528209,A,E,B,C,52.580268276469546,-158.78789359075614,28.507437956816016,1
Hispanic,-7.086228831515623,123.16744045946604,-25.081747492800726,C,C,D,-66.35809093057357,C,A,D,C,-115.73973378880953,-28.004467790342442,-99.15025593843458,0
Asian,-140.72907736838098,-81.79910607545874,195.62534326131362,C,E,C,-90.2923080696402,B,B,B,C,23.783736153452118,-38.956460654691966,-2.969443968006596,0
Asian,59.013982455587644,173.97496716547033,2.584526160814954,C,B,C,-184.39005980193514,C,E,B,B,10.080383302455303,89.2128376852871,97.15527885337477,1
Other,-151.2279264126728,146.1475991636899,9.478279047253107,A,E,B,-179.17413282289343,C,E,E,D,216.4753815089387,73.74094839541843,64.25242112820641,1
African American,50.75033103472501,159.38597868800542,-106.19351647368767,E,C,A,-70.55319143060429,D,A,C,E,146.72878990465483,-119.51328484285713,-31.59682600104588,0
White,39.42651903014387,128.32264550882854,-123.34950988523445,C,A,E,-37.103994971980384,B,E,D,A,136.6658213505525,57.203724129622124,-87.64450804052625,0
African American,-120.01832545546462,-94.84272803799263,24.345576757389075,B,B,A,-63.29642329853781,B,C,D,B,32.383655456004654,-55.74013873564931,-85.66659274868775,1
Asian,-41.5799982971346,14.074434560407454,44.297507915911126,E,A,E,-19.635508855872843,B,A,B,A,52.543910592103174,58.24962940244993,114.60708473879306,1
Black,-122.62174534768666,-11.153305248834542,-81.19181704171251,B,B,A,-43.849005690615684,A,C,D,E,-70.74163626299621,-12.477007000180656,-40.306989591765415,1
African American,10.442150148231468,90.56223434318193,-8.803937539779636,C,A,E,-143.4798500573765,C,E,B,D,-32.340113672822135,164.43057732540967,193.17525057813845,1
Asian,-49.97262903057214,99.99796478497063,114.62729686341441,D,D,D,-34.50942348944751,A,D,D,E,21.392081886098154,69.1215677547003,90.7459804002252,0
Hispanic,-105.86990099349546,-71.9031655028571,42.88786785494092,E,A,A,48.634815665141275,E,B,A,A,-209.21287286706846,165.20162900615924,135.6652806685483,1
African American,-234.4904659471148,-30.031295512445862,110.11614070318525,E,B,A,-36.46995703167269,B,E,C,E,246.10209167782637,-210.68879614056416,-43.394444967959096,1
Asian,-60.79150407131581,-109.63843613346118,-204.8190804312709,C,C,C,-127.59677373967284,E,E,D,E,-101.84340799458691,-143.08268438665303,19.250304288152158,1
Black,-41.37668106603466,170.44608693167436,71.26409526822333,E,C,D,-105.8921800757453,B,E,D,E,-72.13682542694445,-160.95159070324098,-62.357090805473284,1
Other,-56.84486226180889,83.99436176391293,124.92586567122865,B,A,C,127.67127889019889,D,B,E,D,67.97760765912145,114.41422073787982,-23.151243040229595,1
Black,59.73626012596137,76.96137674780587,28.3836314808314,C,D,E,-203.03519339917187,A,D,E,B,-154.42981352721515,-90.15503508649854,179.61195340831566,0
Hispanic,154.68796046765297,-24.187768037106608,-100.73657003141972,B,A,B,-55.6718529979541,B,A,E,A,32.62898513859638,-108.44220782814958,-192.4861219064186,1
