age_range,handicap,Nationality,marital_status,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
26-35,Mental,UK,Widowed,-58.00754810172541,-125.03818796586901,65.54497539888334,46.28569255312625,B,C,-54.57905742866662,C,E,30.248295195798043,37.91674429855685,-45.35206543925695,A,B,D,8.64380034212638,1
65+,None,Mexico,Married,54.23079134440331,-151.82235931938456,-23.94743624684204,-72.04399481065467,B,D,-167.1566850338427,A,A,-33.11169085206099,10.410140548148073,5.773741317259315,E,A,C,48.44332941043146,0
18-25,No,Other,Married,124.34472283530313,21.55108836725995,139.73753894790516,-163.3750582537778,A,A,-14.188443717118954,A,E,-155.45695700059977,37.31389117843872,-74.38966850111692,A,D,B,-15.85108604408288,1
65+,Mental,US,Widowed,-100.04714214452957,-137.8126048897737,60.851406179761725,59.00816399628934,B,E,112.87576446224436,B,A,-76.62068739695269,49.47415211218969,-115.35101601945695,A,C,A,41.01072223298806,0
51-65,Physical,China,Married,-8.16055892879357,-197.516490441124,-207.41467082477777,-72.24421541088543,A,B,-119.78841265790963,A,C,-32.831688079993505,152.48703394487723,-292.09329193285356,C,A,A,-58.51037142755327,1
65+,Yes,UK,Divorced,-146.9887102627578,39.512281867297396,-66.49740996742936,-87.32077490400145,D,D,-267.68470995884843,E,B,72.07870685125005,-108.98599064033804,70.25625711409099,C,B,A,-28.77894634570574,1
18-25,Mental,Germany,Married,-20.44870296485699,-13.970366255948225,15.053891134614306,-17.501523377540167,B,E,-3.4580718804428985,D,C,-102.92610675922384,-11.66042010873676,88.6052418540066,D,D,E,-169.7421547621627,1
36-50,Yes,UK,Divorced,87.82021378135131,55.900324728474494,0.6353990885317566,88.21112838020282,E,D,-67.06020271626947,C,A,49.64270524276561,-57.08941462113633,-39.61689442207316,A,B,E,-85.5312693119097,0
65+,No,Brazil,Divorced,-83.48399800211394,-69.36232581769652,162.02175912583343,88.89910749789608,D,C,33.8798551453536,B,E,-7.416157334300215,-67.02811392738553,19.135491655891517,C,D,C,18.228079443355842,1
65+,Yes,India,Single,-180.2003959349688,24.866675548603613,-107.54419859207015,-45.40916495773696,D,B,154.2221230168615,C,E,-180.12195147103083,-95.91030879779522,-180.71339785563038,E,A,A,-59.196141205956884,1
65+,Both,Other,Married,-91.31579770607425,-34.79946967432945,-64.25154837248029,185.80101729432755,B,B,-46.01888002939899,E,C,-96.72270279765529,75.88942610243056,-12.650115738189072,B,A,C,107.61977551760778,1
26-35,Both,India,Single,-13.635429814447031,-198.6664515634098,-218.1331281609127,111.99725288241982,E,E,49.675859873103725,B,C,146.3303602072792,-276.5689690603781,-36.61494229097939,D,C,B,30.134944017706477,0
51-65,Both,Mexico,Married,57.91176484362658,21.76718271685935,96.0385804943251,14.921217812997078,C,C,92.82845634450811,A,A,-153.59050365299044,1.2649416265674163,-216.32653913300106,C,D,B,-53.75001424621666,0
18-25,Physical,India,Widowed,129.98813335000142,19.369729757913944,-63.325001205947515,-168.43634951281788,E,E,64.29232211242311,D,C,269.31807766032955,6.19903357503672,125.84975051808429,E,B,D,-36.16676157064321,0
36-50,Yes,US,Widowed,-200.72588635501788,38.508055617373046,-5.077451604186144,62.24653496615833,B,E,-23.19788989548482,A,B,-177.09812240062976,74.75350283242183,-34.70847572105296,D,C,C,-27.577562033413088,1
36-50,No,India,Single,-178.6789793116969,-55.551161055623176,125.97022210304942,133.59889799361392,D,C,-26.19269431718015,A,A,-119.8999641084909,-16.77086404142911,-34.42437936369025,E,E,D,99.92161858966186,1
18-25,None,Other,Divorced,215.81391016420972,30.76333365730325,94.26804518052866,-117.9689674564547,E,E,6.223627674085174,E,D,-23.74301764911987,6.622776852098705,136.17644309176103,A,C,E,-64.98505489362672,0
18-25,No,India,Single,47.003674666162595,23.66009714293476,8.532450848345508,119.97011902256808,D,E,141.0516579672044,A,E,-61.19407642117773,53.36894599200854,-190.52888014893114,B,A,A,48.099199479336804,1
51-65,Yes,Other,Married,-235.93086746500234,-92.19519000391766,-58.13728162602688,-136.85790069363532,C,D,-55.38380689499638,D,E,-27.607147605437294,30.396680023133165,-70.014495897868,E,B,D,125.44349317980024,1
26-35,Mental,US,Divorced,-130.62894809568067,-75.21577495872069,195.35170383886182,11.407249102482782,B,D,11.054308534615787,D,D,34.37864628722886,44.0562539188846,-167.76868026598677,E,E,A,166.92416094278647,0
65+,Physical,Other,Widowed,129.440237778666,-98.51492213915773,-40.210723525586225,39.47394984948254,A,D,137.95097189274674,E,A,63.38084756576823,-81.7677428614617,-166.22066045786406,D,D,A,-87.82641678442653,1
36-50,Physical,UK,Married,45.42750679932305,67.93040283352644,-89.24924289140861,70.36548810434346,E,D,-5.237774592551406,E,E,225.97408818359867,-25.726092656376153,120.50199503564012,C,C,D,-130.09421570942766,1
18-25,Yes,Other,Divorced,180.53178293526824,234.61311892548932,-55.69360005568906,47.11944242339609,B,D,143.2716690190528,E,E,26.917348785189287,194.57548550583167,107.51350252120811,B,C,E,-20.039043173526203,1
65+,Physical,Germany,Divorced,-11.992441621159186,164.68467949941873,-25.299775986034913,-164.956182946953,B,C,-124.6468950817865,E,B,-30.883910700496042,21.324016035922163,-161.69777523377073,D,A,B,104.1705576483742,1
51-65,None,US,Divorced,-3.675381652386752,-86.01628559127997,12.604666970755254,-4.669668211120291,C,A,-79.67265192754485,A,A,-0.05807919438127389,-127.81436420817762,-18.23607291407519,A,C,E,-65.84752146428366,1
65+,No,Brazil,Married,-25.316230467930183,-1.8849733931727624,83.75228454787987,155.74216490295592,D,B,-199.87561030580753,D,C,-59.56164970455503,-99.3671985651448,-147.93504060507357,C,A,A,48.10738133114846,0
51-65,Physical,Other,Married,-14.468376162440846,147.73582241395096,155.7888539491834,56.93629206148842,E,B,125.66349508279482,B,A,-216.9787163362837,-109.14115801124507,46.629761366502684,A,C,E,-9.13608168455039,1
65+,None,India,Widowed,93.35089195995849,23.31719110973074,-13.624024719548466,-3.6916804582261578,A,B,-160.27792460052356,A,D,-89.04515439200101,-61.0642177122073,20.755799649257135,D,B,B,-175.76885864311856,1
26-35,Yes,Mexico,Married,-152.34787713234624,5.530151943204647,-54.30383440236689,55.042756993532485,E,A,-16.55806860839249,D,E,-28.193061185305485,-24.68863236199958,21.878805639919605,D,D,B,120.92284502337765,0
18-25,None,Brazil,Divorced,320.627662365276,160.4554720209983,-14.628577175232959,-33.12914076017252,D,D,208.7583310182672,A,C,47.043826008200604,-2.874439336969177,52.815504164759695,E,D,C,156.74383183169743,0
51-65,Mental,UK,Single,-89.41987636698273,132.7018570582444,108.08210270415539,-99.5819448200762,C,A,61.56741004987381,B,B,-91.20733642381464,77.47294263165388,62.927144347906136,D,E,A,253.7580915985395,0
65+,Yes,Germany,Widowed,99.76151480123741,68.23543833247925,-22.880732082861513,-6.769051966564225,C,A,-101.12170641700502,B,E,10.689535190238573,-8.67904406817323,-76.04436919802244,B,C,E,21.8099859619989,1
65+,No,China,Married,140.09500765228165,89.45944039823152,139.44571628666398,-117.93935226738282,A,D,-84.15635841420765,D,E,77.11248746235961,-43.551345595427264,144.31201356270554,A,C,C,-13.048368169169821,0
18-25,Both,US,Widowed,172.6798646328074,-25.148970319079645,-133.55483789029026,-79.77760403410603,A,C,1.088166210839356,A,D,98.16586263555405,9.218652464798598,-31.039895591666628,E,A,D,21.921573650923808,1
26-35,Physical,Germany,Single,-148.9935109751507,-14.955000660950516,141.42885068406835,-40.868719273063384,E,D,-137.27770471964337,E,E,90.92632045980416,-171.38558064533328,-78.9029250964709,D,A,D,-4.4858880465075845,1
18-25,Physical,China,Married,15.214256108491467,138.05959913296675,-47.558667062903865,-97.91616850077838,C,B,-22.374003065699732,A,C,10.286322286680265,-167.4016225173553,-143.6378791664201,B,C,C,-73.20529071472795,0
65+,Mental,Mexico,Widowed,-67.43299379488614,96.04512596016271,-120.68962957743146,124.24117018338421,C,C,137.99948328612598,B,E,77.56534237626241,3.488479343900181,1.045924750764526,A,C,E,-41.4170300825551,1
18-25,Mental,US,Divorced,-24.737321686059914,108.07245182468755,-109.46262850648365,-2.6017769784056224,C,A,12.194261027983828,C,C,-17.94071245540392,52.61788940030464,4.927459009313067,C,D,E,-109.64233474176301,1
65+,No,Germany,Married,11.303013947906116,-53.76213103697511,15.163325565281276,4.658754716978339,E,D,24.571728929024985,A,D,-82.83305355568159,-89.462014426647,0.003930135120078572,E,D,D,-7.118193970463787,1
65+,Both,Brazil,Married,-55.71545023094252,41.94277433266221,11.636418451552101,-13.676650696986439,B,C,-17.85639809116678,C,C,94.04863629095804,42.27731458300372,-100.41890167258632,B,A,A,-135.39912220805013,0
18-25,Mental,Germany,Married,-177.47722844886025,100.88676365306657,-42.72090147847568,-55.149226338681245,D,C,5.066182817420595,B,E,55.59680432385773,-181.3260299027226,25.167344294576736,A,B,A,24.900994629323684,0
51-65,Mental,US,Divorced,54.922313773625454,-79.34634967396097,-112.98241893952846,90.55283746734047,A,B,26.29285934952707,A,E,23.060143487038022,123.19274934719415,-29.172253215117305,E,A,B,222.61838868376066,1
18-25,No,UK,Widowed,-7.358169951955176,-294.90032978753567,-171.00223016210705,-148.40700035091263,D,C,22.267380133925798,C,C,-108.06406210494572,16.64068566211403,28.309310670436016,D,E,B,-271.83303847060654,0
65+,No,Brazil,Married,150.60568281931734,160.35983782815808,-14.193284438922985,9.30231470353505,A,D,1.0342196369220549,B,C,56.43881384440759,29.493001821115545,10.152791464009095,E,D,E,29.93674524160232,0
65+,None,India,Divorced,-10.147195132690797,4.210627826935217,96.13082275153253,8.261199870796823,B,D,99.48201888744975,A,E,61.392966746155665,-163.07199810071148,26.61926781501839,C,E,C,22.237013364816878,0
18-25,Both,UK,Single,-13.093971610658736,11.205181418383646,16.886436751676236,-75.83116881534033,B,C,71.33739274134173,E,D,-43.073537856658874,78.12506476300138,-65.93690792418082,A,D,C,8.352265301138267,0
36-50,Both,US,Married,35.92023360746448,-66.69790128276986,-47.34776853034158,16.212111693828373,C,C,-70.83940047662875,C,A,-86.47075044592977,-94.90571777643268,31.66563874867346,B,D,C,5.014538471218011,1
65+,No,China,Widowed,166.00709377649773,-46.44038865740877,66.84734031529572,136.21266196333625,B,A,81.6249024140089,E,A,-10.304774705849704,116.10483415603368,-3.320843028063372,A,E,A,282.3467195975346,1
26-35,Physical,China,Widowed,73.73439868392826,17.15225761188523,25.743432715065257,85.16103039957355,A,D,-115.80926550230126,C,B,192.17704897681304,-140.10045661968243,-76.58340394508362,B,C,B,181.02893351350954,0
65+,Physical,Other,Single,-49.52565497347689,-8.517851919243935,-51.40547705728513,113.32496273676891,D,D,-128.852568439892,D,D,-4.372856092116183,-75.62551684051871,-33.69844032782929,E,B,E,79.52520530434867,1
36-50,Both,US,Single,174.20984848810411,91.3818623265781,52.203478654940625,32.753611649957186,B,B,23.20400357713562,A,A,-11.642977628781331,-98.67847119551908,-99.89398582406336,E,A,B,-116.23930535886926,0
51-65,Physical,Germany,Married,-44.40419702598601,-77.87935864424632,-64.52905736616665,48.312718337060666,B,E,-25.317123962582457,E,C,-15.036512893615908,-21.91658007874469,-165.71387747517937,A,B,E,5.715710864804522,0
65+,Physical,Mexico,Widowed,112.2738926024069,50.7171555520541,70.89189183561129,199.0798297208009,A,E,95.16828020775358,A,D,-82.28090865834673,233.86059973715615,14.818354541234177,C,B,E,51.24058558983779,0
65+,Both,Germany,Single,-99.86919920265565,-114.00619600029651,-69.5153125759077,-123.69339774916006,E,C,185.21567859912895,C,D,-33.15561587539632,-3.4426635354535065,10.222037379995365,E,C,A,1.45742088725663,1
65+,None,India,Widowed,-39.64658822257221,-21.105013178055806,-72.08395947480984,-1.247164953791363,C,E,-129.56017340644863,A,E,-7.801629632629736,115.18958334431235,19.516516310086566,C,E,E,70.79703967495922,0
36-50,Both,Other,Widowed,-26.24589504331731,-28.891168220332293,-60.41648016276137,-91.62777162949214,C,A,-41.678752694297586,C,B,108.53949309967985,-49.33898582569912,-92.0713462158224,D,A,E,-75.01506546286456,0
51-65,None,India,Widowed,49.15573786173846,-6.253698001910222,88.4221247846449,187.41522478308684,C,C,-119.24575276038183,E,C,102.65322240979047,-110.11421166491075,117.45835596289169,A,B,C,-75.30438760149516,0
51-65,None,Brazil,Widowed,-108.62634062378416,-201.4634146358865,-24.531362470631716,56.76008072138984,E,E,-55.41370510150438,B,C,-1.218418423389698,-205.27315397429996,-40.49000422058699,E,B,D,45.36670218323036,0
26-35,No,Germany,Single,74.10173577481494,-79.26381056185059,-0.10544069697259052,93.70922390705519,A,A,56.10522099981424,B,A,-199.79467564181772,44.47670586572593,179.0795299311355,E,A,E,197.67079623840687,0
18-25,No,UK,Married,261.56147354542696,25.55237520016082,72.21536104831213,-183.1454739663558,B,E,192.23117946911748,C,E,70.63533467773979,134.57780452602023,-86.12097404316242,C,C,C,35.57442379228439,0
36-50,Both,Brazil,Divorced,63.96992946484927,-118.24103272916156,-7.401202586322865,29.435604255922836,C,D,184.07906912135667,B,A,-40.81404764287279,103.3927081739953,100.39851107698203,E,D,E,79.8019116297399,1
65+,Both,US,Married,96.24013603251666,90.8166947006609,-55.47330507060647,-61.7851122842763,B,A,-93.39650398779177,A,B,-107.01003086490472,-206.68063772741112,185.47174458489357,C,A,A,-4.799893211483431,0
51-65,None,India,Widowed,145.11733489081396,163.56760906198127,-93.85246448715371,67.63998582120165,C,B,-24.546887354108268,C,B,226.81316689501438,-67.19387798534669,-10.017683902181185,D,D,D,99.72635562073579,1
18-25,Physical,Germany,Divorced,-103.69457628778595,-47.52496808938431,76.36451411242184,79.63674671412956,E,A,-115.11412287404266,A,C,-71.6571433361965,21.304702878248015,107.4064848202988,E,C,E,-49.97975593719365,0
65+,Both,US,Married,24.167196674818396,-38.52046973857634,-44.471038580621915,-163.32554302499142,B,D,-163.20754156188175,E,D,52.511205455914,-5.835048365262656,-19.32531816077681,B,B,E,41.16002601918057,0
18-25,Physical,Other,Widowed,67.65763735092101,5.6715713239454075,63.48416681961039,-53.52426961693493,E,C,103.62701731472768,C,C,-76.2179817228347,-45.77231628623896,195.4949494899694,D,B,E,60.43706488754444,0
65+,Physical,India,Single,-80.05592578733032,-134.41135546207983,-15.938929534129489,-192.68601633877984,C,D,42.66579450740869,A,A,59.73421428151231,16.95630522896509,38.910934545705686,A,A,B,-23.882511208520064,1
18-25,Physical,US,Divorced,93.29059648786367,-41.64655268907648,65.79213898058377,120.81530380898688,A,B,58.95217698370403,B,C,-8.96848940357186,133.55495055769492,-76.98624446293056,C,C,D,-26.86476467198001,1
18-25,Yes,Mexico,Married,97.71968037282454,70.6327604462089,74.88718916644633,-176.61773318293706,A,A,-69.30308006813917,D,A,-94.56496911118994,191.379516738649,207.03408781958444,E,C,E,-91.70471188424187,1
51-65,Physical,Germany,Widowed,75.62049442759066,155.423931440934,186.11937369793807,-5.666786107889163,A,D,94.12987571492187,C,C,-158.03234921671054,28.471758104813304,-33.69317837345555,D,C,E,48.78598416091406,0
65+,Yes,UK,Single,-44.8434270443008,-56.19896245821576,-31.229639795322335,-186.03252992169882,C,B,116.45671859368125,E,C,-0.11070151296100382,108.07517631794357,6.761284834684424,D,C,B,103.5667978602266,1
65+,No,India,Divorced,-89.59094558530711,-37.774896579854975,-115.20155319735457,-40.023317429932895,A,B,-1.163924397279414,C,D,101.00149050073313,-1.4674173352661397,-205.9654016800679,C,B,E,114.85061857707318,1
18-25,Yes,US,Married,124.06382213703655,-65.7247222244087,-153.2286831143747,-91.92242202690663,E,A,61.336960104263596,B,B,-79.23866085968471,-20.36731849900747,-191.8154421777505,E,C,B,68.43999819321542,0
51-65,Yes,Other,Married,74.37449064256562,-107.84539120782446,-54.471584611779136,-173.3186965050894,D,E,107.30304034873947,C,A,-20.253846395769045,85.39855850776623,13.06146555169627,E,D,E,-29.8848743935105,1
51-65,Both,India,Married,34.823975967962596,97.796564415453,186.0310336737688,146.9841825304642,B,D,-84.0681792027375,E,B,114.91081213491529,-142.73802119092397,102.15062177681462,C,B,E,-52.44138038002286,1
51-65,Both,China,Widowed,8.896095156821822,75.73448566743319,-162.88454866233414,-15.930576441789318,A,E,8.89887132644893,A,E,15.853319324931153,13.462518074731605,-107.95254595542774,B,D,B,-19.40052867251451,0
18-25,None,UK,Divorced,-75.64489943532665,86.62687664713667,135.15144763717805,-66.05435458498287,B,D,148.9095379643706,E,E,153.30206898226223,165.66103702221707,39.86600792075656,C,A,C,220.4906213734764,0
36-50,None,Germany,Divorced,57.26669836598336,-69.81711960876264,-38.60905681268638,-2.675536506329177,B,E,29.266508246019896,C,E,-32.053699791437175,-92.29351666336385,153.19833159635462,E,D,D,50.94470699783164,0
65+,Both,Germany,Married,-127.19791057650549,62.607877593076424,84.04413685599626,-220.6745151280205,A,B,-38.45371649206759,B,C,-2.1662310323155376,-126.78638565397155,59.99890726476842,D,E,D,-34.53073785269465,1
36-50,No,Other,Married,54.92946576911185,82.98211020828845,71.98420890141742,22.130556968732215,D,A,212.4975580549921,D,C,41.38239389929876,192.07569444047974,-44.19199082412704,A,E,C,-61.246122827029595,1
18-25,Physical,US,Widowed,-93.97374735166208,42.20674046256711,-44.74695530148104,-71.59275987249205,B,B,-65.72133470739554,B,C,193.66989339558333,-90.97798637996615,106.71708672319151,C,E,B,87.66005049324669,1
65+,No,Germany,Widowed,-130.41143018484516,-13.299012120248314,-219.36991091284375,31.463944171137044,A,B,-18.324447852224456,B,C,51.86058297162951,159.7966102130859,-53.01665085189926,A,D,C,3.650714987384849,0
36-50,No,India,Single,-65.31145103864927,113.67193466449417,72.67074213640146,-10.940958628509053,A,A,40.10385543135402,E,C,-42.80762146025795,-99.59183103202847,141.256741490077,A,B,A,68.1676023910599,1
18-25,No,US,Married,-35.68656589834179,-44.407530442935524,0.5516630292693023,62.0680802983713,C,C,250.24886171580428,A,C,79.67351949882782,-156.36030662166823,238.47602955769122,E,E,A,176.28838353061624,1
51-65,Physical,China,Widowed,28.326965918072062,159.24789942096402,235.50965403871103,-79.76067943737277,C,B,42.06945110683025,E,E,-58.9956463874723,135.81641162972838,51.12895544434114,C,A,D,-160.58524617100733,0
36-50,None,India,Single,-3.8808694658004095,169.47650376048716,97.42948474299982,-2.6442674667034103,C,B,92.3178748614924,C,D,54.089373407850516,96.07995967896079,-234.1220135084721,C,A,C,-25.098958427093454,0
18-25,Both,Mexico,Married,17.73894605786568,56.378479586954775,135.2628596131525,41.28492831577713,E,E,70.2895252297597,B,A,98.9984503122433,32.47820757092774,109.61133172260342,E,A,D,-49.84904488824762,0
51-65,No,India,Married,61.78854317842466,-10.479373608261938,30.261871926374813,-45.79133638521181,A,D,190.58148445555074,A,C,-147.91873524147564,-116.82937625580226,3.735397218075393,A,A,A,-218.44844997734384,0
18-25,Physical,Other,Single,64.44604033980589,90.79012331743903,-66.67848763588215,29.23942648170294,C,B,11.915594926257926,E,E,-31.937422786886373,-13.750698329706761,-41.76817649920884,C,A,C,-10.857113738234352,0
26-35,Yes,Brazil,Single,13.636860669833808,234.44199486380964,-46.756424301241715,-129.01612544940417,B,C,52.55210215385384,A,C,-30.57356616847539,-158.88144295581986,-64.42235570200823,C,A,D,-41.08206858102571,0
26-35,Yes,Brazil,Widowed,31.269797211983487,-18.695722078469956,77.29785742004485,-15.194347614897799,E,E,-37.316409034610395,B,C,-240.99344866789156,-21.144548967027593,64.26880060334257,A,E,E,43.03602389251227,1
18-25,Both,Germany,Single,11.613515809939257,-52.0307721810449,-1.9312690633464198,140.43347535960172,A,D,40.083852984203986,E,A,0.3104534837499974,-175.49163870341548,-149.85548739048775,B,B,E,-36.47307136052851,0
18-25,Both,India,Widowed,22.44853142960171,-77.80308317254382,68.54124737804086,41.884772229293695,C,A,-48.74695366861309,B,D,18.584369648571382,-47.082349997580444,141.7693534016346,E,A,D,-112.12835026989623,0
26-35,Mental,Germany,Single,43.51669922300738,14.753550943755444,-42.405935930714755,-70.89706972396895,B,A,22.899243936138337,B,D,114.89362907927654,-77.02743602510577,-73.21884357574983,E,E,A,-53.11226238339243,1
26-35,None,China,Widowed,-64.56440957142566,-102.62267265842912,26.54079847458826,-108.29823591416631,C,D,71.27677177960918,D,A,3.9362788690291937,37.589218453194185,109.9780531738179,D,E,E,128.47799827580383,0
36-50,Physical,Mexico,Widowed,11.370951581879945,-68.70581185665344,81.45481948594886,-30.296362806380206,E,B,-5.033271109231575,D,E,129.05171777236131,1.1040836481185539,25.068589496377136,C,E,C,33.87187819276855,0
26-35,None,Mexico,Widowed,-68.44665436749696,21.544809316823038,-29.23631556380702,186.88918629767653,B,D,103.06495267480315,E,D,31.27470092950065,7.202788716038086,26.984412334206613,C,D,B,-107.98196580696585,1
36-50,No,India,Married,-96.80490562085483,108.5870620474934,-65.29570305087427,-10.284139469307382,C,D,-313.38924792575756,E,C,-48.45462028486191,13.193382368741318,-61.21940369235861,B,B,A,-242.8167238787342,0
51-65,Both,UK,Married,97.5768759946664,91.66769952036697,40.89066667119284,251.58422228283962,A,D,28.692078329251835,A,C,89.4388425997592,-80.74177214301893,63.446795258517106,E,C,E,79.26026844011314,0
36-50,None,Mexico,Married,107.42981165918206,-50.43497718735925,7.814657228091128,106.86382262791628,E,A,-55.205487945491036,A,B,-153.4275586717542,98.48590920163771,-82.37782576625075,E,B,C,-40.607041664874124,0
51-65,Yes,Mexico,Divorced,-39.24955000301314,176.45782586224163,-119.8901427079899,-94.0501307954765,A,D,174.37933892160675,E,B,-155.08028042754964,53.532382677606485,-36.45133410143339,B,D,C,103.11578375898979,0
65+,No,Mexico,Married,-50.91984880550362,220.83282065898436,-107.2831059855927,-62.49665022494286,E,C,-39.55983508773507,B,C,208.84575614028677,220.32598923549162,126.86902148562318,D,A,C,-83.38521881759729,0
36-50,Physical,UK,Single,-84.17171261367251,156.3090600274456,-93.5841941529807,39.48453894271632,C,E,-108.70426543587021,E,D,-89.38510865951137,-72.94205665969076,-112.05642570390515,C,A,C,3.431447632954956,1
26-35,Both,Germany,Widowed,161.98061778239068,86.06168644341035,-124.85524731724809,11.235925742598397,A,A,76.5472201510352,B,C,35.10344287051,233.77000362208756,81.32277791002083,D,E,E,-23.067565520002976,0
51-65,Yes,Germany,Widowed,8.476965429725118,-58.434014182854355,180.77999904966342,212.96529137479374,D,B,-59.137113645093464,A,A,46.47918320658724,-164.65337735799008,2.552158689838467,B,B,E,-84.61693343121568,0
65+,None,US,Married,-47.94919046753864,-78.51313347845831,-52.90195039343342,69.53533216475037,D,D,270.0199556136698,D,D,23.73247883121538,118.86526526220955,-103.54446326328484,A,C,A,-10.36051603072918,1
18-25,None,Other,Widowed,29.302035736377047,30.248529783060874,23.913496813074627,-111.52840783257419,A,C,62.7227102583106,B,B,82.04382686128686,58.69703258823814,147.3408213614489,E,E,D,125.25981401521898,1
65+,Physical,US,Widowed,7.088030472988444,-326.9855924536813,112.59362990544601,60.430323275110396,C,B,-8.81384455289704,D,B,32.05040835979255,-183.60777752507863,-55.69190955601459,D,C,B,-101.22255741786942,1
18-25,Both,Mexico,Widowed,102.33655737530587,20.77635407790218,47.30202301144129,-20.181535256635534,B,D,-11.881551509886748,C,C,-63.01548710235383,101.69987880437917,-8.35844693357162,D,D,A,-299.3645193971048,0
18-25,Both,US,Single,-62.6622990366326,77.10840410551127,-46.8446420709012,-25.291792530285523,C,A,84.80573163965674,C,C,-111.44780977487154,7.295544165842023,-27.567080582114983,B,B,C,-114.22008509853332,1
65+,Mental,Brazil,Single,-140.29309445929843,27.573964113375137,5.813439635198861,-45.684953535982466,A,D,69.4470106508006,B,E,109.24638350833331,-174.11683956625922,-91.03858594778,C,A,D,57.07220117306281,1
65+,No,US,Married,88.320985549464,-41.77940084774249,-152.18095976239195,-21.704626543602675,E,D,-16.884238736585,E,B,117.6708450709538,54.246176303864104,-13.661832068325102,D,B,A,-83.63874891585516,1
36-50,None,India,Married,13.18997293517478,-93.39988546826208,-5.659004903013223,114.08647855064899,A,D,62.44368222665153,D,D,-101.35577502925858,57.59398311111457,117.42003674178163,A,E,E,10.484271611252254,0
18-25,Yes,US,Single,-41.35701459472,-150.41252078225594,199.00729107234088,174.6051067796097,A,C,63.37062493735289,B,B,-293.8420437930474,51.49249063120824,4.266224251045014,C,E,D,119.66740422017259,0
51-65,Yes,Germany,Single,-133.16040320066455,-200.82002736690217,-58.71746213924801,-46.86735204423733,C,C,25.22457471869289,C,B,-144.39171347509892,236.8389403322481,-153.8345440379145,C,E,D,51.71816024938517,0
51-65,Mental,UK,Divorced,75.80803009147768,-94.43803736147964,2.5515424575112378,-212.10781895130268,B,A,196.1320405181084,E,C,42.54960082578586,-90.96333617067425,70.19808388226595,E,E,A,10.97979560016647,1
26-35,Yes,UK,Married,-167.37159137276123,-142.86944509738115,-102.90618937127887,-86.18172159641429,A,A,-54.92528663959828,A,C,-141.56081195977046,-142.41116907193472,105.5867776557251,D,D,C,-22.57245136182344,1
51-65,Mental,Other,Widowed,-39.93292988399674,-63.94565107483079,109.99767803897001,-120.6689014539726,B,B,-150.00468401741722,C,A,141.3017433114546,93.27480771288202,27.967990984098694,D,E,C,109.96853439573732,0
51-65,Physical,US,Divorced,143.55796987159755,-10.401773669744603,-112.29081721101817,32.962627706000056,E,B,-131.2590588507758,D,E,11.909724058426157,-178.10986833098127,-144.78777391999054,A,B,D,69.91973868049935,1
51-65,Mental,US,Divorced,-12.425192602297134,64.20513000568562,21.708101743211884,206.15697982260252,E,B,-57.0329323235275,D,B,-62.1385480033117,35.590440152103795,95.9103373403813,C,B,D,14.51675446809874,0
51-65,Both,Germany,Widowed,51.21120473274564,-30.372820040689835,75.69528062474902,33.55904560340087,C,E,206.55872775396614,C,B,-89.27965137225756,168.62662847111542,-25.696235767317958,C,A,C,72.15419955158919,1
36-50,Yes,US,Widowed,149.64165776905406,-13.107510395617538,-71.9587123630061,112.81479915794625,E,B,124.84681740879469,E,D,56.660671216362346,76.34058306127596,77.7182525325337,A,A,B,25.693966144035112,1
65+,Yes,Germany,Married,1.8568199119357975,81.35011179350077,-10.524784278701791,-184.54572614454003,C,D,169.90097280169581,E,B,106.02273487832288,-223.7719049210097,-75.46721507590888,C,D,D,-251.87485497984176,1
65+,Mental,Germany,Divorced,117.56663797231025,9.489566549811967,14.087222696702023,94.96206011017814,B,B,40.20167664312262,A,E,118.29089085502724,-28.708347416619546,-45.94732869261715,D,D,A,26.776727614148793,0
18-25,Physical,Germany,Widowed,64.99253693791522,-30.012262147331715,-61.29795035715744,-137.89593803129284,E,C,85.81841028865249,D,E,75.52749443162725,-41.39358510676233,-13.34355354817941,E,B,C,-114.7556876760407,0
51-65,Both,Germany,Married,-74.29276598808073,-88.91673738261893,36.13940396577311,137.06666396925343,A,D,59.071960515092236,C,D,14.24718278799191,-89.12001476862478,-83.87870607795148,E,D,E,-252.81272082037964,0
36-50,Mental,Other,Divorced,156.2120843372704,45.166190308225204,101.21049620805948,-51.89645761552948,B,D,-9.71923480633629,C,D,-19.136130313412135,-21.71152156565647,-258.10460364533265,A,C,A,86.80471974656763,0
18-25,Physical,India,Single,-96.8026104781728,32.591133619534176,-171.7871369429066,121.74456376239495,B,C,-202.28779814126887,C,B,-25.104188120879517,101.04418396398842,-159.32044185153015,C,D,A,-133.28480613602173,1
18-25,None,China,Married,91.77599681797246,22.804272581363296,17.355013190431514,121.6559788215954,C,E,50.36409222121152,E,C,70.75890400107939,126.01047943513886,-40.401422693456205,C,D,A,56.60527394605312,1
26-35,Mental,Germany,Widowed,107.87532235187417,-26.96187515469296,79.50409601035726,112.12740967304846,E,E,237.04597134469486,B,C,181.23992977686433,72.03742117112998,-50.833784834843655,B,E,D,-75.68874280406844,1
