age_range,orientation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
51-65,Homosexual,-4.832464180029627,121.0831338634591,3.3521016430334045,-71.23490524509913,E,-38.58435859510653,D,A,161.8717716927868,E,C,B,D,-19.24750045267508,-20.629397631107,A,1
51-65,Other,-47.76586571137701,128.11440492136393,-83.90097211721839,-115.43681060211415,D,7.131615531447062,B,B,-87.46691172822776,A,B,A,E,-14.90241696563055,64.70458439999994,D,1
36-50,Bisexual,233.11101990474575,46.310661263896485,91.34369150741807,-75.58543971693162,E,-30.324329882938457,E,E,80.93140278067698,A,A,C,D,-71.97905924715073,-52.24539863706802,E,1
26-35,Bisexual,111.83033000330238,52.33428182750901,233.54024573200772,-11.573896973118323,B,91.8600407513615,D,C,45.31367456221822,B,C,D,B,-79.43268235215399,75.7225876090586,B,0
65+,Heterosexual,133.81417215732952,19.230185488860517,-19.275071944500386,-84.56440534250696,D,50.20440674449424,D,B,78.35095361596132,B,B,C,D,-17.27701628691247,74.6125700288972,B,1
51-65,Bisexual,-117.35057156788598,96.93890206065271,118.8033671622424,-84.22095052525613,A,-18.74316163464807,A,D,33.088431171960714,C,C,A,E,72.12560358684752,-32.773029790354826,C,0
26-35,Heterosexual,223.26124220766087,-210.4210562911993,105.61941818262454,116.19035420828041,B,119.43801712847946,E,E,-62.53710443429568,B,E,A,B,-20.723187422601917,-80.67663097723752,B,0
36-50,Homosexual,-82.46089650572127,163.5533020071223,16.79747462894146,117.44882574811271,E,53.42067983713267,A,E,-67.68114533984821,C,E,E,C,-11.548856463924496,27.843392196835975,B,0
65+,Other,99.28888272455552,59.75171508473499,-147.11692999456457,28.098911502102027,B,-64.6180898595173,B,D,-110.11862690623155,D,B,C,C,-125.31162194522601,71.82125896415327,D,1
65+,Heterosexual,30.801776921914957,102.86874905259864,147.9333722382708,125.11942507621742,C,86.92820658662582,B,C,-47.62779410556086,A,C,B,A,179.11763943751743,-11.285425700581456,E,0
51-65,Homosexual,192.47794747905095,100.13879531110923,169.7422551826468,-118.38004270421847,B,-14.068165879891001,C,A,83.95598100516483,E,D,A,B,93.01632682616349,-29.48278718469209,C,1
18-25,Homosexual,-163.74987518206055,149.01920496767818,-108.28417820877027,28.328708410239557,C,-7.536106688978989,C,A,61.84359106523127,A,B,A,C,119.4462605996689,-18.018366273313557,D,1
36-50,Bisexual,32.95443849479906,-100.28412356706815,-17.46245437674457,31.760626993280788,B,-47.61890401876095,B,C,49.8313483180587,D,E,C,B,42.992544168352524,3.2015591780018426,A,0
51-65,Heterosexual,110.40429167220624,-199.00910470719913,69.05997551638988,157.53124368316747,A,-67.29516615010111,C,E,-140.57594606427742,A,B,E,C,79.95514049118023,67.33955532015561,B,1
51-65,Bisexual,-42.984683625348055,140.11684380466536,30.020234796982948,13.399294436578305,C,28.03654451875549,A,B,-20.947834032536576,D,C,E,C,84.66414412139682,60.2431777300534,C,0
36-50,Other,-112.29134487039629,-162.85482730944062,-51.88004399912932,-149.61599548561594,C,39.54521717930177,C,D,-398.4294470213138,D,C,A,A,-39.24423542505174,-132.50590031735624,D,0
65+,Homosexual,5.389017861391896,67.00214771502506,41.92973417175014,-133.91083560148468,C,33.87844171489535,A,E,-60.49196294076263,D,E,B,C,-46.61777029980425,23.905042535428617,E,1
26-35,Homosexual,-37.231703776670564,41.82473194702324,33.20992789897285,-83.1186392821687,B,-189.84226621123076,E,C,65.41478565573058,D,C,E,E,4.619436758827029,67.85584133500183,C,0
65+,Homosexual,117.91620904759455,116.76782146366413,117.78951757900043,-59.448170914990705,B,-14.516442329719276,E,A,-96.80752763864676,B,E,B,E,8.728533299264459,88.11694610951035,B,1
51-65,Bisexual,187.64449102640134,177.51802599891693,6.7643972739832705,-8.647143962962328,B,82.3950230356163,B,E,30.217638824560332,A,D,E,A,-94.971950902228,-40.19452909120583,D,0
36-50,Homosexual,-160.6790908349709,140.39729004805238,-11.383033211814515,-21.915152136029594,B,-68.40626474720925,A,B,-61.944292902254716,B,A,A,E,-242.25748770254975,-183.55215761771777,C,1
18-25,Bisexual,43.39441374195653,-46.19402656485432,-160.50546602491124,-60.292907655897146,B,80.818427683197,E,C,65.35469284581414,E,A,A,E,-124.64238507591328,-2.697087653617976,D,1
65+,Homosexual,2.441009344041531,28.667861343362937,-159.80220565832047,227.60017759260117,C,43.0456076787107,D,E,20.92318450929521,D,A,C,E,69.5139418148206,-150.6784726609623,D,1
26-35,Homosexual,140.35003428380668,-64.0029517663318,74.41421265555022,-37.41510212546455,C,-18.419768550034533,E,D,-88.00282286724025,A,A,B,A,85.40337423700382,7.273362531449799,B,0
36-50,Homosexual,61.739943429738254,50.55217091050868,11.778885577245191,192.951865328782,E,-21.370051741866416,A,A,-167.48305010262627,E,B,D,A,-222.33582778459328,8.93879663474874,D,1
18-25,Homosexual,-100.46162674285452,17.034171798478788,36.06468808970605,22.801495247526667,A,88.9019548809013,A,C,48.07329543389713,D,B,E,A,71.73077408770688,135.69312350123198,B,0
26-35,Bisexual,56.195577799589444,-11.94856608426127,46.273499220319266,46.234460663255554,B,11.620254057255861,A,C,293.26666446362316,B,B,B,D,47.170721910898635,-91.48837318543272,D,0
18-25,Bisexual,106.38872127335854,41.370600015356835,63.69262944798027,72.82229762123788,C,-65.81337586062595,D,C,-179.69984536265133,C,E,A,C,174.24498198393124,32.903063069384416,B,1
65+,Bisexual,104.63170726949052,98.73367069361224,-47.765531694619014,-194.2025644427779,C,50.16329550344311,E,A,12.484059665208758,E,D,A,A,-263.8164330239832,85.75157271809798,E,0
26-35,Bisexual,-29.70523635597801,147.38689073816388,23.733587522279084,-142.33504253774132,D,-90.25321610279718,A,C,-19.969985922181067,B,A,A,B,109.49097767894291,-179.31872004307442,B,1
65+,Other,125.07027451447902,148.7792017415683,-9.026087741282037,-102.28586456407372,A,-114.60762031824157,B,C,-13.376347037570872,C,B,D,E,198.5339489598206,70.86371655868714,C,1
51-65,Bisexual,-92.0328558525241,128.03899042481328,-235.91157092748674,52.393727382737,D,41.73225064182374,C,E,-87.14999904227447,A,E,C,D,20.308045214574186,-9.089142382968136,D,0
18-25,Bisexual,138.75111193896566,-38.56169582599039,-1.5932123630332795,-48.95008512274279,B,53.33378897414781,B,D,40.90259806235292,D,C,E,C,-233.26962083019797,26.838363992710796,D,0
65+,Homosexual,26.284937001586613,6.6121985728628925,-15.731177956777891,34.6225116296807,E,69.89135967983837,B,D,-79.97088245873313,C,B,A,A,3.804294649200851,62.66606260811973,C,0
36-50,Bisexual,-5.082332756820414,-145.65246767292516,168.25282080042916,-78.75522301799883,D,-14.689485054241178,B,D,-159.8991239664151,E,C,C,D,117.63724018255412,-15.20942764058703,A,0
51-65,Homosexual,-147.82802007837552,-90.44518772524782,-125.36785666887822,73.01195689175933,C,47.962535708334,B,B,-163.13071960801025,B,E,C,D,-23.531410367045204,101.48903612704119,B,1
18-25,Other,-7.6230519158198895,137.52215342135966,-125.79363193809807,-41.69035940076256,E,71.62168638209899,E,E,-72.24243133779747,C,C,A,A,-117.35483664536201,-57.23774712901842,B,0
65+,Other,-2.8608094818522503,-7.4664530522220955,-29.18397980205338,71.65113819983232,E,180.4637210778309,A,D,71.37910483103981,E,B,E,D,137.445129136994,-12.66345644907149,D,0
51-65,Other,78.79207175563081,123.00519307891568,20.39271280683782,73.34389318846249,E,87.41486841897668,C,A,-141.8071892882407,A,B,B,A,-99.16148600701374,-110.76722755305536,D,0
18-25,Heterosexual,-36.67878242246954,86.59192752613416,-73.94498007542548,-91.83355252012161,E,8.935419784950305,B,A,111.87552659293067,B,E,D,C,-44.13583806838532,-69.0536275567727,D,1
26-35,Other,185.9681758744634,60.87041912929081,-7.62017296265247,9.596686240863555,B,-17.851524836769446,C,C,-78.80966676428241,A,C,C,A,-56.35320697970063,-29.22804340051137,C,0
26-35,Other,-123.0231537642523,18.651317675973793,155.00072689556964,215.58215304215275,E,-31.925904285829237,D,E,125.8284508630007,D,A,D,C,13.93617410821336,65.61900565136818,E,1
36-50,Heterosexual,-38.368552831978334,-47.04209747566925,42.883692852929286,-31.803268205252046,D,-45.391720243416685,D,C,17.369605019268157,C,E,B,C,52.66612293520646,-57.45734161394331,B,0
36-50,Homosexual,135.09729589613485,55.1528935509525,-92.56438630373925,62.42364088025728,A,54.18115170791149,D,A,-158.06584618757256,C,C,D,E,97.26891914243035,-73.42975019115092,E,1
26-35,Homosexual,109.52739129985953,69.02395056329371,-175.46735606414595,-24.310647272768385,D,91.63284602144563,E,C,-3.173120477589798,D,D,C,D,-46.541446808043304,-38.783814963947215,E,1
65+,Homosexual,91.46429245129856,18.254116173527958,-38.24980817353305,-55.73741595120892,C,138.049774448931,E,C,61.69188676679437,E,B,A,A,121.72173030484457,-131.32614625307417,B,0
51-65,Homosexual,-36.450685454836325,106.42085663164274,-108.74371104757137,159.76748074147037,B,87.6239126078594,E,A,54.40244111048786,D,A,A,B,-8.1516962219237,-29.09944138915425,C,0
36-50,Heterosexual,-203.49819034600114,23.65467552012729,-69.44487510949617,45.93289660721763,B,-38.08529553929591,C,C,-189.05030761113585,B,C,C,A,-114.24489878787976,-31.676238910226402,C,0
26-35,Other,-182.49166516333443,-204.58294165832615,-262.85378230932196,73.61058288261583,C,69.95666278054344,D,E,13.624072152291125,B,A,C,E,200.48720516108506,52.62065625180025,D,1
51-65,Bisexual,-216.71399800312122,53.81821704386024,-15.250686654286213,1.38250874138235,D,-30.576795375343092,B,B,34.286930504094926,D,C,C,A,240.09451491235154,130.21651540357848,E,1
18-25,Other,-34.40632256286849,3.3628938446857903,-166.84071912095143,-64.83557177271916,E,-84.47543029026072,D,D,-48.790151611245065,C,B,C,E,-9.824881795872393,149.76153229145444,C,0
51-65,Homosexual,94.66903671866437,68.47156838795003,27.752173981748406,31.81079751862534,D,-76.3029941459136,B,E,118.65331742727338,A,A,A,B,50.366231934788594,-66.21509123251363,B,0
36-50,Other,-37.706342387742744,-4.478657779975964,-25.088938407730808,7.238715176581135,B,27.17708943878428,E,D,-53.214369624932814,E,B,E,D,-102.14638937737597,-73.01168731131924,B,0
36-50,Heterosexual,-100.0370955326201,143.72756445250653,1.8339330156396458,25.877474134589967,E,-46.31220908640187,D,A,-26.834329564348185,B,B,E,E,222.78656240956053,64.35885620467833,B,1
18-25,Heterosexual,57.780865754748454,52.51841058096893,72.98676413724036,8.135588694219125,B,-74.54377326451387,C,A,-127.56465572847216,C,B,D,A,-123.31141040770859,117.71640388750069,B,1
51-65,Homosexual,-57.12523240776819,-85.49593462057466,-167.44160567577904,-101.76303596034661,E,116.42053648051854,B,E,-57.14977573521459,E,C,A,C,48.803238443137246,-71.68109783026142,D,1
65+,Homosexual,-327.7451380921218,31.77797414166826,163.27074535500876,86.71731008729643,A,-91.37755131565461,A,E,59.502143320943055,B,A,D,B,106.6607052519948,120.7501292307183,C,1
18-25,Bisexual,67.41591008544428,-43.786238828057364,-59.34252492225137,39.22060399871683,E,-62.232942679328154,B,A,-120.83537315384987,B,A,C,B,166.66176460760968,114.15963120049028,D,0
51-65,Heterosexual,80.48528895940629,-58.04990369064217,68.96976459121859,-59.3674433226622,C,68.69846526841751,A,C,4.591657287713138,B,A,C,E,-224.16165141326917,77.58769062565756,B,1
51-65,Heterosexual,-36.27017070876295,1.5500868992663739,-70.87352863621342,-6.538990680433927,A,-101.69755307184573,C,D,50.47274745075311,B,B,E,A,-94.0178566947242,223.5247688881642,A,0
26-35,Heterosexual,-69.17086944787285,-20.882090625907242,-19.91165872483193,-28.425123141109815,D,-121.27394620957705,E,C,63.23321964370074,A,A,B,D,-37.74164188094778,-73.06402300862307,B,0
36-50,Bisexual,-59.851328252022896,249.33783955362992,-120.94149933032503,-67.96141524083357,D,-0.8256377136053715,D,B,28.407656846071266,E,C,C,A,71.3737098504972,-43.866929506143556,D,1
26-35,Heterosexual,-54.853161225072235,-60.92583008662428,-70.6817083455702,-57.41588051059489,D,-133.04417758825193,E,C,50.342910299902364,A,C,A,B,26.707836347501868,-142.17432960180892,C,1
18-25,Heterosexual,205.08952943525642,-67.38547366583227,-12.494653460394193,21.174915776332085,B,-135.00169656973804,D,A,81.97914603616296,A,D,D,E,-34.986020983170036,40.895111412379364,E,1
18-25,Homosexual,30.9957419680775,-39.795178596718166,-57.24961644097778,12.077861305846813,D,11.543115028408977,C,B,-28.086291224349203,B,A,A,A,116.79136413281077,-36.59278163460768,D,1
51-65,Heterosexual,-170.95143553262753,107.3091286502171,28.980115100741354,13.83480362151473,E,36.4508126141926,A,B,-209.23418479869474,C,E,C,A,229.97498475212038,14.506563375193645,D,1
36-50,Bisexual,-182.1265923491772,-28.598930103768854,22.41326247526597,-57.466699707268745,D,108.98998866604165,C,A,61.050784203774114,D,A,E,B,-89.01808456516224,80.8121391391426,A,0
18-25,Homosexual,34.03610629344552,-111.15871639240929,82.64036845833694,67.69497430220707,E,60.06360701711397,A,E,56.885855142919205,D,C,B,A,-6.638376215707025,-87.62461344618417,B,0
36-50,Homosexual,48.86238794104292,-30.624753210835898,-255.18789051736817,46.09492533404234,D,-120.18787111843609,C,C,4.7755570069778805,A,D,B,D,-158.69759472017114,67.50965970020685,B,0
51-65,Homosexual,-68.92388946380719,-6.9549093448266595,70.96052408785613,58.740137021827124,B,-103.2465735664391,E,A,68.24777089024859,E,A,E,D,-167.5833835207593,3.602882763514432,C,1
18-25,Homosexual,111.31500730003351,-174.65526088473422,41.278852324716155,11.574101627126787,E,142.0991518288949,C,A,95.99194310770706,B,A,B,C,26.65700132269163,-31.00205964349529,C,1
26-35,Homosexual,8.627742344040149,-4.4119690778053045,118.6035743798139,149.24894494084225,C,-84.17403898927466,B,E,-14.895603356126935,E,A,D,C,-35.567276925018994,125.60033101720298,D,1
51-65,Heterosexual,-4.908279135812974,40.131422857395016,146.32167593984806,-9.74861524357423,C,-179.6889105837432,A,B,-85.92681716723564,B,A,A,B,-13.139024854666099,-91.24382925004477,A,0
36-50,Bisexual,-99.39486257492635,-98.61192514675979,77.72996865725497,5.983783733605664,C,-20.52624714028045,B,E,50.38151145416603,C,C,A,E,-19.886062484092122,-65.6314385677952,C,1
18-25,Heterosexual,-90.93142631923776,-219.68575870779165,58.77350537968269,128.52657731002242,E,172.45865518041293,E,A,65.25205797179707,D,D,A,E,-152.3944806440969,-18.68587595428369,D,0
65+,Bisexual,8.033654459352817,-30.859105435074884,-234.58699934963434,-120.54509485565464,C,88.58372430377888,E,A,-100.06073454810898,D,B,E,A,-232.8245452804988,-226.74071155061282,B,0
18-25,Other,155.98114216125455,-199.21728770732742,-87.35087095363542,176.46050372123372,C,-89.9055901526665,D,A,-93.66479582307726,A,B,E,C,50.03111861077032,-13.643018511558383,E,1
51-65,Heterosexual,16.939591035930718,73.3568907642422,-170.10963368011778,53.69464692100336,C,61.32405032646599,B,A,91.6556971251322,E,E,C,D,-2.0183800785903205,23.940485459356726,B,1
26-35,Other,119.97905800932817,74.03506937181604,-65.89204162364416,37.939081627045994,C,-1.9337123592389038,B,D,113.18012356061695,E,B,B,B,-61.00204677900366,210.44586137511746,A,0
65+,Homosexual,17.01835736267774,18.177403751225853,-35.08560635048465,-31.476992943181447,E,-162.85548249923244,E,D,152.19029022503804,C,B,D,E,-96.84079994757913,-40.34342224782848,B,0
26-35,Heterosexual,-123.56108539783102,-119.31870560316344,-49.48870675344917,-131.66205996666392,E,5.946788601643589,C,D,9.053909980990198,B,C,E,D,91.87986796300697,43.17387674740526,E,0
26-35,Bisexual,144.99549795989685,-86.21774999010846,-115.52827682198638,166.315394257373,C,-12.271121420354744,D,B,101.52748222274555,A,A,D,E,62.82608688229452,-83.65891851779452,C,1
18-25,Heterosexual,190.0227270365798,-92.37978286146073,94.15266951893545,96.38833472363736,E,-54.73165176986693,E,A,44.377194019361596,E,E,C,C,120.91809064370338,-114.41680093298999,B,0
18-25,Other,-35.40855382698738,-30.67091791544467,107.47637213806105,-0.09848971832180141,D,-93.05651361752119,E,B,-55.082369845023194,C,B,B,C,-51.04500567323461,-90.83376458315814,A,1
26-35,Homosexual,-44.802551161374254,105.72482405715562,-197.47350465944328,151.41913665628056,A,246.82661200464517,B,C,-32.346916529275354,D,E,C,A,34.67324125559407,109.89160501996116,D,0
36-50,Bisexual,-76.94249717334108,22.396315318344456,-50.41768059260179,40.51324213778994,E,12.047360893210286,A,E,-176.18014195073533,B,E,C,D,-16.977894616358995,-27.2914865757032,E,1
36-50,Bisexual,-53.03620944432873,-93.62450254556846,-77.01895039606342,-44.21644200782117,E,27.032537443392357,B,E,38.107207368413405,A,B,D,C,-93.2184303103733,-148.47437879549878,D,1
51-65,Bisexual,-25.120159633986606,46.826972682816645,13.781500476870894,-51.945961836858686,E,-2.1242339367876664,A,E,-144.57828770472244,C,B,A,C,-19.224664262400022,-45.95300254463945,A,1
51-65,Heterosexual,-100.40930454107624,86.1001828785531,-210.18596334073072,-27.968934135605107,B,73.24764926384252,B,E,9.409040181160716,E,A,D,E,-96.04389184000892,-26.693278553655812,C,1
65+,Homosexual,-34.163610852248866,75.65024017414102,205.23184468603208,-76.32904001163448,D,132.445496847372,D,E,52.61109427043801,E,B,A,C,99.37434980482413,-49.791524859935436,A,1
65+,Bisexual,29.63454998662557,-30.533582189035606,-57.91201011408518,0.4099759581736724,E,112.195058937661,D,B,39.4122941215413,D,B,E,E,53.13253831986686,-11.246639417494528,C,0
26-35,Other,38.33149280514829,60.86129361168916,-66.80407094092573,-167.94916422386245,B,128.8897249744178,A,D,144.98611311368526,B,E,C,D,-15.960478267538225,4.023265264201008,E,1
65+,Bisexual,-87.86222991668666,85.55124307356593,-185.98417131247942,-34.16235333926011,A,6.680569030742377,C,E,184.45056703827441,A,E,B,D,213.25661947119463,-185.36340883442185,B,0
18-25,Other,203.7865514110758,-141.69994471350037,-185.4179722550403,-72.21856221587379,A,7.801685160404456,B,E,97.07459325629185,E,D,B,E,234.17462641342377,-36.258885701253924,C,0
51-65,Other,3.40589496158192,-163.62571798653647,143.22710345612154,137.74322345687017,C,-74.086109332804,E,A,123.01716453480455,E,A,D,D,-78.87512027338404,169.5543616137528,A,1
51-65,Heterosexual,-7.472086218950615,-120.70599370548054,90.20195766702099,-37.42610559555046,B,-145.78533809622252,E,A,-65.52788576356677,D,B,A,B,122.66016345925743,-75.38597509765482,E,0
18-25,Heterosexual,168.54327893143642,17.60181051379404,-2.984692553412842,-157.11138560029164,B,3.2846656855627163,D,E,-10.234971221276695,B,D,A,D,83.69929371628263,-195.7707639011294,C,1
26-35,Heterosexual,-142.31254469996898,7.396153906741275,41.22139376350889,-191.39072731077027,D,6.975517866633482,C,A,-62.69367164198005,E,E,C,B,119.45339440942358,49.31831824715727,C,1
36-50,Other,35.399157065938795,-139.25240756954753,-140.12643737934266,80.90980990279394,A,3.0041895741438562,C,D,-52.33209485506802,A,D,E,C,-202.50776622524228,14.31779550269708,C,1
26-35,Heterosexual,-155.51661333738218,227.04601980055122,109.31840017704613,-117.83016985336327,E,-188.01424615876994,D,B,-78.96749026711227,E,E,D,A,46.72450807866378,83.68559869459067,E,0
26-35,Homosexual,39.90858094581349,39.630618634369554,-84.36133856466569,35.52553296537667,A,-8.567535991935394,A,A,34.405777747293335,B,A,B,B,51.79708186140294,-32.13515801319566,D,0
36-50,Heterosexual,78.37712410096282,-43.19843472099331,78.39522220259649,33.201628679813645,C,-106.16933673382012,C,C,-20.152818091516362,D,E,D,A,-374.7363446967537,-164.5848266400693,B,1
26-35,Bisexual,-117.29505540569711,-43.320953435979305,63.383698764551866,-88.19469483401602,C,-52.167065028427906,D,E,143.96944890303058,E,A,E,E,-121.0351845177804,89.61663660744627,E,1
18-25,Homosexual,100.35492142782847,-31.12055122069732,-26.70404499360512,100.9062470704216,A,-133.35047143607807,C,A,-6.030534814594541,A,C,A,D,35.438121823842216,58.29135737963579,A,0
51-65,Homosexual,5.375876948954924,85.10146168491946,-83.38105990183834,-46.232485271661766,A,-159.04471587646526,B,C,-127.08466693224587,C,C,C,E,-123.14415992788163,88.41635207222663,B,0
26-35,Homosexual,-67.44295850618579,-106.16034317417291,128.10952099704454,-34.17297815129229,D,-5.5922578213691505,A,D,58.43745495818402,D,E,E,C,-105.1999075392126,46.29895762919568,A,0
26-35,Other,18.3904293652278,78.88244829960061,-41.34639507938279,11.390592238411545,A,-42.31670855182495,E,C,-159.68727231858165,D,C,B,C,6.5821549607507714,-67.00311752789788,D,0
26-35,Bisexual,204.36013515054773,87.14938152518842,-89.21746102152895,-119.36624409389896,B,-115.11747449251514,B,D,-189.28739097317526,E,C,C,C,-38.640134652014865,-18.94604102906669,A,1
26-35,Other,30.190541775127,-225.6527785658909,75.42710745723411,16.504285468681967,E,120.16985978674752,B,D,-28.249380395284568,D,A,C,C,114.0100002317455,29.14034479216655,E,1
51-65,Homosexual,124.76757220192152,119.76725372509316,-64.93261876399255,-175.68798514706168,A,-94.65730859036702,A,C,-63.343334739209446,E,E,C,D,172.47126225348578,-269.05977262478046,B,1
36-50,Homosexual,-39.28538398076709,25.77090675052638,161.58590601766474,-44.919764457278,A,164.30270790318198,A,B,2.5358820231099637,E,D,C,A,101.82570184253157,-137.3955933325197,D,0
26-35,Bisexual,-23.253018017851726,-84.1326630978276,110.35945652339394,-65.55991856550935,A,-63.65237896525626,A,B,92.10538461510727,C,E,B,B,241.4340332535346,18.533267095676383,D,1
65+,Bisexual,44.88453301774253,57.64321129698199,7.107104537264622,54.58449885498724,A,69.06005755721446,B,B,71.47895721712563,D,B,B,E,-37.41974212740307,34.170930852344306,B,1
26-35,Other,60.48943895341791,11.722948949649535,203.52314816564666,-4.990077794788374,D,38.23076388141691,B,C,27.69567096999096,C,A,A,C,34.82997449902021,-4.088750888842293,B,0
18-25,Homosexual,138.4288806721733,-103.1224571463808,155.8115103231283,-51.75253950203017,A,-19.011834948988326,A,D,120.02550117928747,A,B,E,C,47.75910626169105,-147.53477474447288,C,0
65+,Bisexual,75.18347939201931,-5.9004560811207725,-77.0430618654691,-74.25208533397776,A,83.88893176531803,D,E,-76.89288215578266,C,A,D,A,-76.39681458482568,128.44339492976056,A,1
18-25,Homosexual,81.73798082063828,37.233756806124774,-105.20816084817513,132.36721008101296,E,-80.31360453101288,E,B,49.195266602490086,B,D,B,B,48.643262390499956,-10.447475709217096,D,0
36-50,Other,46.17244786917916,5.275860709339735,-62.23377370296087,47.29808468198423,E,194.67332912093022,A,A,-113.36900411026352,C,C,E,E,-85.96211860811148,18.762604637690913,E,0
51-65,Homosexual,82.33251983505619,116.20159958325856,200.0771048684765,68.79139019591773,A,-10.668110723891033,C,A,-26.899947328046935,A,A,E,C,38.88340490158077,-43.5322192148349,D,1
65+,Heterosexual,98.37644083077178,151.10248837123413,243.60529322374322,-16.18628610116074,B,126.80382166513357,A,D,100.1481344360589,A,C,B,B,-97.89923806082388,134.82672711211265,B,0
65+,Homosexual,170.76862154880624,36.83121357539658,56.42976254576158,132.4964110263805,B,80.87343575964368,B,B,-63.681362051356416,D,B,D,D,-177.79155064557065,-106.64246674653506,A,0
65+,Homosexual,-110.15089956158441,-238.3122941571182,70.36675455247506,59.17324441527345,B,53.375470696820756,B,B,-74.47546123396874,E,B,E,D,116.67588308412822,45.54196899732615,D,1
36-50,Heterosexual,19.071483329631164,99.39216878160167,117.64426272419892,-32.26682852253699,C,-96.02968767595019,E,E,-26.868397959562735,E,D,A,A,-158.73394510814967,-17.059936261321226,E,0
36-50,Heterosexual,45.573676330857545,-50.54282165015812,16.848275841236525,-51.28815839349951,A,90.35809394400118,D,C,28.32859458420924,D,E,C,D,145.4660224484679,100.51963019197608,A,1
26-35,Heterosexual,-27.98771903292751,52.88218843180822,-0.959419832157012,-159.59040791940217,D,18.36885049437659,B,E,11.721840588510904,B,C,B,A,-77.40384741477992,57.687438704671735,C,1
18-25,Other,-69.78111436730538,43.731878675544635,80.33627707891843,75.24593040047984,B,174.79528695560043,D,B,78.91727901676427,B,B,C,C,-95.48818098373289,79.58534742605123,B,0
26-35,Heterosexual,-79.41189986306291,-2.8953153158688365,100.94953655049228,283.9954254508627,B,43.1039699498862,B,D,40.262010155814885,D,D,E,E,88.0093955085585,-75.21851109199135,D,0
65+,Homosexual,-46.32741477036709,1.643422747323571,32.13041606832084,16.37327680434846,D,39.828434615347064,B,D,-63.16823517783082,C,A,E,B,58.154199137005136,74.98312662122885,C,0
36-50,Heterosexual,77.44447809764189,97.737200215065,-112.36213430121114,-66.31005205900642,D,-23.161362542621564,E,D,83.70124627995426,C,D,B,B,-135.5780818178131,31.4760062525147,C,0
18-25,Bisexual,3.9432373061385806,-69.24545849215951,-6.147817976526151,-55.134470010796065,B,-150.89509938102762,B,E,-104.22773604632944,B,B,E,E,-12.345543585290597,-112.64188251263838,B,1
18-25,Bisexual,-128.8005759913413,103.12604090661557,-253.35126010530325,21.922179092612726,B,-66.06729654181856,A,B,92.25514964003291,E,E,E,A,-74.79917234050907,-30.60458829103565,E,1
36-50,Other,-43.98622053988593,-1.6227894320320315,-103.70758424345392,-35.3835565408953,C,-115.54799234431738,D,B,-96.86475826896465,D,A,C,E,-136.36268789111742,60.61937959683601,B,0
36-50,Other,-19.019548035869782,-37.25396069968791,-113.7637938005403,-55.452873841893876,A,-270.1744987315037,A,B,23.73952712904331,E,C,D,C,51.47439923358079,197.4924105253965,B,0
65+,Homosexual,200.01755247881184,28.11418619081098,-84.1313657221784,-154.9927459366264,D,63.180637724160604,A,D,-58.913590093237204,B,C,A,B,35.49592636103421,-16.630135983217865,C,1
36-50,Other,80.98850956104326,-42.46513815326653,40.04796985950876,47.09736358394119,B,-225.04000833181433,E,E,-154.44658470787803,C,A,E,C,-3.9357828566611617,62.51055830561688,B,0
51-65,Other,-18.705374712993574,25.86751344357314,184.29630342635897,161.72439517781132,A,-122.83221530445292,A,A,-4.611894272461323,C,E,B,C,130.86380395544273,31.851456935044787,C,1
26-35,Bisexual,2.8437868407176223,37.57832838665342,-0.8867871834937573,-61.06933253539124,E,-20.171623666319444,B,C,-69.63898709764747,C,C,D,E,-104.95003428699006,73.30843950109039,C,0
51-65,Heterosexual,84.49890056693098,-43.26028066956938,-4.033184441897046,8.996152268475115,B,-182.13476693167934,A,D,-15.824287845865454,C,A,D,C,57.03399617411746,-181.33679834943868,B,0
51-65,Heterosexual,149.77654257965264,105.62301959913236,-100.0947257628113,-147.02408057907223,A,149.29761409182643,A,C,-109.6368772322873,C,B,B,E,-105.4104934051255,83.16222195028166,E,1
65+,Homosexual,4.78173951959113,66.84389956188942,68.43549679797455,221.7745995046347,D,-19.296696552408495,A,E,73.8853481050031,B,A,A,E,-27.346620506819242,140.31651717227146,B,0
36-50,Homosexual,-138.46090478199238,-124.612829158063,-14.284073432454564,-7.85358730276444,E,54.4576379429639,B,A,-73.30586673251509,A,E,C,B,25.917758213120223,-28.577294256088397,B,0
26-35,Other,38.687507780943456,71.04920057167746,93.91984450069188,-62.27858002257537,C,120.18613138359517,A,C,83.76116133600638,E,C,D,A,-23.39677421155967,16.446531181361454,D,1
18-25,Bisexual,6.212861454261654,-60.13337869056256,52.66108325968465,-17.71688944198892,A,-185.1765879371161,C,E,-140.62930272091313,D,A,E,D,-145.04219433851006,-15.469233411339287,E,0
26-35,Heterosexual,-118.51180674332333,44.738454928512375,-147.23284431079088,123.013998215011,E,-60.61921637206527,A,D,65.88106481688057,C,B,D,A,11.931089160891265,-75.23413318092032,B,1
36-50,Homosexual,58.74203683004392,-11.36461702942161,32.30284719811486,-152.52051700816784,C,8.474080141876088,B,C,20.702952680478543,C,A,C,C,108.40472004051429,-119.23248374481916,A,0
