Race,sexual_orientation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
Black,Heterosexual,A,C,122.84788777379208,-66.6194917665287,B,A,96.06399986502352,D,-11.529781877175575,86.01480387552502,E,A,A,-189.5740205451491,32.22606309647902,C,74.98955211832332,C,1
Asian,Heterosexual,D,D,-29.41129578979682,-22.51747861306897,E,C,-72.69676319927724,B,-52.03440350570511,117.46654369807688,A,D,C,115.53955099134674,-63.29956131058652,A,63.18343298763941,D,1
Other,Other,E,D,148.24855384748713,99.24062986877786,C,C,-35.6866985200169,A,-71.24559106666179,17.17093272543087,A,B,A,101.82089916099662,-179.24525857458116,A,53.11676895422658,B,0
Black,Homosexual,C,E,22.12854251789694,86.35304689702635,E,C,124.97983981995733,A,-52.26008752384863,-124.00302232996916,B,D,B,95.88368282089351,-155.34325412183222,B,87.05985164387394,C,1
Hispanic,Bisexual,E,B,-85.07013481769722,-25.15958472653614,C,C,152.78327371871947,C,86.89841037720372,272.3189049688602,D,B,C,31.17709816404659,-44.12318230061087,B,64.74050423515153,A,0
African American,Bisexual,C,D,48.86539367664457,2.477465620798444,C,E,-134.81478911598577,B,-63.71897261616197,-72.66794361839455,C,D,D,-24.79472696870443,-139.17561608279206,B,66.11067403196898,B,1
White,Homosexual,E,C,-58.094228895626664,-121.60139860981909,C,A,-197.13816728663008,A,2.254169646532821,-128.32827055107114,A,C,B,-91.5616334569803,-68.70028449056086,D,-42.05651867934446,D,0
White,Homosexual,D,E,-101.80294186594898,-138.74320806415432,C,B,-128.1748644622985,D,-37.51972127730055,147.8992631327146,D,D,C,-38.55970305419936,-127.07144071435417,D,-28.563984386933665,E,1
White,Other,B,E,64.27381157619126,-107.99087135596395,D,A,-14.890347100335141,A,57.26668275863766,-34.605008893552885,A,A,C,-67.08297230772898,123.74423562268122,D,-108.79848882595222,A,1
Hispanic,Bisexual,C,E,-75.18196160445318,9.071855248012287,B,E,-112.06383413864056,C,-116.31855221295532,-4.040818258305057,E,A,D,96.68729581154642,-81.42458381971356,D,-94.10447297441613,E,0
African American,Homosexual,C,E,-44.19386605104395,8.553440410815009,D,C,-124.31705644170204,E,71.08932611068207,40.58538476316339,C,D,A,26.596872319999697,-72.94683574762799,C,212.16616602822916,D,1
White,Bisexual,B,A,-201.66048479047188,53.0249853754926,D,E,87.89961390260744,B,-81.26134966682469,-35.26780208946085,B,D,B,99.18177943426507,40.06822770235668,D,-127.16713570239926,A,0
Other,Heterosexual,E,D,-45.58834806842755,45.964110733505805,D,B,-100.74838819867573,B,-248.92544875037595,66.45100778958205,D,E,C,32.1864064586631,130.43081507081942,E,-54.911463836812516,C,0
Black,Heterosexual,B,D,81.84361631441116,242.88729398912676,D,A,-44.770900155542186,C,-60.06448314734184,-49.224911787029114,D,A,B,-90.08970058703689,130.65810789465283,A,158.33879963132907,E,1
Black,Bisexual,A,B,28.81082299546979,-26.467872709250184,D,C,144.71627922757395,E,280.3687258530846,102.58446241404884,D,C,E,106.24053936667408,32.675303172032514,B,59.86275581357915,A,0
Asian,Bisexual,E,A,15.7821822591283,14.400684446535852,C,A,200.35426610350564,D,-77.2378221156738,8.627536311625981,C,E,C,-55.611069625469355,83.48377049585325,C,5.29147527776569,D,0
Other,Homosexual,B,B,24.560258065981106,84.79597687304515,D,C,-104.5390955882043,E,44.6395822418549,-155.6515301694394,D,D,B,-154.13993922225333,51.27392242022448,C,25.51913360565628,B,0
Asian,Other,A,C,-87.40471726954875,0.5368116078557239,D,B,-131.6458434058226,A,4.30017336127317,-17.863051287100603,A,C,D,145.22647015379144,199.19962268027254,A,-66.75580634019327,A,0
Asian,Homosexual,D,A,-73.07239603612896,61.535498239671604,A,E,-211.01417684943456,E,-71.12004538402921,-37.90031698195749,D,A,D,73.78660695179471,-13.2149011705644,E,110.10217733451861,D,1
African American,Homosexual,C,B,167.22254955769358,197.6052054696305,B,C,-110.45796330349032,A,78.56866178043535,-2.0153254638624314,E,C,E,-69.75875216863265,-86.47370533785896,B,-22.34368559924421,E,1
Black,Bisexual,C,C,-112.38235213803276,46.896908441400925,E,A,-171.31905559450962,C,-9.080499371478469,-38.332968852123294,A,A,E,57.312414803870524,-36.526582730915955,D,49.620714447694304,C,1
Other,Homosexual,E,E,-18.03360403680373,-8.955299053533059,E,C,55.21934723185191,A,-58.01785032574824,-115.24248145586287,A,E,B,76.67816980048345,68.60330507514715,D,-10.535100391251417,B,0
Asian,Other,A,D,118.71965912212035,101.62409388582039,C,A,7.758887871900915,B,142.34124532860463,-98.52881637455171,C,A,C,48.529615803558634,22.748224012327,E,-74.17779025009429,D,1
White,Other,B,B,8.258231553384675,32.09810335812647,B,A,-41.524754980784934,E,-290.8194388877163,17.03012411399592,B,A,D,5.487168267121803,144.67060962162668,E,45.474022613242546,C,1
Black,Bisexual,D,D,115.42806782056716,-86.08731002146041,C,D,-64.87110611939687,C,-19.01323958659965,-187.6303203556274,C,B,A,-80.20195748736633,-65.3635848808954,B,-190.06348006708026,E,0
Black,Other,A,B,-50.177142088846196,39.017193626786664,B,B,-128.75742401732933,B,-101.10422149995661,-146.24095488003815,A,C,C,85.46397140530266,-101.80607936881272,B,53.61210778166971,B,0
Other,Bisexual,A,A,210.01636126887834,-203.377306197655,D,B,149.25821949263312,D,233.7238675334887,-34.72905504795211,C,A,D,-22.046923421520653,-102.37984846064998,E,11.086186140437654,E,0
White,Bisexual,D,A,-11.241611240465964,77.14599070473515,D,B,43.15923932972151,C,143.82709681419612,-51.248291798586244,D,B,A,52.23141641729123,-131.7689806481227,B,55.89015698420793,E,1
Black,Homosexual,D,D,-44.964615425604215,-113.73549413650987,D,B,87.3354213657637,B,-34.45919704041946,68.56321532744255,B,C,C,64.32185417787942,-93.75534066749267,B,-68.23151690034366,E,1
Asian,Heterosexual,D,D,175.82306104814202,47.77638712995642,C,C,62.960915144267794,C,-132.20859478884051,40.94732180831496,D,E,D,152.19911035997978,-38.21797263184975,D,-5.03912049711932,C,1
African American,Other,C,A,8.088156543016273,185.24609193135123,B,E,-104.1842242303171,B,-79.48765343654821,-3.96298694341772,E,A,C,55.16150715016882,-49.66945396100007,D,-92.42319722087502,E,0
Hispanic,Bisexual,C,D,-148.97253702630397,-131.52101814396826,C,A,110.0219282174222,A,56.656464338256626,-124.88614885813098,B,C,A,48.72812462931421,230.55353629427898,A,-90.864138570006,C,0
Hispanic,Homosexual,A,C,-77.1621411172393,69.88812499881874,B,A,45.03013974707217,E,140.88526534442266,-51.0679405900444,D,C,C,-38.575708423679714,22.1128536326731,D,9.935120025911807,E,1
Black,Bisexual,B,D,-6.837065664448502,40.33880956615168,A,C,-120.69558596270618,E,22.884620873659415,-63.129838785560786,D,E,B,12.627408836068696,88.10692485101936,A,-68.44784710426552,E,1
Other,Homosexual,A,A,-188.96259544432974,21.810713636113437,A,A,-9.332920636875738,C,-46.087483220145806,52.34565108419117,C,E,C,-124.85644659458414,65.67414249953318,D,103.97421119822398,E,1
White,Bisexual,C,A,166.96595220087082,-61.31061772556185,D,E,156.23013249389862,D,3.6275737292450128,68.9362956732187,E,A,D,-6.885692343298462,-82.45680087836237,D,31.613610381265932,A,1
Hispanic,Heterosexual,A,C,49.17981209890647,32.605628004746784,A,A,-15.16336143979848,D,48.447956571701,-8.888954276558191,B,B,A,-48.58880996768095,17.91834037560823,B,-75.28584521918609,E,0
African American,Heterosexual,B,D,-288.0925968746916,68.07926883464327,E,A,145.52811750575773,D,-63.702308939311145,10.478184384195572,C,D,C,-147.79241989650498,34.70910346406165,A,-140.03323459409165,D,0
Asian,Other,B,A,70.77753794389348,11.197311707339082,D,C,-32.89026910192591,D,-39.243883150469905,-70.64688509940133,D,A,D,-93.99766585061575,-164.66999041668186,C,35.50656001991499,C,1
Asian,Other,C,E,-61.260470877072024,-11.621200278382934,C,A,64.91082013556488,B,94.35660723668636,-75.58358573463664,D,B,C,43.43624157707336,68.86212376821544,C,-24.20191828148413,C,1
Hispanic,Other,B,B,-16.21930513994919,34.534076436921765,C,D,114.23534433429938,E,20.311528647973752,46.45964163096439,D,D,C,-206.1117327788875,-93.41833929663379,B,-26.32457082642223,B,0
Hispanic,Other,B,E,164.19551737824182,-39.04135497203763,B,D,24.333060895879505,B,-14.771747578245073,119.1523907251413,A,C,B,20.704510960057245,139.1896948409397,A,147.49438391466583,E,0
African American,Homosexual,E,E,-65.1074569365906,178.45660604588326,D,B,-18.730128778231535,E,201.2825408303578,64.54152763948575,B,B,D,104.80552869415882,-76.5990773054025,B,-25.94831814527156,B,1
Other,Heterosexual,E,B,-56.78187843895206,-139.3397999295337,C,E,-51.23680902656257,E,209.59715919004097,-108.85033744849255,B,C,E,-156.8209027489978,-33.60106343160344,E,7.827509451798578,B,1
African American,Bisexual,B,A,-12.63022888131233,-65.71501760384542,D,A,54.93784480180559,E,26.658150498916683,20.22422242549937,A,B,A,47.11037725813847,52.36906369347189,E,127.47460727048076,E,1
Hispanic,Homosexual,A,A,120.13218443151403,-94.8751194176055,C,E,122.3305768900123,C,42.63424791486373,154.02362441705088,C,A,B,28.41730279707115,108.87974150569302,C,-152.18640705931395,C,1
Black,Homosexual,C,B,59.675968374661416,-1.7658347239944934,D,A,113.61786368459856,E,53.22727426322141,-98.56826151963965,A,D,D,190.6659876271701,-26.12007429928865,B,-149.18026656007902,C,0
African American,Bisexual,E,B,-201.63174458850938,-91.58630674769283,B,D,4.276336514257324,E,6.012746198162399,117.79457659332017,E,C,C,-170.43598949062388,147.89957945955226,C,-42.73280967764943,E,1
Asian,Homosexual,C,B,109.39250534805565,-108.35969190133363,A,D,24.694352284394917,D,-98.91720348910667,206.76912051236843,E,B,D,-88.81359893017385,271.0467032241816,E,-33.4052665908115,E,0
Black,Homosexual,C,A,71.5147744104757,15.527282383985039,B,A,106.47219301763384,E,-78.96958787163513,-61.82232537568332,E,D,B,-43.66064661700456,58.27168929434636,B,115.34342725690048,D,0
Other,Bisexual,D,C,-107.55042467488619,-8.918130418173305,B,B,-0.29332261466701165,C,176.45843836625457,4.71623354987178,C,E,A,-89.71124891206806,53.94014279539239,B,50.73503723542381,D,0
Asian,Heterosexual,B,A,-90.72152354671019,47.275870443930394,C,B,-198.75714245525006,C,200.39816858063602,-170.23668299219452,C,A,E,15.102687890780796,39.64936715524207,E,-157.90938167726645,B,1
Black,Bisexual,A,A,142.12209156646975,105.48489229964564,C,E,-135.52703376496433,A,-85.25516083595494,151.4509505589348,C,C,D,4.7070495034322795,176.59012603436472,A,115.51589796145603,C,1
Other,Other,A,A,-68.32647546361885,163.33871126543193,A,B,-126.94998047750938,C,-17.088617323278356,-7.461293433056122,C,E,E,62.883636545863595,-134.54272607314508,E,83.50539621099863,E,0
White,Heterosexual,A,C,-59.00323284952707,-148.7179152820267,A,D,-46.89676424037191,D,-8.223902742535024,-0.5492538561460178,C,B,C,-8.29210215446544,1.5574276361704449,D,-25.858525515200743,E,1
White,Other,E,B,82.27636815627729,40.036790532470484,A,D,-102.80106039044578,E,44.195058940408195,-48.69209521982914,C,C,D,-22.51623594036892,-138.7235647729728,E,23.80111730773811,E,1
African American,Other,A,C,15.26472412305325,8.880075740680162,D,D,-71.98493656829963,A,162.10747049598976,24.004025635741883,A,C,B,63.081499266467446,154.1003863236968,E,183.87357352927006,A,1
White,Heterosexual,A,A,-131.73364659067687,61.31025827763724,B,A,-33.03802546415723,B,257.959784225259,-36.08251631923744,A,D,A,94.53254327686142,63.570212044469265,B,-109.55980883996726,D,0
Asian,Bisexual,E,A,-187.00461116956734,-40.933828801058716,E,C,-69.51978098511856,D,-50.19388836982193,15.532091752973484,B,C,B,87.58216781440387,-6.314313323226541,B,-71.43154796867063,E,0
Other,Bisexual,B,D,145.79435667165822,-32.83600597630026,D,A,52.304857706905764,B,-0.3107208398109161,163.8286772430877,C,B,E,-48.95894764786798,-54.00278195436974,A,-31.657992644975096,B,0
Hispanic,Other,E,E,-76.96318517777205,-105.65777748787839,B,C,45.43522112032895,C,-58.502010841087426,-124.6550881624838,E,C,B,-59.60301987658042,53.12263838204283,B,78.9101805274312,C,0
Asian,Heterosexual,E,C,-61.60061965047535,24.350669313669172,A,B,64.56980031739805,D,1.8676024935832818,136.8784955122002,A,A,C,-83.72984856332346,76.75811634738264,C,222.4719365280861,C,0
Other,Bisexual,B,A,-61.96032075114012,-74.2233065857034,E,E,-75.46114586674378,A,164.09072851605285,147.65948909702442,E,D,E,-101.63073700249257,-74.17716186358496,E,-71.92036291688308,A,0
Asian,Heterosexual,C,D,34.53193899794926,108.97646131601282,D,E,-180.65519836248615,B,-1.6112472583476607,33.0710570611885,A,B,D,-73.89413768413787,192.549995697557,E,49.01231990755039,A,1
Hispanic,Heterosexual,D,B,-98.93910002750594,83.2549097407976,C,E,211.641356530128,A,68.7160183611439,79.23418550706667,D,E,A,-7.160193286451231,-60.68526178495874,C,-160.03163535601018,B,1
Other,Bisexual,A,B,-195.10608995622155,43.68167031352429,A,E,-113.314009141422,B,-117.28039522679762,-87.76664610982809,D,E,E,-4.4295564347187035,-80.51823230650726,B,-162.24253726373405,B,0
Asian,Bisexual,D,D,-15.191022642679961,-9.188567399232255,D,A,-95.63367851176001,B,-112.83694822499398,229.24103335710168,E,E,D,-49.74448347005651,24.627353818094456,D,27.03468685643139,D,1
Asian,Bisexual,C,D,-18.057926371886904,-27.583034159056503,C,A,-221.43917962389196,A,-138.7435088581092,-25.689286849683423,C,E,D,92.84768472809503,-49.318928110704874,B,-16.49380142428505,E,0
Black,Bisexual,E,E,-77.26049714160129,-237.92023018820737,E,B,-204.8926560264486,C,134.01288365035916,21.982742953664,D,E,A,-36.95107396458962,-120.6443135536462,A,52.07912866733163,D,0
Hispanic,Heterosexual,A,D,-23.728395336833614,49.23384765986813,D,D,-107.33763684231428,B,-66.29276197899074,20.87982428227842,C,A,E,-197.30138377633784,13.928754194055951,E,45.97879392624197,A,1
African American,Other,C,B,7.290031904471868,-51.37320879590151,C,E,29.442251763708366,A,-88.90351953473206,-85.42666218798904,B,C,D,131.26505605414224,90.89881806917137,E,58.657478604900035,A,0
Asian,Homosexual,A,C,-75.00955696296316,93.67373628238967,A,B,-70.18108927920375,E,68.90974746554272,-72.25978189934892,B,D,E,10.552843178563496,-64.788549104399,B,36.875327921320775,E,0
Other,Heterosexual,C,C,77.65383823960825,57.06854861058205,E,E,111.30783447974592,A,-0.36305054091243144,52.06869630112585,A,C,B,-91.37520824119274,153.12541429481837,B,88.78249142315923,D,0
African American,Bisexual,A,E,-106.7733711279839,92.66384443659167,B,C,-29.27700592513201,B,-124.55297214430432,-21.803218361721225,A,E,E,-343.8750082733253,75.59691068616424,E,165.17347281830672,D,1
White,Other,C,B,47.82116686720095,-44.156334962675416,A,A,-38.981399156555355,A,-165.77491192555743,29.822262715663726,E,D,E,-67.66142951576961,-71.38730779043499,E,171.55729023003943,A,1
Black,Other,D,E,25.095415252680294,39.85582886627985,E,B,-10.536304193370174,A,-63.53782779864032,33.271508863164335,E,C,B,-49.855000722046164,-70.39668521346468,C,19.672366074170014,E,0
White,Homosexual,D,C,-26.210340383815538,161.89478588240183,E,E,4.991202222384775,B,-112.2224341449565,63.6807987660397,C,E,E,37.841711018827965,83.81153733849382,E,83.8664489889947,C,1
Asian,Other,C,B,16.30496191812807,-170.38501941159996,C,B,-86.66854906498446,D,47.23911740608248,12.76978687210614,B,B,D,96.52530007370115,-58.943545054822735,B,-23.037456141279772,A,0
African American,Bisexual,E,C,50.03157662941857,8.931871930719861,A,E,43.59305399936595,D,56.266551389784844,187.7146696601882,E,A,C,-84.49318778550872,7.9503739725504285,C,-47.623096220142735,B,0
Black,Bisexual,A,A,-48.1468849742784,-92.66291623297786,A,C,-81.23153199988855,B,176.9916165043553,105.59687789795684,A,D,B,-40.81389500638877,94.21042199750809,B,-45.16709234723065,D,0
Black,Homosexual,A,A,-103.5224077071035,-28.228382334201928,E,E,-97.07266047784901,B,40.445258933766596,89.09973630879222,A,C,B,-5.991540327122787,-58.04214161234271,B,129.1083946603073,C,1
Black,Other,C,D,-10.51251184514297,-109.44133088289705,E,B,77.24030796459022,E,-37.54352935451781,-28.33769884267029,C,E,B,44.37936180904275,86.38226756843194,A,-5.592635251654599,A,0
Asian,Homosexual,E,B,29.514441747903998,-103.06307673554937,B,A,57.756739693056915,A,-106.49108919017011,-41.40536150515423,C,A,B,278.1670508938793,-296.23923117335266,A,22.50751698473998,E,1
Black,Heterosexual,D,A,87.41995881789907,158.8352833074974,C,B,44.64791700557123,E,187.45444474642318,87.20457696881046,E,A,B,-29.103737750666088,-31.591794669874556,B,109.09255013157653,C,1
Asian,Bisexual,A,D,110.07376700682966,-202.20141699233588,E,D,-174.50413971016556,C,79.96456483697237,8.077309757128685,B,D,E,-43.45482447520028,-91.78341201525703,D,63.86044369206881,B,0
Asian,Other,E,C,28.2384320674686,-102.47311740349924,C,B,119.51715926224264,A,52.47126960731967,-96.80187902116309,D,B,D,110.93497862381348,127.70863989681762,E,102.27533259426795,A,1
White,Bisexual,A,E,34.25925543496668,-151.31172389019892,D,C,-66.11543321681494,A,16.987800860509395,-12.599626035053216,C,D,A,-36.77024543773214,-178.05347898093018,E,24.388723443620997,B,1
Other,Heterosexual,E,A,247.0685537844048,145.0357446946731,A,A,-32.48249225472455,B,3.4665353800570933,-93.119115385045,D,D,B,-52.88168503265227,37.187568635537254,E,-100.51298649679659,D,0
Hispanic,Homosexual,B,D,-21.592458617174948,-60.193393472401425,E,E,-82.61469749315205,D,-157.14581373738673,115.6621932718612,A,C,D,228.64182267990708,-125.03950699589844,C,38.641457567239215,C,0
African American,Homosexual,B,B,63.136420027556206,7.0252618576958445,E,D,160.92402172569012,A,2.854576671624381,-154.12492475127377,C,B,E,13.407788678765742,-37.05880096966227,C,96.1172519113441,B,1
Hispanic,Homosexual,B,C,11.237315179603243,139.62062664059525,A,D,-175.4622394115202,E,-181.57656281093583,-252.9291144007085,A,B,B,14.825383828000883,-26.739858446119708,C,-28.085021548617412,A,0
White,Homosexual,B,E,-15.090169055110461,36.398003813198585,B,B,202.5269381969673,C,-101.1827200463552,-65.1501060663158,D,D,D,-4.165126623872424,-163.3627610966368,B,-33.36151296905521,D,1
Hispanic,Other,B,D,97.50479163267862,13.557888949569866,E,B,-60.30248158481092,A,-25.91438262399246,-88.03778577578841,C,A,D,151.9089727272584,29.858262571944827,A,45.19959722992229,D,0
Black,Homosexual,A,C,104.60590831958014,-87.53751904452812,E,C,-15.325768123137323,B,10.718294759611146,-76.70095929763445,E,B,D,58.08063264742343,-40.027317248783504,D,245.4201811259276,C,0
Other,Heterosexual,A,A,29.204500084774615,3.253934372054464,A,A,7.642992575471326,D,25.08949758486082,-34.63940174073681,C,A,D,152.64822173413958,-20.378736815222506,C,128.20615954326865,D,1
African American,Heterosexual,B,A,-158.06490300150742,-117.16213923489049,A,B,18.01819489488567,B,-80.23468009941134,112.26287433847905,B,E,D,-148.08015723877838,47.07985755581217,B,45.66556639205574,C,0
White,Bisexual,D,A,245.90197210729156,14.73090247741847,B,A,-111.53508960627924,C,-25.497806094738714,-86.05134042462097,C,C,A,117.94897391130328,-9.85327654418888,D,-76.86351502974571,E,0
Black,Heterosexual,A,C,71.90023789331056,87.70702260611947,C,E,116.31799137837397,A,-251.29227284452966,-171.36067941738472,E,A,D,-181.549363589195,4.2179436313661025,C,79.89204147677346,A,0
Black,Bisexual,C,E,-81.1351307887247,-28.884047985443562,C,D,-119.18890285077272,A,-149.48060677324634,133.04377927384056,C,A,A,37.30306740933253,-90.88340369302026,B,-28.582211520230423,B,1
Other,Other,E,A,197.83885533195286,-87.04420630750388,B,C,151.41204100022057,C,-47.8526806925099,-59.06385461336109,A,E,D,-140.64957893918128,12.05495305125056,C,25.390313843638836,A,1
Hispanic,Bisexual,B,A,-142.4791907148336,-73.9396269704142,C,C,8.382092782062447,B,196.66770501687947,10.10586458710924,C,C,B,88.52653842943133,-23.68281326804278,B,-37.030140352177035,C,1
Hispanic,Homosexual,A,E,73.72795088080424,124.45186036432439,B,E,-192.11742038792602,A,-15.097118486668807,34.69932679039061,D,C,C,47.139883604152814,12.532006191161068,B,36.436099324372925,E,0
Asian,Bisexual,B,C,43.90959426773598,-59.34015617982722,B,C,-87.05421241208433,B,-6.649905963180057,133.42143368548972,E,C,A,-114.25735120073305,154.00167399429864,D,-117.6473701942206,E,0
Asian,Heterosexual,A,D,-6.466725114898693,-80.04931506510044,B,D,-0.9793808114810114,D,-12.44322475731593,-125.55273415722216,C,A,B,-215.3609426609501,-147.36710842608244,D,-17.98798975047149,C,1
Other,Other,D,B,5.371620790017913,-102.42236759018412,C,B,-13.307296062968444,B,-91.74097813133257,132.89639405766934,C,E,D,-8.218415701550423,168.605514991276,D,31.281000456525305,C,0
White,Homosexual,C,D,13.782644218641199,-16.800932985406682,B,C,110.47009411469698,A,0.3256630115881005,138.78343193969647,D,E,C,170.65309511033715,60.403718937308724,A,62.70555171918826,B,0
White,Bisexual,D,D,-65.29818893968562,-49.12865490121565,C,C,82.69651372313564,B,-58.45612405107996,62.03026106101288,A,D,D,145.15415477173022,-33.032552284909436,A,0.9227594656924489,C,0
Asian,Heterosexual,E,A,61.4892619593226,-9.330102181558745,C,D,-36.93570777198957,E,129.94472370390423,-52.55170428805547,E,B,B,-141.71536103901715,7.684237117465871,E,-132.93455635164005,A,1
Asian,Homosexual,C,E,118.2466925304651,174.6317245050167,D,C,-24.226993540095023,D,-130.83603087647234,173.01598116737864,E,A,B,-5.885773081963396,244.2316791535684,D,-43.11013801039711,E,1
White,Bisexual,D,B,-79.86691091258122,-148.17759636727877,B,A,141.0082646562304,A,53.933419652953205,-53.54951916452202,E,D,A,153.0816187532979,186.4442462669143,D,207.38048833897938,D,1
Other,Heterosexual,E,E,-109.89715256424482,46.795510305788156,E,C,-40.14814126982878,B,53.53583641495502,-77.01017094995535,A,B,A,98.48274034802287,28.572806826086854,C,-40.370198994071735,A,1
Black,Homosexual,A,A,25.277761395251453,36.98729721642071,D,D,-54.79037749119622,E,54.88551685147728,16.215543412115554,A,D,E,52.0208322014846,-62.74948512299744,B,31.83677266646508,D,0
Other,Homosexual,E,E,-46.322262178037526,140.61245465695268,D,B,-72.47387280359743,D,1.3814244975907812,-111.14528218628566,D,E,B,-121.0623351062032,-93.36076042934152,C,-10.832944031660933,C,1
White,Homosexual,E,A,123.53504581901989,-338.25981677360926,D,C,5.473245735241251,D,7.6368947778692755,-85.83641187043163,E,E,A,38.09738390738589,-88.25908931700965,C,-49.712200587186324,A,1
Black,Homosexual,C,A,-178.50941882891937,94.25027152626954,A,A,-51.89836999556686,B,-176.432834358065,-14.905125376727346,A,C,D,-36.15908149576755,65.50245173320718,E,-83.18289963918977,A,0
Asian,Heterosexual,A,C,23.77893886061799,-10.253786223678256,E,B,-50.68600626316796,A,-10.826549946665887,-201.8700706728636,B,B,B,186.62789355370114,50.994070848096925,A,41.21136416372065,A,0
African American,Heterosexual,B,C,-43.8810402058713,-130.93378566616815,B,B,138.53723053406682,B,-13.496179018098669,-90.27447763074677,A,C,A,15.631521420166317,-93.32795434829472,E,110.8383852938674,D,0
Asian,Heterosexual,B,E,241.0852413892453,-49.27893843819069,A,A,118.5152232973328,E,-55.47167391367089,-128.00407715422696,A,B,A,47.05308241669038,73.54676970049432,B,-44.10380161314672,B,1
African American,Bisexual,B,B,39.63252733960703,-53.03656568027311,D,E,-15.197027092665493,A,-175.02825087580416,-8.930027263613203,A,C,A,0.8056970218064763,68.52073212804821,E,-111.56946930334657,B,0
Black,Heterosexual,B,D,-107.5061587024624,23.66460948379876,E,C,-47.07970949019503,E,-163.5859412722327,53.778409959541975,B,D,D,-225.7329623823252,126.73215274761549,D,117.9324664740819,D,1
Asian,Other,A,C,163.08259487968374,-52.08256402352014,D,A,-63.884914230750965,C,126.92811292829471,-161.64542966812735,C,D,C,-67.86325939142812,-60.492852730282024,A,-59.46097845433427,B,0
Hispanic,Homosexual,C,D,175.0691354999584,184.0549800567733,A,D,-19.958830238248474,E,72.08581565913497,-73.16153252045751,A,B,C,-42.23292269429494,121.46602316922248,D,-73.03666553428707,A,0
African American,Bisexual,A,D,-222.7055383695643,220.73947578983194,C,C,-174.80631763903406,C,39.40362863432623,-92.85489999549984,E,A,D,-125.97856037816186,65.31658010811522,C,76.25809342959693,A,0
White,Homosexual,B,E,-102.2172220954219,44.14824471372427,B,D,46.37257349255277,D,58.24962997606223,72.34377794662063,B,D,B,137.83857864745966,29.198333154234597,D,50.88546968780283,E,1
Black,Other,C,E,-6.9203022882406,29.52556493249656,C,C,-0.293655142647693,A,168.04241161033045,124.78629125489104,D,C,C,111.45242892456606,-149.05138368978126,A,89.90695213075797,D,0
Other,Other,B,C,-166.54613064097262,9.958432017126718,E,E,-17.044245149455126,E,-128.38924280040177,-81.13374518828633,B,A,C,297.1841068228811,203.24988847074158,D,-6.05867030316439,C,1
Other,Heterosexual,D,C,22.12557574123516,26.862776126870745,C,E,28.71757175020037,C,133.92189146935624,109.59267708496272,A,C,C,-48.48537222654723,-6.3950856120136805,D,157.08545332997744,D,0
African American,Other,E,E,-34.635891194076116,-99.43791421901179,C,A,84.91974492232022,E,29.5264516578822,-95.2404809733192,B,A,B,115.78779249743948,142.58598923960787,E,37.22963140870937,A,0
Hispanic,Bisexual,C,D,5.62752579245153,53.37371888755887,A,C,151.29884255308096,D,-101.28772128227665,175.1419760020976,E,A,C,-158.39972188766288,78.31656359190971,D,-105.59419847145826,C,0
Other,Bisexual,A,A,-81.84782155761188,-184.30509380846044,E,D,-31.83817950378466,A,-32.6968469183396,-161.997965757875,A,C,B,-104.24068081359385,9.678011274353876,A,-103.22958240823372,C,0
Other,Other,D,A,191.51776327432094,36.23721740196281,A,E,-64.4081118099691,B,-46.98897358161494,189.8972937187505,A,A,D,132.75917361554096,-16.29859713391251,E,-47.62790258134777,D,0
Hispanic,Bisexual,E,D,-224.39196068275572,-3.8740087600405917,E,D,-65.2174688913063,D,43.31106163357749,160.5121354147577,E,C,C,-67.61387331802163,219.29180965561503,B,-17.1898153975759,C,0
Other,Other,D,B,-170.5964326831444,-36.47916776282664,A,E,50.96334010352452,D,-7.350219816810287,-76.21704831704352,A,A,C,-2.920764836122869,-42.55015753956669,D,137.15812426256775,C,1
Hispanic,Bisexual,D,A,183.26317560240932,103.56661076617284,B,C,-1.859926129094379,C,23.120352591050917,-73.11344845879384,E,E,B,18.589005956254237,156.63721089285804,C,-5.962600152217915,A,1
Hispanic,Heterosexual,E,E,-163.00493713522343,47.78987085532705,A,E,-179.28279097459267,C,7.860098685525559,41.05767054832484,C,C,E,72.48805812868804,91.38664349191106,E,20.35246877981944,B,0
Black,Homosexual,C,B,73.25125858401942,-157.42535254395526,D,A,-89.54660123807513,E,-50.15278577751899,37.70780367845225,E,D,B,-126.79327126034676,100.43949604437795,D,-0.49201751590928844,B,1
Hispanic,Heterosexual,C,D,71.97654542050131,-94.30873397716604,C,C,-50.04918973741246,B,-32.202032123275764,133.59743960625786,E,B,C,53.29358438777129,53.8532643743313,D,-15.076414964721838,B,1
Asian,Heterosexual,A,D,26.327806630004364,182.7252398400229,B,D,110.16437781926078,B,57.65638306064681,107.0261143080325,D,C,E,-230.327741939321,-8.76994396835013,C,-205.4229382145923,B,0
Other,Other,B,E,48.04425204982717,136.57283612485983,D,D,-170.69286928269557,E,51.91550772025537,25.119847535093438,A,C,E,-25.55429475454048,-28.71728398569282,B,-57.35221086002602,C,0
White,Homosexual,C,C,9.891584798195083,-34.10422882361524,E,B,-62.36431317744201,C,113.55809879790411,-155.99119168588183,C,D,D,59.02861685549398,26.38311490870042,A,136.01450143584813,A,0
