age_group,feature_0,feature_1,feature_2,feature_3,feature_4,target
65+,-22.832166095972283,-35.23781307768648,48.04452844730119,186.4941746700146,D,1
65+,-10.932316702554324,91.5302701139475,-17.781187988586648,143.29474042073588,B,1
26-35,13.351635613946383,-10.648691187810066,85.25783418355822,-33.42785652199164,C,0
36-50,-28.13832507136208,2.0580732743444297,-90.31077058741708,-22.85099403953257,C,1
18-25,179.14885619857327,-93.6018529676233,-101.57631277707857,126.53115509337407,D,0
18-25,-54.7630674832184,-68.2301677411892,-118.94984875213068,110.49044364379799,D,0
18-25,-103.16681892902604,-114.03767870968011,47.13503990929657,2.4882281176872003,A,1
26-35,7.196568243482111,71.67044237056193,133.47864824426406,-146.1156659426367,B,0
51-65,-0.1875643834999807,116.04321040946861,-133.7826572556959,-28.56597916120783,E,1
65+,76.41193484774278,42.011572916206504,123.06069499065202,53.720369046234495,C,0
18-25,10.504071654203738,-54.55808211450409,-1.7736950063700418,-8.505988431454558,D,1
36-50,2.084301183435322,226.60044156600398,-43.021817881806825,-156.6312709168574,E,1
18-25,-206.20069142353557,-65.0678688923601,59.52403770400936,-34.85429469971535,A,0
36-50,-82.62496175092451,22.620991843246117,122.5101086955514,-58.396258381600994,E,1
51-65,206.38550502836398,-129.60084312983773,-207.69885926390663,86.69677700252663,B,1
18-25,-2.9448251125238762,-106.29920380541971,-80.1284615268241,-138.0723033441965,B,1
36-50,98.21295322815861,-177.03553471423155,192.29494088338245,-70.15976938932101,E,0
65+,-101.24363070671882,-28.266130403724365,102.98141916158224,66.09079073310286,D,0
65+,-144.49043546987235,82.19314546076721,109.7927348915845,-21.85725600718035,B,0
18-25,130.26170913478282,123.12453595567318,104.50404356437701,-135.78798812700072,C,0
26-35,39.35302781649643,-99.19826357653622,-281.7290989133029,21.87484895509541,E,0
51-65,-202.17816627267854,195.63791592031168,-137.51781460695432,-119.29124006807656,B,0
65+,-111.57154345907885,69.65267438082228,109.05473160630439,39.44297250194025,A,0
36-50,8.708175399814607,36.200163518297416,-65.84719081076278,-9.59685998180458,D,0
18-25,-179.84163566821692,98.8256652539027,-7.097076556545797,-17.225052336885184,C,0
26-35,-88.8937732537281,34.209741723751286,75.0472673172883,-75.75037668748648,B,1
18-25,-40.701265396491884,-61.71119058844954,-95.58116094007961,-38.64009558013106,C,1
18-25,-33.930045501683345,-83.46675695662714,-4.6314359068736275,-65.02327622801111,A,1
65+,9.39831659440905,-40.626570208933934,-50.71554431166355,50.5522579650734,B,0
36-50,45.51227989519988,22.45693201103304,96.52738770848225,46.90652971921205,A,0
18-25,138.75662864180464,151.2703146778918,-5.542358016245882,42.319719837145776,D,1
18-25,-14.66075299821762,-160.84367574297133,-150.02323674290506,-47.451480909511275,E,1
36-50,-147.46608856260943,148.55641272719055,193.58566522868497,-24.16098973804787,A,0
26-35,152.82348892067034,50.13945365044062,23.00142382515569,-38.696628635757904,B,0
26-35,-45.27122401368646,313.6395912504992,-155.91908716588895,-124.58373091893131,B,0
18-25,-12.693772841371354,144.25481201379583,113.08092712300383,55.52930416576173,A,0
51-65,-14.14608143649402,-3.182623272509423,-41.76090695110462,54.31134026748757,A,0
26-35,-190.03527634291964,-15.193334933291288,-168.42297688089283,79.51135308177706,C,1
26-35,146.12625216815468,59.070774317489196,176.96082758759172,-134.10971749240557,A,1
18-25,46.63367840332164,28.70929206284554,-13.628563760840615,-20.28132413504116,C,1
18-25,-55.927739777586105,-22.85541067072283,-7.829497506963707,-130.21023374044844,D,1
18-25,-36.96064736888703,-9.250656578815747,163.79274485118978,-186.6396051499612,E,1
65+,-91.3724279641143,-106.86629177746461,170.30804296013648,3.541682698350373,D,1
65+,53.60923679712306,-30.654798554129137,117.72354553096113,125.22241606806004,B,0
36-50,2.6436524840628906,247.65771332154273,37.16346235413211,70.67279451432603,C,1
51-65,-212.3727167001358,-77.42402736902521,-7.275183834934341,-128.10261603072544,E,0
65+,-29.974664251544652,102.66128419952143,92.45748096753375,-170.7854379663215,D,1
51-65,-93.67483238686107,-169.80342070437777,-51.456899700053114,36.15662601434844,C,0
65+,120.3217432901166,-82.72537508293011,193.93576502347446,-11.90511107115327,B,0
51-65,143.2816771026659,123.35238397249606,43.877538045323234,84.22627093995709,E,1
36-50,18.067990167640467,124.50706033176628,-54.719566986636295,56.32255665204961,C,0
26-35,-205.82214693311798,-16.378532378607794,121.91804697272718,-121.53291120621557,E,0
65+,-38.02738776629596,139.79855405324497,93.77548271978328,57.15260595047901,B,1
26-35,-92.90708285998477,107.342203358098,12.687595556651953,-59.02532997890913,E,1
18-25,-5.092497942355114,2.7433590950009505,-169.72334155834733,-119.35309027293692,B,1
36-50,13.277047969585778,-12.374598462734498,-57.98035009573835,56.143254136476486,A,1
65+,198.0794059396303,-88.04663950617008,-83.98069031945873,-41.86749722027424,D,0
18-25,-228.5913433032004,-2.484256898469183,-4.149731071442121,-46.28363337209076,E,1
26-35,140.42291682550666,-134.72399016645255,101.44564093267844,72.84227918386115,A,0
51-65,-32.52547026420741,-105.40361125751694,187.6825578758393,-93.07603275756064,C,1
65+,-7.728078341786526,-76.67700237418835,64.03448655696725,2.8099118171412663,B,0
51-65,34.9581332755211,13.875903494761136,-135.06134861618116,-88.53383095303985,E,0
26-35,23.76393734242184,-42.65803280376309,29.482472139798645,-169.66688381554113,E,0
36-50,29.07083105430938,64.12228674151959,-121.42091503638568,78.44275896816123,E,0
65+,142.73963151665413,-18.9026638626982,42.75843008482881,42.020661195420764,E,1
51-65,-59.34660172475071,-66.66536019625416,-66.96298560307567,-101.34965779273031,B,1
65+,-73.6266421135159,-74.59125509340458,-162.66691104039424,53.813361585576345,C,0
26-35,-79.53594513417987,-42.47817249485728,-21.473404144513307,169.48615677552817,E,1
36-50,58.244913244074425,-69.47710728140719,114.02376963578604,-31.469860150728174,A,1
36-50,-96.39344349608726,201.62744541785628,-83.43065124427704,-166.22535849990862,B,0
26-35,-2.655463317485178,71.6433801073185,-10.40124303919502,123.62781302490673,E,0
65+,130.165507893927,-152.99742898089013,30.289426364339896,-45.96730089325927,D,1
26-35,47.9334031625775,102.00118242392666,-121.82457376229642,-74.96827653839702,D,0
36-50,222.95020904627543,10.544746655057759,-5.444716786677977,-74.22274080726777,C,0
26-35,127.51807516098974,-143.5560465623927,-38.10076669237106,-128.41588337334613,C,1
65+,123.31574503032382,-51.920206223874764,66.79549090197622,23.149192433634287,D,0
36-50,39.24456095973918,-27.394480832839243,143.49571833620539,-16.277991033442447,C,1
18-25,41.2118021038781,49.42563825981484,-6.992902429724662,-131.58919456304105,E,0
36-50,-81.40301855236275,64.82785835959035,-88.78775168153157,-106.14110264167356,B,0
51-65,-20.878709716514653,-110.00724053840594,169.30079642865928,167.26494316074596,B,0
18-25,-49.58740307713434,-93.07654236595367,180.60521691018826,-16.271729020392723,C,0
36-50,152.10230391720495,90.23888313438336,65.59144297578511,-111.16095377633056,A,1
18-25,78.45850746085902,62.04760517986865,30.441354722374104,1.660098846884106,B,0
51-65,-29.161229799576393,20.531881510381677,197.81742998755016,122.20515417209981,A,0
18-25,39.66768527675395,-103.0032085124778,-97.18979934395449,62.320425296700456,A,1
18-25,-33.27720780320683,-27.51789176289433,-24.461460976248336,155.88609385541625,C,0
36-50,99.8689429246112,35.3616507063173,-60.56847654461497,86.66221114937207,A,1
18-25,-75.74246141889644,-117.94648165326214,96.84833296593291,124.14436629826517,D,0
36-50,-48.48056915886365,-190.3938741134056,136.94399629510738,-151.72533682170365,B,0
51-65,-87.67686023180327,-47.31454635987127,59.79313863584146,-160.33542752657624,B,0
18-25,5.730775779209516,-52.2277193053562,30.06970336083824,15.809753260551135,B,0
51-65,-57.08606740954583,-53.09157855909462,-160.1070151970543,-30.9787345339596,D,0
36-50,-86.84079653619638,-18.681876311470283,149.35727250446845,-84.91563337575336,E,1
36-50,31.830486926009254,97.80687845087498,-14.302589311778316,-22.231309128159094,B,0
26-35,200.45948103623454,-91.4302821711396,-112.02152066997797,-35.893470142441046,C,1
51-65,-50.574377860239096,-126.30249616819256,72.11709709683383,-46.68483082005616,C,0
36-50,9.548916673079487,-8.335256831669325,2.3261943864255525,-135.05924398397465,B,1
51-65,-104.78968740011116,-196.9059614841635,-133.53299742923463,25.553940530446738,B,1
36-50,1.2197310011872242,-97.05836324654355,-58.90866160651108,-220.72246176485618,C,0
36-50,-40.126757310065415,38.7861794136984,27.616020100474074,116.20658729353373,E,0
36-50,-41.842442166812866,-0.18449124595819355,-47.23449927793559,101.71507299890732,C,0
51-65,-78.77594413978123,28.236670796460977,212.16336491600467,-35.42400284911891,C,1
18-25,62.6584882197199,-28.40596310749326,-182.22178967340517,26.793722012141153,C,1
65+,-112.4384236476166,79.8817998668025,65.92574872147523,-179.2345682187672,B,1
18-25,44.74107160551275,49.688088067417944,41.07046551504017,-144.72746951007707,C,0
65+,-15.307287538908579,30.93233164520533,-21.748309595872364,-94.25769365762133,C,0
26-35,-71.44663481880048,205.2074825811914,101.85362826006154,39.11208061864197,D,0
65+,107.49237923472333,-58.45530276969251,-176.58347592892628,-117.50683676333897,B,0
18-25,198.97802384991274,149.96117690887723,-44.16172883960671,58.26435110514011,A,0
36-50,11.736037554714393,-141.90579338563046,-89.53788413617548,-70.59819641885791,E,0
36-50,88.59165105459674,39.722258386460446,-157.4015238423046,-53.4964938471165,C,1
65+,39.18283353094548,111.43969878654514,68.30788327198437,-81.87186279926777,B,0
26-35,-145.34174164289215,-38.07948768359794,150.83286847962302,-30.189954451180295,D,1
26-35,11.795445488868111,-99.70792666921258,-19.490584150450843,18.317523045270793,A,1
65+,20.785980089565392,25.37469078343859,-9.924773352045698,-0.9211208832854478,B,0
26-35,87.2318796365925,-36.665721615578654,47.93473240068965,275.0821703866724,D,1
36-50,-84.24059991036587,70.26576013009641,121.62627684766483,-0.37298890040584937,D,0
26-35,-48.24509149965843,-171.32127125424176,-85.24852818513668,-91.23975523669921,C,1
65+,36.747322012688635,-89.22588513061184,-6.666647202170256,69.19544276468369,E,0
18-25,113.76734917746658,-37.76315956177741,-127.83216594057947,6.11754411816374,B,1
51-65,59.27857014674534,-114.12152082031054,114.58148475152501,104.91240470628884,E,0
18-25,-95.31235767486235,37.06347827844758,-12.926304110214742,-48.766728406781866,B,0
26-35,-28.46216664444812,-203.74098542296645,67.94763720946135,39.833719980749734,C,0
36-50,5.94588276218649,-22.706411253625653,53.38019011609262,-61.63568433148967,A,1
26-35,-19.09905859417914,-14.786879849096882,-180.19305406747688,-60.0321476034398,B,0
36-50,-37.13220185329279,3.11917948782231,12.362896274911476,268.9253784405751,D,1
26-35,2.6450634011920684,55.299192343642545,-60.65564532309767,34.439489818728184,D,0
51-65,62.899829627759,-32.56378926402761,46.15742415470024,105.72907431119414,C,0
51-65,167.25995023426842,-66.41278874622994,136.43124373987513,-79.69631034820573,B,1
51-65,-49.66296447012365,-30.616685604403422,-8.400434295104409,-164.6048402173389,A,1
65+,52.91661585079793,45.44334403770105,134.28901705090098,-67.85028213032683,D,0
36-50,184.37987393464059,137.36561042640284,40.8843003613064,24.051259702024836,A,1
26-35,-18.1355890701074,-63.73296806024873,-121.9751935089115,37.1188857293696,D,1
65+,-86.62525695285582,-168.68046487838674,-177.18573300799022,-19.535638317480224,C,1
51-65,86.3614515077008,75.32520292291704,-40.38812786130057,-149.26964348172197,A,0
26-35,-166.80220959315136,4.83042616979586,-206.5375487638823,72.29729378966702,E,1
51-65,-30.82233683098624,-29.398595270717852,63.18421246839083,-127.20403938153879,E,1
26-35,111.58406390863527,44.51077276479679,-180.70207474948592,-140.74916279966368,E,0
18-25,36.010557074811096,84.95263143405563,16.38957642845192,4.178384737514628,E,1
51-65,253.64114060711108,57.72783983276686,141.36802101249003,59.53936583937408,C,1
51-65,-37.464792887057804,49.187994307231854,2.2706633688848084,-81.79561324806149,B,0
65+,-8.01012153481335,-25.94505797168148,-101.90208623213053,-3.354297155233358,C,1
36-50,54.51196561698656,105.03955505823106,218.8168518479618,-5.727850893722901,A,0
51-65,92.94286750685401,-35.27600695455618,-251.48080683124942,149.79232954402607,E,0
51-65,199.20140465584697,-70.25166427499869,58.144840314093656,151.5822294127607,A,0
26-35,64.80735035650824,-50.39283250689534,-63.80569044857336,-67.94272542257274,E,0
51-65,-64.19515498397548,82.28906642913451,119.37565362708385,-17.136281401356605,C,1
51-65,-75.68733595028249,-12.537761737607726,168.68028827328726,6.254278882398514,B,1
65+,-56.94923373753837,-166.76774315307213,87.92734608633964,-53.297120044502755,A,0
36-50,2.683754894678066,-119.10508787187399,54.21390773025553,26.850577598897107,E,0
65+,48.663091962405524,-98.29452780202878,-77.88091545677929,76.3724249796103,D,0
18-25,59.30906927619854,1.0867640541538592,-205.61913502481377,-83.04601397928471,E,1
65+,15.086207074481223,-136.19961012014429,-67.21278100806853,-16.12307912359972,C,1
51-65,11.551479478967597,121.60167691939714,-138.55624939329064,-81.9681589793678,D,1
26-35,-111.0294314913171,221.55118405866264,-193.99023819388216,-58.04265035987323,B,0
65+,-115.31990457172255,148.73467682519276,170.70514419352912,-68.33995797603242,B,1
65+,-70.1322590325309,-109.09944985515749,82.80248198830614,1.470252338122379,B,0
51-65,-77.56413960462986,-158.10046706697088,131.02534479104656,135.64870756085804,A,1
26-35,61.3651012673483,-110.00021725053696,-59.8626449996527,65.01442948624046,E,1
18-25,122.7509988613674,19.716488810975683,-225.45831499749153,53.784421555989084,E,1
65+,-66.4929306285843,60.36743073955483,49.440460875608,252.83773517109674,A,1
65+,-69.38634228559832,-59.42685909515754,110.58278237225416,85.00315817981486,E,0
36-50,103.5858672847371,22.562703276517972,-63.85194860055285,-17.267267322902665,C,1
36-50,-167.75242803873144,-53.14677809471032,-56.913142134693,83.9474390714962,B,0
18-25,60.60054781080182,61.997355951217,140.69744837508128,-63.892005052388555,B,1
18-25,-74.19444751862382,45.42146325433393,-119.40573587447882,-159.99347739861668,A,0
65+,-130.30747933883137,-89.78388321019388,234.2775917389621,145.72512116548958,D,0
18-25,-2.0272964928023027,-182.69131873515045,103.26766819093878,-30.52295245385765,B,1
51-65,-26.762749938946072,10.667764882693543,74.83268941558585,122.31423829334676,A,1
18-25,-220.94308574001985,219.06283903285674,38.59182676236143,-60.78074631264593,B,0
36-50,-113.24102017070012,103.45702953719449,67.73212578876601,175.73122327425082,A,1
36-50,-63.18711546125384,-76.50374872556137,-121.17524572160683,-62.573773236133256,B,1
26-35,115.97732143892048,-14.428442650376486,-2.1395282049527435,75.15165951745091,A,0
18-25,-39.21997043925008,89.184682083513,162.56785989195842,15.789237631827262,D,0
26-35,4.204502898987194,-154.8729247218764,126.56997045641761,124.35853261294545,E,1
26-35,-25.456110887867023,3.5201198340878563,33.03772516651474,-37.62901610649506,C,1
26-35,57.91582995405689,-90.87604839450358,5.5619578285306455,155.87735720043955,E,1
65+,-41.9211526179866,96.27010113134585,14.786552915339676,86.85128678843121,E,1
26-35,-91.81472939569377,26.13189363526737,114.35727145798484,-107.92843233026666,E,1
36-50,-151.58762593840947,126.20405150076014,-144.30778680043554,22.403250992840185,E,1
26-35,35.83530442357692,80.87420644754405,-24.993271907043443,156.28178731714175,E,0
26-35,54.892240328182865,61.14051813199322,-73.50253824863752,-51.93832754611213,A,1
26-35,-9.580564937490204,155.8358157619803,-96.9956366206105,13.304808583471441,A,0
18-25,58.47196331650226,-3.826425882155364,84.14060991182038,51.713022900902395,B,0
51-65,50.25405788648375,90.89106613147882,73.62993293005032,90.87469937138385,C,0
26-35,-137.42882350064133,-29.31979822018546,48.309267274107526,-64.85405590283352,E,0
18-25,0.2914194294446461,-127.4447015360226,119.02102252334691,117.8238107709969,E,1
51-65,-165.65623302825784,-175.9001399352953,83.40103033274158,130.20021142992735,B,1
18-25,38.878422325753775,19.74267216333164,-114.9185389735202,-50.160366308364225,E,0
51-65,141.3086076994057,140.68755440697106,25.789509445898233,20.536440110702188,E,1
51-65,5.24920672382352,17.057016415960348,114.65919877673085,-62.009650286209904,B,1
51-65,-5.591771907227406,-101.82351339587336,188.8860691295984,57.90382500893823,E,1
36-50,-13.230530050071104,-63.95232156544197,28.6708030016045,-118.41299156706633,E,0
36-50,-62.895671820165475,155.04566771991404,-74.78164592224581,-45.932911110976846,B,1
18-25,184.28654926131765,-71.37279868344535,-25.14971710582195,-20.175199471081562,B,1
18-25,199.08604639937082,-140.81125823774246,-248.43022815111544,17.31034652725004,C,0
65+,1.9153310489245303,135.62392207121948,80.89612344590157,110.58358386515168,A,0
51-65,-4.048839717875397,40.4789144291808,-156.98428360180333,110.4248880223231,D,0
65+,-173.1848816847634,146.86710156993738,35.113140493059305,63.35285444970341,C,0
51-65,145.21844792236968,-66.47916192797292,-156.51763038618606,30.00643104871386,B,1
65+,-36.60631241074629,-52.30325651322127,-26.171813770159197,97.46631166024223,E,0
65+,-12.373105614825871,-59.68555612527644,-176.06999901761222,79.71614343308812,B,0
51-65,-109.51393323978871,-78.50422335164221,-98.66332691177156,9.449214454391939,B,0
65+,68.08296135581163,120.58400237185253,162.24969873012077,50.23704870024898,D,0
18-25,74.95021727537032,104.97800478012327,-130.00046105868887,-48.566745611780696,B,1
65+,110.46732893410713,93.9325326193655,31.575627966454817,103.41209872317792,D,1
36-50,-78.97505987809804,-52.07928629642077,-54.7404468130008,277.7433566694088,E,0
26-35,-184.85811909774662,-57.95184669052366,-128.00949930755473,-3.737563792761747,A,1
51-65,-143.1883973518315,141.2239187979155,-5.555933009695599,-21.33077104798765,E,1
65+,31.51914665622441,6.355570672174167,-26.966711321327125,110.98054248455466,A,1
51-65,158.56691846414245,13.432241197111555,-123.20792086232669,7.273627916366513,B,1
18-25,144.14370164383078,98.5466353054932,-94.42250486256228,92.20030872785013,E,0
51-65,38.486284057983276,-183.44088986860248,-52.109947321678476,-9.313063632715977,A,1
26-35,68.61132898155037,-205.8069763874984,194.53545827666892,30.278978663740848,B,1
36-50,31.81528448623246,-202.7666149628286,-27.61595883413491,8.886040133127269,C,0
51-65,-64.37802956491454,-18.63850753359932,-67.58695788426678,-24.485071652580718,A,0
65+,67.00139265873028,61.869305724609134,34.829640982512004,190.5529797136963,B,1
51-65,99.3262500820286,37.145283415241174,-134.39098654931158,-81.17105433838637,C,1
65+,14.440718275064187,1.117106249579326,-3.34664540873189,10.945144627598506,C,0
26-35,6.728432954337424,-59.856313080681765,13.451927320814217,-51.15687735971611,D,1
36-50,104.74472707192058,124.90455762919801,15.856723484792749,52.34494173952646,D,0
65+,-22.044031507567613,-9.948335966101766,130.93425735170922,-224.48012089449185,E,1
18-25,-88.19738656325161,153.62266640354133,-128.35032933504485,213.92153419985954,E,1
26-35,-93.05763448097208,136.36477157923267,-106.15647603063047,68.74917169472545,E,0
51-65,84.93543637367671,31.232847721553703,-48.82797965296813,73.36706727705025,D,0
26-35,-105.05909175444201,-87.479967772589,-67.9712006836103,50.65624065192059,D,1
18-25,69.3269262400359,67.2078116855152,-2.759196076026045,105.10358880027293,D,0
51-65,144.3829439078268,-132.00135574124124,-47.25830196548183,-25.679714620859674,A,1
26-35,174.8060706215649,-19.288069114406902,-13.931258298407004,232.64736505953883,C,0
18-25,100.41750132861817,50.5757066387723,-228.27158263281126,229.94115116115017,C,1
18-25,68.86222915125605,127.56058474704292,-56.70431151141676,28.803670509582847,C,1
51-65,69.5148990433059,-32.894069411811735,-129.3531363235409,-256.7063865501625,A,1
51-65,-119.69051906116381,-126.85195055002683,-192.7059498971571,-87.69376923353317,A,1
36-50,-22.04971050237499,-119.41839287926766,-23.372618425294274,-82.81782130712256,D,1
26-35,-182.86072709650946,9.174079791193092,114.99148242433623,-159.8511573653947,A,1
36-50,-25.188154677107015,-12.080977793466344,70.67279887404831,-148.0398684083561,D,0
26-35,-43.61245484631872,192.0715976099479,12.554791208556765,-137.35210817022318,E,1
18-25,171.53879182212097,-102.37477397391355,-356.23400788715986,89.55721330270836,B,0
51-65,-41.306984905814005,-82.36620004866046,9.910187487363293,-134.85851015759977,B,0
18-25,-30.45801965923563,9.792940485903436,-68.23926221140944,-34.59938853257354,D,0
18-25,-32.512611896381024,-162.94852131393654,157.57960008145454,59.17266232623649,B,0
36-50,-80.1726231047009,65.96003596242328,38.90498024377918,-44.56809919289022,D,0
18-25,234.72504653906378,-160.1267100464318,103.52296302045627,-37.1574950967419,C,1
51-65,-30.532727277086423,-14.130920472588212,-139.05054043864112,59.44700551135551,D,0
18-25,191.58067997785892,-51.52396070003883,81.08142401419428,75.43304055345608,C,1
65+,50.31492567529918,-22.129447552765598,53.074795898063456,-25.364489466613605,C,0
36-50,-35.74872673298971,114.66501607428575,47.24450473435999,170.7602251811268,D,1
65+,-103.37989869749613,-84.4874037071125,-44.48303772591821,36.63621473435913,B,0
18-25,-86.67218779866123,-115.76242978174459,-261.40722700217054,28.466389835091544,A,1
51-65,162.49993379976337,-92.22367610094157,74.54409141593352,35.618283807488844,A,1
26-35,80.98966403749452,76.85988574850752,-16.46001255137869,75.29198024301193,B,0
18-25,-60.816369382915916,43.30454958508101,183.21183248406732,213.77915693232504,C,0
36-50,172.65996137036052,-114.43912066376838,-131.7451100484209,113.89225739091033,B,1
65+,-52.39161247236618,11.105167138794918,-51.019446048255205,-146.2329790061967,D,1
26-35,-20.568254408357827,48.44200446602578,-143.5093346580841,-34.25155067081262,B,1
65+,129.3828309600948,32.797197377947526,10.314624632278163,65.53487577916741,C,0
18-25,80.8060829415745,-183.91601649387988,-76.05635962812349,-6.079348846743074,C,0
26-35,-130.735292758405,-98.39920297295802,43.84209262435333,86.80223744692103,A,1
51-65,-61.28811488192893,43.14884956833863,-118.72164721533895,-223.12002885632484,E,1
26-35,191.90307118247415,-60.65273913676194,13.107228169688637,120.91420668348667,E,0
36-50,40.29284980732858,12.141893194802453,-131.74487516249914,145.83924442254462,D,1
36-50,-104.63242263183467,-47.76986519453574,3.9297725692082315,64.40388550937541,B,1
18-25,110.70256409326889,34.09123231166405,-65.14449773421153,2.1663877776935054,C,0
18-25,23.406157586861724,52.47820157692986,-87.48984384813133,-44.510943867580195,D,0
18-25,-28.77606236133338,257.11407708983126,27.91209113276547,-43.45495487821236,A,0
26-35,60.448639056903,17.247524449480757,53.802560866327575,-88.00679143802361,B,1
18-25,34.412618636528144,-21.628789219380383,-2.7413978258965943,-2.2625134287534023,C,0
26-35,71.72770476463344,122.47555862529873,134.62923911990492,-165.34760610307745,E,0
26-35,-105.73936096801503,-134.7905008895208,96.12228962568749,56.766908808594316,B,0
65+,57.87262991850013,45.24034770254994,61.82596892935326,71.16378258108597,E,0
26-35,-114.26626214496582,-92.69636704498816,-134.52890807126568,113.60133077504369,D,0
51-65,139.095862364841,302.5257636841071,-35.60072907322847,85.3988479596359,B,0
51-65,-66.93082074938643,88.219834135294,75.25379612812728,51.06168598856114,B,1
18-25,-164.06791847449483,71.2594849699853,-53.10331278593042,-42.30433143926703,E,1
65+,-42.189307789714775,119.18104371922513,-139.4592608646804,23.213621505901454,D,0
18-25,8.075717746830268,-32.994584458822764,97.68898338701715,201.10926838479836,B,0
18-25,117.76965220578657,197.8634395283287,142.1812736158943,-23.95358266603617,D,1
18-25,84.03863729460404,-17.12905676183984,161.09515105390642,35.58285963795102,C,0
18-25,25.881386846563124,-33.48068670938369,115.06120300938531,111.17818155549739,C,1
26-35,-35.00631836381299,46.131133476544925,-9.144515426037259,-86.09464943398022,A,0
36-50,39.544461363378474,-227.52282232258656,85.22100812002327,108.87368641144502,C,0
26-35,42.251058133164776,57.53052639049506,-124.51788554301868,82.66631380783458,D,0
26-35,56.97073126836709,-26.52829937290258,-64.05023891886754,-6.911526104131848,D,1
26-35,72.62460657603775,-13.010289743547823,-70.64978667250075,127.54531671647045,A,0
51-65,9.86221305720041,112.58770629004036,13.184328716998825,-81.77029952564878,A,1
51-65,-75.24335405968613,-27.559934062763364,-130.9317845130424,66.88186689406349,D,1
18-25,54.11487041744161,11.402393070295526,18.941768553983305,44.12538326309567,B,0
65+,13.283284590986627,-117.9183620938647,15.143123479058772,270.201648701365,E,0
26-35,79.37661009883192,71.07702662390714,16.740135606889794,-5.773706604644762,A,1
26-35,128.9239142152108,-73.33902985140848,113.45030099523457,109.19564115353938,E,0
26-35,-184.40206421312044,-53.86657242143135,33.685924110742285,48.29702911993648,B,1
51-65,-9.40134862843353,28.078310137298644,86.15524425743621,52.00772117457858,B,1
18-25,16.998362064884095,-25.200092290095565,92.97962203587578,-24.945016912763784,C,1
51-65,80.26481144058022,144.749117976808,28.88364288264007,-18.27003622840359,E,1
65+,139.405249093439,-66.14480266456275,-59.0470960526771,-102.4733684796991,D,1
65+,-171.5634093948881,126.21138605071711,162.65215790472212,110.50612464977836,C,0
26-35,48.598209391373686,43.063513875652646,-47.918784636941616,140.6699717977615,C,0
65+,20.294827981159965,-54.25844113398664,87.51770510046498,-71.32239701941593,A,1
65+,-117.73208952080995,99.84985600688809,29.913518163805524,72.36294102949537,E,1
18-25,-3.459401908488839,-46.810937200153624,-149.94546277205606,-68.22833866556955,D,1
36-50,-59.87701670606413,57.19690276662761,198.50614054467704,64.55079013072759,B,0
36-50,-78.94683791484266,11.729642839436883,-113.35414619469022,81.58737828237165,E,1
36-50,83.42296326261881,136.02220512048797,61.72531472496207,-166.39955324289724,B,0
51-65,2.040490934401145,155.64316080882008,-95.02033119556444,-48.58859710366583,C,0
36-50,77.25136562397435,-201.5775228720627,-74.45872063155873,-56.45676770986648,C,0
36-50,184.09402515419254,-81.27099780818452,-90.42766332580109,-13.76139647402721,B,0
36-50,35.08399135476029,-100.73080502809573,-13.852765083940497,-171.11806321096702,A,0
18-25,-120.53656889828963,45.69376213488985,16.474211490465425,-27.560142899023678,B,1
26-35,-53.21842806764373,-166.93276325359625,107.18786221400754,25.427509271583187,C,1
51-65,157.7449201028074,233.2114644938776,-75.62116997859339,11.491881100468316,C,0
36-50,136.3473215091945,-182.18527923122875,-97.86906380799829,-63.95773472450868,E,0
51-65,157.16884300079514,-198.1122224289957,129.95584726159657,41.04193192716755,C,0
51-65,73.69153514895282,5.687634711977041,36.48136995535931,51.87686484218632,B,1
65+,78.23828349637449,-33.456550350011746,90.52936386077252,-47.89697017739872,B,0
51-65,-8.66962899698821,-114.91298715429461,3.9223533153338117,91.13845988326952,A,0
18-25,87.9105631473178,79.97306448093123,173.71062984499568,38.06066723041058,E,0
36-50,1.8697960248907617,155.21980099849034,-76.51030263893122,65.52624385781033,D,0
51-65,124.40358161119045,63.01636446424159,67.26687333345373,80.57457997846723,B,1
36-50,-48.00799903805192,41.652610386525716,-139.32876891228943,48.081409498779806,B,0
26-35,100.29356046365481,-0.3725283820135761,54.63046801850401,11.216629895288392,D,1
36-50,-137.39657837061935,57.49423051343364,39.48525065011317,192.14328033634916,A,0
36-50,22.324166246436025,155.65767251385492,-108.5774905632789,21.363747310323532,A,0
18-25,137.8467039147337,-58.46835052034479,-48.061203915244086,-53.20750754364181,C,0
65+,20.385810896987525,87.10897389240354,-45.02026560378512,70.76918761356387,B,1
65+,19.997960815772068,68.00345260660697,7.097649715793991,118.35127600953976,E,1
51-65,-72.17855770924484,28.857958797778615,105.40066678431086,-24.54651950851806,E,1
51-65,24.484073545062447,46.15082406153113,-50.6981965835469,-21.600410020788953,C,0
26-35,141.4330900667636,-61.156625292207856,14.295467443051527,137.52281909838067,D,0
18-25,75.28109240161022,215.86783558025172,275.9709415802741,24.064512303025655,B,0
36-50,-67.42026327217818,-41.54710928787696,101.66589914371491,108.45266859219842,C,0
18-25,79.84176309498922,-40.3848836169506,-57.60966871796293,70.97247673043611,E,0
26-35,134.14004603633788,30.883366598562834,17.8587821789877,47.56612787259106,D,1
18-25,-39.205341439438754,-27.225411900946717,-18.066346763834503,-95.96032629415973,D,1
65+,63.760781793814495,26.270793347478723,24.245222345049118,-30.34113132466937,C,0
