Religion,Race,genero,sexuality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,target
Christian,Hispanic,Non-binary,Bisexual,77.77733210013736,147.73134111405966,-7.296407500766741,B,B,-43.83399308942142,1
Christian,African American,Male,Homosexual,-144.38468584475845,-227.85761229882274,162.22275278012276,C,C,74.9617351651173,0
Hindu,Hispanic,Male,Heterosexual,-97.10194696906898,-70.76802175471555,116.1455989959253,D,E,66.69992136425597,1
Muslim,African American,Non-binary,Bisexual,-53.26862685228145,-97.67825167293768,-74.28261650506222,C,E,-90.48526781312363,0
Other,Hispanic,Male,Heterosexual,230.7616842509382,-75.70013668482626,12.67701207623493,D,D,-4.882707254482306,1
Buddhist,Asian,M,Heterosexual,-45.637595179424224,180.47892231249594,66.69566522767008,B,D,46.27687955297723,1
Jewish,African American,Female,Heterosexual,67.90227810281183,-144.4362700294291,125.63245490815824,A,C,12.97606937924763,0
None,Black,Male,Heterosexual,15.614252948923285,-71.76264505447455,-32.76498620590142,D,E,233.88487673761742,0
Other,Other,F,Other,-61.68806208403106,33.3679212488181,-61.84954758920335,B,B,19.959473473796105,1
Christian,Hispanic,Other,Bisexual,56.69958845155306,151.61932493335487,73.46237530231197,E,B,34.64762410072494,1
Buddhist,Hispanic,F,Heterosexual,29.11347562273251,-203.1907100385581,-76.32229045725374,B,E,-53.13340133413506,1
Hindu,White,M,Heterosexual,-175.36866041548868,-63.04025354904215,-70.27734085094633,D,C,111.9129338679963,0
None,Black,Female,Heterosexual,-35.63198355190353,-158.72449946300188,-55.88078862361034,E,C,32.90094784834523,1
Jewish,White,F,Bisexual,48.168081512478125,-172.26248789169847,167.8973528405621,D,E,-76.7412087310507,0
Other,Black,Female,Other,-8.578874990756454,-55.10624107561487,-92.41480427050992,A,D,-71.85946693785408,0
Other,White,F,Other,12.2782056932184,-23.742808262194284,48.31659787352833,C,A,56.2395991327161,1
None,Asian,M,Other,2.175556848597897,-52.96967047239687,70.65462992179803,E,E,-106.8469983004894,1
Christian,White,M,Bisexual,-51.64797543894194,41.58972196262135,-89.81216265492132,B,B,-52.2790222512907,0
None,Black,Other,Other,-80.77600597919525,-120.71360246446743,-46.24393384585711,A,E,-121.80593440588335,1
None,Other,Male,Homosexual,62.429340239293985,-99.75305136112866,86.32010710317559,B,C,-72.2534220856577,0
Buddhist,Asian,Male,Bisexual,-63.42896666136449,74.12816028570478,72.29163972559918,A,C,143.4304284716328,1
None,White,M,Other,49.93836643488654,140.73151786197215,-68.213307014157,C,D,-14.147468484815045,1
None,Other,M,Bisexual,-38.06067969411963,-161.22189067117344,58.86765754886333,B,B,-64.82983296062672,1
Hindu,Hispanic,F,Homosexual,21.994752125147798,-99.20410574013903,-82.26089869794548,E,E,32.699205554407655,0
Christian,African American,Male,Bisexual,130.7214760371211,-65.77417924163747,108.23138977654001,C,D,17.803824724868704,0
Christian,Asian,Male,Other,-58.51477925878201,-123.36419204624316,-56.02389746372691,B,B,-134.22280887476003,1
Muslim,White,F,Bisexual,138.58647049288464,-220.1190324506372,-7.4659632540803464,E,A,51.59238743282082,0
Hindu,Hispanic,M,Heterosexual,10.176928277514154,25.70950718803293,-116.00585734220243,D,D,-61.711616336411254,0
Christian,African American,Other,Bisexual,21.85490618575731,-83.5130555717155,-72.47588910727691,B,B,-9.347349832161164,1
None,Hispanic,F,Homosexual,-57.15235257063479,238.23547105562025,53.32761831284484,E,C,-103.4295004990713,0
Muslim,White,Male,Homosexual,117.49890841683957,77.6051118758365,25.658333755207703,B,B,5.736721986151651,1
Muslim,Black,Male,Homosexual,-145.8980567652188,-95.7882165291194,-129.23346652435603,C,B,-175.55405468846322,1
None,Other,Non-binary,Bisexual,-64.7874335504232,103.26100645164362,-16.78771445433461,D,D,56.53784944158794,0
Christian,Asian,Female,Homosexual,93.43411004545837,69.24611350581938,63.841363193104364,D,E,-36.61632085254763,0
Christian,Black,M,Homosexual,19.617706050049666,86.82220510599143,157.6380442720138,E,D,38.480810069683166,0
None,Black,M,Heterosexual,45.43139698316757,-162.44015091126752,-71.90872338540889,A,A,2.28619763713304,0
Jewish,White,Male,Other,-125.15811725958062,-83.64002452622576,-64.69985505076775,E,B,106.16859629251813,1
None,White,F,Other,73.02173269014726,30.946339784152432,-48.164617835205384,C,D,-40.90043832340329,1
Buddhist,African American,Male,Other,-223.7193631717786,-51.584229297162764,96.05408416402057,E,B,-242.8152109787772,0
Christian,Other,Non-binary,Other,15.951083017483217,35.27350069740094,78.49588190325298,E,A,-313.95920699266304,1
Jewish,Hispanic,F,Other,-22.522264110018256,-33.1442891001597,25.20556750647233,D,E,-23.57007612429175,0
Hindu,White,Non-binary,Homosexual,-100.37366024954137,118.9627980357038,-17.887003407949177,E,E,70.30083644428929,1
Hindu,Asian,Female,Other,-68.54002655654175,-91.45039478685916,43.66490847274567,C,A,-165.57453960542662,1
None,Asian,Male,Other,55.91839330763114,66.52706205613794,161.38725063785256,D,B,-86.50615615351165,1
Other,Asian,F,Heterosexual,-99.23782698217622,76.71365498066524,25.21805201287005,B,A,147.58761388855618,0
Other,Hispanic,Non-binary,Other,142.02501565461293,-199.7313966205716,58.93802115510408,E,B,45.713599402326,0
Buddhist,Hispanic,Other,Other,-21.147466354620974,33.95083209254007,-38.827315936913934,E,D,113.96635137979018,1
None,African American,Non-binary,Bisexual,22.277096753360357,71.83073656958688,42.52146648150095,E,D,102.33767623665939,0
Jewish,Asian,F,Homosexual,154.8908472213385,21.31720103756211,-34.9770114643208,E,E,-47.68643053720514,0
Buddhist,Asian,M,Bisexual,-23.226549043486177,-149.07328441477216,36.20411208546814,E,A,-115.80009990141598,0
Christian,White,M,Heterosexual,-19.080391647278724,151.58802652009524,-205.58905347696782,B,B,140.3755122204879,0
None,Black,Other,Bisexual,45.22711581771707,23.636463711582987,0.8288286766595947,D,B,-33.901602304039855,0
Muslim,Hispanic,F,Homosexual,77.83238814136554,-21.397098647608807,83.69324559066686,B,A,81.98664892220971,1
Hindu,Asian,Non-binary,Heterosexual,-306.52527541841533,-42.451228369726174,-131.3866881592194,E,D,-100.62422951335395,0
Muslim,African American,Other,Bisexual,2.7455589577359776,11.067085051695717,48.45798971985943,B,C,-89.5100300425843,0
Christian,Other,F,Other,-86.71945518157452,-70.22983399278206,69.18959265019626,B,A,-57.64209343652698,0
Hindu,African American,Other,Bisexual,-36.029927722564935,81.3206769400251,60.24530656102955,B,B,-3.4383442213961786,0
None,White,Non-binary,Bisexual,-94.22632421480101,-95.34820879799538,61.43048091727606,D,C,68.49140961824881,1
Other,Other,Non-binary,Other,111.89026435673138,92.77792909061141,-49.15265996909612,D,B,4.800405781089012,0
Buddhist,African American,M,Heterosexual,100.86094353973094,119.64626487697218,103.42529987165909,D,E,87.70509532821944,0
Muslim,African American,Non-binary,Other,-9.203161062177735,91.31824248393117,9.371822693151593,D,A,-70.77303554529149,0
Muslim,Other,M,Bisexual,-25.43406618821234,71.35210471291757,-11.64933759676825,C,D,48.62133413419307,1
Jewish,Hispanic,M,Bisexual,193.55117633763652,241.92860350594438,193.85896378145918,A,C,237.60564832422682,0
Hindu,Asian,Male,Homosexual,-81.27672982385157,-289.7432952556095,80.3802919296408,A,B,-29.82272394184569,0
Christian,Asian,Non-binary,Other,-29.015174357509633,-15.858739721100365,0.044938020739007996,E,B,98.01805436725766,1
Christian,Black,Other,Heterosexual,99.65787420737871,15.294202074022841,1.0683316301622388,E,E,-271.66156614324046,0
Christian,Black,M,Other,85.94204811460278,20.4717678967017,-108.0755556403179,A,B,-144.5036445668979,1
Buddhist,Black,Non-binary,Bisexual,-122.94159077215619,-170.50178904667598,-154.94652303725644,E,E,137.29298989671338,1
Buddhist,Hispanic,Male,Homosexual,-113.73492784826753,-10.425443092492493,-6.621586147229927,A,C,111.69869469356412,1
None,White,Female,Bisexual,64.6638728217479,7.449367475224414,-38.6728051308182,E,C,-81.78369079663025,0
Muslim,Asian,F,Bisexual,-77.49345585477455,-87.70708398721493,91.85198093808185,B,A,98.07480926210523,0
Other,Other,Female,Homosexual,90.7209047574955,-18.44446743499664,-53.18429839450458,B,D,-11.277035079245527,1
Muslim,Asian,F,Heterosexual,-5.41820364662092,-65.78883477497281,28.67758086935104,B,E,149.24776799155416,0
Muslim,White,F,Other,125.72752727444004,96.12740185229625,-102.66855253951523,C,D,126.02042263928087,0
None,Asian,Other,Homosexual,-2.658824887103112,-34.018368165095836,9.043689887774187,C,B,-112.24879680700501,1
Hindu,Asian,M,Heterosexual,-123.5039523428662,-47.28006374178649,-29.468987302825155,D,E,173.1119081800977,1
Buddhist,African American,Male,Homosexual,-78.88079089310368,34.43718536303122,-104.63808547849582,A,C,-79.89887288842948,1
Jewish,Black,M,Heterosexual,-14.074294604736783,-84.44939956030805,129.84000160090395,B,E,-51.76247304232633,0
None,Other,Non-binary,Homosexual,2.6669634592590663,-191.6387731691466,-104.66224788004901,B,D,173.23983295203476,1
Buddhist,Black,M,Homosexual,-114.73166789036797,-139.00431732448695,77.57682006136186,A,C,281.0537618947528,1
Buddhist,White,Other,Heterosexual,-6.688845369912055,-174.49067645856093,-19.994228353388163,D,C,-142.81180702769865,0
Christian,Black,Other,Other,67.27658560306516,-50.63513374331951,-50.97350064265724,D,A,-105.73804249504626,1
Hindu,Asian,M,Bisexual,146.64646558029185,-30.68277623354715,78.92095732825989,C,B,2.2640914671101564,1
Jewish,Other,M,Homosexual,10.286415664093965,144.0324783998014,52.879053876083915,C,E,-68.49250843095004,1
Other,Black,M,Other,-156.10548417024404,103.8983102917515,-97.30797366627166,C,E,-4.113100169974827,1
Other,Black,Other,Homosexual,2.9662240179270696,39.66430245660854,-94.27505408281857,D,E,54.316364226938,1
Other,Asian,F,Homosexual,-37.57882671218767,16.728129443549836,-94.87877500980187,C,A,87.54682640452481,0
Christian,Other,F,Heterosexual,-9.450232381142527,-161.6934993170176,93.25163585847224,C,C,-47.05916154017228,1
None,Asian,Non-binary,Heterosexual,72.84405779161386,-302.74840645440435,13.045117169579267,C,D,-53.57434000190383,0
Buddhist,Hispanic,M,Heterosexual,268.0104943716816,-40.987757526798,151.22572497409186,B,A,14.027229725389939,1
Buddhist,White,Other,Other,213.13085004676662,62.06307955524997,-205.44266794164585,E,A,-94.30910761844198,0
Other,Other,M,Homosexual,-157.15040414015985,-41.334306667219,197.09854990806684,E,E,166.3918866958386,1
Hindu,Hispanic,F,Homosexual,-53.465171108540176,7.525722042350989,-18.552922498214823,C,D,-62.53168120444311,0
Muslim,African American,Male,Bisexual,-113.07929489923518,141.87607097405092,-12.493992488145995,D,E,-60.18797387127801,1
Jewish,White,Other,Bisexual,-22.681410998631822,-144.32220195640699,-10.43628253991862,A,C,-24.527111155498098,1
Christian,Other,Other,Heterosexual,74.4401101874334,-161.77685734748445,197.4561997087851,A,E,-11.96054593818835,1
Other,Hispanic,M,Bisexual,202.0623378128093,-51.63683348602313,-83.89262847698043,B,A,233.9030573081463,1
None,White,F,Heterosexual,-103.87004843379634,-75.62080431884448,-40.96321430343966,A,A,-14.415459268563433,1
None,White,Other,Heterosexual,-14.010893242710635,125.07900863568153,-63.88859261112254,E,A,7.675739726546303,0
Hindu,Hispanic,Non-binary,Heterosexual,-217.01764355225706,17.818945666068707,65.13746440055186,B,C,-3.325503452004286,1
Buddhist,White,Non-binary,Homosexual,117.67724878757369,-23.2622443640982,-62.24209150269853,B,A,-46.222961188228176,0
Jewish,Black,Male,Homosexual,-28.463835082887694,180.75767087964527,-20.863815907185675,A,D,-157.5785983389149,1
Other,Hispanic,Female,Bisexual,117.30582721621117,-8.589102920373534,-40.26177303334102,C,E,-130.76438771932627,0
Buddhist,Other,M,Heterosexual,41.61589037794599,-20.511939137571712,-72.62080628850819,B,D,46.1040925343566,0
Christian,Hispanic,Male,Heterosexual,89.44223641166097,-109.47248674838923,-7.9700895295778835,A,E,161.13215696210153,0
None,African American,M,Homosexual,-93.56450826907188,-52.302696307145965,-264.38211336671435,B,A,-110.80746595642472,1
Muslim,Other,Female,Heterosexual,-43.22340315710612,25.433167797228627,-32.21243009596413,A,C,76.56222828564914,1
Buddhist,Hispanic,M,Bisexual,127.2200131116046,170.14786212181923,110.48157326566195,C,D,13.061713791580102,0
Buddhist,Hispanic,M,Bisexual,-136.23178155545514,-35.478753558349254,-1.811181220576048,E,C,29.281779723574093,0
Jewish,White,Male,Homosexual,-132.77910766200523,211.56810945182127,-178.70040893479583,D,D,167.6435104720729,0
None,Hispanic,Male,Other,31.725895722126257,-69.01086475371953,-167.0726089523684,D,B,-96.07715506410173,0
Jewish,Asian,Male,Other,-261.10940305238796,145.9153391545374,-18.936595747174486,B,D,105.33729520039185,1
Muslim,African American,Non-binary,Homosexual,2.6396815630800416,-196.32528160000305,70.80146031223306,A,D,115.13717052936786,1
None,African American,F,Bisexual,-51.96996653854325,-168.85386908194414,2.6628560518962905,D,D,31.503136302769907,0
Other,Other,Other,Heterosexual,37.077715092688,-43.548710503872776,-37.445501938037665,B,C,82.3817067534242,1
Hindu,Other,F,Homosexual,-35.20857554106315,38.93784998148463,102.69529751151738,E,A,-90.91402854486972,1
Other,Other,Other,Bisexual,117.95761634320216,61.0745435098943,136.79065777684445,A,C,-54.09898058428191,1
Hindu,Black,M,Other,30.69273969924232,-76.58151485153503,-135.16942871982843,A,A,76.5986566265288,0
Other,Hispanic,Female,Heterosexual,37.25385478177387,52.783689675054866,-192.99638281171926,E,A,-27.55628380757894,0
Buddhist,African American,Male,Other,-225.33489755613476,-9.416691209932752,8.777657340447076,B,D,-26.52101126134311,0
Christian,African American,Non-binary,Other,91.623345472229,-0.4149568370450396,37.36889591811642,A,B,103.34081604555003,0
Other,Other,Other,Heterosexual,-47.12474138008067,-112.41547686531813,0.10893444517490208,E,E,110.90176462501329,1
None,African American,M,Bisexual,217.9413108656369,-10.888128399922117,35.152154964620884,E,D,42.15939044180097,1
Christian,Other,Non-binary,Other,-84.16921695170691,261.61497934115243,-298.1558754660674,C,C,14.161784685973824,0
Jewish,Hispanic,Female,Homosexual,-37.267248483024794,22.356562484424863,145.71443253824015,E,A,-9.746495390244721,0
Christian,Other,Male,Homosexual,25.92195656481575,-131.21214691856196,-118.96128403316209,A,A,127.52996786336126,0
Jewish,Hispanic,F,Homosexual,-78.14846444494796,-5.340895251346637,-79.07394395030013,A,A,-22.846628789372648,0
Christian,Other,Other,Other,-143.68797491201457,-66.89594782710454,-189.92221144907532,D,A,-61.367292079552016,0
Christian,White,M,Heterosexual,-7.770222904382757,-187.24549006562052,208.67376190881376,A,C,24.663704014051525,0
Buddhist,African American,Other,Homosexual,-83.47932540123873,-114.3463210331237,-32.901095822961075,B,E,-9.551055631286422,0
Other,Asian,Male,Homosexual,39.34431362980359,30.844146121590814,-4.252921875071182,C,C,-21.399258219623242,0
Christian,African American,M,Heterosexual,49.747917820089356,73.23080155959731,-28.01631175099548,B,A,-16.758425141056673,0
Hindu,Other,Female,Bisexual,24.75248727407574,79.55845635052174,83.6802728522989,B,A,122.45005175131539,0
Muslim,Black,Female,Bisexual,25.459625367996303,-56.40938459845513,-43.80732456889686,B,E,25.45882189170745,1
Buddhist,Asian,Non-binary,Bisexual,41.15538001147052,-147.1516973495857,-36.1135673858602,E,D,-5.513496360361557,0
Other,Black,Male,Heterosexual,52.45462895677723,-143.91809225379362,-71.10417207775392,A,C,67.12933305343348,1
None,Black,Male,Homosexual,-86.62088884637905,113.99676436879736,67.72068638614505,A,C,41.61347808108696,1
Jewish,Asian,Male,Bisexual,116.93147121307068,43.62467088456917,142.7484524273903,C,C,-22.858759546214227,0
Christian,Black,Other,Heterosexual,-5.763420104902995,-107.85544055011475,84.58450458062171,A,A,96.48880970938961,0
Buddhist,Other,Female,Homosexual,-39.02552726778295,164.69278873874023,-91.29426791715427,C,D,133.0953433054493,1
Hindu,African American,Non-binary,Other,93.97146110502881,-30.616746543840602,62.503487255768356,E,C,-66.06377413641678,1
Other,White,Non-binary,Bisexual,-6.9447460959267735,-41.806592934231,165.26337642113188,D,D,-5.147670381533113,1
None,Hispanic,Male,Other,-15.566278196483053,19.565003618931307,137.56848544579606,B,B,89.68234020496494,1
Muslim,African American,Other,Other,-20.49767230561794,-43.16702797728797,-187.92661087611737,A,E,-89.86140747227267,0
None,White,M,Heterosexual,131.69030011007575,35.51727959679564,45.900226630367776,E,A,-276.59145186011244,0
Jewish,Other,F,Homosexual,95.16310334827365,86.0205094658332,-52.35201206137058,C,B,-49.90319459253021,0
Jewish,White,Male,Heterosexual,86.80760553105196,11.181552097779107,-93.51796758874883,A,E,143.9375679659025,1
Christian,Asian,Other,Bisexual,-8.413102516584708,-17.92739922367448,-68.3752004090486,B,E,-21.399092827842345,0
Christian,Other,Other,Heterosexual,53.376545214262464,51.516907237594744,62.12619720531496,B,D,36.27538704633258,0
Muslim,Black,Male,Homosexual,34.5589458027868,165.1036726525696,-62.56493131115168,B,C,-141.2158436227211,1
None,Hispanic,F,Heterosexual,-27.356990789762175,-106.33610251799423,97.37203162109842,C,A,99.97508726500368,1
Muslim,Black,Female,Homosexual,-55.31092849441473,-103.61584170595384,74.4405976437935,D,E,-163.3287051566819,1
Muslim,White,Other,Other,-22.390879067865978,-144.4934960821991,-144.85690035849746,C,B,-27.188358609787734,0
None,African American,F,Other,108.90482583611963,-61.32388716755125,-164.99185040032643,D,C,77.4750149286474,0
Buddhist,Black,Non-binary,Bisexual,-133.24125662365688,84.25328995584007,-5.619181499644326,A,A,42.08859579857657,1
None,Black,Non-binary,Other,19.79508885576656,52.806950131772325,30.047561426868352,D,A,-31.152824199594587,1
Hindu,African American,Male,Other,8.891132265233571,73.08596472623759,-29.338203406619655,E,E,127.6171621328454,1
Jewish,Hispanic,Other,Heterosexual,70.9534947278324,-20.063785434720085,-50.113425834882165,E,A,112.64483519988934,1
Muslim,Asian,M,Bisexual,65.4058817978077,4.112641629979088,-103.26957179674707,D,A,-166.72858984863254,1
Other,White,Female,Homosexual,79.39490142839635,-230.3758717354091,6.079622617482985,D,D,-38.19803661675853,0
Hindu,Hispanic,Male,Bisexual,-64.92485417884004,-70.86398969132563,-1.0233293392871414,A,A,61.884435023869024,0
Hindu,Hispanic,F,Other,86.89510532320068,-91.15275504315977,-265.63288211656993,B,C,166.406698213261,1
Hindu,African American,Other,Bisexual,100.95149274118631,-22.41616045811968,-6.295444174482695,B,C,48.47218958703047,1
Christian,Hispanic,Other,Bisexual,1.7361322320277306,92.48841249818382,-16.013843554044605,D,E,-15.36945638368715,1
Christian,Hispanic,Female,Bisexual,109.68463318454309,-197.48057655980165,-10.438807099187569,C,A,75.16062230873382,1
Jewish,Other,M,Heterosexual,-20.156100616571493,24.807014458754637,-8.143614755817548,A,B,-61.1825009798725,0
Christian,African American,Other,Homosexual,148.3484309670458,-40.765770504633394,169.07252451049115,E,D,101.90577243957493,0
Other,Hispanic,Male,Other,-9.82230235714803,-39.165297466052095,0.35475202079572493,A,D,34.70538099660956,1
Christian,Hispanic,Female,Bisexual,91.9597965885217,-74.8323798414172,36.39969676319006,A,A,-92.04162080813377,1
None,Asian,Male,Homosexual,-67.96741629853005,-102.86079090750444,-69.41874462923737,A,D,18.01202076670052,1
Hindu,Hispanic,Non-binary,Heterosexual,-25.991399735479398,98.03010179950057,96.47767501315664,E,B,-28.79392631191194,0
Hindu,African American,Female,Other,-55.816504167881796,-204.9443029880298,124.63980641659262,C,C,-224.4034742529438,0
Muslim,African American,Other,Other,55.528396603427566,145.86399122378245,33.26427942803302,D,A,45.2440875067324,1
Muslim,White,Female,Homosexual,102.02085436578037,82.85679098490186,-71.29185412091248,A,B,117.86106124092566,1
Buddhist,Hispanic,Female,Heterosexual,2.3113735539554034,53.17430921271311,-38.929577538267154,C,B,-6.461827985900014,0
Muslim,Other,Female,Bisexual,-169.87109714356828,-181.81988206524258,155.3772707883489,B,A,160.77109011840525,0
Christian,Asian,F,Bisexual,125.4260298053803,198.4135458919043,-70.28921124930888,C,A,26.668298765609848,0
None,White,Other,Bisexual,-172.19227755430308,-33.45518307190566,18.404330464408158,C,A,-69.35780507616701,0
Muslim,White,Non-binary,Homosexual,-34.53008238695145,131.7302410570913,-88.42654572352002,B,A,-31.549025900792248,0
Buddhist,White,Non-binary,Bisexual,-33.23783048223724,-145.81704835152735,-14.70417617739263,E,B,29.858576105545936,0
Buddhist,White,Non-binary,Bisexual,-147.54354863583916,-81.95274397229977,42.070410828256854,E,B,-53.995671258785215,1
Other,African American,Male,Other,78.34632686208506,24.76293833554393,23.49204848614919,A,E,-5.8054237136973645,0
Christian,White,Other,Bisexual,-117.83221753830495,122.6281655584166,-149.98408290183045,A,B,110.66669026661435,0
None,Hispanic,Other,Bisexual,-48.672435276456945,-15.565558062954812,64.30619718849597,B,B,-106.86404605410694,0
Other,Asian,Male,Homosexual,-131.9938126769244,99.9377855459245,-0.7964280220888869,A,D,-239.6022737704348,0
Muslim,Black,F,Other,-148.6990490171013,-112.96068161709043,122.23615371144476,A,E,106.23601508999239,1
Christian,White,Non-binary,Bisexual,8.906692696281672,-89.8915702715469,0.6244427794840839,C,B,-9.479229225247668,0
Christian,Asian,Other,Heterosexual,26.251152245745306,83.1040964794577,206.18979823284005,B,A,9.837459891950294,0
None,African American,Other,Other,-303.9287548384348,103.02795280540413,93.52233911136169,D,B,86.18816507407173,1
Buddhist,Hispanic,M,Homosexual,246.25467875408478,-72.39869023053613,91.1134013949409,B,E,98.13676738546826,1
None,Black,Non-binary,Homosexual,92.75064890117521,49.42887106085217,93.98924247616188,A,A,51.54487726534376,1
Buddhist,White,Non-binary,Heterosexual,-47.89377659461298,47.60606156719849,60.61944851728618,E,B,9.566153766154889,0
Christian,Asian,Female,Bisexual,-21.67052222248564,62.01840772806116,-14.508188670165053,B,C,37.09333808310477,1
Buddhist,White,Other,Heterosexual,152.92883814234094,-251.45487303745776,82.86534119039513,B,C,-4.091951719661963,0
Muslim,Hispanic,F,Bisexual,-63.051794262972805,-39.2780026989924,-2.0799635728597283,D,C,10.518560243376898,0
Buddhist,Other,Female,Homosexual,-147.65519686244937,-39.017782761626954,-45.10666169479804,B,E,15.817854204110226,0
Buddhist,African American,Other,Bisexual,114.75099523478988,21.175218814734194,55.72455314488054,B,B,-24.851931418897813,1
Other,African American,M,Homosexual,-79.65701880715244,92.08664114692263,-119.14086200319622,C,E,86.5866165008654,1
Christian,Black,Female,Homosexual,-17.84845594743857,-81.82589980301181,28.567206463943513,D,C,-63.97658450369852,0
Hindu,Asian,Other,Homosexual,18.17115687112709,141.2483649549366,170.1003345789755,C,E,-59.937825462146264,0
Muslim,Black,F,Homosexual,30.383984960640003,3.972882396968283,-38.04922791385683,B,E,50.00897856034952,1
None,White,Male,Homosexual,-99.20535378645612,-73.46559139655126,67.01242635203648,E,D,-127.77640885735732,1
Other,White,Female,Heterosexual,-147.93160524855867,-69.7008508401818,-60.81501109023174,D,C,138.22919918567337,1
Buddhist,Other,Male,Heterosexual,-126.05980740213481,-173.75211499247675,-7.892746373483206,B,B,-107.65438335896167,1
Other,White,F,Heterosexual,-55.705162216435454,122.35435234029335,37.39664201720401,D,E,112.6290991802684,1
Hindu,Other,Male,Heterosexual,9.709749535407878,82.91978585339791,-25.08194076602584,A,B,15.455917454967668,1
Christian,Asian,Other,Heterosexual,50.45307702203239,-98.58356450223222,187.3170915198098,C,A,-44.82753091201994,1
None,African American,Female,Heterosexual,112.43202492452544,281.70590185664906,-67.2747854423429,A,E,64.3142991375166,1
Buddhist,White,Male,Homosexual,-44.01702502970168,103.97568659489693,79.33932131939905,B,E,92.25848773852479,1
Hindu,White,Male,Homosexual,7.266433873058199,171.3489282243466,-20.31811436763643,D,D,-192.2288504336119,1
Hindu,Hispanic,F,Other,48.31405101715303,1.6090665227119734,-61.72809078941013,A,E,147.24500186083714,0
Hindu,Black,Male,Other,-47.04143292845325,86.40673853627933,183.59109810304523,C,E,-155.82417222544947,1
Hindu,White,F,Heterosexual,-24.578307460600815,103.08156909652102,42.4193221553184,B,D,-27.6233717005551,0
Buddhist,White,Other,Bisexual,7.027551786250916,42.14457721450081,-10.743248105949403,E,E,-54.44408401912454,0
Christian,Hispanic,F,Other,-5.97768392643631,-88.25919865571294,-121.38872191162903,E,C,-112.01220551182693,1
None,Other,Male,Other,-66.01147657410932,78.83261571360714,121.01560938855418,D,C,19.19344854104119,0
Christian,Asian,M,Heterosexual,-109.84567080229581,5.951457575037107,119.64670980104883,B,E,-32.22083252921898,0
Hindu,Hispanic,Male,Homosexual,9.008036516793027,-63.81334008356927,78.5410367795391,C,A,-62.106195865814854,1
Christian,Hispanic,Male,Bisexual,5.014930069594003,-65.03778715062953,40.13073916481253,A,E,99.94293741839097,0
Jewish,Other,Male,Homosexual,248.21498478208463,-148.03482709496308,84.22673659450686,C,E,-43.33088705952367,1
Jewish,Asian,Non-binary,Homosexual,36.39547821753261,39.19973018594789,-238.85544973094633,B,C,105.56146244338325,1
Other,Hispanic,Female,Other,-123.76785680841758,125.72473874173204,109.117725274189,A,C,37.83012733570913,0
Christian,Hispanic,Male,Other,-139.32649264874885,112.33632989936307,-57.100272405120464,E,E,110.27111629781838,1
Buddhist,Hispanic,Other,Other,-102.36297926964161,-62.50670675490906,90.20405933163538,D,A,144.3039517706574,1
Hindu,White,F,Heterosexual,145.13215597818467,-46.455643883633186,-36.28114888406079,D,E,211.3477858107919,0
Buddhist,African American,Non-binary,Other,-131.26759659943622,-129.05531915484812,-156.5661949183101,D,D,-12.70012010663134,1
Christian,Other,Female,Bisexual,28.387297575147652,41.29581637773522,7.91418907253821,E,B,144.43369483776146,0
Christian,White,Female,Bisexual,-16.203704420112345,37.573336361344985,83.55111104161455,A,C,-201.59097085946107,0
None,White,F,Homosexual,101.63008832833076,5.843913771877083,58.873882329469495,D,A,-6.531851482623609,0
Jewish,Black,Other,Homosexual,-180.9373006623163,9.205763296548549,-5.099146308335101,C,A,-132.3399528486078,1
Muslim,Other,F,Homosexual,61.953787696582864,35.12429555055048,81.39190254783234,B,D,113.30084355494934,0
Other,Asian,M,Homosexual,-125.02081066996476,-165.57097959328752,93.93814079851293,D,E,83.27962567849202,0
Other,White,M,Heterosexual,91.17984984805685,-102.87398492524824,-16.118896286229063,A,A,-95.67288216311373,1
Buddhist,Other,Female,Heterosexual,-101.59316740229332,-5.073308165740475,144.5140533247653,A,E,-30.28828404214119,1
Other,White,Other,Homosexual,108.40515325135236,-45.06395484451766,-90.43924980766921,A,D,-75.00862948896774,1
Buddhist,White,Female,Other,48.950330639157045,-160.92612472116969,298.4909986932912,C,B,32.16026088745193,1
None,Hispanic,Female,Other,-13.645042794487154,0.5931240163100007,11.830435450551771,D,C,-235.19212951556113,1
Jewish,Other,Non-binary,Bisexual,-93.25614386164818,24.5737209126466,103.88178091403546,E,B,-18.87351471440273,0
Muslim,Other,F,Other,37.40586991083247,-34.150709232462,-61.77907704916181,D,A,-4.587460601181324,0
Other,White,F,Heterosexual,3.4773404261319496,157.26097754827194,-53.51917507027751,E,E,-7.71860810384063,1
Buddhist,African American,F,Bisexual,-1.7348952012487504,112.32532516119097,-136.98977499088647,A,A,1.0636618991338993,1
Other,White,Other,Bisexual,21.80190120135314,131.78198601023638,-13.52211793094763,A,B,-90.12177756311078,1
Jewish,Hispanic,Male,Homosexual,58.75440623161449,39.00369564723095,81.58076088797853,C,A,35.28156235745648,1
Jewish,White,Non-binary,Other,-77.64629370399662,17.08736940592467,31.175364177988797,A,B,-48.077857735100764,1
Christian,African American,F,Heterosexual,-126.22819930950868,114.36989110429086,-35.66729896672848,E,B,-7.949729905537975,0
Buddhist,Black,Other,Other,96.12022306252963,-51.483551542749964,-53.55162369374861,C,E,-5.311188629817693,1
