gender,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
Non-binary,84.00021559711203,-72.05576908489509,A,19.259439318121423,143.0010964452699,-174.4285280502323,-41.02741608078113,12.742860576830592,91.96357901185769,-21.839217177819155,E,1
M,39.75818804158943,69.9698754935556,E,-150.96979824373105,60.77981227166307,-13.931642116234885,-60.83868885922992,-26.91363762204978,-141.98703072890189,-139.2015633558564,C,0
Male,46.925772060313506,39.35141545071769,E,-45.48118683902031,-25.823224655036903,75.1499489371212,175.92620612848418,53.739832001941956,-186.88409659083933,65.76356234944754,B,1
Other,107.38242997570522,-48.250786462320626,D,-25.005436084678156,137.32450742178105,-63.28141754023721,-100.46922737035517,15.24666307673018,32.43697777698089,-0.2740514878845586,B,0
Female,-62.69751142652029,12.852155231333057,A,134.12149208066464,69.8709962984538,-93.47727003094879,-109.28247813552976,37.230745400044185,54.370016257503885,41.544084729522396,C,0
F,-104.59429609030153,12.978586876953138,D,2.2510181166269363,100.79819329673465,161.4435662999391,-76.15982555146007,100.61757694643254,235.61636187406697,160.67404894259752,D,0
Female,-28.622125860527696,-62.84192996075102,E,-46.459019503896336,-81.60455463693575,35.10381954099018,75.90390381295079,-35.397462792925594,41.02693181860636,86.3941188680581,E,0
Male,44.757203265448965,79.17226983278753,D,-19.87471331799281,-53.1763484645832,-101.32408906221029,7.159096542825309,157.4960951407706,116.55758151769393,122.4218036204999,E,0
Male,43.49617024200353,89.17099548538965,B,12.710747570833835,53.81968663394191,82.57690995886415,241.3769268655455,49.33347081418401,-81.55168571191336,66.12018867384823,B,0
M,-49.21245624171966,-103.52462749113923,D,100.25528204002106,-27.173340061192658,-5.931096177730349,-145.28185173913843,121.69921067234972,-2.984627849235973,-27.225849583268076,D,0
Other,-150.48562193793103,53.11021206143134,D,47.90947913958475,0.21835931954876983,-171.5643301846495,24.256998472966128,104.59055604012133,-32.86761875194911,-110.58049717698617,A,1
Male,4.005858210152266,208.2544180081916,E,87.74919522104618,55.14341111455365,-19.140318513888065,-103.17385282067646,110.36771946437413,-16.43963676927993,23.637885528632435,C,1
F,-98.14364589001966,-129.0289159707831,C,-78.43844053043543,113.2191319595595,270.1117628937304,115.1331021727481,63.43386264500365,-107.70320072130019,50.99478558168011,A,0
Non-binary,-2.0865449750804834,32.12165111234182,A,47.20640946662715,3.700059115135565,-56.56979621279804,-153.9555660961058,14.75422817168221,-39.1840708899083,-73.25460157106993,E,1
M,-45.38900033452973,9.469937255814987,A,-59.68565323184296,2.4207255197730593,-0.7069430270854418,-95.50200186067802,-69.39643073039537,123.53861154738777,-25.755312355453373,B,0
F,6.6794308838198075,41.75743804849447,A,-20.219703166247527,96.98390355868939,23.981005922470214,-46.67435518909394,-99.61372984761005,62.974082574113986,-28.09299761587754,B,0
Male,61.76421214813724,91.58239455024948,C,6.491658336833004,178.5859694390806,73.1897783780739,-87.606986787052,-144.0374149672064,22.931196724364348,249.28714142331438,A,0
Other,-147.88343101370603,89.97477660571553,A,-84.56787383493338,107.73071190468588,15.828756874183128,-315.9444355147991,-63.98091616512384,-33.53716653753878,-185.50965108911205,E,0
Female,13.629770324230615,-92.57363758057883,C,-125.63552648346781,76.98519288792073,-39.89907152286277,-156.00798991711727,-38.89828122430078,63.89642688133915,125.66482276354607,A,1
F,-208.29352189188253,-6.4583340297777845,A,-22.29663778078596,97.690337520513,-143.1056686193007,32.09401872957113,-26.373406190949243,-26.054069984144057,-16.233468012073864,A,0
F,-93.77435096558546,-30.396448633171058,A,-39.96948122179615,112.48774135972161,-40.962230617117456,27.685319007080476,-47.16143809845683,-71.8099081801761,71.87159095610569,A,0
Male,-47.05255282548298,80.87449066573046,E,165.16247206468748,-10.677424045693185,49.11881129838325,-105.31207358376444,-124.37936139525362,-38.65814161976555,-73.70352848335617,A,0
F,-213.20216286379258,-13.225265765322517,C,68.86853732475505,8.18212471801181,0.3601949701924407,101.62519123176345,-10.090371336397835,-194.1829241802282,-125.24603287586125,C,1
Female,-140.7086719506444,7.829930786771013,C,70.77566932168153,-52.45615640752137,-27.60502682846703,78.12341188456516,-78.10287844059435,4.91643018158682,135.91094147769215,E,0
Non-binary,-59.485985088289496,-141.31191066168066,D,16.537941778631907,32.831459041993526,69.53573132816882,-87.59468733848648,-132.98903154101706,3.855067184315027,44.77546317656474,B,1
Female,78.67597691309423,9.483351359857242,D,-49.397298552984175,-52.40495090424952,-77.82230058884971,63.44812309526432,-138.11230081431233,-12.806151641731564,-180.2054975541139,D,1
Female,15.782846569061562,2.282450948345891,B,-25.94192986108299,-20.22017939299574,-113.76186100094414,-24.587292314913427,-22.738267314071862,-31.5376695508076,-124.78290422874379,B,1
Male,-89.87698841233802,-231.08862512045772,A,-43.39665473220363,14.250613725940624,106.81693458661809,57.614750600016116,71.59385465231061,4.88827003226746,61.99306186408589,A,0
Other,-77.54116921822637,-42.46184974352181,D,-110.59176196068228,-34.319609111210205,177.8289087099009,223.35759569069472,21.01583730831758,-127.3007141515217,12.71223647905439,E,0
Non-binary,45.50943634232033,-9.520359228750324,A,136.50547321316344,241.2896670717114,73.18621394431266,-108.5073996112578,217.76341951423933,65.65199647222855,-107.81359106628842,C,1
F,64.18874357638994,100.48022416687988,B,155.39786956867425,-164.58715829669896,140.5397172599292,-87.57547064360365,-4.270468097493853,173.1522540109145,-112.08920810676821,C,1
Non-binary,56.088200276738355,-10.224264335401527,B,113.00368669396445,-23.190869820895685,-164.01933119934677,-46.79096794775243,122.01535810199104,-3.9103977113923256,-125.18949870138883,C,1
Non-binary,85.18639481807175,-166.83812730684554,E,62.34777378147284,-123.03635642687858,-198.08910544186375,-153.7166005905167,-31.211690142376096,102.29799193830662,23.7334088216698,A,1
F,103.93637051478484,47.27143601497291,D,-32.08197114651608,-56.97844221079094,51.98786070496845,98.7084007928905,67.79950019738025,-34.42183860179377,90.96591420694138,E,1
Female,87.60385091976539,54.919859283680225,C,-97.27855292776727,-207.263757412515,21.749235648241463,117.98293515083395,-93.08590921001199,46.93926563019543,-89.73631651371903,B,0
Male,-46.44818418194992,84.4479919812739,C,64.06419426074113,15.525742921421035,-39.57590358569599,32.81016800652442,-35.830247223341125,109.57340762471108,-97.8676201606435,A,0
Other,55.671597627083024,-60.870774288366356,A,-282.2346011691886,135.24392941925052,34.273065528275694,-31.998918536429766,2.3750012800513103,-53.074093113378815,53.52530693816796,C,1
Non-binary,-201.4610288553554,27.19845632112785,D,173.30505904091035,13.142405299458504,14.153621134908544,128.16633102978886,-66.5491882625536,-62.1903660687108,62.76583954174585,B,1
Male,-59.73698314309558,40.009527407751115,D,-45.11653601931528,-167.20707079145987,-152.16420840859465,61.09201147648644,25.624944778838906,-294.03516171724596,-72.63708414688061,B,1
Non-binary,-90.77534909645809,11.653287649496749,D,39.90699401230278,-159.75764412011614,21.64159219193009,-201.03759425496673,141.8082198904206,-3.8180540106883565,54.226039217505516,A,0
Other,-69.80398121456808,68.38381696899204,C,-43.008065444206025,-19.867795459667533,-87.78950992398529,171.19974544798927,175.615684313959,-28.872435201271387,4.605433481743487,C,1
Male,39.56273150797149,107.6173061912851,A,-299.16397378980133,-26.64646460043408,12.29665169197698,-40.01592813453732,-70.33729564156961,-54.2301855341251,9.47531514644033,B,1
Male,57.67185281776638,-23.208463727000225,A,-74.83391393820457,46.457702437648486,70.51626384882219,10.549539585984231,-102.86743630107553,-6.885836992402117,100.14526321531498,E,0
M,13.729051810670464,39.92312839937193,E,68.61253905010109,18.782255176029256,96.07803669250606,148.97121241109502,97.58449913960231,27.03916249460966,66.26095439626704,D,1
M,-7.191286920344428,152.40255243004154,C,-9.845928005418859,-74.5010421801838,23.688494329639074,11.630448658241438,-10.172733783445572,160.96624289215205,77.99697036717107,B,1
M,112.6481257282999,-30.538991906888864,E,-13.892541521102055,10.600224119337376,-118.52747568745727,-85.08479644257946,17.019777974189928,14.960524568176952,42.36467792224344,C,1
M,-123.66753891205475,-43.75872474943559,A,-102.77813710353702,177.19897650224482,-29.88037899821054,22.92919316974916,-141.3497949895097,40.72609680661511,48.82426851179409,C,1
Non-binary,-0.977601644759801,31.878721908993796,E,-88.95726621884582,47.70047702055194,-117.14663619672253,-75.72779267934978,48.6415081320506,97.4093545135698,145.82817516918217,A,0
M,-79.61672285258308,-13.810930333449631,C,0.01562042853113539,-47.132320464205065,-5.903249778087539,-22.17065881284201,-66.01823733925876,302.4505757298504,-16.66108826682131,B,0
Female,51.78771977443726,118.23828299037076,D,-123.20624865757637,55.419093833836165,-34.588895486815055,60.82283572307169,-139.31759696840786,27.40057226994046,94.07309991401682,B,0
Other,-169.88432313091508,17.42851891330054,C,-150.04530218458774,-18.86525209416405,-153.73421072803202,-24.894820032069152,105.00105343990435,-181.4102415663753,-73.6523931849618,A,1
M,51.43536550340404,4.347697160768707,D,146.67733024105576,235.8362703969012,5.607830447785858,17.367839589177496,-132.7787883730095,83.83713789978765,-92.24856856545492,A,1
Non-binary,52.24936941727011,-25.085662339240656,C,-45.78038488808283,154.41383982288838,-11.292796744861326,179.56072922061273,-0.49049703296020053,24.275597356480873,121.72650115328321,B,0
F,83.55568696832364,-0.8649021922827046,C,-133.7132132145634,47.848330879567094,-67.57446416860884,-18.42841887039696,-110.40947280848646,-4.15988310998616,90.1099708520536,E,0
F,29.996206943866525,47.7062878802022,E,224.2957738291702,37.41607525439548,-85.35430273396312,38.921011133829815,13.03478244284878,-214.71321251130865,-23.74841402130987,E,1
Male,-54.739926927930206,-17.86287482892163,B,-162.99776809885796,-113.71580616188722,-177.42133475308853,-31.367737479295688,-1.3112980692621126,-101.24108730408193,233.19398969295028,E,1
Male,-14.571685679309498,6.011066073449481,D,114.60622368120825,-6.4033395598351115,121.92464096433841,10.743493775792249,46.433100286580256,0.7837752892990811,105.54625342434227,C,1
F,52.803153049838116,-102.85940208976207,E,80.64122611869965,-101.20408805292116,91.17874946430386,-66.31552697429707,-140.14048452307838,57.401706592083066,-126.62141043845163,E,0
Non-binary,7.9264327256783425,-22.253438821986414,A,39.927782764156674,-27.984207090014344,84.23250464321703,-24.530682397153704,98.53415365495121,162.83598922261245,-215.67268286216418,D,1
Female,75.64245459264217,74.28519396767675,E,61.74320572510079,48.91844407976977,-16.170441262209216,80.2448915210642,-93.41524783399673,66.6625473825551,147.10985925859788,E,1
F,5.411570242019792,18.837975770336122,A,-135.4568069627851,144.3795262023156,-34.506534400479204,65.42505244140251,184.41904208855942,-18.589728415920597,-6.7081876454935045,B,1
Male,-18.742131285351178,-50.412757886592885,D,57.83161717054991,-64.86697797863555,148.41202124751692,-39.91021074096054,-141.16613721883056,-6.368176508549298,-216.72044661292037,A,0
Male,-18.415135878359152,-18.18599858900412,A,68.6364323453867,-32.037548953927654,-7.4057314973994455,36.34655830686367,-50.469541452258184,-22.894257134950095,-58.30610573090195,D,0
Non-binary,-77.70440908994175,-30.280037057901154,C,-30.253052760748695,-66.52621349734595,29.465682419863892,91.38566452101034,108.50812319045235,-45.94869914489069,165.9865049956362,D,0
Non-binary,-209.71657532843034,-103.54405957701762,D,58.03129307807728,-50.48232088710035,2.1539871302391984,101.30402859497059,-79.93142522581121,-32.26295475820685,135.0335805897226,D,1
Other,-55.64629123178142,-19.25988788815362,A,-113.72386532439194,19.72514696822637,103.98445741544462,-4.843205848398516,-53.97067092314156,-64.96863781893548,-5.815479813386546,D,1
Other,-188.52502833703912,84.78646927559365,E,116.11940198277586,-5.306198314862777,-197.60141827045365,17.368384689847176,23.456849827276656,155.33449233583886,-109.40414627862609,E,1
F,158.92554824169306,42.59594933442622,E,23.86660206826524,-131.61938071540806,44.487963258733195,-143.4134284964152,-30.903218542196576,18.86222281217096,-31.663369877056564,E,1
F,22.653062465501016,28.98193962600331,D,-96.62568449415329,-94.93781303270859,157.17283207709184,182.7598760678704,47.34946728132534,-4.577204236704386,-187.7279729387436,C,1
Other,78.2949623311231,-106.08293338757994,A,-81.32160134731453,-117.42179795318859,9.692861667290199,-33.808364520251004,5.502265752589917,48.61378341528928,-50.6362117099902,E,1
F,183.05118796206665,79.18328793870698,B,-140.42455388806297,46.80064236485075,166.42460601693938,116.46750439977758,-50.990830108022664,-150.86342695118523,111.15025616520475,C,1
Non-binary,-2.854501681465779,112.41112470008036,B,-16.149462644175795,-77.44683608756766,1.259884992542552,31.87750086704725,-198.8871961113839,1.925527170455083,10.87136810417967,D,0
F,84.74157680138164,-7.98029015053886,A,42.10230209004538,66.4423063252294,27.769843042707222,83.48188116263138,-35.35806629083107,-25.85304898705141,73.47809481950138,D,0
Female,-74.52124880160342,-36.82796200351685,C,73.36748324775576,135.89001752765915,-190.05790542737412,-11.523602132417066,98.57756095293172,6.961300268606428,124.03077384121568,A,1
Non-binary,24.38707581978313,-10.12786092178142,E,11.019132980347791,-6.894218747976932,167.77696391649604,95.13318168218878,90.71662451122448,-141.13211178334322,-223.87186407012808,C,0
Female,53.9189118506998,157.8672566199703,E,138.38816783369086,-86.70649003798373,6.9255920060773395,-66.08706147981964,-75.38178660732152,-56.166483905595456,-20.401058278269538,D,1
F,11.739560301651949,103.54610937315485,A,51.855964850625135,-42.08266204890739,-41.96411919922794,103.03353264559001,220.15594855708454,-59.07367879589233,88.73607940929863,E,1
Male,-39.75634479163021,66.1821892179818,A,81.14281007246119,-26.07750401239755,59.713503567834316,20.36348294404683,-95.81153205735708,-26.14420685703742,146.21689421343865,A,0
Male,-239.66183856524833,33.08186526236813,A,146.87838829848883,163.44721887196064,128.7572134544261,-24.284362352271714,24.00345039318644,-71.20320801177942,141.84610755953048,B,0
Female,-164.28569287057448,-32.49762673327099,A,155.79300453476336,-77.6958391982474,17.030961525219535,7.778561676793531,57.85598182845345,41.792587306148306,-55.73519064416404,D,1
Other,102.27148863212456,-9.663757526015388,E,122.3165352584507,129.1446078444055,-103.4212331670076,-43.86514065078237,71.29960420287298,153.86455134169114,117.00436926847463,A,0
M,18.419730142119324,-52.825363912019526,A,114.34191123941271,123.4034192501535,101.32814529644993,37.40139167150072,-31.49086201826915,-99.36166892883348,-161.66936052861138,D,1
Other,-132.1925175284986,-79.89819646950338,C,38.55019940723268,-47.62255549387282,28.44589064081735,120.50009543167339,-69.32921677528411,155.9964709578101,-12.837657009619447,C,1
M,-72.56028552848856,70.67575883735809,A,-58.66180321538545,21.92022802685325,130.00929134351895,-21.576283164717143,144.46797080464472,12.604781898823234,167.4886494356321,D,0
F,-112.89660142611513,56.9087942523329,E,143.6356800431328,169.59294222901832,13.632214921144167,-131.4399946434618,-174.4656645706941,64.50353048214393,-28.10543225626121,B,1
Male,60.65295136364982,-67.35406314061373,C,-192.70501278969584,-101.82947071136299,21.603349088097477,-1.4094706824787178,84.99459334983163,-7.143329897648379,-16.153533800468058,E,1
F,50.16112239421127,-73.66454988311985,D,-15.989688532472165,22.05876789794391,69.82961213204261,-48.2405943166255,-70.08185121168638,-78.14832453322657,-47.39231055231786,A,0
F,20.75066409051484,-141.42162096399434,D,-8.454762008077722,-1.296491906843704,97.214949215937,-107.97558745581695,169.8615701036474,58.8021106961102,-67.04291587294419,D,1
Other,102.35275680106382,-48.628892179301744,D,110.05890552617545,-48.43681027672393,66.15042586591542,60.61517179789435,-58.45328441649378,115.66726981420355,-122.85177665299798,B,1
Other,-31.923570057264595,91.82131727891753,E,-26.71801018538841,-76.79634558627878,38.89657208523606,32.14767015307308,15.843862956681912,75.73992261413784,-4.971257719843946,D,1
F,75.08576499073294,166.37128124755878,E,97.17246673250017,112.90166759369924,-125.6932906356101,61.74629304630863,72.28932044669378,145.92507824509786,-18.14137757922396,C,1
F,234.5498583171122,55.984273307815016,C,-115.2649939723367,211.78012193569614,-25.046830160413315,61.06922605391756,14.26595102898438,-131.37177365642114,114.92783399150233,E,1
Other,-114.02764229140014,-108.31830537546539,E,27.75404707504868,104.23014425178782,51.042099020545436,218.91093512576373,-20.636414685116794,-91.0821925325923,55.32886931548264,C,1
Non-binary,91.39497958651019,-143.45278358729303,A,-68.17851370530222,-58.54625448671151,81.10147114523329,-67.71621214149486,-106.62373515711157,-132.336118706983,-17.541795601964875,E,0
Other,65.77118853417997,17.179185350859953,E,86.31439155702877,-100.5604908820803,-110.15831822025997,-158.60365271692604,86.59127989999995,-52.53336629722155,94.55840732064894,C,0
F,-14.746767795989005,9.58196198730926,E,2.1539446336695143,188.838015511102,30.03008175058271,-90.92170068279208,87.05447511471812,89.81661405944972,58.18348313088726,C,1
F,-26.093001941406058,-138.16977374222114,D,0.22685813329063617,-21.46103249362925,44.116647163406995,120.26655547752321,-31.645420128296625,-51.971402334668035,-50.200169686981674,D,1
Female,-6.984351129251452,-35.755320421686406,A,65.3028625976247,-19.587174669048117,42.692699087107485,117.24194445886226,-54.268241008532236,-86.62928030001112,-34.60158796310579,E,0
Non-binary,-194.2429410232347,6.740425441305808,C,289.2345940071285,-12.996362513327647,46.94627694499026,36.46781882915872,-1.9297189286124075,-76.05206031177596,-176.50386951554114,E,1
Male,54.68287146217856,111.83564442303206,A,-95.53834882627153,9.782068536195437,-190.69468631671228,44.13757489821993,-107.65658436852648,-27.398648472090343,74.01438278511672,B,1
Male,0.4254104205123504,23.549906206640213,A,-193.7839310155351,-18.927852279873704,150.28156939137926,-37.2005443060069,-99.19227920647273,-69.30203326761182,-29.215923911355656,D,1
M,124.48659781017952,-18.39293075606871,A,-20.073450301404037,-98.1408143805502,-35.33333432856205,-129.02078054574454,62.62491385778198,26.45875655179857,-39.37331053292464,A,1
M,24.363182361962078,157.03019540383914,B,-36.33344590867324,-13.539929957704524,-87.1026235086165,4.007009887079207,124.48343723092363,-145.3437838794917,-31.06777167149182,C,1
F,146.9439163918431,65.33716021389839,C,-153.49373894974562,-20.314202617518625,-23.621464552694256,126.3159439153923,36.58917277052936,-131.66324085201512,-158.254358174037,B,1
M,100.81581432114812,117.54077895798875,E,11.282870855693648,111.9106560165858,90.7156871636172,11.001268802979157,199.34808772986295,62.36310418909545,162.9388196553518,E,0
Other,-135.0858951812752,84.21155712618574,A,90.80067829269021,-90.85331812871301,66.6644093674637,-68.23489043542395,-42.83777935547819,228.41578674992667,61.852823497894335,D,1
F,4.4205312493122095,107.39876961385315,A,54.54210905220385,0.5041033659873931,-155.42226332022796,-92.606824241976,-8.956235569616755,-33.188790873569666,22.948355236522648,D,0
Other,-13.805775966208541,-50.82114761043778,A,-102.63378542775652,-54.44270224407079,6.450963640357496,34.12851032640314,174.3671420780448,104.8819581186013,139.7955395234086,D,0
M,-11.733858671359718,9.342535119450964,C,-42.36327216671946,-172.92712416852132,-56.67744442467739,82.38388826623621,-109.63916781259087,18.52380090024631,-21.33444696749929,E,0
Other,-33.53158997999082,90.9858927695539,C,-79.42828752659196,-19.847307566466764,27.576221630745433,-41.219009190684744,-41.73423375109695,-148.38063670757316,-74.65882909889211,C,0
F,-105.161953436292,-91.45108307676475,B,225.4071679235577,96.21930052003003,-55.283159283920554,-47.99786776866913,73.38085132171217,-204.62439538437155,-110.94910065311221,D,0
Male,25.136316961439924,-28.934897893369243,D,123.94936318718759,116.82973027775579,-147.86256134084195,23.249700726577853,5.116534003001187,-38.97532798250739,40.42150285293652,C,0
M,3.800482737444164,60.196551534318424,D,-145.5651985136573,-139.43173113276248,-92.84322265448613,191.38204184110802,-91.20620893766583,-92.2881200654443,-56.09515703043672,C,1
Non-binary,-15.54453405932111,4.048683036562077,A,-214.51960127238405,101.99951795339803,-62.84000434849919,-173.58289375372732,148.67263218785226,-17.631131088262077,37.506922530645674,B,1
Other,-87.90948971364995,-113.93034240815712,B,-181.1906796502682,33.50920944662158,-119.10221929936324,-181.0209453130096,5.620030128385982,-144.93632877338698,135.52606896940006,A,0
Male,10.155257109288481,93.4736978142409,E,-69.42595128425705,-78.86451701832155,73.20846734319419,45.40682219841115,-58.31559890817947,-16.83216042434809,-21.59272471198948,C,1
Other,-188.37529410513443,-151.3645709384466,C,-139.33049941935167,-3.3351451385665776,40.70099407588938,52.49132881794311,77.88167844121404,-61.21997775520774,-76.53955603968421,C,0
Male,71.35733547197334,-114.97209280872434,C,-149.55222446472845,20.370738456976287,97.43279928291305,-159.9703428223911,30.38174704698816,153.3437519958569,103.36638537666583,B,0
Non-binary,76.8393694092032,-73.01524856609926,C,2.7877388961277974,-5.8168659517697145,33.85752589354093,118.5919278648399,-128.5218015254194,122.51224730083632,23.37226669811575,A,0
M,-16.797097486762144,-62.579597965949894,E,-40.2376881546231,-98.47340203002128,-168.031976332542,206.3138418442032,52.122709694338695,76.78755448062216,81.63936026486932,E,1
F,290.94394710311906,-224.54424934242505,E,38.85996438957862,5.546496820097805,82.62469872367836,219.94658418410089,17.91318043814547,-124.95628680571444,54.1241712671747,E,1
Male,-21.67524976026017,-4.067682797782207,C,33.24865442230405,-83.70765242496945,12.609643487845174,-73.83545758570565,51.37553595501855,-10.53519303087596,174.45473559238414,B,1
Other,22.00199759114897,-11.967271746594092,E,-94.1916601978502,85.94520670253138,99.85533413956767,196.1609041470212,62.396384819004744,48.3104127676811,131.6858518342863,A,1
F,24.226096047722965,15.67220844789316,B,-29.39217210835517,-166.41349930653556,-20.711395764184328,-65.8235031282712,-55.942809262156146,-34.567351674919124,13.423015383525222,C,1
M,-90.4925504924108,95.35992271120722,C,-71.68156905772165,14.515763127514594,72.22174765078047,13.280023659584158,-57.776123993114496,-321.469664659026,46.858637205540866,D,1
Non-binary,-55.52109505605348,17.342140405900572,A,-129.86074389491057,-98.83830284240138,-73.99078655422315,108.2130224282026,113.02150983786605,-88.51299841207828,53.60780377014651,E,1
Female,-27.625720696598567,-15.475110551726917,A,46.96049268631834,-48.9464080106456,-78.66649310284778,62.82513235112253,117.9405179809925,6.292022008840103,-79.24891487182745,D,0
Female,-116.59494085298059,-72.56449917504237,A,169.41144136828007,-65.03300809473262,-13.102879870096446,33.822146253846114,145.86163118095286,148.19757627215745,171.42268941534093,C,0
M,213.2539093405279,239.8732749901162,A,15.163722382564274,-31.556184104920348,111.07254815187311,-12.57057319978106,67.80920312597664,4.422036834621872,-157.28698219588057,B,1
F,-141.16322383407578,-38.12980482452766,D,131.90483694332426,33.52163311093884,37.45828129529307,-47.75401652473613,0.2030195814404112,-52.92122659135453,11.814992723861211,C,0
M,31.163684936964366,-180.6265694199851,C,79.16339635085171,13.902717577380272,18.396802193143955,-71.20345587397901,-141.0518058421813,-34.27522436788812,32.807500167573345,E,0
Non-binary,-54.696244557139515,-62.55836299502212,D,-61.79500385793022,74.07679592189669,77.03881055674611,87.50412562825807,48.728387212447785,73.4357925233816,47.04941674509976,A,1
Other,15.054880516658098,-18.34174255566168,C,-54.12751068637823,-16.799257429145356,-56.934677395801536,229.15721217090902,-116.94217331170648,76.2151800462418,110.76237346781987,D,0
Female,101.82725638490473,-72.1528378160695,C,119.08704022881108,2.731371126636018,-76.45514920043271,0.7668308968893942,-114.85510051823013,-75.65469571719808,196.49918421720366,C,1
Other,-65.37032497237506,34.34460764435072,A,36.048938326229795,-41.64546215309645,-51.560982307766544,-129.7462326325055,-0.44633689681343164,-27.603425016268464,25.091226205867823,A,1
F,172.91707110203313,41.255096091345514,C,300.4415656465701,-18.38745175202846,17.394391305482426,-46.33974607610117,-94.76233464225857,291.34343823192694,-95.2934769050611,A,1
Male,41.882855715525004,-53.92267081321344,D,217.8163813720938,86.30679081896197,121.51974543521999,0.6804065773416702,-194.680387835019,-124.50475999760494,49.30906095619136,E,0
Other,-105.88186616497106,1.9435438396100648,C,-96.4387262260312,223.35208151385964,21.389752370845073,-135.83042225785903,1.3333558888696089,-116.92480507971975,-51.87652494566737,A,1
Other,-43.77041026982229,-7.053666419947666,A,-209.0644763340962,-121.16200071297163,44.319995256887346,144.92854877444626,126.39358417562276,-286.8824477536899,213.0380661841303,A,0
Male,3.0682490204165513,8.572118683103676,A,-44.22585397882178,39.82151986763702,65.71707085762489,-211.24440032233065,-76.48909185950869,157.75373814660998,22.6519951486367,A,1
F,37.160388840824496,-122.06423411031375,D,36.95012022857937,33.584500938923114,67.0585274939204,112.10330162079177,-12.942425663987134,-46.54819030291766,81.25073293052591,E,1
Other,92.4286382406906,118.14629980893818,E,-105.0681800644628,35.06252921244123,-37.07714059050723,-32.540736981933314,-1.1495659609864635,-88.82824228776556,3.386839042514588,B,0
Other,74.385750325764,42.32863922075177,D,145.61385404762996,-85.9909475039102,-177.50048704969612,47.4122273302047,-101.7567257126698,-25.787987523645423,173.14766423619326,C,1
Male,-3.134266757889175,-27.622227003928113,A,-99.79115114633349,12.164203498958164,-120.89444764002918,-48.52732887434463,60.33979365753154,-57.1819685592576,-2.5404058307779365,B,0
Non-binary,-46.51897105045788,109.97054959367367,C,201.08134064450059,-29.768008313884735,-43.49501552811599,11.888664646608834,-39.233305462075364,20.983615772220702,12.03614945543578,B,0
M,35.39629590066343,-83.12871951582378,C,-92.86181501481488,-1.5133959845840186,12.747986138393225,-18.15549693918728,85.61320162204645,110.4212008326201,12.067391282334802,A,0
Non-binary,-104.67909382552428,-4.3747199279104425,C,108.79137399329683,-28.07990030313033,184.78445982540177,45.0514688225439,-32.11217452439935,-59.76439081016933,-18.567820814690155,C,0
Female,56.502065147969525,58.05315774371657,E,-93.86761016626207,-183.31867786819112,80.23812081322991,148.19974961749148,7.662028971295857,50.1561005266949,3.8562358777502213,E,1
Non-binary,-15.713311790204902,-114.87744708506791,E,-169.13891072826615,76.68171779011466,-118.68200070755222,-63.41824774706115,237.09882269430005,-277.8501688687197,25.54456305690676,D,0
M,-32.16301314554407,133.14954546654496,A,249.4123130500685,-64.65730903993625,48.61115068732066,22.409328310219585,36.48967355434664,69.62158553207786,139.28509865704203,E,0
Male,-50.68058472938135,-29.693750237855653,D,173.82076993676407,-35.676289010027254,-32.250549317081386,-99.14705097949378,-143.4724678995729,-26.56496843885689,-18.138716901910428,B,0
Non-binary,-3.0461628165706545,3.8325735776564187,A,-129.57791731259297,-23.206809364348675,-195.26559307127803,-92.17126918688182,-49.188614954685434,-35.834173010909275,-45.48338450013445,A,0
Female,-14.363257895251937,-34.722118664321485,A,-4.84786348510721,28.278492425823792,149.05069108674812,-103.79601275194132,102.25248232095193,-105.10947661699997,-80.45498666677673,D,1
Male,-51.90286206073098,-28.513891151472098,E,-45.1822922769864,-85.63263665019188,-77.06466081263285,-124.17710110419782,-118.60971006974492,-66.599847659177,-70.21370872859173,D,0
Female,-209.1352532333763,-44.06903788117673,D,35.46085628592598,-87.78742515152729,59.88584419651956,-45.07577309915033,-135.01682321330978,-82.8152979103688,131.78493825841537,D,0
Male,-58.21805568343912,36.38827197150219,A,50.07636293654455,-26.542271666996793,73.00740627444492,-55.53381698286635,148.28330320085706,196.83486774565012,-15.927688922189049,A,0
Other,60.0567806241567,87.64884346753227,A,-128.62700586071264,-39.46450613442292,18.231635924403268,-5.648403318964203,85.0951754857579,47.011573147790635,55.309145490116194,E,0
M,-43.07793850559361,-42.02088183103726,B,-39.9611811109244,98.03734219703276,-54.76995735524524,-47.14692554606733,-111.27179967977219,33.69951757033591,-60.97208772481161,A,0
M,-50.62861868280212,-106.00800368357224,D,18.07908089812681,50.84605342978974,-99.57167136401745,-62.59824733657125,-78.83425091387684,-204.75855501684427,-8.152982835792724,B,0
Non-binary,-177.75057243378774,-98.75130655395061,C,-6.68089187552445,-107.48024187485437,-92.77809869471781,139.52562472644635,-84.52503841072232,11.181335196765575,-75.80038642013272,B,0
Non-binary,120.43068733204463,-43.294037121290366,C,-124.54431555718175,-96.3269611138995,-27.83123614727136,56.88894100605161,60.95691363371637,-20.589346687152855,172.64613935545557,E,0
Male,186.5037507715547,56.292001619147584,A,62.91437107062586,-80.7866732058733,3.205871844858119,-52.70012264128414,-42.573607091609375,57.04372786141754,-152.61122150723904,D,1
