religious_affiliation,sexual_orientation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
Buddhist,Homosexual,D,126.67040543044578,A,128.94661126723668,-28.464245956392702,-50.661610417471046,-17.693562835001234,C,-64.57023047538674,C,-56.94096453207366,E,35.243679552066794,-65.76900203707025,0
Christian,Heterosexual,C,70.16677575552882,D,91.15911816559063,62.40332851303506,-75.01924704886014,153.6030171639846,C,21.308811170121412,E,79.45876739351964,B,-119.81211612753593,38.991390441007084,0
Christian,Heterosexual,B,4.844032344664102,B,211.91077986127345,36.11492263078861,-213.17986709857206,138.363690294801,C,-8.831443439951217,E,-62.93605695639359,C,-37.163961247465274,-46.1061036348703,1
Christian,Bisexual,D,90.40375365790615,B,70.81488984619638,-197.80881314513857,-30.106987412750456,-116.25047338246762,A,28.044431459805462,E,-184.64805940598853,E,32.77569668237375,-4.570545461789492,0
Christian,Heterosexual,E,-100.4202536793195,A,50.61149056931038,-16.011989575028863,6.968655925353024,317.35868215916724,B,29.519297050800077,A,40.33509456715563,D,114.04684499745643,-127.1025227659367,0
Christian,Heterosexual,E,-42.545248332270496,D,-52.059783958394576,-40.78457161537325,189.1922877770152,-56.4821683574184,C,142.13970675796108,E,108.9429902045634,C,-66.03814294563263,49.48025423575434,1
Jewish,Homosexual,B,-176.33154508002136,B,30.381640467199606,5.187016511564948,-25.699935210469498,-160.21091786890324,D,36.418601252672126,D,-29.308221705690613,D,-17.80552305990145,-32.53867350531942,0
Hindu,Homosexual,B,-113.0741625559043,C,-23.432440133698517,86.74274626915869,30.026000417636727,-67.54786295180146,A,-43.23578672374173,A,-59.48600104107113,B,100.70690305908438,64.52334149058841,0
Other,Heterosexual,C,-69.06118263026966,B,-7.8216706500591915,-71.5186489621773,-59.92483546679706,-29.611388582598273,B,182.3469059353813,C,56.16394518233444,C,-48.352632396939605,-179.29836270701955,1
Christian,Heterosexual,C,202.26680693840052,E,-74.15516437429388,-49.67254623752601,88.74090292179392,46.10919744785714,E,64.37265013460322,C,53.40258724867182,C,27.861887639497812,14.926914394242477,0
Other,Heterosexual,C,65.86020402495011,D,9.113674442808327,50.765495478580206,83.50627633219088,-103.4731303823124,E,210.72674252906793,B,54.52828735668712,D,185.03016848501616,-15.546714958237004,0
Muslim,Homosexual,B,-46.851070284158304,B,123.13851880365756,-93.43975259409763,13.454550420537515,-50.675853974435,E,107.87425368193372,D,-135.17421873719496,A,97.24503020117345,-46.421721339786025,1
Jewish,Homosexual,B,38.72200154964969,E,-333.0452427861541,76.88866929465242,132.70065026373913,-95.37543258544062,B,29.702943677964484,A,32.124960604462125,C,-37.67374083427605,163.6672203263745,1
None,Homosexual,B,50.03118809291418,A,-31.05167046758638,51.68146353245528,53.02531446874973,-165.3160183894439,E,-30.62727414343013,E,-130.80246564701716,B,-107.39207224780843,0.6412024242987288,1
Christian,Other,A,-94.49293218571343,D,28.42062840662678,37.57134306103019,105.09504786316153,-22.936936816599147,A,-124.87967013967152,A,61.28490834327918,A,56.44652200655235,125.2772637035908,0
None,Heterosexual,D,62.868595321361134,D,-52.032129105361655,-81.85587736955345,-138.04373506180625,10.951207294967483,D,-169.03235790447607,D,-221.25865296375747,D,-4.9950026748643435,46.8839092576055,0
Other,Other,C,-124.34861071409983,E,72.4282566136941,-125.19000180276566,170.77259866983871,-2.877552977122221,D,91.03210032421126,D,-185.0900866187743,A,89.77903989176734,7.002303401379013,1
Hindu,Homosexual,E,17.547979036069997,E,171.04915522450116,-61.920232027008026,-0.7353632013281297,127.49274287390784,C,-15.653170011630188,C,6.53641328292654,C,-238.27531569136147,-95.79944154852758,1
Muslim,Other,B,127.01606985288521,A,-14.915728247666443,5.1252260912562635,183.58975145629614,28.3965894789488,E,167.22792678252014,E,251.51219626475037,D,159.85299834083284,-7.994263278180763,1
Other,Heterosexual,B,65.36259394299988,D,-192.28797587109133,-32.642617308355355,-148.1707870097081,174.36847627848707,B,-79.8494703837625,B,13.968879197439858,B,115.18679072774572,112.12220905922898,1
None,Bisexual,E,-68.19774167134895,D,119.28809071649584,29.870565514807257,68.65471968407468,43.23459227988261,B,56.639528694003936,A,-79.64409224964915,C,48.58270829506306,-58.62639442347736,1
Other,Homosexual,A,-35.52776938264305,E,78.83804610836292,94.35265848164454,135.4754412257917,-73.62063586399462,C,-89.5079258567452,C,-91.41209462953994,C,203.56136208886468,-104.73000522834907,1
Muslim,Heterosexual,E,52.661599957085684,B,-138.95681316690226,-78.15358841471009,-13.183512502958719,150.26633481946487,C,53.542048329051376,D,74.84448715864957,C,-253.67851329553255,-92.9895593782618,0
Muslim,Other,D,75.1610187094506,B,88.0256597805119,97.96248728354499,-47.12291367658113,-62.49888398568706,D,173.0814283970687,C,-275.05923326249075,A,-201.77814456189327,100.01658944560386,0
Buddhist,Bisexual,A,134.91954214823753,C,0.6654239511835552,29.970723542750584,131.7222868935885,-134.26474009638696,A,41.17934420743185,E,63.80759188232926,B,-21.14632997746558,-75.38168661166506,1
Hindu,Homosexual,A,-56.61732044147827,B,-32.16194971487446,81.0216093134711,184.9829047878388,-112.36939733637583,C,-52.3629856970239,E,-22.3328621763912,B,42.668980863791575,-106.87020469035085,1
Hindu,Homosexual,D,-11.46997350166028,C,83.49647553705066,-140.22788939796655,-85.22620794486193,18.529485784255545,D,72.14532421306045,B,248.4353314390707,B,-32.36179364212818,17.161302437445503,0
None,Other,E,-65.04338159908497,A,181.24746352030436,-2.2578399002220753,-123.52347846558598,-79.83684665927888,C,-106.47682734067456,C,0.9261844459311194,C,66.08311722801614,-53.79502447926819,1
Muslim,Heterosexual,D,-42.42918643345441,B,39.67469592084038,8.959780711392595,24.493198545075167,-24.213351840399696,D,102.71467361814544,A,36.370102940663465,E,80.25631454106,170.8154061420062,0
Buddhist,Homosexual,C,-74.2098677338113,B,-75.06458896651847,-93.54033443349921,97.0690700482601,172.26185246770132,E,37.22460794868055,E,-45.749569924157996,A,7.030149969103178,232.338016979151,0
None,Heterosexual,A,-163.18221289324396,C,40.88746695565057,71.98728980064264,-20.632623110576443,-227.68926876655433,B,117.05263437216867,B,20.670550559699507,D,94.53191823635092,38.544529181890816,0
Muslim,Homosexual,B,-28.42247110451204,D,137.24920689185447,-135.942268691014,-111.27589251386564,-7.175573990226095,C,-95.524656459621,B,131.9081904890219,C,163.36634788174692,175.49969256061496,1
None,Homosexual,B,21.084281535553604,C,85.54214809702763,9.879736355745393,-128.41978691246229,213.63355123960005,B,191.93270132928757,C,173.0273657687455,D,54.61123150190564,281.6703599155345,0
Buddhist,Bisexual,E,-57.7580297609489,B,-13.345941221496215,-60.128201592116625,-6.531445480406633,-140.03143692222937,B,-18.99575302764598,B,-118.83099951408089,C,96.09499361438189,-97.34375025939826,0
Muslim,Homosexual,B,-72.03741490368878,D,33.46168062547882,-93.6366895785902,-80.7543294299927,-107.612781575173,B,-124.74730355865731,E,132.61149279693097,E,-57.304255572329474,251.3459319509312,1
Jewish,Bisexual,A,14.015174806900438,D,-146.22054317373812,96.44001329367873,107.10246308309502,-61.89997542464876,B,136.95896911818835,A,63.62865947729948,C,-30.165193698730512,93.88065068324408,1
Christian,Heterosexual,E,54.31176532248144,C,-68.18043023301277,-23.0970513717646,-29.487823218536185,22.388954795387566,A,-28.119044013735344,C,110.06575632566731,E,23.856713126734302,-274.27027863097624,0
Buddhist,Homosexual,C,-49.09146998244387,D,12.55912713945392,170.36367167698208,-143.04366046058246,89.69356343424157,B,-3.8333789170741857,C,-136.45320885587623,B,59.931891487596424,-143.8737980776782,1
Jewish,Homosexual,B,176.3505569707552,B,2.0451576364836095,-159.91743233829385,152.17576937782545,-141.44646328355032,A,15.921818091509687,D,-82.48261411114015,B,12.90312470891364,-14.417715189457317,1
Christian,Homosexual,D,116.0556151980048,C,6.086360209697663,-16.395996878610397,-101.48014306114545,40.103871752285386,D,-227.22499776089577,C,238.8698913691725,B,-175.89054673085488,-86.02595149849522,0
None,Other,A,133.9413234331067,C,-153.58651721615595,73.58735938767005,-37.71864279011273,56.62719729731827,C,65.37882489970298,E,169.34109662455273,C,26.876026424594357,157.1976865761797,0
Muslim,Bisexual,C,64.57121691400914,A,57.672407870238196,79.52447261625319,-58.676861164283665,90.66522292987125,B,114.35120139667605,E,18.51190065595559,C,101.04373869156356,-143.02529766563487,0
Jewish,Heterosexual,E,-27.68749618242603,A,-3.158088745929126,-33.28393877744458,147.62521115223348,-6.172641342768783,E,55.22284515658878,E,140.63728017187597,E,-9.514671924052141,-39.02231650858627,1
Other,Heterosexual,D,30.90883936701296,D,87.86759998240302,-114.07511847256737,-107.75431181944417,124.47349843776941,D,-36.47307497537846,E,-18.053437299036236,D,179.58249339408593,-136.57709712930566,0
Christian,Bisexual,C,106.09683104785996,C,-60.08065535712419,120.41534301117571,-109.40790819288424,-32.66898249353043,C,18.092953127794885,C,260.547813388736,C,55.8412420544823,95.75939937152043,1
Other,Heterosexual,D,-98.08925372052015,C,64.94125080108402,-104.74044799283175,-40.7876800040735,-113.41825198860906,C,-25.48971327205366,C,86.90102638197949,A,-160.44960458011363,-51.14390352818263,0
Jewish,Heterosexual,E,31.952495779683694,C,70.78307109237917,-26.914920873870596,27.154134882702152,-96.09771303389859,C,63.39425063893125,A,-14.082008596201993,D,12.824527942545355,-116.21360578096842,1
Hindu,Homosexual,C,-102.10048566054384,C,56.05845538761398,-61.223902837755794,233.59046460527532,64.89708408149495,D,-18.16209095432251,D,-4.78487014075911,A,-132.20448132582106,-203.83126308619146,1
Christian,Other,C,175.87332104304102,E,-168.44064127673676,25.765285426425848,-46.50038478577913,20.214855018240428,B,57.827335939135146,D,-8.117520031976222,A,-11.11835562486495,165.48081164638606,0
None,Homosexual,C,13.202944812102265,C,-59.109237084436785,5.89121220971684,-69.82808768800481,107.8120892855913,E,-8.009054417648901,C,38.46510972461729,E,79.06306517649271,142.27566689280673,1
Muslim,Heterosexual,E,-33.742923605587045,D,98.31394815431028,86.47748719374746,75.62022800857598,102.6961978151117,A,-73.98586181451182,E,13.57979661591261,C,-141.25502491374007,61.24677692647978,0
Muslim,Bisexual,E,78.15247533434217,C,-133.4640496910526,-218.5971888009469,-25.047310533778333,204.1931835568347,B,-29.153746023960547,D,-63.48131344304622,C,70.81101346453981,-28.712647319054092,1
Jewish,Homosexual,E,95.88821246955584,D,-17.66039739123105,-140.87400233582622,94.07284796009108,51.68103051349519,D,-82.51422919718875,B,-141.11560758632115,A,41.8377965271803,180.27266950669406,0
Hindu,Homosexual,A,-34.747236489381265,B,-12.65821131460598,111.27877724035208,114.4165681034542,-77.68275232098021,E,-68.35121715805957,C,-149.53277502600915,A,13.22886996497205,79.72927326956594,0
Hindu,Homosexual,E,-5.768230747397181,C,-149.85025924207747,20.141228098634617,87.28051656384427,-81.97982450655661,D,-29.624520910964392,E,8.282062971555543,A,46.16666028105989,113.53234288717213,0
Jewish,Homosexual,C,-10.553225715469695,B,208.39992548328644,71.4908248633538,-32.231738049142386,38.54159563633866,E,-76.85450033484244,B,-296.63587469554153,B,81.77481652840447,-212.94717445656187,0
Hindu,Heterosexual,B,-154.69616333232472,A,66.56232084425571,-155.94468966572384,-29.330909260707077,-30.816547458799448,B,128.4750724377092,C,181.7359124441283,A,92.74023199597853,181.0930890011594,0
Hindu,Heterosexual,D,34.55967805151151,E,-68.9562319469767,-92.7061805529375,-157.593651598849,14.750993195489837,B,-151.4376243592549,C,86.8210498324338,A,-62.3752052017237,-9.621293975723063,1
Other,Bisexual,A,50.395833683916756,B,-26.487571151274448,-414.24868525415536,-120.44826864525133,-105.52173241764193,D,-57.29011589015237,E,-8.049768280315053,E,-141.72126705438427,102.39467164371779,0
Christian,Heterosexual,B,193.00523310655208,B,92.88797293344793,-103.68808606732873,65.97658491804557,5.074197361049383,E,1.42020096237404,A,117.20862888663098,E,-8.030796670790801,179.1151350791469,0
Buddhist,Other,A,-50.94604918701621,C,114.4094175862717,48.05684824006094,192.67817971075348,-90.33184465262852,C,243.92341851293617,D,43.50841850843653,D,-79.88325839342274,-25.057640061394704,0
Buddhist,Heterosexual,C,78.39200893072086,E,108.82015550834187,-24.762133499592096,103.85128875430205,18.981330760276126,A,10.435968858828044,C,187.41471613043677,B,-62.779824234682145,108.97556374822517,0
Jewish,Bisexual,E,37.84156328897771,E,108.5292340997103,-58.54210148792557,142.53768814099325,81.17295009796396,D,-69.68836186673573,A,1.692319050368765,B,55.93704053086921,-44.46924333471316,1
Christian,Other,B,138.94114889443452,D,85.18556974440651,-53.64027467466459,-207.41691214282855,109.79687647578271,D,-260.11837226989303,A,-73.36438434008191,C,147.82530414071064,-274.540061226508,0
Other,Other,B,100.84681843576682,C,38.604286448885524,85.02574764773989,13.207879576691193,17.64679489326752,D,141.0755307491636,C,-76.02825145862224,C,-65.61274275480612,-23.63032298705763,1
Other,Bisexual,D,137.3872474777254,E,-49.43390650820557,53.97596653706515,-12.283730241003662,-9.52342660141179,E,6.173605680940775,E,75.30776510610447,B,35.20721087037326,48.878526690881024,0
Jewish,Heterosexual,E,-58.81959318084857,A,-120.30475715095452,-107.16101149983426,-135.62545462947966,-44.0729709398569,C,-42.7167443420171,B,-0.8765756079696553,A,-35.113596518705826,32.7488694006025,0
Other,Bisexual,C,210.87567037043024,A,-42.45783454134442,-23.489124719442163,-37.435353848423446,-225.25979111429066,C,-25.598448141291456,E,-123.58057769580799,D,-60.56356253241096,-6.2815887252048865,0
Jewish,Bisexual,A,-188.75039353126562,C,-0.6019163587119658,46.61477855657481,187.21219954627563,-168.99751017962973,B,-94.05695443999076,C,-46.41692306199392,E,112.10067943069623,162.55235478565388,0
Jewish,Other,E,28.564189134694136,A,-27.53123052128206,-19.63434025117526,74.02692076385001,174.07970286263102,B,-43.55257307047271,A,90.79815764586229,D,-148.19424530499307,46.287808302148385,0
Hindu,Heterosexual,C,-194.44635426976777,D,-10.430739388112618,50.62405523548779,-102.01408755660535,12.837535903445046,E,-122.44509817222445,C,-2.1050311730272044,C,-59.99725907018154,-135.23018972129273,0
Muslim,Heterosexual,D,-68.16724128485406,A,100.51754521642675,-81.59214579896926,62.92091869287953,289.0104299444879,C,-10.833300528589582,D,-1.9831657731769277,A,-48.44832521605157,125.23013846360351,1
Christian,Bisexual,E,120.02738730012197,D,130.1555028388725,-53.64214507788665,-38.398192609179375,-66.93674575593408,A,22.51194389911568,C,37.90607746408558,A,-152.79926299781548,-119.62500516296339,0
Hindu,Other,C,-24.265512064907973,D,27.081719477688004,3.8900706818396324,119.59130280828201,-75.53523155288858,C,-43.04610955442215,C,13.459287307790948,C,-141.3709304089801,23.28087412497116,1
Muslim,Other,A,-3.6975775472310075,A,-112.45336117581897,-46.167095176947896,54.36140599694286,-85.6658828319345,E,143.86101445789544,A,0.6147385477918804,E,80.22220373222984,-34.74712629812241,0
Muslim,Homosexual,E,-10.935583547477178,C,-79.30270630330435,133.42115017049693,-0.9666039617176189,2.115898674555024,D,144.49842444473657,D,-63.29675716216849,C,1.4317442891884657,156.83582191579367,0
Hindu,Other,A,66.63070727379154,E,-169.2618776153949,-18.63373333948663,-161.89570167597967,-16.77159398422424,A,107.97566675363977,D,-16.859343287493076,B,2.197156454002575,58.192863680389216,1
Christian,Other,A,43.5530286623287,A,-80.7418474731533,29.386387161988814,-175.07905206818893,77.997816721066,B,-35.55569183741873,C,-60.97534228381561,D,63.77324534235961,-5.545687511787353,1
Muslim,Heterosexual,E,58.73210578198448,C,-119.43081883058599,-96.60050468918956,-4.139921947994063,15.099536445867882,E,96.87735546811314,E,15.105038604836304,C,26.449830669979324,-103.11411590462573,0
Other,Homosexual,B,68.17781810734941,B,-209.34110972956134,-196.97899644215533,173.63974272416002,-78.64559550709241,B,-61.94736460913223,B,41.24926975755273,C,-115.50446438239041,-75.3960713723957,1
Other,Other,D,-135.52307817310333,A,130.3691937513307,19.432734906494137,95.51846301655031,-50.2787909578441,A,94.25761996897663,C,107.0109902436555,E,-20.766089712686657,-47.515970609065825,1
Hindu,Heterosexual,C,98.15147289348303,D,-25.040512350640693,98.82041278471561,156.83041189020696,-20.718129280217195,A,27.829849109481135,D,-90.29725027589272,E,-40.289322856795394,-7.590332032646106,0
Muslim,Homosexual,D,113.31519986172103,B,-64.17406336497726,70.71739969758681,-92.43991669492266,16.253676901341585,A,-106.62780445899129,D,89.03352557651584,B,-27.024610565330896,-38.17772850191985,0
None,Bisexual,A,-27.03660429918625,C,-86.9297971388967,-80.35598493354958,-15.07523251718797,-54.21509472430993,D,68.45076514357254,A,-80.6607751380367,D,25.02243119341224,35.196344137857956,1
Christian,Other,C,63.46226429609495,A,-96.11076458974406,-66.63042402569155,0.9126660625087858,0.7379043649021232,D,-148.57040484578482,A,7.9687107984156,E,-8.594756176277146,52.28026464885755,1
Christian,Other,D,-306.38083382211,D,187.71423710061288,75.19830952844208,-73.08660973120483,134.84802577811504,D,12.625269055536755,A,-85.23222422184378,D,9.62494463566154,27.908643628641965,0
Buddhist,Bisexual,A,-23.049818658732814,A,15.462658989883948,32.29874028241023,-105.14543465423726,48.19715506404081,B,18.78418038681538,A,108.24609121389256,B,54.856114467052684,-124.03067490196884,0
Jewish,Other,C,-16.739317819637375,D,41.21391489608147,46.644347990401606,-26.935309929206287,-92.7918485394388,E,-224.36708678617316,E,-162.80869942723203,D,-126.04867930698079,-77.54116555219153,0
Hindu,Bisexual,B,65.83204148226494,A,124.84227100517778,7.654354095656971,-46.68971734185596,20.903533762477824,A,-64.38412660641299,C,89.84607555618882,C,-78.24942547166758,-191.05255022558916,1
Hindu,Heterosexual,E,-56.094248106635106,C,-13.207953607233991,-7.911813320331455,83.99022892038951,20.232383664657895,A,1.8159002478140533,D,-127.9370080303176,A,-197.92048162279562,81.16373762082809,1
Jewish,Other,E,-63.002833354329034,E,46.73319236898176,82.12504886702357,67.02358855239513,-134.05687504964118,A,115.70698915855715,D,167.59413913269015,C,-56.5968486373549,-69.66696084946025,0
Other,Heterosexual,E,-40.071225362483766,E,134.42586317160777,-76.79202768767398,-125.79450498034579,17.06769422830589,C,117.01060985027938,A,-120.81140561636997,B,-57.596849574945985,-33.24083358219919,0
Christian,Homosexual,B,-26.847002382906293,A,-100.25143810456503,36.76846973755665,77.36344659988521,115.07958949471147,D,-61.88888061541612,E,12.615951671372905,D,52.03857708122297,37.14621624725656,0
Muslim,Other,E,37.74034059466082,A,27.419016933661915,12.057925227343116,154.83704210195367,-158.22098589913958,B,-47.865028132732895,A,35.36316478174506,C,78.09349834384109,35.38372715344453,1
Christian,Other,B,65.75809599109073,E,-148.5682533239639,-274.80714549660354,44.639644042626024,112.54741278292883,C,-55.33073278096876,E,12.020729440536227,A,18.034441638683422,73.08137376620853,1
Buddhist,Bisexual,E,89.19573949583794,C,-120.1078352790996,59.22325485103818,-83.50983295400368,138.30597687858258,C,45.40687256770483,C,-71.20392374934866,C,38.96052303966937,106.6892360261708,1
Jewish,Bisexual,C,-57.48413902745235,B,-87.39407554662665,-0.11333243722805814,12.715701369554427,-88.53932483442787,C,-13.30731799294312,D,-39.24550378307842,B,37.20806966609694,88.27756262108616,1
None,Homosexual,B,180.0765008520728,C,33.71743594537989,-111.84840251877355,31.599918165092145,-175.88629337309175,E,29.284130931732598,A,37.97729484895693,B,68.78132585016746,24.27531157278912,1
Christian,Homosexual,D,-6.776350373625934,C,44.62539072732669,-103.68501337404533,-58.69621659847473,-126.92079255848567,D,-146.24608708496388,C,-69.89069023802037,A,-108.55878553862657,-60.877144594313705,1
Christian,Other,B,127.72043533685587,E,-41.561928902710434,260.4807766571105,-19.837551585369315,15.584215503632509,E,75.95717654618656,E,-58.42886480110049,D,8.262010221641681,-189.10152038536785,1
