age,nationality,orientation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,target
47,Brazil,Bisexual,B,-78.79331469149963,81.41010472195988,C,30.217855324148314,D,E,-40.64159877574598,-118.8240393965557,28.98187468354928,-41.62512674257775,A,D,C,B,0
77,Mexico,Bisexual,C,11.565957515685291,-147.08978477184874,B,41.09803572476665,B,E,14.753582585356584,-61.339011766849104,115.93575346318418,-185.6799718450138,B,A,C,B,1
97,US,Homosexual,C,-101.35380738861821,-51.92095556437823,C,-67.71068450856484,B,D,-49.59622250442484,-79.78013360532114,153.21564549167087,121.1650886729413,A,B,D,D,1
99,UK,Bisexual,A,-43.489249586090146,17.223025225447095,C,9.490870115937607,D,D,146.84815843090945,63.07986977647756,-70.73099854261741,-179.17429575764749,E,B,C,E,0
94,Mexico,Bisexual,E,105.76239583791427,-67.284351540752,C,-77.60724049551364,C,B,-87.01787951535202,-141.13731198376342,72.50230954992244,80.05658900651602,A,E,C,B,0
25,UK,Bisexual,B,63.30748002167614,-116.57886878004204,C,-111.56203042033921,E,E,-70.44945355843053,98.7255502125005,75.20987945794263,-51.820644264733865,C,D,C,A,0
45,Mexico,Other,D,33.462452965304394,-56.01219592211299,B,107.57283596335961,A,D,-5.697595647751917,-3.61814101984594,106.52344074034221,-53.51674948055082,C,B,A,E,1
89,Brazil,Homosexual,D,49.245682925119034,95.79381848791539,C,-75.83042608729407,B,B,102.58655499310616,-134.48595761317856,27.76117415716395,-19.808905902616637,E,E,C,A,0
82,Brazil,Other,B,-5.546796802738048,-12.240446985888171,B,-13.720476997180059,E,D,153.09008947980058,137.60136637519892,90.91164184463479,90.38614931817644,A,B,C,D,1
68,Germany,Bisexual,B,43.179964562673526,-195.36743014048056,A,-102.95446767558028,D,A,-180.29115571766624,14.533288773145593,-6.7862293687250785,-37.70085041808115,B,B,E,A,1
65,Other,Homosexual,C,-187.78379135967646,-70.88661405980102,C,-196.30408052011228,E,D,26.045896252537176,48.01906714339118,-8.019078204190873,77.87421881111172,C,B,B,B,0
71,UK,Heterosexual,B,44.59929398312557,-10.587942133833401,D,-140.85934434716765,A,E,-61.26367503740583,167.6125200317838,-30.13518171856407,104.82561391896948,D,B,A,D,1
30,Germany,Heterosexual,B,108.31329056051393,-21.000688286316418,A,-156.92681471065967,A,B,27.900177377831444,-60.04009529608159,20.56382417657995,96.05226861622117,E,C,A,C,1
84,China,Homosexual,E,-149.8833789590218,-60.275973278971506,E,132.09445395042988,C,D,33.48202308817261,73.0204427196319,102.00848557276989,110.78367334051904,B,E,D,B,1
83,India,Other,E,-59.26210644097233,-44.03528112107219,C,-75.16292909213132,E,B,-99.6689225423563,131.21299321647774,-45.92376265193069,-77.70409967703327,E,A,D,C,1
53,Other,Heterosexual,A,-59.76660450240946,7.211862835485934,D,-42.234809800803006,C,A,2.7120946060290936,-17.861779912172864,97.88436482964757,175.90849805500613,C,D,A,C,0
45,Mexico,Bisexual,A,168.909374175011,57.04927368188356,A,123.95679959577876,B,D,-104.53433887108339,19.198314831086076,-164.0816405376353,-181.69520354111256,B,C,C,D,0
64,China,Heterosexual,B,88.45868990377768,121.61397838256833,E,-237.0596869117584,D,E,110.33408981285184,36.090476549036275,6.406219290323155,130.4989582001085,D,E,C,B,1
61,Mexico,Heterosexual,E,16.156512111786693,-90.32763734753675,B,86.6335198733477,E,C,28.37267877639767,-129.1308410687742,-226.08346615789526,-218.74952523207222,D,A,D,C,1
52,Mexico,Heterosexual,C,-7.322974461708617,-70.41572836854618,D,-34.950595002077094,B,E,4.388628311207041,54.61066974952181,30.52995087781043,48.48710210944951,A,C,E,A,1
86,Germany,Heterosexual,C,-9.777322643305038,-17.89204378567982,B,-311.17984542602994,C,A,20.451072162229558,-37.916064462710445,-175.62530284332152,-106.59509086364577,B,D,A,E,0
70,Brazil,Other,E,136.27178554203294,83.6215547948142,C,-58.344419089191405,E,B,-154.4374715927162,-94.5860866891548,-122.503862185886,21.225445854802807,E,E,E,D,0
97,Other,Heterosexual,C,-25.12721992515742,-25.049505361046947,D,-92.48859654495851,A,E,14.78318449842832,86.38580311684832,4.254619033470873,-147.98957050105474,E,B,C,D,1
95,Brazil,Other,A,-232.2090468832811,64.60316478578359,B,18.68340093017417,C,D,-16.61927459821811,-26.79527713327229,-37.56205017184328,-60.45143243552397,B,C,B,A,0
31,Mexico,Bisexual,A,-53.324638467145036,70.81351290280952,E,31.60524590531617,B,A,81.10426259425448,51.93083001765676,28.106526021615856,-56.14406871933772,B,C,B,D,1
37,China,Bisexual,D,-168.62119133845312,-61.793789723792116,E,-30.532308469412257,D,A,-72.86253988504266,-94.82079745451948,43.33643358209641,-59.18329963063371,E,E,D,D,1
51,US,Bisexual,B,-28.894617629094256,-73.39893927824322,E,-32.9609654335175,C,B,66.9568445842283,33.877013851672565,-60.411628949601806,-39.64503560938178,C,E,E,A,0
34,China,Other,A,-19.969859927481682,180.4233746250066,D,45.185210612704,D,C,-48.62927860469986,123.27331451530863,-92.27977857591404,142.9604232890887,B,D,E,A,1
35,Mexico,Other,C,113.30656711909405,-8.359372038917408,C,-15.666440045145395,E,C,-29.183734053525097,65.09822239236269,-70.7331764437799,-64.77340592742881,D,B,E,C,0
38,Brazil,Heterosexual,D,48.472083392009814,-19.44672109101155,C,106.87775763275242,C,E,100.64527112435944,-120.36443224702697,10.88252338691061,-48.39638605476074,A,C,B,B,1
24,US,Bisexual,E,-58.638418861287,35.19093994712109,E,-136.40201160162394,D,E,123.4974148436697,2.2967330223439744,-69.23136132269794,159.24512372122405,C,C,D,D,1
27,US,Heterosexual,D,-133.74675773787328,32.289982780648685,D,114.8503761489611,A,A,193.58253781729013,64.5169307869477,135.79270721950076,-8.122618298335441,D,A,C,E,0
37,Other,Other,A,-14.576116241794404,72.20521936713934,D,114.93976907929012,B,A,44.983197617298984,-68.52603202196474,104.56201656821595,-59.152942550424015,A,E,A,B,1
94,Mexico,Other,A,-60.97085411714717,-26.83923529692543,A,-56.37118967132617,D,B,-194.29576636708913,3.2355220788669934,43.99452490257229,5.361156355875509,B,C,A,D,0
52,China,Homosexual,D,61.16582568943916,-3.5671091836315227,B,-35.68729666577751,E,E,11.862986377554043,241.72675176609192,65.61293257861499,95.22435559613655,C,E,B,B,0
49,UK,Homosexual,C,113.63514153395819,-100.88148097655245,E,130.86239961835756,A,C,46.56075004894851,8.374276904539116,37.29891606493853,-188.62712692527828,B,D,A,C,0
19,Other,Homosexual,D,31.89772619525125,40.3841759332598,C,100.43154827750871,A,E,-119.6558413433423,176.30519784321604,-88.27547619702683,-22.163898753032836,D,D,B,E,1
84,Germany,Bisexual,E,208.30347141057288,30.367910798417018,E,-18.593392576108478,B,A,-82.4047501549318,-22.368102615836953,5.168563601027819,-62.658771958337354,D,A,B,D,0
57,India,Bisexual,D,22.525562814509332,11.150979451949077,E,-199.99361649977874,B,B,-44.51139513711722,61.41412857879697,48.99546218776696,-100.42776074479423,C,A,D,B,1
97,Other,Other,B,14.331380921371101,-47.91528042434116,A,272.0141461422792,E,B,-117.32941061111029,-118.32844050112455,-65.21997139033039,-5.279207297470225,E,A,E,C,1
88,Brazil,Homosexual,D,-85.10761481399686,-28.641138047841245,E,21.141055940801834,A,B,-180.39986161768502,-70.5865544822197,-58.271927917737386,55.40612550477506,A,D,A,E,1
20,Brazil,Other,A,112.6280933551409,67.65916170686651,D,60.73647233366536,E,B,-109.27350986902864,73.63455388146197,251.29742575403532,84.24914957896897,C,A,C,D,0
31,Brazil,Homosexual,D,-184.30136545685144,-124.13166727096589,A,-58.47789111293391,D,D,113.9190070795931,-95.50643620808152,-55.9123048227682,37.295257351790674,A,D,C,C,1
55,Mexico,Homosexual,A,43.55093916041551,30.347347653828184,A,69.19274001104753,D,C,41.78580962081546,44.21634234802331,31.803001771877003,12.221879570321926,B,E,C,C,1
97,Germany,Other,B,-24.21603537297232,37.01344659021864,C,166.40410400745765,A,A,-106.27044692871699,76.29661881375029,56.17156551538376,43.82796638798523,C,D,C,A,1
95,Germany,Homosexual,D,191.2474553696724,107.25364179354209,D,57.86318107755387,D,D,-53.27231425656148,44.232404746412946,97.04526657717668,-99.18336359985354,D,E,B,B,1
35,China,Homosexual,C,-9.333668050561808,60.48448186620961,E,28.38465477856142,A,E,182.6460815745557,-20.64988044118584,-14.384216912417317,-100.54255033579007,E,D,D,B,1
23,US,Homosexual,B,-49.800105165797945,143.72840637057718,C,-62.031624447066925,C,E,-26.467705055227047,-138.34837149652358,-6.646964322225616,27.59768557214912,A,B,D,E,1
42,Other,Bisexual,B,40.17060476637575,-45.24831088380255,C,-78.55412136409147,B,C,-3.8732763322507724,4.985023085662713,109.5204866415225,43.21280594807226,C,C,A,B,1
38,Brazil,Bisexual,D,124.96834451547853,175.26088422356426,A,-215.63194026763935,C,E,-42.06006316973079,-129.8398735566139,-38.13310914675679,-45.09279746028456,E,A,A,B,0
96,Brazil,Heterosexual,A,61.41339481259613,-63.268752500824064,E,69.09293488873449,B,D,59.38941662550117,33.68918544379518,170.26666097164212,91.79680892501098,B,E,C,D,0
49,Mexico,Bisexual,C,-148.60726273459431,99.15786424100473,C,-135.04886724258063,D,E,-4.1250297952468,-89.7218645982432,100.9711034924857,10.165460827125862,A,C,C,A,0
45,Other,Heterosexual,A,90.3706864306526,91.6346211887738,A,67.55942898451097,C,C,-102.7337599351345,171.73750300591658,-58.173073434719754,140.89662080927033,B,B,B,D,1
53,UK,Heterosexual,C,-55.51186491157082,42.89575209954469,E,-22.651040679870885,C,D,46.59204337636573,57.32131352517411,75.58958783711955,17.209979167272984,E,A,D,A,0
29,US,Heterosexual,A,-16.018666707789368,1.8737275100062174,C,-104.23135500807761,D,E,59.40214667408821,-142.5251543181357,-240.49211078298322,103.05304652727037,B,C,C,E,1
57,China,Homosexual,E,212.82165872140519,128.8191076982339,E,-42.854223870935314,E,C,-3.890609373201571,90.43938486996494,112.96789510448426,-41.71972001861251,E,A,C,A,0
28,Germany,Other,E,-123.01385412279559,15.201178240951865,D,96.2991236821161,B,A,-119.14377129109288,161.20485677592313,-69.1293890489878,117.46353857025589,B,D,A,A,0
92,Other,Bisexual,E,-83.45131619965296,109.5807875944757,D,32.02648233589379,C,E,262.12506257591195,46.16766501097819,-2.8393726401124955,-118.21957688471274,A,B,D,A,1
39,UK,Heterosexual,A,27.955888500600402,-108.28880182371874,A,75.0676559271308,D,C,147.99491310076996,161.14909509945855,-42.98294972239105,6.641276318367534,E,B,D,A,0
18,Brazil,Homosexual,E,-4.938756926219515,-0.40180360627310685,B,123.89682323712496,A,E,-80.91846192652436,-116.11303080372282,111.86871642369836,-141.21647560938854,B,B,A,E,0
49,US,Homosexual,E,144.3174305280915,243.22262430117624,A,54.36060244361012,D,A,33.47677454522577,28.123239382760712,213.40867473756134,71.30053588159022,A,B,E,A,0
82,US,Heterosexual,E,-74.38357969417295,23.081080487954708,A,18.75614124047534,C,B,-47.44730639905906,131.24696558989447,162.33961375986374,-40.06723709073383,C,B,B,C,1
78,Germany,Bisexual,B,60.84090953562583,26.465638234127344,E,52.162255247286474,B,B,-23.465697358063153,4.127160616956356,-5.697707575079141,-48.61093885811696,B,B,D,D,0
82,Brazil,Other,B,-164.39953160049689,-262.46118106550574,C,-206.26405354152345,D,B,-51.67020513984249,-192.1146071572162,-14.474416959717622,100.4914921396879,B,C,C,D,1
94,Other,Other,B,-31.370932357269105,122.05876319441637,D,25.252205631339102,D,B,196.46735120966426,-225.91751060068455,-59.770991284769835,-145.56746237575254,D,D,A,E,1
66,India,Homosexual,E,-6.321736321011243,-8.978072386833611,E,30.189802366121455,B,C,-8.875968509934355,58.61176673848358,-9.171910092288524,-185.0941946193456,D,E,D,C,0
76,Mexico,Homosexual,A,116.28783724215697,-157.55438547646926,A,-22.496496206833847,B,A,155.5090231301423,20.979772923443647,7.618369355536967,55.588952276134215,B,E,D,C,1
50,Other,Heterosexual,A,-221.4059569266181,-71.25882060889347,D,-76.40931292219501,C,A,82.97070717879562,-48.87506219806401,-79.03127246749828,9.28957119851933,A,D,B,A,1
29,China,Other,C,-11.129363046309388,-101.62570569135563,B,56.752956129629354,B,E,-66.22932724832211,21.296759672895337,17.497400711661353,-0.9889136129443442,A,C,E,D,0
19,China,Heterosexual,A,-36.45370104007274,-11.21868103793971,E,-43.882397523534856,B,D,26.47136684781582,-0.5278767075138777,-132.1180207725456,32.542634617582166,A,D,D,B,0
19,Germany,Homosexual,E,53.69454477785751,29.38093593353312,B,-23.32532104708517,C,B,54.86227246122984,100.14517405171699,86.44326808369149,116.40681193148757,B,A,E,A,1
72,UK,Other,C,130.24534314412733,-196.96880931832143,D,231.1646501864466,A,A,-168.13453969234223,-70.1929857902384,104.23661165297877,-65.54043372216329,B,B,D,C,1
46,India,Heterosexual,B,26.404350404491794,-92.44240345235491,D,188.7947268367927,C,D,-67.83621737178093,94.25697461013797,38.85685108392136,36.94211802664157,D,E,B,E,1
38,Germany,Homosexual,B,223.95960565803378,-161.63986336634684,C,-108.91786446259621,A,C,1.0216279669803578,-80.38120071893971,-92.11468313588594,18.57871475893384,B,B,B,E,1
50,Other,Homosexual,C,96.37401501543854,-144.9412004137533,C,-55.38003726771813,B,B,-87.63056253837064,-186.06779689349463,-54.207187979426195,303.08575694160606,B,D,B,E,0
29,US,Other,E,124.3357399211044,158.68156766442146,E,-26.950212505031317,C,B,-87.63465502057826,-81.11695969099877,-80.18320794036897,-78.71419968641825,C,B,D,D,0
22,Brazil,Heterosexual,B,-123.83399294860399,-115.35458797492426,B,0.9698871657826142,A,C,-38.00603207159832,-9.544407804764534,70.38322232337796,-65.13179633594073,A,D,D,C,0
29,Brazil,Heterosexual,D,-45.57054187939511,63.53901225659172,A,-2.0481218664851943,D,C,18.379215506329444,-63.45160601827303,-10.609413768536246,-35.4821939148554,D,B,D,B,0
93,China,Heterosexual,C,83.68276247813128,11.514182785258113,E,-41.480873780222616,E,E,7.373540519498495,-2.6606807332886397,163.5333035700398,-166.98877730098854,B,E,E,D,0
99,Germany,Homosexual,B,-46.16194118354811,76.02816959086911,B,14.729864634168829,A,B,-164.02689145620803,113.13424627558342,43.62744817100827,-86.43440711424549,D,C,E,A,0
47,China,Heterosexual,B,76.10475862586539,102.9674175824173,A,-130.341701466575,A,A,78.06031259821424,-12.125669035748661,16.395868893860516,45.078727050305986,E,C,D,C,1
62,Germany,Other,A,-8.232701674066444,-2.791528958217123,E,33.9289162233266,B,D,-66.55058156588919,-45.38459867913733,81.38595122635358,40.682233721963925,B,A,E,D,0
39,India,Homosexual,E,4.522857242816807,14.230850928362665,A,89.30144688784108,E,B,94.05526431049753,-81.91093350953538,-27.67414846271299,114.42677576637456,B,B,D,A,0
81,India,Bisexual,E,128.0748172465401,-106.8056357553826,E,209.3985874394833,B,A,179.47719745745158,-31.381979251319603,-125.74425318494036,-72.82481418000599,A,C,E,A,1
96,Brazil,Heterosexual,E,66.53088220505316,-143.01344099829748,C,-46.62834380027027,C,E,37.61060684985605,91.17098955780052,-214.1707026829503,1.2346142354329932,B,A,E,C,0
40,Other,Homosexual,D,-0.15175934089739498,23.779211318891576,A,-42.483758691211925,E,A,-149.1725118766485,40.58759961589979,-145.16201313604202,-72.07937904313793,B,A,B,A,0
21,Brazil,Heterosexual,A,-44.623870301139746,-198.24926861962052,A,124.99665065849044,C,B,-6.34340553181618,64.27920725875457,145.0729001472827,29.820007572785013,E,E,D,B,0
34,Germany,Bisexual,A,83.95352743957854,-81.30778947155804,A,145.46813934159792,E,D,66.9984650692159,-131.96046192058824,-137.58272140693092,112.54950404942721,E,D,B,D,1
37,UK,Other,A,-12.249293649344157,38.75563824325647,D,43.9786971380779,D,D,-3.7214155768928108,90.65879392414267,-150.25418611629337,-24.253614761257122,C,A,D,C,1
45,Germany,Other,E,-92.29772519498124,-42.25874653933354,A,147.99074920123596,A,E,154.39513265437142,-89.16798929783685,77.68673816162878,-154.43449433592698,C,A,D,D,0
87,Germany,Bisexual,D,-45.42566201484063,75.49640957305263,E,-67.41853538641513,B,B,-184.0872690613561,135.235815385554,-88.8301229578397,113.04131343425723,A,A,D,E,0
22,Brazil,Bisexual,A,-14.988021736760777,1.9974310702953368,A,-13.73586389450066,C,C,-34.043441227975244,97.01570718822897,-27.93336381955261,-45.486360440698256,C,A,A,B,0
41,Germany,Other,D,75.21884848615716,197.31761521880392,D,-73.2774887597025,B,A,-9.183719759534515,-264.2546154805482,26.217326694262933,-19.79507237837288,C,B,D,E,1
29,Brazil,Other,D,5.778742865741924,-63.13139229880343,B,-207.84234487394264,D,B,-92.0358973053668,147.34013258539193,4.641616043753069,84.73006448345268,A,A,D,D,1
85,Germany,Homosexual,D,-89.22131149892797,169.4502766200643,C,108.6587732908675,C,D,-61.64392074808519,-85.08486012558207,101.12894709762365,-50.99458480875059,D,B,D,B,1
85,China,Other,A,90.0190169039877,-128.41601249789832,A,69.4092293279178,D,B,-155.97087371553695,-169.92755231672817,5.086360763342069,-15.065811634196969,B,C,D,B,1
98,Germany,Bisexual,B,3.3076955913892405,117.02753464624914,E,110.11771065408666,B,D,-154.4970514307957,-125.62385151766927,-106.5270964166879,103.02628571548705,A,A,B,C,0
82,Germany,Bisexual,D,-34.38034706921191,-135.59840355647216,D,11.519093432148624,A,C,61.02869626746307,-27.34800365015129,71.10295339759494,126.01416015416842,A,B,E,B,0
60,China,Other,E,-37.17198454589484,-57.4240128088126,A,44.26571808560739,D,D,10.637966038205395,-99.24345179126223,122.25936929881922,-76.42928517052609,D,C,A,C,1
37,China,Bisexual,A,-160.58921731090808,167.56218575905706,D,89.10520392843482,C,D,280.42566760832256,-29.45554173054165,-23.29345596242277,-297.32773740907453,D,D,A,C,0
83,India,Other,D,76.89735314167555,-3.9952443847466856,B,99.12424322920867,E,A,25.400054624693606,87.75947561656332,94.11482619253496,-21.002860004761974,E,E,A,E,0
64,Mexico,Homosexual,D,12.759740431307668,20.29778050427168,E,-41.20568413002753,A,B,-34.613496893806044,10.241016922853941,23.98074770798367,-80.49541001506022,E,B,C,C,0
57,UK,Other,C,114.56174490815643,-158.63056565204135,D,-87.49757866732591,A,C,-118.57249909480106,-253.0547055241708,-46.54116158421776,-193.9677648818795,E,D,C,E,1
85,Brazil,Other,D,-116.37531824785654,157.38408538536223,E,34.97919221298943,E,B,-240.72302082373938,35.77044535394357,31.039144547732793,133.612765783084,C,A,D,A,1
54,US,Heterosexual,A,102.99056622183684,-102.73477000698709,A,123.7925971782128,B,D,40.45967810631259,11.193790116082727,-27.35843627000167,135.40289332659194,A,E,B,D,0
22,Mexico,Homosexual,D,-36.18838512376297,10.442479424719874,E,-83.46290101977442,A,A,36.412328415415864,-124.91033092689985,-10.612891494825151,111.64554859227171,C,A,D,C,1
54,US,Heterosexual,C,-124.56445303205781,-73.04165362267099,C,-65.26840785418918,B,A,-93.17134080211393,-9.86452231130506,67.80494900059935,35.980931991003615,D,A,D,B,1
21,Brazil,Other,E,-31.760963429605898,-83.0224542419186,A,-152.31513570086997,C,B,95.50066501183025,82.41461402216318,-103.86008532719187,-42.52060663868026,A,D,E,E,1
72,Brazil,Homosexual,D,140.426727710959,2.854954445366202,A,-76.34420505292059,B,E,-103.07693061622476,141.75753593984373,-125.19250497830858,12.717658249340753,D,A,B,A,0
97,Other,Heterosexual,D,-127.40905345744984,-41.60787379527961,D,-146.44603434378664,A,E,79.72889005279096,141.25394137886803,98.10877324403218,45.318189595597644,A,B,E,E,1
95,Brazil,Heterosexual,A,13.885380821005317,-63.161828567045596,B,74.3105820571153,D,B,-3.533146472535048,-90.40379175506096,-60.7532784768928,143.53106024019428,D,E,A,A,1
61,India,Other,E,-84.23026959720384,36.21250004926021,A,52.82215999109157,B,A,-6.874553181549594,-78.93140016760307,-119.52685851945238,138.2984024518523,C,A,B,E,0
39,Germany,Bisexual,D,119.81763887189084,62.42364397537903,D,80.71944653691723,D,D,-35.66132691205369,101.78722439579946,-98.56577729271855,22.57942310517411,B,E,A,E,0
92,India,Bisexual,E,124.25598638634723,33.64945859072422,B,28.51634259182546,D,E,194.0086419446715,52.855475599853754,-20.303672210621496,-77.69806722954155,E,C,C,D,1
84,Mexico,Other,D,-23.99834656218879,92.0220113650899,C,28.011054275063728,E,C,1.0847896657868423,224.17254740680792,-19.87575120936699,125.55993051149032,E,A,B,A,1
55,China,Homosexual,B,193.20435656963377,134.13234115606275,E,127.58713331407985,A,C,42.702039208474815,-85.7671390451462,181.9421990313863,-33.66824073318283,D,D,A,D,0
24,India,Other,C,185.48455826641273,112.17845903430621,B,-97.8653238006769,C,C,-70.68552183299333,-97.81472866515644,73.08952672433615,149.4188179687699,E,D,B,E,0
31,Germany,Homosexual,E,-9.134232726100914,-154.22442669667635,B,41.5708407220961,B,B,-66.28449031061979,209.70287672801535,212.36850889371826,61.06495210206193,B,A,A,D,1
98,Brazil,Bisexual,C,139.49204397134355,-137.96262361366266,A,-97.7977579555715,D,E,86.95526165151026,1.8426418119327344,97.63963708704894,10.355724921967246,A,D,D,E,1
53,Other,Heterosexual,D,-131.52236275606379,-99.22841316445793,E,-15.681614927156334,E,D,126.49696914601729,-100.25695557213783,139.4949121623967,186.3231655368514,C,C,A,B,1
79,UK,Other,B,93.10981841326473,-139.95143205935403,A,106.1196633054653,A,E,79.4606269878531,-28.08384513016216,186.49156104967167,-96.53161455801435,D,D,E,A,0
98,Other,Bisexual,A,4.280899264688736,-26.693050445474007,B,-4.596873641429335,E,A,-184.59530571832704,138.81799503911455,-75.52345424794517,23.684371046279207,C,E,B,A,1
89,US,Homosexual,E,-27.451879100992514,-40.2992024097058,D,-63.620715374114454,D,A,-108.67197317675075,-26.627575029208657,-77.74716450621553,-164.62382725361772,A,C,E,A,0
19,China,Other,C,-159.42785759620588,-127.55644291550941,D,-294.3440023690432,D,E,-95.17476265712112,54.273425334391504,-30.274777592560927,-27.59707217465206,C,D,D,E,0
79,US,Heterosexual,A,-47.58160744254072,41.88183229822251,E,-108.02521680487236,D,C,-71.93633096470693,79.46785580796094,63.90290660795009,134.00350364981978,E,C,D,A,0
60,India,Bisexual,C,42.96177592580527,-24.92233231353448,A,-130.89923583811546,A,C,20.972696649330143,-25.90461993795396,-84.8365221840521,81.36386727224027,B,E,C,E,0
96,India,Other,C,4.555254332219295,-0.10579511845250095,C,-35.00916028069355,A,B,175.45498595499382,66.28818328036236,6.967260385964276,51.061576572598725,B,C,B,D,0
53,Mexico,Homosexual,A,-128.09678865028005,24.915040545515783,E,30.809703757627112,A,D,-88.14855783088717,-21.833167534420213,-66.53929357036542,-23.28772715008654,D,A,D,E,0
24,India,Homosexual,D,-146.76330012832773,-56.21952144945751,D,127.3467386409092,E,B,-107.76520869036301,-67.28086139940689,-78.12165564547527,-27.38971751994154,D,D,C,B,0
28,Brazil,Bisexual,B,139.93851796969346,-56.16653565879843,B,243.82324840917587,B,E,-12.262140520277388,109.98358092895305,63.20737745323505,37.55906002652298,D,B,A,C,0
20,UK,Homosexual,A,113.13732832998853,170.02191965910777,E,48.00389835846056,C,A,-208.92692339681838,-92.34439296969359,-65.51718428438865,-55.009818581698525,C,D,C,B,1
63,Germany,Other,B,44.33311857215673,-72.95357447872527,D,-96.75345208380449,B,E,187.43191000241043,43.41185513106522,40.80505775960829,-137.39786183288086,B,E,D,D,0
39,Mexico,Heterosexual,B,81.25696798272101,78.8722717487733,B,-215.5664033534752,E,A,-72.30169941312325,-52.04170077140821,-99.33499329956904,182.85777068591435,B,D,A,B,1
84,Brazil,Heterosexual,A,-114.1055511024212,135.34126432505676,C,-66.24771791159722,C,E,-29.952369538598816,62.295799783762504,-112.08255855736071,-48.82854147817595,D,B,B,E,0
26,India,Bisexual,E,148.04385731243593,-17.773192236311115,E,110.5482645671893,D,A,20.816363605647485,-29.571876785098812,-31.07415859585868,21.331504671297992,B,E,A,D,0
92,Other,Homosexual,D,15.145350437334374,28.97603012618718,C,118.43725675042012,C,E,-54.43263757025502,4.16818567625727,-104.16290879925766,-142.31154444083967,E,A,B,B,0
86,Mexico,Heterosexual,B,134.81561323995282,-135.41876321262328,A,18.64715056452765,A,C,-52.73147589617393,-61.240345011648586,225.48850704284717,37.10429479492295,C,B,A,A,1
55,Other,Other,C,90.0251725330581,10.918956094711774,A,4.8927173141876805,D,B,75.11460191640903,97.27017425143508,26.718185979207476,91.15842619435621,A,D,B,B,0
58,Germany,Bisexual,D,134.09747127983016,21.993914987746695,D,151.729892956003,A,E,-33.493998056664424,-5.264306616612065,-58.138449066356515,-15.388301821847955,B,B,E,E,1
42,China,Bisexual,A,-68.52814666771742,118.87560113555395,D,-105.33411857547446,D,D,-267.3889324110025,-119.57802136687647,150.62744553793726,53.862421669121574,B,E,B,C,1
30,Germany,Other,C,-46.862560149498364,116.25124704620895,B,-186.66981127823564,A,D,10.388991489071628,-147.7579367979364,108.07413814639055,65.51507945956729,A,D,D,C,0
70,Brazil,Bisexual,A,145.45478976630127,236.83010392489462,E,10.656047319671906,E,E,34.58518263686567,28.186215779107084,-70.83964302945333,-32.595220731392175,A,D,B,B,0
68,India,Bisexual,B,2.5423159365486674,-159.62339750185754,C,130.50685920623584,C,B,181.8351277644042,-53.91344952013678,-71.71048914180716,152.12084913447202,A,C,E,A,1
87,Mexico,Heterosexual,D,-69.412492036605,-87.28321031832417,A,-53.08703750786775,E,E,-66.17214665449886,-21.783308456488463,-112.93745310859818,2.5170505977471356,B,C,C,E,0
53,Germany,Homosexual,E,-49.69150469064057,15.449898926613093,E,17.823032644374166,A,E,-20.778033718321346,111.20025786222169,-129.05872175108018,4.9011468403452,A,E,B,A,0
66,US,Other,A,-30.325606122236366,-12.642896582791629,E,45.02837693559075,E,A,-108.2026782461105,34.903925595000885,-40.794355917330385,191.3344811536518,A,D,C,C,1
43,Other,Heterosexual,E,174.50054196763497,116.26575041489586,B,24.167916696188353,C,C,56.494217069423684,28.08101617762449,-59.61001866351056,40.29424055988456,B,B,E,B,1
78,India,Bisexual,A,21.22457338031913,79.84532958630417,C,53.32239691330491,E,D,178.1907303540077,49.06414883456582,-49.91925492483008,-143.80525041337953,B,B,E,E,0
63,Germany,Other,B,2.7903060354604152,80.15813130837974,D,117.77078233910308,B,E,-68.4189119700338,-68.39423387918823,-202.62849162534343,98.41885777778997,D,D,E,B,0
54,India,Homosexual,E,-89.08065094823257,-110.0780207005575,A,40.65353230955772,D,E,131.28492290729764,100.4192333117929,-106.82087111557361,59.48729887616883,E,E,C,E,0
93,Brazil,Homosexual,A,-11.640193516545944,5.451518583183209,A,-18.742598507782667,B,A,10.934910261820887,-49.088789541258635,202.4911142222063,-98.23168939784132,A,A,B,D,1
91,UK,Bisexual,B,64.28200616960987,71.2126893411771,C,145.49818684496927,C,A,-35.65805264464083,36.345166285495125,43.05359744140711,-82.49505549736013,B,C,B,C,0
94,China,Heterosexual,E,-33.4190584698657,25.303704063555315,A,-5.031387355499498,A,C,-65.18640189239147,-109.4083991383809,-58.39728720135267,-5.003247547650999,E,E,C,B,0
21,Germany,Bisexual,D,-13.228081626015712,-88.20556913225805,C,5.714181785569531,B,E,51.26305466087214,-90.13411002071093,85.9099443469254,21.011438534976033,B,B,D,D,0
94,Other,Bisexual,B,98.70922531562515,-40.07229461850927,E,44.997779674150266,C,C,18.067784248164873,-67.19976020862309,110.7842125095696,6.2924500246913695,E,D,D,D,1
48,China,Heterosexual,E,-118.5223443421877,-87.41530239195576,B,-140.87744007393192,C,B,28.539892931012535,129.43404195519958,29.02332993245325,-42.34721287949508,D,E,D,E,1
63,UK,Other,E,55.511016505783886,-134.96722277183736,B,-35.50127825571434,A,C,90.25227667679354,-279.0957461295965,-23.76216686100495,35.397336700184084,A,C,D,B,1
