religious_affiliation,race,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
Jewish,Hispanic,70.69526482130102,A,D,73.48476840015245,108.28507997736831,-47.634481019535855,A,E,83.34565181364722,2.7599757122190214,E,-214.65691184437244,E,A,D,-150.58580039451007,C,-119.09062692519463,A,1
Jewish,African American,179.84789586566222,E,A,50.406984060882095,19.028464837598662,208.356518056665,E,D,81.23814576575619,-219.36588620155518,E,70.60935862578017,B,D,C,76.66605754399018,C,-15.098919969602905,C,0
Buddhist,Hispanic,-58.46613046219804,E,D,7.284845566068013,-143.979110126272,-53.181153764328236,A,E,-117.30093210534022,67.30881415180828,B,-77.49951419105805,C,A,E,-41.12657304669631,E,-95.57798175647056,D,0
Muslim,Other,-55.05334851714716,B,A,-149.43944460377134,156.16571823117732,-23.772944229632344,D,E,-105.64951829774314,-84.85593852846142,A,176.25999048241582,C,E,C,-152.2008614214399,D,25.964228933336848,D,0
Buddhist,Other,-37.44515861647228,D,B,-36.9459405168196,37.010277340985255,-41.380129099746114,B,E,-42.902170346139265,184.74749676000224,A,138.39897554698558,D,A,A,-104.92949439312798,C,-14.267383554737082,C,1
None,Hispanic,-15.766954856966075,D,C,-20.79021026613568,-16.46579703894036,24.42676468632593,B,D,-26.048876337173255,-39.617176805600685,D,52.6356133722961,C,A,C,-10.79233355651485,E,65.30246132201151,A,1
Christian,Hispanic,-7.757324407508095,B,E,34.7515911568133,103.27402606750957,215.70613917242753,E,A,102.63012388220545,-135.44866684151322,D,198.24304350601315,B,E,B,-114.88611274169043,A,-100.92114957427196,E,1
Hindu,Asian,-164.96393586602122,B,E,-82.92765236651785,-51.92062004019824,-15.907989243018337,C,C,14.411853425841539,19.62401938289585,A,-33.67038717965094,E,E,C,56.53760667227973,A,9.74732499664698,E,1
Christian,White,140.21620534559293,C,C,139.34501381268208,45.02166410154866,-26.986992603293032,E,C,-53.669374005341396,9.578710945181204,A,-27.421099426793084,A,A,D,57.93946114606261,E,113.43203686139395,C,0
Christian,Black,50.72542581290149,D,A,-1.324611882138047,63.3163593637982,141.59166434597768,A,A,-48.85468138256871,46.49746565130234,A,-172.28629742373985,B,C,B,68.04085092767248,A,51.25567367843509,C,1
Buddhist,Hispanic,137.7009892363829,A,B,-10.772182537015151,-117.99451379814715,-40.81905052279428,C,D,175.01409832603895,32.124424208780226,D,-15.66272686427819,B,E,E,79.73167737441379,C,-171.62729922519185,B,0
Hindu,African American,-59.054803015895004,B,D,97.35977988299815,21.028377830960075,-0.15585264463250298,B,E,2.109921863034505,54.080934105720004,A,-61.011844238318055,B,E,D,-5.174404529331403,D,-155.07938328275165,D,0
Muslim,Hispanic,92.17236814308785,C,C,-16.32057946159147,9.135552066042298,-2.6341658555758185,B,A,95.74245673878816,177.40297544568773,C,-77.66716867041701,C,C,A,16.433497537258333,A,-42.487069703035075,A,0
Christian,Hispanic,141.69953600548143,C,A,-72.46136760910832,14.028086787690167,-30.116346350312405,A,D,-245.44215763928733,90.16846978220954,C,-8.757756275574122,D,B,E,13.463291887274734,D,41.61054813257903,A,1
None,Asian,151.11047106459603,E,A,61.37488877418601,-24.580584584040018,204.3428219050635,A,D,-131.81171900378965,6.25606700277239,C,31.536848036990317,E,C,B,-38.29641401628051,B,186.31069357580995,C,0
Jewish,White,-1.6353393363641235,E,A,87.971175008369,-22.085954442067624,65.10401331332851,A,A,93.26070395596916,19.63853677050487,E,-26.20744473643979,D,E,E,133.09583997461138,C,138.10755272952423,C,1
Buddhist,Other,11.915984132592461,A,D,59.57199536089662,-5.167814671570029,116.92081026026261,C,B,83.53617653117009,-25.109511721214577,D,54.703171284441645,B,B,E,-63.21626557645037,B,123.30071781724942,A,0
Buddhist,African American,-35.33226059170033,C,B,28.253869862925423,112.06967778256558,72.26339801777755,E,E,57.06052502407427,-180.2563234365257,A,100.06433521754867,A,A,D,-29.336861719566897,A,-115.6243572558462,A,0
Hindu,African American,-69.14131876836139,C,D,119.05449097979417,-25.14421335793052,9.618501967400446,B,C,142.22958518240617,56.84194939547454,E,-116.45499680448266,D,B,E,-159.29954782040002,D,69.78013793668852,D,0
Jewish,White,-122.26337765990951,A,C,-145.92400009039926,23.512149924319438,-17.557906113676896,A,E,34.776265746932566,91.07559018230359,C,-127.62761570251502,D,B,D,1.3012864424198478,C,56.61132735124127,A,1
Christian,White,-139.39855841394444,A,C,-232.74358863737513,105.54637281949759,-52.964902034224835,C,B,-89.6940583613476,-6.991754396476263,D,-1.5820523739724892,A,A,E,-134.73974741505145,C,15.973709713420162,E,0
None,Hispanic,-99.91395079750215,E,C,79.00163194437727,2.7734280090864627,62.06474580951373,C,C,-45.16881377028873,17.223322868037314,C,-3.00109408115486,A,A,E,-100.10042042489134,B,73.04304830463103,D,1
Buddhist,Black,-56.43181015673149,B,D,-100.37828086201723,45.29078037130061,-27.146478419844534,B,E,-80.64285846206644,-28.814569823056658,B,-120.8441138501217,B,E,A,-56.64613976098409,A,-71.69204833098124,C,1
Christian,Hispanic,0.36490747308337346,A,B,-8.687779170657512,-85.73683123880139,-245.45343033411987,C,E,-91.95240443982522,165.2890185879598,E,72.36962167939835,E,A,A,85.55447250896951,C,57.45427126906,B,1
Hindu,Other,-3.3238059152016173,E,D,5.4027814699644985,-165.71442591284526,-38.19114488820837,D,A,-29.585860937573322,10.390509380487444,A,-3.1004614774947736,E,A,D,100.30957717468203,E,290.39675322577045,A,0
None,Black,-53.70548614775769,D,C,-134.13927868026542,105.15627452068995,118.52085329914772,C,C,-70.66169084181493,-48.97927828238896,E,81.64550399985124,E,E,D,-27.441800517067673,B,-138.87737063141847,A,1
Muslim,African American,-8.659000905224815,B,D,80.38064607975053,-132.4923760618812,51.8740607392685,D,D,156.28336334195495,64.09700295836282,E,-139.25146844167762,E,A,C,-21.76636708571412,E,83.50491400391539,A,0
Christian,Black,50.72418253969077,A,E,160.78638076774462,263.4349923957756,72.51169177413546,D,E,5.583765369092507,254.89048155536165,C,175.32700307074322,D,C,E,-238.64958849849606,C,61.36959769418399,E,0
Muslim,African American,-103.62427753342183,E,D,92.26170275182464,-52.83406165994874,25.48311249787086,E,C,-98.53090036754166,65.40185760087405,C,127.89923780885121,E,B,A,17.053891300640174,C,37.21738063267742,E,1
Buddhist,Hispanic,76.9192503773366,B,E,110.87606067187153,-4.595033716383634,-81.61127906888474,D,A,-72.70944016347659,61.06336892338176,A,-94.34166928664528,D,E,A,188.75381682151027,C,-30.65754241526276,B,0
Jewish,African American,20.02836166439393,E,B,5.729184933002846,21.959853136002256,-10.727891448926272,D,A,-11.152860759822484,94.84879898764774,B,48.46964019763368,B,E,C,-58.036443218315746,A,48.52100502481832,B,0
Muslim,African American,-65.31465662669959,E,A,117.61623451044744,-2.180952437078106,-116.79289555191083,A,A,-87.79157720666821,9.691752350397959,B,-102.00110168823153,A,D,E,10.729449377885821,C,41.32710986541871,E,1
Buddhist,Asian,117.37332765170301,B,D,-5.192843699008403,-74.44073581110193,-90.05946743137272,A,D,58.952824197015374,31.51382413208878,B,-45.411259225600716,D,D,A,180.73612239908476,D,9.624415023717638,B,1
Other,Black,-33.748642891828815,B,D,124.25507160135159,-108.42925993133032,-194.5274039509506,A,D,-86.8815697375811,-111.1070706181746,E,-88.4953180835125,D,B,E,39.421017408834516,B,-31.28188339250011,E,0
Muslim,Asian,-2.5532820103012868,E,E,-33.241428174292174,77.86977772821713,46.92699547785269,E,D,-98.0163339123163,-116.33085312287488,C,-72.75231118643198,E,C,B,0.9885113469155944,B,90.31655513610013,C,1
Hindu,Black,-58.86407174472625,B,E,123.72462209942185,-151.8221507107627,94.10371515481081,A,E,137.9825930276241,187.50505335218844,B,15.183008273941404,C,B,D,61.47541968168909,B,182.62695856098475,E,0
Christian,African American,-303.7873449184356,A,E,55.46744812704099,14.763334886558019,-65.54748835423958,A,C,-31.70323334545729,78.02825714940946,D,-26.76293253859967,D,C,B,161.70342762897516,A,83.35930494003708,B,0
Other,White,16.736064823553647,C,E,-38.59448463482698,-16.07527410731256,86.14304959960613,E,C,-86.30638153781766,-115.60032896079937,E,150.33688132275327,D,B,E,160.15375530213876,D,-1.5766403067228003,A,0
Other,Black,208.4317838149568,C,E,-111.51547244779339,-34.827251778016866,91.92496420521069,E,B,2.4780139903317395,-156.5903997923022,C,16.47059643213499,A,E,C,62.72492752100194,A,14.504182687982128,D,0
Hindu,Hispanic,-4.240549968479168,D,A,-4.0960526499488035,190.6933320228819,64.67535041504598,A,B,-39.86353070291323,145.30749328981835,A,34.63691551682888,E,A,D,-62.01187288431722,A,-8.383050478770562,B,0
Jewish,Other,4.967731128077665,D,C,-156.7642470078451,-117.45036883528823,-17.52436617630744,C,A,58.11188991022501,-28.363561409691386,E,101.89905214309394,A,A,A,-201.21827891988892,A,-80.33131746121646,A,0
Muslim,African American,49.8748455956533,D,A,-4.426586492832323,33.67932221781653,-159.83014403893227,A,B,-59.00966094216194,-102.97878373965692,D,-56.515120577176816,C,C,E,-67.98102815086578,C,-31.32019332011886,E,0
Jewish,White,27.941929934901598,D,E,-154.2511581405003,-39.06027838316209,-84.31866283824046,A,D,189.7413942543459,43.395160563778205,A,-174.9757351435665,A,E,B,-80.16999360546187,D,-89.74866253938757,A,1
Muslim,Asian,-127.15034855091774,B,C,125.44960893129358,-52.847739822363536,-117.9297690946499,D,B,92.49891615164233,-38.482487354185174,E,296.13212266882545,D,E,B,74.43297628758043,B,67.8034900396114,C,0
Christian,White,56.53150850601434,E,A,-136.17378868408125,70.29590441139264,-2.0780359970221984,A,B,285.58140458287886,-136.23701450666957,A,-92.34920689436842,B,A,C,-242.70333641622832,E,55.73877026232665,D,1
Other,African American,104.04215733257654,C,E,-2.4189661930752417,-109.61836974448713,45.00665809091846,D,B,65.60639170619123,-51.57025386990022,A,-23.490653636996335,C,C,D,110.09880846330668,D,38.67772690506071,E,0
Jewish,Black,-113.38732181229922,E,E,96.85688105764679,-44.91882433200405,-135.17147104444376,C,A,99.30522898993121,72.29299110804823,C,108.02317065469072,C,B,D,67.07878846872298,C,-17.10755986138743,B,0
Buddhist,Asian,42.478757399222864,C,E,8.19675907323547,15.76881507871038,2.011487787222311,B,B,107.23873237655117,30.168269887215903,C,-84.80956702776058,B,C,A,-116.38687235991208,E,156.56968662635188,E,0
Jewish,White,-97.87850635461182,D,B,52.04907162431677,-14.04126449622536,-231.93256935406828,C,C,-33.535506840712166,62.778104395346055,A,157.35598226881635,D,D,B,-144.2418597353829,D,-79.12187739068854,A,1
Buddhist,Other,53.31367704178256,E,D,-13.304852782796795,-115.98811204130617,-51.981355398835824,D,A,-16.851752532661454,34.49683625019809,C,129.34484240990807,C,A,C,24.570344576738698,E,83.62380051366617,B,0
Muslim,African American,6.023582021917522,D,B,-104.81119342386356,196.5545234879624,-38.90127646513121,B,C,61.08567596959976,150.92602509739567,A,-10.940552680963583,A,E,A,-79.00281468670117,D,131.81991749724423,A,0
Hindu,Asian,-70.97719012023067,D,B,104.02619454115154,-67.22413681832387,-154.17638847264186,C,E,-47.65703695253041,-31.68148044776077,A,120.52809723325251,E,B,A,32.946460883068454,E,-15.855980661688045,C,1
Hindu,Black,-41.94248599165209,D,D,-168.3189697139993,-42.115546903049875,15.672098893122271,A,A,-45.91488676920113,150.70145239860472,D,-73.56457434775449,D,A,B,-19.530217541829302,C,-54.74244629455993,B,1
Jewish,White,6.595445672428189,A,C,121.03659911653595,250.29856210903122,146.53178973832837,C,B,-3.403207684974452,-84.03280490819266,D,-157.16374607187038,E,E,C,152.57922390648957,A,92.59781550575894,D,1
Muslim,Other,108.09688829783939,B,D,68.015823343139,-150.45575938022307,-216.61665831200418,C,C,-4.073954486298172,50.06870616881321,A,64.03475383765863,E,B,D,218.4559063471979,E,-29.501235690947315,C,1
Other,Black,-95.44269364288576,A,B,-23.592894494641662,34.540686604668906,-86.80550747756519,B,A,-0.8952868500869758,8.63096598834002,B,-118.38871081763432,A,E,E,13.215313795061192,A,-20.69312291491214,E,0
None,African American,93.15571090157732,A,B,69.04507128411618,68.2920438628824,208.43642395564893,B,D,123.46701315984426,182.01396685806105,A,32.54495000079713,E,A,C,42.33620641831753,D,112.86487258129412,B,0
Buddhist,Hispanic,176.70154755838658,E,C,2.1977479110299263,-149.04454096506785,-30.82031297582983,E,B,-98.19187917030688,21.046939114253245,A,-87.0975300117875,B,B,E,-36.35705798619383,C,145.45514396766703,C,1
Buddhist,Asian,44.93457045504711,D,C,-134.52580404831207,-34.706024761286045,36.145581365906516,D,D,-247.51158707713668,98.54855771164577,E,27.40419425851921,E,D,A,55.857218753861545,C,140.4088862534791,C,0
Muslim,Black,206.05983494063364,E,C,-37.70562582855362,-72.11126119581208,135.5672847256286,A,E,-143.00872685533622,-53.57623339246999,C,-82.41434517141793,C,C,C,-8.897103530770135,D,135.96709090165487,E,1
Muslim,African American,68.93450032830386,C,C,134.9308074038677,-121.79569921827809,59.52367205259848,C,B,46.460710505078936,-169.83350892518402,E,-185.1695663274078,B,A,E,-191.39649762331788,A,-142.728589177475,C,1
None,Black,-108.01109802291622,D,B,310.2854866375316,108.29476659768977,-230.03158764311675,D,C,-89.94530818759523,19.124799878251924,A,-144.3519086937438,A,C,E,77.11922107141947,C,-139.98742687832024,B,0
Other,Hispanic,-131.44939210578633,A,E,-66.69474330635248,37.539436952582776,89.56336973472754,B,A,83.3281560509483,-5.620331442002343,D,-60.729678270065634,D,E,B,78.48176938340418,A,62.68135532700748,E,0
Jewish,Black,-9.292618566551624,D,C,130.56624218558608,161.6379044230072,127.69824361371474,D,D,59.70396456324647,-139.73940626090575,C,-126.76721587111092,C,B,C,7.386668066271902,B,-45.5200682004189,D,0
Hindu,African American,1.8491589467305076,E,A,16.94907764326646,8.029424608507272,116.214769243145,B,E,-47.8168916644203,-59.319447671828186,D,-80.099630463069,A,B,B,80.39101423075854,C,-57.47808868840758,C,0
Jewish,Other,96.93686046919746,D,D,-49.142818809703556,-136.81637437983753,83.69819809467579,D,B,109.48382292398828,146.37033986252922,A,18.938830590830374,C,D,A,75.27100826436784,A,-116.11421216440579,E,1
Jewish,Other,-66.74708749387264,D,B,-111.47696732858311,41.00958107727079,49.18687904647484,B,B,-187.61330829433416,126.09188591955676,B,-74.0475046716465,E,C,C,-43.61770620800222,A,-42.56037134500081,B,0
Jewish,African American,-8.269114713154666,C,B,-197.09876658963506,-3.872582235629766,81.99546268078616,E,C,-56.07377007396496,18.45526186908291,A,-161.24084613677866,A,B,B,-88.61775239732556,D,41.120559532819,A,1
Hindu,White,-315.81763040994065,D,C,9.269066733396876,-5.021354189136878,-46.6937581884386,E,D,-170.7431212150521,-101.79501429865574,A,35.49418913116151,C,B,E,-109.5325268898605,A,-63.442006846294966,D,0
None,Black,-122.31132146317363,C,C,-66.92892518976119,-99.52689978466564,-119.25216321863294,C,B,103.27649288426286,-102.07403036555375,A,-74.56518591193729,C,C,C,3.130868233683262,E,-60.7873344774027,B,1
Christian,Hispanic,77.82719507321542,B,B,146.75110282301017,-104.45579293017045,-110.53450288923818,D,D,148.8155348829463,-14.15206532091532,E,-59.595347573227244,C,B,A,-80.36225731604002,E,21.202330023708353,C,0
Muslim,African American,-102.59475772839775,E,A,93.6512542717645,-67.10049118655817,-34.74501687738009,C,E,-83.98365401811436,-150.26944214984414,D,52.042517358659424,A,B,A,132.58587053655577,A,84.07457786801625,C,1
Christian,Black,39.1193407659294,B,A,31.458427779060834,-88.15576444292579,54.50093882568498,E,D,-121.80683539947866,154.52576479953308,A,-18.143739935689716,C,A,A,78.41090056071877,E,-89.58196441826856,E,1
Christian,Other,-346.5054250137276,D,E,121.53019536434778,-67.49476006476328,-92.75695138491147,A,C,184.84546056698565,27.032845756235567,C,160.80691747385464,B,C,D,-185.9714235589418,E,3.109230383453129,B,0
Christian,Asian,-36.32704362876634,B,D,80.15993591559992,-4.682401654683188,40.160166985726704,E,B,2.2056623670818407,-126.23701551458828,C,-81.18845882997974,E,A,C,-121.8717562002661,B,-54.841414159960046,C,1
Other,White,-133.66480268150602,B,D,-93.69686597968331,32.92689775328249,-34.724018004822845,C,A,-40.53864214926118,-51.177824751511444,B,-30.60249041762027,E,C,E,12.071804759546488,C,-89.60021775096135,A,1
Jewish,White,36.690317533831596,A,A,-208.73883620191899,-51.52181291580226,-147.55700921532807,C,C,-76.53164061966798,-233.063588044456,A,-25.354071449008654,C,B,E,98.32407048349775,A,100.32333076862948,B,0
Buddhist,White,-173.1783755201463,C,B,-99.20091314336413,-116.23355297739496,-165.19116151721093,A,D,42.21822363960583,243.5423045740146,D,162.39929740628244,A,D,B,-157.60479854947314,E,-36.26646769191148,D,0
Jewish,Hispanic,-0.434570886116845,C,A,-103.86566877074108,-157.77484624423386,168.99223510200943,E,E,195.93484438135286,77.4185130924902,E,-73.49535910271044,B,B,D,-75.97910882093728,B,51.88033339904317,E,0
None,Other,2.1980597552573733,A,B,-34.96730384541023,66.3195460052623,91.34834438592605,C,E,93.6857425729119,-84.12301111455412,E,201.3001496706077,B,E,D,10.714409514788905,E,-48.824880282451296,C,0
Christian,Asian,-184.5029186066328,E,A,5.9054060509910205,105.66895130275822,87.59739963930534,E,C,166.19041685836174,-88.5530638317436,B,62.114998353328545,C,D,D,38.30553517393237,C,89.25701929105601,A,1
Christian,Black,12.967079676588861,B,E,127.98646811488585,-87.61243179776214,3.314532288759827,E,A,12.548537693963047,2.0526191947594823,B,-86.96824578326068,D,E,B,53.69251113154604,B,74.6133675562869,E,0
Muslim,African American,-169.93648336204788,C,B,-251.94246494761603,-88.45270702689963,94.99759551210397,E,A,-59.75015566262132,-99.61058625617,B,-145.07595720717876,B,A,E,-69.58424784532343,E,70.60435622277582,E,1
Hindu,Other,-89.00480004570744,C,B,-36.49033129364236,220.8423717079013,89.32209263595927,A,A,-2.883099888546012,40.22742469349264,A,-98.85450813903758,A,E,C,-9.68676521917307,D,105.67439429662737,D,1
Christian,African American,150.03864291500423,E,C,5.522501111283105,39.014519644997215,-46.50533509296561,C,C,113.77142628707959,132.31364107338067,D,-127.43521916154673,B,E,E,-0.07537593230934442,D,97.88394585631242,A,1
Jewish,Other,-5.889249286484462,D,C,71.40522105085539,-56.05372029451344,-168.76521166328297,E,D,94.16796881388055,-97.73988622708332,C,-55.582317219951385,E,D,C,16.03266994585893,D,15.92050947634861,C,0
Buddhist,Other,-64.67242644581725,B,E,161.29579168044336,-34.596348149867644,-52.19368078063034,C,D,-8.77968696200849,-115.9272890279541,D,-189.00338426104958,A,C,D,-42.06154473918602,A,-6.267394550700455,B,1
Jewish,Black,38.276097232793326,E,C,-103.85505318877466,-113.6243250393351,97.64467398686295,B,E,-44.57611873753843,-170.3750937858182,E,64.0773678360317,C,D,E,-2.1342042270292167,A,-93.11181369353754,C,0
None,Other,198.27006539206386,E,C,55.10856048880493,-94.46424368764482,72.94365172084143,B,A,56.19312727343216,55.01716749044516,D,93.16390932607166,B,B,C,21.55836775839032,B,-158.6204618416387,A,0
Christian,Black,-210.58905877682753,C,C,104.87420487426155,-31.223573094820285,42.56766499671848,D,A,-170.4282736661799,-93.29723693877365,E,-181.35555077606392,D,D,D,-78.07058362174787,A,-98.44255604880001,A,1
Muslim,Asian,75.6989080960853,D,A,21.299447910615907,-12.442087934141902,123.3428594049695,E,E,-51.206131959981846,-90.30639024719235,A,-94.68854930479215,B,E,B,180.01132281764646,C,29.449867097312175,C,0
Other,White,41.6167299297387,A,C,-14.19924987012271,-86.70541271799573,1.5889609444606176,C,E,-29.148246752003633,32.73738791691112,C,-9.618895890644412,C,E,D,82.01328869788888,C,-121.60962051493769,D,0
Jewish,African American,-10.9702260647094,C,B,-141.73281480343454,186.90275813256804,191.5359857691795,A,B,81.21656147652813,-81.75997287189489,C,37.936690132705934,B,B,C,208.7105340159832,A,-160.2636853077476,C,0
Christian,Asian,183.93705521411297,D,E,11.866833648748901,25.775743652696313,-25.670549439883665,C,B,146.01323670738657,11.551078655770999,B,-84.71404306182731,E,C,D,-124.68074197617945,C,-104.14287259350878,D,1
Muslim,African American,209.46310101274116,C,D,152.24003542789532,228.4886936751886,-0.4628975334627921,A,C,173.00056885489195,-67.9166892733954,B,-125.85176033810266,A,E,E,-314.19041961266703,E,-60.64139060946508,C,1
Hindu,Other,36.582062862265275,D,E,-17.624438210216255,-118.33619195892513,-61.930279084548715,C,E,36.533154160168415,-41.52964175301125,B,12.864283076623348,D,B,D,134.77415258254896,E,150.68157582622413,B,0
Hindu,White,-2.843706732674651,B,A,36.262243918367616,-96.73521538732945,-74.66740029806009,B,B,82.580085673665,20.54940081657122,D,138.78614890329078,B,D,A,262.47718509306776,E,-60.47885517972473,B,1
None,Asian,-62.05233128033938,D,B,-57.23221119529174,-67.31481198891417,30.30336344685808,E,A,-68.8930923251817,-167.80387965830747,C,143.59459886026892,D,C,D,-50.761345551503766,C,175.83252225419974,C,0
Jewish,Asian,89.14908952712815,C,E,156.35763422242366,56.52364752046258,31.992665529494918,B,D,128.51901713217867,59.676995993264136,B,204.31093157940467,A,B,C,-55.500407356366786,B,-9.859508266232298,E,0
Muslim,African American,-140.1468561914771,A,C,-74.2611429220956,-42.11350080595725,146.11770087283088,C,A,-83.48637252119359,230.9719100199938,D,-177.76391033984416,C,A,D,-137.56444706146667,D,0.9099488392973859,B,1
Christian,White,-40.01160654496172,B,D,215.5259179585554,-69.30974975442156,72.47110933223722,A,C,-119.40600899801943,-68.17690553558215,C,-39.67647057700995,D,D,E,-6.2851969931947265,B,99.05612421634311,A,1
Muslim,African American,105.58985797545695,B,C,-72.94561072264901,-106.34791880254397,-9.42532931999628,C,A,-183.90522944162822,-188.00601539167752,A,148.6403770051414,A,A,B,-56.66809561224889,C,-38.155781331443315,A,1
Other,White,19.720865854764533,B,E,22.25591958620029,-112.43120067445813,-169.34330847424175,B,C,102.47675743023572,-53.80361045834644,A,39.40486217194594,A,A,A,10.975971605312807,B,133.2042585323733,A,1
Other,Asian,10.068794005873988,D,C,-131.43966459555986,-99.5472739115454,-15.500662573398237,B,B,-97.01163262442046,-8.968192062426578,A,-56.4841301503935,D,D,C,42.7129626407301,B,14.274112716998916,E,0
None,White,-47.63791654665622,D,C,-158.87999791594928,-8.810451100367132,120.75251367704634,E,E,-2.357998926508707,87.90810360719547,E,3.9210537829899383,A,B,C,56.35796059576778,C,-66.92085651266365,A,0
Other,Asian,-127.25788658235888,A,A,-137.72728481740717,164.03189250703653,133.27469594714452,C,D,-29.939556091039176,95.79739787715201,A,64.82795528777882,B,E,A,9.437709120714693,B,7.293535861241017,D,0
Other,Black,-106.07420104569505,B,E,75.91232758446549,8.760908920084152,71.93405211106685,B,B,1.9315610850427176,94.69394897756412,C,-33.63767319287809,C,C,D,82.34406557413709,A,-65.19062973945715,A,1
Muslim,White,-34.533633556796396,A,D,-110.16194261819476,-7.339523492987281,-0.8414201845987891,D,D,-24.988580972987606,-101.98197395481314,C,1.9919545233423634,A,E,C,62.762978343974986,B,41.22076288974279,C,1
Hindu,African American,-35.441002566091164,C,E,-41.50874936062196,61.439721087745504,29.637959494397702,E,E,95.23728923811747,41.55617632868697,B,-26.6766863608017,E,E,D,60.36559950194867,C,140.4428832101829,B,0
Other,White,48.52632522206113,D,B,120.76835665409543,-19.792947946830694,36.30645434090582,E,C,-101.82256863483077,16.498828091484974,E,-46.04232870990848,E,A,D,5.943063988624654,A,18.12332899918369,C,0
Christian,Black,-30.318171025394424,D,B,-66.3656886792204,-6.977257826042156,-137.46561189630103,A,D,-29.051416433524274,104.3138648340405,E,-6.98750702081273,B,C,C,-52.726165288207326,B,-82.44508795089699,A,0
Buddhist,African American,-131.28634366862917,D,A,154.14540263211438,44.665203821706626,136.41681435875356,D,D,-211.9814167286696,-36.974325814776975,D,63.1451863501772,E,E,C,74.25430753752583,A,66.68795385695871,D,1
Muslim,Black,60.72649924638611,A,E,185.52154064401532,-47.09807842015447,82.96610758598513,A,B,117.65547351784524,-107.20041969872808,D,-40.391565894174505,D,C,A,28.251182232147183,E,-151.83166938407072,C,0
None,Asian,-85.65281641553462,C,B,-149.2239941868437,-25.336977310119877,-80.56819865579713,C,D,-83.39193109002666,-49.809554809424384,E,25.67434273117121,B,A,A,-7.715465723520953,E,-47.97243851398949,A,1
Other,Hispanic,-50.06139365084735,C,A,-46.42260724900845,-145.7716664932153,87.4208707380629,E,B,22.59198855645876,2.492128694306946,B,11.601835761430833,D,E,A,-32.42520362395825,A,233.99426893764561,A,0
Jewish,Hispanic,100.20954281299052,E,D,22.93885404004961,-64.56467969616898,-28.45054305790885,B,B,-109.45191325156284,92.5302768050327,C,-48.74450044951209,B,D,C,39.5876720610232,D,35.190009217062816,A,0
Hindu,African American,54.66786868246094,E,C,1.8180794775758802,32.88109557743146,-73.14570388843055,D,B,81.19510227997506,161.39196250611207,B,-63.81267403555212,D,D,D,-118.87367493852541,E,43.05146448302721,B,1
None,Asian,37.29179535839835,E,D,-18.208419188224536,-116.78058238192328,26.323953280719486,B,D,-113.83188660523027,-61.14576818602462,E,187.04108106056327,A,C,B,-75.63135429248217,E,22.916178330302735,C,0
Hindu,White,-131.10950860275426,B,C,111.62705083844422,-126.18561165075835,98.28031514111785,B,B,46.83005285941332,-128.06849351423708,B,102.82244410457682,D,C,B,159.40425612787521,A,-133.6681283566741,E,0
Buddhist,Hispanic,-184.17774674824472,E,B,77.62568671024528,-60.14505219776236,-84.41798439476933,A,A,-16.601334527475508,1.8640348630869552,B,-172.8689189595586,A,E,E,33.7217378469052,C,-167.21305730035297,B,1
Christian,Other,269.0276291804315,C,B,-30.830319568295607,-9.009869215469166,-25.007585456314747,A,C,-66.83195205548526,37.460195127199306,C,49.049453298558696,D,C,C,191.58431014779464,A,99.49845041167191,C,1
Other,Other,21.4717210739241,C,E,-91.39839726450624,-81.74581103853909,101.15447179882484,D,C,34.39700332616099,-107.64345969106364,D,-83.85822824803759,C,B,A,-108.29750908548765,B,0.148385999420325,E,0
Buddhist,Black,29.857429412783105,B,A,48.723493680116064,-19.774278681978704,-32.4894069342491,E,C,-85.28394476589216,3.7557636923184425,B,-19.26933114925744,A,A,A,73.04435227482064,E,-57.61295853292662,B,0
Buddhist,Other,-36.22741205762179,D,E,24.5137338156653,115.98936202652213,86.13599676544547,D,D,44.78902152737691,-198.47951096204744,C,-57.858217936998656,A,E,A,-38.334216434905386,A,33.118580395581596,B,0
Other,Asian,-3.339702135069003,C,D,-100.37690130556685,-1.2891519693993703,133.77097218082312,D,A,0.4091264950701169,50.252181945887976,D,-2.210646669663238,D,C,C,-140.46372476815372,D,105.17426152967127,D,1
Muslim,White,-133.94713339219183,B,E,99.81463948808312,-25.902187138250852,71.42254461435891,B,C,12.44003533273533,175.52028542741914,D,82.2149731661297,E,C,D,-0.1455244540983276,D,-178.5916919110774,A,0
Other,Hispanic,-167.36833029928601,A,A,222.86026916202064,99.09780846516556,193.23402959969803,D,E,198.26034357753878,177.8413619712977,A,111.70203049405659,B,C,B,-50.82534186145469,D,-49.49577239135111,D,1
Hindu,Other,121.32881010138298,D,C,-52.654073096513244,-126.25933596729955,-97.51687756806861,C,A,91.7178354457928,12.123934711808197,C,13.027210736593025,C,C,D,-50.871059926967476,B,36.73339870010506,D,1
Christian,Other,61.529175434877715,D,A,-3.110073152283847,-119.37408530361348,-170.34312529822654,D,D,-96.97794196131856,171.39734546371218,B,-64.2332641863009,D,E,D,-107.5346855869549,B,109.06837162741377,B,1
Jewish,Other,44.40855945502767,A,E,1.296294454908264,64.81865917965047,-1.575728610789576,E,D,-59.17770289549197,212.48286010401523,C,-69.49828779384187,D,B,D,84.03006267092884,C,-43.326203510499425,D,0
