Veteran,genero,age_range,Race,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,target
Non-Veteran,Male,65+,African American,84.16066746989377,133.6614914802184,C,-63.44253691398707,-59.06763872935632,-10.845632700908789,1
No,Female,51-65,Asian,8.011612717426594,-32.883667633707766,D,-79.21260337328307,-8.840080288013,-141.6275098815615,0
Veteran,Other,26-35,White,48.416843872527224,85.05348720870441,E,20.167268177704546,70.45988315154061,126.56282871631726,0
No,Male,65+,Asian,-78.23216481563792,-201.226995679953,C,-2.594639220607892,157.95870866022668,-167.0413125953582,1
Non-Veteran,Male,51-65,Asian,-9.351052211425309,-54.86954587471362,B,31.62891794496783,-25.280352566001792,-1.3444267520646578,0
Yes,Non-binary,65+,African American,-61.41872476461945,125.57476438271924,C,-185.669796424044,-210.61774128513088,51.297857305976336,1
No,Non-binary,51-65,African American,-103.86398663244043,-145.66869412130185,C,-20.56079508503488,7.865973498028074,149.26630700565983,1
Veteran,Other,65+,African American,82.2788955133778,-40.25499840937468,B,-19.697423152919793,58.1165728925637,46.388438223595635,1
No,Male,26-35,African American,3.5840841600580666,-81.31982835984154,D,-127.4566477325296,54.109994609529544,-41.844805811928346,1
No,F,26-35,Black,-117.86848913627522,-2.599931655867603,D,24.142131153071524,123.66108869195713,-23.955896911980165,0
No,Male,26-35,Other,-79.60680943763285,-4.568498022061655,C,205.8470736928831,-35.12271172558584,-19.236291188063106,0
Non-Veteran,Male,18-25,Hispanic,31.492401852862407,73.45204969144592,C,120.91724993767679,-28.98547552081355,-76.95292424065765,0
Yes,M,65+,Black,183.13784958079964,-121.55048187073987,A,6.904049912188938,26.78618207720289,98.28614464136949,1
Yes,Male,51-65,Asian,21.80204821496253,101.17721636768546,E,59.865719785637324,27.12832763391113,140.08846825283007,0
Yes,Female,26-35,Asian,150.5691501313625,58.850094109649945,D,42.306292223367656,118.77336748156128,-137.04111287493467,1
Veteran,Non-binary,36-50,African American,45.772150169765794,-46.337820882427025,A,-18.73181057766514,-30.87843881346278,-40.216362859887184,1
Non-Veteran,Female,18-25,Other,-260.77128252769654,109.32172658613418,D,-0.4734194264921926,-58.57415720824716,-200.01831077459678,0
Yes,Non-binary,65+,Hispanic,18.797567024442234,-142.61212119537004,B,-13.724702405891007,-21.58400429640979,-149.5695483420071,1
Yes,M,51-65,African American,6.70907374966117,101.08746789013783,B,37.88496900800989,-71.9835080445971,260.4486877055179,1
No,F,36-50,African American,44.96481735146802,63.64435641043333,A,-4.504066006143477,-73.88873259793412,-38.39126788983338,0
No,Other,65+,Hispanic,-96.43619355406288,-54.868393148408025,E,-113.64433422305638,15.048662902703008,52.68350882165274,1
Veteran,M,51-65,Asian,-106.04833561666626,-125.82157749399883,E,102.70858847250118,59.74478276447377,-67.4663607839971,0
Non-Veteran,Female,26-35,African American,108.45346924194979,-125.66640114395267,A,151.1245381793358,-150.61460434487512,52.72555702510162,0
No,Other,65+,White,-0.17429563328453937,-38.71949311340262,C,-0.38554488114279334,68.18240803340896,208.4971184789934,0
Yes,Non-binary,36-50,Black,63.84963158615311,-104.41875327079977,E,10.094521965933763,60.57116062131913,-50.20873143012682,0
Veteran,Female,36-50,Asian,-107.89025311706459,-169.26255598951846,A,27.290679194893496,56.51771739169966,-1.1469957696171482,0
Yes,Non-binary,18-25,Asian,-8.1438038765498,31.919574729982912,E,49.23758257235218,53.80607145026938,92.60520246137177,0
Yes,Female,26-35,Hispanic,-37.02525282578001,-58.64018775964293,A,82.27786515159188,61.815360318143576,-20.519344109009356,1
Yes,F,36-50,Asian,-78.57801126137778,49.79342922039576,E,121.54351382696677,71.7590568434149,20.307518341279476,0
No,Non-binary,18-25,White,-31.166935507677472,-193.67845495991975,C,93.35271331571617,-156.5353755344973,-104.52039802698725,0
Non-Veteran,Female,26-35,White,-195.21721011268664,-53.052611648221635,C,-114.81583948135976,-99.7396365624335,9.915030667481558,1
Non-Veteran,Other,36-50,Hispanic,-165.0473659585089,-91.40902155367372,C,-34.91863880398068,4.342483419378564,36.71109801612641,0
No,M,36-50,Black,115.36363865651573,74.39092195362451,A,-223.66444731470142,-1.6809590437063802,-158.8754171281883,1
Non-Veteran,M,65+,Black,-67.57329964866128,183.19687794027385,D,58.5532362953074,-9.467062299466319,46.62354467388831,0
Non-Veteran,Non-binary,18-25,Hispanic,-40.721924142315046,7.165662776942503,A,-34.08332623691204,-28.919372785531543,-116.34076919809593,1
No,Female,36-50,Other,32.1971934673072,22.665144415283407,B,-103.43757848862887,126.6703214016824,9.142090809849329,1
Non-Veteran,M,65+,Black,99.19827098176641,101.53921717774432,D,-33.04332683951344,-62.93922347011631,65.65296235533339,1
Non-Veteran,M,36-50,Black,81.66639116969864,-25.72609856794862,B,184.32848004125205,-63.91565364800413,17.354951868648616,1
Non-Veteran,F,18-25,Asian,192.2014714048495,13.13079274161583,A,-47.75322271461217,40.46410181061457,-20.66642631974677,1
Veteran,F,26-35,Black,45.7508051901818,61.51739617138826,E,115.90284347368016,-61.23020920026192,-25.757941429276173,0
Veteran,Non-binary,36-50,Hispanic,-111.88310693033321,140.41450966669174,A,33.97921427732962,52.32236475023144,93.736039473135,1
No,M,51-65,Other,64.77509664409415,158.08800927899944,B,-38.0871087688333,-182.8959741632206,-98.8524323242121,0
No,F,51-65,Other,-0.872857732115174,57.6444873577764,E,100.96996627062592,132.18379143538957,-164.78265348234012,0
No,Male,65+,Asian,-16.517950340988886,94.76379800604985,A,76.33332846543748,-29.218204680410203,77.6222274869479,0
Non-Veteran,M,51-65,Hispanic,-75.56009467073197,-73.77415557999245,B,16.534654697089472,-86.33986737598597,36.635924701787474,0
Non-Veteran,Other,36-50,Black,64.83028209451957,-226.86758931676812,E,-27.881869096507046,-104.80964282590499,193.78014732380547,1
Yes,Non-binary,26-35,Hispanic,131.96306922635216,168.69461571145845,C,20.15649855526888,121.6983503347273,82.53912650896953,0
Yes,F,51-65,Black,-87.43290723120919,42.977261547064636,E,10.398033158784086,-89.31744247969642,-66.71456947118521,1
Veteran,F,36-50,African American,9.024691175912086,-98.036851596103,C,-60.352869645821016,120.79662994587963,79.96060489591063,0
Non-Veteran,Other,36-50,Hispanic,45.13736476731952,-84.23048062020668,A,-226.47584611687398,17.800594465064176,61.65868598076953,0
Yes,M,51-65,White,58.3446008421638,-11.055149199109831,B,48.470857225257035,-44.00567079760375,133.06674447268648,1
Yes,M,36-50,Asian,-110.83451813124906,108.47362512303424,B,71.27305392370143,238.34693068958438,42.30351374153648,1
Yes,M,18-25,Other,-24.602012008590723,-60.14136810331089,A,27.83004185269567,-76.07908042545128,102.37925826076331,0
Veteran,Other,18-25,Asian,5.587196340198822,100.73104320310637,E,-222.3838293282028,219.2348437747857,38.782581097918076,0
Yes,Male,36-50,Black,-27.54633958117308,18.1019728583654,D,31.83492681326322,-20.163634141904033,-47.43122777172062,0
Non-Veteran,Non-binary,26-35,Black,75.47430561492749,2.4669983262931763,C,-53.245333609515974,-78.31901720468004,-179.80074876098325,0
No,Male,36-50,Hispanic,-200.68348133588705,93.78593759375492,D,180.92282060175603,-17.17461925355376,90.79530180600082,1
No,Other,65+,White,-123.61665123499313,-132.6953800172348,E,-96.45696902916842,-7.268627400696525,55.768453102719405,0
Yes,M,51-65,White,103.63008619781759,-14.873760673788844,B,-50.261640225011476,-72.12102698408533,78.87982463637668,0
Veteran,F,36-50,Hispanic,110.51795012355288,15.542617569992284,A,-138.0770058288312,110.15527520422972,-30.679254899654328,1
No,Male,51-65,African American,13.154330534429956,-312.424017353465,E,-156.05874828192682,-117.84483079464935,-127.66372977703475,1
Veteran,Non-binary,18-25,Other,101.69913977539944,60.65932321505693,B,-22.417764396732228,-31.644091936344775,94.79762331232618,1
Non-Veteran,Female,36-50,Black,-90.22776711707787,-171.33565770523512,A,77.51215539470165,39.514673530982925,4.644192034308422,0
Yes,Male,18-25,Asian,-153.81015606469924,-71.07652458401397,D,32.45926888105468,73.88100914936692,144.71146196592412,0
Yes,Non-binary,51-65,Asian,75.35857132297397,17.77344467052123,A,256.4829834677018,-120.30557099946047,39.005602015197475,1
Veteran,Female,18-25,Black,-34.18468948009317,-13.904141197718939,B,112.9706118220115,-38.19992372699655,14.186294004113122,1
Yes,Female,51-65,Other,26.927018602620773,149.03758635405126,C,117.04080196046355,121.8341087199515,2.700562595340565,0
Yes,Female,65+,African American,-51.80756183577601,-227.9765460416383,B,-8.83430908731,98.79594732906526,124.58337919249658,0
Non-Veteran,M,36-50,Asian,79.6247466813747,-8.951353057228257,C,94.38801622964934,235.96357474342548,35.3363909057431,1
No,Female,36-50,White,-33.14841246599947,140.1643730617503,B,34.70791674914368,-75.55054382698029,-10.228597328086272,0
Yes,Male,51-65,Hispanic,86.56315250254428,-12.301174022719406,D,-11.892172826494676,5.9070975857985655,89.66849958486478,1
Yes,Non-binary,26-35,Other,-5.4614168723814505,184.51528152154847,B,80.15053097906585,120.21933605668431,202.55279925340326,1
Yes,Female,18-25,Asian,1.5079229586260001,-138.05485375959395,B,38.810050958598794,-56.73608857641001,-144.98703040321686,0
No,Non-binary,65+,African American,191.62505305791012,102.35666530551886,B,-213.38030324084662,7.926176589331541,-172.79726160235725,0
Veteran,Male,36-50,African American,-153.98209384673243,-65.09021467542189,A,-6.369589741854329,210.2962709574193,-90.10104212351462,0
Yes,F,65+,White,-73.54282747913835,30.148498063662583,E,-87.4102140880528,-77.38683007456197,29.822873415779664,1
Yes,F,65+,Asian,-109.72000477650145,-49.09998680026394,D,-67.25653175669282,187.83975203172116,80.70821462681283,1
Yes,Other,26-35,Asian,31.527415653152506,-58.08196478256815,D,122.5056545350486,-127.19577987151276,-53.35145444037251,1
Non-Veteran,Non-binary,65+,Black,147.187494876876,44.757085373483235,D,-67.10979536874262,-49.50047908544333,112.09700075110159,1
Non-Veteran,F,18-25,Hispanic,-96.95402989275065,-66.7162541872048,C,-28.86993596543211,41.07864353147402,193.59547551319795,1
Yes,F,65+,Asian,-11.44709006994531,-79.17454698902156,B,-20.006157785032038,-40.375127309604494,-22.881465827518312,1
Non-Veteran,Other,26-35,Hispanic,-197.7849597087824,41.64588647884444,D,77.85990693019885,-106.3197777474496,-33.08583874125663,0
Non-Veteran,Other,65+,Hispanic,-0.03151196449345616,22.04532807359057,A,-15.599731953637155,106.25187561573657,-44.14969823290492,1
Yes,Male,26-35,African American,-94.70119820001518,-98.66617714170847,C,-97.05554436073558,-44.78736281398551,-93.32562566997711,0
Non-Veteran,Female,36-50,Other,44.41159335252256,82.16324710747077,B,208.56814655849973,-146.07387144635678,-21.876893273159954,0
Veteran,Male,51-65,Black,32.007344208519186,-137.85510382611318,A,-2.3826111755563457,223.75255570102138,150.4176673211443,1
Non-Veteran,Other,51-65,African American,32.24525206385115,32.99966829995937,A,-39.79355969819675,8.637931991926646,-90.30302638058356,0
Non-Veteran,Male,51-65,White,-67.48616826625063,158.56794257335724,D,10.177386649850538,-41.004640511722144,37.140020353603674,1
No,Other,36-50,Hispanic,-46.22569849594985,-86.1937655608182,A,-76.4833288495744,-40.62330990066055,83.0891563251972,1
No,F,36-50,Other,-76.20171799408213,-21.183730785655754,C,5.350531302135045,-50.811387436601464,-17.67613299828343,1
Yes,M,36-50,White,-12.839449343716286,30.878813087072327,A,-50.24192751876267,142.88870178033835,156.54496322729085,1
Non-Veteran,F,65+,African American,87.9152097185383,223.7539715858468,E,-162.67359107169105,-50.91542781436472,-66.21269329687411,0
Non-Veteran,Female,26-35,Hispanic,130.2855662615164,-137.72672759402212,C,17.175982044837237,48.230981481706316,17.374951413023055,1
Veteran,F,51-65,White,-167.72218902236207,114.91650808480394,A,-25.605966674566787,-25.7917230873884,8.842704632794161,1
Non-Veteran,Female,26-35,Black,186.58045751919414,-103.55959417281049,E,-31.3221781513991,47.4217595489903,-115.71345165892572,0
Veteran,Non-binary,65+,White,55.16832454072288,-53.71931699302455,A,-61.306432587222204,-44.1102273646939,58.653084179471,0
No,Other,51-65,Hispanic,-12.325403997112016,24.789700682488576,D,57.86712875697189,-96.30908267532834,91.73329712535131,1
Yes,Female,65+,African American,-148.525828199218,-13.220577672552341,D,-74.76506546046804,-53.6244270215368,-42.1406048157369,0
Veteran,M,65+,White,52.94485675576623,48.741226093034804,E,-134.46657789642967,-17.141925089900724,44.63347518316312,0
No,Female,26-35,White,-89.27060390014978,121.50589085681061,A,-132.59962139964423,-25.245959950089613,108.73779653207207,0
Veteran,Non-binary,51-65,Black,-20.846007166241698,-176.64181980361369,A,49.69981242357676,14.150936798964542,78.80406322571365,0
No,Female,36-50,African American,52.81626779759636,71.55126839290635,C,-75.18267507839717,-196.3882814204004,95.1473712642166,1
Veteran,M,51-65,African American,-3.81878356465604,-27.61206608188384,C,-67.97012721205198,46.74192996942601,-145.47257564331832,1
Yes,F,26-35,Other,-91.29859028107383,-83.61630583412499,B,22.315509470960556,-191.65148468882208,-29.3816357949025,1
Non-Veteran,Non-binary,65+,Hispanic,-59.46457278388786,-99.7077485499661,E,91.31880382927838,36.844475177761446,16.247758585046725,1
No,Male,36-50,Hispanic,89.84834668013289,-42.48876310573227,E,-57.7156158255638,64.03317264460311,-78.83699538826941,1
No,Non-binary,26-35,White,-125.54709736320366,-78.58308324822497,A,-117.04144416270866,87.94407977233817,-46.94538250035727,1
Veteran,Female,36-50,African American,51.7836629936191,-194.51423434136115,E,73.55845378985306,4.511649114575147,70.33271336611746,1
Non-Veteran,Female,51-65,Asian,119.31185182387355,71.83144348884049,A,92.69427429929202,-79.92787503780605,-65.96842263298873,0
No,M,65+,Black,51.86538582294848,18.429802318280096,B,7.763383627745853,54.73562368804817,7.657757069863341,1
Veteran,Male,65+,Hispanic,59.7583244216984,110.81695107323127,A,66.27649761780792,52.88606257261665,68.5960816618901,0
Yes,M,65+,Hispanic,-56.608348949286814,-22.015925232572016,D,61.04770331747188,-57.815512305381,-49.040853238467044,1
Non-Veteran,Female,26-35,White,69.34538917679515,95.2173306273923,D,20.300973710248485,51.20414871527873,69.92989231394229,1
Non-Veteran,Non-binary,26-35,Black,117.16504932838698,-184.07613302077868,B,-112.3918223039222,-110.3005807370565,-137.69326301730734,1
Yes,M,26-35,Other,154.53940624564373,28.601385985748284,A,104.64300117948532,131.8012270326475,-104.20784975854127,1
Yes,M,36-50,Asian,-13.924504725940812,72.38351681377664,C,119.99030270529127,-58.72653896165119,-157.1278729851552,1
Veteran,Female,36-50,Other,-26.84326996804382,-134.90816035228085,C,32.30186036956497,196.26920284245836,95.83075181277032,0
Veteran,Non-binary,18-25,Hispanic,163.89032628051604,-35.83574716736657,B,-80.38648863768849,55.083276171724926,12.624737594392812,0
Non-Veteran,Non-binary,26-35,Asian,32.02924318042136,-12.150111685116032,E,79.5460262339906,-87.70209395866173,-54.73755638111454,0
Yes,Male,65+,Other,-73.5481562970767,143.14737646244774,B,41.77794282100372,48.91706014592252,-43.546685895652104,0
Veteran,Non-binary,65+,Other,26.454658671370357,-74.18744140470547,B,101.41868110733215,82.74049829577285,147.172408954639,1
No,F,51-65,Black,74.45612350221627,23.777164765181503,B,-133.53772620450653,122.90400344565053,-30.94878398954346,1
Non-Veteran,M,36-50,African American,-97.19898451365906,-101.3757199559612,A,-166.47717906264876,119.35350071603862,61.757883466970895,1
Yes,Other,18-25,African American,-100.39288982631649,-41.48242553179792,A,-54.03996783364961,-127.73105118475199,68.08078975279443,1
Yes,Other,36-50,Black,200.75409397759043,74.37389670847337,E,-161.52351135987809,-129.13337007451176,180.40850278085455,0
Veteran,F,65+,Hispanic,-9.858678808526344,-19.808524141403982,E,-53.32451090215172,-16.205290439400745,229.72559053239615,0
Veteran,Other,65+,Hispanic,-13.611344997369116,-166.14302083804867,D,-95.78257355790424,76.76966662774402,28.83130098552089,1
No,Female,26-35,White,-14.41880939905816,62.07265576685267,C,19.752403691146803,19.931943098782007,-49.286336506843796,0
Yes,Male,65+,Other,39.88261261816618,-26.098472414413038,E,-2.7890510741040773,-97.4481810464714,266.97908622878896,1
Veteran,Female,51-65,Other,97.56674393980279,145.76596732340002,A,-37.305268339608375,145.15657544197995,-116.4605445215818,1
Veteran,Non-binary,65+,White,-46.45033996016327,-29.870373741721263,E,-39.020665489444326,24.156709655499654,-28.241413791775738,1
Veteran,Female,36-50,Black,17.174827572641476,50.3788077877246,A,19.75609163555054,168.04229941773866,38.03605311623901,1
Veteran,Other,26-35,Black,44.09921669180175,-85.70835513588088,A,39.98950213744081,-44.317466057362886,-165.5867227161336,1
No,Male,18-25,Asian,49.65231121167019,33.19077664322038,E,-8.863191243760957,95.54808760192931,2.476876231383192,1
Veteran,Female,36-50,African American,111.21001213774917,-30.131743091930318,E,114.97448629914122,59.238364079772474,12.120414257793282,0
Yes,Non-binary,36-50,White,12.478165932785185,18.25713500703501,A,-47.464390720161916,92.69025453601145,-176.67570814175616,1
Veteran,Non-binary,18-25,Other,35.95383147012734,91.37860772350565,A,-103.05142235814043,19.685223154739457,-122.07518951120416,0
Non-Veteran,Female,26-35,Hispanic,12.075069571310907,44.16419522960537,B,-5.290236208148054,92.78866033056636,6.6235905260200525,0
Yes,M,26-35,White,129.3332498471572,-150.6356795841025,D,15.681118833489673,-62.65561924489164,-100.05755729308159,1
Veteran,M,51-65,Black,153.4822406801931,-33.33970223585844,B,-16.031282485221276,-144.11422794309522,112.35182665889742,0
Veteran,F,36-50,White,150.8199604778873,53.01048141516945,C,65.34341215058637,-141.12831636739637,17.053632339671044,0
Yes,Non-binary,51-65,African American,-115.33396096458364,53.287561820144745,D,115.18807800560276,91.71404438316614,49.941402823591844,1
Non-Veteran,Non-binary,26-35,African American,87.10006183147928,-142.78754105797594,A,170.7205805197725,100.88972763963436,82.72773800215288,1
Veteran,Male,36-50,Asian,158.9716761496555,13.31016656338285,B,53.67062260797161,-17.963655298848153,-185.85858734879818,1
No,Non-binary,65+,Asian,-66.13031901015567,-0.08573100848501383,B,72.4571666251105,205.04709093992201,-42.744640686633005,1
Non-Veteran,Male,65+,Asian,129.7122300603331,-24.769433169216466,C,198.6382750029969,-201.6682368967421,-75.08667326815902,0
No,Female,65+,Black,326.5097133619533,-97.75413556072738,D,-71.10882812193017,94.9400193750488,-46.83350484674281,1
Yes,Non-binary,36-50,Hispanic,-7.346293479459157,102.26859412573315,B,93.11909115660859,53.95716060757398,-102.9523737435821,0
Yes,Female,36-50,Asian,133.24378213755693,-81.28449715623834,A,-178.5826248484878,37.82622142299518,115.35838527864364,1
Non-Veteran,F,36-50,African American,112.1777520731223,-86.0364482161726,E,152.27739254709437,-1.0510372408408388,-10.978790604517439,0
Non-Veteran,M,36-50,Hispanic,-73.47805352487963,-133.71459879867052,C,-97.72640248499644,-210.33724480948362,9.913501925737538,1
Non-Veteran,Non-binary,18-25,Black,108.79144140779806,-75.7783944454571,A,-81.71113353500999,29.747875098544856,62.07684288970265,0
Non-Veteran,Other,26-35,African American,21.0317574531413,-91.43092949530883,B,32.1711419450312,-38.9051424658806,15.761345346758521,1
No,M,65+,Other,-68.52499299248733,-59.44691986277702,E,-74.89910915698496,13.938238851137738,-92.31580589074557,1
Non-Veteran,Female,65+,Hispanic,52.25286499369819,-20.496958699167784,C,-125.68176422844772,-6.0695242028567575,-31.40617149701778,1
Non-Veteran,M,26-35,Other,-34.1680201996439,-38.16510081352635,C,42.054329140169486,68.32561845154608,-50.4535713505245,1
No,Other,65+,Asian,-65.04813674474744,120.15049606037435,B,-64.88096513335647,121.8727687277577,34.29650702351218,1
Veteran,F,65+,Hispanic,26.20675283932882,-141.93644512708684,E,21.760105480275488,-103.41103206402529,92.25838343283299,1
Veteran,Non-binary,51-65,White,-200.44724172404642,-51.91016360317299,C,44.7643818084057,16.65195910701042,-70.31473110544802,1
No,F,36-50,White,-80.05007527801938,65.33850462392972,A,68.83291616359237,168.87032484049936,142.77375434050157,0
Yes,F,18-25,White,14.948868042129442,54.13643051159044,B,62.648718322102184,-88.1874586242162,-3.3661253396920685,0
Veteran,Male,18-25,African American,-185.47443820484253,191.30851429400775,E,-30.732711251653356,292.233685095413,-66.31024666852973,1
No,M,51-65,Black,-57.99664745684305,-245.728455375853,B,69.52616765180406,154.88662955632248,-145.09870418077958,0
No,Non-binary,26-35,Asian,148.83122605854612,-71.84864431523829,C,15.927631117718406,66.42316736173748,-224.93786255399874,0
Non-Veteran,Male,51-65,African American,15.771045604238,-21.77958117021806,B,44.611894244568205,15.166590274995379,-56.62809991298571,0
Veteran,Female,18-25,Hispanic,88.89937961531894,-153.75138479460955,E,-29.663432556200604,-116.21076230664431,150.83436314522183,1
Veteran,Male,36-50,Black,30.581645303629568,-48.551439454305815,E,58.47378933036384,-2.3901211023734943,-44.10614508646648,0
Veteran,F,26-35,African American,43.52488643692061,-28.945538955190003,D,0.622204341885485,77.48591869622001,-21.537940408389527,1
Veteran,F,26-35,White,-69.06205063185902,-156.0608846158464,A,-179.97843085685582,120.79147082948279,-94.5845971138266,0
Veteran,M,26-35,Hispanic,-86.92217213221866,113.21455193698202,E,-135.96757174189688,134.80388338097185,12.852634104366123,0
Yes,Male,26-35,Hispanic,10.992339927688146,-137.25401526904335,D,-152.02810373882528,103.21637973918396,-153.3159477086548,1
Yes,Male,18-25,African American,34.34617229650939,-54.87084985983374,E,77.2951626906313,22.413714765647644,-35.143757399820444,1
No,F,36-50,Asian,-48.737265240807396,-117.13883433552176,D,-38.111777623859346,103.50713112733658,-34.677473674463656,1
Non-Veteran,F,36-50,African American,72.69153150105555,107.11115604384452,B,-64.39733968525094,-30.180075357518614,-77.01107004592672,1
No,F,26-35,Other,134.41163228316003,18.738937138151933,E,-68.33991642419443,199.54860191484434,184.23061646048683,1
Veteran,M,65+,Asian,-51.93470022126596,121.5283618513991,A,118.98933676475272,57.90414063483295,56.42779536807795,1
Yes,Other,51-65,White,114.01583080471764,-19.74888817807384,D,88.58472665541066,-18.549765573209154,80.25650935369003,0
Yes,Other,36-50,White,75.76499392792495,-149.57111795605928,D,-17.34534530837648,28.010849896147878,-14.6998881509833,0
No,Other,36-50,African American,14.673348737119692,50.78779085701893,B,-17.371601250532773,-55.31655722676307,-108.67120358219064,1
Yes,Other,51-65,Other,28.964217554708867,1.7695626416251973,E,-75.27392296020588,159.4896820993665,-77.44040136781098,1
Yes,Other,51-65,African American,89.79610605284391,308.8313332108487,A,-46.21508272070757,48.47807131049339,-131.7768172709887,0
No,Female,26-35,Asian,-5.3715185831379735,45.473912403024904,C,-74.54314061878821,5.5366294023360405,-61.82709861273202,0
Veteran,Non-binary,26-35,Other,-16.982602511006625,-73.57262592597523,C,151.264528104233,7.514319434300905,-47.9609297516148,1
Yes,Other,51-65,African American,-114.66845113040287,4.421068718984042,C,182.6533536747003,-34.15270477929675,42.61747638421228,0
No,F,65+,Asian,188.15145083434157,-45.95353626555909,E,-75.98957122342635,115.76706569849242,84.29098406827154,0
Yes,Male,36-50,Asian,172.55321534409185,83.68889473075112,A,112.01577588147555,14.076587406166341,-39.583663299470274,0
No,Female,65+,Black,-28.381269670272168,68.4449698478645,C,-11.930285890170733,-266.15288588838945,9.073169887192018,1
Non-Veteran,M,26-35,African American,127.6831739312151,-76.41539250077663,D,-162.59320405073717,-102.4980094973585,-21.26977069863019,0
Yes,M,65+,Hispanic,126.4379813483983,-39.67345628464179,B,235.9330880911329,-107.21010965287321,-73.78032111399679,1
No,Male,18-25,Other,-2.1564807472745238,-106.70455565452599,D,41.38733415608559,147.02398156997188,-30.788633981407216,0
Yes,F,65+,Other,-54.67784396125912,-150.8399635098392,B,72.71048121545138,-81.15331287982677,-66.96382024947968,0
No,M,65+,Hispanic,-36.58078916973927,50.13075165972381,B,99.6425375854956,-190.35344452126424,-64.37596625288889,0
Non-Veteran,Other,36-50,Other,-19.450400169550225,4.93951632871228,E,-20.41879171410497,-83.37939038976678,102.15891719879828,0
Yes,Non-binary,26-35,Asian,-132.83721165421468,-108.29833762678214,A,47.54073266718957,-59.43428018039538,-144.2376449529704,0
No,Other,26-35,Asian,91.02105417084178,-111.21756677892509,C,-203.60103205026553,-343.3992663865529,-97.96856538004255,0
No,M,65+,White,-35.953460847517356,67.69115945695575,C,-77.31762735772911,-208.97509775635172,-10.095124261148742,0
Yes,Male,18-25,Hispanic,98.16160998129496,-102.88814277056129,E,-0.02143987860382759,-21.765352122977745,-273.7953844238499,0
Veteran,Other,51-65,White,69.38928591027296,-38.85609452239874,E,-94.23488440667305,99.58937761782907,214.4864957926873,1
No,Other,18-25,Asian,-57.59315768620734,-65.7072526159098,A,-52.77150640782801,-10.417881391437001,-15.106091221769407,1
Non-Veteran,Male,51-65,White,119.64297136213808,101.06420276632451,C,18.409998761760978,-77.47995845302626,-37.09416366183028,1
Yes,Male,36-50,African American,39.12468430031866,57.94726103099311,B,-138.97529684041737,6.414164050339773,-180.87694315331044,0
Yes,Female,26-35,Hispanic,22.075995719515483,-33.12847871346316,D,78.90213387874533,24.215419710591306,130.8899976301407,1
Non-Veteran,Non-binary,65+,Hispanic,-118.6711483741926,178.61845336939172,B,15.492916410779278,-159.743983014509,2.600568568146546,1
Veteran,Female,18-25,Black,290.8958365106654,112.82377885106409,D,96.6698285023123,123.85120914831802,86.19512824466953,1
Veteran,M,51-65,African American,-38.45806586169675,-56.95848342316046,C,-65.25550748979637,-56.39044113688894,69.44902676167088,0
No,Non-binary,26-35,Asian,-77.11150638479695,-190.86172494578207,C,100.01005967058805,-65.12256705977126,34.43116342987996,0
Non-Veteran,F,36-50,African American,114.43274192755224,98.77394229519341,A,-124.02992924674503,-124.83151964073225,62.96443272985556,1
Veteran,Female,36-50,White,-84.34602379772176,80.00482363319266,B,-82.22872563911882,52.317603212487505,-204.961014268744,0
Veteran,Other,26-35,Black,47.34559071023478,-123.33232424527876,B,-209.929206944197,-97.04055020654252,183.64014010923037,1
Non-Veteran,Female,36-50,Other,-131.0940691755927,-56.36128273737615,E,9.176462856040104,-67.2747629685685,24.596717851421023,1
Yes,Male,65+,Other,107.18330155609222,51.105068295035025,A,10.7898418603566,-154.90454193809376,-43.126587169934005,1
Veteran,Female,51-65,White,112.74996010576747,-36.61924959945531,C,14.271894083580614,-245.15507154218602,91.52427180654944,0
Yes,F,18-25,Hispanic,7.9987349510621115,39.01709161272626,D,-50.26645420429882,42.04568965234461,71.08758703741843,1
Veteran,F,36-50,Asian,-37.681499359108315,25.59686199927037,B,100.47754540027911,20.93866174872268,103.70578114101356,1
Yes,Non-binary,51-65,Other,-34.46306584082832,-71.77260871422756,C,76.44949006777675,42.767350046473126,-87.23439045577511,1
Yes,Non-binary,18-25,White,2.7212352561280526,-289.654558903508,E,-180.7057054647113,-209.31988077125058,141.38932032883454,1
Veteran,Non-binary,51-65,Asian,58.05043546972746,90.53691328943555,B,88.82393314019048,-38.84098238507631,-158.8962129349478,0
Veteran,Male,65+,African American,-61.80300192066033,5.593479065288562,B,49.98264956191164,67.04444377929057,-86.6743999070993,1
Non-Veteran,Other,65+,Asian,-96.72311714100117,-90.31639416841294,D,73.45432805263812,8.93379365343652,29.158959595564067,1
Yes,Other,26-35,African American,-67.05506802855257,-144.7133358168909,A,-75.73702367480898,-37.535797680543645,252.2147258194467,1
No,Female,18-25,Other,-24.815940252212073,145.5379090398016,C,55.35726499147646,62.17234335656093,-149.11467284830354,1
Non-Veteran,Male,36-50,Asian,-174.66140597557094,-29.78165093337728,C,-65.88543380930648,24.477137401312497,108.62321325348503,0
Veteran,M,26-35,Black,138.06568352829552,28.506831845847874,D,128.9178241223565,34.3810782575475,-152.58971861726016,1
Non-Veteran,Non-binary,18-25,Black,-119.70219873840757,-177.1041081908071,E,-216.56498051625235,-92.98936207838373,-134.1827557634828,1
No,Female,26-35,African American,23.038068918240885,-14.8226606244799,B,43.96161849777274,27.753325974633142,-0.6123136224850165,1
