sexual_orientation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target
Other,B,-41.167006225350036,B,30.53430035783686,-120.62453763685808,-39.74134623478006,E,59.387651734034065,D,1
Other,B,39.75842848976147,D,-24.672218305228785,-40.785592212246435,30.972747907065855,A,-137.3507937106491,C,0
Other,C,-43.2815708262111,E,-158.36261957783714,-99.73035276048509,-122.85797300914673,A,-94.65439737878198,A,1
Heterosexual,D,-31.443700421814214,E,-54.01570927172427,-41.673151079053035,122.69730047410224,D,-131.96300983778224,A,0
Heterosexual,A,10.66596860273558,A,156.10843842937112,-56.81193712262132,122.04617347260987,A,-66.33642914940853,C,1
Homosexual,C,55.66438738272696,D,49.6750958574441,45.54034393155646,-77.65028422404353,D,76.12200136302832,A,0
Bisexual,E,-15.717839491548046,D,123.63166437479398,-85.61735836592372,-16.945502891980905,E,-63.2739049611492,A,0
Homosexual,C,-37.39338489161475,A,55.90052971315599,29.682690650759007,-33.025266513342984,D,-22.213151157583617,A,1
Other,E,88.45377637079575,A,105.1446533381289,204.97244601874073,148.34854753516998,E,160.71390345092505,D,0
Homosexual,B,-100.66724636083724,D,137.88261051467188,7.434712601852489,-176.85047227044325,D,-52.98628998594439,E,1
Other,D,62.16836482906073,C,10.064134214852341,71.34557080771712,-51.215016603485374,C,-39.19226576374263,A,0
Other,A,-262.07489996963756,D,-12.744609557695021,-36.57743293798371,8.190424222151687,D,67.59481251387604,A,0
Bisexual,C,164.04815837594504,E,-96.40083304166023,120.96688188940328,-110.40133896671264,A,39.813225862702765,C,0
Other,D,-124.12719729882139,A,-44.09933456010932,-35.47815945251296,16.67119195966954,D,-97.41974141182114,A,1
Bisexual,D,-100.76034668798385,D,-5.020507484051652,77.54360313104317,-21.818109793233013,C,17.746381119978448,B,0
Homosexual,D,73.47706455108201,A,-21.969508919253943,65.89060333159735,17.149319199189478,C,-169.85527385956743,A,0
Homosexual,B,-96.92749465064962,A,-1.3519147357674006,92.3256524713964,19.401040473170188,A,-40.01104470376751,C,0
Bisexual,A,31.085555155115756,E,14.63979174784148,71.96747327479345,-38.61245113506032,B,234.82365130491957,E,0
Other,A,43.0606759310422,B,-45.46318842396774,-195.0486576617749,-18.816739030905733,C,-144.74793696662192,A,1
Homosexual,D,105.41584402765054,A,77.46512063350056,-73.33240402597518,122.29827276252163,E,-40.715987641795735,A,0
Other,A,-40.66766982031907,C,-5.78262946307764,-141.8233767030368,-21.557558387277467,A,-116.31036422623069,A,1
Homosexual,B,-3.7637210776857,B,-13.515333913293501,104.62168847429598,-49.91729456004183,D,86.3314742889952,D,0
Homosexual,D,19.157156330983995,E,32.822365567352264,-57.64360291938557,37.24880316261961,B,-149.27873113479396,B,1
Homosexual,D,56.834252115674055,B,59.281180507625905,-83.9000281574119,42.032286664769245,C,-142.67149111399803,B,0
Homosexual,B,-4.066693954181379,A,94.52226278351623,32.13489907966374,13.581635984094284,E,-93.90056643132901,E,0
Other,E,-146.92829483018656,A,1.852463576758188,-151.50455315390033,-115.94711023010316,B,-65.84704167607744,D,1
Other,D,50.272058580830624,C,-86.48769295613442,-36.7273406753508,17.013124653684923,A,102.23523070712555,E,0
Other,C,-3.658786667131221,B,-166.64281794434473,-181.56896365658338,-21.895660610349758,E,-30.681296897087375,C,1
Heterosexual,B,-209.54592802206227,C,-114.64208562245932,-110.17282823230549,97.82473606331412,A,196.51953286230537,A,1
Heterosexual,B,54.51276883967817,A,-65.65760923913057,-185.72345533433764,-108.97002664432453,A,-167.73236954408245,C,0
Heterosexual,E,-2.4175848446432346,E,-141.1443168549444,4.729455223261113,-129.9368247346212,D,86.01658551590565,D,1
Heterosexual,A,3.9231608336577253,C,10.557839466400905,-133.54913084997312,-26.340978657982273,D,12.71145010826928,B,0
Homosexual,D,-4.067726719120579,A,38.208567069063086,-7.784247511228972,-192.42888886157218,B,-70.45014411846829,B,0
Bisexual,D,-83.70023770946628,E,-29.14179346947199,63.589764357596856,24.672053402376083,B,6.303784512003231,D,1
Heterosexual,C,-20.628172412860096,E,-190.6795468939961,84.12609066130365,-251.6897344489193,B,-64.84750173408533,E,1
Bisexual,B,-99.68698942918464,A,-77.70152835993802,-20.691922174455147,-37.99907113920239,E,23.102374989913727,C,1
Other,E,-83.62471574866821,E,7.6064747296061705,-73.60936892231362,24.342442339603803,E,129.09895115273326,C,0
Bisexual,E,-82.8037175169461,B,42.5475439889318,-68.9683212569207,142.42499582957456,E,-95.57815077642663,C,1
Bisexual,B,-9.335597058470546,E,32.91564632054018,-141.80230455458565,-150.41338334291595,D,99.96057180642899,B,0
Bisexual,D,-11.918579488941017,B,65.54503090160145,10.219545440050949,27.787771773879495,A,86.19778400473608,E,0
Bisexual,C,34.571416935062835,A,-34.65416147380624,-196.23833001744876,95.02035086996756,B,-11.294768810448408,D,0
Other,A,121.69053914584748,B,103.10835768482247,-10.845127624853431,-129.02652525829376,D,-81.62881409079289,E,1
Bisexual,B,-156.69797213375261,E,-62.513298561560326,-138.22287472114326,10.259008876204962,D,91.15069610594256,B,1
Homosexual,B,-70.33183305062425,E,-99.47988259554195,-38.357841459125304,16.862049457787684,B,173.01416704083715,D,1
Bisexual,B,-97.72767794875358,D,-95.54507773074951,-133.38074596751886,48.5468697099084,A,62.27808229879047,B,1
Heterosexual,C,-61.46921273816292,E,148.37433553578862,70.52710876641787,110.78745739153513,B,41.522465545621515,C,0
Homosexual,A,66.20095029202953,D,-42.07031748698933,-203.05770241166968,-9.564144135285952,B,-14.032078309978665,B,1
Other,B,299.90833116030757,C,-173.48365504654103,39.65036265913076,82.30721735681007,E,-168.5205713904622,B,1
Bisexual,E,42.636973595621505,B,38.82747208378501,-14.690160173162242,-147.20179448027153,D,-134.3918471776504,B,0
Bisexual,D,-74.37151086763585,A,37.28039183819982,-0.3725186880895456,124.4368926393316,E,-125.60756822853718,D,0
Other,D,81.84297281978566,E,-23.40763387611981,-61.13154001467426,-96.81657370184436,D,-165.48693019695546,B,0
Other,E,-71.2372250587738,A,28.0911767962304,24.561444950372678,102.69383187040069,E,101.23030636912836,D,0
Other,E,-79.8837745178234,A,-151.63405981873848,-60.267072757829766,8.515526268266168,E,236.07739660512343,A,0
Other,D,-75.68078301519398,C,105.23475479342856,1.9909431395171147,155.95385985537686,D,-121.52991955675596,E,0
Heterosexual,C,-63.634131340427444,D,97.85039280460157,-116.43976939140322,106.90859435235045,E,-184.91094070380134,A,0
Other,B,-91.84226645397054,E,80.96558531148537,-48.087788417321434,126.36004510126592,A,66.90957855062085,E,1
Homosexual,B,-56.78891001069061,E,-163.3932120674921,-16.69492700624793,8.089067899866526,E,105.65290843877162,D,0
Homosexual,B,-146.63398268408469,C,232.93960519419383,-52.588893812633174,74.88759722422203,A,-4.024536424692311,B,1
Heterosexual,C,84.49103261227675,A,-138.04944026685777,190.53688886461254,-70.38593502285492,A,39.235825389708964,D,0
Homosexual,E,92.31492256320695,E,-32.492861820299254,-32.538713311085736,193.4388986053949,E,39.52036489713259,B,1
Other,E,-161.015728955679,C,38.34474878244502,-14.84388068066576,30.29424157857884,A,-35.72812309592944,E,1
Homosexual,C,-3.995268792279453,E,-43.37840448604982,89.88190859075317,-78.04683162735313,D,115.47567434833633,E,0
Other,E,183.2881299468702,C,-188.501745406602,-114.5516994738881,-52.97166962768646,B,9.587051849690127,E,1
Homosexual,E,-63.98300500257727,E,-37.41049422502641,-16.584944359150896,-59.00531298183145,E,131.93980966704478,E,0
Heterosexual,B,-198.5536736754132,B,-79.00230741263611,10.11534990916841,-82.83517994700527,D,-75.70199697907462,B,0
Other,C,239.86032126203622,D,4.980445932391678,42.18482329882222,-18.98159784257301,D,-105.51650604446839,C,0
Other,C,-4.246826555482119,E,18.635657580292953,-5.232360678195625,22.957712218987133,A,-10.60758682385746,A,1
Heterosexual,B,42.204544182563104,B,20.913019334650805,-98.4140557068762,-142.24667184984042,C,29.190371261466584,E,0
Heterosexual,A,34.247722658675244,E,28.826385964026947,45.275106369905004,-21.42698104449665,E,-320.0732169613304,E,1
Homosexual,B,116.49022266789781,D,6.000122027275554,35.56615559520624,-21.711569425171838,B,224.81984387857187,C,0
Other,B,-41.810129906070095,B,-117.48407312719449,141.33852968420152,-10.680378851108681,A,-62.20422816225604,A,1
Other,B,-30.46904047183484,D,47.701436206814485,-130.30556245050187,165.04325356734765,E,-30.62131425571195,E,1
Bisexual,E,-177.46370581377852,C,-141.70768745410595,-249.83457169800883,40.732882355689995,C,145.85542840704693,B,1
Bisexual,E,136.63202825505877,C,-156.59215723998147,28.547894616014435,-33.142967680204166,B,-11.106786055530938,A,0
Other,B,-98.37883470559733,A,-75.97953798781245,-133.05815149027686,-88.0379890352198,E,-25.81973675506248,B,1
Other,B,44.41222490248423,A,-10.833061338957908,-51.32472200355357,-44.10308154970546,E,83.25033274316522,D,0
Heterosexual,C,-98.69115904066624,D,-26.561685959836044,-120.5726390639011,-9.037530673734716,C,-65.24234262268547,A,1
Heterosexual,D,-55.18672208741698,C,-147.39292424064175,87.32429625069443,-20.25352821976576,D,-0.9082387332849289,C,1
Other,B,65.70211546516084,C,-18.80812077464632,211.54852404196816,133.28772721790662,C,-17.45608533704758,C,1
Homosexual,B,76.51299347438672,C,9.551279598602935,96.72242249642858,89.6441898330342,A,88.35123772346006,D,0
Heterosexual,D,-94.37045558196027,C,-18.988437996784523,-189.66310161239264,59.319628082996715,C,92.34462357057181,A,0
Bisexual,C,39.677067190935,D,-96.70241791806895,82.4834891766892,-118.2055480467045,C,-129.09263419414728,E,1
Heterosexual,A,64.38827965922633,D,0.5862662449199635,7.582272702494119,-25.123311063510123,D,162.5814966781151,C,0
Other,B,11.684732313827123,B,-43.09774905316749,51.73104591751743,-57.84106313734673,E,-53.98810771362701,D,0
Heterosexual,B,100.79579785801553,B,85.29076696675851,-221.0436931406751,64.02214062529556,D,56.126422003589504,A,1
Heterosexual,A,-11.482458099311467,A,134.87844672482345,20.30915478373938,-35.403115016739854,C,-37.47802684058506,A,1
Other,E,-156.75230562623423,B,-4.364119828722225,19.525136875924424,-69.55122214867453,B,102.86620773239461,E,0
Heterosexual,D,16.63978945149894,C,-241.9023393104364,4.0751192837287,24.619397291077274,E,-35.0299626031158,D,0
Bisexual,C,-11.263836054486585,E,-147.57707838074953,-7.400812244300833,75.42644973395066,C,-20.587905672014394,D,0
Heterosexual,A,-57.312268332543404,B,128.06573208776229,-138.8939304940785,27.458437693742,A,-105.40233520174486,C,1
Homosexual,B,131.96697753643454,E,73.82873346595105,40.87655686108181,142.32909938643994,C,106.508952764767,D,1
Other,D,-140.1403990354018,B,-70.50623049213243,-9.335314965136243,-63.59492033821793,A,-70.32330017888457,B,1
Bisexual,B,125.93848855518026,A,69.6000278120832,5.461653326154902,10.342329029200386,C,-30.952139695799826,B,0
Other,A,42.11071057524606,C,-55.9615924540993,-95.006488203714,81.06284899658115,D,87.06208435322938,C,1
Homosexual,B,55.86035267169458,E,-60.164263352263326,154.97008639741918,-36.28544955126564,C,-55.63851687232548,C,1
Homosexual,A,74.49052585102804,D,-70.86465697271632,74.70978389938763,-27.83267493032138,E,-3.274190581880585,C,1
Other,B,-7.365942773592693,C,-25.310009558282886,-112.89099354475871,68.20606594511108,E,-110.14239957744863,A,1
Other,E,114.84699450645392,C,-92.83110667985743,-66.03075066940835,54.07727511149933,B,84.5147573590987,C,1
Bisexual,C,-31.661341028525435,D,-9.873832642422531,-118.30842174657906,-28.400226483664188,A,2.6090976483965447,B,0
Bisexual,B,-110.47889985830996,C,-139.78694253785392,85.49296691819954,-32.02401994500955,B,-26.580864908402418,D,1
Other,B,131.24911950508002,B,-49.144125744734374,233.54225038990757,-87.70241706192552,C,-86.5928544298542,A,0
Homosexual,E,53.54814925854053,B,-59.69397487973325,-77.99844451134344,62.40265815399828,A,-258.67115787763515,D,0
Homosexual,A,-51.16037523132779,B,99.17527105939963,18.87554807108803,20.60269369063977,E,7.958493517073979,A,0
Homosexual,B,93.69354424330534,C,-144.52197753636415,-99.16455024736864,162.1839316766611,A,57.997073133870124,B,0
Homosexual,B,56.13397030938031,D,-107.95683182610799,92.87861431029583,32.39112134869262,C,95.76430685759217,D,1
Other,A,41.785829987347824,C,123.15853153702159,-104.39793352663875,81.85224850128506,C,-36.88195963849933,E,0
Other,A,-99.26756679766405,A,64.08353303230372,21.611914410372805,-20.695406824648774,B,-50.28437347829233,B,1
Heterosexual,B,63.7537374693434,A,-129.5371761710157,47.058946333489374,-64.08373819519528,C,-47.12800802128816,A,0
Heterosexual,C,-143.46928083051787,E,35.876862503282986,-180.09477137530814,-89.08819365078661,E,38.1859334395564,C,1
Heterosexual,C,-38.300755437541845,C,283.4649274404046,89.18874528451934,100.67088710438186,B,125.88671308240347,A,0
Heterosexual,D,-48.35382821006843,C,112.23732700391709,4.045899931095878,143.02389684418296,B,-260.66879597727905,A,0
Homosexual,E,2.1486857164557533,A,119.76659542133964,-48.79115804094618,-7.133777104174357,D,-63.415035549026086,C,1
Homosexual,D,-109.59013693131547,A,-181.34367027073034,6.560953449955223,-175.03208769653097,A,-145.7989563609279,A,1
Bisexual,E,-59.990077803121146,B,-43.6165018796036,-279.09602147762183,24.546277125862293,B,-108.36484909241352,C,0
Heterosexual,C,173.0899409769522,B,-46.38027127810853,11.686109581382741,125.64920237451082,D,-122.67695595199118,B,1
Heterosexual,C,-87.1927461485095,A,9.324026921858282,-60.98329687708135,-62.95433126876756,B,83.16210871575682,B,1
Heterosexual,B,218.56542417958852,C,89.86195842526953,87.04183927956748,-27.246334423845088,D,-84.98485949126426,C,1
Heterosexual,A,17.91957912817526,D,54.54515126667886,35.43693097060158,38.181113346060215,E,-13.937188555151609,A,0
Other,B,65.60860666036416,C,-67.86075991785316,48.93733124406265,-94.67082738152168,E,-78.70198068793951,B,0
Homosexual,C,-125.55411335530738,E,-6.643617515520325,35.36662374408621,127.8880582505256,E,-50.014680033969995,E,1
Heterosexual,C,-225.3463175872084,E,77.38186543891793,44.03333265607263,42.7878033763528,D,17.642601983883026,C,1
Bisexual,C,82.350453778271,E,67.02425858199742,-29.145969460117787,16.31899831820122,A,-192.80420770387758,C,0
Other,B,7.9804582962564,C,-75.69100406726672,51.53900365583704,-54.604955341549875,A,-107.70344066361308,E,0
Heterosexual,C,120.77448053079569,B,-103.52681380034494,29.89129852263454,83.9777347736131,E,-59.733100299831996,A,0
Other,D,-21.513035466751447,D,-46.0502129309557,-140.18538862023678,120.36798384330156,C,35.50427155415965,C,0
Homosexual,A,128.61858645860525,A,-98.42148193158143,27.65805554960366,26.948613929656638,D,-64.00878183038822,C,0
Homosexual,D,-63.59063398012762,C,82.18819601541331,24.503246331640742,-8.154611860196459,A,18.09104263402758,E,0
Other,E,15.894639369733119,E,-89.69942513230481,108.97612143440605,85.16287111900071,C,102.04087560515447,D,0
Bisexual,D,-105.61396557313584,A,98.32808530352445,138.94254444077527,70.3522985792239,D,142.4266207208567,E,1
Other,C,135.82112478814776,A,-61.372352688978296,47.94264747901226,162.46242986954184,C,-93.73472788757304,A,1
Heterosexual,D,54.6281614660119,E,-6.7314757721549805,-38.272734229410375,44.873627014674106,B,59.639054345881945,A,0
Bisexual,B,-98.01248779339241,A,-225.95962445880576,0.7317327622301673,-157.62793837468686,E,-19.945956052458428,C,1
Other,C,-56.944046384003165,E,-132.87471910177652,71.64378278312381,-25.524017978092957,A,-51.82674338876555,E,1
Other,D,-73.37927464958483,A,-134.11617612151397,-158.48422805742499,-111.96658702956088,B,44.06692223199122,A,0
Other,B,-52.973838277280414,C,-170.80652318562167,-63.2335948610692,-69.63900635107085,E,-182.73661301863908,B,1
Bisexual,C,157.38269597533957,E,-76.42774214618942,92.38222977318861,-6.4275985570522565,A,75.93606335399464,B,1
Heterosexual,C,25.266620380100246,C,26.05452878086708,40.59639325964127,89.7273756759473,D,-55.477969568220985,A,1
Other,B,-41.36440046779647,D,46.02543869736891,-40.34383168268642,-20.893797489586014,B,-221.05210857716725,D,0
Other,A,19.674254245756167,E,-41.57229697460113,-63.53219107206295,-129.367866436658,D,-11.811152070157977,C,1
Bisexual,C,-120.37661149706132,E,-12.545061253159146,-43.18213893505372,-55.867290167126896,B,-103.7325211992653,D,1
Other,A,-9.788611904872102,B,63.62738539946148,74.35420163394858,-49.09812608886836,D,13.760416015469733,D,0
Bisexual,B,11.940992204633671,A,-48.40037730704582,51.684852527064805,65.02715217259242,C,25.4168910083424,B,0
Heterosexual,D,59.17038589218956,E,-12.92024178370742,58.35185655388309,65.23041201121956,E,158.2380974190434,C,0
Other,E,-143.05727189927643,E,3.0516081428139676,54.60099295231654,28.89767139912053,D,87.72858566539848,E,0
Bisexual,D,-47.95565061421362,E,56.2025729280989,181.1631620886901,-109.5538246012893,A,-1.075761545158348,D,1
Heterosexual,E,27.052832902487527,B,-136.03680209996253,86.1045377572855,-37.12748937957156,B,-80.46225707284952,D,0
Homosexual,A,-2.021750054341078,B,-4.449879249082122,-158.7856000922698,-11.339259699447487,E,-100.911007514399,B,0
Bisexual,C,-1.9199881819560707,C,1.6595491401658138,-51.00137297540201,116.73944125116,B,47.02350998665221,E,1
Heterosexual,A,34.47458843275125,C,78.19687572748325,91.42362639812929,2.0763656769109256,E,-24.598217074033073,B,1
Bisexual,B,-95.19099009430043,E,57.599299635514356,-108.04398951717513,191.86875176627984,E,-18.782651100197626,C,1
Heterosexual,C,14.147534726430164,D,1.0124044161288819,-8.969060713218578,-49.03053697844296,D,-79.67730803323309,A,1
Bisexual,E,133.2688772605081,A,-29.405878131796698,101.64053817170753,91.45447056753888,A,-167.68110794489374,C,0
Homosexual,A,43.61254224738204,A,-175.7661416255534,-25.73728433652736,92.68138480648132,B,-75.7864054309392,C,1
Heterosexual,B,-109.84076944277408,A,8.15974345905763,-42.14831770512682,75.61922983442588,B,-175.40326300838643,A,1
Bisexual,D,-127.89764997180708,B,127.2705884623439,-34.20465947611567,-65.75917589411297,B,-145.4752536675747,A,1
Other,A,68.02421423389353,C,-126.56240824874139,140.00570883635842,19.95907467986727,B,24.152639908455374,E,0
Homosexual,E,26.57831180497953,C,-174.4323144687696,134.06533106042576,84.35365798270385,B,-164.74575229123374,D,1
Homosexual,D,-66.14789931248126,E,-45.926695932445,-42.8040259742919,-115.41449475379424,A,-45.90367447656658,A,1
Other,E,-72.61681300620008,A,80.87629613728822,58.06852454265149,-4.701705829286104,D,-71.06278442127812,B,0
Bisexual,A,-20.111627997653454,B,58.927678772458215,-128.0413112798477,-30.778314761763433,B,-41.33821277408913,B,1
Bisexual,E,-75.03453808131339,C,85.40126296681947,-215.1395866414529,-190.65416473363123,C,152.2103654338401,A,1
Other,B,-126.66240709999815,E,94.74124848659126,67.04156167277938,26.443830177919875,D,10.94361089360609,A,0
Heterosexual,B,41.06452407414333,A,86.13840946934751,71.44384280058291,-91.06968152562662,B,53.7621387709344,D,0
Other,B,56.16924957776821,A,-15.22328871922561,59.02748037877379,-101.303948586341,D,86.66728105868356,C,0
Other,A,86.20967023189633,E,130.9460928967624,-26.469391341474903,27.839683053324105,C,-37.057172094448624,A,0
Other,C,-2.994663292116392,A,-9.218883592481852,53.32422302251104,68.86237081469088,A,148.25376529191803,C,0
Heterosexual,D,-8.33280738398395,A,-73.85979009401859,70.38053675108901,-32.694635702434915,C,-70.22247851123214,B,1
Heterosexual,A,107.11623736259864,D,1.5209950170746456,60.40111279481538,130.93416342469686,C,229.35065583688606,A,0
Homosexual,E,-24.76272007512871,C,-189.51195863990995,-174.8578463751026,101.62871026985289,A,-17.012930420237954,E,1
Other,C,54.51807626768604,C,-44.429409613872195,-178.48274134168292,-3.4711400443923095,B,-28.427074739109116,E,0
Heterosexual,D,60.839584936123515,C,-54.175242024785184,41.948059851241474,-99.6741937918213,A,51.46247906913411,D,1
Homosexual,B,-59.82953855055088,A,-214.31404044424355,61.315712198504045,98.62384616490428,C,20.65380090363467,C,1
Bisexual,B,-62.60327391364818,C,96.76947082892639,154.33022467525424,75.7709623662506,E,11.198957123014083,C,0
Other,D,69.12223984018358,B,49.689238701662994,-43.09917375522317,-28.40240466284602,E,34.46033119786204,A,1
Other,A,183.7818262751528,D,30.07259918682843,126.60109737713809,-37.327360803692436,D,-39.764046679162504,C,1
Heterosexual,A,-269.0442962252045,D,83.96743883987631,47.34675616672174,16.758281710996297,B,-31.93786241041242,C,0
Heterosexual,C,9.812770340011546,E,-85.70478732980158,83.18188394521387,-45.280453848629975,A,133.4465884517319,A,0
Other,C,27.177886871903674,B,-56.33950580737414,25.212777063326392,-33.66774911325994,C,-47.09853820324562,C,1
Homosexual,B,-16.33053416260269,B,248.40725437447526,-93.27221479804028,-34.38967162809854,C,-84.88845434059866,B,0
Homosexual,B,-207.2919758863454,C,-55.045251999772034,-8.403865490146869,65.2054277376528,C,136.78215029508885,B,1
Other,A,22.137349779083507,B,-183.49235037750182,337.37225663481524,-98.83043550672565,E,-203.1025680394809,C,1
Heterosexual,A,-28.441193446159012,D,131.15800644929013,3.8596268690951856,-67.45856586620795,A,49.72297734228686,E,1
Bisexual,D,40.07766672011674,D,22.66524866535166,-71.45186098877429,-72.13620380010654,E,-59.33189366293996,C,0
Other,A,-101.25400246922325,A,-30.59495406279819,115.62055170909017,63.25938317848101,E,114.39329796487164,A,1
Heterosexual,A,-7.285380056974009,E,67.8357028910343,187.1915492619844,-56.55084475793251,E,-103.32384328589201,D,1
Other,C,63.31889893963787,A,147.27077730354162,-2.589815459093537,-3.0560720995478183,E,-28.68736983065589,A,1
Heterosexual,D,-117.2289867847699,B,-24.587822901960585,-62.69047137736785,88.45675026383434,B,138.70269251920638,C,0
Homosexual,E,-16.44844717562319,A,-322.9642703285585,66.19221049765459,-30.562368149189666,B,54.12914888136483,D,0
Homosexual,E,92.95205430625076,C,-107.85741726534745,0.3724326189752298,-43.44849884849717,C,51.918033024494726,D,1
Heterosexual,D,-72.47755753769863,A,38.78509922510589,37.03181765079707,5.709248164376785,B,28.415189805975828,E,1
Homosexual,B,125.74882164936356,A,-81.02348729200634,98.42713389459696,-35.981388132430375,E,-198.93968434192962,D,0
Homosexual,C,171.4778025513487,A,80.69730514698453,-35.267070714579894,90.12715191611466,C,97.59028763742718,E,1
Heterosexual,C,135.36655390065414,D,-10.934922316820561,-30.050876246349496,13.933581987877968,D,-267.0640701360324,D,0
Bisexual,E,35.51244714116229,E,20.739632245143273,62.12768723584953,-57.33500453562588,B,-84.29853537420172,E,1
Homosexual,A,12.508298842120702,C,-117.78615948778064,4.601862128705293,-78.54158663757079,A,128.29922538613243,A,0
Heterosexual,E,35.26037372399195,E,-49.17831979043288,-48.28491757383958,-13.996941844372337,A,-108.94517753663003,A,0
Other,B,-88.63407646618585,D,-78.11793016061111,67.60661814059613,149.2614452810265,E,56.195896118844225,A,0
Homosexual,B,146.35256406771668,D,-45.23944370007961,-24.59674455891277,-43.20654855763749,E,-38.278422130753796,C,1
Homosexual,C,-74.69961079562106,E,16.456383720469436,-3.106901296284563,18.447936922532275,B,34.243369485080855,A,0
Heterosexual,D,168.06875739927239,A,-66.76312949073412,-60.53114509799694,-201.60868183064818,C,113.56413605908051,D,1
Other,E,187.52686508661907,C,-52.13331418617146,111.08411729507498,-109.22267098553746,B,-17.255937194474352,A,0
Bisexual,A,-84.89270212963434,A,-110.33538867044588,-1.8111946895730333,-10.301346603902843,C,-155.60980007602842,C,1
Other,B,-16.264593974422276,B,85.92249143160127,-24.274781645437074,112.44022717440359,A,53.11742355375743,B,1
Heterosexual,E,30.911290837664506,D,-201.34272413442895,51.69722598327407,125.71798300367168,A,23.303539660870136,D,0
Bisexual,D,62.12750421723992,E,0.03337530509022688,-135.4525394017996,-6.200622341427184,E,-17.901094633272812,A,1
Other,D,-119.64370019470476,C,276.46010659725533,-64.87945853950126,-91.2989073218164,D,-4.15522116600494,C,1
Other,D,-163.7281647998416,D,122.37514358624577,34.82302406536144,-212.222408122217,C,140.53112534952754,A,0
Homosexual,B,135.0878890560461,D,4.849651725710278,-140.28267298422784,76.86276943232237,D,38.77616608346568,E,0
Bisexual,A,-34.27946701688393,C,145.2640869379903,120.75462173471459,-72.73798974149199,A,-43.22666246854403,E,1
Bisexual,C,111.13432629334434,A,-85.3610927999518,205.36615930652738,-14.275743124582508,D,-10.435451931452853,A,1
Other,A,-57.16291098045323,C,-174.30625108182167,136.01880054221542,78.44566143894582,E,162.66662719928667,C,0
Heterosexual,C,-91.25806657275095,E,-28.382044295997538,-9.613031362494151,23.364262741845746,C,46.688448594930165,B,1
Bisexual,D,-3.7691274623147364,B,99.4882450441799,-19.0347517324132,29.75571933963783,E,-78.35693254836751,B,1
Heterosexual,C,-124.92820325926208,B,128.19453724190353,-180.05527778314075,23.40268478346415,B,19.139965587637693,A,1
Bisexual,C,-42.5876121719248,D,31.131403110370105,9.371635733605258,20.024083512434135,E,-7.483512775436029,B,1
Heterosexual,B,132.53925627103527,A,50.62902299501315,-129.30433959415882,-50.87818069388057,B,-109.62891227016307,C,0
Heterosexual,E,67.82007572359603,B,-8.569245580564969,-129.71407411549305,19.297405436177673,E,-138.95346567997666,B,1
Heterosexual,A,181.1821213005078,E,7.3432525969212,140.29145501887749,41.93771027148388,A,79.69504289023307,E,1
Other,C,-39.8312265883695,B,-111.18989705418505,27.40336157651831,-237.8203660744048,B,179.3946259321117,D,0
Homosexual,A,27.18967231149381,A,13.76920755540886,16.188587532065696,42.29008978064723,A,-55.68892644162443,B,1
Bisexual,C,-112.4822335960773,C,-6.941846277684934,-138.84387257555738,-37.20755280531339,A,38.111867309923426,E,1
Other,E,-97.03909473243213,D,147.08914272674573,-153.67456004097255,-124.54742486946546,B,23.027675988611275,D,1
Other,E,17.778798977187073,D,-30.286131099472303,111.15719770952717,31.540329403758545,D,79.41832396172902,D,1
Heterosexual,A,54.493343718954755,A,-41.24465472225165,11.575042815007171,-74.3217059163037,D,207.73334908471557,A,1
Bisexual,D,-1.3781298580795103,B,-39.283340968838424,164.94510170785054,-80.56307703946459,E,-77.42691005708751,D,0
Bisexual,C,-202.06021873533504,B,3.499287777269637,13.634554294520754,128.38987328752984,C,-29.901871260520956,D,0
Bisexual,C,-11.7610772734252,C,58.38060734282634,2.270249040036385,126.23693028804841,C,-74.92522177781632,B,0
Homosexual,B,-0.5229087455065738,E,-110.37888881058163,-204.22439378615653,-185.2398223152367,C,54.16936067966568,D,0
Heterosexual,C,49.66138289537941,D,82.75116953175596,85.07631150481932,-59.61034552140655,A,50.20193476913827,A,0
Homosexual,E,-36.093954546332206,C,37.151672541530395,121.05545698082076,-165.7282263037421,A,-145.87940588957704,B,0
Bisexual,C,-62.44585282544585,B,-34.80022626315279,-29.730735089295816,151.13311437885176,D,-34.88138358287199,E,0
Homosexual,A,-13.08378275598098,A,-29.731030000728666,-137.3345589291418,-21.45230495447504,C,-63.97883273929402,A,0
Other,B,35.47031775195075,A,96.04269714729713,49.376442055272726,-61.914174582210116,C,252.49742538435987,D,1
Bisexual,B,85.01835104285077,D,-22.017820917120165,-36.386917933518426,-96.28816264819491,A,69.17170292221111,E,1
Bisexual,C,-48.13586468858149,D,29.52138640532719,-15.147143368541679,-79.45243587116434,D,71.57722643266956,C,0
Other,D,-96.5302272378046,D,115.78561648535171,-66.77476746331659,59.860038469524234,E,-88.56145281728104,A,0
Bisexual,A,1.4379485236694782,B,-20.070882626736235,-32.54899520238241,-46.635129056130985,B,-62.61910938212293,D,0
Bisexual,C,81.42954016513035,C,170.93276347932107,79.32827370527234,10.511519854487299,E,61.860804634695874,C,1
Other,B,-52.39843431979717,A,-6.344337761291173,-161.02507524431476,104.9129877642203,E,-94.69639538983121,C,1
Homosexual,C,57.83891899057135,A,-36.81736672245741,64.45858141869172,129.60647840500454,A,-113.53125378010043,E,0
