civil_status,genero,nation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
Married,Female,India,C,D,-39.96998606442306,-43.435568941728405,38.29072918702812,-12.817896943363685,B,-43.560223598440786,D,A,0
Divorced,Male,India,E,D,-83.55350576642958,2.9612603173027154,56.00965409605987,21.233802553756277,C,14.982276900548502,D,B,0
Married,Male,Other,A,A,-240.0057541013003,21.290343980334058,65.95990559282518,6.591637685887568,E,29.729041497367408,B,A,0
Married,M,India,B,C,-12.175200238974147,-41.612167235475056,92.40770924455254,109.34362890351485,A,5.6577964309020405,B,D,1
Divorced,Other,UK,B,C,58.94616546900735,20.880142028644606,-0.4531524175346846,-139.4457435579295,C,-33.85866080703592,B,E,0
Married,Non-binary,Other,D,E,79.30653849686419,9.618790096306842,111.77270686456615,61.135876461210856,E,-83.37665979698549,B,A,0
Widowed,F,US,B,E,129.94108715409504,123.66368784651233,-45.912334749171826,-62.07893163529648,C,165.35021878969394,D,E,1
Single,Male,Other,E,A,158.29759318430322,-12.960330843606444,-40.75950371390384,23.39282222341027,C,-144.28784835584977,B,E,0
Single,Other,Mexico,D,E,183.02858716388704,2.947478845642652,73.73980038521493,147.25448916374333,E,7.723115008702236,B,D,0
Divorced,Male,UK,D,E,-23.10754610568087,-84.88643067204342,-15.506969380965346,-2.6187734929413087,D,-224.18047671320335,B,D,0
Single,Male,China,A,A,-70.602063872505,54.22295616934447,14.27851435056818,-74.10539958149998,E,90.96938914849004,A,C,0
Widowed,M,Other,C,E,59.39999078817835,-9.24860993295165,-23.050466659969075,61.06123364097111,D,-57.7480513599861,B,D,1
Divorced,F,India,C,E,151.2893661253974,12.158686798991635,-40.16846197324879,95.5204704722185,D,149.3769636946225,A,A,0
Single,Other,Mexico,B,E,28.07423926733698,103.82843427642425,-77.3481951444969,109.15173058981809,D,-74.68088273715469,C,B,1
Widowed,Non-binary,China,E,C,61.97985342782621,-80.77897798100172,-44.84785014011013,-75.78875507666208,B,-20.580443307382268,E,E,0
Divorced,Female,India,D,C,-126.30538594131673,67.81637568821935,-59.07272691365312,4.827246537391168,D,-7.003460176505577,C,C,1
Single,Non-binary,Other,B,C,75.35765198084266,-175.29905433767854,-27.813038842771974,-104.94080275207305,D,41.22294104377347,B,A,1
Single,Female,Brazil,C,A,-195.69598424009683,-92.06732317217157,82.89508995632755,77.71669159392758,B,-58.80843955147128,D,A,0
Widowed,Male,Brazil,B,C,-41.043356075993565,148.7232490159812,-31.678287995152175,-180.50087195664767,D,-103.5784092352211,C,B,1
Widowed,Male,India,A,E,-79.28478324135942,65.22181758284323,142.28023687781283,-119.54791531922513,A,-206.3469626101223,C,E,1
Married,F,India,C,C,76.73518105633612,-57.79040745910713,45.046400020623665,48.059553039796,E,-104.69836408774673,A,D,0
Married,Non-binary,Germany,A,A,92.46932995932875,-126.22904863218413,-87.96510328003862,11.67245145424135,A,-75.69245437295126,C,D,1
Single,Non-binary,Brazil,D,E,-90.49143919327412,89.18178720507058,-74.11000457690143,-25.800814305942925,E,4.353553312849654,A,C,0
Divorced,Female,China,B,C,94.83122675467173,16.708333958905367,175.68705136556636,-28.692304801070666,E,-88.90916228887697,B,E,0
Married,Other,Mexico,D,E,-5.91576031146855,-145.9267298669583,133.23814748372862,-148.591053501108,D,4.422899725424687,B,D,0
Divorced,M,US,D,A,105.43120506449215,63.44459381434998,-65.65143907930236,-75.84061515985118,C,66.24465892864163,E,C,1
Married,Non-binary,India,A,D,106.8667987405556,-75.91425012869094,-77.30241536430952,-178.05407658709126,B,22.78841656683392,B,E,1
Widowed,Female,India,D,C,21.368955663704085,-126.11233114573722,-148.46448735400924,-124.13454515910765,E,115.53659002154077,C,C,0
Divorced,Male,Other,D,A,12.238950221361696,38.55012174473608,51.48136804420117,44.13188699573271,E,-19.95402968318461,A,A,1
Married,Male,Other,B,D,-71.15892798121276,-69.80062560449072,-57.96053833894835,-12.278968505924597,B,-160.40452039097042,E,A,0
Married,F,US,D,A,-140.18407046245946,-190.13278552007978,99.93664893664926,-180.35048847850337,C,-143.9268126837614,D,D,0
Married,Female,Germany,A,C,-99.38087817326286,50.885378507902445,145.22903720898228,66.78747605779087,E,-63.2976402374516,E,D,0
Widowed,Other,China,A,A,60.454687147319184,59.06916033135224,-80.16921651874115,-91.88834149219097,A,48.7221218013473,D,C,1
Widowed,Male,India,B,A,263.8027378624151,-76.97024676487925,40.809329528864005,-52.78445653548079,A,-7.041612106265448,E,A,0
Widowed,Male,Brazil,C,A,90.83283708787859,48.07222794019793,-348.0543119288158,74.66008415661852,C,-36.62457935042529,E,E,0
Married,Non-binary,UK,D,D,-126.50147628625945,144.33239511592046,212.94453125946288,60.42369377451933,C,-33.56384534275249,A,E,0
Single,Female,Mexico,E,A,9.232715468887886,112.5872885190688,-131.79843459155617,-196.91565202654246,E,23.30784693869935,A,B,1
Divorced,Male,US,D,D,-74.52501160342285,-33.09394283050055,-153.72630888700004,-38.30332569391781,E,-148.8410481690135,B,A,1
Single,Non-binary,Mexico,A,C,24.105180430391737,27.154507575759606,21.499791442933898,-62.46214996949776,A,-26.01618432389247,E,C,1
Married,Female,China,C,D,39.13211164193767,-98.00463833939989,-102.21205398401305,-27.68130398874667,E,-89.06921813761426,D,C,0
Divorced,F,Germany,B,C,-145.6846576361461,-26.75181458614075,-65.44234613741203,-24.74125383389185,B,142.66989604269992,A,E,0
Widowed,M,Germany,E,E,46.971711615201286,162.88532567999755,162.75307890873367,-222.2903424713096,A,133.16048525342114,D,D,1
Divorced,Female,Brazil,A,C,-70.16378278262877,-78.20512906176764,-67.61061414694652,144.1455504077387,A,33.298945150740344,D,C,1
Married,Other,Brazil,B,C,-118.81480380861846,38.012154745956565,-122.96027886014991,-29.59208759248343,D,-15.10637604336498,B,B,1
Married,Male,Germany,E,E,228.9616585292453,-74.9375807938985,103.20556916931956,-15.857845436000764,D,-50.84073513610192,A,B,0
Married,Female,Brazil,A,E,267.8802401384115,117.43985651352136,-32.96369549409737,82.56294193950436,D,-143.7461219830305,E,C,1
Single,Male,Germany,B,A,-105.38160530794912,-29.00545382682724,-82.64660264223974,-31.128422988931426,D,-36.06568835842502,B,E,1
Divorced,Male,China,C,C,-96.26245929372043,46.3072757149754,-80.27851914975692,125.36163338917663,B,-136.50592645672234,C,B,1
Single,Male,China,B,A,9.415502360125368,54.639605896590126,-110.95785263406819,-38.5626522542186,E,19.130745041460955,B,C,0
Married,F,India,C,D,-128.7441897095724,94.18433124650659,-48.08975565329071,122.90026566728312,E,22.291164314488363,A,C,0
Single,Other,Other,E,B,154.780036077994,91.7970372242036,140.75146705602242,52.47747562154606,A,127.17275731459563,D,B,0
Divorced,Male,Mexico,D,C,-16.77120903813275,-156.3256524691625,26.779544712010477,133.07695762267977,D,-35.42094285371058,D,C,1
Widowed,Male,US,A,B,100.3231063143226,-85.19795000186147,40.91526025916057,0.06025616468204226,A,-200.53142447110207,C,E,1
Divorced,Other,India,E,A,76.66294023647903,-133.0637706695423,48.433248946584854,95.42553949692736,A,107.50050735893075,A,B,1
Widowed,Non-binary,Brazil,A,D,215.70932905171586,-111.54184666988837,49.52681191263945,104.18344057051227,C,-50.129343426777154,D,B,1
Widowed,Male,India,B,D,-80.28460536068889,113.37249297813563,-31.2041227017333,-14.71068056971275,D,-16.988397178747654,D,D,0
Divorced,M,India,B,C,-28.53079507124982,2.9290231647725684,-27.715346644697863,156.4364054441684,A,-175.56944836126002,A,D,0
Married,M,Mexico,B,E,-118.82251394224508,-94.03183837330637,159.3248225925498,-165.2891962942759,C,99.50963413539003,C,C,1
Single,Male,Germany,C,D,-64.69601660963376,21.600999129476225,5.75340632609531,-8.433578712004769,E,100.37294137433086,B,C,1
Divorced,M,India,B,B,-255.23572907374648,-51.88540727852082,-88.32616264775237,-0.9888969943223058,E,-18.048565774577064,D,A,0
Widowed,M,Brazil,A,D,101.44367619279365,-4.256184868342457,-38.48929297965144,-17.94039358323598,E,-27.48756099786079,E,E,1
Divorced,Male,Brazil,B,B,47.49800227192109,101.02185601241675,-66.66726927539403,70.34117235773009,C,33.77973290601254,D,D,0
Widowed,Other,UK,A,E,95.06555180503554,20.948997172967886,-101.54877762603161,-151.6636851306003,B,-9.626270208404621,E,D,0
Divorced,Male,US,D,C,-131.0200418518135,6.9276278030256755,173.8862485199982,34.69567335745031,C,127.18416717599274,E,A,0
Married,Male,Mexico,C,E,-117.22765273542639,-13.288686416993983,20.723172232248782,148.55940668658712,D,43.86921764774341,A,C,0
Widowed,Non-binary,Germany,B,D,35.449990771356816,-24.498969908826705,89.81617096634146,-13.738566623176537,A,-191.3933985554113,D,C,1
Divorced,Non-binary,Germany,B,D,50.87865076387743,86.37993660652472,-30.376112006729688,106.15994496687019,A,-112.16968471730134,A,A,1
Married,F,China,A,C,42.48476965042548,67.73229527192703,-201.64940652837294,-112.0892089943736,A,-107.45161756226338,A,A,1
Widowed,Female,US,E,A,-177.2356376380514,15.763607192718995,0.8053572620218439,-72.2598534288737,A,6.818662400851562,A,B,1
Widowed,F,Other,C,E,-54.22135548596155,-46.01644703893605,131.69615378457584,-56.05803297365246,D,-69.67097416888792,E,B,1
Divorced,Female,UK,E,B,1.2538136952169485,-90.41985447016407,237.0930497083839,56.52972361388089,E,104.06161148814483,E,C,0
Divorced,M,Mexico,A,E,-62.158927441925414,-10.812127813668077,22.083274422135162,-25.92904836370358,D,68.68626020472,D,D,1
Widowed,Non-binary,China,C,D,94.03881712886378,-67.00565262967406,-61.14606244629394,-191.25940751111608,E,-64.29922646061958,D,E,1
Single,Female,Mexico,D,E,-31.711586587307938,-102.95047318119626,-57.79252286440274,89.41591817251674,D,78.49565539826727,E,C,0
Divorced,Male,China,D,C,-60.152012835609945,13.01486545695779,-17.08210236734415,-54.1128267705675,D,-40.15159714317064,E,E,0
Widowed,Other,China,E,C,6.931339988788002,-199.54866625344673,110.66580715410139,-76.11208426879132,B,9.829023967843167,E,E,0
Divorced,Non-binary,Other,B,A,-118.16243169361411,-154.44784591522614,-15.783770365971339,-103.21518058359989,E,-25.1323816045735,A,D,0
Single,Female,Brazil,E,D,93.07834403234533,2.8204669159797104,-73.68412697477783,105.49908284232168,C,74.02658162758907,B,D,0
Divorced,M,India,B,A,-76.64048540143071,-13.786370571849133,-32.72750642521767,-75.63316427328692,A,-69.09983568521841,B,E,1
Divorced,M,Brazil,C,C,204.68351713448237,-32.03430431909346,-22.46880377502284,130.89653661468813,B,-106.81549135967472,B,E,0
Divorced,Male,China,C,D,-57.20013239212156,160.4803861632085,44.786043628111635,126.31801036162958,B,97.0655459612026,A,D,1
Married,Other,Mexico,A,A,-48.694150656989294,-143.10562940161776,-85.91791007481612,112.72060459772794,A,-77.70537830727167,E,A,1
Widowed,F,Mexico,E,D,55.08013504186392,-187.5568259442603,-29.0756519007733,304.435300005147,B,-60.49323122289082,D,C,1
Single,M,US,E,A,-282.8283739239366,0.33080198437766806,-15.019461765458095,-37.95515784893176,C,-68.4993081006614,A,B,0
Divorced,Male,China,C,B,-129.8966701780833,146.3337413967188,51.09183876467633,107.88723840266125,A,-32.98881486651486,E,C,1
Married,Male,US,A,E,-36.63238958601108,-59.84985367712867,-148.5598044539151,0.015245758033969225,B,12.251338719280614,C,C,1
Divorced,Non-binary,Other,A,B,213.6900582208903,166.17360758818847,34.18876615611654,70.05329032646704,C,-225.3664631647544,D,A,0
Divorced,M,US,D,C,-175.06013829859248,-37.54040120844864,-50.66248010299675,-141.6737090346605,D,11.097587117294665,C,B,0
Divorced,Other,Other,C,B,32.90060943690869,-31.148543470405514,-4.43145866873961,48.181941888628934,D,-89.79520509414998,E,A,1
Married,Other,UK,A,A,-106.76738838459326,37.44886438961075,-103.3926006105242,48.172958560467166,E,99.0070443404642,B,C,1
Divorced,M,Mexico,A,B,105.79794784410493,78.84701812992697,-65.3399674863243,94.79197754440007,A,-4.114175434702785,C,E,0
Single,F,Mexico,B,D,-10.472055554836059,-197.69654753502772,9.481884681778785,-13.111627883051957,C,-107.1806374466352,B,C,0
Divorced,Other,US,E,A,53.264869812526975,11.6969037814393,141.7807201188121,-3.561805516238834,D,-0.8582721208531112,A,B,1
Divorced,Male,China,B,A,32.2294397795906,8.466416428175618,-69.98837541114817,29.270556159188676,D,-48.59372682278681,B,C,0
Divorced,F,UK,C,C,40.84490550120077,97.95717521321275,14.452904661808411,-114.5716656249611,D,-12.242774431664403,B,A,1
Divorced,Non-binary,Other,A,D,1.791213239344131,75.04479840309925,-136.2308212146715,-128.67795096263944,C,-169.66656391156147,B,C,1
Widowed,Non-binary,Brazil,E,C,170.69164774008593,74.8993482681993,-6.626058631045792,-43.661701509637716,B,12.340114717329625,A,C,1
Single,Non-binary,Germany,A,D,-42.805330156522395,-98.79665753548323,126.81741818852447,327.46110605287237,B,48.93026355598498,D,C,0
Married,Female,Germany,A,D,19.776815884066803,171.61550865338975,-125.47299818165698,52.767870319426166,C,10.255617716979769,A,D,0
Divorced,Other,US,D,A,-29.628624933948206,-12.426679574619188,-25.074841032289903,5.035731408595721,E,-207.63818143308174,E,B,0
Single,F,Other,A,A,-176.2051850108956,-12.237275659401678,35.08060708815422,-52.97168623453871,C,-79.55592352120397,A,E,0
Widowed,Female,Mexico,D,B,169.14874272971235,4.757108933406589,104.07008226940297,3.8250727858608293,B,-58.49342093984625,B,C,0
Single,Female,UK,A,B,-49.32506317362309,163.1320255645948,-135.07353399035148,11.037874378966512,C,18.093902933028836,A,D,1
Single,F,Brazil,E,B,-24.076884537430107,-159.09930016724118,-25.935001238394584,9.605499563499716,A,132.8082703822342,C,C,1
Single,Female,UK,A,C,17.642287763161864,-38.94693247242649,74.42231581378933,-53.604205398136365,E,6.055636541881324,B,D,0
Widowed,F,India,D,A,-116.35978374850676,35.292103727038906,129.98610761488683,-3.327528974345082,C,61.77252804618186,C,B,1
Single,Male,Other,B,B,-192.44889245079713,11.485441007320917,-177.08818307437386,-85.97252225203717,A,68.77911719842746,C,A,0
Widowed,Male,China,E,B,-134.7429493138279,-76.03637186763189,-74.79921093904538,-122.17107896670699,A,-19.299729905188386,B,A,1
Married,Non-binary,Other,A,D,-30.43148524862905,17.477637636059757,-98.37735080140091,-62.55088263303678,C,15.72996624384114,B,D,1
Divorced,F,Germany,A,E,17.552315377280472,-34.204695521019985,-29.472062990534358,116.63704655068969,A,27.58701685640626,C,D,1
Divorced,M,Mexico,D,C,125.48708487551714,-51.52864839929533,13.835056061341646,-162.33553016049103,E,203.20382455195562,E,D,0
Married,F,India,B,B,100.21432537582417,-20.37213873168482,249.68367566689773,-136.06125959928482,B,-84.7324786523868,B,D,1
Married,M,India,C,A,-141.37564735687803,-142.2952173707515,111.91675811338789,-59.13460869509832,B,-7.312133055389815,E,A,0
Divorced,Female,India,C,D,56.40897794930302,-229.8752387856758,67.18503912152336,30.74754788024726,E,-240.3096799824117,B,E,0
Single,Female,UK,B,B,-28.05165170144696,-79.6895205637287,-50.49267440303857,103.11928961862347,C,-58.69802279316152,A,E,0
Single,M,India,C,C,61.425457424355066,128.28812735080356,32.12832230466027,-19.483022220237554,B,-21.56932110354996,C,C,1
Single,M,UK,C,B,76.6737830084314,35.12844194841911,-47.46078609983821,-24.260423775841268,C,131.70679124469817,E,C,0
Divorced,Female,Mexico,A,A,-91.06430191805504,25.631170954491484,47.635111772025205,-146.64568442655357,C,-56.64742894731576,B,D,0
Divorced,Male,India,A,A,0.7741587363848309,111.04628633111145,-55.21047162804014,-18.86338805072111,B,-56.846843064265165,E,C,1
Married,Non-binary,China,C,E,7.639102791299051,57.39901989062345,-22.749989633872925,-6.045501426489184,E,-122.69145424993448,E,D,0
Widowed,Other,Mexico,C,B,-24.30664817671996,50.65351051724388,-105.96331730706723,71.15658996139888,E,-95.0043614967353,D,D,0
Married,Female,India,A,C,53.93468167910688,-3.369294007246599,-77.6694423165545,117.32472274386643,E,51.05334066043227,C,C,0
Divorced,Female,US,D,A,193.73720614580887,-75.6091736627062,128.71389216339585,17.91108686327573,D,97.01065224288389,B,D,1
Widowed,Male,China,B,C,234.3693308048505,97.60873007427499,-32.11770112609235,-72.23186462663527,E,-19.57233758640364,B,E,1
Divorced,F,Germany,B,C,-55.11487039099231,103.71507511026404,-54.92827369137581,141.859792208828,D,-29.491890322799524,D,A,1
Widowed,Female,Other,A,C,64.7335727994626,86.00874032512588,-112.7825963604359,172.65590732946666,B,90.59786748318929,B,A,0
Divorced,Male,Mexico,A,D,-37.06029275049688,-11.590221274910538,8.804032634133101,-0.6572160534811134,A,-123.7848762636977,B,B,0
Divorced,Other,Germany,C,C,-108.42359980984224,117.22293584015509,127.06040633469475,-104.35477319992259,D,-28.571715087913894,C,B,0
Single,Female,India,D,A,-39.60913410536778,-120.19269300769488,200.2747347682643,-62.01424527285485,A,130.87793724485616,B,E,1
Widowed,Other,US,A,A,93.58415259223331,79.69220793688343,-203.45307577534751,-81.093871099852,E,35.0122532493257,E,A,0
Married,Male,India,C,C,-63.46086688804002,123.30332363620924,-27.36591595237664,143.59881788134595,B,16.710156853625545,B,D,1
Divorced,Male,Mexico,C,A,-48.162479146691545,195.19978630170235,37.59114941412955,-3.034076206835023,A,-53.70930471101959,D,B,1
Widowed,Male,US,B,B,-47.401909278714236,-8.3271375793029,40.41825335259485,21.46996208297807,C,-121.51730541838135,A,E,0
Widowed,Non-binary,Germany,E,A,111.66308848328161,-15.797387394491327,-44.02697723464527,63.24895403131933,E,-129.3215743858083,D,C,0
Widowed,F,Mexico,A,B,-140.7024737149081,29.25716665050454,50.44996705363589,-123.53596596072147,A,-32.26519952345214,B,D,0
Single,Other,China,D,A,59.38934546387853,7.759481747941803,136.90344598069606,31.836344913309777,D,-82.82294131800467,C,B,0
Married,Female,UK,E,D,-9.99881113408331,-76.50911038632935,147.72355355968295,-87.7140916001786,D,93.98271546806033,D,D,0
Single,Male,Other,A,E,140.53103629233922,-22.956109960741696,205.50343802773602,186.7209666100211,B,29.915719395811415,E,B,1
Divorced,Male,China,D,C,-6.402283277211265,14.342202854691754,40.96397966357529,43.697712261138,E,9.540258157163624,E,E,1
Married,Male,US,D,A,-172.31126312488902,24.91292353225483,93.29998715164601,41.27674036271335,B,-68.43958722567429,A,E,0
Married,Non-binary,Brazil,C,E,-13.713782257228305,-75.10792526153698,-84.0881445036188,-8.212222853445871,B,-44.35019417615902,C,A,0
Married,Female,Other,D,B,109.20318419055106,-60.863047824217794,121.08799305023734,262.4115669885298,B,-81.94560946377794,B,B,0
Widowed,Male,India,C,E,27.313746165256518,-29.741453168612114,-107.1388121444518,30.131261917227665,B,-15.767620419527075,A,D,0
Married,F,Mexico,A,B,57.89839125633834,-54.28406017380717,18.900209530924165,-29.12304280158242,D,-47.11758126811929,A,E,0
Single,F,UK,A,B,-54.58389917336144,5.167468281865664,-104.37244781501471,47.68300753127135,A,40.819063071811726,D,E,1
Widowed,Male,US,A,C,-8.174077239530234,229.23489732473325,-21.57046264721837,-156.23102342673482,C,129.27272013584636,A,E,0
Single,Male,Other,C,C,-10.613060058161858,5.981246382926105,-19.99143741644423,-2.546017112362458,A,15.63396812593668,A,C,0
Single,Non-binary,India,D,B,-27.236590017134855,-336.94098366339864,5.056932524195721,194.0255571321474,E,47.25200607136712,A,D,1
Widowed,Other,Mexico,D,E,-89.16122113545603,115.86444920009778,16.76267074133889,84.43136932622053,C,-35.01218685342369,A,D,0
Single,Non-binary,India,E,E,-47.58754636105218,-60.640183081174506,-171.97084610826843,-69.33586358606559,B,-114.13809082550563,A,A,1
Widowed,Female,Germany,D,B,45.89106200106852,-164.1004617608689,-156.25742528353655,-90.78586059484547,B,-77.38168947880536,D,E,0
Single,Female,UK,B,E,-0.1332344577352247,5.491661939006153,125.29216880872963,-230.86428848733743,B,102.6421903985479,E,D,1
Single,Male,US,B,D,23.650023492630908,87.46675283975385,86.55259762753845,-92.40474987908406,C,-130.50438958022218,D,E,0
Divorced,Male,US,B,A,109.46982559545535,109.66619523770488,-68.27525326861866,154.31380454311733,A,-109.11369240957723,C,A,0
Married,Female,China,D,D,54.96692634122081,-2.575977679241393,24.43609557731818,-50.09264105765485,C,-245.98259272491939,A,C,1
Widowed,Other,UK,E,C,64.82207819449829,12.018752340163157,-57.19965828759076,-23.884697885973484,D,-37.09682855076156,B,C,0
Single,M,Other,D,E,35.965800756564626,117.92645017696806,-40.882928566897256,5.400591500000162,E,-93.39905452529024,B,C,1
Widowed,M,US,B,D,93.71284737719469,-106.87038156449029,191.63556937637327,-54.93769246197729,B,-210.16903674511255,A,B,1
Single,M,US,E,C,-30.100879774696278,-139.192137008715,-16.20520514957834,-1.104682436367727,A,-163.97817610060946,C,D,1
Divorced,M,China,B,C,89.19421148024229,-109.5136388040268,217.70822726695474,216.89546994906667,A,-34.31924559961214,A,D,0
Married,Male,UK,A,B,-17.3008069511698,-198.58437603649696,190.53551503949683,-8.70582188828565,D,-102.03213528599404,C,D,1
Single,M,UK,B,C,99.56775631003757,-87.09334772867534,5.192774043621592,35.68948675917141,B,-5.95368814485209,C,E,1
Widowed,Male,Other,B,C,-20.466668348432755,-67.95134327153582,-66.25015409863724,-36.18904078247247,A,-39.41524783516035,A,E,1
Divorced,F,UK,C,C,-127.01039063484691,143.85512692583558,-22.849657820263484,91.78092344445318,A,-77.06176503362906,B,E,1
Widowed,Male,China,D,D,212.32120395509932,62.23338064621065,-76.78339927916902,75.28280056360087,B,-43.85803099977419,B,C,1
Single,Other,India,E,B,170.84008486002813,-244.91859683680747,144.1376001357254,56.51321219969665,E,19.86264879177566,B,B,0
Divorced,Other,China,B,A,-197.55661510105807,-100.91897853862793,-22.208478463675306,-125.03399527602419,A,-9.514975540957357,D,E,0
Married,Other,Germany,D,A,-201.93566360535488,-8.073219272824414,-64.42807869925595,-76.02725886364713,A,-128.329161732466,E,D,1
Single,M,Brazil,C,C,-5.459950864226284,-37.13720634849014,-46.186857909047184,-93.74386905814029,B,-79.99267380990082,D,B,1
Single,Male,China,B,D,-134.92176816496882,-168.10402254854986,108.85465068463536,132.33906387312803,A,-134.38508380638285,A,C,0
Married,Non-binary,US,E,A,0.5021394472805968,-65.62232264671148,-86.37786086668255,-185.49684354519064,E,26.691024915011276,D,C,0
Single,Female,Mexico,E,A,-64.98906947915589,-183.0824556174006,33.7365015268272,76.12812327592493,C,170.27752518105424,C,C,0
Married,M,Mexico,A,C,-11.16337721818757,-171.9411370297076,16.861204876420484,2.59937117078669,D,-69.62811855598771,B,B,0
Widowed,Other,UK,B,C,-10.796198206473582,14.478396209016955,-29.176884878260275,73.81658652312333,E,172.6972986401087,B,A,0
Divorced,Male,UK,A,A,22.859988949988775,-148.68326198314975,44.594543108297565,-120.93141993119698,E,22.04265002351841,C,A,0
Married,F,China,B,D,-130.16750648212525,89.38797985620278,-160.2086172878863,-113.70754294090024,D,-137.61374961295428,B,D,1
Single,M,Mexico,A,A,211.26442547923685,93.4603953208142,75.3214481937737,-36.811728247886926,E,-3.2955053530133576,A,C,1
Divorced,Non-binary,US,A,A,17.917742287134665,95.24561431419627,80.7614434864427,28.40455177403761,C,50.30351027148329,E,B,1
Married,M,US,E,B,101.90231897098998,-30.261046187154015,-30.107966661544804,-141.7543728843211,B,50.26922549391445,E,B,0
Single,Male,US,E,D,14.371566695414034,-121.14579806507145,10.323795347318093,103.45994768728342,E,62.97973962748375,C,E,0
Widowed,Non-binary,Mexico,A,D,-42.935559099191,64.25848340967478,101.6210652928514,68.62728851923312,E,-150.88980654397199,B,A,0
Single,M,India,A,E,-95.79433518880374,-160.55379969350042,-68.30416437418125,-28.272544584156734,C,21.878991260504428,A,D,1
Widowed,Non-binary,Brazil,A,D,-60.63482290626999,-89.74944177412642,109.08464649390024,-26.32488278921234,E,-3.0136824409011704,A,D,0
Single,Female,Other,E,E,-42.53186677254749,-8.784901556795713,31.96482382180846,-157.33705085166875,A,-1.3337230120700823,B,A,0
Married,F,India,D,E,103.263240610431,24.629698205927376,41.99000978373035,110.47473801801817,D,9.849430574509565,D,A,0
Divorced,Non-binary,China,D,E,116.64474479780658,149.7175630216335,-39.8121501650503,-62.39649374587315,A,38.9055393713344,B,A,1
Divorced,Male,Other,A,B,78.62969903170917,117.27895733088323,0.9962503652720882,-50.823239278898335,E,-185.59423395321664,C,A,1
Divorced,Male,Other,E,B,-135.9840471421093,107.59301791861307,-30.87940583516968,32.59890374203591,E,-122.28729300149732,C,B,1
Single,Non-binary,India,B,E,214.10390972306237,257.9962846703372,26.911530331900014,-45.50293667111214,A,58.6795599065381,C,C,0
Married,Non-binary,Brazil,A,A,63.9799308089273,-23.19456162344462,-62.76619278002031,-147.61282118954142,B,-67.99342696662562,D,D,1
Divorced,Non-binary,UK,E,E,-114.6431633675761,-117.40646551577136,50.4279973541003,-110.3670226282351,D,-60.82379879001547,B,B,1
Single,Male,UK,B,D,23.57854763599517,150.12305930949296,-59.97981139651939,132.0580696420977,E,33.322673585713815,E,E,1
Divorced,M,Mexico,D,E,-29.58593059831957,94.13345425006437,84.4230680646247,47.702295552450984,D,-6.307047272811266,E,E,0
Divorced,F,US,C,B,-173.06922861157096,-270.63070063369577,-237.0868608880214,81.85155273649659,B,83.80809385520531,E,B,1
Married,Female,US,E,C,-156.49753336215707,37.24709887247769,66.4383339444278,-95.59175628705917,D,160.6957324218937,A,C,1
Divorced,Female,Germany,E,B,76.6113245198911,208.06571576356387,-62.750222985544504,2.1191723134070113,D,166.73238444779446,B,C,0
Divorced,Female,India,A,E,-129.0010219879533,233.51248035099678,48.07631269353917,-54.792926623890516,A,120.93185335876677,D,A,1
Married,Other,Mexico,B,E,-63.08313642074454,21.39775890560236,-42.042099718552834,-15.109270314228207,A,23.348482178159593,E,D,0
Married,F,Other,C,A,-174.42935438164798,-163.76657174187042,58.9968452573754,-78.68792515600464,E,7.884723404369157,B,E,0
Widowed,F,Brazil,A,C,186.40572825268924,1.381865094958827,-75.26471317152989,51.60486371866855,A,-8.044643882337269,B,B,0
Single,Female,Germany,A,B,21.80679998340552,28.703679774633994,-0.17265979172466642,135.10885039931452,C,31.808183385073786,E,C,1
Married,F,India,D,C,-28.424606434975125,85.90206278504373,-124.09049927289655,21.270148702830987,E,15.326459651008987,E,C,1
Married,Male,China,B,E,10.657911499484166,-52.18817163907019,-99.55625936705356,48.27753657687263,C,-148.87647421677258,C,D,0
Widowed,Other,Other,E,B,65.9917466714078,65.24664216530775,-154.35137334384734,-21.24214355149907,B,2.8808725988172132,A,E,0
Married,F,Other,A,B,94.70865344358764,-75.87728028271205,-237.18928593256092,204.46235678307744,C,-47.02025720563486,B,D,1
Divorced,M,China,C,C,-104.1310382343025,-137.27805881904305,-189.99432877659538,77.42270022057511,E,-132.67244729904982,C,B,1
Divorced,Male,India,A,A,-112.48055592424424,146.1375448689903,-6.2581327069493415,83.19336645343405,C,87.51687951583554,A,C,1
Divorced,Other,Mexico,C,A,-148.05180225531907,74.22697963943298,-110.89810846871644,30.2795983642008,D,-114.60187587604749,B,D,1
Widowed,Other,Mexico,A,E,-39.9231957324837,37.223956709761765,112.91984727289955,73.23346401981767,E,-50.61347756995557,A,D,0
Single,Other,India,A,A,-52.47825445192421,-39.1832975597448,28.055374977597143,-70.69474780918186,C,-157.51031571901436,C,C,0
Widowed,Female,China,C,A,117.35500686548606,-176.16385548600297,-25.835815719372178,5.374748097332051,E,-164.54311031103398,C,C,0
Single,Other,Mexico,D,A,162.88379583093263,54.857304256278574,57.458896136441574,198.913857970926,D,-102.6794881813473,B,C,0
Single,Female,US,E,E,-119.70247225639086,19.511008414127154,-62.10525868723118,-53.16584727153325,E,75.57015250868582,B,C,0
Divorced,Male,Germany,C,B,100.29769637043849,-77.17192494147184,59.286061242798624,-46.331116780394375,C,-32.10648224263115,E,A,1
